Orthogroup	DHYD.longest_only	DALB.longest_only
OG0009651	LOC111603781|XP_023177291.2|DHYD	LOC117563968|XP_034098447.1|DALB
OG0009652	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD	LOC117565269|XP_034100187.1|DALB
OG0009653	LOC111601953|XP_023174589.1|DHYD	LOC117564809|XP_034099620.1|DALB
OG0009654	LOC111601070|XP_023173267.1|DHYD	LOC117564810|XP_034099623.1|DALB
OG0009655	LOC111603776|XP_023177279.2|DHYD	LOC117566132|XP_034101504.1|DALB
OG0009656	LOC111599342|XP_023170740.2|DHYD	LOC117564043|XP_034098544.1|DALB
OG0009657	LOC111599313|XP_023170691.2|DHYD	LOC117565084|XP_034099925.1|DALB
OG0009658	LOC111602510|XP_023175358.2|DHYD	LOC117564359|XP_034098964.1|DALB
OG0009659	LOC111605557|XP_023179893.1|DHYD	LOC117563525|XP_034097797.1|DALB
OG0009660	LOC111594235|XP_030080301.1|DHYD	LOC117565407|XP_034100383.1|DALB
OG0009661	LOC111595841|XP_023165519.2|DHYD	LOC117563903|XP_034098355.1|DALB
OG0009662	LOC111599493|XP_023170928.2|DHYD	LOC117563211|XP_034097293.1|DALB
OG0009663	LOC111601961|XP_023174604.2|DHYD	LOC117564174|XP_034098733.1|DALB
OG0009664	LOC111596116|XP_023165949.1|DHYD	LOC117564380|XP_034098991.1|DALB
OG0009665	LOC111599115|XP_023170444.2|DHYD	LOC117565953|XP_034101233.1|DALB
OG0009666	LOC111592892|XP_023161101.1|DHYD	LOC117564541|XP_034099254.1|DALB
OG0009667	LOC111594740|XP_023163947.2|DHYD	LOC117564040|XP_034098535.1|DALB
OG0009668	LOC111596114|XP_023165947.1|DHYD	LOC117565549|XP_034100604.1|DALB
OG0009669	LOC111594232|XP_023163206.2|DHYD	LOC117563474|XP_034097721.1|DALB
OG0009670	LOC111599394|XP_023170800.1|DHYD	LOC117563271|XP_034097390.1|DALB
OG0009671	LOC111605536|XP_023179867.1|DHYD	LOC117564191|XP_034098756.1|DALB
OG0009672	LOC111598474|XP_023169501.2|DHYD	LOC117565924|XP_034101188.1|DALB
OG0009673	LOC111598481|XP_023169507.2|DHYD	LOC117564993|XP_034099829.1|DALB
OG0009674	LOC111594346|XP_023163369.2|DHYD	LOC117565116|XP_034099970.1|DALB
OG0009675	LOC111602241|XP_023174998.2|DHYD	LOC117566056|XP_034101402.1|DALB
OG0009676	LOC111603625|XP_030080318.1|DHYD	LOC117565231|XP_034100129.1|DALB
OG0009677	LOC111603896|XP_023177482.2|DHYD	LOC117565181|XP_034100069.1|DALB
OG0009679	LOC111596292|XP_023166216.1|DHYD	LOC117565157|XP_034100031.1|DALB
OG0009680	LOC111594770|XP_023163988.2|DHYD	LOC117563699|XP_034098034.1|DALB
OG0009681	LOC111603818|XP_023177345.2|DHYD	LOC117571028|XP_034108878.1|DALB
OG0009682	LOC111602133|XP_030081066.1|DHYD	LOC117566565|XP_034101997.1|DALB
OG0009683	LOC111593979|XP_023162840.1|DHYD	LOC117569326|XP_034106344.1|DALB
OG0009684	LOC111593975|XP_023162834.1|DHYD	LOC117569324|XP_034106341.1|DALB
OG0009685	LOC111593889|XP_023162724.1|DHYD	LOC117569446|XP_034106500.1|DALB
OG0009686	LOC111600662|XP_030080930.1|DHYD	LOC117569079|XP_034105985.1|DALB
OG0009687	LOC111600658|XP_023172652.2|DHYD	LOC117568457|XP_034105024.1|DALB
OG0009688	LOC111604139|XP_023177830.1|DHYD	LOC117567675|XP_034103688.1|DALB
OG0009689	LOC111602366|XP_023175146.2|DHYD	LOC117572720|XP_034111673.1|DALB
OG0009690	LOC111593292|XP_023161738.1|DHYD	LOC117568226|XP_034104591.1|DALB
OG0009691	LOC111604099|XP_023177767.2|DHYD	LOC117571996|XP_034110398.1|DALB
OG0009692	LOC111600725|XP_030080977.1|DHYD	LOC117570114|XP_034107468.1|DALB
OG0009693	LOC111593191|XP_023161579.1|DHYD	LOC117571904|XP_034110267.1|DALB
OG0009694	LOC111599896|XP_023171486.1|DHYD	LOC117566713|XP_034102149.1|DALB
OG0009695	LOC111604610|XP_023178492.1|DHYD	LOC117571261|XP_034109213.1|DALB
OG0009696	LOC111597688|XP_023168288.2|DHYD	LOC117570326|XP_034107763.1|DALB
OG0009698	LOC111599902|XP_023171491.2|DHYD	LOC117568295|XP_034104706.1|DALB
OG0009700	LOC111595318|XP_023164743.2|DHYD	LOC117567131|XP_034102832.1|DALB
OG0009701	LOC111596426|XP_023166406.1|DHYD	LOC117576596|XP_034117376.1|DALB
OG0009703	LOC111602467|XP_023175297.2|DHYD	LOC117564126|XP_034098678.1|DALB
OG0009704	LOC111604144|XP_023177834.2|DHYD	LOC117571489|XP_034109548.1|DALB
OG0009705	LOC111593579|XP_023162212.2|DHYD	LOC117570616|XP_034108268.1|DALB
OG0009706	LOC111593563|XP_023162192.2|DHYD	LOC117566697|XP_034102134.1|DALB
OG0009707	LOC111602754|XP_023175774.2|DHYD	LOC117574578|XP_034114349.1|DALB
OG0009708	LOC111593890|XP_023162725.1|DHYD	LOC117569448|XP_034106502.1|DALB
OG0009709	LOC111593906|XP_023162745.1|DHYD	LOC117569343|XP_034106363.1|DALB
OG0009710	LOC111593967|XP_023162826.2|DHYD	LOC117569342|XP_034106362.1|DALB
OG0009711	LOC111593816|XP_023162612.2|DHYD	LOC117571060|XP_034108920.1|DALB
OG0009712	LOC111604706|XP_023178647.1|DHYD	LOC117570173|XP_034107541.1|DALB
OG0009713	LOC111597964|XP_023168705.2|DHYD	LOC117568803|XP_034105555.1|DALB
OG0009714	LOC111592161|XP_023159981.1|DHYD	LOC117567847|XP_034103990.1|DALB
OG0009715	LOC111601240|XP_023173506.2|DHYD	LOC117566486|XP_034101910.1|DALB
OG0009717	LOC111597977|XP_023168720.1|DHYD	LOC117570653|XP_034108316.1|DALB
OG0009718	LOC111595553|XP_023165114.2|DHYD	LOC117569037|XP_034105926.1|DALB
OG0009719	LOC111594321|XP_023163333.1|DHYD	LOC117567765|XP_034103849.1|DALB
OG0009720	LOC111594751|XP_023163971.2|DHYD	LOC117572411|XP_034111086.1|DALB
OG0009721	LOC111597976|XP_023168719.2|DHYD	LOC117570741|XP_034108454.1|DALB
OG0009723	LOC111591929|XP_023159627.1|DHYD	LOC117569588|XP_034106709.1|DALB
OG0009724	LOC111597068|XP_023167362.2|DHYD	LOC117571281|XP_034109234.1|DALB
OG0009725	LOC111595263|XP_030081256.1|DHYD	LOC117568654|XP_034105342.1|DALB
OG0009726	LOC111595884|XP_023165584.1|DHYD	LOC117574661|XP_034114456.1|DALB
OG0009727	LOC111599712|XP_023171213.2|DHYD	LOC117566747|XP_034102182.1|DALB
OG0009728	LOC111594817|XP_030082000.1|DHYD	LOC117566788|XP_034102221.1|DALB
OG0009729	LOC111594806|XP_023164040.2|DHYD	LOC117570948|XP_034108772.1|DALB
OG0009730	LOC111597265|XP_023167646.1|DHYD	LOC117575161|XP_034115158.1|DALB
OG0009731	LOC111592236|XP_030081988.1|DHYD	LOC117569490|XP_034106562.1|DALB
OG0009732	LOC111596392|XP_023166366.1|DHYD	LOC117569604|XP_034106729.1|DALB
OG0009733	LOC111601843|XP_023174445.1|DHYD	LOC117568111|XP_034104403.1|DALB
OG0009734	LOC111605138|XP_023179284.2|DHYD	LOC117565657|XP_034100771.1|DALB
OG0009735	LOC111599167|XP_023170514.2|DHYD	LOC117566225|XP_034101662.1|DALB
OG0009736	LOC111597244|XP_030080077.1|DHYD	LOC117577232|XP_034118114.1|DALB
OG0009737	LOC111594577|XP_023163703.1|DHYD	LOC117576128|XP_034116578.1|DALB
OG0009738	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD	LOC117575426|XP_034115521.1|DALB
OG0009739	LOC111603149|XP_023176392.1|DHYD	LOC117568152|XP_034104462.1|DALB
OG0009740	LOC111603083|XP_023176309.2|DHYD	LOC117573714|XP_034112978.1|DALB, LOC117572341|XP_034110980.1|DALB
OG0009741	LOC111600411|XP_023172259.2|DHYD	LOC117564525|XP_034099237.1|DALB
OG0009742	LOC111605050|XP_023179154.2|DHYD	LOC117577893|XP_034118763.1|DALB
OG0009743	LOC111598291|XP_023169242.2|DHYD	LOC117569312|XP_034106320.1|DALB
OG0009744	LOC111593684|XP_023162397.2|DHYD	LOC117578306|XP_034119651.1|DALB
OG0009745	LOC111605298|XP_023179519.2|DHYD	LOC117577842|XP_034118677.1|DALB
OG0009746	LOC111604844|XP_023178848.2|DHYD	LOC117577584|XP_034118318.1|DALB
OG0009747	LOC111605159|XP_023179313.1|DHYD	LOC117564492|XP_034099197.1|DALB
OG0009748	LOC111595943|XP_023165677.2|DHYD	LOC117577574|XP_034118303.1|DALB
OG0009749	LOC111597240|XP_023167602.2|DHYD	LOC117568476|XP_034105055.1|DALB
OG0009750	LOC111596143|XP_023165994.2|DHYD	LOC117572167|XP_034110708.1|DALB
OG0009751	LOC111596556|XP_023166597.1|DHYD	LOC117578200|XP_034119420.1|DALB
OG0009752	LOC111596810|XP_023166942.2|DHYD	LOC117569965|XP_034107233.1|DALB
OG0009753	LOC111596797|XP_023166926.1|DHYD	LOC117569561|XP_034106674.1|DALB
OG0009754	LOC111604479|XP_030081080.1|DHYD	LOC117569852|XP_034107078.1|DALB
OG0009755	LOC111595366|XP_023164820.2|DHYD	LOC117577687|XP_034118475.1|DALB
OG0009756	LOC111603348|XP_023176658.2|DHYD	LOC117578079|XP_034119121.1|DALB
OG0009757	LOC111593693|XP_023162370.2|DHYD	LOC117570702|XP_034108396.1|DALB
OG0009758	LOC111594445|XP_023163500.2|DHYD	LOC117573576|XP_034112755.1|DALB
OG0009759	LOC111597287|XP_023167671.2|DHYD	LOC117577788|XP_034118605.1|DALB
OG0009760	LOC111601880|XP_030079322.1|DHYD	LOC117567063|XP_034102694.1|DALB
OG0009761	LOC111601894|XP_023174505.1|DHYD	LOC117577703|XP_034118493.1|DALB
OG0009762	LOC111602431|XP_023175238.2|DHYD	LOC117577800|XP_034118619.1|DALB
OG0009763	LOC111602884|XP_023175984.2|DHYD	LOC117572405|XP_034111076.1|DALB
OG0009764	LOC111603708|XP_023177177.2|DHYD	LOC117569118|XP_034106030.1|DALB
OG0009765	LOC111600459|XP_023172328.1|DHYD	LOC117570782|XP_034108514.1|DALB
OG0009766	LOC111600491|XP_023172387.1|DHYD	LOC117569763|XP_034106947.1|DALB
OG0009767	LOC111600501|XP_023172396.1|DHYD	LOC117570581|XP_034108214.1|DALB
OG0009768	LOC111604498|XP_023178357.2|DHYD	LOC117570108|XP_034107459.1|DALB
OG0009769	LOC111597776|XP_023168403.1|DHYD	LOC117570912|XP_034108710.1|DALB
OG0009770	LOC111593222|XP_023161641.2|DHYD	LOC117570606|XP_034108241.1|DALB
OG0009771	LOC111601720|XP_023174213.2|DHYD	LOC117570322|XP_034107754.1|DALB
OG0009772	LOC111601027|XP_023173204.2|DHYD	LOC117571710|XP_034109900.1|DALB
OG0009773	LOC111605657|XP_023180088.1|DHYD	LOC117571115|XP_034109001.1|DALB
OG0009774	LOC111605179|XP_023179343.2|DHYD	LOC117572491|XP_034111233.1|DALB
OG0009775	LOC111595090|XP_023164418.2|DHYD	LOC117568694|XP_034105394.1|DALB
OG0009776	LOC111598734|XP_023169895.1|DHYD	LOC117569311|XP_034106315.1|DALB
OG0009777	LOC111597506|XP_023168039.1|DHYD	LOC117568424|XP_034104965.1|DALB
OG0009778	LOC111602905|XP_023176014.1|DHYD	LOC117571202|XP_034109138.1|DALB
OG0009779	LOC111592428|XP_023160379.1|DHYD	LOC117570585|XP_034108219.1|DALB
OG0009780	LOC111592427|XP_023160378.2|DHYD	LOC117571626|XP_034109739.1|DALB
OG0009781	LOC111592301|XP_023160176.1|DHYD	LOC117569987|XP_034107258.1|DALB
OG0009782	LOC111596330|XP_023166263.2|DHYD	LOC117564738|XP_034099517.1|DALB
OG0009783	LOC111598692|XP_023169825.1|DHYD	LOC117570029|XP_034107342.1|DALB
OG0009784	LOC111597785|XP_023168426.1|DHYD	LOC117572022|XP_034110462.1|DALB
OG0009785	LOC111601718|XP_023174207.2|DHYD	LOC117572276|XP_034110871.1|DALB
OG0009786	LOC111595144|XP_023164485.1|DHYD	LOC117568219|XP_034104584.1|DALB
OG0009787	LOC111595143|XP_023164484.1|DHYD	LOC117568218|XP_034104583.1|DALB
OG0009788	LOC111596141|XP_023165992.2|DHYD	LOC117570515|XP_034108105.1|DALB
OG0009789	LOC111601708|XP_023174195.1|DHYD	LOC117571858|XP_034110144.1|DALB
OG0009790	LOC111601257|XP_023173530.1|DHYD	LOC117569658|XP_034106795.1|DALB
OG0009791	LOC111605183|XP_023179348.2|DHYD	LOC117570343|XP_034107788.1|DALB
OG0009792	LOC111601726|XP_023174217.1|DHYD	LOC117567125|XP_034102823.1|DALB
OG0009793	LOC111601050|XP_023173234.2|DHYD	LOC117572256|XP_034110845.1|DALB
OG0009794	LOC111604819|XP_023178809.1|DHYD	LOC117576700|XP_034117597.1|DALB
OG0009795	LOC111603198|XP_023176454.2|DHYD	LOC117569001|XP_034105881.1|DALB
OG0009796	LOC111597572|XP_023168139.1|DHYD	LOC117571699|XP_034109886.1|DALB
OG0009797	LOC111601696|XP_023174180.1|DHYD	LOC117570866|XP_034108649.1|DALB
OG0009798	LOC111601673|XP_023174136.2|DHYD	LOC117570865|XP_034108648.1|DALB
OG0009799	LOC111592959|XP_023161217.1|DHYD	LOC117570807|XP_034108553.1|DALB
OG0009800	LOC111591865|XP_023159515.2|DHYD	LOC117566520|XP_034101952.1|DALB
OG0009801	LOC111601587|XP_023174010.2|DHYD	LOC117568785|XP_034105514.1|DALB
OG0009802	LOC111601562|XP_023173975.2|DHYD	LOC117570697|XP_034108391.1|DALB
OG0009803	LOC111604678|XP_023178608.2|DHYD	LOC117569428|XP_034106478.1|DALB
OG0009804	LOC111604716|XP_023178657.1|DHYD	LOC117572033|XP_034110479.1|DALB
OG0009805	LOC111604677|XP_023178607.1|DHYD	LOC117568972|XP_034105820.1|DALB
OG0009806	LOC115483024|XP_030079623.1|DHYD	LOC117569277|XP_034106272.1|DALB
OG0009807	LOC111604710|XP_023178651.1|DHYD	LOC117569397|XP_034106424.1|DALB
OG0009808	LOC111601704|XP_030081600.1|DHYD	LOC117570847|XP_034108618.1|DALB, LOC117567720|XP_034103772.1|DALB
OG0009809	LOC111603709|XP_023177178.1|DHYD	LOC117567097|XP_034102767.1|DALB
OG0009810	LOC111603047|XP_023176259.2|DHYD	LOC117570336|XP_034107778.1|DALB
OG0009811	LOC111594377|XP_023163409.2|DHYD	LOC117569769|XP_034106953.1|DALB
OG0009812	LOC111601031|XP_023173209.2|DHYD	LOC117571390|XP_034109400.1|DALB
OG0009813	LOC111605100|XP_023179210.2|DHYD	LOC117568761|XP_034105488.1|DALB
OG0009814	LOC111601743|XP_023174251.2|DHYD	LOC117570752|XP_034108465.1|DALB
OG0009815	LOC111592281|XP_023160150.2|DHYD	LOC117568967|XP_034105816.1|DALB
OG0009816	LOC111600944|XP_023173082.2|DHYD	LOC117570664|XP_034108342.1|DALB
OG0009817	LOC111600945|XP_023173083.2|DHYD	LOC117570042|XP_034107358.1|DALB
OG0009818	LOC111604546|XP_023178413.2|DHYD	LOC117569879|XP_034107109.1|DALB
OG0009819	LOC111604522|XP_023178386.1|DHYD	LOC117569570|XP_034106684.1|DALB
OG0009820	LOC111604547|XP_023178414.2|DHYD	LOC117566540|XP_034101972.1|DALB
OG0009821	LOC111605707|XP_023180160.2|DHYD	LOC117570911|XP_034108708.1|DALB
OG0009822	LOC111599228|XP_023170594.1|DHYD	LOC117570620|XP_034108273.1|DALB
OG0009823	LOC111601555|XP_023173965.1|DHYD	LOC117571512|XP_034109576.1|DALB
OG0009824	LOC111593139|XP_023161508.1|DHYD	LOC117567185|XP_034102901.1|DALB
OG0009825	LOC111599821|XP_023171377.2|DHYD	LOC117570621|XP_034108274.1|DALB
OG0009826	LOC111597613|XP_023168179.2|DHYD	LOC117567875|XP_034104035.1|DALB
OG0009827	LOC111597612|XP_023168178.2|DHYD	LOC117567873|XP_034104032.1|DALB
OG0009828	LOC111592783|XP_023160954.2|DHYD	LOC117568346|XP_034104827.1|DALB
OG0009829	LOC111595347|XP_023164789.2|DHYD	LOC117570508|XP_034108097.1|DALB
OG0009830	LOC111600990|XP_023173150.1|DHYD	LOC117569575|XP_034106690.1|DALB
OG0009831	LOC111600989|XP_023173149.2|DHYD	LOC117569013|XP_034105890.1|DALB
OG0009832	LOC111600948|XP_023173087.2|DHYD	LOC117566454|XP_034101876.1|DALB
OG0009833	LOC111597338|XP_023167751.1|DHYD	LOC117566461|XP_034101883.1|DALB
OG0009834	LOC111600592|XP_023172552.1|DHYD	LOC117570516|XP_034108106.1|DALB
OG0009836	LOC111597188|XP_023167526.2|DHYD	LOC117573672|XP_034112892.1|DALB
OG0009837	LOC111602468|XP_023175301.1|DHYD	LOC117574612|XP_034114390.1|DALB
OG0009838	LOC111594202|XP_023163167.1|DHYD	LOC117565495|XP_034100493.1|DALB
OG0009839	LOC111604182|XP_023177898.2|DHYD	LOC117570379|XP_034107865.1|DALB
OG0009840	LOC111594778|XP_023163999.2|DHYD	LOC117564645|XP_034099397.1|DALB
OG0009841	LOC111602257|XP_023175019.2|DHYD	LOC117565109|XP_034099958.1|DALB
OG0009842	LOC111599831|XP_023171392.1|DHYD	LOC117567480|XP_034103402.1|DALB
OG0009843	LOC111598462|XP_023169486.1|DHYD	LOC117570868|XP_034108651.1|DALB
OG0009844	LOC111603332|XP_023176636.2|DHYD	LOC117569069|XP_034105974.1|DALB
OG0009845	LOC111602597|XP_023175524.2|DHYD	LOC117567437|XP_034103337.1|DALB
OG0009846	LOC111598957|XP_023170210.1|DHYD	LOC117565468|XP_034100465.1|DALB
OG0009847	LOC111605616|XP_030079870.1|DHYD	LOC117564703|XP_034099475.1|DALB
OG0009848	LOC111597301|XP_023167692.1|DHYD	LOC117577016|XP_034118073.1|DALB
OG0009849	LOC111596400|XP_023166373.2|DHYD	LOC117573709|XP_034112970.1|DALB
OG0009850	LOC111593647|XP_023162295.2|DHYD	LOC117568835|XP_034105605.1|DALB
OG0009851	LOC111602069|XP_023174759.1|DHYD	LOC117578275|XP_034119591.1|DALB
OG0009852	LOC111601593|XP_023174021.2|DHYD, LOC111598428|XP_030079323.1|DHYD	LOC117567344|XP_034103165.1|DALB
OG0009853	LOC111605051|XP_023179156.2|DHYD	LOC117567434|XP_034103336.1|DALB
OG0009854	LOC115482955|XP_030079297.1|DHYD, LOC111603168|XP_023176415.1|DHYD	LOC117571663|XP_034109792.1|DALB, LOC117571662|XP_034109791.1|DALB, LOC117569060|XP_034105963.1|DALB, LOC117568340|XP_034104819.1|DALB, LOC117577410|XP_034118213.1|DALB, LOC117577416|XP_034118214.1|DALB, LOC117577420|XP_034118227.1|DALB
OG0009855	LOC111600416|XP_023172264.2|DHYD	LOC117564601|XP_034099348.1|DALB
OG0009857	LOC111594780|XP_023164002.2|DHYD	LOC117563685|XP_034098007.1|DALB
OG0009858	LOC111594750|XP_023163966.2|DHYD	LOC117565421|XP_034100398.1|DALB
OG0009859	LOC111592581|XP_023160659.1|DHYD	LOC117563392|XP_034097614.1|DALB
OG0009860	LOC111603523|XP_023176922.2|DHYD	LOC117565354|XP_034100303.1|DALB
OG0009861	LOC111595826|XP_023165500.2|DHYD	LOC117565457|XP_034100450.1|DALB
OG0009862	LOC111599473|XP_030080395.1|DHYD	LOC117565168|XP_034100045.1|DALB
OG0009863	LOC111602466|XP_023175296.2|DHYD	LOC117564119|XP_034098667.1|DALB
OG0009864	LOC111596096|XP_023165925.1|DHYD	LOC117565228|XP_034100125.1|DALB, LOC117564980|XP_034099817.1|DALB
OG0009865	LOC111596094|XP_030080402.1|DHYD	LOC117565522|XP_034100551.1|DALB
OG0009866	LOC115483181|XP_030080199.1|DHYD, LOC111599822|XP_023171378.1|DHYD, LOC115483340|XP_030080681.1|DHYD	LOC117568897|XP_034105692.1|DALB
OG0009867	LOC111599636|XP_023171084.1|DHYD	LOC117572002|XP_034110408.1|DALB
OG0009868	LOC111604460|XP_023178308.2|DHYD	LOC117568535|XP_034105144.1|DALB
OG0009869	LOC111597341|XP_023167754.2|DHYD	LOC117570971|XP_034108804.1|DALB
OG0009870	LOC111599270|XP_023170637.2|DHYD	LOC117570537|XP_034108135.1|DALB
OG0009871	LOC111605136|XP_023179293.2|DHYD	LOC117567019|XP_034102597.1|DALB
OG0009872	LOC111597094|XP_023167403.1|DHYD	LOC117569694|XP_034106843.1|DALB
OG0009873	LOC111593757|XP_023162534.1|DHYD	LOC117568635|XP_034105316.1|DALB
OG0009874	LOC111600973|XP_023173124.2|DHYD	LOC117568436|XP_034104991.1|DALB
OG0009875	LOC111597543|XP_030079672.1|DHYD	LOC117567876|XP_034104036.1|DALB
OG0009876	LOC111600775|XP_023172823.2|DHYD	LOC117566581|XP_034102014.1|DALB
OG0009877	LOC111604151|XP_023177843.2|DHYD	LOC117572340|XP_034110979.1|DALB
OG0009878	LOC111605374|XP_023179625.1|DHYD	LOC117570378|XP_034107864.1|DALB
OG0009879	LOC111595637|XP_023165219.1|DHYD	LOC117569331|XP_034106351.1|DALB
OG0009880	LOC111605244|XP_023179448.1|DHYD	LOC117566620|XP_034102051.1|DALB
OG0009881	LOC111595751|XP_023165380.1|DHYD	LOC117569253|XP_034106218.1|DALB
OG0009882	LOC111603808|XP_023177328.1|DHYD	LOC117569457|XP_034106513.1|DALB
OG0009883	LOC111595496|XP_023165034.2|DHYD	LOC117570277|XP_034107686.1|DALB
OG0009884	LOC111595527|XP_023165076.2|DHYD	LOC117570278|XP_034107687.1|DALB
OG0009885	LOC111592111|XP_023159909.1|DHYD	LOC117566866|XP_034102357.1|DALB
OG0009886	LOC111592106|XP_023159903.1|DHYD	LOC117572079|XP_034110562.1|DALB
OG0009887	LOC111597027|XP_023167304.2|DHYD	LOC117569656|XP_034106793.1|DALB
OG0009888	LOC111594578|XP_023163707.1|DHYD	LOC117568824|XP_034105591.1|DALB
OG0009889	LOC111593373|XP_023161861.1|DHYD	LOC117568437|XP_034104992.1|DALB
OG0009890	LOC111593526|XP_023162091.1|DHYD	LOC117566794|XP_034102228.1|DALB
OG0009891	LOC111594188|XP_023163145.1|DHYD	LOC117566796|XP_034102230.1|DALB
OG0009892	LOC111595428|XP_023164919.2|DHYD	LOC117568379|XP_034104877.1|DALB
OG0009893	LOC111595539|XP_023165091.1|DHYD	LOC117571232|XP_034109173.1|DALB
OG0009895	LOC111603395|XP_023176729.2|DHYD	LOC117575616|XP_034115781.1|DALB
OG0009896	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD	LOC117576561|XP_034117291.1|DALB, LOC117576984|XP_034118061.1|DALB
OG0009897	LOC111604941|XP_023178979.2|DHYD	LOC117575944|XP_034116295.1|DALB
OG0009898	LOC111598542|XP_023169600.2|DHYD	LOC117574200|XP_034113795.1|DALB
OG0009899	LOC111601489|XP_023173844.1|DHYD	LOC117574546|XP_034114307.1|DALB
OG0009900	LOC111594592|XP_023163721.1|DHYD	LOC117575669|XP_034115846.1|DALB
OG0009901	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD	LOC117574553|XP_034114315.1|DALB
OG0009902	LOC111601313|XP_023173605.2|DHYD	LOC117576169|XP_034116640.1|DALB
OG0009903	LOC111603602|XP_023177032.1|DHYD	LOC117575499|XP_034115633.1|DALB
OG0009904	LOC111601988|XP_023174643.2|DHYD	LOC117575627|XP_034115795.1|DALB
OG0009905	LOC111605571|XP_023179921.1|DHYD	LOC117575458|XP_034115557.1|DALB
OG0009906	LOC111605580|XP_023179952.2|DHYD	LOC117574882|XP_034114805.1|DALB
OG0009922	LOC111604443|XP_023178281.1|DHYD	LOC117569477|XP_034106535.1|DALB
OG0009925	LOC111604205|XP_023177930.1|DHYD	LOC117576634|XP_034117451.1|DALB
OG0009933	LOC111605394|XP_023179661.2|DHYD	LOC117570454|XP_034108005.1|DALB
OG0009934	LOC111593100|XP_030081851.1|DHYD	LOC117568397|XP_034104919.1|DALB
OG0009941	LOC111599205|XP_023170569.1|DHYD	LOC117565638|XP_034100738.1|DALB
OG0009943	LOC111592607|XP_023160705.2|DHYD	LOC117565867|XP_034101095.1|DALB
OG0009944	LOC111605152|XP_030079442.1|DHYD	LOC117568846|XP_034105617.1|DALB
OG0009945	LOC111602812|XP_023175878.2|DHYD	LOC117578057|XP_034119082.1|DALB
OG0009946	LOC111604644|XP_023178558.1|DHYD	LOC117576701|XP_034117598.1|DALB
OG0009947	LOC111594842|XP_023164076.2|DHYD	LOC117571213|XP_034109151.1|DALB
OG0009948	LOC111601916|XP_023174531.1|DHYD	LOC117577846|XP_034118679.1|DALB
OG0009949	LOC111604892|XP_030078772.1|DHYD	LOC117575544|XP_034115689.1|DALB
OG0009950	LOC111592032|XP_023159794.2|DHYD	LOC117574595|XP_034114370.1|DALB
OG0009951	LOC111596701|XP_023166788.1|DHYD	LOC117574255|XP_034113876.1|DALB
OG0009952	LOC111595947|XP_023165686.1|DHYD	LOC117575221|XP_034115239.1|DALB
OG0009953	LOC111596684|XP_023166756.1|DHYD	LOC117576364|XP_034116944.1|DALB
OG0009954	LOC111592016|XP_023159775.2|DHYD	LOC117575782|XP_034116044.1|DALB
OG0009956	LOC111593640|XP_030079439.1|DHYD	LOC117568944|XP_034105776.1|DALB
OG0009957	LOC111594465|XP_023163533.1|DHYD	LOC117575305|XP_034115349.1|DALB
OG0009960	LOC111602658|XP_023175598.2|DHYD	LOC117576434|XP_034117076.1|DALB
OG0009961	LOC111602633|XP_023175563.2|DHYD	LOC117573407|XP_034112500.1|DALB
OG0009962	LOC111605501|XP_023179818.1|DHYD	LOC117574192|XP_034113781.1|DALB
OG0009963	LOC111603626|XP_023177062.1|DHYD	LOC117574435|XP_034114164.1|DALB
OG0009964	LOC111601422|XP_023173765.2|DHYD	LOC117576087|XP_034116526.1|DALB
OG0009965	LOC111592487|XP_023160475.2|DHYD	LOC117574388|XP_034114117.1|DALB
OG0009966	LOC111595198|XP_023164563.2|DHYD	LOC117566025|XP_034101352.1|DALB
OG0009967	LOC111595767|XP_023165417.2|DHYD	LOC117565213|XP_034100114.1|DALB
OG0009969	LOC111592894|XP_023161102.1|DHYD	LOC117564542|XP_034099256.1|DALB
OG0009970	LOC111605518|XP_023179844.1|DHYD	LOC117565249|XP_034100153.1|DALB
OG0009971	LOC111603521|XP_023176917.2|DHYD	LOC117565328|XP_034100265.1|DALB
OG0009972	LOC111594668|XP_023163843.2|DHYD	LOC117563465|XP_034097708.1|DALB
OG0009974	LOC111600436|XP_023172297.2|DHYD	LOC117564796|XP_034099608.1|DALB
OG0009975	LOC111602216|XP_023174960.2|DHYD	LOC117563742|XP_034098113.1|DALB
OG0009977	LOC111604006|XP_023177631.2|DHYD	LOC117564700|XP_034099469.1|DALB
OG0009978	LOC111603974|XP_023177588.1|DHYD	LOC117564702|XP_034099471.1|DALB
OG0009980	LOC111593841|XP_023162654.2|DHYD	LOC117571724|XP_034109921.1|DALB
OG0009981	LOC111600659|XP_023172653.2|DHYD	LOC117566543|XP_034101975.1|DALB
OG0009982	LOC111600763|XP_023172809.2|DHYD	LOC117566544|XP_034101976.1|DALB
OG0009983	LOC111593758|XP_023162536.1|DHYD	LOC117568636|XP_034105317.1|DALB
OG0009984	LOC111593189|XP_023161574.2|DHYD	LOC117571900|XP_034110263.1|DALB
