Orthogroup	DHYD.longest_only	DSEC.longest_only
OG0008664	LOC111605625|XP_023180045.1|DHYD	LOC6610308|XP_032574675.1|DSEC
OG0008665	LOC111600398|XP_023172246.2|DHYD	LOC6611260|XP_002035815.2|DSEC
OG0008666	LOC111600983|XP_023173144.2|DHYD	LOC6616503|XP_032575228.1|DSEC
OG0008667	LOC111599259|XP_023170626.2|DHYD	LOC6605381|XP_002030214.2|DSEC
OG0008668	LOC111601072|XP_023173264.2|DHYD	LOC6610324|XP_002034911.1|DSEC
OG0008669	LOC111596198|XP_023166077.1|DHYD	LOC6613643|XP_002038113.1|DSEC
OG0008670	LOC111593251|XP_023161679.1|DHYD	LOC6606422|XP_002031226.1|DSEC
OG0008672	LOC111601173|XP_023173420.1|DHYD	LOC6614443|XP_002038876.1|DSEC
OG0008673	LOC111596215|XP_023166097.2|DHYD	LOC6611646|XP_002036182.1|DSEC
OG0008677	LOC111595679|XP_023165285.2|DHYD	LOC6607492|XP_032578935.1|DSEC
OG0008679	LOC111596550|XP_023166592.2|DHYD	LOC6617493|XP_002041810.1|DSEC
OG0008681	LOC111603371|XP_023176691.2|DHYD	LOC6618678|XP_002042937.2|DSEC
OG0008683	LOC111595953|XP_023165694.2|DHYD	LOC6616035|XP_032581937.1|DSEC
OG0008684	LOC111593056|XP_023161398.2|DHYD	LOC6618520|XP_002042780.1|DSEC
OG0008685	LOC111601265|XP_023173540.1|DHYD	LOC6615430|XP_002039812.1|DSEC
OG0008686	LOC111599595|XP_023171045.2|DHYD	LOC6607529|XP_032579384.1|DSEC
OG0008687	LOC111600132|XP_023171871.1|DHYD	LOC6615836|XP_032572497.1|DSEC
OG0008688	LOC111605613|XP_023180009.2|DHYD	LOC6616118|XP_032581981.1|DSEC
OG0008689	LOC111593321|XP_023161794.1|DHYD	LOC6607067|XP_032576919.1|DSEC
OG0008691	LOC111596950|XP_023167174.1|DHYD	LOC6610957|XP_002035514.2|DSEC
OG0008692	LOC111594987|XP_023164254.1|DHYD	LOC6620175|XP_002044386.1|DSEC
OG0008694	LOC111596166|XP_023166026.2|DHYD	LOC6614894|XP_002039311.1|DSEC
OG0008695	LOC115482761|XP_030078550.1|DHYD, LOC115483816|XP_030082022.1|DHYD, LOC115483815|XP_030082020.1|DHYD	LOC6619177|XP_002043403.1|DSEC
OG0008696	LOC111602984|XP_023176152.2|DHYD	LOC6616941|XP_032577300.1|DSEC
OG0008697	LOC111596017|XP_023165809.1|DHYD	LOC6610731|XP_032573803.1|DSEC
OG0008698	LOC111600178|XP_023171941.2|DHYD	LOC6617652|XP_002041965.1|DSEC
OG0008700	LOC111602080|XP_023174781.2|DHYD	LOC6620391|XP_002044599.2|DSEC
OG0008703	LOC111592439|XP_023160391.2|DHYD	LOC6605988|XP_002030800.1|DSEC
OG0008704	LOC115482910|XP_030079018.1|DHYD, LOC111601417|XP_023173754.2|DHYD	LOC6613254|XP_002037731.2|DSEC
OG0008705	LOC111594094|XP_023163013.1|DHYD	LOC6611489|XP_032569993.1|DSEC
OG0008706	LOC111594474|XP_023163543.1|DHYD	LOC6619519|XP_002043734.1|DSEC
OG0008707	LOC111598063|XP_030080058.1|DHYD	LOC6620022|XP_032581967.1|DSEC
OG0008708	LOC111603378|XP_023176739.1|DHYD	LOC6615057|XP_002039474.1|DSEC
OG0008709	LOC111595921|XP_023165642.2|DHYD	LOC6617169|XP_002041496.1|DSEC
OG0008710	LOC111603260|XP_023176536.2|DHYD	LOC6606556|XP_002031357.1|DSEC
OG0008711	LOC111596437|XP_023166423.1|DHYD	LOC6620068|XP_032578060.1|DSEC
OG0008712	LOC111594037|XP_023162919.1|DHYD	LOC6609353|XP_002034042.2|DSEC
OG0008714	LOC111599331|XP_023170720.1|DHYD	LOC6613056|XP_002037539.1|DSEC
OG0008715	LOC111595915|XP_023165633.1|DHYD	LOC6607226|XP_002032010.1|DSEC
OG0008716	LOC111593363|XP_023161844.1|DHYD	LOC6607759|XP_002032522.2|DSEC
OG0008717	LOC111603074|XP_023176302.2|DHYD	LOC6604786|XP_002029637.1|DSEC
OG0008718	LOC111605349|XP_023179592.1|DHYD	LOC6609693|XP_002034351.1|DSEC
OG0008719	LOC111594415|XP_023163467.2|DHYD	LOC6619513|XP_032578730.1|DSEC
OG0008721	LOC111605615|XP_023180022.1|DHYD	LOC6618667|XP_002042926.2|DSEC
OG0008722	LOC111598629|XP_023169738.2|DHYD	LOC6607196|XP_002031980.1|DSEC
OG0008723	LOC111601735|XP_023174227.1|DHYD	LOC6604819|XP_002029664.1|DSEC
OG0008724	LOC111598478|XP_023169505.1|DHYD	LOC6611884|XP_032576391.1|DSEC
OG0008725	LOC111602140|XP_023174857.2|DHYD	LOC6610118|XP_002034727.1|DSEC
OG0008726	LOC111595721|XP_030080967.1|DHYD	LOC6608932|XP_002033646.2|DSEC
OG0008727	LOC111594483|XP_030080639.1|DHYD	LOC6606597|XP_002031398.1|DSEC
OG0008728	LOC111598622|XP_023169727.1|DHYD	LOC6616856|XP_002041192.2|DSEC
OG0008729	LOC111593019|XP_030080128.1|DHYD	LOC6614846|XP_032581983.1|DSEC
OG0008730	LOC111593448|XP_023161971.1|DHYD	LOC6618109|XP_002042407.1|DSEC
OG0008731	LOC111601539|XP_023173941.2|DHYD	LOC6606397|XP_032579141.1|DSEC
OG0008732	LOC111605492|XP_023179807.2|DHYD	LOC6617804|XP_002042116.1|DSEC
OG0008734	LOC111602009|XP_023174672.1|DHYD	LOC6613818|XP_002038287.1|DSEC
OG0008735	LOC111595440|XP_023164933.1|DHYD	LOC6610081|XP_002034697.1|DSEC
OG0008736	LOC111604431|XP_023178266.2|DHYD	LOC6608641|XP_002033375.1|DSEC
OG0008737	LOC111598548|XP_023169608.2|DHYD	LOC6607194|XP_002031978.1|DSEC
OG0008738	LOC111592095|XP_023159888.2|DHYD	LOC6613623|XP_032575260.1|DSEC
OG0008739	LOC111605699|XP_023180142.1|DHYD	LOC6616329|XP_002040689.1|DSEC
OG0008740	LOC111600022|XP_023171703.1|DHYD	LOC6621154|XP_032571411.1|DSEC
OG0008741	LOC111605248|XP_023179454.1|DHYD	LOC6608370|XP_032570796.1|DSEC
OG0008742	LOC111601709|XP_023174196.1|DHYD	LOC6610576|XP_002035149.1|DSEC
OG0008743	LOC111605237|XP_023179441.1|DHYD	LOC6608626|XP_002033360.1|DSEC
OG0008744	LOC111604159|XP_023177855.2|DHYD	LOC6608036|XP_002032784.1|DSEC
OG0008745	LOC115483109|XP_030080131.1|DHYD, LOC111594074|XP_023162981.1|DHYD	LOC6620444|XP_002044648.1|DSEC
OG0008746	LOC111604238|XP_023177984.1|DHYD	LOC6619057|XP_032576127.1|DSEC
OG0008747	LOC111601674|XP_023174137.2|DHYD	LOC6616432|XP_002040793.2|DSEC
OG0008748	LOC111595798|XP_023165456.1|DHYD	LOC6617354|XP_002041679.1|DSEC
OG0008749	LOC111592656|XP_023160775.2|DHYD	LOC6612136|XP_002036653.1|DSEC
OG0008750	LOC111603938|XP_023177535.2|DHYD	LOC6611897|XP_002036414.1|DSEC
OG0008752	LOC111598626|XP_030081638.1|DHYD	LOC6607203|XP_032578782.1|DSEC
OG0008753	LOC111604417|XP_023178240.1|DHYD	LOC6605229|XP_002030067.1|DSEC
OG0008754	LOC111594328|XP_023163339.2|DHYD	LOC6609031|XP_002033734.1|DSEC
OG0008755	LOC111593277|XP_023161715.2|DHYD, LOC111593278|XP_023161717.2|DHYD	LOC6617183|XP_002041510.2|DSEC
OG0008756	LOC111598087|XP_023168904.1|DHYD	LOC6613728|XP_002038198.1|DSEC
OG0008757	LOC111597855|XP_023168535.2|DHYD	LOC6607392|XP_002032165.2|DSEC
OG0008758	LOC111599098|XP_023170407.2|DHYD	LOC6617315|XP_002041641.2|DSEC
OG0008759	LOC111592597|XP_023160682.2|DHYD	LOC6612148|XP_032581606.1|DSEC
OG0008760	LOC111600739|XP_023172789.2|DHYD, LOC111601808|XP_030080404.1|DHYD, LOC111602280|XP_030080374.1|DHYD	LOC6612031|XP_032583416.1|DSEC
OG0008761	LOC111593765|XP_023162551.1|DHYD	LOC6611771|XP_002036294.1|DSEC
OG0008762	LOC111596383|XP_023166357.2|DHYD	LOC6608183|XP_002032928.1|DSEC
OG0008763	LOC111602247|XP_030079072.1|DHYD	LOC6613617|XP_002038087.1|DSEC
OG0008765	LOC111605370|XP_023179620.1|DHYD	LOC6608868|XP_002033582.1|DSEC
OG0008766	LOC111596311|XP_023166240.1|DHYD	LOC6617425|XP_032579986.1|DSEC
OG0008767	LOC111602273|XP_023175037.1|DHYD	LOC6609781|XP_002034435.1|DSEC
OG0008768	LOC111595607|XP_023165180.1|DHYD	LOC6618825|XP_002043074.1|DSEC
OG0008769	LOC111593583|XP_023162215.2|DHYD	LOC6615380|XP_002039762.2|DSEC
OG0008770	LOC111597082|XP_023167384.1|DHYD	LOC6607991|XP_002032739.2|DSEC
OG0008771	LOC111605402|XP_023179671.1|DHYD	LOC6608659|XP_032573061.1|DSEC
OG0008772	LOC111605259|XP_023179465.2|DHYD	LOC6608625|XP_002033359.1|DSEC
OG0008773	LOC111604376|XP_023178215.1|DHYD	LOC6609632|XP_002034309.1|DSEC
OG0008774	LOC111595437|XP_023164929.1|DHYD	LOC6610064|XP_002034680.1|DSEC
OG0008775	LOC111592175|XP_023160000.2|DHYD	LOC6609544|XP_002034227.1|DSEC
OG0008776	LOC111600531|XP_023172435.2|DHYD	LOC6609213|XP_002033904.1|DSEC
OG0008777	LOC111600555|XP_030082027.1|DHYD	LOC6615543|XP_032570700.1|DSEC
OG0008778	LOC111592159|XP_023159979.2|DHYD	LOC6607860|XP_002032614.1|DSEC
OG0008779	LOC111605320|XP_023179552.1|DHYD	LOC6616183|XP_002040548.1|DSEC
OG0008780	LOC111604890|XP_023178901.1|DHYD	LOC6613842|XP_002038311.1|DSEC
OG0008781	LOC111602060|XP_023174741.2|DHYD	LOC6612279|XP_002036789.1|DSEC
OG0008782	LOC111604772|XP_023178741.2|DHYD	LOC6604999|XP_032575791.1|DSEC
OG0008783	LOC111593960|XP_023162822.1|DHYD	LOC6615671|XP_002040042.1|DSEC
OG0008784	LOC111596655|XP_023166724.2|DHYD	LOC6616306|XP_032573986.1|DSEC
OG0008785	LOC111599482|XP_023170918.1|DHYD	LOC6605171|XP_002030010.2|DSEC
OG0008786	LOC111602325|XP_023175094.1|DHYD	LOC6613511|XP_032582981.1|DSEC
OG0008787	LOC111598707|XP_023169860.1|DHYD	LOC6605102|XP_002029943.1|DSEC
OG0008788	LOC111594862|XP_023164108.2|DHYD, LOC111594857|XP_023164104.2|DHYD	LOC6610936|XP_032574971.1|DSEC
OG0008789	LOC111601071|XP_023173263.2|DHYD, LOC111601069|XP_023173261.2|DHYD	LOC6610322|XP_032575379.1|DSEC
OG0008790	LOC111597105|XP_023167415.2|DHYD	LOC6608204|XP_002032949.2|DSEC
OG0008791	LOC111600654|XP_023172644.2|DHYD	LOC6609725|XP_032570811.1|DSEC
OG0008792	LOC111597064|XP_023167359.2|DHYD, LOC111597062|XP_023167356.2|DHYD	LOC6615483|XP_032572613.1|DSEC
OG0008794	LOC111601430|XP_023173774.2|DHYD, LOC111593787|XP_023162577.1|DHYD	LOC6614398|XP_002038835.1|DSEC
OG0008795	LOC111598621|XP_030081623.1|DHYD	LOC6606322|XP_032576441.1|DSEC
OG0008796	LOC111602973|XP_023176130.2|DHYD, LOC111602963|XP_023176110.1|DHYD	LOC6616987|XP_002041315.1|DSEC
OG0008797	LOC111601998|XP_023174655.2|DHYD, LOC111601999|XP_023174656.1|DHYD	LOC6606354|XP_032578336.1|DSEC
OG0008805	LOC111596585|XP_023166628.2|DHYD	LOC6618094|XP_032581057.1|DSEC
OG0008806	LOC111595965|XP_023165708.2|DHYD	LOC6619985|XP_002044197.2|DSEC
OG0008807	LOC111596740|XP_030079891.1|DHYD	LOC6617939|XP_032581838.1|DSEC
OG0008808	LOC111591981|XP_023159699.2|DHYD	LOC6618653|XP_002042912.2|DSEC
OG0008809	LOC111601782|XP_023174310.1|DHYD	LOC6607795|XP_032578045.1|DSEC
OG0008811	LOC111594968|XP_023164236.2|DHYD	LOC6606272|XP_032577856.1|DSEC
OG0008813	LOC111602737|XP_023175757.2|DHYD	LOC6607052|XP_032579222.1|DSEC
OG0008816	LOC111603696|XP_023177164.2|DHYD	LOC6606035|XP_002030846.1|DSEC
OG0008819	LOC111595520|XP_030081993.1|DHYD	LOC6610085|XP_002034701.1|DSEC
OG0008820	LOC111598480|XP_023169506.2|DHYD	LOC6611820|XP_002036342.1|DSEC
OG0008822	LOC111592614|XP_023160715.1|DHYD	LOC6611977|XP_032582560.1|DSEC
OG0008823	LOC111597116|XP_023167509.2|DHYD	LOC6619844|XP_002044057.2|DSEC
OG0008824	LOC111600124|XP_023171857.1|DHYD	LOC6605544|XP_002030372.2|DSEC
OG0008825	LOC111604524|XP_023178391.2|DHYD	LOC6605537|XP_002030365.1|DSEC
OG0008829	LOC111598880|XP_023170114.1|DHYD	LOC6616044|XP_002040410.1|DSEC
OG0008830	LOC111603193|XP_023176447.1|DHYD	LOC6614858|XP_032580119.1|DSEC
OG0008831	LOC111604048|XP_023177673.2|DHYD	LOC6616075|XP_002040441.1|DSEC
OG0008832	LOC111604051|XP_023177677.2|DHYD	LOC6616074|XP_032581250.1|DSEC
OG0008833	LOC111594992|XP_023164260.2|DHYD	LOC6620179|XP_032580868.1|DSEC
OG0008834	LOC111600822|XP_023172892.1|DHYD	LOC6619663|XP_002043878.1|DSEC
OG0008835	LOC115483349|XP_030080728.1|DHYD, LOC111595035|XP_023164329.1|DHYD	LOC116801779|XP_032579151.1|DSEC
OG0008836	LOC111597689|XP_023168289.1|DHYD	LOC6608263|XP_002033007.1|DSEC
OG0008837	LOC111600647|XP_023172633.2|DHYD	LOC6615572|XP_002039946.1|DSEC
OG0008838	LOC111594648|XP_023163812.2|DHYD	LOC6611848|XP_002036370.1|DSEC
OG0008839	LOC111597932|XP_023168655.1|DHYD	LOC6608775|XP_002033496.1|DSEC
OG0008840	LOC111599155|XP_023170494.2|DHYD	LOC6618131|XP_002042428.1|DSEC
OG0008841	LOC111604490|XP_023178349.2|DHYD	LOC6610610|XP_002035177.1|DSEC
OG0008842	LOC111605281|XP_023179493.2|DHYD	LOC6615731|XP_002040102.1|DSEC
OG0008843	LOC111595303|XP_023164727.1|DHYD	LOC6610621|XP_002035188.1|DSEC
OG0008845	LOC111601182|XP_023173428.1|DHYD	LOC6611357|XP_032583100.1|DSEC
OG0008846	LOC111601030|XP_023173207.2|DHYD	LOC6618367|XP_002042637.2|DSEC
OG0008847	LOC111600824|XP_023172896.2|DHYD	LOC6614142|XP_002038595.1|DSEC
OG0008848	LOC111593875|XP_023162707.2|DHYD	LOC6609496|XP_002034181.2|DSEC
OG0008849	LOC111598824|XP_023170023.1|DHYD	LOC116802211|XP_032581817.1|DSEC
OG0008850	LOC111602087|XP_030079719.1|DHYD	LOC6615259|XP_032571350.1|DSEC
OG0008851	LOC111601314|XP_023173614.2|DHYD	LOC6612024|XP_032583180.1|DSEC
OG0008852	LOC111594164|XP_023163115.2|DHYD	LOC6608145|XP_002032891.1|DSEC
OG0008854	LOC111599141|XP_023170472.2|DHYD	LOC6617310|XP_002041637.1|DSEC
OG0008855	LOC111602050|XP_023174729.2|DHYD	LOC6617557|XP_002041870.1|DSEC
OG0008856	LOC111597851|XP_023168533.1|DHYD	LOC6620287|XP_002044495.1|DSEC
OG0008857	LOC111602895|XP_023176000.1|DHYD	LOC6611140|XP_032575862.1|DSEC
OG0008858	LOC111597597|XP_023168166.2|DHYD	LOC6616699|XP_002041054.1|DSEC
OG0008859	LOC111598205|XP_023169107.1|DHYD	LOC6605111|XP_002029952.1|DSEC
OG0008860	LOC115483338|XP_030080678.1|DHYD	LOC6612807|XP_002037308.1|DSEC
OG0008861	LOC111598005|XP_023168765.1|DHYD	LOC6608243|XP_002032987.1|DSEC
OG0008862	LOC111602528|XP_023175389.2|DHYD	LOC6616800|XP_032577118.1|DSEC
OG0008863	LOC111593659|XP_023162313.2|DHYD	LOC6613662|XP_032582957.1|DSEC
OG0008864	LOC111601224|XP_023173487.2|DHYD	LOC6615453|XP_002039833.1|DSEC
OG0008865	LOC111602474|XP_023175304.2|DHYD	LOC6617700|XP_032569692.1|DSEC
OG0008866	LOC111596004|XP_023165777.1|DHYD	LOC6617201|XP_032576520.1|DSEC
OG0008867	LOC111594991|XP_023164259.1|DHYD	LOC6620170|XP_032582557.1|DSEC
OG0008868	LOC111597735|XP_023168354.1|DHYD	LOC6608279|XP_002033023.1|DSEC
OG0008869	LOC111592867|XP_023161081.2|DHYD	LOC6616607|XP_002040964.1|DSEC
OG0008870	LOC111592255|XP_023160105.2|DHYD	LOC6618387|XP_002042657.1|DSEC
OG0008871	LOC111604312|XP_023178128.2|DHYD	LOC6605594|XP_002030413.1|DSEC
OG0008872	LOC111601301|XP_023173588.2|DHYD	LOC6611503|XP_032572886.1|DSEC
OG0008873	LOC111605019|XP_023179117.2|DHYD	LOC6611452|XP_002035994.1|DSEC
OG0008874	LOC111595545|XP_023165099.2|DHYD	LOC6609405|XP_032571941.1|DSEC
OG0008875	LOC111605206|XP_023179392.2|DHYD	LOC6608888|XP_032572293.1|DSEC
OG0008876	LOC111593715|XP_030079836.1|DHYD	LOC6619468|XP_032579743.1|DSEC
OG0008877	LOC111605623|XP_023180043.2|DHYD	LOC6605482|XP_002030315.1|DSEC
OG0008878	LOC111603873|XP_023177448.2|DHYD	LOC6611693|XP_002036227.1|DSEC
OG0008879	LOC111593874|XP_023162706.2|DHYD	LOC6609497|XP_002034182.1|DSEC
OG0008880	LOC111595765|XP_023165415.1|DHYD	LOC6606366|XP_002031171.1|DSEC
OG0008881	LOC111594324|XP_023163336.2|DHYD	LOC6618820|XP_002043069.1|DSEC
OG0008882	LOC111594693|XP_023163881.2|DHYD	LOC6611851|XP_002036373.2|DSEC
OG0008883	LOC111593344|XP_023161824.1|DHYD	LOC6607102|XP_002031890.1|DSEC
OG0008884	LOC111596674|XP_023166746.1|DHYD	LOC6616952|XP_002041280.1|DSEC
OG0008885	LOC111592622|XP_023160725.2|DHYD	LOC6614671|XP_002039098.1|DSEC
OG0008886	LOC111593519|XP_023162079.1|DHYD	LOC6609469|XP_032571706.1|DSEC
OG0008887	LOC111602112|XP_023174825.2|DHYD	LOC6610101|XP_032570028.1|DSEC
OG0008888	LOC111603683|XP_023177135.2|DHYD	LOC6605186|XP_002030025.1|DSEC
OG0008889	LOC111597025|XP_023167303.2|DHYD	LOC6615479|XP_002039859.1|DSEC
OG0008891	LOC111591925|XP_023159619.2|DHYD	LOC6610780|XP_032575701.1|DSEC
OG0008892	LOC111600636|XP_023172610.2|DHYD, LOC115483361|XP_030080905.1|DHYD	LOC6613034|XP_032572041.1|DSEC
OG0008893	LOC111601659|XP_023174111.1|DHYD	LOC6610856|XP_002035422.1|DSEC
OG0008894	LOC111602710|XP_023175715.1|DHYD	LOC6607445|XP_002032214.1|DSEC
OG0008895	LOC111593320|XP_023161793.2|DHYD	LOC6607066|XP_002031854.1|DSEC
OG0008897	LOC111603616|XP_023177052.1|DHYD	LOC6616621|XP_002040979.1|DSEC
OG0008898	LOC111592101|XP_023159895.2|DHYD	LOC6608962|XP_032571603.1|DSEC
OG0008899	LOC111595760|XP_023165401.2|DHYD	LOC6614611|XP_032583095.1|DSEC
OG0008900	LOC111595438|XP_023164931.2|DHYD	LOC6614564|XP_002038992.2|DSEC
OG0008901	LOC111601082|XP_030081487.1|DHYD	LOC6611089|XP_032574296.1|DSEC
OG0008902	LOC111598104|XP_023168928.1|DHYD	LOC6619446|XP_032579808.1|DSEC
OG0008903	LOC111599116|XP_023170445.1|DHYD	LOC6617309|XP_002041636.1|DSEC
OG0008904	LOC111600764|XP_030080943.1|DHYD	LOC6609727|XP_002034384.2|DSEC
OG0008905	LOC111593706|XP_023162432.2|DHYD	LOC6619464|XP_032579715.1|DSEC
OG0008906	LOC111597533|XP_023168079.2|DHYD	LOC6605142|XP_032574682.1|DSEC
OG0008907	LOC111593378|XP_023161865.2|DHYD	LOC6607748|XP_002032511.2|DSEC
OG0008908	LOC111603413|XP_030081733.1|DHYD	LOC6614221|XP_002038666.2|DSEC
OG0008909	LOC111596153|XP_023166010.1|DHYD	LOC6612603|XP_032577985.1|DSEC
OG0008910	LOC111595702|XP_030081556.1|DHYD	LOC6607136|XP_032578099.1|DSEC
OG0008911	LOC111604207|XP_023177936.2|DHYD	LOC6616796|XP_002041133.2|DSEC
OG0008912	LOC111602673|XP_023175634.1|DHYD	LOC6613796|XP_002038265.1|DSEC
OG0008913	LOC111600049|XP_023171746.1|DHYD	LOC6607438|XP_002032207.1|DSEC
OG0008914	LOC111602656|XP_023175596.2|DHYD, LOC115483716|XP_030081662.1|DHYD	LOC6606409|XP_002031213.1|DSEC
OG0008915	LOC111595819|XP_023165496.2|DHYD	LOC6614159|XP_032578034.1|DSEC
OG0008916	LOC111599067|XP_023170356.2|DHYD	LOC6611561|XP_032579602.1|DSEC
OG0008917	LOC111602485|XP_023175316.1|DHYD	LOC6611586|XP_002036124.1|DSEC
OG0008918	LOC111602172|XP_023174901.2|DHYD	LOC6614599|XP_032583461.1|DSEC
OG0008919	LOC111599176|XP_030080393.1|DHYD	LOC6617259|XP_032574482.1|DSEC
OG0008920	LOC111595120|XP_023164458.1|DHYD	LOC116800903|XP_032573252.1|DSEC
OG0008921	LOC111603922|XP_023177515.2|DHYD	LOC6611717|XP_002036250.1|DSEC
OG0008922	LOC111600607|XP_030079090.1|DHYD	LOC6611692|XP_032575520.1|DSEC
OG0008923	LOC111592403|XP_023160346.1|DHYD	LOC116800530|XP_032571885.1|DSEC
OG0008924	LOC111602119|XP_023174836.1|DHYD	LOC6610109|XP_002034720.1|DSEC
OG0008925	LOC111602225|XP_023174973.1|DHYD	LOC6609791|XP_002034445.1|DSEC
OG0008926	LOC111593882|XP_023162720.1|DHYD	LOC6608307|XP_002033044.1|DSEC
OG0008927	LOC111604086|XP_023177745.2|DHYD	LOC6618826|XP_032571382.1|DSEC
OG0008928	LOC111593905|XP_023162744.1|DHYD	LOC6607937|XP_032571008.1|DSEC
OG0008929	LOC111593293|XP_030081016.1|DHYD	LOC6609864|XP_002034515.1|DSEC
OG0008930	LOC111596564|XP_023166609.2|DHYD	LOC6606442|XP_002031246.2|DSEC
OG0008931	LOC111597685|XP_023168283.2|DHYD	LOC6608431|XP_002033165.1|DSEC
OG0008932	LOC111593837|XP_023162642.1|DHYD	LOC6618878|XP_002043126.1|DSEC
OG0008933	LOC111605221|XP_023179412.2|DHYD	LOC6608619|XP_002033353.1|DSEC
OG0008934	LOC111593203|XP_023161603.2|DHYD	LOC6611154|XP_032574309.1|DSEC
OG0008935	LOC115482738|XP_030078929.1|DHYD, LOC111593817|XP_023162614.2|DHYD	LOC6607956|XP_002032704.1|DSEC
OG0008936	LOC111598019|XP_023168799.2|DHYD	LOC6615424|XP_032571009.1|DSEC
OG0008937	LOC111592190|XP_023160025.2|DHYD	LOC6608578|XP_002033312.1|DSEC
OG0008938	LOC111599733|XP_030078582.1|DHYD	LOC6609017|XP_032572717.1|DSEC
OG0008939	LOC111593836|XP_023162645.2|DHYD	LOC6610024|XP_002034642.1|DSEC
OG0008940	LOC111596992|XP_023167251.2|DHYD	LOC6615478|XP_032571090.1|DSEC
OG0008941	LOC111598140|XP_023168970.2|DHYD	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC
OG0008942	LOC111596635|XP_023166690.2|DHYD	LOC6619864|XP_002044077.1|DSEC
OG0008943	LOC111592978|XP_023161241.2|DHYD	LOC6618955|XP_002043200.1|DSEC
OG0008944	LOC111598138|XP_023168968.2|DHYD	LOC6619595|XP_032580220.1|DSEC
OG0008945	LOC111603170|XP_023176418.1|DHYD	LOC6612286|XP_002036796.2|DSEC
OG0008946	LOC111597373|XP_030079954.1|DHYD	LOC6617631|XP_002041944.1|DSEC
OG0008947	LOC115482959|XP_030079325.1|DHYD, LOC111601912|XP_023174528.2|DHYD	LOC6615947|XP_002040314.1|DSEC
OG0008948	LOC111605602|XP_023179982.2|DHYD	LOC6616154|XP_002040519.1|DSEC
OG0008949	LOC111598066|XP_030080057.1|DHYD	LOC116801212|XP_032575259.1|DSEC
OG0008951	LOC111604723|XP_030079625.1|DHYD	LOC6605971|XP_002030783.1|DSEC
OG0008952	LOC111603164|XP_023176410.2|DHYD	LOC6618073|XP_002042371.1|DSEC
OG0008953	LOC111601719|XP_023174208.2|DHYD, LOC111592879|XP_023161097.2|DHYD	LOC6616599|XP_032573973.1|DSEC
OG0008955	LOC111597378|XP_023167803.2|DHYD	LOC6611093|XP_002035650.1|DSEC
OG0008956	LOC111591871|XP_023159522.2|DHYD	LOC6608065|XP_002032813.1|DSEC
OG0008957	LOC111600927|XP_030082035.1|DHYD	LOC6605643|XP_032574803.1|DSEC
OG0008958	LOC111600999|XP_023173162.2|DHYD	LOC6616491|XP_002040851.2|DSEC
OG0008959	LOC111600952|XP_023173097.2|DHYD	LOC6616253|XP_002040617.1|DSEC
OG0008960	LOC115483738|XP_030081796.1|DHYD	LOC6605359|XP_032576079.1|DSEC
OG0008961	LOC111595183|XP_023164530.2|DHYD	LOC6614483|XP_032583266.1|DSEC
OG0008962	LOC111594993|XP_023164261.1|DHYD	LOC6620182|XP_002044393.1|DSEC
OG0008963	LOC111603143|XP_023176387.2|DHYD	LOC6618059|XP_002042357.2|DSEC
OG0008964	LOC111601827|XP_023174421.1|DHYD, LOC111601824|XP_023174416.1|DHYD	LOC6615985|XP_032582118.1|DSEC
OG0008965	LOC111603956|XP_023177559.2|DHYD	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC
OG0008966	LOC111596196|XP_023166075.1|DHYD	LOC6613650|XP_002038120.1|DSEC
OG0008967	LOC111604454|XP_023178300.2|DHYD	LOC6605394|XP_002030227.1|DSEC
OG0008968	LOC111595835|XP_023165511.2|DHYD	LOC6617379|XP_002041704.2|DSEC
OG0008969	LOC111595868|XP_023165552.1|DHYD	LOC6617374|XP_032583097.1|DSEC
OG0008970	LOC111595845|XP_023165523.2|DHYD	LOC6617373|XP_002041698.1|DSEC
OG0008971	LOC111592849|XP_030079474.1|DHYD	LOC6604843|XP_002029688.1|DSEC
OG0008972	LOC111601087|XP_023173282.2|DHYD, LOC111601064|XP_023173255.2|DHYD	LOC6611068|XP_002035625.1|DSEC
OG0008973	LOC111595073|XP_023164397.1|DHYD	LOC6605763|XP_002030578.1|DSEC
OG0008977	LOC111603985|XP_023177598.1|DHYD	LOC6617826|XP_002042136.1|DSEC
OG0008978	LOC111600905|XP_023173029.1|DHYD	LOC6619132|XP_002043372.1|DSEC
OG0008979	LOC111594772|XP_023163990.2|DHYD	LOC6617890|XP_002042198.1|DSEC
OG0008985	LOC111604720|XP_030079624.1|DHYD	LOC6605949|XP_002030761.1|DSEC
OG0008987	LOC111599366|XP_023170767.1|DHYD	LOC6613439|XP_002037913.1|DSEC
OG0008988	LOC111602786|XP_023175826.1|DHYD	LOC6606456|XP_032577594.1|DSEC
OG0008989	LOC111603091|XP_023176320.1|DHYD	LOC6616191|XP_032581801.1|DSEC
OG0008990	LOC111595653|XP_023165244.2|DHYD	LOC6605046|XP_002029888.1|DSEC
OG0008993	LOC111592812|XP_030080595.1|DHYD	LOC6605254|XP_002030092.1|DSEC
OG0008994	LOC111601876|XP_023174486.1|DHYD	LOC6611640|XP_002036176.1|DSEC
