Orthogroup	DHYD.longest_only	DBUS.longest_only
OG0010792	LOC111603229|XP_023176503.1|DHYD	LOC108605077|XP_017850133.1|DBUS
OG0010793	LOC111598112|XP_030078908.1|DHYD	LOC108606765|XP_033150272.1|DBUS
OG0010795	LOC111592750|XP_023160914.1|DHYD	LOC108599779|XP_017842323.1|DBUS
OG0010797	LOC111604689|XP_023178626.1|DHYD	LOC108599160|XP_017841436.1|DBUS
OG0010799	LOC111602988|XP_023176153.2|DHYD	LOC108604050|XP_017848801.1|DBUS
OG0010800	LOC111597604|XP_023168173.1|DHYD	LOC108600364|XP_017843385.1|DBUS
OG0010801	LOC111592588|XP_023160672.2|DHYD	LOC108608135|XP_017854858.1|DBUS
OG0010802	LOC111596099|XP_023165927.1|DHYD	LOC108608502|XP_017855388.1|DBUS
OG0010803	LOC111596285|XP_023166207.2|DHYD	LOC108604371|XP_017849312.1|DBUS
OG0010804	LOC111595929|XP_023165656.1|DHYD	LOC108608396|XP_017855240.1|DBUS
OG0010805	LOC111591965|XP_023159677.2|DHYD	LOC108607583|XP_017853970.1|DBUS
OG0010806	LOC111596138|XP_023165989.1|DHYD	LOC108607757|XP_017854273.1|DBUS
OG0010807	LOC111602205|XP_023174943.1|DHYD	LOC108594521|XP_017835214.1|DBUS
OG0010808	LOC111598446|XP_023169457.2|DHYD	LOC108606972|XP_017853024.1|DBUS
OG0010810	LOC111592194|XP_023160028.2|DHYD	LOC108596601|XP_017838021.1|DBUS
OG0010813	LOC111592088|XP_023159878.2|DHYD	LOC108608451|XP_017855318.2|DBUS
OG0010823	LOC111598173|XP_023169037.2|DHYD	LOC108605302|XP_017850456.1|DBUS
OG0010829	LOC111602632|XP_023175562.1|DHYD	LOC108601328|XP_017844716.1|DBUS
OG0010831	LOC111594090|XP_023163005.1|DHYD	LOC117135088|XP_033150918.1|DBUS
OG0010836	LOC111601076|XP_023173270.2|DHYD	LOC108599192|XP_017841477.1|DBUS
OG0010840	LOC111601004|XP_023173170.2|DHYD	LOC108599450|XP_017841770.2|DBUS
OG0010841	LOC111594641|XP_023163803.2|DHYD	LOC108600953|XP_017844293.2|DBUS
OG0010842	LOC111600116|XP_023171847.2|DHYD	LOC108597291|XP_033149006.1|DBUS
OG0010843	LOC111604470|XP_023178324.1|DHYD	LOC108597577|XP_017839679.1|DBUS
OG0010845	LOC111604729|XP_023178670.1|DHYD	LOC108605360|XP_017850518.1|DBUS
OG0010846	LOC111594169|XP_023163123.2|DHYD	LOC108605931|XP_017851239.1|DBUS
OG0010847	LOC111592073|XP_023159861.1|DHYD	LOC108606754|XP_017852645.1|DBUS
OG0010848	LOC111605626|XP_023180049.2|DHYD	LOC108605979|XP_017851290.1|DBUS
OG0010849	LOC111592462|XP_030079692.1|DHYD	LOC108605743|XP_017851030.1|DBUS
OG0010851	LOC111593013|XP_023161320.2|DHYD	LOC108605640|XP_017850911.1|DBUS
OG0010854	LOC111594907|XP_023164161.2|DHYD	LOC117134626|XP_033150386.1|DBUS
OG0010860	LOC111592576|XP_023160655.2|DHYD	LOC108595749|XP_033149972.1|DBUS
OG0010861	LOC111599129|XP_023170460.2|DHYD	LOC108607500|XP_017853836.1|DBUS
OG0010862	LOC111599359|XP_023170758.2|DHYD	LOC108603845|XP_017848488.1|DBUS
OG0010864	LOC111603522|XP_023176921.1|DHYD	LOC108606208|XP_017851575.1|DBUS
OG0010868	LOC111599454|XP_023170884.2|DHYD	LOC108600802|XP_017844074.1|DBUS
OG0010869	LOC115483458|XP_030081382.1|DHYD, LOC111603046|XP_023176258.1|DHYD	LOC108600789|XP_017844053.1|DBUS
OG0010873	LOC111603694|XP_023177158.2|DHYD	LOC108598052|XP_017840155.2|DBUS
OG0010874	LOC111602904|XP_023176013.2|DHYD	LOC108597996|XP_017840100.1|DBUS
OG0010879	LOC111603321|XP_023176611.2|DHYD	LOC108600475|XP_017843581.2|DBUS
OG0010881	LOC111605132|XP_023179273.1|DHYD	LOC108595776|XP_017836557.1|DBUS
OG0010883	LOC111593538|XP_023162108.1|DHYD	LOC108599672|XP_017842146.1|DBUS
OG0010884	LOC111592269|XP_023160135.1|DHYD	LOC108599291|XP_017841579.1|DBUS
OG0010885	LOC111604544|XP_023178410.1|DHYD	LOC108598204|XP_017840308.1|DBUS
OG0010889	LOC111602390|XP_023175178.2|DHYD	LOC108595856|XP_017836635.1|DBUS
OG0010891	LOC111593950|XP_030080902.1|DHYD	LOC108595122|XP_017835772.1|DBUS
OG0010892	LOC111595488|XP_023165028.2|DHYD, LOC111595487|XP_023165027.2|DHYD, LOC111595489|XP_023165029.1|DHYD, LOC111595424|XP_023164915.2|DHYD	LOC108595947|XP_017836722.1|DBUS, LOC108595963|XP_017836739.1|DBUS
OG0010893	LOC111594155|XP_023163104.2|DHYD	LOC108596206|XP_017837215.1|DBUS
OG0010894	LOC111596989|XP_023167248.2|DHYD	LOC108597097|XP_017838951.2|DBUS
OG0010895	LOC111596991|XP_023167250.2|DHYD	LOC108595888|XP_017836666.1|DBUS
OG0010896	LOC111597711|XP_023168319.2|DHYD	LOC108594907|XP_017835534.1|DBUS
OG0010898	LOC111592393|XP_023160337.2|DHYD	LOC108604459|XP_017849427.1|DBUS
OG0010899	LOC111598089|XP_023168906.2|DHYD	LOC108606096|XP_033150834.1|DBUS
OG0010900	LOC111594470|XP_023163538.1|DHYD	LOC108604663|XP_017849703.1|DBUS
OG0010904	LOC111600250|XP_023172059.2|DHYD	LOC108601295|XP_033149868.1|DBUS
OG0010905	LOC111595901|XP_023165609.2|DHYD	LOC108603163|XP_017847209.1|DBUS
OG0010909	LOC111604965|XP_023179012.1|DHYD	LOC108602707|XP_017846350.1|DBUS, LOC108602708|XP_017846351.1|DBUS
OG0010911	LOC111599811|XP_023171365.1|DHYD	LOC108601060|XP_017844441.1|DBUS
OG0010912	LOC111602987|XP_023176151.1|DHYD	LOC108604049|XP_017848800.1|DBUS
OG0010913	LOC111603279|XP_030079656.1|DHYD	LOC108601902|XP_017845368.2|DBUS
OG0010916	LOC111595547|XP_023165103.2|DHYD	LOC108595386|XP_017836100.1|DBUS
OG0010919	LOC111594791|XP_023164015.2|DHYD	LOC108595823|XP_017836606.2|DBUS
OG0010920	LOC111603954|XP_023177557.2|DHYD	LOC108603372|XP_017847627.1|DBUS
OG0010924	LOC111596080|XP_023165905.2|DHYD	LOC108604155|XP_017838756.2|DBUS
OG0010925	LOC111592851|XP_023161056.2|DHYD	LOC108598810|XP_017841042.2|DBUS
OG0010927	LOC111605633|XP_023180057.1|DHYD	LOC108599552|XP_017841932.1|DBUS
OG0010928	LOC111600496|XP_023172392.2|DHYD	LOC108599103|XP_017841383.1|DBUS
OG0010930	LOC111592642|XP_023160756.1|DHYD	LOC108607701|XP_017854181.1|DBUS
OG0010931	LOC111592589|XP_023160673.2|DHYD	LOC108608136|XP_017854860.1|DBUS
OG0010933	LOC111595187|XP_023164538.1|DHYD	LOC108607933|XP_017854542.1|DBUS
OG0010934	LOC111602246|XP_023175006.2|DHYD	LOC108607941|XP_017854547.1|DBUS
OG0010948	LOC111595020|XP_023164297.1|DHYD	LOC108603299|XP_017847463.1|DBUS
OG0010956	LOC115483431|XP_030081258.1|DHYD	LOC108596479|XP_017837739.1|DBUS
OG0010959	LOC111594545|XP_023163665.2|DHYD	LOC108602355|XP_017845943.1|DBUS
OG0010962	LOC111594649|XP_023163817.1|DHYD	LOC108607709|XP_033149960.1|DBUS
OG0010964	LOC111602360|XP_023175139.1|DHYD	LOC108594391|XP_017835042.1|DBUS
OG0010968	LOC111596971|XP_023167215.1|DHYD	LOC108599434|XP_017841748.1|DBUS
OG0010974	LOC111598375|XP_023169350.2|DHYD	LOC108598269|XP_017840374.1|DBUS
OG0010975	LOC111601519|XP_023173893.1|DHYD	LOC108602639|XP_017846273.1|DBUS
OG0010979	LOC111593510|XP_023162065.2|DHYD	LOC108594948|XP_017835571.1|DBUS
OG0010984	LOC111601911|XP_023174527.1|DHYD	LOC108606048|XP_017851386.1|DBUS
OG0010985	LOC111600223|XP_023172017.1|DHYD	LOC108606540|XP_017852221.1|DBUS
OG0010987	LOC111601852|XP_023174456.2|DHYD	LOC108606144|XP_017851485.1|DBUS
OG0010991	LOC111602296|XP_023175065.2|DHYD	LOC108605187|XP_017850305.1|DBUS
OG0010992	LOC111602304|XP_023175073.2|DHYD	LOC108600766|XP_033150762.1|DBUS
OG0010994	LOC111603887|XP_023177476.2|DHYD	LOC108604823|XP_017849926.1|DBUS
OG0010996	LOC111597525|XP_023168067.1|DHYD	LOC108600055|XP_017842891.1|DBUS
OG0010998	LOC111599546|XP_023170977.1|DHYD	LOC108600088|XP_017842936.1|DBUS
OG0011001	LOC111599410|XP_023170827.2|DHYD	LOC108598233|XP_017840338.1|DBUS
OG0011003	LOC111595039|XP_023164333.1|DHYD	LOC108599292|XP_017841582.1|DBUS
OG0011007	LOC111600907|XP_023173031.1|DHYD	LOC108594663|XP_017835294.2|DBUS
OG0011008	LOC111601516|XP_023173890.2|DHYD	LOC108602659|XP_017846295.1|DBUS
OG0011009	LOC111595716|XP_023165331.1|DHYD	LOC108603173|XP_017847220.1|DBUS
OG0011013	LOC111600237|XP_030078639.1|DHYD	LOC108601294|XP_017844683.1|DBUS
OG0011015	LOC111602772|XP_023175802.1|DHYD	LOC108602593|XP_017846220.1|DBUS
OG0011016	LOC111597874|XP_023168567.1|DHYD	LOC108602902|XP_017846699.1|DBUS
OG0011017	LOC111596808|XP_023166944.1|DHYD	LOC108604200|XP_017849041.1|DBUS
OG0011028	LOC111600723|XP_023172764.2|DHYD	LOC108597266|XP_017839213.1|DBUS
OG0011031	LOC111595261|XP_023164675.1|DHYD	LOC108596003|XP_017836777.1|DBUS
OG0011041	LOC111594219|XP_030080324.1|DHYD	LOC108602720|XP_017846365.1|DBUS
OG0011042	LOC111598964|XP_023170222.2|DHYD	LOC108602307|XP_017845883.1|DBUS
OG0011044	LOC111601585|XP_023174007.1|DHYD	LOC108598583|XP_017840764.1|DBUS
OG0011047	LOC111591901|XP_023159577.2|DHYD	LOC108606252|XP_017851690.1|DBUS
OG0011049	LOC111591997|XP_023159728.1|DHYD	LOC108606210|XP_017851576.1|DBUS
OG0011050	LOC111596809|XP_023166941.2|DHYD	LOC108605437|XP_017850609.1|DBUS
OG0011051	LOC115483484|XP_030081543.1|DHYD	LOC108600009|XP_017842801.1|DBUS
OG0011053	LOC111605665|XP_023180096.2|DHYD	LOC108599419|XP_017841721.1|DBUS
OG0011061	LOC111592483|XP_023160467.2|DHYD	LOC108601581|XP_017844969.1|DBUS
OG0011081	LOC111605576|XP_023179947.1|DHYD	LOC117134794|XP_033149572.1|DBUS
OG0011082	LOC111602591|XP_023175517.2|DHYD	LOC108596970|XP_017838707.1|DBUS
OG0011085	LOC111592208|XP_023160045.1|DHYD	LOC108597206|XP_017839015.1|DBUS
OG0011087	LOC111598133|XP_030078862.1|DHYD	LOC108605912|XP_017851216.1|DBUS
OG0011088	LOC111598176|XP_023169042.1|DHYD	LOC117134640|XP_033150428.1|DBUS
OG0011089	LOC111595878|XP_023165571.2|DHYD, LOC111595886|XP_023165582.1|DHYD, LOC111595879|XP_023165573.1|DHYD	LOC108607323|XP_033150535.1|DBUS
OG0011091	LOC111593066|XP_023161410.2|DHYD	LOC108606907|XP_017852932.1|DBUS
OG0011093	LOC111605437|XP_023179725.2|DHYD	LOC108606012|XP_017851326.1|DBUS
OG0011095	LOC111593781|XP_023162567.2|DHYD	LOC108597026|XP_017838805.2|DBUS
OG0011098	LOC111599475|XP_023170913.1|DHYD	LOC108600471|XP_017843574.2|DBUS
OG0011099	LOC111598374|XP_023169349.1|DHYD	LOC108598025|XP_017840129.1|DBUS
OG0011100	LOC111598376|XP_023169351.2|DHYD	LOC108598026|XP_017840130.1|DBUS
OG0011101	LOC111592754|XP_023160923.2|DHYD	LOC108599803|XP_017842365.2|DBUS
OG0011102	LOC111599412|XP_023170828.2|DHYD	LOC108598927|XP_017841181.2|DBUS
OG0011105	LOC111602350|XP_023175130.1|DHYD	LOC108607778|XP_017854300.1|DBUS
OG0011107	LOC111599496|XP_023170934.2|DHYD	LOC108607078|XP_017853189.1|DBUS
OG0011108	LOC111603420|XP_023176771.2|DHYD	LOC108594622|XP_017835254.1|DBUS
OG0011109	LOC115483721|XP_030081736.1|DHYD, LOC111603424|XP_030081735.1|DHYD	LOC108601665|XP_017845059.1|DBUS, LOC108607871|XP_017854455.2|DBUS
OG0011110	LOC111604928|XP_023178965.2|DHYD	LOC108602916|XP_017846740.1|DBUS
OG0011139	LOC111593666|XP_023162324.2|DHYD, LOC115483292|XP_030080499.1|DHYD	LOC108598761|XP_017855159.1|DBUS
OG0011141	LOC111593014|XP_030080011.1|DHYD	LOC117134942|XP_033150388.1|DBUS
OG0011147	LOC111598866|XP_023170082.1|DHYD	LOC108606161|XP_017851502.1|DBUS
OG0011151	LOC115482995|XP_030079507.1|DHYD	LOC108598174|XP_017840279.2|DBUS
OG0011161	LOC111595935|XP_023165663.2|DHYD	LOC108604504|XP_017849533.1|DBUS
OG0011174	LOC111598614|XP_023169715.2|DHYD	LOC108604736|XP_017849807.1|DBUS
OG0011177	LOC111594376|XP_030078797.1|DHYD	LOC108600443|XP_017843518.1|DBUS
OG0011182	LOC111592191|XP_023160029.1|DHYD	LOC108606295|XP_017851770.1|DBUS
OG0011185	LOC111595371|XP_023164832.2|DHYD	LOC108601917|XP_017845384.1|DBUS
OG0011189	LOC115483035|XP_030079684.1|DHYD	LOC108605400|XP_017850558.1|DBUS
OG0011191	LOC111601291|XP_023173568.2|DHYD	LOC108602954|XP_017846795.2|DBUS, LOC108602953|XP_017846794.1|DBUS
OG0011195	LOC111592726|XP_023160881.1|DHYD	LOC108605405|XP_017850564.1|DBUS
OG0011196	LOC111605299|XP_030080156.1|DHYD	LOC108605456|XP_017850631.1|DBUS
OG0011198	LOC111605303|XP_023179528.1|DHYD	LOC108606156|XP_017851497.1|DBUS
OG0011199	LOC111605308|XP_023179533.1|DHYD	LOC108605455|XP_017850629.1|DBUS
OG0011200	LOC111602189|XP_023174920.2|DHYD	LOC108608000|XP_017854651.1|DBUS
OG0011201	LOC111602378|XP_023175162.1|DHYD	LOC108608367|XP_033150760.1|DBUS
OG0011202	LOC111595508|XP_023165050.1|DHYD	LOC108595383|XP_017836101.1|DBUS
OG0011203	LOC111603289|XP_023176578.1|DHYD	LOC108605006|XP_017850065.1|DBUS, LOC108602660|XP_017846299.1|DBUS
OG0011204	LOC111605548|XP_023179878.1|DHYD	LOC108605762|XP_017851057.1|DBUS
OG0011209	LOC111597339|XP_030081664.1|DHYD	LOC108598245|XP_017840349.1|DBUS
OG0011211	LOC111604329|XP_023178159.2|DHYD	LOC108599406|XP_017841705.1|DBUS
OG0011212	LOC111593973|XP_023162831.2|DHYD	LOC108597339|XP_017839335.1|DBUS
OG0011213	LOC111594043|XP_023162925.2|DHYD	LOC108595717|XP_017836488.1|DBUS
OG0011218	LOC111604883|XP_023178888.1|DHYD	LOC108602710|XP_017846353.1|DBUS
OG0011219	LOC111604931|XP_023178969.1|DHYD	LOC108604128|XP_017848916.1|DBUS
OG0011220	LOC111593602|XP_030078829.1|DHYD	LOC108603120|XP_017847124.2|DBUS
OG0011230	LOC111604212|XP_023177944.1|DHYD	LOC108602573|XP_017846199.1|DBUS
OG0011231	LOC111601318|XP_023173616.1|DHYD	LOC108602943|XP_017846779.1|DBUS
OG0011233	LOC115482785|XP_030078644.1|DHYD, LOC115482786|XP_030078645.1|DHYD	LOC108601320|XP_017844708.1|DBUS
OG0011234	LOC111593248|XP_023161674.2|DHYD	LOC108603471|XP_017847799.1|DBUS
OG0011251	LOC111596274|XP_023166181.2|DHYD	LOC108607874|XP_017854463.2|DBUS
OG0011257	LOC111595024|XP_023164304.2|DHYD, LOC115483337|XP_030080670.1|DHYD	LOC108601707|XP_017845112.1|DBUS
OG0011265	LOC111598709|XP_023169863.2|DHYD	LOC117134767|XP_033149313.1|DBUS
OG0011267	LOC111599788|XP_023171331.2|DHYD	LOC108599077|XP_017841354.2|DBUS
OG0011277	LOC111594713|XP_023163907.1|DHYD	LOC108603604|XP_017848043.1|DBUS
OG0011285	LOC111605184|XP_023179349.1|DHYD	LOC108599349|XP_017841641.1|DBUS
OG0011295	LOC111600193|XP_023171973.1|DHYD	LOC108606681|XP_017852517.1|DBUS
OG0011297	LOC111592935|XP_023161164.1|DHYD	LOC108603024|XP_017846919.1|DBUS
OG0011299	LOC111594688|XP_023163875.2|DHYD	LOC108598932|XP_017841189.1|DBUS
OG0011312	LOC111600138|XP_023171882.2|DHYD	LOC117135095|XP_033150935.1|DBUS
OG0011318	LOC111593475|XP_023162005.1|DHYD	LOC108606094|XP_017851428.1|DBUS
OG0011320	LOC111595193|XP_030079678.1|DHYD	LOC108606010|XP_017851323.1|DBUS
OG0011322	LOC111593046|XP_023161384.1|DHYD	LOC108606020|XP_017851336.1|DBUS
OG0011323	LOC111604735|XP_023178677.1|DHYD	LOC108605029|XP_017850085.1|DBUS
OG0011325	LOC111603206|XP_023176462.2|DHYD	LOC108606698|XP_017852556.1|DBUS
OG0011327	LOC111603944|XP_023177541.1|DHYD	LOC108606053|XP_017851392.1|DBUS
OG0011330	LOC111602377|XP_023175161.1|DHYD	LOC108601018|XP_017855205.1|DBUS
OG0011333	LOC111599813|XP_023171368.1|DHYD	LOC108599306|XP_017841597.1|DBUS
OG0011334	LOC111595094|XP_023164427.2|DHYD	LOC108598695|XP_017840907.2|DBUS
OG0011335	LOC111604528|XP_023178394.1|DHYD	LOC108600397|XP_017843434.1|DBUS
OG0011337	LOC111592185|XP_023160019.2|DHYD	LOC108595651|XP_017836414.1|DBUS
OG0011343	LOC111594821|XP_023164054.1|DHYD	LOC108602712|XP_017846355.1|DBUS
OG0011370	LOC111596314|XP_023166246.1|DHYD	LOC108596886|XP_017838560.2|DBUS
OG0011377	LOC111596868|XP_023167082.1|DHYD	LOC108605980|XP_017851292.1|DBUS
OG0011409	LOC111602164|XP_023174889.1|DHYD	LOC108605178|XP_017850259.1|DBUS
OG0011411	LOC111596137|XP_030079275.1|DHYD	LOC108607756|XP_017854272.1|DBUS
OG0011419	LOC111600173|XP_030079381.1|DHYD	LOC108606340|XP_017851873.1|DBUS
OG0011424	LOC111600063|XP_023171761.2|DHYD	LOC108597163|XP_017839062.1|DBUS
OG0011425	LOC111600120|XP_023171853.2|DHYD	LOC117135022|XP_033150714.1|DBUS
OG0011445	LOC111596762|XP_023166879.2|DHYD	LOC108606770|XP_017852672.1|DBUS
OG0011447	LOC111593150|XP_023161522.1|DHYD	LOC108608299|XP_017855119.2|DBUS
OG0011450	LOC111605575|XP_023179948.1|DHYD	LOC108606331|XP_017851844.1|DBUS
OG0011452	LOC111603183|XP_023176435.2|DHYD	LOC108606677|XP_017852513.1|DBUS
OG0011453	LOC111595441|XP_023164934.2|DHYD	LOC108595948|XP_017836723.1|DBUS
OG0011455	LOC111602204|XP_023174942.1|DHYD	LOC108594522|XP_017835215.2|DBUS
OG0011457	LOC111596117|XP_023165950.2|DHYD	LOC108594387|XP_017835078.2|DBUS
OG0011458	LOC111597553|XP_023168117.1|DHYD	LOC108598973|XP_017841235.1|DBUS
OG0011461	LOC111592517|XP_023160531.2|DHYD	LOC108595774|XP_017836554.1|DBUS
OG0011463	LOC111594270|XP_023163272.2|DHYD	LOC108595957|XP_017836733.1|DBUS
OG0011464	LOC111592013|XP_023159770.2|DHYD	LOC108602441|XP_017846052.1|DBUS
OG0011481	LOC111594162|XP_023163113.2|DHYD	LOC108596207|XP_033149072.1|DBUS
OG0011484	LOC111600262|XP_023172081.2|DHYD	LOC108594400|XP_017835053.1|DBUS
OG0011516	LOC111594764|XP_023163980.2|DHYD	LOC108597959|XP_017840066.2|DBUS
OG0011527	LOC111598390|XP_023169372.1|DHYD	LOC108607388|XP_017853626.1|DBUS
OG0011529	LOC111605011|XP_023179102.1|DHYD	LOC108604018|XP_017848793.1|DBUS
OG0011529	LOC111595690|XP_023165300.1|DHYD	LOC108601270|XP_017844658.1|DBUS
OG0011540	LOC115482968|XP_030079367.1|DHYD	LOC108606602|XP_017852351.1|DBUS
OG0011545	LOC111597233|XP_023167592.2|DHYD	LOC108598731|XP_017840952.2|DBUS
OG0011584	LOC111592767|XP_023160936.1|DHYD, LOC115482823|XP_030078856.1|DHYD	LOC108600938|XP_017844266.1|DBUS
OG0011589	LOC111602533|XP_030079200.1|DHYD	LOC108607768|XP_017854285.2|DBUS
OG0011594	LOC111594163|XP_023163114.2|DHYD	LOC117134613|XP_017837217.1|DBUS
OG0011606	LOC111598189|XP_023169075.2|DHYD	LOC108605298|XP_017850446.1|DBUS
OG0011610	LOC111593162|XP_023161532.2|DHYD	LOC108607668|XP_017854108.2|DBUS
OG0011611	LOC111594569|XP_023163693.2|DHYD	LOC108604627|XP_017849664.1|DBUS
OG0011624	LOC111604140|XP_023177826.1|DHYD	LOC108597778|XP_017839982.1|DBUS
OG0011632	LOC111600449|XP_023172319.2|DHYD	LOC108604231|XP_017849091.2|DBUS
OG0011636	LOC111592221|XP_023160065.2|DHYD	LOC108595726|XP_017836497.1|DBUS
OG0011638	LOC111601425|XP_023173769.1|DHYD	LOC117134872|XP_033150141.1|DBUS, LOC108601455|XP_033150030.1|DBUS
OG0011644	LOC111603809|XP_023177329.1|DHYD	LOC108595953|XP_017836727.1|DBUS
OG0011645	LOC111604170|XP_023177876.1|DHYD	LOC108595796|XP_017836576.1|DBUS
OG0011648	LOC111600457|XP_023172330.2|DHYD	LOC108599175|XP_017841455.2|DBUS
OG0011675	LOC111592725|XP_030079338.1|DHYD	LOC108605999|XP_017851310.1|DBUS
OG0011686	LOC111598411|XP_023169417.2|DHYD	LOC108607250|XP_017853422.1|DBUS
OG0011718	LOC111598494|XP_023169520.1|DHYD	LOC108602042|XP_017845538.1|DBUS
OG0011754	LOC111602867|XP_023175953.1|DHYD	LOC108607238|XP_017853404.1|DBUS
OG0011789	LOC111598613|XP_023169714.2|DHYD	LOC108602741|XP_017846384.1|DBUS
OG0011832	LOC111597910|XP_023168618.2|DHYD	LOC108604136|XP_017848934.1|DBUS
OG0011918	LOC115482795|XP_030078734.1|DHYD	LOC108602027|XP_017845519.1|DBUS
OG0011932	LOC111603651|XP_023177098.1|DHYD	LOC108602869|XP_017846650.1|DBUS
OG0011938	LOC111595259|XP_023164711.2|DHYD	LOC108607197|XP_017853347.1|DBUS
OG0011943	LOC111594393|XP_023163428.1|DHYD	LOC108607837|XP_017854394.1|DBUS
OG0011987	LOC111604543|XP_023178409.2|DHYD, LOC111594141|XP_023163079.1|DHYD	LOC108598590|XP_017840773.1|DBUS, LOC108599030|XP_017841299.2|DBUS, LOC108598834|XP_017841075.1|DBUS, LOC108598218|XP_033149400.1|DBUS, LOC108601585|XP_017844974.1|DBUS
OG0011990	LOC111604873|XP_023178876.2|DHYD, LOC115482810|XP_030078834.1|DHYD	LOC108602503|XP_017846120.1|DBUS
OG0011991	LOC111595026|XP_023164313.2|DHYD	LOC108602603|XP_017846230.1|DBUS
OG0012027	LOC111599078|XP_023170378.1|DHYD	LOC108607497|XP_017853833.1|DBUS
OG0012105	LOC111592682|XP_023160813.2|DHYD	LOC108602989|XP_017846871.1|DBUS
OG0012113	LOC111602291|XP_023175060.2|DHYD	LOC108607876|XP_017854465.1|DBUS
OG0012129	LOC111604714|XP_023178654.1|DHYD	LOC108599703|XP_033149308.1|DBUS
OG0012146	LOC111596587|XP_023166633.2|DHYD	LOC108605833|XP_017851129.1|DBUS
OG0012266	LOC111596262|XP_023166166.2|DHYD	LOC108599532|XP_017841909.2|DBUS
OG0012269	LOC115483077|XP_030079882.1|DHYD	LOC117134901|XP_033150224.1|DBUS
OG0012270	LOC111598406|XP_023169413.2|DHYD	LOC108606349|XP_017851887.1|DBUS
OG0012280	LOC111603786|XP_023177295.2|DHYD	LOC117134787|XP_033149504.1|DBUS
OG0012447	LOC111601626|XP_023174063.2|DHYD	LOC108607178|XP_017853323.1|DBUS
OG0012448	LOC111601831|XP_023174427.1|DHYD	LOC108605965|XP_017851274.1|DBUS
OG0012452	LOC111601166|XP_023173412.2|DHYD	LOC108602849|XP_017846611.1|DBUS
OG0012454	LOC111597346|XP_030079699.1|DHYD	LOC108598798|XP_017841031.2|DBUS
OG0012456	LOC111593135|XP_023161503.2|DHYD	LOC108598569|XP_017840742.1|DBUS
OG0012457	LOC111594877|XP_023164134.1|DHYD	LOC108594744|XP_017835370.1|DBUS
OG0012498	LOC111595774|XP_030080385.1|DHYD, LOC111595772|XP_023165422.2|DHYD	LOC108607953|XP_017854567.2|DBUS, LOC108598957|XP_017841220.1|DBUS, LOC108606520|XP_017852225.1|DBUS, LOC108606432|XP_017852032.1|DBUS, LOC108606589|XP_017852355.1|DBUS, LOC108597464|XP_033149709.1|DBUS, LOC108607988|XP_033149701.1|DBUS, LOC108604475|XP_033150517.1|DBUS, LOC108607288|XP_017853475.2|DBUS, LOC108602432|XP_017846040.1|DBUS
OG0012533	LOC111598509|XP_023169548.2|DHYD	LOC108603399|XP_017847672.1|DBUS
OG0012562	LOC111592618|XP_030079097.1|DHYD	LOC108607973|XP_017854606.1|DBUS
OG0012645	LOC111593020|XP_030079308.1|DHYD	LOC108605798|XP_017851090.1|DBUS
OG0012646	LOC111594890|XP_023164144.2|DHYD	LOC108605388|XP_017850546.1|DBUS
OG0012647	LOC111600200|XP_023171984.1|DHYD	LOC108606344|XP_017851877.1|DBUS
OG0012648	LOC111599124|XP_023170454.2|DHYD	LOC108603428|XP_017847777.1|DBUS
OG0012650	LOC115483433|XP_030081260.1|DHYD, LOC111595250|XP_023164663.2|DHYD	LOC108595058|XP_017835690.1|DBUS
OG0012650	LOC111605242|XP_023179445.2|DHYD	LOC108596181|XP_017837178.1|DBUS
OG0012653	LOC111594558|XP_023163682.2|DHYD	LOC108602878|XP_017846667.1|DBUS
OG0012656	LOC111600653|XP_023172643.2|DHYD	LOC108601443|XP_017844829.1|DBUS
OG0012886	LOC111594252|XP_023163239.2|DHYD	LOC117134804|XP_033149651.1|DBUS, LOC108607849|XP_033149959.1|DBUS, LOC108595866|XP_017836646.1|DBUS
OG0012915	LOC111598077|XP_023168886.1|DHYD	LOC108597932|XP_017840037.1|DBUS
OG0012918	LOC111593216|XP_023161634.2|DHYD	LOC108600307|XP_017843284.1|DBUS
OG0012920	LOC111595537|XP_023165089.1|DHYD	LOC108595887|XP_017836665.1|DBUS
OG0012921	LOC111601402|XP_023173718.2|DHYD	LOC108604731|XP_017849803.1|DBUS, LOC108602588|XP_017846216.1|DBUS
OG0012929	LOC115483075|XP_030079871.1|DHYD	LOC108606191|XP_017851538.1|DBUS
OG0012947	LOC111593126|XP_023161495.1|DHYD	LOC108594710|XP_017835337.1|DBUS, LOC108605316|XP_017850475.1|DBUS
OG0012948	LOC111605064|XP_023179163.1|DHYD	LOC108600608|XP_017843774.1|DBUS
OG0013252	LOC111600314|XP_023172137.2|DHYD	LOC108607781|XP_017854303.2|DBUS
OG0013274	LOC111594726|XP_023163967.1|DHYD	LOC108606160|XP_017851501.1|DBUS
OG0013277	LOC111602176|XP_023174906.2|DHYD	LOC108603234|XP_017847386.1|DBUS
OG0013278	LOC111602125|XP_023174845.2|DHYD	LOC108606239|XP_017851711.1|DBUS
OG0013302	LOC111603911|XP_023177506.2|DHYD	LOC117134836|XP_033149840.1|DBUS
OG0013305	LOC115483170|XP_030080190.1|DHYD	LOC108594424|XP_033149283.1|DBUS
OG0013306	LOC111598867|XP_023170083.1|DHYD, LOC111598860|XP_023170070.1|DHYD	LOC108605286|XP_017850427.2|DBUS
OG0013639	LOC115483185|XP_030080225.1|DHYD	LOC108604253|XP_033150826.1|DBUS
