Orthogroup	DHYD.longest_only	DGUA.longest_only
OG0010373	LOC111597610|XP_023168180.2|DHYD	LOC117588362|XP_034135468.1|DGUA
OG0010374	LOC111605334|XP_023179570.1|DHYD	LOC117590952|XP_034139891.1|DGUA
OG0010375	LOC111605335|XP_023179572.2|DHYD	LOC117590953|XP_034139892.1|DGUA
OG0010376	LOC111601952|XP_023174585.2|DHYD	LOC117581303|XP_034124235.1|DGUA
OG0010377	LOC111598442|XP_023169451.1|DHYD	LOC117580860|XP_034123499.1|DGUA
OG0010378	LOC111597463|XP_023167983.2|DHYD	LOC117580781|XP_034123368.1|DGUA
OG0010379	LOC111596040|XP_023165844.1|DHYD	LOC117588596|XP_034135892.1|DGUA
OG0010380	LOC111598414|XP_030079363.1|DHYD	LOC117580794|XP_034123380.1|DGUA
OG0010381	LOC111598438|XP_023169448.1|DHYD	LOC117581367|XP_034124393.1|DGUA
OG0010382	LOC111598433|XP_023169443.1|DHYD	LOC117580898|XP_034123549.1|DGUA
OG0010383	LOC111598435|XP_023169444.1|DHYD	LOC117580829|XP_034123441.1|DGUA
OG0010384	LOC111603186|XP_023176437.2|DHYD	LOC117590773|XP_034139612.1|DGUA
OG0010385	LOC111598966|XP_023170226.2|DHYD	LOC117591309|XP_034140406.1|DGUA
OG0010386	LOC111594092|XP_030079056.1|DHYD	LOC117590917|XP_034139840.1|DGUA
OG0010387	LOC111603933|XP_023177528.2|DHYD	LOC117590905|XP_034139826.1|DGUA
OG0010388	LOC111603866|XP_023177442.2|DHYD	LOC117588192|XP_034135205.1|DGUA
OG0010389	LOC111603861|XP_023177434.1|DHYD	LOC117588189|XP_034135200.1|DGUA
OG0010390	LOC111594113|XP_023163039.2|DHYD	LOC117584636|XP_034129552.1|DGUA
OG0010391	LOC111594087|XP_023163002.2|DHYD	LOC117584624|XP_034129536.1|DGUA
OG0010392	LOC111593771|XP_023162559.2|DHYD	LOC117587678|XP_034134460.1|DGUA
OG0010393	LOC111597208|XP_023167544.2|DHYD	LOC117584310|XP_034129027.1|DGUA
OG0010394	LOC111596308|XP_023166235.1|DHYD	LOC117584519|XP_034129355.1|DGUA
OG0010395	LOC111600422|XP_023172272.2|DHYD	LOC117588159|XP_034135158.1|DGUA
OG0010396	LOC111600356|XP_023172196.2|DHYD	LOC117583921|XP_034128491.1|DGUA
OG0010397	LOC111600437|XP_023172298.2|DHYD	LOC117584635|XP_034129551.1|DGUA
OG0010398	LOC111594737|XP_023163942.1|DHYD	LOC117587666|XP_034134448.1|DGUA
OG0010399	LOC111594784|XP_023164005.2|DHYD	LOC117587538|XP_034134233.1|DGUA
OG0010400	LOC111594752|XP_023163968.1|DHYD	LOC117587813|XP_034134660.1|DGUA
OG0010401	LOC111594774|XP_023163991.2|DHYD	LOC117587808|XP_034134653.1|DGUA
OG0010402	LOC111594660|XP_023163830.2|DHYD	LOC117587713|XP_034134507.1|DGUA
OG0010403	LOC111594796|XP_023164031.2|DHYD	LOC117587710|XP_034134505.1|DGUA
OG0010404	LOC111592574|XP_023160653.1|DHYD	LOC117587874|XP_034134743.1|DGUA
OG0010405	LOC111592575|XP_023160654.2|DHYD	LOC117587875|XP_034134744.1|DGUA
OG0010406	LOC111592579|XP_023160658.2|DHYD	LOC117587877|XP_034134745.1|DGUA
OG0010407	LOC111602306|XP_023175075.2|DHYD	LOC117587703|XP_034134491.1|DGUA
OG0010408	LOC111592092|XP_023159885.2|DHYD	LOC117587537|XP_034134232.1|DGUA
OG0010409	LOC111593665|XP_030080519.1|DHYD	LOC117584254|XP_034128949.1|DGUA
OG0010410	LOC111598973|XP_023170235.2|DHYD	LOC117583979|XP_034128576.1|DGUA
OG0010411	LOC111603768|XP_023177270.2|DHYD	LOC117581797|XP_034125129.1|DGUA
OG0010412	LOC111594243|XP_023163222.1|DHYD	LOC117581948|XP_034125321.1|DGUA
OG0010413	LOC111595579|XP_023165153.1|DHYD	LOC117581953|XP_034125327.1|DGUA
OG0010414	LOC111595581|XP_023165155.1|DHYD	LOC117581986|XP_034125369.1|DGUA
OG0010415	LOC111591964|XP_023159675.2|DHYD	LOC117584459|XP_034129266.1|DGUA
OG0010416	LOC111603531|XP_023176932.2|DHYD	LOC117584163|XP_034128818.1|DGUA
OG0010417	LOC111603536|XP_023176940.1|DHYD	LOC117584213|XP_034128873.1|DGUA
OG0010418	LOC111601123|XP_023173349.1|DHYD	LOC117584223|XP_034128895.1|DGUA
OG0010419	LOC111600779|XP_023172831.2|DHYD	LOC117584463|XP_034129271.1|DGUA
OG0010420	LOC111602477|XP_030079198.1|DHYD	LOC117584665|XP_034129584.1|DGUA
OG0010421	LOC111595797|XP_023165455.1|DHYD	LOC117582075|XP_034125523.1|DGUA
OG0010422	LOC111592896|XP_023161106.1|DHYD	LOC117584446|XP_034129254.1|DGUA
OG0010423	LOC111592914|XP_023161131.1|DHYD	LOC117587681|XP_034134464.1|DGUA
OG0010424	LOC111597268|XP_030080337.1|DHYD	LOC117584395|XP_034129143.1|DGUA
OG0010425	LOC111594224|XP_023163192.2|DHYD	LOC117582005|XP_034125391.1|DGUA
OG0010426	LOC111594223|XP_023163191.2|DHYD	LOC117581902|XP_034125261.1|DGUA
OG0010427	LOC111599160|XP_023170500.1|DHYD	LOC117584400|XP_034129154.1|DGUA
OG0010428	LOC111599209|XP_023170574.2|DHYD	LOC117584835|XP_034129856.1|DGUA
OG0010429	LOC111599170|XP_023170519.1|DHYD	LOC117581695|XP_034124963.1|DGUA
OG0010430	LOC111596270|XP_023166177.2|DHYD	LOC117582116|XP_034125581.1|DGUA
OG0010431	LOC111601012|XP_023173181.2|DHYD	LOC117581995|XP_034125382.1|DGUA
OG0010432	LOC111601913|XP_023174532.2|DHYD	LOC117581996|XP_034125383.1|DGUA
OG0010433	LOC111602010|XP_023174676.1|DHYD	LOC117582613|XP_034126378.1|DGUA
OG0010434	LOC111599382|XP_023170787.2|DHYD	LOC117582528|XP_034126220.1|DGUA
OG0010435	LOC111601875|XP_023174485.1|DHYD	LOC117584772|XP_034129765.1|DGUA
OG0010436	LOC111595204|XP_023164570.1|DHYD	LOC117582118|XP_034125585.1|DGUA
OG0010437	LOC111605016|XP_023179113.2|DHYD	LOC117584342|XP_034129065.1|DGUA
OG0010438	LOC115483221|XP_030080422.1|DHYD	LOC117579448|XP_034121228.1|DGUA
OG0010439	LOC111603803|XP_023177326.1|DHYD	LOC117591069|XP_034140062.1|DGUA
OG0010440	LOC111603535|XP_023176936.1|DHYD	LOC117584218|XP_034128888.1|DGUA
OG0010441	LOC111603533|XP_023176934.2|DHYD	LOC117584468|XP_034129280.1|DGUA
OG0010442	LOC111595869|XP_023165554.2|DHYD	LOC117586399|XP_034132322.1|DGUA
OG0010443	LOC111601175|XP_023173422.1|DHYD	LOC117584108|XP_034128747.1|DGUA
OG0010444	LOC111601183|XP_023173431.1|DHYD	LOC117584130|XP_034128774.1|DGUA
OG0010445	LOC111596085|XP_023165914.2|DHYD	LOC117584101|XP_034128741.1|DGUA
OG0010446	LOC111595992|XP_023165757.2|DHYD	LOC117581884|XP_034125241.1|DGUA
OG0010447	LOC111592819|XP_023161010.1|DHYD	LOC117589291|XP_034136972.1|DGUA
OG0010448	LOC111597509|XP_023168045.2|DHYD	LOC117580406|XP_034122844.1|DGUA
OG0010449	LOC111597624|XP_023168190.2|DHYD	LOC117579207|XP_034120867.1|DGUA
OG0010450	LOC111597550|XP_023168114.2|DHYD	LOC117587200|XP_034133635.1|DGUA
OG0010451	LOC111597497|XP_023168023.1|DHYD	LOC117587400|XP_034133947.1|DGUA
OG0010452	LOC111597496|XP_023168022.2|DHYD	LOC117579275|XP_034120962.1|DGUA
OG0010453	LOC111595146|XP_023164487.1|DHYD	LOC117579273|XP_034120959.1|DGUA
OG0010454	LOC111605664|XP_023180095.1|DHYD	LOC117588871|XP_034136269.1|DGUA
OG0010455	LOC111605677|XP_023180111.1|DHYD	LOC117580337|XP_034122732.1|DGUA
OG0010456	LOC111601702|XP_023174186.1|DHYD	LOC117589190|XP_034136807.1|DGUA
OG0010457	LOC111591927|XP_023159625.1|DHYD	LOC117579464|XP_034121243.1|DGUA
OG0010458	LOC111591936|XP_023159643.2|DHYD	LOC117579560|XP_034121372.1|DGUA
OG0010459	LOC111591938|XP_023159645.1|DHYD	LOC117579682|XP_034121561.1|DGUA
OG0010460	LOC115483023|XP_030079619.1|DHYD	LOC117579686|XP_034121564.1|DGUA
OG0010461	LOC111604504|XP_023178367.1|DHYD	LOC117579542|XP_034121351.1|DGUA
OG0010462	LOC111596512|XP_023166545.2|DHYD	LOC117588997|XP_034136496.1|DGUA
OG0010463	LOC111604725|XP_023178667.1|DHYD	LOC117588969|XP_034136448.1|DGUA
OG0010464	LOC111604708|XP_023178649.1|DHYD	LOC117588946|XP_034136416.1|DGUA
OG0010465	LOC111604707|XP_023178648.1|DHYD	LOC117588964|XP_034136443.1|DGUA
OG0010466	LOC111604674|XP_023178603.1|DHYD	LOC117588934|XP_034136402.1|DGUA
OG0010467	LOC111604679|XP_023178609.1|DHYD	LOC117588955|XP_034136433.1|DGUA
OG0010468	LOC111592954|XP_023161210.1|DHYD	LOC117580512|XP_034122995.1|DGUA
OG0010469	LOC111595295|XP_023164717.2|DHYD	LOC117579800|XP_034121765.1|DGUA
OG0010470	LOC111603075|XP_023176303.1|DHYD	LOC117589273|XP_034136955.1|DGUA
OG0010471	LOC111603039|XP_023176237.1|DHYD	LOC117589442|XP_034137272.1|DGUA
OG0010472	LOC111596145|XP_023165997.2|DHYD	LOC117589137|XP_034136713.1|DGUA
OG0010473	LOC111593105|XP_023161472.1|DHYD	LOC117579429|XP_034121202.1|DGUA
OG0010474	LOC111598069|XP_023168871.1|DHYD	LOC117587344|XP_034133875.1|DGUA
OG0010475	LOC111601713|XP_023174199.2|DHYD	LOC117587155|XP_034133551.1|DGUA
OG0010476	LOC111595658|XP_023165249.1|DHYD	LOC117580290|XP_034122655.1|DGUA
OG0010477	LOC111601594|XP_023174023.1|DHYD	LOC117587202|XP_034133638.1|DGUA
OG0010478	LOC111593207|XP_023161620.2|DHYD	LOC117579561|XP_034121373.1|DGUA
OG0010479	LOC111593215|XP_023161633.2|DHYD	LOC117579855|XP_034121857.1|DGUA
OG0010480	LOC111605182|XP_023179347.2|DHYD	LOC117589048|XP_034136566.1|DGUA
OG0010481	LOC111592729|XP_023160886.1|DHYD	LOC117587384|XP_034133928.1|DGUA
OG0010482	LOC111595085|XP_023164408.2|DHYD	LOC117589371|XP_034137173.1|DGUA
OG0010483	LOC111599833|XP_023171394.1|DHYD	LOC117579937|XP_034121983.1|DGUA
OG0010484	LOC111592873|XP_023161090.2|DHYD	LOC117589031|XP_034136550.1|DGUA
OG0010485	LOC111599415|XP_023170832.2|DHYD	LOC117580565|XP_034123057.1|DGUA
OG0010486	LOC111600991|XP_023173151.2|DHYD	LOC117579154|XP_034120804.1|DGUA
OG0010487	LOC111598386|XP_023169368.2|DHYD	LOC117580398|XP_034122835.1|DGUA
OG0010488	LOC111603314|XP_023176603.2|DHYD	LOC117579191|XP_034120850.1|DGUA
OG0010489	LOC111603337|XP_023176641.2|DHYD	LOC117579225|XP_034120890.1|DGUA
OG0010490	LOC111592131|XP_023159940.2|DHYD	LOC117588390|XP_034135533.1|DGUA
OG0010491	LOC111601230|XP_030082010.1|DHYD	LOC117592650|XP_034142485.1|DGUA
OG0010492	LOC111593532|XP_023162100.1|DHYD	LOC117579371|XP_034121129.1|DGUA
OG0010493	LOC111599838|XP_023171401.1|DHYD	LOC117579206|XP_034120866.1|DGUA
OG0010494	LOC111597618|XP_023168185.1|DHYD	LOC117579379|XP_034121143.1|DGUA
OG0010495	LOC111597589|XP_023168155.2|DHYD	LOC117580108|XP_034122272.1|DGUA
OG0010496	LOC111604521|XP_023178385.2|DHYD	LOC117579072|XP_034120667.1|DGUA
OG0010497	LOC111604545|XP_023178412.1|DHYD	LOC117580484|XP_034122957.1|DGUA
OG0010498	LOC111602123|XP_023174840.2|DHYD	LOC117588674|XP_034136012.1|DGUA
OG0010499	LOC111602124|XP_023174841.1|DHYD	LOC117582291|XP_034125822.1|DGUA
OG0010500	LOC111602134|XP_023174851.2|DHYD	LOC117592497|XP_034142233.1|DGUA
OG0010501	LOC111600774|XP_030080942.1|DHYD	LOC117592558|XP_034142324.1|DGUA
OG0010502	LOC111604330|XP_023178160.2|DHYD	LOC117580490|XP_034122969.1|DGUA
OG0010503	LOC111593179|XP_023161556.2|DHYD	LOC117582591|XP_034126343.1|DGUA
OG0010504	LOC111596403|XP_023166377.1|DHYD	LOC117591938|XP_034141237.1|DGUA
OG0010506	LOC111593879|XP_023162712.2|DHYD	LOC117578454|XP_034119870.1|DGUA
OG0010507	LOC115483379|XP_030080960.1|DHYD	LOC117587313|XP_034133833.1|DGUA
OG0010508	LOC111603805|XP_023177324.2|DHYD	LOC117579646|XP_034121521.1|DGUA
OG0010509	LOC111600603|XP_023172566.1|DHYD	LOC117591908|XP_034141190.1|DGUA
OG0010510	LOC111595455|XP_030082024.1|DHYD	LOC117583638|XP_034127980.1|DGUA
OG0010511	LOC111599756|XP_023171278.2|DHYD	LOC117592565|XP_034142336.1|DGUA
OG0010512	LOC111594323|XP_023163335.1|DHYD	LOC117587266|XP_034133735.1|DGUA
OG0010513	LOC111594312|XP_023163323.2|DHYD	LOC117583627|XP_034127970.1|DGUA
OG0010514	LOC111594303|XP_023163309.2|DHYD	LOC117582185|XP_034125682.1|DGUA
OG0010515	LOC111602554|XP_023175476.2|DHYD	LOC117592700|XP_034142557.1|DGUA
OG0010516	LOC111594159|XP_023163111.1|DHYD	LOC117582330|XP_034125874.1|DGUA
OG0010517	LOC111595557|XP_023165117.1|DHYD	LOC117590388|XP_034138866.1|DGUA
OG0010518	LOC111601209|XP_023173473.1|DHYD	LOC117589858|XP_034138017.1|DGUA
OG0010519	LOC111592104|XP_023159901.1|DHYD	LOC117592110|XP_034141523.1|DGUA
OG0010521	LOC111594192|XP_023163158.1|DHYD	LOC117583835|XP_034128328.1|DGUA
OG0010522	LOC111597017|XP_023167291.1|DHYD	LOC117592307|XP_034141872.1|DGUA
OG0010523	LOC111597016|XP_023167290.2|DHYD	LOC117592305|XP_034141870.1|DGUA
OG0010524	LOC111597099|XP_023167409.1|DHYD	LOC117590747|XP_034139551.1|DGUA
OG0010525	LOC111594442|XP_023163501.2|DHYD	LOC117592452|XP_034142107.1|DGUA
OG0010526	LOC111594588|XP_023163719.2|DHYD	LOC117583898|XP_034128462.1|DGUA
OG0010527	LOC111593113|XP_023161485.2|DHYD	LOC117592641|XP_034142475.1|DGUA
OG0010528	LOC111594083|XP_023162999.1|DHYD	LOC117590760|XP_034139596.1|DGUA
OG0010529	LOC111594388|XP_023163426.2|DHYD	LOC117584296|XP_034129014.1|DGUA
OG0010530	LOC111594097|XP_023163021.2|DHYD	LOC117580123|XP_034122349.1|DGUA
OG0010531	LOC111598567|XP_023169636.1|DHYD	LOC117585549|XP_034130961.1|DGUA
OG0010532	LOC111598631|XP_023169741.2|DHYD	LOC117586601|XP_034132675.1|DGUA
OG0010533	LOC111599272|XP_023170639.2|DHYD	LOC117580370|XP_034122790.1|DGUA
OG0010534	LOC111596443|XP_023166434.2|DHYD	LOC117585105|XP_034130275.1|DGUA
OG0010535	LOC111602045|XP_023174724.1|DHYD	LOC117586213|XP_034132043.1|DGUA
OG0010536	LOC111596702|XP_023166789.2|DHYD	LOC117586122|XP_034131877.1|DGUA
OG0010537	LOC111603643|XP_023177089.1|DHYD	LOC117586128|XP_034131884.1|DGUA
OG0010538	LOC111604620|XP_023178509.2|DHYD	LOC117586715|XP_034132884.1|DGUA
OG0010540	LOC111603297|XP_023176588.1|DHYD	LOC117583294|XP_034127423.1|DGUA
OG0010541	LOC111594535|XP_023163643.2|DHYD	LOC117579839|XP_034121827.1|DGUA
OG0010542	LOC111594517|XP_023163613.1|DHYD	LOC117583006|XP_034127048.1|DGUA
OG0010543	LOC111594593|XP_023163722.1|DHYD	LOC117591462|XP_034140630.1|DGUA
OG0010544	LOC111594549|XP_023163670.2|DHYD	LOC117589513|XP_034137391.1|DGUA
OG0010545	LOC111594603|XP_030080608.1|DHYD	LOC117589577|XP_034137524.1|DGUA
OG0010546	LOC111604221|XP_023177959.1|DHYD	LOC117585021|XP_034130153.1|DGUA
OG0010547	LOC111604243|XP_023177995.2|DHYD	LOC117585023|XP_034130155.1|DGUA
OG0010548	LOC111596451|XP_023166448.2|DHYD	LOC117583228|XP_034127338.1|DGUA
OG0010549	LOC111604258|XP_023178017.1|DHYD	LOC117585759|XP_034131306.1|DGUA
OG0010550	LOC111592706|XP_023160862.2|DHYD	LOC117584967|XP_034130056.1|DGUA
OG0010551	LOC111597887|XP_023168590.2|DHYD	LOC117585837|XP_034131469.1|DGUA
OG0010552	LOC111597843|XP_023168517.1|DHYD	LOC117583199|XP_034127293.1|DGUA
OG0010553	LOC111597823|XP_023168479.2|DHYD	LOC117583200|XP_034127295.1|DGUA
OG0010554	LOC111593227|XP_023161646.2|DHYD	LOC117583411|XP_034127590.1|DGUA
OG0010555	LOC111597759|XP_023168381.1|DHYD	LOC117589504|XP_034137377.1|DGUA
OG0010556	LOC111604997|XP_023179087.1|DHYD	LOC117591204|XP_034140235.1|DGUA
OG0010557	LOC111600270|XP_023172086.1|DHYD	LOC117585092|XP_034130251.1|DGUA
OG0010558	LOC115482784|XP_030078638.1|DHYD	LOC117585161|XP_034130388.1|DGUA
OG0010559	LOC111595182|XP_023164529.2|DHYD	LOC117591133|XP_034140133.1|DGUA
OG0010560	LOC111595349|XP_023164792.2|DHYD	LOC117586187|XP_034132002.1|DGUA
OG0010561	LOC111601328|XP_023173625.1|DHYD	LOC117585582|XP_034131010.1|DGUA
OG0010562	LOC111597191|XP_023167530.1|DHYD	LOC117586567|XP_034132618.1|DGUA
OG0010563	LOC111597187|XP_023167525.1|DHYD	LOC117586568|XP_034132619.1|DGUA
OG0010564	LOC111601451|XP_023173796.2|DHYD	LOC117582709|XP_034126521.1|DGUA
OG0010565	LOC111592484|XP_023160472.2|DHYD	LOC117583452|XP_034127643.1|DGUA
OG0010566	LOC111592471|XP_023160454.1|DHYD	LOC117582991|XP_034127031.1|DGUA
OG0010568	LOC111601989|XP_023174646.2|DHYD	LOC117583097|XP_034127168.1|DGUA
OG0010569	LOC111602007|XP_023174662.2|DHYD	LOC117582978|XP_034126992.1|DGUA
OG0010570	LOC111602022|XP_023174690.1|DHYD	LOC117583433|XP_034127623.1|DGUA
OG0010571	LOC111600632|XP_023172603.2|DHYD	LOC117585328|XP_034130659.1|DGUA
OG0010572	LOC111599433|XP_023170854.1|DHYD	LOC117585404|XP_034130764.1|DGUA
OG0010573	LOC111596401|XP_023166374.2|DHYD	LOC117583495|XP_034127726.1|DGUA
OG0010575	LOC111596404|XP_023166378.1|DHYD	LOC117583455|XP_034127646.1|DGUA
OG0010576	LOC111595673|XP_023165276.1|DHYD	LOC117583193|XP_034127287.1|DGUA
OG0010577	LOC111594499|XP_023163578.2|DHYD	LOC117583084|XP_034127152.1|DGUA
OG0010578	LOC111594426|XP_030080689.1|DHYD	LOC117582863|XP_034126823.1|DGUA
OG0010579	LOC111604231|XP_023177976.1|DHYD	LOC117585014|XP_034130145.1|DGUA
OG0010580	LOC111599586|XP_023171028.2|DHYD	LOC117586392|XP_034132314.1|DGUA
OG0010581	LOC111598857|XP_023170068.2|DHYD	LOC117590040|XP_034138243.1|DGUA
OG0010582	LOC111598578|XP_023169655.2|DHYD	LOC117589877|XP_034138038.1|DGUA
OG0010583	LOC111601483|XP_023173839.2|DHYD	LOC117583509|XP_034127742.1|DGUA
OG0010584	LOC111595684|XP_023165292.2|DHYD	LOC117583833|XP_034128318.1|DGUA
OG0010585	LOC111602779|XP_023175813.2|DHYD	LOC117589791|XP_034137883.1|DGUA
OG0010586	LOC111602414|XP_023175213.2|DHYD	LOC117586164|XP_034131956.1|DGUA
OG0010588	LOC111603288|XP_023176577.1|DHYD	LOC117583736|XP_034128144.1|DGUA
OG0010589	LOC111603796|XP_023177312.1|DHYD	LOC117584150|XP_034128804.1|DGUA
OG0010590	LOC111599367|XP_023170768.1|DHYD	LOC117581716|XP_034124985.1|DGUA
OG0010592	LOC111603525|XP_023176925.2|DHYD	LOC117584109|XP_034128750.1|DGUA
OG0010593	LOC111601003|XP_023173169.2|DHYD	LOC117587492|XP_034134155.1|DGUA
OG0010595	LOC115483756|XP_030081863.1|DHYD, LOC115483449|XP_030081303.1|DHYD	LOC117579130|XP_034120760.1|DGUA
OG0010597	LOC111598725|XP_023169884.2|DHYD	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC111597585|XP_023168152.1|DHYD	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC111592616|XP_023160719.1|DHYD	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC111592596|XP_023160681.2|DHYD	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC111594775|XP_023163992.2|DHYD	LOC117587812|XP_034134659.1|DGUA
OG0010608	LOC111597444|XP_023167931.1|DHYD	LOC117587923|XP_034134801.1|DGUA
OG0010612	LOC111596349|XP_023166308.1|DHYD	LOC117588097|XP_034135059.1|DGUA
OG0010613	LOC111595045|XP_023164339.2|DHYD	LOC117591545|XP_034140733.1|DGUA
OG0010616	LOC111602678|XP_023175665.1|DHYD	LOC117589640|XP_034137655.1|DGUA
OG0010624	LOC115482781|XP_030078627.1|DHYD	LOC117590109|XP_034138349.1|DGUA
OG0010628	LOC111602657|XP_023175597.1|DHYD	LOC117590001|XP_034138177.1|DGUA
OG0010630	LOC111600667|XP_023172683.2|DHYD	LOC117585386|XP_034130726.1|DGUA
OG0010631	LOC111602212|XP_023174956.2|DHYD	LOC117587702|XP_034134490.1|DGUA
OG0010637	LOC111596447|XP_023166440.1|DHYD	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC111597482|XP_023168004.2|DHYD	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC111600198|XP_023171981.2|DHYD	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC111600189|XP_023171966.1|DHYD	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC111601847|XP_023174450.2|DHYD	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC111598436|XP_023169445.1|DHYD	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC111593998|XP_023162858.2|DHYD	LOC117588333|XP_034135435.1|DGUA
OG0010646	LOC111604665|XP_023178593.1|DHYD	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC111595150|XP_023164499.2|DHYD	LOC117579325|XP_034121030.1|DGUA
OG0010649	LOC111601026|XP_023173203.2|DHYD	LOC117587235|XP_034133696.1|DGUA
OG0010650	LOC111598377|XP_023169353.1|DHYD	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC111604715|XP_023178656.2|DHYD	LOC117588965|XP_034136444.1|DGUA
OG0010653	LOC111601323|XP_023173621.2|DHYD	LOC117585415|XP_034130779.1|DGUA
OG0010657	LOC111598122|XP_023168947.1|DHYD	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC111598846|XP_023170050.2|DHYD	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC111605635|XP_030079677.1|DHYD	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC111594200|XP_023163203.2|DHYD	LOC117590707|XP_034139496.1|DGUA
OG0010661	LOC111593399|XP_023161888.2|DHYD	LOC117580920|XP_034123575.1|DGUA
OG0010662	LOC111601868|XP_023174476.1|DHYD	LOC117590748|XP_034139548.1|DGUA
OG0010664	LOC111602828|XP_023175906.2|DHYD	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC111593016|XP_023161323.2|DHYD	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC111596806|XP_023166935.2|DHYD	LOC117581472|XP_034124600.1|DGUA
OG0010667	LOC111605047|XP_023179150.2|DHYD	LOC117588704|XP_034136043.1|DGUA
OG0010669	LOC111604037|XP_023177662.2|DHYD	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC111601633|XP_030079922.1|DHYD	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC111601637|XP_023174075.2|DHYD	LOC117590437|XP_034138947.1|DGUA
OG0010674	LOC111602811|XP_023175877.2|DHYD	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC111596565|XP_023166606.2|DHYD	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC111603155|XP_030079315.1|DHYD	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC111602847|XP_023175927.1|DHYD	LOC117590813|XP_034139672.1|DGUA
OG0010679	LOC111601822|XP_023174412.2|DHYD	LOC117584848|XP_034129877.1|DGUA
OG0010681	LOC111598453|XP_023169477.1|DHYD	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC111598458|XP_023169482.2|DHYD	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC111598977|XP_023170243.1|DHYD	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC111594300|XP_023163305.2|DHYD	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC111594748|XP_023163964.2|DHYD	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC111594768|XP_023163985.1|DHYD	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC111601157|XP_023173402.2|DHYD	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC111602193|XP_023174926.2|DHYD	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC111601325|XP_023173626.2|DHYD	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC111600687|XP_023172712.1|DHYD	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC111600668|XP_023172688.2|DHYD	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC111596074|XP_023165896.1|DHYD	LOC117584131|XP_034128776.1|DGUA
OG0010694	LOC111605586|XP_030080328.1|DHYD	LOC117584164|XP_034128819.1|DGUA
OG0010695	LOC111602503|XP_023175346.2|DHYD	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC111594749|XP_023163965.2|DHYD	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC111605025|XP_023179124.2|DHYD	LOC117584298|XP_034129012.1|DGUA
OG0010699	LOC111603795|XP_023177315.1|DHYD	LOC117591063|XP_034140056.1|DGUA
OG0010701	LOC111596083|XP_023165912.1|DHYD	LOC117584552|XP_034129395.1|DGUA
OG0010703	LOC111599057|XP_023170346.1|DHYD	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC111596236|XP_023166122.1|DHYD	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC111592839|XP_023161032.1|DHYD	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC115483426|XP_030081240.1|DHYD, LOC111599841|XP_023171404.2|DHYD	LOC117580354|XP_034122763.1|DGUA
OG0010708	LOC111600472|XP_023172350.2|DHYD	LOC117588924|XP_034136391.1|DGUA
OG0010709	LOC111604722|XP_023178664.2|DHYD	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC111595269|XP_023164684.2|DHYD	LOC117579457|XP_034121235.1|DGUA
OG0010712	LOC111592756|XP_023160925.2|DHYD	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC111592731|XP_023160889.2|DHYD	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC111597380|XP_023167806.1|DHYD	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC111604403|XP_023178223.1|DHYD, LOC111604404|XP_023178224.2|DHYD, LOC111604402|XP_023178222.2|DHYD	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC111600936|XP_023173075.1|DHYD	LOC117579254|XP_034120932.1|DGUA
