Orthogroup	DHYD.longest_only	DVIR.longest_only
OG0010913	LOC111603279|XP_030079656.1|DHYD	LOC6630238|XP_002053902.2|DVIR
OG0010916	LOC111595547|XP_023165103.2|DHYD	LOC6625832|XP_002049506.2|DVIR
OG0010919	LOC111594791|XP_023164015.2|DHYD	LOC6628203|XP_002052212.2|DVIR
OG0010920	LOC111603954|XP_023177557.2|DHYD	LOC6634106|XP_002057717.1|DVIR
OG0010922	LOC111595865|XP_023165549.1|DHYD	LOC6627536|XP_002051705.1|DVIR
OG0010924	LOC111596080|XP_023165905.2|DHYD	LOC6629116|XP_002052108.1|DVIR
OG0010925	LOC111592851|XP_023161056.2|DHYD	LOC6622399|XP_002046414.1|DVIR
OG0010926	LOC111604739|XP_023178680.1|DHYD, LOC111603326|XP_023176626.1|DHYD	LOC6624664|XP_002048395.2|DVIR
OG0010927	LOC111605633|XP_023180057.1|DHYD	LOC6622075|XP_002047013.3|DVIR
OG0010928	LOC111600496|XP_023172392.2|DHYD	LOC6623298|XP_002046137.1|DVIR
OG0010929	LOC111603994|XP_023177606.1|DHYD	LOC6634361|XP_002057702.1|DVIR
OG0010930	LOC111592642|XP_023160756.1|DHYD	LOC6634275|XP_002057692.2|DVIR
OG0010931	LOC111592589|XP_023160673.2|DHYD	LOC26531820|XP_032293553.1|DVIR
OG0010932	LOC111593996|XP_023162856.2|DHYD	LOC6634619|XP_002058104.1|DVIR
OG0010933	LOC111595187|XP_023164538.1|DHYD	LOC6627812|XP_002051774.1|DVIR
OG0010934	LOC111602246|XP_023175006.2|DHYD	LOC6627994|XP_002051431.1|DVIR
OG0010935	LOC111603912|XP_023177503.1|DHYD	LOC6634096|XP_002057707.2|DVIR, LOC116651411|XP_032293580.1|DVIR
OG0010936	LOC111600221|XP_023172012.1|DHYD	LOC116652026|XP_032295576.1|DVIR
OG0010937	LOC111599132|XP_030080387.1|DHYD, LOC111599161|XP_023170503.2|DHYD	LOC116651665|XP_032294383.1|DVIR
OG0010946	LOC111602939|XP_023176066.2|DHYD	LOC6631099|XP_002053220.2|DVIR
OG0010948	LOC111595020|XP_023164297.1|DHYD	LOC6630394|XP_002054002.2|DVIR
OG0010958	LOC111594616|XP_023163770.1|DHYD	LOC26531328|XP_015024986.1|DVIR
OG0010959	LOC111594545|XP_023163665.2|DHYD	LOC26531580|XP_015026294.1|DVIR
OG0010962	LOC111594649|XP_023163817.1|DHYD	LOC6628798|XP_002051221.2|DVIR
OG0010964	LOC111602360|XP_023175139.1|DHYD	LOC6628018|XP_002051322.1|DVIR
OG0010968	LOC111596971|XP_023167215.1|DHYD	LOC6636808|XP_032291499.1|DVIR
OG0010974	LOC111598375|XP_023169350.2|DHYD	LOC6623444|XP_002046772.1|DVIR
OG0010975	LOC111601519|XP_023173893.1|DHYD	LOC26530801|XP_015027826.1|DVIR
OG0010978	LOC111593391|XP_023161880.2|DHYD	LOC6633247|XP_032296575.1|DVIR
OG0010979	LOC111593510|XP_023162065.2|DHYD	LOC6633709|XP_002057113.1|DVIR
OG0010980	LOC115482825|XP_030078871.1|DHYD	LOC6634523|XP_002058072.1|DVIR
OG0010984	LOC111601911|XP_023174527.1|DHYD	LOC6635556|XP_032295676.1|DVIR
OG0010986	LOC111603218|XP_023176483.1|DHYD	LOC6636156|XP_032295663.1|DVIR
OG0010987	LOC111601852|XP_023174456.2|DHYD	LOC6631716|XP_032295618.1|DVIR
OG0010991	LOC111602296|XP_023175065.2|DHYD	LOC6627577|XP_002051390.1|DVIR
OG0010992	LOC111602304|XP_023175073.2|DHYD	LOC6628687|XP_002051351.1|DVIR, LOC6628293|XP_032293800.1|DVIR
OG0010994	LOC111603887|XP_023177476.2|DHYD	LOC6629134|XP_032293746.1|DVIR
OG0010996	LOC111597525|XP_023168067.1|DHYD	LOC6623095|XP_002047743.1|DVIR
OG0010998	LOC111599546|XP_023170977.1|DHYD	LOC26531270|XP_015023838.2|DVIR
OG0011001	LOC111599410|XP_023170827.2|DHYD	LOC6622166|XP_032290004.1|DVIR
OG0011002	LOC111595036|XP_023164330.2|DHYD	LOC6623609|XP_032290837.1|DVIR
OG0011003	LOC111595039|XP_023164333.1|DHYD	LOC6624497|XP_002048245.1|DVIR
OG0011007	LOC111600907|XP_023173031.1|DHYD	LOC116650859|XP_032291626.1|DVIR
OG0011009	LOC111595716|XP_023165331.1|DHYD	LOC26531533|XP_015027908.1|DVIR
OG0011012	LOC111596212|XP_030080803.1|DHYD	LOC26531677|XP_015027923.1|DVIR
OG0011013	LOC111600237|XP_030078639.1|DHYD	LOC6630664|XP_002053443.1|DVIR
OG0011015	LOC111602772|XP_023175802.1|DHYD	LOC6629922|XP_002054556.1|DVIR
OG0011016	LOC111597874|XP_023168567.1|DHYD	LOC6631083|XP_002053809.2|DVIR
OG0011017	LOC111596808|XP_023166944.1|DHYD	LOC6630515|XP_002054015.1|DVIR
OG0011022	LOC111602639|XP_023175568.1|DHYD	LOC6634982|XP_002058430.1|DVIR
OG0011028	LOC111600723|XP_023172764.2|DHYD	LOC6626509|XP_002050208.1|DVIR
OG0011030	LOC111603544|XP_023176949.2|DHYD	LOC26531319|XP_015030306.1|DVIR
OG0011034	LOC111593582|XP_023162214.2|DHYD	LOC6625633|XP_002050758.2|DVIR
OG0011042	LOC111598964|XP_023170222.2|DHYD	LOC6628567|XP_032293745.1|DVIR
OG0011044	LOC111601585|XP_023174007.1|DHYD	LOC6624564|XP_002046573.1|DVIR
OG0011045	LOC115483081|XP_030079924.1|DHYD	LOC26530503|XP_032295671.1|DVIR
OG0011046	LOC111598223|XP_023169154.1|DHYD	LOC6631745|XP_002055465.1|DVIR
OG0011047	LOC111591901|XP_023159577.2|DHYD	LOC6633755|XP_032296616.1|DVIR
OG0011049	LOC111591997|XP_023159728.1|DHYD	LOC6634490|XP_002058228.2|DVIR, LOC116652289|XP_032296486.1|DVIR
OG0011051	LOC115483484|XP_030081543.1|DHYD	LOC6623757|XP_002046886.1|DVIR
OG0011055	LOC111597626|XP_023168196.1|DHYD	LOC6622507|XP_002047953.2|DVIR
OG0011057	LOC111597083|XP_023167385.2|DHYD	LOC6626568|XP_002049893.1|DVIR
OG0011061	LOC111592483|XP_023160467.2|DHYD	LOC6631159|XP_032295379.1|DVIR
OG0011079	LOC111594629|XP_030080773.1|DHYD	LOC26530745|XP_015026260.1|DVIR
OG0011081	LOC111605576|XP_023179947.1|DHYD	LOC116651805|XP_032294756.1|DVIR
OG0011082	LOC111602591|XP_023175517.2|DHYD	LOC26531801|XP_015030368.2|DVIR
OG0011085	LOC111592208|XP_023160045.1|DHYD	LOC6625989|XP_032293052.1|DVIR
OG0011087	LOC111598133|XP_030078862.1|DHYD	LOC6633343|XP_032289187.1|DVIR
OG0011088	LOC111598176|XP_023169042.1|DHYD	LOC6634714|XP_032296395.1|DVIR
OG0011089	LOC111595879|XP_023165573.1|DHYD	LOC6636256|XP_032290072.1|DVIR
OG0011091	LOC111593066|XP_023161410.2|DHYD	LOC6631835|XP_032295914.1|DVIR
OG0011093	LOC111605437|XP_023179725.2|DHYD	LOC6634739|XP_002058187.2|DVIR
OG0011095	LOC111593781|XP_023162567.2|DHYD	LOC6627393|XP_032293804.1|DVIR
OG0011098	LOC111599475|XP_023170913.1|DHYD	LOC116651667|XP_032294384.1|DVIR, LOC6627510|XP_002051623.1|DVIR
OG0011099	LOC111598374|XP_023169349.1|DHYD	LOC6623410|XP_002046770.1|DVIR
OG0011100	LOC111598376|XP_023169351.2|DHYD	LOC6623252|XP_002046771.1|DVIR
OG0011101	LOC111592754|XP_023160923.2|DHYD	LOC6623572|XP_002046776.3|DVIR
OG0011102	LOC111599412|XP_023170828.2|DHYD	LOC6622881|XP_032289935.1|DVIR
OG0011103	LOC111603331|XP_023176634.2|DHYD	LOC26530558|XP_015031616.1|DVIR
OG0011105	LOC111602283|XP_023175052.2|DHYD	LOC6626671|XP_002050930.2|DVIR
OG0011105	LOC111602350|XP_023175130.1|DHYD	LOC6626672|XP_002050931.2|DVIR
OG0011107	LOC111599496|XP_023170934.2|DHYD	LOC6627968|XP_032293562.1|DVIR
OG0011108	LOC111603420|XP_023176771.2|DHYD	LOC6632524|XP_002056423.2|DVIR
OG0011109	LOC115483721|XP_030081736.1|DHYD, LOC111603424|XP_030081735.1|DHYD	LOC6632361|XP_002056722.3|DVIR, LOC6622092|XP_002047061.2|DVIR
OG0011110	LOC111604928|XP_023178965.2|DHYD	LOC26530852|XP_015026264.1|DVIR
OG0011112	LOC115483030|XP_030079668.1|DHYD	LOC26531767|XP_015026301.1|DVIR
OG0011117	LOC111594538|XP_023163647.1|DHYD	LOC6632472|XP_002056173.1|DVIR
OG0011123	LOC111595227|XP_023164626.2|DHYD	LOC116651922|XP_032295293.1|DVIR
OG0011125	LOC111603438|XP_023176790.1|DHYD	LOC116652189|XP_032296094.1|DVIR, LOC6633136|XP_002056375.1|DVIR
OG0011128	LOC111600766|XP_023172813.2|DHYD	LOC6626021|XP_002050436.1|DVIR
OG0011130	LOC111602564|XP_023175488.1|DHYD	LOC6626578|XP_002049691.1|DVIR
OG0011139	LOC111593666|XP_023162324.2|DHYD, LOC115483292|XP_030080499.1|DHYD	LOC6634261|XP_002057543.2|DVIR
OG0011141	LOC111593014|XP_030080011.1|DHYD	LOC6631334|XP_032294809.1|DVIR
OG0011143	LOC111598456|XP_023169479.1|DHYD	LOC6631631|XP_002055134.2|DVIR
OG0011147	LOC111598866|XP_023170082.1|DHYD	LOC6633833|XP_032296529.1|DVIR
OG0011150	LOC111603068|XP_023176294.1|DHYD	LOC6624269|XP_002047443.1|DVIR
OG0011161	LOC111595935|XP_023165663.2|DHYD	LOC6635781|XP_002059177.1|DVIR
OG0011173	LOC111598615|XP_023169717.1|DHYD	LOC26530726|XP_032289820.1|DVIR
OG0011179	LOC111594759|XP_023163976.2|DHYD	LOC26530595|XP_015025369.1|DVIR
OG0011185	LOC111595371|XP_023164832.2|DHYD	LOC6635075|XP_002058721.1|DVIR
OG0011189	LOC115483035|XP_030079684.1|DHYD	LOC6634677|XP_002057993.2|DVIR
OG0011191	LOC111601291|XP_023173568.2|DHYD	LOC26531016|XP_032288730.1|DVIR
OG0011195	LOC111592726|XP_023160881.1|DHYD	LOC6636687|XP_032295669.1|DVIR
OG0011196	LOC111605299|XP_030080156.1|DHYD	LOC6631300|XP_002055024.1|DVIR
OG0011198	LOC111605303|XP_023179528.1|DHYD	LOC6631728|XP_002055575.2|DVIR
OG0011199	LOC111605308|XP_023179533.1|DHYD	LOC6631908|XP_002055589.2|DVIR
OG0011200	LOC111602189|XP_023174920.2|DHYD	LOC6627908|XP_002051401.1|DVIR
OG0011201	LOC111602378|XP_023175162.1|DHYD	LOC26531032|XP_015028884.1|DVIR
OG0011202	LOC111595508|XP_023165050.1|DHYD	LOC6628413|XP_002052326.1|DVIR
OG0011203	LOC111603289|XP_023176578.1|DHYD	LOC26531875|XP_015024384.1|DVIR, LOC26530758|XP_015024376.1|DVIR, LOC26530466|XP_015024369.1|DVIR, LOC26530641|XP_015030230.1|DVIR, LOC26531879|XP_015028997.1|DVIR
OG0011204	LOC111605548|XP_023179878.1|DHYD	LOC6629255|XP_002052779.1|DVIR
OG0011209	LOC111597339|XP_030081664.1|DHYD	LOC6622099|XP_002048423.2|DVIR
OG0011211	LOC111604329|XP_023178159.2|DHYD	LOC26531890|XP_032291357.1|DVIR
OG0011212	LOC111593973|XP_023162831.2|DHYD	LOC6626391|XP_002048730.2|DVIR
OG0011213	LOC111594043|XP_023162925.2|DHYD	LOC6626339|XP_002050677.1|DVIR
OG0011216	LOC111600007|XP_030081245.1|DHYD	LOC26531378|XP_015030319.1|DVIR
OG0011218	LOC111604883|XP_023178888.1|DHYD	LOC6633111|XP_002056585.1|DVIR
OG0011219	LOC111604931|XP_023178969.1|DHYD	LOC26530756|XP_015026261.1|DVIR
OG0011220	LOC111593602|XP_030078829.1|DHYD	LOC26530392|XP_015027794.2|DVIR
OG0011230	LOC111604212|XP_023177944.1|DHYD	LOC6629620|XP_002054860.1|DVIR
OG0011231	LOC111601318|XP_023173616.1|DHYD	LOC26531140|XP_015027864.1|DVIR
OG0011233	LOC115482785|XP_030078644.1|DHYD, LOC115482786|XP_030078645.1|DHYD	LOC6630609|XP_002054484.1|DVIR
OG0011251	LOC111596274|XP_023166181.2|DHYD	LOC26531258|XP_015028909.1|DVIR
OG0011255	LOC111596593|XP_023166640.2|DHYD	LOC6631417|XP_002055302.2|DVIR
OG0011257	LOC111595024|XP_023164304.2|DHYD, LOC115483337|XP_030080670.1|DHYD	LOC6630387|XP_032292880.1|DVIR
OG0011263	LOC111596077|XP_023165903.1|DHYD	LOC6628995|XP_002052098.2|DVIR
OG0011277	LOC111594713|XP_023163907.1|DHYD	LOC6634180|XP_032288984.1|DVIR
OG0011280	LOC115482946|XP_030079230.1|DHYD	LOC6635757|XP_002059223.1|DVIR
OG0011282	LOC111594813|XP_023164080.1|DHYD	LOC6633798|XP_002057318.2|DVIR
OG0011283	LOC115483333|XP_030080656.1|DHYD	LOC116650323|XP_032289596.1|DVIR, LOC26531200|XP_015026278.2|DVIR
OG0011285	LOC111605184|XP_023179349.1|DHYD	LOC116652038|XP_032295655.1|DVIR, LOC6623168|XP_002046723.1|DVIR
OG0011295	LOC111600193|XP_023171973.1|DHYD	LOC6632161|XP_002055770.1|DVIR
OG0011297	LOC111592935|XP_023161164.1|DHYD	LOC116650325|XP_032289603.1|DVIR
OG0011299	LOC111594688|XP_023163875.2|DHYD	LOC26530750|XP_032294337.1|DVIR
OG0011312	LOC111600138|XP_023171882.2|DHYD	LOC6626109|XP_032292498.1|DVIR
OG0011318	LOC111593475|XP_023162005.1|DHYD	LOC116649762|XP_032296594.1|DVIR
OG0011320	LOC111595193|XP_030079678.1|DHYD	LOC6633799|XP_002057319.1|DVIR
OG0011322	LOC111593046|XP_023161384.1|DHYD	LOC6631959|XP_002055222.1|DVIR
OG0011323	LOC111604735|XP_023178677.1|DHYD	LOC116649887|XP_032289043.1|DVIR
OG0011325	LOC111603206|XP_023176462.2|DHYD	LOC6635492|XP_032295563.1|DVIR
OG0011327	LOC111603944|XP_023177541.1|DHYD	LOC6633963|XP_002057765.1|DVIR
OG0011328	LOC111594753|XP_023163969.1|DHYD	LOC6634142|XP_032289028.1|DVIR
OG0011329	LOC111602278|XP_023175042.2|DHYD	LOC6628695|XP_002051359.1|DVIR
OG0011330	LOC111602377|XP_023175161.1|DHYD	LOC6628284|XP_015028029.1|DVIR
OG0011332	LOC111604502|XP_023178362.1|DHYD	LOC6636563|XP_002060067.1|DVIR
OG0011333	LOC111599813|XP_023171368.1|DHYD	LOC26531161|XP_032290725.1|DVIR
OG0011334	LOC111595094|XP_023164427.2|DHYD	LOC26531178|XP_015031709.1|DVIR
OG0011335	LOC111604528|XP_023178394.1|DHYD	LOC6622326|XP_002047480.2|DVIR
OG0011337	LOC111592185|XP_023160019.2|DHYD	LOC6625296|XP_002049258.1|DVIR
OG0011338	LOC111603427|XP_023176779.1|DHYD	LOC6632281|XP_002056419.1|DVIR
OG0011343	LOC111594821|XP_023164054.1|DHYD	LOC116651433|XP_032293646.1|DVIR
OG0011366	LOC111598002|XP_023168763.2|DHYD	LOC6626231|XP_002049384.2|DVIR
OG0011370	LOC111596314|XP_023166246.1|DHYD	LOC6628200|XP_015028380.1|DVIR
OG0011377	LOC111596868|XP_023167082.1|DHYD	LOC6631676|XP_002055449.1|DVIR
OG0011409	LOC111602164|XP_023174889.1|DHYD	LOC6627402|XP_002051913.1|DVIR
OG0011411	LOC111596137|XP_030079275.1|DHYD	LOC6627971|XP_032293957.1|DVIR
OG0011419	LOC111600173|XP_030079381.1|DHYD	LOC6632152|XP_032296083.1|DVIR
OG0011424	LOC111600063|XP_023171761.2|DHYD	LOC6626269|XP_002050035.1|DVIR
OG0011425	LOC111600120|XP_023171853.2|DHYD	LOC26530919|XP_015030263.1|DVIR
OG0011450	LOC111605575|XP_023179948.1|DHYD	LOC6633378|XP_002057331.1|DVIR
OG0011451	LOC111605143|XP_023179291.2|DHYD	LOC6634654|XP_002058107.1|DVIR
OG0011452	LOC111603183|XP_023176435.2|DHYD	LOC6631315|XP_002055282.2|DVIR
OG0011455	LOC111602204|XP_023174942.1|DHYD	LOC6628911|XP_002051379.1|DVIR
OG0011457	LOC111596117|XP_023165950.2|DHYD	LOC6628892|XP_032294089.1|DVIR
OG0011458	LOC111597553|XP_023168117.1|DHYD	LOC6623765|XP_002047824.1|DVIR
OG0011461	LOC111592517|XP_023160531.2|DHYD	LOC6627035|XP_032292152.1|DVIR
OG0011463	LOC111594270|XP_023163272.2|DHYD	LOC6625659|XP_002049009.1|DVIR
OG0011464	LOC111592013|XP_023159770.2|DHYD	LOC6632778|XP_002056339.2|DVIR
OG0011466	LOC111595703|XP_023165316.2|DHYD	LOC6629775|XP_002052989.1|DVIR
OG0011481	LOC111594162|XP_023163113.2|DHYD	LOC6626156|XP_002049636.1|DVIR
OG0011484	LOC111600262|XP_023172081.2|DHYD	LOC6634156|XP_002057633.1|DVIR
OG0011491	LOC111598162|XP_023169019.1|DHYD	LOC6634520|XP_032296422.1|DVIR
OG0011503	LOC111599371|XP_023170776.1|DHYD	LOC26531829|XP_015028990.1|DVIR
OG0011516	LOC111594764|XP_023163980.2|DHYD	LOC6629178|XP_015028431.1|DVIR
OG0011527	LOC111598390|XP_023169372.1|DHYD	LOC6636191|XP_032290082.1|DVIR
OG0011529	LOC111605011|XP_023179102.1|DHYD	LOC6627455|XP_002052477.2|DVIR
OG0011529	LOC111595690|XP_023165300.1|DHYD	LOC6630397|XP_002054262.1|DVIR
OG0011529	LOC111596351|XP_023166311.1|DHYD	LOC6628166|XP_002051462.1|DVIR
OG0011538	LOC111595266|XP_023164680.2|DHYD	LOC6622228|XP_002046353.3|DVIR
OG0011540	LOC115482968|XP_030079367.1|DHYD	LOC6631693|XP_002055149.1|DVIR
OG0011542	LOC111596191|XP_023166064.2|DHYD	LOC6634267|XP_002057549.2|DVIR
OG0011545	LOC111597233|XP_023167592.2|DHYD	LOC6622651|XP_002048449.1|DVIR
OG0011547	LOC111599812|XP_023171367.2|DHYD	LOC116650636|XP_032290723.1|DVIR
OG0011548	LOC111597179|XP_023167514.1|DHYD	LOC26530785|XP_015027825.1|DVIR
OG0011552	LOC111595712|XP_023165324.1|DHYD	LOC116649843|XP_032288906.1|DVIR
OG0011568	LOC111597918|XP_023168629.1|DHYD	LOC26530399|XP_015024738.1|DVIR
OG0011580	LOC111601929|XP_023174550.1|DHYD	LOC26531294|XP_015026792.1|DVIR
OG0011584	LOC111592767|XP_023160936.1|DHYD, LOC115482823|XP_030078856.1|DHYD	LOC6623479|XP_002048589.2|DVIR
OG0011587	LOC111603958|XP_023177565.2|DHYD	LOC6628958|XP_002051563.1|DVIR
OG0011592	LOC111603942|XP_023177538.1|DHYD	LOC6628097|XP_002052421.2|DVIR
OG0011594	LOC111594163|XP_023163114.2|DHYD	LOC6626157|XP_002049637.1|DVIR
OG0011606	LOC111598189|XP_023169075.2|DHYD	LOC6634710|XP_032296306.1|DVIR
OG0011610	LOC111593162|XP_023161532.2|DHYD	LOC6629245|XP_002051269.2|DVIR
OG0011611	LOC111594569|XP_023163693.2|DHYD	LOC6632512|XP_015025911.1|DVIR
OG0011617	LOC111594786|XP_023164008.2|DHYD, LOC111594785|XP_023164007.2|DHYD	LOC26530542|XP_015025368.1|DVIR, LOC26530377|XP_032289024.1|DVIR, LOC6634175|XP_002057433.2|DVIR
OG0011623	LOC111592120|XP_023159924.1|DHYD	LOC116651038|XP_032292555.1|DVIR
OG0011624	LOC111604140|XP_023177826.1|DHYD	LOC6626803|XP_015029137.1|DVIR
OG0011632	LOC111600449|XP_023172319.2|DHYD	LOC6633990|XP_002057657.1|DVIR
OG0011636	LOC111592221|XP_023160065.2|DHYD	LOC6625171|XP_002049246.2|DVIR
OG0011637	LOC111605403|XP_023179672.2|DHYD	LOC6625472|XP_032292484.1|DVIR
OG0011638	LOC111601425|XP_023173769.1|DHYD	LOC116650957|XP_032292165.1|DVIR
OG0011648	LOC111600457|XP_023172330.2|DHYD	LOC6633989|XP_002057656.1|DVIR
OG0011686	LOC111598411|XP_023169417.2|DHYD	LOC6631494|XP_032295754.1|DVIR
OG0011718	LOC111598494|XP_023169520.1|DHYD	LOC26531778|XP_015027938.1|DVIR
OG0011723	LOC111594952|XP_023164218.1|DHYD	LOC116651609|XP_032294244.1|DVIR
OG0011724	LOC111603783|XP_023177296.1|DHYD	LOC6628742|XP_002051558.3|DVIR
OG0011754	LOC111602867|XP_023175953.1|DHYD	LOC6636061|XP_032295506.1|DVIR
OG0011757	LOC111601959|XP_023174601.2|DHYD	LOC6635508|XP_002059048.1|DVIR
OG0011763	LOC111602162|XP_023174888.2|DHYD	LOC6627404|XP_002051915.1|DVIR
OG0011773	LOC111604127|XP_023177812.2|DHYD	LOC6625203|XP_002050299.2|DVIR
OG0011789	LOC111598613|XP_023169714.2|DHYD	LOC6635256|XP_032289847.1|DVIR
OG0011829	LOC111596886|XP_023167104.1|DHYD, LOC115482983|XP_030079470.1|DHYD	LOC6622129|XP_002046441.1|DVIR, LOC116650598|XP_032290573.1|DVIR
OG0011832	LOC111597910|XP_023168618.2|DHYD	LOC6631046|XP_002054220.2|DVIR
OG0011918	LOC115482795|XP_030078734.1|DHYD	LOC6629347|XP_032290496.1|DVIR
OG0011932	LOC111603651|XP_023177098.1|DHYD	LOC26530412|XP_015027795.1|DVIR
OG0011938	LOC111595259|XP_023164711.2|DHYD	LOC6634830|XP_015025059.1|DVIR
OG0011987	LOC111604543|XP_023178409.2|DHYD, LOC111594141|XP_023163079.1|DHYD	LOC26531537|XP_015031756.1|DVIR
OG0011989	LOC111593914|XP_023162755.1|DHYD	LOC6627095|XP_002048810.1|DVIR
OG0011990	LOC111604873|XP_023178876.2|DHYD, LOC115482810|XP_030078834.1|DHYD	LOC6632481|XP_002056294.3|DVIR
OG0011991	LOC111595026|XP_023164313.2|DHYD	LOC26531798|XP_015027945.1|DVIR
OG0011996	LOC111596160|XP_023166019.1|DHYD	LOC6629683|XP_002053981.2|DVIR
OG0012027	LOC111599078|XP_023170378.1|DHYD	LOC26530818|XP_015028862.1|DVIR
OG0012105	LOC111592682|XP_023160813.2|DHYD	LOC6632228|XP_002055876.1|DVIR
OG0012113	LOC111602291|XP_023175060.2|DHYD	LOC6627604|XP_032293811.1|DVIR
OG0012118	LOC111602679|XP_023175666.1|DHYD	LOC6635024|XP_002058451.2|DVIR
OG0012127	LOC111592582|XP_023160660.1|DHYD	LOC6628294|XP_002051179.2|DVIR
OG0012130	LOC115482753|XP_030078577.1|DHYD	LOC116651199|XP_032292951.1|DVIR, LOC26530786|XP_032292816.1|DVIR
OG0012130	LOC111595464|XP_023164995.2|DHYD	LOC116651361|XP_032293521.1|DVIR, LOC26531483|XP_015030341.1|DVIR, LOC116651135|XP_032292899.1|DVIR, LOC116649769|XP_032293861.1|DVIR
OG0012146	LOC111596587|XP_023166633.2|DHYD	LOC6631369|XP_002055297.2|DVIR, LOC116651798|XP_032294719.1|DVIR, LOC6631322|XP_002055289.1|DVIR
OG0012266	LOC111596262|XP_023166166.2|DHYD	LOC6628278|XP_002051471.2|DVIR
OG0012267	LOC111600148|XP_023171898.1|DHYD	LOC6626108|XP_032291597.1|DVIR
OG0012268	LOC111593065|XP_023161409.2|DHYD	LOC26531336|XP_015026799.1|DVIR
OG0012440	LOC111592055|XP_023159823.2|DHYD	LOC6629011|XP_002051280.1|DVIR
OG0012447	LOC111601626|XP_023174063.2|DHYD	LOC6636722|XP_002060112.1|DVIR
OG0012448	LOC111601831|XP_023174427.1|DHYD	LOC116652028|XP_032295614.1|DVIR
OG0012449	LOC111598953|XP_023170206.2|DHYD	LOC6628493|XP_002051488.1|DVIR
OG0012451	LOC111600327|XP_023172159.2|DHYD	LOC6634014|XP_002057857.1|DVIR
OG0012452	LOC111601166|XP_023173412.2|DHYD	LOC6628607|XP_002052168.2|DVIR
OG0012454	LOC111597346|XP_030079699.1|DHYD	LOC6622105|XP_002048454.1|DVIR
OG0012455	LOC111597729|XP_023168339.1|DHYD	LOC116650978|XP_032292268.1|DVIR
OG0012456	LOC111593135|XP_023161503.2|DHYD	LOC6623267|XP_002048569.2|DVIR
OG0012457	LOC111594877|XP_023164134.1|DHYD	LOC26530611|XP_015030227.1|DVIR
OG0012562	LOC111592618|XP_030079097.1|DHYD	LOC6628080|XP_032293843.1|DVIR
OG0012645	LOC111593020|XP_030079308.1|DHYD	LOC6631898|XP_002055210.1|DVIR
OG0012646	LOC111594890|XP_023164144.2|DHYD	LOC6632199|XP_015026570.1|DVIR
OG0012647	LOC111600200|XP_023171984.1|DHYD	LOC6632153|XP_002055762.2|DVIR
OG0012648	LOC111599124|XP_023170454.2|DHYD	LOC6628123|XP_002052923.2|DVIR
OG0012649	LOC111592831|XP_023161023.1|DHYD	LOC6622404|XP_002046405.1|DVIR
OG0012650	LOC115483433|XP_030081260.1|DHYD, LOC111595250|XP_023164663.2|DHYD	LOC6626263|XP_032291747.1|DVIR
OG0012650	LOC111605242|XP_023179445.2|DHYD	LOC6636365|XP_002059894.1|DVIR
OG0012652	LOC111602567|XP_023175491.1|DHYD, LOC111602570|XP_023175494.2|DHYD, LOC111602556|XP_030082045.1|DHYD, LOC111602581|XP_023175505.2|DHYD, LOC115483811|XP_030082009.1|DHYD, LOC111602558|XP_023175482.2|DHYD, LOC111602565|XP_023175489.2|DHYD, LOC111602575|XP_023175498.2|DHYD	LOC26531074|XP_015030277.1|DVIR
OG0012653	LOC111594558|XP_023163682.2|DHYD	LOC26531470|XP_015026287.1|DVIR
OG0012655	LOC111594562|XP_023163687.2|DHYD	LOC6633014|XP_032289424.1|DVIR
OG0012656	LOC111600653|XP_023172643.2|DHYD	LOC6629916|XP_002054162.1|DVIR
OG0012662	LOC111601441|XP_023173785.2|DHYD	LOC6630542|XP_002054413.1|DVIR
OG0012886	LOC111594252|XP_023163239.2|DHYD	LOC6625938|XP_002049049.2|DVIR
OG0012894	LOC111599665|XP_023171137.2|DHYD	LOC6627137|XP_002049431.1|DVIR
OG0012915	LOC111598077|XP_023168886.1|DHYD	LOC6636820|XP_002060302.3|DVIR
OG0012916	LOC111601355|XP_023173659.2|DHYD	LOC6628486|XP_002052033.1|DVIR
OG0012918	LOC111593216|XP_023161634.2|DHYD	LOC26530509|XP_015031604.1|DVIR
OG0012920	LOC111595537|XP_023165089.1|DHYD	LOC6625828|XP_015029774.1|DVIR
OG0012921	LOC111601402|XP_023173718.2|DHYD	LOC6629354|XP_032292429.1|DVIR
OG0012947	LOC111593126|XP_023161495.1|DHYD	LOC6622174|XP_002048566.1|DVIR
OG0013252	LOC111600314|XP_023172137.2|DHYD	LOC26530398|XP_015025363.1|DVIR
OG0013274	LOC111594726|XP_023163967.1|DHYD	LOC6633801|XP_002057321.1|DVIR
OG0013277	LOC111602176|XP_023174906.2|DHYD	LOC6635957|XP_002059399.1|DVIR, LOC6629167|XP_002051906.1|DVIR, LOC6629166|XP_002051905.1|DVIR
OG0013278	LOC111602125|XP_023174845.2|DHYD	LOC116651663|XP_032294379.1|DVIR
OG0013280	LOC111599242|XP_023170610.2|DHYD	LOC6624429|XP_002048367.2|DVIR
OG0013281	LOC111603552|XP_023176954.1|DHYD	LOC116651867|XP_032294989.1|DVIR
OG0013305	LOC115483170|XP_030080190.1|DHYD	LOC6635996|XP_015024210.1|DVIR
OG0013306	LOC111598867|XP_023170083.1|DHYD	LOC6633464|XP_002057055.1|DVIR
OG0013306	LOC111598860|XP_023170070.1|DHYD	LOC6633841|XP_002057052.3|DVIR, LOC6633462|XP_032296638.1|DVIR
