Orthogroup	DHYD.longest_only	AAEG.longest_only
OG0006826	LOC111605672|XP_023180105.1|DHYD	LOC5577270|XP_021698987.1|AAEG
OG0006827	LOC111603582|XP_023177003.1|DHYD	LOC5573289|XP_021699051.1|AAEG
OG0006828	LOC111594391|XP_023163425.1|DHYD	LOC5573299|XP_021699066.1|AAEG
OG0006829	LOC111594838|XP_023164070.1|DHYD	LOC5575939|XP_001662292.2|AAEG
OG0006830	LOC111596975|XP_030081137.1|DHYD	LOC5577292|XP_021699169.1|AAEG
OG0006831	LOC111601554|XP_030081185.1|DHYD	LOC5572503|XP_001660443.2|AAEG
OG0006832	LOC111605164|XP_023179317.1|DHYD	LOC5577144|XP_021699221.1|AAEG
OG0006833	LOC111598788|XP_030081797.1|DHYD	LOC5577147|XP_021699228.1|AAEG
OG0006834	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD	LOC5573014|XP_001654342.2|AAEG
OG0006835	LOC111601732|XP_023174222.2|DHYD	LOC5573011|XP_021699250.1|AAEG
OG0006836	LOC111597522|XP_023168064.2|DHYD	LOC5573010|XP_001654338.2|AAEG
OG0006837	LOC111597425|XP_023167891.2|DHYD	LOC5573001|XP_001654328.1|AAEG
OG0006838	LOC111598717|XP_023169877.1|DHYD	LOC5574542|XP_021699261.1|AAEG
OG0006839	LOC111597418|XP_023167882.1|DHYD	LOC5574541|XP_021699268.1|AAEG
OG0006840	LOC111596312|XP_023166243.1|DHYD	LOC5578845|XP_021699292.1|AAEG
OG0006841	LOC111591930|XP_023159628.2|DHYD	LOC5578859|XP_021699353.1|AAEG
OG0006842	LOC111601580|XP_023174003.2|DHYD	LOC5571041|XP_021699362.1|AAEG
OG0006843	LOC111596818|XP_023166953.1|DHYD	LOC110676304|XP_021699379.1|AAEG
OG0006844	LOC111601792|XP_023174331.1|DHYD	LOC5578061|XP_001663683.2|AAEG
OG0006845	LOC111603731|XP_023177209.1|DHYD	LOC5570325|XP_001653153.1|AAEG
OG0006846	LOC111601107|XP_023173321.2|DHYD	LOC5570323|XP_021699516.1|AAEG
OG0006847	LOC111601034|XP_023173213.2|DHYD	LOC5578493|XP_021699519.1|AAEG
OG0006848	LOC111593568|XP_023162198.2|DHYD	LOC5570720|XP_001659313.2|AAEG
OG0006849	LOC111605161|XP_023179314.1|DHYD	LOC5576986|XP_001663087.2|AAEG
OG0006850	LOC111605176|XP_030081461.1|DHYD	LOC5576985|XP_001663086.2|AAEG
OG0006851	LOC111605168|XP_023179324.2|DHYD	LOC5576984|XP_021699580.1|AAEG
OG0006852	LOC111599062|XP_030080877.1|DHYD	LOC5570872|XP_001659378.1|AAEG
OG0006853	LOC111592823|XP_023161016.2|DHYD	LOC5569275|XP_021699681.1|AAEG
OG0006854	LOC111597684|XP_023168282.2|DHYD	LOC5578326|XP_021699692.1|AAEG
OG0006855	LOC111595101|XP_023164435.2|DHYD	LOC5575625|XP_021699709.1|AAEG
OG0006856	LOC111602380|XP_023175164.1|DHYD	LOC5573556|XP_021699711.1|AAEG
OG0006857	LOC111600900|XP_030080970.1|DHYD	LOC110676379|XP_021699724.1|AAEG
OG0006858	LOC111603041|XP_023176239.2|DHYD	LOC5576383|XP_021699727.1|AAEG
OG0006859	LOC111593818|XP_023162616.2|DHYD	LOC5569576|XP_001658637.2|AAEG
OG0006860	LOC111593302|XP_023161752.1|DHYD	LOC5567709|XP_021699758.1|AAEG
OG0006861	LOC111605209|XP_023179394.1|DHYD	LOC5567692|XP_021699794.1|AAEG
OG0006862	LOC111599786|XP_030079292.1|DHYD	LOC5565716|XP_001650075.2|AAEG
OG0006863	LOC111593036|XP_023161370.2|DHYD	LOC5564741|XP_021699864.1|AAEG
OG0006864	LOC111593873|XP_023162709.2|DHYD	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG
OG0006865	LOC111601468|XP_023173819.1|DHYD, LOC115482814|XP_030078838.1|DHYD	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG
OG0006866	LOC111593921|XP_023162763.2|DHYD	LOC5574641|XP_001661556.2|AAEG
OG0006867	LOC111605365|XP_023179612.2|DHYD	LOC110676410|XP_021699895.1|AAEG
OG0006868	LOC111605347|XP_023179590.2|DHYD	LOC5574640|XP_021699897.1|AAEG
OG0006869	LOC111595317|XP_030080963.1|DHYD, LOC115483381|XP_030080964.1|DHYD	LOC5574645|XP_021699909.1|AAEG
OG0006870	LOC111599347|XP_030080978.1|DHYD	LOC5572042|XP_001660147.3|AAEG
OG0006871	LOC111600793|XP_023172851.2|DHYD	LOC5572050|XP_001660156.2|AAEG
OG0006872	LOC111604122|XP_023177800.1|DHYD	LOC110676417|XP_021699960.1|AAEG
OG0006873	LOC111604145|XP_023177835.2|DHYD	LOC5564188|XP_021699967.1|AAEG
OG0006874	LOC111593146|XP_023161514.2|DHYD	LOC5574548|XP_001661497.1|AAEG
OG0006875	LOC111595781|XP_023165433.1|DHYD	LOC5574376|XP_021700082.1|AAEG
OG0006876	LOC111600008|XP_023171678.2|DHYD	LOC5574374|XP_021700091.1|AAEG
OG0006877	LOC111599159|XP_023170499.1|DHYD	LOC23687406|XP_021700101.1|AAEG
OG0006878	LOC111602297|XP_030079033.1|DHYD	LOC5574390|XP_001661408.2|AAEG
OG0006879	LOC111593908|XP_023162747.2|DHYD	LOC5575906|XP_021700113.1|AAEG
OG0006880	LOC111602525|XP_030079273.1|DHYD	LOC5575901|XP_001662278.1|AAEG
OG0006881	LOC111594103|XP_023163025.2|DHYD	LOC5574362|XP_001661395.3|AAEG
OG0006882	LOC111604092|XP_023177757.2|DHYD	LOC5571154|XP_001653470.1|AAEG
OG0006883	LOC111592061|XP_023159831.2|DHYD	LOC5575437|XP_021700362.1|AAEG
OG0006884	LOC111603910|XP_023177502.1|DHYD	LOC5575441|XP_021700369.1|AAEG
OG0006885	LOC111600665|XP_023172664.1|DHYD	LOC5575449|XP_021700372.1|AAEG
OG0006886	LOC111598258|XP_023169199.2|DHYD	LOC5578152|XP_001663724.2|AAEG
OG0006887	LOC111605340|XP_023179581.2|DHYD	LOC5578153|XP_021700394.1|AAEG
OG0006888	LOC111603870|XP_023177445.1|DHYD	LOC5578155|XP_021700401.1|AAEG
OG0006889	LOC111592071|XP_023159845.1|DHYD	LOC5578158|XP_001663730.1|AAEG
OG0006890	LOC111605471|XP_023179755.2|DHYD	LOC5571936|XP_001660046.2|AAEG
OG0006891	LOC111603763|XP_023177263.2|DHYD	LOC5571942|XP_021700428.1|AAEG
OG0006892	LOC111599099|XP_023170408.1|DHYD	LOC5571945|XP_001660049.1|AAEG
OG0006893	LOC111602481|XP_023175311.2|DHYD	LOC5571947|XP_001660051.2|AAEG
OG0006894	LOC111602480|XP_023175309.1|DHYD	LOC5571949|XP_021700441.1|AAEG
OG0006895	LOC111596480|XP_023166506.2|DHYD	LOC5569506|XP_021700483.1|AAEG
OG0006896	LOC111596197|XP_023166076.1|DHYD	LOC5569507|XP_021700485.1|AAEG
OG0006897	LOC111603856|XP_023177424.2|DHYD	LOC5569512|XP_021700487.1|AAEG
OG0006898	LOC111595759|XP_023165399.1|DHYD	LOC5568223|XP_001652155.2|AAEG
OG0006899	LOC111599320|XP_023170703.2|DHYD	LOC5580327|XP_001663279.1|AAEG
OG0006900	LOC111602844|XP_023175924.1|DHYD	LOC5569011|XP_001652665.1|AAEG
OG0006901	LOC111602473|XP_023175303.1|DHYD	LOC5564161|XP_001648490.1|AAEG
OG0006902	LOC111601619|XP_023174054.1|DHYD	LOC5565619|XP_001649973.1|AAEG
OG0006903	LOC111604252|XP_023178007.2|DHYD	LOC5566449|XP_001650817.2|AAEG
OG0006904	LOC111594657|XP_023163826.1|DHYD	LOC5565700|XP_001650043.1|AAEG
OG0006905	LOC111601889|XP_023174499.2|DHYD	LOC5565680|XP_001650055.2|AAEG
OG0006906	LOC111601950|XP_023174574.1|DHYD	LOC5570925|XP_001653405.2|AAEG
OG0006907	LOC111605574|XP_023179928.2|DHYD	LOC5570922|XP_021700604.1|AAEG
OG0006908	LOC111598932|XP_023170174.1|DHYD	LOC5570916|XP_001653395.1|AAEG
OG0006909	LOC111597788|XP_023168431.1|DHYD	LOC5570914|XP_001653393.1|AAEG
OG0006910	LOC111600498|XP_023172397.1|DHYD	LOC5570913|XP_021700629.1|AAEG
OG0006911	LOC111602806|XP_023175866.1|DHYD	LOC5574739|XP_021700699.1|AAEG
OG0006912	LOC111594104|XP_023163026.2|DHYD	LOC5571728|XP_021700724.1|AAEG
OG0006913	LOC111601293|XP_023173575.1|DHYD	LOC5571738|XP_021700728.1|AAEG
OG0006914	LOC111599858|XP_023171446.2|DHYD	LOC5571737|XP_021700731.1|AAEG
OG0006915	LOC111596131|XP_023165972.1|DHYD	LOC5571734|XP_021700733.1|AAEG
OG0006916	LOC111594769|XP_023163986.2|DHYD	LOC5571740|XP_021700738.1|AAEG
OG0006917	LOC111600633|XP_023172608.1|DHYD	LOC5571433|XP_021700741.1|AAEG
OG0006918	LOC111596334|XP_023166269.1|DHYD	LOC5571429|XP_001659681.1|AAEG
OG0006919	LOC111603881|XP_023177464.2|DHYD	LOC5571426|XP_001659678.1|AAEG, LOC5576404|XP_021709873.1|AAEG
OG0006920	LOC111592536|XP_023160587.2|DHYD	LOC5566347|XP_021700770.1|AAEG
OG0006921	LOC111601364|XP_030080320.1|DHYD	LOC5569682|XP_021700789.1|AAEG
OG0006922	LOC111592569|XP_023160635.2|DHYD	LOC5570429|XP_001659136.1|AAEG
OG0006923	LOC111605470|XP_023179754.1|DHYD	LOC5570430|XP_021700795.1|AAEG
OG0006924	LOC111592063|XP_023159833.1|DHYD	LOC5572672|XP_001654138.1|AAEG
OG0006925	LOC111604261|XP_023178023.1|DHYD	LOC5572641|XP_021700802.1|AAEG
OG0006926	LOC111599355|XP_023170753.2|DHYD	LOC5572653|XP_001654153.2|AAEG
OG0006927	LOC111599340|XP_023170732.2|DHYD	LOC5572654|XP_021700823.1|AAEG
OG0006928	LOC111599314|XP_023170692.1|DHYD	LOC5572656|XP_021700826.1|AAEG
OG0006929	LOC111596008|XP_023165791.2|DHYD	LOC5574315|XP_001655092.2|AAEG
OG0006930	LOC111601884|XP_023174494.2|DHYD, LOC111601872|XP_023174481.1|DHYD	LOC5579442|XP_021700855.1|AAEG
OG0006931	LOC111602446|XP_023175272.2|DHYD	LOC5565756|XP_001650128.2|AAEG
OG0006932	LOC111592624|XP_023160727.1|DHYD	LOC5565777|XP_001650136.1|AAEG
OG0006933	LOC111592601|XP_023160694.1|DHYD	LOC5565757|XP_021700902.1|AAEG
OG0006934	LOC111600245|XP_023172052.2|DHYD	LOC5564835|XP_021700940.1|AAEG
OG0006935	LOC111600431|XP_023172295.2|DHYD	LOC5565351|XP_001649746.1|AAEG
OG0006936	LOC111592570|XP_023160639.2|DHYD	LOC5569176|XP_021701029.1|AAEG
OG0006937	LOC111594696|XP_023163883.1|DHYD	LOC5569180|XP_001652760.1|AAEG
OG0006938	LOC111599973|XP_023171635.2|DHYD	LOC5569181|XP_011493383.1|AAEG
OG0006939	LOC111596788|XP_023166908.2|DHYD	LOC5569183|XP_001652766.1|AAEG
OG0006940	LOC111600716|XP_023172745.2|DHYD	LOC5564492|XP_001648832.1|AAEG
OG0006941	LOC111596136|XP_023165980.2|DHYD	LOC5566991|XP_021701107.1|AAEG
OG0006942	LOC111599356|XP_023170759.1|DHYD	LOC5566521|XP_021701142.1|AAEG
OG0006943	LOC111601198|XP_023173454.2|DHYD	LOC5571666|XP_001653753.2|AAEG
OG0006944	LOC111596366|XP_023166331.1|DHYD	LOC5571664|XP_021701188.1|AAEG
OG0006945	LOC111595417|XP_023164907.1|DHYD	LOC5571661|XP_021701189.1|AAEG
OG0006946	LOC111594454|XP_023163516.1|DHYD	LOC5571642|XP_001653737.2|AAEG
OG0006947	LOC111598941|XP_023170187.1|DHYD	LOC5571643|XP_001653736.1|AAEG
OG0006948	LOC111600396|XP_023172243.1|DHYD	LOC5571647|XP_001653732.1|AAEG
OG0006949	LOC111599162|XP_023170504.1|DHYD	LOC5575675|XP_001655804.1|AAEG
OG0006950	LOC111592051|XP_023159818.1|DHYD	LOC5573845|XP_001654882.1|AAEG
OG0006951	LOC111600125|XP_023171861.2|DHYD	LOC23687432|XP_021701306.1|AAEG
OG0006952	LOC111596036|XP_023165842.1|DHYD	LOC5573803|XP_001661053.1|AAEG
OG0006953	LOC111603036|XP_023176233.1|DHYD	LOC5568799|XP_001658164.1|AAEG
OG0006954	LOC111595842|XP_023165520.1|DHYD	LOC5568801|XP_001658166.2|AAEG
OG0006955	LOC111600635|XP_023172609.1|DHYD	LOC5568807|XP_001658168.2|AAEG
OG0006956	LOC111599467|XP_023170905.2|DHYD	LOC5568815|XP_001658181.2|AAEG
OG0006957	LOC111594674|XP_023163852.2|DHYD	LOC5568816|XP_021701325.1|AAEG
OG0006958	LOC111600036|XP_023171722.2|DHYD	LOC5568817|XP_001658183.2|AAEG
OG0006959	LOC111601081|XP_023173275.1|DHYD	LOC5568819|XP_001658185.1|AAEG
OG0006960	LOC111598947|XP_023170196.2|DHYD	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG
OG0006961	LOC111594210|XP_023163177.2|DHYD	LOC5568830|XP_021701344.1|AAEG
OG0006962	LOC111602236|XP_023174990.2|DHYD	LOC5564978|XP_001649330.2|AAEG
OG0006963	LOC111603972|XP_023177583.2|DHYD	LOC5570300|XP_021701406.1|AAEG
OG0006964	LOC111603925|XP_023177519.1|DHYD	LOC5577475|XP_001656501.2|AAEG
OG0006965	LOC111595768|XP_023165418.2|DHYD	LOC5578795|XP_001657167.2|AAEG
OG0006966	LOC111601184|XP_023173433.1|DHYD	LOC5578794|XP_001657165.1|AAEG
OG0006967	LOC111602110|XP_023174821.2|DHYD	LOC5578793|XP_001657164.2|AAEG
OG0006968	LOC111600601|XP_023172562.2|DHYD	LOC5578768|XP_021701446.1|AAEG
OG0006969	LOC111597548|XP_023168112.1|DHYD	LOC5578753|XP_001657121.1|AAEG
OG0006970	LOC111603473|XP_023176830.1|DHYD	LOC5570954|XP_021701486.1|AAEG
OG0006971	LOC111599093|XP_023170401.2|DHYD	LOC5576430|XP_001662635.1|AAEG
OG0006972	LOC111592606|XP_023160703.1|DHYD	LOC5576427|XP_001662630.2|AAEG
OG0006973	LOC111594078|XP_023162988.2|DHYD	LOC5577727|XP_021697246.1|AAEG
OG0006974	LOC111596313|XP_023166245.1|DHYD	LOC5565282|XP_001649622.2|AAEG
OG0006975	LOC111599364|XP_023170764.1|DHYD	LOC5568241|XP_001657933.2|AAEG
OG0006976	LOC111602285|XP_030079103.1|DHYD	LOC5570636|XP_021701628.1|AAEG
OG0006977	LOC111593290|XP_023161734.2|DHYD	LOC5578973|XP_021701659.1|AAEG
OG0006978	LOC111594940|XP_023164201.2|DHYD	LOC5576060|XP_021701664.1|AAEG
OG0006979	LOC111599051|XP_023170337.2|DHYD	LOC5577127|XP_021701683.1|AAEG
OG0006980	LOC111596263|XP_023166167.1|DHYD	LOC5576862|XP_001662958.1|AAEG
OG0006981	LOC111603905|XP_023177491.2|DHYD	LOC5577187|XP_021701706.1|AAEG
OG0006982	LOC111602311|XP_023175080.1|DHYD	LOC5577184|XP_021701707.1|AAEG
OG0006983	LOC111592067|XP_023159837.1|DHYD	LOC5577190|XP_021701711.1|AAEG
OG0006984	LOC111596373|XP_023166344.1|DHYD	LOC23687802|XP_021701713.1|AAEG
OG0006985	LOC111601937|XP_023174559.1|DHYD	LOC5574881|XP_021701718.1|AAEG
OG0006986	LOC111595191|XP_023164542.1|DHYD	LOC5574879|XP_001661689.1|AAEG
OG0006987	LOC111601469|XP_023173859.1|DHYD	LOC5565864|XP_001650230.1|AAEG
OG0006988	LOC111595416|XP_023164906.2|DHYD	LOC5564530|XP_021701754.1|AAEG
OG0006989	LOC111599060|XP_023170349.1|DHYD	LOC5568486|XP_001658071.1|AAEG
OG0006990	LOC111601867|XP_030080336.1|DHYD	LOC5573100|XP_021701800.1|AAEG
OG0006991	LOC111597112|XP_023167843.2|DHYD	LOC5573091|XP_001654405.1|AAEG
OG0006992	LOC111599310|XP_030079237.1|DHYD	LOC5564482|XP_021701933.1|AAEG
OG0006993	LOC111595194|XP_030079245.1|DHYD	LOC5579471|XP_021702015.1|AAEG
OG0006994	LOC111594944|XP_023164206.2|DHYD	LOC5563793|XP_021702026.1|AAEG
OG0006995	LOC111592567|XP_023160632.1|DHYD	LOC5563857|XP_001648171.2|AAEG
OG0006996	LOC111592555|XP_023160614.1|DHYD	LOC5575714|XP_001662161.1|AAEG
OG0006998	LOC111600840|XP_023172913.1|DHYD	LOC5567716|XP_001657637.2|AAEG
OG0006999	LOC111596300|XP_023166226.2|DHYD	LOC5567313|XP_001651748.1|AAEG
OG0007000	LOC111599137|XP_023170468.2|DHYD	LOC5576503|XP_001662695.1|AAEG
OG0007001	LOC111597899|XP_023168603.1|DHYD	LOC5577601|XP_011492990.2|AAEG
OG0007002	LOC111592664|XP_030079030.1|DHYD	LOC5575182|XP_021702262.1|AAEG
OG0007003	LOC111601253|XP_023173520.1|DHYD	LOC5575180|XP_001655561.2|AAEG
OG0007004	LOC111595518|XP_023165066.2|DHYD	LOC5575159|XP_021702294.1|AAEG
OG0007005	LOC111594216|XP_023163183.2|DHYD	LOC5575158|XP_021702298.1|AAEG
OG0007006	LOC111602293|XP_023175062.2|DHYD	LOC5566374|XP_021702362.1|AAEG
OG0007007	LOC111592674|XP_023160809.1|DHYD	LOC5566398|XP_001650762.1|AAEG
OG0007008	LOC111599177|XP_023170529.2|DHYD	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG
OG0007009	LOC111592602|XP_023160695.1|DHYD	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG
OG0007010	LOC111595550|XP_023165106.2|DHYD	LOC5572440|XP_021702437.1|AAEG
OG0007011	LOC111602617|XP_023175547.1|DHYD	LOC5572447|XP_001660391.1|AAEG
OG0007012	LOC111601958|XP_023174603.1|DHYD	LOC5572451|XP_021702453.1|AAEG
OG0007013	LOC111596296|XP_023166220.2|DHYD	LOC5572466|XP_001660412.2|AAEG
OG0007014	LOC111596278|XP_023166191.2|DHYD	LOC5565305|XP_021702487.1|AAEG
OG0007015	LOC111603903|XP_023177489.2|DHYD	LOC5565307|XP_001649665.2|AAEG
OG0007016	LOC111594106|XP_023163029.1|DHYD	LOC5565300|XP_021702509.1|AAEG
OG0007017	LOC111602209|XP_023174949.1|DHYD	LOC5566799|XP_021702550.1|AAEG
OG0007018	LOC111603909|XP_023177497.2|DHYD	LOC5566800|XP_021702552.1|AAEG
OG0007019	LOC111592085|XP_030079078.1|DHYD	LOC5576032|XP_021702615.1|AAEG
OG0007020	LOC111603772|XP_023177275.2|DHYD	LOC5564911|XP_021702621.1|AAEG
OG0007021	LOC111599158|XP_023170497.1|DHYD	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG
OG0007022	LOC111605474|XP_023179770.2|DHYD	LOC5572816|XP_021702701.1|AAEG
OG0007023	LOC111594698|XP_023163887.1|DHYD	LOC23687450|XP_011493524.1|AAEG
OG0007024	LOC111601374|XP_023173681.1|DHYD	LOC5572828|XP_001654224.2|AAEG
OG0007025	LOC111602825|XP_023175904.2|DHYD	LOC5570694|XP_021702717.1|AAEG
OG0007026	LOC111599072|XP_023170368.2|DHYD	LOC5570696|XP_021702721.1|AAEG
OG0007027	LOC111595802|XP_023165459.2|DHYD	LOC5572901|XP_021702739.1|AAEG
OG0007028	LOC111596118|XP_023165951.2|DHYD	LOC5572902|XP_021702740.1|AAEG
OG0007029	LOC111601180|XP_023173426.2|DHYD	LOC5568614|XP_021702769.1|AAEG
OG0007030	LOC111593070|XP_023161416.1|DHYD	LOC5568605|XP_001652439.1|AAEG
OG0007031	LOC111594639|XP_023163801.1|DHYD	LOC5568611|XP_021702789.1|AAEG
OG0007032	LOC111597445|XP_023167932.2|DHYD	LOC5577539|XP_021702804.1|AAEG
OG0007033	LOC111600366|XP_023172211.1|DHYD	LOC5577537|XP_001656550.2|AAEG
OG0007034	LOC111596058|XP_023165874.1|DHYD	LOC5564020|XP_001648342.1|AAEG
OG0007035	LOC111595625|XP_023165203.1|DHYD	LOC5564021|XP_001648343.1|AAEG
OG0007036	LOC111600955|XP_023173103.2|DHYD	LOC5564022|XP_001648345.1|AAEG
OG0007037	LOC111595895|XP_023165603.1|DHYD	LOC5564024|XP_001648346.1|AAEG
OG0007038	LOC111593749|XP_023162512.2|DHYD	LOC5566784|XP_021702855.1|AAEG
OG0007039	LOC111600090|XP_023171842.2|DHYD, LOC115482830|XP_030078924.1|DHYD	LOC5573247|XP_001654456.2|AAEG
OG0007040	LOC111591949|XP_023159650.2|DHYD	LOC5573251|XP_001654461.1|AAEG
OG0007041	LOC111592509|XP_023160501.1|DHYD	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC111593763|XP_023162549.1|DHYD	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC111603564|XP_023176973.2|DHYD	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC111602345|XP_023175127.2|DHYD	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC111596704|XP_023166790.2|DHYD	LOC5564842|XP_021703006.1|AAEG
OG0007046	LOC111604833|XP_023178829.2|DHYD	LOC5564845|XP_021703016.1|AAEG
OG0007047	LOC111596103|XP_023165933.1|DHYD	LOC5569074|XP_001658304.1|AAEG
OG0007048	LOC111594789|XP_023164013.1|DHYD	LOC5569077|XP_021703044.1|AAEG
OG0007049	LOC111599154|XP_023170493.1|DHYD	LOC5567973|XP_001657795.1|AAEG
OG0007050	LOC111601032|XP_023173214.1|DHYD	LOC5573699|XP_001661025.1|AAEG
OG0007051	LOC111597797|XP_030080278.1|DHYD	LOC5571525|XP_021703126.1|AAEG
OG0007052	LOC111597285|XP_023167668.1|DHYD	LOC5568941|XP_021703172.1|AAEG
OG0007053	LOC111598632|XP_023169742.2|DHYD	LOC5568923|XP_021703194.1|AAEG
OG0007054	LOC111593835|XP_023162641.2|DHYD	LOC5573119|XP_001660735.2|AAEG
OG0007055	LOC111598461|XP_030081068.1|DHYD	LOC5573122|XP_001660738.2|AAEG
OG0007056	LOC111599282|XP_023170648.2|DHYD	LOC5573139|XP_001660755.1|AAEG
OG0007057	LOC111596719|XP_023166809.1|DHYD	LOC5573186|XP_001660803.2|AAEG
OG0007058	LOC111605345|XP_023179587.1|DHYD	LOC5573192|XP_001660809.2|AAEG
OG0007059	LOC111595840|XP_023165518.2|DHYD	LOC5573895|XP_001654928.2|AAEG
OG0007060	LOC111595837|XP_030079242.1|DHYD	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC111595854|XP_023165536.2|DHYD	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC111602530|XP_030079174.1|DHYD	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC111600542|XP_023172457.1|DHYD	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC111603436|XP_023176793.1|DHYD	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC111595997|XP_023165764.2|DHYD	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC111595109|XP_023164442.1|DHYD	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC111601280|XP_023173567.2|DHYD	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC111603945|XP_023177542.2|DHYD	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC111600434|XP_023172294.2|DHYD	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC111593556|XP_023162180.2|DHYD	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC111605379|XP_023179634.1|DHYD	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC111598323|XP_023169289.2|DHYD	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC111599149|XP_023170487.1|DHYD	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC111601218|XP_023173481.2|DHYD	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC111605553|XP_023179884.2|DHYD	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC111593282|XP_023161722.1|DHYD	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC111601558|XP_023173972.1|DHYD	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC111595804|XP_023165461.2|DHYD	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC111595829|XP_023165503.2|DHYD	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC111600443|XP_023172301.1|DHYD	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC111596295|XP_023166219.1|DHYD	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC111596005|XP_023165783.2|DHYD	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC111599373|XP_023170777.1|DHYD	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC111597236|XP_023167596.2|DHYD	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC111596309|XP_023166236.2|DHYD	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC111602539|XP_023175437.2|DHYD	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC111592336|XP_023160231.2|DHYD	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC111599046|XP_023170330.2|DHYD	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC111599165|XP_023170511.2|DHYD	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC111595593|XP_023165172.2|DHYD	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC111602524|XP_023175378.2|DHYD	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC111599558|XP_023170993.2|DHYD	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC111594659|XP_023163828.1|DHYD	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC111594661|XP_023163831.1|DHYD	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC111592609|XP_023160708.2|DHYD	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC111597196|XP_023167535.2|DHYD	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC111602298|XP_023175070.2|DHYD	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC111601091|XP_023173290.2|DHYD	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC111594559|XP_023163683.1|DHYD	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC111598786|XP_030080282.1|DHYD	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC111592922|XP_023161142.1|DHYD	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC111595999|XP_030079232.1|DHYD	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC111603590|XP_023177017.1|DHYD	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC111592647|XP_023160761.1|DHYD	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC111594730|XP_023163930.1|DHYD	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC111599185|XP_023170538.1|DHYD	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC111594680|XP_023163863.1|DHYD	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC111596098|XP_023165926.2|DHYD	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC111595779|XP_023165431.1|DHYD	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC111595807|XP_023165466.2|DHYD	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC111596051|XP_023165866.1|DHYD	LOC5567344|XP_021704052.1|AAEG
