Orthogroup	DHYD.longest_only	DSUB.longest_only
OG0009892	LOC111595428|XP_023164919.2|DHYD	LOC117898933|XP_034664533.1|DSUB
OG0009893	LOC111595539|XP_023165091.1|DHYD	LOC117892639|XP_034654885.1|DSUB
OG0009895	LOC111603395|XP_023176729.2|DHYD	LOC117898894|XP_034664468.1|DSUB
OG0009896	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD	LOC117895984|XP_034659857.1|DSUB
OG0009897	LOC111604941|XP_023178979.2|DHYD	LOC117896375|XP_034660542.1|DSUB
OG0009898	LOC111598542|XP_023169600.2|DHYD	LOC117898558|XP_034663934.1|DSUB
OG0009899	LOC111601489|XP_023173844.1|DHYD	LOC117897079|XP_034661606.1|DSUB
OG0009900	LOC111594592|XP_023163721.1|DHYD	LOC117898873|XP_034664445.1|DSUB
OG0009901	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD	LOC117896567|XP_034660859.1|DSUB
OG0009902	LOC111601313|XP_023173605.2|DHYD	LOC117896687|XP_034661029.1|DSUB
OG0009903	LOC111603602|XP_023177032.1|DHYD	LOC117897402|XP_034662112.1|DSUB
OG0009904	LOC111601988|XP_023174643.2|DHYD	LOC117896535|XP_034660809.1|DSUB
OG0009905	LOC111605571|XP_023179921.1|DHYD	LOC117899691|XP_034665786.1|DSUB
OG0009906	LOC111605580|XP_023179952.2|DHYD	LOC117896822|XP_034661221.1|DSUB
OG0009907	LOC111600670|XP_023172686.2|DHYD	LOC117896205|XP_034660223.1|DSUB
OG0009909	LOC111598228|XP_023169156.2|DHYD	LOC117899248|XP_034665019.1|DSUB
OG0009910	LOC111597399|XP_030080741.1|DHYD	LOC117898945|XP_034664557.1|DSUB
OG0009911	LOC111593663|XP_023162323.2|DHYD	LOC117891177|XP_034652392.1|DSUB
OG0009912	LOC111592572|XP_023160647.2|DHYD, LOC111592573|XP_023160652.2|DHYD	LOC117901254|XP_034667838.1|DSUB
OG0009913	LOC111597210|XP_023167546.2|DHYD	LOC117901907|XP_034668764.1|DSUB
OG0009916	LOC115483396|XP_030081044.1|DHYD, LOC115483002|XP_030079517.1|DHYD, LOC115483395|XP_030081035.1|DHYD	LOC117900069|XP_034666163.1|DSUB
OG0009922	LOC111604443|XP_023178281.1|DHYD	LOC117894828|XP_034657967.1|DSUB
OG0009925	LOC111604205|XP_023177930.1|DHYD	LOC117897705|XP_034662618.1|DSUB
OG0009931	LOC111594236|XP_023163216.1|DHYD	LOC117892092|XP_034653975.1|DSUB
OG0009932	LOC111594028|XP_023162909.2|DHYD	LOC117890032|XP_034650539.1|DSUB
OG0009934	LOC111593100|XP_030081851.1|DHYD	LOC117895021|XP_034658280.1|DSUB
OG0009941	LOC111599205|XP_023170569.1|DHYD	LOC117900108|XP_034666222.1|DSUB
OG0009942	LOC111594045|XP_023162927.2|DHYD	LOC117891549|XP_034652956.1|DSUB
OG0009943	LOC111592607|XP_023160705.2|DHYD	LOC117902307|XP_034669479.1|DSUB
OG0009944	LOC111605152|XP_030079442.1|DHYD	LOC117889748|XP_034650085.1|DSUB
OG0009945	LOC111602812|XP_023175878.2|DHYD	LOC117903825|XP_034672165.1|DSUB
OG0009946	LOC111604644|XP_023178558.1|DHYD	LOC117898027|XP_034663056.1|DSUB
OG0009947	LOC111594842|XP_023164076.2|DHYD	LOC117895487|XP_034659068.1|DSUB
OG0009948	LOC111601916|XP_023174531.1|DHYD	LOC117903351|XP_034671193.1|DSUB
OG0009949	LOC111604892|XP_030078772.1|DHYD	LOC117897898|XP_034662865.1|DSUB
OG0009950	LOC111592032|XP_023159794.2|DHYD	LOC117896922|XP_034661353.1|DSUB
OG0009951	LOC111596701|XP_023166788.1|DHYD	LOC117896719|XP_034661071.1|DSUB
OG0009953	LOC111596684|XP_023166756.1|DHYD	LOC117896446|XP_034660666.1|DSUB
OG0009954	LOC111592016|XP_023159775.2|DHYD	LOC117896091|XP_034660022.1|DSUB
OG0009955	LOC111593936|XP_023162783.1|DHYD	LOC117891281|XP_034652560.1|DSUB
OG0009956	LOC111593640|XP_030079439.1|DHYD	LOC117903071|XP_034670734.1|DSUB
OG0009957	LOC111594465|XP_023163533.1|DHYD	LOC117898846|XP_034664414.1|DSUB
OG0009958	LOC111603270|XP_023176550.1|DHYD	LOC117899365|XP_034665235.1|DSUB
OG0009960	LOC111602658|XP_023175598.2|DHYD	LOC117899607|XP_034665627.1|DSUB
OG0009961	LOC111602633|XP_023175563.2|DHYD	LOC117896056|XP_034659956.1|DSUB
OG0009962	LOC111605501|XP_023179818.1|DHYD	LOC117896826|XP_034661225.1|DSUB
OG0009963	LOC111603626|XP_023177062.1|DHYD	LOC117899317|XP_034665140.1|DSUB
OG0009964	LOC111601422|XP_023173765.2|DHYD	LOC117897935|XP_034662917.1|DSUB
OG0009965	LOC111592487|XP_023160475.2|DHYD	LOC117897580|XP_034662425.1|DSUB
OG0009966	LOC111595198|XP_023164563.2|DHYD	LOC117902321|XP_034669501.1|DSUB
OG0009967	LOC111595767|XP_023165417.2|DHYD	LOC117901366|XP_034667966.1|DSUB
OG0009969	LOC111592894|XP_023161102.1|DHYD	LOC117901575|XP_034668265.1|DSUB
OG0009970	LOC111605518|XP_023179844.1|DHYD	LOC117902261|XP_034669411.1|DSUB
OG0009971	LOC111603521|XP_023176917.2|DHYD	LOC117900949|XP_034667412.1|DSUB
OG0009972	LOC111594668|XP_023163843.2|DHYD	LOC117900395|XP_034666640.1|DSUB
OG0009974	LOC111600436|XP_023172297.2|DHYD	LOC117901096|XP_034667615.1|DSUB
OG0009975	LOC111602216|XP_023174960.2|DHYD	LOC117901981|XP_034668881.1|DSUB
OG0009976	LOC111592623|XP_023160726.1|DHYD	LOC117902268|XP_034669418.1|DSUB
OG0009977	LOC111604006|XP_023177631.2|DHYD	LOC117900599|XP_034666902.1|DSUB
OG0009978	LOC111603974|XP_023177588.1|DHYD	LOC117900600|XP_034666903.1|DSUB
OG0009979	LOC111603915|XP_023177507.1|DHYD	LOC117901614|XP_034668325.1|DSUB
OG0009980	LOC111593841|XP_023162654.2|DHYD	LOC117891337|XP_034652648.1|DSUB
OG0009981	LOC111600659|XP_023172653.2|DHYD	LOC117892587|XP_034654817.1|DSUB
OG0009982	LOC111600763|XP_023172809.2|DHYD	LOC117889808|XP_034650178.1|DSUB
OG0009984	LOC111593189|XP_023161574.2|DHYD	LOC117890275|XP_034650925.1|DSUB
OG0009985	LOC111592409|XP_023160356.1|DHYD	LOC117892361|XP_034654460.1|DSUB
OG0009986	LOC111593885|XP_023162719.1|DHYD	LOC117890140|XP_034650717.1|DSUB
OG0009987	LOC111600742|XP_023172788.2|DHYD	LOC117889912|XP_034650329.1|DSUB
OG0009988	LOC111600743|XP_023172790.1|DHYD	LOC117889917|XP_034650333.1|DSUB
OG0009989	LOC111593313|XP_023161781.2|DHYD	LOC117892087|XP_034653969.1|DSUB
OG0009990	LOC111595541|XP_023165094.1|DHYD	LOC117892498|XP_034654665.1|DSUB
OG0009991	LOC111601223|XP_030081968.1|DHYD	LOC117889769|XP_034650122.1|DSUB
OG0009992	LOC111598164|XP_023169021.1|DHYD	LOC117895734|XP_034659488.1|DSUB
OG0009993	LOC111592718|XP_030079341.1|DHYD	LOC117893227|XP_034655658.1|DSUB
OG0009994	LOC111604910|XP_023178924.1|DHYD	LOC117895847|XP_034659703.1|DSUB
OG0009995	LOC111598862|XP_023170076.2|DHYD	LOC117903267|XP_034671060.1|DSUB
OG0009996	LOC111605609|XP_023179992.1|DHYD	LOC117891111|XP_034652201.1|DSUB
OG0009997	LOC111596041|XP_023165845.1|DHYD	LOC117902518|XP_034669837.1|DSUB
OG0009998	LOC111591895|XP_030079558.1|DHYD	LOC117896212|XP_034660237.1|DSUB
OG0009999	LOC111593992|XP_030079405.1|DHYD	LOC117903608|XP_034671756.1|DSUB
OG0010000	LOC111603126|XP_023176368.1|DHYD	LOC117903647|XP_034671839.1|DSUB
OG0010001	LOC111598859|XP_023170069.2|DHYD	LOC117892945|XP_034655162.1|DSUB
OG0010002	LOC111596520|XP_023166552.2|DHYD	LOC117894723|XP_034657801.1|DSUB
OG0010003	LOC111592605|XP_023160702.1|DHYD	LOC117900194|XP_034666339.1|DSUB
OG0010004	LOC111597334|XP_030080075.1|DHYD	LOC117895510|XP_034659104.1|DSUB
OG0010005	LOC111596634|XP_023166689.1|DHYD	LOC117902570|XP_034669923.1|DSUB
OG0010006	LOC111603135|XP_023176378.2|DHYD	LOC117899989|XP_034666053.1|DSUB
OG0010007	LOC111597277|XP_023167661.1|DHYD	LOC117893736|XP_034656357.1|DSUB
OG0010008	LOC111603121|XP_023176363.1|DHYD	LOC117901589|XP_034668294.1|DSUB
OG0010009	LOC111594354|XP_023163382.2|DHYD	LOC117900993|XP_034667481.1|DSUB
OG0010010	LOC111593023|XP_023161333.2|DHYD	LOC117897327|XP_034661990.1|DSUB
OG0010011	LOC111605153|XP_030079441.1|DHYD	LOC117903273|XP_034671067.1|DSUB
OG0010012	LOC111594906|XP_030078882.1|DHYD	LOC117903087|XP_034670782.1|DSUB
OG0010013	LOC111605486|XP_023179795.1|DHYD	LOC117890395|XP_034651094.1|DSUB
OG0010014	LOC111593057|XP_023161399.1|DHYD	LOC117902315|XP_034669494.1|DSUB
OG0010015	LOC111605468|XP_023179757.1|DHYD	LOC117890902|XP_034651892.1|DSUB
OG0010016	LOC111592353|XP_023160278.1|DHYD	LOC117899219|XP_034664987.1|DSUB
OG0010017	LOC111605499|XP_023179820.1|DHYD	LOC117900259|XP_034666459.1|DSUB
OG0010018	LOC111596772|XP_023166890.2|DHYD	LOC117894332|XP_034657210.1|DSUB
OG0010019	LOC111600218|XP_023172007.1|DHYD	LOC117903528|XP_034671566.1|DSUB
OG0010020	LOC111593063|XP_023161407.1|DHYD	LOC117903666|XP_034671883.1|DSUB
OG0010021	LOC111605330|XP_023179567.1|DHYD	LOC117903429|XP_034671343.1|DSUB
OG0010022	LOC111598324|XP_023169294.1|DHYD	LOC117903291|XP_034671112.1|DSUB
OG0010023	LOC111591991|XP_023159720.1|DHYD	LOC117891157|XP_034652310.1|DSUB
OG0010024	LOC111591992|XP_023159721.2|DHYD	LOC117893744|XP_034656369.1|DSUB
OG0010025	LOC111592180|XP_023160018.1|DHYD	LOC117899032|XP_034664685.1|DSUB
OG0010026	LOC111603370|XP_023176690.2|DHYD	LOC117903663|XP_034671875.1|DSUB
OG0010027	LOC111603368|XP_023176687.2|DHYD	LOC117896354|XP_034660561.1|DSUB
OG0010028	LOC111601810|XP_023174376.1|DHYD	LOC117903329|XP_034671167.1|DSUB
OG0010029	LOC111598299|XP_023169254.1|DHYD	LOC117903209|XP_034670987.1|DSUB
OG0010030	LOC111597588|XP_023168159.2|DHYD	LOC117891825|XP_034653461.1|DSUB
OG0010031	LOC111597577|XP_023168147.2|DHYD	LOC117896389|XP_034660588.1|DSUB
OG0010032	LOC111601187|XP_023173436.1|DHYD	LOC117900660|XP_034666986.1|DSUB
OG0010033	LOC111601640|XP_023174077.1|DHYD	LOC117893078|XP_034655390.1|DSUB
OG0010034	LOC115483082|XP_030079925.1|DHYD	LOC117889699|XP_034650011.1|DSUB
OG0010035	LOC111601636|XP_023174074.1|DHYD	LOC117889708|XP_034650024.1|DSUB
OG0010036	LOC111601620|XP_023174055.2|DHYD	LOC117889644|XP_034650003.1|DSUB
OG0010037	LOC111601627|XP_023174064.2|DHYD	LOC117889719|XP_034650034.1|DSUB
OG0010038	LOC111597368|XP_030079946.1|DHYD	LOC117900739|XP_034667110.1|DSUB
OG0010039	LOC111598023|XP_023168803.2|DHYD	LOC117890867|XP_034651844.1|DSUB
OG0010040	LOC111596357|XP_023166320.1|DHYD	LOC117901602|XP_034668306.1|DSUB
OG0010042	LOC111596572|XP_023166614.1|DHYD	LOC117897241|XP_034661855.1|DSUB
OG0010043	LOC111596573|XP_023166615.1|DHYD	LOC117897251|XP_034661868.1|DSUB
OG0010044	LOC111596753|XP_023166855.1|DHYD	LOC117900303|XP_034666512.1|DSUB
OG0010045	LOC111593626|XP_023162263.1|DHYD	LOC117902633|XP_034670047.1|DSUB
OG0010046	LOC111593627|XP_023162264.1|DHYD	LOC117902641|XP_034670059.1|DSUB
OG0010047	LOC111602874|XP_023175969.1|DHYD	LOC117903217|XP_034671007.1|DSUB
OG0010048	LOC111598121|XP_023168946.1|DHYD	LOC117901637|XP_034668363.1|DSUB
OG0010049	LOC111602870|XP_023175963.1|DHYD	LOC117903522|XP_034671531.1|DSUB
OG0010050	LOC111602877|XP_023175972.2|DHYD	LOC117892133|XP_034654063.1|DSUB
OG0010051	LOC111605643|XP_030079676.1|DHYD	LOC117901675|XP_034668412.1|DSUB
OG0010052	LOC111598137|XP_023168966.1|DHYD	LOC117897630|XP_034662498.1|DSUB
OG0010053	LOC111602057|XP_023174738.2|DHYD	LOC117897146|XP_034661709.1|DSUB
OG0010054	LOC111594980|XP_023164248.2|DHYD	LOC117896204|XP_034660226.1|DSUB
OG0010055	LOC111595006|XP_023164273.1|DHYD	LOC117896321|XP_034660448.1|DSUB
OG0010056	LOC111602843|XP_023175923.2|DHYD	LOC117903328|XP_034671162.1|DSUB
OG0010057	LOC111601890|XP_023174500.2|DHYD	LOC117903617|XP_034671764.1|DSUB
OG0010058	LOC111596473|XP_030079444.1|DHYD	LOC117894786|XP_034657910.1|DSUB
OG0010059	LOC111602848|XP_023175929.2|DHYD	LOC117903304|XP_034671127.1|DSUB
OG0010060	LOC111599853|XP_023171466.2|DHYD	LOC117903202|XP_034670983.1|DSUB
OG0010061	LOC111599498|XP_023170937.2|DHYD	LOC117893053|XP_034655324.1|DSUB
OG0010063	LOC111598488|XP_023169513.2|DHYD	LOC117894007|XP_034656721.1|DSUB
OG0010064	LOC111594863|XP_023164109.1|DHYD	LOC117893511|XP_034656041.1|DSUB
OG0010065	LOC111593085|XP_023161447.2|DHYD	LOC117893589|XP_034656153.1|DSUB
OG0010066	LOC111595274|XP_023164689.1|DHYD	LOC117893895|XP_034656563.1|DSUB
OG0010067	LOC111596970|XP_023167214.1|DHYD	LOC117895593|XP_034659234.1|DSUB
OG0010068	LOC111594381|XP_023163415.2|DHYD	LOC117893286|XP_034655743.1|DSUB
OG0010069	LOC111592749|XP_023160913.1|DHYD	LOC117894297|XP_034657152.1|DSUB
OG0010070	LOC111597462|XP_023167979.2|DHYD	LOC117893607|XP_034656173.1|DSUB
OG0010071	LOC111601712|XP_023174198.1|DHYD	LOC117894362|XP_034657247.1|DSUB
OG0010072	LOC111601740|XP_023174232.2|DHYD	LOC117893733|XP_034656348.1|DSUB
OG0010073	LOC111601692|XP_023174170.2|DHYD	LOC117895306|XP_034658757.1|DSUB
OG0010074	LOC111593395|XP_030079431.1|DHYD	LOC117900610|XP_034666962.1|DSUB
OG0010075	LOC111598468|XP_023169493.1|DHYD	LOC117893917|XP_034656590.1|DSUB
OG0010076	LOC111595076|XP_023164400.1|DHYD	LOC117894596|XP_034657637.1|DSUB
OG0010077	LOC111604675|XP_023178604.2|DHYD	LOC117894522|XP_034657527.1|DSUB
OG0010078	LOC111604691|XP_023178627.1|DHYD	LOC117894540|XP_034657552.1|DSUB
OG0010079	LOC111604696|XP_023178635.2|DHYD	LOC117894518|XP_034657521.1|DSUB
OG0010080	LOC111592832|XP_023161024.2|DHYD	LOC117893612|XP_034656180.1|DSUB
OG0010081	LOC111603739|XP_023177224.2|DHYD	LOC117894484|XP_034657482.1|DSUB
OG0010082	LOC111594859|XP_023164106.1|DHYD	LOC117893742|XP_034656362.1|DSUB
OG0010083	LOC111603339|XP_030081636.1|DHYD	LOC117893196|XP_034655602.1|DSUB
OG0010084	LOC111599850|XP_023171416.2|DHYD	LOC117895083|XP_034658370.1|DSUB
OG0010085	LOC111597556|XP_030081815.1|DHYD	LOC117893231|XP_034655674.1|DSUB
OG0010086	LOC111599857|XP_023171445.1|DHYD	LOC117894253|XP_034657097.1|DSUB
OG0010087	LOC111605733|XP_023180200.1|DHYD	LOC117894985|XP_034658221.1|DSUB
OG0010088	LOC111600947|XP_023173086.2|DHYD	LOC117894554|XP_034657569.1|DSUB
OG0010089	LOC111593121|XP_023161490.2|DHYD	LOC117893243|XP_034655698.1|DSUB
OG0010090	LOC111594134|XP_023163065.2|DHYD	LOC117902944|XP_034670447.1|DSUB
OG0010091	LOC111595927|XP_023165653.1|DHYD	LOC117898399|XP_034663648.1|DSUB
OG0010092	LOC111598610|XP_030081616.1|DHYD	LOC117899639|XP_034665694.1|DSUB
OG0010093	LOC111593918|XP_023162758.2|DHYD	LOC117891829|XP_034653466.1|DSUB
OG0010094	LOC111599950|XP_023171595.2|DHYD	LOC117897516|XP_034662322.1|DSUB
OG0010095	LOC111597167|XP_030080837.1|DHYD	LOC117899566|XP_034665566.1|DSUB
OG0010096	LOC111604619|XP_023178512.2|DHYD	LOC117903034|XP_034670654.1|DSUB
OG0010097	LOC111596562|XP_023166604.2|DHYD	LOC117895019|XP_034658276.1|DSUB
OG0010098	LOC111602264|XP_023175027.2|DHYD	LOC117901936|XP_034668795.1|DSUB
OG0010099	LOC111595770|XP_023165420.2|DHYD	LOC117901523|XP_034668191.1|DSUB
OG0010100	LOC111593108|XP_023161476.2|DHYD	LOC117895459|XP_034659021.1|DSUB
OG0010101	LOC111594914|XP_030079429.1|DHYD	LOC117894560|XP_034657575.1|DSUB
OG0010102	LOC111601000|XP_023173164.2|DHYD	LOC117894301|XP_034657157.1|DSUB
OG0010103	LOC111600946|XP_023173084.2|DHYD	LOC117894553|XP_034657567.1|DSUB
OG0010104	LOC111595268|XP_023164682.1|DHYD	LOC117894111|XP_034656882.1|DSUB
OG0010105	LOC115483704|XP_030081644.1|DHYD	LOC117901562|XP_034668250.1|DSUB
OG0010106	LOC111597968|XP_023168709.2|DHYD	LOC117891237|XP_034652474.1|DSUB
OG0010107	LOC111605284|XP_023179496.2|DHYD	LOC117892451|XP_034654591.1|DSUB
OG0010108	LOC111600765|XP_023172812.2|DHYD	LOC117892101|XP_034653991.1|DSUB
OG0010110	LOC111600461|XP_023172331.2|DHYD	LOC117894600|XP_034657640.1|DSUB
OG0010111	LOC111598072|XP_023168876.2|DHYD	LOC117898728|XP_034664238.1|DSUB
OG0010112	LOC111603244|XP_023176519.2|DHYD	LOC117896698|XP_034661043.1|DSUB
OG0010113	LOC111604672|XP_023178605.1|DHYD	LOC117903719|XP_034671959.1|DSUB
OG0010114	LOC111594172|XP_023163125.1|DHYD	LOC117894282|XP_034657135.1|DSUB
OG0010115	LOC111597364|XP_023167788.2|DHYD	LOC117900717|XP_034667076.1|DSUB
OG0010116	LOC111605149|XP_023179300.2|DHYD	LOC117903813|XP_034672142.1|DSUB
OG0010117	LOC111593630|XP_023162268.1|DHYD	LOC117894078|XP_034656830.1|DSUB
OG0010118	LOC111605289|XP_030079959.1|DHYD	LOC117903441|XP_034671359.1|DSUB
OG0010119	LOC111595000|XP_030081764.1|DHYD	LOC117899807|XP_034665978.1|DSUB
OG0010120	LOC111603096|XP_023176324.1|DHYD	LOC117890835|XP_034651813.1|DSUB
OG0010121	LOC111593017|XP_023161324.2|DHYD	LOC117894911|XP_034658101.1|DSUB
OG0010122	LOC111596757|XP_023166866.1|DHYD	LOC117903218|XP_034671009.1|DSUB
OG0010123	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD	LOC117903092|XP_034670790.1|DSUB
OG0010125	LOC111596531|XP_030079552.1|DHYD	LOC117899154|XP_034664873.1|DSUB
OG0010126	LOC111603963|XP_023177568.2|DHYD	LOC117901968|XP_034668840.1|DSUB
OG0010127	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD	LOC117901122|XP_034667651.1|DSUB
OG0010128	LOC111603978|XP_023177591.2|DHYD	LOC117900448|XP_034666708.1|DSUB
OG0010129	LOC111592627|XP_030079061.1|DHYD	LOC117901767|XP_034668548.1|DSUB
OG0010130	LOC111593762|XP_023162548.1|DHYD	LOC117901326|XP_034667926.1|DSUB
OG0010131	LOC111600354|XP_023172194.1|DHYD	LOC117902044|XP_034669000.1|DSUB
OG0010132	LOC111594754|XP_023163970.2|DHYD	LOC117901951|XP_034668816.1|DSUB
OG0010133	LOC111594719|XP_023163915.2|DHYD	LOC117901776|XP_034668567.1|DSUB
OG0010134	LOC111594795|XP_023164030.1|DHYD	LOC117900319|XP_034666542.1|DSUB
OG0010135	LOC111602211|XP_023174955.2|DHYD	LOC117902000|XP_034668906.1|DSUB
OG0010136	LOC111602255|XP_023175016.1|DHYD	LOC117900370|XP_034666611.1|DSUB
OG0010137	LOC111602305|XP_030079080.1|DHYD	LOC117902357|XP_034669560.1|DSUB
OG0010138	LOC111592053|XP_023159821.2|DHYD	LOC117902451|XP_034669737.1|DSUB
OG0010139	LOC111594792|XP_023164016.2|DHYD	LOC117901811|XP_034668616.1|DSUB
OG0010140	LOC111595577|XP_023165146.1|DHYD	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB
OG0010141	LOC111603534|XP_023176935.1|DHYD	LOC117900746|XP_034667115.1|DSUB
OG0010142	LOC111595853|XP_023165534.1|DHYD	LOC117900645|XP_034666968.1|DSUB
OG0010143	LOC111599462|XP_023170900.1|DHYD	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB
OG0010144	LOC111594943|XP_023164205.2|DHYD	LOC117901470|XP_034668123.1|DSUB
OG0010145	LOC111599201|XP_023170560.1|DHYD	LOC117900115|XP_034666231.1|DSUB
OG0010146	LOC111599211|XP_023170576.1|DHYD	LOC117900627|XP_034666947.1|DSUB
OG0010147	LOC111602167|XP_023174893.1|DHYD	LOC117900403|XP_034666650.1|DSUB
OG0010148	LOC111594176|XP_030080526.1|DHYD	LOC117902769|XP_034670253.1|DSUB
OG0010149	LOC111596322|XP_023166256.2|DHYD	LOC117900696|XP_034667040.1|DSUB
OG0010150	LOC111600590|XP_023172549.1|DHYD	LOC117900577|XP_034666878.1|DSUB
OG0010151	LOC111603860|XP_023177435.1|DHYD	LOC117901121|XP_034667649.1|DSUB
OG0010152	LOC111591963|XP_023159674.2|DHYD	LOC117900622|XP_034666941.1|DSUB
OG0010153	LOC111601156|XP_023173400.1|DHYD	LOC117901921|XP_034668780.1|DSUB
OG0010154	LOC111601146|XP_023173381.1|DHYD	LOC117901963|XP_034668834.1|DSUB
OG0010155	LOC115483207|XP_030080331.1|DHYD	LOC117901384|XP_034668001.1|DSUB
OG0010156	LOC111599820|XP_023171376.2|DHYD	LOC117894970|XP_034658196.1|DSUB
OG0010157	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD	LOC117893356|XP_034655838.1|DSUB
OG0010158	LOC111597510|XP_023168046.1|DHYD	LOC117893850|XP_034656509.1|DSUB
OG0010159	LOC111599602|XP_023171060.1|DHYD	LOC117895859|XP_034659717.1|DSUB
OG0010160	LOC111604497|XP_030081150.1|DHYD	LOC117901570|XP_034668260.1|DSUB
OG0010161	LOC111604702|XP_023178643.1|DHYD	LOC117894516|XP_034657517.1|DSUB
OG0010163	LOC111596020|XP_023165813.2|DHYD	LOC117895737|XP_034659493.1|DSUB
OG0010164	LOC111604768|XP_023178734.1|DHYD	LOC117894903|XP_034658086.1|DSUB
OG0010165	LOC111598065|XP_023168866.2|DHYD	LOC117895029|XP_034658292.1|DSUB
OG0010166	LOC111598884|XP_023170118.2|DHYD	LOC117893112|XP_034655440.1|DSUB
OG0010167	LOC111595670|XP_023165262.2|DHYD	LOC117895005|XP_034658243.1|DSUB
OG0010169	LOC115483725|XP_030081768.1|DHYD	LOC117893229|XP_034655656.1|DSUB
OG0010170	LOC111599247|XP_023170616.2|DHYD	LOC117893663|XP_034656244.1|DSUB
OG0010171	LOC111599251|XP_023170619.1|DHYD	LOC117893352|XP_034655833.1|DSUB
OG0010172	LOC111595067|XP_023164392.2|DHYD	LOC117895555|XP_034659152.1|DSUB
OG0010173	LOC111592468|XP_023160443.2|DHYD	LOC117891179|XP_034652396.1|DSUB
OG0010174	LOC111601255|XP_023173528.1|DHYD	LOC117892011|XP_034653795.1|DSUB
OG0010175	LOC111601241|XP_023173507.2|DHYD	LOC117890881|XP_034651864.1|DSUB
OG0010176	LOC111601263|XP_023173538.1|DHYD	LOC117890863|XP_034651841.1|DSUB
OG0010177	LOC111593721|XP_023162460.2|DHYD	LOC117890333|XP_034651015.1|DSUB
OG0010178	LOC111594126|XP_023163052.2|DHYD	LOC117891006|XP_034652054.1|DSUB
OG0010179	LOC111604464|XP_023178314.2|DHYD	LOC117894822|XP_034657958.1|DSUB
OG0010180	LOC111592282|XP_023160152.2|DHYD	LOC117893713|XP_034656291.1|DSUB
OG0010181	LOC111599230|XP_023170596.2|DHYD	LOC117894926|XP_034658121.1|DSUB
OG0010182	LOC111602088|XP_023174790.2|DHYD	LOC117890629|XP_034651470.1|DSUB
OG0010183	LOC111602089|XP_023174791.1|DHYD	LOC117890630|XP_034651471.1|DSUB
OG0010184	LOC111600771|XP_023172817.1|DHYD	LOC117892709|XP_034655016.1|DSUB
OG0010185	LOC111600772|XP_023172820.2|DHYD	LOC117891593|XP_034653012.1|DSUB
OG0010186	LOC111604324|XP_023178146.1|DHYD	LOC117894164|XP_034656956.1|DSUB
OG0010187	LOC111593186|XP_023161566.2|DHYD	LOC117891396|XP_034652730.1|DSUB
OG0010188	LOC111605218|XP_023179408.1|DHYD	LOC117889763|XP_034650101.1|DSUB
OG0010189	LOC111605212|XP_023179404.1|DHYD	LOC117890782|XP_034651744.1|DSUB
OG0010190	LOC111605268|XP_023179479.1|DHYD	LOC117890801|XP_034651766.1|DSUB
OG0010191	LOC111605276|XP_023179488.1|DHYD	LOC117890790|XP_034651755.1|DSUB
OG0010192	LOC111597719|XP_023168326.1|DHYD	LOC117890532|XP_034651343.1|DSUB
OG0010193	LOC111599914|XP_023171510.1|DHYD	LOC117890954|XP_034651986.1|DSUB
OG0010194	LOC111593120|XP_023161489.1|DHYD	LOC117893253|XP_034655710.1|DSUB
OG0010195	LOC111593129|XP_023161499.2|DHYD	LOC117893260|XP_034655718.1|DSUB
OG0010196	LOC111593901|XP_023162739.2|DHYD	LOC117892055|XP_034653874.1|DSUB
OG0010197	LOC111595724|XP_023165343.2|DHYD	LOC117890939|XP_034651964.1|DSUB
OG0010198	LOC111600566|XP_023172518.1|DHYD	LOC117891161|XP_034652360.1|DSUB
OG0010199	LOC111597021|XP_023167298.1|DHYD	LOC117891716|XP_034653200.1|DSUB
OG0010200	LOC111595411|XP_023164891.2|DHYD	LOC117890549|XP_034651366.1|DSUB
OG0010201	LOC111594322|XP_023163334.1|DHYD	LOC117891226|XP_034652463.1|DSUB
OG0010202	LOC111597040|XP_030081972.1|DHYD	LOC117891984|XP_034653753.1|DSUB
OG0010203	LOC111592515|XP_023160527.2|DHYD	LOC117891810|XP_034653395.1|DSUB
OG0010204	LOC111602571|XP_023175495.2|DHYD	LOC117890872|XP_034651852.1|DSUB
OG0010205	LOC111596990|XP_023167249.1|DHYD	LOC117890012|XP_034650502.1|DSUB
OG0010206	LOC111597106|XP_023167416.1|DHYD	LOC117891992|XP_034653761.1|DSUB
OG0010207	LOC111592192|XP_023160026.2|DHYD	LOC117890731|XP_034651676.1|DSUB
OG0010208	LOC115483801|XP_030081974.1|DHYD	LOC117891629|XP_034653062.1|DSUB
OG0010209	LOC111592205|XP_023160040.2|DHYD	LOC117891628|XP_034653057.1|DSUB
OG0010210	LOC111592117|XP_023159916.1|DHYD	LOC117890164|XP_034650751.1|DSUB
