Orthogroup	DHYD.longest_only	DYAK.longest_only
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC6524018|XP_039232368.1|DYAK
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC6525107|XP_002100946.1|DYAK
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC6523778|XP_002099653.3|DYAK
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC6538735|XP_002099250.1|DYAK
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC6524573|XP_002100430.1|DYAK
OG0008134	LOC111604059|XP_030079559.1|DHYD	LOC6524021|XP_002099893.1|DYAK
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC6536265|XP_002096851.1|DYAK
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC6526866|XP_002087966.2|DYAK
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC6524221|XP_002100084.1|DYAK
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC26536213|XP_015050996.1|DYAK
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC6529960|XP_002090907.2|DYAK
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC6524235|XP_002100098.1|DYAK
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC6525060|XP_002100899.2|DYAK
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC6525168|XP_002101006.1|DYAK
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC6524892|XP_002100732.1|DYAK
OG0008144	LOC111605270|XP_023179481.1|DHYD	LOC6530053|XP_002090999.1|DYAK
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC6524512|XP_002100369.1|DYAK
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC6525444|XP_002101279.1|DYAK
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC6525446|XP_002101281.1|DYAK
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC6524008|XP_039226110.1|DYAK
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC6524063|XP_002099932.1|DYAK
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC6525070|XP_002100909.1|DYAK
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC6525700|XP_002101522.2|DYAK
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC120320967|XP_039227931.1|DYAK
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC6532099|XP_002092875.1|DYAK
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC6534127|XP_002094811.1|DYAK
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC120321528|XP_039230172.1|DYAK, LOC26535075|XP_039230173.1|DYAK
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC6539017|XP_002099519.1|DYAK
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC6536523|XP_002097099.1|DYAK
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC6524974|XP_002100814.1|DYAK
OG0008159	LOC111597446|XP_023167933.2|DHYD	LOC26534477|XP_015050505.1|DYAK
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC6530945|XP_039228478.1|DYAK
OG0008161	LOC111592709|XP_023160863.1|DHYD	LOC6532229|XP_002093002.3|DYAK
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC6525932|XP_002101752.1|DYAK
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC6533110|XP_039230228.1|DYAK
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC6526241|XP_039229359.1|DYAK
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC6524410|XP_002100268.1|DYAK
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC6524592|XP_002100449.1|DYAK
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC6524517|XP_002100374.2|DYAK
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC6524515|XP_002100372.1|DYAK
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC6523847|XP_002099720.1|DYAK
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC6530452|XP_002091368.1|DYAK
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC6525379|XP_002101215.1|DYAK
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC6535897|XP_039232233.1|DYAK
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC26535642|XP_015052915.1|DYAK
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC6529888|XP_039228697.1|DYAK
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC6525906|XP_002101726.2|DYAK
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC6523822|XP_002099697.2|DYAK
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC6524123|XP_002099987.1|DYAK
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC6524989|XP_002100829.1|DYAK
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC6524842|XP_002100682.1|DYAK
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC6523875|XP_002099748.1|DYAK
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC6523874|XP_039233424.1|DYAK
OG0008182	LOC111598004|XP_023168764.1|DHYD	LOC6528654|XP_002089696.1|DYAK
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC6532022|XP_002092800.2|DYAK
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC6528021|XP_002089088.3|DYAK
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC6539064|XP_002099566.1|DYAK
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC6531429|XP_002092232.1|DYAK
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC26535849|XP_039228195.1|DYAK
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC6526831|XP_002087932.1|DYAK
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC6527463|XP_002088554.1|DYAK
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC6532336|XP_002093096.1|DYAK
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC6523919|XP_002099792.3|DYAK
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC6525147|XP_002100985.1|DYAK
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC6526146|XP_002101960.1|DYAK
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC6528280|XP_002089333.1|DYAK
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC6529914|XP_002090871.1|DYAK
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC6534082|XP_002094768.3|DYAK
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC6523856|XP_002099729.3|DYAK
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC6525904|XP_002101724.1|DYAK
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC6529350|XP_002090355.1|DYAK
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC6533765|XP_002094469.1|DYAK
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC6533786|XP_002094488.1|DYAK
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC6532409|XP_002093160.1|DYAK
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC6525484|XP_002101319.1|DYAK
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC6525018|XP_002100857.1|DYAK
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC6539528|XP_002086416.1|DYAK
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC6534743|XP_002095418.1|DYAK
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC6531466|XP_002092265.1|DYAK
OG0008209	LOC111595567|XP_023165131.2|DHYD	LOC6532821|XP_002093558.1|DYAK
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC6534040|XP_002094726.1|DYAK
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC6527974|XP_002089041.1|DYAK
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC6534927|XP_002095598.2|DYAK
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC6523813|XP_039233745.1|DYAK
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC6533905|XP_002094605.1|DYAK
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC6525607|XP_039233647.1|DYAK
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC6534830|XP_002095502.1|DYAK
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC6525156|XP_002100994.1|DYAK
OG0008218	LOC111597972|XP_023168714.1|DHYD	LOC6531460|XP_002092259.1|DYAK
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC6525251|XP_039233436.1|DYAK
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC6526055|XP_015046614.1|DYAK
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC6529570|XP_015052385.1|DYAK
OG0008222	LOC111595341|XP_023164783.2|DHYD	LOC6535181|XP_002095843.1|DYAK
OG0008223	LOC111604286|XP_023178070.2|DHYD	LOC6534175|XP_039230158.1|DYAK
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC6534747|XP_002095422.1|DYAK
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC6525561|XP_002101396.1|DYAK
OG0008226	LOC111597439|XP_030079383.1|DHYD	LOC6524145|XP_002100008.1|DYAK
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC26535844|XP_039232130.1|DYAK
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC6538016|XP_002098551.1|DYAK
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC6536497|XP_015047767.1|DYAK
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC6535521|XP_002096150.1|DYAK
OG0008232	LOC111601601|XP_023174033.1|DHYD	LOC6532452|XP_002093199.1|DYAK
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC6529756|XP_002090746.1|DYAK
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC6532142|XP_002092918.2|DYAK
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC6526017|XP_002101834.1|DYAK
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC6529104|XP_002090117.1|DYAK
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC6528467|XP_002089513.1|DYAK
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC6532381|XP_002093132.1|DYAK
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC6534705|XP_002095380.2|DYAK
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC6531065|XP_002091899.1|DYAK
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC6530209|XP_002091147.2|DYAK
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC6537680|XP_002098225.1|DYAK
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC6530860|XP_002091739.1|DYAK
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC6531679|XP_002092470.1|DYAK
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC6526659|XP_002087767.1|DYAK
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC6538297|XP_002098824.1|DYAK
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC6538909|XP_002099413.1|DYAK
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC6530013|XP_002090959.1|DYAK
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC6528360|XP_002089409.1|DYAK
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC6528721|XP_002089756.1|DYAK
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC6528595|XP_002089638.1|DYAK
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC6532265|XP_002093037.1|DYAK
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC6535186|XP_002095848.1|DYAK
OG0008256	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD	LOC6528391|XP_002089438.1|DYAK
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC6524283|XP_002100145.1|DYAK
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC6529486|XP_002090488.2|DYAK, LOC26535700|XP_015046035.1|DYAK
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC6526857|XP_002087957.2|DYAK
OG0008260	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD	LOC6533480|XP_015050050.1|DYAK
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC6531181|XP_002092010.2|DYAK
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC6539207|XP_039226421.1|DYAK
OG0008264	LOC111595456|XP_023164958.2|DHYD	LOC6530798|XP_002091681.2|DYAK
OG0008265	LOC111604254|XP_023178012.2|DHYD	LOC6538044|XP_002098579.2|DYAK
OG0008266	LOC111594633|XP_023163796.1|DHYD	LOC6537512|XP_002098058.1|DYAK
OG0008267	LOC111594516|XP_023163610.2|DHYD	LOC6538340|XP_039231206.1|DYAK
OG0008268	LOC111595811|XP_023165470.2|DHYD	LOC6529240|XP_002090246.1|DYAK
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC6529846|XP_002090813.2|DYAK
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC6524371|XP_039229145.1|DYAK
OG0008271	LOC111597586|XP_023168153.1|DHYD	LOC6533442|XP_002094153.1|DYAK
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC6524110|XP_002099974.1|DYAK
OG0008273	LOC111604230|XP_023177975.1|DHYD	LOC6537423|XP_002097979.1|DYAK
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC6524482|XP_002100339.1|DYAK
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC6524117|XP_002099981.1|DYAK
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC6524849|XP_002100689.1|DYAK
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC6525975|XP_039233403.1|DYAK
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC6528046|XP_002089113.1|DYAK
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC6524749|XP_015045870.1|DYAK
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC6525529|XP_002101364.3|DYAK
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC6525883|XP_002101703.2|DYAK
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC6524504|XP_002100361.1|DYAK
OG0008283	LOC111596536|XP_023166573.2|DHYD	LOC6525576|XP_002101411.1|DYAK
OG0008284	LOC111597961|XP_023168697.2|DHYD	LOC6523752|XP_002099627.1|DYAK
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC6525966|XP_002101785.1|DYAK
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC6525543|XP_002101378.1|DYAK
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC6525324|XP_002101160.1|DYAK
OG0008288	LOC111601756|XP_023174263.1|DHYD	LOC6535651|XP_002096279.2|DYAK
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC6538645|XP_002099165.1|DYAK
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC6525918|XP_002101738.1|DYAK
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC6525330|XP_002101166.1|DYAK
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC6524483|XP_015045721.1|DYAK
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC6539027|XP_002099529.3|DYAK
OG0008294	LOC111598250|XP_023169182.1|DHYD	LOC6537960|XP_002098497.1|DYAK
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC6524710|XP_002100554.1|DYAK
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC6524951|XP_039227595.1|DYAK
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC6525322|XP_002101158.1|DYAK
OG0008298	LOC111593426|XP_023161938.1|DHYD	LOC6526060|XP_002101877.1|DYAK
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC6538331|XP_002098858.1|DYAK
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC6525288|XP_015046209.1|DYAK
OG0008301	LOC111602709|XP_023175714.2|DHYD	LOC6536436|XP_002097017.2|DYAK
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC6525668|XP_015046403.1|DYAK
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC6524267|XP_002100130.1|DYAK
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC6523789|XP_002099664.1|DYAK
OG0008305	LOC111595970|XP_023165716.1|DHYD	LOC6524887|XP_002100727.2|DYAK
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC6524314|XP_002100173.1|DYAK
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC6537361|XP_002097918.1|DYAK
OG0008308	LOC111600852|XP_023172928.2|DHYD	LOC6538587|XP_002099109.1|DYAK
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC6527493|XP_002088583.1|DYAK
OG0008310	LOC111592287|XP_023160157.1|DHYD	LOC6535011|XP_002095681.1|DYAK
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC6524728|XP_002100572.1|DYAK
OG0008312	LOC111602662|XP_023175613.1|DHYD	LOC26534819|XP_039232415.1|DYAK
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC6525988|XP_002101806.2|DYAK
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC6530173|XP_002091113.1|DYAK
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC6533071|XP_002093803.1|DYAK
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC6537733|XP_002098278.2|DYAK
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC6524947|XP_002100787.1|DYAK
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC6531195|XP_002092023.1|DYAK
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC6524665|XP_039233454.1|DYAK
OG0008321	LOC111602794|XP_023175835.1|DHYD	LOC6536420|XP_002097002.1|DYAK
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC6527998|XP_002089065.1|DYAK
OG0008323	LOC111601349|XP_023173649.1|DHYD	LOC6536554|XP_002097130.1|DYAK
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC6524106|XP_002099970.1|DYAK
OG0008325	LOC111596739|XP_030079895.1|DHYD	LOC6524836|XP_039233368.1|DYAK
OG0008326	LOC111602489|XP_023175324.1|DHYD	LOC6536692|XP_002097264.1|DYAK
OG0008327	LOC111600077|XP_023171784.2|DHYD	LOC6531952|XP_015051631.1|DYAK
OG0008329	LOC111592990|XP_023161260.1|DHYD	LOC6525475|XP_002101310.1|DYAK
OG0008330	LOC111594122|XP_023163049.2|DHYD	LOC6531402|XP_002092205.1|DYAK
OG0008331	LOC111598736|XP_023169897.1|DHYD	LOC6533564|XP_002094274.1|DYAK
OG0008332	LOC111605671|XP_023180103.1|DHYD	LOC6534404|XP_015050621.1|DYAK
OG0008333	LOC111598704|XP_023169857.2|DHYD	LOC6533891|XP_002094591.1|DYAK
OG0008334	LOC111598738|XP_023169900.2|DHYD	LOC6533889|XP_039229830.1|DYAK
OG0008335	LOC111597587|XP_023168154.2|DHYD	LOC6533443|XP_002094154.1|DYAK
OG0008336	LOC111604529|XP_023178395.2|DHYD	LOC6534962|XP_015050962.2|DYAK
OG0008337	LOC111593926|XP_023162768.2|DHYD	LOC6528694|XP_002089736.1|DYAK
OG0008338	LOC111604442|XP_023178280.1|DHYD	LOC6534894|XP_002095566.1|DYAK
OG0008339	LOC111603107|XP_023176341.2|DHYD	LOC6525232|XP_002101070.1|DYAK
OG0008340	LOC111605371|XP_023179621.2|DHYD	LOC6531183|XP_002092012.1|DYAK
OG0008341	LOC111592974|XP_023161237.1|DHYD	LOC6533614|XP_002094322.2|DYAK
OG0008342	LOC111602883|XP_023175983.2|DHYD	LOC6533489|XP_002094200.1|DYAK
OG0008343	LOC111602912|XP_023176027.1|DHYD	LOC6538344|XP_002098869.1|DYAK
OG0008344	LOC111601600|XP_023174032.1|DHYD	LOC6532450|XP_002093197.1|DYAK
OG0008345	LOC111597383|XP_023167813.2|DHYD	LOC6533420|XP_002094138.1|DYAK
OG0008346	LOC111602810|XP_023175873.1|DHYD	LOC6525458|XP_002101293.2|DYAK
OG0008347	LOC111595836|XP_023165512.2|DHYD	LOC6526407|XP_002087526.2|DYAK
OG0008348	LOC111594887|XP_023164141.2|DHYD	LOC6534333|XP_002095013.2|DYAK
OG0008349	LOC111604527|XP_023178393.2|DHYD	LOC6533982|XP_002094677.2|DYAK
OG0008350	LOC111593032|XP_023161366.2|DHYD	LOC6526088|XP_039233557.1|DYAK
OG0008351	LOC111596958|XP_023167185.1|DHYD	LOC6532464|XP_002093211.2|DYAK
OG0008352	LOC111604660|XP_023178584.1|DHYD	LOC6535049|XP_002095713.1|DYAK
OG0008353	LOC111594867|XP_023164115.2|DHYD	LOC6532247|XP_002093020.2|DYAK
OG0008354	LOC111603188|XP_023176439.1|DHYD	LOC6525042|XP_002100881.2|DYAK
OG0008355	LOC111605396|XP_023179664.1|DHYD	LOC120321115|XP_039228660.1|DYAK
OG0008356	LOC111592378|XP_023160351.2|DHYD	LOC6533907|XP_002094607.1|DYAK
OG0008357	LOC111604909|XP_023178920.2|DHYD	LOC6536297|XP_002096881.1|DYAK
OG0008358	LOC111602326|XP_023175095.2|DHYD	LOC6528077|XP_002089144.1|DYAK
OG0008359	LOC111605386|XP_023179645.2|DHYD	LOC6532156|XP_015051726.2|DYAK
OG0008360	LOC111593747|XP_023162509.1|DHYD	LOC6531727|XP_002092517.1|DYAK
OG0008361	LOC111603948|XP_023177546.2|DHYD	LOC6527749|XP_039226413.1|DYAK
OG0008362	LOC111604989|XP_023179076.2|DHYD	LOC6524390|XP_002100248.1|DYAK
OG0008363	LOC111601274|XP_023173555.2|DHYD	LOC6531233|XP_002092045.1|DYAK
OG0008364	LOC111597290|XP_023167673.1|DHYD	LOC6534499|XP_002095176.1|DYAK
OG0008365	LOC111597022|XP_023167299.2|DHYD	LOC6531055|XP_015052807.1|DYAK
OG0008366	LOC111603463|XP_023176820.2|DHYD	LOC6537028|XP_002097595.1|DYAK
OG0008367	LOC111601896|XP_023174507.2|DHYD	LOC6523859|XP_002099732.2|DYAK
OG0008368	LOC111592646|XP_023160760.2|DHYD	LOC6527225|XP_002088319.1|DYAK
OG0008369	LOC111600190|XP_023171967.2|DHYD	LOC6525306|XP_002101142.1|DYAK
OG0008370	LOC111598557|XP_023169620.1|DHYD	LOC6538595|XP_015048918.1|DYAK
OG0008371	LOC111600247|XP_023172054.1|DHYD	LOC6536576|XP_002097152.1|DYAK
OG0008372	LOC111603065|XP_023176291.2|DHYD	LOC26534583|XP_039227636.1|DYAK
OG0008373	LOC111603959|XP_023177561.2|DHYD	LOC6528045|XP_002089112.1|DYAK
OG0008374	LOC111592079|XP_023159867.2|DHYD	LOC6528620|XP_002089663.1|DYAK
OG0008375	LOC111595818|XP_023165492.2|DHYD	LOC6529241|XP_002090247.1|DYAK
OG0008376	LOC111599396|XP_023170802.1|DHYD	LOC26536066|XP_015054687.1|DYAK
OG0008377	LOC111600557|XP_023172475.1|DHYD	LOC26534939|XP_015052855.1|DYAK
OG0008378	LOC111600556|XP_030080323.1|DHYD	LOC6529563|XP_039229122.1|DYAK
OG0008379	LOC111600380|XP_030081051.1|DHYD	LOC6529218|XP_015052222.1|DYAK
OG0008380	LOC111592668|XP_023160799.1|DHYD	LOC6528051|XP_002089118.1|DYAK
OG0008381	LOC111601471|XP_023173828.1|DHYD	LOC6527622|XP_002088710.1|DYAK
OG0008383	LOC111599188|XP_023170542.1|DHYD	LOC6529841|XP_002090808.2|DYAK
OG0008384	LOC111599455|XP_030080284.1|DHYD	LOC6527285|XP_002088379.1|DYAK
OG0008385	LOC111603934|XP_023177531.1|DHYD	LOC6528163|XP_002089228.1|DYAK
OG0008386	LOC111598267|XP_023169211.1|DHYD	LOC6525565|XP_002101400.1|DYAK
OG0008387	LOC111597800|XP_023168449.2|DHYD	LOC6537980|XP_039232481.1|DYAK
OG0008388	LOC111598948|XP_023170197.1|DHYD	LOC6527714|XP_002088798.1|DYAK
OG0008389	LOC111599131|XP_023170462.2|DHYD	LOC6529822|XP_002090803.1|DYAK
OG0008390	LOC111601463|XP_023173817.1|DHYD	LOC6529252|XP_002090257.1|DYAK
OG0008391	LOC111599375|XP_023170779.1|DHYD	LOC6526517|XP_015053312.1|DYAK
OG0008392	LOC111601005|XP_023173172.2|DHYD	LOC6534842|XP_002095514.2|DYAK
OG0008393	LOC111592345|XP_023160242.1|DHYD	LOC6539412|XP_002086300.1|DYAK
OG0008394	LOC111594917|XP_023164172.1|DHYD	LOC6535112|XP_002095775.1|DYAK
OG0008395	LOC111598352|XP_023169327.2|DHYD	LOC6525903|XP_002101723.1|DYAK
OG0008396	LOC111591888|XP_023159560.2|DHYD	LOC6525356|XP_015046253.1|DYAK
OG0008397	LOC111598409|XP_023169416.2|DHYD	LOC6525437|XP_002101272.2|DYAK
OG0008399	LOC111596769|XP_030079883.1|DHYD	LOC6523896|XP_039233414.1|DYAK
OG0008400	LOC111599284|XP_023170650.2|DHYD	LOC6533527|XP_002094237.1|DYAK
OG0008401	LOC111602471|XP_023175300.1|DHYD	LOC6526286|XP_002087408.1|DYAK
OG0008402	LOC111601541|XP_023173944.1|DHYD	LOC6536817|XP_002097387.1|DYAK
OG0008403	LOC111601848|XP_023174451.1|DHYD	LOC6525040|XP_002100879.1|DYAK
OG0008404	LOC111603592|XP_023177016.1|DHYD	LOC6537474|XP_002098030.1|DYAK
OG0008405	LOC111593372|XP_023161895.1|DHYD	LOC6524519|XP_002100376.1|DYAK
OG0008406	LOC111605144|XP_023179292.1|DHYD	LOC6525557|XP_002101392.1|DYAK
OG0008407	LOC111596428|XP_023166409.2|DHYD	LOC6537395|XP_039232035.1|DYAK
OG0008408	LOC111597327|XP_023167734.1|DHYD	LOC6524050|XP_002099919.1|DYAK
OG0008409	LOC111592298|XP_030079894.1|DHYD	LOC26536128|XP_015045009.2|DYAK
OG0008410	LOC111604204|XP_023177929.2|DHYD	LOC6537424|XP_002097980.1|DYAK
OG0008411	LOC111604936|XP_023178974.2|DHYD	LOC6537151|XP_002097712.1|DYAK
OG0008412	LOC111593446|XP_023161967.2|DHYD	LOC26536297|XP_039226013.1|DYAK
OG0008413	LOC111604472|XP_023178321.2|DHYD	LOC6534880|XP_039229462.1|DYAK
OG0008414	LOC111605142|XP_023179290.1|DHYD	LOC6523913|XP_002099786.1|DYAK
OG0008415	LOC111603103|XP_023176332.2|DHYD	LOC6525661|XP_002101483.1|DYAK
OG0008416	LOC111594896|XP_023164151.1|DHYD	LOC6525856|XP_039233432.1|DYAK
OG0008417	LOC111595348|XP_023164831.2|DHYD	LOC6524426|XP_002100284.1|DYAK
OG0008418	LOC111601838|XP_030079395.1|DHYD	LOC6524212|XP_002100075.2|DYAK
OG0008419	LOC111593435|XP_023161950.2|DHYD	LOC6525154|XP_002100992.1|DYAK
OG0008420	LOC111604871|XP_023178879.2|DHYD	LOC6524571|XP_039226883.1|DYAK
OG0008421	LOC111592369|XP_023160302.2|DHYD	LOC6525517|XP_002101352.1|DYAK
OG0008422	LOC111592994|XP_023161265.1|DHYD	LOC6525476|XP_002101311.1|DYAK
OG0008423	LOC111594058|XP_023162950.1|DHYD	LOC6531772|XP_002092559.1|DYAK
OG0008424	LOC111605079|XP_030079701.1|DHYD	LOC6524750|XP_002100594.1|DYAK
