Orthogroup	DHYD.longest_only	ASTE.longest_only
OG0008026	LOC111601850|XP_023174453.1|DHYD	LOC118504621|XP_035895204.1|ASTE
OG0008027	LOC111598558|XP_023169665.2|DHYD	LOC118504618|XP_035895191.1|ASTE
OG0008028	LOC111595773|XP_023165426.1|DHYD	LOC118517541|XP_035919672.1|ASTE
OG0008029	LOC111593596|XP_023162221.2|DHYD	LOC118508346|XP_035903925.1|ASTE
OG0008030	LOC111604877|XP_023178882.2|DHYD	LOC118505341|XP_035896891.1|ASTE
OG0008031	LOC111602229|XP_023174978.1|DHYD	LOC118505345|XP_035896897.1|ASTE
OG0008032	LOC111594572|XP_023163698.1|DHYD	LOC118506610|XP_035899870.1|ASTE
OG0008033	LOC111592005|XP_023159753.2|DHYD	LOC118502677|XP_035891068.1|ASTE
OG0008034	LOC111594979|XP_023164247.2|DHYD	LOC118504950|XP_035895952.1|ASTE
OG0008035	LOC111605131|XP_023179267.2|DHYD	LOC118517582|XP_035919749.1|ASTE
OG0008036	LOC111604810|XP_023178798.2|DHYD	LOC118505224|XP_035896645.1|ASTE
OG0008037	LOC111604800|XP_030078780.1|DHYD	LOC118505159|XP_035896446.1|ASTE
OG0008038	LOC111601851|XP_023174454.2|DHYD	LOC118504647|XP_035895296.1|ASTE
OG0008039	LOC111600754|XP_023172801.2|DHYD	LOC118503624|XP_035893004.1|ASTE
OG0008040	LOC111594472|XP_023163541.2|DHYD	LOC118503655|XP_035893070.1|ASTE
OG0008042	LOC111601413|XP_023173743.2|DHYD	LOC118505493|XP_035897241.1|ASTE
OG0008043	LOC111596812|XP_023166946.2|DHYD	LOC118506673|XP_035900000.1|ASTE
OG0008044	LOC111593496|XP_030079407.1|DHYD	LOC118506664|XP_035899977.1|ASTE
OG0008045	LOC111601846|XP_023174449.2|DHYD	LOC118506656|XP_035899967.1|ASTE
OG0008046	LOC111600734|XP_023172778.2|DHYD	LOC118506647|XP_035899940.1|ASTE
OG0008047	LOC111601310|XP_023173599.1|DHYD	LOC118506578|XP_035899827.1|ASTE
OG0008048	LOC111600733|XP_023172777.1|DHYD	LOC118506574|XP_035899809.1|ASTE
OG0008049	LOC111601297|XP_023173579.2|DHYD	LOC118506576|XP_035899815.1|ASTE
OG0008050	LOC111596678|XP_023166750.2|DHYD	LOC118506568|XP_035899785.1|ASTE
OG0008051	LOC111598340|XP_023169314.1|DHYD	LOC118506567|XP_035899784.1|ASTE
OG0008052	LOC111601525|XP_023173912.2|DHYD	LOC118503673|XP_035893107.1|ASTE
OG0008053	LOC111600820|XP_023172888.2|DHYD	LOC118504985|XP_035896035.1|ASTE
OG0008054	LOC111597273|XP_023167655.1|DHYD	LOC118506338|XP_035899211.1|ASTE
OG0008055	LOC111601819|XP_023174407.1|DHYD	LOC118506334|XP_035899202.1|ASTE
OG0008056	LOC111600578|XP_023172571.1|DHYD	LOC118502601|XP_035890858.1|ASTE
OG0008057	LOC111604948|XP_023178987.2|DHYD	LOC118504300|XP_035894491.1|ASTE
OG0008058	LOC111601497|XP_023173853.2|DHYD	LOC118504337|XP_035894590.1|ASTE
OG0008059	LOC111598582|XP_023169656.2|DHYD	LOC118505248|XP_035896694.1|ASTE
OG0008060	LOC111601368|XP_023173674.1|DHYD	LOC118504630|XP_035895241.1|ASTE
OG0008061	LOC111591995|XP_023159724.2|DHYD	LOC118507655|XP_035902324.1|ASTE
OG0008062	LOC111604036|XP_023177661.1|DHYD	LOC118507657|XP_035902325.1|ASTE
OG0008063	LOC111601415|XP_023173746.2|DHYD	LOC118508544|XP_035904320.1|ASTE
OG0008064	LOC111592717|XP_023160873.1|DHYD	LOC118505732|XP_035897813.1|ASTE
OG0008065	LOC111596789|XP_023166910.1|DHYD	LOC118504358|XP_035894643.1|ASTE
OG0008066	LOC111597436|XP_023167909.1|DHYD	LOC118506826|XP_035900415.1|ASTE
OG0008067	LOC111605317|XP_023179548.1|DHYD	LOC118517557|XP_035919692.1|ASTE
OG0008068	LOC111592360|XP_023160286.2|DHYD	LOC118505350|XP_035896911.1|ASTE
OG0008069	LOC111603255|XP_023176530.2|DHYD	LOC118502779|XP_035891269.1|ASTE
OG0008070	LOC111600735|XP_023172779.1|DHYD	LOC118506920|XP_035900609.1|ASTE
OG0008071	LOC111593417|XP_023161927.2|DHYD	LOC118504773|XP_035895595.1|ASTE
OG0008072	LOC111595559|XP_023165163.2|DHYD	LOC118506544|XP_035899728.1|ASTE
OG0008073	LOC111600191|XP_023171968.1|DHYD	LOC118506539|XP_035899706.1|ASTE
OG0008074	LOC111600188|XP_023171964.2|DHYD	LOC118506532|XP_035899693.1|ASTE, LOC118515301|XP_035917871.1|ASTE
OG0008075	LOC111601229|XP_030082011.1|DHYD	LOC118508541|XP_035904315.1|ASTE
OG0008076	LOC111605608|XP_030079682.1|DHYD	LOC118502529|XP_035890687.1|ASTE
OG0008077	LOC111600830|XP_023172901.1|DHYD	LOC118504468|XP_035894870.1|ASTE
OG0008078	LOC111598102|XP_023168922.2|DHYD	LOC118504466|XP_035894869.1|ASTE
OG0008079	LOC111604044|XP_023177668.1|DHYD	LOC118502718|XP_035891165.1|ASTE
OG0008080	LOC111596800|XP_023166928.1|DHYD	LOC118503017|XP_035891734.1|ASTE
OG0008081	LOC111593507|XP_023162060.1|DHYD	LOC118503013|XP_035891724.1|ASTE
OG0008082	LOC111595870|XP_023165969.1|DHYD	LOC118502636|XP_035890972.1|ASTE
OG0008083	LOC111604846|XP_023178846.1|DHYD	LOC118506981|XP_035900737.1|ASTE
OG0008085	LOC111601392|XP_023173704.1|DHYD	LOC118502480|XP_035890603.1|ASTE
OG0008086	LOC111604821|XP_023178811.1|DHYD	LOC118504297|XP_035894486.1|ASTE
OG0008087	LOC111598457|XP_023169481.2|DHYD	LOC118505297|XP_035896797.1|ASTE
OG0008088	LOC111605309|XP_023179536.2|DHYD	LOC118502797|XP_035891297.1|ASTE
OG0008089	LOC111595389|XP_023164859.1|DHYD	LOC118507619|XP_035902229.1|ASTE
OG0008090	LOC111601891|XP_023174502.2|DHYD	LOC118506698|XP_035900073.1|ASTE
OG0008091	LOC111604195|XP_023177919.2|DHYD	LOC118508430|XP_035904101.1|ASTE
OG0008092	LOC111602042|XP_023174718.2|DHYD	LOC118506433|XP_035899444.1|ASTE
OG0008093	LOC111602396|XP_023175179.2|DHYD	LOC118505835|XP_035898085.1|ASTE
OG0008094	LOC111603765|XP_023177266.2|DHYD	LOC118505834|XP_035898083.1|ASTE
OG0008095	LOC111596452|XP_023166445.2|DHYD	LOC118504501|XP_035894920.1|ASTE
OG0008096	LOC111592993|XP_023161264.2|DHYD	LOC118504810|XP_035895704.1|ASTE
OG0008097	LOC111603116|XP_023176355.1|DHYD	LOC118505364|XP_035896949.1|ASTE
OG0008098	LOC111599824|XP_023171381.2|DHYD	LOC118502403|XP_035890519.1|ASTE
OG0008099	LOC111605686|XP_023180125.2|DHYD	LOC118508361|XP_035903975.1|ASTE
OG0008100	LOC111593330|XP_023161808.2|DHYD	LOC118502818|XP_035891360.1|ASTE
OG0008101	LOC111593053|XP_023161394.2|DHYD	LOC118502671|XP_035891042.1|ASTE
OG0008102	LOC111602954|XP_023176095.1|DHYD	LOC118508377|XP_035904007.1|ASTE
OG0008103	LOC111600210|XP_023171998.2|DHYD	LOC118506410|XP_035899378.1|ASTE
OG0008104	LOC111595100|XP_023164434.1|DHYD	LOC118503192|XP_035892067.1|ASTE
OG0008105	LOC111605446|XP_023179731.2|DHYD	LOC118506387|XP_035899320.1|ASTE
OG0008106	LOC111592862|XP_023161076.1|DHYD	LOC118504262|XP_035894384.1|ASTE
OG0008107	LOC111592045|XP_023159809.1|DHYD	LOC118504811|XP_035895707.1|ASTE
OG0008108	LOC111597358|XP_023167780.2|DHYD	LOC118506265|XP_035899060.1|ASTE
OG0008109	LOC111604046|XP_023177672.1|DHYD	LOC118503258|XP_035892193.1|ASTE
OG0008110	LOC111593447|XP_023161970.2|DHYD	LOC118505079|XP_035896261.1|ASTE
OG0008111	LOC111593650|XP_023162303.1|DHYD	LOC118505051|XP_035896217.1|ASTE
OG0008112	LOC111604071|XP_023177717.2|DHYD	LOC118505027|XP_035896131.1|ASTE
OG0008113	LOC111593421|XP_023161933.1|DHYD	LOC118505026|XP_035896130.1|ASTE
OG0008114	LOC111593420|XP_023161932.1|DHYD	LOC118505025|XP_035896129.1|ASTE
OG0008115	LOC111594244|XP_030081748.1|DHYD	LOC118505024|XP_035896120.1|ASTE
OG0008116	LOC111595007|XP_030081746.1|DHYD	LOC118505023|XP_035896118.1|ASTE
OG0008117	LOC111598282|XP_023169230.2|DHYD	LOC118504984|XP_035896031.1|ASTE
OG0008118	LOC111603180|XP_023176431.1|DHYD	LOC118504657|XP_035895332.1|ASTE
OG0008119	LOC111593422|XP_030079926.1|DHYD	LOC118504660|XP_035895336.1|ASTE
OG0008120	LOC111597372|XP_023167797.1|DHYD	LOC118504377|XP_035894680.1|ASTE
OG0008121	LOC111592911|XP_023161132.2|DHYD	LOC118504380|XP_035894683.1|ASTE
OG0008122	LOC111597360|XP_023167782.2|DHYD	LOC118502850|XP_035891445.1|ASTE
OG0008123	LOC111605119|XP_023179240.1|DHYD	LOC118507568|XP_035902084.1|ASTE
OG0008124	LOC111605315|XP_030080101.1|DHYD	LOC118507566|XP_035902080.1|ASTE
OG0008125	LOC111596816|XP_023166952.2|DHYD	LOC118506822|XP_035900405.1|ASTE
OG0008126	LOC111596763|XP_023166880.1|DHYD	LOC118504376|XP_035894677.1|ASTE
OG0008127	LOC111597234|XP_030080072.1|DHYD	LOC118502557|XP_035890754.1|ASTE, LOC118515306|XP_035917874.1|ASTE
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC118506843|XP_035900452.1|ASTE
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC118506857|XP_035900480.1|ASTE
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC118506862|XP_035900491.1|ASTE
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC118505186|XP_035896534.1|ASTE
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC118505203|XP_035896577.1|ASTE
OG0008134	LOC115483085|XP_030079993.1|DHYD	LOC118510983|XP_035909379.1|ASTE
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC118510971|XP_035909356.1|ASTE
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC118510976|XP_035909370.1|ASTE
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC118511898|XP_035911422.1|ASTE
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC118512416|XP_035912708.1|ASTE
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC118512415|XP_035912707.1|ASTE
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC118512401|XP_035912677.1|ASTE
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC118512399|XP_035912674.1|ASTE
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC118517719|XP_035920061.1|ASTE
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC118512423|XP_035912719.1|ASTE
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC118505934|XP_035898333.1|ASTE
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC118505931|XP_035898330.1|ASTE
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC118505384|XP_035896980.1|ASTE
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC118506002|XP_035898476.1|ASTE
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC118507226|XP_035901283.1|ASTE
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC118507228|XP_035901287.1|ASTE
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC118507229|XP_035901289.1|ASTE
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC118512024|XP_035911702.1|ASTE
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC118506155|XP_035898818.1|ASTE
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC118506157|XP_035898820.1|ASTE
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC118504014|XP_035893870.1|ASTE
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC118504043|XP_035893935.1|ASTE
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC118503966|XP_035893775.1|ASTE
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC118508237|XP_035903738.1|ASTE
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC118503516|XP_035892761.1|ASTE
OG0008161	LOC111592709|XP_023160863.1|DHYD	LOC118507434|XP_035901802.1|ASTE
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC118508063|XP_035903411.1|ASTE
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC118517648|XP_035919869.1|ASTE
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC118508559|XP_035904347.1|ASTE
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC118512429|XP_035912779.1|ASTE
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC118511215|XP_035909902.1|ASTE
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC118510926|XP_035909230.1|ASTE
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC118510920|XP_035909223.1|ASTE
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC118510924|XP_035909227.1|ASTE
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC118508204|XP_035903667.1|ASTE
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC118503923|XP_035893646.1|ASTE
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC118507247|XP_035901421.1|ASTE
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC118503538|XP_035892830.1|ASTE
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC118505944|XP_035898361.1|ASTE
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC118509904|XP_035907056.1|ASTE
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC118505920|XP_035898305.1|ASTE
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC118507213|XP_035901205.1|ASTE
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC118507209|XP_035901191.1|ASTE
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC118507203|XP_035901179.1|ASTE
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC118507922|XP_035903117.1|ASTE
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC118507923|XP_035903118.1|ASTE
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC118504066|XP_035893997.1|ASTE
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC118504132|XP_035894113.1|ASTE
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC118504145|XP_035894136.1|ASTE
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC118517630|XP_035919834.1|ASTE
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC118517634|XP_035919839.1|ASTE
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC118505932|XP_035898331.1|ASTE
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC118503988|XP_035893829.1|ASTE
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC118504730|XP_035895475.1|ASTE
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC118507256|XP_035901438.1|ASTE
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC118517647|XP_035919866.1|ASTE
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC118507419|XP_035901778.1|ASTE
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC118517686|XP_035919990.1|ASTE
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC118517688|XP_035919992.1|ASTE
OG0008196	LOC111599982|XP_023171645.2|DHYD	LOC118508406|XP_035904063.1|ASTE
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC118507266|XP_035901451.1|ASTE
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC118504655|XP_035895331.1|ASTE
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC118508121|XP_035903521.1|ASTE
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC118512364|XP_035912582.1|ASTE
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC118517605|XP_035919795.1|ASTE
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC118517604|XP_035919790.1|ASTE
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC118507988|XP_035903251.1|ASTE
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC118504724|XP_035895459.1|ASTE
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC118508035|XP_035903330.1|ASTE
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC118507308|XP_035901578.1|ASTE
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC118503479|XP_035892671.1|ASTE
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC118505881|XP_035898212.1|ASTE
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC118504226|XP_035894334.1|ASTE
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC118503532|XP_035892811.1|ASTE
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC118503873|XP_035893508.1|ASTE
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC118503870|XP_035893503.1|ASTE
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC118507416|XP_035901773.1|ASTE
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC118503725|XP_035893224.1|ASTE
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC118506118|XP_035898720.1|ASTE
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC118504836|XP_035895734.1|ASTE
OG0008218	LOC111597972|XP_023168714.1|DHYD	LOC118504122|XP_035894105.1|ASTE
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC118503436|XP_035892584.1|ASTE
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC118508154|XP_035903584.1|ASTE
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC118503666|XP_035893089.1|ASTE
OG0008223	LOC111604286|XP_023178070.2|DHYD	LOC118503823|XP_035893417.1|ASTE
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC118503762|XP_035893319.1|ASTE
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC118506864|XP_035900493.1|ASTE
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC118508130|XP_035903944.1|ASTE
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC118505437|XP_035897115.1|ASTE
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC118502750|XP_035891209.1|ASTE
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC118508531|XP_035904302.1|ASTE
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC118503444|XP_035892601.1|ASTE
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC118512342|XP_035912521.1|ASTE
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC118512240|XP_035912273.1|ASTE
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC118514199|XP_035916781.1|ASTE
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC118510387|XP_035908032.1|ASTE
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC118514475|XP_035917292.1|ASTE
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC118502419|XP_035890537.1|ASTE
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC118511260|XP_035910023.1|ASTE
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC118510622|XP_035908548.1|ASTE
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC118505973|XP_035898418.1|ASTE
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC118516603|XP_035918468.1|ASTE
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC118504155|XP_035894181.1|ASTE
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC118502887|XP_035891502.1|ASTE
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC118502944|XP_035891591.1|ASTE
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC118511536|XP_035910625.1|ASTE
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC118517506|XP_035919619.1|ASTE
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC118517510|XP_035919628.1|ASTE
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC118510080|XP_035907385.1|ASTE
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC118509924|XP_035907150.1|ASTE
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC118508021|XP_035903318.1|ASTE
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC118507666|XP_035902340.1|ASTE
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC118504055|XP_035893983.1|ASTE
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC118515915|XP_035917971.1|ASTE
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC118516879|XP_035918630.1|ASTE
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC118516863|XP_035918629.1|ASTE
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC118517219|XP_035919120.1|ASTE
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC118517466|XP_035919530.1|ASTE
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC118508401|XP_035904059.1|ASTE
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC118502560|XP_035890771.1|ASTE
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC118517357|XP_035919257.1|ASTE
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC118506492|XP_035899576.1|ASTE
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC118516969|XP_035918692.1|ASTE
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC118517497|XP_035919595.1|ASTE
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC118506904|XP_035900589.1|ASTE
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC118506272|XP_035899082.1|ASTE
OG0008305	LOC111595970|XP_023165716.1|DHYD	LOC118505578|XP_035897427.1|ASTE
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC118506787|XP_035900297.1|ASTE
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC118507787|XP_035902715.1|ASTE
OG0008308	LOC111600852|XP_023172928.2|DHYD	LOC118504653|XP_035895319.1|ASTE
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC118506791|XP_035900303.1|ASTE
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC118502897|XP_035891512.1|ASTE
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC118502702|XP_035891129.1|ASTE
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC118504978|XP_035896014.1|ASTE
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC118502885|XP_035891497.1|ASTE
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC118517623|XP_035919822.1|ASTE
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC118502898|XP_035891513.1|ASTE
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC118508444|XP_035904127.1|ASTE
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC118507466|XP_035901854.1|ASTE
OG0008321	LOC111602794|XP_023175835.1|DHYD	LOC118502970|XP_035891628.1|ASTE
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC118504387|XP_035894688.1|ASTE
OG0008323	LOC111601349|XP_023173649.1|DHYD	LOC118503378|XP_035892471.1|ASTE
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC118517617|XP_035919806.1|ASTE
OG0008325	LOC111596739|XP_030079895.1|DHYD	LOC118508575|XP_035904371.1|ASTE
OG0008326	LOC111602489|XP_023175324.1|DHYD	LOC118507741|XP_035902613.1|ASTE
OG0008327	LOC111600077|XP_023171784.2|DHYD	LOC118508912|XP_035904665.1|ASTE
OG0008329	LOC111592990|XP_023161260.1|DHYD	LOC118512166|XP_035912141.1|ASTE
OG0008330	LOC111594122|XP_023163049.2|DHYD	LOC118512439|XP_035912793.1|ASTE
OG0008331	LOC111598736|XP_023169897.1|DHYD	LOC118510072|XP_035907360.1|ASTE
OG0008332	LOC111605671|XP_023180103.1|DHYD	LOC118510317|XP_035907850.1|ASTE
OG0008333	LOC111598704|XP_023169857.2|DHYD	LOC118510319|XP_035907853.1|ASTE
OG0008334	LOC111598738|XP_023169900.2|DHYD	LOC118510315|XP_035907846.1|ASTE
OG0008336	LOC111604529|XP_023178395.2|DHYD	LOC118510420|XP_035908082.1|ASTE
OG0008337	LOC111593926|XP_023162768.2|DHYD	LOC118511571|XP_035910709.1|ASTE
OG0008338	LOC111604442|XP_023178280.1|DHYD	LOC118509441|XP_035905943.1|ASTE
OG0008339	LOC111603107|XP_023176341.2|DHYD	LOC118505490|XP_035897237.1|ASTE
OG0008340	LOC111605371|XP_023179621.2|DHYD	LOC118512790|XP_035913601.1|ASTE
OG0008341	LOC111592974|XP_023161237.1|DHYD	LOC118512805|XP_035913639.1|ASTE
OG0008342	LOC111602883|XP_023175983.2|DHYD	LOC118514403|XP_035917177.1|ASTE
OG0008343	LOC111602912|XP_023176027.1|DHYD	LOC118517270|XP_035919136.1|ASTE, LOC118510242|XP_035907704.1|ASTE
OG0008345	LOC111597383|XP_023167813.2|DHYD	LOC118509615|XP_035906334.1|ASTE
OG0008346	LOC111602810|XP_023175873.1|DHYD	LOC118510307|XP_035907832.1|ASTE
OG0008347	LOC111595836|XP_023165512.2|DHYD	LOC118510314|XP_035907845.1|ASTE
OG0008351	LOC111596958|XP_023167185.1|DHYD	LOC118514233|XP_035916830.1|ASTE
OG0008353	LOC111594867|XP_023164115.2|DHYD	LOC118511852|XP_035911291.1|ASTE
OG0008355	LOC111605396|XP_023179664.1|DHYD	LOC118511952|XP_035911555.1|ASTE
OG0008356	LOC111592378|XP_023160351.2|DHYD	LOC118509685|XP_035906629.1|ASTE
OG0008357	LOC111604909|XP_023178920.2|DHYD	LOC118510951|XP_035909288.1|ASTE
OG0008358	LOC111602326|XP_023175095.2|DHYD	LOC118510950|XP_035909287.1|ASTE
OG0008359	LOC111605386|XP_023179645.2|DHYD	LOC118512241|XP_035912274.1|ASTE
OG0008360	LOC111593747|XP_023162509.1|DHYD	LOC118504530|XP_035894967.1|ASTE
OG0008361	LOC111603948|XP_023177546.2|DHYD	LOC118506500|XP_035899591.1|ASTE
OG0008362	LOC111604989|XP_023179076.2|DHYD	LOC118508538|XP_035904311.1|ASTE
OG0008363	LOC111601274|XP_023173555.2|DHYD	LOC118508537|XP_035904310.1|ASTE
OG0008364	LOC111597290|XP_023167673.1|DHYD	LOC118508550|XP_035904331.1|ASTE
OG0008365	LOC111597022|XP_023167299.2|DHYD	LOC118511942|XP_035911536.1|ASTE
OG0008366	LOC111603463|XP_023176820.2|DHYD	LOC118510974|XP_035909360.1|ASTE
OG0008368	LOC111592646|XP_023160760.2|DHYD	LOC118513566|XP_035915388.1|ASTE
OG0008369	LOC111600190|XP_023171967.2|DHYD	LOC118513853|XP_035916038.1|ASTE
OG0008370	LOC111598557|XP_023169620.1|DHYD	LOC118511111|XP_035909729.1|ASTE
OG0008371	LOC111600247|XP_023172054.1|DHYD	LOC118511599|XP_035910773.1|ASTE
OG0008372	LOC111603065|XP_023176291.2|DHYD	LOC118514004|XP_035916346.1|ASTE
OG0008373	LOC111603959|XP_023177561.2|DHYD	LOC118514008|XP_035916353.1|ASTE
OG0008374	LOC111592079|XP_023159867.2|DHYD	LOC118512538|XP_035913001.1|ASTE
