Orthogroup	DHYD.longest_only	DMAU.longest_only
OG0009996	LOC111605609|XP_023179992.1|DHYD	LOC117146366|XP_033168409.1|DMAU
OG0009997	LOC111596041|XP_023165845.1|DHYD	LOC117147546|XP_033170374.1|DMAU
OG0009998	LOC111591895|XP_030079558.1|DHYD	LOC117148525|XP_033171830.1|DMAU
OG0009999	LOC111593992|XP_030079405.1|DHYD	LOC117148903|XP_033172501.1|DMAU
OG0010000	LOC111603126|XP_023176368.1|DHYD	LOC117148810|XP_033172346.1|DMAU
OG0010001	LOC111598859|XP_023170069.2|DHYD	LOC117147814|XP_033170758.1|DMAU
OG0010002	LOC111596520|XP_023166552.2|DHYD	LOC117139157|XP_033157207.1|DMAU
OG0010003	LOC111592605|XP_023160702.1|DHYD	LOC117135107|XP_033155110.1|DMAU
OG0010004	LOC111597334|XP_030080075.1|DHYD	LOC117147880|XP_033170854.1|DMAU
OG0010005	LOC111596634|XP_023166689.1|DHYD	LOC117141972|XP_033161662.1|DMAU
OG0010006	LOC111603135|XP_023176378.2|DHYD	LOC117148071|XP_033171159.1|DMAU
OG0010007	LOC111597277|XP_023167661.1|DHYD	LOC117147741|XP_033170632.1|DMAU
OG0010008	LOC111603121|XP_023176363.1|DHYD	LOC117148434|XP_033171698.1|DMAU
OG0010009	LOC111594354|XP_023163382.2|DHYD	LOC117140675|XP_033159624.1|DMAU
OG0010010	LOC111593023|XP_023161333.2|DHYD	LOC117146950|XP_033169498.1|DMAU
OG0010011	LOC111605153|XP_030079441.1|DHYD	LOC117147461|XP_033170243.1|DMAU
OG0010012	LOC111594906|XP_030078882.1|DHYD	LOC117146796|XP_033169227.1|DMAU
OG0010013	LOC111605486|XP_023179795.1|DHYD	LOC117147605|XP_033170445.1|DMAU
OG0010014	LOC111593057|XP_023161399.1|DHYD	LOC117148306|XP_033171521.1|DMAU
OG0010015	LOC111605468|XP_023179757.1|DHYD	LOC117147437|XP_033170209.1|DMAU
OG0010016	LOC111592353|XP_023160278.1|DHYD	LOC117147565|XP_033170399.1|DMAU
OG0010017	LOC111605499|XP_023179820.1|DHYD	LOC117147516|XP_033170324.1|DMAU
OG0010018	LOC111596772|XP_023166890.2|DHYD	LOC117147099|XP_033169756.1|DMAU
OG0010019	LOC111600218|XP_023172007.1|DHYD	LOC117146551|XP_033168739.1|DMAU
OG0010020	LOC111593063|XP_023161407.1|DHYD	LOC117146846|XP_033169298.1|DMAU
OG0010021	LOC111605330|XP_023179567.1|DHYD	LOC117147423|XP_033170194.1|DMAU
OG0010022	LOC111598324|XP_023169294.1|DHYD	LOC117148252|XP_033171445.1|DMAU
OG0010023	LOC111591991|XP_023159720.1|DHYD	LOC117148289|XP_033171501.1|DMAU
OG0010024	LOC111591992|XP_023159721.2|DHYD	LOC117148413|XP_033171674.1|DMAU
OG0010025	LOC111592180|XP_023160018.1|DHYD	LOC117147896|XP_033170891.1|DMAU
OG0010026	LOC111603370|XP_023176690.2|DHYD	LOC117148250|XP_033171444.1|DMAU
OG0010027	LOC111603368|XP_023176687.2|DHYD	LOC117146592|XP_033168804.1|DMAU
OG0010028	LOC111601810|XP_023174376.1|DHYD	LOC117148818|XP_033172353.1|DMAU
OG0010029	LOC111598299|XP_023169254.1|DHYD	LOC117147303|XP_033170040.1|DMAU
OG0010030	LOC111597588|XP_023168159.2|DHYD	LOC117148401|XP_033171659.1|DMAU
OG0010031	LOC111597577|XP_023168147.2|DHYD	LOC117148674|XP_033172103.1|DMAU
OG0010032	LOC111601187|XP_023173436.1|DHYD	LOC117147134|XP_033169806.1|DMAU
OG0010033	LOC111601640|XP_023174077.1|DHYD	LOC117148403|XP_033171662.1|DMAU
OG0010034	LOC115483082|XP_030079925.1|DHYD	LOC117147591|XP_033170432.1|DMAU
OG0010035	LOC111601636|XP_023174074.1|DHYD	LOC117147342|XP_033170092.1|DMAU
OG0010036	LOC111601620|XP_023174055.2|DHYD	LOC117148455|XP_033171718.1|DMAU
OG0010037	LOC111601627|XP_023174064.2|DHYD	LOC117147076|XP_033169730.1|DMAU
OG0010038	LOC111597368|XP_030079946.1|DHYD	LOC117147530|XP_033170350.1|DMAU
OG0010039	LOC111598023|XP_023168803.2|DHYD	LOC117137975|XP_033155639.1|DMAU
OG0010040	LOC111596357|XP_023166320.1|DHYD	LOC117150310|XP_033173028.1|DMAU
OG0010041	LOC111596717|XP_023166807.1|DHYD	LOC117146604|XP_033168820.1|DMAU
OG0010042	LOC111596572|XP_023166614.1|DHYD	LOC117148313|XP_033171533.1|DMAU
OG0010043	LOC111596573|XP_023166615.1|DHYD	LOC117147114|XP_033169774.1|DMAU
OG0010044	LOC111596753|XP_023166855.1|DHYD	LOC117147481|XP_033170268.1|DMAU
OG0010045	LOC111593626|XP_023162263.1|DHYD	LOC117147525|XP_033170335.1|DMAU
OG0010046	LOC111593627|XP_023162264.1|DHYD	LOC117147500|XP_033170295.1|DMAU
OG0010047	LOC111602874|XP_023175969.1|DHYD	LOC117146754|XP_033169140.1|DMAU
OG0010048	LOC111598121|XP_023168946.1|DHYD	LOC117147997|XP_033171042.1|DMAU
OG0010049	LOC111602870|XP_023175963.1|DHYD	LOC117148715|XP_033172155.1|DMAU
OG0010050	LOC111602877|XP_023175972.2|DHYD	LOC117148712|XP_033172151.1|DMAU
OG0010051	LOC111605643|XP_030079676.1|DHYD	LOC117148371|XP_033171618.1|DMAU
OG0010052	LOC111598137|XP_023168966.1|DHYD	LOC117148919|XP_033172531.1|DMAU
OG0010053	LOC111602057|XP_023174738.2|DHYD	LOC117148558|XP_033171892.1|DMAU
OG0010054	LOC111594980|XP_023164248.2|DHYD	LOC117148331|XP_033171556.1|DMAU
OG0010055	LOC111595006|XP_023164273.1|DHYD	LOC117148345|XP_033171572.1|DMAU
OG0010056	LOC111602843|XP_023175923.2|DHYD	LOC117146999|XP_033169569.1|DMAU
OG0010057	LOC111601890|XP_023174500.2|DHYD	LOC117146472|XP_033168601.1|DMAU
OG0010058	LOC111596473|XP_030079444.1|DHYD	LOC117148255|XP_033171451.1|DMAU
OG0010059	LOC111602848|XP_023175929.2|DHYD	LOC117146674|XP_033168913.1|DMAU
OG0010060	LOC111599853|XP_023171466.2|DHYD	LOC117147901|XP_033170899.1|DMAU
OG0010061	LOC111599498|XP_023170937.2|DHYD	LOC117140074|XP_033158718.1|DMAU
OG0010063	LOC111598488|XP_023169513.2|DHYD	LOC117141557|XP_033160955.1|DMAU
OG0010064	LOC111594863|XP_023164109.1|DHYD	LOC117140608|XP_033159510.1|DMAU
OG0010065	LOC111593085|XP_023161447.2|DHYD	LOC117140208|XP_033158886.1|DMAU
OG0010066	LOC111595274|XP_023164689.1|DHYD	LOC117140465|XP_033159300.1|DMAU
OG0010067	LOC111596970|XP_023167214.1|DHYD	LOC117141997|XP_033161736.1|DMAU
OG0010068	LOC111594381|XP_023163415.2|DHYD	LOC117140514|XP_033159382.1|DMAU
OG0010069	LOC111592749|XP_023160913.1|DHYD	LOC117141246|XP_033160503.1|DMAU
OG0010070	LOC111597462|XP_023167979.2|DHYD	LOC117140170|XP_033158838.1|DMAU
OG0010071	LOC111601712|XP_023174198.1|DHYD	LOC117139758|XP_033158216.1|DMAU
OG0010072	LOC111601740|XP_023174232.2|DHYD	LOC117139249|XP_033157354.1|DMAU
OG0010073	LOC111601692|XP_023174170.2|DHYD	LOC117141161|XP_033160390.1|DMAU
OG0010074	LOC111593395|XP_030079431.1|DHYD	LOC117148106|XP_033171215.1|DMAU
OG0010075	LOC111598468|XP_023169493.1|DHYD	LOC117141276|XP_033160536.1|DMAU
OG0010076	LOC111595076|XP_023164400.1|DHYD	LOC117140823|XP_033159820.1|DMAU
OG0010077	LOC111604675|XP_023178604.2|DHYD	LOC117141089|XP_033160296.1|DMAU
OG0010078	LOC111604691|XP_023178627.1|DHYD	LOC117140707|XP_033159664.1|DMAU
OG0010079	LOC111604696|XP_023178635.2|DHYD	LOC117141359|XP_033160657.1|DMAU
OG0010080	LOC111592832|XP_023161024.2|DHYD	LOC117140044|XP_033158667.1|DMAU
OG0010081	LOC111603739|XP_023177224.2|DHYD	LOC117139573|XP_033157870.1|DMAU
OG0010082	LOC111594859|XP_023164106.1|DHYD	LOC117140565|XP_033159454.1|DMAU
OG0010083	LOC111603339|XP_030081636.1|DHYD	LOC117139549|XP_033157831.1|DMAU
OG0010084	LOC111599850|XP_023171416.2|DHYD	LOC117141811|XP_033161353.1|DMAU
OG0010085	LOC111597556|XP_030081815.1|DHYD	LOC117141499|XP_033160877.1|DMAU
OG0010086	LOC111599857|XP_023171445.1|DHYD	LOC117141234|XP_033160487.1|DMAU
OG0010087	LOC111605733|XP_023180200.1|DHYD	LOC117139771|XP_033158268.1|DMAU
OG0010088	LOC111600947|XP_023173086.2|DHYD	LOC117141218|XP_033160468.1|DMAU
OG0010089	LOC111593121|XP_023161490.2|DHYD	LOC117141256|XP_033160515.1|DMAU
OG0010090	LOC111594134|XP_023163065.2|DHYD	LOC117146274|XP_033168155.1|DMAU
OG0010091	LOC111595927|XP_023165653.1|DHYD	LOC117137832|XP_033155412.1|DMAU
OG0010092	LOC111598610|XP_030081616.1|DHYD	LOC117141418|XP_033160736.1|DMAU
OG0010093	LOC111593918|XP_023162758.2|DHYD	LOC117135978|XP_033152482.1|DMAU
OG0010094	LOC111599950|XP_023171595.2|DHYD	LOC117144548|XP_033165681.1|DMAU
OG0010095	LOC111597167|XP_030080837.1|DHYD	LOC117142947|XP_033163156.1|DMAU
OG0010096	LOC111604619|XP_023178512.2|DHYD	LOC117147351|XP_033170105.1|DMAU
OG0010097	LOC111596562|XP_023166604.2|DHYD	LOC117146355|XP_033168396.1|DMAU
OG0010098	LOC111602264|XP_023175027.2|DHYD	LOC117141275|XP_033160539.1|DMAU
OG0010099	LOC111595770|XP_023165420.2|DHYD	LOC117135263|XP_033151304.1|DMAU
OG0010100	LOC111593108|XP_023161476.2|DHYD	LOC117139068|XP_033157069.1|DMAU
OG0010101	LOC111594914|XP_030079429.1|DHYD	LOC117141170|XP_033160396.1|DMAU
OG0010102	LOC111601000|XP_023173164.2|DHYD	LOC117140578|XP_033159473.1|DMAU
OG0010103	LOC111600946|XP_023173084.2|DHYD	LOC117141217|XP_033160466.1|DMAU
OG0010104	LOC111595268|XP_023164682.1|DHYD	LOC117138967|XP_033156903.1|DMAU
OG0010105	LOC115483704|XP_030081644.1|DHYD	LOC117135193|XP_033151154.1|DMAU
OG0010106	LOC111597968|XP_023168709.2|DHYD	LOC117137587|XP_033154986.1|DMAU
OG0010107	LOC111605284|XP_023179496.2|DHYD	LOC117138077|XP_033155791.1|DMAU
OG0010108	LOC111600765|XP_023172812.2|DHYD	LOC117135862|XP_033152280.1|DMAU
OG0010110	LOC111600461|XP_023172331.2|DHYD	LOC117139508|XP_033157755.1|DMAU
OG0010111	LOC111598072|XP_023168876.2|DHYD	LOC117145218|XP_033166680.1|DMAU
OG0010112	LOC111603244|XP_023176519.2|DHYD	LOC117144564|XP_033165700.1|DMAU
OG0010113	LOC111604672|XP_023178605.1|DHYD	LOC117148248|XP_033171442.1|DMAU
OG0010114	LOC111594172|XP_023163125.1|DHYD	LOC117146680|XP_033168936.1|DMAU
OG0010115	LOC111597364|XP_023167788.2|DHYD	LOC117147528|XP_033170348.1|DMAU
OG0010116	LOC111605149|XP_023179300.2|DHYD	LOC117148468|XP_033171732.1|DMAU
OG0010117	LOC111593630|XP_023162268.1|DHYD	LOC117147306|XP_033170045.1|DMAU
OG0010118	LOC111605289|XP_030079959.1|DHYD	LOC117148709|XP_033172148.1|DMAU
OG0010119	LOC111595000|XP_030081764.1|DHYD	LOC117147549|XP_033170381.1|DMAU
OG0010120	LOC111603096|XP_023176324.1|DHYD	LOC117146958|XP_033169511.1|DMAU
OG0010121	LOC111593017|XP_023161324.2|DHYD	LOC117147315|XP_033170055.1|DMAU
OG0010122	LOC111596757|XP_023166866.1|DHYD	LOC117146755|XP_033169141.1|DMAU
OG0010123	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD	LOC117146807|XP_033169242.1|DMAU
OG0010125	LOC111596531|XP_030079552.1|DHYD	LOC117148472|XP_033171737.1|DMAU
OG0010126	LOC111603963|XP_023177568.2|DHYD	LOC117135140|XP_033151088.1|DMAU
OG0010127	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD	LOC117148397|XP_033171657.1|DMAU
OG0010128	LOC111603978|XP_023177591.2|DHYD	LOC117150638|XP_033173502.1|DMAU
OG0010129	LOC111592627|XP_030079061.1|DHYD	LOC117150675|XP_033173571.1|DMAU
OG0010130	LOC111593762|XP_023162548.1|DHYD	LOC117150420|XP_033173181.1|DMAU
OG0010131	LOC111600354|XP_023172194.1|DHYD	LOC117140730|XP_033159699.1|DMAU
OG0010132	LOC111594754|XP_023163970.2|DHYD	LOC117141975|XP_033161669.1|DMAU
OG0010133	LOC111594719|XP_023163915.2|DHYD	LOC117148805|XP_033172317.1|DMAU
OG0010134	LOC111594795|XP_023164030.1|DHYD	LOC117136328|XP_033153077.1|DMAU
OG0010135	LOC111602211|XP_023174955.2|DHYD	LOC117150849|XP_033173810.1|DMAU
OG0010136	LOC111602255|XP_023175016.1|DHYD	LOC117142605|XP_033162578.1|DMAU
OG0010137	LOC111602305|XP_030079080.1|DHYD	LOC117141664|XP_033161148.1|DMAU
OG0010138	LOC111592053|XP_023159821.2|DHYD	LOC117135248|XP_033151287.1|DMAU
OG0010139	LOC111594792|XP_023164016.2|DHYD	LOC117143193|XP_033163625.1|DMAU
OG0010140	LOC111595577|XP_023165146.1|DHYD	LOC117151050|XP_033174159.1|DMAU
OG0010141	LOC111603534|XP_023176935.1|DHYD	LOC117143631|XP_033164302.1|DMAU
OG0010142	LOC111595853|XP_023165534.1|DHYD	LOC117146617|XP_033168842.1|DMAU
OG0010143	LOC111599462|XP_023170900.1|DHYD	LOC117150798|XP_033173747.1|DMAU
OG0010144	LOC111594943|XP_023164205.2|DHYD	LOC117148910|XP_033172517.1|DMAU
OG0010145	LOC111599201|XP_023170560.1|DHYD	LOC117143244|XP_033163733.1|DMAU
OG0010146	LOC111599211|XP_023170576.1|DHYD	LOC117150373|XP_033173126.1|DMAU
OG0010147	LOC111602167|XP_023174893.1|DHYD	LOC117148084|XP_033171187.1|DMAU
OG0010148	LOC111594176|XP_030080526.1|DHYD	LOC117135661|XP_033151947.1|DMAU
OG0010149	LOC111596322|XP_023166256.2|DHYD	LOC117145679|XP_033167313.1|DMAU
OG0010150	LOC111600590|XP_023172549.1|DHYD	LOC117146338|XP_033168358.1|DMAU
OG0010151	LOC111603860|XP_023177435.1|DHYD	LOC117148215|XP_033171399.1|DMAU
OG0010152	LOC111591963|XP_023159674.2|DHYD	LOC117142576|XP_033162538.1|DMAU
OG0010153	LOC111601156|XP_023173400.1|DHYD	LOC117150805|XP_033173754.1|DMAU
OG0010154	LOC111601146|XP_023173381.1|DHYD	LOC117143781|XP_033164510.1|DMAU
OG0010155	LOC115483207|XP_030080331.1|DHYD	LOC117150621|XP_033173482.1|DMAU
OG0010156	LOC111599820|XP_023171376.2|DHYD	LOC117139881|XP_033158440.1|DMAU
OG0010157	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD	LOC117140877|XP_033159911.1|DMAU
OG0010158	LOC111597510|XP_023168046.1|DHYD	LOC117141846|XP_033161412.1|DMAU
OG0010159	LOC111599602|XP_023171060.1|DHYD	LOC117138954|XP_033156886.1|DMAU
OG0010160	LOC111604497|XP_030081150.1|DHYD	LOC117140858|XP_033159880.1|DMAU
OG0010161	LOC111604702|XP_023178643.1|DHYD	LOC117140096|XP_033158742.1|DMAU
OG0010163	LOC111596020|XP_023165813.2|DHYD	LOC117141667|XP_033161152.1|DMAU
OG0010164	LOC111604768|XP_023178734.1|DHYD	LOC117140144|XP_033158802.1|DMAU
OG0010165	LOC111598065|XP_023168866.2|DHYD	LOC117139949|XP_033158527.1|DMAU
OG0010166	LOC111598884|XP_023170118.2|DHYD	LOC117141033|XP_033160206.1|DMAU
OG0010167	LOC111595670|XP_023165262.2|DHYD	LOC117141943|XP_033161587.1|DMAU
OG0010169	LOC115483725|XP_030081768.1|DHYD	LOC117141101|XP_033160314.1|DMAU
OG0010170	LOC111599247|XP_023170616.2|DHYD	LOC117139976|XP_033158569.1|DMAU
OG0010171	LOC111599251|XP_023170619.1|DHYD	LOC117141513|XP_033160895.1|DMAU
OG0010172	LOC111595067|XP_023164392.2|DHYD	LOC117140738|XP_033159706.1|DMAU
OG0010173	LOC111592468|XP_023160443.2|DHYD	LOC117136452|XP_033153262.1|DMAU
OG0010174	LOC111601255|XP_023173528.1|DHYD	LOC117135960|XP_033152448.1|DMAU
OG0010175	LOC111601241|XP_023173507.2|DHYD	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU
OG0010176	LOC111601263|XP_023173538.1|DHYD	LOC117136994|XP_033154062.1|DMAU
OG0010177	LOC111593721|XP_023162460.2|DHYD	LOC117136651|XP_033153538.1|DMAU
OG0010178	LOC111594126|XP_023163052.2|DHYD	LOC117136933|XP_033153968.1|DMAU
OG0010179	LOC111604464|XP_023178314.2|DHYD	LOC117139534|XP_033157798.1|DMAU
OG0010180	LOC111592282|XP_023160152.2|DHYD	LOC117138984|XP_033156944.1|DMAU
OG0010181	LOC111599230|XP_023170596.2|DHYD	LOC117141594|XP_033160999.1|DMAU
OG0010182	LOC111602088|XP_023174790.2|DHYD	LOC117136037|XP_033152558.1|DMAU
OG0010183	LOC111602089|XP_023174791.1|DHYD	LOC117136915|XP_033153940.1|DMAU
OG0010184	LOC111600771|XP_023172817.1|DHYD	LOC117138216|XP_033156047.1|DMAU
OG0010185	LOC111600772|XP_023172820.2|DHYD	LOC117138018|XP_033155716.1|DMAU
OG0010186	LOC111604324|XP_023178146.1|DHYD	LOC117139975|XP_033158567.1|DMAU
OG0010187	LOC111593186|XP_023161566.2|DHYD	LOC117137918|XP_033155556.1|DMAU
OG0010188	LOC111605218|XP_023179408.1|DHYD	LOC117135746|XP_033152087.1|DMAU
OG0010189	LOC111605212|XP_023179404.1|DHYD	LOC117136796|XP_033153744.1|DMAU
OG0010190	LOC111605268|XP_023179479.1|DHYD	LOC117137314|XP_033154590.1|DMAU
OG0010191	LOC111605276|XP_023179488.1|DHYD	LOC117136795|XP_033153743.1|DMAU
OG0010192	LOC111597719|XP_023168326.1|DHYD	LOC117149089|XP_033172628.1|DMAU, LOC117136925|XP_033153952.1|DMAU
OG0010193	LOC111599914|XP_023171510.1|DHYD	LOC117137347|XP_033154634.1|DMAU
OG0010194	LOC111593120|XP_023161489.1|DHYD	LOC117141587|XP_033160991.1|DMAU
OG0010195	LOC111593129|XP_023161499.2|DHYD	LOC117140337|XP_033159077.1|DMAU
OG0010196	LOC111593901|XP_023162739.2|DHYD	LOC117135536|XP_033151698.1|DMAU
OG0010197	LOC111595724|XP_023165343.2|DHYD	LOC117137705|XP_033155168.1|DMAU
OG0010198	LOC111600566|XP_023172518.1|DHYD	LOC117137473|XP_033154838.1|DMAU
OG0010199	LOC111597021|XP_023167298.1|DHYD	LOC117137117|XP_033154300.1|DMAU
OG0010200	LOC111595411|XP_023164891.2|DHYD	LOC117137035|XP_033154131.1|DMAU
OG0010201	LOC111594322|XP_023163334.1|DHYD	LOC117137647|XP_033155075.1|DMAU
OG0010202	LOC111597040|XP_030081972.1|DHYD	LOC117137592|XP_033154994.1|DMAU
OG0010203	LOC111592515|XP_023160527.2|DHYD	LOC117138415|XP_033156401.1|DMAU
OG0010204	LOC111602571|XP_023175495.2|DHYD	LOC117136151|XP_033152761.1|DMAU
OG0010205	LOC111596990|XP_023167249.1|DHYD	LOC117135454|XP_033151531.1|DMAU
OG0010206	LOC111597106|XP_023167416.1|DHYD	LOC117137728|XP_033155195.1|DMAU
OG0010207	LOC111592192|XP_023160026.2|DHYD	LOC117137916|XP_033155553.1|DMAU
OG0010208	LOC115483801|XP_030081974.1|DHYD	LOC117136572|XP_033153420.1|DMAU
OG0010209	LOC111592205|XP_023160040.2|DHYD	LOC117136575|XP_033153424.1|DMAU
OG0010210	LOC111592117|XP_023159916.1|DHYD	LOC117138372|XP_033156332.1|DMAU
OG0010211	LOC111592108|XP_023159907.1|DHYD	LOC117135811|XP_033152205.1|DMAU
OG0010212	LOC111597076|XP_023167374.1|DHYD	LOC117137000|XP_033154076.1|DMAU
OG0010213	LOC111597086|XP_023167389.2|DHYD	LOC117136984|XP_033154051.1|DMAU
OG0010214	LOC111597010|XP_023167282.1|DHYD	LOC117138644|XP_033156750.1|DMAU
OG0010215	LOC115482763|XP_030078552.1|DHYD	LOC117138022|XP_033155720.1|DMAU
OG0010216	LOC111593353|XP_023161837.1|DHYD	LOC117136531|XP_033153371.1|DMAU
OG0010217	LOC111593716|XP_023162455.2|DHYD	LOC117136644|XP_033153528.1|DMAU
OG0010218	LOC111593182|XP_030082014.1|DHYD	LOC117137956|XP_033155609.1|DMAU
OG0010219	LOC111594290|XP_023163302.1|DHYD	LOC117136609|XP_033153485.1|DMAU
OG0010220	LOC111593971|XP_023162833.2|DHYD	LOC117136920|XP_033153947.1|DMAU
OG0010221	LOC111594000|XP_023162865.2|DHYD	LOC117136919|XP_033153946.1|DMAU
OG0010222	LOC111595040|XP_023164337.1|DHYD	LOC117138041|XP_033155746.1|DMAU
OG0010223	LOC111594631|XP_023163795.1|DHYD	LOC117138045|XP_033155751.1|DMAU
OG0010224	LOC111595407|XP_023164888.2|DHYD	LOC117136770|XP_033153708.1|DMAU
OG0010225	LOC111604573|XP_023178443.2|DHYD	LOC117143524|XP_033164140.1|DMAU
OG0010226	LOC111603442|XP_023176797.2|DHYD	LOC117143861|XP_033164618.1|DMAU
OG0010227	LOC111604934|XP_023178973.1|DHYD	LOC117142792|XP_033162883.1|DMAU
OG0010228	LOC111601389|XP_023173699.2|DHYD	LOC117144876|XP_033166177.1|DMAU
OG0010229	LOC111603642|XP_023177088.2|DHYD	LOC117143764|XP_033164473.1|DMAU
OG0010230	LOC111603599|XP_023177026.2|DHYD	LOC117143733|XP_033164434.1|DMAU
OG0010231	LOC111603269|XP_023176549.2|DHYD	LOC117144366|XP_033165379.1|DMAU
OG0010232	LOC111605591|XP_023179963.1|DHYD	LOC117142893|XP_033163061.1|DMAU
OG0010233	LOC111600039|XP_023171734.2|DHYD	LOC117143190|XP_033163617.1|DMAU
OG0010234	LOC111594547|XP_023163667.1|DHYD	LOC117144805|XP_033166071.1|DMAU
OG0010235	LOC111592688|XP_023160823.2|DHYD	LOC117145343|XP_033166849.1|DMAU
OG0010236	LOC111597819|XP_023168476.1|DHYD	LOC117142857|XP_033162995.1|DMAU
OG0010237	LOC111601523|XP_023173907.1|DHYD	LOC117142625|XP_033162615.1|DMAU
OG0010238	LOC111604986|XP_023179050.2|DHYD	LOC117145266|XP_033166743.1|DMAU
OG0010239	LOC111597866|XP_023168557.1|DHYD	LOC117145302|XP_033166787.1|DMAU
OG0010240	LOC111597860|XP_023168550.1|DHYD	LOC117148341|XP_033171571.1|DMAU
OG0010241	LOC111598318|XP_023169283.1|DHYD	LOC117144009|XP_033164855.1|DMAU
OG0010242	LOC111596402|XP_023166376.2|DHYD	LOC117144824|XP_033166099.1|DMAU
OG0010243	LOC111597157|XP_023167480.2|DHYD	LOC117144416|XP_033165448.1|DMAU
OG0010244	LOC111594496|XP_023163575.2|DHYD	LOC117145060|XP_033166466.1|DMAU
OG0010245	LOC111599603|XP_023171057.1|DHYD	LOC117144468|XP_033165524.1|DMAU
OG0010246	LOC111605566|XP_023179908.1|DHYD	LOC117143351|XP_033163912.1|DMAU
OG0010247	LOC111605497|XP_023179815.2|DHYD	LOC117145655|XP_033167276.1|DMAU
OG0010248	LOC111601440|XP_023173784.1|DHYD	LOC117144188|XP_033165127.1|DMAU
OG0010249	LOC111592011|XP_023159767.1|DHYD	LOC117145508|XP_033167086.1|DMAU
OG0010250	LOC111594532|XP_023163637.2|DHYD	LOC117142695|XP_033162743.1|DMAU
OG0010251	LOC111600671|XP_023172687.2|DHYD	LOC117144059|XP_033164959.1|DMAU
OG0010253	LOC111603833|XP_023177365.1|DHYD	LOC117138638|XP_033156741.1|DMAU
OG0010254	LOC111603811|XP_023177335.2|DHYD	LOC117137418|XP_033154738.1|DMAU
OG0010256	LOC111605500|XP_023179817.1|DHYD	LOC117143649|XP_033164320.1|DMAU
OG0010258	LOC111604407|XP_023178229.1|DHYD	LOC117140345|XP_033159084.1|DMAU
OG0010259	LOC115483184|XP_030080213.1|DHYD, LOC111599804|XP_023171354.2|DHYD, LOC115483179|XP_030080197.1|DHYD	LOC117140921|XP_033160003.1|DMAU
OG0010260	LOC111600355|XP_023172195.2|DHYD	LOC117150870|XP_033173880.1|DMAU
OG0010267	LOC111596140|XP_023165991.2|DHYD	LOC117139321|XP_033157455.1|DMAU
OG0010275	LOC111594419|XP_023163475.2|DHYD	LOC117142957|XP_033163174.1|DMAU
OG0010277	LOC111603661|XP_023177112.1|DHYD	LOC117142820|XP_033162929.1|DMAU
OG0010279	LOC111594537|XP_023163646.2|DHYD	LOC117144153|XP_033165077.1|DMAU
OG0010280	LOC111600186|XP_023171960.1|DHYD	LOC117148865|XP_033172427.1|DMAU
OG0010281	LOC111597455|XP_023167970.2|DHYD	LOC117139723|XP_033158148.1|DMAU
OG0010282	LOC111595900|XP_023165608.2|DHYD	LOC117144909|XP_033166235.1|DMAU
OG0010283	LOC111602956|XP_023176096.1|DHYD	LOC117143184|XP_033163592.1|DMAU
OG0010284	LOC111603242|XP_023176516.1|DHYD	LOC117143946|XP_033164771.1|DMAU
OG0010285	LOC111599960|XP_023171609.2|DHYD	LOC117144549|XP_033165682.1|DMAU
OG0010287	LOC111603623|XP_023177061.1|DHYD	LOC117143169|XP_033163573.1|DMAU
OG0010288	LOC111602663|XP_023175615.1|DHYD	LOC117145966|XP_033167759.1|DMAU
OG0010289	LOC111595930|XP_023165660.2|DHYD	LOC117144916|XP_033166253.1|DMAU
OG0010290	LOC111593677|XP_023162337.1|DHYD	LOC117142285|XP_033162059.1|DMAU
OG0010292	LOC115483350|XP_030080766.1|DHYD	LOC117144534|XP_033165656.1|DMAU
OG0010293	LOC111595504|XP_023165044.2|DHYD	LOC117138650|XP_033156764.1|DMAU
OG0010294	LOC111594298|XP_030081062.1|DHYD	LOC117137017|XP_033154109.1|DMAU
OG0010295	LOC111602290|XP_023175058.2|DHYD	LOC117140031|XP_033158657.1|DMAU
OG0010296	LOC111593308|XP_023161769.2|DHYD	LOC117136248|XP_033152943.1|DMAU
OG0010298	LOC111600701|XP_023172723.2|DHYD	LOC117136901|XP_033153908.1|DMAU
OG0010299	LOC111599926|XP_023171541.1|DHYD	LOC117138281|XP_033156141.1|DMAU
OG0010300	LOC111605277|XP_023179489.1|DHYD	LOC117137968|XP_033155631.1|DMAU
OG0010301	LOC111592390|XP_023160334.2|DHYD	LOC117143797|XP_033164531.1|DMAU
OG0010302	LOC111598020|XP_023168800.2|DHYD	LOC117138663|XP_033156793.1|DMAU
OG0010303	LOC111600015|XP_023171688.2|DHYD	LOC117135743|XP_033152082.1|DMAU
OG0010304	LOC111604746|XP_023178690.2|DHYD	LOC117147446|XP_033170219.1|DMAU
OG0010305	LOC111605333|XP_023179569.1|DHYD	LOC117147427|XP_033170198.1|DMAU
OG0010306	LOC111596537|XP_023166576.1|DHYD	LOC117147722|XP_033170612.1|DMAU
OG0010308	LOC111597434|XP_023167910.1|DHYD	LOC117148867|XP_033172430.1|DMAU
OG0010309	LOC111601556|XP_023173966.2|DHYD	LOC117141479|XP_033160848.1|DMAU
OG0010310	LOC111600336|XP_023172209.2|DHYD	LOC117147791|XP_033170723.1|DMAU
