Orthogroup	DHYD.longest_only	DSUP.longest_only
OG0007487	LOC111595881|XP_023165575.2|DHYD	LOC119563224|XP_037732458.1|DSUP
OG0007488	LOC111592297|XP_023160169.2|DHYD	LOC119554119|XP_037720816.1|DSUP
OG0007489	LOC111601401|XP_023173713.1|DHYD	LOC119553010|XP_037718982.1|DSUP
OG0007490	LOC111598170|XP_023169031.2|DHYD	LOC119556907|XP_037725322.1|DSUP
OG0007491	LOC111597318|XP_023167715.2|DHYD	LOC119557576|XP_037726301.1|DSUP
OG0007492	LOC111597084|XP_023167387.2|DHYD	LOC119550481|XP_037715098.1|DSUP
OG0007493	LOC111598132|XP_030078857.1|DHYD	LOC119557349|XP_037726014.1|DSUP
OG0007494	LOC111596332|XP_023166267.2|DHYD	LOC119548244|XP_037711312.1|DSUP
OG0007495	LOC111594900|XP_023164153.2|DHYD	LOC119557831|XP_037726719.1|DSUP
OG0007496	LOC111604453|XP_023178294.1|DHYD	LOC119554591|XP_037721502.1|DSUP
OG0007497	LOC115483478|XP_030081483.1|DHYD, LOC111599774|XP_023171304.2|DHYD	LOC119553213|XP_037719398.1|DSUP
OG0007498	LOC111600933|XP_023173071.2|DHYD	LOC119552754|XP_037718473.1|DSUP
OG0007499	LOC111605729|XP_023180189.2|DHYD	LOC119555654|XP_037723161.1|DSUP
OG0007500	LOC111605730|XP_023180190.2|DHYD	LOC119555655|XP_037723164.1|DSUP
OG0007501	LOC111592864|XP_023161077.2|DHYD	LOC119553730|XP_037720246.1|DSUP
OG0007502	LOC111604367|XP_023178205.1|DHYD	LOC119563367|XP_037732646.1|DSUP
OG0007503	LOC111595190|XP_023164541.1|DHYD	LOC119547388|XP_037710164.1|DSUP
OG0007504	LOC111605717|XP_023180172.1|DHYD	LOC119553440|XP_037719758.1|DSUP
OG0007505	LOC111604308|XP_023178113.2|DHYD	LOC119554327|XP_037721120.1|DSUP
OG0007506	LOC111604298|XP_023178095.1|DHYD	LOC119553319|XP_037719577.1|DSUP
OG0007507	LOC111595016|XP_023164292.1|DHYD	LOC119546517|XP_037708774.1|DSUP
OG0007508	LOC111599401|XP_023170822.2|DHYD	LOC119547466|XP_037710279.1|DSUP
OG0007509	LOC111592553|XP_023160612.1|DHYD	LOC119546251|XP_037708333.1|DSUP
OG0007510	LOC111597937|XP_023168660.2|DHYD	LOC119549984|XP_037714316.1|DSUP
OG0007511	LOC111603900|XP_023177485.2|DHYD	LOC119546194|XP_037708247.1|DSUP
OG0007512	LOC111602041|XP_023174717.2|DHYD	LOC119559818|XP_037728836.1|DSUP
OG0007513	LOC111599091|XP_023170399.1|DHYD	LOC119548210|XP_037711272.1|DSUP
OG0007514	LOC111596976|XP_023167227.1|DHYD	LOC119555240|XP_037722447.1|DSUP
OG0007515	LOC111595932|XP_023165659.2|DHYD	LOC119548549|XP_037711773.1|DSUP
OG0007516	LOC111599194|XP_023170550.2|DHYD	LOC119548812|XP_037712331.1|DSUP
OG0007517	LOC111592271|XP_023160138.1|DHYD	LOC119552655|XP_037718285.1|DSUP
OG0007518	LOC111599710|XP_023171209.2|DHYD	LOC119549969|XP_037714292.1|DSUP
OG0007519	LOC111597020|XP_023167294.2|DHYD	LOC119550491|XP_037715110.1|DSUP
OG0007520	LOC111596741|XP_023166841.2|DHYD	LOC119557667|XP_037726459.1|DSUP
OG0007521	LOC111605325|XP_030080100.1|DHYD	LOC119555915|XP_037723541.1|DSUP
OG0007522	LOC111593468|XP_023161998.1|DHYD	LOC119558081|XP_037727191.1|DSUP
OG0007523	LOC111592240|XP_030081989.1|DHYD	LOC119550563|XP_037715280.1|DSUP
OG0007524	LOC111599344|XP_023170742.1|DHYD	LOC119546472|XP_037708684.1|DSUP
OG0007525	LOC111600403|XP_023172252.1|DHYD	LOC119548490|XP_037711693.1|DSUP
OG0007526	LOC111595224|XP_023164608.1|DHYD	LOC119561980|XP_037731303.1|DSUP
OG0007527	LOC111603679|XP_023177127.2|DHYD	LOC119555382|XP_037722654.1|DSUP
OG0007528	LOC111604337|XP_030081977.1|DHYD	LOC119559457|XP_037728488.1|DSUP
OG0007529	LOC111602577|XP_023175500.2|DHYD	LOC119550106|XP_037714515.1|DSUP
OG0007530	LOC111598524|XP_023169576.1|DHYD	LOC119563254|XP_037732496.1|DSUP
OG0007531	LOC111604349|XP_023178181.2|DHYD	LOC119559399|XP_037728391.1|DSUP
OG0007532	LOC111594306|XP_023163313.2|DHYD	LOC119551408|XP_037716676.1|DSUP
OG0007533	LOC111596654|XP_023166723.2|DHYD	LOC119552977|XP_037718920.1|DSUP
OG0007534	LOC111600929|XP_023173062.1|DHYD	LOC119554942|XP_037721980.1|DSUP
OG0007535	LOC111591868|XP_023159518.2|DHYD	LOC119553930|XP_037720546.1|DSUP
OG0007536	LOC111604651|XP_023178576.1|DHYD	LOC119545698|XP_037707382.1|DSUP
OG0007537	LOC111605731|XP_023180199.2|DHYD	LOC119555568|XP_037722947.1|DSUP
OG0007538	LOC111591854|XP_023159502.2|DHYD	LOC119553171|XP_037719335.1|DSUP
OG0007539	LOC111594207|XP_023163173.2|DHYD	LOC119546735|XP_037709158.1|DSUP
OG0007540	LOC111597890|XP_023168594.2|DHYD	LOC119548534|XP_037711759.1|DSUP
OG0007541	LOC111595465|XP_023164996.2|DHYD	LOC119559370|XP_037728336.1|DSUP
OG0007542	LOC111593123|XP_023161496.2|DHYD	LOC119549678|XP_037713809.1|DSUP
OG0007543	LOC111597408|XP_023167867.2|DHYD	LOC119563151|XP_037732341.1|DSUP
OG0007544	LOC111604430|XP_023178261.1|DHYD	LOC119554038|XP_037720693.1|DSUP
OG0007545	LOC111597199|XP_023167540.2|DHYD	LOC119547868|XP_037710831.1|DSUP
OG0007546	LOC111595158|XP_023164507.1|DHYD	LOC119562912|XP_037731984.1|DSUP
OG0007547	LOC111595540|XP_023165093.2|DHYD	LOC119550376|XP_037714951.1|DSUP
OG0007548	LOC111603690|XP_030078678.1|DHYD	LOC119553358|XP_037719628.1|DSUP
OG0007549	LOC111605663|XP_023180094.1|DHYD	LOC119553951|XP_037720573.1|DSUP
OG0007550	LOC111604295|XP_023178092.2|DHYD	LOC119553042|XP_037719035.1|DSUP
OG0007551	LOC111593305|XP_023161760.2|DHYD	LOC119550743|XP_037715587.1|DSUP
OG0007552	LOC111599190|XP_030080376.1|DHYD	LOC119546877|XP_037709413.1|DSUP
OG0007553	LOC111595800|XP_023165458.1|DHYD	LOC119547129|XP_037709770.1|DSUP
OG0007554	LOC111595287|XP_023164708.1|DHYD	LOC119552571|XP_037718123.1|DSUP
OG0007555	LOC111592164|XP_023159983.2|DHYD	LOC119552100|XP_037717811.1|DSUP
OG0007556	LOC111599695|XP_023171183.1|DHYD	LOC119551466|XP_037716747.1|DSUP
OG0007557	LOC111599717|XP_023171223.2|DHYD	LOC119550546|XP_037715204.1|DSUP
OG0007558	LOC111600534|XP_023172440.1|DHYD	LOC119549760|XP_037713931.1|DSUP
OG0007559	LOC111599474|XP_023170912.1|DHYD	LOC119548126|XP_037711151.1|DSUP
OG0007560	LOC111596666|XP_023166741.2|DHYD	LOC119553406|XP_037719707.1|DSUP
OG0007561	LOC111592273|XP_030078833.1|DHYD	LOC119553049|XP_037719087.1|DSUP
OG0007562	LOC111599807|XP_023171358.2|DHYD	LOC119552792|XP_037718551.1|DSUP
OG0007563	LOC111603311|XP_023176600.1|DHYD	LOC119554185|XP_037720907.1|DSUP
OG0007564	LOC111594925|XP_023164187.1|DHYD	LOC119554064|XP_037720733.1|DSUP
OG0007565	LOC111601307|XP_023173595.1|DHYD	LOC119546703|XP_037709114.1|DSUP
OG0007566	LOC111597997|XP_023168752.2|DHYD	LOC119549157|XP_037712871.1|DSUP
OG0007567	LOC111598294|XP_023169246.1|DHYD	LOC119546836|XP_037709361.1|DSUP
OG0007568	LOC111592125|XP_023159928.2|DHYD	LOC119549841|XP_037714061.1|DSUP
OG0007569	LOC111597974|XP_023168716.2|DHYD	LOC119550020|XP_037714372.1|DSUP
OG0007570	LOC111592179|XP_023160014.2|DHYD	LOC119549839|XP_037714059.1|DSUP
OG0007571	LOC111592242|XP_023160094.2|DHYD	LOC119549523|XP_037713566.1|DSUP
OG0007572	LOC111593306|XP_023161768.1|DHYD	LOC119548815|XP_037712336.1|DSUP
OG0007573	LOC111599986|XP_023171648.2|DHYD	LOC119548994|XP_037712529.1|DSUP
OG0007574	LOC111593895|XP_023162731.2|DHYD	LOC119552010|XP_037717668.1|DSUP
OG0007575	LOC111599698|XP_023171188.2|DHYD	LOC119550464|XP_037715078.1|DSUP
OG0007576	LOC111602805|XP_030080134.1|DHYD	LOC119557659|XP_037726442.1|DSUP
OG0007577	LOC111604030|XP_023177654.2|DHYD	LOC119556677|XP_037724970.1|DSUP
OG0007578	LOC111594194|XP_030080506.1|DHYD	LOC119548717|XP_037712117.1|DSUP
OG0007579	LOC111597077|XP_023167375.2|DHYD	LOC119550896|XP_037715814.1|DSUP
OG0007580	LOC111597340|XP_023167753.2|DHYD	LOC119554373|XP_037721180.1|DSUP
OG0007581	LOC111602516|XP_023175367.2|DHYD	LOC119546614|XP_037708979.1|DSUP
OG0007582	LOC111598507|XP_023169546.1|DHYD	LOC119558795|XP_037727995.1|DSUP
OG0007583	LOC111597993|XP_023168740.2|DHYD	LOC119550351|XP_037714901.1|DSUP
OG0007584	LOC111593624|XP_030079412.1|DHYD	LOC119557588|XP_037726316.1|DSUP
OG0007585	LOC111600940|XP_023173079.2|DHYD	LOC119554035|XP_037720685.1|DSUP
OG0007586	LOC111594645|XP_023163807.1|DHYD	LOC119547615|XP_037710467.1|DSUP
OG0007587	LOC111597029|XP_030082016.1|DHYD	LOC119549424|XP_037713431.1|DSUP
OG0007588	LOC111594734|XP_023163936.2|DHYD	LOC119562358|XP_037731449.1|DSUP
OG0007589	LOC111594983|XP_023164251.2|DHYD	LOC119556982|XP_037725431.1|DSUP
OG0007590	LOC111599846|XP_023171407.2|DHYD	LOC119553856|XP_037720433.1|DSUP
OG0007591	LOC111592172|XP_023159994.1|DHYD	LOC119551578|XP_037716908.1|DSUP
OG0007592	LOC111593917|XP_023162757.2|DHYD	LOC119549181|XP_037712919.1|DSUP
OG0007593	LOC111592701|XP_023160887.1|DHYD	LOC119558163|XP_037727353.1|DSUP
OG0007594	LOC111592173|XP_023159997.2|DHYD	LOC119549769|XP_037713955.1|DSUP
OG0007595	LOC111598000|XP_023168757.1|DHYD	LOC119551702|XP_037717103.1|DSUP
OG0007596	LOC111601575|XP_023173994.2|DHYD	LOC119553775|XP_037720310.1|DSUP
OG0007597	LOC111593536|XP_023162107.1|DHYD	LOC119554923|XP_037721956.1|DSUP
OG0007598	LOC111592155|XP_023159973.1|DHYD	LOC119550559|XP_037715275.1|DSUP
OG0007599	LOC111604519|XP_023178384.1|DHYD	LOC119554285|XP_037721068.1|DSUP
OG0007600	LOC111604514|XP_023178379.1|DHYD	LOC119552647|XP_037718272.1|DSUP
OG0007601	LOC111595066|XP_023164390.1|DHYD	LOC119553375|XP_037719653.1|DSUP
OG0007602	LOC111600961|XP_023173109.1|DHYD	LOC119553640|XP_037720046.1|DSUP
OG0007603	LOC111600980|XP_023173135.2|DHYD	LOC119553639|XP_037720042.1|DSUP
OG0007604	LOC111598079|XP_023168888.2|DHYD	LOC119555549|XP_037722916.1|DSUP
OG0007605	LOC111597625|XP_023168195.2|DHYD	LOC119554509|XP_037721375.1|DSUP
OG0007606	LOC111598385|XP_023169362.1|DHYD	LOC119552499|XP_037718031.1|DSUP
OG0007607	LOC111601391|XP_023173702.2|DHYD	LOC119545833|XP_037707675.1|DSUP
OG0007608	LOC111598092|XP_023168910.2|DHYD	LOC119554790|XP_037721765.1|DSUP
OG0007609	LOC111605122|XP_023179246.2|DHYD	LOC119556567|XP_037724794.1|DSUP
OG0007610	LOC111592204|XP_023160039.2|DHYD	LOC119550060|XP_037714448.1|DSUP
OG0007611	LOC111593718|XP_030079820.1|DHYD	LOC119550109|XP_037714559.1|DSUP
OG0007612	LOC111592109|XP_023159908.2|DHYD	LOC119549627|XP_037713737.1|DSUP
OG0007613	LOC111597050|XP_023167336.2|DHYD	LOC119551096|XP_037716203.1|DSUP
OG0007614	LOC111591931|XP_023159629.2|DHYD	LOC119553191|XP_037719369.1|DSUP
OG0007615	LOC111603740|XP_023177225.1|DHYD	LOC119555391|XP_037722665.1|DSUP
OG0007616	LOC111598332|XP_023169301.2|DHYD	LOC119545803|XP_037707615.1|DSUP
OG0007617	LOC111593529|XP_023162090.1|DHYD	LOC119555455|XP_037722783.1|DSUP
OG0007618	LOC111600987|XP_023173146.1|DHYD	LOC119553764|XP_037720299.1|DSUP
OG0007619	LOC111604290|XP_023178076.1|DHYD	LOC119552790|XP_037718545.1|DSUP
OG0007620	LOC111604451|XP_030079933.1|DHYD	LOC119554188|XP_037720911.1|DSUP
OG0007621	LOC111604105|XP_023177777.2|DHYD	LOC119551642|XP_037717000.1|DSUP
OG0007622	LOC111599241|XP_023170606.2|DHYD	LOC119555006|XP_037722075.1|DSUP
OG0007623	LOC111600949|XP_023173088.2|DHYD	LOC119555640|XP_037723095.1|DSUP
OG0007624	LOC111605709|XP_023180163.2|DHYD	LOC119553491|XP_037719827.1|DSUP
OG0007625	LOC111592772|XP_023160941.2|DHYD	LOC119555639|XP_037723088.1|DSUP
OG0007626	LOC111605628|XP_023180048.1|DHYD	LOC119553846|XP_037720418.1|DSUP
OG0007627	LOC111605627|XP_023180047.2|DHYD	LOC119552938|XP_037718819.1|DSUP
OG0007628	LOC111594143|XP_023163080.1|DHYD	LOC119555889|XP_037723525.1|DSUP
OG0007629	LOC111601553|XP_023173963.2|DHYD	LOC119553135|XP_037719255.1|DSUP
OG0007630	LOC111603630|XP_023177067.2|DHYD	LOC119560235|XP_037729525.1|DSUP
OG0007631	LOC111593232|XP_023161651.2|DHYD	LOC119562909|XP_037731980.1|DSUP
OG0007632	LOC111596899|XP_023167117.1|DHYD, LOC115482993|XP_030079487.1|DHYD	LOC119555555|XP_037722929.1|DSUP
OG0007633	LOC111595787|XP_030080279.1|DHYD	LOC119548773|XP_037712246.1|DSUP
OG0007634	LOC111598238|XP_023169170.1|DHYD	LOC119563432|XP_037732746.1|DSUP
OG0007635	LOC111594671|XP_023163845.2|DHYD	LOC119546454|XP_037708657.1|DSUP
OG0007636	LOC111592286|XP_023160156.2|DHYD	LOC119553593|XP_037719971.1|DSUP
OG0007637	LOC111594702|XP_023163891.2|DHYD	LOC119559610|XP_037728564.1|DSUP
OG0007638	LOC111604614|XP_030081070.1|DHYD	LOC119557217|XP_037725809.1|DSUP
OG0007639	LOC111592001|XP_023159734.2|DHYD	LOC119556111|XP_037723911.1|DSUP
OG0007640	LOC111596513|XP_023166583.2|DHYD	LOC119551619|XP_037716960.1|DSUP
OG0007641	LOC111598550|XP_023169610.2|DHYD	LOC119561388|XP_037730989.1|DSUP
OG0007642	LOC115483442|XP_030081280.1|DHYD, LOC111593746|XP_030081269.1|DHYD	LOC119549436|XP_037713457.1|DSUP
OG0007643	LOC111603009|XP_023176181.2|DHYD	LOC119563133|XP_037732311.1|DSUP
OG0007644	LOC111596882|XP_023167102.1|DHYD	LOC119554011|XP_037720655.1|DSUP
OG0007645	LOC115482808|XP_030078825.1|DHYD	LOC119560555|XP_037729998.1|DSUP
OG0007646	LOC111599463|XP_023170901.1|DHYD	LOC119546694|XP_037709100.1|DSUP
OG0007647	LOC111598911|XP_030079138.1|DHYD	LOC119547192|XP_037709857.1|DSUP
OG0007648	LOC111593310|XP_023161774.2|DHYD	LOC119551326|XP_037716548.1|DSUP
OG0007649	LOC111595657|XP_023165248.1|DHYD	LOC119554524|XP_037721398.1|DSUP
OG0007650	LOC111594781|XP_023164006.2|DHYD, LOC111594790|XP_023164018.2|DHYD	LOC119549793|XP_037713986.1|DSUP
OG0007651	LOC111593438|XP_023161957.2|DHYD	LOC119557632|XP_037726390.1|DSUP
OG0007652	LOC111598030|XP_023168826.1|DHYD, LOC111598031|XP_023168827.1|DHYD	LOC119549449|XP_037713473.1|DSUP
OG0007653	LOC111597248|XP_023167616.2|DHYD	LOC119552923|XP_037718792.1|DSUP
OG0007654	LOC111597542|XP_023168099.2|DHYD	LOC119554085|XP_037720756.1|DSUP
OG0007655	LOC111597957|XP_023168689.1|DHYD, LOC111601277|XP_023173562.2|DHYD, LOC111597330|XP_023167741.2|DHYD	LOC119550583|XP_037715305.1|DSUP
OG0007657	LOC111604276|XP_023178044.2|DHYD	LOC119560268|XP_037729563.1|DSUP, LOC119560298|XP_037729597.1|DSUP
OG0007659	LOC111592209|XP_023160047.2|DHYD	LOC119550496|XP_037715115.1|DSUP
OG0007660	LOC111600248|XP_023172057.2|DHYD	LOC119554747|XP_037721704.1|DSUP
OG0007664	LOC111593267|XP_023161702.1|DHYD	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC111598298|XP_023169257.2|DHYD	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC111598190|XP_023169087.1|DHYD	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC111593029|XP_023161359.1|DHYD	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC111598946|XP_023170195.1|DHYD	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC111598399|XP_023169388.2|DHYD	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC111598398|XP_023169387.2|DHYD	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC111603147|XP_023176390.1|DHYD	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC111598426|XP_023169437.2|DHYD	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC111594502|XP_023163582.2|DHYD	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC111603230|XP_030079327.1|DHYD	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC111602875|XP_023175970.2|DHYD	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC111601903|XP_023174517.2|DHYD	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC111597253|XP_023167624.2|DHYD	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC111595360|XP_023164807.2|DHYD	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC111595352|XP_023164791.1|DHYD	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC111602270|XP_023175033.1|DHYD	LOC119545941|XP_037707815.1|DSUP
OG0007681	LOC111597171|XP_023167499.1|DHYD	LOC119560482|XP_037729872.1|DSUP
OG0007682	LOC111598413|XP_023169420.1|DHYD	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC111591984|XP_023159703.1|DHYD	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC111602863|XP_023175947.2|DHYD	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC111600222|XP_030079390.1|DHYD	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC111594053|XP_023162937.2|DHYD	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC111593638|XP_023162282.2|DHYD	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC111604197|XP_023177921.1|DHYD	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC111593061|XP_023161403.2|DHYD	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC111596758|XP_023166867.2|DHYD	LOC119557640|XP_037726405.1|DSUP
OG0007691	LOC111603296|XP_023176586.1|DHYD	LOC119557694|XP_037726499.1|DSUP
OG0007692	LOC111603356|XP_023176670.2|DHYD	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC111593043|XP_023161380.2|DHYD	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC111595063|XP_023164386.1|DHYD	LOC119555079|XP_037722220.1|DSUP
OG0007695	LOC111596472|XP_030079443.1|DHYD	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC111592341|XP_023160237.2|DHYD	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC111591911|XP_030079626.1|DHYD	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC111593463|XP_030079406.1|DHYD	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC111593989|XP_023162848.1|DHYD	LOC119556732|XP_037725063.1|DSUP
OG0007700	LOC111596771|XP_023166886.2|DHYD	LOC119556287|XP_037724270.1|DSUP
OG0007701	LOC111604748|XP_030079556.1|DHYD	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC111591983|XP_023159702.1|DHYD	LOC119557731|XP_037726543.1|DSUP
OG0007703	LOC111604268|XP_023178078.1|DHYD	LOC119556862|XP_037725262.1|DSUP
OG0007704	LOC111597845|XP_023168522.1|DHYD	LOC119556750|XP_037725103.1|DSUP
OG0007705	LOC111595963|XP_023165705.1|DHYD	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC111603219|XP_030079311.1|DHYD	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC111600202|XP_030079392.1|DHYD	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC111593022|XP_023161331.2|DHYD	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC111596709|XP_030078955.1|DHYD	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC111592370|XP_023160304.1|DHYD	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC111598286|XP_023169236.2|DHYD	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC111598148|XP_030078880.1|DHYD	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC111597365|XP_030079942.1|DHYD	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC111594080|XP_023162991.2|DHYD	LOC119558000|XP_037727030.1|DSUP
OG0007715	LOC111596750|XP_023166850.1|DHYD	LOC119557639|XP_037726403.1|DSUP
OG0007716	LOC111595984|XP_023165738.2|DHYD	LOC119555938|XP_037723572.1|DSUP
OG0007718	LOC111594273|XP_023163271.1|DHYD	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC111598402|XP_023169394.1|DHYD	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC111598400|XP_023169392.2|DHYD	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC111603349|XP_023176659.2|DHYD	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC111603377|XP_023176697.2|DHYD	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC111596576|XP_023166617.1|DHYD	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC111599040|XP_023170322.2|DHYD	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC111597453|XP_023167958.1|DHYD	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC111596715|XP_023166804.1|DHYD	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC111596878|XP_023167095.1|DHYD	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC111597309|XP_023167703.2|DHYD	LOC119556011|XP_037723707.1|DSUP
OG0007729	LOC111597284|XP_023167667.1|DHYD	LOC119557473|XP_037726169.1|DSUP
OG0007730	LOC111597257|XP_023167629.2|DHYD	LOC119557558|XP_037726271.1|DSUP
OG0007731	LOC111598760|XP_023169937.2|DHYD	LOC119553072|XP_037719126.1|DSUP
OG0007732	LOC111593078|XP_023161433.1|DHYD	LOC119556050|XP_037723773.1|DSUP
OG0007733	LOC111598268|XP_023169213.1|DHYD	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC111598351|XP_023169326.2|DHYD	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC111603385|XP_023176712.1|DHYD	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC111594199|XP_023163556.1|DHYD	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC111600712|XP_023172737.2|DHYD	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC111599559|XP_023170995.2|DHYD	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC111604742|XP_023178684.2|DHYD	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC111596469|XP_023166488.2|DHYD	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC111597374|XP_023167800.2|DHYD	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC111598828|XP_023170028.1|DHYD	LOC119556230|XP_037724179.1|DSUP
OG0007743	LOC111604272|XP_023178038.2|DHYD	LOC119563057|XP_037732199.1|DSUP
OG0007744	LOC111600510|XP_023172406.1|DHYD	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC111596725|XP_023166826.2|DHYD	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC111597400|XP_023167847.2|DHYD	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC111603101|XP_030079303.1|DHYD	LOC119557858|XP_037726779.1|DSUP
OG0007748	LOC111593059|XP_030079316.1|DHYD	LOC119556905|XP_037725318.1|DSUP
OG0007749	LOC111593425|XP_023161937.2|DHYD	LOC119558176|XP_037727370.1|DSUP
OG0007750	LOC111601974|XP_023174619.2|DHYD	LOC119563502|XP_037732871.1|DSUP
OG0007751	LOC111599214|XP_023170579.2|DHYD	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC111593030|XP_023161364.1|DHYD	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC111598448|XP_023169470.1|DHYD	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC111596630|XP_023166686.1|DHYD	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC111596636|XP_023166693.1|DHYD	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC111602878|XP_023175973.2|DHYD	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC111593654|XP_023162308.1|DHYD	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC111596333|XP_023166268.1|DHYD	LOC119546500|XP_037708742.1|DSUP
OG0007759	LOC111592464|XP_023160433.1|DHYD	LOC119562884|XP_037731928.1|DSUP
OG0007760	LOC111601917|XP_023174533.1|DHYD	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC111605312|XP_023179541.2|DHYD	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC111596638|XP_023166696.2|DHYD	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC111599181|XP_023170534.2|DHYD	LOC119546649|XP_037709024.1|DSUP
OG0007764	LOC111594269|XP_023163267.1|DHYD	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC111594268|XP_023163266.2|DHYD	LOC119557985|XP_037727002.1|DSUP
OG0007766	LOC111605495|XP_023179811.2|DHYD	LOC119559862|XP_037728900.1|DSUP
OG0007767	LOC111597864|XP_023168566.1|DHYD	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC111601955|XP_023174587.1|DHYD	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC111604759|XP_023178722.2|DHYD	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC111604711|XP_023178655.2|DHYD	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC111598939|XP_023170185.2|DHYD	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC111598876|XP_023170104.1|DHYD	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC111593214|XP_023161632.2|DHYD	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC111596546|XP_030079530.1|DHYD	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC111593054|XP_023161396.1|DHYD	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC111598265|XP_023169212.2|DHYD	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC111593473|XP_023162002.2|DHYD	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC111604656|XP_023178581.2|DHYD	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC111595353|XP_030079929.1|DHYD	LOC119557699|XP_037726501.1|DSUP
