Orthogroup	DALB.longest_only	DSIM.longest_only
OG0007677	LOC117577803|XP_034118625.1|DALB	LOC6740007|XP_002076891.2|DSIM
OG0007678	LOC117577688|XP_034118478.1|DALB	LOC6726123|XP_002107101.1|DSIM
OG0007679	LOC117578334|XP_034119690.1|DALB	LOC6726128|XP_016039632.1|DSIM
OG0007681	LOC117576830|XP_034117795.1|DALB	LOC27206450|XP_016033925.1|DSIM
OG0007682	LOC117575203|XP_034115215.1|DALB	LOC6740151|XP_016039532.1|DSIM
OG0007683	LOC117578230|XP_034119504.1|DALB	LOC6740236|XP_016040045.1|DSIM
OG0007685	LOC117563487|XP_034097790.1|DALB	LOC6740148|XP_039153277.1|DSIM
OG0007686	LOC117563391|XP_034097618.1|DALB	LOC6740165|XP_016039654.1|DSIM
OG0007687	LOC117576876|XP_034117916.1|DALB	LOC27207746|XP_039153140.1|DSIM
OG0007688	LOC117574180|XP_034113764.1|DALB	LOC6729330|XP_016035974.1|DSIM
OG0007689	LOC117577549|XP_034118271.1|DALB	LOC6726550|XP_016040217.1|DSIM
OG0007690	LOC117577899|XP_034118773.1|DALB	LOC27206632|XP_039152929.1|DSIM
OG0007691	LOC117573625|XP_034112818.1|DALB	LOC120284205|XP_039151034.1|DSIM
OG0007692	LOC117577555|XP_034118278.1|DALB	LOC6725879|XP_016039235.1|DSIM
OG0007693	LOC117570577|XP_034108217.1|DALB	LOC6726413|XP_039154078.1|DSIM
OG0007694	LOC117572804|XP_034111796.1|DALB	LOC6738144|XP_016031977.1|DSIM
OG0007695	LOC117569842|XP_034107064.1|DALB	LOC6725244|XP_039152451.1|DSIM
OG0007696	LOC117571051|XP_034108910.1|DALB	LOC6738609|XP_016032452.1|DSIM
OG0007697	LOC117569401|XP_034106427.1|DALB	LOC6736781|XP_039149999.1|DSIM
OG0007698	LOC117565223|XP_034100160.1|DALB	LOC6740105|XP_039152414.1|DSIM
OG0007699	LOC117577546|XP_034118267.1|DALB	LOC6725391|XP_016038441.1|DSIM
OG0007700	LOC117570863|XP_034108644.1|DALB	LOC6724932|XP_016037790.1|DSIM
OG0007701	LOC117569550|XP_034106652.1|DALB	LOC6725216|XP_016038234.1|DSIM
OG0007702	LOC117577636|XP_034118396.1|DALB	LOC6724809|XP_016037590.1|DSIM
OG0007703	LOC117571400|XP_034109421.1|DALB	LOC6725104|XP_016038079.1|DSIM
OG0007704	LOC117575602|XP_034115762.1|DALB	LOC6730300|XP_002105583.1|DSIM
OG0007705	LOC117578188|XP_034119440.1|DALB	LOC6726377|XP_002107336.1|DSIM
OG0007706	LOC117575518|XP_034115659.1|DALB	LOC27207901|XP_016022754.1|DSIM
OG0007707	LOC117574714|XP_034114530.1|DALB	LOC6725959|XP_039154028.1|DSIM
OG0007708	LOC117574698|XP_034114544.1|DALB	LOC27207566|XP_039153578.1|DSIM
OG0007709	LOC117577723|XP_034118521.1|DALB	LOC6725863|XP_016039190.1|DSIM
OG0007710	LOC117575849|XP_034116161.1|DALB	LOC6725744|XP_016039062.1|DSIM
OG0007711	LOC117567264|XP_034103019.1|DALB	LOC6726198|XP_002107173.1|DSIM
OG0007712	LOC117575639|XP_034115821.1|DALB	LOC6725992|XP_016039366.1|DSIM
OG0007713	LOC117578124|XP_034119202.1|DALB	LOC6739981|XP_039152840.1|DSIM
OG0007714	LOC117578229|XP_034119498.1|DALB	LOC6726567|XP_016040234.2|DSIM
OG0007715	LOC117577908|XP_034118796.1|DALB	LOC6725896|XP_002106891.1|DSIM
OG0007716	LOC117577737|XP_034118536.1|DALB	LOC6725616|XP_002106623.3|DSIM
OG0007717	LOC117573891|XP_034113283.1|DALB	LOC6730308|XP_002105591.2|DSIM
OG0007718	LOC117577552|XP_034118273.1|DALB	LOC6726604|XP_002107553.1|DSIM
OG0007719	LOC117568249|XP_034104624.1|DALB	LOC6725177|XP_016038196.1|DSIM
OG0007720	LOC117571743|XP_034109974.1|DALB	LOC6725178|XP_039152985.1|DSIM
OG0007721	LOC117574014|XP_034113494.1|DALB	LOC6739894|XP_016038729.1|DSIM
OG0007722	LOC117567752|XP_034103835.1|DALB	LOC6725571|XP_002106582.3|DSIM
OG0007723	LOC117577580|XP_034118315.1|DALB	LOC27207255|XP_016038718.1|DSIM
OG0007724	LOC117566214|XP_034101648.1|DALB	LOC6730472|XP_016022934.1|DSIM
OG0007725	LOC117574929|XP_034114908.1|DALB	LOC6740114|XP_002076995.2|DSIM
OG0007726	LOC117576552|XP_034117328.1|DALB	LOC6725715|XP_002106718.3|DSIM
OG0007727	LOC117577773|XP_034118584.1|DALB	LOC6725860|XP_016039189.1|DSIM
OG0007728	LOC117570721|XP_034108428.1|DALB	LOC6725228|XP_016038242.1|DSIM
OG0007729	LOC117578071|XP_034119103.1|DALB	LOC6725702|XP_002106705.1|DSIM
OG0007730	LOC117575503|XP_034115641.1|DALB	LOC6725231|XP_016038247.1|DSIM, LOC6725229|XP_016038243.1|DSIM
OG0007731	LOC117568916|XP_034105713.1|DALB	LOC6737363|XP_016031099.1|DSIM
OG0007732	LOC117565051|XP_034099888.1|DALB	LOC27208517|XP_016040181.1|DSIM
OG0007733	LOC117567282|XP_034103043.1|DALB	LOC6726160|XP_002107136.1|DSIM
OG0007734	LOC117567237|XP_034102966.1|DALB	LOC6726166|XP_002107142.2|DSIM
OG0007735	LOC117577633|XP_034118392.1|DALB	LOC6725399|XP_002106415.1|DSIM
OG0007736	LOC117563376|XP_034097575.1|DALB	LOC6739918|XP_016037690.1|DSIM
OG0007738	LOC117573294|XP_034112289.1|DALB	LOC6729197|XP_016035846.1|DSIM
OG0007739	LOC117578138|XP_034119242.1|DALB	LOC6725032|XP_002106063.3|DSIM
OG0007740	LOC117568674|XP_034105374.1|DALB	LOC6725290|XP_039153491.1|DSIM
OG0007741	LOC117578056|XP_034119080.1|DALB	LOC27208139|XP_039152977.1|DSIM
OG0007742	LOC117576037|XP_034116454.1|DALB	LOC27207347|XP_016039598.1|DSIM
OG0007743	LOC117575230|XP_034115251.1|DALB	LOC6730068|XP_016036838.1|DSIM
OG0007744	LOC117569745|XP_034106923.1|DALB	LOC27208742|XP_016024749.1|DSIM
OG0007745	LOC117575748|XP_034115997.1|DALB	LOC6727554|XP_016034125.1|DSIM
OG0007746	LOC117574645|XP_034114435.1|DALB	LOC6728967|XP_016035643.1|DSIM
OG0007747	LOC117577544|XP_034118263.1|DALB	LOC6726262|XP_039153873.1|DSIM
OG0007748	LOC117578048|XP_034119058.1|DALB	LOC6726533|XP_016040186.1|DSIM
OG0007749	LOC117578152|XP_034119262.1|DALB	LOC6740605|XP_016037786.1|DSIM
OG0007750	LOC117574424|XP_034114153.1|DALB	LOC6730278|XP_002105561.1|DSIM
OG0007751	LOC117566218|XP_034101653.1|DALB	LOC6730476|XP_002077657.2|DSIM
OG0007752	LOC117578116|XP_034119192.1|DALB	LOC6740284|XP_016040303.1|DSIM
OG0007753	LOC117578182|XP_034119386.1|DALB	LOC6725535|XP_016038673.1|DSIM
OG0007754	LOC117567198|XP_034102921.1|DALB	LOC6725682|XP_016038940.1|DSIM
OG0007755	LOC117567189|XP_034102910.1|DALB	LOC6725680|XP_002106684.1|DSIM
OG0007756	LOC117566873|XP_034102374.1|DALB	LOC6726315|XP_002107276.1|DSIM
OG0007757	LOC117568881|XP_034105675.1|DALB	LOC6725185|XP_016038213.1|DSIM
OG0007758	LOC117564785|XP_034099584.1|DALB	LOC6731216|XP_016023759.1|DSIM
OG0007759	LOC117575208|XP_034115223.1|DALB	LOC6730220|XP_002105503.2|DSIM
OG0007760	LOC117569235|XP_034106202.1|DALB	LOC6739855|XP_016039418.1|DSIM
OG0007761	LOC117572395|XP_034111066.1|DALB	LOC6740276|XP_016040262.1|DSIM
OG0007762	LOC117574205|XP_034113804.1|DALB	LOC27208496|XP_016040263.1|DSIM
OG0007763	LOC117566223|XP_034101659.1|DALB	LOC6730478|XP_002077659.1|DSIM
OG0007764	LOC117563360|XP_034097545.1|DALB	LOC6725405|XP_016038476.1|DSIM
OG0007765	LOC117578067|XP_034119098.1|DALB	LOC27207085|XP_016038480.1|DSIM
OG0007766	LOC117575178|XP_034115179.1|DALB	LOC6728227|XP_016034866.1|DSIM
OG0007767	LOC117573126|XP_034111941.1|DALB	LOC27208996|XP_039152171.1|DSIM
OG0007768	LOC117576413|XP_034117035.1|DALB	LOC6726038|XP_002107020.1|DSIM
OG0007769	LOC117577692|XP_034118483.1|DALB	LOC6726063|XP_002107045.1|DSIM
OG0007770	LOC117569784|XP_034106979.1|DALB	LOC6731439|XP_016024070.1|DSIM
OG0007771	LOC117564157|XP_034098713.1|DALB	LOC6732384|XP_002079505.2|DSIM
OG0007772	LOC117566012|XP_034101328.1|DALB	LOC6724889|XP_016037728.1|DSIM
OG0007773	LOC117565175|XP_034100058.1|DALB	LOC6731148|XP_016023704.1|DSIM
OG0007774	LOC117570397|XP_034107907.1|DALB	LOC6737161|XP_002084008.3|DSIM
OG0007775	LOC117564008|XP_034098494.1|DALB	LOC6725935|XP_002106919.2|DSIM
OG0007776	LOC117577610|XP_034118348.1|DALB	LOC6726334|XP_039152423.1|DSIM
OG0007777	LOC117564291|XP_034098884.1|DALB	LOC6725887|XP_002106882.1|DSIM
OG0007778	LOC117576372|XP_034116962.1|DALB	LOC6726518|XP_002107474.1|DSIM
OG0007779	LOC117567934|XP_034104114.1|DALB	LOC6738310|XP_002085121.2|DSIM
OG0007780	LOC117567468|XP_034103383.1|DALB	LOC6724980|XP_016037932.1|DSIM
OG0007781	LOC117568613|XP_034105269.1|DALB	LOC6726595|XP_039153410.1|DSIM
OG0007782	LOC117570220|XP_034107648.1|DALB	LOC6725061|XP_016038036.1|DSIM
OG0007783	LOC117563604|XP_034097893.1|DALB	LOC6725270|XP_016038279.1|DSIM
OG0007784	LOC117574122|XP_034113666.1|DALB	LOC6726679|XP_016033173.1|DSIM
OG0007785	LOC117575961|XP_034116334.1|DALB	LOC27209208|XP_039153001.1|DSIM
OG0007786	LOC117565842|XP_034101049.1|DALB	LOC6730480|XP_002077661.2|DSIM
OG0007787	LOC117575630|XP_034115798.1|DALB	LOC6730146|XP_016036911.2|DSIM
OG0007788	LOC117576776|XP_034117720.1|DALB	LOC6729097|XP_002104418.1|DSIM
OG0007789	LOC117573434|XP_034112540.1|DALB	LOC6727260|XP_039151385.1|DSIM
OG0007790	LOC117576801|XP_034117751.1|DALB	LOC6730004|XP_039151368.1|DSIM
OG0007791	LOC117576748|XP_034117673.1|DALB	LOC6739683|XP_039150486.1|DSIM
OG0007792	LOC117574515|XP_034114269.1|DALB	LOC27208923|XP_039153539.1|DSIM
OG0007793	LOC117576497|XP_034117167.1|DALB	LOC27208935|XP_039151570.1|DSIM
OG0007794	LOC117578315|XP_034119661.1|DALB	LOC27207432|XP_016040013.1|DSIM
OG0007795	LOC117572601|XP_034111417.1|DALB	LOC6725327|XP_002106344.1|DSIM
OG0007796	LOC117573662|XP_034112881.1|DALB	LOC6729558|XP_002104866.1|DSIM
OG0007797	LOC117574597|XP_034114373.1|DALB	LOC6730194|XP_016036949.1|DSIM
OG0007798	LOC117574599|XP_034114377.1|DALB	LOC6730193|XP_002105484.1|DSIM
OG0007799	LOC117573774|XP_034113064.1|DALB	LOC6729110|XP_002104431.1|DSIM
OG0007800	LOC117574746|XP_034114574.1|DALB	LOC6729074|XP_002104395.1|DSIM
OG0007801	LOC117573934|XP_034113350.1|DALB	LOC6729534|XP_016036207.1|DSIM
OG0007802	LOC117576952|XP_034118006.1|DALB	LOC6728796|XP_002104131.1|DSIM
OG0007803	LOC117573433|XP_034112539.1|DALB	LOC6727535|XP_016034113.2|DSIM
OG0007804	LOC117577779|XP_034118589.1|DALB	LOC6725676|XP_016038936.1|DSIM
OG0007805	LOC117577784|XP_034118600.1|DALB	LOC6726593|XP_002107543.1|DSIM
OG0007806	LOC117577781|XP_034118596.1|DALB	LOC6726594|XP_002107544.1|DSIM
OG0007808	LOC117575408|XP_034115478.1|DALB	LOC6729542|XP_016036215.1|DSIM
OG0007809	LOC117577974|XP_034118946.1|DALB	LOC27208782|XP_016040118.1|DSIM
OG0007810	LOC117563688|XP_034098011.1|DALB	LOC6732206|XP_016024884.1|DSIM
OG0007811	LOC117575646|XP_034115818.1|DALB	LOC6728648|XP_016035290.1|DSIM
OG0007812	LOC117567038|XP_034102642.1|DALB	LOC6725479|XP_002106495.1|DSIM
OG0007813	LOC117574130|XP_034113679.1|DALB	LOC6729492|XP_016036163.1|DSIM
OG0007814	LOC117564392|XP_034099006.1|DALB	LOC6726301|XP_016039843.1|DSIM
OG0007815	LOC117565331|XP_034100272.1|DALB	LOC6740039|XP_002076921.1|DSIM
OG0007816	LOC117571504|XP_034109563.1|DALB	LOC6738851|XP_002085651.1|DSIM
OG0007817	LOC117574707|XP_034114511.1|DALB	LOC6726890|XP_002102292.1|DSIM
OG0007818	LOC117573482|XP_034112599.1|DALB	LOC6729350|XP_016035985.1|DSIM
OG0007819	LOC117565478|XP_034100476.1|DALB	LOC27207586|XP_016040094.1|DSIM
OG0007820	LOC117576531|XP_034117245.1|DALB	LOC6730333|XP_016037099.1|DSIM
OG0007821	LOC117574857|XP_034114764.1|DALB	LOC6730183|XP_002105474.1|DSIM
OG0007822	LOC117574856|XP_034114763.1|DALB	LOC6730184|XP_016036941.1|DSIM
OG0007823	LOC117575874|XP_034116195.1|DALB	LOC6730187|XP_016036944.1|DSIM
OG0007824	LOC117574870|XP_034114779.1|DALB	LOC6730049|XP_016036820.1|DSIM
OG0007825	LOC117573951|XP_034113368.1|DALB	LOC6728276|XP_016034910.1|DSIM
OG0007826	LOC117575864|XP_034116176.1|DALB	LOC6729941|XP_002105236.1|DSIM
OG0007827	LOC117578089|XP_034119145.1|DALB	LOC6725303|XP_016038339.1|DSIM
OG0007828	LOC117567192|XP_034102912.1|DALB	LOC6739617|XP_016030560.1|DSIM
OG0007830	LOC117575467|XP_034115573.1|DALB	LOC6727568|XP_002102947.1|DSIM
OG0007831	LOC117578175|XP_034119357.1|DALB	LOC6726050|XP_002107032.1|DSIM
OG0007832	LOC117568591|XP_034105228.1|DALB	LOC6740058|XP_039153641.1|DSIM
OG0007833	LOC117566274|XP_034101699.1|DALB	LOC6724915|XP_002105953.1|DSIM
OG0007834	LOC117575528|XP_034115667.1|DALB	LOC6729523|XP_002104831.1|DSIM
OG0007835	LOC117574325|XP_034114026.1|DALB	LOC27206702|XP_002104848.1|DSIM
OG0007836	LOC117575895|XP_034116229.1|DALB	LOC27208226|XP_016034786.1|DSIM
OG0007837	LOC117573445|XP_034112557.1|DALB	LOC6726940|XP_002102342.1|DSIM
OG0007838	LOC117574749|XP_034114580.1|DALB	LOC6726932|XP_016033429.1|DSIM
OG0007839	LOC117563588|XP_034097868.1|DALB	LOC6740038|XP_002076922.1|DSIM
OG0007840	LOC117576769|XP_034117711.1|DALB	LOC6730143|XP_002105434.1|DSIM
OG0007841	LOC117573716|XP_034112976.1|DALB	LOC6729015|XP_002104336.1|DSIM
OG0007842	LOC117573652|XP_034112866.1|DALB	LOC6730022|XP_039151378.1|DSIM
OG0007843	LOC117573577|XP_034112756.1|DALB	LOC6730023|XP_016036794.1|DSIM
OG0007844	LOC117571283|XP_034109237.1|DALB	LOC6735069|XP_016028357.1|DSIM
OG0007845	LOC117574771|XP_034114606.1|DALB	LOC6728222|XP_016034859.1|DSIM
OG0007846	LOC117569171|XP_034106133.1|DALB	LOC6725182|XP_002106206.2|DSIM
OG0007847	LOC117576518|XP_034117218.1|DALB	LOC6729340|XP_002104657.1|DSIM
OG0007848	LOC117573480|XP_034112598.1|DALB	LOC6729347|XP_002104663.2|DSIM
OG0007849	LOC117573794|XP_034113093.1|DALB	LOC6728734|XP_002104069.1|DSIM
OG0007850	LOC117573793|XP_034113091.1|DALB	LOC6728733|XP_002104068.1|DSIM
OG0007851	LOC117576145|XP_034116603.1|DALB	LOC6729831|XP_002105134.2|DSIM
OG0007852	LOC117576246|XP_034116758.1|DALB	LOC6728377|XP_002103725.1|DSIM
OG0007853	LOC117573394|XP_034112488.1|DALB	LOC6729951|XP_002105246.1|DSIM
OG0007854	LOC117576975|XP_034118045.1|DALB	LOC6729359|XP_002104675.1|DSIM
OG0007855	LOC117574903|XP_034114832.1|DALB	LOC6740633|XP_039151839.1|DSIM
OG0007856	LOC117573485|XP_034112603.1|DALB	LOC6729348|XP_039151820.1|DSIM
OG0007857	LOC117575069|XP_034115048.1|DALB	LOC6729272|XP_016035917.1|DSIM
OG0007858	LOC117565958|XP_034101244.1|DALB	LOC6731462|XP_016024114.1|DSIM
OG0007859	LOC117577543|XP_034118262.1|DALB	LOC6725511|XP_002106524.2|DSIM
OG0007860	LOC117575010|XP_034114977.1|DALB	LOC6728608|XP_002103949.1|DSIM
OG0007861	LOC117573275|XP_034112249.1|DALB	LOC6728612|XP_002103953.1|DSIM
OG0007863	LOC117564696|XP_034099460.1|DALB	LOC6732576|XP_002079695.1|DSIM
OG0007864	LOC117576802|XP_034117753.1|DALB	LOC6728952|XP_016035632.1|DSIM
OG0007865	LOC117568942|XP_034105771.1|DALB	LOC6737726|XP_002084555.1|DSIM
OG0007866	LOC117575102|XP_034115096.1|DALB	LOC6739738|XP_016034306.1|DSIM
OG0007868	LOC117575363|XP_034115417.1|DALB	LOC6729508|XP_002104816.1|DSIM
OG0007869	LOC117567096|XP_034102770.1|DALB	LOC6725253|XP_016038263.1|DSIM
OG0007870	LOC117566847|XP_034102329.1|DALB	LOC6737608|XP_002084440.1|DSIM
OG0007871	LOC117577752|XP_034118554.1|DALB	LOC6726009|XP_039152951.1|DSIM
OG0007872	LOC117572702|XP_034111649.1|DALB	LOC6737106|XP_039148987.1|DSIM
OG0007873	LOC117572354|XP_034111006.1|DALB	LOC27209356|XP_016030740.1|DSIM
OG0007874	LOC117576957|XP_034118018.1|DALB	LOC6725152|XP_002106178.1|DSIM
OG0007875	LOC117568421|XP_034104957.1|DALB	LOC6733891|XP_016026933.1|DSIM
OG0007876	LOC117569855|XP_034107083.1|DALB	LOC6725248|XP_039152452.1|DSIM
OG0007877	LOC117570644|XP_034108306.1|DALB	LOC6726007|XP_016039377.1|DSIM
OG0007878	LOC117568334|XP_034104809.1|DALB	LOC6735420|XP_002082362.1|DSIM
OG0007879	LOC117567933|XP_034104112.1|DALB	LOC6738482|XP_039149504.1|DSIM
OG0007880	LOC117570308|XP_034107771.1|DALB	LOC27207124|XP_016038038.1|DSIM
OG0007881	LOC117570998|XP_034108838.1|DALB	LOC6736687|XP_016030306.1|DSIM
OG0007882	LOC117568595|XP_034105234.1|DALB	LOC6736680|XP_016030297.1|DSIM
OG0007883	LOC117567446|XP_034103344.1|DALB	LOC6736681|XP_002083537.2|DSIM
OG0007884	LOC117566802|XP_034102240.1|DALB	LOC6738407|XP_002085216.1|DSIM
OG0007885	LOC117568233|XP_034104598.1|DALB	LOC6733892|XP_016026937.1|DSIM
OG0007886	LOC117563694|XP_034098029.1|DALB	LOC6732210|XP_016024886.1|DSIM
OG0007887	LOC117568594|XP_034105233.1|DALB	LOC6736678|XP_002083534.2|DSIM
OG0007888	LOC117567658|XP_034103667.1|DALB	LOC6737617|XP_002084449.1|DSIM
OG0007889	LOC117570177|XP_034107544.1|DALB	LOC6739000|XP_016032829.1|DSIM
OG0007890	LOC117572556|XP_034111319.1|DALB	LOC6737229|XP_016030936.1|DSIM
OG0007891	LOC117573756|XP_034113031.1|DALB	LOC6727950|XP_002103305.1|DSIM
OG0007892	LOC117566978|XP_034102531.1|DALB	LOC6733168|XP_002080244.1|DSIM
OG0007893	LOC117572169|XP_034110710.1|DALB	LOC6735890|XP_016029246.1|DSIM
OG0007894	LOC117568878|XP_034105659.1|DALB	LOC6737387|XP_039149470.1|DSIM
OG0007895	LOC117569739|XP_034106913.1|DALB	LOC6736204|XP_016029645.1|DSIM
OG0007896	LOC117566372|XP_034101761.1|DALB	LOC6737571|XP_002084404.1|DSIM
OG0007897	LOC117568822|XP_034105588.1|DALB	LOC6737816|XP_002084644.1|DSIM
OG0007898	LOC117568900|XP_034105694.1|DALB	LOC6736477|XP_002083347.1|DSIM
OG0007899	LOC117572311|XP_034110933.1|DALB	LOC6738495|XP_016032342.1|DSIM
OG0007900	LOC117567135|XP_034102836.1|DALB	LOC27208869|XP_016027310.1|DSIM
OG0007901	LOC117567596|XP_034103571.1|DALB	LOC6737333|XP_039150177.1|DSIM
OG0007902	LOC117576557|XP_034117289.1|DALB	LOC6725981|XP_002106963.1|DSIM
OG0007903	LOC117568727|XP_034105437.1|DALB	LOC27209380|XP_016032126.1|DSIM
OG0007904	LOC117572300|XP_034110903.1|DALB	LOC6738913|XP_002085708.1|DSIM
OG0007905	LOC117564724|XP_034099497.1|DALB	LOC6731420|XP_002078572.1|DSIM
OG0007906	LOC117572509|XP_034111253.1|DALB	LOC6736876|XP_016030520.1|DSIM
OG0007907	LOC117572361|XP_034111015.1|DALB	LOC6739615|XP_016030501.1|DSIM
OG0007908	LOC117572362|XP_034111016.1|DALB	LOC6736855|XP_002083711.1|DSIM
OG0007909	LOC117566300|XP_034101701.1|DALB	LOC6724912|XP_016037771.1|DSIM
OG0007910	LOC117569864|XP_034107090.1|DALB	LOC6738641|XP_002085443.2|DSIM
OG0007911	LOC117568987|XP_034105850.1|DALB	LOC6739610|XP_002076509.2|DSIM
OG0007912	LOC117568991|XP_034105853.1|DALB	LOC27206270|XP_016029913.1|DSIM
OG0007913	LOC117568993|XP_034105856.1|DALB	LOC6739611|XP_002076508.1|DSIM
OG0007914	LOC117570915|XP_034108714.1|DALB	LOC6737750|XP_039150095.1|DSIM
OG0007915	LOC117567684|XP_034103699.1|DALB	LOC6738359|XP_002085169.1|DSIM
OG0007917	LOC117568575|XP_034105195.1|DALB	LOC6733709|XP_016026676.1|DSIM
OG0007918	LOC117570066|XP_034107392.1|DALB	LOC6733301|XP_002080360.1|DSIM
OG0007919	LOC117566641|XP_034102074.1|DALB	LOC6734621|XP_039148298.1|DSIM
OG0007920	LOC117571178|XP_034109097.1|DALB	LOC6735587|XP_016028949.1|DSIM
OG0007921	LOC117569440|XP_034106494.1|DALB	LOC6733995|XP_016027025.1|DSIM
OG0007922	LOC117574700|XP_034114503.1|DALB	LOC6728425|XP_016035012.1|DSIM
OG0007923	LOC117566733|XP_034102170.1|DALB	LOC6725635|XP_039152285.1|DSIM
OG0007924	LOC117572213|XP_034110776.1|DALB	LOC6734203|XP_016027237.1|DSIM
OG0007925	LOC117570437|XP_034107985.1|DALB, LOC117566555|XP_034101987.1|DALB	LOC6736165|XP_002083065.1|DSIM
OG0007926	LOC117566401|XP_034101805.1|DALB	LOC6734686|XP_002081693.1|DSIM
OG0007927	LOC117564133|XP_034098684.1|DALB	LOC6731259|XP_016023816.1|DSIM
OG0007928	LOC117563340|XP_034097506.1|DALB	LOC6731555|XP_016024223.2|DSIM
OG0007929	LOC117563316|XP_034097465.1|DALB	LOC6731280|XP_016023844.1|DSIM
OG0007930	LOC117566799|XP_034102232.1|DALB	LOC6736181|XP_016029600.1|DSIM
OG0007931	LOC117563397|XP_034097621.1|DALB	LOC6731211|XP_016023754.1|DSIM
OG0007932	LOC117576074|XP_034116507.1|DALB	LOC27209219|XP_016039599.1|DSIM
OG0007933	LOC117575350|XP_034115407.1|DALB	LOC27206832|XP_016034357.1|DSIM
OG0007934	LOC117564843|XP_034099667.1|DALB	LOC6726701|XP_002102112.1|DSIM
OG0007936	LOC117563666|XP_034097975.1|DALB	LOC6731816|XP_016024506.1|DSIM
OG0007937	LOC117564002|XP_034098483.1|DALB	LOC6731401|XP_002078554.1|DSIM
OG0007939	LOC117565985|XP_034101288.1|DALB	LOC6730925|XP_016023374.1|DSIM
OG0007940	LOC117565983|XP_034101282.1|DALB	LOC6730927|XP_039154432.1|DSIM
OG0007941	LOC117567197|XP_034102917.1|DALB	LOC6740662|XP_016026006.1|DSIM
OG0007942	LOC117578008|XP_034119037.1|DALB	LOC6739834|XP_002076731.2|DSIM
OG0007944	LOC117568983|XP_034105840.1|DALB	LOC6736409|XP_016029915.1|DSIM
OG0007945	LOC117563603|XP_034097888.1|DALB	LOC6731845|XP_039148595.1|DSIM
OG0007946	LOC117564560|XP_034099284.1|DALB	LOC6735962|XP_016029312.1|DSIM
OG0007948	LOC117563572|XP_034097846.1|DALB	LOC6732449|XP_016025092.2|DSIM
OG0007949	LOC117565592|XP_034100686.1|DALB	LOC6725347|XP_016038399.1|DSIM
OG0007950	LOC117565741|XP_034100878.1|DALB	LOC6733006|XP_002080085.1|DSIM
OG0007951	LOC117563267|XP_034097385.1|DALB	LOC6739218|XP_016023539.1|DSIM
OG0007952	LOC117566130|XP_034101502.1|DALB	LOC6730997|XP_016023461.1|DSIM
OG0007953	LOC117563621|XP_034097912.1|DALB	LOC6731208|XP_039147064.1|DSIM
OG0007954	LOC117565617|XP_034100714.1|DALB	LOC6731261|XP_002078420.1|DSIM
OG0007955	LOC117565895|XP_034101128.1|DALB	LOC6731701|XP_039148186.1|DSIM
OG0007956	LOC117565935|XP_034101211.1|DALB	LOC6732857|XP_016025585.1|DSIM
OG0007957	LOC117564848|XP_034099673.1|DALB	LOC6731749|XP_016024421.1|DSIM
OG0007958	LOC117574349|XP_034114065.1|DALB	LOC6725938|XP_002106922.2|DSIM
OG0007959	LOC117564979|XP_034099816.1|DALB	LOC6732684|XP_016025417.1|DSIM
OG0007961	LOC117575655|XP_034115832.1|DALB	LOC6729626|XP_002104934.1|DSIM
OG0007962	LOC117564446|XP_034099106.1|DALB	LOC27208906|XP_016037886.1|DSIM
OG0007965	LOC117563855|XP_034098275.1|DALB	LOC27207153|XP_016023726.1|DSIM
OG0007966	LOC117566147|XP_034101525.1|DALB	LOC6730595|XP_002077774.1|DSIM
OG0007967	LOC117565389|XP_034100360.1|DALB	LOC27208061|XP_016025714.1|DSIM
OG0007968	LOC117563800|XP_034098223.1|DALB	LOC6730588|XP_016023027.1|DSIM
OG0007969	LOC117564085|XP_034098605.1|DALB	LOC6731768|XP_002078903.1|DSIM
OG0007970	LOC117568978|XP_034105829.1|DALB	LOC27206842|XP_016029177.1|DSIM
OG0007971	LOC117569455|XP_034106514.1|DALB	LOC6725670|XP_016038896.1|DSIM
OG0007973	LOC117565342|XP_034100287.1|DALB	LOC6732087|XP_039154560.1|DSIM
OG0007974	LOC117565547|XP_034100638.1|DALB	LOC6725819|XP_002106815.1|DSIM
OG0007975	LOC117575719|XP_034115948.1|DALB	LOC6726868|XP_016033375.1|DSIM
OG0007976	LOC117565141|XP_034100047.1|DALB	LOC6740032|XP_002076917.2|DSIM
OG0007977	LOC117563410|XP_034097633.1|DALB	LOC6731435|XP_016024056.1|DSIM
OG0007978	LOC117563608|XP_034097896.1|DALB	LOC6731016|XP_016023509.1|DSIM
OG0007979	LOC117564028|XP_034098521.1|DALB	LOC6732887|XP_039149743.1|DSIM
OG0007980	LOC117565787|XP_034100955.1|DALB	LOC6732923|XP_002080027.1|DSIM
OG0007981	LOC117578172|XP_034119353.1|DALB	LOC27207845|XP_016039437.2|DSIM
OG0007982	LOC117565864|XP_034101087.1|DALB	LOC6731920|XP_039151382.1|DSIM
OG0007983	LOC117565262|XP_034100176.1|DALB	LOC6732659|XP_002079776.1|DSIM
OG0007984	LOC117563441|XP_034097668.1|DALB	LOC6732832|XP_016025557.1|DSIM
OG0007985	LOC117566046|XP_034101387.1|DALB	LOC27207836|XP_039148287.1|DSIM
OG0007986	LOC117563612|XP_034097904.1|DALB	LOC6732090|XP_002079222.1|DSIM
OG0007987	LOC117564376|XP_034098986.1|DALB	LOC6730764|XP_016023178.1|DSIM
OG0007988	LOC117564455|XP_034099128.1|DALB	LOC6732902|XP_016025624.1|DSIM
