Orthogroup	DALB.longest_only	DPER.longest_only
OG0010346	LOC117568799|XP_034105554.1|DALB	LOC6596674|XP_002021977.2|DPER
OG0010347	LOC117576350|XP_034116930.1|DALB	LOC6602617|XP_026846655.1|DPER
OG0010348	LOC117573182|XP_034112056.1|DALB	LOC6592465|XP_002017799.2|DPER
OG0010349	LOC117576741|XP_034117667.1|DALB	LOC6596816|XP_002022052.1|DPER
OG0010350	LOC117578039|XP_034119047.1|DALB	LOC6602767|XP_026847739.1|DPER
OG0010351	LOC117572426|XP_034111143.1|DALB	LOC6599993|XP_002025151.1|DPER
OG0010352	LOC117577624|XP_034118381.1|DALB	LOC6599969|XP_002025158.1|DPER
OG0010353	LOC117566775|XP_034102212.1|DALB	LOC6597215|XP_026846534.1|DPER
OG0010354	LOC117573537|XP_034112708.1|DALB	LOC6598472|XP_002023700.1|DPER
OG0010355	LOC117576988|XP_034118068.1|DALB	LOC6600356|XP_002025480.1|DPER
OG0010356	LOC117571745|XP_034109988.1|DALB	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER
OG0010357	LOC117577588|XP_034118323.1|DALB	LOC6597205|XP_002022613.1|DPER
OG0010358	LOC117571357|XP_034109360.1|DALB	LOC6598445|XP_026848632.1|DPER
OG0010359	LOC117567069|XP_034102706.1|DALB	LOC6596677|XP_026845955.1|DPER
OG0010360	LOC117570267|XP_034107676.1|DALB	LOC6596679|XP_002021982.1|DPER
OG0010361	LOC117567174|XP_034102885.1|DALB	LOC113566107|XP_026845978.1|DPER
OG0010362	LOC117577656|XP_034118435.1|DALB	LOC6596656|XP_002021994.1|DPER
OG0010363	LOC117567350|XP_034103178.1|DALB	LOC6600660|XP_026848700.1|DPER
OG0010364	LOC117563401|XP_034097629.1|DALB	LOC6599422|XP_002024472.1|DPER
OG0010365	LOC117577799|XP_034118617.1|DALB	LOC6597734|XP_026846983.1|DPER
OG0010366	LOC117576437|XP_034117089.1|DALB	LOC6597220|XP_002022597.1|DPER
OG0010367	LOC117567445|XP_034103348.1|DALB	LOC6599181|XP_026848330.1|DPER
OG0010368	LOC117577960|XP_034118898.1|DALB	LOC6599176|XP_002024367.1|DPER
OG0010369	LOC117569434|XP_034106491.1|DALB	LOC6598474|XP_002023665.1|DPER
OG0010370	LOC117577921|XP_034118808.1|DALB	LOC6597859|XP_002023052.2|DPER
OG0010371	LOC117578078|XP_034119120.1|DALB	LOC6597906|XP_002023033.2|DPER
OG0010372	LOC117567815|XP_034103946.1|DALB	LOC6598222|XP_002023364.1|DPER
OG0010373	LOC117576583|XP_034117359.1|DALB	LOC6598229|XP_002023371.1|DPER
OG0010374	LOC117565403|XP_034100381.1|DALB	LOC6600039|XP_026849236.1|DPER
OG0010375	LOC117567968|XP_034104171.1|DALB	LOC6600040|XP_002025087.2|DPER
OG0010376	LOC117564712|XP_034099487.1|DALB	LOC6597819|XP_002022951.1|DPER
OG0010377	LOC117567974|XP_034104186.1|DALB	LOC6597806|XP_026846987.1|DPER
OG0010378	LOC117563981|XP_034098467.1|DALB	LOC6597746|XP_002022966.1|DPER
OG0010379	LOC117577889|XP_034118758.1|DALB	LOC6597464|XP_002022630.2|DPER
OG0010380	LOC117577763|XP_034118565.1|DALB	LOC6597475|XP_002022711.2|DPER
OG0010381	LOC117577831|XP_034118662.1|DALB	LOC113566703|XP_026849317.1|DPER
OG0010382	LOC117570418|XP_034107940.1|DALB	LOC6597658|XP_002022689.1|DPER
OG0010383	LOC117577934|XP_034118830.1|DALB	LOC6597652|XP_002022683.1|DPER
OG0010384	LOC117569901|XP_034107173.1|DALB	LOC6596864|XP_026845861.1|DPER
OG0010385	LOC117563226|XP_034097320.1|DALB	LOC6593347|XP_002018813.1|DPER
OG0010386	LOC117564670|XP_034099424.1|DALB	LOC6593782|XP_026843372.1|DPER
OG0010387	LOC117565544|XP_034100581.1|DALB	LOC6593277|XP_002018793.1|DPER
OG0010388	LOC117564706|XP_034099476.1|DALB	LOC6589019|XP_002014438.1|DPER
OG0010389	LOC117563676|XP_034097993.1|DALB	LOC6593997|XP_002019049.1|DPER
OG0010390	LOC117563446|XP_034097676.1|DALB	LOC113565527|XP_026843617.1|DPER
OG0010391	LOC117565804|XP_034100984.1|DALB	LOC6593967|XP_002018952.1|DPER
OG0010392	LOC117563584|XP_034097861.1|DALB	LOC6593849|XP_002019217.1|DPER
OG0010393	LOC117563639|XP_034097939.1|DALB	LOC6603388|XP_002028357.1|DPER
OG0010394	LOC117563364|XP_034097553.1|DALB	LOC6593773|XP_002018965.1|DPER
OG0010395	LOC117564642|XP_034099393.1|DALB	LOC6596528|XP_002021725.1|DPER
OG0010396	LOC117564814|XP_034099627.1|DALB	LOC6593497|XP_002019160.1|DPER
OG0010397	LOC117563661|XP_034097968.1|DALB	LOC6593319|XP_002018941.1|DPER
OG0010398	LOC117564561|XP_034099285.1|DALB	LOC6593717|XP_002018896.1|DPER
OG0010399	LOC117564680|XP_034099441.1|DALB	LOC6593722|XP_002018901.1|DPER
OG0010400	LOC117563695|XP_034098030.1|DALB	LOC6593476|XP_002018915.1|DPER
OG0010401	LOC117565822|XP_034101017.1|DALB	LOC6593483|XP_002018922.1|DPER
OG0010402	LOC117566065|XP_034101412.1|DALB	LOC6589886|XP_026843883.1|DPER
OG0010403	LOC117566109|XP_034101470.1|DALB	LOC6589882|XP_002014486.1|DPER
OG0010404	LOC117563387|XP_034097609.1|DALB	LOC6596465|XP_002021760.1|DPER
OG0010405	LOC117563389|XP_034097612.1|DALB	LOC6596464|XP_002021759.1|DPER
OG0010406	LOC117563390|XP_034097613.1|DALB	LOC6596461|XP_002021756.1|DPER
OG0010407	LOC117563770|XP_034098168.1|DALB, LOC117563774|XP_034098172.1|DALB, LOC117563773|XP_034098171.1|DALB	LOC6593574|XP_002019254.1|DPER
OG0010408	LOC117565232|XP_034100130.1|DALB	LOC6598080|XP_002023252.1|DPER, LOC6593822|XP_002019069.1|DPER
OG0010409	LOC117564489|XP_034099187.1|DALB	LOC113565538|XP_026843637.1|DPER
OG0010410	LOC117565216|XP_034100117.1|DALB	LOC6603515|XP_002028497.2|DPER
OG0010411	LOC117564134|XP_034098685.1|DALB	LOC6588682|XP_002015210.1|DPER
OG0010412	LOC117565135|XP_034099996.1|DALB	LOC6589556|XP_026844563.1|DPER
OG0010413	LOC117566176|XP_034101572.1|DALB	LOC6589616|XP_002014874.1|DPER
OG0010414	LOC117566178|XP_034101575.1|DALB	LOC6589615|XP_002014873.1|DPER
OG0010415	LOC117565267|XP_034100183.1|DALB	LOC6595462|XP_002020895.1|DPER
OG0010416	LOC117565758|XP_034100902.1|DALB	LOC6589663|XP_002014299.2|DPER
OG0010417	LOC117565750|XP_034100889.1|DALB	LOC6589585|XP_026843892.1|DPER
OG0010418	LOC117565452|XP_034100442.1|DALB	LOC6596539|XP_002021676.1|DPER
OG0010419	LOC117563895|XP_034098347.1|DALB	LOC6596634|XP_002021642.1|DPER
OG0010420	LOC117564916|XP_034099760.1|DALB	LOC6595560|XP_026843963.1|DPER
OG0010421	LOC117564555|XP_034099279.1|DALB	LOC6595668|XP_002020728.1|DPER
OG0010422	LOC117564937|XP_034099781.1|DALB	LOC113565519|XP_026843586.1|DPER
OG0010423	LOC117565971|XP_034101258.1|DALB	LOC6598074|XP_026843411.1|DPER
OG0010424	LOC117565551|XP_034100608.1|DALB	LOC6602254|XP_026843513.1|DPER
OG0010425	LOC117564474|XP_034099166.1|DALB	LOC6595711|XP_002020747.1|DPER
OG0010426	LOC117565492|XP_034100490.1|DALB	LOC6595710|XP_002020746.1|DPER
OG0010427	LOC117565171|XP_034100053.1|DALB	LOC6593675|XP_002018622.2|DPER
OG0010428	LOC117564438|XP_034099067.1|DALB	LOC6593668|XP_026843504.1|DPER
OG0010429	LOC117564592|XP_034099330.1|DALB	LOC6589177|XP_002014626.1|DPER
OG0010430	LOC117563705|XP_034098043.1|DALB	LOC6589642|XP_002015346.2|DPER
OG0010431	LOC117565476|XP_034100474.1|DALB	LOC6588897|XP_026844404.1|DPER
OG0010432	LOC117565323|XP_034100253.1|DALB	LOC6588896|XP_026844369.1|DPER
OG0010433	LOC117565281|XP_034100199.1|DALB	LOC6589091|XP_002014973.1|DPER
OG0010434	LOC117564961|XP_034099807.1|DALB	LOC6589373|XP_002014899.1|DPER
OG0010435	LOC117566129|XP_034101498.1|DALB	LOC6596315|XP_026843000.1|DPER
OG0010436	LOC117565390|XP_034100361.1|DALB	LOC6589761|XP_002015112.1|DPER
OG0010437	LOC117563259|XP_034097372.1|DALB	LOC6593433|XP_002019118.1|DPER
OG0010438	LOC117564475|XP_034099167.1|DALB	LOC6587456|XP_026851032.1|DPER, LOC6595715|XP_002020751.1|DPER
OG0010439	LOC117564245|XP_034098830.1|DALB	LOC6593742|XP_002019000.1|DPER
OG0010440	LOC117565292|XP_034100216.1|DALB	LOC113565765|XP_026844664.1|DPER
OG0010441	LOC117565291|XP_034100215.1|DALB	LOC113565806|XP_026844784.1|DPER
OG0010442	LOC117565351|XP_034100300.1|DALB	LOC6591582|XP_002017370.1|DPER
OG0010443	LOC117564566|XP_034099290.1|DALB	LOC6596412|XP_002021597.1|DPER
OG0010444	LOC117565642|XP_034100744.1|DALB	LOC6596414|XP_002021599.1|DPER
OG0010445	LOC117564907|XP_034099751.1|DALB	LOC6596366|XP_026843472.1|DPER
OG0010446	LOC117563281|XP_034097408.1|DALB	LOC113565690|XP_026844286.1|DPER
OG0010447	LOC117571481|XP_034109535.1|DALB	LOC6599473|XP_002024593.1|DPER
OG0010448	LOC117568425|XP_034104972.1|DALB	LOC6600260|XP_002025425.2|DPER
OG0010449	LOC117569568|XP_034106681.1|DALB	LOC6596103|XP_002021256.1|DPER
OG0010450	LOC117568313|XP_034104755.1|DALB	LOC6603282|XP_002028258.2|DPER
OG0010451	LOC117568132|XP_034104431.1|DALB	LOC6603296|XP_002028277.1|DPER
OG0010452	LOC117568223|XP_034104587.1|DALB	LOC6599652|XP_026849590.1|DPER
OG0010453	LOC117568220|XP_034104585.1|DALB	LOC6599644|XP_002024754.1|DPER
OG0010454	LOC117571116|XP_034109002.1|DALB	LOC113566409|XP_026847653.1|DPER
OG0010455	LOC117571832|XP_034110103.1|DALB	LOC6599774|XP_002024861.1|DPER
OG0010456	LOC117571872|XP_034110208.1|DALB	LOC6601374|XP_002026510.1|DPER
OG0010457	LOC117569479|XP_034106539.1|DALB	LOC6599756|XP_026847266.1|DPER
OG0010458	LOC117571954|XP_034110343.1|DALB	LOC113566343|XP_026847396.1|DPER
OG0010459	LOC117570464|XP_034108017.1|DALB	LOC6599754|XP_002024824.1|DPER
OG0010460	LOC117571972|XP_034110365.1|DALB	LOC6599750|XP_026847401.1|DPER
OG0010461	LOC117566411|XP_034101824.1|DALB	LOC113566607|XP_026848809.1|DPER
OG0010462	LOC117568553|XP_034105164.1|DALB	LOC6601083|XP_026847374.1|DPER
OG0010463	LOC117570949|XP_034108774.1|DALB	LOC6599701|XP_002024954.1|DPER
OG0010464	LOC117570522|XP_034108114.1|DALB	LOC6599693|XP_002024946.1|DPER
OG0010465	LOC117570723|XP_034108426.1|DALB	LOC6599877|XP_002024931.1|DPER
OG0010466	LOC117569427|XP_034106477.1|DALB	LOC113566356|XP_026847453.1|DPER
OG0010467	LOC117569431|XP_034106482.1|DALB	LOC113566359|XP_026847458.1|DPER
OG0010468	LOC117569701|XP_034106854.1|DALB	LOC6597125|XP_026845352.1|DPER
OG0010469	LOC117572501|XP_034111243.1|DALB	LOC6600280|XP_002025393.1|DPER
OG0010470	LOC117569199|XP_034106158.1|DALB	LOC6599841|XP_026847328.1|DPER
OG0010471	LOC117568996|XP_034105862.1|DALB	LOC6599852|XP_002025001.1|DPER
OG0010472	LOC117571884|XP_034110234.1|DALB	LOC113566938|XP_026849971.1|DPER
OG0010473	LOC117568994|XP_034105857.1|DALB	LOC6600314|XP_026849107.1|DPER
OG0010474	LOC117567837|XP_034103976.1|DALB	LOC113566727|XP_026849431.1|DPER
OG0010475	LOC117572266|XP_034110856.1|DALB	LOC6601232|XP_026848165.1|DPER
OG0010476	LOC117571757|XP_034109998.1|DALB	LOC6602456|XP_002027492.2|DPER
OG0010477	LOC117570926|XP_034108747.1|DALB	LOC113566768|XP_026849622.1|DPER
OG0010478	LOC117571411|XP_034109440.1|DALB	LOC6597167|XP_026845680.1|DPER
OG0010479	LOC117570823|XP_034108577.1|DALB	LOC6597178|XP_002022356.1|DPER
OG0010480	LOC117569578|XP_034106692.1|DALB	LOC6589515|XP_002015189.1|DPER
OG0010481	LOC117572626|XP_034111473.1|DALB	LOC6596086|XP_026845360.1|DPER
OG0010482	LOC117567571|XP_034103533.1|DALB	LOC6596228|XP_002021188.2|DPER
OG0010483	LOC117567481|XP_034103403.1|DALB	LOC6597123|XP_002022280.1|DPER
OG0010484	LOC117571300|XP_034109261.1|DALB	LOC6596143|XP_026845516.1|DPER
OG0010485	LOC117566445|XP_034101867.1|DALB, LOC117567032|XP_034102626.1|DALB	LOC6598963|XP_002024201.1|DPER
OG0010486	LOC117569962|XP_034107226.1|DALB	LOC6595759|XP_026845681.1|DPER
OG0010487	LOC117572604|XP_034111431.1|DALB	LOC6600654|XP_026847666.1|DPER
OG0010488	LOC117571266|XP_034109220.1|DALB	LOC6598887|XP_026847835.1|DPER
OG0010489	LOC117567791|XP_034103906.1|DALB	LOC6601950|XP_002027001.2|DPER
OG0010490	LOC117570228|XP_034107621.1|DALB	LOC6590612|XP_026842502.1|DPER
OG0010491	LOC117569466|XP_034106523.1|DALB	LOC6592591|XP_026840811.1|DPER
OG0010492	LOC117571392|XP_034109402.1|DALB	LOC6599061|XP_026848970.1|DPER
OG0010493	LOC117571528|XP_034109598.1|DALB	LOC6598930|XP_026849003.1|DPER
OG0010494	LOC117567880|XP_034104040.1|DALB	LOC6603266|XP_002028240.1|DPER
OG0010495	LOC117572159|XP_034110699.1|DALB	LOC6600498|XP_002025605.1|DPER
OG0010496	LOC117572780|XP_034111766.1|DALB	LOC6602284|XP_026848478.1|DPER
OG0010497	LOC117566539|XP_034101971.1|DALB	LOC6602283|XP_026848571.1|DPER
OG0010498	LOC117570290|XP_034107702.1|DALB	LOC6592996|XP_002017979.1|DPER
OG0010499	LOC117569184|XP_034106143.1|DALB	LOC6593076|XP_002017889.1|DPER
OG0010500	LOC117566566|XP_034101998.1|DALB	LOC6593261|XP_002017912.2|DPER
OG0010501	LOC117566579|XP_034102012.1|DALB	LOC6590225|XP_002016074.2|DPER
OG0010502	LOC117568246|XP_034104616.1|DALB	LOC6596945|XP_026845429.1|DPER
OG0010503	LOC117571521|XP_034109584.1|DALB	LOC6601349|XP_026842073.1|DPER
OG0010504	LOC117570314|XP_034107748.1|DALB	LOC6590263|XP_026842813.1|DPER
OG0010505	LOC117572524|XP_034111274.1|DALB, LOC117571581|XP_034109688.1|DALB	LOC6590474|XP_002016660.1|DPER
OG0010506	LOC117566819|XP_034102272.1|DALB	LOC6590881|XP_026840763.1|DPER
OG0010507	LOC117570803|XP_034108550.1|DALB	LOC6592292|XP_002018411.1|DPER
OG0010508	LOC117571336|XP_034109320.1|DALB	LOC6593164|XP_002018178.1|DPER
OG0010509	LOC117571359|XP_034109358.1|DALB	LOC6590174|XP_002016108.1|DPER
OG0010510	LOC117571242|XP_034109185.1|DALB	LOC6592316|XP_002017575.1|DPER
OG0010511	LOC117566705|XP_034102142.1|DALB	LOC6592814|XP_002017611.1|DPER
OG0010512	LOC117567767|XP_034103851.1|DALB	LOC6601277|XP_002026349.2|DPER
OG0010513	LOC117568655|XP_034105343.1|DALB	LOC113565091|XP_026841455.1|DPER
OG0010514	LOC117567801|XP_034103925.1|DALB	LOC6601285|XP_002026357.2|DPER
OG0010515	LOC117571120|XP_034109007.1|DALB	LOC6592688|XP_026842010.1|DPER
OG0010516	LOC117569573|XP_034106688.1|DALB	LOC6591071|XP_002015709.1|DPER
OG0010517	LOC117570282|XP_034107693.1|DALB	LOC6593232|XP_002018353.1|DPER
OG0010518	LOC117569642|XP_034106772.1|DALB	LOC6591211|XP_002016201.1|DPER
OG0010519	LOC117567221|XP_034102941.1|DALB	LOC6604416|XP_026842246.1|DPER
OG0010520	LOC117568324|XP_034104796.1|DALB	LOC113565261|XP_026842905.1|DPER
OG0010521	LOC117570637|XP_034108296.1|DALB	LOC6602431|XP_002027466.1|DPER
OG0010522	LOC117568248|XP_034104619.1|DALB	LOC6592459|XP_002017794.2|DPER
OG0010523	LOC117569657|XP_034106794.1|DALB	LOC6592460|XP_002017795.1|DPER
OG0010524	LOC117567941|XP_034104126.1|DALB	LOC6592226|XP_026841159.1|DPER
OG0010525	LOC117571529|XP_034109599.1|DALB	LOC6590629|XP_002016720.1|DPER
OG0010526	LOC117570583|XP_034108216.1|DALB	LOC6590626|XP_002016717.1|DPER
OG0010527	LOC117571050|XP_034108909.1|DALB	LOC6590310|XP_002015855.1|DPER
OG0010528	LOC117568719|XP_034105427.1|DALB	LOC6590443|XP_002015870.1|DPER
OG0010529	LOC117571029|XP_034108882.1|DALB	LOC113565065|XP_026841120.1|DPER
OG0010530	LOC117570520|XP_034108112.1|DALB	LOC6590658|XP_002016416.1|DPER
OG0010531	LOC117573249|XP_034112205.1|DALB	LOC6591385|XP_002016784.2|DPER
OG0010532	LOC117574542|XP_034114302.1|DALB	LOC6594278|XP_002019604.1|DPER
OG0010533	LOC117574282|XP_034113924.1|DALB	LOC113566654|XP_026849015.1|DPER
OG0010534	LOC117576216|XP_034116713.1|DALB, LOC117574680|XP_034114477.1|DALB	LOC6594359|XP_002019951.1|DPER
OG0010535	LOC117576298|XP_034116844.1|DALB	LOC113567263|XP_026850330.1|DPER
OG0010536	LOC117575209|XP_034115225.1|DALB	LOC6594092|XP_002019684.1|DPER
OG0010537	LOC117573277|XP_034112255.1|DALB	LOC6594342|XP_002019600.1|DPER
OG0010538	LOC117575369|XP_034115425.1|DALB	LOC6594517|XP_026850524.1|DPER
OG0010539	LOC117574842|XP_034114729.1|DALB	LOC113567451|XP_026851181.1|DPER
OG0010540	LOC117573626|XP_034112819.1|DALB	LOC6595333|XP_002020546.1|DPER
OG0010541	LOC117574535|XP_034114289.1|DALB	LOC6598871|XP_026847926.1|DPER
OG0010542	LOC117573366|XP_034112386.1|DALB	LOC6587906|XP_002013313.2|DPER
OG0010543	LOC117575523|XP_034115660.1|DALB	LOC6594736|XP_026849943.1|DPER
OG0010544	LOC117576489|XP_034117154.1|DALB	LOC6587651|XP_002013911.1|DPER
OG0010545	LOC117575921|XP_034116265.1|DALB	LOC6587421|XP_026850483.1|DPER
OG0010546	LOC117576717|XP_034117627.1|DALB	LOC6588229|XP_002013382.1|DPER
OG0010547	LOC117573491|XP_034112610.1|DALB	LOC6588195|XP_002013380.2|DPER
OG0010548	LOC117573493|XP_034112612.1|DALB	LOC6588539|XP_002013974.1|DPER
OG0010549	LOC117576355|XP_034116934.1|DALB	LOC6594946|XP_026851142.1|DPER
OG0010550	LOC117576135|XP_034116588.1|DALB	LOC6595132|XP_026840170.1|DPER
OG0010551	LOC117576749|XP_034117674.1|DALB	LOC6587930|XP_002012826.2|DPER
OG0010552	LOC117573438|XP_034112549.1|DALB	LOC6594754|XP_002020406.2|DPER
OG0010553	LOC117573435|XP_034112541.1|DALB	LOC6595053|XP_002020407.2|DPER
OG0010554	LOC117576968|XP_034118037.1|DALB	LOC6595186|XP_026839910.1|DPER
OG0010555	LOC117573468|XP_034112585.1|DALB	LOC6588250|XP_002013762.1|DPER
OG0010556	LOC117574258|XP_034113880.1|DALB	LOC6591754|XP_002017415.1|DPER
OG0010557	LOC117574351|XP_034114063.1|DALB	LOC6594075|XP_002019735.2|DPER
OG0010558	LOC117574368|XP_034114093.1|DALB	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER
OG0010559	LOC117575673|XP_034115852.1|DALB	LOC6591722|XP_002016899.1|DPER
OG0010560	LOC117576002|XP_034116397.1|DALB	LOC6591441|XP_026847888.1|DPER
OG0010561	LOC117574380|XP_034114105.1|DALB	LOC6594086|XP_026850342.1|DPER
OG0010562	LOC117576499|XP_034117169.1|DALB	LOC6594066|XP_002019865.1|DPER
OG0010563	LOC117574385|XP_034114109.1|DALB	LOC6594044|XP_002019867.1|DPER
OG0010564	LOC117574495|XP_034114223.1|DALB	LOC6587182|XP_002013041.1|DPER
OG0010565	LOC117576040|XP_034116456.1|DALB	LOC6595331|XP_002020544.1|DPER
OG0010566	LOC117576658|XP_034117503.1|DALB	LOC113567428|XP_026851009.1|DPER
OG0010567	LOC117574221|XP_034113818.1|DALB	LOC6587968|XP_002013336.1|DPER
OG0010568	LOC117576091|XP_034116530.1|DALB	LOC6595319|XP_002020446.2|DPER
OG0010569	LOC117576235|XP_034116745.1|DALB	LOC6595057|XP_002020411.1|DPER
OG0010570	LOC117574868|XP_034114777.1|DALB	LOC6598756|XP_002023790.1|DPER
OG0010571	LOC117575164|XP_034115157.1|DALB	LOC6594962|XP_002020330.2|DPER
OG0010572	LOC117573715|XP_034112975.1|DALB	LOC6587900|XP_002012808.1|DPER
OG0010573	LOC117573707|XP_034112966.1|DALB	LOC6595283|XP_002020349.1|DPER
OG0010574	LOC117573712|XP_034112973.1|DALB	LOC6595282|XP_002020348.1|DPER
OG0010575	LOC117573704|XP_034112963.1|DALB	LOC6598856|XP_002023743.1|DPER
OG0010576	LOC117576623|XP_034117434.1|DALB	LOC6598647|XP_002023828.2|DPER
OG0010577	LOC117574498|XP_034114233.1|DALB	LOC6598733|XP_002023802.1|DPER
OG0010578	LOC117575775|XP_034116033.1|DALB	LOC6594973|XP_002020492.2|DPER
OG0010579	LOC117576092|XP_034116531.1|DALB	LOC6591615|XP_002017117.1|DPER
OG0010580	LOC117574450|XP_034114179.1|DALB	LOC6591359|XP_026849651.1|DPER
OG0010581	LOC117575079|XP_034115064.1|DALB	LOC6594657|XP_026851083.1|DPER
OG0010582	LOC117573818|XP_034113135.1|DALB	LOC6587213|XP_002013541.2|DPER
OG0010583	LOC117576027|XP_034116427.1|DALB	LOC6587568|XP_002013092.2|DPER
OG0010608	LOC117564929|XP_034099774.1|DALB	LOC113565508|XP_026843543.1|DPER
OG0010613	LOC117570016|XP_034107323.1|DALB	LOC6602920|XP_026846819.1|DPER
OG0010616	LOC117575588|XP_034115746.1|DALB	LOC6598815|XP_026845164.1|DPER
OG0010619	LOC117571511|XP_034109575.1|DALB	LOC113566280|XP_026847061.1|DPER
OG0010628	LOC117575389|XP_034115455.1|DALB	LOC6594606|XP_026851277.1|DPER
OG0010631	LOC117563775|XP_034098173.1|DALB	LOC6593571|XP_002019251.1|DPER
OG0010634	LOC117566647|XP_034102080.1|DALB	LOC6590377|XP_002015479.1|DPER
OG0010635	LOC117571727|XP_034109925.1|DALB	LOC6590395|XP_002015488.1|DPER
OG0010637	LOC117574024|XP_034113506.1|DALB	LOC6596385|XP_002021538.1|DPER
OG0010638	LOC117571093|XP_034108969.1|DALB	LOC6600347|XP_002025506.1|DPER
OG0010639	LOC117570184|XP_034107556.1|DALB	LOC6598178|XP_002023352.1|DPER
OG0010640	LOC117571641|XP_034109767.1|DALB	LOC6598177|XP_026846293.1|DPER
OG0010641	LOC117577792|XP_034118608.1|DALB	LOC6598174|XP_002023348.1|DPER
OG0010642	LOC117568117|XP_034104415.1|DALB	LOC6599325|XP_002024568.1|DPER
OG0010643	LOC117573085|XP_034111873.1|DALB	LOC6596725|XP_002021941.1|DPER
OG0010645	LOC117576882|XP_034117888.1|DALB	LOC6600454|XP_002025559.2|DPER
OG0010646	LOC117570738|XP_034108451.1|DALB	LOC113566361|XP_026847460.1|DPER
OG0010647	LOC117571168|XP_034109089.1|DALB	LOC6597163|XP_002022368.1|DPER
OG0010648	LOC117571500|XP_034109559.1|DALB	LOC6596113|XP_002021266.1|DPER
OG0010649	LOC117572260|XP_034110851.1|DALB, LOC117572261|XP_034110853.1|DALB	LOC6601072|XP_026847372.1|DPER
OG0010650	LOC117568382|XP_034104881.1|DALB	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER
OG0010653	LOC117574922|XP_034114861.1|DALB	LOC6591956|XP_026844484.1|DPER
OG0010657	LOC117566204|XP_034101626.1|DALB	LOC6600404|XP_002025459.1|DPER
OG0010658	LOC117565989|XP_034101302.1|DALB	LOC6597032|XP_026845446.1|DPER
OG0010659	LOC117570296|XP_034107712.1|DALB	LOC113566094|XP_026845922.1|DPER
OG0010660	LOC117566258|XP_034101698.1|DALB	LOC6596814|XP_002022050.1|DPER
OG0010661	LOC117566457|XP_034101882.1|DALB	LOC6602642|XP_002027663.1|DPER
OG0010662	LOC117576390|XP_034116998.1|DALB	LOC6596838|XP_026845880.1|DPER
OG0010663	LOC117564549|XP_034099267.1|DALB	LOC6599426|XP_026847181.1|DPER
OG0010664	LOC117577851|XP_034118685.1|DALB	LOC6597319|XP_002022507.1|DPER
OG0010665	LOC117575565|XP_034115722.1|DALB	LOC6601787|XP_002026839.1|DPER
OG0010666	LOC117577964|XP_034118907.1|DALB	LOC6597826|XP_026846559.1|DPER
OG0010667	LOC117577563|XP_034118291.1|DALB	LOC113566516|XP_026848324.1|DPER
OG0010668	LOC117567514|XP_034103453.1|DALB	LOC6599174|XP_002024365.2|DPER
OG0010669	LOC117577969|XP_034119350.1|DALB	LOC6597612|XP_026848946.1|DPER
OG0010670	LOC117567614|XP_034103598.1|DALB	LOC6598480|XP_026846279.1|DPER
OG0010671	LOC117567669|XP_034103685.1|DALB	LOC113566144|XP_026846277.1|DPER
OG0010672	LOC117567805|XP_034103934.1|DALB	LOC6600453|XP_002025558.2|DPER
OG0010673	LOC117569302|XP_034106308.1|DALB	LOC6600683|XP_026848637.1|DPER
OG0010674	LOC117567984|XP_034104197.1|DALB	LOC6597737|XP_026846986.1|DPER
OG0010675	LOC117571882|XP_034110236.1|DALB	LOC6598291|XP_002023493.1|DPER
OG0010676	LOC117569602|XP_034106731.1|DALB	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER
OG0010677	LOC117578061|XP_034119088.1|DALB	LOC113566904|XP_026849904.1|DPER
OG0010678	LOC117577702|XP_034118492.1|DALB	LOC6601784|XP_002026819.1|DPER
OG0010679	LOC117577720|XP_034118515.1|DALB, LOC117570845|XP_034108617.1|DALB	LOC6593392|XP_002018604.2|DPER
OG0010680	LOC117578017|XP_034119009.1|DALB	LOC6592062|XP_002016918.1|DPER
OG0010681	LOC117577832|XP_034118663.1|DALB	LOC6597514|XP_002022696.1|DPER
OG0010682	LOC117574618|XP_034114400.1|DALB	LOC6597511|XP_002022693.1|DPER
OG0010683	LOC117563228|XP_034097323.1|DALB	LOC6593659|XP_002018829.1|DPER
OG0010684	LOC117563230|XP_034097324.1|DALB	LOC6588934|XP_026844530.1|DPER
OG0010685	LOC117565784|XP_034100951.1|DALB	LOC6593579|XP_002018870.1|DPER
OG0010686	LOC117564781|XP_034099575.1|DALB	LOC6593718|XP_002018897.1|DPER
OG0010687	LOC117563816|XP_034098240.1|DALB	LOC113565656|XP_026844113.1|DPER
OG0010688	LOC117563871|XP_034098320.1|DALB	LOC6595444|XP_002020865.2|DPER
OG0010689	LOC117563787|XP_034098205.1|DALB	LOC6589633|XP_026844559.1|DPER
OG0010690	LOC117565182|XP_034100071.1|DALB	LOC6596636|XP_002021644.1|DPER
OG0010693	LOC117563521|XP_034097788.1|DALB	LOC6593367|XP_002018588.2|DPER
OG0010694	LOC117564183|XP_034098746.1|DALB	LOC6602247|XP_002027277.2|DPER
OG0010695	LOC117564199|XP_034098767.1|DALB	LOC6589192|XP_002015013.1|DPER
