Orthogroup	DALB.longest_only	DELE.longest_only
OG0009525	LOC117569308|XP_034106312.1|DALB	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC117566629|XP_034102061.1|DALB	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC117566638|XP_034102070.1|DALB	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC117571138|XP_034109030.1|DALB	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC117567655|XP_034103657.1|DALB	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC117570239|XP_034107633.1|DALB	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC117567220|XP_034102939.1|DALB	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC117566773|XP_034102207.1|DALB, LOC117566772|XP_034102206.1|DALB	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC117570876|XP_034108660.1|DALB	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC117571317|XP_034109286.1|DALB	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC117571049|XP_034108908.1|DALB	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC117575795|XP_034116062.1|DALB	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC117574611|XP_034114386.1|DALB	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC117573722|XP_034112982.1|DALB	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC117575021|XP_034114990.1|DALB, LOC117574925|XP_034114866.1|DALB	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC117575824|XP_034116119.1|DALB	LOC108148586|XP_017131123.1|DELE
OG0009541	LOC117574420|XP_034114148.1|DALB	LOC108139177|XP_017117288.1|DELE, LOC108139103|XP_017117204.1|DELE, LOC108139104|XP_017117206.1|DELE
OG0009542	LOC117575817|XP_034116103.1|DALB	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009560	LOC117577793|XP_034118610.1|DALB	LOC108136664|XP_017113477.1|DELE
OG0009562	LOC117565387|XP_034100357.1|DALB, LOC117563815|XP_034098239.1|DALB	LOC108141738|XP_017120720.1|DELE
OG0009563	LOC117569696|XP_034106846.1|DALB	LOC108146914|XP_017128645.1|DELE
OG0009564	LOC117576022|XP_034116424.1|DALB	LOC108140340|XP_017118519.1|DELE
OG0009567	LOC117575594|XP_034115751.1|DALB	LOC108141037|XP_017119654.1|DELE
OG0009569	LOC117569542|XP_034106642.1|DALB	LOC108136403|XP_017113001.1|DELE
OG0009570	LOC117575193|XP_034115197.1|DALB	LOC108136970|XP_017113950.1|DELE
OG0009571	LOC117574865|XP_034114773.1|DALB	LOC108140719|XP_017119172.1|DELE
OG0009572	LOC117576711|XP_034117624.1|DALB	LOC108138530|XP_017116281.1|DELE
OG0009573	LOC117567110|XP_034102792.1|DALB	LOC108138417|XP_017116101.1|DELE
OG0009574	LOC117578159|XP_034119323.1|DALB	LOC108137179|XP_017114246.1|DELE
OG0009575	LOC117569187|XP_034106147.1|DALB	LOC108144165|XP_017124311.1|DELE
OG0009578	LOC117563445|XP_034097673.1|DALB	LOC108138939|XP_017117006.1|DELE
OG0009579	LOC117568584|XP_034105212.1|DALB	LOC108145127|XP_017125834.1|DELE
OG0009580	LOC117566820|XP_034102274.1|DALB	LOC108143399|XP_017123268.1|DELE
OG0009581	LOC117564464|XP_034099142.1|DALB	LOC108150438|XP_017134086.1|DELE
OG0009582	LOC117570787|XP_034108520.1|DALB	LOC108146705|XP_017128258.1|DELE
OG0009583	LOC117570622|XP_034108287.1|DALB	LOC108150552|XP_017134274.1|DELE
OG0009584	LOC117576101|XP_034116553.1|DALB	LOC108141577|XP_017120512.1|DELE
OG0009585	LOC117575486|XP_034115611.1|DALB	LOC108143941|XP_017124022.1|DELE
OG0009586	LOC117572283|XP_034110880.1|DALB	LOC108146656|XP_017128189.1|DELE
OG0009587	LOC117571962|XP_034110353.1|DALB	LOC108137543|XP_017114755.1|DELE
OG0009588	LOC117575057|XP_034115029.1|DALB	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC117572404|XP_034111075.1|DALB	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC117569170|XP_034106128.1|DALB	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC117576783|XP_034117726.1|DALB	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC117574800|XP_034114655.1|DALB	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC117576791|XP_034117738.1|DALB	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC117574054|XP_034113557.1|DALB	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC117575030|XP_034115000.1|DALB	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC117576148|XP_034116606.1|DALB	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC117574880|XP_034114802.1|DALB	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC117574825|XP_034114686.1|DALB	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC117576061|XP_034116486.1|DALB	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC117576033|XP_034116444.1|DALB	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC117573315|XP_034112314.1|DALB	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC117573349|XP_034112366.1|DALB	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC117574930|XP_034114873.1|DALB	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC117574980|XP_034114938.1|DALB	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC117576201|XP_034116685.1|DALB	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC117576105|XP_034116554.1|DALB	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC117573303|XP_034112299.1|DALB	LOC108139141|XP_017117245.1|DELE
OG0009610	LOC117576721|XP_034117632.1|DALB	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC117573345|XP_034112359.1|DALB	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC117576906|XP_034117934.1|DALB	LOC108140353|XP_017118536.1|DELE
OG0009613	LOC117565454|XP_034100444.1|DALB	LOC108150430|XP_017134076.1|DELE
OG0009614	LOC117576677|XP_034117562.1|DALB	LOC108139136|XP_017117239.1|DELE
OG0009617	LOC117575875|XP_034116196.1|DALB	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC117574434|XP_034114163.1|DALB	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC117576812|XP_034117772.1|DALB	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC117576825|XP_034117788.1|DALB	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC117574737|XP_034114561.1|DALB	LOC108135736|XP_017112059.1|DELE
OG0009624	LOC117576380|XP_034116969.1|DALB	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC117574619|XP_034114397.1|DALB	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC117573575|XP_034112754.1|DALB	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC117573570|XP_034112748.1|DALB	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC117573515|XP_034112640.1|DALB	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC117574438|XP_034114167.1|DALB	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC117574519|XP_034114271.1|DALB	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC117573453|XP_034112566.1|DALB	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC117567567|XP_034103526.1|DALB	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC117571443|XP_034109478.1|DALB	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC117574432|XP_034114160.1|DALB	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC117575674|XP_034115853.1|DALB	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC117570496|XP_034108081.1|DALB	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC117573284|XP_034112275.1|DALB	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC117576307|XP_034116853.1|DALB	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC117574565|XP_034114328.1|DALB	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC117575917|XP_034116262.1|DALB	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC117574932|XP_034114872.1|DALB	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC117574399|XP_034114129.1|DALB	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC117574487|XP_034114216.1|DALB	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC117575992|XP_034116380.1|DALB	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC117575368|XP_034115424.1|DALB	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC117574391|XP_034114120.1|DALB	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC117574722|XP_034114540.1|DALB	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC117574517|XP_034114268.1|DALB	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC117573821|XP_034113137.1|DALB	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC117564198|XP_034098765.1|DALB	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC117563968|XP_034098447.1|DALB	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC117565269|XP_034100187.1|DALB	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC117564809|XP_034099620.1|DALB	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC117564810|XP_034099623.1|DALB	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC117566132|XP_034101504.1|DALB	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC117564043|XP_034098544.1|DALB	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC117565084|XP_034099925.1|DALB	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC117564359|XP_034098964.1|DALB	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC117563525|XP_034097797.1|DALB	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC117565407|XP_034100383.1|DALB	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC117563903|XP_034098355.1|DALB	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC117563211|XP_034097293.1|DALB	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC117564174|XP_034098733.1|DALB	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC117564380|XP_034098991.1|DALB	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC117565953|XP_034101233.1|DALB	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC117564541|XP_034099254.1|DALB	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC117564040|XP_034098535.1|DALB	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC117565549|XP_034100604.1|DALB	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC117563474|XP_034097721.1|DALB	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC117563271|XP_034097390.1|DALB	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC117564191|XP_034098756.1|DALB	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC117565924|XP_034101188.1|DALB	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC117564993|XP_034099829.1|DALB	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC117565116|XP_034099970.1|DALB	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC117566056|XP_034101402.1|DALB	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC117565231|XP_034100129.1|DALB	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC117565181|XP_034100069.1|DALB	LOC108142112|XP_017121299.1|DELE
OG0009679	LOC117565157|XP_034100031.1|DALB	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC117563699|XP_034098034.1|DALB	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC117571028|XP_034108878.1|DALB	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC117566565|XP_034101997.1|DALB	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC117569326|XP_034106344.1|DALB	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC117569324|XP_034106341.1|DALB	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC117569446|XP_034106500.1|DALB	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC117569079|XP_034105985.1|DALB	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC117568457|XP_034105024.1|DALB	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC117567675|XP_034103688.1|DALB	LOC108145178|XP_017125903.1|DELE
OG0009689	LOC117572720|XP_034111673.1|DALB	LOC108139003|XP_017117091.1|DELE
OG0009690	LOC117568226|XP_034104591.1|DALB	LOC108149842|XP_017133208.1|DELE
OG0009691	LOC117571996|XP_034110398.1|DALB	LOC108145227|XP_017125978.1|DELE
OG0009692	LOC117570114|XP_034107468.1|DALB	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC117571904|XP_034110267.1|DALB	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC117566713|XP_034102149.1|DALB	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC117571261|XP_034109213.1|DALB	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC117570326|XP_034107763.1|DALB	LOC108149771|XP_017133109.1|DELE
OG0009698	LOC117568295|XP_034104706.1|DALB	LOC108145105|XP_017125790.1|DELE
OG0009700	LOC117567131|XP_034102832.1|DALB	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC117576596|XP_034117376.1|DALB	LOC108148835|XP_017131588.1|DELE
OG0009703	LOC117564126|XP_034098678.1|DALB	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC117571489|XP_034109548.1|DALB	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC117570616|XP_034108268.1|DALB	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC117566697|XP_034102134.1|DALB	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC117574578|XP_034114349.1|DALB	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC117569448|XP_034106502.1|DALB	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC117569343|XP_034106363.1|DALB	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC117569342|XP_034106362.1|DALB	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC117571060|XP_034108920.1|DALB	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC117570173|XP_034107541.1|DALB	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC117568803|XP_034105555.1|DALB	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC117567847|XP_034103990.1|DALB	LOC108147572|XP_017129646.1|DELE
OG0009715	LOC117566486|XP_034101910.1|DALB	LOC108141495|XP_017120401.1|DELE
OG0009717	LOC117570653|XP_034108316.1|DALB	LOC108143695|XP_017123710.1|DELE
OG0009718	LOC117569037|XP_034105926.1|DALB	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC117567765|XP_034103849.1|DALB	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC117572411|XP_034111086.1|DALB	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC117570741|XP_034108454.1|DALB	LOC108137887|XP_017115314.1|DELE
OG0009722	LOC117569645|XP_034106775.1|DALB	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE
OG0009723	LOC117569588|XP_034106709.1|DALB	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC117571281|XP_034109234.1|DALB	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC117568654|XP_034105342.1|DALB	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC117574661|XP_034114456.1|DALB	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC117566747|XP_034102182.1|DALB	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC117566788|XP_034102221.1|DALB	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC117570948|XP_034108772.1|DALB	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC117575161|XP_034115158.1|DALB	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC117569490|XP_034106562.1|DALB	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC117569604|XP_034106729.1|DALB	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC117568111|XP_034104403.1|DALB	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC117565657|XP_034100771.1|DALB	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC117566225|XP_034101662.1|DALB	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC117577232|XP_034118114.1|DALB	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC117576128|XP_034116578.1|DALB	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC117575426|XP_034115521.1|DALB	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC117568152|XP_034104462.1|DALB	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC117573714|XP_034112978.1|DALB, LOC117572341|XP_034110980.1|DALB	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC117564525|XP_034099237.1|DALB	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC117577893|XP_034118763.1|DALB	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC117569312|XP_034106320.1|DALB	LOC108137292|XP_017114399.1|DELE
OG0009744	LOC117578306|XP_034119651.1|DALB	LOC108149880|XP_017133263.1|DELE
OG0009745	LOC117577842|XP_034118677.1|DALB	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC117577584|XP_034118318.1|DALB	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC117564492|XP_034099197.1|DALB	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC117577574|XP_034118303.1|DALB	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC117568476|XP_034105055.1|DALB	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC117572167|XP_034110708.1|DALB	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC117578200|XP_034119420.1|DALB	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC117569965|XP_034107233.1|DALB	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC117569561|XP_034106674.1|DALB	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC117569852|XP_034107078.1|DALB	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC117577687|XP_034118475.1|DALB	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC117578079|XP_034119121.1|DALB	LOC108137266|XP_017114350.1|DELE
OG0009757	LOC117570702|XP_034108396.1|DALB	LOC108141296|XP_017120052.1|DELE
OG0009758	LOC117573576|XP_034112755.1|DALB	LOC108148682|XP_017131311.1|DELE
OG0009759	LOC117577788|XP_034118605.1|DALB	LOC108140938|XP_017119495.1|DELE
OG0009760	LOC117567063|XP_034102694.1|DALB	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC117577703|XP_034118493.1|DALB	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC117577800|XP_034118619.1|DALB	LOC108137102|XP_017114116.1|DELE
OG0009763	LOC117572405|XP_034111076.1|DALB	LOC108145855|XP_017126964.1|DELE
OG0009764	LOC117569118|XP_034106030.1|DALB	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC117570782|XP_034108514.1|DALB	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC117569763|XP_034106947.1|DALB	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC117570581|XP_034108214.1|DALB	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC117570108|XP_034107459.1|DALB	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC117570912|XP_034108710.1|DALB	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC117570606|XP_034108241.1|DALB	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC117570322|XP_034107754.1|DALB	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC117571710|XP_034109900.1|DALB	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC117571115|XP_034109001.1|DALB	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC117572491|XP_034111233.1|DALB	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC117568694|XP_034105394.1|DALB	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC117569311|XP_034106315.1|DALB	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC117568424|XP_034104965.1|DALB	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC117571202|XP_034109138.1|DALB	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC117570585|XP_034108219.1|DALB	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC117571626|XP_034109739.1|DALB	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC117569987|XP_034107258.1|DALB	LOC108142641|XP_017122126.1|DELE
OG0009782	LOC117564738|XP_034099517.1|DALB	LOC108146077|XP_017127382.1|DELE
OG0009783	LOC117570029|XP_034107342.1|DALB	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC117572022|XP_034110462.1|DALB	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC117572276|XP_034110871.1|DALB	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC117568219|XP_034104584.1|DALB	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC117568218|XP_034104583.1|DALB	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC117570515|XP_034108105.1|DALB	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC117571858|XP_034110144.1|DALB	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC117569658|XP_034106795.1|DALB	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC117570343|XP_034107788.1|DALB	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC117567125|XP_034102823.1|DALB	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC117572256|XP_034110845.1|DALB	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC117576700|XP_034117597.1|DALB	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC117569001|XP_034105881.1|DALB	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC117571699|XP_034109886.1|DALB	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC117570866|XP_034108649.1|DALB	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC117570865|XP_034108648.1|DALB	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC117570807|XP_034108553.1|DALB	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC117566520|XP_034101952.1|DALB	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC117568785|XP_034105514.1|DALB	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC117570697|XP_034108391.1|DALB	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC117569428|XP_034106478.1|DALB	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC117572033|XP_034110479.1|DALB	LOC108146212|XP_017127620.1|DELE
OG0009805	LOC117568972|XP_034105820.1|DALB	LOC108146210|XP_017127618.1|DELE
OG0009806	LOC117569277|XP_034106272.1|DALB	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC117569397|XP_034106424.1|DALB	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC117570847|XP_034108618.1|DALB, LOC117567720|XP_034103772.1|DALB	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC117567097|XP_034102767.1|DALB	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC117570336|XP_034107778.1|DALB	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC117569769|XP_034106953.1|DALB	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC117571390|XP_034109400.1|DALB	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC117568761|XP_034105488.1|DALB	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC117570752|XP_034108465.1|DALB	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC117568967|XP_034105816.1|DALB	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC117570664|XP_034108342.1|DALB	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC117570042|XP_034107358.1|DALB	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC117569879|XP_034107109.1|DALB	LOC108146985|XP_017128731.1|DELE
OG0009819	LOC117569570|XP_034106684.1|DALB	LOC108146983|XP_017128729.1|DELE
OG0009820	LOC117566540|XP_034101972.1|DALB	LOC108146636|XP_017128169.1|DELE
OG0009821	LOC117570911|XP_034108708.1|DALB	LOC108142866|XP_017122429.1|DELE
OG0009822	LOC117570620|XP_034108273.1|DALB	LOC108135648|XP_017111965.1|DELE
OG0009823	LOC117571512|XP_034109576.1|DALB	LOC108147505|XP_017129561.1|DELE
OG0009824	LOC117567185|XP_034102901.1|DALB	LOC108150308|XP_017133911.1|DELE
OG0009825	LOC117570621|XP_034108274.1|DALB	LOC108146758|XP_017128381.1|DELE
OG0009826	LOC117567875|XP_034104035.1|DALB	LOC108143222|XP_017123007.1|DELE
OG0009827	LOC117567873|XP_034104032.1|DALB	LOC108143224|XP_017123010.1|DELE
OG0009828	LOC117568346|XP_034104827.1|DALB	LOC108150349|XP_017133969.1|DELE
OG0009829	LOC117570508|XP_034108097.1|DALB	LOC108142869|XP_017122431.1|DELE
OG0009830	LOC117569575|XP_034106690.1|DALB	LOC108143163|XP_017122898.1|DELE
OG0009831	LOC117569013|XP_034105890.1|DALB	LOC108143148|XP_017122884.1|DELE
OG0009832	LOC117566454|XP_034101876.1|DALB	LOC108143158|XP_017122894.1|DELE
OG0009833	LOC117566461|XP_034101883.1|DALB	LOC108136104|XP_017112571.1|DELE
OG0009834	LOC117570516|XP_034108106.1|DALB	LOC108149772|XP_017133107.1|DELE
OG0009835	LOC117570770|XP_034108497.1|DALB	LOC108144299|XP_017124474.1|DELE
OG0009836	LOC117573672|XP_034112892.1|DALB	LOC108135844|XP_017112217.1|DELE
OG0009837	LOC117574612|XP_034114390.1|DALB	LOC108148394|XP_017130910.1|DELE
OG0009838	LOC117565495|XP_034100493.1|DALB	LOC108149254|XP_017132185.1|DELE
OG0009839	LOC117570379|XP_034107865.1|DALB	LOC108149602|XP_017132785.1|DELE
OG0009840	LOC117564645|XP_034099397.1|DALB	LOC108138943|XP_017117011.1|DELE
OG0009841	LOC117565109|XP_034099958.1|DALB	LOC108141586|XP_017120523.1|DELE
OG0009842	LOC117567480|XP_034103402.1|DALB	LOC108143185|XP_017122923.1|DELE
