Orthogroup	DALB.longest_only	DSUZ.longest_only
OG0007766	LOC117575178|XP_034115179.1|DALB	LOC108018310|XP_036674745.1|DSUZ
OG0007767	LOC117573126|XP_034111941.1|DALB	LOC108020421|XP_016944216.1|DSUZ
OG0007768	LOC117576413|XP_034117035.1|DALB	LOC108018927|XP_016942009.1|DSUZ
OG0007769	LOC117577692|XP_034118483.1|DALB	LOC108018967|XP_016942058.1|DSUZ
OG0007770	LOC117569784|XP_034106979.1|DALB	LOC108011936|XP_016932673.1|DSUZ
OG0007771	LOC117564157|XP_034098713.1|DALB	LOC108006815|XP_016925855.1|DSUZ
OG0007772	LOC117566012|XP_034101328.1|DALB	LOC108016778|XP_016939033.1|DSUZ
OG0007774	LOC117570397|XP_034107907.1|DALB	LOC108005769|XP_036672136.1|DSUZ
OG0007775	LOC117564008|XP_034098494.1|DALB	LOC108006563|XP_016925584.1|DSUZ
OG0007776	LOC117577610|XP_034118348.1|DALB	LOC108010413|XP_036675964.1|DSUZ
OG0007777	LOC117564291|XP_034098884.1|DALB	LOC108013722|XP_016935151.1|DSUZ
OG0007778	LOC117576372|XP_034116962.1|DALB	LOC108018908|XP_016941989.1|DSUZ
OG0007779	LOC117567934|XP_034104114.1|DALB	LOC108018817|XP_016941891.2|DSUZ
OG0007780	LOC117567468|XP_034103383.1|DALB	LOC108019215|XP_016942499.1|DSUZ
OG0007781	LOC117568613|XP_034105269.1|DALB	LOC108015266|XP_036676236.1|DSUZ
OG0007782	LOC117570220|XP_034107648.1|DALB	LOC108019193|XP_016942456.2|DSUZ
OG0007783	LOC117563604|XP_034097893.1|DALB	LOC108004682|XP_016923159.1|DSUZ
OG0007784	LOC117574122|XP_034113666.1|DALB	LOC108011647|XP_016932327.2|DSUZ
OG0007785	LOC117575961|XP_034116334.1|DALB	LOC108016902|XP_016939307.2|DSUZ
OG0007786	LOC117565842|XP_034101049.1|DALB	LOC108012076|XP_016932846.1|DSUZ
OG0007787	LOC117575630|XP_034115798.1|DALB	LOC108015458|XP_036675566.1|DSUZ
OG0007788	LOC117576776|XP_034117720.1|DALB	LOC108020512|XP_016944335.2|DSUZ
OG0007789	LOC117573434|XP_034112540.1|DALB	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ
OG0007790	LOC117576801|XP_034117751.1|DALB	LOC108007209|XP_036674511.1|DSUZ
OG0007791	LOC117576748|XP_034117673.1|DALB	LOC108011714|XP_016932424.2|DSUZ
OG0007792	LOC117574515|XP_034114269.1|DALB	LOC108019155|XP_016942394.1|DSUZ
OG0007793	LOC117576497|XP_034117167.1|DALB	LOC108010926|XP_016931422.2|DSUZ
OG0007794	LOC117578315|XP_034119661.1|DALB	LOC108015184|XP_036676550.1|DSUZ
OG0007795	LOC117572601|XP_034111417.1|DALB	LOC108016988|XP_016939425.1|DSUZ
OG0007796	LOC117573662|XP_034112881.1|DALB	LOC108005037|XP_016923663.2|DSUZ
OG0007797	LOC117574597|XP_034114373.1|DALB	LOC108016480|XP_016938630.2|DSUZ
OG0007798	LOC117574599|XP_034114377.1|DALB	LOC108018338|XP_016941369.2|DSUZ
OG0007799	LOC117573774|XP_034113064.1|DALB	LOC108020491|XP_036673015.1|DSUZ
OG0007800	LOC117574746|XP_034114574.1|DALB	LOC108020526|XP_036673090.1|DSUZ
OG0007801	LOC117573934|XP_034113350.1|DALB	LOC108005048|XP_016923677.1|DSUZ
OG0007802	LOC117576952|XP_034118006.1|DALB	LOC108015858|XP_016937915.1|DSUZ
OG0007803	LOC117573433|XP_034112539.1|DALB	LOC108014885|XP_036672744.1|DSUZ
OG0007804	LOC117577779|XP_034118589.1|DALB	LOC108016822|XP_016939126.1|DSUZ
OG0007805	LOC117577784|XP_034118600.1|DALB	LOC108015356|XP_016937256.1|DSUZ
OG0007806	LOC117577781|XP_034118596.1|DALB	LOC108015355|XP_016937255.1|DSUZ
OG0007808	LOC117575408|XP_034115478.1|DALB	LOC108005013|XP_036673303.1|DSUZ
OG0007809	LOC117577974|XP_034118946.1|DALB	LOC108019190|XP_016942452.1|DSUZ
OG0007810	LOC117563688|XP_034098011.1|DALB	LOC108020587|XP_016944429.1|DSUZ
OG0007811	LOC117575646|XP_034115818.1|DALB	LOC108014769|XP_036673075.1|DSUZ
OG0007812	LOC117567038|XP_034102642.1|DALB	LOC108015051|XP_016936779.1|DSUZ
OG0007813	LOC117574130|XP_034113679.1|DALB	LOC108017310|XP_036673952.1|DSUZ
OG0007814	LOC117564392|XP_034099006.1|DALB	LOC108016609|XP_016938789.1|DSUZ
OG0007815	LOC117565331|XP_034100272.1|DALB	LOC108016972|XP_016939403.1|DSUZ
OG0007816	LOC117571504|XP_034109563.1|DALB	LOC108005795|XP_016924613.1|DSUZ
OG0007817	LOC117574707|XP_034114511.1|DALB	LOC108014371|XP_016935953.2|DSUZ
OG0007818	LOC117573482|XP_034112599.1|DALB	LOC108015783|XP_036673346.1|DSUZ
OG0007819	LOC117565478|XP_034100476.1|DALB	LOC108013713|XP_016935142.1|DSUZ
OG0007820	LOC117576531|XP_034117245.1|DALB	LOC108010853|XP_036675375.1|DSUZ
OG0007821	LOC117574857|XP_034114764.1|DALB	LOC108016458|XP_016938600.2|DSUZ
OG0007822	LOC117574856|XP_034114763.1|DALB	LOC108016461|XP_036675564.1|DSUZ
OG0007823	LOC117575874|XP_034116195.1|DALB	LOC108016481|XP_036675500.1|DSUZ
OG0007824	LOC117574870|XP_034114779.1|DALB	LOC108010735|XP_016931152.2|DSUZ
OG0007825	LOC117573951|XP_034113368.1|DALB	LOC108014133|XP_016935650.1|DSUZ
OG0007826	LOC117575864|XP_034116176.1|DALB	LOC108014751|XP_036673482.1|DSUZ
OG0007827	LOC117578089|XP_034119145.1|DALB	LOC108015206|XP_016937024.1|DSUZ
OG0007828	LOC117567192|XP_034102912.1|DALB	LOC108011458|XP_016932091.2|DSUZ
OG0007830	LOC117575467|XP_034115573.1|DALB	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ
OG0007831	LOC117578175|XP_034119357.1|DALB	LOC108019144|XP_016942381.1|DSUZ
OG0007832	LOC117568591|XP_034105228.1|DALB	LOC108015383|XP_016937291.1|DSUZ
OG0007833	LOC117566274|XP_034101699.1|DALB	LOC108016962|XP_016939388.1|DSUZ
OG0007834	LOC117575528|XP_034115667.1|DALB	LOC108006629|XP_016925651.1|DSUZ
OG0007835	LOC117574325|XP_034114026.1|DALB	LOC108005054|XP_016923683.2|DSUZ
OG0007836	LOC117575895|XP_034116229.1|DALB	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ
OG0007837	LOC117573445|XP_034112557.1|DALB	LOC108016039|XP_016938123.1|DSUZ
OG0007838	LOC117574749|XP_034114580.1|DALB	LOC108015992|XP_016938074.2|DSUZ
OG0007839	LOC117563588|XP_034097868.1|DALB	LOC108016661|XP_016938860.1|DSUZ
OG0007840	LOC117576769|XP_034117711.1|DALB	LOC108015483|XP_016937404.1|DSUZ
OG0007841	LOC117573716|XP_034112976.1|DALB	LOC108016186|XP_016938299.1|DSUZ
OG0007842	LOC117573652|XP_034112866.1|DALB	LOC108007232|XP_016926358.2|DSUZ
OG0007843	LOC117573577|XP_034112756.1|DALB	LOC108007199|XP_016926322.1|DSUZ
OG0007844	LOC117571283|XP_034109237.1|DALB	LOC108018235|XP_016941251.2|DSUZ
OG0007845	LOC117574771|XP_034114606.1|DALB	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ
OG0007846	LOC117569171|XP_034106133.1|DALB	LOC108015290|XP_016937152.1|DSUZ
OG0007847	LOC117576518|XP_034117218.1|DALB	LOC108015765|XP_036673410.1|DSUZ
OG0007848	LOC117573480|XP_034112598.1|DALB	LOC108020591|XP_036673344.1|DSUZ
OG0007849	LOC117573794|XP_034113093.1|DALB	LOC108010585|XP_016930960.2|DSUZ
OG0007850	LOC117573793|XP_034113091.1|DALB	LOC108010583|XP_036674259.1|DSUZ
OG0007851	LOC117576145|XP_034116603.1|DALB	LOC108011708|XP_016932410.1|DSUZ
OG0007852	LOC117576246|XP_034116758.1|DALB	LOC108018406|XP_016941452.1|DSUZ
OG0007853	LOC117573394|XP_034112488.1|DALB	LOC108007610|XP_036673517.1|DSUZ
OG0007854	LOC117576975|XP_034118045.1|DALB	LOC108020639|XP_036673271.1|DSUZ
OG0007855	LOC117574903|XP_034114832.1|DALB	LOC108020076|XP_036674095.1|DSUZ
OG0007856	LOC117573485|XP_034112603.1|DALB	LOC108015744|XP_036673423.1|DSUZ
OG0007857	LOC117575069|XP_034115048.1|DALB	LOC108007860|XP_036674284.1|DSUZ
OG0007858	LOC117565958|XP_034101244.1|DALB	LOC108021558|XP_016945816.1|DSUZ
OG0007859	LOC117577543|XP_034118262.1|DALB	LOC108016611|XP_016938791.1|DSUZ
OG0007860	LOC117575010|XP_034114977.1|DALB	LOC108006462|XP_016925475.2|DSUZ
OG0007861	LOC117573275|XP_034112249.1|DALB	LOC108010916|XP_036674668.1|DSUZ
OG0007863	LOC117564696|XP_034099460.1|DALB	LOC108021191|XP_016945268.1|DSUZ
OG0007864	LOC117576802|XP_034117753.1|DALB	LOC108006507|XP_016925519.2|DSUZ
OG0007865	LOC117568942|XP_034105771.1|DALB	LOC108007507|XP_016926682.2|DSUZ
OG0007866	LOC117575102|XP_034115096.1|DALB	LOC108020812|XP_016944680.1|DSUZ
OG0007868	LOC117575363|XP_034115417.1|DALB	LOC108014580|XP_036673372.1|DSUZ
OG0007869	LOC117567096|XP_034102770.1|DALB	LOC108004594|XP_016923021.1|DSUZ
OG0007870	LOC117566847|XP_034102329.1|DALB	LOC108014100|XP_036670474.1|DSUZ
OG0007871	LOC117577752|XP_034118554.1|DALB	LOC108005449|XP_016924227.1|DSUZ
OG0007872	LOC117572702|XP_034111649.1|DALB	LOC108005753|XP_036671559.1|DSUZ
OG0007873	LOC117572354|XP_034111006.1|DALB	LOC108005901|XP_016924785.1|DSUZ
OG0007874	LOC117576957|XP_034118018.1|DALB	LOC108021812|XP_016946103.1|DSUZ
OG0007875	LOC117568421|XP_034104957.1|DALB	LOC108009480|XP_016929351.1|DSUZ
OG0007876	LOC117569855|XP_034107083.1|DALB	LOC108004771|XP_016923306.1|DSUZ
OG0007877	LOC117570644|XP_034108306.1|DALB	LOC108005318|XP_036677229.1|DSUZ
OG0007878	LOC117568334|XP_034104809.1|DALB	LOC108008592|XP_016927960.1|DSUZ
OG0007879	LOC117567933|XP_034104112.1|DALB	LOC108004813|XP_036670972.1|DSUZ
OG0007880	LOC117570308|XP_034107771.1|DALB	LOC108013686|XP_016935093.1|DSUZ
OG0007881	LOC117570998|XP_034108838.1|DALB	LOC108011815|XP_036671759.1|DSUZ
OG0007882	LOC117568595|XP_034105234.1|DALB	LOC108006807|XP_016925844.1|DSUZ
OG0007883	LOC117567446|XP_034103344.1|DALB	LOC108006802|XP_036670398.1|DSUZ
OG0007884	LOC117566802|XP_034102240.1|DALB	LOC108006829|XP_036671987.1|DSUZ
OG0007885	LOC117568233|XP_034104598.1|DALB	LOC108009481|XP_016929355.1|DSUZ
OG0007886	LOC117563694|XP_034098029.1|DALB	LOC108021662|XP_016945965.1|DSUZ
OG0007887	LOC117568594|XP_034105233.1|DALB	LOC108006805|XP_016925842.2|DSUZ
OG0007888	LOC117567658|XP_034103667.1|DALB	LOC108014598|XP_016936250.2|DSUZ
OG0007889	LOC117570177|XP_034107544.1|DALB	LOC108012405|XP_016933254.1|DSUZ
OG0007890	LOC117572556|XP_034111319.1|DALB	LOC108013091|XP_016934214.1|DSUZ
OG0007891	LOC117573756|XP_034113031.1|DALB	LOC108018728|XP_016941790.2|DSUZ
OG0007892	LOC117566978|XP_034102531.1|DALB	LOC108010627|XP_016931008.2|DSUZ
OG0007893	LOC117572169|XP_034110710.1|DALB	LOC108009846|XP_016930027.1|DSUZ
OG0007894	LOC117568878|XP_034105659.1|DALB	LOC108013293|XP_016934560.1|DSUZ
OG0007895	LOC117569739|XP_034106913.1|DALB	LOC108012987|XP_016934046.1|DSUZ
OG0007896	LOC117566372|XP_034101761.1|DALB	LOC108012642|XP_016933555.1|DSUZ
OG0007897	LOC117568822|XP_034105588.1|DALB	LOC108012388|XP_016933232.1|DSUZ
OG0007898	LOC117568900|XP_034105694.1|DALB	LOC108012539|XP_016933442.1|DSUZ
OG0007899	LOC117572311|XP_034110933.1|DALB	LOC108015555|XP_036671030.1|DSUZ
OG0007900	LOC117567135|XP_034102836.1|DALB	LOC108009055|XP_016928548.1|DSUZ
OG0007901	LOC117567596|XP_034103571.1|DALB	LOC108013152|XP_016934330.1|DSUZ
OG0007902	LOC117576557|XP_034117289.1|DALB	LOC108005193|XP_016923867.1|DSUZ
OG0007903	LOC117568727|XP_034105437.1|DALB	LOC108007498|XP_016926670.2|DSUZ
OG0007904	LOC117572300|XP_034110903.1|DALB	LOC108012881|XP_016933860.1|DSUZ
OG0007905	LOC117564724|XP_034099497.1|DALB	LOC108019183|XP_016942442.1|DSUZ
OG0007906	LOC117572509|XP_034111253.1|DALB	LOC108013617|XP_016935047.2|DSUZ
OG0007907	LOC117572361|XP_034111015.1|DALB	LOC108014472|XP_016936086.1|DSUZ
OG0007908	LOC117572362|XP_034111016.1|DALB	LOC108014473|XP_016936089.1|DSUZ
OG0007909	LOC117566300|XP_034101701.1|DALB	LOC108016752|XP_016938988.1|DSUZ
OG0007910	LOC117569864|XP_034107090.1|DALB	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ
OG0007911	LOC117568987|XP_034105850.1|DALB	LOC108014524|XP_016936152.2|DSUZ
OG0007912	LOC117568991|XP_034105853.1|DALB	LOC108013522|XP_016934907.1|DSUZ
OG0007913	LOC117568993|XP_034105856.1|DALB	LOC108014525|XP_016936153.1|DSUZ
OG0007914	LOC117570915|XP_034108714.1|DALB	LOC108014649|XP_036672196.1|DSUZ
OG0007915	LOC117567684|XP_034103699.1|DALB	LOC108005628|XP_016924427.2|DSUZ
OG0007917	LOC117568575|XP_034105195.1|DALB	LOC108008687|XP_016928069.1|DSUZ
OG0007918	LOC117570066|XP_034107392.1|DALB	LOC108017748|XP_016940349.1|DSUZ
OG0007919	LOC117566641|XP_034102074.1|DALB	LOC108018202|XP_016941207.1|DSUZ
OG0007920	LOC117571178|XP_034109097.1|DALB	LOC108010319|XP_016930708.1|DSUZ
OG0007921	LOC117569440|XP_034106494.1|DALB	LOC108008781|XP_016928168.1|DSUZ
OG0007922	LOC117574700|XP_034114503.1|DALB	LOC108019257|XP_036673845.1|DSUZ
OG0007923	LOC117566733|XP_034102170.1|DALB	LOC108021791|XP_036676950.1|DSUZ
OG0007924	LOC117572213|XP_034110776.1|DALB	LOC108019918|XP_016943511.1|DSUZ
OG0007925	LOC117570437|XP_034107985.1|DALB, LOC117566555|XP_034101987.1|DALB	LOC108008301|XP_016927607.1|DSUZ
OG0007926	LOC117566401|XP_034101805.1|DALB	LOC108017985|XP_016940817.1|DSUZ
OG0007927	LOC117564133|XP_034098684.1|DALB	LOC108020989|XP_016944937.1|DSUZ
OG0007928	LOC117563340|XP_034097506.1|DALB	LOC108007867|XP_016927118.1|DSUZ
OG0007929	LOC117563316|XP_034097465.1|DALB	LOC108021095|XP_016945109.1|DSUZ
OG0007930	LOC117566799|XP_034102232.1|DALB	LOC108008284|XP_016927561.1|DSUZ
OG0007932	LOC117576074|XP_034116507.1|DALB	LOC108006315|XP_016925307.1|DSUZ
OG0007933	LOC117575350|XP_034115407.1|DALB	LOC118877814|XP_036673857.1|DSUZ
OG0007934	LOC117564843|XP_034099667.1|DALB	LOC108011632|XP_016932310.2|DSUZ
OG0007936	LOC117563666|XP_034097975.1|DALB	LOC108021494|XP_016945726.1|DSUZ
OG0007937	LOC117564002|XP_034098483.1|DALB	LOC108019179|XP_016942437.1|DSUZ
OG0007939	LOC117565985|XP_034101288.1|DALB	LOC108021260|XP_016945376.1|DSUZ
OG0007940	LOC117565983|XP_034101282.1|DALB	LOC108021375|XP_036668759.1|DSUZ
OG0007942	LOC117578008|XP_034119037.1|DALB	LOC108019175|XP_016942427.1|DSUZ
OG0007944	LOC117568983|XP_034105840.1|DALB	LOC108012871|XP_016933848.1|DSUZ
OG0007945	LOC117563603|XP_034097888.1|DALB	LOC108021612|XP_016945900.1|DSUZ
OG0007946	LOC117564560|XP_034099284.1|DALB	LOC108010289|XP_016930648.1|DSUZ
OG0007948	LOC117563572|XP_034097846.1|DALB	LOC108021500|XP_016945737.2|DSUZ
OG0007949	LOC117565592|XP_034100686.1|DALB	LOC108004731|XP_016923244.1|DSUZ
OG0007950	LOC117565741|XP_034100878.1|DALB	LOC108020489|XP_016944312.1|DSUZ
OG0007951	LOC117563267|XP_034097385.1|DALB	LOC108021209|XP_016945296.1|DSUZ
OG0007952	LOC117566130|XP_034101502.1|DALB	LOC108021439|XP_016945645.1|DSUZ
OG0007954	LOC117565617|XP_034100714.1|DALB	LOC108021602|XP_016945887.1|DSUZ
OG0007955	LOC117565895|XP_034101128.1|DALB	LOC108009201|XP_036674191.1|DSUZ
OG0007956	LOC117565935|XP_034101211.1|DALB	LOC108014775|XP_016936460.1|DSUZ
OG0007957	LOC117564848|XP_034099673.1|DALB	LOC108008509|XP_016927868.1|DSUZ
OG0007958	LOC117574349|XP_034114065.1|DALB	LOC108006560|XP_016925579.1|DSUZ
OG0007959	LOC117564979|XP_034099816.1|DALB	LOC108021309|XP_016945452.1|DSUZ
OG0007961	LOC117575655|XP_034115832.1|DALB	LOC108004981|XP_016923587.2|DSUZ
OG0007962	LOC117564446|XP_034099106.1|DALB	LOC108016923|XP_016939339.1|DSUZ
OG0007965	LOC117563855|XP_034098275.1|DALB	LOC108020086|XP_036677919.1|DSUZ
OG0007966	LOC117566147|XP_034101525.1|DALB	LOC108015270|XP_016937124.1|DSUZ
OG0007967	LOC117565389|XP_034100360.1|DALB	LOC108008811|XP_016928207.1|DSUZ
OG0007968	LOC117563800|XP_034098223.1|DALB	LOC108019553|XP_016942882.1|DSUZ
OG0007969	LOC117564085|XP_034098605.1|DALB	LOC108009585|XP_016929548.1|DSUZ
OG0007970	LOC117568978|XP_034105829.1|DALB	LOC108008203|XP_016927482.2|DSUZ
OG0007971	LOC117569455|XP_034106514.1|DALB	LOC108016885|XP_016939268.1|DSUZ
OG0007973	LOC117565342|XP_034100287.1|DALB	LOC108014277|XP_016935810.1|DSUZ
OG0007974	LOC117565547|XP_034100638.1|DALB	LOC108005451|XP_016924230.1|DSUZ
OG0007975	LOC117575719|XP_034115948.1|DALB	LOC108006729|XP_036675236.1|DSUZ
OG0007976	LOC117565141|XP_034100047.1|DALB	LOC108015069|XP_016936797.1|DSUZ
OG0007977	LOC117563410|XP_034097633.1|DALB	LOC108011966|XP_016932715.1|DSUZ
OG0007978	LOC117563608|XP_034097896.1|DALB	LOC108006926|XP_016926021.1|DSUZ
OG0007979	LOC117564028|XP_034098521.1|DALB	LOC108020912|XP_016944818.1|DSUZ
OG0007980	LOC117565787|XP_034100955.1|DALB	LOC108021437|XP_016945646.1|DSUZ
OG0007981	LOC117578172|XP_034119353.1|DALB	LOC108018945|XP_016942036.1|DSUZ
OG0007982	LOC117565864|XP_034101087.1|DALB	LOC108020404|XP_016944183.1|DSUZ
OG0007983	LOC117565262|XP_034100176.1|DALB	LOC108021527|XP_016945778.1|DSUZ
OG0007984	LOC117563441|XP_034097668.1|DALB	LOC108016851|XP_036668799.1|DSUZ
OG0007985	LOC117566046|XP_034101387.1|DALB	LOC108007466|XP_016926628.1|DSUZ
OG0007986	LOC117563612|XP_034097904.1|DALB	LOC108014274|XP_016935806.1|DSUZ
OG0007987	LOC117564376|XP_034098986.1|DALB	LOC108021184|XP_016945255.1|DSUZ
OG0007988	LOC117564455|XP_034099128.1|DALB	LOC108005331|XP_016924052.1|DSUZ
OG0007989	LOC117565377|XP_034100342.1|DALB	LOC108021048|XP_016945042.1|DSUZ
OG0007991	LOC117566232|XP_034101670.1|DALB	LOC108021333|XP_016945493.1|DSUZ
OG0007992	LOC117565949|XP_034101227.1|DALB	LOC108016346|XP_016938472.1|DSUZ
OG0007994	LOC117565979|XP_034101273.1|DALB	LOC108017723|XP_036668721.1|DSUZ
OG0007996	LOC117578195|XP_034119404.1|DALB	LOC108015325|XP_016937213.1|DSUZ
OG0007997	LOC117568489|XP_034105067.1|DALB	LOC108015806|XP_016937856.1|DSUZ
OG0007998	LOC117563936|XP_034098400.1|DALB	LOC108021218|XP_016945306.1|DSUZ
OG0008001	LOC117564006|XP_034098489.1|DALB	LOC108014275|XP_016935807.1|DSUZ
OG0008002	LOC117563563|XP_034097833.1|DALB	LOC108020874|XP_016944765.1|DSUZ
OG0008003	LOC117564007|XP_034098490.1|DALB	LOC108014295|XP_016935850.1|DSUZ
OG0008004	LOC117572301|XP_034110907.1|DALB	LOC108016803|XP_016939069.2|DSUZ
OG0008005	LOC117573684|XP_034112925.1|DALB	LOC108019082|XP_016942241.1|DSUZ
OG0008006	LOC117571836|XP_034110116.1|DALB	LOC108013679|XP_016935087.1|DSUZ
OG0008007	LOC117564127|XP_034098682.1|DALB	LOC108016970|XP_016939401.1|DSUZ
OG0008008	LOC117566982|XP_034102536.1|DALB	LOC108020731|XP_016944592.1|DSUZ
OG0008009	LOC117572647|XP_034111521.1|DALB	LOC108013729|XP_016935162.1|DSUZ
OG0008010	LOC117570111|XP_034107466.1|DALB	LOC108006310|XP_016925294.1|DSUZ
OG0008011	LOC117568422|XP_034104962.1|DALB	LOC108008814|XP_016928208.1|DSUZ
OG0008012	LOC117569770|XP_034106955.1|DALB	LOC108009840|XP_016930020.1|DSUZ
OG0008013	LOC117570144|XP_034107499.1|DALB	LOC108008336|XP_016927651.1|DSUZ
OG0008014	LOC117575266|XP_034115292.1|DALB	LOC108011597|XP_036673683.1|DSUZ
OG0008015	LOC117567184|XP_034102900.1|DALB	LOC108015897|XP_036671357.1|DSUZ
OG0008016	LOC117567186|XP_034102902.1|DALB	LOC108015913|XP_016937975.1|DSUZ
OG0008017	LOC117578012|XP_034119001.1|DALB	LOC108005214|XP_016923892.1|DSUZ
OG0008018	LOC117576645|XP_034117472.1|DALB	LOC108016595|XP_016938771.2|DSUZ
OG0008019	LOC117573635|XP_034112838.1|DALB	LOC108013726|XP_016935155.1|DSUZ
OG0008020	LOC117575189|XP_034115192.1|DALB	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ
OG0008021	LOC117567977|XP_034104222.1|DALB	LOC108018887|XP_016941966.1|DSUZ
OG0008023	LOC117571688|XP_034109832.1|DALB	LOC108015338|XP_016937233.1|DSUZ
OG0008024	LOC117577814|XP_034118636.1|DALB	LOC108015429|XP_016937351.1|DSUZ
OG0008025	LOC117572952|XP_034111819.1|DALB	LOC108016572|XP_016938734.2|DSUZ
OG0008026	LOC117569464|XP_034106526.1|DALB	LOC108016886|XP_016939269.1|DSUZ
OG0008027	LOC117578130|XP_034119227.1|DALB	LOC108016682|XP_016938892.1|DSUZ
OG0008028	LOC117574756|XP_034114590.1|DALB	LOC108018594|XP_036673578.1|DSUZ
OG0008029	LOC117576759|XP_034117695.1|DALB	LOC108017595|XP_036673429.1|DSUZ
OG0008030	LOC117575067|XP_034115046.1|DALB	LOC108018802|XP_016941878.2|DSUZ
OG0008031	LOC117564104|XP_034098641.1|DALB	LOC108006302|XP_016925279.1|DSUZ
OG0008033	LOC117576502|XP_034117187.1|DALB	LOC108015626|XP_036674158.1|DSUZ
OG0008034	LOC117566743|XP_034102181.1|DALB	LOC108019280|XP_036673744.1|DSUZ
OG0008035	LOC117574590|XP_034114367.1|DALB	LOC108006570|XP_036676589.1|DSUZ
OG0008036	LOC117576796|XP_034117747.1|DALB	LOC108004985|XP_016923593.2|DSUZ
OG0008037	LOC117574052|XP_034113554.1|DALB	LOC108012101|XP_036674599.1|DSUZ
OG0008038	LOC117572218|XP_034110789.1|DALB	LOC108016731|XP_016938949.1|DSUZ
OG0008041	LOC117575858|XP_034116172.1|DALB	LOC108006300|XP_016925265.1|DSUZ
OG0008042	LOC117576012|XP_034116410.1|DALB	LOC108018706|XP_016941769.2|DSUZ
OG0008043	LOC117578283|XP_034119611.1|DALB	LOC108016854|XP_016939206.1|DSUZ
OG0008044	LOC117568601|XP_034105248.1|DALB	LOC108015129|XP_016936880.1|DSUZ
OG0008045	LOC117573806|XP_034113112.1|DALB	LOC108019221|XP_016942506.1|DSUZ
OG0008047	LOC117575727|XP_034115961.1|DALB	LOC108014424|XP_016936025.2|DSUZ
OG0008049	LOC117575722|XP_034115953.1|DALB	LOC108014406|XP_036672596.1|DSUZ
OG0008050	LOC117574312|XP_034114012.1|DALB	LOC108012072|XP_036674258.1|DSUZ
OG0008051	LOC117574241|XP_034113846.1|DALB	LOC108008076|XP_016927348.1|DSUZ
OG0008052	LOC117575157|XP_034115151.1|DALB	LOC108014574|XP_036673244.1|DSUZ
OG0008053	LOC117573117|XP_034111934.1|DALB	LOC108007396|XP_016926540.1|DSUZ
OG0008054	LOC117568318|XP_034104786.1|DALB	LOC108016805|XP_016939072.1|DSUZ
OG0008055	LOC117573373|XP_034112405.1|DALB	LOC108016985|XP_016939421.1|DSUZ
OG0008056	LOC117577696|XP_034118487.1|DALB	LOC108016589|XP_016938763.1|DSUZ
OG0008057	LOC117574820|XP_034114680.1|DALB	LOC108006748|XP_016925789.2|DSUZ
OG0008058	LOC117574332|XP_034114036.1|DALB	LOC108018789|XP_036674246.1|DSUZ
OG0008059	LOC117576706|XP_034117612.1|DALB	LOC108016280|XP_016938400.2|DSUZ
OG0008060	LOC117575013|XP_034114981.1|DALB	LOC108006202|XP_016925128.2|DSUZ
OG0008061	LOC117577771|XP_034118578.1|DALB	LOC108004739|XP_016923254.1|DSUZ
OG0008062	LOC117564381|XP_034098995.1|DALB	LOC108005470|XP_016924258.1|DSUZ
OG0008063	LOC117576014|XP_034116411.1|DALB	LOC108018707|XP_036672748.1|DSUZ
OG0008064	LOC117571737|XP_034109949.1|DALB	LOC108006320|XP_016925311.1|DSUZ
OG0008065	LOC117573740|XP_034113013.1|DALB	LOC108015030|XP_016936750.1|DSUZ
OG0008066	LOC117578185|XP_034119389.1|DALB	LOC108005082|XP_016923738.1|DSUZ
OG0008067	LOC117578401|XP_034119750.1|DALB	LOC108014039|XP_016935545.1|DSUZ
OG0008068	LOC117577639|XP_034118399.1|DALB	LOC108006337|XP_016925336.1|DSUZ
OG0008069	LOC117574030|XP_034113515.1|DALB	LOC108006393|XP_036673301.1|DSUZ
OG0008071	LOC117565610|XP_034100709.1|DALB	LOC108004732|XP_016923246.1|DSUZ
OG0008072	LOC117578313|XP_034119657.1|DALB	LOC108015371|XP_016937278.1|DSUZ
OG0008073	LOC117570667|XP_034108350.1|DALB	LOC108021784|XP_036677169.1|DSUZ
OG0008074	LOC117577671|XP_034118450.1|DALB	LOC108004761|XP_016923288.1|DSUZ
OG0008075	LOC117569185|XP_034106145.1|DALB	LOC108008272|XP_016927550.1|DSUZ
OG0008076	LOC117578317|XP_034119663.1|DALB	LOC108016825|XP_016939131.1|DSUZ
OG0008077	LOC117575637|XP_034115808.1|DALB	LOC108013798|XP_016935260.1|DSUZ
OG0008078	LOC117563618|XP_034097913.1|DALB	LOC108004755|XP_016923281.1|DSUZ
OG0008079	LOC117577707|XP_034118500.1|DALB	LOC108005180|XP_016923851.1|DSUZ
OG0008080	LOC117566506|XP_034101974.1|DALB	LOC108016606|XP_016938785.1|DSUZ
OG0008081	LOC117575169|XP_034115172.1|DALB	LOC108016848|XP_016939197.1|DSUZ
