Orthogroup	DALB.longest_only	DVIR.longest_only
OG0008898	LOC117570274|XP_034107681.1|DALB	LOC6626856|XP_032293120.1|DVIR
OG0008899	LOC117566122|XP_034101489.1|DALB	LOC6627937|XP_002052662.2|DVIR
OG0008900	LOC117563234|XP_034097328.1|DALB	LOC6627583|XP_002052814.1|DVIR
OG0008901	LOC117569169|XP_034106126.1|DALB	LOC6624153|XP_032290619.1|DVIR
OG0008903	LOC117565819|XP_034101010.1|DALB	LOC6628729|XP_032294093.1|DVIR
OG0008904	LOC117566545|XP_034101977.1|DALB	LOC6626296|XP_032291577.1|DVIR
OG0008905	LOC117573089|XP_034111877.1|DALB	LOC6636226|XP_032290142.1|DVIR
OG0008906	LOC117568880|XP_034105671.1|DALB	LOC6623702|XP_032290686.1|DVIR
OG0008907	LOC117573314|XP_034112313.1|DALB	LOC6629341|XP_002053318.1|DVIR
OG0008908	LOC117576243|XP_034116753.1|DALB	LOC6632335|XP_032289786.1|DVIR
OG0008909	LOC117573395|XP_034112489.1|DALB	LOC6629685|XP_002053983.1|DVIR
OG0008910	LOC117576318|XP_034116866.1|DALB	LOC6629774|XP_002052988.1|DVIR
OG0008911	LOC117574928|XP_034114870.1|DALB	LOC6635012|XP_002058656.1|DVIR
OG0008912	LOC117575216|XP_034115233.1|DALB	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR
OG0008913	LOC117574803|XP_034114659.1|DALB	LOC6635192|XP_002058391.1|DVIR
OG0008914	LOC117574757|XP_034114592.1|DALB	LOC6634927|XP_002058438.1|DVIR
OG0008915	LOC117576181|XP_034116661.1|DALB	LOC6631168|XP_002053516.1|DVIR
OG0008916	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB	LOC6629147|XP_032294207.1|DVIR
OG0008917	LOC117565330|XP_034100267.1|DALB	LOC6628426|XP_002051865.2|DVIR
OG0008918	LOC117565986|XP_034101290.1|DALB	LOC6627326|XP_002051922.2|DVIR
OG0008919	LOC117564142|XP_034098695.1|DALB	LOC6627776|XP_032294230.1|DVIR
OG0008921	LOC117565947|XP_034101225.1|DALB	LOC6628145|XP_002052432.1|DVIR
OG0008923	LOC117570116|XP_034107470.1|DALB	LOC6626950|XP_002050940.1|DVIR
OG0008924	LOC117569678|XP_034106817.1|DALB	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR
OG0008925	LOC117567092|XP_034102763.1|DALB	LOC6625450|XP_002050986.3|DVIR
OG0008926	LOC117570416|XP_034107933.1|DALB	LOC6626173|XP_002050158.1|DVIR
OG0008927	LOC117567631|XP_034103621.1|DALB	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR
OG0008928	LOC117569447|XP_034106501.1|DALB	LOC6636392|XP_002059961.1|DVIR
OG0008929	LOC117570405|XP_034107920.1|DALB	LOC6626987|XP_002050174.1|DVIR
OG0008930	LOC117573454|XP_034112567.1|DALB	LOC6632606|XP_032289524.1|DVIR
OG0008931	LOC117571546|XP_034109630.1|DALB	LOC6625712|XP_002051044.1|DVIR
OG0008932	LOC117568854|XP_034105625.1|DALB	LOC6626334|XP_002048864.1|DVIR
OG0008933	LOC117569189|XP_034106149.1|DALB	LOC6636487|XP_002059849.1|DVIR
OG0008934	LOC117571423|XP_034109453.1|DALB	LOC6622684|XP_032290949.1|DVIR
OG0008935	LOC117571468|XP_034109512.1|DALB	LOC6636433|XP_002059984.1|DVIR
OG0008936	LOC117571331|XP_034109313.1|DALB	LOC6625150|XP_002048924.1|DVIR
OG0008937	LOC117569203|XP_034106162.1|DALB	LOC6626747|XP_002049310.2|DVIR
OG0008938	LOC117571470|XP_034109514.1|DALB	LOC6635329|XP_002058878.1|DVIR
OG0008939	LOC117568945|XP_034105774.1|DALB	LOC6626724|XP_002049095.1|DVIR
OG0008940	LOC117567656|XP_034103659.1|DALB	LOC6627077|XP_032292815.1|DVIR
OG0008941	LOC117566119|XP_034101487.1|DALB	LOC6634751|XP_032296413.1|DVIR
OG0008942	LOC117572492|XP_034111237.1|DALB	LOC6631853|XP_032295967.1|DVIR
OG0008943	LOC117577558|XP_034118284.1|DALB	LOC6634435|XP_002057909.1|DVIR
OG0008944	LOC117577385|XP_034118188.1|DALB	LOC6634441|XP_002058056.1|DVIR
OG0008945	LOC117570055|XP_034107413.1|DALB	LOC6636073|XP_002059604.1|DVIR
OG0008946	LOC117575179|XP_034115183.1|DALB	LOC6633272|XP_002057153.1|DVIR
OG0008947	LOC117571126|XP_034109022.1|DALB	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR
OG0008948	LOC117578107|XP_034119178.1|DALB	LOC6633319|XP_032296728.1|DVIR
OG0008949	LOC117567836|XP_034103975.1|DALB	LOC26531456|XP_015031747.1|DVIR
OG0008950	LOC117576602|XP_034117393.1|DALB	LOC6632047|XP_002055244.1|DVIR
OG0008951	LOC117572076|XP_034110555.1|DALB	LOC6624026|XP_032290178.1|DVIR
OG0008952	LOC117570104|XP_034107454.1|DALB	LOC116652114|XP_032295925.1|DVIR
OG0008953	LOC117568206|XP_034104567.1|DALB	LOC6622177|XP_002047672.2|DVIR
OG0008955	LOC117570896|XP_034108690.1|DALB	LOC6623787|XP_002046891.3|DVIR
OG0008956	LOC117571696|XP_034109881.1|DALB	LOC6624588|XP_002047640.1|DVIR
OG0008957	LOC117568368|XP_034104858.1|DALB	LOC26530545|XP_015031610.1|DVIR
OG0008958	LOC117571023|XP_034108874.1|DALB	LOC6624073|XP_002048657.1|DVIR
OG0008959	LOC117569107|XP_034106016.1|DALB	LOC6624545|XP_002048066.2|DVIR
OG0008960	LOC117572464|XP_034111197.1|DALB	LOC6622263|XP_032290370.1|DVIR
OG0008962	LOC117568038|XP_034104278.1|DALB	LOC6632041|XP_002055507.1|DVIR
OG0008963	LOC117572474|XP_034111217.1|DALB	LOC6636151|XP_002059658.1|DVIR
OG0008964	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB	LOC6635472|XP_002059001.1|DVIR, LOC6635473|XP_002059002.1|DVIR
OG0008965	LOC117563539|XP_034097809.1|DALB	LOC26531804|XP_015025410.2|DVIR
OG0008966	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB	LOC6634265|XP_002057547.2|DVIR
OG0008967	LOC117565060|XP_034099898.1|DALB	LOC6627841|XP_002051731.2|DVIR
OG0008967	LOC117571027|XP_034108877.1|DALB	LOC6624384|XP_002048509.2|DVIR
OG0008968	LOC117564574|XP_034099306.1|DALB	LOC6627656|XP_002051720.1|DVIR
OG0008970	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB	LOC6627623|XP_002051714.1|DVIR
OG0008971	LOC117571349|XP_034109348.1|DALB	LOC6622052|XP_032290868.1|DVIR
OG0008972	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB	LOC6624027|XP_032290948.1|DVIR, LOC6623748|XP_002046850.1|DVIR
OG0008973	LOC117571373|XP_034109379.1|DALB	LOC6622625|XP_002048227.1|DVIR
OG0008985	LOC117568765|XP_034105494.1|DALB	LOC6623920|XP_002046237.1|DVIR
OG0008989	LOC117576590|XP_034117371.1|DALB	LOC6632046|XP_002055243.1|DVIR
OG0008990	LOC117571738|XP_034109946.1|DALB	LOC6623310|XP_032290576.1|DVIR
OG0008991	LOC117575950|XP_034116304.1|DALB	LOC26531745|XP_032288724.1|DVIR
OG0008992	LOC117575677|XP_034115856.1|DALB	LOC6632466|XP_002055802.2|DVIR
OG0008993	LOC117568343|XP_034104820.1|DALB	LOC6623203|XP_032288980.1|DVIR, LOC116649772|XP_032289943.1|DVIR
OG0008994	LOC117565963|XP_034101250.1|DALB	LOC6629222|XP_002051942.1|DVIR
OG0008995	LOC117571364|XP_034109366.1|DALB	LOC6627197|XP_032292969.1|DVIR
OG0008996	LOC117574371|XP_034114099.1|DALB	LOC6633823|XP_002057102.1|DVIR
OG0008997	LOC117578006|XP_034118995.1|DALB	LOC6636085|XP_002059616.2|DVIR
OG0008999	LOC117573251|XP_034112214.1|DALB	LOC6635420|XP_032295488.1|DVIR
OG0009000	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB	LOC6633741|XP_002057026.2|DVIR
OG0009002	LOC117573639|XP_034112840.1|DALB	LOC26531108|XP_015027858.1|DVIR
OG0009003	LOC117571466|XP_034109510.1|DALB	LOC6622692|XP_015031534.1|DVIR
OG0009005	LOC117563329|XP_034097484.1|DALB	LOC6629101|XP_002051685.1|DVIR
OG0009006	LOC117573566|XP_034112744.1|DALB	LOC6629896|XP_002053991.1|DVIR
OG0009007	LOC117569637|XP_034106767.1|DALB	LOC6624199|XP_032290532.1|DVIR
OG0009008	LOC117576191|XP_034116674.1|DALB	LOC6632504|XP_015025815.1|DVIR
OG0009009	LOC117572752|XP_034111727.1|DALB	LOC6622794|XP_002047236.1|DVIR
OG0009010	LOC117569507|XP_034106581.1|DALB	LOC6624712|XP_002046593.1|DVIR
OG0009011	LOC117572112|XP_034110624.1|DALB	LOC6622205|XP_032291176.1|DVIR
OG0009012	LOC117569863|XP_034107087.1|DALB	LOC6627041|XP_002050720.1|DVIR
OG0009013	LOC117577242|XP_034118124.1|DALB	LOC6633559|XP_032295942.1|DVIR
OG0009014	LOC117571645|XP_034109771.1|DALB	LOC6623891|XP_002046252.2|DVIR
OG0009015	LOC117571417|XP_034109448.1|DALB	LOC6622362|XP_002046653.1|DVIR
OG0009016	LOC117568995|XP_034105861.1|DALB	LOC6624028|XP_032291329.1|DVIR
OG0009017	LOC117564666|XP_034099420.1|DALB	LOC6634244|XP_032293566.1|DVIR
OG0009019	LOC117573098|XP_034111891.1|DALB	LOC6636187|XP_015023989.1|DVIR
OG0009020	LOC117574029|XP_034113513.1|DALB	LOC6633011|XP_015025884.1|DVIR
OG0009021	LOC117576612|XP_034117407.1|DALB	LOC6629459|XP_002054706.1|DVIR
OG0009022	LOC117575928|XP_034116278.1|DALB	LOC6632602|XP_002056214.1|DVIR
OG0009023	LOC117574962|XP_034114917.1|DALB	LOC6633064|XP_032289706.1|DVIR
OG0009024	LOC117576224|XP_034116726.1|DALB	LOC6630643|XP_002053026.1|DVIR
OG0009025	LOC117573738|XP_034113007.1|DALB	LOC6629925|XP_002054326.1|DVIR
OG0009026	LOC117575280|XP_034115312.1|DALB	LOC6630036|XP_032295457.1|DVIR
OG0009027	LOC117571315|XP_034109285.1|DALB	LOC26531036|XP_015030272.1|DVIR
OG0009028	LOC117569140|XP_034106061.1|DALB	LOC6622543|XP_002047002.1|DVIR
OG0009029	LOC117565381|XP_034100346.1|DALB	LOC6628918|XP_002051386.1|DVIR
OG0009030	LOC117565097|XP_034099946.1|DALB	LOC6628257|XP_002052936.1|DVIR
OG0009031	LOC117575618|XP_034115783.1|DALB	LOC6632339|XP_002056407.1|DVIR
OG0009032	LOC117575620|XP_034115785.1|DALB	LOC6632338|XP_002056406.1|DVIR
OG0009033	LOC117563328|XP_034097483.1|DALB	LOC6628521|XP_032294549.1|DVIR
OG0009034	LOC117564858|XP_034099688.1|DALB	LOC6628609|XP_002052170.1|DVIR
OG0009035	LOC117564250|XP_034098845.1|DALB	LOC6628334|XP_002051206.1|DVIR
OG0009036	LOC117566863|XP_034102350.1|DALB	LOC6625987|XP_032293141.1|DVIR
OG0009037	LOC117564759|XP_034099546.1|DALB	LOC6628054|XP_002051796.3|DVIR
OG0009038	LOC117573624|XP_034112817.1|DALB	LOC6632933|XP_002056120.2|DVIR
OG0009039	LOC117575160|XP_034115154.1|DALB	LOC6630984|XP_032292401.1|DVIR
OG0009040	LOC117566752|XP_034102187.1|DALB	LOC26531046|XP_032293102.1|DVIR
OG0009041	LOC117573864|XP_034113227.1|DALB	LOC6630820|XP_002054727.1|DVIR
OG0009042	LOC117563601|XP_034097884.1|DALB	LOC6635650|XP_002059196.1|DVIR
OG0009043	LOC117564624|XP_034099371.1|DALB	LOC6633927|XP_002057616.2|DVIR
OG0009044	LOC117563264|XP_034097383.1|DALB	LOC6628543|XP_002051855.1|DVIR
OG0009045	LOC117574850|XP_034114740.1|DALB	LOC6633200|XP_032289807.1|DVIR
OG0009046	LOC117567068|XP_034102702.1|DALB	LOC6622746|XP_015031511.1|DVIR
OG0009047	LOC117566818|XP_034102270.1|DALB	LOC6636344|XP_002059943.2|DVIR
OG0009048	LOC117564683|XP_034099449.1|DALB	LOC6634143|XP_002057429.1|DVIR
OG0009049	LOC117574885|XP_034114808.1|DALB	LOC6631292|XP_002053364.1|DVIR
OG0009050	LOC117565746|XP_034100884.1|DALB	LOC6633972|XP_002057480.2|DVIR
OG0009051	LOC117572746|XP_034111714.1|DALB	LOC6625069|XP_002049082.1|DVIR
OG0009052	LOC117575641|XP_034115811.1|DALB	LOC6631193|XP_015027773.1|DVIR
OG0009053	LOC117576375|XP_034116961.1|DALB	LOC6630628|XP_015027211.1|DVIR
OG0009054	LOC117575039|XP_034115011.1|DALB	LOC6629976|XP_015027368.1|DVIR
OG0009055	LOC117566032|XP_034101368.1|DALB	LOC6634250|XP_002057636.2|DVIR
OG0009056	LOC117563304|XP_034097443.1|DALB	LOC6627293|XP_032294124.1|DVIR
OG0009057	LOC117566856|XP_034102340.1|DALB	LOC6636837|XP_002060310.2|DVIR
OG0009058	LOC117573078|XP_034111849.1|DALB	LOC6636193|XP_032290136.1|DVIR
OG0009059	LOC117568786|XP_034105515.1|DALB	LOC6622303|XP_002046957.1|DVIR
OG0009060	LOC117576918|XP_034117950.1|DALB	LOC6632760|XP_002056365.1|DVIR
OG0009061	LOC117567903|XP_034104067.1|DALB	LOC6625961|XP_002049592.1|DVIR
OG0009062	LOC117572212|XP_034110775.1|DALB	LOC6636318|XP_002059878.1|DVIR
OG0009063	LOC117564030|XP_034098524.1|DALB	LOC6628650|XP_015028541.1|DVIR
OG0009064	LOC117568729|XP_034105439.1|DALB	LOC6625877|XP_015029817.1|DVIR
OG0009065	LOC117573897|XP_034113296.1|DALB	LOC6631026|XP_002053831.2|DVIR
OG0009066	LOC117571912|XP_034110281.1|DALB	LOC6624310|XP_002046347.1|DVIR
OG0009067	LOC117566951|XP_034102474.1|DALB	LOC6622505|XP_015030571.1|DVIR
OG0009068	LOC117571296|XP_034109258.1|DALB	LOC6626185|XP_002050336.2|DVIR
OG0009069	LOC117565460|XP_034100454.1|DALB	LOC6628106|XP_015028785.1|DVIR
OG0009070	LOC117569130|XP_034106041.1|DALB	LOC6626744|XP_015029479.1|DVIR
OG0009071	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB	LOC26531379|XP_032289622.1|DVIR
OG0009072	LOC117576177|XP_034116652.1|DALB	LOC6632737|XP_002056452.1|DVIR
OG0009073	LOC117576294|XP_034116835.1|DALB	LOC6632521|XP_002056531.1|DVIR
OG0009074	LOC117574019|XP_034113498.1|DALB	LOC6632577|XP_002056742.1|DVIR
OG0009075	LOC117574108|XP_034113645.1|DALB	LOC6632636|XP_002056637.1|DVIR
OG0009076	LOC117573803|XP_034113103.1|DALB	LOC6629439|XP_002053156.1|DVIR
OG0009077	LOC117568347|XP_034104832.1|DALB	LOC6631943|XP_002055045.1|DVIR
OG0009078	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB	LOC6629658|XP_002053597.2|DVIR
OG0009079	LOC117576651|XP_034117479.1|DALB	LOC6629874|XP_015027182.1|DVIR
OG0009080	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB	LOC6631101|XP_002053222.1|DVIR
OG0009081	LOC117574987|XP_034114948.1|DALB	LOC6630433|XP_002053474.1|DVIR
OG0009082	LOC117573316|XP_034112315.1|DALB	LOC6629866|XP_002053343.1|DVIR
OG0009083	LOC117565635|XP_034100739.1|DALB	LOC6634659|XP_002058112.2|DVIR
OG0009084	LOC117576702|XP_034117600.1|DALB	LOC6629672|XP_002053655.3|DVIR
OG0009085	LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB	LOC6630319|XP_002053429.1|DVIR
OG0009086	LOC117573490|XP_034112609.1|DALB	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR
OG0009087	LOC117575359|XP_034115415.1|DALB	LOC6633087|XP_002055965.1|DVIR
OG0009088	LOC117574620|XP_034114398.1|DALB	LOC6629826|XP_032295139.1|DVIR
OG0009089	LOC117574982|XP_034114943.1|DALB	LOC6634692|XP_002058303.1|DVIR
OG0009090	LOC117574346|XP_034114059.1|DALB	LOC6632229|XP_015025931.1|DVIR
OG0009091	LOC117573377|XP_034112406.1|DALB	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR
OG0009092	LOC117575965|XP_034116335.1|DALB	LOC6634931|XP_002058442.2|DVIR
OG0009094	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB	LOC6633233|XP_032288890.1|DVIR
OG0009095	LOC117573531|XP_034112670.1|DALB	LOC6633135|XP_002055846.1|DVIR
OG0009096	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB	LOC6631106|XP_002054130.1|DVIR
OG0009097	LOC117574892|XP_034114821.1|DALB	LOC6631107|XP_002054131.2|DVIR
OG0009098	LOC117575788|XP_034116053.1|DALB	LOC6630224|XP_002054798.1|DVIR
OG0009099	LOC117576592|XP_034117370.1|DALB	LOC6635223|XP_002058411.2|DVIR
OG0009100	LOC117564565|XP_034099289.1|DALB	LOC6628602|XP_002052163.1|DVIR
OG0009101	LOC117564816|XP_034099629.1|DALB	LOC6627619|XP_002051710.2|DVIR
OG0009102	LOC117564750|XP_034099531.1|DALB	LOC6635693|XP_002059266.1|DVIR
OG0009103	LOC117564811|XP_034099624.1|DALB	LOC6627725|XP_002052518.1|DVIR
OG0009104	LOC117565301|XP_034100229.1|DALB	LOC6628019|XP_015028462.1|DVIR
OG0009105	LOC117565961|XP_034101247.1|DALB	LOC6627367|XP_002051674.1|DVIR
OG0009106	LOC117565314|XP_034100241.1|DALB	LOC6628352|XP_032294270.1|DVIR
OG0009107	LOC117564350|XP_034098957.1|DALB	LOC6628697|XP_002052562.1|DVIR
OG0009108	LOC117576226|XP_034116730.1|DALB	LOC6633231|XP_002056289.1|DVIR
OG0009109	LOC117565494|XP_034100492.1|DALB	LOC6628976|XP_002052728.1|DVIR
OG0009110	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB	LOC6628861|XP_002052080.2|DVIR
OG0009111	LOC117571294|XP_034109256.1|DALB	LOC116650815|XP_032291450.1|DVIR
OG0009112	LOC117566114|XP_034101476.1|DALB	LOC6627845|XP_002052841.1|DVIR
OG0009113	LOC117564507|XP_034099215.1|DALB	LOC6628482|XP_002052029.1|DVIR
OG0009114	LOC117564120|XP_034098668.1|DALB	LOC6628643|XP_002051887.1|DVIR
OG0009115	LOC117563473|XP_034097720.1|DALB	LOC6628240|XP_002051451.2|DVIR
OG0009116	LOC117564895|XP_034099734.1|DALB	LOC6628733|XP_002051070.2|DVIR
OG0009117	LOC117565441|XP_034100423.1|DALB	LOC6627991|XP_002051428.1|DVIR
OG0009118	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB	LOC6631579|XP_002055689.1|DVIR
OG0009119	LOC117564417|XP_034099039.1|DALB	LOC6634044|XP_032289032.1|DVIR
OG0009120	LOC117572305|XP_034110915.1|DALB	LOC6623506|XP_002047285.1|DVIR
OG0009121	LOC117566573|XP_034102006.1|DALB	LOC6627168|XP_002050953.1|DVIR
OG0009122	LOC117568235|XP_034104601.1|DALB	LOC6626835|XP_002050837.1|DVIR
OG0009123	LOC117569680|XP_034106820.1|DALB	LOC6635824|XP_002059447.1|DVIR
OG0009124	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB	LOC6626530|XP_002049467.2|DVIR
OG0009125	LOC117569444|XP_034106498.1|DALB	LOC6636389|XP_002059958.1|DVIR
OG0009126	LOC117568455|XP_034105022.1|DALB	LOC116650953|XP_032292156.1|DVIR
OG0009127	LOC117571476|XP_034109528.1|DALB	LOC6625891|XP_002050362.1|DVIR
OG0009128	LOC117568933|XP_034105750.1|DALB	LOC6624863|XP_002048882.2|DVIR
OG0009129	LOC117569556|XP_034106664.1|DALB	LOC6626768|XP_002050922.1|DVIR
OG0009130	LOC117572185|XP_034110730.1|DALB	LOC6635880|XP_015024238.1|DVIR
OG0009131	LOC117572186|XP_034110732.1|DALB	LOC6635883|XP_032292208.1|DVIR
OG0009132	LOC117569850|XP_034107073.1|DALB	LOC6635836|XP_002059471.1|DVIR
OG0009133	LOC117566646|XP_034102079.1|DALB	LOC6626973|XP_002048715.1|DVIR
OG0009134	LOC117572480|XP_034111221.1|DALB	LOC6625192|XP_015029562.1|DVIR
OG0009135	LOC117570682|XP_034108372.1|DALB	LOC6625612|XP_002051054.2|DVIR
OG0009136	LOC117571526|XP_034109595.1|DALB	LOC6635961|XP_032291704.1|DVIR
OG0009137	LOC117571073|XP_034108934.1|DALB	LOC6626711|XP_002050764.3|DVIR
OG0009138	LOC117569019|XP_034105898.1|DALB	LOC6626713|XP_002050766.1|DVIR
OG0009139	LOC117571473|XP_034109522.1|DALB	LOC6626379|XP_002050356.1|DVIR
OG0009140	LOC117569186|XP_034106146.1|DALB	LOC26531180|XP_015023961.1|DVIR
OG0009141	LOC117570973|XP_034108807.1|DALB	LOC6636394|XP_002059963.1|DVIR
OG0009142	LOC117571059|XP_034108919.1|DALB	LOC6636507|XP_002059987.1|DVIR
OG0009143	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB	LOC6624909|XP_002050222.2|DVIR
OG0009144	LOC117571956|XP_034110345.1|DALB	LOC26531644|XP_015030351.1|DVIR
OG0009145	LOC117568716|XP_034105423.1|DALB	LOC6626569|XP_002049894.1|DVIR
OG0009146	LOC117566357|XP_034101736.1|DALB	LOC6625094|XP_032292723.1|DVIR
OG0009147	LOC117569222|XP_034106190.1|DALB	LOC6625495|XP_002049012.1|DVIR
OG0009148	LOC117572774|XP_034111760.1|DALB	LOC6625280|XP_002049865.1|DVIR
OG0009149	LOC117566783|XP_034102217.1|DALB	LOC6626401|XP_002049138.1|DVIR
OG0009150	LOC117566748|XP_034102183.1|DALB	LOC6635349|XP_002058876.1|DVIR
OG0009151	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB	LOC6625300|XP_002049262.1|DVIR
OG0009152	LOC117570146|XP_034107502.1|DALB	LOC6625108|XP_002049282.1|DVIR
OG0009153	LOC117572735|XP_034111702.1|DALB	LOC6625977|XP_002049992.1|DVIR
OG0009154	LOC117573328|XP_034112327.1|DALB	LOC6633181|XP_002055969.1|DVIR
OG0009155	LOC117568806|XP_034105558.1|DALB	LOC6626515|XP_002048913.1|DVIR
OG0009156	LOC117563805|XP_034098229.1|DALB	LOC6627641|XP_002051115.1|DVIR
OG0009157	LOC117571516|XP_034109580.1|DALB	LOC6622309|XP_002047915.1|DVIR
OG0009158	LOC117571265|XP_034109217.1|DALB	LOC6622597|XP_002046444.1|DVIR
OG0009159	LOC117567023|XP_034102616.1|DALB	LOC6633848|XP_002057200.2|DVIR
OG0009160	LOC117572523|XP_034111277.1|DALB	LOC6634415|XP_032296333.1|DVIR
OG0009161	LOC117578007|XP_034118996.1|DALB	LOC6636086|XP_002059617.1|DVIR
OG0009162	LOC117568651|XP_034105339.1|DALB	LOC6623142|XP_002046716.2|DVIR
OG0009163	LOC117571864|XP_034110150.1|DALB	LOC6624480|XP_002047110.2|DVIR
OG0009164	LOC117570232|XP_034107625.1|DALB	LOC6622824|XP_002046552.1|DVIR
OG0009165	LOC117571627|XP_034109741.1|DALB	LOC6623034|XP_032290752.1|DVIR
OG0009166	LOC117568112|XP_034104404.1|DALB	LOC26530816|XP_032291532.1|DVIR
OG0009167	LOC117568056|XP_034104300.1|DALB	LOC6624206|XP_002047171.1|DVIR
OG0009168	LOC117568058|XP_034104301.1|DALB	LOC6624591|XP_002047172.1|DVIR
OG0009169	LOC117571499|XP_034109558.1|DALB	LOC6622518|XP_002046995.3|DVIR
OG0009170	LOC117567391|XP_034103230.1|DALB	LOC6623322|XP_015031059.1|DVIR
OG0009171	LOC117570057|XP_034107383.1|DALB	LOC6624410|XP_002046360.1|DVIR
OG0009172	LOC117566459|XP_034101880.1|DALB, LOC117568958|XP_034105808.1|DALB	LOC6623442|XP_002048632.2|DVIR
OG0009173	LOC117566549|XP_034101982.1|DALB	LOC6624570|XP_015031127.1|DVIR
OG0009174	LOC117563534|XP_034097838.1|DALB	LOC116651804|XP_032294757.1|DVIR, LOC6631933|XP_032295961.1|DVIR
OG0009175	LOC117563888|XP_034098337.1|DALB	LOC6629080|XP_002051603.1|DVIR
OG0009176	LOC117567692|XP_034103707.1|DALB	LOC6623010|XP_002048049.1|DVIR
OG0009177	LOC117569961|XP_034107225.1|DALB, LOC117570411|XP_034107927.1|DALB	LOC6622418|XP_032290023.1|DVIR, LOC6624690|XP_002048425.2|DVIR, LOC26530590|XP_032290042.1|DVIR
OG0009178	LOC117568660|XP_034105353.1|DALB	LOC6622386|XP_002048418.1|DVIR
OG0009179	LOC117569365|XP_034106387.1|DALB	LOC6624634|XP_002047660.1|DVIR
OG0009180	LOC117567789|XP_034103903.1|DALB	LOC6623513|XP_002048393.2|DVIR
OG0009181	LOC117570652|XP_034108314.1|DALB	LOC6622280|XP_002048135.1|DVIR
OG0009182	LOC117569940|XP_034107189.1|DALB	LOC6622961|XP_002048215.1|DVIR
OG0009183	LOC117567178|XP_034102891.1|DALB	LOC6622449|XP_002047721.1|DVIR
OG0009184	LOC117569808|XP_034107013.1|DALB	LOC6622393|XP_032290612.1|DVIR
OG0009185	LOC117569998|XP_034107276.1|DALB	LOC6622200|XP_002048655.2|DVIR
OG0009186	LOC117570778|XP_034108506.1|DALB	LOC6624593|XP_002048093.2|DVIR
OG0009187	LOC117575753|XP_034116003.1|DALB	LOC6632873|XP_002055809.1|DVIR
OG0009188	LOC117567010|XP_034102587.1|DALB	LOC6626618|XP_002050602.1|DVIR
OG0009189	LOC117572320|XP_034110945.1|DALB	LOC6623867|XP_002046244.1|DVIR
OG0009190	LOC117568676|XP_034105371.1|DALB	LOC6623940|XP_002047409.1|DVIR
OG0009191	LOC117568268|XP_034104649.1|DALB	LOC6625059|XP_002050530.1|DVIR
OG0009192	LOC117566635|XP_034102067.1|DALB	LOC6636459|XP_002059818.1|DVIR, LOC116650887|XP_032291736.1|DVIR
OG0009193	LOC117563471|XP_034097718.1|DALB	LOC6634134|XP_015025277.1|DVIR
OG0009194	LOC117564241|XP_034098824.1|DALB, LOC117564237|XP_034098821.1|DALB	LOC6628620|XP_002051340.2|DVIR
OG0009195	LOC117567749|XP_034103828.1|DALB	LOC6623666|XP_002047843.1|DVIR
OG0009196	LOC117571647|XP_034109773.1|DALB	LOC6623772|XP_032290371.1|DVIR
OG0009197	LOC117572606|XP_034111436.1|DALB	LOC6623285|XP_002047356.2|DVIR
OG0009198	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB	LOC26531739|XP_032290040.1|DVIR
OG0009199	LOC117570534|XP_034108131.1|DALB	LOC6624667|XP_032291175.1|DVIR
