Orthogroup	DALB.longest_only	DEUG.longest_only
OG0008203	LOC117572503|XP_034111246.1|DALB	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC117564651|XP_034099404.1|DALB	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC117574669|XP_034114469.1|DALB	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC117571807|XP_034110068.1|DALB	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC117571802|XP_034110060.1|DALB	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC117570166|XP_034107532.1|DALB	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC117565337|XP_034100278.1|DALB	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC117569167|XP_034106123.1|DALB	LOC108105928|XP_017068198.1|DEUG
OG0008212	LOC117568885|XP_034105676.1|DALB	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC117577759|XP_034118561.1|DALB	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC117567404|XP_034103254.1|DALB	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC117571946|XP_034110334.1|DALB	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC117572397|XP_034111068.1|DALB	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC117578285|XP_034119612.1|DALB	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC117570164|XP_034107529.1|DALB	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC117565745|XP_034100887.1|DALB	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC117578051|XP_034119065.1|DALB	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC117566212|XP_034101641.1|DALB	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC117570506|XP_034108093.1|DALB	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC117568247|XP_034104617.1|DALB	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC117571795|XP_034110050.1|DALB	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC117572291|XP_034110895.1|DALB	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC117568048|XP_034104286.1|DALB	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC117574405|XP_034114134.1|DALB	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC117575126|XP_034115118.1|DALB	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC117574672|XP_034114470.1|DALB	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC117575724|XP_034115957.1|DALB	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC117566386|XP_034101782.1|DALB	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC117564228|XP_034098809.1|DALB	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC117570450|XP_034107999.1|DALB	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC117564186|XP_034098755.1|DALB	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC117566979|XP_034102533.1|DALB	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC117571189|XP_034109117.1|DALB	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC117568178|XP_034104504.1|DALB	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC117567750|XP_034103829.1|DALB	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC117569973|XP_034107240.1|DALB	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC117567555|XP_034103505.1|DALB	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC117575692|XP_034115895.1|DALB	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC117568147|XP_034104446.1|DALB	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC117568921|XP_034105722.1|DALB	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC117575853|XP_034116164.1|DALB	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC117574596|XP_034114371.1|DALB, LOC117576195|XP_034116679.1|DALB, LOC117574681|XP_034114478.1|DALB, LOC117574407|XP_034114136.1|DALB, LOC117574406|XP_034114135.1|DALB, LOC117576194|XP_034116678.1|DALB	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC117563758|XP_034098152.1|DALB, LOC117576654|XP_034117485.1|DALB	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC117567129|XP_034102830.1|DALB	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC117572698|XP_034111643.1|DALB	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC117567160|XP_034102864.1|DALB	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC117569603|XP_034106728.1|DALB	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC117570716|XP_034108417.1|DALB	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC117566443|XP_034101865.1|DALB	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC117576326|XP_034116888.1|DALB	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC117565288|XP_034100207.1|DALB	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC117565520|XP_034100547.1|DALB, LOC117565519|XP_034100546.1|DALB	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC117571037|XP_034108890.1|DALB	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC117566941|XP_034102464.1|DALB	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC117570195|XP_034107573.1|DALB, LOC117570194|XP_034107572.1|DALB	LOC108110360|XP_017074888.1|DEUG
OG0008263	LOC117568920|XP_034105721.1|DALB	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG
OG0008264	LOC117569844|XP_034107063.1|DALB	LOC108108915|XP_017072654.1|DEUG
OG0008266	LOC117573601|XP_034112787.1|DALB	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC117573283|XP_034112274.1|DALB	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC117566234|XP_034101673.1|DALB	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC117563754|XP_034098127.1|DALB	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC117578144|XP_034119253.1|DALB	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC117570751|XP_034108464.1|DALB	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC117577940|XP_034118842.1|DALB	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC117573617|XP_034112807.1|DALB	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC117577913|XP_034118802.1|DALB	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC117569073|XP_034105982.1|DALB	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC117578311|XP_034119650.1|DALB	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC117564131|XP_034098720.1|DALB	LOC108109682|XP_017073766.1|DEUG
OG0008279	LOC117574000|XP_034113450.1|DALB	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC117570258|XP_034107664.1|DALB	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC117573922|XP_034113330.1|DALB	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC117577848|XP_034118680.1|DALB	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC117571650|XP_034109778.1|DALB	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC117573129|XP_034111944.1|DALB	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC117577744|XP_034118546.1|DALB	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC117577710|XP_034118505.1|DALB	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC117577838|XP_034118669.1|DALB	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC117573638|XP_034112837.1|DALB	LOC108117313|XP_017085171.1|DEUG
OG0008290	LOC117577785|XP_034118601.1|DALB	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC117563933|XP_034098399.1|DALB	LOC108103428|XP_017064387.1|DEUG
OG0008294	LOC117574915|XP_034114853.1|DALB	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC117564014|XP_034098507.1|DALB	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC117577894|XP_034118767.1|DALB	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC117577841|XP_034118675.1|DALB	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC117573204|XP_034112093.1|DALB	LOC108105054|XP_017066959.1|DEUG
OG0008300	LOC117578029|XP_034119033.1|DALB	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC117574342|XP_034114053.1|DALB	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC117576300|XP_034116848.1|DALB	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC117574175|XP_034113759.1|DALB	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC117578081|XP_034119167.1|DALB	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC117578183|XP_034119387.1|DALB	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC117573651|XP_034112865.1|DALB	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC117575485|XP_034115610.1|DALB	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC117565443|XP_034100425.1|DALB	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC117572222|XP_034110790.1|DALB	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC117577614|XP_034118355.1|DALB	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC117576320|XP_034116872.1|DALB	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC117572125|XP_034110647.1|DALB	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC117569831|XP_034107047.1|DALB	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC117569090|XP_034105998.1|DALB	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC117574308|XP_034114007.1|DALB	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC117576131|XP_034116587.1|DALB	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC117567007|XP_034102583.1|DALB	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC117577915|XP_034118804.1|DALB	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC117573795|XP_034113094.1|DALB	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC117565248|XP_034100151.1|DALB	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC117575011|XP_034114978.1|DALB	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC117578293|XP_034119628.1|DALB	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC117577988|XP_034118975.1|DALB	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC117575226|XP_034115245.1|DALB	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC117571402|XP_034109425.1|DALB	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC117569865|XP_034107094.1|DALB	LOC108103274|XP_017064176.1|DEUG
OG0008330	LOC117571354|XP_034109354.1|DALB	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC117569314|XP_034106317.1|DALB	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC117571123|XP_034109015.1|DALB	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC117569418|XP_034106456.1|DALB	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC117571153|XP_034109051.1|DALB	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC117570960|XP_034108794.1|DALB	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC117570098|XP_034107441.1|DALB	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC117571853|XP_034110138.1|DALB	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC117569476|XP_034106534.1|DALB	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC117577617|XP_034118361.1|DALB	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC117566940|XP_034102462.1|DALB	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC117566374|XP_034101762.1|DALB	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC117566949|XP_034102472.1|DALB	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC117575792|XP_034116059.1|DALB	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC117566384|XP_034101779.1|DALB	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC117572268|XP_034110862.1|DALB	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC117571621|XP_034109737.1|DALB	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC117564928|XP_034099773.1|DALB	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC117567207|XP_034102928.1|DALB	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC117571288|XP_034109247.1|DALB	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC117573510|XP_034112633.1|DALB	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC117568251|XP_034104622.1|DALB	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC117567937|XP_034104118.1|DALB	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC117570776|XP_034108504.1|DALB	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC117564864|XP_034099735.1|DALB	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC117572782|XP_034111770.1|DALB	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC117577982|XP_034118969.1|DALB	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC117576782|XP_034117725.1|DALB	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC117565306|XP_034100235.1|DALB	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC117570430|XP_034107976.1|DALB	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC117568624|XP_034105304.1|DALB	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC117564264|XP_034098858.1|DALB	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC117564444|XP_034099079.1|DALB	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC117567457|XP_034103362.1|DALB	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC117569486|XP_034106557.1|DALB	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC117567574|XP_034103536.1|DALB	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC117575531|XP_034115671.1|DALB	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC117576383|XP_034116986.1|DALB	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC117566199|XP_034101607.1|DALB	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC117573178|XP_034112039.1|DALB	LOC108113765|XP_017079950.1|DEUG
OG0008372	LOC117570355|XP_034107816.1|DALB	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC117563347|XP_034097520.1|DALB	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC117565698|XP_034100824.1|DALB	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC117566235|XP_034101674.1|DALB	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC117563273|XP_034097392.1|DALB	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC117565554|XP_034100611.1|DALB	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC117565553|XP_034100609.1|DALB	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC117565257|XP_034100167.1|DALB	LOC108103414|XP_017064361.1|DEUG
OG0008381	LOC117563606|XP_034097891.1|DALB	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC117564940|XP_034099785.1|DALB	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC117564222|XP_034098800.1|DALB	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC117565435|XP_034100413.1|DALB	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC117567240|XP_034102981.1|DALB	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC117573595|XP_034112781.1|DALB	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC117563353|XP_034097530.1|DALB	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC117565774|XP_034100941.1|DALB	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC117563781|XP_034098178.1|DALB	LOC108115507|XP_017082488.1|DEUG
OG0008392	LOC117568581|XP_034105203.1|DALB	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC117569722|XP_034106879.1|DALB	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC117567620|XP_034103602.1|DALB	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC117569532|XP_034106629.1|DALB	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC117577674|XP_034118457.1|DALB	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC117576939|XP_034117991.1|DALB	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC117577902|XP_034118784.1|DALB	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC117573331|XP_034112372.1|DALB	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC117569934|XP_034107183.1|DALB	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC117564128|XP_034098679.1|DALB	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC117576015|XP_034116412.1|DALB	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC117573814|XP_034113126.1|DALB	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC117574059|XP_034113566.1|DALB	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC117574550|XP_034114316.1|DALB	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC117569083|XP_034105993.1|DALB	LOC108109957|XP_017074261.1|DEUG
OG0008408	LOC117578088|XP_034119140.1|DALB	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC117566519|XP_034101951.1|DALB	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC117576635|XP_034117452.1|DALB	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC117575754|XP_034116004.1|DALB	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC117571103|XP_034108979.1|DALB	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC117571791|XP_034110041.1|DALB	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC117578123|XP_034119201.1|DALB	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC117577786|XP_034118602.1|DALB	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC117573058|XP_034111827.1|DALB	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC117578319|XP_034119666.1|DALB	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC117564915|XP_034099763.1|DALB	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC117578287|XP_034119614.1|DALB	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC117577698|XP_034118489.1|DALB	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC117570887|XP_034108679.1|DALB	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC117568096|XP_034104372.1|DALB	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC117569845|XP_034107065.1|DALB	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC117571780|XP_034110032.1|DALB	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC117575967|XP_034116337.1|DALB	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC117567901|XP_034104065.1|DALB	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC117578271|XP_034119585.1|DALB	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC117577836|XP_034118668.1|DALB	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC117575584|XP_034115742.1|DALB	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC117578278|XP_034119596.1|DALB	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC117573411|XP_034112505.1|DALB	LOC108115851|XP_017082955.1|DEUG
OG0008433	LOC117567731|XP_034103786.1|DALB	LOC108104010|XP_017065323.1|DEUG
OG0008434	LOC117574490|XP_034114219.1|DALB	LOC108113494|XP_017079568.1|DEUG
OG0008436	LOC117569178|XP_034106138.1|DALB	LOC108112998|XP_017078898.1|DEUG
OG0008438	LOC117575325|XP_034115371.1|DALB	LOC108109552|XP_017073612.1|DEUG
OG0008439	LOC117570421|XP_034107945.1|DALB	LOC108113058|XP_017078979.1|DEUG
OG0008440	LOC117575403|XP_034115473.1|DALB	LOC108115375|XP_017082297.1|DEUG
OG0008441	LOC117569990|XP_034107261.1|DALB	LOC108116767|XP_017084282.1|DEUG
OG0008442	LOC117566491|XP_034101919.1|DALB	LOC108112030|XP_017077264.1|DEUG
OG0008443	LOC117571217|XP_034109156.1|DALB	LOC108118212|XP_017086270.1|DEUG
OG0008444	LOC117569482|XP_034106543.1|DALB	LOC108108503|XP_017072058.1|DEUG
OG0008445	LOC117577561|XP_034118286.1|DALB	LOC108103705|XP_017064790.1|DEUG
OG0008446	LOC117577963|XP_034118903.1|DALB	LOC108103484|XP_017064478.1|DEUG
OG0008447	LOC117567154|XP_034102861.1|DALB	LOC108103889|XP_017065108.1|DEUG
OG0008448	LOC117566630|XP_034102065.1|DALB	LOC108103787|XP_017064906.1|DEUG
OG0008449	LOC117578205|XP_034119433.1|DALB	LOC108103923|XP_017065164.1|DEUG
OG0008450	LOC117573887|XP_034113268.1|DALB	LOC108106051|XP_017068395.1|DEUG
OG0008451	LOC117574256|XP_034113877.1|DALB	LOC108117225|XP_017085045.1|DEUG
OG0008452	LOC117565540|XP_034100575.1|DALB	LOC108110481|XP_017075048.1|DEUG
OG0008453	LOC117572528|XP_034111279.1|DALB	LOC108112445|XP_017077781.1|DEUG
OG0008454	LOC117569505|XP_034106582.1|DALB	LOC108104371|XP_017065873.1|DEUG
OG0008455	LOC117572114|XP_034110626.1|DALB	LOC108107829|XP_017071068.1|DEUG
OG0008456	LOC117576492|XP_034117158.1|DALB	LOC108116446|XP_017083847.1|DEUG
OG0008457	LOC117574230|XP_034113830.1|DALB	LOC108109646|XP_017073715.1|DEUG
OG0008459	LOC117573676|XP_034112900.1|DALB	LOC108105101|XP_017067025.1|DEUG
OG0008460	LOC117565695|XP_034100822.1|DALB	LOC108107109|XP_017069987.1|DEUG
OG0008461	LOC117565139|XP_034100002.1|DALB	LOC108106155|XP_017068547.1|DEUG
OG0008462	LOC117564736|XP_034099515.1|DALB	LOC108111026|XP_017075835.1|DEUG
OG0008463	LOC117564122|XP_034098671.1|DALB	LOC108110740|XP_017075434.1|DEUG
OG0008464	LOC117570449|XP_034107998.1|DALB	LOC108107409|XP_017070425.1|DEUG
OG0008465	LOC117567776|XP_034103866.1|DALB	LOC108112960|XP_017078848.1|DEUG
OG0008466	LOC117571723|XP_034109920.1|DALB	LOC108107325|XP_017070299.1|DEUG
OG0008467	LOC117569959|XP_034107222.1|DALB	LOC108112045|XP_017077286.1|DEUG
OG0008468	LOC117564718|XP_034099492.1|DALB	LOC108104053|XP_017065388.1|DEUG
OG0008469	LOC117569182|XP_034106141.1|DALB	LOC108109970|XP_017074276.1|DEUG
OG0008470	LOC117567466|XP_034103376.1|DALB	LOC108107360|XP_017070352.1|DEUG
OG0008472	LOC117567947|XP_034104136.1|DALB	LOC108112802|XP_017078577.1|DEUG
OG0008473	LOC117577824|XP_034118649.1|DALB	LOC108102918|XP_017063659.1|DEUG
OG0008474	LOC117576336|XP_034116901.1|DALB	LOC108111486|XP_017076462.1|DEUG
OG0008476	LOC117576143|XP_034116601.1|DALB	LOC108103730|XP_017064820.1|DEUG
OG0008477	LOC117569048|XP_034105941.1|DALB	LOC108112016|XP_017077244.1|DEUG
OG0008478	LOC117573274|XP_034112246.1|DALB	LOC108113677|XP_017079842.1|DEUG
OG0008479	LOC117572684|XP_034111612.1|DALB	LOC108109299|XP_017073284.1|DEUG
OG0008480	LOC117567606|XP_034103584.1|DALB	LOC108118217|XP_017086276.1|DEUG
OG0008481	LOC117578086|XP_034119138.1|DALB	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC117568650|XP_034105336.1|DALB	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC117578379|XP_034119704.1|DALB	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC117575650|XP_034115828.1|DALB	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC117565260|XP_034100171.1|DALB	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC117573257|XP_034112226.1|DALB	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC117577261|XP_034118138.1|DALB, LOC117577257|XP_034118135.1|DALB, LOC117577260|XP_034118137.1|DALB, LOC117577253|XP_034118130.1|DALB, LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC117576154|XP_034116618.1|DALB	LOC108110263|XP_017074740.1|DEUG
OG0008490	LOC117574758|XP_034114593.1|DALB	LOC108113804|XP_017080002.1|DEUG
OG0008491	LOC117575778|XP_034116036.1|DALB	LOC108113680|XP_017079846.1|DEUG
OG0008493	LOC117564418|XP_034099040.1|DALB	LOC108105874|XP_017068138.1|DEUG
OG0008494	LOC117568155|XP_034104464.1|DALB	LOC108112302|XP_017077617.1|DEUG
OG0008495	LOC117572772|XP_034111750.1|DALB	LOC108106646|XP_017069350.1|DEUG
OG0008496	LOC117567775|XP_034103865.1|DALB	LOC108112958|XP_017078847.1|DEUG
OG0008497	LOC117568950|XP_034105780.1|DALB	LOC108109258|XP_017073229.1|DEUG
OG0008498	LOC117570769|XP_034108496.1|DALB	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG
OG0008499	LOC117568682|XP_034105381.1|DALB	LOC108108939|XP_017072681.1|DEUG
OG0008500	LOC117568805|XP_034105557.1|DALB	LOC108104538|XP_017066161.1|DEUG
OG0008501	LOC117568787|XP_034105517.1|DALB	LOC108108571|XP_017072150.1|DEUG
OG0008502	LOC117572132|XP_034110660.1|DALB	LOC108117605|XP_017085619.1|DEUG
OG0008503	LOC117569124|XP_034106039.1|DALB	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG
OG0008504	LOC117568113|XP_034104405.1|DALB	LOC108107727|XP_017070863.1|DEUG
OG0008505	LOC117572285|XP_034110884.1|DALB	LOC108114185|XP_017080483.1|DEUG
OG0008506	LOC117570972|XP_034108806.1|DALB	LOC108114415|XP_017080878.1|DEUG
OG0008507	LOC117571011|XP_034108860.1|DALB	LOC108108649|XP_017072241.1|DEUG
OG0008508	LOC117565852|XP_034101064.1|DALB	LOC108104987|XP_017066853.1|DEUG
OG0008509	LOC117566341|XP_034101716.1|DALB	LOC108110399|XP_017074952.1|DEUG
OG0008510	LOC117578264|XP_034119577.1|DALB	LOC108115195|XP_017082004.1|DEUG
OG0008511	LOC117565455|XP_034100446.1|DALB	LOC108110423|XP_017074979.1|DEUG
OG0008512	LOC117566211|XP_034101640.1|DALB	LOC108106974|XP_017069783.1|DEUG
OG0008513	LOC117565406|XP_034100380.1|DALB	LOC108110515|XP_017075083.1|DEUG
OG0008514	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB	LOC108118405|XP_017086570.1|DEUG
OG0008515	LOC117564693|XP_034099458.1|DALB	LOC108110866|XP_017075602.1|DEUG
OG0008516	LOC117571714|XP_034109904.1|DALB	LOC108109803|XP_017074010.1|DEUG
