Orthogroup	DALB.longest_only	DSEC.longest_only
OG0009196	LOC117571647|XP_034109773.1|DALB	LOC6605147|XP_002029988.1|DSEC
OG0009197	LOC117572606|XP_034111436.1|DALB	LOC6616379|XP_032575223.1|DSEC
OG0009198	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB	LOC6605824|XP_032575281.1|DSEC
OG0009199	LOC117570534|XP_034108131.1|DALB	LOC6618321|XP_002042594.1|DSEC
OG0009200	LOC117568530|XP_034105126.1|DALB	LOC6608478|XP_032570912.1|DSEC
OG0009201	LOC117569129|XP_034106040.1|DALB	LOC6609777|XP_002034431.1|DSEC
OG0009202	LOC117571284|XP_034109241.1|DALB	LOC6618805|XP_002043054.1|DSEC
OG0009203	LOC117570713|XP_034108414.1|DALB	LOC6619182|XP_002043406.1|DSEC
OG0009204	LOC117570260|XP_034107662.1|DALB	LOC6610074|XP_002034690.1|DSEC
OG0009205	LOC117570280|XP_034107691.1|DALB	LOC6610079|XP_002034695.1|DSEC
OG0009206	LOC117572456|XP_034111180.1|DALB	LOC6609165|XP_002033867.2|DSEC
OG0009207	LOC117574621|XP_034114399.1|DALB, LOC117575117|XP_034115106.1|DALB	LOC6606221|XP_032577630.1|DSEC
OG0009209	LOC117574539|XP_034114294.1|DALB, LOC117574537|XP_034114292.1|DALB	LOC6606872|XP_002031666.2|DSEC
OG0009219	LOC117574836|XP_034114713.1|DALB	LOC6612962|XP_032576538.1|DSEC
OG0009220	LOC117569419|XP_034106468.1|DALB	LOC6618038|XP_032582543.1|DSEC
OG0009222	LOC117576951|XP_034118004.1|DALB	LOC6619992|XP_032580728.1|DSEC
OG0009224	LOC117574375|XP_034114100.1|DALB	LOC6614153|XP_002038606.1|DSEC
OG0009225	LOC117570351|XP_034107804.1|DALB	LOC6615997|XP_002040364.1|DSEC
OG0009226	LOC117563906|XP_034098366.1|DALB	LOC116802330|XP_032582487.1|DSEC
OG0009228	LOC117577762|XP_034118564.1|DALB	LOC6620178|XP_002044389.1|DSEC
OG0009229	LOC117575728|XP_034115963.1|DALB	LOC6620051|XP_002044263.1|DSEC
OG0009231	LOC117577865|XP_034118710.1|DALB	LOC6619957|XP_032581276.1|DSEC
OG0009232	LOC117564694|XP_034099462.1|DALB	LOC6612481|XP_032580033.1|DSEC
OG0009236	LOC117573105|XP_034111913.1|DALB	LOC6605979|XP_032574024.1|DSEC
OG0009238	LOC117571693|XP_034109878.1|DALB	LOC6605349|XP_002030183.2|DSEC
OG0009239	LOC117571461|XP_034109503.1|DALB	LOC6616465|XP_002040826.1|DSEC
OG0009243	LOC117571348|XP_034109347.1|DALB	LOC116800657|XP_032572706.1|DSEC
OG0009245	LOC117573322|XP_034112321.1|DALB	LOC6616648|XP_002041005.1|DSEC
OG0009247	LOC117576278|XP_034116815.1|DALB	LOC6616833|XP_002041169.1|DSEC
OG0009248	LOC117564302|XP_034098893.1|DALB	LOC6618452|XP_032581414.1|DSEC
OG0009249	LOC117565166|XP_034100043.1|DALB	LOC6612046|XP_002036563.1|DSEC
OG0009251	LOC117569132|XP_034106051.1|DALB	LOC6620595|XP_002044799.1|DSEC
OG0009252	LOC117578259|XP_034119571.1|DALB	LOC6615921|XP_002040289.2|DSEC
OG0009253	LOC117578221|XP_034119486.1|DALB	LOC6619785|XP_032580270.1|DSEC
OG0009254	LOC117577810|XP_034118632.1|DALB	LOC6615850|XP_032581313.1|DSEC
OG0009255	LOC117577911|XP_034118800.1|DALB	LOC6616045|XP_002040411.1|DSEC
OG0009256	LOC117564508|XP_034099220.1|DALB	LOC6614892|XP_002039309.1|DSEC
OG0009257	LOC117572703|XP_034111654.1|DALB	LOC6617995|XP_002042303.1|DSEC
OG0009258	LOC117565735|XP_034100875.1|DALB	LOC6619603|XP_032581407.1|DSEC
OG0009259	LOC117577843|XP_034118678.1|DALB	LOC6619793|XP_032582719.1|DSEC
OG0009260	LOC117572413|XP_034111090.1|DALB	LOC6620096|XP_002044308.1|DSEC
OG0009261	LOC117577667|XP_034118446.1|DALB	LOC6615049|XP_032582449.1|DSEC
OG0009262	LOC117577853|XP_034118689.1|DALB	LOC6617960|XP_002042268.1|DSEC
OG0009263	LOC117578191|XP_034119398.1|DALB	LOC6614972|XP_002039389.2|DSEC
OG0009264	LOC117577725|XP_034118519.1|DALB	LOC6614969|XP_032581178.1|DSEC
OG0009265	LOC117577984|XP_034118971.1|DALB	LOC6614965|XP_002039382.2|DSEC
OG0009266	LOC117565957|XP_034101237.1|DALB	LOC6617792|XP_002042104.2|DSEC
OG0009267	LOC117565071|XP_034099908.1|DALB, LOC117563217|XP_034097297.1|DALB	LOC6613570|XP_002038038.1|DSEC
OG0009268	LOC117569097|XP_034106005.1|DALB	LOC6608411|XP_002033145.2|DSEC
OG0009269	LOC117575711|XP_034115932.1|DALB	LOC6616631|XP_032579322.1|DSEC
OG0009270	LOC117568429|XP_034104979.1|DALB	LOC6620931|XP_002045129.2|DSEC
OG0009271	LOC117564936|XP_034099783.1|DALB	LOC6618036|XP_002042344.2|DSEC
OG0009272	LOC117571690|XP_034109869.1|DALB	LOC6616339|XP_002040699.1|DSEC
OG0009273	LOC117565754|XP_034100893.1|DALB	LOC6621142|XP_032576200.1|DSEC
OG0009274	LOC117572267|XP_034110857.1|DALB	LOC6610567|XP_032574253.1|DSEC
OG0009275	LOC117571682|XP_034109817.1|DALB	LOC6615895|XP_002040265.2|DSEC
OG0009276	LOC117567603|XP_034103582.1|DALB	LOC6609269|XP_002033959.1|DSEC
OG0009277	LOC117567164|XP_034102872.1|DALB	LOC116802070|XP_032581020.1|DSEC
OG0009278	LOC117575591|XP_034115752.1|DALB	LOC6615979|XP_002040346.2|DSEC
OG0009279	LOC117564502|XP_034099210.1|DALB	LOC6611449|XP_032583273.1|DSEC
OG0009280	LOC117573379|XP_034112420.1|DALB	LOC6612472|XP_002036980.1|DSEC
OG0009281	LOC117578215|XP_034119478.1|DALB	LOC6617581|XP_002041894.1|DSEC
OG0009282	LOC117563432|XP_034097657.1|DALB	LOC6617220|XP_002041547.2|DSEC
OG0009283	LOC117563462|XP_034097705.1|DALB	LOC6611935|XP_032581118.1|DSEC
OG0009284	LOC117568081|XP_034104346.1|DALB	LOC6618352|XP_002042623.1|DSEC
OG0009285	LOC117573186|XP_034112061.1|DALB	LOC6619477|XP_002043692.1|DSEC
OG0009286	LOC117569137|XP_034106056.1|DALB	LOC6610989|XP_002035546.1|DSEC
OG0009287	LOC117566967|XP_034102513.1|DALB	LOC6611073|XP_002035630.1|DSEC
OG0009288	LOC117574297|XP_034113994.1|DALB	LOC6612328|XP_032581985.1|DSEC
OG0009289	LOC117573241|XP_034112184.1|DALB	LOC6620119|XP_032579911.1|DSEC
OG0009290	LOC117566624|XP_034102056.1|DALB	LOC6608620|XP_002033354.1|DSEC
OG0009291	LOC117573243|XP_034112187.1|DALB	LOC6620120|XP_032579925.1|DSEC
OG0009292	LOC117567770|XP_034103860.1|DALB	LOC6620174|XP_002044385.1|DSEC
OG0009293	LOC117577933|XP_034118827.1|DALB	LOC6620167|XP_002044378.1|DSEC
OG0009294	LOC117566795|XP_034102229.1|DALB	LOC6609477|XP_002034162.1|DSEC
OG0009295	LOC117574694|XP_034114497.1|DALB	LOC6619958|XP_032581269.1|DSEC
OG0009296	LOC117576212|XP_034116708.1|DALB	LOC6616992|XP_002041320.2|DSEC
OG0009297	LOC117576210|XP_034116706.1|DALB	LOC6616996|XP_002041324.2|DSEC
OG0009298	LOC117576220|XP_034116720.1|DALB	LOC6606698|XP_002031498.2|DSEC
OG0009299	LOC117575861|XP_034116173.1|DALB	LOC6620396|XP_002044604.2|DSEC
OG0009300	LOC117575186|XP_034115187.1|DALB	LOC6620394|XP_032576489.1|DSEC
OG0009301	LOC117576692|XP_034117579.1|DALB	LOC6616937|XP_002041267.2|DSEC
OG0009302	LOC117574493|XP_034114221.1|DALB	LOC6614288|XP_002038728.1|DSEC
OG0009303	LOC117575245|XP_034115268.1|DALB	LOC6616731|XP_002041068.1|DSEC
OG0009304	LOC117576293|XP_034116834.1|DALB	LOC6619012|XP_002043259.1|DSEC
OG0009305	LOC117574916|XP_034114854.1|DALB	LOC6616887|XP_032577538.1|DSEC
OG0009306	LOC117576188|XP_034116673.1|DALB	LOC6617622|XP_002041935.1|DSEC
OG0009307	LOC117573760|XP_034113042.1|DALB	LOC6606891|XP_002031685.1|DSEC
OG0009308	LOC117575706|XP_034115927.1|DALB	LOC6614109|XP_002038563.1|DSEC
OG0009309	LOC117576286|XP_034116824.1|DALB	LOC6616875|XP_032579487.1|DSEC
OG0009310	LOC117574524|XP_034114277.1|DALB	LOC6616667|XP_002041022.1|DSEC
OG0009311	LOC117576199|XP_034116682.1|DALB	LOC6606817|XP_032578059.1|DSEC
OG0009312	LOC117574310|XP_034114010.1|DALB	LOC6616893|XP_002041227.1|DSEC
OG0009313	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB	LOC6616899|XP_032577926.1|DSEC
OG0009314	LOC117575373|XP_034115435.1|DALB	LOC6606178|XP_032576451.1|DSEC
OG0009315	LOC117575303|XP_034115346.1|DALB	LOC6607151|XP_032576847.1|DSEC
OG0009316	LOC117574049|XP_034113541.1|DALB	LOC6607219|XP_002032003.1|DSEC
OG0009317	LOC117576261|XP_034116792.1|DALB	LOC6617187|XP_002041514.1|DSEC
OG0009318	LOC117575803|XP_034116080.1|DALB	LOC6620045|XP_002044257.1|DSEC
OG0009319	LOC117573431|XP_034112536.1|DALB	LOC6606199|XP_002031007.1|DSEC
OG0009320	LOC117575299|XP_034115340.1|DALB	LOC6617010|XP_002041338.1|DSEC
OG0009321	LOC117575185|XP_034115186.1|DALB	LOC6617003|XP_002041331.1|DSEC
OG0009322	LOC117574959|XP_034114911.1|DALB	LOC6606332|XP_002031137.1|DSEC
OG0009323	LOC117575411|XP_034115482.1|DALB	LOC6614117|XP_002038571.1|DSEC
OG0009324	LOC117576332|XP_034116895.1|DALB	LOC6614312|XP_032576287.1|DSEC
OG0009325	LOC117575702|XP_034115913.1|DALB	LOC6616812|XP_032578055.1|DSEC
OG0009326	LOC117576150|XP_034116609.1|DALB	LOC6606389|XP_032576161.1|DSEC
OG0009327	LOC117574229|XP_034113829.1|DALB	LOC6612794|XP_002037295.1|DSEC
OG0009328	LOC117574813|XP_034114671.1|DALB	LOC6612777|XP_032579058.1|DSEC
OG0009329	LOC117574777|XP_034114617.1|DALB	LOC6607632|XP_002032400.1|DSEC
OG0009330	LOC117574016|XP_034113495.1|DALB	LOC6606492|XP_002031293.1|DSEC
OG0009331	LOC117576718|XP_034117629.1|DALB	LOC6613709|XP_002038179.1|DSEC
OG0009332	LOC117576642|XP_034117462.1|DALB	LOC6606587|XP_002031388.1|DSEC
OG0009333	LOC117576731|XP_034117644.1|DALB	LOC6607325|XP_002032098.1|DSEC
OG0009334	LOC117576343|XP_034116909.1|DALB	LOC6612918|XP_002037410.1|DSEC
OG0009335	LOC117574817|XP_034114676.1|DALB	LOC6607272|XP_002032051.2|DSEC
OG0009336	LOC117574226|XP_034113825.1|DALB, LOC117574225|XP_034113824.1|DALB	LOC6612985|XP_032578311.1|DSEC
OG0009337	LOC117572633|XP_034111491.1|DALB	LOC6620206|XP_032581959.1|DSEC
OG0009338	LOC117576435|XP_034117077.1|DALB	LOC6613798|XP_002038267.1|DSEC
OG0009339	LOC117573405|XP_034112498.1|DALB	LOC6613793|XP_002038262.1|DSEC
OG0009340	LOC117574466|XP_034114193.1|DALB	LOC6606529|XP_002031330.1|DSEC
OG0009341	LOC117576621|XP_034117429.1|DALB	LOC6619280|XP_002043497.2|DSEC, LOC116801380|XP_032576177.1|DSEC
OG0009342	LOC117574688|XP_034114484.1|DALB	LOC6606633|XP_032578358.1|DSEC
OG0009343	LOC117575739|XP_034115979.1|DALB	LOC6606632|XP_002031433.1|DSEC
OG0009344	LOC117575465|XP_034115570.1|DALB	LOC6607338|XP_002032111.1|DSEC
OG0009345	LOC117575988|XP_034116375.1|DALB	LOC6618690|XP_002042949.1|DSEC
OG0009346	LOC117575906|XP_034116241.1|DALB	LOC6620767|XP_002044969.1|DSEC
OG0009347	LOC117573499|XP_034112617.1|DALB	LOC6617069|XP_002041397.1|DSEC
OG0009348	LOC117574400|XP_034114130.1|DALB	LOC6607403|XP_032577903.1|DSEC
OG0009350	LOC117574257|XP_034113879.1|DALB	LOC6612903|XP_002037395.2|DSEC
OG0009351	LOC117576072|XP_034116500.1|DALB	LOC6612897|XP_002037389.2|DSEC
OG0009352	LOC117575945|XP_034116297.1|DALB	LOC6614068|XP_002038522.1|DSEC
OG0009353	LOC117574864|XP_034114772.1|DALB	LOC6607421|XP_002032190.1|DSEC
OG0009354	LOC117564874|XP_034099714.1|DALB	LOC6612015|XP_002036532.1|DSEC
OG0009355	LOC117563449|XP_034097678.1|DALB	LOC6617759|XP_032581970.1|DSEC
OG0009356	LOC117578382|XP_034119706.1|DALB	LOC6613229|XP_032569883.1|DSEC
OG0009357	LOC117565942|XP_034101220.1|DALB	LOC6617685|XP_002041997.1|DSEC
OG0009358	LOC117564827|XP_034099641.1|DALB	LOC6613264|XP_002037741.1|DSEC
OG0009359	LOC117564825|XP_034099640.1|DALB	LOC6613263|XP_002037740.1|DSEC
OG0009360	LOC117565298|XP_034100223.1|DALB	LOC6611663|XP_032583376.1|DSEC
OG0009361	LOC117565131|XP_034099991.1|DALB	LOC116801217|XP_032575297.1|DSEC
OG0009362	LOC117565146|XP_034100015.1|DALB	LOC6611662|XP_002036197.1|DSEC
OG0009363	LOC117566131|XP_034101503.1|DALB	LOC116800474|XP_032571610.1|DSEC
OG0009364	LOC117564775|XP_034099565.1|DALB	LOC6613095|XP_032583195.1|DSEC
OG0009365	LOC117564673|XP_034099428.1|DALB	LOC6613392|XP_032583754.1|DSEC
OG0009366	LOC117563212|XP_034097294.1|DALB	LOC6612167|XP_032575119.1|DSEC
OG0009367	LOC117571983|XP_034110384.1|DALB	LOC6617724|XP_002042036.2|DSEC
OG0009368	LOC117565905|XP_034101150.1|DALB	LOC116803621|XP_032583582.1|DSEC
OG0009369	LOC117563533|XP_034097804.1|DALB	LOC6617225|XP_032583101.1|DSEC
OG0009370	LOC117565162|XP_034100037.1|DALB	LOC6618215|XP_032583207.1|DSEC
OG0009371	LOC117565161|XP_034100036.1|DALB	LOC6618214|XP_002042489.1|DSEC
OG0009372	LOC117564176|XP_034098735.1|DALB	LOC6617230|XP_002041557.1|DSEC
OG0009373	LOC117564557|XP_034099281.1|DALB	LOC6614522|XP_002038953.1|DSEC
OG0009374	LOC117566240|XP_034101677.1|DALB	LOC6614444|XP_002038877.2|DSEC
OG0009376	LOC117564440|XP_034099069.1|DALB	LOC6613199|XP_032583528.1|DSEC
OG0009377	LOC117564671|XP_034099425.1|DALB	LOC6613672|XP_032573952.1|DSEC
OG0009378	LOC117565359|XP_034100311.1|DALB	LOC6611829|XP_002036351.1|DSEC
OG0009379	LOC117563413|XP_034097638.1|DALB	LOC6613520|XP_002037988.1|DSEC
OG0009380	LOC117564473|XP_034099165.1|DALB	LOC6611927|XP_002036444.1|DSEC
OG0009381	LOC117565366|XP_034100322.1|DALB	LOC6613527|XP_002037995.1|DSEC
OG0009382	LOC117565722|XP_034100862.1|DALB	LOC6611486|XP_032569994.1|DSEC
OG0009383	LOC117564512|XP_034099223.1|DALB	LOC6613619|XP_002038089.1|DSEC
OG0009384	LOC117563672|XP_034097988.1|DALB	LOC6611246|XP_002035801.1|DSEC
OG0009385	LOC117564427|XP_034099052.1|DALB	LOC6611240|XP_002035795.2|DSEC
OG0009386	LOC117565749|XP_034100888.1|DALB	LOC6611211|XP_002035767.1|DSEC
OG0009387	LOC117566572|XP_034102005.1|DALB	LOC6609876|XP_002034526.1|DSEC
OG0009388	LOC117570628|XP_034108286.1|DALB	LOC6609872|XP_002034523.1|DSEC
OG0009390	LOC117567171|XP_034102877.1|DALB	LOC6615256|XP_032570354.1|DSEC
OG0009391	LOC117565019|XP_034099854.1|DALB	LOC6613118|XP_002037599.1|DSEC
OG0009392	LOC117569325|XP_034106343.1|DALB	LOC6607931|XP_002032681.1|DSEC
OG0009393	LOC117569737|XP_034106906.1|DALB	LOC6613893|XP_002038359.1|DSEC
OG0009394	LOC117571488|XP_034109547.1|DALB	LOC6609211|XP_002033902.1|DSEC
OG0009395	LOC117566585|XP_034102018.1|DALB	LOC6615585|XP_002039959.1|DSEC
OG0009396	LOC117571898|XP_034110258.1|DALB	LOC6608638|XP_002033372.1|DSEC
OG0009397	LOC117569039|XP_034105929.1|DALB	LOC6615342|XP_002039740.1|DSEC
OG0009398	LOC117569456|XP_034106512.1|DALB	LOC6615694|XP_002040065.2|DSEC
OG0009399	LOC117572443|XP_034111164.1|DALB	LOC6608594|XP_002033328.1|DSEC
OG0009400	LOC117570409|XP_034107925.1|DALB	LOC6608273|XP_002033017.1|DSEC
OG0009401	LOC117565229|XP_034100126.1|DALB	LOC6612125|XP_002036642.1|DSEC
OG0009402	LOC117575003|XP_034114970.1|DALB	LOC6607080|XP_032579518.1|DSEC
OG0009403	LOC117570112|XP_034107465.1|DALB	LOC6609418|XP_002034103.1|DSEC
OG0009404	LOC117570065|XP_034107391.1|DALB	LOC6607920|XP_002032670.1|DSEC
OG0009405	LOC117567715|XP_034103766.1|DALB	LOC6608276|XP_002033020.1|DSEC
OG0009406	LOC117566628|XP_034102060.1|DALB	LOC6608350|XP_002033087.1|DSEC
OG0009407	LOC117570754|XP_034108468.1|DALB	LOC6608349|XP_002033086.1|DSEC
OG0009408	LOC117570444|XP_034107992.1|DALB	LOC6618909|XP_002043157.1|DSEC
OG0009409	LOC117569123|XP_034106035.1|DALB	LOC6608829|XP_002033543.1|DSEC
OG0009410	LOC117570465|XP_034108018.1|DALB	LOC6608610|XP_032571796.1|DSEC
OG0009411	LOC117567022|XP_034102600.1|DALB	LOC6608909|XP_032570634.1|DSEC
OG0009412	LOC117570307|XP_034107725.1|DALB	LOC6609302|XP_032571109.1|DSEC
OG0009413	LOC117568927|XP_034105729.1|DALB	LOC6607940|XP_002032690.1|DSEC
OG0009414	LOC117571035|XP_034108888.1|DALB	LOC6607944|XP_002032694.1|DSEC
OG0009415	LOC117566671|XP_034102108.1|DALB	LOC6607973|XP_002032721.1|DSEC
OG0009416	LOC117569264|XP_034106255.1|DALB	LOC6615561|XP_002039935.1|DSEC
OG0009417	LOC117569817|XP_034107029.1|DALB	LOC6615562|XP_002039936.1|DSEC
OG0009418	LOC117570414|XP_034107931.1|DALB, LOC117570746|XP_034108458.1|DALB	LOC6615564|XP_002039938.1|DSEC
OG0009419	LOC117571961|XP_034110352.1|DALB	LOC6615568|XP_002039942.1|DSEC
OG0009420	LOC117571965|XP_034110356.1|DALB	LOC6615569|XP_032570053.1|DSEC
OG0009421	LOC117569915|XP_034107149.1|DALB	LOC6609552|XP_002034235.1|DSEC
OG0009422	LOC117567962|XP_034104156.1|DALB	LOC6609075|XP_002033778.2|DSEC
OG0009423	LOC117568698|XP_034105401.1|DALB	LOC116800335|XP_032570350.1|DSEC
OG0009424	LOC117570796|XP_034108542.1|DALB	LOC6615413|XP_002039795.1|DSEC
OG0009425	LOC117571142|XP_034109035.1|DALB	LOC6619183|XP_002043407.1|DSEC
OG0009426	LOC117568410|XP_034104942.1|DALB	LOC6609052|XP_002033755.1|DSEC
OG0009427	LOC117572295|XP_034110897.1|DALB	LOC6609843|XP_032572492.1|DSEC
OG0009428	LOC117566784|XP_034102218.1|DALB	LOC6609963|XP_002034608.1|DSEC
OG0009429	LOC117566729|XP_034102163.1|DALB	LOC6610066|XP_002034682.1|DSEC
OG0009430	LOC117568451|XP_034105016.1|DALB	LOC6609540|XP_002034223.1|DSEC
OG0009431	LOC117569111|XP_034106020.1|DALB	LOC6615785|XP_032570287.1|DSEC
OG0009432	LOC117569530|XP_034106624.1|DALB	LOC6618795|XP_002043044.2|DSEC
OG0009433	LOC117572497|XP_034111239.1|DALB	LOC6615521|XP_002039900.1|DSEC
OG0009434	LOC117572493|XP_034111234.1|DALB	LOC6615526|XP_002039905.1|DSEC
OG0009435	LOC117572494|XP_034111235.1|DALB	LOC6615525|XP_002039904.1|DSEC
OG0009436	LOC117571467|XP_034109511.1|DALB	LOC6609018|XP_002033723.1|DSEC
OG0009437	LOC117570151|XP_034107507.1|DALB	LOC6608383|XP_032571024.1|DSEC
OG0009438	LOC117569572|XP_034106687.1|DALB	LOC6608151|XP_002032897.1|DSEC
OG0009439	LOC117569819|XP_034107032.1|DALB	LOC6608141|XP_002032887.1|DSEC
OG0009440	LOC117567200|XP_034102919.1|DALB	LOC6615801|XP_002040171.2|DSEC
OG0009441	LOC117570034|XP_034107351.1|DALB	LOC6620323|XP_002044531.2|DSEC
OG0009442	LOC117563345|XP_034097519.1|DALB	LOC6619937|XP_002044149.1|DSEC
OG0009443	LOC117569157|XP_034106112.1|DALB	LOC6615722|XP_032571814.1|DSEC
OG0009444	LOC117567297|XP_034103070.1|DALB	LOC6617971|XP_032581750.1|DSEC
OG0009445	LOC117577979|XP_034118956.1|DALB	LOC6619928|XP_032580188.1|DSEC
OG0009446	LOC117565501|XP_034100517.1|DALB	LOC6612443|XP_002036951.1|DSEC
OG0009449	LOC117578243|XP_034119553.1|DALB	LOC6620443|XP_032581469.1|DSEC
OG0009450	LOC117577635|XP_034118394.1|DALB	LOC6616206|XP_032581225.1|DSEC
OG0009451	LOC117565178|XP_034100067.1|DALB, LOC117564535|XP_034099248.1|DALB	LOC6613530|XP_002037998.1|DSEC
OG0009452	LOC117571194|XP_034109130.1|DALB	LOC6612401|XP_002036909.1|DSEC
OG0009453	LOC117573397|XP_034112491.1|DALB, LOC117573396|XP_034112490.1|DALB	LOC6607463|XP_002032232.1|DSEC
OG0009454	LOC117566509|XP_034101941.1|DALB, LOC117566508|XP_034101940.1|DALB, LOC117566507|XP_034101939.1|DALB	LOC6618340|XP_002042612.1|DSEC
OG0009455	LOC117578270|XP_034119584.1|DALB	LOC6612500|XP_002037008.2|DSEC
OG0009456	LOC117578178|XP_034119368.1|DALB	LOC6612304|XP_032582447.1|DSEC
OG0009457	LOC117578038|XP_034119046.1|DALB	LOC6612536|XP_002037044.1|DSEC
OG0009458	LOC117576676|XP_034117565.1|DALB	LOC6615894|XP_002040264.2|DSEC
OG0009459	LOC117568200|XP_034104557.1|DALB	LOC6610265|XP_002034860.2|DSEC
OG0009460	LOC117571395|XP_034109407.1|DALB	LOC6610608|XP_032574692.1|DSEC
OG0009461	LOC117568977|XP_034105828.1|DALB	LOC6610613|XP_002035180.1|DSEC
OG0009462	LOC117569386|XP_034106407.1|DALB	LOC6610326|XP_032574701.1|DSEC
OG0009463	LOC117571778|XP_034110027.1|DALB	LOC6605995|XP_002030806.1|DSEC
OG0009464	LOC117568612|XP_034105264.1|DALB	LOC6606059|XP_002030870.1|DSEC
OG0009465	LOC117571124|XP_034109017.1|DALB	LOC6606076|XP_032575185.1|DSEC
OG0009466	LOC117568695|XP_034105395.1|DALB	LOC6611181|XP_002035737.2|DSEC
OG0009467	LOC117568812|XP_034105564.1|DALB	LOC6610776|XP_002035342.1|DSEC
OG0009468	LOC117570076|XP_034107406.1|DALB	LOC6610505|XP_002035085.2|DSEC
OG0009469	LOC117570159|XP_034107518.1|DALB	LOC6610959|XP_002035516.2|DSEC
OG0009470	LOC117569827|XP_034107043.1|DALB	LOC6611011|XP_002035568.2|DSEC
OG0009471	LOC117565433|XP_034100411.1|DALB	LOC6611976|XP_002036493.1|DSEC
OG0009472	LOC117570611|XP_034108260.1|DALB	LOC116801270|XP_032575590.1|DSEC
OG0009473	LOC117568416|XP_034104952.1|DALB	LOC6616439|XP_002040800.1|DSEC
OG0009474	LOC117567044|XP_034102646.1|DALB	LOC6610284|XP_002034879.1|DSEC
OG0009475	LOC117571204|XP_034109139.1|DALB	LOC6604941|XP_002029784.2|DSEC
OG0009476	LOC117570789|XP_034108528.1|DALB	LOC6606026|XP_002030837.1|DSEC
OG0009477	LOC117570719|XP_034108421.1|DALB	LOC6605930|XP_002030743.1|DSEC
OG0009478	LOC117571298|XP_034109259.1|DALB	LOC6605900|XP_002030713.1|DSEC
OG0009480	LOC117570497|XP_034108082.1|DALB	LOC6604800|XP_002029650.1|DSEC
OG0009481	LOC117571092|XP_034108967.1|DALB	LOC6610827|XP_032574793.1|DSEC
OG0009482	LOC117567802|XP_034103926.1|DALB	LOC6618376|XP_032575934.1|DSEC
OG0009483	LOC117566516|XP_034101948.1|DALB	LOC6618374|XP_002042644.1|DSEC
OG0009484	LOC117576288|XP_034116831.1|DALB	LOC6616879|XP_002041215.1|DSEC
OG0009485	LOC117572615|XP_034111458.1|DALB	LOC6610305|XP_002034900.1|DSEC
OG0009486	LOC117572616|XP_034111459.1|DALB	LOC6610304|XP_002034899.1|DSEC
OG0009487	LOC117570086|XP_034107422.1|DALB	LOC6616237|XP_002040602.1|DSEC
OG0009488	LOC117569540|XP_034106634.1|DALB	LOC6605712|XP_002030528.1|DSEC
OG0009489	LOC117568474|XP_034105050.1|DALB	LOC6606131|XP_002030939.2|DSEC
OG0009490	LOC117566356|XP_034101734.1|DALB	LOC6609050|XP_002033753.1|DSEC
OG0009491	LOC117571460|XP_034109502.1|DALB	LOC6616466|XP_002040827.1|DSEC
OG0009492	LOC117570196|XP_034107574.1|DALB	LOC6616576|XP_002040935.1|DSEC
OG0009493	LOC117567874|XP_034104033.1|DALB	LOC6616559|XP_032573272.1|DSEC
OG0009494	LOC117567878|XP_034104037.1|DALB	LOC6616558|XP_002040917.1|DSEC
OG0009495	LOC117568533|XP_034105138.1|DALB	LOC6616317|XP_032575512.1|DSEC
OG0009496	LOC117570579|XP_034108212.1|DALB	LOC6616488|XP_002040849.1|DSEC
OG0009497	LOC117575072|XP_034115054.1|DALB	LOC6606421|XP_002031225.1|DSEC
OG0009498	LOC117568643|XP_034105327.1|DALB	LOC6616345|XP_032574246.1|DSEC
OG0009499	LOC117567564|XP_034103515.1|DALB	LOC6616332|XP_002040692.1|DSEC
OG0009500	LOC117571809|XP_034110071.1|DALB	LOC6616357|XP_002040717.1|DSEC
OG0009501	LOC117568310|XP_034104751.1|DALB	LOC6605772|XP_002030587.1|DSEC
OG0009502	LOC117573539|XP_034112707.1|DALB	LOC6606284|XP_002031089.1|DSEC
OG0009503	LOC117565487|XP_034100480.1|DALB	LOC6613551|XP_032583472.1|DSEC
OG0009504	LOC117573799|XP_034113098.1|DALB	LOC6607061|XP_032578476.1|DSEC
OG0009505	LOC117565184|XP_034100077.1|DALB	LOC6611534|XP_032583338.1|DSEC
OG0009506	LOC117569295|XP_034106293.1|DALB	LOC6604939|XP_002029782.1|DSEC
OG0009507	LOC117570107|XP_034107455.1|DALB	LOC6610207|XP_002034814.1|DSEC
OG0009508	LOC117564173|XP_034098732.1|DALB	LOC6613153|XP_002037634.1|DSEC
OG0009509	LOC117567336|XP_034103146.1|DALB	LOC6609456|XP_002034141.1|DSEC
OG0009510	LOC117564435|XP_034099066.1|DALB	LOC6619594|XP_032580221.1|DSEC
OG0009511	LOC117573168|XP_034112032.1|DALB	LOC6613762|XP_002038231.2|DSEC, LOC116801676|XP_032578548.1|DSEC
OG0009512	LOC117573297|XP_034112296.1|DALB	LOC6612520|XP_002037028.1|DSEC, LOC6612519|XP_002037027.1|DSEC
OG0009514	LOC117571159|XP_034109064.1|DALB	LOC6609441|XP_002034126.2|DSEC
OG0009515	LOC117564934|XP_034099779.1|DALB	LOC6614617|XP_032576448.1|DSEC
OG0009516	LOC117563514|XP_034097782.1|DALB	LOC6614512|XP_002038943.2|DSEC
