Orthogroup	DALB.longest_only	DSUP.longest_only
OG0009873	LOC117568635|XP_034105316.1|DALB	LOC119552155|XP_037717888.1|DSUP
OG0009874	LOC117568436|XP_034104991.1|DALB	LOC119554800|XP_037721778.1|DSUP
OG0009875	LOC117567876|XP_034104036.1|DALB	LOC119552610|XP_037718202.1|DSUP
OG0009876	LOC117566581|XP_034102014.1|DALB	LOC119549738|XP_037713908.1|DSUP
OG0009877	LOC117572340|XP_034110979.1|DALB	LOC119550247|XP_037714749.1|DSUP, LOC119551746|XP_037717194.1|DSUP
OG0009878	LOC117570378|XP_034107864.1|DALB	LOC119550069|XP_037714464.1|DSUP
OG0009879	LOC117569331|XP_034106351.1|DALB	LOC119551028|XP_037716016.1|DSUP
OG0009880	LOC117571978|XP_034110373.1|DALB, LOC117566620|XP_034102051.1|DALB	LOC119551723|XP_037717153.1|DSUP
OG0009881	LOC117569253|XP_034106218.1|DALB	LOC119551894|XP_037717425.1|DSUP
OG0009882	LOC117569457|XP_034106513.1|DALB	LOC119550830|XP_037715706.1|DSUP, LOC119558818|XP_037728018.1|DSUP
OG0009883	LOC117570277|XP_034107686.1|DALB	LOC119550547|XP_037715207.1|DSUP
OG0009884	LOC117570278|XP_034107687.1|DALB	LOC119550500|XP_037715120.1|DSUP
OG0009885	LOC117566866|XP_034102357.1|DALB	LOC119549628|XP_037713741.1|DSUP
OG0009886	LOC117572079|XP_034110562.1|DALB	LOC119551989|XP_037717638.1|DSUP
OG0009887	LOC117569656|XP_034106793.1|DALB	LOC119551587|XP_037716915.1|DSUP
OG0009888	LOC117568824|XP_034105591.1|DALB	LOC119551212|XP_037716375.1|DSUP
OG0009889	LOC117568437|XP_034104992.1|DALB	LOC119550922|XP_037715866.1|DSUP
OG0009890	LOC117566794|XP_034102228.1|DALB	LOC119550681|XP_037715471.1|DSUP
OG0009891	LOC117566796|XP_034102230.1|DALB	LOC119560164|XP_037729450.1|DSUP
OG0009892	LOC117568379|XP_034104877.1|DALB	LOC119556420|XP_037724565.1|DSUP
OG0009893	LOC117571232|XP_034109173.1|DALB	LOC119551544|XP_037716862.1|DSUP
OG0009894	LOC117574973|XP_034114928.1|DALB	LOC119560431|XP_037729798.1|DSUP, LOC119560311|XP_037729613.1|DSUP
OG0009895	LOC117575616|XP_034115781.1|DALB	LOC119561120|XP_037730969.1|DSUP
OG0009896	LOC117576561|XP_034117291.1|DALB, LOC117576984|XP_034118061.1|DALB	LOC119555942|XP_037723578.1|DSUP
OG0009897	LOC117575944|XP_034116295.1|DALB	LOC119556122|XP_037723940.1|DSUP
OG0009898	LOC117574200|XP_034113795.1|DALB	LOC119546041|XP_037707993.1|DSUP
OG0009899	LOC117574546|XP_034114307.1|DALB	LOC119560872|XP_037730478.1|DSUP
OG0009900	LOC117575669|XP_034115846.1|DALB	LOC119547855|XP_037710814.1|DSUP, LOC119563303|XP_037732563.1|DSUP
OG0009901	LOC117574553|XP_034114315.1|DALB	LOC119557977|XP_037726991.1|DSUP
OG0009902	LOC117576169|XP_034116640.1|DALB	LOC119558197|XP_037727415.1|DSUP
OG0009903	LOC117575499|XP_034115633.1|DALB	LOC119559959|XP_037729121.1|DSUP
OG0009904	LOC117575627|XP_034115795.1|DALB	LOC119559978|XP_037729149.1|DSUP
OG0009905	LOC117575458|XP_034115557.1|DALB	LOC119559865|XP_037728901.1|DSUP
OG0009906	LOC117574882|XP_034114805.1|DALB	LOC119560452|XP_037729829.1|DSUP
OG0009922	LOC117569477|XP_034106535.1|DALB	LOC119553334|XP_037719593.1|DSUP
OG0009925	LOC117576634|XP_034117451.1|DALB	LOC119563160|XP_037732348.1|DSUP
OG0009927	LOC117577886|XP_034118755.1|DALB	LOC119556562|XP_037724784.1|DSUP
OG0009930	LOC117577992|XP_034118980.1|DALB	LOC119555906|XP_037723524.1|DSUP
OG0009933	LOC117570454|XP_034108005.1|DALB	LOC119550044|XP_037714426.1|DSUP
OG0009934	LOC117568397|XP_034104919.1|DALB	LOC119555576|XP_037722973.1|DSUP
OG0009937	LOC117573120|XP_034111936.1|DALB	LOC119560777|XP_037730330.1|DSUP
OG0009938	LOC117566619|XP_034102054.1|DALB	LOC119557019|XP_037725484.1|DSUP
OG0009941	LOC117565638|XP_034100738.1|DALB	LOC119547961|XP_037710938.1|DSUP
OG0009943	LOC117565867|XP_034101095.1|DALB	LOC119546985|XP_037709567.1|DSUP
OG0009944	LOC117568846|XP_034105617.1|DALB	LOC119557129|XP_037725640.1|DSUP
OG0009945	LOC117578057|XP_034119082.1|DALB	LOC119557406|XP_037726081.1|DSUP
OG0009946	LOC117576701|XP_034117598.1|DALB	LOC119548591|XP_037711861.1|DSUP
OG0009947	LOC117571213|XP_034109151.1|DALB	LOC119553585|XP_037719961.1|DSUP
OG0009948	LOC117577846|XP_034118679.1|DALB	LOC119556466|XP_037724642.1|DSUP
OG0009949	LOC117575544|XP_034115689.1|DALB	LOC119560930|XP_037730593.1|DSUP
OG0009950	LOC117574595|XP_034114370.1|DALB	LOC119561437|XP_037731021.1|DSUP
OG0009951	LOC117574255|XP_034113876.1|DALB	LOC119559858|XP_037728891.1|DSUP
OG0009952	LOC117575221|XP_034115239.1|DALB	LOC119545792|XP_037707599.1|DSUP
OG0009953	LOC117576364|XP_034116944.1|DALB	LOC119553992|XP_037720630.1|DSUP
OG0009954	LOC117575782|XP_034116044.1|DALB	LOC119545741|XP_037707492.1|DSUP
OG0009956	LOC117568944|XP_034105776.1|DALB	LOC119557586|XP_037726315.1|DSUP
OG0009957	LOC117575305|XP_034115349.1|DALB	LOC119549554|XP_037713635.1|DSUP
OG0009960	LOC117576434|XP_034117076.1|DALB	LOC119560457|XP_037729832.1|DSUP
OG0009961	LOC117573407|XP_034112500.1|DALB	LOC119560117|XP_037729392.1|DSUP
OG0009962	LOC117574192|XP_034113781.1|DALB	LOC119554587|XP_037721500.1|DSUP
OG0009963	LOC117574435|XP_034114164.1|DALB	LOC119560661|XP_037730158.1|DSUP
OG0009964	LOC117576087|XP_034116526.1|DALB	LOC119563358|XP_037732636.1|DSUP
OG0009965	LOC117574388|XP_034114117.1|DALB	LOC119563107|XP_037732278.1|DSUP
OG0009966	LOC117566025|XP_034101352.1|DALB	LOC119548819|XP_037712358.1|DSUP
OG0009967	LOC117565213|XP_034100114.1|DALB	LOC119546770|XP_037709249.1|DSUP
OG0009969	LOC117564542|XP_034099256.1|DALB	LOC119546807|XP_037709315.1|DSUP
OG0009970	LOC117565249|XP_034100153.1|DALB	LOC119546556|XP_037708848.1|DSUP
OG0009971	LOC117565328|XP_034100265.1|DALB	LOC119546343|XP_037708480.1|DSUP
OG0009972	LOC117563465|XP_034097708.1|DALB	LOC119547127|XP_037709768.1|DSUP
OG0009973	LOC117564690|XP_034099456.1|DALB	LOC119549244|XP_037713071.1|DSUP
OG0009974	LOC117564796|XP_034099608.1|DALB	LOC119547640|XP_037710507.1|DSUP
OG0009975	LOC117563742|XP_034098113.1|DALB	LOC119548118|XP_037711142.1|DSUP
OG0009977	LOC117564700|XP_034099469.1|DALB	LOC119548670|XP_037712037.1|DSUP
OG0009978	LOC117564702|XP_034099471.1|DALB	LOC119548671|XP_037712038.1|DSUP
OG0009980	LOC117571724|XP_034109921.1|DALB	LOC119550396|XP_037714974.1|DSUP
OG0009981	LOC117566543|XP_034101975.1|DALB	LOC119549861|XP_037714085.1|DSUP
OG0009982	LOC117566544|XP_034101976.1|DALB	LOC119549862|XP_037714086.1|DSUP
OG0009983	LOC117568636|XP_034105317.1|DALB	LOC119549043|XP_037712665.1|DSUP
OG0009984	LOC117571900|XP_034110263.1|DALB	LOC119550841|XP_037715735.1|DSUP
OG0009985	LOC117568269|XP_034104651.1|DALB	LOC119550382|XP_037714960.1|DSUP
OG0009986	LOC117571033|XP_034108887.1|DALB	LOC119550839|XP_037715733.1|DSUP
OG0009987	LOC117571958|XP_034110349.1|DALB	LOC119551097|XP_037716204.1|DSUP
OG0009988	LOC117571969|XP_034110361.1|DALB	LOC119551728|XP_037717158.1|DSUP
OG0009990	LOC117568894|XP_034105686.1|DALB	LOC119550258|XP_037714764.1|DSUP
OG0009991	LOC117571441|XP_034109476.1|DALB	LOC119552037|XP_037717706.1|DSUP
OG0009992	LOC117570899|XP_034108699.1|DALB	LOC119557153|XP_037725671.1|DSUP
OG0009993	LOC117576013|XP_034116414.1|DALB	LOC119556836|XP_037725230.1|DSUP
OG0009994	LOC117572868|XP_034111813.1|DALB	LOC119557556|XP_037726268.1|DSUP
OG0009995	LOC117565904|XP_034101152.1|DALB	LOC119558389|XP_037727845.1|DSUP
OG0009996	LOC117563944|XP_034098410.1|DALB	LOC119556717|XP_037725042.1|DSUP
OG0009997	LOC117577930|XP_034118824.1|DALB	LOC119558138|XP_037727299.1|DSUP
OG0009998	LOC117577965|XP_034118908.1|DALB	LOC119556665|XP_037724943.1|DSUP
OG0009999	LOC117566373|XP_034101765.1|DALB	LOC119556517|XP_037724717.1|DSUP
OG0010000	LOC117578100|XP_034119166.1|DALB	LOC119557807|XP_037726665.1|DSUP
OG0010001	LOC117567944|XP_034104137.1|DALB	LOC119557403|XP_037726079.1|DSUP
OG0010002	LOC117569135|XP_034106055.1|DALB	LOC119553395|XP_037719687.1|DSUP
OG0010003	LOC117565865|XP_034101092.1|DALB	LOC119548885|XP_037712458.1|DSUP
OG0010004	LOC117577297|XP_034118164.1|DALB	LOC119557626|XP_037726382.1|DSUP
OG0010005	LOC117574659|XP_034114457.1|DALB	LOC119557266|XP_037725880.1|DSUP
OG0010006	LOC117567031|XP_034102628.1|DALB	LOC119558202|XP_037727422.1|DSUP
OG0010007	LOC117577637|XP_034118397.1|DALB	LOC119556438|XP_037724599.1|DSUP
OG0010008	LOC117577701|XP_034118491.1|DALB	LOC119557847|XP_037726758.1|DSUP
OG0010009	LOC117563415|XP_034097641.1|DALB	LOC119548638|XP_037711966.1|DSUP
OG0010010	LOC117576750|XP_034117678.1|DALB	LOC119556792|XP_037725157.1|DSUP
OG0010011	LOC117565578|XP_034100661.1|DALB	LOC119558060|XP_037727139.1|DSUP
OG0010012	LOC117572227|XP_034110801.1|DALB	LOC119557751|XP_037726565.1|DSUP
OG0010013	LOC117570681|XP_034108374.1|DALB	LOC119557740|XP_037726553.1|DSUP
OG0010014	LOC117578097|XP_034119168.1|DALB	LOC119558381|XP_037727831.1|DSUP
OG0010015	LOC117569665|XP_034106806.1|DALB	LOC119556479|XP_037724659.1|DSUP
OG0010016	LOC117575872|XP_034116198.1|DALB	LOC119555892|XP_037723484.1|DSUP
OG0010017	LOC117571530|XP_034109605.1|DALB	LOC119557741|XP_037726554.1|DSUP
OG0010018	LOC117570869|XP_034108656.1|DALB	LOC119556288|XP_037724272.1|DSUP
OG0010019	LOC117569523|XP_034106616.1|DALB	LOC119556462|XP_037724637.1|DSUP
OG0010020	LOC117577569|XP_034118297.1|DALB	LOC119557082|XP_037725563.1|DSUP
OG0010021	LOC117567895|XP_034104062.1|DALB	LOC119555929|XP_037723556.1|DSUP
OG0010022	LOC117577105|XP_034118097.1|DALB	LOC119556530|XP_037724735.1|DSUP
OG0010023	LOC117573945|XP_034113365.1|DALB	LOC119557559|XP_037726273.1|DSUP
OG0010024	LOC117576576|XP_034117345.1|DALB	LOC119557769|XP_037726595.1|DSUP
OG0010025	LOC117577089|XP_034118080.1|DALB	LOC119556988|XP_037725445.1|DSUP
OG0010026	LOC117572695|XP_034111641.1|DALB	LOC119556454|XP_037724622.1|DSUP
OG0010027	LOC117578050|XP_034119063.1|DALB	LOC119557096|XP_037725589.1|DSUP
OG0010028	LOC117577780|XP_034118595.1|DALB	LOC119558223|XP_037727470.1|DSUP
OG0010029	LOC117577465|XP_034118243.1|DALB	LOC119556599|XP_037724839.1|DSUP
OG0010030	LOC117576545|XP_034117277.1|DALB	LOC119557786|XP_037726613.1|DSUP
OG0010031	LOC117574292|XP_034113981.1|DALB	LOC119556778|XP_037725133.1|DSUP
OG0010032	LOC117564868|XP_034099708.1|DALB	LOC119547380|XP_037710134.1|DSUP
OG0010033	LOC117567716|XP_034103771.1|DALB	LOC119557982|XP_037726997.1|DSUP
OG0010034	LOC117567708|XP_034103743.1|DALB	LOC119558034|XP_037727106.1|DSUP
OG0010035	LOC117567654|XP_034103661.1|DALB	LOC119558040|XP_037727115.1|DSUP
OG0010036	LOC117567647|XP_034103648.1|DALB	LOC119557852|XP_037726768.1|DSUP
OG0010037	LOC117578046|XP_034119057.1|DALB	LOC119558056|XP_037727134.1|DSUP
OG0010038	LOC117578126|XP_034119214.1|DALB	LOC119555902|XP_037723520.1|DSUP
OG0010039	LOC117571513|XP_034109577.1|DALB	LOC119551588|XP_037716917.1|DSUP
OG0010040	LOC117565622|XP_034100726.1|DALB	LOC119547878|XP_037710842.1|DSUP
OG0010041	LOC117564553|XP_034099280.1|DALB	LOC119557172|XP_037725705.1|DSUP
OG0010042	LOC117577956|XP_034118892.1|DALB	LOC119556642|XP_037724899.1|DSUP
OG0010043	LOC117577582|XP_034118316.1|DALB	LOC119556571|XP_037724797.1|DSUP
OG0010044	LOC117577432|XP_034118228.1|DALB	LOC119557614|XP_037726349.1|DSUP
OG0010045	LOC117577601|XP_034118338.1|DALB	LOC119556423|XP_037724567.1|DSUP
OG0010046	LOC117577600|XP_034118337.1|DALB	LOC119557519|XP_037726221.1|DSUP
OG0010047	LOC117576283|XP_034116825.1|DALB	LOC119557033|XP_037725507.1|DSUP
OG0010048	LOC117566188|XP_034101599.1|DALB	LOC119556069|XP_037723811.1|DSUP
OG0010049	LOC117564086|XP_034098611.1|DALB	LOC119556328|XP_037724346.1|DSUP
OG0010050	LOC117564070|XP_034098590.1|DALB	LOC119556327|XP_037724344.1|DSUP
OG0010051	LOC117571147|XP_034109044.1|DALB	LOC119557782|XP_037726610.1|DSUP
OG0010052	LOC117575074|XP_034115062.1|DALB	LOC119558917|XP_037728047.1|DSUP
OG0010053	LOC117578272|XP_034119586.1|DALB	LOC119556999|XP_037725458.1|DSUP
OG0010054	LOC117566435|XP_034101860.1|DALB	LOC119557763|XP_037726587.1|DSUP
OG0010055	LOC117567778|XP_034103872.1|DALB	LOC119558276|XP_037727579.1|DSUP
OG0010056	LOC117572281|XP_034110883.1|DALB	LOC119556389|XP_037724492.1|DSUP
OG0010057	LOC117577631|XP_034118389.1|DALB	LOC119556275|XP_037724252.1|DSUP
OG0010058	LOC117566047|XP_034101391.1|DALB	LOC119557616|XP_037726352.1|DSUP
OG0010059	LOC117578062|XP_034119089.1|DALB	LOC119558247|XP_037727500.1|DSUP
OG0010060	LOC117564538|XP_034099255.1|DALB	LOC119556251|XP_037724219.1|DSUP
OG0010061	LOC117571988|XP_034110387.1|DALB	LOC119555409|XP_037722694.1|DSUP
OG0010062	LOC117571915|XP_034110284.1|DALB	LOC119554351|XP_037721145.1|DSUP
OG0010063	LOC117572471|XP_034111209.1|DALB	LOC119554388|XP_037721198.1|DSUP
OG0010064	LOC117571091|XP_034108966.1|DALB	LOC119554692|XP_037721622.1|DSUP
OG0010065	LOC117571545|XP_034109628.1|DALB	LOC119553553|XP_037719921.1|DSUP
OG0010066	LOC117572535|XP_034111292.1|DALB	LOC119555488|XP_037722826.1|DSUP
OG0010068	LOC117566828|XP_034102288.1|DALB	LOC119552579|XP_037718137.1|DSUP
OG0010070	LOC117570964|XP_034108797.1|DALB	LOC119555695|XP_037723278.1|DSUP
OG0010071	LOC117568907|XP_034105702.1|DALB	LOC119553245|XP_037719448.1|DSUP
OG0010072	LOC117569936|XP_034107184.1|DALB	LOC119554089|XP_037720765.1|DSUP
OG0010073	LOC117567958|XP_034104151.1|DALB	LOC119554974|XP_037722031.1|DSUP
OG0010074	LOC117572569|XP_034111343.1|DALB	LOC119556587|XP_037724816.1|DSUP
OG0010075	LOC117567723|XP_034103776.1|DALB	LOC119554302|XP_037721091.1|DSUP
OG0010076	LOC117567403|XP_034103253.1|DALB	LOC119554825|XP_037721827.1|DSUP
OG0010077	LOC117569429|XP_034106480.1|DALB	LOC119554568|XP_037721468.1|DSUP
OG0010078	LOC117569432|XP_034106483.1|DALB	LOC119553977|XP_037720612.1|DSUP
OG0010079	LOC117572029|XP_034110470.1|DALB	LOC119553828|XP_037720389.1|DSUP
OG0010080	LOC117572559|XP_034111326.1|DALB	LOC119554581|XP_037721491.1|DSUP
OG0010081	LOC117567583|XP_034103555.1|DALB	LOC119555389|XP_037722663.1|DSUP
OG0010082	LOC117568723|XP_034105432.1|DALB	LOC119553955|XP_037720577.1|DSUP
OG0010083	LOC117566467|XP_034101889.1|DALB	LOC119554760|XP_037721722.1|DSUP
OG0010084	LOC117567477|XP_034103398.1|DALB	LOC119553858|XP_037720437.1|DSUP
OG0010085	LOC117567881|XP_034104042.1|DALB	LOC119552616|XP_037718207.1|DSUP
OG0010086	LOC117567562|XP_034103513.1|DALB	LOC119554860|XP_037721870.1|DSUP
OG0010087	LOC117567643|XP_034103640.1|DALB	LOC119555567|XP_037722945.1|DSUP
OG0010088	LOC117569801|XP_034107005.1|DALB	LOC119555040|XP_037722150.1|DSUP
OG0010089	LOC117571318|XP_034109289.1|DALB	LOC119553510|XP_037719861.1|DSUP
OG0010090	LOC117573197|XP_034112081.1|DALB	LOC119554532|XP_037721451.1|DSUP
OG0010091	LOC117574560|XP_034114323.1|DALB	LOC119550317|XP_037714852.1|DSUP
OG0010092	LOC117577391|XP_034118190.1|DALB	LOC119561795|XP_037731207.1|DSUP
OG0010093	LOC117567113|XP_034102806.1|DALB	LOC119550780|XP_037715638.1|DSUP
OG0010094	LOC117573514|XP_034112639.1|DALB	LOC119545717|XP_037707460.1|DSUP
OG0010095	LOC117576809|XP_034117767.1|DALB	LOC119562868|XP_037731910.1|DSUP
OG0010096	LOC117577881|XP_034118751.1|DALB	LOC119557646|XP_037726425.1|DSUP
OG0010097	LOC117566722|XP_034102160.1|DALB	LOC119556897|XP_037725307.1|DSUP
OG0010098	LOC117565564|XP_034100623.1|DALB	LOC119562747|XP_037731880.1|DSUP
OG0010099	LOC117566123|XP_034101490.1|DALB	LOC119546187|XP_037708241.1|DSUP
OG0010100	LOC117569087|XP_034105994.1|DALB	LOC119552862|XP_037718676.1|DSUP
OG0010101	LOC117572346|XP_034110995.1|DALB	LOC119553020|XP_037719004.1|DSUP
OG0010102	LOC117571127|XP_034109019.1|DALB	LOC119553598|XP_037719981.1|DSUP
OG0010103	LOC117566456|XP_034101878.1|DALB	LOC119555041|XP_037722151.1|DSUP
OG0010104	LOC117567196|XP_034102916.1|DALB	LOC119552506|XP_037718044.1|DSUP
OG0010105	LOC117567685|XP_034103700.1|DALB	LOC119548278|XP_037711370.1|DSUP
OG0010106	LOC117567624|XP_034103606.1|DALB	LOC119551661|XP_037717031.1|DSUP
OG0010107	LOC117566622|XP_034102053.1|DALB	LOC119551900|XP_037717441.1|DSUP
OG0010108	LOC117566546|XP_034101979.1|DALB	LOC119549967|XP_037714289.1|DSUP
OG0010110	LOC117569757|XP_034106940.1|DALB	LOC119552883|XP_037718714.1|DSUP
OG0010111	LOC117574789|XP_034114636.1|DALB	LOC119563263|XP_037732506.1|DSUP
OG0010113	LOC117571405|XP_034109434.1|DALB	LOC119556535|XP_037724743.1|DSUP
OG0010114	LOC117571993|XP_034110396.1|DALB	LOC119557322|XP_037725972.1|DSUP
OG0010115	LOC117564476|XP_034099170.1|DALB	LOC119555901|XP_037723519.1|DSUP
OG0010116	LOC117565664|XP_034100784.1|DALB	LOC119557747|XP_037726562.1|DSUP
OG0010117	LOC117577603|XP_034118340.1|DALB	LOC119557521|XP_037726223.1|DSUP
OG0010118	LOC117577819|XP_034118644.1|DALB	LOC119556515|XP_037724715.1|DSUP
OG0010119	LOC117566754|XP_034102191.1|DALB	LOC119557123|XP_037725635.1|DSUP
OG0010120	LOC117577927|XP_034118821.1|DALB	LOC119556134|XP_037723950.1|DSUP
OG0010121	LOC117572420|XP_034111104.1|DALB	LOC119557440|XP_037726130.1|DSUP
OG0010122	LOC117577980|XP_034118962.1|DALB	LOC119558022|XP_037727077.1|DSUP
OG0010123	LOC117572460|XP_034111190.1|DALB	LOC119557115|XP_037725622.1|DSUP
OG0010125	LOC117573764|XP_034113051.1|DALB	LOC119557657|XP_037726439.1|DSUP
OG0010126	LOC117565781|XP_034100949.1|DALB	LOC119548606|XP_037711892.1|DSUP
OG0010127	LOC117565203|XP_034100099.1|DALB	LOC119548031|XP_037711033.1|DSUP
OG0010128	LOC117564707|XP_034099478.1|DALB	LOC119547887|XP_037710852.1|DSUP
OG0010129	LOC117565163|XP_034100038.1|DALB	LOC119548532|XP_037711755.1|DSUP
OG0010130	LOC117563208|XP_034097288.1|DALB	LOC119548007|XP_037711000.1|DSUP
OG0010131	LOC117563670|XP_034097984.1|DALB	LOC119548183|XP_037711226.1|DSUP
OG0010132	LOC117564497|XP_034099205.1|DALB	LOC119546083|XP_037708088.1|DSUP
OG0010133	LOC117564499|XP_034099206.1|DALB	LOC119546086|XP_037708092.1|DSUP
OG0010134	LOC117566108|XP_034101469.1|DALB	LOC119546207|XP_037708271.1|DSUP
OG0010135	LOC117563740|XP_034098111.1|DALB	LOC119547088|XP_037709715.1|DSUP
OG0010136	LOC117565365|XP_034100320.1|DALB	LOC119547390|XP_037710166.1|DSUP
OG0010137	LOC117563769|XP_034098167.1|DALB	LOC119562613|XP_037731766.1|DSUP
OG0010138	LOC117565335|XP_034100275.1|DALB	LOC119546062|XP_037708059.1|DSUP
OG0010139	LOC117564039|XP_034098534.1|DALB	LOC119548083|XP_037711097.1|DSUP
OG0010140	LOC117566171|XP_034101565.1|DALB	LOC119547545|XP_037710372.1|DSUP
OG0010141	LOC117564200|XP_034098769.1|DALB	LOC119547924|XP_037710892.1|DSUP
OG0010142	LOC117564233|XP_034098814.1|DALB	LOC119547819|XP_037710771.1|DSUP
OG0010143	LOC117565528|XP_034100563.1|DALB	LOC119546695|XP_037709101.1|DSUP
OG0010144	LOC117565320|XP_034100251.1|DALB	LOC119548866|XP_037712422.1|DSUP
OG0010145	LOC117564947|XP_034099793.1|DALB	LOC119547658|XP_037710534.1|DSUP
OG0010146	LOC117564948|XP_034099794.1|DALB	LOC119548809|XP_037712322.1|DSUP
OG0010147	LOC117564523|XP_034099234.1|DALB	LOC119546967|XP_037709541.1|DSUP
OG0010148	LOC117564783|XP_034099578.1|DALB	LOC119548785|XP_037712278.1|DSUP
OG0010149	LOC117564526|XP_034099238.1|DALB	LOC119547800|XP_037710745.1|DSUP
OG0010150	LOC117564978|XP_034099815.1|DALB	LOC119547673|XP_037710559.1|DSUP
OG0010151	LOC117564460|XP_034099135.1|DALB	LOC119548521|XP_037711740.1|DSUP
OG0010152	LOC117563628|XP_034097927.1|DALB	LOC119547623|XP_037710477.1|DSUP
OG0010153	LOC117564563|XP_034099287.1|DALB	LOC119547325|XP_037710054.1|DSUP
OG0010154	LOC117564178|XP_034098737.1|DALB	LOC119547404|XP_037710181.1|DSUP
OG0010155	LOC117564184|XP_034098748.1|DALB	LOC119547861|XP_037710821.1|DSUP
OG0010156	LOC117568307|XP_034104745.1|DALB	LOC119553471|XP_037719807.1|DSUP
OG0010157	LOC117571524|XP_034109591.1|DALB	LOC119554647|XP_037721576.1|DSUP
OG0010158	LOC117570855|XP_034108625.1|DALB	LOC119554546|XP_037721435.1|DSUP
OG0010159	LOC117572001|XP_034110407.1|DALB	LOC119552852|XP_037718655.1|DSUP
OG0010160	LOC117571669|XP_034109800.1|DALB	LOC119553693|XP_037720176.1|DSUP
OG0010161	LOC117570499|XP_034108086.1|DALB	LOC119554079|XP_037720751.1|DSUP
OG0010162	LOC117568513|XP_034105106.1|DALB	LOC119553493|XP_037719830.1|DSUP
OG0010163	LOC117572119|XP_034110635.1|DALB	LOC119554952|XP_037722000.1|DSUP
OG0010164	LOC117567660|XP_034103669.1|DALB	LOC119554274|XP_037721054.1|DSUP
OG0010165	LOC117567835|XP_034103974.1|DALB	LOC119554253|XP_037721018.1|DSUP
OG0010166	LOC117569882|XP_034107112.1|DALB	LOC119552887|XP_037718722.1|DSUP
OG0010167	LOC117572322|XP_034110947.1|DALB	LOC119555359|XP_037722625.1|DSUP
OG0010168	LOC117569551|XP_034106649.1|DALB, LOC117566442|XP_034101864.1|DALB	LOC119552613|XP_037718205.1|DSUP
OG0010169	LOC117566458|XP_034101879.1|DALB	LOC119555078|XP_037722219.1|DSUP
OG0010170	LOC117569154|XP_034106105.1|DALB	LOC119553765|XP_037720300.1|DSUP
OG0010171	LOC117568724|XP_034105433.1|DALB	LOC119553815|XP_037720363.1|DSUP
OG0010172	LOC117572809|XP_034111806.1|DALB	LOC119554449|XP_037721288.1|DSUP
OG0010173	LOC117570945|XP_034108770.1|DALB	LOC119550090|XP_037714498.1|DSUP
OG0010174	LOC117571208|XP_034109145.1|DALB	LOC119551115|XP_037716224.1|DSUP
OG0010175	LOC117569902|XP_034107134.1|DALB	LOC119550678|XP_037715465.1|DSUP
OG0010176	LOC117569626|XP_034106754.1|DALB	LOC119551487|XP_037716778.1|DSUP
OG0010177	LOC117567145|XP_034102848.1|DALB	LOC119550046|XP_037714427.1|DSUP
OG0010178	LOC117566498|XP_034101929.1|DALB	LOC119551078|XP_037716169.1|DSUP
OG0010179	LOC117569471|XP_034106530.1|DALB	LOC119552601|XP_037718190.1|DSUP
OG0010180	LOC117569299|XP_034106298.1|DALB	LOC119554378|XP_037721187.1|DSUP
OG0010181	LOC117571043|XP_034108901.1|DALB	LOC119553641|XP_037720047.1|DSUP
OG0010182	LOC117568385|XP_034104887.1|DALB	LOC119551287|XP_037716485.1|DSUP
OG0010183	LOC117568386|XP_034104888.1|DALB	LOC119550579|XP_037715299.1|DSUP
OG0010184	LOC117566576|XP_034102008.1|DALB	LOC119551651|XP_037717015.1|DSUP
OG0010185	LOC117570226|XP_034107617.1|DALB	LOC119550303|XP_037714831.1|DSUP
OG0010186	LOC117568461|XP_034105029.1|DALB	LOC119553630|XP_037720028.1|DSUP
OG0010187	LOC117570071|XP_034107401.1|DALB	LOC119549952|XP_037714264.1|DSUP
OG0010188	LOC117572214|XP_034110781.1|DALB	LOC119550436|XP_037715035.1|DSUP
OG0010189	LOC117569462|XP_034106520.1|DALB	LOC119551407|XP_037716672.1|DSUP
OG0010190	LOC117571083|XP_034108956.1|DALB	LOC119551535|XP_037716853.1|DSUP
OG0010191	LOC117571637|XP_034109753.1|DALB	LOC119550246|XP_037714748.1|DSUP
OG0010192	LOC117569030|XP_034105915.1|DALB	LOC119550853|XP_037715750.1|DSUP
OG0010193	LOC117570473|XP_034108047.1|DALB	LOC119549976|XP_037714303.1|DSUP
OG0010194	LOC117571293|XP_034109254.1|DALB	LOC119554091|XP_037720767.1|DSUP
OG0010195	LOC117569074|XP_034105979.1|DALB	LOC119554023|XP_037720667.1|DSUP
OG0010196	LOC117567467|XP_034103377.1|DALB	LOC119552014|XP_037717676.1|DSUP
OG0010197	LOC117570759|XP_034108477.1|DALB	LOC119551467|XP_037716748.1|DSUP
OG0010198	LOC117571744|XP_034109982.1|DALB	LOC119551036|XP_037716073.1|DSUP
OG0010199	LOC117572248|XP_034110825.1|DALB	LOC119551117|XP_037716228.1|DSUP
OG0010200	LOC117568492|XP_034105072.1|DALB	LOC119549946|XP_037714255.1|DSUP
OG0010201	LOC117567766|XP_034103850.1|DALB	LOC119551271|XP_037716459.1|DSUP
OG0010202	LOC117571117|XP_034109003.1|DALB	LOC119550191|XP_037714660.1|DSUP
OG0010203	LOC117571303|XP_034109264.1|DALB	LOC119551931|XP_037717510.1|DSUP
