Orthogroup	DALB.longest_only	DHYD.longest_only
OG0008291	LOC117563933|XP_034098399.1|DALB	LOC111605607|XP_023179991.1|DHYD
OG0008294	LOC117574915|XP_034114853.1|DALB	LOC111598250|XP_023169182.1|DHYD
OG0008295	LOC117564014|XP_034098507.1|DALB	LOC111596547|XP_023166588.2|DHYD
OG0008296	LOC117577894|XP_034118767.1|DALB	LOC111596821|XP_023166957.2|DHYD
OG0008297	LOC117577841|XP_034118675.1|DALB	LOC111605295|XP_023179517.1|DHYD
OG0008298	LOC117573204|XP_034112093.1|DALB	LOC111593426|XP_023161938.1|DHYD
OG0008300	LOC117578029|XP_034119033.1|DALB	LOC111598308|XP_030080145.1|DHYD
OG0008301	LOC117574342|XP_034114053.1|DALB	LOC111602709|XP_023175714.2|DHYD
OG0008302	LOC117576300|XP_034116848.1|DALB	LOC111596544|XP_023166584.1|DHYD
OG0008303	LOC117574175|XP_034113759.1|DALB	LOC111594121|XP_023163086.1|DHYD
OG0008304	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB	LOC111602815|XP_030079365.1|DHYD
OG0008305	LOC117578081|XP_034119167.1|DALB	LOC111595970|XP_023165716.1|DHYD
OG0008306	LOC117578183|XP_034119387.1|DALB	LOC111598454|XP_023169480.1|DHYD
OG0008307	LOC117573651|XP_034112865.1|DALB	LOC111593258|XP_023161691.2|DHYD
OG0008308	LOC117575485|XP_034115610.1|DALB	LOC111600852|XP_023172928.2|DHYD
OG0008309	LOC117565443|XP_034100425.1|DALB	LOC111592566|XP_023160631.2|DHYD
OG0008310	LOC117572222|XP_034110790.1|DALB	LOC111592287|XP_023160157.1|DHYD
OG0008311	LOC117577614|XP_034118355.1|DALB	LOC111605133|XP_023179271.2|DHYD
OG0008312	LOC117576320|XP_034116872.1|DALB	LOC111602662|XP_023175613.1|DHYD
OG0008313	LOC117572125|XP_034110647.1|DALB	LOC111603157|XP_023176402.2|DHYD
OG0008314	LOC117569831|XP_034107047.1|DALB	LOC111597934|XP_023168656.1|DHYD
OG0008315	LOC117569090|XP_034105998.1|DALB	LOC111593089|XP_023161452.2|DHYD
OG0008317	LOC117574308|XP_034114007.1|DALB	LOC111603638|XP_023177075.2|DHYD
OG0008318	LOC117576131|XP_034116587.1|DALB	LOC111598834|XP_023170038.1|DHYD
OG0008319	LOC117567007|XP_034102583.1|DALB	LOC111605356|XP_023179601.2|DHYD
OG0008320	LOC117577915|XP_034118804.1|DALB	LOC111596749|XP_023166848.1|DHYD
OG0008321	LOC117573795|XP_034113094.1|DALB	LOC111602794|XP_023175835.1|DHYD
OG0008322	LOC117565248|XP_034100151.1|DALB	LOC111604001|XP_023177623.1|DHYD
OG0008323	LOC117575011|XP_034114978.1|DALB	LOC111601349|XP_023173649.1|DHYD
OG0008324	LOC117578293|XP_034119628.1|DALB	LOC111592843|XP_023161085.2|DHYD
OG0008325	LOC117577988|XP_034118975.1|DALB	LOC111596739|XP_030079895.1|DHYD
OG0008326	LOC117575226|XP_034115245.1|DALB	LOC111602489|XP_023175324.1|DHYD
OG0008327	LOC117571402|XP_034109425.1|DALB	LOC111600077|XP_023171784.2|DHYD
OG0008330	LOC117571354|XP_034109354.1|DALB	LOC111594122|XP_023163049.2|DHYD
OG0008331	LOC117569314|XP_034106317.1|DALB	LOC111598736|XP_023169897.1|DHYD
OG0008332	LOC117571123|XP_034109015.1|DALB	LOC111605671|XP_023180103.1|DHYD
OG0008333	LOC117569418|XP_034106456.1|DALB	LOC111598704|XP_023169857.2|DHYD
OG0008334	LOC117571153|XP_034109051.1|DALB	LOC111598738|XP_023169900.2|DHYD
OG0008335	LOC117570960|XP_034108794.1|DALB	LOC111597587|XP_023168154.2|DHYD
OG0008336	LOC117570098|XP_034107441.1|DALB	LOC111604529|XP_023178395.2|DHYD
OG0008337	LOC117571853|XP_034110138.1|DALB	LOC111593926|XP_023162768.2|DHYD
OG0008338	LOC117569476|XP_034106534.1|DALB	LOC111604442|XP_023178280.1|DHYD
OG0008339	LOC117577617|XP_034118361.1|DALB	LOC111603107|XP_023176341.2|DHYD
OG0008340	LOC117566940|XP_034102462.1|DALB	LOC111605371|XP_023179621.2|DHYD
OG0008341	LOC117566374|XP_034101762.1|DALB	LOC111592974|XP_023161237.1|DHYD
OG0008342	LOC117566949|XP_034102472.1|DALB	LOC111602883|XP_023175983.2|DHYD
OG0008343	LOC117575792|XP_034116059.1|DALB	LOC111602912|XP_023176027.1|DHYD
OG0008344	LOC117566384|XP_034101779.1|DALB	LOC111601600|XP_023174032.1|DHYD
OG0008345	LOC117572268|XP_034110862.1|DALB	LOC111597383|XP_023167813.2|DHYD
OG0008346	LOC117571621|XP_034109737.1|DALB	LOC111602810|XP_023175873.1|DHYD
OG0008347	LOC117564928|XP_034099773.1|DALB	LOC111595836|XP_023165512.2|DHYD
OG0008348	LOC117567207|XP_034102928.1|DALB	LOC111594887|XP_023164141.2|DHYD
OG0008349	LOC117571288|XP_034109247.1|DALB	LOC111604527|XP_023178393.2|DHYD
OG0008350	LOC117573510|XP_034112633.1|DALB	LOC111593032|XP_023161366.2|DHYD
OG0008351	LOC117568251|XP_034104622.1|DALB	LOC111596958|XP_023167185.1|DHYD
OG0008352	LOC117567937|XP_034104118.1|DALB	LOC111604660|XP_023178584.1|DHYD
OG0008353	LOC117570776|XP_034108504.1|DALB	LOC111594867|XP_023164115.2|DHYD
OG0008354	LOC117564864|XP_034099735.1|DALB	LOC111603188|XP_023176439.1|DHYD
OG0008355	LOC117572782|XP_034111770.1|DALB	LOC111605396|XP_023179664.1|DHYD
OG0008356	LOC117577982|XP_034118969.1|DALB	LOC111592378|XP_023160351.2|DHYD
OG0008357	LOC117576782|XP_034117725.1|DALB	LOC111604909|XP_023178920.2|DHYD
OG0008358	LOC117565306|XP_034100235.1|DALB	LOC111602326|XP_023175095.2|DHYD
OG0008359	LOC117570430|XP_034107976.1|DALB	LOC111605386|XP_023179645.2|DHYD
OG0008360	LOC117568624|XP_034105304.1|DALB	LOC111593747|XP_023162509.1|DHYD
OG0008361	LOC117564264|XP_034098858.1|DALB	LOC111603948|XP_023177546.2|DHYD
OG0008362	LOC117564444|XP_034099079.1|DALB	LOC111604989|XP_023179076.2|DHYD
OG0008363	LOC117567457|XP_034103362.1|DALB	LOC111601274|XP_023173555.2|DHYD
OG0008364	LOC117569486|XP_034106557.1|DALB	LOC111597290|XP_023167673.1|DHYD
OG0008365	LOC117567574|XP_034103536.1|DALB	LOC111597022|XP_023167299.2|DHYD
OG0008366	LOC117575531|XP_034115671.1|DALB	LOC111603463|XP_023176820.2|DHYD
OG0008367	LOC117576383|XP_034116986.1|DALB	LOC111601896|XP_023174507.2|DHYD
OG0008368	LOC117566199|XP_034101607.1|DALB	LOC111592646|XP_023160760.2|DHYD
OG0008369	LOC117577790|XP_034118606.1|DALB	LOC111600190|XP_023171967.2|DHYD
OG0008370	LOC117573178|XP_034112039.1|DALB	LOC111598557|XP_023169620.1|DHYD
OG0008372	LOC117570355|XP_034107816.1|DALB	LOC111603065|XP_023176291.2|DHYD
OG0008373	LOC117563347|XP_034097520.1|DALB	LOC111603959|XP_023177561.2|DHYD
OG0008374	LOC117565698|XP_034100824.1|DALB	LOC111592079|XP_023159867.2|DHYD
OG0008375	LOC117566235|XP_034101674.1|DALB	LOC111595818|XP_023165492.2|DHYD
OG0008376	LOC117563273|XP_034097392.1|DALB	LOC111599396|XP_023170802.1|DHYD
OG0008377	LOC117565554|XP_034100611.1|DALB	LOC111600557|XP_023172475.1|DHYD
OG0008378	LOC117565553|XP_034100609.1|DALB	LOC111600556|XP_030080323.1|DHYD
OG0008379	LOC117565257|XP_034100167.1|DALB	LOC111600380|XP_030081051.1|DHYD
OG0008381	LOC117563606|XP_034097891.1|DALB	LOC111601471|XP_023173828.1|DHYD
OG0008383	LOC117564940|XP_034099785.1|DALB	LOC111599188|XP_023170542.1|DHYD
OG0008384	LOC117564222|XP_034098800.1|DALB	LOC111599455|XP_030080284.1|DHYD
OG0008385	LOC117565435|XP_034100413.1|DALB	LOC111603934|XP_023177531.1|DHYD
OG0008386	LOC117567240|XP_034102981.1|DALB	LOC111598267|XP_023169211.1|DHYD
OG0008387	LOC117573595|XP_034112781.1|DALB	LOC111597800|XP_023168449.2|DHYD
OG0008388	LOC117563353|XP_034097530.1|DALB	LOC111598948|XP_023170197.1|DHYD
OG0008389	LOC117565774|XP_034100941.1|DALB	LOC111599131|XP_023170462.2|DHYD
OG0008390	LOC117563781|XP_034098178.1|DALB	LOC111601463|XP_023173817.1|DHYD
OG0008392	LOC117568581|XP_034105203.1|DALB	LOC111601005|XP_023173172.2|DHYD
OG0008393	LOC117569722|XP_034106879.1|DALB	LOC111592345|XP_023160242.1|DHYD
OG0008394	LOC117567620|XP_034103602.1|DALB	LOC111594917|XP_023164172.1|DHYD
OG0008395	LOC117569532|XP_034106629.1|DALB	LOC111598352|XP_023169327.2|DHYD
OG0008396	LOC117577674|XP_034118457.1|DALB	LOC111591888|XP_023159560.2|DHYD
OG0008397	LOC117576939|XP_034117991.1|DALB	LOC111598409|XP_023169416.2|DHYD
OG0008399	LOC117573331|XP_034112372.1|DALB	LOC111596769|XP_030079883.1|DHYD
OG0008400	LOC117569934|XP_034107183.1|DALB	LOC111599284|XP_023170650.2|DHYD
OG0008401	LOC117564128|XP_034098679.1|DALB	LOC111602471|XP_023175300.1|DHYD
OG0008402	LOC117576015|XP_034116412.1|DALB	LOC111601541|XP_023173944.1|DHYD
OG0008403	LOC117573814|XP_034113126.1|DALB	LOC111601848|XP_023174451.1|DHYD
OG0008404	LOC117574059|XP_034113566.1|DALB	LOC111603592|XP_023177016.1|DHYD
OG0008405	LOC117574550|XP_034114316.1|DALB	LOC111593372|XP_023161895.1|DHYD
OG0008406	LOC117569083|XP_034105993.1|DALB	LOC111605144|XP_023179292.1|DHYD
OG0008408	LOC117578088|XP_034119140.1|DALB	LOC111597327|XP_023167734.1|DHYD
OG0008409	LOC117566519|XP_034101951.1|DALB	LOC111592298|XP_030079894.1|DHYD
OG0008410	LOC117576635|XP_034117452.1|DALB	LOC111604204|XP_023177929.2|DHYD
OG0008411	LOC117575754|XP_034116004.1|DALB	LOC111604936|XP_023178974.2|DHYD
OG0008412	LOC117571103|XP_034108979.1|DALB	LOC111593446|XP_023161967.2|DHYD
OG0008413	LOC117571791|XP_034110041.1|DALB	LOC111604472|XP_023178321.2|DHYD
OG0008414	LOC117578123|XP_034119201.1|DALB	LOC111605142|XP_023179290.1|DHYD
OG0008415	LOC117577786|XP_034118602.1|DALB	LOC111603103|XP_023176332.2|DHYD
OG0008416	LOC117573058|XP_034111827.1|DALB	LOC111594896|XP_023164151.1|DHYD
OG0008417	LOC117578319|XP_034119666.1|DALB	LOC111595348|XP_023164831.2|DHYD
OG0008418	LOC117564915|XP_034099763.1|DALB	LOC111601838|XP_030079395.1|DHYD
OG0008419	LOC117578287|XP_034119614.1|DALB	LOC111593435|XP_023161950.2|DHYD
OG0008420	LOC117577698|XP_034118489.1|DALB	LOC111604871|XP_023178879.2|DHYD
OG0008421	LOC117570887|XP_034108679.1|DALB	LOC111592369|XP_023160302.2|DHYD
OG0008422	LOC117568096|XP_034104372.1|DALB	LOC111592994|XP_023161265.1|DHYD
OG0008423	LOC117569845|XP_034107065.1|DALB	LOC111594058|XP_023162950.1|DHYD
OG0008424	LOC117571780|XP_034110032.1|DALB	LOC111605079|XP_030079701.1|DHYD
OG0008425	LOC117575967|XP_034116337.1|DALB	LOC111598619|XP_023169721.2|DHYD
OG0008426	LOC117567901|XP_034104065.1|DALB	LOC111595429|XP_023164920.2|DHYD
OG0008427	LOC117578271|XP_034119585.1|DALB	LOC111602038|XP_030079528.1|DHYD
OG0008428	LOC117577836|XP_034118668.1|DALB	LOC111592084|XP_023159875.2|DHYD
OG0008429	LOC117575584|XP_034115742.1|DALB	LOC111601419|XP_023173763.1|DHYD
OG0008430	LOC117578278|XP_034119596.1|DALB	LOC111602059|XP_023174740.1|DHYD
OG0008431	LOC117571485|XP_034109542.1|DALB	LOC111600094|XP_023171802.2|DHYD
OG0008432	LOC117573411|XP_034112505.1|DALB	LOC111593239|XP_030081694.1|DHYD
OG0008433	LOC117567731|XP_034103786.1|DALB	LOC111604294|XP_023178089.2|DHYD
OG0008434	LOC117574490|XP_034114219.1|DALB	LOC111602004|XP_023174660.2|DHYD
OG0008436	LOC117569178|XP_034106138.1|DALB	LOC111600691|XP_023172713.1|DHYD
OG0008438	LOC117575325|XP_034115371.1|DALB	LOC111595662|XP_023165256.2|DHYD
OG0008439	LOC117570421|XP_034107945.1|DALB	LOC111595533|XP_023165084.2|DHYD
OG0008440	LOC117575403|XP_034115473.1|DALB	LOC111604845|XP_023178844.1|DHYD
OG0008441	LOC117569990|XP_034107261.1|DALB	LOC111592861|XP_023161074.1|DHYD
OG0008442	LOC117566491|XP_034101919.1|DALB	LOC111594309|XP_023168673.2|DHYD
OG0008444	LOC117569482|XP_034106543.1|DALB	LOC111597447|XP_023167937.2|DHYD
OG0008445	LOC117577561|XP_034118286.1|DALB	LOC111592984|XP_023161249.1|DHYD
OG0008446	LOC117577963|XP_034118903.1|DALB	LOC111598272|XP_030080140.1|DHYD
OG0008447	LOC117567154|XP_034102861.1|DALB	LOC111596466|XP_023166486.1|DHYD
OG0008448	LOC117566630|XP_034102065.1|DALB	LOC111598861|XP_023170073.2|DHYD
OG0008449	LOC117578205|XP_034119433.1|DALB	LOC111595956|XP_023165696.2|DHYD
OG0008450	LOC117573887|XP_034113268.1|DALB	LOC111598653|XP_023169769.1|DHYD
OG0008451	LOC117574256|XP_034113877.1|DALB	LOC111596700|XP_023166786.1|DHYD
OG0008452	LOC117565540|XP_034100575.1|DALB	LOC111599118|XP_023170447.1|DHYD
OG0008453	LOC117572528|XP_034111279.1|DALB	LOC111599907|XP_023171499.1|DHYD
OG0008454	LOC117569505|XP_034106582.1|DALB	LOC111604052|XP_023177679.2|DHYD
OG0008455	LOC117572114|XP_034110626.1|DALB	LOC111596027|XP_023165823.2|DHYD
OG0008456	LOC117576492|XP_034117158.1|DALB	LOC111596438|XP_023166428.1|DHYD
OG0008457	LOC117574230|XP_034113830.1|DALB	LOC111593334|XP_023161813.2|DHYD
OG0008459	LOC117573676|XP_034112900.1|DALB	LOC111602835|XP_023175916.2|DHYD
OG0008460	LOC117565695|XP_034100822.1|DALB	LOC111593155|XP_023161525.2|DHYD
OG0008461	LOC117565139|XP_034100002.1|DALB	LOC111596214|XP_030080418.1|DHYD
OG0008462	LOC117564736|XP_034099515.1|DALB	LOC111599330|XP_023170719.1|DHYD
OG0008463	LOC117564122|XP_034098671.1|DALB	LOC111602501|XP_023175340.2|DHYD
OG0008464	LOC117570449|XP_034107998.1|DALB	LOC111605362|XP_023179609.1|DHYD
OG0008465	LOC117567776|XP_034103866.1|DALB	LOC111599707|XP_023171205.1|DHYD
OG0008466	LOC117571723|XP_034109920.1|DALB	LOC111593843|XP_023162655.2|DHYD
OG0008467	LOC117569959|XP_034107222.1|DALB	LOC111604134|XP_023177820.1|DHYD
OG0008468	LOC117564718|XP_034099492.1|DALB	LOC111599385|XP_023170790.2|DHYD
OG0008469	LOC117569182|XP_034106141.1|DALB	LOC111597979|XP_023168722.2|DHYD
OG0008470	LOC117567466|XP_034103376.1|DALB	LOC111593900|XP_023162738.1|DHYD
OG0008472	LOC117567947|XP_034104136.1|DALB	LOC115483817|XP_030082029.1|DHYD, LOC111600575|XP_023172531.1|DHYD
OG0008473	LOC117577824|XP_034118649.1|DALB	LOC111594051|XP_023162933.2|DHYD
OG0008474	LOC117576336|XP_034116901.1|DALB	LOC111604884|XP_023178892.1|DHYD
OG0008476	LOC117576143|XP_034116601.1|DALB	LOC111603011|XP_023176185.2|DHYD
OG0008477	LOC117569048|XP_034105941.1|DALB	LOC111593831|XP_023162637.2|DHYD
OG0008479	LOC117572684|XP_034111612.1|DALB	LOC111597092|XP_023167399.1|DHYD
OG0008480	LOC117567606|XP_034103584.1|DALB	LOC111597220|XP_023167568.2|DHYD
OG0008481	LOC117578086|XP_034119138.1|DALB	LOC111597325|XP_023167731.2|DHYD
OG0008482	LOC117568650|XP_034105336.1|DALB	LOC111605178|XP_023179340.2|DHYD
OG0008483	LOC117578379|XP_034119704.1|DALB	LOC111596124|XP_023165962.1|DHYD
OG0008484	LOC117575650|XP_034115828.1|DALB	LOC111602744|XP_023175767.2|DHYD, LOC115483795|XP_030081910.1|DHYD
OG0008485	LOC117565260|XP_034100171.1|DALB	LOC111596344|XP_023166297.2|DHYD
OG0008486	LOC117573257|XP_034112226.1|DALB	LOC111595873|XP_023165556.1|DHYD
OG0008487	LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB	LOC111603090|XP_023176318.1|DHYD
OG0008488	LOC117576154|XP_034116618.1|DALB	LOC111602058|XP_023174739.1|DHYD
OG0008489	LOC117574727|XP_034114548.1|DALB	LOC111603401|XP_023176736.1|DHYD
OG0008489	LOC117575320|XP_034115368.1|DALB	LOC111602684|XP_023175672.1|DHYD
OG0008490	LOC117574758|XP_034114593.1|DALB	LOC111598599|XP_023169683.2|DHYD
OG0008491	LOC117575778|XP_034116036.1|DALB	LOC111601776|XP_023174290.2|DHYD
OG0008493	LOC117564418|XP_034099040.1|DALB	LOC111600415|XP_023172263.2|DHYD
OG0008494	LOC117568155|XP_034104464.1|DALB	LOC111604095|XP_023177764.2|DHYD
OG0008495	LOC117572772|XP_034111750.1|DALB	LOC111597115|XP_023167439.2|DHYD
OG0008496	LOC117567775|XP_034103865.1|DALB	LOC111599706|XP_023171204.1|DHYD
OG0008497	LOC117568950|XP_034105780.1|DALB	LOC111595431|XP_023164922.1|DHYD, LOC111595528|XP_023165078.2|DHYD
OG0008498	LOC117570769|XP_034108496.1|DALB	LOC111600547|XP_023172460.2|DHYD
OG0008499	LOC117568682|XP_034105381.1|DALB	LOC111593865|XP_023162696.2|DHYD
OG0008500	LOC117568805|XP_034105557.1|DALB	LOC111598037|XP_023168834.2|DHYD
OG0008501	LOC117568787|XP_034105517.1|DALB	LOC111601695|XP_023174179.2|DHYD
OG0008502	LOC117572132|XP_034110660.1|DALB	LOC111593064|XP_023161408.1|DHYD
OG0008503	LOC117569124|XP_034106039.1|DALB	LOC111605145|XP_023179294.1|DHYD
OG0008504	LOC117568113|XP_034104405.1|DALB	LOC111597181|XP_023167511.1|DHYD
OG0008505	LOC117572285|XP_034110884.1|DALB	LOC111594383|XP_023163418.1|DHYD
OG0008506	LOC117570972|XP_034108806.1|DALB	LOC111592968|XP_023161228.2|DHYD
OG0008507	LOC117571011|XP_034108860.1|DALB	LOC111599266|XP_023170632.2|DHYD
OG0008508	LOC117565852|XP_034101064.1|DALB	LOC111592727|XP_030079337.1|DHYD
OG0008509	LOC117566341|XP_034101716.1|DALB	LOC111593732|XP_023162530.1|DHYD
OG0008510	LOC117578264|XP_034119577.1|DALB	LOC111600227|XP_023172021.1|DHYD
OG0008511	LOC117565455|XP_034100446.1|DALB	LOC111593784|XP_023162570.2|DHYD, LOC111593783|XP_023162569.2|DHYD, LOC111593782|XP_023162568.2|DHYD
OG0008512	LOC117566211|XP_034101640.1|DALB	LOC111602292|XP_023175061.1|DHYD, LOC111602340|XP_023175118.2|DHYD
OG0008513	LOC117565406|XP_034100380.1|DALB	LOC111594234|XP_023163208.2|DHYD
OG0008514	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB	LOC111601137|XP_023173372.2|DHYD
OG0008515	LOC117564693|XP_034099458.1|DALB	LOC111601149|XP_023173385.1|DHYD
OG0008516	LOC117571714|XP_034109904.1|DALB	LOC111603054|XP_023176279.1|DHYD
OG0008517	LOC117572279|XP_034110877.1|DALB	LOC111604755|XP_023178713.2|DHYD
OG0008518	LOC117568392|XP_034104895.1|DALB	LOC111596664|XP_023166739.2|DHYD
OG0008519	LOC117569077|XP_034105983.1|DALB	LOC111593198|XP_023161590.2|DHYD, LOC115483074|XP_030079790.1|DHYD
OG0008520	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB	LOC111596200|XP_023166080.2|DHYD, LOC111596205|XP_023166085.2|DHYD
OG0008521	LOC117574365|XP_034114090.1|DALB, LOC117573931|XP_034113347.1|DALB	LOC111600269|XP_023172085.2|DHYD
OG0008527	LOC117575574|XP_034115734.1|DALB	LOC111593049|XP_030080121.1|DHYD
OG0008528	LOC117569648|XP_034106784.1|DALB	LOC111596369|XP_023166334.1|DHYD
OG0008529	LOC117569409|XP_034106440.1|DALB	LOC111598940|XP_023170228.1|DHYD
OG0008530	LOC117573380|XP_034112436.1|DALB	LOC111593024|XP_023161335.2|DHYD
OG0008531	LOC117575066|XP_034115049.1|DALB	LOC111596728|XP_023166825.2|DHYD
OG0008532	LOC117577557|XP_034118283.1|DALB	LOC111596560|XP_030079919.1|DHYD
OG0008535	LOC117573381|XP_034112462.1|DALB	LOC111592980|XP_023161243.2|DHYD
OG0008536	LOC117574143|XP_034113713.1|DALB	LOC111598844|XP_030078913.1|DHYD
OG0008537	LOC117573680|XP_034112915.1|DALB	LOC111594628|XP_023163787.2|DHYD
OG0008538	LOC117578208|XP_034119436.1|DALB	LOC111596804|XP_023166933.2|DHYD
OG0008539	LOC117565245|XP_034100152.1|DALB	LOC111596737|XP_023166836.1|DHYD
OG0008540	LOC117574299|XP_034113995.1|DALB	LOC111593691|XP_023162358.2|DHYD
OG0008541	LOC117572652|XP_034111523.1|DALB	LOC111600643|XP_023172626.2|DHYD
OG0008542	LOC117567721|XP_034103774.1|DALB	LOC111601705|XP_023174192.2|DHYD
OG0008544	LOC117572339|XP_034110977.1|DALB	LOC111604184|XP_023177907.2|DHYD
OG0008546	LOC117570344|XP_034107789.1|DALB	LOC111596144|XP_023165995.1|DHYD
OG0008547	LOC117568390|XP_034104896.1|DALB	LOC111596464|XP_023166484.2|DHYD
OG0008548	LOC117576684|XP_034117571.1|DALB	LOC111603617|XP_023177055.2|DHYD
OG0008549	LOC117576691|XP_034117578.1|DALB	LOC111601760|XP_023174266.1|DHYD
OG0008550	LOC117568265|XP_034104644.1|DALB	LOC111597288|XP_023167672.1|DHYD
OG0008550	LOC117566451|XP_034101873.1|DALB	LOC111597344|XP_023167757.2|DHYD
OG0008552	LOC117567671|XP_034103682.1|DALB	LOC111598371|XP_023169347.2|DHYD
OG0008553	LOC117570292|XP_034107704.1|DALB	LOC111602109|XP_023174820.2|DHYD
OG0008554	LOC117563728|XP_034098094.1|DALB	LOC111601826|XP_023174420.1|DHYD
OG0008555	LOC117577088|XP_034118079.1|DALB	LOC111592170|XP_023159996.2|DHYD
OG0008556	LOC117568415|XP_034104949.1|DALB	LOC111597080|XP_023167379.2|DHYD
OG0008557	LOC117576770|XP_034117712.1|DALB	LOC111598237|XP_023169169.2|DHYD
OG0008558	LOC117563540|XP_034097810.1|DALB	LOC111603971|XP_030079166.1|DHYD
OG0008560	LOC117565732|XP_034100871.1|DALB	LOC111593149|XP_023161521.1|DHYD
OG0008561	LOC117564037|XP_034098532.1|DALB	LOC111594744|XP_023163955.1|DHYD
OG0008562	LOC117563398|XP_034097623.1|DALB	LOC111592076|XP_023159864.1|DHYD
OG0008563	LOC117573296|XP_034112292.1|DALB	LOC111599573|XP_023171012.2|DHYD
OG0008564	LOC117563490|XP_034097743.1|DALB	LOC111592660|XP_023160780.2|DHYD
OG0008565	LOC117577948|XP_034118874.1|DALB	LOC111600213|XP_023172003.1|DHYD
OG0008566	LOC117566099|XP_034101459.1|DALB	LOC111600312|XP_023172134.2|DHYD
OG0008569	LOC117571852|XP_034110140.1|DALB	LOC111600956|XP_023173143.1|DHYD
OG0008570	LOC117563284|XP_034097415.1|DALB	LOC111592996|XP_030078909.1|DHYD
OG0008571	LOC117567670|XP_034103681.1|DALB	LOC111598370|XP_023169346.2|DHYD
OG0008572	LOC117573473|XP_034112592.1|DALB	LOC111593619|XP_023162256.1|DHYD
OG0008573	LOC117573588|XP_034112775.1|DALB	LOC111596751|XP_023166851.2|DHYD
OG0008574	LOC117566806|XP_034102245.1|DALB	LOC111595043|XP_023164336.1|DHYD
OG0008575	LOC117574056|XP_034113558.1|DALB	LOC111595207|XP_023164579.2|DHYD
OG0008576	LOC117574991|XP_034114955.1|DALB	LOC111598111|XP_023168932.1|DHYD
OG0008577	LOC117568823|XP_034105590.1|DALB	LOC111598727|XP_023169887.2|DHYD
OG0008578	LOC117575312|XP_034115357.1|DALB	LOC111595386|XP_023164857.1|DHYD
OG0008581	LOC117568886|XP_034105677.1|DALB	LOC111605090|XP_023179195.2|DHYD
OG0008582	LOC117573750|XP_034113025.1|DALB	LOC111596803|XP_023166932.1|DHYD
OG0008583	LOC117577869|XP_034118718.1|DALB	LOC111602860|XP_023175943.2|DHYD
OG0008584	LOC117571823|XP_034110089.1|DALB	LOC111604021|XP_023177642.1|DHYD
OG0008587	LOC117574798|XP_034114649.1|DALB	LOC111604216|XP_023177952.2|DHYD
OG0008588	LOC117573632|XP_034112831.1|DALB	LOC111603640|XP_023177087.2|DHYD
OG0008590	LOC117575772|XP_034116029.1|DALB	LOC111595159|XP_023164508.2|DHYD
OG0008593	LOC117571582|XP_034109689.1|DALB	LOC111597465|XP_023167981.2|DHYD
OG0008594	LOC117573567|XP_034112745.1|DALB	LOC111595032|XP_023164324.1|DHYD
OG0008595	LOC117570441|XP_034107989.1|DALB	LOC111594036|XP_023162918.1|DHYD
OG0008596	LOC117566558|XP_034101991.1|DALB	LOC111605393|XP_030081349.1|DHYD
OG0008597	LOC117575783|XP_034116045.1|DALB	LOC111593365|XP_030078754.1|DHYD
OG0008598	LOC117578269|XP_034119583.1|DALB	LOC111602049|XP_023174727.1|DHYD
OG0008599	LOC117577280|XP_034118151.1|DALB	LOC111597355|XP_023167772.2|DHYD
OG0008600	LOC117574083|XP_034113608.1|DALB	LOC111598595|XP_023169678.1|DHYD
OG0008601	LOC117564025|XP_034098515.1|DALB	LOC111595933|XP_023165661.1|DHYD
OG0008602	LOC117574300|XP_034113996.1|DALB	LOC111593685|XP_023162349.2|DHYD
OG0008603	LOC117575670|XP_034115848.1|DALB	LOC111594591|XP_023163720.2|DHYD
OG0008604	LOC117570446|XP_034107995.1|DALB	LOC111605380|XP_023179635.1|DHYD
OG0008605	LOC117565930|XP_034101205.1|DALB	LOC111592666|XP_023160793.1|DHYD
OG0008606	LOC117565812|XP_034100996.1|DALB	LOC111596054|XP_023165870.1|DHYD
OG0008607	LOC117573415|XP_034112511.1|DALB	LOC111603030|XP_023176227.1|DHYD
OG0008608	LOC117577226|XP_034118110.1|DALB	LOC111605722|XP_023180184.1|DHYD
OG0008609	LOC117575012|XP_034114980.1|DALB	LOC111601367|XP_023173670.2|DHYD
OG0008610	LOC117569963|XP_034107227.1|DALB	LOC111593567|XP_023162197.1|DHYD
OG0008612	LOC117570953|XP_034108780.1|DALB	LOC111604608|XP_023178489.1|DHYD
OG0008614	LOC117565531|XP_034100568.1|DALB	LOC111593034|XP_023161368.1|DHYD
OG0008615	LOC117575615|XP_034115780.1|DALB	LOC111603389|XP_023176720.2|DHYD
OG0008616	LOC117574837|XP_034114714.1|DALB	LOC115483535|XP_030081572.1|DHYD, LOC111598564|XP_023169633.2|DHYD
OG0008617	LOC117574477|XP_034114206.1|DALB	LOC111605534|XP_023179865.1|DHYD
