Orthogroup	DALB.longest_only	DMEL.longest_only
OG0009952	LOC117575221|XP_034115239.1|DALB	CG18598|NP_650698.1|DMEL
OG0009953	LOC117576364|XP_034116944.1|DALB	CG5039|NP_651414.1|DMEL
OG0009954	LOC117575782|XP_034116044.1|DALB	CG3281|NP_650132.1|DMEL
OG0009956	LOC117568944|XP_034105776.1|DALB	CG42449|NP_572244.1|DMEL
OG0009957	LOC117575305|XP_034115349.1|DALB	ZIPIC|NP_651765.1|DMEL
OG0009960	LOC117576434|XP_034117076.1|DALB	Nepl11|NP_649449.1|DMEL
OG0009961	LOC117573407|XP_034112500.1|DALB	CG14642|NP_730791.1|DMEL
OG0009962	LOC117574192|XP_034113781.1|DALB	Lip3|NP_477331.1|DMEL
OG0009963	LOC117574435|XP_034114164.1|DALB	CG43342|NP_001247238.1|DMEL
OG0009964	LOC117576087|XP_034116526.1|DALB	CG10300|NP_651174.2|DMEL
OG0009965	LOC117574388|XP_034114117.1|DALB	CG31371|NP_733375.2|DMEL
OG0009966	LOC117566025|XP_034101352.1|DALB	Dif|NP_001162998.1|DMEL
OG0009967	LOC117565213|XP_034100114.1|DALB	CG10650|NP_609929.2|DMEL
OG0009969	LOC117564542|XP_034099256.1|DALB	CG31808|NP_001188822.1|DMEL
OG0009970	LOC117565249|XP_034100153.1|DALB	CG10570|NP_652585.1|DMEL
OG0009971	LOC117565328|XP_034100265.1|DALB	CG31805|NP_001246052.1|DMEL
OG0009972	LOC117563465|XP_034097708.1|DALB	l_2_SH0834|NP_609376.1|DMEL
OG0009973	LOC117564690|XP_034099456.1|DALB	udd|NP_610353.1|DMEL
OG0009974	LOC117564796|XP_034099608.1|DALB	Gr39b|NP_724336.1|DMEL
OG0009975	LOC117563742|XP_034098113.1|DALB	GluRIIA|NP_523484.2|DMEL
OG0009977	LOC117564700|XP_034099469.1|DALB	Spn31A|NP_609341.1|DMEL
OG0009978	LOC117564702|XP_034099471.1|DALB	CG13133|NP_609343.1|DMEL
OG0009980	LOC117571724|XP_034109921.1|DALB	CG30161|NP_611953.2|DMEL
OG0009981	LOC117566543|XP_034101975.1|DALB	CG34005|NP_001033957.2|DMEL
OG0009982	LOC117566544|XP_034101976.1|DALB	Muc55B|NP_611285.2|DMEL
OG0009983	LOC117568636|XP_034105317.1|DALB	CG34208|NP_001097413.1|DMEL
OG0009984	LOC117571900|XP_034110263.1|DALB	CG13151|NP_610793.1|DMEL
OG0009985	LOC117568269|XP_034104651.1|DALB	CG34222|NP_001097257.1|DMEL
OG0009986	LOC117571033|XP_034108887.1|DALB	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC117571958|XP_034110349.1|DALB	CG13516|NP_001286741.1|DMEL
OG0009988	LOC117571969|XP_034110361.1|DALB	CG30269|NP_611704.2|DMEL
OG0009989	LOC117568080|XP_034104345.1|DALB	CG15674|NP_611593.1|DMEL
OG0009990	LOC117568894|XP_034105686.1|DALB	CG16739|NP_611477.1|DMEL
OG0009991	LOC117571441|XP_034109476.1|DALB	CG30076|NP_725400.2|DMEL
OG0009992	LOC117570899|XP_034108699.1|DALB	CG9101|NP_573011.1|DMEL
OG0009993	LOC117576013|XP_034116414.1|DALB	disco-r|NP_727938.1|DMEL
OG0009994	LOC117572868|XP_034111813.1|DALB	CG15579|NP_652515.1|DMEL
OG0009995	LOC117565904|XP_034101152.1|DALB	CG11356|NP_572786.2|DMEL
OG0009996	LOC117563944|XP_034098410.1|DALB	CG2147|NP_572465.1|DMEL
OG0009997	LOC117577930|XP_034118824.1|DALB	CG12057|NP_572534.1|DMEL
OG0009998	LOC117577965|XP_034118908.1|DALB	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC117566373|XP_034101765.1|DALB	CG12155|NP_572403.1|DMEL
OG0010000	LOC117578100|XP_034119166.1|DALB	CG10962|NP_788887.1|DMEL
OG0010001	LOC117567944|XP_034104137.1|DALB	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC117569135|XP_034106055.1|DALB	CG34263|NP_001097459.1|DMEL
OG0010003	LOC117565865|XP_034101092.1|DALB	piwi|NP_476875.1|DMEL
OG0010004	LOC117577297|XP_034118164.1|DALB	CG14440|NP_572343.1|DMEL
OG0010005	LOC117574659|XP_034114457.1|DALB	CG32396|NP_729172.1|DMEL
OG0010006	LOC117567031|XP_034102628.1|DALB	CG12995|NP_728059.1|DMEL
OG0010007	LOC117577637|XP_034118397.1|DALB	CG6067|NP_572283.1|DMEL
OG0010008	LOC117577701|XP_034118491.1|DALB	CG6290|NP_573294.1|DMEL
OG0010009	LOC117563415|XP_034097641.1|DALB	scw|NP_524863.3|DMEL
OG0010010	LOC117576750|XP_034117678.1|DALB	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC117565578|XP_034100661.1|DALB	CG3546|NP_572172.1|DMEL
OG0010012	LOC117572227|XP_034110801.1|DALB	CG32603|NP_727758.1|DMEL
OG0010013	LOC117570681|XP_034108374.1|DALB	CG1545|NP_572677.2|DMEL
OG0010014	LOC117578097|XP_034119168.1|DALB	CG12643|NP_652547.1|DMEL
OG0010015	LOC117569665|XP_034106806.1|DALB	CG1552|NP_572676.2|DMEL
OG0010016	LOC117575872|XP_034116198.1|DALB	tsg|NP_511135.1|DMEL
OG0010017	LOC117571530|XP_034109605.1|DALB	CG1537|NP_572678.1|DMEL
OG0010018	LOC117570869|XP_034108656.1|DALB	FarO|NP_652021.1|DMEL
OG0010019	LOC117569523|XP_034106616.1|DALB	NetB|NP_511155.1|DMEL
OG0010020	LOC117577569|XP_034118297.1|DALB	CG44325|NP_001285034.1|DMEL
OG0010021	LOC117567895|XP_034104062.1|DALB	CG9673|NP_573149.1|DMEL
OG0010022	LOC117577105|XP_034118097.1|DALB	CG1801|NP_728408.3|DMEL
OG0010023	LOC117573945|XP_034113365.1|DALB	sc|NP_476803.1|DMEL
OG0010024	LOC117576576|XP_034117345.1|DALB	ac|NP_476824.1|DMEL
OG0010025	LOC117577089|XP_034118080.1|DALB	a6|NP_477309.1|DMEL
OG0010026	LOC117572695|XP_034111641.1|DALB	CG11162|NP_572910.1|DMEL
OG0010027	LOC117578050|XP_034119063.1|DALB	PIP82|NP_572487.3|DMEL
OG0010028	LOC117577780|XP_034118595.1|DALB	Sk1|NP_572717.1|DMEL
OG0010029	LOC117577465|XP_034118243.1|DALB	CG34331|NP_001285478.1|DMEL
OG0010030	LOC117576545|XP_034117277.1|DALB	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC117574292|XP_034113981.1|DALB	CG11816|NP_001259515.1|DMEL
OG0010032	LOC117564868|XP_034099708.1|DALB	CG15256|NP_609754.2|DMEL
OG0010033	LOC117567716|XP_034103771.1|DALB	CG4116|NP_570047.1|DMEL
OG0010034	LOC117567708|XP_034103743.1|DALB	CG14423|NP_570044.1|DMEL
OG0010035	LOC117567654|XP_034103661.1|DALB	CG3598|NP_570040.1|DMEL
OG0010036	LOC117567647|XP_034103648.1|DALB	CG32793|NP_726835.1|DMEL
OG0010037	LOC117578046|XP_034119057.1|DALB	CG14424|NP_570037.1|DMEL
OG0010038	LOC117578126|XP_034119214.1|DALB	CG15465|NP_572206.1|DMEL
OG0010039	LOC117571513|XP_034109577.1|DALB	CG13170|NP_610750.1|DMEL
OG0010040	LOC117565622|XP_034100726.1|DALB	CG31910|NP_723211.1|DMEL
OG0010041	LOC117564553|XP_034099280.1|DALB	CG42264|NP_572260.2|DMEL
OG0010042	LOC117577956|XP_034118892.1|DALB	CG9686|NP_572586.2|DMEL
OG0010043	LOC117577582|XP_034118316.1|DALB	CG9691|NP_572588.1|DMEL
OG0010044	LOC117577432|XP_034118228.1|DALB	Ilp6|NP_570000.1|DMEL
OG0010045	LOC117577601|XP_034118338.1|DALB	Obp19c|NP_608392.1|DMEL
OG0010046	LOC117577600|XP_034118337.1|DALB	Obp19b|NP_608391.2|DMEL
OG0010047	LOC117576283|XP_034116825.1|DALB	Yp3|NP_511148.2|DMEL
OG0010048	LOC117566188|XP_034101599.1|DALB	CG33178|NP_001285263.1|DMEL
OG0010049	LOC117564086|XP_034098611.1|DALB	CG8206|NP_573064.1|DMEL
OG0010050	LOC117564070|XP_034098590.1|DALB	CG8944|NP_573065.1|DMEL
OG0010051	LOC117571147|XP_034109044.1|DALB	CG15570|NP_572154.1|DMEL
OG0010052	LOC117575074|XP_034115062.1|DALB	CG17169|NP_001163862.1|DMEL
OG0010053	LOC117578272|XP_034119586.1|DALB	CG2909|NP_572616.1|DMEL
OG0010054	LOC117566435|XP_034101860.1|DALB	CG2116|NP_572444.2|DMEL
OG0010055	LOC117567778|XP_034103872.1|DALB	CG17982|NP_572447.1|DMEL
OG0010056	LOC117572281|XP_034110883.1|DALB	Met|NP_511126.2|DMEL
OG0010057	LOC117577631|XP_034118389.1|DALB	CG14630|NP_651985.1|DMEL
OG0010058	LOC117566047|XP_034101391.1|DALB	CG12723|NP_572864.2|DMEL
OG0010059	LOC117578062|XP_034119089.1|DALB	CG15210|NP_652465.1|DMEL
OG0010060	LOC117564538|XP_034099255.1|DALB	Cpr11B|NP_572807.1|DMEL
OG0010061	LOC117571988|XP_034110387.1|DALB	CG13720|NP_647913.3|DMEL
OG0010062	LOC117571915|XP_034110284.1|DALB	CG13297|NP_648030.2|DMEL
OG0010063	LOC117572471|XP_034111209.1|DALB	CG13728|NP_648974.3|DMEL
OG0010064	LOC117571091|XP_034108966.1|DALB	CG12229|NP_648980.1|DMEL
OG0010065	LOC117571545|XP_034109628.1|DALB	CG13285|NP_647969.1|DMEL
OG0010066	LOC117572535|XP_034111292.1|DALB	CG13931|NP_001261274.1|DMEL
OG0010068	LOC117566828|XP_034102288.1|DALB	CG33056|NP_788556.1|DMEL
OG0010070	LOC117570964|XP_034108797.1|DALB	CG33285|NP_996130.1|DMEL
OG0010071	LOC117568907|XP_034105702.1|DALB	CG34250|NP_001287094.1|DMEL
OG0010072	LOC117569936|XP_034107184.1|DALB	CG15213|NP_652459.1|DMEL
OG0010073	LOC117567958|XP_034104151.1|DALB	CG42445|NP_001163378.1|DMEL
OG0010074	LOC117572569|XP_034111343.1|DALB	CG4198|NP_572213.1|DMEL
OG0010075	LOC117567723|XP_034103776.1|DALB	CG33159|NP_788455.1|DMEL
OG0010076	LOC117567403|XP_034103253.1|DALB	ver|NP_648587.1|DMEL
OG0010077	LOC117569429|XP_034106480.1|DALB	CG13058|NP_648877.1|DMEL
OG0010078	LOC117569432|XP_034106483.1|DALB	CG13038|NP_652415.2|DMEL
OG0010079	LOC117572029|XP_034110470.1|DALB	CG13047|NP_648862.2|DMEL
OG0010080	LOC117572559|XP_034111326.1|DALB	tut|NP_729346.1|DMEL
OG0010081	LOC117567583|XP_034103555.1|DALB	CG3982|NP_729490.1|DMEL
OG0010082	LOC117568723|XP_034105432.1|DALB	CG32267|NP_728885.1|DMEL
OG0010083	LOC117566467|XP_034101889.1|DALB	CG4613|NP_648707.2|DMEL
OG0010084	LOC117567477|XP_034103398.1|DALB	CG42507|NP_001163443.1|DMEL
OG0010085	LOC117567881|XP_034104042.1|DALB	CG14459|NP_001356911.1|DMEL
OG0010086	LOC117567562|XP_034103513.1|DALB	Lk|NP_524893.2|DMEL
OG0010087	LOC117567643|XP_034103640.1|DALB	CG13737|NP_648666.1|DMEL
OG0010088	LOC117569801|XP_034107005.1|DALB	CG14569|NP_649354.1|DMEL
OG0010089	LOC117571318|XP_034109289.1|DALB	CG7512|NP_001097585.3|DMEL
OG0010090	LOC117573197|XP_034112081.1|DALB	ey|NP_001014693.1|DMEL
OG0010091	LOC117574560|XP_034114323.1|DALB	CG10139|NP_610976.1|DMEL
OG0010092	LOC117577391|XP_034118190.1|DALB	CG40298|NP_001036631.1|DMEL
OG0010093	LOC117567113|XP_034102806.1|DALB	Ugt317A1|NP_611694.2|DMEL
OG0010094	LOC117573514|XP_034112639.1|DALB	Nepl13|NP_651096.1|DMEL
OG0010095	LOC117576809|XP_034117767.1|DALB	CG17786|NP_651231.1|DMEL
OG0010096	LOC117577881|XP_034118751.1|DALB	CG32750|NP_727067.1|DMEL
OG0010097	LOC117566722|XP_034102160.1|DALB	CG13358|NP_569862.3|DMEL
OG0010098	LOC117565564|XP_034100623.1|DALB	psd|NP_001260116.1|DMEL
OG0010099	LOC117566123|XP_034101490.1|DALB	CG10623|NP_609921.1|DMEL
OG0010100	LOC117569087|XP_034105994.1|DALB	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC117572346|XP_034110995.1|DALB	CG7148|NP_649366.1|DMEL
OG0010102	LOC117571127|XP_034109019.1|DALB	CG14564|NP_649361.1|DMEL
OG0010103	LOC117566456|XP_034101878.1|DALB	CG14570|NP_649353.1|DMEL
OG0010104	LOC117567196|XP_034102916.1|DALB	Bet3|NP_648312.3|DMEL
OG0010105	LOC117567685|XP_034103700.1|DALB	CG31898|NP_723390.1|DMEL
OG0010106	LOC117567624|XP_034103606.1|DALB	CG30046|NP_725129.1|DMEL
OG0010107	LOC117566622|XP_034102053.1|DALB	Gr59e|NP_788431.1|DMEL
OG0010108	LOC117566546|XP_034101979.1|DALB	CG5756|NP_611292.2|DMEL
OG0010110	LOC117569757|XP_034106940.1|DALB	CG10469|NP_648025.1|DMEL
OG0010111	LOC117574789|XP_034114636.1|DALB	CG11828|NP_651648.5|DMEL
OG0010113	LOC117571405|XP_034109434.1|DALB	rux|NP_511053.2|DMEL
OG0010114	LOC117571993|XP_034110396.1|DALB	CG12680|NP_572201.2|DMEL
OG0010115	LOC117564476|XP_034099170.1|DALB	CG5062|NP_572207.1|DMEL
OG0010116	LOC117565664|XP_034100784.1|DALB	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC117577603|XP_034118340.1|DALB	CG15458|NP_652293.1|DMEL
OG0010118	LOC117577819|XP_034118644.1|DALB	CG2901|NP_570077.1|DMEL
OG0010119	LOC117566754|XP_034102191.1|DALB	Ipod|NP_572614.1|DMEL
OG0010120	LOC117577927|XP_034118821.1|DALB	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC117572420|XP_034111104.1|DALB	upd2|NP_001356882.1|DMEL
OG0010122	LOC117577980|XP_034118962.1|DALB	CG10996|NP_572924.1|DMEL
OG0010123	LOC117572460|XP_034111190.1|DALB	CG13403|NP_572944.1|DMEL
OG0010125	LOC117573764|XP_034113051.1|DALB	Ser7|NP_572582.1|DMEL
OG0010126	LOC117565781|XP_034100949.1|DALB	Adhr|NP_477495.1|DMEL
OG0010127	LOC117565203|XP_034100099.1|DALB	CG33299|NP_995671.2|DMEL
OG0010128	LOC117564707|XP_034099478.1|DALB	gcm2|NP_609302.1|DMEL
OG0010129	LOC117565163|XP_034100038.1|DALB	CG16826|NP_609638.1|DMEL
OG0010130	LOC117563208|XP_034097288.1|DALB	CG18662|NP_652561.1|DMEL
OG0010131	LOC117563670|XP_034097984.1|DALB	CG43052|NP_001246030.1|DMEL
OG0010132	LOC117564497|XP_034099205.1|DALB	CG13084|NP_609971.1|DMEL
OG0010133	LOC117564499|XP_034099206.1|DALB	CG10195|NP_609970.4|DMEL
OG0010134	LOC117566108|XP_034101469.1|DALB	CG13116|NP_609306.2|DMEL
OG0010135	LOC117563740|XP_034098111.1|DALB	CG18266|NP_608945.1|DMEL
OG0010136	LOC117565365|XP_034100320.1|DALB	CG14011|NP_608943.1|DMEL
OG0010137	LOC117563769|XP_034098167.1|DALB	CG13983|NP_609006.1|DMEL
OG0010138	LOC117565335|XP_034100275.1|DALB	dunk|NP_001036384.1|DMEL
OG0010139	LOC117564039|XP_034098534.1|DALB	CG17470|NP_610041.1|DMEL
OG0010140	LOC117566171|XP_034101565.1|DALB	CG42658|NP_001188682.1|DMEL
OG0010141	LOC117564200|XP_034098769.1|DALB	CG14071|NP_609466.1|DMEL
OG0010142	LOC117564233|XP_034098814.1|DALB	CG14346|NP_608599.1|DMEL
OG0010143	LOC117565528|XP_034100563.1|DALB	CG14932|NP_001162956.1|DMEL
OG0010144	LOC117565320|XP_034100251.1|DALB	CG15142|NP_609846.1|DMEL
OG0010145	LOC117564947|XP_034099793.1|DALB	CG14014|NP_608939.2|DMEL
OG0010146	LOC117564948|XP_034099794.1|DALB	CG31627|NP_724314.2|DMEL
OG0010147	LOC117564523|XP_034099234.1|DALB	CG15422|NP_608814.1|DMEL
OG0010148	LOC117564783|XP_034099578.1|DALB	CG5888|NP_609794.1|DMEL
OG0010149	LOC117564526|XP_034099238.1|DALB	c-cup|NP_608623.2|DMEL
OG0010150	LOC117564978|XP_034099815.1|DALB	CG31787|NP_724105.1|DMEL
OG0010151	LOC117564460|XP_034099135.1|DALB	CG34173|NP_001097187.1|DMEL
OG0010152	LOC117563628|XP_034097927.1|DALB	CG5421|NP_609569.1|DMEL
OG0010153	LOC117564563|XP_034099287.1|DALB	CG4161|NP_609753.1|DMEL
OG0010154	LOC117564178|XP_034098737.1|DALB	CG15262|NP_609750.1|DMEL
OG0010155	LOC117564184|XP_034098748.1|DALB	CG12617|NP_652589.1|DMEL
OG0010156	LOC117568307|XP_034104745.1|DALB	CG5194|NP_648281.1|DMEL
OG0010157	LOC117571524|XP_034109591.1|DALB	CG14151|NP_648399.2|DMEL
OG0010158	LOC117570855|XP_034108625.1|DALB	CG8072|NP_648384.1|DMEL
OG0010159	LOC117572001|XP_034110407.1|DALB	CG15876|NP_647925.1|DMEL
OG0010160	LOC117571669|XP_034109800.1|DALB	CG12078|NP_647795.2|DMEL
OG0010161	LOC117570499|XP_034108086.1|DALB	CG13040|NP_648875.1|DMEL
OG0010162	LOC117568513|XP_034105106.1|DALB	CG43206|NP_001246794.1|DMEL
OG0010163	LOC117572119|XP_034110635.1|DALB	CG12984|NP_649276.2|DMEL
OG0010164	LOC117567660|XP_034103669.1|DALB	Irbp18|NP_648434.1|DMEL
OG0010165	LOC117567835|XP_034103974.1|DALB	CG13299|NP_648039.1|DMEL
OG0010166	LOC117569882|XP_034107112.1|DALB	Or67b|NP_524007.2|DMEL
OG0010167	LOC117572322|XP_034110947.1|DALB	CG33703|NP_001027119.1|DMEL
OG0010168	LOC117569551|XP_034106649.1|DALB, LOC117566442|XP_034101864.1|DALB	CG43329|NP_001246886.1|DMEL
OG0010169	LOC117566458|XP_034101879.1|DALB	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC117569154|XP_034106105.1|DALB	skl|NP_524139.1|DMEL
OG0010171	LOC117568724|XP_034105433.1|DALB	rpr|NP_524138.1|DMEL
OG0010172	LOC117572809|XP_034111806.1|DALB	CG7276|NP_996092.1|DMEL
OG0010173	LOC117570945|XP_034108770.1|DALB	CG12374|NP_610819.1|DMEL
OG0010174	LOC117571208|XP_034109145.1|DALB	CG30398|NP_726113.1|DMEL
OG0010175	LOC117569902|XP_034107134.1|DALB	CG13488|NP_001286699.1|DMEL
OG0010176	LOC117569626|XP_034106754.1|DALB	CG34029|NP_001033964.1|DMEL
OG0010177	LOC117567145|XP_034102848.1|DALB	Gpo2|NP_610295.1|DMEL
OG0010178	LOC117566498|XP_034101929.1|DALB	CG7848|NP_611127.1|DMEL
OG0010179	LOC117569471|XP_034106530.1|DALB	CG14102|NP_649147.2|DMEL
OG0010180	LOC117569299|XP_034106298.1|DALB	CG34256|NP_001097642.2|DMEL
OG0010181	LOC117571043|XP_034108901.1|DALB	CG7140|NP_649376.3|DMEL
OG0010182	LOC117568385|XP_034104887.1|DALB	IM14|NP_001033962.1|DMEL
OG0010183	LOC117568386|XP_034104888.1|DALB	IM4|NP_652295.1|DMEL
OG0010184	LOC117566576|XP_034102008.1|DALB	CG34444|NP_001097313.1|DMEL
OG0010185	LOC117570226|XP_034107617.1|DALB	Obp50a|NP_995832.1|DMEL
OG0010186	LOC117568461|XP_034105029.1|DALB	gnu|NP_648726.1|DMEL
OG0010187	LOC117570071|XP_034107401.1|DALB	Spn47C|NP_610633.1|DMEL
OG0010188	LOC117572214|XP_034110781.1|DALB	CG30096|NP_725563.2|DMEL
OG0010189	LOC117569462|XP_034106520.1|DALB	wuc|NP_001097291.1|DMEL
OG0010190	LOC117571083|XP_034108956.1|DALB	CG18336|NP_652387.1|DMEL
OG0010191	LOC117571637|XP_034109753.1|DALB	Listericin|NP_610650.1|DMEL
OG0010192	LOC117569030|XP_034105915.1|DALB	BomT1|NP_001246405.1|DMEL
OG0010193	LOC117570473|XP_034108047.1|DALB	Coop|NP_610286.2|DMEL
OG0010194	LOC117571293|XP_034109254.1|DALB	CG7551|NP_648466.1|DMEL
OG0010195	LOC117569074|XP_034105979.1|DALB	CG6149|NP_648463.2|DMEL
OG0010196	LOC117567467|XP_034103377.1|DALB	CG4741|NP_611948.1|DMEL
OG0010197	LOC117570759|XP_034108477.1|DALB	CG44251|NP_725246.1|DMEL
OG0010198	LOC117571744|XP_034109982.1|DALB	CG4853|NP_611222.2|DMEL
OG0010199	LOC117572248|XP_034110825.1|DALB	CG9406|NP_611552.1|DMEL
OG0010200	LOC117568492|XP_034105072.1|DALB	Gbp2|NP_611195.1|DMEL
OG0010201	LOC117567766|XP_034103850.1|DALB	CG3494|NP_611915.1|DMEL
OG0010202	LOC117571117|XP_034109003.1|DALB	CkIIbeta2|NP_477407.1|DMEL
OG0010203	LOC117571303|XP_034109264.1|DALB	CG10494|NP_726079.1|DMEL
OG0010204	LOC117569726|XP_034106889.1|DALB	hbs|NP_788355.1|DMEL
OG0010205	LOC117572133|XP_034110657.1|DALB	gom|NP_524659.1|DMEL
OG0010206	LOC117571247|XP_034109192.1|DALB	CG34205|NP_001097407.1|DMEL
OG0010207	LOC117571362|XP_034109362.1|DALB	Had2|NP_610974.1|DMEL
OG0010208	LOC117571490|XP_034109549.1|DALB	lectin-46Cb|NP_001163102.1|DMEL
OG0010209	LOC117568467|XP_034105041.1|DALB	lectin-46Ca|NP_652633.1|DMEL
OG0010210	LOC117569787|XP_034106980.1|DALB	CG12942|NP_610628.2|DMEL
OG0010211	LOC117572081|XP_034110564.1|DALB	ste24b|NP_611174.1|DMEL
OG0010212	LOC117567312|XP_034103091.1|DALB	dany|NP_726138.1|DMEL
OG0010213	LOC117567313|XP_034103092.1|DALB	CG9308|NP_611629.1|DMEL
OG0010214	LOC117569500|XP_034106575.1|DALB	CG11475|NP_611633.2|DMEL
OG0010215	LOC117569802|XP_034107006.1|DALB	CG15127|NP_663310.1|DMEL
OG0010216	LOC117571393|XP_034109403.1|DALB	Vha36-2|NP_610753.1|DMEL
OG0010217	LOC117569768|XP_034106952.1|DALB	CG30412|NP_726305.1|DMEL
OG0010218	LOC117570900|XP_034108696.1|DALB	CG3124|NP_611774.1|DMEL
OG0010219	LOC117571252|XP_034109198.1|DALB	CG30192|NP_726294.1|DMEL
OG0010220	LOC117568728|XP_034105438.1|DALB, LOC117570521|XP_034108113.1|DALB	CG6421|NP_652048.2|DMEL
OG0010221	LOC117570519|XP_034108111.1|DALB	CG6435|NP_611165.2|DMEL
OG0010222	LOC117572798|XP_034111794.1|DALB	CG18371|NP_610923.1|DMEL
OG0010223	LOC117572797|XP_034111793.1|DALB	CG42288|NP_610926.2|DMEL
OG0010224	LOC117569777|XP_034106968.1|DALB	otk2|NP_612571.1|DMEL
OG0010225	LOC117576184|XP_034116665.1|DALB, LOC117576104|XP_034116552.1|DALB	CG3809|NP_731676.2|DMEL
OG0010226	LOC117574640|XP_034114429.1|DALB	CG31496|NP_731155.2|DMEL
OG0010227	LOC117573863|XP_034113226.1|DALB	CG33293|NP_996150.1|DMEL
OG0010228	LOC117576945|XP_034117993.1|DALB, LOC117576962|XP_034118029.1|DALB, LOC117576955|XP_034118009.1|DALB	CG17199|NP_650868.1|DMEL
OG0010229	LOC117573633|XP_034112832.1|DALB	CG11703|NP_650792.1|DMEL
OG0010230	LOC117576117|XP_034116566.1|DALB	CG5217|NP_650796.1|DMEL
OG0010231	LOC117574496|XP_034114224.1|DALB	CG18404|NP_651786.1|DMEL
OG0010232	LOC117576285|XP_034116823.1|DALB	CG43208|NP_001247085.1|DMEL
OG0010233	LOC117574802|XP_034114658.1|DALB	CG7054|NP_651050.1|DMEL
OG0010234	LOC117575785|XP_034116050.1|DALB	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC117575982|XP_034116360.1|DALB	Obp99b|NP_651713.1|DMEL
OG0010236	LOC117573590|XP_034112776.1|DALB	CG15517|NP_651745.1|DMEL
OG0010237	LOC117575474|XP_034115598.1|DALB	CG2003|NP_651903.2|DMEL
OG0010238	LOC117574364|XP_034114089.1|DALB	CG4956|NP_651428.2|DMEL
OG0010239	LOC117575457|XP_034115556.1|DALB	BomBc3|NP_652235.1|DMEL
OG0010240	LOC117576761|XP_034117698.1|DALB	Acyp|NP_523563.1|DMEL
OG0010241	LOC117574409|XP_034114137.1|DALB	CG43630|NP_001247079.1|DMEL
OG0010242	LOC117573711|XP_034112972.1|DALB	CG13641|NP_651302.1|DMEL
OG0010243	LOC117574227|XP_034113827.1|DALB	CG11333|NP_651869.1|DMEL
OG0010244	LOC117576196|XP_034116680.1|DALB	CG17477|NP_650598.1|DMEL
OG0010245	LOC117574695|XP_034114495.1|DALB, LOC117574775|XP_034114614.1|DALB	AttD|NP_524391.2|DMEL
OG0010246	LOC117575018|XP_034114988.1|DALB	CG31337|NP_731817.1|DMEL
OG0010247	LOC117573792|XP_034113090.1|DALB	CG10164|NP_651155.1|DMEL
OG0010248	LOC117576030|XP_034116430.1|DALB	CG34279|NP_001097820.2|DMEL
OG0010249	LOC117577314|XP_034118171.1|DALB, LOC117577248|XP_034118128.1|DALB	CG14718|NP_650107.1|DMEL
OG0010267	LOC117567727|XP_034103779.1|DALB	CG15822|NP_001137872.2|DMEL
OG0010272	LOC117568563|XP_034105182.1|DALB	CG12464|NP_610893.1|DMEL
OG0010275	LOC117574516|XP_034114267.1|DALB	Obp83ef|NP_731042.1|DMEL
OG0010277	LOC117575978|XP_034116351.1|DALB	CG43999|NP_001036749.2|DMEL
OG0010279	LOC117575833|XP_034116129.1|DALB	CG10845|NP_651309.2|DMEL
OG0010280	LOC117578018|XP_034119010.1|DALB	Cp7Fb|NP_572484.1|DMEL
OG0010282	LOC117576710|XP_034117620.1|DALB	CG14260|NP_651551.1|DMEL
OG0010283	LOC117575163|XP_034115156.1|DALB	CG32856|NP_732096.1|DMEL
OG0010285	LOC117573516|XP_034112641.1|DALB	Nepl14|NP_651097.1|DMEL
OG0010286	LOC117573578|XP_034112757.1|DALB	Obp99d|NP_651712.1|DMEL
OG0010287	LOC117574233|XP_034113834.1|DALB	CG34149|NP_001036745.1|DMEL
OG0010290	LOC117574306|XP_034114005.1|DALB	CG43222|NP_001247291.1|DMEL
OG0010292	LOC117573820|XP_034113136.1|DALB	Nepl17|NP_651641.1|DMEL
OG0010296	LOC117572657|XP_034111542.1|DALB	sut2|NP_524732.1|DMEL
OG0010298	LOC117569080|XP_034105987.1|DALB	CG5084|NP_611279.1|DMEL
OG0010299	LOC117571309|XP_034109274.1|DALB	CG34430|NP_001097222.1|DMEL
OG0010301	LOC117573831|XP_034113154.1|DALB	CG1138|NP_649667.1|DMEL
OG0010302	LOC117571333|XP_034109317.1|DALB	CG30062|NP_725299.2|DMEL
OG0010304	LOC117567877|XP_034104041.1|DALB	CG13002|NP_573178.1|DMEL
OG0010305	LOC117565412|XP_034100391.1|DALB	sphe|NP_573148.2|DMEL
OG0010306	LOC117571671|XP_034109806.1|DALB	TwdlX|NP_728016.1|DMEL
OG0010307	LOC117573352|XP_034112373.1|DALB	CG12236|NP_727050.1|DMEL
OG0010308	LOC117570025|XP_034107339.1|DALB	Cp38|NP_511088.1|DMEL
OG0010309	LOC117571087|XP_034108962.1|DALB	ppk27|NP_647826.2|DMEL
OG0010310	LOC117566228|XP_034101669.1|DALB	CG32808|NP_726740.1|DMEL
