Orthogroup	DALB.longest_only	DANA.longest_only
OG0007954	LOC117565617|XP_034100714.1|DALB	LOC6498233|XP_001962354.2|DANA
OG0007955	LOC117565895|XP_034101128.1|DALB	LOC6498533|XP_032311322.1|DANA
OG0007956	LOC117565935|XP_034101211.1|DALB	LOC6497255|XP_032307608.1|DANA
OG0007957	LOC117564848|XP_034099673.1|DALB	LOC6496959|XP_032311350.1|DANA
OG0007958	LOC117574349|XP_034114065.1|DALB	LOC6505051|XP_001965558.1|DANA
OG0007959	LOC117564979|XP_034099816.1|DALB	LOC6497657|XP_001961622.1|DANA
OG0007961	LOC117575655|XP_034115832.1|DALB	LOC6500479|XP_001953305.1|DANA
OG0007962	LOC117564446|XP_034099106.1|DALB	LOC6504613|XP_001966527.1|DANA
OG0007965	LOC117563855|XP_034098275.1|DALB	LOC6497329|XP_014761651.1|DANA
OG0007966	LOC117566147|XP_034101525.1|DALB	LOC6496834|XP_001963311.1|DANA
OG0007967	LOC117565389|XP_034100360.1|DALB	LOC6503730|XP_001965259.2|DANA
OG0007968	LOC117563800|XP_034098223.1|DALB	LOC6498654|XP_014762218.2|DANA
OG0007969	LOC117564085|XP_034098605.1|DALB	LOC6498564|XP_001963072.1|DANA
OG0007970	LOC117568978|XP_034105829.1|DALB	LOC26513879|XP_014763953.1|DANA
OG0007971	LOC117569455|XP_034106514.1|DALB	LOC6504475|XP_001966974.1|DANA
OG0007973	LOC117565342|XP_034100287.1|DALB	LOC6497023|XP_001962910.1|DANA
OG0007974	LOC117565547|XP_034100638.1|DALB	LOC6503564|XP_001964151.2|DANA
OG0007975	LOC117575719|XP_034115948.1|DALB	LOC6501423|XP_001955223.1|DANA
OG0007976	LOC117565141|XP_034100047.1|DALB	LOC6505306|XP_001965726.1|DANA
OG0007977	LOC117563410|XP_034097633.1|DALB	LOC6497947|XP_001961777.1|DANA
OG0007978	LOC117563608|XP_034097896.1|DALB	LOC6504222|XP_001965134.1|DANA
OG0007979	LOC117564028|XP_034098521.1|DALB	LOC6498273|XP_032307705.1|DANA
OG0007980	LOC117565787|XP_034100955.1|DALB	LOC6497931|XP_001961743.1|DANA
OG0007981	LOC117578172|XP_034119353.1|DALB	LOC6504591|XP_001966567.1|DANA
OG0007982	LOC117565864|XP_034101087.1|DALB	LOC6498645|XP_014762212.1|DANA
OG0007983	LOC117565262|XP_034100176.1|DALB	LOC6497672|XP_001961599.1|DANA
OG0007984	LOC117563441|XP_034097668.1|DALB	LOC6497072|XP_014761513.1|DANA
OG0007985	LOC117566046|XP_034101387.1|DALB	LOC6502600|XP_032308671.1|DANA
OG0007986	LOC117563612|XP_034097904.1|DALB	LOC6498479|XP_001962907.1|DANA
OG0007987	LOC117564376|XP_034098986.1|DALB	LOC6496708|XP_001967340.2|DANA
OG0007988	LOC117564455|XP_034099128.1|DALB	LOC6497274|XP_014761605.1|DANA
OG0007989	LOC117565377|XP_034100342.1|DALB	LOC6496957|XP_032311429.1|DANA
OG0007991	LOC117566232|XP_034101670.1|DALB	LOC6498067|XP_001962013.1|DANA
OG0007992	LOC117565949|XP_034101227.1|DALB	LOC6497191|XP_014761553.1|DANA
OG0007994	LOC117565979|XP_034101273.1|DALB	LOC6498535|XP_001963015.1|DANA
OG0007996	LOC117578195|XP_034119404.1|DALB	LOC6502011|XP_014759701.1|DANA
OG0007997	LOC117568489|XP_034105067.1|DALB	LOC6506280|XP_001958208.1|DANA
OG0007998	LOC117563936|XP_034098400.1|DALB	LOC6498071|XP_001962021.1|DANA
OG0008001	LOC117564006|XP_034098489.1|DALB	LOC6498467|XP_001962884.1|DANA
OG0008002	LOC117563563|XP_034097833.1|DALB	LOC6507436|XP_001965376.1|DANA
OG0008003	LOC117564007|XP_034098490.1|DALB	LOC6498466|XP_001962882.1|DANA
OG0008004	LOC117572301|XP_034110907.1|DALB	LOC6503510|XP_014760960.1|DANA
OG0008005	LOC117573684|XP_034112925.1|DALB	LOC6502309|XP_032309408.1|DANA
OG0008006	LOC117571836|XP_034110116.1|DALB	LOC6503174|XP_001963581.1|DANA
OG0008007	LOC117564127|XP_034098682.1|DALB	LOC6502289|XP_001966177.1|DANA
OG0008008	LOC117566982|XP_034102536.1|DALB	LOC6506286|XP_001958196.2|DANA
OG0008009	LOC117572647|XP_034111521.1|DALB	LOC6504174|XP_001964321.1|DANA
OG0008010	LOC117570111|XP_034107466.1|DALB	LOC6501799|XP_032311897.1|DANA
OG0008011	LOC117568422|XP_034104962.1|DALB	LOC6494762|XP_001959721.1|DANA
OG0008012	LOC117569770|XP_034106955.1|DALB	LOC6496617|XP_032311503.1|DANA
OG0008013	LOC117570144|XP_034107499.1|DALB	LOC6494595|XP_001960042.2|DANA
OG0008014	LOC117575266|XP_034115292.1|DALB	LOC6499454|XP_001954608.1|DANA
OG0008015	LOC117567184|XP_034102900.1|DALB	LOC6507193|XP_001956509.2|DANA
OG0008016	LOC117567186|XP_034102902.1|DALB	LOC6507877|XP_001956511.1|DANA
OG0008017	LOC117578012|XP_034119001.1|DALB	LOC6503573|XP_032309450.1|DANA
OG0008018	LOC117576645|XP_034117472.1|DALB	LOC6503705|XP_001963892.3|DANA
OG0008019	LOC117573635|XP_034112838.1|DALB	LOC6502924|XP_001963578.1|DANA
OG0008020	LOC117575189|XP_034115192.1|DALB	LOC6500123|XP_001953178.1|DANA
OG0008021	LOC117567977|XP_034104222.1|DALB	LOC6502369|XP_001967546.1|DANA
OG0008023	LOC117571688|XP_034109832.1|DALB	LOC6504671|XP_001966432.2|DANA
OG0008024	LOC117577814|XP_034118636.1|DALB	LOC6504840|XP_001966431.1|DANA
OG0008025	LOC117572952|XP_034111819.1|DALB	LOC6503602|XP_001964079.1|DANA
OG0008026	LOC117569464|XP_034106526.1|DALB	LOC6504442|XP_001966975.1|DANA
OG0008027	LOC117578130|XP_034119227.1|DALB	LOC6504100|XP_001964175.1|DANA
OG0008028	LOC117574756|XP_034114590.1|DALB	LOC6505719|XP_001964394.1|DANA
OG0008029	LOC117576759|XP_034117695.1|DALB	LOC6503418|XP_001967467.1|DANA
OG0008030	LOC117575067|XP_034115046.1|DALB	LOC6501676|XP_001955738.1|DANA
OG0008031	LOC117564104|XP_034098641.1|DALB	LOC6497805|XP_001961482.1|DANA
OG0008033	LOC117576502|XP_034117187.1|DALB	LOC6501163|XP_032305994.1|DANA
OG0008034	LOC117566743|XP_034102181.1|DALB	LOC6500529|XP_032306451.1|DANA
OG0008035	LOC117574590|XP_034114367.1|DALB	LOC6505049|XP_032307894.1|DANA
OG0008036	LOC117576796|XP_034117747.1|DALB	LOC6500861|XP_001954054.1|DANA
OG0008037	LOC117574052|XP_034113554.1|DALB	LOC6500862|XP_032307803.1|DANA
OG0008038	LOC117572218|XP_034110789.1|DALB	LOC6503053|XP_001963337.1|DANA
OG0008041	LOC117575858|XP_034116172.1|DALB	LOC6502075|XP_032311948.1|DANA
OG0008042	LOC117576012|XP_034116410.1|DALB	LOC6499832|XP_001953819.1|DANA
OG0008043	LOC117578283|XP_034119611.1|DALB	LOC6504633|XP_001966497.1|DANA
OG0008044	LOC117568601|XP_034105248.1|DALB	LOC6508046|XP_014760991.1|DANA
OG0008045	LOC117573806|XP_034113112.1|DALB	LOC6504972|XP_001965711.1|DANA
OG0008047	LOC117575727|XP_034115961.1|DALB	LOC6499295|XP_014766002.1|DANA
OG0008049	LOC117575722|XP_034115953.1|DALB	LOC6501287|XP_001954926.3|DANA
OG0008050	LOC117574312|XP_034114012.1|DALB	LOC6501018|XP_001954384.2|DANA
OG0008051	LOC117574241|XP_034113846.1|DALB	LOC6500657|XP_001953664.1|DANA
OG0008052	LOC117575157|XP_034115151.1|DALB	LOC6501327|XP_001955002.1|DANA
OG0008053	LOC117573117|XP_034111934.1|DALB	LOC6502724|XP_001964342.1|DANA
OG0008054	LOC117568318|XP_034104786.1|DALB	LOC6504846|XP_032309049.1|DANA
OG0008055	LOC117573373|XP_034112405.1|DALB	LOC6504441|XP_001966976.3|DANA
OG0008056	LOC117577696|XP_034118487.1|DALB	LOC6499633|XP_001954258.1|DANA
OG0008057	LOC117574820|XP_034114680.1|DALB	LOC6499131|XP_001955241.1|DANA
OG0008058	LOC117574332|XP_034114036.1|DALB	LOC6500270|XP_001952903.1|DANA
OG0008059	LOC117576706|XP_034117612.1|DALB	LOC6503391|XP_001967518.1|DANA
OG0008060	LOC117575013|XP_034114981.1|DALB	LOC6501029|XP_001954417.1|DANA
OG0008061	LOC117577771|XP_034118578.1|DALB	LOC6503873|XP_001963756.1|DANA
OG0008062	LOC117564381|XP_034098995.1|DALB	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC117576014|XP_034116411.1|DALB	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC117571737|XP_034109949.1|DALB	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC117573740|XP_034113013.1|DALB	LOC6504572|XP_001966602.2|DANA
OG0008066	LOC117578185|XP_034119389.1|DALB	LOC26514261|XP_014761214.1|DANA
OG0008067	LOC117578401|XP_034119750.1|DALB	LOC6504263|XP_001967370.1|DANA
OG0008068	LOC117577639|XP_034118399.1|DALB	LOC6504258|XP_032308840.1|DANA
OG0008069	LOC117574030|XP_034113515.1|DALB	LOC6499499|XP_001954502.2|DANA
OG0008071	LOC117565610|XP_034100709.1|DALB	LOC6504028|XP_001964033.2|DANA
OG0008072	LOC117578313|XP_034119657.1|DALB	LOC6502904|XP_001963621.1|DANA
OG0008073	LOC117570667|XP_034108350.1|DALB	LOC6505241|XP_001965607.1|DANA
OG0008074	LOC117577671|XP_034118450.1|DALB	LOC6505028|XP_001965604.1|DANA
OG0008075	LOC117569185|XP_034106145.1|DALB	LOC6496120|XP_014763636.1|DANA
OG0008076	LOC117578317|XP_034119663.1|DALB	LOC6504869|XP_001966486.1|DANA
OG0008077	LOC117575637|XP_034115808.1|DALB	LOC6498892|XP_001955732.1|DANA
OG0008078	LOC117563618|XP_034097913.1|DALB	LOC26514187|XP_014761360.1|DANA
OG0008079	LOC117577707|XP_034118500.1|DALB	LOC6503728|XP_001963849.1|DANA
OG0008080	LOC117566506|XP_034101974.1|DALB	LOC6504639|XP_001966490.1|DANA
OG0008081	LOC117575169|XP_034115172.1|DALB	LOC6503497|XP_001964269.1|DANA
OG0008082	LOC117576617|XP_034117418.1|DALB	LOC6505928|XP_032305716.1|DANA
OG0008083	LOC117575405|XP_034115476.1|DALB	LOC6501430|XP_014767041.1|DANA
OG0008084	LOC117573477|XP_034112597.1|DALB	LOC6500823|XP_001953980.1|DANA
OG0008085	LOC117575121|XP_034115111.1|DALB	LOC6498922|XP_001955672.1|DANA
OG0008086	LOC117575399|XP_034115465.1|DALB	LOC6501431|XP_014767042.1|DANA
OG0008087	LOC117577989|XP_034118978.1|DALB	LOC6504579|XP_001966591.2|DANA
OG0008088	LOC117565325|XP_034100259.1|DALB	LOC6505114|XP_001965434.1|DANA
OG0008089	LOC117569822|XP_034107037.1|DALB	LOC6492942|XP_001956699.1|DANA
OG0008090	LOC117577632|XP_034118390.1|DALB	LOC6504792|XP_001966357.1|DANA
OG0008091	LOC117574178|XP_034113762.1|DALB	LOC6499825|XP_001953836.1|DANA
OG0008092	LOC117576295|XP_034116838.1|DALB	LOC6500128|XP_001953166.2|DANA
OG0008093	LOC117575911|XP_034116257.1|DALB	LOC6502126|XP_001966160.3|DANA
OG0008094	LOC117565940|XP_034101217.1|DALB	LOC6497949|XP_001961782.1|DANA
OG0008095	LOC117576905|XP_034117933.1|DALB	LOC6499415|XP_001954683.3|DANA
OG0008096	LOC117578227|XP_034119496.1|DALB	LOC6504601|XP_001966550.3|DANA
OG0008097	LOC117571375|XP_034109420.1|DALB	LOC6501890|XP_032308110.1|DANA
OG0008098	LOC117571039|XP_034108898.1|DALB	LOC6507818|XP_001956410.1|DANA
OG0008099	LOC117571271|XP_034109224.1|DALB	LOC6493202|XP_001957254.1|DANA
OG0008100	LOC117573678|XP_034112902.1|DALB	LOC6503399|XP_032312329.1|DANA
OG0008101	LOC117573784|XP_034113085.1|DALB	LOC6505214|XP_032307829.1|DANA
OG0008102	LOC117575162|XP_034115155.1|DALB	LOC26514712|XP_014767323.1|DANA
OG0008103	LOC117578194|XP_034119403.1|DALB	LOC6498793|XP_001967267.1|DANA
OG0008104	LOC117572644|XP_034111513.1|DALB	LOC6506714|XP_001957380.1|DANA
OG0008106	LOC117569992|XP_034107263.1|DALB	LOC6493868|XP_001958589.1|DANA
OG0008107	LOC117575779|XP_034116037.1|DALB	LOC6501171|XP_001954687.2|DANA
OG0008108	LOC117568317|XP_034104773.1|DALB	LOC6504670|XP_001966439.1|DANA
OG0008109	LOC117565677|XP_034100840.1|DALB	LOC6503800|XP_001963721.2|DANA
OG0008110	LOC117568877|XP_034105663.1|DALB	LOC6508747|XP_001963597.1|DANA
OG0008111	LOC117577054|XP_034118090.1|DALB	LOC6504138|XP_001964258.1|DANA
OG0008112	LOC117578053|XP_034119068.1|DALB	LOC6504858|XP_032309001.1|DANA
OG0008113	LOC117565976|XP_034101274.1|DALB	LOC6504074|XP_001964128.1|DANA
OG0008114	LOC117565959|XP_034101249.1|DALB	LOC6503574|XP_001964129.1|DANA
OG0008115	LOC117570434|XP_034107986.1|DALB	LOC6503071|XP_032308882.1|DANA
OG0008116	LOC117570482|XP_034108060.1|DALB	LOC6503034|XP_032308914.1|DANA
OG0008117	LOC117577627|XP_034118387.1|DALB	LOC6503168|XP_001963566.3|DANA
OG0008118	LOC117578005|XP_034118994.1|DALB	LOC6504607|XP_001966536.2|DANA
OG0008119	LOC117578253|XP_034119564.1|DALB	LOC6503129|XP_001963477.1|DANA
OG0008120	LOC117575116|XP_034115108.1|DALB	LOC6503007|XP_001963425.3|DANA
OG0008121	LOC117568697|XP_034105398.1|DALB	LOC6496233|XP_001960508.1|DANA
OG0008122	LOC117577995|XP_034118984.1|DALB	LOC6504107|XP_001964191.1|DANA
OG0008123	LOC117568634|XP_034105318.1|DALB	LOC6503010|XP_001963417.1|DANA
OG0008124	LOC117578327|XP_034119685.1|DALB	LOC6504879|XP_032309259.1|DANA
OG0008125	LOC117567605|XP_034103587.1|DALB	LOC6508049|XP_001966006.3|DANA
OG0008126	LOC117564826|XP_034099644.1|DALB	LOC6503606|XP_014760994.2|DANA
OG0008127	LOC117578106|XP_034119174.1|DALB	LOC6504933|XP_001966611.1|DANA
OG0008128	LOC117577650|XP_034118427.1|DALB	LOC6504894|XP_001966546.1|DANA
OG0008129	LOC117569810|XP_034107057.1|DALB	LOC6503942|XP_001963887.2|DANA
OG0008130	LOC117576981|XP_034118056.1|DALB	LOC6503158|XP_001963540.2|DANA
OG0008131	LOC117571695|XP_034109883.1|DALB	LOC6504667|XP_001966443.3|DANA
OG0008132	LOC117575930|XP_034116280.1|DALB	LOC6503434|XP_001967471.1|DANA
OG0008133	LOC117576570|XP_034117317.1|DALB	LOC6504007|XP_001963993.1|DANA
OG0008134	LOC117564721|XP_034099498.1|DALB	LOC6503607|XP_032308491.1|DANA
OG0008135	LOC117573876|XP_034113244.1|DALB	LOC6499634|XP_014766156.1|DANA
OG0008136	LOC117565408|XP_034100384.1|DALB	LOC6497241|XP_001962492.2|DANA
OG0008137	LOC117578125|XP_034119213.1|DALB	LOC6503550|XP_001964176.2|DANA
OG0008138	LOC117567392|XP_034103234.1|DALB	LOC6506796|XP_001957221.2|DANA
OG0008139	LOC117577626|XP_034118383.1|DALB	LOC6494052|XP_001961076.1|DANA
OG0008140	LOC117571844|XP_034110129.1|DALB	LOC6502221|XP_001966007.1|DANA
OG0008141	LOC117566407|XP_034101816.1|DALB	LOC6505024|XP_001965613.1|DANA
OG0008142	LOC117577541|XP_034118260.1|DALB	LOC6503119|XP_001963457.1|DANA
OG0008143	LOC117575904|XP_034116244.1|DALB	LOC6499255|XP_001955014.1|DANA
OG0008144	LOC117571085|XP_034108958.1|DALB	LOC6495937|XP_001959888.1|DANA
OG0008145	LOC117563623|XP_034097956.1|DALB	LOC6503593|XP_032308443.1|DANA
OG0008146	LOC117577777|XP_034118587.1|DALB	LOC6503823|XP_001963672.1|DANA
OG0008147	LOC117577815|XP_034118640.1|DALB	LOC6503626|XP_001964040.1|DANA
OG0008148	LOC117563597|XP_034097880.1|DALB	LOC6503014|XP_032308971.1|DANA
OG0008149	LOC117574608|XP_034114790.1|DALB	LOC6503535|XP_001964198.1|DANA
OG0008150	LOC117568701|XP_034105409.1|DALB	LOC6503103|XP_001963427.1|DANA
OG0008151	LOC117578076|XP_034119112.1|DALB	LOC6503804|XP_032308605.1|DANA
OG0008152	LOC117578214|XP_034119477.1|DALB	LOC6504857|XP_032309058.1|DANA
OG0008153	LOC117571719|XP_034109911.1|DALB	LOC6494772|XP_001959697.1|DANA
OG0008154	LOC117567478|XP_034103399.1|DALB	LOC6507809|XP_001956390.1|DANA
OG0008155	LOC117569498|XP_034106573.1|DALB	LOC6507907|XP_001956576.1|DANA
OG0008157	LOC117574326|XP_034114027.1|DALB	LOC6500305|XP_001952936.1|DANA
OG0008158	LOC117567680|XP_034103697.1|DALB	LOC6502134|XP_001966144.1|DANA
OG0008159	LOC117569487|XP_034106558.1|DALB	LOC26514406|XP_014765616.1|DANA
OG0008160	LOC117569809|XP_034107016.1|DALB	LOC6495456|XP_032307077.1|DANA
OG0008162	LOC117578094|XP_034119152.1|DALB	LOC6505224|XP_001965578.1|DANA
OG0008163	LOC117568098|XP_034104369.1|DALB	LOC6506631|XP_001957505.1|DANA
OG0008164	LOC117568781|XP_034105513.1|DALB	LOC6504691|XP_001966394.1|DANA
OG0008165	LOC117570275|XP_034107689.1|DALB	LOC6504877|XP_032309287.1|DANA
OG0008166	LOC117577553|XP_034118274.1|DALB	LOC6502158|XP_001966107.1|DANA
OG0008167	LOC117564321|XP_034098916.1|DALB	LOC6504063|XP_032308498.1|DANA
OG0008168	LOC117564329|XP_034098929.1|DALB	LOC6503591|XP_001964102.1|DANA
OG0008169	LOC117566948|XP_034102475.1|DALB	LOC6504775|XP_032309109.1|DANA
OG0008170	LOC117570726|XP_034108439.1|DALB	LOC6495670|XP_001959353.1|DANA
OG0008171	LOC117578073|XP_034119108.1|DALB	LOC6503684|XP_032308548.1|DANA
OG0008172	LOC117575720|XP_034115950.1|DALB	LOC6499296|XP_001954923.1|DANA
OG0008173	LOC117563850|XP_034098270.1|DALB	LOC6498376|XP_001962669.1|DANA
OG0008174	LOC117572086|XP_034110573.1|DALB	LOC6496557|XP_001961141.1|DANA
OG0008175	LOC117568172|XP_034104499.1|DALB	LOC6501989|XP_001966827.3|DANA
OG0008176	LOC117578228|XP_034119497.1|DALB	LOC6504896|XP_032309263.1|DANA
OG0008177	LOC117569103|XP_034106015.1|DALB	LOC6503600|XP_001964082.1|DANA
OG0008178	LOC117565783|XP_034100954.1|DALB	LOC6503937|XP_001963877.1|DANA
OG0008179	LOC117578286|XP_034119613.1|DALB	LOC6502985|XP_001963468.1|DANA
OG0008180	LOC117577592|XP_034118330.1|DALB	LOC6504706|XP_001966356.1|DANA
OG0008181	LOC117577795|XP_034118613.1|DALB	LOC6504791|XP_001966355.1|DANA
OG0008182	LOC117568807|XP_034105559.1|DALB	LOC6495413|XP_001958787.1|DANA
OG0008183	LOC117569867|XP_034107092.1|DALB	LOC6494254|XP_032306476.1|DANA
OG0008185	LOC117573781|XP_034113078.1|DALB	LOC6500285|XP_001952887.1|DANA
OG0008186	LOC117569174|XP_034106134.1|DALB	LOC6494136|XP_001960894.1|DANA
OG0008187	LOC117569177|XP_034106137.1|DALB	LOC6496428|XP_001960893.1|DANA
OG0008188	LOC117563478|XP_034097730.1|DALB	LOC6506647|XP_001965220.1|DANA
OG0008190	LOC117569021|XP_034105901.1|DALB	LOC6507077|XP_001956707.2|DANA
OG0008191	LOC117573080|XP_034111864.1|DALB	LOC6503962|XP_001963924.3|DANA
OG0008192	LOC117565058|XP_034099900.1|DALB	LOC6502980|XP_001963478.1|DANA
OG0008193	LOC117575334|XP_034115385.1|DALB	LOC6504523|XP_014759487.1|DANA
OG0008194	LOC117564160|XP_034098718.1|DALB	LOC6497715|XP_001961499.1|DANA
OG0008195	LOC117571856|XP_034110142.1|DALB	LOC26514078|XP_032307155.1|DANA
OG0008196	LOC117567946|XP_034104135.1|DALB	LOC6496369|XP_001960777.3|DANA
OG0008197	LOC117570218|XP_034107607.1|DALB	LOC6507830|XP_001956433.3|DANA
OG0008198	LOC117571025|XP_034108880.1|DALB	LOC6504721|XP_001966334.3|DANA
OG0008199	LOC117574641|XP_034114434.1|DALB	LOC6501837|XP_001966829.1|DANA
OG0008200	LOC117568948|XP_034105779.1|DALB	LOC6496616|XP_001961271.1|DANA
OG0008201	LOC117569497|XP_034106572.1|DALB	LOC6507153|XP_001956578.1|DANA
OG0008202	LOC117571694|XP_034109879.1|DALB	LOC6507918|XP_014765510.1|DANA
OG0008203	LOC117572503|XP_034111246.1|DALB	LOC6507449|XP_001955989.1|DANA
OG0008204	LOC117564651|XP_034099404.1|DALB	LOC6503751|XP_001963808.1|DANA
OG0008205	LOC117574669|XP_034114469.1|DALB	LOC6506121|XP_001958507.1|DANA
OG0008206	LOC117571807|XP_034110068.1|DALB	LOC6493234|XP_001957323.1|DANA
OG0008207	LOC117571802|XP_034110060.1|DALB	LOC6506746|XP_032309621.1|DANA
OG0008208	LOC117570166|XP_034107532.1|DALB	LOC6495887|XP_032306443.1|DANA
OG0008209	LOC117565337|XP_034100278.1|DALB	LOC6506840|XP_032309526.1|DANA
OG0008210	LOC117569167|XP_034106123.1|DALB	LOC6506119|XP_032309994.1|DANA
OG0008212	LOC117568885|XP_034105676.1|DALB	LOC6506347|XP_001958058.1|DANA
OG0008213	LOC117577759|XP_034118561.1|DALB	LOC6504767|XP_032309064.1|DANA
OG0008214	LOC117567404|XP_034103254.1|DALB	LOC6507316|XP_001956257.1|DANA
OG0008215	LOC117571946|XP_034110334.1|DALB	LOC6504490|XP_032308334.1|DANA
OG0008216	LOC117572397|XP_034111068.1|DALB	LOC6507940|XP_001956652.1|DANA
OG0008217	LOC117578285|XP_034119612.1|DALB	LOC6502984|XP_014761274.1|DANA
OG0008218	LOC117570164|XP_034107529.1|DALB	LOC26515584|XP_014764143.1|DANA
OG0008219	LOC117565745|XP_034100887.1|DALB	LOC6501950|XP_032308354.1|DANA
OG0008220	LOC117578051|XP_034119065.1|DALB	LOC6503176|XP_001963583.1|DANA
OG0008221	LOC117566212|XP_034101641.1|DALB	LOC6497868|XP_014761858.1|DANA
OG0008222	LOC117570506|XP_034108093.1|DALB	LOC6493860|XP_001958576.1|DANA
OG0008223	LOC117568247|XP_034104617.1|DALB	LOC6493609|XP_001958096.1|DANA
OG0008224	LOC117571795|XP_034110050.1|DALB	LOC6493229|XP_001957312.1|DANA
OG0008225	LOC117572291|XP_034110895.1|DALB	LOC6502239|XP_001966045.1|DANA
OG0008226	LOC117568048|XP_034104286.1|DALB	LOC6503773|XP_001963770.1|DANA
OG0008227	LOC117574405|XP_034114134.1|DALB	LOC6505926|XP_001964629.3|DANA
OG0008228	LOC117575126|XP_034115118.1|DALB	LOC6506009|XP_032312371.1|DANA
OG0008229	LOC117574672|XP_034114470.1|DALB	LOC6500240|XP_014766429.1|DANA
OG0008230	LOC117575724|XP_034115957.1|DALB	LOC6501285|XP_001954920.1|DANA
OG0008232	LOC117566386|XP_034101782.1|DALB	LOC6507587|XP_001955954.1|DANA
OG0008233	LOC117564228|XP_034098809.1|DALB	LOC6498284|XP_001962459.1|DANA
OG0008234	LOC117570450|XP_034107999.1|DALB	LOC6494389|XP_001960418.2|DANA
OG0008235	LOC117564186|XP_034098755.1|DALB	LOC6502097|XP_001966220.1|DANA
OG0008236	LOC117566979|XP_034102533.1|DALB	LOC6493896|XP_001961375.1|DANA
OG0008237	LOC117571189|XP_034109117.1|DALB	LOC6496039|XP_001960098.2|DANA
OG0008238	LOC117568178|XP_034104504.1|DALB	LOC6507657|XP_001956089.1|DANA
OG0008239	LOC117567750|XP_034103829.1|DALB	LOC6493064|XP_001956976.1|DANA
OG0008240	LOC117569973|XP_034107240.1|DALB	LOC6494832|XP_001959580.1|DANA
OG0008243	LOC117567555|XP_034103505.1|DALB	LOC6495953|XP_001959920.1|DANA
OG0008244	LOC117575692|XP_034115895.1|DALB	LOC6500840|XP_001954013.1|DANA
OG0008245	LOC117568147|XP_034104446.1|DALB	LOC6494601|XP_001960029.1|DANA
OG0008246	LOC117568921|XP_034105722.1|DALB	LOC6494307|XP_001960564.1|DANA
OG0008247	LOC117575853|XP_034116164.1|DALB	LOC6501332|XP_001955007.2|DANA
OG0008248	LOC117574596|XP_034114371.1|DALB, LOC117576195|XP_034116679.1|DALB, LOC117574681|XP_034114478.1|DALB, LOC117574407|XP_034114136.1|DALB, LOC117574406|XP_034114135.1|DALB, LOC117576194|XP_034116678.1|DALB	LOC6505924|XP_001964628.1|DANA
OG0008249	LOC117563758|XP_034098152.1|DALB, LOC117576654|XP_034117485.1|DALB	LOC6505562|XP_001964694.1|DANA
OG0008250	LOC117567129|XP_034102830.1|DALB	LOC6494842|XP_001959564.1|DANA
OG0008251	LOC117572698|XP_034111643.1|DALB	LOC26513909|XP_014763956.1|DANA, LOC6495526|XP_001959041.1|DANA
OG0008252	LOC117567160|XP_034102864.1|DALB	LOC6495793|XP_001959596.1|DANA
OG0008253	LOC117569603|XP_034106728.1|DALB	LOC6495211|XP_001958841.1|DANA
OG0008254	LOC117570716|XP_034108417.1|DALB	LOC6506705|XP_032310172.1|DANA
OG0008254	LOC117570717|XP_034108419.1|DALB	LOC6506706|XP_001957389.2|DANA
OG0008255	LOC117566443|XP_034101865.1|DALB	LOC6493865|XP_001958583.1|DANA
OG0008256	LOC117571058|XP_034108918.1|DALB	LOC6495097|XP_001959073.1|DANA
OG0008257	LOC117576326|XP_034116888.1|DALB	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA
OG0008258	LOC117565288|XP_034100207.1|DALB	LOC6497926|XP_001961732.1|DANA
OG0008259	LOC117565520|XP_034100547.1|DALB, LOC117565519|XP_034100546.1|DALB	LOC6506531|XP_001965195.2|DANA
OG0008260	LOC117571037|XP_034108890.1|DALB	LOC6506878|XP_001957075.2|DANA
OG0008261	LOC117566941|XP_034102464.1|DALB	LOC6494547|XP_001960134.2|DANA
OG0008262	LOC117570195|XP_034107573.1|DALB, LOC117570194|XP_034107572.1|DALB	LOC6496665|XP_001961359.2|DANA
OG0008263	LOC117568920|XP_034105721.1|DALB	LOC6495119|XP_032307236.1|DANA
OG0008264	LOC117569844|XP_034107063.1|DALB	LOC6495122|XP_001959011.1|DANA
OG0008266	LOC117573601|XP_034112787.1|DALB	LOC6500187|XP_001953055.1|DANA
OG0008267	LOC117573283|XP_034112274.1|DALB	LOC6499259|XP_014765987.1|DANA
OG0008268	LOC117566234|XP_034101673.1|DALB	LOC6497967|XP_001961812.1|DANA
OG0008269	LOC117563754|XP_034098127.1|DALB	LOC6497383|XP_001962194.1|DANA
OG0008270	LOC117578144|XP_034119253.1|DALB	LOC6505110|XP_014760297.1|DANA
OG0008271	LOC117570751|XP_034108464.1|DALB	LOC6506897|XP_001957043.1|DANA
OG0008272	LOC117577940|XP_034118842.1|DALB	LOC6504149|XP_032308803.1|DANA
OG0008273	LOC117573617|XP_034112807.1|DALB	LOC6501157|XP_001954659.2|DANA
OG0008274	LOC117577913|XP_034118802.1|DALB	LOC6502229|XP_001966026.1|DANA
OG0008275	LOC117569073|XP_034105982.1|DALB	LOC6504053|XP_001964088.1|DANA
OG0008276	LOC117578311|XP_034119650.1|DALB	LOC6504912|XP_032309262.1|DANA
OG0008277	LOC117564131|XP_034098720.1|DALB	LOC6501916|XP_014759659.1|DANA
