Orthogroup	DALB.longest_only	DMIR.longest_only
OG0009946	LOC117576701|XP_034117598.1|DALB	LOC108155587|XP_017141985.1|DMIR
OG0009947	LOC117571213|XP_034109151.1|DALB	LOC108165399|XP_017156927.1|DMIR
OG0009948	LOC117577846|XP_034118679.1|DALB	LOC108153524|XP_017139072.1|DMIR
OG0009949	LOC117575544|XP_034115689.1|DALB	LOC108157494|XP_017145079.1|DMIR
OG0009950	LOC117574595|XP_034114370.1|DALB	LOC108155227|XP_033245860.1|DMIR
OG0009951	LOC117574255|XP_034113876.1|DALB	LOC108157781|XP_017145459.1|DMIR
OG0009953	LOC117576364|XP_034116944.1|DALB	LOC108156351|XP_017143241.1|DMIR
OG0009954	LOC117575782|XP_034116044.1|DALB	LOC108154270|XP_017139996.1|DMIR
OG0009956	LOC117568944|XP_034105776.1|DALB	LOC108164544|XP_017155879.1|DMIR, LOC108164623|XP_017155992.1|DMIR
OG0009957	LOC117575305|XP_034115349.1|DALB	LOC108157122|XP_017144494.1|DMIR
OG0009960	LOC117576434|XP_034117076.1|DALB	LOC108156804|XP_017143980.1|DMIR
OG0009961	LOC117573407|XP_034112500.1|DALB	LOC108156389|XP_017143295.1|DMIR
OG0009962	LOC117574192|XP_034113781.1|DALB	LOC108154349|XP_017140104.1|DMIR
OG0009963	LOC117574435|XP_034114164.1|DALB	LOC108155205|XP_017141372.1|DMIR
OG0009964	LOC117576087|XP_034116526.1|DALB	LOC108156515|XP_017143509.1|DMIR
OG0009965	LOC117574388|XP_034114117.1|DALB	LOC108155859|XP_017142460.1|DMIR
OG0009966	LOC117566025|XP_034101352.1|DALB	LOC108162026|XP_017152031.1|DMIR
OG0009967	LOC117565213|XP_034100114.1|DALB	LOC108163105|XP_017153688.1|DMIR
OG0009969	LOC117564542|XP_034099256.1|DALB	LOC108163566|XP_017154422.1|DMIR
OG0009970	LOC117565249|XP_034100153.1|DALB	LOC108161712|XP_017151521.1|DMIR
OG0009971	LOC117565328|XP_034100265.1|DALB	LOC108162106|XP_017152163.1|DMIR
OG0009972	LOC117563465|XP_034097708.1|DALB	LOC108161333|XP_017151060.1|DMIR
OG0009973	LOC117564690|XP_034099456.1|DALB	LOC108161338|XP_017151066.1|DMIR
OG0009974	LOC117564796|XP_034099608.1|DALB	LOC108163123|XP_017153718.1|DMIR
OG0009975	LOC117563742|XP_034098113.1|DALB	LOC108163086|XP_017153656.1|DMIR
OG0009977	LOC117564700|XP_034099469.1|DALB	LOC108162039|XP_033249478.1|DMIR
OG0009978	LOC117564702|XP_034099471.1|DALB	LOC108162042|XP_017152056.1|DMIR
OG0009980	LOC117571724|XP_034109921.1|DALB	LOC108152498|XP_017137362.1|DMIR
OG0009981	LOC117566543|XP_034101975.1|DALB	LOC108159310|XP_017147973.1|DMIR
OG0009982	LOC117566544|XP_034101976.1|DALB	LOC108159305|XP_017147966.1|DMIR
OG0009983	LOC117568636|XP_034105317.1|DALB	LOC108159060|XP_017147490.2|DMIR, LOC117188483|XP_033248310.1|DMIR
OG0009984	LOC117571900|XP_034110263.1|DALB	LOC108159231|XP_017147826.1|DMIR
OG0009985	LOC117568269|XP_034104651.1|DALB	LOC108159245|XP_017147857.2|DMIR
OG0009986	LOC117571033|XP_034108887.1|DALB	LOC108160683|XP_033248058.1|DMIR
OG0009987	LOC117571958|XP_034110349.1|DALB	LOC108160492|XP_017150017.1|DMIR
OG0009988	LOC117571969|XP_034110361.1|DALB	LOC108160493|XP_017150018.1|DMIR
OG0009989	LOC117568080|XP_034104345.1|DALB	LOC108158989|XP_017147325.1|DMIR
OG0009990	LOC117568894|XP_034105686.1|DALB	LOC108160926|XP_017150701.1|DMIR
OG0009991	LOC117571441|XP_034109476.1|DALB	LOC108159664|XP_017148631.1|DMIR
OG0009992	LOC117570899|XP_034108699.1|DALB	LOC108151676|XP_017135911.1|DMIR
OG0009993	LOC117576013|XP_034116414.1|DALB	LOC108164767|XP_017156168.1|DMIR
OG0009994	LOC117572868|XP_034111813.1|DALB	LOC108152014|XP_017136483.1|DMIR
OG0009995	LOC117565904|XP_034101152.1|DALB	LOC108165268|XP_017156792.1|DMIR
OG0009996	LOC117563944|XP_034098410.1|DALB	LOC108152606|XP_017137557.1|DMIR
OG0009997	LOC117577930|XP_034118824.1|DALB	LOC108150861|XP_017134656.1|DMIR
OG0009998	LOC117577965|XP_034118908.1|DALB	LOC108165487|XP_017157032.1|DMIR
OG0009999	LOC117566373|XP_034101765.1|DALB	LOC108155639|XP_017142077.1|DMIR
OG0010000	LOC117578100|XP_034119166.1|DALB	LOC108154295|XP_017140039.1|DMIR
OG0010001	LOC117567944|XP_034104137.1|DALB	LOC108158432|XP_017146206.1|DMIR
OG0010002	LOC117569135|XP_034106055.1|DALB	LOC108151221|XP_017135190.1|DMIR
OG0010003	LOC117565865|XP_034101092.1|DALB	LOC108163444|XP_017154217.2|DMIR
OG0010004	LOC117577297|XP_034118164.1|DALB	LOC108154823|XP_017140717.1|DMIR
OG0010005	LOC117574659|XP_034114457.1|DALB	LOC108164779|XP_017156189.1|DMIR
OG0010006	LOC117567031|XP_034102628.1|DALB	LOC108150846|XP_017134677.2|DMIR
OG0010007	LOC117577637|XP_034118397.1|DALB	LOC108164466|XP_033246929.1|DMIR
OG0010008	LOC117577701|XP_034118491.1|DALB	LOC108165146|XP_017156703.1|DMIR
OG0010009	LOC117563415|XP_034097641.1|DALB	LOC108162109|XP_017152171.1|DMIR
OG0010010	LOC117576750|XP_034117678.1|DALB	LOC108164711|XP_017156076.1|DMIR
OG0010011	LOC117565578|XP_034100661.1|DALB	LOC108151916|XP_017136323.1|DMIR
OG0010012	LOC117572227|XP_034110801.1|DALB	LOC108161934|XP_017151856.2|DMIR
OG0010013	LOC117570681|XP_034108374.1|DALB	LOC108151345|XP_017135393.1|DMIR
OG0010014	LOC117578097|XP_034119168.1|DALB	LOC108165117|XP_017156664.1|DMIR
OG0010015	LOC117569665|XP_034106806.1|DALB	LOC108151223|XP_017135209.1|DMIR
OG0010016	LOC117575872|XP_034116198.1|DALB	LOC108164746|XP_017156132.1|DMIR
OG0010017	LOC117571530|XP_034109605.1|DALB	LOC108151664|XP_017135889.1|DMIR
OG0010018	LOC117570869|XP_034108656.1|DALB	LOC108162881|XP_017153326.1|DMIR
OG0010019	LOC117569523|XP_034106616.1|DALB	LOC108162708|XP_017153058.1|DMIR
OG0010020	LOC117577569|XP_034118297.1|DALB	LOC108164856|XP_017156274.1|DMIR
OG0010021	LOC117567895|XP_034104062.1|DALB	LOC108164721|XP_017156100.1|DMIR
OG0010022	LOC117577105|XP_034118097.1|DALB	LOC108163033|XP_017153572.1|DMIR
OG0010023	LOC117573945|XP_034113365.1|DALB	LOC108164882|XP_017156322.1|DMIR
OG0010024	LOC117576576|XP_034117345.1|DALB	LOC108164889|XP_017156337.1|DMIR
OG0010025	LOC117577089|XP_034118080.1|DALB	LOC108153132|XP_017138409.1|DMIR
OG0010026	LOC117572695|XP_034111641.1|DALB	LOC108152872|XP_017137990.1|DMIR
OG0010027	LOC117578050|XP_034119063.1|DALB	LOC108151875|XP_017136259.1|DMIR
OG0010028	LOC117577780|XP_034118595.1|DALB	LOC108159991|XP_017149195.1|DMIR
OG0010029	LOC117577465|XP_034118243.1|DALB	LOC108151272|XP_017135290.1|DMIR
OG0010030	LOC117576545|XP_034117277.1|DALB	LOC108151886|XP_017136278.1|DMIR
OG0010031	LOC117574292|XP_034113981.1|DALB	LOC108152033|XP_017136517.2|DMIR
OG0010032	LOC117564868|XP_034099708.1|DALB	LOC108163768|XP_017154732.2|DMIR
OG0010033	LOC117567716|XP_034103771.1|DALB	LOC108152277|XP_017137021.1|DMIR
OG0010034	LOC117567708|XP_034103743.1|DALB	LOC108152142|XP_017136777.1|DMIR
OG0010035	LOC117567654|XP_034103661.1|DALB	LOC108151980|XP_017136437.1|DMIR
OG0010036	LOC117567647|XP_034103648.1|DALB	LOC108151856|XP_017136270.1|DMIR
OG0010037	LOC117578046|XP_034119057.1|DALB	LOC108152577|XP_017137508.1|DMIR
OG0010038	LOC117578126|XP_034119214.1|DALB	LOC108151185|XP_017135121.1|DMIR
OG0010039	LOC117571513|XP_034109577.1|DALB	LOC108159802|XP_033250499.1|DMIR, LOC117187775|XP_033246499.1|DMIR
OG0010040	LOC117565622|XP_034100726.1|DALB	LOC108163653|XP_017154561.1|DMIR
OG0010041	LOC117564553|XP_034099280.1|DALB	LOC108164704|XP_017156463.1|DMIR
OG0010042	LOC117577956|XP_034118892.1|DALB	LOC108151237|XP_017135229.1|DMIR
OG0010043	LOC117577582|XP_034118316.1|DALB	LOC108165405|XP_033248369.1|DMIR
OG0010044	LOC117577432|XP_034118228.1|DALB	LOC108164895|XP_017156351.1|DMIR
OG0010045	LOC117577601|XP_034118338.1|DALB	LOC108153160|XP_017138456.1|DMIR
OG0010046	LOC117577600|XP_034118337.1|DALB	LOC108153179|XP_017138479.1|DMIR
OG0010047	LOC117576283|XP_034116825.1|DALB	LOC108154142|XP_017139770.1|DMIR
OG0010048	LOC117566188|XP_034101599.1|DALB	LOC108164131|XP_017155232.1|DMIR
OG0010049	LOC117564086|XP_034098611.1|DALB	LOC108162787|XP_017153217.1|DMIR
OG0010050	LOC117564070|XP_034098590.1|DALB	LOC108161006|XP_017150824.1|DMIR
OG0010051	LOC117571147|XP_034109044.1|DALB	LOC108153726|XP_017139342.1|DMIR
OG0010052	LOC117575074|XP_034115062.1|DALB	LOC108156220|XP_017143050.1|DMIR
OG0010053	LOC117578272|XP_034119586.1|DALB	LOC108164680|XP_017156031.1|DMIR
OG0010054	LOC117566435|XP_034101860.1|DALB	LOC108153395|XP_017138874.1|DMIR
OG0010055	LOC117567778|XP_034103872.1|DALB	LOC108153446|XP_017138955.1|DMIR
OG0010056	LOC117572281|XP_034110883.1|DALB	LOC108154407|XP_017140170.1|DMIR
OG0010057	LOC117577631|XP_034118389.1|DALB	LOC108152659|XP_017137643.1|DMIR
OG0010058	LOC117566047|XP_034101391.1|DALB	LOC108155476|XP_017141828.1|DMIR
OG0010059	LOC117578062|XP_034119089.1|DALB	LOC108151712|XP_017135973.1|DMIR
OG0010060	LOC117564538|XP_034099255.1|DALB	LOC108153080|XP_017138353.1|DMIR
OG0010061	LOC117571988|XP_034110387.1|DALB	LOC108165390|XP_017156916.1|DMIR
OG0010062	LOC117571915|XP_034110284.1|DALB	LOC108150866|XP_017134658.1|DMIR
OG0010063	LOC117572471|XP_034111209.1|DALB	LOC108165324|XP_033243425.1|DMIR
OG0010064	LOC117571091|XP_034108966.1|DALB	LOC108151870|XP_017136250.1|DMIR
OG0010065	LOC117571545|XP_034109628.1|DALB	LOC108150794|XP_017134585.1|DMIR
OG0010066	LOC117572535|XP_034111292.1|DALB	LOC108153214|XP_017138525.1|DMIR
OG0010068	LOC117566828|XP_034102288.1|DALB	LOC108152312|XP_017137033.1|DMIR
OG0010070	LOC117570964|XP_034108797.1|DALB	LOC108152731|XP_017137761.1|DMIR
OG0010071	LOC117568907|XP_034105702.1|DALB	LOC108152163|XP_017136771.1|DMIR
OG0010072	LOC117569936|XP_034107184.1|DALB	LOC108151073|XP_017134941.1|DMIR
OG0010073	LOC117567958|XP_034104151.1|DALB	LOC108151070|XP_017134938.1|DMIR
OG0010074	LOC117572569|XP_034111343.1|DALB	LOC108151090|XP_017134964.1|DMIR
OG0010075	LOC117567723|XP_034103776.1|DALB	LOC117186243|XP_033242596.1|DMIR
OG0010076	LOC117567403|XP_034103253.1|DALB	LOC108151372|XP_017135423.1|DMIR
OG0010077	LOC117569429|XP_034106480.1|DALB	LOC108153735|XP_033243362.1|DMIR
OG0010078	LOC117569432|XP_034106483.1|DALB	LOC108150865|XP_017134657.1|DMIR
OG0010079	LOC117572029|XP_034110470.1|DALB	LOC108165377|XP_017156903.1|DMIR
OG0010080	LOC117572559|XP_034111326.1|DALB	LOC108165517|XP_017157063.1|DMIR
OG0010081	LOC117567583|XP_034103555.1|DALB	LOC108151969|XP_017136410.1|DMIR
OG0010082	LOC117568723|XP_034105432.1|DALB	LOC108153228|XP_017138550.1|DMIR
OG0010083	LOC117566467|XP_034101889.1|DALB	LOC108165312|XP_017156836.1|DMIR
OG0010084	LOC117567477|XP_034103398.1|DALB	LOC108151133|XP_017135046.1|DMIR
OG0010085	LOC117567881|XP_034104042.1|DALB	LOC108165365|XP_033243532.1|DMIR
OG0010086	LOC117567562|XP_034103513.1|DALB	LOC108153201|XP_017138511.1|DMIR
OG0010087	LOC117567643|XP_034103640.1|DALB	LOC108153394|XP_017138870.1|DMIR
OG0010088	LOC117569801|XP_034107005.1|DALB	LOC108152743|XP_017137780.1|DMIR
OG0010089	LOC117571318|XP_034109289.1|DALB	LOC108165334|XP_017156857.1|DMIR
OG0010090	LOC117573197|XP_034112081.1|DALB	LOC108164499|XP_017155759.1|DMIR
OG0010091	LOC117574560|XP_034114323.1|DALB	LOC108156986|XP_017144269.1|DMIR
OG0010092	LOC117577391|XP_034118190.1|DALB	LOC108156906|XP_017144145.1|DMIR
OG0010093	LOC117567113|XP_034102806.1|DALB	LOC108162963|XP_017153451.1|DMIR
OG0010094	LOC117573514|XP_034112639.1|DALB	LOC108155434|XP_017141735.2|DMIR
OG0010095	LOC117576809|XP_034117767.1|DALB	LOC108154702|XP_017140541.1|DMIR
OG0010096	LOC117577881|XP_034118751.1|DALB	LOC108165040|XP_017156567.1|DMIR
OG0010097	LOC117566722|XP_034102160.1|DALB	LOC108165244|XP_017156769.1|DMIR
OG0010098	LOC117565564|XP_034100623.1|DALB	LOC108164322|XP_017155465.1|DMIR
OG0010099	LOC117566123|XP_034101490.1|DALB	LOC108163673|XP_017154588.1|DMIR
OG0010100	LOC117569087|XP_034105994.1|DALB	LOC108150903|XP_017134703.1|DMIR
OG0010101	LOC117572346|XP_034110995.1|DALB	LOC108153263|XP_017138614.1|DMIR
OG0010102	LOC117571127|XP_034109019.1|DALB	LOC108153457|XP_017138970.1|DMIR
OG0010103	LOC117566456|XP_034101878.1|DALB	LOC108152742|XP_017137779.1|DMIR
OG0010104	LOC117567196|XP_034102916.1|DALB	LOC108152719|XP_017137745.1|DMIR
OG0010105	LOC117567685|XP_034103700.1|DALB	LOC108161756|XP_033249773.1|DMIR
OG0010106	LOC117567624|XP_034103606.1|DALB	LOC117191316|XP_033252109.1|DMIR, LOC108159311|XP_017147974.1|DMIR
OG0010107	LOC117566622|XP_034102053.1|DALB	LOC108160118|XP_017149400.1|DMIR
OG0010108	LOC117566546|XP_034101979.1|DALB	LOC108157988|XP_033246508.1|DMIR
OG0010110	LOC117569757|XP_034106940.1|DALB	LOC108151941|XP_017136361.1|DMIR
OG0010111	LOC117574789|XP_034114636.1|DALB	LOC108157311|XP_017144805.1|DMIR
OG0010113	LOC117571405|XP_034109434.1|DALB	LOC108164945|XP_017156423.1|DMIR
OG0010114	LOC117571993|XP_034110396.1|DALB	LOC108162621|XP_017152973.1|DMIR
OG0010115	LOC117564476|XP_034099170.1|DALB	LOC108151184|XP_017135119.1|DMIR
OG0010116	LOC117565664|XP_034100784.1|DALB	LOC108156460|XP_017143453.1|DMIR
OG0010117	LOC117577603|XP_034118340.1|DALB	LOC108153213|XP_017138528.1|DMIR
OG0010118	LOC117577819|XP_034118644.1|DALB	LOC108160885|XP_033241992.1|DMIR
OG0010119	LOC117566754|XP_034102191.1|DALB	LOC117191160|XP_033252019.1|DMIR, LOC108152333|XP_017137082.2|DMIR
OG0010120	LOC117577927|XP_034118821.1|DALB	LOC108164545|XP_017155843.1|DMIR
OG0010121	LOC117572420|XP_034111104.1|DALB	LOC108165097|XP_017156639.1|DMIR
OG0010122	LOC117577980|XP_034118962.1|DALB	LOC108164323|XP_017155469.1|DMIR
OG0010123	LOC117572460|XP_034111190.1|DALB	LOC108161970|XP_017151921.1|DMIR
OG0010125	LOC117573764|XP_034113051.1|DALB	LOC108165028|XP_017156554.1|DMIR
OG0010126	LOC117565781|XP_034100949.1|DALB	LOC108162730|XP_017153091.2|DMIR
OG0010127	LOC117565203|XP_034100099.1|DALB	LOC108161256|XP_017150967.1|DMIR
OG0010128	LOC117564707|XP_034099478.1|DALB	LOC108161787|XP_017151623.1|DMIR
OG0010129	LOC117565163|XP_034100038.1|DALB	LOC108164275|XP_017155410.1|DMIR
OG0010130	LOC117563208|XP_034097288.1|DALB	LOC108164053|XP_017155121.1|DMIR
OG0010131	LOC117563670|XP_034097984.1|DALB	LOC108161685|XP_017151486.1|DMIR
OG0010132	LOC117564497|XP_034099205.1|DALB	LOC108164236|XP_017155358.2|DMIR
OG0010133	LOC117564499|XP_034099206.1|DALB	LOC108163917|XP_017154933.2|DMIR
OG0010134	LOC117566108|XP_034101469.1|DALB	LOC108162256|XP_017152392.1|DMIR
OG0010135	LOC117563740|XP_034098111.1|DALB	LOC108164255|XP_017155380.1|DMIR
OG0010136	LOC117565365|XP_034100320.1|DALB	LOC108161404|XP_017151144.1|DMIR
OG0010137	LOC117563769|XP_034098167.1|DALB	LOC108162137|XP_017152208.1|DMIR
OG0010138	LOC117565335|XP_034100275.1|DALB	LOC108161367|XP_017151100.1|DMIR
OG0010139	LOC117564039|XP_034098534.1|DALB	LOC108161289|XP_033249123.1|DMIR
OG0010140	LOC117566171|XP_034101565.1|DALB	LOC108163351|XP_017154081.1|DMIR
OG0010141	LOC117564200|XP_034098769.1|DALB	LOC108155582|XP_017141976.1|DMIR, LOC108154597|XP_033244351.1|DMIR
OG0010142	LOC117564233|XP_034098814.1|DALB	LOC108161542|XP_017151312.1|DMIR
OG0010143	LOC117565528|XP_034100563.1|DALB	LOC108163999|XP_017155060.1|DMIR
OG0010144	LOC117565320|XP_034100251.1|DALB	LOC108162319|XP_017152489.1|DMIR
OG0010145	LOC117564947|XP_034099793.1|DALB	LOC108161880|XP_017151763.1|DMIR
OG0010146	LOC117564948|XP_034099794.1|DALB	LOC108164239|XP_017155362.2|DMIR
OG0010147	LOC117564523|XP_034099234.1|DALB	LOC108161393|XP_017151130.1|DMIR
OG0010148	LOC117564783|XP_034099578.1|DALB	LOC108163254|XP_017153913.1|DMIR
OG0010149	LOC117564526|XP_034099238.1|DALB	LOC108161582|XP_017151356.1|DMIR, LOC117191032|XP_033251893.1|DMIR
OG0010150	LOC117564978|XP_034099815.1|DALB	LOC108161513|XP_017151278.1|DMIR
OG0010151	LOC117564460|XP_034099135.1|DALB	LOC117188622|XP_033248531.1|DMIR
OG0010153	LOC117564563|XP_034099287.1|DALB	LOC108164273|XP_017155406.2|DMIR
OG0010154	LOC117564178|XP_034098737.1|DALB	LOC117185871|XP_033249290.1|DMIR
OG0010155	LOC117564184|XP_034098748.1|DALB	LOC108164060|XP_033249223.1|DMIR
OG0010156	LOC117568307|XP_034104745.1|DALB	LOC108154226|XP_017139941.1|DMIR
OG0010157	LOC117571524|XP_034109591.1|DALB	LOC108150836|XP_017134632.1|DMIR
OG0010158	LOC117570855|XP_034108625.1|DALB	LOC108153415|XP_017138905.1|DMIR
OG0010159	LOC117572001|XP_034110407.1|DALB	LOC108152340|XP_017137092.1|DMIR
OG0010160	LOC117571669|XP_034109800.1|DALB	LOC108161589|XP_017151366.1|DMIR
OG0010161	LOC117570499|XP_034108086.1|DALB	LOC108150886|XP_017134684.1|DMIR
OG0010162	LOC117568513|XP_034105106.1|DALB	LOC108163019|XP_017153584.1|DMIR
OG0010163	LOC117572119|XP_034110635.1|DALB	LOC108165567|XP_017157130.1|DMIR
OG0010164	LOC117567660|XP_034103669.1|DALB	LOC108153128|XP_017138406.1|DMIR
OG0010165	LOC117567835|XP_034103974.1|DALB	LOC108165497|XP_017157043.1|DMIR
OG0010166	LOC117569882|XP_034107112.1|DALB	LOC108152421|XP_017137225.1|DMIR
OG0010167	LOC117572322|XP_034110947.1|DALB	LOC108165403|XP_017156931.1|DMIR
OG0010168	LOC117569551|XP_034106649.1|DALB, LOC117566442|XP_034101864.1|DALB	LOC108165366|XP_017156890.1|DMIR, LOC108165367|XP_017156892.1|DMIR
OG0010169	LOC117566458|XP_034101879.1|DALB	LOC108153635|XP_033242768.1|DMIR
OG0010170	LOC117569154|XP_034106105.1|DALB	LOC108153032|XP_017138277.1|DMIR
OG0010171	LOC117568724|XP_034105433.1|DALB	LOC108165504|XP_017157051.1|DMIR
OG0010172	LOC117572809|XP_034111806.1|DALB	LOC108153200|XP_017138510.1|DMIR, LOC117186394|XP_033243026.1|DMIR
OG0010173	LOC117570945|XP_034108770.1|DALB	LOC108160186|XP_017149505.1|DMIR
OG0010174	LOC117571208|XP_034109145.1|DALB	LOC117192338|XP_033252876.1|DMIR, LOC108159909|XP_017149029.1|DMIR
OG0010175	LOC117569902|XP_034107134.1|DALB	LOC108159582|XP_017148520.1|DMIR
OG0010176	LOC117569626|XP_034106754.1|DALB	LOC117192262|XP_033252812.1|DMIR, LOC108159584|XP_017148521.1|DMIR
OG0010177	LOC117567145|XP_034102848.1|DALB	LOC108158100|XP_017145756.2|DMIR, LOC117188337|XP_033247922.1|DMIR
OG0010178	LOC117566498|XP_034101929.1|DALB	LOC108160255|XP_017149610.1|DMIR
OG0010179	LOC117569471|XP_034106530.1|DALB	LOC108151718|XP_017135979.1|DMIR
OG0010180	LOC117569299|XP_034106298.1|DALB	LOC108150927|XP_017134747.1|DMIR
OG0010181	LOC117571043|XP_034108901.1|DALB	LOC108150994|XP_017134833.1|DMIR
OG0010182	LOC117568385|XP_034104887.1|DALB	LOC108158269|XP_017145995.1|DMIR, LOC117191887|XP_033252538.1|DMIR
OG0010183	LOC117568386|XP_034104888.1|DALB	LOC117190954|XP_033251838.1|DMIR, LOC108160931|XP_017150708.1|DMIR
OG0010184	LOC117566576|XP_034102008.1|DALB	LOC117187783|XP_033246514.1|DMIR, LOC108157978|XP_017145613.2|DMIR
OG0010185	LOC117570226|XP_034107617.1|DALB	LOC117191491|XP_033252235.1|DMIR, LOC108158268|XP_017145994.1|DMIR
OG0010186	LOC117568461|XP_034105029.1|DALB	LOC108152385|XP_017137171.1|DMIR
OG0010187	LOC117570071|XP_034107401.1|DALB	LOC117192764|XP_033253396.1|DMIR, LOC108160884|XP_017150642.1|DMIR
OG0010188	LOC117572214|XP_034110781.1|DALB	LOC117191252|XP_033252062.1|DMIR, LOC108158770|XP_017146886.1|DMIR
OG0010189	LOC117569462|XP_034106520.1|DALB	LOC117188494|XP_033248338.1|DMIR, LOC108158026|XP_033248350.1|DMIR
OG0010190	LOC117571083|XP_034108956.1|DALB	LOC108158921|XP_017147213.1|DMIR
OG0010191	LOC117571637|XP_034109753.1|DALB	LOC108160195|XP_033253766.1|DMIR, LOC117185797|XP_033247269.1|DMIR
OG0010192	LOC117569030|XP_034105915.1|DALB	LOC108158311|XP_017146040.1|DMIR
OG0010193	LOC117570473|XP_034108047.1|DALB	LOC117192445|XP_033253018.1|DMIR, LOC108158117|XP_017145783.1|DMIR
OG0010195	LOC117569074|XP_034105979.1|DALB	LOC108152206|XP_017136853.1|DMIR
OG0010196	LOC117567467|XP_034103377.1|DALB	LOC117192604|XP_033253211.1|DMIR, LOC108159115|XP_017147586.1|DMIR
OG0010197	LOC117570759|XP_034108477.1|DALB	LOC108160706|XP_017150365.1|DMIR, LOC117190980|XP_033251850.1|DMIR
OG0010198	LOC117571744|XP_034109982.1|DALB	LOC108159020|XP_017147419.2|DMIR, LOC117188294|XP_033247810.1|DMIR
OG0010199	LOC117572248|XP_034110825.1|DALB	LOC108159777|XP_017148826.1|DMIR, LOC117193505|XP_033254143.1|DMIR
OG0010200	LOC117568492|XP_034105072.1|DALB	LOC117193635|XP_033254271.1|DMIR, LOC108160742|XP_017150423.1|DMIR
OG0010201	LOC117567766|XP_034103850.1|DALB	LOC108160807|XP_017150520.1|DMIR, LOC117193777|XP_033254397.1|DMIR
OG0010202	LOC117571117|XP_034109003.1|DALB	LOC108160825|XP_017150544.1|DMIR, LOC117194089|XP_033254622.1|DMIR
OG0010203	LOC117571303|XP_034109264.1|DALB	LOC117188273|XP_033247721.1|DMIR, LOC108159757|XP_017148801.2|DMIR
OG0010204	LOC117569726|XP_034106889.1|DALB	LOC108160097|XP_017149369.1|DMIR, LOC117190224|XP_033251165.1|DMIR
OG0010205	LOC117572133|XP_034110657.1|DALB	LOC117192322|XP_033252863.1|DMIR, LOC108160059|XP_017149294.1|DMIR
OG0010206	LOC117571247|XP_034109192.1|DALB	LOC117193761|XP_033254382.1|DMIR, LOC108158085|XP_033246638.1|DMIR
OG0010207	LOC117571362|XP_034109362.1|DALB	LOC108158253|XP_017145978.1|DMIR, LOC117190757|XP_033251711.1|DMIR
OG0010208	LOC117571490|XP_034109549.1|DALB	LOC108160211|XP_017149546.2|DMIR, LOC117190706|XP_033251659.1|DMIR
OG0010209	LOC117568467|XP_034105041.1|DALB	LOC117185770|XP_033247047.1|DMIR, LOC108160209|XP_017149542.2|DMIR
OG0010210	LOC117569787|XP_034106980.1|DALB	LOC108158628|XP_017146595.1|DMIR, LOC117189622|XP_033250632.1|DMIR
OG0010211	LOC117572081|XP_034110564.1|DALB	LOC108160439|XP_017149936.1|DMIR
OG0010212	LOC117567312|XP_034103091.1|DALB	LOC108160671|XP_017150306.1|DMIR, LOC117193754|XP_033254375.1|DMIR
OG0010213	LOC117567313|XP_034103092.1|DALB	LOC117192174|XP_033252734.1|DMIR, LOC108160672|XP_017150307.1|DMIR
OG0010214	LOC117569500|XP_034106575.1|DALB	LOC108159630|XP_017148576.2|DMIR, LOC117187847|XP_033246610.1|DMIR
OG0010215	LOC117569802|XP_034107006.1|DALB	LOC108158378|XP_017146119.2|DMIR, LOC117188301|XP_033247819.1|DMIR
OG0010216	LOC117571393|XP_034109403.1|DALB	LOC108159798|XP_017148851.1|DMIR
OG0010217	LOC117569768|XP_034106952.1|DALB	LOC108158210|XP_017145921.2|DMIR, LOC117188514|XP_033248406.1|DMIR
OG0010218	LOC117570900|XP_034108696.1|DALB	LOC108159184|XP_017147725.1|DMIR, LOC117192055|XP_033252662.1|DMIR
OG0010220	LOC117568728|XP_034105438.1|DALB, LOC117570521|XP_034108113.1|DALB	LOC108158249|XP_017145974.1|DMIR
OG0010221	LOC117570519|XP_034108111.1|DALB	LOC108160745|XP_017150427.1|DMIR, LOC117190970|XP_033251848.1|DMIR
OG0010222	LOC117572798|XP_034111794.1|DALB	LOC108159470|XP_033246224.1|DMIR, LOC117194204|XP_033254757.1|DMIR
OG0010223	LOC117572797|XP_034111793.1|DALB	LOC108159173|XP_017147708.2|DMIR, LOC117187672|XP_033246218.1|DMIR
OG0010224	LOC117569777|XP_034106968.1|DALB	LOC108159262|XP_017147895.2|DMIR, LOC117187699|XP_033246302.1|DMIR
OG0010225	LOC117576184|XP_034116665.1|DALB, LOC117576104|XP_034116552.1|DALB	LOC108157836|XP_017145529.1|DMIR
OG0010226	LOC117574640|XP_034114429.1|DALB	LOC108157721|XP_017145378.1|DMIR
OG0010227	LOC117573863|XP_034113226.1|DALB	LOC108155260|XP_017141447.1|DMIR, LOC108152047|XP_017136542.1|DMIR
OG0010228	LOC117576945|XP_034117993.1|DALB, LOC117576962|XP_034118029.1|DALB, LOC117576955|XP_034118009.1|DALB	LOC108157489|XP_017145075.1|DMIR
OG0010229	LOC117573633|XP_034112832.1|DALB	LOC108157747|XP_017145417.1|DMIR
OG0010230	LOC117576117|XP_034116566.1|DALB	LOC108156595|XP_017143625.1|DMIR
OG0010231	LOC117574496|XP_034114224.1|DALB	LOC108157379|XP_017144898.1|DMIR
OG0010232	LOC117576285|XP_034116823.1|DALB	LOC108156549|XP_017143557.1|DMIR
