Orthogroup	DALB.longest_only	ASTE.longest_only
OG0007420	LOC117571080|XP_034108948.1|DALB	LOC118512425|XP_035912722.1|ASTE
OG0007421	LOC117573657|XP_034112916.1|DALB	LOC118505383|XP_035896978.1|ASTE
OG0007422	LOC117564044|XP_034098548.1|DALB	LOC118508218|XP_035903697.1|ASTE
OG0007423	LOC117578273|XP_034119587.1|DALB	LOC118508216|XP_035903690.1|ASTE
OG0007424	LOC117567014|XP_034102592.1|DALB	LOC118504881|XP_035895830.1|ASTE
OG0007425	LOC117572335|XP_034110965.1|DALB	LOC118506009|XP_035898486.1|ASTE
OG0007426	LOC117571130|XP_034109100.1|DALB	LOC118506004|XP_035898482.1|ASTE
OG0007427	LOC117575662|XP_034115843.1|DALB	LOC118506016|XP_035898495.1|ASTE
OG0007428	LOC117578212|XP_034119467.1|DALB	LOC118511568|XP_035910701.1|ASTE
OG0007429	LOC117566779|XP_034102213.1|DALB	LOC118504230|XP_035894340.1|ASTE
OG0007430	LOC117570867|XP_034108650.1|DALB	LOC118506160|XP_035898824.1|ASTE
OG0007431	LOC117564794|XP_034099606.1|DALB	LOC118506159|XP_035898823.1|ASTE
OG0007432	LOC117570505|XP_034108092.1|DALB	LOC118508402|XP_035904056.1|ASTE
OG0007433	LOC117577776|XP_034118586.1|DALB	LOC118503486|XP_035892681.1|ASTE
OG0007434	LOC117571705|XP_034109894.1|DALB	LOC118504010|XP_035893859.1|ASTE
OG0007435	LOC117568039|XP_034104274.1|DALB	LOC118504012|XP_035893867.1|ASTE
OG0007436	LOC117571149|XP_034109045.1|DALB	LOC118504028|XP_035893901.1|ASTE
OG0007437	LOC117567345|XP_034103162.1|DALB	LOC118504042|XP_035893933.1|ASTE
OG0007438	LOC117571700|XP_034109887.1|DALB	LOC118504283|XP_035894451.1|ASTE
OG0007439	LOC117576122|XP_034116575.1|DALB	LOC118507604|XP_035902170.1|ASTE
OG0007440	LOC117571174|XP_034109096.1|DALB	LOC118505787|XP_035897989.1|ASTE
OG0007441	LOC117568100|XP_034104373.1|DALB	LOC118507264|XP_035901447.1|ASTE
OG0007442	LOC117573319|XP_034112317.1|DALB	LOC118503273|XP_035892239.1|ASTE
OG0007443	LOC117572741|XP_034111709.1|DALB	LOC118507273|XP_035901470.1|ASTE
OG0007444	LOC117567140|XP_034102845.1|DALB	LOC118507411|XP_035901765.1|ASTE
OG0007445	LOC117567139|XP_034102844.1|DALB	LOC118503990|XP_035893832.1|ASTE
OG0007446	LOC117563238|XP_034097335.1|DALB	LOC118507406|XP_035901757.1|ASTE
OG0007447	LOC117565356|XP_034100307.1|DALB	LOC118503991|XP_035893833.1|ASTE
OG0007448	LOC117570512|XP_034108101.1|DALB	LOC118503917|XP_035893611.1|ASTE
OG0007449	LOC117571207|XP_034109144.1|DALB	LOC118503714|XP_035893170.1|ASTE
OG0007450	LOC117565633|XP_034100734.1|DALB	LOC118503720|XP_035893215.1|ASTE
OG0007451	LOC117571799|XP_034110055.1|DALB	LOC118505962|XP_035898390.1|ASTE
OG0007452	LOC117571794|XP_034110049.1|DALB	LOC118505959|XP_035898386.1|ASTE
OG0007453	LOC117567183|XP_034102899.1|DALB	LOC118507158|XP_035901101.1|ASTE
OG0007454	LOC117567413|XP_034103280.1|DALB	LOC118506215|XP_035898929.1|ASTE
OG0007455	LOC117571231|XP_034109170.1|DALB	LOC118503480|XP_035892673.1|ASTE
OG0007456	LOC117575941|XP_034116296.1|DALB	LOC118508084|XP_035903452.1|ASTE
OG0007457	LOC117570346|XP_034107794.1|DALB	LOC118503318|XP_035892350.1|ASTE
OG0007458	LOC117565724|XP_034100864.1|DALB	LOC118504032|XP_035893909.1|ASTE
OG0007459	LOC117573518|XP_034112642.1|DALB	LOC118504026|XP_035893899.1|ASTE
OG0007460	LOC117566908|XP_034102417.1|DALB	LOC118504024|XP_035893896.1|ASTE
OG0007461	LOC117568578|XP_034105197.1|DALB	LOC118507977|XP_035903217.1|ASTE
OG0007462	LOC117570564|XP_034108185.1|DALB	LOC118502350|XP_035890425.1|ASTE
OG0007463	LOC117571683|XP_034109814.1|DALB	LOC118517741|XP_035920079.1|ASTE
OG0007464	LOC117568579|XP_034105199.1|DALB	LOC118505315|XP_035896846.1|ASTE
OG0007465	LOC117567175|XP_034102881.1|DALB	LOC118508068|XP_035903418.1|ASTE
OG0007466	LOC117570706|XP_034108401.1|DALB	LOC118503503|XP_035892732.1|ASTE
OG0007468	LOC117569096|XP_034106003.1|DALB	LOC118503976|XP_035893804.1|ASTE
OG0007469	LOC117566469|XP_034101890.1|DALB	LOC118503997|XP_035893841.1|ASTE
OG0007470	LOC117578396|XP_034119742.1|DALB	LOC118503478|XP_035892670.1|ASTE
OG0007471	LOC117569543|XP_034106641.1|DALB	LOC118507983|XP_035903240.1|ASTE
OG0007472	LOC117577651|XP_034118428.1|DALB	LOC118504030|XP_035893903.1|ASTE
OG0007473	LOC117570651|XP_034108313.1|DALB	LOC118517644|XP_035919858.1|ASTE
OG0007474	LOC117567408|XP_034103265.1|DALB	LOC118503329|XP_035892371.1|ASTE
OG0007475	LOC117568946|XP_034105775.1|DALB	LOC118505976|XP_035898422.1|ASTE
OG0007476	LOC117564312|XP_034098905.1|DALB	LOC118510918|XP_035909216.1|ASTE
OG0007477	LOC117577981|XP_034118958.1|DALB	LOC118508198|XP_035903656.1|ASTE
OG0007479	LOC117578204|XP_034119432.1|DALB	LOC118505309|XP_035896840.1|ASTE
OG0007480	LOC117575830|XP_034116125.1|DALB	LOC118508556|XP_035904341.1|ASTE
OG0007481	LOC117568990|XP_034105852.1|DALB	LOC118505333|XP_035896875.1|ASTE
OG0007482	LOC117565965|XP_034101252.1|DALB	LOC118503949|XP_035893727.1|ASTE
OG0007483	LOC117568449|XP_034105013.1|DALB	LOC118504776|XP_035895597.1|ASTE
OG0007484	LOC117577662|XP_034118440.1|DALB	LOC118503902|XP_035893585.1|ASTE
OG0007485	LOC117568954|XP_034105801.1|DALB	LOC118503905|XP_035893590.1|ASTE
OG0007486	LOC117578289|XP_034119620.1|DALB	LOC118503955|XP_035893736.1|ASTE
OG0007487	LOC117573223|XP_034112147.1|DALB	LOC118503954|XP_035893732.1|ASTE
OG0007488	LOC117566518|XP_034101950.1|DALB	LOC118517650|XP_035919871.1|ASTE
OG0007489	LOC117573921|XP_034113325.1|DALB	LOC118512379|XP_035912640.1|ASTE
OG0007490	LOC117578302|XP_034119638.1|DALB	LOC118509901|XP_035907053.1|ASTE
OG0007491	LOC117570597|XP_034108235.1|DALB	LOC118504880|XP_035895829.1|ASTE
OG0007492	LOC117570262|XP_034107665.1|DALB	LOC118507217|XP_035901210.1|ASTE
OG0007493	LOC117578300|XP_034119636.1|DALB	LOC118510091|XP_035907400.1|ASTE
OG0007494	LOC117563573|XP_034097849.1|DALB	LOC118510297|XP_035907814.1|ASTE
OG0007495	LOC117578163|XP_034119330.1|DALB	LOC118507211|XP_035901193.1|ASTE
OG0007496	LOC117572381|XP_034111044.1|DALB	LOC118504112|XP_035894093.1|ASTE
OG0007497	LOC117570979|XP_034108817.1|DALB	LOC118504113|XP_035894097.1|ASTE
OG0007498	LOC117567594|XP_034103570.1|DALB	LOC118512314|XP_035912458.1|ASTE
OG0007499	LOC117571018|XP_034108867.1|DALB	LOC118512351|XP_035912545.1|ASTE
OG0007500	LOC117571019|XP_034108869.1|DALB	LOC118510929|XP_035909240.1|ASTE
OG0007501	LOC117567745|XP_034103821.1|DALB	LOC118503884|XP_035893531.1|ASTE
OG0007502	LOC117571675|XP_034109807.1|DALB	LOC118504123|XP_035894107.1|ASTE
OG0007503	LOC117564846|XP_034099671.1|DALB	LOC118504063|XP_035893992.1|ASTE
OG0007504	LOC117567565|XP_034103516.1|DALB	LOC118504106|XP_035894086.1|ASTE
OG0007505	LOC117568959|XP_034105809.1|DALB	LOC118504061|XP_035893988.1|ASTE
OG0007506	LOC117570547|XP_034108160.1|DALB	LOC118504094|XP_035894069.1|ASTE
OG0007507	LOC117564211|XP_034098786.1|DALB	LOC118504156|XP_035894177.1|ASTE
OG0007509	LOC117565154|XP_034100027.1|DALB	LOC118512336|XP_035912514.1|ASTE
OG0007510	LOC117569672|XP_034106810.1|DALB	LOC118506095|XP_035898672.1|ASTE
OG0007512	LOC117576292|XP_034116833.1|DALB	LOC118503961|XP_035893749.1|ASTE
OG0007513	LOC117563569|XP_034097844.1|DALB	LOC118507336|XP_035901618.1|ASTE
OG0007514	LOC117568981|XP_034105835.1|DALB	LOC118507342|XP_035901624.1|ASTE
OG0007515	LOC117564024|XP_034098514.1|DALB	LOC118512384|XP_035912648.1|ASTE
OG0007516	LOC117565628|XP_034100729.1|DALB	LOC118512367|XP_035912589.1|ASTE
OG0007517	LOC117572635|XP_034111488.1|DALB	LOC118512382|XP_035912646.1|ASTE
OG0007518	LOC117572063|XP_034110532.1|DALB	LOC118507238|XP_035901382.1|ASTE
OG0007519	LOC117572242|XP_034110816.1|DALB	LOC118508149|XP_035903578.1|ASTE
OG0007520	LOC117577304|XP_034118169.1|DALB	LOC118503437|XP_035892590.1|ASTE
OG0007521	LOC117571916|XP_034110288.1|DALB	LOC118505916|XP_035898277.1|ASTE
OG0007522	LOC117578290|XP_034119621.1|DALB	LOC118507331|XP_035901612.1|ASTE
OG0007523	LOC117567447|XP_034103350.1|DALB	LOC118507428|XP_035901791.1|ASTE, LOC118517347|XP_035919240.1|ASTE
OG0007525	LOC117565837|XP_034101039.1|DALB	LOC118517684|XP_035919988.1|ASTE
OG0007526	LOC117573757|XP_034113033.1|DALB	LOC118517695|XP_035920011.1|ASTE
OG0007527	LOC117567053|XP_034102672.1|DALB	LOC118517701|XP_035920025.1|ASTE
OG0007528	LOC117572673|XP_034111586.1|DALB	LOC118517627|XP_035919830.1|ASTE
OG0007529	LOC117569303|XP_034106305.1|DALB	LOC118503323|XP_035892358.1|ASTE
OG0007530	LOC117573937|XP_034113354.1|DALB	LOC118505983|XP_035898438.1|ASTE
OG0007531	LOC117566737|XP_034102171.1|DALB	LOC118506100|XP_035898678.1|ASTE
OG0007532	LOC117567800|XP_034103924.1|DALB	LOC118507250|XP_035901426.1|ASTE
OG0007534	LOC117568062|XP_034104310.1|DALB	LOC118507304|XP_035901571.1|ASTE
OG0007535	LOC117568887|XP_034105678.1|DALB	LOC118507271|XP_035901464.1|ASTE
OG0007536	LOC117573807|XP_034113109.1|DALB	LOC118506023|XP_035898519.1|ASTE
OG0007537	LOC117567644|XP_034103641.1|DALB	LOC118508138|XP_035903545.1|ASTE
OG0007538	LOC117571692|XP_034109874.1|DALB	LOC118508136|XP_035903536.1|ASTE
OG0007539	LOC117563511|XP_034097778.1|DALB	LOC118508123|XP_035903523.1|ASTE
OG0007540	LOC117576530|XP_034117244.1|DALB	LOC118508124|XP_035903525.1|ASTE
OG0007541	LOC117567371|XP_034103205.1|DALB	LOC118507161|XP_035901108.1|ASTE
OG0007542	LOC117568136|XP_034104435.1|DALB	LOC118507165|XP_035901122.1|ASTE
OG0007543	LOC117573181|XP_034112048.1|DALB	LOC118508157|XP_035903591.1|ASTE
OG0007544	LOC117567999|XP_034104208.1|DALB	LOC118507301|XP_035901562.1|ASTE
OG0007545	LOC117565027|XP_034099865.1|DALB	LOC118514089|XP_035916518.1|ASTE
OG0007546	LOC117575771|XP_034116028.1|DALB	LOC118506320|XP_035899164.1|ASTE
OG0007547	LOC117570875|XP_034108659.1|DALB	LOC118504846|XP_035895748.1|ASTE
OG0007548	LOC117566968|XP_034102514.1|DALB	LOC118504163|XP_035894189.1|ASTE
OG0007549	LOC117567351|XP_034103175.1|DALB	LOC118504170|XP_035894206.1|ASTE
OG0007550	LOC117567732|XP_034103789.1|DALB	LOC118517655|XP_035919881.1|ASTE
OG0007551	LOC117572655|XP_034111536.1|DALB	LOC118517661|XP_035919930.1|ASTE
OG0007552	LOC117566205|XP_034101623.1|DALB	LOC118517664|XP_035919935.1|ASTE
OG0007553	LOC117564058|XP_034098571.1|DALB	LOC118517668|XP_035919939.1|ASTE
OG0007554	LOC117571911|XP_034110280.1|DALB	LOC118505978|XP_035898426.1|ASTE
OG0007555	LOC117567298|XP_034103071.1|DALB	LOC118505987|XP_035898442.1|ASTE
OG0007556	LOC117570791|XP_034108529.1|DALB	LOC118503241|XP_035892146.1|ASTE
OG0007557	LOC117569050|XP_034105943.1|DALB	LOC118503242|XP_035892147.1|ASTE
OG0007558	LOC117570958|XP_034108788.1|DALB	LOC118507272|XP_035901465.1|ASTE
OG0007559	LOC117565917|XP_034101176.1|DALB	LOC118505982|XP_035898436.1|ASTE
OG0007560	LOC117570495|XP_034108080.1|DALB	LOC118503237|XP_035892139.1|ASTE
OG0007561	LOC117570021|XP_034107328.1|DALB	LOC118507986|XP_035903246.1|ASTE
OG0007562	LOC117572466|XP_034111201.1|DALB	LOC118503170|XP_035892026.1|ASTE
OG0007563	LOC117567787|XP_034103900.1|DALB	LOC118504752|XP_035895565.1|ASTE
OG0007564	LOC117570035|XP_034107350.1|DALB	LOC118506205|XP_035898906.1|ASTE
OG0007565	LOC117573660|XP_034112879.1|DALB	LOC118505882|XP_035898217.1|ASTE
OG0007566	LOC117572793|XP_034111787.1|DALB	LOC118504173|XP_035894214.1|ASTE
OG0007567	LOC117574264|XP_034113890.1|DALB	LOC118507375|XP_035901711.1|ASTE
OG0007568	LOC117567753|XP_034103832.1|DALB	LOC118504223|XP_035894332.1|ASTE
OG0007569	LOC117572144|XP_034110675.1|DALB	LOC118507379|XP_035901717.1|ASTE
OG0007570	LOC117567276|XP_034103032.1|DALB	LOC118507378|XP_035901716.1|ASTE
OG0007572	LOC117570132|XP_034107488.1|DALB	LOC118504225|XP_035894333.1|ASTE
OG0007573	LOC117571779|XP_034110028.1|DALB	LOC118503072|XP_035891839.1|ASTE
OG0007574	LOC117567464|XP_034103372.1|DALB	LOC118503069|XP_035891835.1|ASTE
OG0007575	LOC117566417|XP_034101835.1|DALB	LOC118503059|XP_035891818.1|ASTE
OG0007576	LOC117571585|XP_034109695.1|DALB	LOC118503963|XP_035893751.1|ASTE
OG0007577	LOC117566597|XP_034102033.1|DALB	LOC118503984|XP_035893821.1|ASTE
OG0007578	LOC117566249|XP_034101691.1|DALB	LOC118503893|XP_035893559.1|ASTE
OG0007579	LOC117572775|XP_034111762.1|DALB	LOC118503874|XP_035893511.1|ASTE
OG0007580	LOC117569488|XP_034106560.1|DALB	LOC118503871|XP_035893504.1|ASTE
OG0007581	LOC117563952|XP_034098416.1|DALB	LOC118503862|XP_035893485.1|ASTE
OG0007582	LOC117576399|XP_034117005.1|DALB	LOC118503866|XP_035893493.1|ASTE
OG0007583	LOC117570732|XP_034108445.1|DALB	LOC118503865|XP_035893492.1|ASTE
OG0007584	LOC117577598|XP_034118334.1|DALB	LOC118507417|XP_035901774.1|ASTE
OG0007585	LOC117568580|XP_034105202.1|DALB	LOC118507194|XP_035901163.1|ASTE
OG0007587	LOC117568263|XP_034104642.1|DALB	LOC118506121|XP_035898731.1|ASTE
OG0007588	LOC117566043|XP_034101384.1|DALB	LOC118506117|XP_035898718.1|ASTE
OG0007589	LOC117572171|XP_034110715.1|DALB	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE
OG0007590	LOC117567474|XP_034103394.1|DALB	LOC118503692|XP_035893128.1|ASTE
OG0007591	LOC117570153|XP_034107511.1|DALB	LOC118507104|XP_035901000.1|ASTE
OG0007592	LOC117566690|XP_034102128.1|DALB	LOC118508065|XP_035903415.1|ASTE
OG0007593	LOC117578301|XP_034119641.1|DALB	LOC118504841|XP_035895740.1|ASTE
OG0007594	LOC117570154|XP_034107512.1|DALB	LOC118504115|XP_035894099.1|ASTE
OG0007595	LOC117569670|XP_034106808.1|DALB	LOC118504202|XP_035894275.1|ASTE
OG0007596	LOC117568180|XP_034104505.1|DALB	LOC118504852|XP_035895757.1|ASTE
OG0007597	LOC117572624|XP_034111471.1|DALB	LOC118504194|XP_035894262.1|ASTE
OG0007598	LOC117568074|XP_034104333.1|DALB	LOC118503499|XP_035892726.1|ASTE
OG0007599	LOC117570695|XP_034108389.1|DALB	LOC118503083|XP_035891858.1|ASTE
OG0007600	LOC117572489|XP_034111231.1|DALB	LOC118503084|XP_035891860.1|ASTE
OG0007601	LOC117571540|XP_034109622.1|DALB	LOC118503364|XP_035892451.1|ASTE
OG0007602	LOC117568294|XP_034104705.1|DALB	LOC118503365|XP_035892454.1|ASTE
OG0007603	LOC117569912|XP_034107143.1|DALB	LOC118503348|XP_035892413.1|ASTE
OG0007604	LOC117572024|XP_034110465.1|DALB	LOC118503797|XP_035893381.1|ASTE
OG0007605	LOC117567867|XP_034104023.1|DALB	LOC118503793|XP_035893366.1|ASTE
OG0007606	LOC117572603|XP_034111429.1|DALB	LOC118503788|XP_035893357.1|ASTE
OG0007607	LOC117574721|XP_034114535.1|DALB	LOC118503780|XP_035893346.1|ASTE
OG0007608	LOC117571817|XP_034110079.1|DALB	LOC118503766|XP_035893328.1|ASTE
OG0007609	LOC117568381|XP_034104885.1|DALB	LOC118509776|XP_035906808.1|ASTE
OG0007610	LOC117570658|XP_034108334.1|DALB	LOC118503409|XP_035892531.1|ASTE
OG0007611	LOC117573220|XP_034112131.1|DALB	LOC118503406|XP_035892504.1|ASTE
OG0007612	LOC117566862|XP_034102347.1|DALB	LOC118506137|XP_035898766.1|ASTE
OG0007613	LOC117568754|XP_034105471.1|DALB	LOC118507358|XP_035901658.1|ASTE
OG0007614	LOC117571602|XP_034109709.1|DALB	LOC118504908|XP_035895869.1|ASTE
OG0007615	LOC117567584|XP_034103556.1|DALB	LOC118504913|XP_035895878.1|ASTE
OG0007616	LOC117573824|XP_034113142.1|DALB	LOC118504912|XP_035895877.1|ASTE
OG0007617	LOC117569173|XP_034106130.1|DALB	LOC118504909|XP_035895870.1|ASTE
OG0007618	LOC117568059|XP_034104303.1|DALB	LOC118504243|XP_035894358.1|ASTE
OG0007619	LOC117567315|XP_034103097.1|DALB	LOC118506217|XP_035898940.1|ASTE
OG0007620	LOC117567972|XP_034104173.1|DALB	LOC118504790|XP_035895648.1|ASTE
OG0007621	LOC117567003|XP_034102574.1|DALB	LOC118508395|XP_035904040.1|ASTE
OG0007622	LOC117570216|XP_034107602.1|DALB	LOC118508117|XP_035903508.1|ASTE
OG0007623	LOC117572394|XP_034111060.1|DALB	LOC118503091|XP_035891875.1|ASTE
OG0007624	LOC117571803|XP_034110061.1|DALB	LOC118503755|XP_035893299.1|ASTE
OG0007625	LOC117567108|XP_034102780.1|DALB	LOC118503741|XP_035893260.1|ASTE
OG0007626	LOC117572614|XP_034111456.1|DALB	LOC118503737|XP_035893246.1|ASTE
OG0007627	LOC117572613|XP_034111455.1|DALB	LOC118503744|XP_035893279.1|ASTE
OG0007628	LOC117573253|XP_034112224.1|DALB	LOC118509707|XP_035906686.1|ASTE
OG0007630	LOC117575119|XP_034115109.1|DALB	LOC118517457|XP_035919507.1|ASTE
OG0007631	LOC117573410|XP_034112504.1|DALB	LOC118508383|XP_035904013.1|ASTE
OG0007632	LOC117567520|XP_034103457.1|DALB	LOC118509989|XP_035907264.1|ASTE
OG0007633	LOC117563235|XP_034097329.1|DALB	LOC118510618|XP_035908538.1|ASTE
OG0007635	LOC117565368|XP_034100323.1|DALB	LOC118512547|XP_035913019.1|ASTE
OG0007637	LOC117565434|XP_034100412.1|DALB	LOC118508236|XP_035903736.1|ASTE
OG0007664	LOC117576308|XP_034116854.1|DALB	LOC118504945|XP_035895941.1|ASTE
OG0007665	LOC117563452|XP_034097731.1|DALB	LOC118510267|XP_035907760.1|ASTE
OG0007666	LOC117569873|XP_034107106.1|DALB	LOC118510285|XP_035907797.1|ASTE
OG0007667	LOC117578115|XP_034119190.1|DALB	LOC118507830|XP_035902831.1|ASTE
OG0007668	LOC117563350|XP_034097527.1|DALB	LOC118503775|XP_035893343.1|ASTE
OG0007669	LOC117565018|XP_034099857.1|DALB	LOC118517403|XP_035919361.1|ASTE
OG0007670	LOC117565007|XP_034099846.1|DALB	LOC118517401|XP_035919359.1|ASTE
OG0007671	LOC117569032|XP_034105924.1|DALB	LOC118509751|XP_035906775.1|ASTE
OG0007672	LOC117577672|XP_034118451.1|DALB	LOC118517485|XP_035919573.1|ASTE
OG0007674	LOC117563280|XP_034097442.1|DALB	LOC118511164|XP_035909799.1|ASTE
OG0007675	LOC117563635|XP_034097936.1|DALB	LOC118510733|XP_035908842.1|ASTE
OG0007676	LOC117566938|XP_034102463.1|DALB	LOC118510586|XP_035908482.1|ASTE
OG0007677	LOC117577803|XP_034118625.1|DALB	LOC118514235|XP_035916832.1|ASTE
OG0007678	LOC117577688|XP_034118478.1|DALB	LOC118509459|XP_035906426.1|ASTE
OG0007679	LOC117578334|XP_034119690.1|DALB	LOC118517458|XP_035919508.1|ASTE
OG0007682	LOC117575203|XP_034115215.1|DALB	LOC118509130|XP_035905226.1|ASTE
OG0007683	LOC117578230|XP_034119504.1|DALB	LOC118515097|XP_035917718.1|ASTE
OG0007684	LOC117577808|XP_034118630.1|DALB	LOC118506013|XP_035898492.1|ASTE
OG0007685	LOC117563487|XP_034097790.1|DALB	LOC118505487|XP_035897226.1|ASTE
OG0007686	LOC117563391|XP_034097618.1|DALB	LOC118510910|XP_035909207.1|ASTE
OG0007687	LOC117576876|XP_034117916.1|DALB	LOC118516438|XP_035918217.1|ASTE
OG0007688	LOC117574180|XP_034113764.1|DALB	LOC118512333|XP_035912508.1|ASTE
OG0007689	LOC117577549|XP_034118271.1|DALB	LOC118516599|XP_035918458.1|ASTE
OG0007690	LOC117577899|XP_034118773.1|DALB	LOC118505593|XP_035897499.1|ASTE
OG0007691	LOC117573625|XP_034112818.1|DALB	LOC118503386|XP_035892482.1|ASTE
OG0007692	LOC117577555|XP_034118278.1|DALB	LOC118517467|XP_035919533.1|ASTE
OG0007693	LOC117570577|XP_034108217.1|DALB	LOC118510603|XP_035908507.1|ASTE
OG0007694	LOC117572804|XP_034111796.1|DALB	LOC118510935|XP_035909261.1|ASTE
OG0007695	LOC117569842|XP_034107064.1|DALB	LOC118507033|XP_035900875.1|ASTE
OG0007696	LOC117571051|XP_034108910.1|DALB	LOC118509288|XP_035905589.1|ASTE
OG0007697	LOC117569401|XP_034106427.1|DALB	LOC118517656|XP_035919901.1|ASTE
OG0007698	LOC117565223|XP_034100160.1|DALB	LOC118512437|XP_035912796.1|ASTE
OG0007699	LOC117577546|XP_034118267.1|DALB	LOC118516267|XP_035918009.1|ASTE
OG0007701	LOC117569550|XP_034106652.1|DALB	LOC118511281|XP_035910110.1|ASTE
OG0007702	LOC117577636|XP_034118396.1|DALB	LOC118512446|XP_035912807.1|ASTE
OG0007705	LOC117578188|XP_034119440.1|DALB	LOC118503911|XP_035893602.1|ASTE
OG0007706	LOC117575518|XP_034115659.1|DALB	LOC118517426|XP_035919430.1|ASTE
OG0007707	LOC117574714|XP_034114530.1|DALB	LOC118511090|XP_035909681.1|ASTE
OG0007708	LOC117574698|XP_034114544.1|DALB	LOC118509964|XP_035907238.1|ASTE
OG0007709	LOC117577723|XP_034118521.1|DALB	LOC118516532|XP_035918371.1|ASTE
OG0007710	LOC117575849|XP_034116161.1|DALB	LOC118511062|XP_035909567.1|ASTE
OG0007711	LOC117567264|XP_034103019.1|DALB	LOC118506268|XP_035899068.1|ASTE
OG0007712	LOC117575639|XP_034115821.1|DALB	LOC118511472|XP_035910496.1|ASTE
OG0007713	LOC117578124|XP_034119202.1|DALB	LOC118508814|XP_035904452.1|ASTE
OG0007714	LOC117578229|XP_034119498.1|DALB	LOC118508751|XP_035904403.1|ASTE
OG0007715	LOC117577908|XP_034118796.1|DALB	LOC118513625|XP_035915619.1|ASTE
OG0007717	LOC117573891|XP_034113283.1|DALB	LOC118506601|XP_035899863.1|ASTE
OG0007718	LOC117577552|XP_034118273.1|DALB	LOC118505821|XP_035898063.1|ASTE
OG0007719	LOC117568249|XP_034104624.1|DALB	LOC118507531|XP_035901993.1|ASTE
OG0007720	LOC117571743|XP_034109974.1|DALB	LOC118507562|XP_035902074.1|ASTE
OG0007721	LOC117574014|XP_034113494.1|DALB	LOC118507780|XP_035902711.1|ASTE
OG0007722	LOC117567752|XP_034103835.1|DALB	LOC118507773|XP_035902700.1|ASTE
OG0007723	LOC117577580|XP_034118315.1|DALB	LOC118508061|XP_035903413.1|ASTE
OG0007724	LOC117566214|XP_034101648.1|DALB	LOC118507484|XP_035901898.1|ASTE
OG0007725	LOC117574929|XP_034114908.1|DALB	LOC118507100|XP_035900998.1|ASTE
OG0007726	LOC117576552|XP_034117328.1|DALB	LOC118507337|XP_035901622.1|ASTE
OG0007727	LOC117577773|XP_034118584.1|DALB	LOC118508131|XP_035903534.1|ASTE
OG0007728	LOC117570721|XP_034108428.1|DALB	LOC118505036|XP_035896168.1|ASTE
OG0007729	LOC117578071|XP_034119103.1|DALB	LOC118509265|XP_035905512.1|ASTE
OG0007731	LOC117568916|XP_034105713.1|DALB	LOC118512782|XP_035913590.1|ASTE
OG0007733	LOC117567282|XP_034103043.1|DALB	LOC118504224|XP_035894336.1|ASTE
OG0007734	LOC117567237|XP_034102966.1|DALB	LOC118504069|XP_035894012.1|ASTE
OG0007735	LOC117577633|XP_034118392.1|DALB	LOC118504442|XP_035894801.1|ASTE
OG0007736	LOC117563376|XP_034097575.1|DALB	LOC118516499|XP_035918323.1|ASTE
OG0007738	LOC117573294|XP_034112289.1|DALB	LOC118516637|XP_035918509.1|ASTE
OG0007739	LOC117578138|XP_034119242.1|DALB	LOC118515595|XP_035917931.1|ASTE
OG0007740	LOC117568674|XP_034105374.1|DALB	LOC118503640|XP_035893037.1|ASTE
OG0007741	LOC117578056|XP_034119080.1|DALB	LOC118504694|XP_035895411.1|ASTE
OG0007742	LOC117576037|XP_034116454.1|DALB	LOC118503921|XP_035893641.1|ASTE
OG0007743	LOC117575230|XP_034115251.1|DALB	LOC118512517|XP_035912947.1|ASTE
OG0007744	LOC117569745|XP_034106923.1|DALB	LOC118513326|XP_035914826.1|ASTE
OG0007745	LOC117575748|XP_034115997.1|DALB	LOC118510737|XP_035908846.1|ASTE
OG0007746	LOC117574645|XP_034114435.1|DALB	LOC118504407|XP_035894736.1|ASTE
OG0007747	LOC117577544|XP_034118263.1|DALB	LOC118504910|XP_035895875.1|ASTE
OG0007749	LOC117578152|XP_034119262.1|DALB	LOC118509415|XP_035905880.1|ASTE
OG0007751	LOC117566218|XP_034101653.1|DALB	LOC118506730|XP_035900161.1|ASTE
OG0007752	LOC117578116|XP_034119192.1|DALB	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE
OG0007753	LOC117578182|XP_034119386.1|DALB	LOC118503440|XP_035892597.1|ASTE
OG0007754	LOC117567198|XP_034102921.1|DALB	LOC118504818|XP_035895715.1|ASTE
OG0007755	LOC117567189|XP_034102910.1|DALB	LOC118504837|XP_035895739.1|ASTE
OG0007756	LOC117566873|XP_034102374.1|DALB	LOC118504080|XP_035894044.1|ASTE
OG0007757	LOC117568881|XP_034105675.1|DALB	LOC118511880|XP_035911395.1|ASTE
OG0007758	LOC117564785|XP_034099584.1|DALB	LOC118514110|XP_035916578.1|ASTE
OG0007760	LOC117569235|XP_034106202.1|DALB	LOC118508415|XP_035904082.1|ASTE
OG0007761	LOC117572395|XP_034111066.1|DALB	LOC118508322|XP_035903888.1|ASTE
OG0007762	LOC117574205|XP_034113804.1|DALB	LOC118508332|XP_035903898.1|ASTE
OG0007763	LOC117566223|XP_034101659.1|DALB	LOC118508342|XP_035903920.1|ASTE
