Orthogroup	DALB.longest_only	DBIA.longest_only
OG0008861	LOC117568808|XP_034105560.1|DALB	LOC108029550|XP_016957357.1|DBIA
OG0008862	LOC117576644|XP_034117468.1|DALB	LOC108031461|XP_016960389.1|DBIA
OG0008863	LOC117564485|XP_034099181.1|DALB	LOC108032718|XP_016962188.1|DBIA
OG0008864	LOC117570889|XP_034108677.1|DALB	LOC108022259|XP_016946607.1|DBIA
OG0008865	LOC117565484|XP_034100477.1|DALB	LOC108034306|XP_016964665.1|DBIA
OG0008866	LOC117563679|XP_034097997.1|DALB	LOC108036859|XP_016968721.1|DBIA
OG0008867	LOC117566446|XP_034101871.1|DALB	LOC108023995|XP_016949220.1|DBIA
OG0008868	LOC117568306|XP_034104743.1|DALB	LOC108036280|XP_016967780.1|DBIA
OG0008869	LOC117568678|XP_034105373.1|DALB	LOC108030740|XP_016959276.1|DBIA
OG0008870	LOC117571356|XP_034109356.1|DALB	LOC108035954|XP_016967246.1|DBIA
OG0008871	LOC117567280|XP_034103037.1|DALB	LOC108035312|XP_016966374.1|DBIA
OG0008872	LOC117564257|XP_034098849.1|DALB	LOC108034116|XP_016964385.1|DBIA
OG0008873	LOC117563529|XP_034097799.1|DALB	LOC108034294|XP_016964644.1|DBIA
OG0008874	LOC117571514|XP_034109578.1|DALB	LOC108022427|XP_016946802.1|DBIA
OG0008875	LOC117572691|XP_034111633.1|DALB	LOC108029386|XP_016957103.1|DBIA
OG0008876	LOC117573206|XP_034112094.1|DALB	LOC108036015|XP_016967423.1|DBIA
OG0008877	LOC117568539|XP_034105148.1|DALB	LOC108035897|XP_016967144.1|DBIA
OG0008878	LOC117563440|XP_034097667.1|DALB	LOC108036130|XP_016967603.1|DBIA
OG0008879	LOC117569396|XP_034106423.1|DALB	LOC108036234|XP_016967731.1|DBIA
OG0008880	LOC117576567|XP_034117297.1|DALB	LOC108024652|XP_016950201.1|DBIA
OG0008881	LOC117570657|XP_034108333.1|DALB	LOC108022334|XP_016946686.1|DBIA
OG0008882	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB	LOC108032354|XP_016961654.1|DBIA
OG0008883	LOC117576442|XP_034117096.1|DALB	LOC108024578|XP_016950066.1|DBIA
OG0008884	LOC117574849|XP_034114739.1|DALB	LOC108026003|XP_016952182.1|DBIA
OG0008885	LOC117563596|XP_034097875.1|DALB	LOC108034082|XP_016964337.1|DBIA
OG0008886	LOC117568710|XP_034105415.1|DALB	LOC108036533|XP_016968246.1|DBIA
OG0008887	LOC117570567|XP_034108190.1|DALB	LOC108030194|XP_016958438.1|DBIA
OG0008888	LOC117567054|XP_034102673.1|DALB	LOC108035558|XP_016966715.1|DBIA
OG0008889	LOC117571535|XP_034109615.1|DALB	LOC108022557|XP_016947040.1|DBIA
OG0008891	LOC117567569|XP_034103527.1|DALB	LOC108035217|XP_016966231.1|DBIA
OG0008892	LOC117570826|XP_034108581.1|DALB	LOC108026747|XP_016953361.1|DBIA
OG0008893	LOC117567304|XP_034103080.1|DALB	LOC108035301|XP_016966359.1|DBIA
OG0008895	LOC117575804|XP_034116082.1|DALB	LOC108031627|XP_016960721.1|DBIA
OG0008897	LOC117576683|XP_034117570.1|DALB	LOC108024531|XP_016949991.1|DBIA
OG0008898	LOC117570274|XP_034107681.1|DALB	LOC108029671|XP_016957602.1|DBIA
OG0008899	LOC117566122|XP_034101489.1|DALB	LOC108033720|XP_016963741.1|DBIA
OG0008900	LOC117563234|XP_034097328.1|DALB	LOC108033993|XP_016964207.1|DBIA
OG0008901	LOC117569169|XP_034106126.1|DALB	LOC108028662|XP_016956079.1|DBIA
OG0008902	LOC117573151|XP_034111994.1|DALB	LOC108035990|XP_016967332.1|DBIA
OG0008903	LOC117565819|XP_034101010.1|DALB	LOC108029273|XP_016956961.1|DBIA
OG0008904	LOC117566545|XP_034101977.1|DALB	LOC108023101|XP_016947854.1|DBIA
OG0008905	LOC117573089|XP_034111877.1|DALB	LOC108035826|XP_016967066.1|DBIA
OG0008906	LOC117568880|XP_034105671.1|DALB	LOC108035457|XP_016966585.1|DBIA
OG0008907	LOC117573314|XP_034112313.1|DALB	LOC108025972|XP_016952154.1|DBIA
OG0008908	LOC117576243|XP_034116753.1|DALB	LOC108027420|XP_016954351.1|DBIA
OG0008909	LOC117573395|XP_034112489.1|DALB	LOC108024851|XP_016950481.1|DBIA
OG0008910	LOC117576318|XP_034116866.1|DALB	LOC108032051|XP_016961352.1|DBIA
OG0008911	LOC117574928|XP_034114870.1|DALB	LOC108024362|XP_016949754.1|DBIA, LOC108024791|XP_016950399.1|DBIA
OG0008912	LOC117575216|XP_034115233.1|DALB	LOC108024933|XP_016950620.1|DBIA
OG0008913	LOC117574803|XP_034114659.1|DALB	LOC108031929|XP_016961195.1|DBIA
OG0008914	LOC117574757|XP_034114592.1|DALB	LOC108031256|XP_016959984.1|DBIA
OG0008915	LOC117576181|XP_034116661.1|DALB	LOC108027041|XP_016953729.1|DBIA
OG0008916	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB	LOC108034226|XP_016964560.1|DBIA
OG0008917	LOC117565330|XP_034100267.1|DALB	LOC108036803|XP_016968639.1|DBIA
OG0008918	LOC117565986|XP_034101290.1|DALB	LOC108033463|XP_016963288.1|DBIA, LOC108033026|XP_016962642.1|DBIA
OG0008919	LOC117564142|XP_034098695.1|DALB	LOC108029157|XP_016956785.1|DBIA
OG0008921	LOC117565947|XP_034101225.1|DALB	LOC108036786|XP_016968621.1|DBIA
OG0008923	LOC117570116|XP_034107470.1|DALB	LOC108030434|XP_016958809.1|DBIA
OG0008924	LOC117569678|XP_034106817.1|DALB	LOC108022846|XP_016947507.1|DBIA
OG0008925	LOC117567092|XP_034102763.1|DALB	LOC108030437|XP_016958815.1|DBIA
OG0008926	LOC117570416|XP_034107933.1|DALB	LOC108036421|XP_016968037.1|DBIA
OG0008927	LOC117567631|XP_034103621.1|DALB	LOC108022108|XP_016946440.1|DBIA
OG0008928	LOC117569447|XP_034106501.1|DALB	LOC108029993|XP_016957996.1|DBIA
OG0008929	LOC117570405|XP_034107920.1|DALB	LOC108030120|XP_016958310.1|DBIA
OG0008930	LOC117573454|XP_034112567.1|DALB	LOC108031316|XP_016960052.1|DBIA
OG0008931	LOC117571546|XP_034109630.1|DALB	LOC108036236|XP_016967733.1|DBIA
OG0008932	LOC117568854|XP_034105625.1|DALB	LOC108022403|XP_016946778.1|DBIA
OG0008933	LOC117569189|XP_034106149.1|DALB	LOC108022380|XP_016946751.1|DBIA
OG0008934	LOC117571423|XP_034109453.1|DALB	LOC108028087|XP_016955218.1|DBIA
OG0008935	LOC117571468|XP_034109512.1|DALB	LOC108029923|XP_016957907.1|DBIA
OG0008936	LOC117571331|XP_034109313.1|DALB	LOC108023012|XP_016947734.1|DBIA
OG0008937	LOC117569203|XP_034106162.1|DALB	LOC108036515|XP_016968209.1|DBIA
OG0008938	LOC117571470|XP_034109514.1|DALB	LOC108029472|XP_016957215.1|DBIA
OG0008939	LOC117568945|XP_034105774.1|DALB	LOC108029652|XP_016957565.1|DBIA
OG0008940	LOC117567656|XP_034103659.1|DALB	LOC108022713|XP_016947278.1|DBIA
OG0008941	LOC117566119|XP_034101487.1|DALB	LOC108021956|XP_016946275.1|DBIA
OG0008942	LOC117572492|XP_034111237.1|DALB	LOC108023608|XP_016948704.1|DBIA
OG0008943	LOC117577558|XP_034118284.1|DALB	LOC108023755|XP_016948882.1|DBIA
OG0008944	LOC117577385|XP_034118188.1|DALB	LOC108026223|XP_016952540.1|DBIA
OG0008945	LOC117570055|XP_034107413.1|DALB	LOC108023744|XP_016948871.1|DBIA
OG0008946	LOC117575179|XP_034115183.1|DALB	LOC108025894|XP_016952065.1|DBIA
OG0008947	LOC117571126|XP_034109022.1|DALB	LOC108024084|XP_016949347.1|DBIA
OG0008948	LOC117578107|XP_034119178.1|DALB	LOC108023555|XP_016948627.1|DBIA
OG0008949	LOC117567836|XP_034103975.1|DALB	LOC108028538|XP_016955924.1|DBIA
OG0008950	LOC117576602|XP_034117393.1|DALB	LOC108025674|XP_016951700.1|DBIA
OG0008951	LOC117572076|XP_034110555.1|DALB	LOC108034669|XP_016965096.1|DBIA
OG0008952	LOC117570104|XP_034107454.1|DALB	LOC108033018|XP_016962634.1|DBIA
OG0008953	LOC117568206|XP_034104567.1|DALB	LOC108030762|XP_016959302.1|DBIA
OG0008955	LOC117570896|XP_034108690.1|DALB	LOC108028177|XP_016955328.1|DBIA
OG0008956	LOC117571696|XP_034109881.1|DALB	LOC108036312|XP_016967811.1|DBIA
OG0008957	LOC117568368|XP_034104858.1|DALB	LOC108035540|XP_016966696.1|DBIA, LOC108034450|XP_016964823.1|DBIA
OG0008958	LOC117571023|XP_034108874.1|DALB	LOC108030848|XP_016959475.1|DBIA
OG0008959	LOC117569107|XP_034106016.1|DALB	LOC108028097|XP_016955231.1|DBIA
OG0008960	LOC117572464|XP_034111197.1|DALB	LOC108035085|XP_016965990.1|DBIA
OG0008962	LOC117568038|XP_034104278.1|DALB	LOC108023900|XP_016949075.1|DBIA
OG0008963	LOC117572474|XP_034111217.1|DALB	LOC108032957|XP_016962517.1|DBIA
OG0008964	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB	LOC108023198|XP_016947945.1|DBIA
OG0008965	LOC117563539|XP_034097809.1|DALB	LOC108034727|XP_016965159.1|DBIA
OG0008966	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB	LOC108032416|XP_016961724.1|DBIA
OG0008967	LOC117571027|XP_034108877.1|DALB	LOC108035586|XP_016966746.1|DBIA
OG0008968	LOC117564574|XP_034099306.1|DALB	LOC108027720|XP_016954762.1|DBIA
OG0008969	LOC117565402|XP_034100378.1|DALB	LOC108027719|XP_016954758.1|DBIA
OG0008970	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB	LOC108027692|XP_016954728.1|DBIA
OG0008971	LOC117571349|XP_034109348.1|DALB	LOC108034749|XP_016965186.1|DBIA
OG0008972	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB	LOC108028053|XP_016955181.1|DBIA
OG0008973	LOC117571373|XP_034109379.1|DALB	LOC108030528|XP_016958907.1|DBIA
OG0008985	LOC117568765|XP_034105494.1|DALB	LOC108034785|XP_016965233.1|DBIA
OG0008989	LOC117576590|XP_034117371.1|DALB	LOC108025862|XP_016952019.1|DBIA
OG0008990	LOC117571738|XP_034109946.1|DALB	LOC108034595|XP_016965016.1|DBIA
OG0008992	LOC117575677|XP_034115856.1|DALB	LOC108032253|XP_016961607.1|DBIA
OG0008993	LOC117568343|XP_034104820.1|DALB	LOC108028573|XP_016955968.1|DBIA
OG0008994	LOC117565963|XP_034101250.1|DALB	LOC108036106|XP_016967569.1|DBIA
OG0008995	LOC117571364|XP_034109366.1|DALB	LOC108026939|XP_016953641.1|DBIA
OG0008996	LOC117574371|XP_034114099.1|DALB	LOC108033226|XP_016962979.1|DBIA
OG0008997	LOC117578006|XP_034118995.1|DALB	LOC108023379|XP_016948273.1|DBIA
OG0008999	LOC117573251|XP_034112214.1|DALB	LOC108027482|XP_016954416.1|DBIA
OG0009000	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB	LOC108032057|XP_016961365.1|DBIA
OG0009002	LOC117573639|XP_034112840.1|DALB	LOC108031554|XP_016960585.1|DBIA
OG0009003	LOC117571466|XP_034109510.1|DALB	LOC108028136|XP_016955281.1|DBIA
OG0009005	LOC117563329|XP_034097484.1|DALB	LOC108036747|XP_016968545.1|DBIA
OG0009006	LOC117573566|XP_034112744.1|DALB	LOC108032227|XP_016961579.1|DBIA
OG0009007	LOC117569637|XP_034106767.1|DALB	LOC108030998|XP_016959691.1|DBIA
OG0009008	LOC117576191|XP_034116674.1|DALB	LOC108031350|XP_016960104.1|DBIA
OG0009009	LOC117572752|XP_034111727.1|DALB	LOC108028931|XP_016956442.1|DBIA
OG0009010	LOC117569507|XP_034106581.1|DALB	LOC108035230|XP_016966248.1|DBIA
OG0009011	LOC117572112|XP_034110624.1|DALB	LOC108034838|XP_016965449.1|DBIA
OG0009012	LOC117569863|XP_034107087.1|DALB	LOC108026902|XP_016953600.1|DBIA
OG0009013	LOC117577242|XP_034118124.1|DALB	LOC108023530|XP_016948583.1|DBIA
OG0009014	LOC117571645|XP_034109771.1|DALB	LOC108034868|XP_016965540.1|DBIA
OG0009015	LOC117571417|XP_034109448.1|DALB	LOC108028510|XP_016955882.1|DBIA
OG0009016	LOC117568995|XP_034105861.1|DALB	LOC108035411|XP_016966520.1|DBIA
OG0009017	LOC117564666|XP_034099420.1|DALB	LOC108027872|XP_016954975.1|DBIA
OG0009018	LOC117573142|XP_034111969.1|DALB	LOC108036017|XP_016967427.1|DBIA
OG0009019	LOC117573098|XP_034111891.1|DALB	LOC108024910|XP_016950571.1|DBIA
OG0009020	LOC117574029|XP_034113513.1|DALB	LOC108026426|XP_016952847.1|DBIA
OG0009021	LOC117576612|XP_034117407.1|DALB	LOC108032926|XP_016962484.1|DBIA
OG0009022	LOC117575928|XP_034116278.1|DALB	LOC108023488|XP_016948506.1|DBIA
OG0009023	LOC117574962|XP_034114917.1|DALB	LOC108024417|XP_016949822.1|DBIA
OG0009024	LOC117576224|XP_034116726.1|DALB	LOC108031598|XP_016960665.1|DBIA
OG0009025	LOC117573738|XP_034113007.1|DALB	LOC108027232|XP_016954054.1|DBIA
OG0009026	LOC117575280|XP_034115312.1|DALB	LOC108026425|XP_016952846.1|DBIA
OG0009027	LOC117571315|XP_034109285.1|DALB	LOC108029491|XP_016957249.1|DBIA
OG0009028	LOC117569140|XP_034106061.1|DALB	LOC108035506|XP_016966655.1|DBIA
OG0009029	LOC117565381|XP_034100346.1|DALB	LOC108023832|XP_016948967.1|DBIA
OG0009030	LOC117565097|XP_034099946.1|DALB	LOC108027815|XP_016954882.1|DBIA
OG0009031	LOC117575618|XP_034115783.1|DALB	LOC108027361|XP_016954272.1|DBIA
OG0009032	LOC117575620|XP_034115785.1|DALB	LOC108027362|XP_016954273.1|DBIA
OG0009033	LOC117563328|XP_034097483.1|DALB	LOC108036793|XP_016968629.1|DBIA
OG0009034	LOC117564858|XP_034099688.1|DALB	LOC108032755|XP_016962234.1|DBIA
OG0009035	LOC117564250|XP_034098845.1|DALB	LOC108032815|XP_016962318.1|DBIA
OG0009036	LOC117566863|XP_034102350.1|DALB	LOC108036577|XP_016968318.1|DBIA
OG0009037	LOC117564759|XP_034099546.1|DALB	LOC108034842|XP_016965466.1|DBIA
OG0009038	LOC117573624|XP_034112817.1|DALB	LOC108024739|XP_016950325.1|DBIA
OG0009039	LOC117575160|XP_034115154.1|DALB	LOC108026173|XP_016952435.1|DBIA
OG0009040	LOC117566752|XP_034102187.1|DALB	LOC108022175|XP_016946508.1|DBIA
OG0009041	LOC117573864|XP_034113227.1|DALB	LOC108031673|XP_016960802.1|DBIA
OG0009042	LOC117563601|XP_034097884.1|DALB	LOC108027920|XP_016955032.1|DBIA
OG0009043	LOC117564624|XP_034099371.1|DALB	LOC108032748|XP_016962225.1|DBIA
OG0009044	LOC117563264|XP_034097383.1|DALB	LOC108029085|XP_016956661.1|DBIA
OG0009045	LOC117574850|XP_034114740.1|DALB	LOC108027343|XP_016954250.1|DBIA
OG0009046	LOC117567068|XP_034102702.1|DALB	LOC108030835|XP_016959448.1|DBIA
OG0009047	LOC117566818|XP_034102270.1|DALB	LOC108030441|XP_016958820.1|DBIA
OG0009048	LOC117564683|XP_034099449.1|DALB	LOC108032517|XP_016961841.1|DBIA
OG0009049	LOC117574885|XP_034114808.1|DALB	LOC108026277|XP_016952629.1|DBIA
OG0009050	LOC117565746|XP_034100884.1|DALB	LOC108032551|XP_016961917.1|DBIA
OG0009051	LOC117572746|XP_034111714.1|DALB	LOC108029593|XP_016957450.1|DBIA
OG0009052	LOC117575641|XP_034115811.1|DALB	LOC108027446|XP_016954386.1|DBIA
OG0009053	LOC117576375|XP_034116961.1|DALB	LOC108026360|XP_016952756.1|DBIA
OG0009054	LOC117575039|XP_034115011.1|DALB	LOC108031920|XP_016961180.1|DBIA
OG0009055	LOC117566032|XP_034101368.1|DALB	LOC108033617|XP_016963469.1|DBIA
OG0009056	LOC117563304|XP_034097443.1|DALB	LOC108033375|XP_016963182.1|DBIA
OG0009057	LOC117566856|XP_034102340.1|DALB	LOC108029017|XP_016956555.1|DBIA
OG0009058	LOC117573078|XP_034111849.1|DALB	LOC108036006|XP_016967391.1|DBIA
OG0009059	LOC117568786|XP_034105515.1|DALB	LOC108028736|XP_016956191.1|DBIA
OG0009060	LOC117576918|XP_034117950.1|DALB	LOC108024602|XP_016950105.1|DBIA
OG0009061	LOC117567903|XP_034104067.1|DALB	LOC108022748|XP_016947330.1|DBIA
OG0009062	LOC117572212|XP_034110775.1|DALB	LOC108036337|XP_016967868.1|DBIA
OG0009063	LOC117564030|XP_034098524.1|DALB	LOC108033825|XP_016963942.1|DBIA
OG0009064	LOC117568729|XP_034105439.1|DALB	LOC108030031|XP_016958077.1|DBIA
OG0009065	LOC117573897|XP_034113296.1|DALB	LOC108024725|XP_016950308.1|DBIA
OG0009066	LOC117571912|XP_034110281.1|DALB	LOC108034516|XP_016964929.1|DBIA
OG0009067	LOC117566951|XP_034102474.1|DALB	LOC108030817|XP_016959406.1|DBIA
OG0009068	LOC117571296|XP_034109258.1|DALB	LOC108029914|XP_016957896.1|DBIA
OG0009069	LOC117565460|XP_034100454.1|DALB	LOC108033315|XP_016963083.1|DBIA
OG0009070	LOC117569130|XP_034106041.1|DALB	LOC108036600|XP_016968349.1|DBIA
OG0009071	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB	LOC108026141|XP_016952359.1|DBIA
OG0009072	LOC117576177|XP_034116652.1|DALB	LOC108027329|XP_016954228.1|DBIA
OG0009073	LOC117576294|XP_034116835.1|DALB	LOC108032136|XP_016961460.1|DBIA
OG0009074	LOC117574019|XP_034113498.1|DALB	LOC108024968|XP_016950700.1|DBIA
OG0009075	LOC117574108|XP_034113645.1|DALB	LOC108032930|XP_016962489.1|DBIA
OG0009076	LOC117573803|XP_034113103.1|DALB	LOC108031845|XP_016961084.1|DBIA
OG0009077	LOC117568347|XP_034104832.1|DALB	LOC108032916|XP_016962468.1|DBIA
OG0009078	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB	LOC108024517|XP_016949957.1|DBIA
OG0009079	LOC117576651|XP_034117479.1|DALB	LOC108031411|XP_016960297.1|DBIA
OG0009080	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB	LOC108026333|XP_016952725.1|DBIA
OG0009081	LOC117574987|XP_034114948.1|DALB	LOC108025156|XP_016950922.1|DBIA
OG0009082	LOC117573316|XP_034112315.1|DALB	LOC108024378|XP_016949770.1|DBIA
OG0009083	LOC117565635|XP_034100739.1|DALB	LOC108023794|XP_016948922.1|DBIA
OG0009084	LOC117576702|XP_034117600.1|DALB	LOC108031790|XP_016960992.1|DBIA
OG0009085	LOC117576907|XP_034117936.1|DALB, LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB	LOC108024806|XP_016950417.1|DBIA
OG0009086	LOC117573490|XP_034112609.1|DALB	LOC108024982|XP_016950719.1|DBIA
OG0009087	LOC117575359|XP_034115415.1|DALB	LOC108024801|XP_016950410.1|DBIA
OG0009088	LOC117574620|XP_034114398.1|DALB	LOC108025400|XP_016951366.1|DBIA
OG0009089	LOC117574982|XP_034114943.1|DALB	LOC108024351|XP_016949742.1|DBIA
OG0009090	LOC117574346|XP_034114059.1|DALB	LOC108025427|XP_016951401.1|DBIA
OG0009091	LOC117573377|XP_034112406.1|DALB	LOC108024934|XP_016950621.1|DBIA
OG0009092	LOC117575965|XP_034116335.1|DALB	LOC108027434|XP_016954371.1|DBIA
OG0009094	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB	LOC108026093|XP_016952282.1|DBIA
OG0009095	LOC117573531|XP_034112670.1|DALB	LOC108025988|XP_016952170.1|DBIA
OG0009096	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB	LOC108025139|XP_016950901.1|DBIA
OG0009097	LOC117574892|XP_034114821.1|DALB	LOC108025154|XP_016950920.1|DBIA
OG0009098	LOC117575788|XP_034116053.1|DALB	LOC108025389|XP_016951350.1|DBIA
OG0009099	LOC117576592|XP_034117370.1|DALB	LOC108025482|XP_016951486.1|DBIA
OG0009100	LOC117564565|XP_034099289.1|DALB	LOC108028985|XP_016956515.1|DBIA
OG0009101	LOC117564816|XP_034099629.1|DALB	LOC108027721|XP_016954763.1|DBIA
OG0009102	LOC117564750|XP_034099531.1|DALB	LOC108029137|XP_016956749.1|DBIA
OG0009103	LOC117573911|XP_034113310.1|DALB, LOC117564811|XP_034099624.1|DALB	LOC108029009|XP_016956542.1|DBIA
OG0009104	LOC117565301|XP_034100229.1|DALB	LOC108029264|XP_016956952.1|DBIA
OG0009105	LOC117565961|XP_034101247.1|DALB	LOC108036812|XP_016968650.1|DBIA
OG0009106	LOC117565314|XP_034100241.1|DALB	LOC108032807|XP_016962307.1|DBIA
OG0009107	LOC117564350|XP_034098957.1|DALB	LOC108034227|XP_016964562.1|DBIA
OG0009108	LOC117576226|XP_034116730.1|DALB	LOC108026434|XP_016952859.1|DBIA
OG0009109	LOC117565494|XP_034100492.1|DALB	LOC108034319|XP_016964678.1|DBIA
OG0009110	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB	LOC108029058|XP_016956614.1|DBIA
OG0009111	LOC117571294|XP_034109256.1|DALB	LOC108035100|XP_016966015.1|DBIA
OG0009112	LOC117566114|XP_034101476.1|DALB	LOC108029133|XP_016956745.1|DBIA
OG0009113	LOC117564507|XP_034099215.1|DALB	LOC108034181|XP_016964487.1|DBIA
OG0009114	LOC117564120|XP_034098668.1|DALB	LOC108029164|XP_016956794.1|DBIA
OG0009115	LOC117563473|XP_034097720.1|DALB	LOC108024073|XP_016949334.1|DBIA
OG0009116	LOC117564895|XP_034099734.1|DALB	LOC108027679|XP_016954714.1|DBIA
OG0009117	LOC117565441|XP_034100423.1|DALB	LOC108033316|XP_016963084.1|DBIA
OG0009118	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB	LOC108023171|XP_016947902.1|DBIA
OG0009119	LOC117564417|XP_034099039.1|DALB	LOC108033560|XP_016963393.1|DBIA
OG0009120	LOC117572305|XP_034110915.1|DALB	LOC108034463|XP_016964836.1|DBIA
OG0009121	LOC117566573|XP_034102006.1|DALB	LOC108030424|XP_016958799.1|DBIA
OG0009122	LOC117568235|XP_034104601.1|DALB	LOC108022246|XP_016946594.1|DBIA
OG0009123	LOC117569680|XP_034106820.1|DALB	LOC108022924|XP_016947625.1|DBIA
OG0009124	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB	LOC108032402|XP_016961712.1|DBIA
OG0009125	LOC117569444|XP_034106498.1|DALB	LOC108030203|XP_016958449.1|DBIA
OG0009126	LOC117568455|XP_034105022.1|DALB	LOC108022169|XP_016946502.1|DBIA
OG0009127	LOC117571476|XP_034109528.1|DALB	LOC108022932|XP_016947633.1|DBIA
OG0009128	LOC117568933|XP_034105750.1|DALB	LOC108029938|XP_016957922.1|DBIA
OG0009129	LOC117569556|XP_034106664.1|DALB	LOC108029407|XP_016957129.1|DBIA
OG0009130	LOC117566652|XP_034102086.1|DALB, LOC117572185|XP_034110730.1|DALB	LOC108029521|XP_016957309.1|DBIA
OG0009131	LOC117572186|XP_034110732.1|DALB	LOC108036349|XP_016967911.1|DBIA
OG0009132	LOC117569850|XP_034107073.1|DALB	LOC108022594|XP_016947110.1|DBIA
OG0009133	LOC117566646|XP_034102079.1|DALB	LOC108029427|XP_016957161.1|DBIA
OG0009134	LOC117572480|XP_034111221.1|DALB	LOC108029897|XP_016957876.1|DBIA
OG0009135	LOC117570682|XP_034108372.1|DALB	LOC108036592|XP_016968341.1|DBIA
OG0009136	LOC117571526|XP_034109595.1|DALB	LOC108030452|XP_016958834.1|DBIA
OG0009137	LOC117571073|XP_034108934.1|DALB	LOC108022238|XP_016946585.1|DBIA
OG0009138	LOC117569019|XP_034105898.1|DALB	LOC108022291|XP_016946639.1|DBIA
OG0009139	LOC117571473|XP_034109522.1|DALB	LOC108023094|XP_016947844.1|DBIA
OG0009140	LOC117569186|XP_034106146.1|DALB	LOC108022228|XP_016946575.1|DBIA
OG0009141	LOC117570973|XP_034108807.1|DALB	LOC108029933|XP_016957917.1|DBIA
OG0009142	LOC117571059|XP_034108919.1|DALB	LOC108030046|XP_016958110.1|DBIA
OG0009143	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB	LOC108026970|XP_016953675.1|DBIA
OG0009144	LOC117571956|XP_034110345.1|DALB	LOC108026720|XP_016953317.1|DBIA
OG0009145	LOC117568716|XP_034105423.1|DALB	LOC108022264|XP_016946610.1|DBIA
OG0009146	LOC117566357|XP_034101736.1|DALB	LOC108029681|XP_016957620.1|DBIA
OG0009147	LOC117569222|XP_034106190.1|DALB	LOC108036513|XP_016968207.1|DBIA
OG0009148	LOC117572774|XP_034111760.1|DALB	LOC108029661|XP_016957577.1|DBIA
OG0009149	LOC117566783|XP_034102217.1|DALB	LOC108026603|XP_016953065.1|DBIA
OG0009150	LOC117566748|XP_034102183.1|DALB	LOC108029470|XP_016957213.1|DBIA
OG0009151	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB	LOC108022994|XP_016947712.1|DBIA
OG0009152	LOC117570146|XP_034107502.1|DALB	LOC108036318|XP_016967819.1|DBIA
OG0009153	LOC117572735|XP_034111702.1|DALB	LOC108026652|XP_016953179.1|DBIA
OG0009154	LOC117573328|XP_034112327.1|DALB	LOC108026056|XP_016952239.1|DBIA
OG0009155	LOC117568806|XP_034105558.1|DALB	LOC108029537|XP_016957335.1|DBIA
OG0009156	LOC117563805|XP_034098229.1|DALB	LOC108032408|XP_016961717.1|DBIA
OG0009157	LOC117571516|XP_034109580.1|DALB	LOC108034124|XP_016964401.1|DBIA
OG0009158	LOC117571265|XP_034109217.1|DALB	LOC108031362|XP_016960124.1|DBIA
OG0009159	LOC117567023|XP_034102616.1|DALB	LOC108026283|XP_016952641.1|DBIA
OG0009160	LOC117572523|XP_034111277.1|DALB	LOC108027681|XP_016954717.1|DBIA
OG0009161	LOC117578007|XP_034118996.1|DALB	LOC108023698|XP_016948813.1|DBIA
OG0009162	LOC117568651|XP_034105339.1|DALB	LOC108034550|XP_016964966.1|DBIA
OG0009163	LOC117571864|XP_034110150.1|DALB	LOC108035700|XP_016966910.1|DBIA
OG0009164	LOC117570232|XP_034107625.1|DALB	LOC108035186|XP_016966155.1|DBIA
OG0009165	LOC117571627|XP_034109741.1|DALB	LOC108027996|XP_016955112.1|DBIA
OG0009166	LOC117568112|XP_034104404.1|DALB	LOC108034439|XP_016964812.1|DBIA
