Orthogroup	DALB.longest_only	DBUS.longest_only
OG0008583	LOC117577869|XP_034118718.1|DALB	LOC108604972|XP_017850031.1|DBUS
OG0008584	LOC117571823|XP_034110089.1|DALB	LOC108606724|XP_017852596.1|DBUS
OG0008587	LOC117574798|XP_034114649.1|DALB	LOC108603225|XP_017847323.1|DBUS
OG0008588	LOC117573632|XP_034112831.1|DALB	LOC108603538|XP_017847939.1|DBUS
OG0008589	LOC117575462|XP_034115569.1|DALB	LOC117134955|XP_033150484.1|DBUS
OG0008590	LOC117575772|XP_034116029.1|DALB	LOC108602222|XP_017845758.1|DBUS
OG0008593	LOC117571582|XP_034109689.1|DALB	LOC108598759|XP_017840984.1|DBUS
OG0008594	LOC117573567|XP_034112745.1|DALB	LOC108603496|XP_017847844.1|DBUS
OG0008595	LOC117570441|XP_034107989.1|DALB	LOC108597108|XP_017838975.1|DBUS, LOC108596227|XP_017837245.1|DBUS
OG0008596	LOC117566558|XP_034101991.1|DALB	LOC108596021|XP_017836867.1|DBUS
OG0008597	LOC117575783|XP_034116045.1|DALB	LOC108602455|XP_017846067.1|DBUS
OG0008598	LOC117578269|XP_034119583.1|DALB	LOC108606699|XP_017852562.2|DBUS
OG0008599	LOC117577280|XP_034118151.1|DALB	LOC108605347|XP_017850505.1|DBUS
OG0008600	LOC117574083|XP_034113608.1|DALB	LOC108602800|XP_017846512.1|DBUS
OG0008601	LOC117564025|XP_034098515.1|DALB	LOC108600385|XP_017843424.1|DBUS
OG0008602	LOC117574300|XP_034113996.1|DALB	LOC108604463|XP_017849433.1|DBUS
OG0008603	LOC117575670|XP_034115848.1|DALB	LOC108601972|XP_017845453.1|DBUS
OG0008604	LOC117570446|XP_034107995.1|DALB	LOC108597451|XP_017839506.1|DBUS
OG0008605	LOC117565930|XP_034101205.1|DALB	LOC108607528|XP_017853895.1|DBUS
OG0008606	LOC117565812|XP_034100996.1|DALB	LOC108608337|XP_017855169.1|DBUS
OG0008607	LOC117573415|XP_034112511.1|DALB	LOC108602418|XP_017846022.1|DBUS
OG0008608	LOC117577226|XP_034118110.1|DALB	LOC108606180|XP_017851520.1|DBUS
OG0008609	LOC117575012|XP_034114980.1|DALB	LOC108601965|XP_017845441.1|DBUS
OG0008610	LOC117569963|XP_034107227.1|DALB	LOC108595565|XP_017836315.1|DBUS
OG0008612	LOC117570953|XP_034108780.1|DALB	LOC108596073|XP_017836975.1|DBUS
OG0008613	LOC117575595|XP_034115753.1|DALB	LOC108602961|XP_017846826.1|DBUS
OG0008614	LOC117565531|XP_034100568.1|DALB	LOC108606685|XP_017852525.1|DBUS
OG0008615	LOC117575615|XP_034115780.1|DALB	LOC108602152|XP_017845674.1|DBUS
OG0008616	LOC117574837|XP_034114714.1|DALB	LOC108601946|XP_017845414.1|DBUS
OG0008617	LOC117574477|XP_034114206.1|DALB	LOC108602665|XP_017846301.1|DBUS
OG0008619	LOC117564453|XP_034099125.1|DALB	LOC108602986|XP_017846868.1|DBUS
OG0008620	LOC117570600|XP_034108234.1|DALB	LOC108595412|XP_017836129.1|DBUS
OG0008621	LOC117574530|XP_034114283.1|DALB	LOC108602159|XP_017845680.1|DBUS
OG0008622	LOC117567548|XP_034103497.1|DALB	LOC108594979|XP_017835601.1|DBUS
OG0008623	LOC117571278|XP_034109232.1|DALB	LOC108595735|XP_017836511.1|DBUS
OG0008624	LOC117572418|XP_034111095.1|DALB	LOC108596571|XP_017837968.2|DBUS
OG0008625	LOC117571322|XP_034109299.1|DALB	LOC108596730|XP_017838264.1|DBUS
OG0008626	LOC117571154|XP_034109053.1|DALB	LOC117135085|XP_033150909.1|DBUS
OG0008627	LOC117570001|XP_034107283.1|DALB	LOC108599793|XP_017842341.2|DBUS
OG0008629	LOC117565656|XP_034100765.1|DALB	LOC108596071|XP_033149830.1|DBUS
OG0008630	LOC117573106|XP_034111915.1|DALB	LOC108607398|XP_017853662.1|DBUS
OG0008631	LOC117573701|XP_034112957.1|DALB	LOC108604836|XP_017849941.1|DBUS
OG0008633	LOC117567436|XP_034103335.1|DALB	LOC108596865|XP_017838506.1|DBUS
OG0008634	LOC117565672|XP_034100795.1|DALB	LOC108596095|XP_033150103.1|DBUS
OG0008635	LOC117567232|XP_034102954.1|DALB	LOC108597038|XP_017838822.1|DBUS
OG0008636	LOC117576884|XP_034117889.1|DALB	LOC108602393|XP_017845994.1|DBUS
OG0008639	LOC117575417|XP_034115491.1|DALB	LOC108603699|XP_017848217.1|DBUS
OG0008640	LOC117576063|XP_034116489.1|DALB	LOC108603429|XP_017847737.1|DBUS
OG0008641	LOC117574441|XP_034114169.1|DALB	LOC108601395|XP_017844784.1|DBUS
OG0008642	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB	LOC108601819|XP_017845245.1|DBUS
OG0008644	LOC117575816|XP_034116102.1|DALB	LOC108604833|XP_017849937.1|DBUS
OG0008645	LOC117564468|XP_034099155.1|DALB	LOC108596443|XP_017837676.1|DBUS, LOC108604995|XP_017850054.2|DBUS
OG0008646	LOC117565004|XP_034099840.1|DALB	LOC108600234|XP_017843152.1|DBUS
OG0008647	LOC117565300|XP_034100228.1|DALB	LOC108603071|XP_017847035.1|DBUS
OG0008648	LOC117564956|XP_034099802.1|DALB	LOC108599371|XP_017841669.1|DBUS
OG0008649	LOC117571518|XP_034109581.1|DALB	LOC117135034|XP_033150753.1|DBUS
OG0008650	LOC117576118|XP_034116567.1|DALB	LOC108601952|XP_017845426.1|DBUS
OG0008651	LOC117570795|XP_034108541.1|DALB	LOC108595552|XP_017836299.1|DBUS
OG0008652	LOC117570492|XP_034108076.1|DALB	LOC108595143|XP_017835797.1|DBUS
OG0008653	LOC117571515|XP_034109579.1|DALB	LOC108595863|XP_017836644.1|DBUS
OG0008654	LOC117568374|XP_034104868.1|DALB	LOC108595728|XP_017836499.1|DBUS
OG0008655	LOC117569601|XP_034106727.1|DALB	LOC108596361|XP_017837511.1|DBUS
OG0008657	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB	LOC108606245|XP_017851679.1|DBUS
OG0008658	LOC117571182|XP_034109102.1|DALB, LOC117578211|XP_034119464.1|DALB, LOC117576581|XP_034117352.1|DALB	LOC108598320|XP_017840426.1|DBUS
OG0008658	LOC117577565|XP_034118293.1|DALB	LOC108605127|XP_033150292.1|DBUS, LOC108606256|XP_017851694.2|DBUS
OG0008659	LOC117570660|XP_034108337.1|DALB	LOC108601612|XP_017844999.1|DBUS
OG0008661	LOC117571089|XP_034108964.1|DALB	LOC108598907|XP_017841159.1|DBUS
OG0008662	LOC117570646|XP_034108304.1|DALB	LOC108598869|XP_017841117.2|DBUS
OG0008663	LOC117570073|XP_034107403.1|DALB	LOC108598455|XP_017840586.1|DBUS
OG0008664	LOC117572612|XP_034111453.1|DALB	LOC108597934|XP_017840039.1|DBUS
OG0008665	LOC117563355|XP_034097535.1|DALB	LOC108594463|XP_017835135.2|DBUS
OG0008666	LOC117571235|XP_034109178.1|DALB	LOC108599035|XP_017841304.1|DBUS
OG0008667	LOC117570956|XP_034108782.1|DALB	LOC108599442|XP_017841761.2|DBUS
OG0008668	LOC117571046|XP_034108905.1|DALB	LOC108598565|XP_017840738.2|DBUS
OG0008669	LOC117565518|XP_034100545.1|DALB	LOC108603969|XP_017848671.2|DBUS
OG0008670	LOC117575071|XP_034115053.1|DALB	LOC108601868|XP_017845315.1|DBUS
OG0008672	LOC117564635|XP_034099388.1|DALB	LOC108607732|XP_017854245.1|DBUS, LOC108607334|XP_017849983.2|DBUS
OG0008673	LOC117565143|XP_034100014.1|DALB	LOC108607976|XP_017854618.1|DBUS
OG0008679	LOC117577868|XP_034118715.1|DALB	LOC108605609|XP_017850876.1|DBUS
OG0008680	LOC117578024|XP_034119015.1|DALB	LOC108607169|XP_017853311.1|DBUS
OG0008681	LOC117577369|XP_034118185.1|DALB	LOC108606462|XP_017852073.1|DBUS
OG0008683	LOC117578203|XP_034119430.1|DALB	LOC108604974|XP_033150349.1|DBUS
OG0008685	LOC117570982|XP_034108820.1|DALB, LOC117570984|XP_034108821.1|DALB, LOC117568653|XP_034105341.1|DALB	LOC108596397|XP_017837569.1|DBUS
OG0008686	LOC117573865|XP_034113231.1|DALB	LOC108604260|XP_017849143.1|DBUS
OG0008687	LOC117571448|XP_034109484.1|DALB	LOC108596046|XP_017836920.1|DBUS
OG0008688	LOC117578331|XP_034119687.1|DALB	LOC108606157|XP_017851498.1|DBUS
OG0008689	LOC117575810|XP_034116093.1|DALB	LOC108602787|XP_017846488.1|DBUS
OG0008690	LOC117563506|XP_034097771.1|DALB	LOC108607278|XP_033150896.1|DBUS
OG0008691	LOC117571040|XP_034108899.1|DALB	LOC108599029|XP_017841256.2|DBUS
OG0008692	LOC117577794|XP_034118611.1|DALB	LOC108605695|XP_017850976.1|DBUS
OG0008694	LOC117564528|XP_034099243.1|DALB	LOC108605320|XP_017850479.1|DBUS
OG0008695	LOC117569366|XP_034106389.1|DALB	LOC108597416|XP_017839455.1|DBUS
OG0008697	LOC117572141|XP_034110671.1|DALB	LOC108598113|XP_017840219.1|DBUS
OG0008698	LOC117578131|XP_034119225.1|DALB	LOC108606820|XP_017852790.1|DBUS
OG0008704	LOC117564855|XP_034099684.1|DALB	LOC108599194|XP_017841482.1|DBUS
OG0008705	LOC117566069|XP_034101420.1|DALB	LOC108600641|XP_017843825.1|DBUS
OG0008707	LOC117573308|XP_034112307.1|DALB	LOC108606178|XP_017851517.1|DBUS
OG0008708	LOC117565490|XP_034100488.1|DALB	LOC108606804|XP_017852763.1|DBUS
OG0008709	LOC117576709|XP_034117616.1|DALB	LOC108604033|XP_017848777.1|DBUS
OG0008711	LOC117574330|XP_034114030.1|DALB	LOC108603486|XP_017847824.1|DBUS
OG0008712	LOC117566400|XP_034101804.1|DALB	LOC108597109|XP_017838976.1|DBUS
OG0008714	LOC117564737|XP_034099516.1|DALB	LOC108594306|XP_017834940.2|DBUS
OG0008715	LOC117574562|XP_034114324.1|DALB	LOC108601940|XP_017845409.1|DBUS
OG0008716	LOC117574573|XP_034114340.1|DALB	LOC108602128|XP_017845644.2|DBUS
OG0008717	LOC117570354|XP_034107815.1|DALB	LOC108600627|XP_017843802.2|DBUS
OG0008721	LOC117565126|XP_034099986.1|DALB	LOC108605071|XP_017850127.1|DBUS
OG0008722	LOC117575394|XP_034115462.1|DALB	LOC108602889|XP_017846687.1|DBUS
OG0008723	LOC117568444|XP_034105005.1|DALB	LOC108600624|XP_017843796.1|DBUS
OG0008724	LOC117564824|XP_034099639.1|DALB	LOC108602765|XP_033149878.1|DBUS
OG0008725	LOC117566568|XP_034102001.1|DALB	LOC108594780|XP_017835408.1|DBUS
OG0008726	LOC117569250|XP_034106215.1|DALB	LOC108594678|XP_033149154.1|DBUS
OG0008727	LOC117574752|XP_034114584.1|DALB	LOC108602217|XP_017845752.1|DBUS
OG0008728	LOC117574529|XP_034114282.1|DALB	LOC108604234|XP_017849092.1|DBUS
OG0008729	LOC117577923|XP_034118810.1|DALB	LOC108605784|XP_017851076.1|DBUS
OG0008730	LOC117573928|XP_034113344.1|DALB	LOC108607241|XP_017853408.1|DBUS
OG0008731	LOC117576253|XP_034116771.1|DALB	LOC108603215|XP_017847299.1|DBUS
OG0008732	LOC117563324|XP_034097478.1|DALB	LOC108608554|XP_017855465.1|DBUS
OG0008734	LOC117573487|XP_034112605.1|DALB	LOC108601599|XP_033149791.1|DBUS, LOC108601824|XP_017845250.1|DBUS
OG0008735	LOC117571105|XP_034108977.1|DALB	LOC108595830|XP_017836610.1|DBUS
OG0008736	LOC117567825|XP_034103958.1|DALB	LOC108596551|XP_017837937.1|DBUS
OG0008737	LOC117573800|XP_034113099.1|DALB	LOC108603768|XP_017848344.1|DBUS
OG0008738	LOC117563620|XP_034097911.1|DALB	LOC108608140|XP_017854865.2|DBUS
OG0008739	LOC117571151|XP_034109049.1|DALB	LOC108600764|XP_017844014.1|DBUS
OG0008740	LOC117570816|XP_034108567.1|DALB	LOC108595987|XP_017836764.2|DBUS
OG0008741	LOC117567292|XP_034103054.1|DALB	LOC108597725|XP_017839908.1|DBUS
OG0008742	LOC117567086|XP_034102733.1|DALB	LOC108599480|XP_017841810.1|DBUS
OG0008743	LOC117566930|XP_034102443.1|DALB	LOC108595880|XP_017836660.1|DBUS
OG0008744	LOC117570451|XP_034108002.1|DALB	LOC108595828|XP_017836608.1|DBUS
OG0008745	LOC117572343|XP_034110988.1|DALB	LOC108605103|XP_017850156.1|DBUS
OG0008746	LOC117576789|XP_034117733.1|DALB	LOC108603227|XP_017847327.1|DBUS
OG0008747	LOC117568979|XP_034105830.1|DALB	LOC108601039|XP_017844409.1|DBUS
OG0008748	LOC117564054|XP_034098566.1|DALB	LOC108608124|XP_017854842.1|DBUS
OG0008749	LOC117566074|XP_034101444.1|DALB	LOC108607648|XP_017854077.1|DBUS
OG0008750	LOC117564166|XP_034098724.1|DALB	LOC108599088|XP_017854621.2|DBUS
OG0008753	LOC117568435|XP_034104990.1|DALB	LOC108598544|XP_017840717.1|DBUS
OG0008754	LOC117567278|XP_034103035.1|DALB	LOC108595137|XP_017835789.1|DBUS
OG0008755	LOC117574453|XP_034114181.1|DALB	LOC108601277|XP_017844666.2|DBUS, LOC108601278|XP_017844667.1|DBUS
OG0008756	LOC117576306|XP_034116852.1|DALB	LOC108602614|XP_017846241.1|DBUS
OG0008757	LOC117576301|XP_034116846.1|DALB	LOC108602520|XP_017846143.1|DBUS
OG0008758	LOC117565950|XP_034101228.1|DALB	LOC108608545|XP_017855452.2|DBUS
OG0008759	LOC117563727|XP_034098086.1|DALB	LOC108608010|XP_033150844.1|DBUS
OG0008760	LOC117564385|XP_034098996.1|DALB	LOC108601567|XP_017844959.2|DBUS
OG0008761	LOC117578404|XP_034097283.1|DALB	LOC108608273|XP_017855069.1|DBUS
OG0008762	LOC117569599|XP_034106725.1|DALB	LOC108596360|XP_017837510.1|DBUS
OG0008763	LOC117564511|XP_034099221.1|DALB	LOC108605865|XP_017851197.2|DBUS
OG0008764	LOC117563793|XP_034098214.1|DALB	LOC108594216|XP_033150067.1|DBUS
OG0008765	LOC117570440|XP_034107988.1|DALB	LOC108596187|XP_017837191.1|DBUS
OG0008766	LOC117565761|XP_034100919.1|DALB	LOC108606970|XP_017853026.2|DBUS
OG0008767	LOC117568926|XP_034105728.1|DALB	LOC108605937|XP_017851247.1|DBUS, LOC108595606|XP_017836361.1|DBUS
OG0008768	LOC117572388|XP_034111051.1|DALB	LOC108597251|XP_017839193.1|DBUS
OG0008769	LOC117569248|XP_034106213.1|DALB	LOC108597557|XP_017839653.1|DBUS
OG0008770	LOC117571196|XP_034109129.1|DALB	LOC108597615|XP_017839743.1|DBUS
OG0008771	LOC117567255|XP_034102995.1|DALB	LOC108594735|XP_017835362.1|DBUS
OG0008772	LOC117570599|XP_034108233.1|DALB	LOC108595802|XP_017836581.1|DBUS
OG0008773	LOC117572147|XP_034110678.1|DALB	LOC108597441|XP_017839494.1|DBUS
OG0008774	LOC117570843|XP_034108615.1|DALB	LOC108595267|XP_017835969.1|DBUS
OG0008776	LOC117570256|XP_034107660.1|DALB	LOC108596781|XP_017838370.1|DBUS
OG0008777	LOC117568104|XP_034104387.1|DALB	LOC108597190|XP_017839107.1|DBUS
OG0008778	LOC117567448|XP_034103351.1|DALB	LOC108595148|XP_017835803.1|DBUS
OG0008779	LOC117578151|XP_034119260.1|DALB	LOC108605466|XP_017850640.1|DBUS
OG0008780	LOC117571422|XP_034109456.1|DALB	LOC108606407|XP_017851981.1|DBUS
OG0008781	LOC117564776|XP_034099569.1|DALB	LOC108605273|XP_017850394.1|DBUS
OG0008782	LOC117572190|XP_034110735.1|DALB	LOC108600515|XP_017843643.2|DBUS
OG0008783	LOC117571735|XP_034109945.1|DALB	LOC108595644|XP_017836406.1|DBUS
OG0008784	LOC117570487|XP_034108067.1|DALB	LOC108600844|XP_017844133.1|DBUS
OG0008785	LOC117564632|XP_034099382.1|DALB	LOC108607469|XP_017853796.2|DBUS
OG0008786	LOC117564569|XP_034099295.1|DALB	LOC108603537|XP_017847936.1|DBUS
OG0008787	LOC117569216|XP_034106181.1|DALB	LOC108599635|XP_017842096.1|DBUS, LOC108599634|XP_017842095.1|DBUS, LOC108599632|XP_017842093.1|DBUS, LOC108599633|XP_017842094.1|DBUS
OG0008788	LOC117568722|XP_034105431.1|DALB	LOC108599279|XP_017841565.1|DBUS
OG0008788	LOC117569876|XP_034107105.1|DALB	LOC108598128|XP_017840234.1|DBUS
OG0008789	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB	LOC108598785|XP_017841017.1|DBUS
OG0008790	LOC117572776|XP_034111763.1|DALB	LOC108597435|XP_017839482.1|DBUS
OG0008791	LOC117571519|XP_034109582.1|DALB	LOC108597475|XP_017839538.1|DBUS
OG0008792	LOC117571536|XP_034109616.1|DALB	LOC108596978|XP_017838721.1|DBUS
OG0008793	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB	LOC108596808|XP_017838408.1|DBUS
OG0008794	LOC117576016|XP_034116413.1|DALB, LOC117568189|XP_034104537.1|DALB	LOC108596035|XP_017836888.1|DBUS
OG0008795	LOC117575713|XP_034115939.1|DALB	LOC108601697|XP_017845098.2|DBUS
OG0008796	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB	LOC108601448|XP_017844835.1|DBUS
OG0008797	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB	LOC108602115|XP_017845629.1|DBUS
OG0008805	LOC117578197|XP_034119411.1|DALB	LOC108606831|XP_017852805.1|DBUS
OG0008806	LOC117564448|XP_034099120.1|DALB	LOC117134923|XP_033150318.1|DBUS
OG0008807	LOC117577661|XP_034118439.1|DALB	LOC108606533|XP_017852201.1|DBUS
OG0008808	LOC117577767|XP_034118569.1|DALB	LOC108606584|XP_017852302.1|DBUS
OG0008809	LOC117575556|XP_034115707.1|DALB	LOC108602461|XP_017846073.1|DBUS
OG0008811	LOC117575476|XP_034115600.1|DALB	LOC108604165|XP_017848987.1|DBUS
OG0008813	LOC117573797|XP_034113096.1|DALB	LOC108601973|XP_017845455.1|DBUS
OG0008816	LOC117572284|XP_034110881.1|DALB	LOC108598497|XP_017840654.2|DBUS
OG0008819	LOC117570814|XP_034108565.1|DALB	LOC108595177|XP_017835842.1|DBUS
OG0008820	LOC117565925|XP_034101189.1|DALB	LOC108605109|XP_017850164.2|DBUS
OG0008821	LOC117574919|XP_034114862.1|DALB	LOC108606316|XP_017851814.1|DBUS
OG0008823	LOC117573861|XP_034113228.1|DALB	LOC108605763|XP_017851054.1|DBUS
OG0008829	LOC117574152|XP_034113725.1|DALB	LOC108605192|XP_017850273.1|DBUS
OG0008830	LOC117574005|XP_034113473.1|DALB	LOC108605408|XP_033150330.1|DBUS
OG0008831	LOC117569517|XP_034106604.1|DALB	LOC108606689|XP_017852533.1|DBUS
OG0008832	LOC117563852|XP_034098274.1|DALB	LOC108606688|XP_017852530.1|DBUS
OG0008833	LOC117572968|XP_034111820.1|DALB	LOC108605813|XP_017851108.1|DBUS
OG0008834	LOC117575489|XP_034115615.1|DALB	LOC108604339|XP_017849252.1|DBUS
OG0008835	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB	LOC108601708|XP_017845113.1|DBUS
OG0008836	LOC117570329|XP_034107768.1|DALB	LOC108597023|XP_017838793.1|DBUS
OG0008837	LOC117571964|XP_034110354.1|DALB	LOC108597065|XP_017838878.1|DBUS
OG0008838	LOC117565409|XP_034100385.1|DALB	LOC108607707|XP_017854196.2|DBUS
OG0008839	LOC117569830|XP_034107046.1|DALB	LOC108596104|XP_017837013.1|DBUS
OG0008840	LOC117565785|XP_034100952.1|DALB	LOC108602385|XP_017845988.1|DBUS
OG0008841	LOC117569099|XP_034106007.1|DALB	LOC108597950|XP_033149603.1|DBUS
OG0008842	LOC117566621|XP_034102052.1|DALB	LOC108595599|XP_033149140.1|DBUS, LOC108594779|XP_017835407.1|DBUS
OG0008843	LOC117570058|XP_034107384.1|DALB	LOC108599644|XP_017842109.1|DBUS
OG0008845	LOC117565383|XP_034100351.1|DALB	LOC108599607|XP_017842053.2|DBUS
OG0008846	LOC117571388|XP_034109398.1|DALB	LOC108601062|XP_017844443.1|DBUS
OG0008847	LOC117575643|XP_034115814.1|DALB	LOC108603369|XP_017847621.1|DBUS
OG0008849	LOC117576730|XP_034117648.1|DALB	LOC108606931|XP_017852970.1|DBUS
OG0008850	LOC117566562|XP_034101995.1|DALB	LOC108594792|XP_017835420.1|DBUS
OG0008851	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB	LOC108601229|XP_017844620.2|DBUS
OG0008852	LOC117569571|XP_034106685.1|DALB	LOC108594689|XP_017835318.1|DBUS
OG0008854	LOC117565817|XP_034101008.1|DALB	LOC108594393|XP_017835045.1|DBUS
OG0008855	LOC117565566|XP_034100633.1|DALB	LOC108605147|XP_017850210.1|DBUS
OG0008856	LOC117573099|XP_034111902.1|DALB	LOC108607346|XP_017853519.1|DBUS
OG0008857	LOC117571415|XP_034109446.1|DALB	LOC108599943|XP_017842656.1|DBUS
OG0008858	LOC117567538|XP_034103474.1|DALB	LOC108598768|XP_017840997.2|DBUS
OG0008859	LOC117567515|XP_034103450.1|DALB	LOC108598813|XP_017841047.1|DBUS
OG0008860	LOC117573309|XP_034112304.1|DALB	LOC108604391|XP_017849338.1|DBUS
OG0008861	LOC117568808|XP_034105560.1|DALB	LOC108595481|XP_017836220.1|DBUS
OG0008862	LOC117576644|XP_034117468.1|DALB	LOC108603940|XP_017848623.1|DBUS
OG0008863	LOC117564485|XP_034099181.1|DALB	LOC108608481|XP_017855365.2|DBUS
OG0008864	LOC117570889|XP_034108677.1|DALB	LOC108595006|XP_017835630.1|DBUS
OG0008865	LOC117565484|XP_034100477.1|DALB	LOC108597253|XP_017839198.2|DBUS
OG0008866	LOC117563679|XP_034097997.1|DALB	LOC108596405|XP_017837587.2|DBUS
OG0008867	LOC117566446|XP_034101871.1|DALB	LOC108605021|XP_017850077.1|DBUS
OG0008868	LOC117568306|XP_034104743.1|DALB	LOC108597331|XP_017839315.1|DBUS
OG0008869	LOC117568678|XP_034105373.1|DALB	LOC108600899|XP_017844213.2|DBUS
OG0008870	LOC117571356|XP_034109356.1|DALB	LOC108598972|XP_017841234.1|DBUS
OG0008871	LOC117567280|XP_034103037.1|DALB	LOC108600945|XP_017844277.1|DBUS
OG0008872	LOC117564257|XP_034098849.1|DALB	LOC108596422|XP_017837635.1|DBUS
OG0008873	LOC117563529|XP_034097799.1|DALB	LOC108603942|XP_017848666.1|DBUS
OG0008874	LOC117571514|XP_034109578.1|DALB	LOC108594888|XP_017835514.1|DBUS
OG0008875	LOC117572691|XP_034111633.1|DALB	LOC108596435|XP_017837653.1|DBUS
OG0008876	LOC117573206|XP_034112094.1|DALB	LOC108607421|XP_017853709.1|DBUS
OG0008877	LOC117568539|XP_034105148.1|DALB	LOC108600681|XP_017843877.1|DBUS
OG0008878	LOC117563440|XP_034097667.1|DALB	LOC108598158|XP_017840267.1|DBUS
OG0008879	LOC117569396|XP_034106423.1|DALB	LOC108605897|XP_017851201.1|DBUS
OG0008880	LOC117576567|XP_034117297.1|DALB	LOC108597448|XP_017839502.2|DBUS
OG0008881	LOC117570657|XP_034108333.1|DALB	LOC108597483|XP_017839549.1|DBUS
OG0008882	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB	LOC108607715|XP_033149961.1|DBUS
OG0008883	LOC117576442|XP_034117096.1|DALB	LOC108603437|XP_017847748.1|DBUS
OG0008884	LOC117574849|XP_034114739.1|DALB	LOC108602590|XP_017846218.1|DBUS
OG0008885	LOC117563596|XP_034097875.1|DALB	LOC108594513|XP_017835205.2|DBUS
OG0008886	LOC117568710|XP_034105415.1|DALB	LOC108596466|XP_017837712.1|DBUS
OG0008887	LOC117570567|XP_034108190.1|DALB	LOC108597116|XP_017838982.1|DBUS
OG0008888	LOC117567054|XP_034102673.1|DALB	LOC108598851|XP_017841098.1|DBUS
OG0008889	LOC117571535|XP_034109615.1|DALB	LOC108595264|XP_017836002.1|DBUS
OG0008891	LOC117567569|XP_034103527.1|DALB	LOC108600942|XP_017844270.1|DBUS
OG0008892	LOC117570826|XP_034108581.1|DALB	LOC108597184|XP_017839099.1|DBUS
OG0008893	LOC117567304|XP_034103080.1|DALB	LOC108598588|XP_017840771.1|DBUS
OG0008895	LOC117575804|XP_034116082.1|DALB	LOC108602783|XP_017846484.1|DBUS
OG0008897	LOC117576683|XP_034117570.1|DALB	LOC108602867|XP_017846645.1|DBUS
OG0008898	LOC117570274|XP_034107681.1|DALB	LOC108596594|XP_017838012.1|DBUS
OG0008899	LOC117566122|XP_034101489.1|DALB	LOC108607451|XP_017853777.2|DBUS
OG0008900	LOC117563234|XP_034097328.1|DALB	LOC108607581|XP_017853966.1|DBUS
OG0008901	LOC117569169|XP_034106126.1|DALB	LOC108601009|XP_017844368.1|DBUS
OG0008902	LOC117573151|XP_034111994.1|DALB	LOC108607356|XP_017853539.1|DBUS
OG0008903	LOC117565819|XP_034101010.1|DALB	LOC108603400|XP_017847677.2|DBUS
OG0008904	LOC117566545|XP_034101977.1|DALB	LOC108594879|XP_017835506.1|DBUS
OG0008905	LOC117573089|XP_034111877.1|DALB	LOC108607335|XP_033150530.1|DBUS
OG0008906	LOC117568880|XP_034105671.1|DALB	LOC108600127|XP_017842998.1|DBUS
OG0008907	LOC117573314|XP_034112313.1|DALB	LOC108601528|XP_017844917.1|DBUS
OG0008908	LOC117576243|XP_034116753.1|DALB	LOC108603737|XP_017848281.1|DBUS
OG0008909	LOC117573395|XP_034112489.1|DALB	LOC108601976|XP_017845459.1|DBUS
OG0008910	LOC117576318|XP_034116866.1|DALB	LOC108603756|XP_017848323.1|DBUS
OG0008911	LOC117574928|XP_034114870.1|DALB	LOC108603317|XP_017847519.1|DBUS
OG0008912	LOC117575216|XP_034115233.1|DALB	LOC108602224|XP_017845760.1|DBUS
OG0008913	LOC117574803|XP_034114659.1|DALB	LOC108603278|XP_017847427.1|DBUS
OG0008914	LOC117574757|XP_034114592.1|DALB	LOC108602649|XP_017846284.1|DBUS
OG0008915	LOC117576181|XP_034116661.1|DALB	LOC108602413|XP_017846015.1|DBUS
OG0008916	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB	LOC108608515|XP_033150028.1|DBUS
OG0008917	LOC117565330|XP_034100267.1|DALB	LOC108600039|XP_017842664.2|DBUS
OG0008918	LOC117565986|XP_034101290.1|DALB	LOC108607279|XP_017853463.1|DBUS, LOC108594512|XP_017835203.1|DBUS
OG0008919	LOC117564142|XP_034098695.1|DALB	LOC108603166|XP_033150829.1|DBUS
OG0008921	LOC117565947|XP_034101225.1|DALB	LOC108608192|XP_017854951.1|DBUS
OG0008923	LOC117570116|XP_034107470.1|DALB	LOC108595243|XP_017835931.1|DBUS
OG0008924	LOC117569678|XP_034106817.1|DALB	LOC108597105|XP_017838966.1|DBUS
