Orthogroup	DSAN.longest_only	DANA.longest_only
OG0008939	LOC120444962|XP_039480912.1|DSAN	LOC6494606|XP_001960021.1|DANA
OG0008940	LOC120446900|XP_039484052.1|DSAN	LOC6494456|XP_001960289.1|DANA
OG0008941	LOC120457385|XP_039500869.1|DSAN	LOC6503551|XP_032308752.1|DANA
OG0008942	LOC120456094|XP_039498624.1|DSAN	LOC6505159|XP_001965458.3|DANA
OG0008943	LOC120456733|XP_039499654.1|DSAN	LOC6503037|XP_001963365.2|DANA
OG0008944	LOC120454954|XP_039496667.1|DSAN	LOC6503744|XP_001963821.1|DANA
OG0008945	LOC120457420|XP_039500952.1|DSAN	LOC6503709|XP_001963885.1|DANA
OG0008946	LOC120455129|XP_039496955.1|DSAN	LOC6503101|XP_001963424.1|DANA
OG0008947	LOC120455596|XP_039497904.1|DSAN	LOC6504699|XP_032309089.1|DANA
OG0008948	LOC120455339|XP_039497355.1|DSAN	LOC6504878|XP_032309246.1|DANA
OG0008949	LOC120448387|XP_039486309.1|DSAN	LOC26514506|XP_014765632.1|DANA
OG0008950	LOC120456961|XP_039500040.1|DSAN	LOC116655069|XP_032308014.1|DANA, LOC6505144|XP_001965433.2|DANA, LOC6504299|XP_001967689.2|DANA, LOC116656482|XP_032312034.1|DANA
OG0008951	LOC120447788|XP_039485280.1|DSAN	LOC6506551|XP_032310100.1|DANA
OG0008952	LOC120454993|XP_039496727.1|DSAN	LOC6505275|XP_001965666.1|DANA
OG0008953	LOC120448494|XP_039486457.1|DSAN	LOC6506264|XP_032310064.1|DANA
OG0008955	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN	LOC6507424|XP_001956041.1|DANA
OG0008956	LOC120456298|XP_039498982.1|DSAN	LOC26513708|XP_014765522.2|DANA
OG0008957	LOC120449333|XP_039487666.1|DSAN	LOC26514685|XP_032309769.1|DANA
OG0008958	LOC120447443|XP_039484734.1|DSAN	LOC6507788|XP_001956343.2|DANA
OG0008959	LOC120449466|XP_039487871.1|DSAN	LOC6507111|XP_032310802.1|DANA
OG0008960	LOC120447547|XP_039484928.1|DSAN	LOC6507137|XP_001956606.2|DANA
OG0008961	LOC120446454|XP_039483383.1|DSAN	LOC6497616|XP_001961706.1|DANA
OG0008962	LOC120456215|XP_039498831.1|DSAN	LOC6503662|XP_001963978.1|DANA
OG0008963	LOC120457035|XP_039500136.1|DSAN	LOC6504990|XP_001965678.1|DANA
OG0008964	LOC120455913|XP_039498357.1|DSAN	LOC6503944|XP_001963889.3|DANA
OG0008965	LOC120452492|XP_039492678.1|DSAN	LOC26513846|XP_032311074.1|DANA
OG0008966	LOC120451080|XP_039490379.1|DSAN	LOC6497783|XP_001961443.1|DANA
OG0008967	LOC120449710|XP_039488260.1|DSAN	LOC6506227|XP_001958305.1|DANA
OG0008968	LOC120458722|XP_039502406.1|DSAN	LOC6497996|XP_001961864.1|DANA
OG0008969	LOC120458645|XP_039502308.1|DSAN	LOC6502435|XP_001961860.2|DANA
OG0008970	LOC120458265|XP_039501789.1|DSAN	LOC6497545|XP_032307442.1|DANA, LOC6497544|XP_001961859.1|DANA
OG0008971	LOC120448561|XP_039486551.1|DSAN	LOC6507732|XP_032310282.1|DANA
OG0008972	LOC120449917|XP_039488544.1|DSAN	LOC6506192|XP_001958370.1|DANA, LOC6506193|XP_001958369.1|DANA
OG0008973	LOC120449980|XP_039488623.1|DSAN	LOC6506333|XP_001958082.1|DANA
OG0008974	LOC120453918|XP_039494787.1|DSAN, LOC120453922|XP_039494791.1|DSAN	LOC6499019|XP_001955503.1|DANA, LOC6499017|XP_001955505.1|DANA, LOC6499018|XP_001955504.1|DANA
OG0008975	LOC120444126|XP_039479623.1|DSAN, LOC120444125|XP_039479621.1|DSAN	LOC6495351|XP_014763271.1|DANA
OG0008976	LOC120450009|XP_039488660.1|DSAN, LOC120449406|XP_039487793.1|DSAN	LOC6493647|XP_001958159.2|DANA
OG0008977	LOC120453120|XP_039493602.1|DSAN	LOC6505732|XP_001964993.1|DANA
OG0008978	LOC120453548|XP_039494238.1|DSAN	LOC6505832|XP_001965034.1|DANA, LOC6496669|XP_001961369.1|DANA
OG0008979	LOC120444027|XP_039479467.1|DSAN	LOC6505980|XP_001965060.1|DANA
OG0008983	LOC120445955|XP_039482576.1|DSAN	LOC6495734|XP_001959460.1|DANA
OG0008985	LOC120448644|XP_039486705.1|DSAN	LOC6507020|XP_001956810.1|DANA
OG0008986	LOC120451869|XP_039491810.1|DSAN	LOC6501133|XP_001954614.1|DANA
OG0008987	LOC120453440|XP_039494085.1|DSAN	LOC6496985|XP_001962994.1|DANA
OG0008988	LOC120452673|XP_039492949.1|DSAN	LOC6501567|XP_001955488.2|DANA
OG0008989	LOC120454972|XP_039496688.1|DSAN	LOC6505115|XP_001965432.2|DANA
OG0008990	LOC120449780|XP_039488354.1|DSAN	LOC6507289|XP_001956306.1|DANA
OG0008992	LOC120451451|XP_039491064.1|DSAN	LOC6500690|XP_001953729.2|DANA
OG0008993	LOC120448544|XP_039486525.1|DSAN	LOC6507190|XP_001956517.1|DANA
OG0008994	LOC120455745|XP_039498105.1|DSAN	LOC6497449|XP_001962055.1|DANA
OG0008995	LOC120446209|XP_039482998.1|DSAN	LOC6496306|XP_001960664.2|DANA
OG0008996	LOC120455963|XP_039498441.1|DSAN	LOC6504904|XP_001966562.1|DANA
OG0008997	LOC120455412|XP_039497491.1|DSAN	LOC6504887|XP_001966532.1|DANA
OG0008999	LOC120455677|XP_039498022.1|DSAN	LOC6498809|XP_001967301.3|DANA
OG0009000	LOC120454958|XP_039496670.1|DSAN	LOC6503640|XP_001964017.2|DANA
OG0009001	LOC120444446|XP_039480040.1|DSAN	LOC6497519|XP_001961920.1|DANA
OG0009002	LOC120454604|XP_039495997.1|DSAN	LOC26513770|XP_014767211.1|DANA
OG0009003	LOC120448424|XP_039486358.1|DSAN	LOC6506386|XP_001957973.2|DANA
OG0009004	LOC120457730|XP_039501164.1|DSAN	LOC6495388|XP_001958721.1|DANA
OG0009005	LOC120444080|XP_039479533.1|DSAN	LOC6497052|XP_001962846.1|DANA
OG0009006	LOC120453289|XP_039493852.1|DSAN	LOC6505677|XP_001964477.1|DANA
OG0009007	LOC120449210|XP_039487511.1|DSAN	LOC6507003|XP_032310249.1|DANA
OG0009008	LOC120451603|XP_039491368.1|DSAN	LOC6500137|XP_001953154.1|DANA
OG0009009	LOC120447909|XP_039485493.1|DSAN	LOC6507406|XP_001956078.1|DANA
OG0009010	LOC120448325|XP_039486209.1|DSAN	LOC6506824|XP_001957173.1|DANA
OG0009011	LOC120450205|XP_039489006.1|DSAN	LOC6506518|XP_001957730.1|DANA
OG0009012	LOC120446153|XP_039482916.1|DSAN	LOC6494951|XP_032306444.1|DANA
OG0009013	LOC120455626|XP_039497943.1|DSAN	LOC6503537|XP_001964194.1|DANA
OG0009014	LOC120450232|XP_039489044.1|DSAN	LOC6493397|XP_001957669.1|DANA
OG0009015	LOC120449554|XP_039488017.1|DSAN	LOC6493508|XP_001957894.2|DANA
OG0009016	LOC120448425|XP_039486359.1|DSAN	LOC6493500|XP_001957873.2|DANA
OG0009017	LOC120455697|XP_039498042.1|DSAN	LOC6497796|XP_001961464.1|DANA
OG0009018	LOC120454823|XP_039496213.1|DSAN	LOC6503310|XP_032308645.1|DANA
OG0009019	LOC120454913|XP_039496544.1|DSAN	LOC6504358|XP_032311693.1|DANA
OG0009020	LOC120451249|XP_039490705.1|DSAN	LOC6499500|XP_014766112.1|DANA
OG0009021	LOC120451133|XP_039490480.1|DSAN	LOC6501127|XP_001954600.1|DANA
OG0009022	LOC120454028|XP_039494952.1|DSAN	LOC6500874|XP_032312201.1|DANA
OG0009023	LOC120454292|XP_039495419.1|DSAN	LOC6501491|XP_001955357.1|DANA
OG0009024	LOC120451147|XP_039490508.1|DSAN	LOC6505830|XP_001964448.1|DANA
OG0009025	LOC120451398|XP_039490998.1|DSAN	LOC6499836|XP_001953809.1|DANA
OG0009026	LOC120453341|XP_039493941.1|DSAN	LOC6501648|XP_001955676.2|DANA
OG0009027	LOC120444593|XP_039480301.1|DSAN	LOC26515402|XP_014764124.1|DANA
OG0009028	LOC120449113|XP_039487357.1|DSAN	LOC6507297|XP_001956294.1|DANA
OG0009029	LOC120453214|XP_039493742.1|DSAN	LOC6498403|XP_001962725.1|DANA
OG0009030	LOC120458234|XP_039501753.1|DSAN	LOC6497976|XP_001961829.1|DANA
OG0009031	LOC120453178|XP_039493673.1|DSAN	LOC6500097|XP_001953233.1|DANA
OG0009032	LOC120453179|XP_039493674.1|DSAN	LOC6500448|XP_001953232.1|DANA
OG0009033	LOC120458386|XP_039501939.1|DSAN	LOC6498453|XP_001962852.3|DANA
OG0009034	LOC120458534|XP_039502145.1|DSAN	LOC6496701|XP_032309178.1|DANA
OG0009035	LOC120458516|XP_039502123.1|DSAN	LOC6504543|XP_001964928.1|DANA
OG0009036	LOC120455118|XP_039496947.1|DSAN	LOC6494345|XP_001960493.1|DANA
OG0009037	LOC120447957|XP_039485585.1|DSAN	LOC6498493|XP_032310961.1|DANA
OG0009038	LOC120452652|XP_039492904.1|DSAN	LOC26514583|XP_014767305.1|DANA
OG0009039	LOC120453790|XP_039494594.1|DSAN	LOC6499263|XP_001954998.1|DANA
OG0009040	LOC120445300|XP_039481537.1|DSAN	LOC6494201|XP_001960761.1|DANA
OG0009041	LOC120451716|XP_039491553.1|DSAN	LOC6498846|XP_001955811.1|DANA
OG0009042	LOC120458436|XP_039502013.1|DSAN	LOC6504223|XP_001965131.1|DANA
OG0009043	LOC120446140|XP_039482899.1|DSAN	LOC6497080|XP_001962796.1|DANA
OG0009044	LOC120453330|XP_039493927.1|DSAN	LOC6496987|XP_001962991.1|DANA
OG0009045	LOC120452955|XP_039493374.1|DSAN	LOC6501142|XP_014766904.1|DANA
OG0009046	LOC120450460|XP_039489413.1|DSAN	LOC6493802|XP_032310838.1|DANA
OG0009047	LOC120458942|XP_039502730.1|DSAN	LOC6495995|XP_014763580.1|DANA
OG0009048	LOC120458889|XP_039502662.1|DSAN	LOC6504311|XP_001965045.1|DANA
OG0009049	LOC120453656|XP_039494384.1|DSAN	LOC6494187|XP_001965966.1|DANA
OG0009050	LOC120444157|XP_039479670.1|DSAN	LOC6497094|XP_001962767.1|DANA
OG0009051	LOC120447211|XP_039484657.1|DSAN	LOC6508047|XP_001959039.1|DANA
OG0009052	LOC120453522|XP_039494203.1|DSAN	LOC6499638|XP_001954244.1|DANA
OG0009053	LOC120451846|XP_039491757.1|DSAN	LOC6503416|XP_032312307.1|DANA
OG0009054	LOC120452573|XP_039492789.1|DSAN	LOC6500536|XP_014766603.1|DANA
OG0009055	LOC120446826|XP_039483941.1|DSAN	LOC6497524|XP_001961910.1|DANA
OG0009056	LOC120444723|XP_039480576.1|DSAN	LOC6497287|XP_001962387.2|DANA
OG0009057	LOC120449319|XP_039487650.1|DSAN	LOC6507667|XP_014765398.1|DANA
OG0009058	LOC120454839|XP_039496257.1|DSAN	LOC6498715|XP_032311981.1|DANA
OG0009059	LOC120449037|XP_039487255.1|DSAN	LOC6493406|XP_014764362.1|DANA
OG0009060	LOC120454488|XP_039495768.1|DSAN	LOC6501253|XP_001954855.1|DANA
OG0009061	LOC120444977|XP_039480934.1|DSAN	LOC6495508|XP_001959001.1|DANA
OG0009062	LOC120444323|XP_039479806.1|DSAN	LOC6496430|XP_001960900.1|DANA
OG0009063	LOC120444904|XP_039480828.1|DSAN	LOC6497870|XP_014761860.1|DANA
OG0009064	LOC120446448|XP_039483371.1|DSAN	LOC6495157|XP_001958942.1|DANA
OG0009065	LOC120451513|XP_039491206.1|DSAN	LOC6501537|XP_001955441.1|DANA
OG0009066	LOC120448864|XP_039487011.1|DSAN	LOC6507757|XP_001956286.1|DANA
OG0009067	LOC120450510|XP_039489498.1|DSAN	LOC6493840|XP_014764574.1|DANA
OG0009068	LOC120444085|XP_039479542.1|DSAN	LOC6494571|XP_032307293.1|DANA
OG0009069	LOC120458913|XP_039502694.1|DSAN	LOC6506085|XP_001965113.2|DANA
OG0009070	LOC120455973|XP_039498460.1|DSAN	LOC6494340|XP_014762757.1|DANA
OG0009071	LOC120454584|XP_039495947.1|DSAN	LOC6500052|XP_014766356.1|DANA
OG0009072	LOC120452360|XP_039492469.1|DSAN	LOC6502721|XP_001964369.1|DANA
OG0009073	LOC120453547|XP_039494234.1|DSAN	LOC6500131|XP_001953164.1|DANA
OG0009074	LOC120453864|XP_039494702.1|DSAN	LOC6499430|XP_001954655.1|DANA
OG0009075	LOC120450900|XP_039490082.1|DSAN	LOC6498881|XP_001955748.1|DANA
OG0009076	LOC120454358|XP_039495513.1|DSAN	LOC6499622|XP_001954275.1|DANA
OG0009077	LOC120453293|XP_039493857.1|DSAN	LOC6501670|XP_001955719.2|DANA
OG0009078	LOC120452224|XP_039492284.1|DSAN	LOC6499538|XP_001954414.1|DANA
OG0009079	LOC120453382|XP_039493993.1|DSAN	LOC6503452|XP_032312324.1|DANA
OG0009080	LOC120452953|XP_039493373.1|DSAN	LOC6498835|XP_032307446.1|DANA, LOC116654911|XP_032307437.1|DANA, LOC6501322|XP_001954992.1|DANA
OG0009081	LOC120452862|XP_039493241.1|DSAN	LOC6499591|XP_001954336.1|DANA
OG0009082	LOC120452353|XP_039492461.1|DSAN	LOC6505699|XP_001964433.1|DANA
OG0009083	LOC120456173|XP_039498773.1|DSAN	LOC6503930|XP_001963864.3|DANA
OG0009084	LOC120451615|XP_039491389.1|DSAN	LOC6500333|XP_014766506.1|DANA
OG0009085	LOC120453785|XP_039494569.1|DSAN	LOC6499527|XP_001954438.1|DANA
OG0009086	LOC120451606|XP_039491374.1|DSAN	LOC6499607|XP_014766148.1|DANA
OG0009087	LOC120452718|XP_039493018.1|DSAN	LOC6501453|XP_001955289.2|DANA
OG0009088	LOC120454077|XP_039495020.1|DSAN	LOC6505558|XP_032305718.1|DANA, LOC6505556|XP_001964707.2|DANA
OG0009089	LOC120454899|XP_039496504.1|DSAN	LOC6503615|XP_001964062.1|DANA
OG0009090	LOC120453588|XP_039494282.1|DSAN	LOC6499024|XP_001955490.1|DANA
OG0009091	LOC120454031|XP_039494958.1|DSAN	LOC6499616|XP_001954284.2|DANA
OG0009092	LOC120451808|XP_039491698.1|DSAN	LOC6499212|XP_014765940.1|DANA
OG0009093	LOC120451141|XP_039490496.1|DSAN	LOC6500371|XP_001953071.1|DANA
OG0009094	LOC120453730|XP_039494492.1|DSAN	LOC6505998|XP_001964755.3|DANA
OG0009095	LOC120453286|XP_039493847.1|DSAN	LOC6505997|XP_001964753.2|DANA
OG0009096	LOC120452544|XP_039492753.1|DSAN	LOC6501339|XP_001955023.1|DANA
OG0009097	LOC120452648|XP_039492900.1|DSAN	LOC6499251|XP_001955022.2|DANA
OG0009098	LOC120454589|XP_039495973.1|DSAN	LOC6501335|XP_001955015.1|DANA
OG0009099	LOC120450829|XP_039489946.1|DSAN	LOC6501582|XP_001955519.1|DANA
OG0009100	LOC120450738|XP_039489795.1|DSAN	LOC6497346|XP_001962272.1|DANA
OG0009101	LOC120451858|XP_039491796.1|DSAN	LOC6497993|XP_001961853.1|DANA
OG0009102	LOC120456193|XP_039498810.1|DSAN	LOC6497854|XP_014761851.1|DANA
OG0009103	LOC120455537|XP_039497787.1|DSAN	LOC6498061|XP_001962003.1|DANA
OG0009104	LOC120458345|XP_039501896.1|DSAN	LOC6497474|XP_001962000.1|DANA
OG0009105	LOC120458477|XP_039502071.1|DSAN	LOC6498455|XP_001962859.2|DANA
OG0009106	LOC120458354|XP_039501904.1|DSAN	LOC6498124|XP_001962128.1|DANA
OG0009107	LOC120457182|XP_039500418.1|DSAN	LOC6498662|XP_001963268.1|DANA
OG0009108	LOC120453699|XP_039494454.1|DSAN	LOC6501306|XP_001954962.2|DANA
OG0009109	LOC120458855|XP_039502616.1|DSAN	LOC6498483|XP_001962918.1|DANA
OG0009110	LOC120455468|XP_039497627.1|DSAN	LOC6507500|XP_001965387.1|DANA
OG0009111	LOC120449577|XP_039488065.1|DSAN	LOC6507699|XP_001956167.1|DANA
OG0009112	LOC120443868|XP_039479169.1|DSAN	LOC6507962|XP_001965362.1|DANA
OG0009113	LOC120443891|XP_039479252.1|DSAN	LOC6498619|XP_001963166.2|DANA
OG0009114	LOC120454209|XP_039495243.1|DSAN	LOC6505506|XP_001964956.2|DANA
OG0009115	LOC120443689|XP_039478863.1|DSAN	LOC6498217|XP_001962324.1|DANA
OG0009116	LOC120453879|XP_039494730.1|DSAN	LOC6497731|XP_001961469.1|DANA
OG0009117	LOC120458884|XP_039502654.1|DSAN	LOC6497137|XP_001962685.2|DANA
OG0009118	LOC120456272|XP_039498934.1|DSAN	LOC6504128|XP_001964240.1|DANA
OG0009119	LOC120458056|XP_039501499.1|DSAN	LOC6497103|XP_001962749.1|DANA
OG0009120	LOC120450050|XP_039488740.1|DSAN	LOC6507284|XP_001956312.3|DANA
OG0009121	LOC120444834|XP_039480724.1|DSAN	LOC6496581|XP_001961194.2|DANA
OG0009122	LOC120446657|XP_039483663.1|DSAN	LOC6494705|XP_032306950.1|DANA
OG0009123	LOC120444418|XP_039479979.1|DSAN	LOC6495049|XP_001959171.1|DANA
OG0009124	LOC120451071|XP_039490367.1|DSAN	LOC6497830|XP_001961533.2|DANA
OG0009125	LOC120452433|XP_039492598.1|DSAN	LOC6495533|XP_001959048.1|DANA
OG0009126	LOC120446195|XP_039482978.1|DSAN	LOC6496051|XP_001960118.1|DANA
OG0009127	LOC120444498|XP_039480144.1|DSAN	LOC6494104|XP_001960968.1|DANA
OG0009128	LOC120453509|XP_039494192.1|DSAN	LOC6495553|XP_001959088.1|DANA
OG0009129	LOC120458383|XP_039501936.1|DSAN	LOC6495218|XP_001958822.1|DANA
OG0009130	LOC120445871|XP_039482453.1|DSAN	LOC6496481|XP_014763854.1|DANA
OG0009131	LOC120448840|XP_039486980.1|DSAN	LOC6494098|XP_014762638.1|DANA
OG0009132	LOC120444437|XP_039480029.1|DSAN	LOC6494396|XP_001960408.1|DANA
OG0009133	LOC120445911|XP_039482503.1|DSAN	LOC6496525|XP_001961069.1|DANA
OG0009134	LOC120446403|XP_039483277.1|DSAN	LOC6496215|XP_001960464.1|DANA
OG0009135	LOC120444161|XP_039479673.1|DSAN	LOC6495560|XP_001959104.2|DANA
OG0009136	LOC120445196|XP_039481353.1|DSAN	LOC6494661|XP_001959913.1|DANA
OG0009137	LOC120445480|XP_039481859.1|DSAN	LOC6495701|XP_001959402.1|DANA
OG0009138	LOC120446432|XP_039483331.1|DSAN	LOC6494928|XP_001959399.1|DANA
OG0009139	LOC120444503|XP_039480151.1|DSAN	LOC6494654|XP_001959925.1|DANA
OG0009140	LOC120457715|XP_039501146.1|DSAN	LOC6495389|XP_001958724.1|DANA
OG0009141	LOC120458490|XP_039502090.1|DSAN	LOC6495537|XP_001959052.1|DANA
OG0009142	LOC120443750|XP_039478947.1|DSAN	LOC6495098|XP_001959072.1|DANA
OG0009143	LOC120444540|XP_039480222.1|DSAN	LOC6496419|XP_001960876.2|DANA
OG0009144	LOC120444545|XP_039480227.1|DSAN	LOC26515427|XP_014764129.1|DANA
OG0009145	LOC120447193|XP_039484614.1|DSAN	LOC6494464|XP_001960279.1|DANA
OG0009146	LOC120445579|XP_039482002.1|DSAN	LOC6496549|XP_001961122.1|DANA
OG0009147	LOC120445562|XP_039481974.1|DSAN	LOC6494266|XP_001960637.1|DANA
OG0009148	LOC120451590|XP_039491346.1|DSAN	LOC6495219|XP_001958819.1|DANA
OG0009149	LOC120445535|XP_039481936.1|DSAN	LOC6494585|XP_001960058.2|DANA
OG0009150	LOC120446490|XP_039483431.1|DSAN	LOC6496536|XP_001961093.1|DANA
OG0009151	LOC120457774|XP_039501205.1|DSAN	LOC6495395|XP_001958747.1|DANA
OG0009152	LOC120448244|XP_039486091.1|DSAN	LOC6495331|XP_001958618.1|DANA
OG0009153	LOC120446312|XP_039483162.1|DSAN	LOC6495739|XP_001959470.1|DANA
OG0009154	LOC120452473|XP_039492646.1|DSAN	LOC6501455|XP_001955293.1|DANA
OG0009155	LOC120443898|XP_039479258.1|DSAN	LOC6495411|XP_001958784.1|DANA
OG0009156	LOC120458907|XP_039502687.1|DSAN	LOC6505370|XP_001964863.1|DANA
OG0009157	LOC120445796|XP_039482341.1|DSAN	LOC6497537|XP_001961883.1|DANA
OG0009158	LOC120449433|XP_039487832.1|DSAN	LOC6507526|XP_001955858.1|DANA
OG0009159	LOC120455455|XP_039497608.1|DSAN	LOC6504575|XP_001966597.1|DANA
OG0009160	LOC120443943|XP_039479325.1|DSAN	LOC6502912|XP_001963603.2|DANA
OG0009161	LOC120455344|XP_039497367.1|DSAN	LOC6504611|XP_001966530.2|DANA
OG0009162	LOC120448412|XP_039486342.1|DSAN	LOC6506950|XP_001956931.1|DANA
OG0009163	LOC120447688|XP_039485152.1|DSAN	LOC6493448|XP_014764383.1|DANA
OG0009164	LOC120450140|XP_039488901.1|DSAN	LOC6507469|XP_001955953.2|DANA
OG0009165	LOC120448580|XP_039486587.1|DSAN	LOC6493533|XP_001957953.1|DANA
OG0009166	LOC120447741|XP_039485222.1|DSAN	LOC6506229|XP_001958301.2|DANA
OG0009167	LOC120449340|XP_039487679.1|DSAN	LOC6493151|XP_001957154.1|DANA
OG0009168	LOC120449344|XP_039487685.1|DSAN	LOC6506831|XP_032309660.1|DANA
OG0009169	LOC120450220|XP_039489028.1|DSAN	LOC6507763|XP_032310630.1|DANA
OG0009170	LOC120448588|XP_039486604.1|DSAN	LOC6493185|XP_001957218.1|DANA
OG0009171	LOC120450354|XP_039489264.1|DSAN	LOC6507037|XP_001956776.1|DANA
OG0009172	LOC120448167|XP_039485939.1|DSAN	LOC6507916|XP_001956595.2|DANA
OG0009173	LOC120450096|XP_039488824.1|DSAN	LOC6493121|XP_001957088.1|DANA
OG0009174	LOC120455845|XP_039498249.1|DSAN	LOC6502362|XP_001967532.1|DANA
OG0009175	LOC120455538|XP_039497804.1|DSAN	LOC6498346|XP_001962591.1|DANA
OG0009176	LOC120450644|XP_039489732.1|DSAN	LOC6507833|XP_001956439.1|DANA
OG0009178	LOC120449365|XP_039487729.1|DSAN	LOC6493246|XP_001957350.1|DANA
OG0009179	LOC120449194|XP_039487481.1|DSAN	LOC6493873|XP_032310251.1|DANA
OG0009180	LOC120448837|XP_039486972.1|DSAN	LOC6507228|XP_001956429.1|DANA
OG0009181	LOC120449598|XP_039488099.1|DSAN	LOC6493204|XP_001957256.2|DANA
OG0009182	LOC120450355|XP_039489265.1|DSAN	LOC6493607|XP_032310743.1|DANA
OG0009183	LOC120448408|XP_039486339.1|DSAN	LOC6493820|XP_001958502.1|DANA
OG0009184	LOC120449668|XP_039488201.1|DSAN	LOC6506098|XP_001958561.2|DANA
OG0009185	LOC120447442|XP_039484733.1|DSAN	LOC6507789|XP_001956345.1|DANA
OG0009186	LOC120449955|XP_039488590.1|DSAN	LOC6506753|XP_001957304.2|DANA
OG0009187	LOC120451242|XP_039490688.1|DSAN	LOC6500693|XP_001953738.1|DANA
OG0009188	LOC120446577|XP_039483532.1|DSAN	LOC6496067|XP_001960148.1|DANA
OG0009189	LOC120448208|XP_039486020.1|DSAN	LOC6506909|XP_032310313.1|DANA
OG0009190	LOC120449893|XP_039488509.1|DSAN	LOC6507538|XP_001955879.1|DANA
OG0009191	LOC120458636|XP_039502294.1|DSAN	LOC26514173|XP_014763985.1|DANA
OG0009192	LOC120456655|XP_039499521.1|DSAN	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA
OG0009193	LOC120450962|XP_039490188.1|DSAN	LOC6498223|XP_001962331.2|DANA
OG0009195	LOC120448699|XP_039486788.1|DSAN	LOC6493463|XP_001957812.1|DANA
OG0009196	LOC120450074|XP_039488793.1|DSAN	LOC6506471|XP_032310230.1|DANA
OG0009197	LOC120448114|XP_039485852.1|DSAN	LOC26514310|XP_014759075.2|DANA
OG0009198	LOC120448850|XP_039486991.1|DSAN	LOC6506727|XP_001957351.1|DANA
OG0009199	LOC120449106|XP_039487349.1|DSAN	LOC6506272|XP_001958223.2|DANA
OG0009200	LOC120445698|XP_039482193.1|DSAN	LOC6495631|XP_001959263.1|DANA
OG0009201	LOC120445288|XP_039481524.1|DSAN	LOC6495013|XP_001959222.1|DANA
OG0009202	LOC120444747|XP_039480608.1|DSAN	LOC6494119|XP_001960935.1|DANA
OG0009203	LOC120443789|XP_039479055.1|DSAN	LOC6493914|XP_001961333.1|DANA
OG0009204	LOC120445728|XP_039482231.1|DSAN	LOC6495120|XP_001959013.1|DANA
OG0009205	LOC120445899|XP_039482487.1|DSAN	LOC6495515|XP_001959009.1|DANA
OG0009206	LOC120446048|XP_039482758.1|DSAN	LOC6496366|XP_001960771.1|DANA
OG0009207	LOC120452250|XP_039492311.1|DSAN	LOC6499277|XP_001954963.1|DANA
OG0009209	LOC120453990|XP_039494879.1|DSAN	LOC6501037|XP_001954434.2|DANA
OG0009210	LOC120446567|XP_039483521.1|DSAN	LOC6495616|XP_001959225.1|DANA
OG0009211	LOC120457778|XP_039501208.1|DSAN	LOC6497970|XP_001961818.2|DANA
OG0009212	LOC120456043|XP_039498550.1|DSAN, LOC120455958|XP_039498434.1|DSAN, LOC120455914|XP_039498358.1|DSAN	LOC6503739|XP_014761064.1|DANA
OG0009214	LOC120449951|XP_039488587.1|DSAN	LOC6493104|XP_001957049.2|DANA
OG0009219	LOC120452293|XP_039492363.1|DSAN	LOC6499990|XP_001953474.3|DANA
OG0009220	LOC120457246|XP_039500569.1|DSAN	LOC6505042|XP_014760269.1|DANA
OG0009221	LOC120446249|XP_039483058.1|DSAN	LOC6496928|XP_001963116.1|DANA
OG0009224	LOC120451957|XP_039491913.1|DSAN	LOC6500580|XP_001953513.1|DANA
OG0009225	LOC120457349|XP_039500798.1|DSAN	LOC6503604|XP_001964073.1|DANA
OG0009226	LOC120455437|XP_039497568.1|DSAN	LOC116655052|XP_032307942.1|DANA
OG0009228	LOC120456205|XP_039498818.1|DSAN	LOC6503993|XP_001963973.1|DANA
OG0009229	LOC120450778|XP_039489870.1|DSAN	LOC6502681|XP_001954924.1|DANA
OG0009231	LOC120456982|XP_039500065.1|DSAN	LOC6504592|XP_001966565.1|DANA
OG0009232	LOC120457289|XP_039500673.1|DSAN	LOC6503546|XP_001964182.1|DANA
OG0009234	LOC120455042|XP_039496825.1|DSAN	LOC6503024|XP_014761285.1|DANA
OG0009236	LOC120448444|XP_039486392.1|DSAN	LOC26513937|XP_014765553.1|DANA
OG0009237	LOC120456204|XP_039498821.1|DSAN	LOC6496938|XP_014761437.1|DANA
OG0009238	LOC120448927|XP_039487096.1|DSAN	LOC6502826|XP_001956596.2|DANA
OG0009239	LOC120448384|XP_039486301.1|DSAN	LOC6493572|XP_001958020.1|DANA
OG0009241	LOC120452831|XP_039493190.1|DSAN	LOC6497803|XP_001961479.1|DANA
OG0009242	LOC120457676|XP_039501101.1|DSAN	LOC116655992|XP_032310877.1|DANA, LOC6505512|XP_032309221.1|DANA, LOC6502040|XP_032310878.1|DANA, LOC116655991|XP_032310876.1|DANA, LOC6501748|XP_032309222.1|DANA, LOC6505502|XP_032309192.1|DANA, LOC6504301|XP_032309455.1|DANA
OG0009243	LOC120445194|XP_039481394.1|DSAN	LOC116654778|XP_032307159.1|DANA
OG0009245	LOC120452347|XP_039492454.1|DSAN	LOC6499299|XP_001954917.1|DANA
OG0009248	LOC120456881|XP_039499913.1|DSAN	LOC6505258|XP_001965640.1|DANA
OG0009249	LOC120458441|XP_039502019.1|DSAN	LOC6496904|XP_001963175.1|DANA
