Orthogroup	DSAN.longest_only	DVIR.longest_only
OG0008438	LOC120452316|XP_039492401.1|DSAN	LOC6629267|XP_032294939.1|DVIR
OG0008439	LOC120446590|XP_039483545.1|DSAN	LOC6625210|XP_015029806.1|DVIR
OG0008440	LOC120454535|XP_039495846.1|DSAN	LOC6632400|XP_032289616.1|DVIR
OG0008441	LOC120449005|XP_039487211.1|DSAN	LOC6622673|XP_002047668.2|DVIR
OG0008442	LOC120446025|XP_039482714.1|DSAN	LOC6635368|XP_002058892.1|DVIR
OG0008443	LOC120448838|XP_039486973.1|DSAN	LOC6623712|XP_002048254.1|DVIR
OG0008444	LOC120450561|XP_039489604.1|DSAN	LOC6623897|XP_002048638.1|DVIR
OG0008445	LOC120456735|XP_039499658.1|DSAN	LOC6634436|XP_002057910.2|DVIR
OG0008446	LOC120455872|XP_039498281.1|DSAN	LOC6632064|XP_002055619.3|DVIR
OG0008447	LOC120456135|XP_039498697.1|DSAN	LOC6633500|XP_002056824.1|DVIR
OG0008448	LOC120457315|XP_039500747.1|DSAN	LOC6633840|XP_032296648.1|DVIR
OG0008449	LOC120455653|XP_039497977.1|DSAN	LOC6631878|XP_002054951.1|DVIR
OG0008450	LOC120457016|XP_039500106.1|DSAN	LOC6636791|XP_032289296.1|DVIR
OG0008451	LOC120451593|XP_039491347.1|DSAN	LOC6632518|XP_002056528.1|DVIR
OG0008452	LOC120458040|XP_039501483.1|DSAN	LOC6628304|XP_002052858.2|DVIR
OG0008453	LOC120445967|XP_039482616.1|DSAN	LOC6636330|XP_002059929.2|DVIR
OG0008454	LOC120455387|XP_039497448.1|DSAN	LOC6633537|XP_002057365.2|DVIR
OG0008455	LOC120450207|XP_039489008.1|DSAN	LOC6622204|XP_002046321.2|DVIR
OG0008456	LOC120454241|XP_039495281.1|DSAN	LOC6632925|XP_002056560.1|DVIR
OG0008457	LOC120451471|XP_039491094.1|DSAN	LOC6629801|XP_002053377.1|DVIR
OG0008458	LOC120445355|XP_039481634.1|DSAN, LOC120445354|XP_039481633.1|DSAN	LOC6627194|XP_002049439.1|DVIR
OG0008459	LOC120456089|XP_039498616.1|DSAN	LOC6631358|XP_002055662.1|DVIR
OG0008460	LOC120443828|XP_039479112.1|DSAN	LOC6627738|XP_002051122.2|DVIR
OG0008461	LOC120446412|XP_039483296.1|DSAN	LOC6627372|XP_015028625.1|DVIR
OG0008462	LOC120454957|XP_039496674.1|DSAN	LOC6628455|XP_002051827.1|DVIR
OG0008463	LOC120454437|XP_039495670.1|DSAN	LOC26530741|XP_015028846.2|DVIR
OG0008464	LOC120447017|XP_039484270.1|DSAN	LOC6626602|XP_002050636.1|DVIR
OG0008465	LOC120444278|XP_039479728.1|DSAN	LOC26530585|XP_015024744.1|DVIR
OG0008466	LOC120444687|XP_039480488.1|DSAN	LOC6625044|XP_002048815.2|DVIR
OG0008467	LOC120446126|XP_039482885.1|DSAN	LOC6625204|XP_002050300.1|DVIR
OG0008468	LOC120458545|XP_039502160.1|DSAN	LOC6627896|XP_002051810.1|DVIR
OG0008469	LOC120457179|XP_039500408.1|DSAN	LOC26531430|XP_015024749.1|DVIR
OG0008472	LOC120446764|XP_039483834.1|DSAN	LOC6625852|XP_032291678.1|DVIR
OG0008473	LOC120455250|XP_039497181.1|DSAN	LOC6631486|XP_002055431.2|DVIR
OG0008474	LOC120453810|XP_039494622.1|DSAN	LOC6629854|XP_002053177.3|DVIR
OG0008475	LOC120453114|XP_039493588.1|DSAN	LOC6634358|XP_002057699.1|DVIR
OG0008476	LOC120454418|XP_039495624.1|DSAN	LOC6630205|XP_002053708.1|DVIR
OG0008477	LOC120445937|XP_039482535.1|DSAN	LOC6627150|XP_015029572.1|DVIR
OG0008478	LOC120453253|XP_039493803.1|DSAN	LOC26531866|XP_032288952.1|DVIR
OG0008479	LOC120445057|XP_039481113.1|DSAN	LOC6626449|XP_002049806.1|DVIR
OG0008480	LOC120447898|XP_039485474.1|DSAN	LOC6622158|XP_032290034.1|DVIR
OG0008481	LOC120456458|XP_039499239.1|DSAN	LOC6633547|XP_002057244.1|DVIR
OG0008482	LOC120448795|XP_039486919.1|DSAN	LOC6623222|XP_002046715.1|DVIR
OG0008483	LOC120454371|XP_039495541.1|DSAN	LOC6627979|XP_002051785.2|DVIR
OG0008484	LOC120450945|XP_039490152.1|DSAN	LOC6632658|XP_002056464.1|DVIR
OG0008485	LOC120458581|XP_039502213.1|DSAN	LOC6628244|XP_015028190.1|DVIR
OG0008486	LOC120454845|XP_039496274.1|DSAN	LOC6636249|XP_015023970.1|DVIR
OG0008487	LOC120454973|XP_039496689.1|DSAN	LOC6632045|XP_002055242.1|DVIR
OG0008488	LOC120453690|XP_039494444.1|DSAN	LOC6632649|XP_002056548.1|DVIR
OG0008489	LOC120451970|XP_039491930.1|DSAN	LOC26531623|XP_015026298.1|DVIR
OG0008490	LOC120454650|XP_039496086.1|DSAN	LOC6629536|XP_002053664.1|DVIR
OG0008491	LOC120453982|XP_039494871.1|DSAN	LOC6629412|XP_002053068.2|DVIR
OG0008492	LOC120446377|XP_039483242.1|DSAN, LOC120446791|XP_039483881.1|DSAN	LOC6627766|XP_002052655.1|DVIR
OG0008493	LOC120458049|XP_039501493.1|DSAN	LOC6634051|XP_032289040.1|DVIR
OG0008494	LOC120446641|XP_039483643.1|DSAN	LOC6626428|XP_002050268.1|DVIR
OG0008495	LOC120447128|XP_039484496.1|DSAN	LOC6625279|XP_002049864.2|DVIR
OG0008496	LOC120444277|XP_039479727.1|DSAN	LOC116649980|XP_032289193.1|DVIR, LOC26530826|XP_015024746.1|DVIR
OG0008497	LOC120446424|XP_039483320.1|DSAN	LOC26530492|XP_015030211.1|DVIR
OG0008498	LOC120444597|XP_039480304.1|DSAN	LOC6626778|XP_032292392.1|DVIR
OG0008499	LOC120446663|XP_039483668.1|DSAN	LOC6624917|XP_002049112.1|DVIR
OG0008500	LOC120448428|XP_039486367.1|DSAN	LOC6626518|XP_002048916.2|DVIR
OG0008501	LOC120449038|XP_039487256.1|DSAN	LOC6623280|XP_002046955.1|DVIR
OG0008502	LOC120455115|XP_039496938.1|DSAN	LOC6631610|XP_002055068.1|DVIR
OG0008503	LOC120455342|XP_039497366.1|DSAN	LOC6634810|XP_002058136.3|DVIR
OG0008504	LOC120450070|XP_039488791.1|DSAN	LOC26530543|XP_015023729.1|DVIR
OG0008505	LOC120448254|XP_039486101.1|DSAN	LOC6623632|XP_032291369.1|DVIR
OG0008506	LOC120448917|XP_039487074.1|DSAN	LOC6624008|XP_002046293.1|DVIR
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	LOC6624207|XP_002048350.1|DVIR
OG0008508	LOC120456076|XP_039498602.1|DSAN	LOC6636685|XP_032295670.1|DVIR
OG0008509	LOC120456051|XP_039498563.1|DSAN, LOC120452338|XP_039492436.1|DSAN, LOC120455613|XP_039497928.1|DSAN	LOC6633776|XP_002057308.1|DVIR
OG0008510	LOC120455267|XP_039497201.1|DSAN	LOC6631867|XP_002055728.2|DVIR
OG0008512	LOC120458473|XP_039502066.1|DSAN	LOC6627909|XP_002051402.2|DVIR, LOC6627601|XP_002051403.1|DVIR
OG0008513	LOC120458602|XP_039502241.1|DSAN	LOC116651641|XP_032294320.1|DVIR
OG0008514	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN	LOC6629044|XP_002052190.1|DVIR
OG0008515	LOC120453897|XP_039494753.1|DSAN	LOC6629037|XP_002052183.1|DVIR
OG0008516	LOC120450249|XP_039489071.1|DSAN	LOC6624177|XP_002047452.1|DVIR
OG0008518	LOC120448306|XP_039486184.1|DSAN	LOC6624691|XP_002048125.1|DVIR
OG0008519	LOC120446701|XP_039483733.1|DSAN	LOC26530688|XP_015024374.2|DVIR
OG0008520	LOC120454331|XP_039495473.1|DSAN	LOC6630347|XP_002054596.2|DVIR
OG0008523	LOC120453539|XP_039494227.1|DSAN	LOC6634167|XP_002057534.1|DVIR
OG0008524	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN	LOC6633803|XP_032296643.1|DVIR
OG0008527	LOC120457032|XP_039500129.1|DSAN	LOC6631840|XP_032295443.1|DVIR
OG0008528	LOC120447988|XP_039485617.1|DSAN	LOC26531816|XP_032294445.1|DVIR
OG0008529	LOC120457355|XP_039500805.1|DSAN	LOC6634724|XP_002058323.1|DVIR
OG0008530	LOC120456640|XP_039499496.1|DSAN	LOC6631538|XP_002055062.1|DVIR
OG0008531	LOC120455032|XP_039496798.1|DSAN	LOC6634585|XP_015025072.1|DVIR
OG0008532	LOC120456745|XP_039499669.1|DSAN	LOC6631505|XP_002055324.3|DVIR
OG0008534	LOC120456075|XP_039498598.1|DSAN	LOC6631432|XP_002055540.2|DVIR
OG0008535	LOC120455622|XP_039497938.1|DSAN	LOC6633244|XP_032289258.1|DVIR
OG0008536	LOC120455510|XP_039497710.1|DSAN	LOC6633526|XP_002057074.1|DVIR
OG0008537	LOC120451192|XP_039490574.1|DSAN	LOC6632475|XP_032289420.1|DVIR
OG0008538	LOC120455278|XP_039497235.1|DSAN	LOC6636660|XP_002060138.1|DVIR
OG0008540	LOC120453557|XP_039494244.1|DSAN	LOC6630335|XP_002053010.1|DVIR
OG0008541	LOC120443897|XP_039479262.1|DSAN	LOC6627177|XP_002050395.3|DVIR
OG0008542	LOC120449686|XP_039488236.1|DSAN	LOC6622413|XP_002046977.1|DVIR
OG0008544	LOC120443775|XP_039479029.1|DSAN	LOC26531697|XP_015030354.1|DVIR
OG0008546	LOC120450115|XP_039488871.1|DSAN	LOC6624070|XP_002047431.2|DVIR
OG0008547	LOC120457412|XP_039500944.1|DSAN	LOC6633496|XP_032296399.1|DVIR
OG0008548	LOC120453168|XP_039493662.1|DSAN	LOC26531687|XP_032293863.1|DVIR
OG0008549	LOC120454406|XP_039495601.1|DSAN	LOC6629325|XP_032288815.1|DVIR
OG0008550	LOC120455379|XP_039497439.1|DSAN	LOC6622629|XP_002048445.1|DVIR, LOC116650458|XP_032290006.1|DVIR, LOC116649855|XP_032288958.1|DVIR, LOC6622662|XP_002048448.3|DVIR
OG0008552	LOC120449201|XP_039487499.1|DSAN	LOC6623489|XP_002046767.1|DVIR
OG0008553	LOC120458718|XP_039502401.1|DSAN	LOC6635974|XP_002059403.1|DVIR
OG0008554	LOC120455287|XP_039497259.1|DSAN	LOC6635477|XP_032295544.1|DVIR
OG0008555	LOC120456582|XP_039499423.1|DSAN	LOC6634691|XP_002058344.1|DVIR
OG0008558	LOC120443917|XP_039479291.1|DSAN	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR
OG0008560	LOC120447173|XP_039484567.1|DSAN	LOC6627638|XP_002051112.2|DVIR
OG0008561	LOC120445392|XP_039481733.1|DSAN	LOC6627492|XP_002052200.1|DVIR
OG0008562	LOC120452140|XP_039492201.1|DSAN	LOC6627804|XP_002051314.1|DVIR
OG0008563	LOC120451065|XP_039490358.1|DSAN	LOC6630959|XP_002054736.1|DVIR
OG0008564	LOC120450814|XP_039489928.1|DSAN	LOC6628856|XP_002051242.2|DVIR
OG0008565	LOC120450353|XP_039489263.1|DSAN	LOC6632151|XP_032296085.1|DVIR
OG0008566	LOC120458053|XP_039501497.1|DSAN	LOC6634022|XP_002057486.1|DVIR
OG0008567	LOC120444792|XP_039480674.1|DSAN	LOC6627866|XP_032294372.1|DVIR
OG0008569	LOC120455662|XP_039497989.1|DSAN	LOC6633491|XP_002057350.1|DVIR
OG0008570	LOC120455904|XP_039498340.1|DSAN	LOC26530618|XP_032289194.1|DVIR
OG0008571	LOC120449199|XP_039487496.1|DSAN	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC120453518|XP_039494200.1|DSAN	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC120455481|XP_039497649.1|DSAN	LOC6633508|XP_002057226.2|DVIR
OG0008574	LOC120450583|XP_039489636.1|DSAN	LOC26530963|XP_015031672.1|DVIR
OG0008575	LOC120450819|XP_039489929.1|DSAN	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC120455135|XP_039496968.1|DSAN	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC120448989|XP_039487190.1|DSAN	LOC6622225|XP_002046918.1|DVIR
OG0008578	LOC120453162|XP_039493656.1|DSAN	LOC6630284|XP_002054895.1|DVIR
OG0008579	LOC120448240|XP_039486078.1|DSAN	LOC6623701|XP_002047350.1|DVIR
OG0008581	LOC120450055|XP_039488746.1|DSAN	LOC6622126|XP_002047541.3|DVIR
OG0008582	LOC120457411|XP_039500943.1|DSAN	LOC26531063|XP_015025723.1|DVIR
OG0008583	LOC120455199|XP_039497082.1|DSAN	LOC6636065|XP_032295497.1|DVIR
OG0008584	LOC120455390|XP_039497454.1|DSAN	LOC6633561|XP_002057366.1|DVIR
OG0008585	LOC120454950|XP_039496653.1|DSAN	LOC6634501|XP_002057913.1|DVIR
OG0008586	LOC120454949|XP_039496652.1|DSAN	LOC6634801|XP_002057914.2|DVIR
OG0008587	LOC120451519|XP_039491218.1|DSAN	LOC6630213|XP_015027731.1|DVIR
OG0008588	LOC120453249|XP_039493795.1|DSAN	LOC6630541|XP_002054606.1|DVIR
OG0008589	LOC120457142|XP_039500344.1|DSAN	LOC6633865|XP_032296653.1|DVIR
OG0008590	LOC120451438|XP_039491046.1|DSAN	LOC26531206|XP_015027871.1|DVIR
OG0008593	LOC120450064|XP_039488770.1|DSAN	LOC6623735|XP_002047820.1|DVIR
OG0008594	LOC120453290|XP_039493853.1|DSAN	LOC6629895|XP_002053990.1|DVIR
OG0008595	LOC120446127|XP_039482886.1|DSAN	LOC6626814|XP_002050648.1|DVIR
OG0008596	LOC120446623|XP_039483617.1|DSAN	LOC6626649|XP_002050643.2|DVIR
OG0008597	LOC120451847|XP_039491764.1|DSAN	LOC6630627|XP_002053301.1|DVIR
OG0008598	LOC120456632|XP_039499489.1|DSAN	LOC116652176|XP_032296079.1|DVIR
OG0008599	LOC120455631|XP_039497952.1|DSAN	LOC6633558|XP_002057255.1|DVIR
OG0008600	LOC120452867|XP_039493245.1|DSAN	LOC6629414|XP_002053148.1|DVIR
OG0008601	LOC120458481|XP_039502076.1|DSAN	LOC6635644|XP_002059190.1|DVIR
OG0008602	LOC120453388|XP_039494007.1|DSAN	LOC6630340|XP_002053015.2|DVIR
OG0008603	LOC120453189|XP_039493689.1|DSAN	LOC6632438|XP_002056168.1|DVIR
OG0008604	LOC120447015|XP_039484267.1|DSAN	LOC6626600|XP_002050634.1|DVIR
OG0008605	LOC120446985|XP_039484216.1|DSAN	LOC6633998|XP_015025320.1|DVIR
OG0008606	LOC120450071|XP_039488794.1|DSAN	LOC6627482|XP_002052132.1|DVIR
OG0008607	LOC120453643|XP_039494371.1|DSAN	LOC6630459|XP_002053456.1|DVIR
OG0008608	LOC120456133|XP_039498695.1|DSAN	LOC6634632|XP_002058031.3|DVIR
OG0008609	LOC120452221|XP_039492282.1|DSAN	LOC6629659|XP_002053598.1|DVIR
OG0008610	LOC120446542|XP_039483491.1|DSAN	LOC6625180|XP_032291970.1|DVIR
OG0008612	LOC120458462|XP_039502046.1|DSAN	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR
OG0008613	LOC120454008|XP_039494930.1|DSAN	LOC26530490|XP_015024973.1|DVIR
OG0008614	LOC120457282|XP_039500657.1|DSAN	LOC6631617|XP_002055075.1|DVIR
OG0008615	LOC120452490|XP_039492673.1|DSAN	LOC6632336|XP_002056404.1|DVIR
OG0008616	LOC120452292|XP_039492362.1|DSAN	LOC6629772|XP_032288810.1|DVIR
OG0008619	LOC120458419|XP_039501990.1|DSAN	LOC26531329|XP_015028921.1|DVIR
OG0008620	LOC120457390|XP_039500888.1|DSAN	LOC6626431|XP_002050404.1|DVIR
OG0008621	LOC120451370|XP_039490954.1|DSAN	LOC6629920|XP_002054554.1|DVIR
OG0008622	LOC120445600|XP_039482033.1|DSAN	LOC6624825|XP_002048983.1|DVIR
OG0008623	LOC120446682|XP_039483695.1|DSAN	LOC6625408|XP_002049843.1|DVIR
OG0008624	LOC120446728|XP_039483775.1|DSAN	LOC6626464|XP_032292666.1|DVIR
OG0008625	LOC120446357|XP_039483226.1|DSAN	LOC6624815|XP_002050682.1|DVIR
OG0008626	LOC120449678|XP_039488222.1|DSAN	LOC6626112|XP_002050025.2|DVIR
OG0008627	LOC120449677|XP_039488214.1|DSAN	LOC6623573|XP_015030863.1|DVIR
OG0008629	LOC120444783|XP_039480656.1|DSAN	LOC6628959|XP_032293604.1|DVIR
OG0008630	LOC120454851|XP_039496299.1|DSAN	LOC6636232|XP_015024084.1|DVIR
OG0008631	LOC120453681|XP_039494430.1|DSAN	LOC6630413|XP_002054201.1|DVIR
OG0008632	LOC120454346|XP_039495492.1|DSAN	LOC6629390|XP_032294987.1|DVIR
OG0008633	LOC120446684|XP_039483697.1|DSAN	LOC6625874|XP_015029409.1|DVIR
OG0008634	LOC120446010|XP_039482695.1|DSAN	LOC26531233|XP_015028902.1|DVIR
OG0008635	LOC120443907|XP_039479272.1|DSAN	LOC6627248|XP_002050399.2|DVIR
OG0008636	LOC120453088|XP_039493549.1|DSAN	LOC6632356|XP_002056718.1|DVIR
OG0008637	LOC120449957|XP_039488592.1|DSAN	LOC6624448|XP_032290413.1|DVIR
OG0008638	LOC120453096|XP_039493564.1|DSAN	LOC6630698|XP_002054405.1|DVIR
OG0008639	LOC120454291|XP_039495414.1|DSAN	LOC6633063|XP_002055952.1|DVIR
OG0008640	LOC120451826|XP_039491734.1|DSAN	LOC6635110|XP_002058670.1|DVIR
OG0008641	LOC120453213|XP_039493738.1|DSAN	LOC6633173|XP_002056155.2|DVIR
OG0008642	LOC120453468|XP_039494130.1|DSAN	LOC6631116|XP_002054236.1|DVIR
OG0008643	LOC120454347|XP_039495493.1|DSAN	LOC6629388|XP_002054457.1|DVIR
OG0008644	LOC120452936|XP_039493351.1|DSAN	LOC6629484|XP_002054079.1|DVIR
OG0008645	LOC120446409|XP_039483286.1|DSAN	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR
OG0008646	LOC120446781|XP_039483861.1|DSAN	LOC6635731|XP_032294763.1|DVIR
OG0008647	LOC120458344|XP_039501895.1|DSAN	LOC6628020|XP_002052520.1|DVIR
OG0008648	LOC120446408|XP_039483285.1|DSAN	LOC6627571|XP_002052249.1|DVIR
OG0008649	LOC120446475|XP_039483412.1|DSAN	LOC6625995|XP_002050018.2|DVIR
OG0008650	LOC120454087|XP_039495031.1|DSAN	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR
OG0008651	LOC120446036|XP_039482734.1|DSAN	LOC6624801|XP_002050195.2|DVIR
OG0008652	LOC120444393|XP_039479949.1|DSAN	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR
OG0008653	LOC120445566|XP_039481983.1|DSAN	LOC6625957|XP_002049588.1|DVIR
OG0008654	LOC120446094|XP_039482822.1|DSAN	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR
OG0008655	LOC120458374|XP_039501928.1|DSAN	LOC6624843|XP_002049659.1|DVIR
OG0008656	LOC120455610|XP_039497924.1|DSAN	LOC6631821|XP_002055193.1|DVIR
OG0008657	LOC120455819|XP_039498218.1|DSAN	LOC6633756|XP_002056942.1|DVIR
OG0008658	LOC120455206|XP_039497096.1|DSAN	LOC6634592|XP_032296439.1|DVIR
OG0008659	LOC120449660|XP_039488191.1|DSAN	LOC6623614|XP_002048619.3|DVIR
OG0008660	LOC120448132|XP_039485884.1|DSAN	LOC6623714|XP_032290533.1|DVIR
OG0008661	LOC120449815|XP_039488396.1|DSAN	LOC6623046|XP_002047092.1|DVIR
OG0008662	LOC120448790|XP_039486914.1|DSAN	LOC6624684|XP_032291015.1|DVIR
OG0008663	LOC120449150|XP_039487419.1|DSAN	LOC6622981|XP_002047557.2|DVIR
OG0008664	LOC120447447|XP_039484740.1|DSAN	LOC6622055|XP_002047029.1|DVIR
OG0008665	LOC120444311|XP_039479830.1|DSAN	LOC6634132|XP_002057520.1|DVIR
OG0008666	LOC120448839|XP_039486975.1|DSAN	LOC6623509|XP_002048646.1|DVIR
OG0008667	LOC120447735|XP_039485213.1|DSAN	LOC6623115|XP_032291196.1|DVIR
OG0008668	LOC120449928|XP_039488555.1|DSAN	LOC6622870|XP_002046486.1|DVIR
OG0008669	LOC120458898|XP_039502675.1|DSAN	LOC6634302|XP_002057553.1|DVIR
OG0008670	LOC120451578|XP_039491322.1|DSAN	LOC6630162|XP_002054782.2|DVIR
OG0008671	LOC120454996|XP_039496739.1|DSAN	LOC26531664|XP_032294075.1|DVIR
OG0008672	LOC120445238|XP_039481438.1|DSAN	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC120458247|XP_039501769.1|DSAN	LOC26531783|XP_015028985.1|DVIR
OG0008677	LOC120452880|XP_039493265.1|DSAN	LOC6630808|XP_002054276.1|DVIR
OG0008679	LOC120456816|XP_039499798.1|DSAN	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC120455937|XP_039498399.1|DSAN	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC120457069|XP_039500182.1|DSAN	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC120446452|XP_039483379.1|DSAN	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC120451006|XP_039490254.1|DSAN	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC120456437|XP_039499204.1|DSAN	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC120453175|XP_039493669.1|DSAN	LOC6630121|XP_002053392.1|DVIR
OG0008690	LOC120443825|XP_039479107.1|DSAN	LOC6628512|XP_032293738.1|DVIR
OG0008691	LOC120449664|XP_039488198.1|DSAN	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC120456230|XP_039498850.1|DSAN	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC120456156|XP_039498728.1|DSAN	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC120443802|XP_039479077.1|DSAN	LOC6626843|XP_002049193.1|DVIR
OG0008696	LOC120450840|XP_039489961.1|DSAN	LOC6632751|XP_032289617.1|DVIR
OG0008697	LOC120447634|XP_039485071.1|DSAN	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC120457122|XP_039500273.1|DSAN	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC120454439|XP_039495668.1|DSAN	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC120449864|XP_039488458.1|DSAN	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC120455618|XP_039497937.1|DSAN	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC120449919|XP_039488548.1|DSAN	LOC6633905|XP_002057598.1|DVIR
OG0008706	LOC120452738|XP_039493044.1|DSAN	LOC6629330|XP_002053871.1|DVIR
OG0008707	LOC120455654|XP_039497978.1|DSAN	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC120457221|XP_039500525.1|DSAN	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC120454286|XP_039495406.1|DSAN	LOC6630449|XP_002053724.1|DVIR
OG0008710	LOC120453041|XP_039493495.1|DSAN	LOC6632424|XP_002056096.1|DVIR
OG0008711	LOC120451625|XP_039491412.1|DSAN	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC120446128|XP_039482887.1|DSAN	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC120454967|XP_039496686.1|DSAN	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC120451700|XP_039491529.1|DSAN	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC120451929|XP_039491884.1|DSAN	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC120449170|XP_039487446.1|DSAN	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC120447219|XP_039484672.1|DSAN	LOC6624809|XP_002050606.3|DVIR
OG0008719	LOC120454424|XP_039495643.1|DSAN	LOC6629335|XP_032290717.1|DVIR
OG0008721	LOC120456836|XP_039499822.1|DSAN	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC120453912|XP_039494780.1|DSAN	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC120448371|XP_039486274.1|DSAN	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC120449814|XP_039488399.1|DSAN	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC120446703|XP_039483735.1|DSAN	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC120445160|XP_039481269.1|DSAN	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC120451805|XP_039491694.1|DSAN	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC120451958|XP_039491914.1|DSAN	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC120456911|XP_039499975.1|DSAN	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC120457400|XP_039500913.1|DSAN	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC120451085|XP_039490388.1|DSAN	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC120444075|XP_039479527.1|DSAN	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC120453151|XP_039493641.1|DSAN	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC120446134|XP_039482892.1|DSAN	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC120457768|XP_039501199.1|DSAN	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC120452067|XP_039492064.1|DSAN	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC120443731|XP_039478919.1|DSAN	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC120448803|XP_039486927.1|DSAN	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC120447205|XP_039484645.1|DSAN	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC120448232|XP_039486070.1|DSAN	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC120447568|XP_039484962.1|DSAN	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC120457767|XP_039501198.1|DSAN	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC120451408|XP_039491014.1|DSAN	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC120456773|XP_039499704.1|DSAN	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC120452497|XP_039492681.1|DSAN	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC120447522|XP_039484888.1|DSAN	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC120458447|XP_039502026.1|DSAN	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC120456922|XP_039500029.1|DSAN	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC120450622|XP_039489707.1|DSAN	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC120453911|XP_039494779.1|DSAN	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC120448101|XP_039485838.1|DSAN	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008754	LOC120446742|XP_039483800.1|DSAN	LOC6635363|XP_002058887.1|DVIR
OG0008755	LOC120453438|XP_039494080.1|DSAN	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR
OG0008756	LOC120453634|XP_039494360.1|DSAN	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC120452174|XP_039492216.1|DSAN	LOC6630725|XP_032293358.1|DVIR
