Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0007915	LOC120449863|XP_039488457.1|DSAN	LOC117589085|XP_034136611.1|DGUA
OG0007916	LOC120443872|XP_039479180.1|DSAN	LOC117587967|XP_034134867.1|DGUA
OG0007917	LOC120445538|XP_039481945.1|DSAN	LOC117591166|XP_034140181.1|DGUA
OG0007918	LOC120458945|XP_039502739.1|DSAN	LOC117578466|XP_034119889.1|DGUA
OG0007919	LOC120445699|XP_039482190.1|DSAN	LOC117588098|XP_034135063.1|DGUA
OG0007920	LOC120444565|XP_039480255.1|DSAN	LOC117592547|XP_034142310.1|DGUA
OG0007921	LOC120446778|XP_039483858.1|DSAN	LOC117578892|XP_034120587.1|DGUA
OG0007922	LOC120453783|XP_039494565.1|DSAN	LOC117586063|XP_034131799.1|DGUA
OG0007923	LOC120455420|XP_039497503.1|DSAN	LOC117591193|XP_034140222.1|DGUA
OG0007924	LOC120445635|XP_039482103.1|DSAN	LOC117586767|XP_034132965.1|DGUA
OG0007925	LOC120445452|XP_039481831.1|DSAN	LOC117578605|XP_034120091.1|DGUA
OG0007926	LOC120446611|XP_039483590.1|DSAN	LOC117587152|XP_034133552.1|DGUA
OG0007927	LOC120448004|XP_039485655.1|DSAN	LOC117587630|XP_034134383.1|DGUA
OG0007928	LOC120458567|XP_039502200.1|DSAN	LOC117584756|XP_034129746.1|DGUA
OG0007929	LOC120444037|XP_039479477.1|DSAN	LOC117584860|XP_034129895.1|DGUA
OG0007930	LOC120445494|XP_039481875.1|DSAN	LOC117590032|XP_034138232.1|DGUA
OG0007931	LOC120450728|XP_039489757.1|DSAN	LOC117587914|XP_034134786.1|DGUA
OG0007932	LOC120457089|XP_039500206.1|DSAN	LOC117590963|XP_034139908.1|DGUA
OG0007933	LOC120452267|XP_039492330.1|DSAN	LOC117584936|XP_034129987.1|DGUA
OG0007934	LOC120452475|XP_039492649.1|DSAN	LOC117588022|XP_034134953.1|DGUA
OG0007935	LOC120443857|XP_039479153.1|DSAN	LOC117588052|XP_034134997.1|DGUA
OG0007936	LOC120446492|XP_039483436.1|DSAN	LOC117584291|XP_034129003.1|DGUA
OG0007937	LOC120453143|XP_039493637.1|DSAN	LOC117581933|XP_034125305.1|DGUA
OG0007938	LOC120447719|XP_039485193.1|DSAN	LOC117584783|XP_034129786.1|DGUA
OG0007939	LOC120456617|XP_039499477.1|DSAN	LOC117582264|XP_034125776.1|DGUA
OG0007940	LOC120443840|XP_039479133.1|DSAN	LOC117582259|XP_034125764.1|DGUA
OG0007941	LOC120457098|XP_039500265.1|DSAN	LOC117591340|XP_034140457.1|DGUA
OG0007942	LOC120457235|XP_039500550.1|DSAN	LOC117588655|XP_034135985.1|DGUA
OG0007943	LOC120444056|XP_039479497.1|DSAN	LOC117587971|XP_034134871.1|DGUA
OG0007944	LOC120450135|XP_039488896.1|DSAN	LOC117586908|XP_034133148.1|DGUA
OG0007945	LOC120447771|XP_039485260.1|DSAN	LOC117584080|XP_034128719.1|DGUA
OG0007947	LOC120458132|XP_039501608.1|DSAN	LOC117587818|XP_034134666.1|DGUA
OG0007948	LOC120452106|XP_039492119.1|DSAN	LOC117583977|XP_034128574.1|DGUA
OG0007949	LOC120455740|XP_039498096.1|DSAN	LOC117580823|XP_034123434.1|DGUA
OG0007950	LOC120457775|XP_039501206.1|DSAN	LOC117581792|XP_034125114.1|DGUA
OG0007951	LOC120453345|XP_039493952.1|DSAN	LOC117584678|XP_034129598.1|DGUA
OG0007952	LOC120456475|XP_039499275.1|DSAN	LOC117581967|XP_034125343.1|DGUA
OG0007953	LOC120443736|XP_039478925.1|DSAN	LOC117587663|XP_034134445.1|DGUA
OG0007954	LOC120458258|XP_039501781.1|DSAN	LOC117587858|XP_034134715.1|DGUA
OG0007955	LOC120449754|XP_039488334.1|DSAN	LOC117587905|XP_034134774.1|DGUA
OG0007956	LOC120445533|XP_039481933.1|DSAN	LOC117588036|XP_034134973.1|DGUA
OG0007957	LOC120458514|XP_039502119.1|DSAN	LOC117584751|XP_034129734.1|DGUA
OG0007958	LOC120455462|XP_039497617.1|DSAN	LOC117590420|XP_034138918.1|DGUA
OG0007959	LOC120445733|XP_039482238.1|DSAN	LOC117582020|XP_034125436.1|DGUA
OG0007960	LOC120458088|XP_039501539.1|DSAN	LOC117583955|XP_034128548.1|DGUA
OG0007961	LOC120454657|XP_039496094.1|DSAN	LOC117585438|XP_034130804.1|DGUA
OG0007962	LOC120455982|XP_039498471.1|DSAN	LOC117581384|XP_034124414.1|DGUA
OG0007963	LOC120448976|XP_039487174.1|DSAN	LOC117587730|XP_034134539.1|DGUA
OG0007964	LOC120454739|XP_039496196.1|DSAN	LOC117584623|XP_034129535.1|DGUA
OG0007965	LOC120448731|XP_039486843.1|DSAN	LOC117588027|XP_034134959.1|DGUA
OG0007966	LOC120443811|XP_039479085.1|DSAN	LOC117582115|XP_034125580.1|DGUA
OG0007967	LOC120457745|XP_039501178.1|DSAN	LOC117584113|XP_034128756.1|DGUA
OG0007968	LOC120454328|XP_039495470.1|DSAN	LOC117582398|XP_034125972.1|DGUA
OG0007969	LOC120444113|XP_039479577.1|DSAN	LOC117584512|XP_034129338.1|DGUA
OG0007970	LOC120445628|XP_039482089.1|DSAN	LOC117592149|XP_034141608.1|DGUA
OG0007971	LOC120455194|XP_039497070.1|DSAN	LOC117588701|XP_034136041.1|DGUA
OG0007972	LOC120446669|XP_039483676.1|DSAN	LOC117588802|XP_034136212.1|DGUA
OG0007973	LOC120458478|XP_039502072.1|DSAN	LOC117582013|XP_034125422.1|DGUA
OG0007974	LOC120455641|XP_039497965.1|DSAN	LOC117590957|XP_034139898.1|DGUA
OG0007975	LOC120453934|XP_039494813.1|DSAN	LOC117585864|XP_034131514.1|DGUA
OG0007976	LOC120456335|XP_039499039.1|DSAN	LOC117588484|XP_034135677.1|DGUA
OG0007977	LOC120444726|XP_039480589.1|DSAN	LOC117583856|XP_034128358.1|DGUA
OG0007978	LOC120458682|XP_039502353.1|DSAN	LOC117581889|XP_034125249.1|DGUA
OG0007979	LOC120445738|XP_039482246.1|DSAN	LOC117587833|XP_034134685.1|DGUA
OG0007980	LOC120446021|XP_039482710.1|DSAN	LOC117584086|XP_034128724.1|DGUA
OG0007981	LOC120455314|XP_039497298.1|DSAN	LOC117581631|XP_034124891.1|DGUA
OG0007982	LOC120458765|XP_039502511.1|DSAN	LOC117584273|XP_034128978.1|DGUA
OG0007983	LOC120445949|XP_039482568.1|DSAN	LOC117581981|XP_034125361.1|DGUA
OG0007984	LOC120445496|XP_039481877.1|DSAN	LOC117584629|XP_034129543.1|DGUA
OG0007985	LOC120457476|XP_039500962.1|DSAN	LOC117587602|XP_034134344.1|DGUA
OG0007986	LOC120451034|XP_039490299.1|DSAN	LOC117582386|XP_034125951.1|DGUA
OG0007987	LOC120446880|XP_039484027.1|DSAN	LOC117584643|XP_034129556.1|DGUA
OG0007988	LOC120446411|XP_039483291.1|DSAN	LOC117588157|XP_034135151.1|DGUA
OG0007989	LOC120457926|XP_039501367.1|DSAN	LOC117584494|XP_034129313.1|DGUA
OG0007990	LOC120458087|XP_039501538.1|DSAN	LOC117584417|XP_034129172.1|DGUA
OG0007991	LOC120455246|XP_039497175.1|DSAN	LOC117582566|XP_034126294.1|DGUA
OG0007992	LOC120444312|XP_039479793.1|DSAN	LOC117588093|XP_034135055.1|DGUA
OG0007993	LOC120451424|XP_039491031.1|DSAN	LOC117583701|XP_034128074.1|DGUA
OG0007994	LOC120445029|XP_039481042.1|DSAN	LOC117587845|XP_034134701.1|DGUA
OG0007995	LOC120446133|XP_039482895.1|DSAN	LOC117584160|XP_034128812.1|DGUA
OG0007996	LOC120455975|XP_039498458.1|DSAN	LOC117588777|XP_034136158.1|DGUA
OG0007997	LOC120449463|XP_039487869.1|DSAN	LOC117579314|XP_034121019.1|DGUA
OG0007998	LOC120445169|XP_039481283.1|DSAN	LOC117582036|XP_034125469.1|DGUA
OG0007999	LOC120457041|XP_039500147.1|DSAN	LOC117584392|XP_034129140.1|DGUA
OG0008000	LOC120453304|XP_039493882.1|DSAN	LOC117584809|XP_034129820.1|DGUA
OG0008001	LOC120443999|XP_039479415.1|DSAN	LOC117583996|XP_034128615.1|DGUA
OG0008002	LOC120447067|XP_039484394.1|DSAN	LOC117582633|XP_034126402.1|DGUA
OG0008003	LOC120444038|XP_039479481.1|DSAN	LOC117584000|XP_034128620.1|DGUA
OG0008004	LOC120455528|XP_039497752.1|DSAN	LOC117590549|XP_034139179.1|DGUA
OG0008005	LOC120457382|XP_039500859.1|DSAN	LOC117590864|XP_034139770.1|DGUA
OG0008006	LOC120457129|XP_039500302.1|DSAN	LOC117588760|XP_034136132.1|DGUA
OG0008007	LOC120455053|XP_039496839.1|DSAN	LOC117581619|XP_034124873.1|DGUA
OG0008008	LOC120449580|XP_039488068.1|DSAN	LOC117579556|XP_034121367.1|DGUA
OG0008009	LOC120455033|XP_039496801.1|DSAN	LOC117580755|XP_034123341.1|DGUA
OG0008010	LOC120457228|XP_039500535.1|DSAN	LOC117588375|XP_034135484.1|DGUA
OG0008011	LOC120444773|XP_039480640.1|DSAN	LOC117591330|XP_034140445.1|DGUA
OG0008012	LOC120445340|XP_039481610.1|DSAN	LOC117578620|XP_034120113.1|DGUA
OG0008013	LOC120446265|XP_039483075.1|DSAN	LOC117592367|XP_034141961.1|DGUA
OG0008014	LOC120452478|XP_039492653.1|DSAN	LOC117586022|XP_034131748.1|DGUA
OG0008015	LOC120448773|XP_039486893.1|DSAN	LOC117579906|XP_034121933.1|DGUA
OG0008016	LOC120448775|XP_039486896.1|DSAN	LOC117579917|XP_034121947.1|DGUA
OG0008017	LOC120457054|XP_039500162.1|DSAN	LOC117590929|XP_034139859.1|DGUA
OG0008018	LOC120455286|XP_039497256.1|DSAN	LOC117588666|XP_034135999.1|DGUA
OG0008019	LOC120456349|XP_039499067.1|DSAN	LOC117588753|XP_034136122.1|DGUA
OG0008020	LOC120454435|XP_039495665.1|DSAN	LOC117586201|XP_034132026.1|DGUA
OG0008021	LOC120455807|XP_039498201.1|DSAN	LOC117590408|XP_034138897.1|DGUA
OG0008022	LOC120453193|XP_039493693.1|DSAN	LOC117583738|XP_034128145.1|DGUA
OG0008023	LOC120457169|XP_039500385.1|DSAN	LOC117591052|XP_034140041.1|DGUA
OG0008024	LOC120457018|XP_039500108.1|DSAN	LOC117588671|XP_034136005.1|DGUA
OG0008025	LOC120455912|XP_039498355.1|DSAN	LOC117588294|XP_034135366.1|DGUA
OG0008026	LOC120455195|XP_039497072.1|DSAN	LOC117588574|XP_034135861.1|DGUA
OG0008027	LOC120457006|XP_039500093.1|DSAN	LOC117581306|XP_034124240.1|DGUA
OG0008028	LOC120453158|XP_039493647.1|DSAN	LOC117586094|XP_034131841.1|DGUA
OG0008029	LOC120454149|XP_039495142.1|DSAN	LOC117585452|XP_034130826.1|DGUA
OG0008030	LOC120452459|XP_039492623.1|DSAN	LOC117586233|XP_034132060.1|DGUA
OG0008031	LOC120452820|XP_039493161.1|DSAN	LOC117584581|XP_034129448.1|DGUA
OG0008032	LOC120451430|XP_039491040.1|DSAN	LOC117583729|XP_034128136.1|DGUA
OG0008033	LOC120451522|XP_039491224.1|DSAN	LOC117586269|XP_034132103.1|DGUA
OG0008034	LOC120451744|XP_039491587.1|DSAN	LOC117586031|XP_034131757.1|DGUA
OG0008035	LOC120457306|XP_039500724.1|DSAN	LOC117590244|XP_034138606.1|DGUA
OG0008036	LOC120453531|XP_039494217.1|DSAN	LOC117586320|XP_034132200.1|DGUA
OG0008037	LOC120453524|XP_039494206.1|DSAN	LOC117586316|XP_034132194.1|DGUA
OG0008038	LOC120456963|XP_039500042.1|DSAN	LOC117591383|XP_034140518.1|DGUA
OG0008039	LOC120453996|XP_039494895.1|DSAN	LOC117585767|XP_034131339.1|DGUA
OG0008040	LOC120452736|XP_039493041.1|DSAN	LOC117583674|XP_034128033.1|DGUA
OG0008041	LOC120457126|XP_039500295.1|DSAN	LOC117590358|XP_034138786.1|DGUA
OG0008042	LOC120454640|XP_039496073.1|DSAN	LOC117582774|XP_034126635.1|DGUA
OG0008043	LOC120455493|XP_039497676.1|DSAN	LOC117580891|XP_034123534.1|DGUA
OG0008044	LOC120456948|XP_039500021.1|DSAN	LOC117591150|XP_034140152.1|DGUA
OG0008045	LOC120455329|XP_039497341.1|DSAN	LOC117581169|XP_034124002.1|DGUA
OG0008046	LOC120454605|XP_039495998.1|DSAN	LOC117585322|XP_034130649.1|DGUA
OG0008047	LOC120450777|XP_039489869.1|DSAN	LOC117585625|XP_034131081.1|DGUA
OG0008048	LOC120453997|XP_039494897.1|DSAN	LOC117585089|XP_034130248.1|DGUA
OG0008049	LOC120450775|XP_039489867.1|DSAN	LOC117585621|XP_034131076.1|DGUA
OG0008050	LOC120451495|XP_039491180.1|DSAN	LOC117584901|XP_034129931.1|DGUA
OG0008051	LOC120450806|XP_039489910.1|DSAN	LOC117583580|XP_034127852.1|DGUA
OG0008052	LOC120451153|XP_039490514.1|DSAN	LOC117586476|XP_034132460.1|DGUA
OG0008053	LOC120448285|XP_039486149.1|DSAN	LOC117590101|XP_034138337.1|DGUA
OG0008054	LOC120455894|XP_039498324.1|DSAN	LOC117581539|XP_034124744.1|DGUA
OG0008055	LOC120456301|XP_039498981.1|DSAN	LOC117588601|XP_034135901.1|DGUA
OG0008056	LOC120457354|XP_039500804.1|DSAN	LOC117588557|XP_034135833.1|DGUA
OG0008057	LOC120453625|XP_039494339.1|DSAN	LOC117585164|XP_034130395.1|DGUA
OG0008058	LOC120452198|XP_039492250.1|DSAN	LOC117583785|XP_034128254.1|DGUA
OG0008059	LOC120453300|XP_039493866.1|DSAN	LOC117586684|XP_034132829.1|DGUA
OG0008060	LOC120452223|XP_039492283.1|DSAN	LOC117585139|XP_034130358.1|DGUA
OG0008061	LOC120456208|XP_039498822.1|DSAN	LOC117591167|XP_034140177.1|DGUA
OG0008062	LOC120456395|XP_039499157.1|DSAN	LOC117580991|XP_034123680.1|DGUA
OG0008063	LOC120454641|XP_039496075.1|DSAN	LOC117582776|XP_034126637.1|DGUA
OG0008064	LOC120456313|XP_039499001.1|DSAN	LOC117591425|XP_034140576.1|DGUA
OG0008065	LOC120457409|XP_039500941.1|DSAN	LOC117590842|XP_034139726.1|DGUA
OG0008066	LOC120457386|XP_039500871.1|DSAN	LOC117580630|XP_034123106.1|DGUA
OG0008067	LOC120455516|XP_039497723.1|DSAN	LOC117590399|XP_034138885.1|DGUA
OG0008068	LOC120456801|XP_039499769.1|DSAN	LOC117590353|XP_034138779.1|DGUA
OG0008069	LOC120451254|XP_039490713.1|DSAN	LOC117582764|XP_034126619.1|DGUA
OG0008070	LOC120453998|XP_039494899.1|DSAN	LOC117585090|XP_034130249.1|DGUA
OG0008071	LOC120455741|XP_039498097.1|DSAN	LOC117580825|XP_034123437.1|DGUA
OG0008072	LOC120455067|XP_039496853.1|DSAN	LOC117591521|XP_034140707.1|DGUA
OG0008073	LOC120456833|XP_039499817.1|DSAN	LOC117588638|XP_034135957.1|DGUA
OG0008074	LOC120455263|XP_039497198.1|DSAN	LOC117588377|XP_034135489.1|DGUA
OG0008075	LOC120445542|XP_039481947.1|DSAN	LOC117592627|XP_034142454.1|DGUA
OG0008076	LOC120455258|XP_039497193.1|DSAN	LOC117581594|XP_034124841.1|DGUA
OG0008077	LOC120453077|XP_039493538.1|DSAN	LOC117585475|XP_034130858.1|DGUA
OG0008078	LOC120455539|XP_039497810.1|DSAN	LOC117588793|XP_034136191.1|DGUA
OG0008079	LOC120457036|XP_039500137.1|DSAN	LOC117580831|XP_034123454.1|DGUA
OG0008080	LOC120455261|XP_039497196.1|DSAN	LOC117581251|XP_034124145.1|DGUA
OG0008081	LOC120456326|XP_039499026.1|DSAN	LOC117581338|XP_034124352.1|DGUA
OG0008082	LOC120453720|XP_039494482.1|DSAN	LOC117583039|XP_034127092.1|DGUA
OG0008083	LOC120454536|XP_039495848.1|DSAN	LOC117584984|XP_034130084.1|DGUA
OG0008084	LOC120453855|XP_039494694.1|DSAN	LOC117585173|XP_034130405.1|DGUA
OG0008085	LOC120452822|XP_039493160.1|DSAN	LOC117583240|XP_034127353.1|DGUA
OG0008086	LOC120454534|XP_039495841.1|DSAN	LOC117585184|XP_034130419.1|DGUA
OG0008087	LOC120456012|XP_039498502.1|DSAN	LOC117580855|XP_034123493.1|DGUA
OG0008088	LOC120456953|XP_039500031.1|DSAN	LOC117588284|XP_034135352.1|DGUA
OG0008089	LOC120450400|XP_039489330.1|DSAN	LOC117586947|XP_034133208.1|DGUA
OG0008090	LOC120456377|XP_039499132.1|DSAN	LOC117590732|XP_034139531.1|DGUA
OG0008091	LOC120452625|XP_039492868.1|DSAN	LOC117585596|XP_034131031.1|DGUA
OG0008092	LOC120450872|XP_039490032.1|DSAN	LOC117586205|XP_034132033.1|DGUA
OG0008093	LOC120455696|XP_039498038.1|DSAN	LOC117580670|XP_034123172.1|DGUA
OG0008094	LOC120452918|XP_039493358.1|DSAN	LOC117581687|XP_034124954.1|DGUA
OG0008095	LOC120451801|XP_039491689.1|DSAN	LOC117590183|XP_034138481.1|DGUA
OG0008096	LOC120456245|XP_039498899.1|DSAN	LOC117590975|XP_034139938.1|DGUA
OG0008097	LOC120456042|XP_039498549.1|DSAN	LOC117590460|XP_034138987.1|DGUA
OG0008098	LOC120448525|XP_039486497.1|DSAN	LOC117580055|XP_034122184.1|DGUA
OG0008099	LOC120447674|XP_039485133.1|DSAN	LOC117586949|XP_034133210.1|DGUA
OG0008100	LOC120451181|XP_039490555.1|DSAN	LOC117584910|XP_034129944.1|DGUA
OG0008101	LOC120455459|XP_039497613.1|DSAN	LOC117590415|XP_034138905.1|DGUA
OG0008103	LOC120456482|XP_039499280.1|DSAN	LOC117590341|XP_034138731.1|DGUA
OG0008104	LOC120449490|XP_039487906.1|DSAN	LOC117591261|XP_034140339.1|DGUA
OG0008105	LOC120454098|XP_039495042.1|DSAN	LOC117589913|XP_034138078.1|DGUA
OG0008106	LOC120449006|XP_039487214.1|DSAN	LOC117589423|XP_034137249.1|DGUA
OG0008107	LOC120453473|XP_039494137.1|DSAN	LOC117590133|XP_034138396.1|DGUA
OG0008108	LOC120455893|XP_039498322.1|DSAN	LOC117581535|XP_034124741.1|DGUA
OG0008109	LOC120455054|XP_039496840.1|DSAN	LOC117581164|XP_034123997.1|DGUA
OG0008110	LOC120455568|XP_039497864.1|DSAN	LOC117591172|XP_034140188.1|DGUA
OG0008111	LOC120456287|XP_039498964.1|DSAN	LOC117590823|XP_034139684.1|DGUA
OG0008112	LOC120455386|XP_039497447.1|DSAN	LOC117581105|XP_034123887.1|DGUA
OG0008113	LOC120455881|XP_039498298.1|DSAN	LOC117591035|XP_034140020.1|DGUA
OG0008114	LOC120455880|XP_039498297.1|DSAN	LOC117591034|XP_034140019.1|DGUA
OG0008115	LOC120456168|XP_039498758.1|DSAN	LOC117590548|XP_034139177.1|DGUA
OG0008116	LOC120456174|XP_039498774.1|DSAN	LOC117590516|XP_034139111.1|DGUA
OG0008117	LOC120456091|XP_039498619.1|DSAN	LOC117580676|XP_034123181.1|DGUA
OG0008118	LOC120456291|XP_039498969.1|DSAN	LOC117590831|XP_034139699.1|DGUA
OG0008119	LOC120455586|XP_039497893.1|DSAN	LOC117588758|XP_034136129.1|DGUA
OG0008120	LOC120455123|XP_039496950.1|DSAN	LOC117591007|XP_034139980.1|DGUA
OG0008121	LOC120445106|XP_039481184.1|DSAN	LOC117592276|XP_034141827.1|DGUA
OG0008122	LOC120455628|XP_039497948.1|DSAN	LOC117580641|XP_034123124.1|DGUA
OG0008123	LOC120456292|XP_039498970.1|DSAN	LOC117588781|XP_034136175.1|DGUA
OG0008124	LOC120455635|XP_039497958.1|DSAN	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA
OG0008125	LOC120455046|XP_039496828.1|DSAN	LOC117590806|XP_034139664.1|DGUA
OG0008126	LOC120456819|XP_039499800.1|DSAN	LOC117581021|XP_034123738.1|DGUA
OG0008127	LOC120457402|XP_039500929.1|DSAN	LOC117581611|XP_034124864.1|DGUA
OG0008128	LOC120455145|XP_039496984.1|DSAN	LOC117581621|XP_034124875.1|DGUA
OG0008129	LOC120457416|XP_039500948.1|DSAN	LOC117590772|XP_034139610.1|DGUA
OG0008130	LOC120455423|XP_039497511.1|DSAN	LOC117581443|XP_034124541.1|DGUA
OG0008131	LOC120455200|XP_039497084.1|DSAN	LOC117588546|XP_034135816.1|DGUA
OG0008132	LOC120452235|XP_039492295.1|DSAN	LOC117585446|XP_034130814.1|DGUA
OG0008133	LOC120454940|XP_039496643.1|DSAN	LOC117588368|XP_034135473.1|DGUA
OG0008134	LOC120455202|XP_039497089.1|DSAN	LOC117581010|XP_034123710.1|DGUA
OG0008135	LOC120451327|XP_039490836.1|DSAN	LOC117586695|XP_034132853.1|DGUA
OG0008136	LOC120453744|XP_039494514.1|DSAN	LOC117582151|XP_034125626.1|DGUA
OG0008137	LOC120456073|XP_039498596.1|DSAN	LOC117581068|XP_034123834.1|DGUA
OG0008138	LOC120448590|XP_039486607.1|DSAN	LOC117588937|XP_034136406.1|DGUA
OG0008139	LOC120444826|XP_039480716.1|DSAN	LOC117592046|XP_034141421.1|DGUA
OG0008140	LOC120455048|XP_039496833.1|DSAN	LOC117590807|XP_034139665.1|DGUA
OG0008141	LOC120455648|XP_039497973.1|DSAN	LOC117588637|XP_034135956.1|DGUA
OG0008142	LOC120455097|XP_039496908.1|DSAN	LOC117590913|XP_034139836.1|DGUA
OG0008143	LOC120455553|XP_039497830.1|DSAN	LOC117588262|XP_034135287.1|DGUA
OG0008144	LOC120444471|XP_039480082.1|DSAN	LOC117578727|XP_034120277.1|DGUA
OG0008145	LOC120457141|XP_039500337.1|DSAN	LOC117581136|XP_034123953.1|DGUA
OG0008146	LOC120454948|XP_039496651.1|DSAN	LOC117581665|XP_034124939.1|DGUA
OG0008147	LOC120454946|XP_039496649.1|DSAN	LOC117581663|XP_034124934.1|DGUA
OG0008148	LOC120456974|XP_039500055.1|DSAN	LOC117588620|XP_034135924.1|DGUA
OG0008149	LOC120457044|XP_039500150.1|DSAN	LOC117590985|XP_034139951.1|DGUA
OG0008150	LOC120457240|XP_039500560.1|DSAN	LOC117591368|XP_034140495.1|DGUA
OG0008151	LOC120457051|XP_039500155.1|DSAN	LOC117581524|XP_034124709.1|DGUA
OG0008152	LOC120455949|XP_039498424.1|DSAN	LOC117581110|XP_034123904.1|DGUA
OG0008153	LOC120445086|XP_039481149.1|DSAN	LOC117585203|XP_034130475.1|DGUA
OG0008154	LOC120447687|XP_039485151.1|DSAN	LOC117579933|XP_034121977.1|DGUA
OG0008155	LOC120449103|XP_039487346.1|DSAN	LOC117580090|XP_034122234.1|DGUA
OG0008156	LOC120451423|XP_039491030.1|DSAN	LOC117583698|XP_034128070.1|DGUA
OG0008157	LOC120453002|XP_039493440.1|DSAN	LOC117589530|XP_034137415.1|DGUA
OG0008158	LOC120455612|XP_039497927.1|DSAN	LOC117581333|XP_034124343.1|DGUA
OG0008159	LOC120450565|XP_039489609.1|DSAN	LOC117580247|XP_034122561.1|DGUA
OG0008160	LOC120445137|XP_039481222.1|DSAN	LOC117584969|XP_034130061.1|DGUA
OG0008161	LOC120450149|XP_039488919.1|DSAN	LOC117591424|XP_034140575.1|DGUA
OG0008162	LOC120455221|XP_039497125.1|DSAN	LOC117588438|XP_034135609.1|DGUA
OG0008163	LOC120447918|XP_039485509.1|DSAN	LOC117580386|XP_034122815.1|DGUA
OG0008164	LOC120456702|XP_039499603.1|DSAN	LOC117591155|XP_034140162.1|DGUA
OG0008165	LOC120456842|XP_039499831.1|DSAN	LOC117581244|XP_034124132.1|DGUA
OG0008166	LOC120455002|XP_039496751.1|DSAN	LOC117581247|XP_034124141.1|DGUA
OG0008167	LOC120457154|XP_039500361.1|DSAN	LOC117591006|XP_034139979.1|DGUA
OG0008168	LOC120457149|XP_039500355.1|DSAN	LOC117590999|XP_034139971.1|DGUA
OG0008169	LOC120457210|XP_039500511.1|DSAN	LOC117590801|XP_034139657.1|DGUA
OG0008170	LOC120445518|XP_039481911.1|DSAN	LOC117591795|XP_034140993.1|DGUA
OG0008171	LOC120456176|XP_039498778.1|DSAN	LOC117581114|XP_034123923.1|DGUA
OG0008172	LOC120450774|XP_039489865.1|DSAN	LOC117585618|XP_034131070.1|DGUA
OG0008173	LOC120457695|XP_039501124.1|DSAN	LOC117588019|XP_034134947.1|DGUA
OG0008174	LOC120446277|XP_039483094.1|DSAN	LOC117589830|XP_034137956.1|DGUA
OG0008175	LOC120456659|XP_039499525.1|DSAN	LOC117580770|XP_034123355.1|DGUA
OG0008176	LOC120456246|XP_039498900.1|DSAN	LOC117590991|XP_034139960.1|DGUA
OG0008177	LOC120455512|XP_039497714.1|DSAN	LOC117591162|XP_034140174.1|DGUA
OG0008178	LOC120456096|XP_039498626.1|DSAN	LOC117591406|XP_034140549.1|DGUA
OG0008179	LOC120455993|XP_039498485.1|DSAN	LOC117581661|XP_034124932.1|DGUA
OG0008180	LOC120456372|XP_039499124.1|DSAN	LOC117590724|XP_034139524.1|DGUA
OG0008181	LOC120456375|XP_039499128.1|DSAN	LOC117590728|XP_034139527.1|DGUA
OG0008182	LOC120458669|XP_039502337.1|DSAN	LOC117592247|XP_034141773.1|DGUA
OG0008183	LOC120445932|XP_039482529.1|DSAN	LOC117578652|XP_034120160.1|DGUA
OG0008184	LOC120450822|XP_039489938.1|DSAN	LOC117585736|XP_034131272.1|DGUA
OG0008185	LOC120451810|XP_039491701.1|DSAN	LOC117585661|XP_034131144.1|DGUA
OG0008186	LOC120445657|XP_039482136.1|DSAN	LOC117578583|XP_034120057.1|DGUA
OG0008187	LOC120445659|XP_039482139.1|DSAN	LOC117578587|XP_034120062.1|DGUA
OG0008188	LOC120458588|XP_039502223.1|DSAN	LOC117582317|XP_034125855.1|DGUA
OG0008189	LOC120448993|XP_039487197.1|DSAN	LOC117587825|XP_034134675.1|DGUA
OG0008190	LOC120449097|XP_039487339.1|DSAN	LOC117587048|XP_034133374.1|DGUA
OG0008191	LOC120457346|XP_039500792.1|DSAN	LOC117588295|XP_034135367.1|DGUA
OG0008192	LOC120456320|XP_039499015.1|DSAN	LOC117588755|XP_034136125.1|DGUA
OG0008193	LOC120456430|XP_039499196.1|DSAN	LOC117581278|XP_034124190.1|DGUA
OG0008194	LOC120456347|XP_039499069.1|DSAN	LOC117591535|XP_034140718.1|DGUA
OG0008195	LOC120446013|XP_039482700.1|DSAN	LOC117581106|XP_034123893.1|DGUA
OG0008196	LOC120446361|XP_039483227.1|DSAN	LOC117583313|XP_034127463.1|DGUA
OG0008197	LOC120449216|XP_039487516.1|DSAN	LOC117579565|XP_034121378.1|DGUA
OG0008198	LOC120457205|XP_039500505.1|DSAN	LOC117590740|XP_034139539.1|DGUA
OG0008199	LOC120455770|XP_039498160.1|DSAN	LOC117580771|XP_034123356.1|DGUA
OG0008200	LOC120445417|XP_039481767.1|DSAN	LOC117578624|XP_034120121.1|DGUA
OG0008201	LOC120449102|XP_039487345.1|DSAN	LOC117580088|XP_034122232.1|DGUA
OG0008202	LOC120448651|XP_039486716.1|DSAN	LOC117580132|XP_034122316.1|DGUA
OG0008203	LOC120450435|XP_039489378.1|DSAN	LOC117579804|XP_034121772.1|DGUA
OG0008204	LOC120455503|XP_039497700.1|DSAN	LOC117581411|XP_034124456.1|DGUA
OG0008205	LOC120456562|XP_039499375.1|DSAN	LOC117588749|XP_034136118.1|DGUA
OG0008206	LOC120447478|XP_039484808.1|DSAN	LOC117580402|XP_034122838.1|DGUA
