Orthogroup	DSAN.longest_only	DPSE.longest_only
OG0008685	LOC120446452|XP_039483379.1|DSAN	LOC6898827|XP_002138800.2|DPSE
OG0008686	LOC120451006|XP_039490254.1|DSAN	LOC4800578|XP_001357829.4|DPSE
OG0008687	LOC120446309|XP_039483157.1|DSAN	LOC4804298|XP_001360878.1|DPSE
OG0008688	LOC120456437|XP_039499204.1|DSAN	LOC6901836|XP_033238414.1|DPSE
OG0008689	LOC120453175|XP_039493669.1|DSAN	LOC4802803|XP_001359648.3|DPSE
OG0008691	LOC120449664|XP_039488198.1|DSAN	LOC4812962|XP_033238688.1|DPSE
OG0008692	LOC120456230|XP_039498850.1|DSAN	LOC4814724|XP_001354766.4|DPSE
OG0008694	LOC120456156|XP_039498728.1|DSAN	LOC4814392|XP_001354386.2|DPSE
OG0008695	LOC120443802|XP_039479077.1|DSAN	LOC4805570|XP_001361955.2|DPSE
OG0008697	LOC120447634|XP_039485071.1|DSAN	LOC4812649|XP_001353037.3|DPSE
OG0008698	LOC120457122|XP_039500273.1|DSAN	LOC4814905|XP_001354590.3|DPSE
OG0008699	LOC120449853|XP_039488446.1|DSAN	LOC117185168|XP_033241233.1|DPSE
OG0008700	LOC120454439|XP_039495668.1|DSAN	LOC4803071|XP_001359871.3|DPSE
OG0008701	LOC120446288|XP_039483114.1|DSAN	LOC4805698|XP_015040821.2|DPSE
OG0008702	LOC120453325|XP_039493919.1|DSAN	LOC4802593|XP_001359485.3|DPSE
OG0008703	LOC120449864|XP_039488458.1|DSAN	LOC4812677|XP_001353061.1|DPSE
OG0008704	LOC120455618|XP_039497937.1|DSAN	LOC4816830|XP_001356698.3|DPSE
OG0008705	LOC120449919|XP_039488548.1|DSAN	LOC4818089|XP_001357389.2|DPSE
OG0008706	LOC120452738|XP_039493044.1|DSAN	LOC4801980|XP_001358992.2|DPSE
OG0008707	LOC120455654|XP_039497978.1|DSAN	LOC6902688|XP_002133203.2|DPSE
OG0008708	LOC120457221|XP_039500525.1|DSAN	LOC6901535|XP_015041764.1|DPSE
OG0008709	LOC120454286|XP_039495406.1|DSAN	LOC4801238|XP_015037105.2|DPSE
OG0008710	LOC120453041|XP_039493495.1|DSAN	LOC4801283|XP_001358403.2|DPSE
OG0008711	LOC120451625|XP_039491412.1|DSAN	LOC4803299|XP_033232727.1|DPSE
OG0008712	LOC120446128|XP_039482887.1|DSAN	LOC4805661|XP_001362023.2|DPSE
OG0008714	LOC120454967|XP_039496686.1|DSAN	LOC4816848|XP_001356637.3|DPSE
OG0008715	LOC120451700|XP_039491529.1|DSAN	LOC4801971|XP_001358984.2|DPSE
OG0008716	LOC120451929|XP_039491884.1|DSAN	LOC4802140|XP_001359119.3|DPSE
OG0008717	LOC120449170|XP_039487446.1|DSAN	LOC4811947|XP_001352519.2|DPSE
OG0008718	LOC120447219|XP_039484672.1|DSAN	LOC6898903|XP_002138873.3|DPSE
OG0008719	LOC120454424|XP_039495643.1|DSAN	LOC4801984|XP_015037518.2|DPSE
OG0008721	LOC120456836|XP_039499822.1|DSAN	LOC4815977|XP_001355530.3|DPSE
OG0008722	LOC120453912|XP_039494780.1|DSAN	LOC4803019|XP_001359821.3|DPSE
OG0008723	LOC120448371|XP_039486274.1|DSAN	LOC4814169|XP_001354263.1|DPSE
OG0008724	LOC120449814|XP_039488399.1|DSAN	LOC26534002|XP_015035716.1|DPSE
OG0008725	LOC120446703|XP_039483735.1|DSAN	LOC4804416|XP_001360984.2|DPSE
OG0008726	LOC120445160|XP_039481269.1|DSAN	LOC6898339|XP_033233896.1|DPSE
OG0008727	LOC120451805|XP_039491694.1|DSAN	LOC4801413|XP_033232342.1|DPSE
OG0008728	LOC120451958|XP_039491914.1|DSAN	LOC4800796|XP_001358007.3|DPSE
OG0008729	LOC120456911|XP_039499975.1|DSAN	LOC4814412|XP_001354349.1|DPSE
OG0008730	LOC120457400|XP_039500913.1|DSAN	LOC6901912|XP_002133446.1|DPSE
OG0008731	LOC120451085|XP_039490388.1|DSAN	LOC4801953|XP_001358968.4|DPSE
OG0008732	LOC120444075|XP_039479527.1|DSAN	LOC4816584|XP_001355914.4|DPSE
OG0008733	LOC120452845|XP_039493215.1|DSAN	LOC117184643|XP_033239076.1|DPSE
OG0008734	LOC120453151|XP_039493641.1|DSAN	LOC4802744|XP_001359607.4|DPSE
OG0008735	LOC120446134|XP_039482892.1|DSAN	LOC4804641|XP_033234779.1|DPSE
OG0008736	LOC120457768|XP_039501199.1|DSAN	LOC4805097|XP_001361557.3|DPSE
OG0008737	LOC120452067|XP_039492064.1|DSAN	LOC4803022|XP_001359824.3|DPSE
OG0008738	LOC120443731|XP_039478919.1|DSAN	LOC4816234|XP_001355855.2|DPSE
OG0008739	LOC120448803|XP_039486927.1|DSAN	LOC4812083|XP_001352994.1|DPSE
OG0008740	LOC120447205|XP_039484645.1|DSAN	LOC4805425|XP_001361826.4|DPSE
OG0008741	LOC120448232|XP_039486070.1|DSAN	LOC6898868|XP_002138839.2|DPSE
OG0008742	LOC120447568|XP_039484962.1|DSAN	LOC4813705|XP_001353477.1|DPSE
OG0008743	LOC120457767|XP_039501198.1|DSAN	LOC4804741|XP_001361253.2|DPSE
OG0008744	LOC120451408|XP_039491014.1|DSAN	LOC4804138|XP_001360744.1|DPSE
OG0008745	LOC120456773|XP_039499704.1|DSAN	LOC4814745|XP_001354587.4|DPSE
OG0008746	LOC120452497|XP_039492681.1|DSAN	LOC6897987|XP_033232736.1|DPSE
OG0008747	LOC120447522|XP_039484888.1|DSAN	LOC6900878|XP_002135235.2|DPSE
OG0008748	LOC120458447|XP_039502026.1|DSAN	LOC26532810|XP_033236618.1|DPSE, LOC6903178|XP_002132878.2|DPSE
OG0008749	LOC120456922|XP_039500029.1|DSAN	LOC4817250|XP_001356800.3|DPSE
OG0008750	LOC120450622|XP_039489707.1|DSAN	LOC4817351|XP_001356322.2|DPSE
OG0008751	LOC120452269|XP_039492332.1|DSAN	LOC6897872|XP_002137974.1|DPSE
OG0008752	LOC120453911|XP_039494779.1|DSAN	LOC6897893|XP_002137993.4|DPSE
OG0008753	LOC120448101|XP_039485838.1|DSAN	LOC6900782|XP_002135141.2|DPSE, LOC6900777|XP_002135136.1|DPSE
OG0008755	LOC120453438|XP_039494080.1|DSAN	LOC4801182|XP_001358315.4|DPSE
OG0008756	LOC120453634|XP_039494360.1|DSAN	LOC26532104|XP_015037195.1|DPSE
OG0008757	LOC120452174|XP_039492216.1|DSAN	LOC13036449|XP_003736527.1|DPSE
OG0008758	LOC120458134|XP_039501611.1|DSAN	LOC6903288|XP_033235264.1|DPSE
OG0008759	LOC120458156|XP_039501641.1|DSAN	LOC4817213|XP_033236019.1|DPSE
OG0008760	LOC120443893|XP_039479254.1|DSAN	LOC4816695|XP_001356050.3|DPSE
OG0008761	LOC120458329|XP_039501880.1|DSAN	LOC6898341|XP_033234607.1|DPSE, LOC6902397|XP_002133332.1|DPSE
OG0008762	LOC120458369|XP_039501923.1|DSAN	LOC6898151|XP_002138229.2|DPSE
OG0008763	LOC120456717|XP_039499637.1|DSAN	LOC4816241|XP_001355861.3|DPSE
OG0008764	LOC120458652|XP_039502316.1|DSAN	LOC6902708|XP_033236370.1|DPSE, LOC26533284|XP_033236584.1|DPSE, LOC26534307|XP_033236032.1|DPSE
OG0008765	LOC120447111|XP_039484466.1|DSAN	LOC4804934|XP_001361416.3|DPSE
OG0008766	LOC120443961|XP_039479357.1|DSAN	LOC6903140|XP_002132846.2|DPSE
OG0008767	LOC120444396|XP_039479951.1|DSAN	LOC4804804|XP_001361306.1|DPSE
OG0008768	LOC120446337|XP_039483187.1|DSAN	LOC4805590|XP_001361971.1|DPSE
OG0008769	LOC120447075|XP_039484400.1|DSAN	LOC4805713|XP_001362067.2|DPSE
OG0008770	LOC120446662|XP_039483711.1|DSAN	LOC6898113|XP_002138193.2|DPSE, LOC6896828|XP_033241692.1|DPSE
OG0008771	LOC120444710|XP_039480521.1|DSAN	LOC4805024|XP_002138738.2|DPSE, LOC26532250|XP_033234117.1|DPSE
OG0008772	LOC120457724|XP_039501157.1|DSAN	LOC4804740|XP_001361252.2|DPSE
OG0008773	LOC120447104|XP_039484449.1|DSAN	LOC6898332|XP_002138387.1|DPSE
OG0008774	LOC120446673|XP_039483680.1|DSAN	LOC4804628|XP_001361160.3|DPSE
OG0008775	LOC120446914|XP_039484086.1|DSAN	LOC4804094|XP_001360712.4|DPSE
OG0008776	LOC120445460|XP_039481838.1|DSAN	LOC4803949|XP_001360587.4|DPSE
OG0008777	LOC120444772|XP_039480638.1|DSAN	LOC4804213|XP_001360808.4|DPSE
OG0008778	LOC120443946|XP_039479328.1|DSAN	LOC4805584|XP_015040729.1|DPSE
OG0008779	LOC120456960|XP_039500039.1|DSAN	LOC4815379|XP_001354639.2|DPSE
OG0008780	LOC120452192|XP_039492237.1|DSAN	LOC4802310|XP_001359251.2|DPSE
OG0008781	LOC120455204|XP_039497094.1|DSAN	LOC4815628|XP_015041293.2|DPSE
OG0008782	LOC120447612|XP_039485019.1|DSAN	LOC6900932|XP_033240215.1|DPSE
OG0008783	LOC120446782|XP_039483862.1|DSAN	LOC4803717|XP_001360391.4|DPSE
OG0008784	LOC120450440|XP_039489386.1|DSAN	LOC4812281|XP_001352979.2|DPSE
OG0008786	LOC120454153|XP_039495151.1|DSAN	LOC6902586|XP_002133114.3|DPSE, LOC4816303|XP_001356078.4|DPSE
OG0008787	LOC120448277|XP_039486140.1|DSAN	LOC117185171|XP_033241287.1|DPSE
OG0008788	LOC120449161|XP_039487435.1|DSAN	LOC4812199|XP_001352701.3|DPSE
OG0008789	LOC120449832|XP_039488416.1|DSAN	LOC4814108|XP_001354241.3|DPSE
OG0008790	LOC120451601|XP_039491369.1|DSAN	LOC4804004|XP_001360635.4|DPSE
OG0008791	LOC120446697|XP_039483729.1|DSAN	LOC4804114|XP_001360726.3|DPSE
OG0008792	LOC120445345|XP_039481616.1|DSAN	LOC4805707|XP_001362063.1|DPSE
OG0008793	LOC120458147|XP_039501627.1|DSAN	LOC4805568|XP_001361953.3|DPSE
OG0008794	LOC120447068|XP_039484391.1|DSAN	LOC4817505|XP_001356923.3|DPSE
OG0008795	LOC120453984|XP_039494873.1|DSAN	LOC4802401|XP_033232310.1|DPSE
OG0008796	LOC120454063|XP_039495006.1|DSAN	LOC4802228|XP_001359191.3|DPSE
OG0008797	LOC120451753|XP_039491612.1|DSAN	LOC4801063|XP_001358223.3|DPSE
OG0008798	LOC120452926|XP_039493326.1|DSAN, LOC120452923|XP_039493321.1|DSAN	LOC117183366|XP_033232969.1|DPSE, LOC6896699|XP_033232581.1|DPSE, LOC4800236|XP_001357605.4|DPSE
OG0008799	LOC120458381|XP_039501937.1|DSAN	LOC4803638|XP_001360326.1|DPSE
OG0008806	LOC120455349|XP_039497377.1|DSAN	LOC6901862|XP_033240624.1|DPSE
OG0008807	LOC120457111|XP_039500253.1|DSAN	LOC6901315|XP_015041562.2|DPSE
OG0008808	LOC120455001|XP_039496750.1|DSAN	LOC6901163|XP_002133864.3|DPSE
OG0008809	LOC120453572|XP_039494263.1|DSAN	LOC4800435|XP_001357713.1|DPSE
OG0008811	LOC120451255|XP_039490714.1|DSAN	LOC4800692|XP_001357917.2|DPSE
OG0008813	LOC120452611|XP_039492844.1|DSAN	LOC4801518|XP_001358596.5|DPSE
OG0008814	LOC120446310|XP_039483158.1|DSAN	LOC4804295|XP_033234107.1|DPSE
OG0008815	LOC120447844|XP_039485384.1|DSAN	LOC6900867|XP_002135224.2|DPSE
OG0008816	LOC120450104|XP_039488833.1|DSAN	LOC4812019|XP_001352818.3|DPSE
OG0008819	LOC120446100|XP_039482826.1|DSAN	LOC4804645|XP_001361174.2|DPSE
OG0008820	LOC120458287|XP_039501819.1|DSAN	LOC6902789|XP_015035763.2|DPSE
OG0008822	LOC120458706|XP_039502384.1|DSAN	LOC117183915|XP_033235287.1|DPSE
OG0008824	LOC120448743|XP_039486856.1|DSAN	LOC6898020|XP_015038989.1|DPSE
OG0008825	LOC120449880|XP_039488488.1|DSAN	LOC4813887|XP_001353588.3|DPSE
OG0008826	LOC120453141|XP_039493628.1|DSAN	LOC6902491|XP_002133036.3|DPSE, LOC6902500|XP_033236478.1|DPSE, LOC6897942|XP_033236881.1|DPSE, LOC117183183|XP_033232444.1|DPSE, LOC6897841|XP_002137946.4|DPSE, LOC6897884|XP_033232445.1|DPSE
OG0008829	LOC120456160|XP_039498733.1|DSAN	LOC4814980|XP_001354514.1|DPSE
OG0008830	LOC120456812|XP_039499789.1|DSAN	LOC6901021|XP_015042199.1|DPSE
OG0008831	LOC120455393|XP_039497464.1|DSAN	LOC4815666|XP_001355355.1|DPSE
OG0008832	LOC120455391|XP_039497455.1|DSAN	LOC4816028|XP_033240819.1|DPSE
OG0008833	LOC120456203|XP_039498817.1|DSAN	LOC4814971|XP_001354772.2|DPSE
OG0008834	LOC120452081|XP_039492078.1|DSAN	LOC13036285|XP_003736669.2|DPSE
OG0008835	LOC120454525|XP_039495824.1|DSAN	LOC26533920|XP_015037440.2|DPSE
OG0008837	LOC120446700|XP_039483732.1|DSAN	LOC6898258|XP_002138324.1|DPSE
OG0008838	LOC120456111|XP_039498676.1|DSAN	LOC4816867|XP_001356360.4|DPSE
OG0008839	LOC120446938|XP_039484122.1|DSAN	LOC6898187|XP_002138256.1|DPSE
OG0008840	LOC120446521|XP_039483467.1|DSAN	LOC4816669|XP_001356035.3|DPSE
OG0008841	LOC120447629|XP_039485062.1|DSAN	LOC4812054|XP_001352674.3|DPSE
OG0008842	LOC120445674|XP_039482160.1|DSAN	LOC4804554|XP_001361097.5|DPSE
OG0008843	LOC120450196|XP_039488998.1|DSAN	LOC6899968|XP_002135336.1|DPSE
OG0008845	LOC120458596|XP_039502233.1|DSAN	LOC4816405|XP_001356020.2|DPSE
OG0008846	LOC120450285|XP_039489136.1|DSAN	LOC6903350|XP_002132231.3|DPSE, LOC6903351|XP_002132232.3|DPSE
OG0008847	LOC120454458|XP_039495707.1|DSAN	LOC4802273|XP_001359225.1|DPSE
OG0008848	LOC120446479|XP_039483415.1|DSAN	LOC4804767|XP_001361278.3|DPSE
OG0008849	LOC120456232|XP_039498852.1|DSAN	LOC4815123|XP_015042161.2|DPSE
OG0008850	LOC120445243|XP_039481449.1|DSAN	LOC4804403|XP_001360973.2|DPSE
OG0008851	LOC120458902|XP_039502682.1|DSAN	LOC4816436|XP_001356047.2|DPSE
OG0008852	LOC120458392|XP_039501945.1|DSAN	LOC4803581|XP_001360285.3|DPSE
OG0008854	LOC120447837|XP_039485379.1|DSAN	LOC4817180|XP_015036134.2|DPSE
OG0008855	LOC120455908|XP_039498349.1|DSAN	LOC4815381|XP_001354861.3|DPSE
OG0008856	LOC120454891|XP_039496465.1|DSAN	LOC4811778|XP_001352348.2|DPSE
OG0008857	LOC120448438|XP_039486384.1|DSAN	LOC4812836|XP_001353234.2|DPSE
OG0008858	LOC120450743|XP_039489799.1|DSAN	LOC6897581|XP_002137726.2|DPSE
OG0008859	LOC120449374|XP_039487740.1|DSAN	LOC4813732|XP_001353870.1|DPSE
OG0008860	LOC120453591|XP_039494287.1|DSAN	LOC4800246|XP_001357637.1|DPSE
OG0008861	LOC120458670|XP_039502339.1|DSAN	LOC4805082|XP_001361544.1|DPSE
OG0008862	LOC120452406|XP_039492558.1|DSAN	LOC4802099|XP_033232839.1|DPSE
OG0008863	LOC120457218|XP_039500526.1|DSAN	LOC6902678|XP_002133194.2|DPSE
OG0008864	LOC120446835|XP_039483954.1|DSAN	LOC4805252|XP_001361684.5|DPSE
OG0008865	LOC120443818|XP_039479094.1|DSAN	LOC4817759|XP_001357155.2|DPSE
OG0008866	LOC120458406|XP_039501969.1|DSAN	LOC4817719|XP_033236403.1|DPSE
OG0008867	LOC120456219|XP_039498835.1|DSAN	LOC6901387|XP_015041657.2|DPSE
OG0008868	LOC120444576|XP_039480274.1|DSAN	LOC4804569|XP_001361110.3|DPSE
OG0008869	LOC120450508|XP_039489495.1|DSAN	LOC4813750|XP_001353377.2|DPSE
OG0008870	LOC120449783|XP_039488358.1|DSAN	LOC4812544|XP_001352927.3|DPSE
OG0008871	LOC120450178|XP_039488971.1|DSAN	LOC4812503|XP_001352904.3|DPSE
OG0008872	LOC120454058|XP_039495004.1|DSAN	LOC4817742|XP_001357142.3|DPSE
OG0008873	LOC120458482|XP_039502077.1|DSAN	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE
OG0008874	LOC120446885|XP_039484030.1|DSAN	LOC4804161|XP_001360766.3|DPSE
OG0008875	LOC120445702|XP_039482195.1|DSAN	LOC4804762|XP_033233998.1|DPSE
OG0008876	LOC120454844|XP_039496272.1|DSAN	LOC4811845|XP_001382226.1|DPSE
OG0008877	LOC120448008|XP_039485657.1|DSAN	LOC4813791|XP_001353416.3|DPSE
OG0008878	LOC120444012|XP_039479429.1|DSAN	LOC4818066|XP_001357422.3|DPSE
OG0008879	LOC120446477|XP_039483413.1|DSAN	LOC4804768|XP_015040190.2|DPSE
OG0008880	LOC120454398|XP_039495584.1|DSAN	LOC6902032|XP_002133566.1|DPSE
OG0008881	LOC120446822|XP_039483933.1|DSAN	LOC4805593|XP_001361973.1|DPSE
OG0008882	LOC120450450|XP_039489405.1|DSAN	LOC4817100|XP_001356354.4|DPSE
OG0008883	LOC120453687|XP_039494441.1|DSAN	LOC4802533|XP_001359434.3|DPSE
OG0008884	LOC120452800|XP_039493133.1|DSAN	LOC6897703|XP_033241887.1|DPSE
OG0008885	LOC120445189|XP_039481339.1|DSAN	LOC4816758|XP_001356275.3|DPSE
OG0008886	LOC120444963|XP_039480913.1|DSAN	LOC4805692|XP_001362051.4|DPSE
OG0008887	LOC120447159|XP_039484544.1|DSAN	LOC4804431|XP_001360996.2|DPSE
OG0008888	LOC120449089|XP_039487331.1|DSAN	LOC4812883|XP_001353644.3|DPSE
OG0008889	LOC120444308|XP_039479783.1|DSAN	LOC4805711|XP_001362065.2|DPSE
OG0008890	LOC120452777|XP_039493100.1|DSAN	LOC4802855|XP_001359690.3|DPSE, LOC6897825|XP_002137930.3|DPSE
OG0008891	LOC120448147|XP_039485912.1|DSAN	LOC4812335|XP_033240988.1|DPSE
OG0008892	LOC120446886|XP_039484031.1|DSAN	LOC6898452|XP_002138495.2|DPSE
OG0008893	LOC120449235|XP_039487542.1|DSAN	LOC4814161|XP_001354277.1|DPSE
OG0008894	LOC120451320|XP_039490825.1|DSAN	LOC4800620|XP_001357862.3|DPSE
OG0008895	LOC120453173|XP_039493668.1|DSAN	LOC4802804|XP_001359649.2|DPSE
OG0008896	LOC120450253|XP_039489074.1|DSAN	LOC4813502|XP_001353422.3|DPSE
OG0008897	LOC120452535|XP_039492735.1|DSAN	LOC4802853|XP_033237150.1|DPSE
OG0008898	LOC120447145|XP_039484518.1|DSAN	LOC4804165|XP_033234804.1|DPSE
OG0008899	LOC120446421|XP_039483315.1|DSAN	LOC4816953|XP_001356891.3|DPSE
OG0008900	LOC120445187|XP_039481335.1|DSAN	LOC4816983|XP_001356590.3|DPSE
OG0008901	LOC120448572|XP_039486567.1|DSAN	LOC4813473|XP_033239047.1|DPSE
OG0008902	LOC120454860|XP_039496335.1|DSAN	LOC4811658|XP_033237051.1|DPSE
OG0008903	LOC120447857|XP_039485402.1|DSAN	LOC4817431|XP_015036133.2|DPSE
OG0008904	LOC120446378|XP_039483243.1|DSAN	LOC6898370|XP_015039611.2|DPSE
OG0008905	LOC120454855|XP_039496319.1|DSAN	LOC4811774|XP_033237093.1|DPSE
OG0008906	LOC120449702|XP_039488252.1|DSAN	LOC4813231|XP_001353766.4|DPSE
OG0008907	LOC120454317|XP_039495454.1|DSAN	LOC4802149|XP_001359126.3|DPSE
OG0008908	LOC120454043|XP_039494971.1|DSAN	LOC4802934|XP_033235390.1|DPSE
OG0008909	LOC120453481|XP_039494148.1|DSAN	LOC4800631|XP_033233176.1|DPSE
OG0008910	LOC120453314|XP_039493904.1|DSAN	LOC4800708|XP_001357933.5|DPSE
OG0008911	LOC120452377|XP_039492502.1|DSAN	LOC4801973|XP_003736635.2|DPSE
OG0008912	LOC120453165|XP_039493658.1|DSAN	LOC4802763|XP_033232427.1|DPSE
OG0008913	LOC120453747|XP_039494513.1|DSAN	LOC4801663|XP_001358715.1|DPSE
OG0008914	LOC120452237|XP_039492296.1|DSAN	LOC4801582|XP_001358652.2|DPSE
OG0008915	LOC120453764|XP_039494532.1|DSAN	LOC4802260|XP_002137679.2|DPSE
OG0008916	LOC120452041|XP_039492031.1|DSAN	LOC4816861|XP_015035843.2|DPSE
OG0008917	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN	LOC4817173|XP_033235289.1|DPSE
OG0008919	LOC120454096|XP_039495044.1|DSAN	LOC6902812|XP_002132549.2|DPSE
OG0008920	LOC120449914|XP_039488540.1|DSAN	LOC6900341|XP_002134738.2|DPSE
OG0008921	LOC120444307|XP_039479780.1|DSAN	LOC6903375|XP_002132257.2|DPSE
OG0008922	LOC120454216|XP_039495289.1|DSAN	LOC6903541|XP_033235585.1|DPSE
OG0008923	LOC120446052|XP_039482761.1|DSAN	LOC4804063|XP_001360684.3|DPSE
OG0008924	LOC120444416|XP_039479976.1|DSAN	LOC6898486|XP_015039942.1|DPSE
OG0008925	LOC120444873|XP_039480787.1|DSAN	LOC4804810|XP_001361312.2|DPSE
OG0008926	LOC120443864|XP_039479162.1|DSAN	LOC4805504|XP_001361897.3|DPSE
OG0008927	LOC120446339|XP_039483190.1|DSAN	LOC4805589|XP_033234359.1|DPSE
OG0008928	LOC120452465|XP_039492634.1|DSAN	LOC4803465|XP_001360183.1|DPSE
OG0008929	LOC120445908|XP_039482498.1|DSAN	LOC4803626|XP_001360314.1|DPSE
OG0008930	LOC120452315|XP_039492400.1|DSAN	LOC4801635|XP_001358691.3|DPSE
OG0008931	LOC120455358|XP_039497441.1|DSAN	LOC4804717|XP_001361235.2|DPSE
OG0008932	LOC120444766|XP_039480629.1|DSAN	LOC4804699|XP_001361218.2|DPSE
OG0008933	LOC120457720|XP_039501153.1|DSAN	LOC4804737|XP_001361250.2|DPSE
OG0008934	LOC120450011|XP_039488662.1|DSAN	LOC4813842|XP_001353241.3|DPSE
OG0008935	LOC120458747|XP_039502442.1|DSAN	LOC4803476|XP_001360194.3|DPSE
OG0008936	LOC120445866|XP_039482442.1|DSAN	LOC4803690|XP_001360367.3|DPSE
OG0008937	LOC120447224|XP_039484677.1|DSAN	LOC4804361|XP_001360935.3|DPSE
OG0008938	LOC120446491|XP_039483432.1|DSAN	LOC4804391|XP_033234755.1|DPSE
OG0008939	LOC120444962|XP_039480912.1|DSAN	LOC4804970|XP_001361446.3|DPSE
OG0008940	LOC120446900|XP_039484052.1|DSAN	LOC4805712|XP_015040836.2|DPSE
OG0008941	LOC120457385|XP_039500869.1|DSAN	LOC6901802|XP_033240669.1|DPSE
OG0008942	LOC120456094|XP_039498624.1|DSAN	LOC4815293|XP_001354629.3|DPSE
OG0008943	LOC120456733|XP_039499654.1|DSAN	LOC4815201|XP_001354918.2|DPSE
OG0008944	LOC120454954|XP_039496667.1|DSAN	LOC4815970|XP_001355311.2|DPSE
OG0008945	LOC120457420|XP_039500952.1|DSAN	LOC6901124|XP_002134599.2|DPSE
OG0008946	LOC120455129|XP_039496955.1|DSAN	LOC6901321|XP_002134022.3|DPSE
OG0008947	LOC120455596|XP_039497904.1|DSAN	LOC6902096|XP_002133627.2|DPSE
OG0008948	LOC120455339|XP_039497355.1|DSAN	LOC6901118|XP_002134593.2|DPSE
OG0008949	LOC120448387|XP_039486309.1|DSAN	LOC6900948|XP_002134649.3|DPSE
OG0008950	LOC120456961|XP_039500040.1|DSAN	LOC4815288|XP_001354645.2|DPSE
OG0008951	LOC120447788|XP_039485280.1|DSAN	LOC4812138|XP_001352587.2|DPSE
OG0008952	LOC120454993|XP_039496727.1|DSAN	LOC4815216|XP_001354616.3|DPSE
OG0008953	LOC120448494|XP_039486457.1|DSAN	LOC4813775|XP_001353383.4|DPSE
OG0008955	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN	LOC4813436|XP_001353343.1|DPSE
OG0008956	LOC120456298|XP_039498982.1|DSAN	LOC6900124|XP_002135475.2|DPSE
OG0008957	LOC120449333|XP_039487666.1|DSAN	LOC26532882|XP_015042905.2|DPSE
OG0008958	LOC120447443|XP_039484734.1|DSAN	LOC4813454|XP_001353523.2|DPSE
OG0008959	LOC120449466|XP_039487871.1|DSAN	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE
OG0008960	LOC120447547|XP_039484928.1|DSAN	LOC4813773|XP_001353272.4|DPSE
OG0008961	LOC120446454|XP_039483383.1|DSAN	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE
OG0008962	LOC120456215|XP_039498831.1|DSAN	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE
OG0008963	LOC120457035|XP_039500136.1|DSAN	LOC6901224|XP_002133925.2|DPSE, LOC117185184|XP_033241370.1|DPSE, LOC4814447|XP_001354611.3|DPSE
OG0008964	LOC120455913|XP_039498357.1|DSAN	LOC4815887|XP_001355442.2|DPSE
OG0008965	LOC120452492|XP_039492678.1|DSAN	LOC4817086|XP_001356316.4|DPSE
OG0008966	LOC120451080|XP_039490379.1|DSAN	LOC4816720|XP_001356180.2|DPSE
OG0008967	LOC120449710|XP_039488260.1|DSAN	LOC6900596|XP_002134969.2|DPSE
OG0008968	LOC120458722|XP_039502406.1|DSAN	LOC4817634|XP_001357029.2|DPSE
OG0008969	LOC120458645|XP_039502308.1|DSAN	LOC4817628|XP_001357024.4|DPSE
OG0008970	LOC120458265|XP_039501789.1|DSAN	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE
OG0008971	LOC120448561|XP_039486551.1|DSAN	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE
OG0008972	LOC120449917|XP_039488544.1|DSAN	LOC4812166|XP_001352838.2|DPSE
OG0008973	LOC120449980|XP_039488623.1|DSAN	LOC4813601|XP_001353162.2|DPSE
OG0008974	LOC120453918|XP_039494787.1|DSAN, LOC120453922|XP_039494791.1|DSAN	LOC4800280|XP_001357615.3|DPSE
OG0008975	LOC120444126|XP_039479623.1|DSAN, LOC120444125|XP_039479621.1|DSAN	LOC6898478|XP_002138520.1|DPSE
OG0008977	LOC120453120|XP_039493602.1|DSAN	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE
OG0008978	LOC120453548|XP_039494238.1|DSAN	LOC4804842|XP_001361338.3|DPSE
OG0008979	LOC120444027|XP_039479467.1|DSAN	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE
OG0008983	LOC120445955|XP_039482576.1|DSAN	LOC4804291|XP_001360871.4|DPSE
OG0008985	LOC120448644|XP_039486705.1|DSAN	LOC4812151|XP_001352570.2|DPSE
OG0008986	LOC120451869|XP_039491810.1|DSAN	LOC4802298|XP_001359242.6|DPSE
OG0008987	LOC120453440|XP_039494085.1|DSAN	LOC4816356|XP_001355963.3|DPSE
OG0008988	LOC120452673|XP_039492949.1|DSAN	LOC4801648|XP_001358701.3|DPSE
OG0008989	LOC120454972|XP_039496688.1|DSAN	LOC6901255|XP_002133956.2|DPSE
OG0008990	LOC120449780|XP_039488354.1|DSAN	LOC4812309|XP_001352618.2|DPSE
OG0008992	LOC120451451|XP_039491064.1|DSAN	LOC4802104|XP_033232840.1|DPSE
OG0008993	LOC120448544|XP_039486525.1|DSAN	LOC4813278|XP_033238008.1|DPSE
