Orthogroup	DSAN.longest_only	DNOV.longest_only
OG0009205	LOC120445899|XP_039482487.1|DSAN	LOC115758149|XP_030554543.1|DNOV
OG0009206	LOC120446048|XP_039482758.1|DSAN	LOC115764219|XP_030562994.1|DNOV
OG0009207	LOC120452250|XP_039492311.1|DSAN	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV
OG0009209	LOC120453990|XP_039494879.1|DSAN	LOC115770560|XP_030571732.1|DNOV
OG0009211	LOC120457778|XP_039501208.1|DSAN	LOC115768565|XP_030569040.1|DNOV
OG0009214	LOC120449951|XP_039488587.1|DSAN	LOC115770162|XP_030571181.1|DNOV
OG0009219	LOC120452293|XP_039492363.1|DSAN	LOC115761958|XP_030559856.1|DNOV
OG0009220	LOC120457246|XP_039500569.1|DSAN	LOC115766353|XP_030566112.1|DNOV
OG0009221	LOC120446249|XP_039483058.1|DSAN	LOC115763190|XP_030561511.1|DNOV
OG0009224	LOC120451957|XP_039491913.1|DSAN	LOC115765609|XP_030565120.1|DNOV
OG0009225	LOC120457349|XP_039500798.1|DSAN	LOC115768457|XP_030568883.1|DNOV
OG0009226	LOC120455437|XP_039497568.1|DSAN	LOC115771308|XP_030572807.1|DNOV
OG0009228	LOC120456205|XP_039498818.1|DSAN	LOC115765278|XP_030564627.1|DNOV
OG0009229	LOC120450778|XP_039489870.1|DSAN	LOC115765683|XP_030565201.1|DNOV
OG0009231	LOC120456982|XP_039500065.1|DSAN	LOC115767358|XP_030567475.1|DNOV
OG0009232	LOC120457289|XP_039500673.1|DSAN	LOC115765329|XP_030564691.1|DNOV
OG0009234	LOC120455042|XP_039496825.1|DSAN	LOC115767612|XP_030567770.1|DNOV
OG0009238	LOC120448927|XP_039487096.1|DSAN	LOC115771538|XP_030573135.1|DNOV
OG0009239	LOC120448384|XP_039486301.1|DSAN	LOC115771422|XP_030572984.1|DNOV
OG0009241	LOC120452831|XP_039493190.1|DSAN	LOC115763338|XP_030561705.1|DNOV
OG0009243	LOC120445194|XP_039481394.1|DSAN	LOC115771069|XP_030572484.1|DNOV
OG0009245	LOC120452347|XP_039492454.1|DSAN	LOC115765617|XP_030565128.1|DNOV
OG0009247	LOC120453830|XP_039494658.1|DSAN	LOC115765763|XP_030565287.1|DNOV
OG0009248	LOC120456881|XP_039499913.1|DSAN	LOC115765259|XP_030564598.1|DNOV
OG0009249	LOC120458441|XP_039502019.1|DSAN	LOC115759240|XP_030555998.1|DNOV
OG0009251	LOC120455137|XP_039496975.1|DSAN	LOC115767573|XP_030567719.1|DNOV
OG0009252	LOC120454963|XP_039496678.1|DSAN	LOC115767038|XP_030567027.1|DNOV
OG0009253	LOC120455861|XP_039498265.1|DSAN	LOC115764384|XP_030563210.1|DNOV
OG0009254	LOC120456268|XP_039498927.1|DSAN	LOC115768152|XP_030568507.1|DNOV
OG0009255	LOC120455012|XP_039496770.1|DSAN	LOC115765154|XP_030564427.1|DNOV
OG0009256	LOC120456151|XP_039498715.1|DSAN	LOC115766265|XP_030565988.1|DNOV
OG0009257	LOC120455065|XP_039496851.1|DSAN	LOC115765371|XP_030564754.1|DNOV
OG0009258	LOC120456063|XP_039498587.1|DSAN	LOC115767760|XP_030567942.1|DNOV
OG0009259	LOC120457120|XP_039500271.1|DSAN	LOC115767856|XP_030568072.1|DNOV
OG0009260	LOC120456149|XP_039498710.1|DSAN	LOC115764335|XP_030563150.1|DNOV
OG0009261	LOC120457128|XP_039500299.1|DSAN	LOC115769016|XP_030569586.1|DNOV
OG0009262	LOC120456984|XP_039500067.1|DSAN	LOC115769018|XP_030569589.1|DNOV
OG0009263	LOC120456481|XP_039499279.1|DSAN	LOC115768051|XP_030568350.1|DNOV
OG0009264	LOC120455791|XP_039498182.1|DSAN	LOC115766473|XP_030566278.1|DNOV
OG0009265	LOC120456829|XP_039499811.1|DSAN	LOC115766424|XP_030566208.1|DNOV
OG0009266	LOC120443960|XP_039479351.1|DSAN	LOC115759332|XP_030556107.1|DNOV
OG0009267	LOC120443686|XP_039478860.1|DSAN	LOC115759182|XP_030555917.1|DNOV
OG0009268	LOC120447200|XP_039484630.1|DSAN	LOC115758186|XP_030554587.1|DNOV
OG0009271	LOC120457245|XP_039500566.1|DSAN	LOC115766448|XP_030566236.1|DNOV
OG0009272	LOC120450083|XP_039488810.1|DSAN	LOC115770143|XP_030571151.1|DNOV
OG0009273	LOC120450407|XP_039489340.1|DSAN	LOC115759880|XP_030556853.1|DNOV
OG0009274	LOC120450260|XP_039489084.1|DSAN	LOC115771015|XP_030572393.1|DNOV
OG0009275	LOC120456771|XP_039499702.1|DSAN	LOC115765095|XP_030564339.1|DNOV
OG0009276	LOC120447007|XP_039484248.1|DSAN	LOC115762199|XP_030560183.1|DNOV
OG0009277	LOC120457165|XP_039500377.1|DSAN	LOC115767003|XP_030566985.1|DNOV
OG0009278	LOC120456756|XP_039499684.1|DSAN	LOC115764424|XP_030563282.1|DNOV
OG0009279	LOC120458542|XP_039502155.1|DSAN	LOC115759700|XP_030556559.1|DNOV
OG0009280	LOC120456683|XP_039499575.1|DSAN	LOC115764302|XP_030563097.1|DNOV
OG0009281	LOC120456832|XP_039499815.1|DSAN	LOC115768358|XP_030568785.1|DNOV
OG0009282	LOC120443884|XP_039479237.1|DSAN	LOC115758373|XP_030554825.1|DNOV
OG0009283	LOC120458872|XP_039502639.1|DSAN	LOC115763950|XP_030562603.1|DNOV
OG0009284	LOC120449552|XP_039488015.1|DSAN	LOC115770174|XP_030571194.1|DNOV
OG0009286	LOC120449274|XP_039487591.1|DSAN	LOC115762770|XP_030560979.1|DNOV
OG0009287	LOC120450374|XP_039489296.1|DSAN	LOC115771036|XP_030572432.1|DNOV
OG0009288	LOC120455433|XP_039497563.1|DSAN	LOC115768680|XP_030569223.1|DNOV
OG0009289	LOC120454837|XP_039496250.1|DSAN	LOC115766710|XP_030566492.1|DNOV
OG0009290	LOC120457766|XP_039501197.1|DSAN	LOC115762235|XP_030560237.1|DNOV
OG0009291	LOC120454840|XP_039496263.1|DSAN	LOC115766711|XP_030566494.1|DNOV
OG0009292	LOC120456206|XP_039498819.1|DSAN	LOC115765301|XP_030564656.1|DNOV
OG0009293	LOC120456197|XP_039498811.1|DSAN	LOC115765335|XP_030564699.1|DNOV
OG0009294	LOC120445943|XP_039482543.1|DSAN	LOC115766528|XP_030566354.1|DNOV
OG0009295	LOC120455676|XP_039498014.1|DSAN	LOC115767405|XP_030567531.1|DNOV
OG0009296	LOC120451392|XP_039490991.1|DSAN	LOC115765635|XP_030565148.1|DNOV
OG0009297	LOC120452457|XP_039492621.1|DSAN	LOC115765733|XP_030565259.1|DNOV
OG0009298	LOC120452082|XP_039492079.1|DSAN	LOC115767896|XP_030568127.1|DNOV
OG0009299	LOC120452439|XP_039492601.1|DSAN	LOC115763820|XP_030562430.1|DNOV
OG0009300	LOC120451386|XP_039490981.1|DSAN	LOC115763709|XP_030562261.1|DNOV
OG0009301	LOC120453456|XP_039494106.1|DSAN	LOC115763631|XP_030562119.1|DNOV
OG0009302	LOC120452173|XP_039492215.1|DSAN	LOC115761447|XP_030559074.1|DNOV
OG0009303	LOC120452747|XP_039493056.1|DSAN	LOC115759608|XP_030556440.1|DNOV
OG0009304	LOC120453983|XP_039494872.1|DSAN	LOC115763893|XP_030562531.1|DNOV
OG0009305	LOC120452307|XP_039492386.1|DSAN	LOC115770725|XP_030571984.1|DNOV
OG0009306	LOC120455836|XP_039498240.1|DSAN	LOC115768190|XP_030568560.1|DNOV
OG0009307	LOC120450942|XP_039490145.1|DSAN	LOC115765595|XP_030565105.1|DNOV
OG0009308	LOC120452116|XP_039492128.1|DSAN	LOC115764700|XP_030563758.1|DNOV
OG0009309	LOC120453731|XP_039494495.1|DSAN	LOC115761503|XP_030559130.1|DNOV
OG0009310	LOC120453030|XP_039493484.1|DSAN	LOC115765756|XP_030565279.1|DNOV
OG0009311	LOC120454029|XP_039494954.1|DSAN	LOC115767905|XP_030568138.1|DNOV
OG0009312	LOC120453955|XP_039494836.1|DSAN	LOC115770705|XP_030571960.1|DNOV
OG0009313	LOC120450911|XP_039490099.1|DSAN	LOC115770772|XP_030572046.1|DNOV
OG0009314	LOC120454628|XP_039496035.1|DSAN	LOC115770769|XP_030572040.1|DNOV
OG0009315	LOC120450826|XP_039489941.1|DSAN	LOC115763852|XP_030562480.1|DNOV
OG0009316	LOC120454573|XP_039495906.1|DSAN	LOC115759567|XP_030556392.1|DNOV
OG0009317	LOC120451903|XP_039491846.1|DSAN	LOC115764840|XP_030563949.1|DNOV
OG0009318	LOC120454664|XP_039496108.1|DSAN	LOC115770921|XP_030572239.1|DNOV
OG0009319	LOC120454613|XP_039496009.1|DSAN	LOC115770833|XP_030572128.1|DNOV
OG0009320	LOC120452499|XP_039492684.1|DSAN	LOC115765765|XP_030565291.1|DNOV
OG0009321	LOC120452097|XP_039492106.1|DSAN	LOC115765741|XP_030565265.1|DNOV
OG0009322	LOC120452550|XP_039492758.1|DSAN	LOC115764787|XP_030563888.1|DNOV
OG0009323	LOC120453489|XP_039494160.1|DSAN	LOC115764696|XP_030563750.1|DNOV
OG0009324	LOC120451775|XP_039491640.1|DSAN	LOC115763781|XP_030562361.1|DNOV
OG0009325	LOC120453258|XP_039493813.1|DSAN	LOC115764905|XP_030564061.1|DNOV
OG0009326	LOC120452424|XP_039492585.1|DSAN	LOC115772015|XP_030573806.1|DNOV
OG0009327	LOC120453650|XP_039494377.1|DSAN	LOC115759407|XP_030556158.1|DNOV
OG0009328	LOC120452990|XP_039493425.1|DSAN	LOC115764943|XP_030564119.1|DNOV
OG0009329	LOC120453949|XP_039494828.1|DSAN	LOC115764622|XP_030563645.1|DNOV
OG0009330	LOC120453903|XP_039494763.1|DSAN	LOC115764164|XP_030562909.1|DNOV
OG0009331	LOC120451684|XP_039491501.1|DSAN	LOC115764152|XP_030562887.1|DNOV
OG0009332	LOC120454368|XP_039495531.1|DSAN	LOC115761540|XP_030559182.1|DNOV
OG0009333	LOC120451439|XP_039491048.1|DSAN	LOC115771645|XP_030573309.1|DNOV
OG0009334	LOC120452666|XP_039492938.1|DSAN	LOC115757680|XP_030553876.1|DNOV
OG0009335	LOC120451001|XP_039490247.1|DSAN	LOC115759458|XP_030556250.1|DNOV
OG0009336	LOC120452583|XP_039492805.1|DSAN	LOC115771663|XP_030573337.1|DNOV
OG0009337	LOC120457317|XP_039500753.1|DSAN	LOC115767342|XP_030567453.1|DNOV
OG0009338	LOC120454088|XP_039495032.1|DSAN	LOC115764044|XP_030562744.1|DNOV
OG0009339	LOC120454165|XP_039495168.1|DSAN	LOC115764181|XP_030562928.1|DNOV
OG0009340	LOC120451982|XP_039491944.1|DSAN	LOC115761463|XP_030559090.1|DNOV
OG0009341	LOC120454401|XP_039495595.1|DSAN	LOC115771995|XP_030573783.1|DNOV
OG0009342	LOC120454140|XP_039495131.1|DSAN	LOC115764651|XP_030563691.1|DNOV
OG0009343	LOC120453309|XP_039493899.1|DSAN	LOC115764825|XP_030563934.1|DNOV
OG0009344	LOC120454212|XP_039495242.1|DSAN	LOC115764728|XP_030563798.1|DNOV
OG0009345	LOC120451324|XP_039490830.1|DSAN	LOC115764856|XP_030563986.1|DNOV
OG0009346	LOC120453491|XP_039494162.1|DSAN	LOC115764767|XP_030563864.1|DNOV
OG0009347	LOC120452636|XP_039492882.1|DSAN	LOC115764104|XP_030562816.1|DNOV
OG0009348	LOC120454683|XP_039496134.1|DSAN	LOC115761366|XP_030558975.1|DNOV
OG0009349	LOC120452752|XP_039493062.1|DSAN	LOC115762261|XP_030560278.1|DNOV, LOC115762262|XP_030560281.1|DNOV
OG0009350	LOC120452938|XP_039493354.1|DSAN	LOC115771990|XP_030573772.1|DNOV
OG0009351	LOC120452925|XP_039493323.1|DSAN	LOC115772000|XP_030573792.1|DNOV
OG0009352	LOC120454078|XP_039495021.1|DSAN	LOC115764197|XP_030562944.1|DNOV
OG0009353	LOC120451891|XP_039491832.1|DSAN	LOC115771953|XP_030573718.1|DNOV
OG0009354	LOC120447822|XP_039485339.1|DSAN	LOC115758567|XP_030555138.1|DNOV
OG0009355	LOC120458277|XP_039501804.1|DSAN	LOC115765507|XP_030564984.1|DNOV
OG0009356	LOC120443798|XP_039479064.1|DSAN	LOC115758727|XP_030555339.1|DNOV
OG0009357	LOC120452999|XP_039493479.1|DSAN	LOC115760204|XP_030557298.1|DNOV
OG0009358	LOC120443814|XP_039479089.1|DSAN	LOC115760012|XP_030557034.1|DNOV
OG0009359	LOC120443813|XP_039479087.1|DSAN	LOC115760011|XP_030557033.1|DNOV
OG0009360	LOC120445013|XP_039481016.1|DSAN	LOC115760095|XP_030557140.1|DNOV
OG0009361	LOC120458460|XP_039502044.1|DSAN	LOC115759816|XP_030556767.1|DNOV
OG0009362	LOC120451609|XP_039491381.1|DSAN	LOC115759985|XP_030556999.1|DNOV
OG0009363	LOC120456928|XP_039500002.1|DSAN	LOC115758523|XP_030555076.1|DNOV
OG0009364	LOC120458507|XP_039502109.1|DSAN	LOC115758894|XP_030555551.1|DNOV
OG0009365	LOC120458199|XP_039501706.1|DSAN	LOC115768537|XP_030568995.1|DNOV
OG0009366	LOC120458879|XP_039502650.1|DSAN	LOC115758740|XP_030555351.1|DNOV
OG0009367	LOC120458589|XP_039502224.1|DSAN	LOC115758642|XP_030555238.1|DNOV
OG0009368	LOC120455458|XP_039497615.1|DSAN	LOC115759165|XP_030555894.1|DNOV
OG0009369	LOC120454189|XP_039495211.1|DSAN	LOC115758382|XP_030554844.1|DNOV
OG0009370	LOC120457691|XP_039501121.1|DSAN	LOC115758560|XP_030555127.1|DNOV
OG0009371	LOC120457802|XP_039501233.1|DSAN	LOC115758733|XP_030555343.1|DNOV
OG0009372	LOC120454245|XP_039495299.1|DSAN	LOC115758475|XP_030555012.1|DNOV
OG0009373	LOC120447229|XP_039484688.1|DSAN	LOC115760013|XP_030557035.1|DNOV
OG0009374	LOC120445528|XP_039481924.1|DSAN	LOC115763008|XP_030561258.1|DNOV
OG0009376	LOC120444112|XP_039479576.1|DSAN	LOC115759993|XP_030557007.1|DNOV
OG0009377	LOC120443901|XP_039479264.1|DSAN	LOC115763577|XP_030562056.1|DNOV
OG0009378	LOC120458560|XP_039502179.1|DSAN	LOC115763483|XP_030561928.1|DNOV
OG0009379	LOC120458292|XP_039501828.1|DSAN	LOC115758676|XP_030555277.1|DNOV
OG0009380	LOC120458515|XP_039502121.1|DSAN	LOC115759723|XP_030556599.1|DNOV
OG0009381	LOC120458686|XP_039502357.1|DSAN	LOC115758706|XP_030555314.1|DNOV
OG0009382	LOC120443831|XP_039479116.1|DSAN	LOC115763286|XP_030561631.1|DNOV
OG0009383	LOC120443732|XP_039478921.1|DSAN	LOC115759125|XP_030555828.1|DNOV
OG0009384	LOC120446098|XP_039482871.1|DSAN	LOC115769184|XP_030569748.1|DNOV
OG0009385	LOC120452865|XP_039493246.1|DSAN	LOC115769268|XP_030569839.1|DNOV
OG0009386	LOC120444159|XP_039479672.1|DSAN	LOC115769310|XP_030569899.1|DNOV
OG0009387	LOC120445209|XP_039481392.1|DSAN	LOC115760639|XP_030557957.1|DNOV
OG0009388	LOC120446255|XP_039483061.1|DSAN	LOC115760713|XP_030558040.1|DNOV
OG0009389	LOC120445840|XP_039482401.1|DSAN	LOC115760742|XP_030558080.1|DNOV
OG0009390	LOC120444441|XP_039480034.1|DSAN	LOC115762078|XP_030560030.1|DNOV
OG0009391	LOC120458295|XP_039501829.1|DSAN	LOC115758888|XP_030555543.1|DNOV
OG0009392	LOC120458485|XP_039502080.1|DSAN	LOC115762421|XP_030560476.1|DNOV
OG0009393	LOC120451948|XP_039491903.1|DSAN	LOC115762944|XP_030561193.1|DNOV
OG0009394	LOC120445164|XP_039481274.1|DSAN	LOC115759154|XP_030555873.1|DNOV
OG0009395	LOC120446132|XP_039482891.1|DSAN	LOC115763706|XP_030562259.1|DNOV
OG0009396	LOC120457795|XP_039501226.1|DSAN	LOC115762338|XP_030560363.1|DNOV
OG0009397	LOC120445072|XP_039481133.1|DSAN	LOC115758008|XP_030554368.1|DNOV
OG0009398	LOC120445466|XP_039481845.1|DSAN	LOC115762389|XP_030560430.1|DNOV
OG0009399	LOC120457811|XP_039501242.1|DSAN	LOC115762086|XP_030560041.1|DNOV
OG0009400	LOC120458475|XP_039502068.1|DSAN	LOC115760917|XP_030558350.1|DNOV
OG0009401	LOC120458920|XP_039502702.1|DSAN	LOC115763119|XP_030561422.1|DNOV
OG0009402	LOC120451919|XP_039491865.1|DSAN	LOC115761300|XP_030558887.1|DNOV
OG0009403	LOC120446381|XP_039483248.1|DSAN	LOC115766729|XP_030566588.1|DNOV
OG0009404	LOC120458940|XP_039502729.1|DSAN	LOC115762050|XP_030559989.1|DNOV
OG0009405	LOC120444567|XP_039480262.1|DSAN	LOC115760630|XP_030557941.1|DNOV
OG0009406	LOC120457693|XP_039501126.1|DSAN	LOC115762346|XP_030560373.1|DNOV
OG0009407	LOC120449305|XP_039487634.1|DSAN	LOC115762040|XP_030559966.1|DNOV
OG0009408	LOC120447016|XP_039484268.1|DSAN	LOC115760543|XP_030557790.1|DNOV
OG0009409	LOC120444838|XP_039480729.1|DSAN	LOC115760682|XP_030558008.1|DNOV
OG0009410	LOC120457801|XP_039501231.1|DSAN	LOC115762345|XP_030560372.1|DNOV
OG0009411	LOC120445558|XP_039481966.1|DSAN	LOC115762214|XP_030560211.1|DNOV
OG0009412	LOC120445206|XP_039481378.1|DSAN	LOC115760090|XP_030557146.1|DNOV
OG0009413	LOC120458488|XP_039502082.1|DSAN	LOC115762495|XP_030560592.1|DNOV
OG0009414	LOC120453034|XP_039493491.1|DSAN	LOC115762494|XP_030560591.1|DNOV
OG0009415	LOC120458798|XP_039502525.1|DSAN	LOC115762376|XP_030560416.1|DNOV
OG0009416	LOC120444542|XP_039480225.1|DSAN	LOC115760691|XP_030558056.1|DNOV
OG0009417	LOC120444544|XP_039480226.1|DSAN	LOC115760938|XP_030558419.1|DNOV
OG0009419	LOC120444546|XP_039480229.1|DSAN	LOC115760769|XP_030558119.1|DNOV
OG0009420	LOC120444547|XP_039480231.1|DSAN	LOC115758171|XP_030554575.1|DNOV
OG0009421	LOC120446341|XP_039483195.1|DSAN	LOC115757939|XP_030554269.1|DNOV
OG0009422	LOC120444635|XP_039480377.1|DSAN	LOC115758287|XP_030554711.1|DNOV
OG0009423	LOC120444340|XP_039479842.1|DSAN	LOC115766535|XP_030566362.1|DNOV
OG0009424	LOC120444273|XP_039479721.1|DSAN	LOC115766538|XP_030566366.1|DNOV
OG0009425	LOC120443779|XP_039479044.1|DSAN	LOC115767444|XP_030567601.1|DNOV
OG0009426	LOC120445217|XP_039481406.1|DSAN	LOC115757924|XP_030554247.1|DNOV
OG0009427	LOC120446958|XP_039484148.1|DSAN	LOC115771489|XP_030573076.1|DNOV
OG0009428	LOC120446800|XP_039483891.1|DSAN	LOC115767423|XP_030567559.1|DNOV
OG0009429	LOC120445163|XP_039481273.1|DSAN	LOC115758045|XP_030554419.1|DNOV
OG0009430	LOC120445750|XP_039482262.1|DSAN	LOC115758239|XP_030554656.1|DNOV
OG0009431	LOC120445213|XP_039481401.1|DSAN	LOC115762249|XP_030560301.1|DNOV
OG0009432	LOC120446092|XP_039482819.1|DSAN	LOC115757975|XP_030554316.1|DNOV
OG0009433	LOC120446298|XP_039483140.1|DSAN	LOC115760736|XP_030558071.1|DNOV
OG0009434	LOC120444262|XP_039479705.1|DSAN	LOC115760637|XP_030557953.1|DNOV
OG0009435	LOC120444261|XP_039479703.1|DSAN	LOC115760635|XP_030557949.1|DNOV
OG0009436	LOC120446493|XP_039483433.1|DSAN	LOC115764560|XP_030563544.1|DNOV
OG0009437	LOC120448296|XP_039486171.1|DSAN	LOC115758300|XP_030554728.1|DNOV
OG0009438	LOC120453527|XP_039494216.1|DSAN	LOC115757929|XP_030554255.1|DNOV
OG0009439	LOC120455601|XP_039497914.1|DSAN	LOC115757996|XP_030554349.1|DNOV
OG0009440	LOC120445515|XP_039481906.1|DSAN	LOC115760929|XP_030558367.1|DNOV
OG0009441	LOC120457318|XP_039500756.1|DSAN	LOC115769023|XP_030569592.1|DNOV
OG0009442	LOC120455543|XP_039497814.1|DSAN	LOC115764324|XP_030563133.1|DNOV
OG0009443	LOC120445638|XP_039482114.1|DSAN	LOC115760948|XP_030558393.1|DNOV
OG0009444	LOC120455708|XP_039498052.1|DSAN	LOC115766482|XP_030566292.1|DNOV
OG0009445	LOC120455929|XP_039498389.1|DSAN	LOC115767863|XP_030568081.1|DNOV
OG0009446	LOC120457393|XP_039500896.1|DSAN	LOC115768228|XP_030568615.1|DNOV
OG0009448	LOC120456924|XP_039499997.1|DSAN	LOC115766449|XP_030566241.1|DNOV
OG0009449	LOC120455318|XP_039497324.1|DSAN	LOC115765283|XP_030564633.1|DNOV
OG0009450	LOC120456534|XP_039499344.1|DSAN	LOC115769079|XP_030569651.1|DNOV
OG0009451	LOC120454871|XP_039496366.1|DSAN	LOC115758749|XP_030555367.1|DNOV
OG0009453	LOC120454694|XP_039496161.1|DSAN	LOC115771980|XP_030573760.1|DNOV
OG0009454	LOC120448722|XP_039486826.1|DSAN	LOC115770366|XP_030571472.1|DNOV
OG0009455	LOC120455050|XP_039496837.1|DSAN	LOC115769094|XP_030569664.1|DNOV
OG0009456	LOC120456898|XP_039499934.1|DSAN	LOC115767567|XP_030567712.1|DNOV
OG0009457	LOC120456907|XP_039499969.1|DSAN	LOC115768373|XP_030568805.1|DNOV
OG0009458	LOC120455595|XP_039497903.1|DSAN	LOC115765096|XP_030564340.1|DNOV
OG0009459	LOC120449714|XP_039488267.1|DSAN	LOC115762870|XP_030561105.1|DNOV
OG0009460	LOC120450004|XP_039488650.1|DSAN	LOC115766973|XP_030566928.1|DNOV
OG0009461	LOC120450155|XP_039488929.1|DSAN	LOC115766945|XP_030566893.1|DNOV
OG0009462	LOC120449361|XP_039487709.1|DSAN	LOC115765806|XP_030565381.1|DNOV
OG0009463	LOC120450502|XP_039489487.1|DSAN	LOC115769971|XP_030570883.1|DNOV
OG0009464	LOC120449673|XP_039488206.1|DSAN	LOC115771088|XP_030572502.1|DNOV
OG0009465	LOC120449613|XP_039488122.1|DSAN	LOC115771142|XP_030572572.1|DNOV
OG0009466	LOC120448072|XP_039485778.1|DSAN	LOC115770160|XP_030571179.1|DNOV
OG0009467	LOC120448737|XP_039486850.1|DSAN	LOC115762834|XP_030561061.1|DNOV
OG0009468	LOC120449156|XP_039487430.1|DSAN	LOC115770973|XP_030572297.1|DNOV
OG0009469	LOC120449384|XP_039487756.1|DSAN	LOC115767647|XP_030567794.1|DNOV
OG0009470	LOC120448617|XP_039486664.1|DSAN	LOC115769466|XP_030570140.1|DNOV
OG0009471	LOC120444533|XP_039480218.1|DSAN	LOC115763003|XP_030561252.1|DNOV
OG0009472	LOC120447836|XP_039485374.1|DSAN	LOC115768086|XP_030568421.1|DNOV
OG0009473	LOC120449346|XP_039487690.1|DSAN	LOC115769549|XP_030570252.1|DNOV
OG0009474	LOC120449725|XP_039488287.1|DSAN	LOC115769422|XP_030570090.1|DNOV
OG0009475	LOC120448890|XP_039487041.1|DSAN	LOC115771222|XP_030572682.1|DNOV
OG0009476	LOC120448609|XP_039486653.1|DSAN	LOC115771163|XP_030572604.1|DNOV
OG0009477	LOC120448639|XP_039486696.1|DSAN	LOC115762854|XP_030561089.1|DNOV
OG0009478	LOC120449691|XP_039488240.1|DSAN	LOC115762817|XP_030561040.1|DNOV
OG0009479	LOC120454085|XP_039495033.1|DSAN	LOC115764569|XP_030563556.1|DNOV
OG0009480	LOC120449536|XP_039487991.1|DSAN	LOC115769454|XP_030570130.1|DNOV
OG0009481	LOC120448414|XP_039486347.1|DSAN	LOC115766972|XP_030566925.1|DNOV
OG0009482	LOC120449440|XP_039487845.1|DSAN	LOC115771585|XP_030573206.1|DNOV
OG0009483	LOC120449442|XP_039487849.1|DSAN	LOC115771386|XP_030572931.1|DNOV
OG0009484	LOC120453735|XP_039494499.1|DSAN	LOC115761715|XP_030559453.1|DNOV
OG0009485	LOC120447450|XP_039484743.1|DSAN	LOC115769687|XP_030570468.1|DNOV
OG0009486	LOC120447451|XP_039484744.1|DSAN	LOC115769689|XP_030570473.1|DNOV
OG0009487	LOC120448922|XP_039487086.1|DSAN	LOC115770315|XP_030571411.1|DNOV
OG0009488	LOC120448706|XP_039486799.1|DSAN	LOC115770245|XP_030571313.1|DNOV
OG0009489	LOC120449467|XP_039487872.1|DSAN	LOC115766941|XP_030566892.1|DNOV
OG0009490	LOC120445241|XP_039481442.1|DSAN	LOC115757918|XP_030554241.1|DNOV
OG0009491	LOC120449883|XP_039488494.1|DSAN	LOC115771421|XP_030572983.1|DNOV
OG0009492	LOC120448658|XP_039486725.1|DSAN	LOC115770280|XP_030571368.1|DNOV
OG0009493	LOC120448827|XP_039486958.1|DSAN	LOC115770515|XP_030571676.1|DNOV
OG0009494	LOC120448829|XP_039486963.1|DSAN	LOC115770517|XP_030571678.1|DNOV
OG0009495	LOC120447955|XP_039485578.1|DSAN	LOC115770061|XP_030571016.1|DNOV
OG0009496	LOC120448881|XP_039487029.1|DSAN	LOC115769077|XP_030569653.1|DNOV, LOC115769426|XP_030570093.1|DNOV
OG0009497	LOC120451873|XP_039491814.1|DSAN	LOC115764801|XP_030563908.1|DNOV
OG0009498	LOC120449166|XP_039487442.1|DSAN	LOC115770417|XP_030571540.1|DNOV
OG0009499	LOC120449310|XP_039487636.1|DSAN	LOC115770210|XP_030571265.1|DNOV
OG0009500	LOC120449335|XP_039487673.1|DSAN	LOC115770260|XP_030571335.1|DNOV
OG0009501	LOC120449249|XP_039487558.1|DSAN	LOC115769436|XP_030570107.1|DNOV
OG0009502	LOC120452909|XP_039493305.1|DSAN	LOC115766190|XP_030565893.1|DNOV
OG0009503	LOC120458801|XP_039502528.1|DSAN	LOC115759316|XP_030556087.1|DNOV
OG0009504	LOC120454429|XP_039495653.1|DSAN	LOC115763983|XP_030562655.1|DNOV
OG0009505	LOC120458194|XP_039501698.1|DSAN	LOC115759786|XP_030556724.1|DNOV
OG0009506	LOC120449755|XP_039488324.1|DSAN	LOC115771221|XP_030572681.1|DNOV
OG0009507	LOC120449807|XP_039488386.1|DSAN	LOC115769619|XP_030570376.1|DNOV
OG0009508	LOC120455712|XP_039498063.1|DSAN	LOC115769162|XP_030569718.1|DNOV
OG0009509	LOC120446566|XP_039483520.1|DSAN	LOC115760993|XP_030558460.1|DNOV
OG0009510	LOC120454955|XP_039496668.1|DSAN	LOC115767736|XP_030567908.1|DNOV
OG0009512	LOC120456935|XP_039500009.1|DSAN	LOC115768371|XP_030568804.1|DNOV
OG0009514	LOC120445995|XP_039482662.1|DSAN	LOC115767238|XP_030567299.1|DNOV
OG0009515	LOC120446437|XP_039483342.1|DSAN	LOC115759827|XP_030556777.1|DNOV
OG0009516	LOC120445212|XP_039481397.1|DSAN	LOC115759873|XP_030556843.1|DNOV
OG0009517	LOC120444019|XP_039479452.1|DSAN	LOC115760210|XP_030557316.1|DNOV, LOC115760211|XP_030557317.1|DNOV
OG0009518	LOC120447710|XP_039485175.1|DSAN	LOC115770385|XP_030571494.1|DNOV
OG0009519	LOC120450124|XP_039488878.1|DSAN	LOC115767255|XP_030567326.1|DNOV, LOC115765826|XP_030565410.1|DNOV
OG0009520	LOC120453989|XP_039494878.1|DSAN	LOC115761455|XP_030559081.1|DNOV
OG0009521	LOC120448467|XP_039486420.1|DSAN	LOC115765901|XP_030565508.1|DNOV
OG0009522	LOC120444677|XP_039480471.1|DSAN	LOC115762619|XP_030560781.1|DNOV, LOC115758154|XP_030554551.1|DNOV
