Orthogroup	DSAN.longest_only	BCOP.longest_only
OG0007517	LOC120448130|XP_039485882.1|DSAN	LOC119071660|XP_037032522.1|BCOP
OG0007518	LOC120445353|XP_039481632.1|DSAN	LOC119072662|XP_037033815.1|BCOP
OG0007519	LOC120445016|XP_039481017.1|DSAN	LOC119085313|XP_037051583.1|BCOP
OG0007520	LOC120455188|XP_039497059.1|DSAN	LOC119085118|XP_037051275.1|BCOP
OG0007521	LOC120456023|XP_039498522.1|DSAN	LOC119071906|XP_037032914.1|BCOP
OG0007522	LOC120455501|XP_039497696.1|DSAN	LOC119084331|XP_037050157.1|BCOP
OG0007523	LOC120445317|XP_039481572.1|DSAN	LOC119083536|XP_037049153.1|BCOP
OG0007524	LOC120453826|XP_039494654.1|DSAN	LOC119066707|XP_037025203.1|BCOP
OG0007525	LOC120458401|XP_039501960.1|DSAN	LOC119071945|XP_037032964.1|BCOP
OG0007526	LOC120450957|XP_039490178.1|DSAN	LOC119084013|XP_037049723.1|BCOP
OG0007527	LOC120449088|XP_039487330.1|DSAN	LOC119071383|XP_037032147.1|BCOP
OG0007528	LOC120444061|XP_039479502.1|DSAN	LOC119071184|XP_037031850.1|BCOP
OG0007529	LOC120446045|XP_039482752.1|DSAN	LOC119078564|XP_037042028.1|BCOP
OG0007530	LOC120453679|XP_039494428.1|DSAN	LOC119085432|XP_037051743.1|BCOP
OG0007531	LOC120458693|XP_039502369.1|DSAN	LOC119076289|XP_037038845.1|BCOP
OG0007532	LOC120444744|XP_039480606.1|DSAN	LOC119071891|XP_037032885.1|BCOP
OG0007534	LOC120449606|XP_039488108.1|DSAN	LOC119066784|XP_037025341.1|BCOP
OG0007535	LOC120448443|XP_039486391.1|DSAN	LOC119072811|XP_037034000.1|BCOP
OG0007536	LOC120452352|XP_039492460.1|DSAN	LOC119084476|XP_037050359.1|BCOP
OG0007537	LOC120448185|XP_039485983.1|DSAN	LOC119082303|XP_037047681.1|BCOP
OG0007538	LOC120447463|XP_039484784.1|DSAN	LOC119082344|XP_037047752.1|BCOP
OG0007539	LOC120445211|XP_039481396.1|DSAN	LOC119077843|XP_037041057.1|BCOP
OG0007540	LOC120452691|XP_039492978.1|DSAN	LOC119068307|XP_037027744.1|BCOP
OG0007541	LOC120447163|XP_039484552.1|DSAN	LOC119085375|XP_037051652.1|BCOP
OG0007542	LOC120446285|XP_039483108.1|DSAN	LOC119071896|XP_037032894.1|BCOP
OG0007543	LOC120454883|XP_039496404.1|DSAN	LOC119081001|XP_037045567.1|BCOP
OG0007544	LOC120449842|XP_039488432.1|DSAN	LOC119072367|XP_037033456.1|BCOP
OG0007545	LOC120446018|XP_039482707.1|DSAN	LOC119077013|XP_037040021.1|BCOP
OG0007546	LOC120451437|XP_039491045.1|DSAN	LOC119072202|XP_037033265.1|BCOP
OG0007547	LOC120444354|XP_039479872.1|DSAN	LOC119076939|XP_037039873.1|BCOP
OG0007548	LOC120450529|XP_039489550.1|DSAN	LOC119070873|XP_037031284.1|BCOP
OG0007549	LOC120449499|XP_039487933.1|DSAN	LOC119083284|XP_037048867.1|BCOP
OG0007550	LOC120448357|XP_039486259.1|DSAN	LOC119085556|XP_037051866.1|BCOP
OG0007551	LOC120452849|XP_039493223.1|DSAN	LOC119083261|XP_037048837.1|BCOP
OG0007552	LOC120457942|XP_039501385.1|DSAN	LOC119066218|XP_037024436.1|BCOP
OG0007553	LOC120458164|XP_039501655.1|DSAN	LOC119083274|XP_037048856.1|BCOP
OG0007554	LOC120448867|XP_039487014.1|DSAN	LOC119071641|XP_037032496.1|BCOP
OG0007555	LOC120445747|XP_039482259.1|DSAN	LOC119075523|XP_037037886.1|BCOP
OG0007556	LOC120446207|XP_039482994.1|DSAN	LOC119066114|XP_037024290.1|BCOP
OG0007557	LOC120445570|XP_039481990.1|DSAN	LOC119074241|XP_037036158.1|BCOP
OG0007558	LOC120447082|XP_039484414.1|DSAN	LOC119071901|XP_037032901.1|BCOP
OG0007559	LOC120458572|XP_039502205.1|DSAN	LOC119085112|XP_037051265.1|BCOP
OG0007560	LOC120448674|XP_039486745.1|DSAN	LOC119085945|XP_037052394.1|BCOP
OG0007561	LOC120449405|XP_039487792.1|DSAN	LOC119070673|XP_037031007.1|BCOP
OG0007562	LOC120447548|XP_039484930.1|DSAN	LOC119066841|XP_037025401.1|BCOP
OG0007563	LOC120450597|XP_039489652.1|DSAN	LOC119083169|XP_037048723.1|BCOP
OG0007564	LOC120448500|XP_039486466.1|DSAN	LOC119071615|XP_037032449.1|BCOP
OG0007565	LOC120451914|XP_039491860.1|DSAN	LOC119070125|XP_037030340.1|BCOP
OG0007566	LOC120444342|XP_039479849.1|DSAN	LOC119076249|XP_037038810.1|BCOP
OG0007567	LOC120454562|XP_039495888.1|DSAN	LOC119067474|XP_037026370.1|BCOP
OG0007568	LOC120447144|XP_039484517.1|DSAN	LOC119082249|XP_037047606.1|BCOP
OG0007569	LOC120445181|XP_039481327.1|DSAN	LOC119082584|XP_037048017.1|BCOP
OG0007570	LOC120447142|XP_039484513.1|DSAN	LOC119082690|XP_037048158.1|BCOP
OG0007571	LOC120447143|XP_039484515.1|DSAN	LOC119082703|XP_037048176.1|BCOP
OG0007572	LOC120450552|XP_039489595.1|DSAN	LOC119072260|XP_037033344.1|BCOP
OG0007573	LOC120444758|XP_039480620.1|DSAN	LOC119066186|XP_037024383.1|BCOP
OG0007574	LOC120444284|XP_039479733.1|DSAN	LOC119082036|XP_037047254.1|BCOP
OG0007575	LOC120445083|XP_039481143.1|DSAN	LOC119070661|XP_037030986.1|BCOP
OG0007576	LOC120457171|XP_039500389.1|DSAN	LOC119074599|XP_037036740.1|BCOP
OG0007577	LOC120456698|XP_039499597.1|DSAN	LOC119084047|XP_037049778.1|BCOP
OG0007578	LOC120444355|XP_039479873.1|DSAN	LOC119066631|XP_037025087.1|BCOP
OG0007579	LOC120451315|XP_039490822.1|DSAN	LOC119067398|XP_037026237.1|BCOP
OG0007580	LOC120449288|XP_039487609.1|DSAN	LOC119066013|XP_037024125.1|BCOP
OG0007581	LOC120444925|XP_039480857.1|DSAN	LOC119072272|XP_037033359.1|BCOP
OG0007582	LOC120450737|XP_039489790.1|DSAN	LOC119071322|XP_037032102.1|BCOP
OG0007583	LOC120445964|XP_039482602.1|DSAN	LOC119066884|XP_037025467.1|BCOP
OG0007584	LOC120456691|XP_039499591.1|DSAN	LOC119076004|XP_037038472.1|BCOP
OG0007585	LOC120449838|XP_039488426.1|DSAN	LOC119074864|XP_037037080.1|BCOP
OG0007586	LOC120443965|XP_039479403.1|DSAN	LOC119070902|XP_037031323.1|BCOP, LOC119070693|XP_037031040.1|BCOP
OG0007587	LOC120445018|XP_039481021.1|DSAN	LOC119078321|XP_037041721.1|BCOP
OG0007588	LOC120458008|XP_039501438.1|DSAN	LOC119082269|XP_037047631.1|BCOP
OG0007589	LOC120456187|XP_039498797.1|DSAN	LOC119068451|XP_037027925.1|BCOP
OG0007590	LOC120447685|XP_039485146.1|DSAN	LOC119086036|XP_037052505.1|BCOP
OG0007591	LOC120448318|XP_039486203.1|DSAN	LOC119072631|XP_037033770.1|BCOP
OG0007592	LOC120445400|XP_039481744.1|DSAN	LOC119076671|XP_037039460.1|BCOP
OG0007593	LOC120455289|XP_039497264.1|DSAN	LOC119080481|XP_037044761.1|BCOP
OG0007594	LOC120448342|XP_039486242.1|DSAN	LOC119071020|XP_037031515.1|BCOP
OG0007595	LOC120446534|XP_039483481.1|DSAN	LOC119078784|XP_037042391.1|BCOP
OG0007596	LOC120448330|XP_039486218.1|DSAN	LOC119081265|XP_037045901.1|BCOP
OG0007597	LOC120449551|XP_039488014.1|DSAN	LOC119071808|XP_037032768.1|BCOP
OG0007598	LOC120444462|XP_039480065.1|DSAN	LOC119071781|XP_037032734.1|BCOP
OG0007599	LOC120449454|XP_039487860.1|DSAN	LOC119070996|XP_037031485.1|BCOP
OG0007600	LOC120448047|XP_039485726.1|DSAN	LOC119071018|XP_037031512.1|BCOP
OG0007601	LOC120449251|XP_039487561.1|DSAN	LOC119072403|XP_037033515.1|BCOP
OG0007602	LOC120448702|XP_039486791.1|DSAN	LOC119082825|XP_037048371.1|BCOP
OG0007603	LOC120448700|XP_039486789.1|DSAN	LOC119072194|XP_037033259.1|BCOP
OG0007604	LOC120448686|XP_039486760.1|DSAN	LOC119077783|XP_037040986.1|BCOP
OG0007605	LOC120447625|XP_039485053.1|DSAN	LOC119082722|XP_037048198.1|BCOP
OG0007606	LOC120450515|XP_039489522.1|DSAN	LOC119084597|XP_037050541.1|BCOP
OG0007607	LOC120451178|XP_039490550.1|DSAN	LOC119071192|XP_037031861.1|BCOP
OG0007608	LOC120450453|XP_039489407.1|DSAN	LOC119066945|XP_037025559.1|BCOP
OG0007609	LOC120457314|XP_039500746.1|DSAN	LOC119066934|XP_037025542.1|BCOP
OG0007610	LOC120458705|XP_039502383.1|DSAN	LOC119070665|XP_037030994.1|BCOP
OG0007611	LOC120454879|XP_039496384.1|DSAN	LOC119081003|XP_037045572.1|BCOP
OG0007612	LOC120450899|XP_039490081.1|DSAN	LOC119071105|XP_037031642.1|BCOP
OG0007613	LOC120445042|XP_039481084.1|DSAN	LOC119074273|XP_037036190.1|BCOP
OG0007614	LOC120448016|XP_039485678.1|DSAN	LOC119076951|XP_037039899.1|BCOP
OG0007615	LOC120449972|XP_039488614.1|DSAN	LOC119082556|XP_037047968.1|BCOP
OG0007616	LOC120454561|XP_039495887.1|DSAN	LOC119069594|XP_037029579.1|BCOP
OG0007617	LOC120449124|XP_039487371.1|DSAN	LOC119071153|XP_037031794.1|BCOP
OG0007618	LOC120450051|XP_039488741.1|DSAN	LOC119071346|XP_037032128.1|BCOP
OG0007619	LOC120447631|XP_039485068.1|DSAN	LOC119071209|XP_037031899.1|BCOP
OG0007620	LOC120449220|XP_039487522.1|DSAN	LOC119070877|XP_037031288.1|BCOP
OG0007622	LOC120447528|XP_039484897.1|DSAN	LOC119066659|XP_037025127.1|BCOP
OG0007623	LOC120450537|XP_039489562.1|DSAN	LOC119071525|XP_037032293.1|BCOP
OG0007624	LOC120449681|XP_039488226.1|DSAN	LOC119072080|XP_037033126.1|BCOP
OG0007625	LOC120447596|XP_039484998.1|DSAN	LOC119079869|XP_037043842.1|BCOP
OG0007626	LOC120447449|XP_039484742.1|DSAN	LOC119066196|XP_037024410.1|BCOP
OG0007627	LOC120447448|XP_039484741.1|DSAN	LOC119066195|XP_037024407.1|BCOP
OG0007628	LOC120454911|XP_039496541.1|DSAN	LOC119081017|XP_037045594.1|BCOP
OG0007629	LOC120449531|XP_039487985.1|DSAN	LOC119070302|XP_037030463.1|BCOP
OG0007630	LOC120452130|XP_039492147.1|DSAN	LOC119085723|XP_037052067.1|BCOP
OG0007631	LOC120453360|XP_039493966.1|DSAN	LOC119067824|XP_037026883.1|BCOP
OG0007632	LOC120448691|XP_039486775.1|DSAN	LOC119079681|XP_037043633.1|BCOP
OG0007633	LOC120446874|XP_039484016.1|DSAN	LOC119071501|XP_037032254.1|BCOP
OG0007635	LOC120454982|XP_039496711.1|DSAN	LOC119076977|XP_037039973.1|BCOP
OG0007637	LOC120457831|XP_039501262.1|DSAN	LOC119075303|XP_037037609.1|BCOP
OG0007638	LOC120456577|XP_039499400.1|DSAN	LOC119069631|XP_037029628.1|BCOP
OG0007639	LOC120455099|XP_039496909.1|DSAN	LOC119076548|XP_037039239.1|BCOP
OG0007640	LOC120458322|XP_039501871.1|DSAN	LOC119081335|XP_037046029.1|BCOP, LOC119081151|XP_037045799.1|BCOP
OG0007642	LOC120444465|XP_039480071.1|DSAN	LOC119072324|XP_037033408.1|BCOP, LOC119074845|XP_037037051.1|BCOP
OG0007643	LOC120452871|XP_039493251.1|DSAN	LOC119076163|XP_037038743.1|BCOP
OG0007644	LOC120452732|XP_039493035.1|DSAN	LOC119077913|XP_037041183.1|BCOP
OG0007664	LOC120454122|XP_039495092.1|DSAN	LOC119068333|XP_037027782.1|BCOP
OG0007665	LOC120455174|XP_039497039.1|DSAN	LOC119083291|XP_037048883.1|BCOP
OG0007666	LOC120455322|XP_039497333.1|DSAN	LOC119069059|XP_037028828.1|BCOP
OG0007667	LOC120457374|XP_039500843.1|DSAN	LOC119067831|XP_037026900.1|BCOP
OG0007668	LOC120443785|XP_039479048.1|DSAN	LOC119068502|XP_037028007.1|BCOP
OG0007669	LOC120455271|XP_039497207.1|DSAN	LOC119068119|XP_037027463.1|BCOP
OG0007670	LOC120455270|XP_039497206.1|DSAN	LOC119068118|XP_037027462.1|BCOP
OG0007671	LOC120455280|XP_039497237.1|DSAN	LOC119080749|XP_037045198.1|BCOP
OG0007672	LOC120457347|XP_039500793.1|DSAN	LOC119068347|XP_037027798.1|BCOP
OG0007673	LOC120451188|XP_039490571.1|DSAN	LOC119068170|XP_037027549.1|BCOP
OG0007674	LOC120457107|XP_039500247.1|DSAN	LOC119069180|XP_037029004.1|BCOP
OG0007675	LOC120456870|XP_039499901.1|DSAN	LOC119067178|XP_037025898.1|BCOP
OG0007676	LOC120456810|XP_039499787.1|DSAN	LOC119085646|XP_037051978.1|BCOP
OG0007677	LOC120456478|XP_039499276.1|DSAN	LOC119067686|XP_037026700.1|BCOP
OG0007678	LOC120455713|XP_039498059.1|DSAN	LOC119071242|XP_037031972.1|BCOP
OG0007679	LOC120455375|XP_039497427.1|DSAN	LOC119068314|XP_037027753.1|BCOP
OG0007680	LOC120452811|XP_039493152.1|DSAN	LOC119077111|XP_037040174.1|BCOP
OG0007681	LOC120452438|XP_039492600.1|DSAN	LOC119080411|XP_037044643.1|BCOP
OG0007682	LOC120455739|XP_039498095.1|DSAN	LOC119069894|XP_037029989.1|BCOP
OG0007683	LOC120455094|XP_039496903.1|DSAN	LOC119067313|XP_037026117.1|BCOP
OG0007684	LOC120456874|XP_039499904.1|DSAN	LOC119068608|XP_037028162.1|BCOP
OG0007685	LOC120456100|XP_039498629.1|DSAN	LOC119069639|XP_037029641.1|BCOP
OG0007686	LOC120456336|XP_039499040.1|DSAN	LOC119068852|XP_037028564.1|BCOP
OG0007687	LOC120457384|XP_039500868.1|DSAN	LOC119070117|XP_037030326.1|BCOP
OG0007688	LOC120452628|XP_039492871.1|DSAN	LOC119070012|XP_037030186.1|BCOP
OG0007689	LOC120456521|XP_039499323.1|DSAN	LOC119067159|XP_037025848.1|BCOP
OG0007690	LOC120456861|XP_039499873.1|DSAN	LOC119067161|XP_037025850.1|BCOP
OG0007691	LOC120452654|XP_039492905.1|DSAN	LOC119068212|XP_037027600.1|BCOP
OG0007692	LOC120456677|XP_039499568.1|DSAN	LOC119067017|XP_037025639.1|BCOP
OG0007693	LOC120455414|XP_039497493.1|DSAN	LOC119068346|XP_037027797.1|BCOP
OG0007694	LOC120449600|XP_039488101.1|DSAN	LOC119070597|XP_037030911.1|BCOP
OG0007695	LOC120455419|XP_039497502.1|DSAN	LOC119067674|XP_037026681.1|BCOP
OG0007696	LOC120449884|XP_039488495.1|DSAN	LOC119077927|XP_037041202.1|BCOP
OG0007697	LOC120448211|XP_039486023.1|DSAN	LOC119082150|XP_037047449.1|BCOP
OG0007698	LOC120455639|XP_039497962.1|DSAN	LOC119067031|XP_037025662.1|BCOP
OG0007699	LOC120456986|XP_039500069.1|DSAN	LOC119080688|XP_037045024.1|BCOP
OG0007700	LOC120455482|XP_039497650.1|DSAN	LOC119070385|XP_037030593.1|BCOP
OG0007701	LOC120456071|XP_039498594.1|DSAN	LOC119070389|XP_037030602.1|BCOP
OG0007702	LOC120456015|XP_039498512.1|DSAN	LOC119084825|XP_037050804.1|BCOP
OG0007703	LOC120455049|XP_039496836.1|DSAN	LOC119067391|XP_037026216.1|BCOP
OG0007704	LOC120453825|XP_039494646.1|DSAN	LOC119068080|XP_037027382.1|BCOP
OG0007706	LOC120456530|XP_039499335.1|DSAN	LOC119069507|XP_037029479.1|BCOP
OG0007707	LOC120455920|XP_039498364.1|DSAN	LOC119081617|XP_037046562.1|BCOP
OG0007708	LOC120456726|XP_039499643.1|DSAN	LOC119070332|XP_037030498.1|BCOP
OG0007709	LOC120456426|XP_039499192.1|DSAN	LOC119069570|XP_037029545.1|BCOP
OG0007710	LOC120456599|XP_039499442.1|DSAN	LOC119067621|XP_037026608.1|BCOP
OG0007711	LOC120456416|XP_039499182.1|DSAN	LOC119076091|XP_037038641.1|BCOP
OG0007712	LOC120456667|XP_039499541.1|DSAN	LOC119068621|XP_037028177.1|BCOP
OG0007713	LOC120454995|XP_039496728.1|DSAN	LOC119070005|XP_037030156.1|BCOP
OG0007715	LOC120456877|XP_039499909.1|DSAN	LOC119080283|XP_037044448.1|BCOP
OG0007716	LOC120457275|XP_039500638.1|DSAN	LOC119070395|XP_037030609.1|BCOP
OG0007717	LOC120454579|XP_039495918.1|DSAN	LOC119067538|XP_037026489.1|BCOP
OG0007718	LOC120456688|XP_039499584.1|DSAN	LOC119077098|XP_037040150.1|BCOP
OG0007719	LOC120457102|XP_039500226.1|DSAN	LOC119068645|XP_037028213.1|BCOP
OG0007720	LOC120456092|XP_039498621.1|DSAN	LOC119068648|XP_037028218.1|BCOP
OG0007721	LOC120455672|XP_039498003.1|DSAN	LOC119069643|XP_037029656.1|BCOP
OG0007722	LOC120456701|XP_039499601.1|DSAN	LOC119069655|XP_037029669.1|BCOP
OG0007723	LOC120455709|XP_039498056.1|DSAN	LOC119069572|XP_037029550.1|BCOP
OG0007724	LOC120446268|XP_039483082.1|DSAN	LOC119067668|XP_037026669.1|BCOP
OG0007725	LOC120456638|XP_039499494.1|DSAN	LOC119068859|XP_037028590.1|BCOP
OG0007726	LOC120455790|XP_039498181.1|DSAN	LOC119067273|XP_037026047.1|BCOP
OG0007727	LOC120456680|XP_039499571.1|DSAN	LOC119067335|XP_037026135.1|BCOP
OG0007729	LOC120456402|XP_039499164.1|DSAN	LOC119069737|XP_037029771.1|BCOP, LOC119085494|XP_037051805.1|BCOP
OG0007730	LOC120457368|XP_039500834.1|DSAN	LOC119068093|XP_037027407.1|BCOP
OG0007731	LOC120450318|XP_039489206.1|DSAN	LOC119080881|XP_037045358.1|BCOP
OG0007732	LOC120455167|XP_039497028.1|DSAN	LOC119081740|XP_037046804.1|BCOP
OG0007733	LOC120456145|XP_039498706.1|DSAN	LOC119069152|XP_037028952.1|BCOP
OG0007734	LOC120455707|XP_039498051.1|DSAN	LOC119067213|XP_037025952.1|BCOP
OG0007735	LOC120456224|XP_039498842.1|DSAN	LOC119068095|XP_037027413.1|BCOP
OG0007736	LOC120456579|XP_039499413.1|DSAN	LOC119069184|XP_037029012.1|BCOP
OG0007737	LOC120452467|XP_039492636.1|DSAN	LOC119079340|XP_037043061.1|BCOP
OG0007738	LOC120451064|XP_039490355.1|DSAN	LOC119069482|XP_037029444.1|BCOP
OG0007739	LOC120456425|XP_039499191.1|DSAN	LOC119085601|XP_037051919.1|BCOP
OG0007740	LOC120457404|XP_039500934.1|DSAN	LOC119070341|XP_037030524.1|BCOP
OG0007741	LOC120456794|XP_039499747.1|DSAN	LOC119069910|XP_037030011.1|BCOP
OG0007742	LOC120457088|XP_039500205.1|DSAN	LOC119070344|XP_037030529.1|BCOP
OG0007743	LOC120453285|XP_039493844.1|DSAN	LOC119068246|XP_037027672.1|BCOP
OG0007745	LOC120453090|XP_039493551.1|DSAN	LOC119069933|XP_037030052.1|BCOP
OG0007746	LOC120454199|XP_039495229.1|DSAN	LOC119067680|XP_037026688.1|BCOP
OG0007747	LOC120456895|XP_039499931.1|DSAN	LOC119070077|XP_037030273.1|BCOP
OG0007748	LOC120456348|XP_039499066.1|DSAN	LOC119068950|XP_037028711.1|BCOP, LOC119068550|XP_037028073.1|BCOP
OG0007749	LOC120455655|XP_039497979.1|DSAN	LOC119069838|XP_037029900.1|BCOP
OG0007750	LOC120451180|XP_039490554.1|DSAN	LOC119085968|XP_037052425.1|BCOP
OG0007751	LOC120443910|XP_039479271.1|DSAN	LOC119069217|XP_037029089.1|BCOP
OG0007752	LOC120457375|XP_039500845.1|DSAN	LOC119077701|XP_037040869.1|BCOP
OG0007753	LOC120455143|XP_039496982.1|DSAN	LOC119067613|XP_037026602.1|BCOP
OG0007754	LOC120456560|XP_039499374.1|DSAN	LOC119070133|XP_037030352.1|BCOP
OG0007755	LOC120456559|XP_039499373.1|DSAN	LOC119080613|XP_037044911.1|BCOP
OG0007756	LOC120456497|XP_039499298.1|DSAN	LOC119068054|XP_037027344.1|BCOP
OG0007757	LOC120456293|XP_039498972.1|DSAN	LOC119078897|XP_037042524.1|BCOP
OG0007758	LOC120456241|XP_039498885.1|DSAN	LOC119068279|XP_037027705.1|BCOP
OG0007759	LOC120452799|XP_039493129.1|DSAN	LOC119068280|XP_037027707.1|BCOP
OG0007760	LOC120455995|XP_039498487.1|DSAN	LOC119069919|XP_037030035.1|BCOP
OG0007761	LOC120456021|XP_039498519.1|DSAN	LOC119068142|XP_037027498.1|BCOP
OG0007762	LOC120455947|XP_039498419.1|DSAN	LOC119068145|XP_037027508.1|BCOP
OG0007763	LOC120458041|XP_039501484.1|DSAN	LOC119071309|XP_037032082.1|BCOP
OG0007764	LOC120456170|XP_039498768.1|DSAN	LOC119082115|XP_037047388.1|BCOP
OG0007765	LOC120456199|XP_039498813.1|DSAN	LOC119067679|XP_037026687.1|BCOP
OG0007766	LOC120454442|XP_039495672.1|DSAN	LOC119069847|XP_037029912.1|BCOP
OG0007767	LOC120454886|XP_039496412.1|DSAN	LOC119081005|XP_037045580.1|BCOP
OG0007768	LOC120455544|XP_039497815.1|DSAN	LOC119067126|XP_037025795.1|BCOP
OG0007769	LOC120455163|XP_039497020.1|DSAN	LOC119067348|XP_037026154.1|BCOP
OG0007770	LOC120458097|XP_039501562.1|DSAN	LOC119069586|XP_037029571.1|BCOP
OG0007771	LOC120456323|XP_039499022.1|DSAN	LOC119067267|XP_037026040.1|BCOP
OG0007772	LOC120456158|XP_039498731.1|DSAN	LOC119069501|XP_037029468.1|BCOP
OG0007773	LOC120453206|XP_039493731.1|DSAN	LOC119066237|XP_037024449.1|BCOP, LOC119070827|XP_037031224.1|BCOP
OG0007774	LOC120449736|XP_039488301.1|DSAN	LOC119068831|XP_037028496.1|BCOP
OG0007775	LOC120456006|XP_039498498.1|DSAN	LOC119070255|XP_037030418.1|BCOP
OG0007776	LOC120456601|XP_039499445.1|DSAN	LOC119082322|XP_037047720.1|BCOP
OG0007777	LOC120456878|XP_039499910.1|DSAN	LOC119070253|XP_037030416.1|BCOP
OG0007778	LOC120456494|XP_039499295.1|DSAN	LOC119085583|XP_037051896.1|BCOP
OG0007779	LOC120447887|XP_039485432.1|DSAN	LOC119068861|XP_037028592.1|BCOP
OG0007780	LOC120456535|XP_039499346.1|DSAN	LOC119083624|XP_037049254.1|BCOP
OG0007781	LOC120455346|XP_039497369.1|DSAN	LOC119069875|XP_037029945.1|BCOP
OG0007782	LOC120456050|XP_039498562.1|DSAN	LOC119075779|XP_037038234.1|BCOP
OG0007783	LOC120456684|XP_039499580.1|DSAN	LOC119078608|XP_037042097.1|BCOP
OG0007784	LOC120450914|XP_039490105.1|DSAN	LOC119085053|XP_037051164.1|BCOP
OG0007785	LOC120455103|XP_039496918.1|DSAN	LOC119068756|XP_037028387.1|BCOP
OG0007786	LOC120458868|XP_039502635.1|DSAN	LOC119066224|XP_037024442.1|BCOP
OG0007787	LOC120453245|XP_039493782.1|DSAN	LOC119084486|XP_037050383.1|BCOP
OG0007789	LOC120451571|XP_039491316.1|DSAN	LOC119085137|XP_037051305.1|BCOP
OG0007790	LOC120454549|XP_039495863.1|DSAN	LOC119067874|XP_037027035.1|BCOP
OG0007791	LOC120451288|XP_039490772.1|DSAN	LOC119081421|XP_037046224.1|BCOP, LOC119067885|XP_037027061.1|BCOP
OG0007792	LOC120455368|XP_039497408.1|DSAN	LOC119069533|XP_037029504.1|BCOP
OG0007793	LOC120453802|XP_039494609.1|DSAN	LOC119068479|XP_037027985.1|BCOP
OG0007794	LOC120455068|XP_039496854.1|DSAN	LOC119067042|XP_037025681.1|BCOP
OG0007795	LOC120456424|XP_039499190.1|DSAN	LOC119070611|XP_037030935.1|BCOP
OG0007796	LOC120451915|XP_039491862.1|DSAN	LOC119081576|XP_037046509.1|BCOP
OG0007797	LOC120453212|XP_039493737.1|DSAN	LOC119068358|XP_037027821.1|BCOP
OG0007798	LOC120452158|XP_039492188.1|DSAN	LOC119068355|XP_037027818.1|BCOP
OG0007799	LOC120453458|XP_039494109.1|DSAN	LOC119068490|XP_037027997.1|BCOP
OG0007801	LOC120453676|XP_039494424.1|DSAN	LOC119066779|XP_037025333.1|BCOP
OG0007802	LOC120452786|XP_039493112.1|DSAN	LOC119068427|XP_037027890.1|BCOP
OG0007803	LOC120453641|XP_039494369.1|DSAN	LOC119068511|XP_037028011.1|BCOP
OG0007804	LOC120455120|XP_039496945.1|DSAN	LOC119068766|XP_037028408.1|BCOP
OG0007805	LOC120457009|XP_039500098.1|DSAN	LOC119068758|XP_037028390.1|BCOP
OG0007806	LOC120457008|XP_039500097.1|DSAN	LOC119068762|XP_037028393.1|BCOP
OG0007808	LOC120453255|XP_039493809.1|DSAN	LOC119069960|XP_037030087.1|BCOP
OG0007809	LOC120455852|XP_039498256.1|DSAN	LOC119067570|XP_037026549.1|BCOP
OG0007810	LOC120458551|XP_039502169.1|DSAN	LOC119070116|XP_037030324.1|BCOP
OG0007811	LOC120453303|XP_039493870.1|DSAN	LOC119070357|XP_037030545.1|BCOP
OG0007812	LOC120457010|XP_039500099.1|DSAN	LOC119078776|XP_037042381.1|BCOP
OG0007813	LOC120451500|XP_039491186.1|DSAN	LOC119068055|XP_037027345.1|BCOP
OG0007814	LOC120455104|XP_039496919.1|DSAN	LOC119068777|XP_037028432.1|BCOP
OG0007815	LOC120456777|XP_039499718.1|DSAN	LOC119069315|XP_037029262.1|BCOP
OG0007817	LOC120451110|XP_039490456.1|DSAN	LOC119076246|XP_037038804.1|BCOP
OG0007818	LOC120454362|XP_039495521.1|DSAN	LOC119068663|XP_037028239.1|BCOP
OG0007819	LOC120457220|XP_039500524.1|DSAN	LOC119068784|XP_037028439.1|BCOP
OG0007820	LOC120452694|XP_039492983.1|DSAN	LOC119069216|XP_037029087.1|BCOP
OG0007823	LOC120453311|XP_039493901.1|DSAN	LOC119069178|XP_037029000.1|BCOP
OG0007825	LOC120454048|XP_039494976.1|DSAN	LOC119069308|XP_037029254.1|BCOP
OG0007826	LOC120453622|XP_039494338.1|DSAN	LOC119070377|XP_037030587.1|BCOP
OG0007827	LOC120454989|XP_039496719.1|DSAN	LOC119074698|XP_037036879.1|BCOP
OG0007828	LOC120450032|XP_039488717.1|DSAN	LOC119073805|XP_037035462.1|BCOP
OG0007829	LOC120451572|XP_039491317.1|DSAN	LOC119069130|XP_037028928.1|BCOP
OG0007830	LOC120453190|XP_039493690.1|DSAN	LOC119069036|XP_037028800.1|BCOP
OG0007831	LOC120455237|XP_039497148.1|DSAN	LOC119079591|XP_037043480.1|BCOP
OG0007832	LOC120456316|XP_039499004.1|DSAN	LOC119069259|XP_037029208.1|BCOP
OG0007833	LOC120457395|XP_039500899.1|DSAN	LOC119068099|XP_037027418.1|BCOP
OG0007834	LOC120451216|XP_039490627.1|DSAN	LOC119069819|XP_037029877.1|BCOP
OG0007837	LOC120453275|XP_039493837.1|DSAN	LOC119068818|XP_037028487.1|BCOP
OG0007839	LOC120455371|XP_039497417.1|DSAN	LOC119068595|XP_037028144.1|BCOP
OG0007840	LOC120452989|XP_039493424.1|DSAN	LOC119069244|XP_037029192.1|BCOP
OG0007842	LOC120451308|XP_039490807.1|DSAN	LOC119070437|XP_037030676.1|BCOP
OG0007843	LOC120452558|XP_039492770.1|DSAN	LOC119070438|XP_037030683.1|BCOP
