Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0008474	LOC120453810|XP_039494622.1|DSAN	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC120453114|XP_039493588.1|DSAN	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC120454418|XP_039495624.1|DSAN	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC120445937|XP_039482535.1|DSAN	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC120453253|XP_039493803.1|DSAN	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC120445057|XP_039481113.1|DSAN	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC120447898|XP_039485474.1|DSAN	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC120456458|XP_039499239.1|DSAN	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC120448795|XP_039486919.1|DSAN	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC120454371|XP_039495541.1|DSAN	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC120450945|XP_039490152.1|DSAN	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC120458581|XP_039502213.1|DSAN	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC120454845|XP_039496274.1|DSAN	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC120454973|XP_039496689.1|DSAN	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC120453690|XP_039494444.1|DSAN	LOC119561080|XP_037730867.1|DSUP
OG0008489	LOC120451970|XP_039491930.1|DSAN	LOC119560626|XP_037730096.1|DSUP
OG0008490	LOC120454650|XP_039496086.1|DSAN	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC120453982|XP_039494871.1|DSAN	LOC119551133|XP_037716251.1|DSUP
OG0008492	LOC120446377|XP_039483242.1|DSAN	LOC119546351|XP_037708506.1|DSUP
OG0008492	LOC120446791|XP_039483881.1|DSAN	LOC119547473|XP_037710287.1|DSUP
OG0008493	LOC120458049|XP_039501493.1|DSAN	LOC119547337|XP_037710075.1|DSUP
OG0008494	LOC120446641|XP_039483643.1|DSAN	LOC119550600|XP_037715343.1|DSUP
OG0008495	LOC120447128|XP_039484496.1|DSAN	LOC119552168|XP_037717919.1|DSUP
OG0008496	LOC120444277|XP_039479727.1|DSAN	LOC119549349|XP_037713263.1|DSUP
OG0008497	LOC120446424|XP_039483320.1|DSAN	LOC119550956|XP_037715911.1|DSUP
OG0008498	LOC120444597|XP_039480304.1|DSAN	LOC119551485|XP_037716775.1|DSUP
OG0008499	LOC120446663|XP_039483668.1|DSAN	LOC119550139|XP_037714570.1|DSUP
OG0008500	LOC120448428|XP_039486367.1|DSAN	LOC119551963|XP_037717590.1|DSUP
OG0008501	LOC120449038|XP_039487256.1|DSAN	LOC119553634|XP_037720037.1|DSUP
OG0008502	LOC120455115|XP_039496938.1|DSAN	LOC119557083|XP_037725564.1|DSUP
OG0008503	LOC120455342|XP_039497366.1|DSAN	LOC119556053|XP_037723783.1|DSUP
OG0008504	LOC120450070|XP_039488791.1|DSAN	LOC119555169|XP_037722348.1|DSUP
OG0008505	LOC120448254|XP_039486101.1|DSAN	LOC119552581|XP_037718141.1|DSUP
OG0008506	LOC120448917|XP_039487074.1|DSAN	LOC119553832|XP_037720393.1|DSUP
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	LOC119554834|XP_037721836.1|DSUP
OG0008508	LOC120456076|XP_039498602.1|DSAN	LOC119558386|XP_037727842.1|DSUP
OG0008509	LOC120456051|XP_039498563.1|DSAN, LOC120452338|XP_039492436.1|DSAN	LOC119557166|XP_037725701.1|DSUP
OG0008510	LOC120455267|XP_039497201.1|DSAN	LOC119557062|XP_037725543.1|DSUP
OG0008512	LOC120458473|XP_039502066.1|DSAN	LOC119548657|XP_037711998.1|DSUP
OG0008513	LOC120458602|XP_039502241.1|DSAN	LOC119547146|XP_037709788.1|DSUP
OG0008514	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN	LOC119546699|XP_037709106.1|DSUP
OG0008515	LOC120453897|XP_039494753.1|DSAN	LOC119547123|XP_037709761.1|DSUP
OG0008516	LOC120450249|XP_039489071.1|DSAN	LOC119553093|XP_037719176.1|DSUP
OG0008518	LOC120448306|XP_039486184.1|DSAN	LOC119554160|XP_037720877.1|DSUP
OG0008519	LOC120446701|XP_039483733.1|DSAN	LOC119551743|XP_037717172.1|DSUP
OG0008520	LOC120454331|XP_039495473.1|DSAN	LOC119559830|XP_037728851.1|DSUP
OG0008521	LOC120451988|XP_039491949.1|DSAN	LOC119556716|XP_037725045.1|DSUP
OG0008521	LOC120454306|XP_039495439.1|DSAN	LOC119553946|XP_037720570.1|DSUP, LOC119553966|XP_037720594.1|DSUP
OG0008522	LOC120447243|XP_039484705.1|DSAN	LOC119548178|XP_037711221.1|DSUP
OG0008522	LOC120445001|XP_039480980.1|DSAN	LOC119549625|XP_037713733.1|DSUP
OG0008523	LOC120453539|XP_039494227.1|DSAN	LOC119547682|XP_037710569.1|DSUP
OG0008524	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP
OG0008525	LOC120458006|XP_039501436.1|DSAN	LOC119546896|XP_037709447.1|DSUP
OG0008525	LOC120458007|XP_039501437.1|DSAN	LOC119546898|XP_037709448.1|DSUP
OG0008526	LOC120453756|XP_039494523.1|DSAN	LOC119560410|XP_037729773.1|DSUP
OG0008526	LOC120453757|XP_039494524.1|DSAN	LOC119560414|XP_037729779.1|DSUP
OG0008527	LOC120457032|XP_039500129.1|DSAN	LOC119557446|XP_037726135.1|DSUP
OG0008528	LOC120447988|XP_039485617.1|DSAN	LOC119554778|XP_037721750.1|DSUP
OG0008529	LOC120457355|XP_039500805.1|DSAN	LOC119557241|XP_037725854.1|DSUP
OG0008530	LOC120456640|XP_039499496.1|DSAN	LOC119556837|XP_037725234.1|DSUP
OG0008531	LOC120455032|XP_039496798.1|DSAN	LOC119556598|XP_037724837.1|DSUP
OG0008532	LOC120456745|XP_039499669.1|DSAN	LOC119556653|XP_037724920.1|DSUP
OG0008534	LOC120456075|XP_039498598.1|DSAN	LOC119556522|XP_037724726.1|DSUP
OG0008535	LOC120455622|XP_039497938.1|DSAN	LOC119557594|XP_037726324.1|DSUP
OG0008536	LOC120455510|XP_039497710.1|DSAN	LOC119556318|XP_037724332.1|DSUP
OG0008537	LOC120451192|XP_039490574.1|DSAN	LOC119547525|XP_037710350.1|DSUP
OG0008538	LOC120455278|XP_039497235.1|DSAN	LOC119558098|XP_037727238.1|DSUP
OG0008540	LOC120453557|XP_039494244.1|DSAN	LOC119563166|XP_037732355.1|DSUP
OG0008541	LOC120443897|XP_039479262.1|DSAN	LOC119549238|XP_037713065.1|DSUP
OG0008542	LOC120449686|XP_039488236.1|DSAN	LOC119554772|XP_037721741.1|DSUP
OG0008544	LOC120443775|XP_039479029.1|DSAN	LOC119551745|XP_037717189.1|DSUP
OG0008545	LOC120444670|XP_039480452.1|DSAN	LOC119559436|XP_037728461.1|DSUP
OG0008546	LOC120450115|XP_039488871.1|DSAN	LOC119553761|XP_037720295.1|DSUP
OG0008547	LOC120457412|XP_039500944.1|DSAN	LOC119557017|XP_037725481.1|DSUP
OG0008548	LOC120453168|XP_039493662.1|DSAN	LOC119553025|XP_037719013.1|DSUP
OG0008549	LOC120454406|XP_039495601.1|DSAN	LOC119552022|XP_037717690.1|DSUP
OG0008550	LOC120455379|XP_039497439.1|DSAN	LOC119557342|XP_037726006.1|DSUP
OG0008551	LOC120448762|XP_039486882.1|DSAN	LOC119554098|XP_037720775.1|DSUP
OG0008552	LOC120449201|XP_039487499.1|DSAN	LOC119554886|XP_037721903.1|DSUP
OG0008553	LOC120458718|XP_039502401.1|DSAN	LOC119550059|XP_037714447.1|DSUP
OG0008554	LOC120455287|XP_039497259.1|DSAN	LOC119557228|XP_037725838.1|DSUP
OG0008555	LOC120456582|XP_039499423.1|DSAN	LOC119556987|XP_037725444.1|DSUP
OG0008557	LOC120452992|XP_039493428.1|DSAN	LOC119563431|XP_037732745.1|DSUP
OG0008558	LOC120443917|XP_039479291.1|DSAN	LOC119548667|XP_037712027.1|DSUP
OG0008560	LOC120447173|XP_039484567.1|DSAN	LOC119546116|XP_037708133.1|DSUP
OG0008561	LOC120445392|XP_039481733.1|DSAN	LOC119547181|XP_037709844.1|DSUP
OG0008563	LOC120451065|XP_039490358.1|DSAN	LOC119551813|XP_037717305.1|DSUP
OG0008564	LOC120450814|XP_039489928.1|DSAN	LOC119546739|XP_037709161.1|DSUP
OG0008565	LOC120450353|XP_039489263.1|DSAN	LOC119553645|XP_037720056.1|DSUP
OG0008566	LOC120458053|XP_039501497.1|DSAN	LOC119548640|XP_037711968.1|DSUP
OG0008567	LOC120444792|XP_039480674.1|DSAN	LOC119546227|XP_037708294.1|DSUP
OG0008569	LOC120455662|XP_039497989.1|DSAN	LOC119556964|XP_037725399.1|DSUP
OG0008570	LOC120455904|XP_039498340.1|DSAN	LOC119556475|XP_037724655.1|DSUP
OG0008571	LOC120449199|XP_039487496.1|DSAN	LOC119553650|XP_037720065.1|DSUP
OG0008572	LOC120453518|XP_039494200.1|DSAN	LOC119560847|XP_037730435.1|DSUP
OG0008573	LOC120455481|XP_039497649.1|DSAN	LOC119556280|XP_037724260.1|DSUP
OG0008574	LOC120450583|XP_039489636.1|DSAN	LOC119553247|XP_037719451.1|DSUP
OG0008575	LOC120450819|XP_039489929.1|DSAN	LOC119547274|XP_037709988.1|DSUP
OG0008576	LOC120455135|XP_039496968.1|DSAN	LOC119558942|XP_037728068.1|DSUP
OG0008577	LOC120448989|XP_039487190.1|DSAN	LOC119554226|XP_037720982.1|DSUP
OG0008578	LOC120453162|XP_039493656.1|DSAN	LOC119563165|XP_037732354.1|DSUP
OG0008579	LOC120448240|XP_039486078.1|DSAN	LOC119552569|XP_037718121.1|DSUP
OG0008581	LOC120450055|XP_039488746.1|DSAN	LOC119554087|XP_037720758.1|DSUP
OG0008582	LOC120457411|XP_039500943.1|DSAN	LOC119557986|XP_037727005.1|DSUP
OG0008583	LOC120455199|XP_039497082.1|DSAN	LOC119557672|XP_037726466.1|DSUP
OG0008584	LOC120455390|XP_039497454.1|DSAN	LOC119557485|XP_037726182.1|DSUP
OG0008585	LOC120454950|XP_039496653.1|DSAN	LOC119556667|XP_037724945.1|DSUP
OG0008586	LOC120454949|XP_039496652.1|DSAN	LOC119556511|XP_037724705.1|DSUP
OG0008587	LOC120451519|XP_039491218.1|DSAN	LOC119560401|XP_037729757.1|DSUP
OG0008588	LOC120453249|XP_039493795.1|DSAN	LOC119561109|XP_037730945.1|DSUP
OG0008589	LOC120457142|XP_039500344.1|DSAN	LOC119556671|XP_037724961.1|DSUP
OG0008590	LOC120451438|XP_039491046.1|DSAN	LOC119562913|XP_037731985.1|DSUP
OG0008592	LOC120445965|XP_039482603.1|DSAN	LOC119550352|XP_037714902.1|DSUP
OG0008593	LOC120450064|XP_039488770.1|DSAN	LOC119553716|XP_037720225.1|DSUP
OG0008594	LOC120453290|XP_039493853.1|DSAN	LOC119547860|XP_037710824.1|DSUP
OG0008595	LOC120446127|XP_039482886.1|DSAN	LOC119551418|XP_037716688.1|DSUP
OG0008596	LOC120446623|XP_039483617.1|DSAN	LOC119550041|XP_037714422.1|DSUP
OG0008597	LOC120451847|XP_039491764.1|DSAN	LOC119550755|XP_037715609.1|DSUP
OG0008598	LOC120456632|XP_039499489.1|DSAN	LOC119557391|XP_037726063.1|DSUP
OG0008599	LOC120455631|XP_039497952.1|DSAN	LOC119556204|XP_037724089.1|DSUP
OG0008600	LOC120452867|XP_039493245.1|DSAN	LOC119560785|XP_037730342.1|DSUP
OG0008601	LOC120458481|XP_039502076.1|DSAN	LOC119548550|XP_037711774.1|DSUP
OG0008602	LOC120453388|XP_039494007.1|DSAN	LOC119553592|XP_037719975.1|DSUP
OG0008603	LOC120453189|XP_039493689.1|DSAN	LOC119563304|XP_037732564.1|DSUP
OG0008604	LOC120447015|XP_039484267.1|DSAN	LOC119549099|XP_037712762.1|DSUP
OG0008605	LOC120446985|XP_039484216.1|DSAN	LOC119548632|XP_037711947.1|DSUP
OG0008606	LOC120450071|XP_039488794.1|DSAN	LOC119546904|XP_037709458.1|DSUP
OG0008607	LOC120453643|XP_039494371.1|DSAN	LOC119560051|XP_037729284.1|DSUP
OG0008608	LOC120456133|XP_039498695.1|DSAN	LOC119557064|XP_037725546.1|DSUP
OG0008609	LOC120452221|XP_039492282.1|DSAN	LOC119550374|XP_037714953.1|DSUP
OG0008610	LOC120446542|XP_039483491.1|DSAN	LOC119551867|XP_037717386.1|DSUP
OG0008612	LOC120458462|XP_039502046.1|DSAN	LOC119550679|XP_037715467.1|DSUP
OG0008613	LOC120454008|XP_039494930.1|DSAN	LOC119559873|XP_037728932.1|DSUP
OG0008614	LOC120457282|XP_039500657.1|DSAN	LOC119556162|XP_037723995.1|DSUP
OG0008615	LOC120452490|XP_039492673.1|DSAN	LOC119559934|XP_037729070.1|DSUP
OG0008616	LOC120452292|XP_039492362.1|DSAN	LOC119561087|XP_037730891.1|DSUP
OG0008617	LOC120452376|XP_039492501.1|DSAN	LOC119562934|XP_037732016.1|DSUP
OG0008619	LOC120458419|XP_039501990.1|DSAN	LOC119546693|XP_037709099.1|DSUP
OG0008620	LOC120457390|XP_039500888.1|DSAN	LOC119550894|XP_037715812.1|DSUP
OG0008621	LOC120451370|XP_039490954.1|DSAN	LOC119560040|XP_037729271.1|DSUP
OG0008622	LOC120445600|XP_039482033.1|DSAN	LOC119549646|XP_037713758.1|DSUP
OG0008623	LOC120446682|XP_039483695.1|DSAN	LOC119559445|XP_037728472.1|DSUP
OG0008624	LOC120446728|XP_039483775.1|DSAN	LOC119551504|XP_037716798.1|DSUP
OG0008625	LOC120446357|XP_039483226.1|DSAN	LOC119549614|XP_037713714.1|DSUP
OG0008626	LOC120449678|XP_039488222.1|DSAN	LOC119558774|XP_037727991.1|DSUP
OG0008627	LOC120449677|XP_039488214.1|DSAN	LOC119553838|XP_037720400.1|DSUP
OG0008629	LOC120444783|XP_039480656.1|DSAN	LOC119546211|XP_037708274.1|DSUP
OG0008630	LOC120454851|XP_039496299.1|DSAN	LOC119549813|XP_037714050.1|DSUP
OG0008631	LOC120453681|XP_039494430.1|DSAN	LOC119560949|XP_037730615.1|DSUP
OG0008632	LOC120454346|XP_039495492.1|DSAN	LOC119545830|XP_037707671.1|DSUP
OG0008633	LOC120446684|XP_039483697.1|DSAN	LOC119549690|XP_037713834.1|DSUP
OG0008634	LOC120446010|XP_039482695.1|DSAN	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP
OG0008635	LOC120443907|XP_039479272.1|DSAN	LOC119549239|XP_037713066.1|DSUP
OG0008636	LOC120453088|XP_039493549.1|DSAN	LOC119563065|XP_037732207.1|DSUP
OG0008637	LOC120449957|XP_039488592.1|DSAN	LOC119555072|XP_037722210.1|DSUP
OG0008638	LOC120453096|XP_039493564.1|DSAN	LOC119563347|XP_037732625.1|DSUP
OG0008639	LOC120454291|XP_039495414.1|DSAN	LOC119554478|XP_037721326.1|DSUP
OG0008640	LOC120451826|XP_039491734.1|DSAN	LOC119561024|XP_037730777.1|DSUP
OG0008641	LOC120453213|XP_039493738.1|DSAN	LOC119562935|XP_037732018.1|DSUP
OG0008642	LOC120453468|XP_039494130.1|DSAN	LOC119553706|XP_037720201.1|DSUP
OG0008643	LOC120454347|XP_039495493.1|DSAN	LOC119546263|XP_037708364.1|DSUP
OG0008644	LOC120452936|XP_039493351.1|DSAN	LOC119558419|XP_037727906.1|DSUP
OG0008645	LOC120446409|XP_039483286.1|DSAN	LOC119547197|XP_037709865.1|DSUP
OG0008646	LOC120446781|XP_039483861.1|DSAN	LOC119548820|XP_037712362.1|DSUP
OG0008647	LOC120458344|XP_039501895.1|DSAN	LOC119547239|XP_037709946.1|DSUP
OG0008648	LOC120446408|XP_039483285.1|DSAN	LOC119546714|XP_037709129.1|DSUP
OG0008649	LOC120446475|XP_039483412.1|DSAN	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP
OG0008650	LOC120454087|XP_039495031.1|DSAN	LOC119557976|XP_037726976.1|DSUP
OG0008651	LOC120446036|XP_039482734.1|DSAN	LOC119550010|XP_037714361.1|DSUP
OG0008652	LOC120444393|XP_039479949.1|DSAN	LOC119551042|XP_037716081.1|DSUP
OG0008653	LOC120445566|XP_039481983.1|DSAN	LOC119551232|XP_037716398.1|DSUP
OG0008654	LOC120446094|XP_039482822.1|DSAN	LOC119551161|XP_037716285.1|DSUP
OG0008655	LOC120458374|XP_039501928.1|DSAN	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP
OG0008656	LOC120455610|XP_039497924.1|DSAN	LOC119555999|XP_037723659.1|DSUP
OG0008657	LOC120455819|XP_039498218.1|DSAN	LOC119558228|XP_037727475.1|DSUP
OG0008658	LOC120455206|XP_039497096.1|DSAN	LOC119558026|XP_037727080.1|DSUP
OG0008659	LOC120449660|XP_039488191.1|DSAN	LOC119549847|XP_037714068.1|DSUP, LOC119553686|XP_037720167.1|DSUP
OG0008660	LOC120448132|XP_039485884.1|DSAN	LOC119553505|XP_037719852.1|DSUP
OG0008661	LOC120449815|XP_039488396.1|DSAN	LOC119555092|XP_037722238.1|DSUP
OG0008662	LOC120448790|XP_039486914.1|DSAN	LOC119562309|XP_037731392.1|DSUP
OG0008663	LOC120449150|XP_039487419.1|DSAN	LOC119554623|XP_037721545.1|DSUP
OG0008664	LOC120447447|XP_039484740.1|DSAN	LOC119552937|XP_037718818.1|DSUP
OG0008665	LOC120444311|XP_039479830.1|DSAN	LOC119546673|XP_037709060.1|DSUP
OG0008666	LOC120448839|XP_039486975.1|DSAN	LOC119553978|XP_037720613.1|DSUP
OG0008667	LOC120447735|XP_039485213.1|DSAN	LOC119555538|XP_037722898.1|DSUP
OG0008668	LOC120449928|XP_039488555.1|DSAN	LOC119555003|XP_037722073.1|DSUP
OG0008669	LOC120458898|XP_039502675.1|DSAN	LOC119547393|XP_037710170.1|DSUP
OG0008670	LOC120451578|XP_039491322.1|DSAN	LOC119561113|XP_037730952.1|DSUP
OG0008672	LOC120445238|XP_039481438.1|DSAN	LOC119547651|XP_037710522.1|DSUP
OG0008673	LOC120458247|XP_039501769.1|DSAN	LOC119548021|XP_037711020.1|DSUP
OG0008675	LOC120448161|XP_039485933.1|DSAN	LOC119553570|XP_037719946.1|DSUP
OG0008675	LOC120448159|XP_039485930.1|DSAN	LOC119552523|XP_037718070.1|DSUP
OG0008677	LOC120452880|XP_039493265.1|DSAN	LOC119549092|XP_037712755.1|DSUP
OG0008679	LOC120456816|XP_039499798.1|DSAN	LOC119557702|XP_037726504.1|DSUP
OG0008680	LOC120455330|XP_039497342.1|DSAN	LOC119556789|XP_037725153.1|DSUP
OG0008681	LOC120455937|XP_039498399.1|DSAN	LOC119556440|XP_037724602.1|DSUP
OG0008682	LOC120457012|XP_039500102.1|DSAN	LOC119558214|XP_037727448.1|DSUP
OG0008683	LOC120457069|XP_039500182.1|DSAN	LOC119557512|XP_037726212.1|DSUP
OG0008684	LOC120457063|XP_039500174.1|DSAN	LOC119558315|XP_037727651.1|DSUP
OG0008685	LOC120446452|XP_039483379.1|DSAN	LOC119549102|XP_037712765.1|DSUP
OG0008686	LOC120451006|XP_039490254.1|DSAN	LOC119554267|XP_037721047.1|DSUP
OG0008687	LOC120446309|XP_039483157.1|DSAN	LOC119549378|XP_037713343.1|DSUP
OG0008688	LOC120456437|XP_039499204.1|DSAN	LOC119557735|XP_037726548.1|DSUP
OG0008689	LOC120453175|XP_039493669.1|DSAN	LOC119560569|XP_037730016.1|DSUP
OG0008690	LOC120443825|XP_039479107.1|DSAN	LOC119546063|XP_037708060.1|DSUP
OG0008691	LOC120449664|XP_039488198.1|DSAN	LOC119554488|XP_037721346.1|DSUP
OG0008692	LOC120456230|XP_039498850.1|DSAN	LOC119557080|XP_037725560.1|DSUP
OG0008694	LOC120456156|XP_039498728.1|DSAN	LOC119557381|XP_037726053.1|DSUP
OG0008695	LOC120443802|XP_039479077.1|DSAN	LOC119559418|XP_037728441.1|DSUP
OG0008696	LOC120450840|XP_039489961.1|DSAN	LOC119547152|XP_037709803.1|DSUP
OG0008697	LOC120447634|XP_039485071.1|DSAN	LOC119555258|XP_037722484.1|DSUP
OG0008698	LOC120457122|XP_039500273.1|DSAN	LOC119556281|XP_037724261.1|DSUP
OG0008699	LOC120449853|XP_039488446.1|DSAN	LOC119553271|XP_037719491.1|DSUP
OG0008700	LOC120454439|XP_039495668.1|DSAN	LOC119559972|XP_037729136.1|DSUP
OG0008701	LOC120446288|XP_039483114.1|DSAN	LOC119549680|XP_037713814.1|DSUP
OG0008702	LOC120453325|XP_039493919.1|DSAN	LOC119555237|XP_037722448.1|DSUP
OG0008703	LOC120449864|XP_039488458.1|DSAN	LOC119552933|XP_037718805.1|DSUP
OG0008704	LOC120455618|XP_039497937.1|DSAN	LOC119547959|XP_037710937.1|DSUP
OG0008705	LOC120449919|XP_039488548.1|DSAN	LOC119547859|XP_037710819.1|DSUP
OG0008706	LOC120452738|XP_039493044.1|DSAN	LOC119555927|XP_037723557.1|DSUP
OG0008707	LOC120455654|XP_039497978.1|DSAN	LOC119557971|XP_037726966.1|DSUP
OG0008708	LOC120457221|XP_039500525.1|DSAN	LOC119558047|XP_037727123.1|DSUP
OG0008709	LOC120454286|XP_039495406.1|DSAN	LOC119549262|XP_037713103.1|DSUP
OG0008710	LOC120453041|XP_039493495.1|DSAN	LOC119562957|XP_037732060.1|DSUP
OG0008711	LOC120451625|XP_039491412.1|DSAN	LOC119559827|XP_037728846.1|DSUP
OG0008712	LOC120446128|XP_039482887.1|DSAN	LOC119551419|XP_037716689.1|DSUP
OG0008714	LOC120454967|XP_039496686.1|DSAN	LOC119548767|XP_037712239.1|DSUP
OG0008715	LOC120451700|XP_039491529.1|DSAN	LOC119563142|XP_037732327.1|DSUP, LOC119560791|XP_037730348.1|DSUP
OG0008716	LOC120451929|XP_039491884.1|DSAN	LOC119553331|XP_037719594.1|DSUP
OG0008717	LOC120449170|XP_039487446.1|DSAN	LOC119554426|XP_037721247.1|DSUP
OG0008718	LOC120447219|XP_039484672.1|DSAN	LOC119549068|XP_037712702.1|DSUP
OG0008719	LOC120454424|XP_039495643.1|DSAN	LOC119546496|XP_037708734.1|DSUP
OG0008721	LOC120456836|XP_039499822.1|DSAN	LOC119557691|XP_037726492.1|DSUP
OG0008722	LOC120453912|XP_039494780.1|DSAN	LOC119562916|XP_037731992.1|DSUP
OG0008723	LOC120448371|XP_039486274.1|DSAN	LOC119553709|XP_037720217.1|DSUP
OG0008724	LOC120449814|XP_039488399.1|DSAN	LOC119548108|XP_037711128.1|DSUP
OG0008725	LOC120446703|XP_039483735.1|DSAN	LOC119551951|XP_037717569.1|DSUP
OG0008726	LOC120445160|XP_039481269.1|DSAN	LOC119549874|XP_037714101.1|DSUP
OG0008727	LOC120451805|XP_039491694.1|DSAN	LOC119563517|XP_037732899.1|DSUP
OG0008728	LOC120451958|XP_039491914.1|DSAN	LOC119555296|XP_037722544.1|DSUP
OG0008729	LOC120456911|XP_039499975.1|DSAN	LOC119556796|XP_037725160.1|DSUP
OG0008730	LOC120457400|XP_039500913.1|DSAN	LOC119558083|XP_037727193.1|DSUP
OG0008731	LOC120451085|XP_039490388.1|DSAN	LOC119545841|XP_037707734.1|DSUP
OG0008732	LOC120444075|XP_039479527.1|DSAN	LOC119547065|XP_037709676.1|DSUP
OG0008734	LOC120453151|XP_039493641.1|DSAN	LOC119560840|XP_037730419.1|DSUP
OG0008735	LOC120446134|XP_039482892.1|DSAN	LOC119550389|XP_037714968.1|DSUP
OG0008736	LOC120457768|XP_039501199.1|DSAN	LOC119551799|XP_037717275.1|DSUP
OG0008737	LOC120452067|XP_039492064.1|DSAN	LOC119559253|XP_037728255.1|DSUP
OG0008738	LOC120443731|XP_039478919.1|DSAN	LOC119561817|XP_037731222.1|DSUP
OG0008739	LOC120448803|XP_039486927.1|DSAN	LOC119553703|XP_037720192.1|DSUP
OG0008740	LOC120447205|XP_039484645.1|DSAN	LOC119550418|XP_037715008.1|DSUP
OG0008741	LOC120448232|XP_039486070.1|DSAN	LOC119549767|XP_037713951.1|DSUP
OG0008742	LOC120447568|XP_039484962.1|DSAN	LOC119554673|XP_037721603.1|DSUP, LOC119559630|XP_037728595.1|DSUP
OG0008743	LOC120457767|XP_039501198.1|DSAN	LOC119551533|XP_037716851.1|DSUP
OG0008744	LOC120451408|XP_039491014.1|DSAN	LOC119550823|XP_037715696.1|DSUP
OG0008745	LOC120456773|XP_039499704.1|DSAN	LOC119558132|XP_037727293.1|DSUP
OG0008746	LOC120452497|XP_039492681.1|DSAN	LOC119560227|XP_037729512.1|DSUP
OG0008747	LOC120447522|XP_039484888.1|DSAN	LOC119553871|XP_037720452.1|DSUP
OG0008748	LOC120458447|XP_039502026.1|DSAN	LOC119548412|XP_037711578.1|DSUP
OG0008749	LOC120456922|XP_039500029.1|DSAN	LOC119548586|XP_037711847.1|DSUP
OG0008750	LOC120450622|XP_039489707.1|DSAN	LOC119546986|XP_037709568.1|DSUP
OG0008751	LOC120452269|XP_039492332.1|DSAN	LOC119560418|XP_037729782.1|DSUP
OG0008752	LOC120453911|XP_039494779.1|DSAN	LOC119562915|XP_037731990.1|DSUP
OG0008753	LOC120448101|XP_039485838.1|DSAN	LOC119554229|XP_037720987.1|DSUP
OG0008754	LOC120446742|XP_039483800.1|DSAN	LOC119559444|XP_037728471.1|DSUP
OG0008755	LOC120453438|XP_039494080.1|DSAN	LOC119552635|XP_037718250.1|DSUP
OG0008756	LOC120453634|XP_039494360.1|DSAN	LOC119560226|XP_037729511.1|DSUP
OG0008757	LOC120452174|XP_039492216.1|DSAN	LOC119560137|XP_037729417.1|DSUP
OG0008758	LOC120458134|XP_039501611.1|DSAN	LOC119547117|XP_037709755.1|DSUP
OG0008759	LOC120458156|XP_039501641.1|DSAN	LOC119547740|XP_037710659.1|DSUP
OG0008760	LOC120443893|XP_039479254.1|DSAN	LOC119547055|XP_037709661.1|DSUP
OG0008761	LOC120458329|XP_039501880.1|DSAN	LOC119548236|XP_037711305.1|DSUP
OG0008762	LOC120458369|XP_039501923.1|DSAN	LOC119551750|XP_037717204.1|DSUP
OG0008763	LOC120456717|XP_039499637.1|DSAN	LOC119562349|XP_037731440.1|DSUP
OG0008764	LOC120458652|XP_039502316.1|DSAN	LOC119548321|XP_037711430.1|DSUP
OG0008765	LOC120447111|XP_039484466.1|DSAN	LOC119550417|XP_037715006.1|DSUP
OG0008767	LOC120444396|XP_039479951.1|DSAN	LOC119550391|XP_037714970.1|DSUP
OG0008768	LOC120446337|XP_039483187.1|DSAN	LOC119550166|XP_037714629.1|DSUP
OG0008769	LOC120447075|XP_039484400.1|DSAN	LOC119548990|XP_037712518.1|DSUP
OG0008770	LOC120446662|XP_039483711.1|DSAN	LOC119551264|XP_037716449.1|DSUP
OG0008771	LOC120444710|XP_039480521.1|DSAN	LOC119552110|XP_037717823.1|DSUP
OG0008772	LOC120457724|XP_039501157.1|DSAN	LOC119551534|XP_037716852.1|DSUP
OG0008773	LOC120447104|XP_039484449.1|DSAN	LOC119550240|XP_037714738.1|DSUP
OG0008774	LOC120446673|XP_039483680.1|DSAN	LOC119550257|XP_037714761.1|DSUP
