Orthogroup	DSAN.longest_only	DALB.longest_only
OG0010489	LOC120448429|XP_039486365.1|DSAN	LOC117567791|XP_034103906.1|DALB
OG0010490	LOC120458327|XP_039501879.1|DSAN	LOC117570228|XP_034107621.1|DALB
OG0010491	LOC120445664|XP_039482145.1|DSAN	LOC117569466|XP_034106523.1|DALB
OG0010492	LOC120447758|XP_039485237.1|DSAN	LOC117571392|XP_034109402.1|DALB
OG0010493	LOC120448534|XP_039486510.1|DSAN	LOC117571528|XP_034109598.1|DALB
OG0010494	LOC120449986|XP_039488629.1|DSAN	LOC117567880|XP_034104040.1|DALB
OG0010495	LOC120448121|XP_039485864.1|DSAN	LOC117572159|XP_034110699.1|DALB
OG0010496	LOC120447960|XP_039485584.1|DSAN	LOC117572780|XP_034111766.1|DALB
OG0010497	LOC120448311|XP_039486191.1|DSAN	LOC117566539|XP_034101971.1|DALB
OG0010498	LOC120452155|XP_039492189.1|DSAN	LOC117570290|XP_034107702.1|DALB
OG0010499	LOC120445508|XP_039481900.1|DSAN	LOC117569184|XP_034106143.1|DALB
OG0010500	LOC120444852|XP_039480747.1|DSAN	LOC117566566|XP_034101998.1|DALB
OG0010501	LOC120446464|XP_039483400.1|DSAN	LOC117566579|XP_034102012.1|DALB
OG0010502	LOC120450357|XP_039489268.1|DSAN	LOC117568246|XP_034104616.1|DALB
OG0010503	LOC120445449|XP_039481821.1|DSAN	LOC117571521|XP_034109584.1|DALB
OG0010504	LOC120445474|XP_039481853.1|DSAN	LOC117570314|XP_034107748.1|DALB
OG0010505	LOC120445917|XP_039482528.1|DSAN	LOC117572524|XP_034111274.1|DALB, LOC117571581|XP_034109688.1|DALB
OG0010506	LOC120458943|XP_039502735.1|DSAN	LOC117566819|XP_034102272.1|DALB
OG0010507	LOC120445326|XP_039481584.1|DSAN	LOC117570803|XP_034108550.1|DALB
OG0010508	LOC120444552|XP_039480236.1|DSAN	LOC117571336|XP_034109320.1|DALB
OG0010509	LOC120446603|XP_039483573.1|DSAN	LOC117571359|XP_034109358.1|DALB
OG0010510	LOC120446015|XP_039482703.1|DSAN	LOC117571242|XP_034109185.1|DALB
OG0010511	LOC120445178|XP_039481325.1|DSAN	LOC117566705|XP_034102142.1|DALB
OG0010512	LOC120445712|XP_039482206.1|DSAN	LOC117567767|XP_034103851.1|DALB
OG0010513	LOC120446840|XP_039483969.1|DSAN	LOC117568655|XP_034105343.1|DALB
OG0010514	LOC120444746|XP_039480607.1|DSAN	LOC117567801|XP_034103925.1|DALB
OG0010515	LOC120446628|XP_039483622.1|DSAN	LOC117571120|XP_034109007.1|DALB
OG0010516	LOC120458698|XP_039502375.1|DSAN	LOC117569573|XP_034106688.1|DALB
OG0010517	LOC120446773|XP_039483851.1|DSAN	LOC117570282|XP_034107693.1|DALB
OG0010518	LOC120444730|XP_039480590.1|DSAN	LOC117569642|XP_034106772.1|DALB
OG0010519	LOC120456315|XP_039499008.1|DSAN	LOC117567221|XP_034102941.1|DALB
OG0010520	LOC120446659|XP_039483665.1|DSAN	LOC117568324|XP_034104796.1|DALB
OG0010521	LOC120445636|XP_039482108.1|DSAN	LOC117570637|XP_034108296.1|DALB
OG0010522	LOC120458593|XP_039502231.1|DSAN	LOC117568248|XP_034104619.1|DALB
OG0010523	LOC120458658|XP_039502324.1|DSAN	LOC117569657|XP_034106794.1|DALB
OG0010524	LOC120447190|XP_039484612.1|DSAN	LOC117567941|XP_034104126.1|DALB
OG0010525	LOC120445380|XP_039481697.1|DSAN	LOC117571529|XP_034109599.1|DALB
OG0010526	LOC120445385|XP_039481725.1|DSAN	LOC117570583|XP_034108216.1|DALB
OG0010527	LOC120445787|XP_039482326.1|DSAN	LOC117571050|XP_034108909.1|DALB
OG0010528	LOC120445589|XP_039482015.1|DSAN	LOC117568719|XP_034105427.1|DALB
OG0010529	LOC120445482|XP_039481863.1|DSAN	LOC117571029|XP_034108882.1|DALB
OG0010530	LOC120445857|XP_039482432.1|DSAN	LOC117570520|XP_034108112.1|DALB
OG0010531	LOC120450984|XP_039490219.1|DSAN	LOC117573249|XP_034112205.1|DALB
OG0010532	LOC120453913|XP_039494781.1|DSAN	LOC117574542|XP_034114302.1|DALB
OG0010533	LOC120449137|XP_039487385.1|DSAN	LOC117574282|XP_034113924.1|DALB
OG0010534	LOC120453059|XP_039493517.1|DSAN	LOC117576216|XP_034116713.1|DALB, LOC117574680|XP_034114477.1|DALB
OG0010535	LOC120450874|XP_039490036.1|DSAN	LOC117576298|XP_034116844.1|DALB
OG0010536	LOC120452190|XP_039492235.1|DSAN	LOC117575209|XP_034115225.1|DALB
OG0010537	LOC120453914|XP_039494782.1|DSAN	LOC117573277|XP_034112255.1|DALB
OG0010538	LOC120454627|XP_039496030.1|DSAN	LOC117575369|XP_034115425.1|DALB
OG0010539	LOC120454252|XP_039495313.1|DSAN	LOC117574842|XP_034114729.1|DALB
OG0010540	LOC120453402|XP_039494025.1|DSAN	LOC117573626|XP_034112819.1|DALB
OG0010541	LOC120448650|XP_039486712.1|DSAN	LOC117574535|XP_034114289.1|DALB
OG0010542	LOC120454056|XP_039494996.1|DSAN	LOC117573366|XP_034112386.1|DALB
OG0010543	LOC120452578|XP_039492795.1|DSAN	LOC117575523|XP_034115660.1|DALB
OG0010544	LOC120451921|XP_039491868.1|DSAN	LOC117576489|XP_034117154.1|DALB
OG0010545	LOC120451862|XP_039491798.1|DSAN	LOC117575921|XP_034116265.1|DALB
OG0010546	LOC120453500|XP_039494180.1|DSAN	LOC117576717|XP_034117627.1|DALB
OG0010547	LOC120453502|XP_039494183.1|DSAN	LOC117573491|XP_034112610.1|DALB
OG0010548	LOC120454206|XP_039495237.1|DSAN	LOC117573493|XP_034112612.1|DALB
OG0010549	LOC120451176|XP_039490546.1|DSAN	LOC117576355|XP_034116934.1|DALB
OG0010550	LOC120453722|XP_039494484.1|DSAN	LOC117576135|XP_034116588.1|DALB
OG0010551	LOC120453125|XP_039493606.1|DSAN	LOC117576749|XP_034117674.1|DALB
OG0010552	LOC120451993|XP_039491955.1|DSAN	LOC117573438|XP_034112549.1|DALB
OG0010553	LOC120453835|XP_039494662.1|DSAN	LOC117573435|XP_034112541.1|DALB
OG0010554	LOC120453134|XP_039493619.1|DSAN	LOC117576968|XP_034118037.1|DALB
OG0010555	LOC120453052|XP_039493507.1|DSAN	LOC117573468|XP_034112585.1|DALB
OG0010556	LOC120451762|XP_039491624.1|DSAN	LOC117574258|XP_034113880.1|DALB
OG0010557	LOC120452023|XP_039492005.1|DSAN	LOC117574351|XP_034114063.1|DALB
OG0010558	LOC120451677|XP_039491492.1|DSAN	LOC117574368|XP_034114093.1|DALB
OG0010559	LOC120452872|XP_039493254.1|DSAN	LOC117575673|XP_034115852.1|DALB
OG0010560	LOC120452671|XP_039492943.1|DSAN	LOC117576002|XP_034116397.1|DALB
OG0010561	LOC120452064|XP_039492061.1|DSAN	LOC117574380|XP_034114105.1|DALB
OG0010562	LOC120453804|XP_039494612.1|DSAN	LOC117576499|XP_034117169.1|DALB
OG0010563	LOC120453805|XP_039494613.1|DSAN	LOC117574385|XP_034114109.1|DALB
OG0010564	LOC120454563|XP_039495891.1|DSAN	LOC117574495|XP_034114223.1|DALB
OG0010565	LOC120453400|XP_039494023.1|DSAN	LOC117576040|XP_034116456.1|DALB
OG0010566	LOC120454423|XP_039495642.1|DSAN	LOC117576658|XP_034117503.1|DALB
OG0010567	LOC120453786|XP_039494570.1|DSAN	LOC117574221|XP_034113818.1|DALB
OG0010568	LOC120452934|XP_039493349.1|DSAN	LOC117576091|XP_034116530.1|DALB
OG0010569	LOC120451884|XP_039491825.1|DSAN	LOC117576235|XP_034116745.1|DALB
OG0010570	LOC120453639|XP_039494366.1|DSAN	LOC117574868|XP_034114777.1|DALB
OG0010571	LOC120454608|XP_039496003.1|DSAN	LOC117575164|XP_034115157.1|DALB
OG0010572	LOC120453682|XP_039494432.1|DSAN	LOC117573715|XP_034112975.1|DALB
OG0010573	LOC120453574|XP_039494267.1|DSAN	LOC117573707|XP_034112966.1|DALB
OG0010574	LOC120452697|XP_039492987.1|DSAN	LOC117573712|XP_034112973.1|DALB
OG0010575	LOC120453750|XP_039494517.1|DSAN	LOC117573704|XP_034112963.1|DALB
OG0010576	LOC120454456|XP_039495702.1|DSAN	LOC117576623|XP_034117434.1|DALB
OG0010577	LOC120451906|XP_039491849.1|DSAN	LOC117574498|XP_034114233.1|DALB
OG0010578	LOC120453592|XP_039494288.1|DSAN	LOC117575775|XP_034116033.1|DALB
OG0010579	LOC120454110|XP_039495073.1|DSAN	LOC117576092|XP_034116531.1|DALB
OG0010580	LOC120454145|XP_039495136.1|DSAN	LOC117574450|XP_034114179.1|DALB
OG0010581	LOC120453537|XP_039494222.1|DSAN, LOC120452348|XP_039492455.1|DSAN	LOC117575079|XP_034115064.1|DALB
OG0010582	LOC120454177|XP_039495191.1|DSAN	LOC117573818|XP_034113135.1|DALB
OG0010583	LOC120452228|XP_039492288.1|DSAN	LOC117576027|XP_034116427.1|DALB
OG0010616	LOC120453372|XP_039493980.1|DSAN	LOC117575588|XP_034115746.1|DALB
OG0010619	LOC120449533|XP_039487987.1|DSAN	LOC117571511|XP_034109575.1|DALB
OG0010627	LOC120453891|XP_039494742.1|DSAN	LOC117576158|XP_034116624.1|DALB
OG0010631	LOC120458413|XP_039501982.1|DSAN	LOC117563775|XP_034098173.1|DALB
OG0010634	LOC120446325|XP_039483175.1|DSAN	LOC117566647|XP_034102080.1|DALB
OG0010635	LOC120445092|XP_039481155.1|DSAN	LOC117571727|XP_034109925.1|DALB
OG0010637	LOC120454705|XP_039496181.1|DSAN	LOC117574024|XP_034113506.1|DALB
OG0010638	LOC120455802|XP_039498196.1|DSAN	LOC117571093|XP_034108969.1|DALB
OG0010639	LOC120457026|XP_039500121.1|DSAN	LOC117570184|XP_034107556.1|DALB
OG0010640	LOC120456781|XP_039499723.1|DSAN	LOC117571641|XP_034109767.1|DALB
OG0010641	LOC120455266|XP_039497200.1|DSAN	LOC117577792|XP_034118608.1|DALB
OG0010642	LOC120455327|XP_039497339.1|DSAN	LOC117568117|XP_034104415.1|DALB
OG0010643	LOC120457353|XP_039500802.1|DSAN	LOC117573085|XP_034111873.1|DALB
OG0010645	LOC120456414|XP_039499180.1|DSAN	LOC117576882|XP_034117888.1|DALB
OG0010646	LOC120447872|XP_039485414.1|DSAN	LOC117570738|XP_034108451.1|DALB
OG0010647	LOC120448066|XP_039485764.1|DSAN	LOC117571168|XP_034109089.1|DALB
OG0010648	LOC120448503|XP_039486471.1|DSAN	LOC117571500|XP_034109559.1|DALB
OG0010650	LOC120449206|XP_039487504.1|DSAN	LOC117568382|XP_034104881.1|DALB
OG0010651	LOC120447870|XP_039485412.1|DSAN	LOC117572028|XP_034110469.1|DALB
OG0010652	LOC120447670|XP_039485132.1|DSAN	LOC117568962|XP_034105811.1|DALB
OG0010653	LOC120452447|XP_039492610.1|DSAN	LOC117574922|XP_034114861.1|DALB
OG0010657	LOC120456610|XP_039499459.1|DSAN	LOC117566204|XP_034101626.1|DALB
OG0010658	LOC120456302|XP_039498983.1|DSAN	LOC117565989|XP_034101302.1|DALB
OG0010659	LOC120457065|XP_039500177.1|DSAN	LOC117570296|XP_034107712.1|DALB
OG0010660	LOC120456095|XP_039498625.1|DSAN	LOC117566258|XP_034101698.1|DALB
OG0010661	LOC120455087|XP_039496894.1|DSAN	LOC117566457|XP_034101882.1|DALB
OG0010662	LOC120454966|XP_039496681.1|DSAN	LOC117576390|XP_034116998.1|DALB
OG0010663	LOC120457328|XP_039500770.1|DSAN	LOC117564549|XP_034099267.1|DALB
OG0010664	LOC120455882|XP_039498299.1|DSAN	LOC117577851|XP_034118685.1|DALB
OG0010665	LOC120456039|XP_039498544.1|DSAN	LOC117575565|XP_034115722.1|DALB
OG0010666	LOC120456513|XP_039499314.1|DSAN	LOC117577964|XP_034118907.1|DALB
OG0010667	LOC120456899|XP_039499935.1|DSAN	LOC117577563|XP_034118291.1|DALB
OG0010668	LOC120457322|XP_039500762.1|DSAN	LOC117567514|XP_034103453.1|DALB
OG0010669	LOC120456196|XP_039498809.1|DSAN	LOC117577969|XP_034119350.1|DALB
OG0010670	LOC120456539|XP_039499352.1|DSAN	LOC117567614|XP_034103598.1|DALB
OG0010671	LOC120456540|XP_039499353.1|DSAN	LOC117567669|XP_034103685.1|DALB
OG0010672	LOC120448407|XP_039486338.1|DSAN	LOC117567805|XP_034103934.1|DALB
OG0010673	LOC120456910|XP_039499974.1|DSAN	LOC117569302|XP_034106308.1|DALB
OG0010674	LOC120455495|XP_039497678.1|DSAN	LOC117567984|XP_034104197.1|DALB
OG0010675	LOC120456357|XP_039499085.1|DSAN	LOC117571882|XP_034110236.1|DALB
OG0010677	LOC120454981|XP_039496707.1|DSAN	LOC117578061|XP_034119088.1|DALB
OG0010678	LOC120456723|XP_039499640.1|DSAN	LOC117577702|XP_034118492.1|DALB
OG0010679	LOC120449558|XP_039488039.1|DSAN	LOC117577720|XP_034118515.1|DALB, LOC117570845|XP_034108617.1|DALB
OG0010680	LOC120456589|XP_039499431.1|DSAN	LOC117578017|XP_034119009.1|DALB
OG0010681	LOC120455748|XP_039498106.1|DSAN	LOC117577832|XP_034118663.1|DALB
OG0010682	LOC120456649|XP_039499511.1|DSAN	LOC117574618|XP_034114400.1|DALB
OG0010683	LOC120458817|XP_039502560.1|DSAN	LOC117563228|XP_034097323.1|DALB
OG0010684	LOC120458409|XP_039501977.1|DSAN	LOC117563230|XP_034097324.1|DALB
OG0010685	LOC120445654|XP_039482133.1|DSAN	LOC117565784|XP_034100951.1|DALB
OG0010686	LOC120458867|XP_039502634.1|DSAN	LOC117564781|XP_034099575.1|DALB
OG0010687	LOC120458532|XP_039502143.1|DSAN	LOC117563816|XP_034098240.1|DALB
OG0010688	LOC120456110|XP_039498662.1|DSAN	LOC117563871|XP_034098320.1|DALB
OG0010689	LOC120454281|XP_039495389.1|DSAN	LOC117563787|XP_034098205.1|DALB
OG0010690	LOC120458651|XP_039502314.1|DSAN	LOC117565182|XP_034100071.1|DALB
OG0010691	LOC120449237|XP_039487547.1|DSAN	LOC117563333|XP_034097492.1|DALB
OG0010692	LOC120449217|XP_039487523.1|DSAN	LOC117563331|XP_034097490.1|DALB
OG0010693	LOC120457731|XP_039501165.1|DSAN	LOC117563521|XP_034097788.1|DALB
OG0010694	LOC120451702|XP_039491537.1|DSAN	LOC117564183|XP_034098746.1|DALB
OG0010695	LOC120451964|XP_039491927.1|DSAN	LOC117564199|XP_034098767.1|DALB
OG0010696	LOC120456711|XP_039499624.1|DSAN	LOC117564678|XP_034099435.1|DALB
OG0010697	LOC120444721|XP_039480543.1|DSAN	LOC117563260|XP_034097373.1|DALB
OG0010698	LOC120444260|XP_039479707.1|DSAN	LOC117565044|XP_034099883.1|DALB
OG0010701	LOC120458850|XP_039502610.1|DSAN	LOC117564909|XP_034099755.1|DALB
OG0010702	LOC120451137|XP_039490491.1|DSAN	LOC117565844|XP_034101050.1|DALB
OG0010703	LOC120458082|XP_039501532.1|DSAN	LOC117564079|XP_034098596.1|DALB
OG0010704	LOC120452210|XP_039492269.1|DSAN	LOC117565507|XP_034100529.1|DALB
OG0010705	LOC120448522|XP_039486492.1|DSAN	LOC117571551|XP_034109644.1|DALB
OG0010706	LOC120448483|XP_039486446.1|DSAN	LOC117570978|XP_034108816.1|DALB
OG0010707	LOC120449132|XP_039487379.1|DSAN	LOC117567271|XP_034103026.1|DALB
OG0010708	LOC120447880|XP_039485424.1|DSAN	LOC117566738|XP_034102172.1|DALB
OG0010709	LOC120447789|XP_039485281.1|DSAN	LOC117572067|XP_034110538.1|DALB
OG0010710	LOC120447561|XP_039484949.1|DSAN	LOC117567601|XP_034103579.1|DALB
OG0010711	LOC120452286|XP_039492352.1|DSAN	LOC117571406|XP_034109433.1|DALB, LOC117576251|XP_034116769.1|DALB
OG0010712	LOC120450311|XP_039489199.1|DSAN	LOC117572140|XP_034110670.1|DALB
OG0010713	LOC120448135|XP_039485887.1|DSAN	LOC117572545|XP_034111308.1|DALB
OG0010714	LOC120448574|XP_039486574.1|DSAN	LOC117569172|XP_034106129.1|DALB
OG0010715	LOC120449627|XP_039488145.1|DSAN	LOC117568016|XP_034104235.1|DALB
OG0010716	LOC120449409|XP_039487799.1|DSAN	LOC117569660|XP_034106797.1|DALB
OG0010717	LOC120447900|XP_039485476.1|DSAN	LOC117567604|XP_034103583.1|DALB
OG0010718	LOC120449977|XP_039488619.1|DSAN	LOC117567792|XP_034103907.1|DALB
OG0010719	LOC120454393|XP_039495579.1|DSAN	LOC117566473|XP_034101895.1|DALB
OG0010720	LOC120449901|XP_039488525.1|DSAN	LOC117568759|XP_034105486.1|DALB
OG0010721	LOC120449011|XP_039487223.1|DSAN	LOC117572811|XP_034111808.1|DALB
OG0010722	LOC120444778|XP_039480652.1|DSAN	LOC117566495|XP_034101926.1|DALB
OG0010723	LOC120449595|XP_039488094.1|DSAN	LOC117567882|XP_034104046.1|DALB
OG0010724	LOC120446882|XP_039484026.1|DSAN	LOC117566563|XP_034101996.1|DALB
OG0010725	LOC120446853|XP_039483979.1|DSAN	LOC117569301|XP_034106304.1|DALB
OG0010726	LOC120445834|XP_039482390.1|DSAN	LOC117569346|XP_034106370.1|DALB
OG0010727	LOC120458222|XP_039501736.1|DSAN	LOC117572693|XP_034111635.1|DALB
OG0010728	LOC120443699|XP_039478874.1|DSAN	LOC117568481|XP_034105059.1|DALB
OG0010730	LOC120445143|XP_039481233.1|DSAN	LOC117569105|XP_034106013.1|DALB
OG0010731	LOC120445887|XP_039482471.1|DSAN	LOC117567208|XP_034102929.1|DALB
OG0010732	LOC120444771|XP_039480636.1|DSAN	LOC117568205|XP_034104564.1|DALB
OG0010733	LOC120446849|XP_039483976.1|DSAN	LOC117566750|XP_034102185.1|DALB
OG0010734	LOC120446689|XP_039483716.1|DSAN	LOC117568140|XP_034104438.1|DALB
OG0010735	LOC120445099|XP_039481174.1|DSAN	LOC117568666|XP_034105360.1|DALB
OG0010736	LOC120458411|XP_039501979.1|DSAN	LOC117570511|XP_034108100.1|DALB
OG0010737	LOC120458805|XP_039502531.1|DSAN	LOC117566780|XP_034102214.1|DALB
OG0010738	LOC120451589|XP_039491337.1|DSAN	LOC117573723|XP_034112983.1|DALB
OG0010739	LOC120450926|XP_039490126.1|DSAN	LOC117573994|XP_034113433.1|DALB
OG0010740	LOC120453917|XP_039494786.1|DSAN	LOC117576043|XP_034116460.1|DALB
OG0010741	LOC120453028|XP_039493482.1|DSAN	LOC117575217|XP_034115234.1|DALB
OG0010742	LOC120454086|XP_039495030.1|DSAN	LOC117576873|XP_034117867.1|DALB
OG0010743	LOC120454120|XP_039495088.1|DSAN	LOC117574387|XP_034114112.1|DALB
OG0010744	LOC120453220|XP_039493745.1|DSAN	LOC117574826|XP_034114688.1|DALB
OG0010745	LOC120451109|XP_039490455.1|DSAN	LOC117575159|XP_034115153.1|DALB
OG0010746	LOC120453338|XP_039493937.1|DSAN	LOC117575745|XP_034115990.1|DALB
OG0010747	LOC120452075|XP_039492073.1|DSAN	LOC117573266|XP_034112237.1|DALB
OG0010748	LOC120452450|XP_039492615.1|DSAN	LOC117574899|XP_034114828.1|DALB
OG0010749	LOC120453347|XP_039493950.1|DSAN	LOC117574275|XP_034113914.1|DALB
OG0010750	LOC120453344|XP_039493946.1|DSAN	LOC117575881|XP_034116209.1|DALB
OG0010751	LOC120454334|XP_039495476.1|DSAN	LOC117575939|XP_034116291.1|DALB
OG0010752	LOC120452166|XP_039492205.1|DSAN	LOC117575328|XP_034115376.1|DALB
OG0010753	LOC120451466|XP_039491085.1|DSAN	LOC117573524|XP_034112650.1|DALB
OG0010754	LOC120451450|XP_039491063.1|DSAN	LOC117575412|XP_034115484.1|DALB
OG0010755	LOC120452417|XP_039492570.1|DSAN	LOC117573500|XP_034112618.1|DALB
OG0010756	LOC120454015|XP_039494939.1|DSAN	LOC117573506|XP_034112626.1|DALB
OG0010757	LOC120454204|XP_039495235.1|DSAN	LOC117575152|XP_034115146.1|DALB
OG0010758	LOC120452684|XP_039492969.1|DSAN	LOC117575337|XP_034115386.1|DALB
OG0010759	LOC120454580|XP_039495923.1|DSAN	LOC117576751|XP_034117675.1|DALB
OG0010760	LOC120452093|XP_039492101.1|DSAN	LOC117575096|XP_034115087.1|DALB
OG0010761	LOC120452821|XP_039493159.1|DSAN	LOC117574117|XP_034113662.1|DALB
OG0010762	LOC120452213|XP_039492268.1|DSAN	LOC117574810|XP_034114668.1|DALB
OG0010763	LOC120452979|XP_039493410.1|DSAN	LOC117574984|XP_034114944.1|DALB
OG0010764	LOC120454044|XP_039494972.1|DSAN	LOC117575456|XP_034115554.1|DALB
OG0010765	LOC120453415|XP_039494048.1|DSAN	LOC117573401|XP_034112494.1|DALB
OG0010766	LOC120452559|XP_039492772.1|DSAN	LOC117574896|XP_034114824.1|DALB
OG0010767	LOC120452930|XP_039493335.1|DSAN	LOC117573779|XP_034113070.1|DALB
OG0010768	LOC120454303|XP_039495435.1|DSAN	LOC117574654|XP_034114450.1|DALB
OG0010769	LOC120452373|XP_039492499.1|DSAN	LOC117576549|XP_034117278.1|DALB
OG0010770	LOC120453589|XP_039494285.1|DSAN	LOC117574442|XP_034114170.1|DALB
OG0010771	LOC120451616|XP_039491395.1|DSAN	LOC117574543|XP_034114304.1|DALB
OG0010772	LOC120453994|XP_039494885.1|DSAN	LOC117575786|XP_034116051.1|DALB
OG0010773	LOC120454033|XP_039494961.1|DSAN	LOC117575052|XP_034115025.1|DALB
OG0010774	LOC120451157|XP_039490525.1|DSAN	LOC117574469|XP_034114197.1|DALB
OG0010775	LOC120454224|XP_039495258.1|DSAN	LOC117574474|XP_034114203.1|DALB
OG0010776	LOC120445877|XP_039482456.1|DSAN	LOC117577403|XP_034118208.1|DALB
OG0010823	LOC120446982|XP_039484206.1|DSAN	LOC117578155|XP_034119266.1|DALB
OG0010828	LOC120456307|XP_039498989.1|DSAN	LOC117578225|XP_034119489.1|DALB
OG0010831	LOC120443903|XP_039479266.1|DSAN	LOC117564089|XP_034098612.1|DALB
OG0010833	LOC120444856|XP_039480752.1|DSAN	LOC117568420|XP_034104956.1|DALB
OG0010835	LOC120456412|XP_039499176.1|DSAN	LOC117578015|XP_034119007.1|DALB
OG0010841	LOC120458459|XP_039502042.1|DSAN	LOC117563910|XP_034098363.1|DALB
OG0010842	LOC120457829|XP_039501260.1|DSAN	LOC117567120|XP_034102815.1|DALB
OG0010845	LOC120455970|XP_039498453.1|DSAN	LOC117578136|XP_034119240.1|DALB
OG0010846	LOC120453209|XP_039493734.1|DSAN	LOC117577888|XP_034118757.1|DALB
OG0010847	LOC120455154|XP_039496998.1|DSAN	LOC117573153|XP_034112006.1|DALB
OG0010848	LOC120455925|XP_039498386.1|DSAN	LOC117572777|XP_034111767.1|DALB
OG0010849	LOC120456941|XP_039500015.1|DSAN	LOC117577778|XP_034118588.1|DALB
OG0010850	LOC120457153|XP_039500360.1|DSAN	LOC117570771|XP_034108501.1|DALB
OG0010851	LOC120456925|XP_039499998.1|DSAN	LOC117577747|XP_034118550.1|DALB
OG0010852	LOC120445422|XP_039481780.1|DSAN	LOC117566896|XP_034102405.1|DALB
OG0010853	LOC120455663|XP_039497991.1|DSAN	LOC117570705|XP_034108404.1|DALB
OG0010854	LOC120456439|XP_039499206.1|DSAN	LOC117577562|XP_034118287.1|DALB
OG0010855	LOC120456548|XP_039499362.1|DSAN	LOC117567703|XP_034103728.1|DALB
OG0010856	LOC120455865|XP_039498271.1|DSAN	LOC117569445|XP_034106503.1|DALB
OG0010857	LOC120456366|XP_039499113.1|DSAN	LOC117570558|XP_034108180.1|DALB
OG0010858	LOC120455764|XP_039498149.1|DSAN	LOC117568231|XP_034104600.1|DALB
OG0010859	LOC120458063|XP_039501509.1|DSAN	LOC117566104|XP_034101466.1|DALB
OG0010860	LOC120445574|XP_039481996.1|DSAN	LOC117563388|XP_034097610.1|DALB
OG0010862	LOC120452644|XP_039492897.1|DSAN	LOC117565456|XP_034100448.1|DALB
OG0010863	LOC120449786|XP_039488364.1|DSAN	LOC117565900|XP_034101137.1|DALB
OG0010864	LOC120444434|XP_039480018.1|DSAN	LOC117565327|XP_034100264.1|DALB
OG0010865	LOC120458530|XP_039502139.1|DSAN	LOC117564600|XP_034099346.1|DALB
OG0010866	LOC120448432|XP_039486373.1|DSAN	LOC117571775|XP_034110024.1|DALB
OG0010867	LOC120449944|XP_039488579.1|DSAN	LOC117570874|XP_034108658.1|DALB
OG0010868	LOC120448176|XP_039485956.1|DSAN	LOC117569535|XP_034106628.1|DALB
OG0010869	LOC120450248|XP_039489070.1|DSAN	LOC117572157|XP_034110695.1|DALB
OG0010870	LOC120448902|XP_039487059.1|DSAN	LOC117572163|XP_034110704.1|DALB
OG0010871	LOC120448904|XP_039487061.1|DSAN	LOC117572165|XP_034110706.1|DALB
OG0010872	LOC120447850|XP_039485391.1|DSAN	LOC117567662|XP_034103670.1|DALB
OG0010873	LOC120449115|XP_039487359.1|DSAN	LOC117571065|XP_034108924.1|DALB
OG0010874	LOC120450377|XP_039489302.1|DSAN	LOC117571408|XP_034109437.1|DALB
OG0010875	LOC120447975|XP_039485603.1|DSAN	LOC117571416|XP_034109447.1|DALB
OG0010876	LOC120448615|XP_039486662.1|DSAN	LOC117569566|XP_034106679.1|DALB
OG0010877	LOC120448011|XP_039485659.1|DSAN	LOC117571906|XP_034110274.1|DALB
OG0010878	LOC120450382|XP_039489308.1|DSAN	LOC117567482|XP_034103404.1|DALB
OG0010879	LOC120447756|XP_039485235.1|DSAN	LOC117572730|XP_034111692.1|DALB
OG0010880	LOC120447776|XP_039485263.1|DSAN	LOC117568874|XP_034105656.1|DALB
OG0010881	LOC120445559|XP_039481971.1|DSAN	LOC117567021|XP_034102599.1|DALB
OG0010882	LOC120445718|XP_039482219.1|DSAN	LOC117569023|XP_034105903.1|DALB
OG0010883	LOC120448537|XP_039486515.1|DSAN	LOC117568373|XP_034104867.1|DALB
OG0010884	LOC120449760|XP_039488330.1|DSAN	LOC117570121|XP_034107477.1|DALB
OG0010885	LOC120450066|XP_039488772.1|DSAN	LOC117571752|XP_034109993.1|DALB
OG0010886	LOC120448155|XP_039485926.1|DSAN	LOC117570472|XP_034108046.1|DALB
OG0010887	LOC120448215|XP_039486028.1|DSAN	LOC117566617|XP_034102049.1|DALB
OG0010888	LOC120457726|XP_039501159.1|DSAN	LOC117571084|XP_034108957.1|DALB
OG0010889	LOC120446941|XP_039484125.1|DSAN	LOC117569441|XP_034106495.1|DALB
OG0010890	LOC120444162|XP_039479675.1|DSAN	LOC117570683|XP_034108373.1|DALB
OG0010891	LOC120450504|XP_039489490.1|DSAN	LOC117569452|XP_034106508.1|DALB
OG0010892	LOC120446756|XP_039483828.1|DSAN	LOC117567558|XP_034103510.1|DALB
OG0010893	LOC120443973|XP_039479379.1|DSAN	LOC117567079|XP_034102721.1|DALB
OG0010894	LOC120444296|XP_039479750.1|DSAN	LOC117571455|XP_034109493.1|DALB
OG0010895	LOC120444298|XP_039479753.1|DSAN	LOC117572134|XP_034110658.1|DALB
OG0010896	LOC120444880|XP_039480796.1|DSAN	LOC117575225|XP_034115243.1|DALB
OG0010897	LOC120451751|XP_039491609.1|DSAN	LOC117576418|XP_034117039.1|DALB
OG0010898	LOC120453001|XP_039493439.1|DSAN	LOC117574738|XP_034114563.1|DALB
OG0010899	LOC120453617|XP_039494330.1|DSAN	LOC117576305|XP_034116851.1|DALB
