Orthogroup	DSAN.longest_only	DHYD.longest_only
OG0009652	LOC120446304|XP_039483151.1|DSAN	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	LOC120455530|XP_039497757.1|DSAN	LOC111601953|XP_023174589.1|DHYD
OG0009654	LOC120455536|XP_039497771.1|DSAN	LOC111601070|XP_023173267.1|DHYD
OG0009655	LOC120444765|XP_039480632.1|DSAN	LOC111603776|XP_023177279.2|DHYD
OG0009656	LOC120443974|XP_039479383.1|DSAN	LOC111599342|XP_023170740.2|DHYD
OG0009657	LOC120458458|XP_039502040.1|DSAN	LOC111599313|XP_023170691.2|DHYD
OG0009658	LOC120455674|XP_039498015.1|DSAN	LOC111602510|XP_023175358.2|DHYD
OG0009659	LOC120458200|XP_039501712.1|DSAN	LOC111605557|XP_023179893.1|DHYD
OG0009660	LOC120458604|XP_039502243.1|DSAN	LOC111594235|XP_030080301.1|DHYD
OG0009661	LOC120449364|XP_039487730.1|DSAN	LOC111595841|XP_023165519.2|DHYD
OG0009662	LOC120454497|XP_039495785.1|DSAN	LOC111599493|XP_023170928.2|DHYD
OG0009663	LOC120443752|XP_039478949.1|DSAN	LOC111601961|XP_023174604.2|DHYD
OG0009664	LOC120449275|XP_039487595.1|DSAN	LOC111596116|XP_023165949.1|DHYD
OG0009665	LOC120458643|XP_039502306.1|DSAN	LOC111599115|XP_023170444.2|DHYD
OG0009666	LOC120445662|XP_039482141.1|DSAN	LOC111592892|XP_023161101.1|DHYD
OG0009667	LOC120447065|XP_039484389.1|DSAN	LOC111594740|XP_023163947.2|DHYD
OG0009668	LOC120457770|XP_039501201.1|DSAN	LOC111596114|XP_023165947.1|DHYD
OG0009669	LOC120445324|XP_039481580.1|DSAN	LOC111594232|XP_023163206.2|DHYD
OG0009670	LOC120453395|XP_039494021.1|DSAN	LOC111599394|XP_023170800.1|DHYD
OG0009671	LOC120445304|XP_039481547.1|DSAN	LOC111605536|XP_023179867.1|DHYD
OG0009672	LOC120449867|XP_039488464.1|DSAN	LOC111598474|XP_023169501.2|DHYD
OG0009673	LOC120444096|XP_039479557.1|DSAN	LOC111598481|XP_023169507.2|DHYD
OG0009674	LOC120445530|XP_039481926.1|DSAN	LOC111594346|XP_023163369.2|DHYD
OG0009675	LOC120456856|XP_039499868.1|DSAN	LOC111602241|XP_023174998.2|DHYD
OG0009676	LOC120445743|XP_039482252.1|DSAN	LOC111603625|XP_030080318.1|DHYD
OG0009677	LOC120458410|XP_039501978.1|DSAN	LOC111603896|XP_023177482.2|DHYD
OG0009678	LOC120456436|XP_039499203.1|DSAN	LOC111594279|XP_023163278.2|DHYD
OG0009679	LOC120458434|XP_039502011.1|DSAN	LOC111596292|XP_023166216.1|DHYD
OG0009680	LOC120444026|XP_039479466.1|DSAN	LOC111594770|XP_023163988.2|DHYD
OG0009681	LOC120446705|XP_039483739.1|DSAN	LOC111603818|XP_023177345.2|DHYD
OG0009682	LOC120446713|XP_039483758.1|DSAN	LOC111602133|XP_030081066.1|DHYD
OG0009683	LOC120452455|XP_039492622.1|DSAN	LOC111593979|XP_023162840.1|DHYD
OG0009684	LOC120452420|XP_039492580.1|DSAN	LOC111593975|XP_023162834.1|DHYD
OG0009685	LOC120452444|XP_039492611.1|DSAN	LOC111593889|XP_023162724.1|DHYD
OG0009686	LOC120446296|XP_039483125.1|DSAN	LOC111600662|XP_030080930.1|DHYD
OG0009687	LOC120445197|XP_039481354.1|DSAN	LOC111600658|XP_023172652.2|DHYD
OG0009688	LOC120445744|XP_039482253.1|DSAN	LOC111604139|XP_023177830.1|DHYD
OG0009689	LOC120444909|XP_039480835.1|DSAN	LOC111602366|XP_023175146.2|DHYD
OG0009690	LOC120446470|XP_039483407.1|DSAN	LOC111593292|XP_023161738.1|DHYD
OG0009691	LOC120445048|XP_039481097.1|DSAN	LOC111604099|XP_023177767.2|DHYD
OG0009692	LOC120446383|XP_039483250.1|DSAN	LOC111600725|XP_030080977.1|DHYD
OG0009693	LOC120446866|XP_039484002.1|DSAN	LOC111593191|XP_023161579.1|DHYD
OG0009695	LOC120445156|XP_039481265.1|DSAN	LOC111604610|XP_023178492.1|DHYD
OG0009696	LOC120455273|XP_039497217.1|DSAN	LOC111597688|XP_023168288.2|DHYD
OG0009697	LOC120448995|XP_039487195.1|DSAN	LOC111602165|XP_023174890.2|DHYD
OG0009698	LOC120458828|XP_039502583.1|DSAN	LOC111599902|XP_023171491.2|DHYD
OG0009699	LOC120457721|XP_039501154.1|DSAN	LOC111605267|XP_023179475.1|DHYD
OG0009700	LOC120444500|XP_039480146.1|DSAN	LOC111595318|XP_023164743.2|DHYD
OG0009701	LOC120453653|XP_039494381.1|DSAN	LOC111596426|XP_023166406.1|DHYD
OG0009703	LOC120454249|XP_039495312.1|DSAN	LOC111602467|XP_023175297.2|DHYD
OG0009704	LOC120458844|XP_039502603.1|DSAN	LOC111604144|XP_023177834.2|DHYD
OG0009705	LOC120444770|XP_039480635.1|DSAN	LOC111593579|XP_023162212.2|DHYD
OG0009706	LOC120445306|XP_039481550.1|DSAN	LOC111593563|XP_023162192.2|DHYD
OG0009707	LOC120450917|XP_039490113.1|DSAN	LOC111602754|XP_023175774.2|DHYD
OG0009708	LOC120449672|XP_039488208.1|DSAN	LOC111593890|XP_023162725.1|DHYD
OG0009709	LOC120458489|XP_039502087.1|DSAN	LOC111593906|XP_023162745.1|DHYD
OG0009710	LOC120444148|XP_039479649.1|DSAN	LOC111593967|XP_023162826.2|DHYD
OG0009711	LOC120443751|XP_039478948.1|DSAN	LOC111593816|XP_023162612.2|DHYD
OG0009712	LOC120447863|XP_039485405.1|DSAN	LOC111604706|XP_023178647.1|DHYD
OG0009713	LOC120458668|XP_039502335.1|DSAN	LOC111597964|XP_023168705.2|DHYD
OG0009714	LOC120444636|XP_039480378.1|DSAN	LOC111592161|XP_023159981.1|DHYD
OG0009715	LOC120444679|XP_039480473.1|DSAN	LOC111601240|XP_023173506.2|DHYD
OG0009717	LOC120445592|XP_039482020.1|DSAN	LOC111597977|XP_023168720.1|DHYD
OG0009718	LOC120445802|XP_039482348.1|DSAN	LOC111595553|XP_023165114.2|DHYD
OG0009719	LOC120445710|XP_039482204.1|DSAN	LOC111594321|XP_023163333.1|DHYD
OG0009720	LOC120447253|XP_039484715.1|DSAN	LOC111594751|XP_023163971.2|DHYD
OG0009721	LOC120446820|XP_039483932.1|DSAN	LOC111597976|XP_023168719.2|DHYD
OG0009723	LOC120448908|XP_039487066.1|DSAN	LOC111591929|XP_023159627.1|DHYD
OG0009724	LOC120445027|XP_039481036.1|DSAN	LOC111597068|XP_023167362.2|DHYD
OG0009725	LOC120444595|XP_039480303.1|DSAN	LOC111595263|XP_030081256.1|DHYD
OG0009726	LOC120452817|XP_039493157.1|DSAN	LOC111595884|XP_023165584.1|DHYD
OG0009727	LOC120446069|XP_039482782.1|DSAN	LOC111599712|XP_023171213.2|DHYD
OG0009728	LOC120445697|XP_039482189.1|DSAN	LOC111594817|XP_030082000.1|DHYD
OG0009729	LOC120445823|XP_039482374.1|DSAN	LOC111594806|XP_023164040.2|DHYD
OG0009730	LOC120455128|XP_039496954.1|DSAN	LOC111597265|XP_023167646.1|DHYD
OG0009731	LOC120444558|XP_039480247.1|DSAN	LOC111592236|XP_030081988.1|DHYD
OG0009732	LOC120458376|XP_039501930.1|DSAN	LOC111596392|XP_023166366.1|DHYD
OG0009733	LOC120455727|XP_039498075.1|DSAN	LOC111601843|XP_023174445.1|DHYD
OG0009734	LOC120455683|XP_039498026.1|DSAN	LOC111605138|XP_023179284.2|DHYD
OG0009735	LOC120448042|XP_039485720.1|DSAN	LOC111599167|XP_023170514.2|DHYD
OG0009736	LOC120457043|XP_039500148.1|DSAN	LOC111597244|XP_030080077.1|DHYD
OG0009737	LOC120451980|XP_039491941.1|DSAN	LOC111594577|XP_023163703.1|DHYD
OG0009738	LOC120457034|XP_039500135.1|DSAN	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD
OG0009739	LOC120455972|XP_039498456.1|DSAN	LOC111603149|XP_023176392.1|DHYD
OG0009740	LOC120455955|XP_039498432.1|DSAN	LOC111603083|XP_023176309.2|DHYD
OG0009741	LOC120453000|XP_039493441.1|DSAN	LOC111600411|XP_023172259.2|DHYD
OG0009742	LOC120455884|XP_039498307.1|DSAN	LOC111605050|XP_023179154.2|DHYD
OG0009743	LOC120455477|XP_039497643.1|DSAN	LOC111598291|XP_023169242.2|DHYD
OG0009744	LOC120455777|XP_039498167.1|DSAN	LOC111593684|XP_023162397.2|DHYD
OG0009745	LOC120457119|XP_039500270.1|DSAN	LOC111605298|XP_023179519.2|DHYD
OG0009746	LOC120449967|XP_039488604.1|DSAN	LOC111604844|XP_023178848.2|DHYD
OG0009747	LOC120456603|XP_039499451.1|DSAN	LOC111605159|XP_023179313.1|DHYD
OG0009748	LOC120457283|XP_039500658.1|DSAN	LOC111595943|XP_023165677.2|DHYD
OG0009749	LOC120449468|XP_039487874.1|DSAN	LOC111597240|XP_023167602.2|DHYD
OG0009750	LOC120450114|XP_039488870.1|DSAN	LOC111596143|XP_023165994.2|DHYD
OG0009751	LOC120456653|XP_039499519.1|DSAN	LOC111596556|XP_023166597.1|DHYD
OG0009752	LOC120456634|XP_039499491.1|DSAN	LOC111596810|XP_023166942.2|DHYD
OG0009753	LOC120456633|XP_039499490.1|DSAN	LOC111596797|XP_023166926.1|DHYD
OG0009754	LOC120445157|XP_039481266.1|DSAN	LOC111604479|XP_030081080.1|DHYD
OG0009755	LOC120455774|XP_039498163.1|DSAN	LOC111595366|XP_023164820.2|DHYD
OG0009756	LOC120456786|XP_039499737.1|DSAN	LOC111603348|XP_023176658.2|DHYD
OG0009757	LOC120445365|XP_039481672.1|DSAN	LOC111593693|XP_023162370.2|DHYD
OG0009758	LOC120451307|XP_039490806.1|DSAN	LOC111594445|XP_023163500.2|DHYD
OG0009759	LOC120456744|XP_039499668.1|DSAN	LOC111597287|XP_023167671.2|DHYD
OG0009760	LOC120457157|XP_039500364.1|DSAN	LOC111601880|XP_030079322.1|DHYD
OG0009761	LOC120457164|XP_039500376.1|DSAN	LOC111601894|XP_023174505.1|DHYD
OG0009762	LOC120456845|XP_039499834.1|DSAN	LOC111602431|XP_023175238.2|DHYD
OG0009763	LOC120450409|XP_039489339.1|DSAN	LOC111602884|XP_023175984.2|DHYD
OG0009764	LOC120447782|XP_039485270.1|DSAN	LOC111603708|XP_023177177.2|DHYD
OG0009765	LOC120449727|XP_039488290.1|DSAN	LOC111600459|XP_023172328.1|DHYD
OG0009766	LOC120448950|XP_039487133.1|DSAN	LOC111600491|XP_023172387.1|DHYD
OG0009767	LOC120449273|XP_039487590.1|DSAN	LOC111600501|XP_023172396.1|DHYD
OG0009768	LOC120449225|XP_039487531.1|DSAN	LOC111604498|XP_023178357.2|DHYD
OG0009769	LOC120450297|XP_039489168.1|DSAN	LOC111597776|XP_023168403.1|DHYD
OG0009770	LOC120448778|XP_039486900.1|DSAN	LOC111593222|XP_023161641.2|DHYD
OG0009771	LOC120447991|XP_039485623.1|DSAN	LOC111601720|XP_023174213.2|DHYD
OG0009772	LOC120447902|XP_039485479.1|DSAN	LOC111601027|XP_023173204.2|DHYD
OG0009773	LOC120448149|XP_039485917.1|DSAN	LOC111605657|XP_023180088.1|DHYD
OG0009774	LOC120449960|XP_039488596.1|DSAN	LOC111605179|XP_023179343.2|DHYD
OG0009775	LOC120448067|XP_039485766.1|DSAN	LOC111595090|XP_023164418.2|DHYD
OG0009776	LOC120447965|XP_039485590.1|DSAN	LOC111598734|XP_023169895.1|DHYD
OG0009777	LOC120449139|XP_039487387.1|DSAN	LOC111597506|XP_023168039.1|DHYD
OG0009778	LOC120449855|XP_039488449.1|DSAN	LOC111602905|XP_023176014.1|DHYD
OG0009779	LOC120449164|XP_039487440.1|DSAN	LOC111592428|XP_023160379.1|DHYD
OG0009780	LOC120449487|XP_039487899.1|DSAN	LOC111592427|XP_023160378.2|DHYD
OG0009781	LOC120449492|XP_039487907.1|DSAN	LOC111592301|XP_023160176.1|DHYD
OG0009782	LOC120450001|XP_039488645.1|DSAN	LOC111596330|XP_023166263.2|DHYD
OG0009783	LOC120449021|XP_039487235.1|DSAN	LOC111598692|XP_023169825.1|DHYD
OG0009784	LOC120447839|XP_039485378.1|DSAN	LOC111597785|XP_023168426.1|DHYD
OG0009785	LOC120449345|XP_039487688.1|DSAN	LOC111601718|XP_023174207.2|DHYD
OG0009786	LOC120447492|XP_039484822.1|DSAN	LOC111595144|XP_023164485.1|DHYD
OG0009787	LOC120447491|XP_039484821.1|DSAN	LOC111595143|XP_023164484.1|DHYD
OG0009788	LOC120450117|XP_039488873.1|DSAN	LOC111596141|XP_023165992.2|DHYD
OG0009789	LOC120447567|XP_039484959.1|DSAN	LOC111601708|XP_023174195.1|DHYD
OG0009790	LOC120445773|XP_039482306.1|DSAN	LOC111601257|XP_023173530.1|DHYD
OG0009791	LOC120449157|XP_039487431.1|DSAN	LOC111605183|XP_023179348.2|DHYD
OG0009792	LOC120448455|XP_039486407.1|DSAN	LOC111601726|XP_023174217.1|DHYD
OG0009793	LOC120447519|XP_039484882.1|DSAN	LOC111601050|XP_023173234.2|DHYD
OG0009794	LOC120453532|XP_039494218.1|DSAN	LOC111604819|XP_023178809.1|DHYD
OG0009795	LOC120456964|XP_039500043.1|DSAN	LOC111603198|XP_023176454.2|DHYD
OG0009796	LOC120447705|XP_039485167.1|DSAN	LOC111597572|XP_023168139.1|DHYD
OG0009797	LOC120448073|XP_039485779.1|DSAN	LOC111601696|XP_023174180.1|DHYD
OG0009798	LOC120448071|XP_039485777.1|DSAN	LOC111601673|XP_023174136.2|DHYD
OG0009799	LOC120448404|XP_039486334.1|DSAN	LOC111592959|XP_023161217.1|DHYD
OG0009800	LOC120449378|XP_039487746.1|DSAN	LOC111591865|XP_023159515.2|DHYD
OG0009801	LOC120448291|XP_039486163.1|DSAN	LOC111601587|XP_023174010.2|DHYD
OG0009802	LOC120449782|XP_039488356.1|DSAN	LOC111601562|XP_023173975.2|DHYD
OG0009803	LOC120449909|XP_039488534.1|DSAN	LOC111604678|XP_023178608.2|DHYD
OG0009804	LOC120447867|XP_039485408.1|DSAN	LOC111604716|XP_023178657.1|DHYD
OG0009805	LOC120447861|XP_039485403.1|DSAN	LOC111604677|XP_023178607.1|DHYD
OG0009806	LOC120447856|XP_039485398.1|DSAN	LOC115483024|XP_030079623.1|DHYD
OG0009807	LOC120450153|XP_039488927.1|DSAN	LOC111604710|XP_023178651.1|DHYD
OG0009808	LOC120449998|XP_039488642.1|DSAN	LOC111601704|XP_030081600.1|DHYD
OG0009809	LOC120450019|XP_039488676.1|DSAN	LOC111603709|XP_023177178.1|DHYD
OG0009810	LOC120449926|XP_039488553.1|DSAN	LOC111603047|XP_023176259.2|DHYD
OG0009811	LOC120449007|XP_039487215.1|DSAN	LOC111594377|XP_023163409.2|DHYD
OG0009812	LOC120448026|XP_039485701.1|DSAN	LOC111601031|XP_023173209.2|DHYD
OG0009813	LOC120448654|XP_039486719.1|DSAN	LOC111605100|XP_023179210.2|DHYD
OG0009814	LOC120450061|XP_039488767.1|DSAN	LOC111601743|XP_023174251.2|DHYD
OG0009815	LOC120448376|XP_039486279.1|DSAN	LOC111592281|XP_023160150.2|DHYD
OG0009816	LOC120449555|XP_039488021.1|DSAN	LOC111600944|XP_023173082.2|DHYD
OG0009817	LOC120449262|XP_039487579.1|DSAN	LOC111600945|XP_023173083.2|DHYD
OG0009818	LOC120450065|XP_039488771.1|DSAN	LOC111604546|XP_023178413.2|DHYD
OG0009819	LOC120448698|XP_039486787.1|DSAN	LOC111604522|XP_023178386.1|DHYD
OG0009820	LOC120449453|XP_039487859.1|DSAN	LOC111604547|XP_023178414.2|DHYD
OG0009821	LOC120449611|XP_039488113.1|DSAN	LOC111605707|XP_023180160.2|DHYD
OG0009822	LOC120449286|XP_039487603.1|DSAN	LOC111599228|XP_023170594.1|DHYD
OG0009823	LOC120449532|XP_039487986.1|DSAN	LOC111601555|XP_023173965.1|DHYD
OG0009824	LOC120448774|XP_039486895.1|DSAN	LOC111593139|XP_023161508.1|DHYD
OG0009825	LOC120449504|XP_039487939.1|DSAN	LOC111599821|XP_023171377.2|DHYD
OG0009826	LOC120448825|XP_039486957.1|DSAN	LOC111597613|XP_023168179.2|DHYD
OG0009827	LOC120448828|XP_039486962.1|DSAN	LOC111597612|XP_023168178.2|DHYD
OG0009828	LOC120449494|XP_039487910.1|DSAN	LOC111592783|XP_023160954.2|DHYD
OG0009829	LOC120449047|XP_039487274.1|DSAN	LOC111595347|XP_023164789.2|DHYD
OG0009830	LOC120448582|XP_039486591.1|DSAN	LOC111600990|XP_023173150.1|DHYD
OG0009831	LOC120448776|XP_039486897.1|DSAN	LOC111600989|XP_023173149.2|DHYD
OG0009832	LOC120448562|XP_039486552.1|DSAN	LOC111600948|XP_023173087.2|DHYD
OG0009833	LOC120449852|XP_039488445.1|DSAN	LOC111597338|XP_023167751.1|DHYD
OG0009834	LOC120447086|XP_039484421.1|DSAN	LOC111600592|XP_023172552.1|DHYD
OG0009836	LOC120452072|XP_039492069.1|DSAN	LOC111597188|XP_023167526.2|DHYD
OG0009837	LOC120453754|XP_039494522.1|DSAN	LOC111602468|XP_023175301.1|DHYD
OG0009838	LOC120447239|XP_039484701.1|DSAN	LOC111594202|XP_023163167.1|DHYD
OG0009839	LOC120448661|XP_039486730.1|DSAN	LOC111604182|XP_023177898.2|DHYD
OG0009840	LOC120446252|XP_039483057.1|DSAN	LOC111594778|XP_023163999.2|DHYD
OG0009841	LOC120445608|XP_039482054.1|DSAN	LOC111602257|XP_023175019.2|DHYD
OG0009842	LOC120450383|XP_039489309.1|DSAN	LOC111599831|XP_023171392.1|DHYD
OG0009843	LOC120449946|XP_039488581.1|DSAN	LOC111598462|XP_023169486.1|DHYD
OG0009844	LOC120448229|XP_039486061.1|DSAN	LOC111603332|XP_023176636.2|DHYD
OG0009845	LOC120446685|XP_039483710.1|DSAN	LOC111602597|XP_023175524.2|DHYD
OG0009846	LOC120458659|XP_039502325.1|DSAN	LOC111598957|XP_023170210.1|DHYD
OG0009847	LOC120457023|XP_039500117.1|DSAN	LOC111605616|XP_030079870.1|DHYD
OG0009848	LOC120455934|XP_039498397.1|DSAN	LOC111597301|XP_023167692.1|DHYD
OG0009849	LOC120453541|XP_039494225.1|DSAN	LOC111596400|XP_023166373.2|DHYD
OG0009850	LOC120457060|XP_039500170.1|DSAN	LOC111593647|XP_023162295.2|DHYD
OG0009851	LOC120456407|XP_039499172.1|DSAN	LOC111602069|XP_023174759.1|DHYD
OG0009852	LOC120450027|XP_039488703.1|DSAN	LOC111601593|XP_023174021.2|DHYD, LOC111598428|XP_030079323.1|DHYD
OG0009853	LOC120455885|XP_039498312.1|DSAN	LOC111605051|XP_023179156.2|DHYD
OG0009854	LOC120455989|XP_039498479.1|DSAN	LOC115482955|XP_030079297.1|DHYD, LOC111603168|XP_023176415.1|DHYD
OG0009855	LOC120455079|XP_039496879.1|DSAN	LOC111600416|XP_023172264.2|DHYD
OG0009857	LOC120446474|XP_039483411.1|DSAN	LOC111594780|XP_023164002.2|DHYD
OG0009858	LOC120450485|XP_039489468.1|DSAN	LOC111594750|XP_023163966.2|DHYD
OG0009859	LOC120445742|XP_039482250.1|DSAN	LOC111592581|XP_023160659.1|DHYD
OG0009860	LOC120458952|XP_039478855.1|DSAN	LOC111603523|XP_023176922.2|DHYD
OG0009861	LOC120458723|XP_039502407.1|DSAN	LOC111595826|XP_023165500.2|DHYD
OG0009862	LOC120458861|XP_039502625.1|DSAN	LOC111599473|XP_030080395.1|DHYD
OG0009863	LOC120454194|XP_039495223.1|DSAN	LOC111602466|XP_023175296.2|DHYD
OG0009864	LOC120445842|XP_039482404.1|DSAN	LOC111596096|XP_023165925.1|DHYD
OG0009865	LOC120458192|XP_039501696.1|DSAN	LOC111596094|XP_030080402.1|DHYD
OG0009866	LOC120448935|XP_039487106.1|DSAN	LOC115483181|XP_030080199.1|DHYD, LOC111599822|XP_023171378.1|DHYD, LOC115483340|XP_030080681.1|DHYD
OG0009867	LOC120448054|XP_039485737.1|DSAN	LOC111599636|XP_023171084.1|DHYD
OG0009868	LOC120450549|XP_039489588.1|DSAN	LOC111604460|XP_023178308.2|DHYD
OG0009869	LOC120458556|XP_039502173.1|DSAN	LOC111597341|XP_023167754.2|DHYD
OG0009870	LOC120449565|XP_039488051.1|DSAN	LOC111599270|XP_023170637.2|DHYD
OG0009871	LOC120446771|XP_039483848.1|DSAN	LOC111605136|XP_023179293.2|DHYD
OG0009872	LOC120445064|XP_039481122.1|DSAN	LOC111597094|XP_023167403.1|DHYD
OG0009873	LOC120446954|XP_039484140.1|DSAN	LOC111593757|XP_023162534.1|DHYD
OG0009874	LOC120448353|XP_039486253.1|DSAN	LOC111600973|XP_023173124.2|DHYD
OG0009875	LOC120448830|XP_039486964.1|DSAN	LOC111597543|XP_030079672.1|DHYD
OG0009876	LOC120445977|XP_039482642.1|DSAN	LOC111600775|XP_023172823.2|DHYD
OG0009877	LOC120443776|XP_039479032.1|DSAN	LOC111604151|XP_023177843.2|DHYD
OG0009878	LOC120447113|XP_039484468.1|DSAN	LOC111605374|XP_023179625.1|DHYD
OG0009879	LOC120446158|XP_039482923.1|DSAN	LOC111595637|XP_023165219.1|DHYD
OG0009880	LOC120445006|XP_039480989.1|DSAN	LOC111605244|XP_023179448.1|DHYD
OG0009881	LOC120445495|XP_039481876.1|DSAN	LOC111595751|XP_023165380.1|DHYD
OG0009882	LOC120445587|XP_039482012.1|DSAN	LOC111603808|XP_023177328.1|DHYD
OG0009883	LOC120445896|XP_039482484.1|DSAN	LOC111595496|XP_023165034.2|DHYD
OG0009884	LOC120445898|XP_039482486.1|DSAN	LOC111595527|XP_023165076.2|DHYD
OG0009885	LOC120450928|XP_039490131.1|DSAN	LOC111592111|XP_023159909.1|DHYD
OG0009886	LOC120447135|XP_039484503.1|DSAN	LOC111592106|XP_023159903.1|DHYD
OG0009887	LOC120455943|XP_039498412.1|DSAN	LOC111597027|XP_023167304.2|DHYD
OG0009888	LOC120445383|XP_039481722.1|DSAN	LOC111594578|XP_023163707.1|DHYD
OG0009889	LOC120446829|XP_039483945.1|DSAN	LOC111593373|XP_023161861.1|DHYD
OG0009890	LOC120444966|XP_039480916.1|DSAN	LOC111593526|XP_023162091.1|DHYD
OG0009891	LOC120454030|XP_039494957.1|DSAN	LOC111594188|XP_023163145.1|DHYD
OG0009892	LOC120455162|XP_039497018.1|DSAN	LOC111595428|XP_023164919.2|DHYD
OG0009893	LOC120446680|XP_039483690.1|DSAN	LOC111595539|XP_023165091.1|DHYD
OG0009895	LOC120451925|XP_039491874.1|DSAN	LOC111603395|XP_023176729.2|DHYD
OG0009896	LOC120450907|XP_039490091.1|DSAN	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD
OG0009897	LOC120453523|XP_039494205.1|DSAN	LOC111604941|XP_023178979.2|DHYD
OG0009898	LOC120450997|XP_039490240.1|DSAN	LOC111598542|XP_023169600.2|DHYD
OG0009899	LOC120454146|XP_039495137.1|DSAN	LOC111601489|XP_023173844.1|DHYD
OG0009900	LOC120453188|XP_039493688.1|DSAN	LOC111594592|XP_023163721.1|DHYD
OG0009901	LOC120452570|XP_039492786.1|DSAN	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD
OG0009902	LOC120452033|XP_039492016.1|DSAN	LOC111601313|XP_023173605.2|DHYD
OG0009903	LOC120453663|XP_039494406.1|DSAN	LOC111603602|XP_023177032.1|DHYD
OG0009904	LOC120452675|XP_039492960.1|DSAN	LOC111601988|XP_023174643.2|DHYD
OG0009905	LOC120454597|XP_039495983.1|DSAN	LOC111605571|XP_023179921.1|DHYD
OG0009906	LOC120452748|XP_039493057.1|DSAN	LOC111605580|XP_023179952.2|DHYD
OG0009907	LOC120454135|XP_039495125.1|DSAN	LOC111600670|XP_023172686.2|DHYD
OG0009909	LOC120451185|XP_039490567.1|DSAN	LOC111598228|XP_023169156.2|DHYD
OG0009910	LOC120454198|XP_039495227.1|DSAN	LOC111597399|XP_030080741.1|DHYD
OG0009911	LOC120446702|XP_039483734.1|DSAN	LOC111593663|XP_023162323.2|DHYD
OG0009912	LOC120446592|XP_039483555.1|DSAN	LOC111592572|XP_023160647.2|DHYD, LOC111592573|XP_023160652.2|DHYD
OG0009913	LOC120458818|XP_039502561.1|DSAN	LOC111597210|XP_023167546.2|DHYD
OG0009916	LOC120458070|XP_039501516.1|DSAN	LOC115483396|XP_030081044.1|DHYD, LOC115483002|XP_030079517.1|DHYD, LOC115483395|XP_030081035.1|DHYD
OG0009922	LOC120450557|XP_039489599.1|DSAN	LOC111604443|XP_023178281.1|DHYD
OG0009925	LOC120454466|XP_039495719.1|DSAN	LOC111604205|XP_023177930.1|DHYD
OG0009931	LOC120444269|XP_039479716.1|DSAN	LOC111594236|XP_023163216.1|DHYD
OG0009932	LOC120446350|XP_039483214.1|DSAN	LOC111594028|XP_023162909.2|DHYD
OG0009933	LOC120446625|XP_039483619.1|DSAN	LOC111605394|XP_023179661.2|DHYD
OG0009934	LOC120449879|XP_039488487.1|DSAN	LOC111593100|XP_030081851.1|DHYD
OG0009940	LOC120452801|XP_039493134.1|DSAN	LOC111596675|XP_023166747.2|DHYD
OG0009941	LOC120450576|XP_039489632.1|DSAN	LOC111599205|XP_023170569.1|DHYD
OG0009942	LOC120445805|XP_039482355.1|DSAN	LOC111594045|XP_023162927.2|DHYD
OG0009943	LOC120458721|XP_039502404.1|DSAN	LOC111592607|XP_023160705.2|DHYD
OG0009944	LOC120457161|XP_039500371.1|DSAN	LOC111605152|XP_030079442.1|DHYD
OG0009945	LOC120455514|XP_039497720.1|DSAN	LOC111602812|XP_023175878.2|DHYD
OG0009947	LOC120448551|XP_039486538.1|DSAN	LOC111594842|XP_023164076.2|DHYD
OG0009948	LOC120456912|XP_039499976.1|DSAN	LOC111601916|XP_023174531.1|DHYD
OG0009949	LOC120452998|XP_039493437.1|DSAN	LOC111604892|XP_030078772.1|DHYD
OG0009950	LOC120452135|XP_039492155.1|DSAN	LOC111592032|XP_023159794.2|DHYD
OG0009951	LOC120451594|XP_039491348.1|DSAN	LOC111596701|XP_023166788.1|DHYD
OG0009952	LOC120453159|XP_039493652.1|DSAN	LOC111595947|XP_023165686.1|DHYD
OG0009953	LOC120452803|XP_039493136.1|DSAN	LOC111596684|XP_023166756.1|DHYD
OG0009954	LOC120454353|XP_039495509.1|DSAN	LOC111592016|XP_023159775.2|DHYD
OG0009955	LOC120445149|XP_039481243.1|DSAN	LOC111593936|XP_023162783.1|DHYD
OG0009956	LOC120456825|XP_039499808.1|DSAN	LOC111593640|XP_030079439.1|DHYD
OG0009957	LOC120454412|XP_039495615.1|DSAN	LOC111594465|XP_023163533.1|DHYD
OG0009958	LOC120453239|XP_039493774.1|DSAN	LOC111603270|XP_023176550.1|DHYD
OG0009960	LOC120450725|XP_039489750.1|DSAN	LOC111602658|XP_023175598.2|DHYD
OG0009962	LOC120451556|XP_039491290.1|DSAN	LOC111605501|XP_023179818.1|DHYD
OG0009963	LOC120452029|XP_039492010.1|DSAN	LOC111603626|XP_023177062.1|DHYD
OG0009964	LOC120453553|XP_039494240.1|DSAN	LOC111601422|XP_023173765.2|DHYD
OG0009965	LOC120453737|XP_039494502.1|DSAN	LOC111592487|XP_023160475.2|DHYD
OG0009966	LOC120444618|XP_039480352.1|DSAN	LOC111595198|XP_023164563.2|DHYD
