Orthogroup	DSAN.longest_only	DBUS.longest_only
OG0008400	LOC120450330|XP_039489230.1|DSAN	LOC108599391|XP_017841687.1|DBUS
OG0008401	LOC120458105|XP_039501569.1|DSAN	LOC108607746|XP_017854263.1|DBUS
OG0008403	LOC120455682|XP_039498025.1|DSAN	LOC108606090|XP_017851424.1|DBUS
OG0008404	LOC120454068|XP_039495012.1|DSAN	LOC108604707|XP_017849759.1|DBUS
OG0008405	LOC120457152|XP_039500359.1|DSAN	LOC108607216|XP_017853373.1|DBUS
OG0008406	LOC120457367|XP_039500832.1|DSAN	LOC108605229|XP_017850328.1|DBUS
OG0008407	LOC120452010|XP_039491980.1|DSAN	LOC108603254|XP_017847382.1|DBUS
OG0008408	LOC120454988|XP_039496714.1|DSAN	LOC108607040|XP_017853128.1|DBUS
OG0008409	LOC120448936|XP_039487107.1|DSAN	LOC108600516|XP_033149399.1|DBUS
OG0008411	LOC120453271|XP_039493832.1|DSAN	LOC108604606|XP_017849634.2|DBUS
OG0008412	LOC120456048|XP_039498559.1|DSAN	LOC108605179|XP_017850255.1|DBUS
OG0008413	LOC120448783|XP_039486906.1|DSAN	LOC108600512|XP_017843639.1|DBUS
OG0008414	LOC120456758|XP_039499688.1|DSAN	LOC108606936|XP_017852975.1|DBUS
OG0008415	LOC120456896|XP_039499932.1|DSAN	LOC108606431|XP_017852031.1|DBUS
OG0008416	LOC120455702|XP_039498044.1|DSAN	LOC108606465|XP_017852078.1|DBUS
OG0008417	LOC120455259|XP_039497194.1|DSAN	LOC108606759|XP_033150261.1|DBUS
OG0008418	LOC120455347|XP_039497374.1|DSAN	LOC108604933|XP_033150277.1|DBUS
OG0008419	LOC120455499|XP_039497691.1|DSAN	LOC108606650|XP_017852454.1|DBUS
OG0008420	LOC120456774|XP_039499706.1|DSAN	LOC108605034|XP_017850091.1|DBUS
OG0008421	LOC120455911|XP_039498353.1|DSAN	LOC108606859|XP_017852851.1|DBUS
OG0008422	LOC120456087|XP_039498614.1|DSAN	LOC108606892|XP_017852908.1|DBUS
OG0008423	LOC120446364|XP_039483230.1|DSAN	LOC108594738|XP_033150911.1|DBUS
OG0008424	LOC120455922|XP_039498378.1|DSAN	LOC108607150|XP_017853284.1|DBUS
OG0008425	LOC120452881|XP_039493266.1|DSAN	LOC108604368|XP_017849304.1|DBUS
OG0008426	LOC120444975|XP_039480930.1|DSAN	LOC108594889|XP_017835515.2|DBUS
OG0008427	LOC120457405|XP_039500935.1|DSAN	LOC108605145|XP_017850208.1|DBUS
OG0008428	LOC120456435|XP_039499202.1|DSAN	LOC108605037|XP_017850094.1|DBUS
OG0008429	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN	LOC108602108|XP_017845622.1|DBUS
OG0008430	LOC120455058|XP_039496846.1|DSAN	LOC108605183|XP_017850264.1|DBUS
OG0008431	LOC120447980|XP_039485609.1|DSAN	LOC117135035|XP_033150754.1|DBUS
OG0008432	LOC120453362|XP_039493969.1|DSAN	LOC108603636|XP_017848085.1|DBUS
OG0008433	LOC120448356|XP_039486257.1|DSAN	LOC108600629|XP_017843804.1|DBUS
OG0008434	LOC120452940|XP_039493355.1|DSAN	LOC108602322|XP_017845896.1|DBUS
OG0008435	LOC120458574|XP_039502207.1|DSAN	LOC108602751|XP_017846411.1|DBUS
OG0008436	LOC120445661|XP_039482140.1|DSAN	LOC108597160|XP_017839059.1|DBUS
OG0008438	LOC120452316|XP_039492401.1|DSAN	LOC108603082|XP_017847060.1|DBUS
OG0008439	LOC120446590|XP_039483545.1|DSAN	LOC108595685|XP_017836455.1|DBUS
OG0008441	LOC120449005|XP_039487211.1|DSAN	LOC108599887|XP_017842556.1|DBUS
OG0008442	LOC120446025|XP_039482714.1|DSAN	LOC108596406|XP_017837585.1|DBUS
OG0008444	LOC120450561|XP_039489604.1|DSAN	LOC108600010|XP_017842802.2|DBUS
OG0008445	LOC120456735|XP_039499658.1|DSAN	LOC108607010|XP_017853079.1|DBUS
OG0008446	LOC120455872|XP_039498281.1|DSAN	LOC108606270|XP_017851735.1|DBUS
OG0008447	LOC120456135|XP_039498697.1|DSAN	LOC108605690|XP_017850971.1|DBUS
OG0008448	LOC120457315|XP_039500747.1|DSAN	LOC108606238|XP_033150419.1|DBUS
OG0008449	LOC120455653|XP_039497977.1|DSAN	LOC108606436|XP_017852037.1|DBUS
OG0008450	LOC120457016|XP_039500106.1|DSAN	LOC108607213|XP_017853370.1|DBUS
OG0008451	LOC120451593|XP_039491347.1|DSAN	LOC108602511|XP_017846130.1|DBUS
OG0008452	LOC120458040|XP_039501483.1|DSAN	LOC108599812|XP_017842397.2|DBUS
OG0008453	LOC120445967|XP_039482616.1|DSAN	LOC108596357|XP_017837508.1|DBUS
OG0008454	LOC120455387|XP_039497448.1|DSAN	LOC108606653|XP_017852458.1|DBUS
OG0008455	LOC120450207|XP_039489008.1|DSAN	LOC108599740|XP_017842238.1|DBUS
OG0008456	LOC120454241|XP_039495281.1|DSAN	LOC108602086|XP_017845598.1|DBUS
OG0008457	LOC120451471|XP_039491094.1|DSAN	LOC108604193|XP_017849034.1|DBUS
OG0008458	LOC120445355|XP_039481634.1|DSAN, LOC120445354|XP_039481633.1|DSAN	LOC108596590|XP_017838008.1|DBUS
OG0008459	LOC120456089|XP_039498616.1|DSAN	LOC108606934|XP_017852973.1|DBUS
OG0008460	LOC120443828|XP_039479112.1|DSAN	LOC108607662|XP_017854109.1|DBUS
OG0008461	LOC120446412|XP_039483296.1|DSAN	LOC108607972|XP_017854615.1|DBUS
OG0008462	LOC120454957|XP_039496674.1|DSAN	LOC108594305|XP_017834938.1|DBUS
OG0008463	LOC120454437|XP_039495670.1|DSAN	LOC108594282|XP_017834908.1|DBUS
OG0008464	LOC120447017|XP_039484270.1|DSAN	LOC108595616|XP_017836371.1|DBUS
OG0008465	LOC120444278|XP_039479728.1|DSAN	LOC108597381|XP_017839402.1|DBUS
OG0008467	LOC120446126|XP_039482885.1|DSAN	LOC108595105|XP_017835755.1|DBUS
OG0008468	LOC120458545|XP_039502160.1|DSAN	LOC108597911|XP_033150645.1|DBUS
OG0008469	LOC120457179|XP_039500408.1|DSAN	LOC108594654|XP_017835284.1|DBUS
OG0008470	LOC120444288|XP_039479738.1|DSAN	LOC108597173|XP_017839077.1|DBUS
OG0008472	LOC120446764|XP_039483834.1|DSAN	LOC108597408|XP_017839444.1|DBUS
OG0008473	LOC120455250|XP_039497181.1|DSAN	LOC108607233|XP_017853399.1|DBUS
OG0008474	LOC120453810|XP_039494622.1|DSAN	LOC108604595|XP_017849617.1|DBUS
OG0008475	LOC120453114|XP_039493588.1|DSAN	LOC108601316|XP_033149794.1|DBUS
OG0008476	LOC120454418|XP_039495624.1|DSAN	LOC108601997|XP_017845485.1|DBUS
OG0008477	LOC120445937|XP_039482535.1|DSAN	LOC108596758|XP_017838328.1|DBUS
OG0008478	LOC120453253|XP_039493803.1|DSAN	LOC108602045|XP_017845542.1|DBUS
OG0008479	LOC120445057|XP_039481113.1|DSAN	LOC108595328|XP_017836037.1|DBUS
OG0008480	LOC120447898|XP_039485474.1|DSAN	LOC108599655|XP_017842119.2|DBUS
OG0008481	LOC120456458|XP_039499239.1|DSAN	LOC108605350|XP_017850508.1|DBUS
OG0008482	LOC120448795|XP_039486919.1|DSAN	LOC108601130|XP_017844541.1|DBUS
OG0008483	LOC120454371|XP_039495541.1|DSAN	LOC108597351|XP_017839351.1|DBUS
OG0008484	LOC120450945|XP_039490152.1|DSAN	LOC108603410|XP_017847688.1|DBUS
OG0008485	LOC120458581|XP_039502213.1|DSAN	LOC108608487|XP_017855372.2|DBUS
OG0008486	LOC120454845|XP_039496274.1|DSAN	LOC108607405|XP_033150544.1|DBUS
OG0008487	LOC120454973|XP_039496689.1|DSAN	LOC108605998|XP_017851309.1|DBUS
OG0008488	LOC120453690|XP_039494444.1|DSAN	LOC108602031|XP_017845523.1|DBUS
OG0008489	LOC120451970|XP_039491930.1|DSAN	LOC108602415|XP_017846017.1|DBUS
OG0008490	LOC120454650|XP_039496086.1|DSAN	LOC108604239|XP_017849101.1|DBUS
OG0008491	LOC120453982|XP_039494871.1|DSAN	LOC108601686|XP_017845085.1|DBUS
OG0008492	LOC120446377|XP_039483242.1|DSAN, LOC120446791|XP_039483881.1|DSAN	LOC108603751|XP_017848318.1|DBUS
OG0008493	LOC120458049|XP_039501493.1|DSAN	LOC108597925|XP_017840034.1|DBUS
OG0008494	LOC120446641|XP_039483643.1|DSAN	LOC108595284|XP_017835985.1|DBUS
OG0008495	LOC120447128|XP_039484496.1|DSAN	LOC108596979|XP_017838722.1|DBUS
OG0008496	LOC120444277|XP_039479727.1|DSAN	LOC108597380|XP_017839401.1|DBUS
OG0008497	LOC120446424|XP_039483320.1|DSAN	LOC108595891|XP_017836670.1|DBUS
OG0008498	LOC120444597|XP_039480304.1|DSAN	LOC108595344|XP_017836054.1|DBUS
OG0008499	LOC120446663|XP_039483668.1|DSAN	LOC108595696|XP_017836468.1|DBUS, LOC108595827|XP_017836607.1|DBUS
OG0008500	LOC120448428|XP_039486367.1|DSAN	LOC108595686|XP_017836456.1|DBUS
OG0008501	LOC120449038|XP_039487256.1|DSAN	LOC108601027|XP_017844395.1|DBUS
OG0008502	LOC120455115|XP_039496938.1|DSAN	LOC108606167|XP_017851507.1|DBUS
OG0008503	LOC120455342|XP_039497366.1|DSAN	LOC108605237|XP_017850339.1|DBUS
OG0008504	LOC120450070|XP_039488791.1|DSAN	LOC108599810|XP_017842390.1|DBUS
OG0008505	LOC120448254|XP_039486101.1|DSAN	LOC108600329|XP_017843331.1|DBUS
OG0008506	LOC120448917|XP_039487074.1|DSAN	LOC108597901|XP_017840009.2|DBUS
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	LOC108599032|XP_033149767.1|DBUS
OG0008508	LOC120456076|XP_039498602.1|DSAN	LOC108605404|XP_033150229.1|DBUS
OG0008510	LOC120455267|XP_039497201.1|DSAN	LOC108605899|XP_033150315.1|DBUS
OG0008512	LOC120458473|XP_039502066.1|DSAN	LOC108605349|XP_017850542.1|DBUS, LOC108607703|XP_017854186.1|DBUS
OG0008513	LOC120458602|XP_039502241.1|DSAN	LOC108606221|XP_017851611.1|DBUS
OG0008514	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN	LOC108607730|XP_017854243.1|DBUS
OG0008515	LOC120453897|XP_039494753.1|DSAN	LOC108596647|XP_017838116.1|DBUS
OG0008516	LOC120450249|XP_039489071.1|DSAN	LOC108600964|XP_017844308.1|DBUS
OG0008518	LOC120448306|XP_039486184.1|DSAN	LOC108599760|XP_017842264.1|DBUS
OG0008519	LOC120446701|XP_039483733.1|DSAN	LOC108595608|XP_017836363.1|DBUS
OG0008520	LOC120454331|XP_039495473.1|DSAN	LOC108603003|XP_017846887.1|DBUS, LOC117134859|XP_033149997.1|DBUS
OG0008521	LOC120451988|XP_039491949.1|DSAN, LOC120454306|XP_039495439.1|DSAN	LOC108602551|XP_017846175.1|DBUS
OG0008522	LOC120447243|XP_039484705.1|DSAN, LOC120445001|XP_039480980.1|DSAN	LOC108605526|XP_017850769.1|DBUS
OG0008524	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN	LOC108605795|XP_017851087.1|DBUS
OG0008527	LOC120457032|XP_039500129.1|DSAN	LOC108607273|XP_017853455.1|DBUS
OG0008528	LOC120447988|XP_039485617.1|DSAN	LOC108599787|XP_017842335.1|DBUS
OG0008529	LOC120457355|XP_039500805.1|DSAN	LOC108606963|XP_017853011.1|DBUS
OG0008530	LOC120456640|XP_039499496.1|DSAN	LOC108606301|XP_017851777.2|DBUS
OG0008531	LOC120455032|XP_039496798.1|DSAN	LOC108606327|XP_017851836.1|DBUS
OG0008532	LOC120456745|XP_039499669.1|DSAN	LOC108607091|XP_017853205.1|DBUS
OG0008534	LOC120456075|XP_039498598.1|DSAN	LOC108605370|XP_033150270.1|DBUS
OG0008535	LOC120455622|XP_039497938.1|DSAN	LOC108605748|XP_017851036.1|DBUS
OG0008536	LOC120455510|XP_039497710.1|DSAN	LOC108605197|XP_017850281.1|DBUS
OG0008537	LOC120451192|XP_039490574.1|DSAN	LOC108603722|XP_017848250.1|DBUS
OG0008538	LOC120455278|XP_039497235.1|DSAN	LOC108605142|XP_017850205.1|DBUS
OG0008540	LOC120453557|XP_039494244.1|DSAN	LOC108601852|XP_017845291.1|DBUS
OG0008541	LOC120443897|XP_039479262.1|DSAN	LOC108597706|XP_017839880.1|DBUS
OG0008542	LOC120449686|XP_039488236.1|DSAN	LOC108597924|XP_017840030.2|DBUS
OG0008544	LOC120443775|XP_039479029.1|DSAN	LOC108596268|XP_017837324.1|DBUS
OG0008546	LOC120450115|XP_039488871.1|DSAN	LOC108598722|XP_017840941.1|DBUS
OG0008547	LOC120457412|XP_039500944.1|DSAN	LOC108605309|XP_017850468.1|DBUS
OG0008548	LOC120453168|XP_039493662.1|DSAN	LOC108608308|XP_033149112.1|DBUS
OG0008549	LOC120454406|XP_039495601.1|DSAN	LOC108603504|XP_017847866.1|DBUS
OG0008550	LOC120455379|XP_039497439.1|DSAN	LOC108598157|XP_017840263.1|DBUS, LOC108599164|XP_017841440.1|DBUS
OG0008551	LOC120448762|XP_039486882.1|DSAN	LOC108597965|XP_017840069.1|DBUS
OG0008552	LOC120449201|XP_039487499.1|DSAN	LOC108599079|XP_017841355.2|DBUS
OG0008553	LOC120458718|XP_039502401.1|DSAN	LOC108595484|XP_017836224.1|DBUS
OG0008554	LOC120455287|XP_039497259.1|DSAN	LOC108607259|XP_017853434.1|DBUS
OG0008555	LOC120456582|XP_039499423.1|DSAN	LOC108606292|XP_017851766.1|DBUS
OG0008557	LOC120452992|XP_039493428.1|DSAN	LOC108601864|XP_017845310.1|DBUS
OG0008558	LOC120443917|XP_039479291.1|DSAN	LOC108607106|XP_033150210.1|DBUS
OG0008560	LOC120447173|XP_039484567.1|DSAN	LOC108607786|XP_017854314.1|DBUS
OG0008561	LOC120445392|XP_039481733.1|DSAN	LOC108594456|XP_017835121.1|DBUS
OG0008562	LOC120452140|XP_039492201.1|DSAN	LOC108607453|XP_017852976.1|DBUS
OG0008563	LOC120451065|XP_039490358.1|DSAN	LOC108604179|XP_017849007.1|DBUS
OG0008564	LOC120450814|XP_039489928.1|DSAN	LOC108607799|XP_033149011.1|DBUS
OG0008565	LOC120450353|XP_039489263.1|DSAN	LOC117134956|XP_033150487.1|DBUS
OG0008566	LOC120458053|XP_039501497.1|DSAN	LOC108607779|XP_033150056.1|DBUS
OG0008569	LOC120455662|XP_039497989.1|DSAN	LOC108606506|XP_017852162.1|DBUS
OG0008571	LOC120449199|XP_039487496.1|DSAN	LOC108600874|XP_017844176.2|DBUS
OG0008572	LOC120453518|XP_039494200.1|DSAN	LOC108602098|XP_017845610.1|DBUS
OG0008573	LOC120455481|XP_039497649.1|DSAN	LOC108605430|XP_017850595.1|DBUS
OG0008574	LOC120450583|XP_039489636.1|DSAN	LOC108597979|XP_017840085.1|DBUS
OG0008575	LOC120450819|XP_039489929.1|DSAN	LOC108603954|XP_017848636.1|DBUS
OG0008576	LOC120455135|XP_039496968.1|DSAN	LOC108606762|XP_017852662.1|DBUS
OG0008577	LOC120448989|XP_039487190.1|DSAN	LOC108601109|XP_017844515.1|DBUS
OG0008578	LOC120453162|XP_039493656.1|DSAN	LOC108601907|XP_017845373.1|DBUS
OG0008579	LOC120448240|XP_039486078.1|DSAN	LOC108599314|XP_033149478.1|DBUS
OG0008582	LOC120457411|XP_039500943.1|DSAN	LOC108607073|XP_017853181.1|DBUS
OG0008583	LOC120455199|XP_039497082.1|DSAN	LOC108604972|XP_017850031.1|DBUS
OG0008584	LOC120455390|XP_039497454.1|DSAN	LOC108606724|XP_017852596.1|DBUS
OG0008585	LOC120454950|XP_039496653.1|DSAN	LOC108605548|XP_017850798.1|DBUS
OG0008586	LOC120454949|XP_039496652.1|DSAN	LOC108605689|XP_017850970.1|DBUS
OG0008587	LOC120451519|XP_039491218.1|DSAN	LOC108603225|XP_017847323.1|DBUS
OG0008588	LOC120453249|XP_039493795.1|DSAN	LOC108603538|XP_017847939.1|DBUS
OG0008589	LOC120457142|XP_039500344.1|DSAN	LOC117134955|XP_033150484.1|DBUS
OG0008590	LOC120451438|XP_039491046.1|DSAN	LOC108602222|XP_017845758.1|DBUS
OG0008592	LOC120445965|XP_039482603.1|DSAN	LOC108595658|XP_017836424.1|DBUS
OG0008593	LOC120450064|XP_039488770.1|DSAN	LOC108598759|XP_017840984.1|DBUS
OG0008594	LOC120453290|XP_039493853.1|DSAN	LOC108603496|XP_017847844.1|DBUS
OG0008595	LOC120446127|XP_039482886.1|DSAN	LOC108597108|XP_017838975.1|DBUS, LOC108596227|XP_017837245.1|DBUS
OG0008596	LOC120446623|XP_039483617.1|DSAN	LOC108596021|XP_017836867.1|DBUS
OG0008597	LOC120451847|XP_039491764.1|DSAN	LOC108602455|XP_017846067.1|DBUS
OG0008598	LOC120456632|XP_039499489.1|DSAN	LOC108606699|XP_017852562.2|DBUS
OG0008599	LOC120455631|XP_039497952.1|DSAN	LOC108605347|XP_017850505.1|DBUS
OG0008600	LOC120452867|XP_039493245.1|DSAN	LOC108602800|XP_017846512.1|DBUS
OG0008601	LOC120458481|XP_039502076.1|DSAN	LOC108600385|XP_017843424.1|DBUS
OG0008602	LOC120453388|XP_039494007.1|DSAN	LOC108604463|XP_017849433.1|DBUS
OG0008603	LOC120453189|XP_039493689.1|DSAN	LOC108601972|XP_017845453.1|DBUS
OG0008604	LOC120447015|XP_039484267.1|DSAN	LOC108597451|XP_017839506.1|DBUS
OG0008605	LOC120446985|XP_039484216.1|DSAN	LOC108607528|XP_017853895.1|DBUS
OG0008606	LOC120450071|XP_039488794.1|DSAN	LOC108608337|XP_017855169.1|DBUS
OG0008607	LOC120453643|XP_039494371.1|DSAN	LOC108602418|XP_017846022.1|DBUS
OG0008608	LOC120456133|XP_039498695.1|DSAN	LOC108606180|XP_017851520.1|DBUS
OG0008609	LOC120452221|XP_039492282.1|DSAN	LOC108601965|XP_017845441.1|DBUS
OG0008610	LOC120446542|XP_039483491.1|DSAN	LOC108595565|XP_017836315.1|DBUS
OG0008612	LOC120458462|XP_039502046.1|DSAN	LOC108596073|XP_017836975.1|DBUS
OG0008613	LOC120454008|XP_039494930.1|DSAN	LOC108602961|XP_017846826.1|DBUS
OG0008614	LOC120457282|XP_039500657.1|DSAN	LOC108606685|XP_017852525.1|DBUS
OG0008615	LOC120452490|XP_039492673.1|DSAN	LOC108602152|XP_017845674.1|DBUS
OG0008616	LOC120452292|XP_039492362.1|DSAN	LOC108601946|XP_017845414.1|DBUS
OG0008617	LOC120452376|XP_039492501.1|DSAN	LOC108602665|XP_017846301.1|DBUS
OG0008619	LOC120458419|XP_039501990.1|DSAN	LOC108602986|XP_017846868.1|DBUS
OG0008620	LOC120457390|XP_039500888.1|DSAN	LOC108595412|XP_017836129.1|DBUS
OG0008621	LOC120451370|XP_039490954.1|DSAN	LOC108602159|XP_017845680.1|DBUS
OG0008622	LOC120445600|XP_039482033.1|DSAN	LOC108594979|XP_017835601.1|DBUS
OG0008623	LOC120446682|XP_039483695.1|DSAN	LOC108595735|XP_017836511.1|DBUS
OG0008624	LOC120446728|XP_039483775.1|DSAN	LOC108596571|XP_017837968.2|DBUS
OG0008625	LOC120446357|XP_039483226.1|DSAN	LOC108596730|XP_017838264.1|DBUS
OG0008626	LOC120449678|XP_039488222.1|DSAN	LOC117135085|XP_033150909.1|DBUS
OG0008627	LOC120449677|XP_039488214.1|DSAN	LOC108599793|XP_017842341.2|DBUS
OG0008629	LOC120444783|XP_039480656.1|DSAN	LOC108596071|XP_033149830.1|DBUS
OG0008630	LOC120454851|XP_039496299.1|DSAN	LOC108607398|XP_017853662.1|DBUS
OG0008631	LOC120453681|XP_039494430.1|DSAN	LOC108604836|XP_017849941.1|DBUS
OG0008633	LOC120446684|XP_039483697.1|DSAN	LOC108596865|XP_017838506.1|DBUS
OG0008634	LOC120446010|XP_039482695.1|DSAN	LOC108596095|XP_033150103.1|DBUS
OG0008635	LOC120443907|XP_039479272.1|DSAN	LOC108597038|XP_017838822.1|DBUS
OG0008636	LOC120453088|XP_039493549.1|DSAN	LOC108602393|XP_017845994.1|DBUS
OG0008638	LOC120453096|XP_039493564.1|DSAN	LOC108602675|XP_017846308.1|DBUS
OG0008639	LOC120454291|XP_039495414.1|DSAN	LOC108603699|XP_017848217.1|DBUS
OG0008640	LOC120451826|XP_039491734.1|DSAN	LOC108603429|XP_017847737.1|DBUS
OG0008641	LOC120453213|XP_039493738.1|DSAN	LOC108601395|XP_017844784.1|DBUS
OG0008642	LOC120453468|XP_039494130.1|DSAN	LOC108601819|XP_017845245.1|DBUS
OG0008644	LOC120452936|XP_039493351.1|DSAN	LOC108604833|XP_017849937.1|DBUS
OG0008645	LOC120446409|XP_039483286.1|DSAN	LOC108596443|XP_017837676.1|DBUS, LOC108604995|XP_017850054.2|DBUS
OG0008646	LOC120446781|XP_039483861.1|DSAN	LOC108600234|XP_017843152.1|DBUS
OG0008647	LOC120458344|XP_039501895.1|DSAN	LOC108603071|XP_017847035.1|DBUS
OG0008648	LOC120446408|XP_039483285.1|DSAN	LOC108599371|XP_017841669.1|DBUS
OG0008649	LOC120446475|XP_039483412.1|DSAN	LOC117135034|XP_033150753.1|DBUS
OG0008650	LOC120454087|XP_039495031.1|DSAN	LOC108601952|XP_017845426.1|DBUS
OG0008651	LOC120446036|XP_039482734.1|DSAN	LOC108595552|XP_017836299.1|DBUS
OG0008652	LOC120444393|XP_039479949.1|DSAN	LOC108595143|XP_017835797.1|DBUS
OG0008653	LOC120445566|XP_039481983.1|DSAN	LOC108595863|XP_017836644.1|DBUS
OG0008654	LOC120446094|XP_039482822.1|DSAN	LOC108595728|XP_017836499.1|DBUS
OG0008655	LOC120458374|XP_039501928.1|DSAN	LOC108596361|XP_017837511.1|DBUS
OG0008657	LOC120455819|XP_039498218.1|DSAN	LOC108606245|XP_017851679.1|DBUS
OG0008658	LOC120455206|XP_039497096.1|DSAN	LOC108598320|XP_017840426.1|DBUS
OG0008659	LOC120449660|XP_039488191.1|DSAN	LOC108601612|XP_017844999.1|DBUS
OG0008660	LOC120448132|XP_039485884.1|DSAN	LOC108600496|XP_033149364.1|DBUS
OG0008661	LOC120449815|XP_039488396.1|DSAN	LOC108598907|XP_017841159.1|DBUS
OG0008662	LOC120448790|XP_039486914.1|DSAN	LOC108598869|XP_017841117.2|DBUS
OG0008663	LOC120449150|XP_039487419.1|DSAN	LOC108598455|XP_017840586.1|DBUS
OG0008664	LOC120447447|XP_039484740.1|DSAN	LOC108597934|XP_017840039.1|DBUS
OG0008665	LOC120444311|XP_039479830.1|DSAN	LOC108594463|XP_017835135.2|DBUS
OG0008666	LOC120448839|XP_039486975.1|DSAN	LOC108599035|XP_017841304.1|DBUS
OG0008667	LOC120447735|XP_039485213.1|DSAN	LOC108599442|XP_017841761.2|DBUS
OG0008668	LOC120449928|XP_039488555.1|DSAN	LOC108598565|XP_017840738.2|DBUS
OG0008669	LOC120458898|XP_039502675.1|DSAN	LOC108603969|XP_017848671.2|DBUS
OG0008670	LOC120451578|XP_039491322.1|DSAN	LOC108601868|XP_017845315.1|DBUS
OG0008672	LOC120445238|XP_039481438.1|DSAN	LOC108607732|XP_017854245.1|DBUS, LOC108607334|XP_017849983.2|DBUS
OG0008673	LOC120458247|XP_039501769.1|DSAN	LOC108607976|XP_017854618.1|DBUS
OG0008677	LOC120452880|XP_039493265.1|DSAN	LOC108601982|XP_017845466.1|DBUS
OG0008679	LOC120456816|XP_039499798.1|DSAN	LOC108605609|XP_017850876.1|DBUS
OG0008680	LOC120455330|XP_039497342.1|DSAN	LOC108607169|XP_017853311.1|DBUS
OG0008681	LOC120455937|XP_039498399.1|DSAN	LOC108606462|XP_017852073.1|DBUS
OG0008682	LOC120457012|XP_039500102.1|DSAN	LOC108607212|XP_017853369.1|DBUS
OG0008683	LOC120457069|XP_039500182.1|DSAN	LOC108604974|XP_033150349.1|DBUS
OG0008684	LOC120457063|XP_039500174.1|DSAN	LOC108606756|XP_017852650.1|DBUS
OG0008685	LOC120446452|XP_039483379.1|DSAN	LOC108596397|XP_017837569.1|DBUS
OG0008686	LOC120451006|XP_039490254.1|DSAN	LOC108604260|XP_017849143.1|DBUS
OG0008687	LOC120446309|XP_039483157.1|DSAN	LOC108596046|XP_017836920.1|DBUS
OG0008688	LOC120456437|XP_039499204.1|DSAN	LOC108606157|XP_017851498.1|DBUS
OG0008689	LOC120453175|XP_039493669.1|DSAN	LOC108602787|XP_017846488.1|DBUS
OG0008690	LOC120443825|XP_039479107.1|DSAN	LOC108607278|XP_033150896.1|DBUS
OG0008691	LOC120449664|XP_039488198.1|DSAN	LOC108599029|XP_017841256.2|DBUS
OG0008692	LOC120456230|XP_039498850.1|DSAN	LOC108605695|XP_017850976.1|DBUS
OG0008694	LOC120456156|XP_039498728.1|DSAN	LOC108605320|XP_017850479.1|DBUS
OG0008695	LOC120443802|XP_039479077.1|DSAN	LOC108597416|XP_017839455.1|DBUS
OG0008697	LOC120447634|XP_039485071.1|DSAN	LOC108598113|XP_017840219.1|DBUS
OG0008698	LOC120457122|XP_039500273.1|DSAN	LOC108606820|XP_017852790.1|DBUS
OG0008702	LOC120453325|XP_039493919.1|DSAN	LOC108594536|XP_017835228.2|DBUS
OG0008704	LOC120455618|XP_039497937.1|DSAN	LOC108599194|XP_017841482.1|DBUS
OG0008705	LOC120449919|XP_039488548.1|DSAN	LOC108600641|XP_017843825.1|DBUS
OG0008706	LOC120452738|XP_039493044.1|DSAN	LOC108601694|XP_017845093.1|DBUS
OG0008707	LOC120455654|XP_039497978.1|DSAN	LOC108606178|XP_017851517.1|DBUS
OG0008708	LOC120457221|XP_039500525.1|DSAN	LOC108606804|XP_017852763.1|DBUS
OG0008709	LOC120454286|XP_039495406.1|DSAN	LOC108604033|XP_017848777.1|DBUS
OG0008710	LOC120453041|XP_039493495.1|DSAN	LOC108603337|XP_017847551.1|DBUS
OG0008711	LOC120451625|XP_039491412.1|DSAN	LOC108603486|XP_017847824.1|DBUS
OG0008712	LOC120446128|XP_039482887.1|DSAN	LOC108597109|XP_017838976.1|DBUS
OG0008714	LOC120454967|XP_039496686.1|DSAN	LOC108594306|XP_017834940.2|DBUS
OG0008715	LOC120451700|XP_039491529.1|DSAN	LOC108601940|XP_017845409.1|DBUS
OG0008716	LOC120451929|XP_039491884.1|DSAN	LOC108602128|XP_017845644.2|DBUS
OG0008717	LOC120449170|XP_039487446.1|DSAN	LOC108600627|XP_017843802.2|DBUS
OG0008719	LOC120454424|XP_039495643.1|DSAN	LOC108603497|XP_017847846.1|DBUS
OG0008721	LOC120456836|XP_039499822.1|DSAN	LOC108605071|XP_017850127.1|DBUS
OG0008722	LOC120453912|XP_039494780.1|DSAN	LOC108602889|XP_017846687.1|DBUS
OG0008723	LOC120448371|XP_039486274.1|DSAN	LOC108600624|XP_017843796.1|DBUS
OG0008724	LOC120449814|XP_039488399.1|DSAN	LOC108602765|XP_033149878.1|DBUS
OG0008725	LOC120446703|XP_039483735.1|DSAN	LOC108594780|XP_017835408.1|DBUS
OG0008726	LOC120445160|XP_039481269.1|DSAN	LOC108594678|XP_033149154.1|DBUS
OG0008727	LOC120451805|XP_039491694.1|DSAN	LOC108602217|XP_017845752.1|DBUS
OG0008728	LOC120451958|XP_039491914.1|DSAN	LOC108604234|XP_017849092.1|DBUS
OG0008729	LOC120456911|XP_039499975.1|DSAN	LOC108605784|XP_017851076.1|DBUS
