Orthogroup	DSAN.longest_only	DPER.longest_only
OG0009209	LOC120453990|XP_039494879.1|DSAN	LOC6594481|XP_002019747.1|DPER
OG0009210	LOC120446567|XP_039483521.1|DSAN	LOC6592877|XP_002018544.1|DPER
OG0009211	LOC120457778|XP_039501208.1|DSAN	LOC113565498|XP_026843507.1|DPER
OG0009214	LOC120449951|XP_039488587.1|DSAN	LOC113566923|XP_026849937.1|DPER, LOC6603980|XP_026850053.1|DPER, LOC113566926|XP_026849940.1|DPER, LOC113566947|XP_026849988.1|DPER, LOC113566925|XP_026849939.1|DPER, LOC6603901|XP_002028846.2|DPER, LOC6594725|XP_026847636.1|DPER, LOC113566919|XP_026849932.1|DPER
OG0009219	LOC120452293|XP_039492363.1|DSAN	LOC6595028|XP_002019993.2|DPER
OG0009220	LOC120457246|XP_039500569.1|DSAN	LOC6598327|XP_002023388.1|DPER
OG0009221	LOC120446249|XP_039483058.1|DSAN	LOC6589385|XP_026844221.1|DPER
OG0009222	LOC120456526|XP_039499330.1|DSAN	LOC6603548|XP_026845785.1|DPER
OG0009224	LOC120451957|XP_039491913.1|DSAN	LOC6591444|XP_026846265.1|DPER
OG0009226	LOC120455437|XP_039497568.1|DSAN	LOC113566130|XP_026846180.1|DPER
OG0009228	LOC120456205|XP_039498818.1|DSAN	LOC6598157|XP_002023444.2|DPER
OG0009229	LOC120450778|XP_039489870.1|DSAN	LOC6591413|XP_026842275.1|DPER
OG0009231	LOC120456982|XP_039500065.1|DSAN	LOC6597757|XP_026846496.1|DPER
OG0009232	LOC120457289|XP_039500673.1|DSAN	LOC6597553|XP_002022802.1|DPER
OG0009234	LOC120455042|XP_039496825.1|DSAN	LOC6599274|XP_026848235.1|DPER
OG0009236	LOC120448444|XP_039486392.1|DSAN	LOC113564928|XP_026840216.1|DPER
OG0009237	LOC120456204|XP_039498821.1|DSAN	LOC113565727|XP_026844504.1|DPER
OG0009238	LOC120448927|XP_039487096.1|DSAN	LOC6600643|XP_002025653.1|DPER
OG0009239	LOC120448384|XP_039486301.1|DSAN	LOC6603331|XP_002028315.1|DPER
OG0009241	LOC120452831|XP_039493190.1|DSAN	LOC6596424|XP_002021822.1|DPER
OG0009243	LOC120445194|XP_039481394.1|DSAN	LOC113565159|XP_026842125.1|DPER
OG0009245	LOC120452347|XP_039492454.1|DSAN	LOC6594309|XP_002019807.1|DPER
OG0009247	LOC120453830|XP_039494658.1|DSAN	LOC6588509|XP_002014165.2|DPER
OG0009248	LOC120456881|XP_039499913.1|DSAN	LOC6598520|XP_002023559.1|DPER
OG0009249	LOC120458441|XP_039502019.1|DSAN	LOC6596644|XP_002021652.1|DPER
OG0009251	LOC120455137|XP_039496975.1|DSAN	LOC6600711|XP_002025826.2|DPER
OG0009252	LOC120454963|XP_039496678.1|DSAN	LOC6596835|XP_026845852.1|DPER
OG0009253	LOC120455861|XP_039498265.1|DSAN	LOC6598245|XP_002023415.1|DPER
OG0009254	LOC120456268|XP_039498927.1|DSAN	LOC6598342|XP_026846334.1|DPER
OG0009255	LOC120455012|XP_039496770.1|DSAN	LOC6600701|XP_002025865.1|DPER
OG0009256	LOC120456151|XP_039498715.1|DSAN	LOC6601731|XP_002026789.1|DPER
OG0009257	LOC120455065|XP_039496851.1|DSAN	LOC6600024|XP_026849124.1|DPER
OG0009258	LOC120456063|XP_039498587.1|DSAN	LOC6600458|XP_026848423.1|DPER
OG0009259	LOC120457120|XP_039500271.1|DSAN	LOC6598597|XP_002023630.2|DPER
OG0009260	LOC120456149|XP_039498710.1|DSAN	LOC6597836|XP_002022914.1|DPER
OG0009261	LOC120457128|XP_039500299.1|DSAN	LOC6600760|XP_002025768.1|DPER
OG0009262	LOC120456984|XP_039500067.1|DSAN	LOC6602870|XP_002027905.1|DPER
OG0009263	LOC120456481|XP_039499279.1|DSAN	LOC6597441|XP_026846514.1|DPER
OG0009264	LOC120455791|XP_039498182.1|DSAN	LOC6597454|XP_026846520.1|DPER
OG0009265	LOC120456829|XP_039499811.1|DSAN	LOC6597360|XP_002022401.2|DPER
OG0009266	LOC120443960|XP_039479351.1|DSAN	LOC6602257|XP_002027287.1|DPER
OG0009267	LOC120443686|XP_039478860.1|DSAN	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER
OG0009268	LOC120447200|XP_039484630.1|DSAN	LOC6592203|XP_002017838.1|DPER
OG0009269	LOC120453160|XP_039493653.1|DSAN	LOC6591409|XP_026850084.1|DPER
OG0009270	LOC120445988|XP_039482655.1|DSAN	LOC6591092|XP_002016124.2|DPER
OG0009271	LOC120457245|XP_039500566.1|DSAN	LOC6598369|XP_026846165.1|DPER
OG0009272	LOC120450083|XP_039488810.1|DSAN	LOC6601850|XP_026849323.1|DPER
OG0009273	LOC120450407|XP_039489340.1|DSAN	LOC6588720|XP_026844485.1|DPER
OG0009274	LOC120450260|XP_039489084.1|DSAN	LOC6600605|XP_026847625.1|DPER
OG0009275	LOC120456771|XP_039499702.1|DSAN	LOC6602758|XP_002027787.2|DPER
OG0009276	LOC120447007|XP_039484248.1|DSAN	LOC6591253|XP_002015453.2|DPER
OG0009277	LOC120457165|XP_039500377.1|DSAN	LOC6596678|XP_002021981.1|DPER
OG0009278	LOC120456756|XP_039499684.1|DSAN	LOC6596735|XP_026845841.1|DPER
OG0009279	LOC120458542|XP_039502155.1|DSAN	LOC6593725|XP_002019103.1|DPER
OG0009280	LOC120456683|XP_039499575.1|DSAN	LOC6597349|XP_026846449.1|DPER
OG0009281	LOC120456832|XP_039499815.1|DSAN	LOC6600081|XP_026845114.1|DPER
OG0009282	LOC120443884|XP_039479237.1|DSAN	LOC6593601|XP_002018656.1|DPER
OG0009284	LOC120449552|XP_039488015.1|DSAN	LOC6604014|XP_026845519.1|DPER
OG0009285	LOC120454878|XP_039496382.1|DSAN	LOC6602024|XP_026846820.1|DPER
OG0009286	LOC120449274|XP_039487591.1|DSAN	LOC113566454|XP_026847882.1|DPER
OG0009287	LOC120450374|XP_039489296.1|DSAN	LOC6602988|XP_026849468.1|DPER
OG0009288	LOC120455433|XP_039497563.1|DSAN	LOC6599259|XP_002024285.2|DPER
OG0009289	LOC120454837|XP_039496250.1|DSAN	LOC6602548|XP_002027588.2|DPER
OG0009290	LOC120457766|XP_039501197.1|DSAN	LOC6593052|XP_002018464.2|DPER
OG0009291	LOC120454840|XP_039496263.1|DSAN	LOC6602566|XP_002027587.1|DPER
OG0009292	LOC120456206|XP_039498819.1|DSAN	LOC6598364|XP_002023439.1|DPER
OG0009293	LOC120456197|XP_039498811.1|DSAN	LOC6598357|XP_026846238.1|DPER
OG0009294	LOC120445943|XP_039482543.1|DSAN	LOC6601603|XP_002026624.2|DPER
OG0009295	LOC120455676|XP_039498014.1|DSAN	LOC6604638|XP_026846374.1|DPER
OG0009296	LOC120451392|XP_039490991.1|DSAN	LOC6591899|XP_002016917.1|DPER
OG0009297	LOC120452457|XP_039492621.1|DSAN	LOC6591897|XP_002016915.1|DPER
OG0009298	LOC120452082|XP_039492079.1|DSAN	LOC6591485|XP_002017379.2|DPER
OG0009299	LOC120452439|XP_039492601.1|DSAN	LOC6594415|XP_002019679.2|DPER
OG0009300	LOC120451386|XP_039490981.1|DSAN	LOC6594414|XP_026850314.1|DPER
OG0009301	LOC120453456|XP_039494106.1|DSAN	LOC113564883|XP_026847806.1|DPER
OG0009302	LOC120452173|XP_039492215.1|DSAN	LOC6594443|XP_002019555.2|DPER
OG0009303	LOC120452747|XP_039493056.1|DSAN	LOC6591361|XP_002017461.1|DPER
OG0009304	LOC120453983|XP_039494872.1|DSAN	LOC6594417|XP_002019681.2|DPER
OG0009305	LOC120452307|XP_039492386.1|DSAN	LOC6591935|XP_026851016.1|DPER
OG0009306	LOC120455836|XP_039498240.1|DSAN	LOC6600750|XP_026848679.1|DPER
OG0009307	LOC120450942|XP_039490145.1|DSAN	LOC6594027|XP_002019725.1|DPER
OG0009308	LOC120452116|XP_039492128.1|DSAN	LOC6592041|XP_002017009.1|DPER
OG0009309	LOC120453731|XP_039494495.1|DSAN	LOC6591834|XP_002017202.1|DPER
OG0009310	LOC120453030|XP_039493484.1|DSAN	LOC6594084|XP_002019790.1|DPER
OG0009311	LOC120454029|XP_039494954.1|DSAN	LOC6594591|XP_026850518.1|DPER
OG0009312	LOC120453955|XP_039494836.1|DSAN	LOC6591941|XP_002017308.2|DPER
OG0009313	LOC120450911|XP_039490099.1|DSAN	LOC6591527|XP_026850516.1|DPER
OG0009314	LOC120454628|XP_039496035.1|DSAN	LOC6594516|XP_026840191.1|DPER
OG0009315	LOC120450826|XP_039489941.1|DSAN	LOC6592072|XP_002017521.1|DPER
OG0009316	LOC120454573|XP_039495906.1|DSAN	LOC6594567|XP_002019586.1|DPER
OG0009317	LOC120451903|XP_039491846.1|DSAN	LOC6587505|XP_026850756.1|DPER
OG0009318	LOC120454664|XP_039496108.1|DSAN	LOC6594541|XP_002019371.1|DPER
OG0009319	LOC120454613|XP_039496009.1|DSAN	LOC6592100|XP_002017034.1|DPER
OG0009320	LOC120452499|XP_039492684.1|DSAN	LOC6591724|XP_002016901.1|DPER
OG0009321	LOC120452097|XP_039492106.1|DSAN	LOC6591892|XP_002016910.1|DPER
OG0009322	LOC120452550|XP_039492758.1|DSAN	LOC6591563|XP_002017112.1|DPER
OG0009323	LOC120453489|XP_039494160.1|DSAN	LOC6592034|XP_002017002.1|DPER
OG0009324	LOC120451775|XP_039491640.1|DSAN	LOC6588540|XP_002013149.1|DPER
OG0009325	LOC120453258|XP_039493813.1|DSAN	LOC6587307|XP_026840633.1|DPER
OG0009326	LOC120452424|XP_039492585.1|DSAN	LOC6587437|XP_002013506.1|DPER
OG0009327	LOC120453650|XP_039494377.1|DSAN	LOC6594802|XP_002020483.1|DPER
OG0009328	LOC120452990|XP_039493425.1|DSAN	LOC6595009|XP_002020466.1|DPER
OG0009329	LOC120453949|XP_039494828.1|DSAN	LOC6587795|XP_026848883.1|DPER
OG0009330	LOC120453903|XP_039494763.1|DSAN	LOC6587449|XP_002014012.1|DPER
OG0009331	LOC120451684|XP_039491501.1|DSAN	LOC6588214|XP_002013379.1|DPER
OG0009332	LOC120454368|XP_039495531.1|DSAN	LOC6587503|XP_002013884.2|DPER
OG0009333	LOC120451439|XP_039491048.1|DSAN	LOC6587866|XP_002012777.1|DPER
OG0009334	LOC120452666|XP_039492938.1|DSAN	LOC6595166|XP_026851164.1|DPER
OG0009335	LOC120451001|XP_039490247.1|DSAN	LOC113566608|XP_026848814.1|DPER
OG0009336	LOC120452583|XP_039492805.1|DSAN	LOC6598668|XP_002023755.1|DPER
OG0009337	LOC120457317|XP_039500753.1|DSAN	LOC6596954|XP_026845521.1|DPER
OG0009338	LOC120454088|XP_039495032.1|DSAN	LOC6594600|XP_002019303.1|DPER
OG0009339	LOC120454165|XP_039495168.1|DSAN	LOC6594603|XP_026850337.1|DPER
OG0009340	LOC120451982|XP_039491944.1|DSAN	LOC6588414|XP_002013178.1|DPER
OG0009341	LOC120454401|XP_039495595.1|DSAN	LOC6587688|XP_002013347.2|DPER
OG0009342	LOC120454140|XP_039495131.1|DSAN	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER
OG0009343	LOC120453309|XP_039493899.1|DSAN	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER
OG0009344	LOC120454212|XP_039495242.1|DSAN	LOC6587842|XP_002012793.1|DPER
OG0009345	LOC120451324|XP_039490830.1|DSAN	LOC6595123|XP_026850751.1|DPER
OG0009346	LOC120453491|XP_039494162.1|DSAN	LOC6587243|XP_002013056.2|DPER
OG0009347	LOC120452636|XP_039492882.1|DSAN	LOC6588510|XP_002013978.1|DPER
OG0009348	LOC120454683|XP_039496134.1|DSAN	LOC6587411|XP_002013493.1|DPER
OG0009349	LOC120452752|XP_039493062.1|DSAN	LOC6598631|XP_002023843.1|DPER
OG0009350	LOC120452938|XP_039493354.1|DSAN	LOC6595309|XP_002020436.1|DPER
OG0009351	LOC120452925|XP_039493323.1|DSAN	LOC6595314|XP_002020441.2|DPER
OG0009352	LOC120454078|XP_039495021.1|DSAN	LOC6587698|XP_002013284.1|DPER
OG0009353	LOC120451891|XP_039491832.1|DSAN	LOC6588566|XP_026850843.1|DPER
OG0009354	LOC120447822|XP_039485339.1|DSAN	LOC6589506|XP_002015102.1|DPER
OG0009355	LOC120458277|XP_039501804.1|DSAN	LOC6588841|XP_002014789.1|DPER
OG0009356	LOC120443798|XP_039479064.1|DSAN	LOC6588745|XP_026844301.1|DPER
OG0009357	LOC120452999|XP_039493479.1|DSAN	LOC6588678|XP_002015207.1|DPER
OG0009358	LOC120443814|XP_039479089.1|DSAN	LOC6589027|XP_002014978.2|DPER
OG0009359	LOC120443813|XP_039479087.1|DSAN	LOC6589028|XP_002014979.1|DPER
OG0009360	LOC120445013|XP_039481016.1|DSAN	LOC6589254|XP_026844299.1|DPER
OG0009361	LOC120458460|XP_039502044.1|DSAN	LOC6589123|XP_002015279.2|DPER
OG0009362	LOC120451609|XP_039491381.1|DSAN	LOC6589122|XP_002015278.1|DPER
OG0009363	LOC120456928|XP_039500002.1|DSAN	LOC6596350|XP_002021488.1|DPER
OG0009364	LOC120458507|XP_039502109.1|DSAN	LOC6596477|XP_002021521.2|DPER
OG0009365	LOC120458199|XP_039501706.1|DSAN	LOC6588694|XP_026844994.1|DPER
OG0009366	LOC120458879|XP_039502650.1|DSAN	LOC6588837|XP_002014689.1|DPER
OG0009367	LOC120458589|XP_039502224.1|DSAN	LOC6593331|XP_002018807.1|DPER
OG0009368	LOC120455458|XP_039497615.1|DSAN	LOC113565682|XP_026844256.1|DPER
OG0009369	LOC120454189|XP_039495211.1|DSAN	LOC6604689|XP_026843364.1|DPER
OG0009370	LOC120457691|XP_039501121.1|DSAN	LOC6589417|XP_002015220.1|DPER
OG0009371	LOC120457802|XP_039501233.1|DSAN	LOC6589064|XP_002015221.1|DPER
OG0009372	LOC120454245|XP_039495299.1|DSAN	LOC6593756|XP_026843567.1|DPER
OG0009373	LOC120447229|XP_039484688.1|DSAN	LOC6595712|XP_002020748.1|DPER
OG0009374	LOC120445528|XP_039481924.1|DSAN	LOC6595434|XP_002020855.2|DPER
OG0009376	LOC120444112|XP_039479576.1|DSAN	LOC6589183|XP_002015185.2|DPER
OG0009377	LOC120443901|XP_039479264.1|DSAN	LOC6593781|XP_002018773.1|DPER
OG0009378	LOC120458560|XP_039502179.1|DSAN	LOC6589534|XP_002014500.1|DPER
OG0009379	LOC120458292|XP_039501828.1|DSAN	LOC6589326|XP_002014286.1|DPER
OG0009380	LOC120458515|XP_039502121.1|DSAN	LOC6603544|XP_002028523.1|DPER
OG0009381	LOC120458686|XP_039502357.1|DSAN	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER
OG0009382	LOC120443831|XP_039479116.1|DSAN	LOC6593685|XP_002018763.1|DPER
OG0009383	LOC120443732|XP_039478921.1|DSAN	LOC6593567|XP_002019247.1|DPER
OG0009384	LOC120446098|XP_039482871.1|DSAN	LOC6598081|XP_002023253.1|DPER
OG0009385	LOC120452865|XP_039493246.1|DSAN	LOC6598108|XP_002023249.1|DPER
OG0009386	LOC120444159|XP_039479672.1|DSAN	LOC6598026|XP_026843483.1|DPER
OG0009387	LOC120445209|XP_039481392.1|DSAN	LOC6590067|XP_002016279.1|DPER
OG0009388	LOC120446255|XP_039483061.1|DSAN	LOC6591170|XP_002016273.1|DPER
OG0009389	LOC120445840|XP_039482401.1|DSAN	LOC6593136|XP_026842092.1|DPER
OG0009390	LOC120444441|XP_039480034.1|DSAN	LOC6593187|XP_026842784.1|DPER
OG0009391	LOC120458295|XP_039501829.1|DSAN	LOC6596387|XP_002021540.1|DPER
OG0009392	LOC120458485|XP_039502080.1|DSAN	LOC6590593|XP_002015558.1|DPER
OG0009393	LOC120451948|XP_039491903.1|DSAN	LOC6591368|XP_026848212.1|DPER
OG0009394	LOC120445164|XP_039481274.1|DSAN	LOC6590753|XP_002016145.1|DPER
OG0009395	LOC120446132|XP_039482891.1|DSAN	LOC6591272|XP_002016027.1|DPER
OG0009396	LOC120457795|XP_039501226.1|DSAN	LOC6604480|XP_026842469.1|DPER
OG0009397	LOC120445072|XP_039481133.1|DSAN	LOC6590664|XP_002015939.1|DPER
OG0009398	LOC120445466|XP_039481845.1|DSAN	LOC6590293|XP_002016154.1|DPER
OG0009399	LOC120457811|XP_039501242.1|DSAN	LOC6601271|XP_002026400.1|DPER
OG0009400	LOC120458475|XP_039502068.1|DSAN	LOC6593015|XP_002018256.1|DPER
OG0009401	LOC120458920|XP_039502702.1|DSAN	LOC6588803|XP_002015124.1|DPER
OG0009402	LOC120451919|XP_039491865.1|DSAN	LOC6591624|XP_002017191.1|DPER
OG0009403	LOC120446381|XP_039483248.1|DSAN	LOC6590710|XP_002015994.1|DPER
OG0009404	LOC120458940|XP_039502729.1|DSAN	LOC6590878|XP_002015546.1|DPER
OG0009405	LOC120444567|XP_039480262.1|DSAN	LOC6593017|XP_002018258.2|DPER
OG0009406	LOC120457693|XP_039501126.1|DSAN	LOC6592893|XP_002018212.1|DPER
OG0009407	LOC120449305|XP_039487634.1|DSAN	LOC6592892|XP_002018211.1|DPER
OG0009408	LOC120447016|XP_039484268.1|DSAN	LOC6590747|XP_002015678.1|DPER
OG0009409	LOC120444838|XP_039480729.1|DSAN	LOC6590244|XP_002016536.1|DPER
OG0009410	LOC120457801|XP_039501231.1|DSAN	LOC6593003|XP_002018455.1|DPER
OG0009411	LOC120445558|XP_039481966.1|DSAN	LOC6592360|XP_026842065.1|DPER
OG0009412	LOC120445206|XP_039481378.1|DSAN	LOC6602089|XP_026842354.1|DPER
OG0009413	LOC120458488|XP_039502082.1|DSAN	LOC6591144|XP_002015567.1|DPER
OG0009414	LOC120453034|XP_039493491.1|DSAN	LOC6591004|XP_026841962.1|DPER
OG0009415	LOC120458798|XP_039502525.1|DSAN	LOC6591214|XP_026842638.1|DPER
OG0009416	LOC120444542|XP_039480225.1|DSAN	LOC6590927|XP_002016006.2|DPER
OG0009417	LOC120444544|XP_039480226.1|DSAN	LOC113565236|XP_026842718.1|DPER
OG0009419	LOC120444546|XP_039480229.1|DSAN	LOC6590931|XP_002016010.1|DPER
OG0009420	LOC120444547|XP_039480231.1|DSAN	LOC6590932|XP_026842717.1|DPER
OG0009421	LOC120446341|XP_039483195.1|DSAN	LOC6592393|XP_002017578.1|DPER
OG0009422	LOC120444635|XP_039480377.1|DSAN	LOC6602095|XP_026842430.1|DPER
OG0009423	LOC120444340|XP_039479842.1|DSAN	LOC113565228|XP_026842665.1|DPER
OG0009424	LOC120444273|XP_039479721.1|DSAN	LOC6590364|XP_002015844.1|DPER
OG0009425	LOC120443779|XP_039479044.1|DSAN	LOC6603141|XP_002028160.1|DPER
OG0009426	LOC120445217|XP_039481406.1|DSAN	LOC6592433|XP_002018006.1|DPER
OG0009427	LOC120446958|XP_039484148.1|DSAN	LOC6591188|XP_002015912.1|DPER
OG0009428	LOC120446800|XP_039483891.1|DSAN	LOC6603469|XP_002028432.1|DPER
OG0009429	LOC120445163|XP_039481273.1|DSAN	LOC6593114|XP_002018343.1|DPER
OG0009430	LOC120445750|XP_039482262.1|DSAN	LOC6592402|XP_002018147.1|DPER
OG0009431	LOC120445213|XP_039481401.1|DSAN	LOC6590366|XP_026841817.1|DPER
OG0009432	LOC120446092|XP_039482819.1|DSAN	LOC6601314|XP_002026366.1|DPER
OG0009433	LOC120446298|XP_039483140.1|DSAN	LOC6592633|XP_002018132.1|DPER
OG0009434	LOC120444262|XP_039479705.1|DSAN	LOC6592383|XP_002018138.1|DPER
OG0009435	LOC120444261|XP_039479703.1|DSAN	LOC6592382|XP_002018137.2|DPER
OG0009436	LOC120446493|XP_039483433.1|DSAN	LOC6593096|XP_002017879.2|DPER
OG0009437	LOC120448296|XP_039486171.1|DSAN	LOC6592690|XP_002017727.1|DPER
OG0009438	LOC120453527|XP_039494216.1|DSAN	LOC6591072|XP_026840761.1|DPER
OG0009439	LOC120455601|XP_039497914.1|DSAN	LOC6591083|XP_002015703.1|DPER
OG0009440	LOC120445515|XP_039481906.1|DSAN	LOC6591304|XP_002015633.1|DPER
OG0009441	LOC120457318|XP_039500756.1|DSAN	LOC6596959|XP_026845436.1|DPER
OG0009442	LOC120455543|XP_039497814.1|DSAN	LOC6597814|XP_026847047.1|DPER
OG0009443	LOC120445638|XP_039482114.1|DSAN	LOC6592606|XP_002018154.1|DPER
OG0009444	LOC120455708|XP_039498052.1|DSAN	LOC6597427|XP_002022469.1|DPER
OG0009445	LOC120455929|XP_039498389.1|DSAN	LOC6598387|XP_002023510.2|DPER
OG0009446	LOC120457393|XP_039500896.1|DSAN	LOC6599897|XP_026849175.1|DPER
OG0009447	LOC120455690|XP_039498032.1|DSAN	LOC6599180|XP_026848300.1|DPER
OG0009448	LOC120456924|XP_039499997.1|DSAN	LOC6600681|XP_002025754.2|DPER, LOC6595737|XP_002020771.1|DPER
OG0009449	LOC120455318|XP_039497324.1|DSAN	LOC6600671|XP_026848687.1|DPER
OG0009450	LOC120456534|XP_039499344.1|DSAN	LOC6598486|XP_026846202.1|DPER
OG0009451	LOC120454871|XP_039496366.1|DSAN	LOC6589288|XP_002014275.1|DPER
OG0009452	LOC120456626|XP_039499482.1|DSAN	LOC6597823|XP_002022955.1|DPER, LOC6597793|XP_002022925.1|DPER
OG0009453	LOC120454694|XP_039496161.1|DSAN	LOC6594881|XP_002020000.1|DPER
OG0009454	LOC120448722|XP_039486826.1|DSAN	LOC6595796|XP_002021308.2|DPER
OG0009455	LOC120455050|XP_039496837.1|DSAN	LOC6598537|XP_002023733.2|DPER
OG0009456	LOC120456898|XP_039499934.1|DSAN	LOC6603085|XP_026847124.1|DPER
OG0009457	LOC120456907|XP_039499969.1|DSAN	LOC6602764|XP_002027775.1|DPER
OG0009458	LOC120455595|XP_039497903.1|DSAN	LOC6602759|XP_002027788.2|DPER
OG0009459	LOC120449714|XP_039488267.1|DSAN	LOC6602178|XP_026848029.1|DPER
OG0009460	LOC120450004|XP_039488650.1|DSAN	LOC6602949|XP_026848771.1|DPER
OG0009461	LOC120450155|XP_039488929.1|DSAN	LOC6604011|XP_026848856.1|DPER
OG0009462	LOC120449361|XP_039487709.1|DSAN	LOC6599525|XP_026849418.1|DPER
OG0009463	LOC120450502|XP_039489487.1|DSAN	LOC6601656|XP_002026751.2|DPER
OG0009464	LOC120449673|XP_039488206.1|DSAN	LOC6601413|XP_026847892.1|DPER
OG0009465	LOC120449613|XP_039488122.1|DSAN	LOC113566462|XP_026847915.1|DPER
OG0009466	LOC120448072|XP_039485778.1|DSAN	LOC6597159|XP_002022364.2|DPER
OG0009467	LOC120448737|XP_039486850.1|DSAN	LOC6599728|XP_002024833.2|DPER
OG0009468	LOC120449156|XP_039487430.1|DSAN	LOC6599502|XP_026849551.1|DPER
OG0009469	LOC120449384|XP_039487756.1|DSAN	LOC6601459|XP_002026426.1|DPER
OG0009470	LOC120448617|XP_039486664.1|DSAN	LOC6603946|XP_026849401.1|DPER
OG0009471	LOC120444533|XP_039480218.1|DSAN	LOC6589329|XP_002014354.2|DPER
OG0009472	LOC120447836|XP_039485374.1|DSAN	LOC6604036|XP_026848080.1|DPER
OG0009473	LOC120449346|XP_039487690.1|DSAN	LOC6591823|XP_002016973.2|DPER
OG0009474	LOC120449725|XP_039488287.1|DSAN	LOC6601037|XP_026849755.1|DPER
OG0009475	LOC120448890|XP_039487041.1|DSAN	LOC6602502|XP_002027547.2|DPER
OG0009476	LOC120448609|XP_039486653.1|DSAN	LOC6600559|XP_026847498.1|DPER
OG0009477	LOC120448639|XP_039486696.1|DSAN	LOC113566358|XP_026847457.1|DPER
OG0009478	LOC120449691|XP_039488240.1|DSAN	LOC6599702|XP_002024955.1|DPER
OG0009479	LOC120454085|XP_039495033.1|DSAN	LOC6588838|XP_026844099.1|DPER
OG0009480	LOC120449536|XP_039487991.1|DSAN	LOC6602175|XP_026847987.1|DPER
OG0009481	LOC120448414|XP_039486347.1|DSAN	LOC6599686|XP_002024789.2|DPER
OG0009482	LOC120449440|XP_039487845.1|DSAN	LOC6601503|XP_026848031.1|DPER
OG0009483	LOC120449442|XP_039487849.1|DSAN	LOC6601505|XP_026848015.1|DPER
OG0009484	LOC120453735|XP_039494499.1|DSAN	LOC6591832|XP_002017200.1|DPER
OG0009485	LOC120447450|XP_039484743.1|DSAN	LOC6601027|XP_002026149.2|DPER
OG0009486	LOC120447451|XP_039484744.1|DSAN	LOC6601026|XP_002026148.1|DPER
OG0009487	LOC120448922|XP_039487086.1|DSAN	LOC113565991|XP_026845385.1|DPER
OG0009488	LOC120448706|XP_039486799.1|DSAN	LOC6597080|XP_002022255.1|DPER
OG0009489	LOC120449467|XP_039487872.1|DSAN	LOC6599017|XP_002024085.1|DPER
OG0009490	LOC120445241|XP_039481442.1|DSAN	LOC6592431|XP_002018004.2|DPER
OG0009491	LOC120449883|XP_039488494.1|DSAN	LOC6603328|XP_002028314.1|DPER
OG0009492	LOC120448658|XP_039486725.1|DSAN	LOC6603432|XP_002028410.1|DPER
OG0009493	LOC120448827|XP_039486958.1|DSAN	LOC6603268|XP_026848170.1|DPER
OG0009494	LOC120448829|XP_039486963.1|DSAN	LOC6603258|XP_002028245.1|DPER
OG0009495	LOC120447955|XP_039485578.1|DSAN	LOC6601805|XP_026848561.1|DPER
OG0009496	LOC120448881|XP_039487029.1|DSAN	LOC6595772|XP_002021352.1|DPER
OG0009497	LOC120451873|XP_039491814.1|DSAN	LOC6588601|XP_002013633.2|DPER
OG0009498	LOC120449166|XP_039487442.1|DSAN	LOC6601827|XP_026849335.1|DPER
OG0009499	LOC120449310|XP_039487636.1|DSAN	LOC6601843|XP_026848499.1|DPER
OG0009500	LOC120449335|XP_039487673.1|DSAN	LOC6601857|XP_002026906.1|DPER
OG0009501	LOC120449249|XP_039487558.1|DSAN	LOC6597045|XP_002022205.1|DPER
OG0009502	LOC120452909|XP_039493305.1|DSAN	LOC6594461|XP_002019712.1|DPER
OG0009503	LOC120458801|XP_039502528.1|DSAN	LOC6588735|XP_026844489.1|DPER
OG0009504	LOC120454429|XP_039495653.1|DSAN	LOC6598716|XP_026850867.1|DPER
OG0009505	LOC120458194|XP_039501698.1|DSAN	LOC6593926|XP_002018687.1|DPER
OG0009506	LOC120449755|XP_039488324.1|DSAN	LOC113566612|XP_026848841.1|DPER
OG0009507	LOC120449807|XP_039488386.1|DSAN	LOC6600570|XP_002025688.1|DPER
OG0009508	LOC120455712|XP_039498063.1|DSAN	LOC6603376|XP_002028362.1|DPER
OG0009509	LOC120446566|XP_039483520.1|DSAN	LOC6589932|XP_026842877.1|DPER
OG0009510	LOC120454955|XP_039496668.1|DSAN	LOC6600399|XP_002025454.1|DPER, LOC6600405|XP_002025460.1|DPER
OG0009511	LOC120452897|XP_039493289.1|DSAN	LOC6598239|XP_002023409.2|DPER
OG0009512	LOC120456935|XP_039500009.1|DSAN	LOC6596822|XP_002022058.2|DPER
OG0009513	LOC120456970|XP_039500051.1|DSAN	LOC6598446|XP_002023573.1|DPER
OG0009515	LOC120446437|XP_039483342.1|DSAN	LOC6589259|XP_002015285.2|DPER
OG0009516	LOC120445212|XP_039481397.1|DSAN	LOC6596785|XP_026845958.1|DPER, LOC6603769|XP_026845959.1|DPER, LOC6595733|XP_026844474.1|DPER
OG0009517	LOC120444019|XP_039479452.1|DSAN	LOC6593917|XP_026843814.1|DPER
OG0009518	LOC120447710|XP_039485175.1|DSAN	LOC6601389|XP_026847914.1|DPER
OG0009519	LOC120450124|XP_039488878.1|DSAN	LOC6599526|XP_026849405.1|DPER
