Orthogroup	DSAN.longest_only	SLEB.longest_only
OG0009072	LOC120452360|XP_039492469.1|DSAN	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC120453547|XP_039494234.1|DSAN	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC120453864|XP_039494702.1|DSAN	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC120450900|XP_039490082.1|DSAN	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC120454358|XP_039495513.1|DSAN	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC120453293|XP_039493857.1|DSAN	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC120452224|XP_039492284.1|DSAN	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC120453382|XP_039493993.1|DSAN	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC120452953|XP_039493373.1|DSAN	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC120452862|XP_039493241.1|DSAN	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC120452353|XP_039492461.1|DSAN	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
OG0009083	LOC120456173|XP_039498773.1|DSAN	LOC115628274|XP_030380163.1|SLEB
OG0009084	LOC120451615|XP_039491389.1|DSAN	LOC115623624|XP_030373921.1|SLEB
OG0009086	LOC120451606|XP_039491374.1|DSAN	LOC115621290|XP_030370752.1|SLEB
OG0009087	LOC120452718|XP_039493018.1|DSAN	LOC115621943|XP_030371650.1|SLEB
OG0009088	LOC120454077|XP_039495020.1|DSAN	LOC115620258|XP_030369268.1|SLEB
OG0009089	LOC120454899|XP_039496504.1|DSAN	LOC115626839|XP_030378184.1|SLEB
OG0009090	LOC120453588|XP_039494282.1|DSAN	LOC115621823|XP_030371475.1|SLEB
OG0009091	LOC120454031|XP_039494958.1|DSAN	LOC115621036|XP_030370418.1|SLEB
OG0009092	LOC120451808|XP_039491698.1|DSAN	LOC115623877|XP_030374286.1|SLEB
OG0009093	LOC120451141|XP_039490496.1|DSAN	LOC115621129|XP_030370538.1|SLEB
OG0009094	LOC120453730|XP_039494492.1|DSAN	LOC115620669|XP_030369886.1|SLEB
OG0009095	LOC120453286|XP_039493847.1|DSAN	LOC115621048|XP_030370430.1|SLEB
OG0009096	LOC120452544|XP_039492753.1|DSAN	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB
OG0009097	LOC120452648|XP_039492900.1|DSAN	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB
OG0009098	LOC120454589|XP_039495973.1|DSAN	LOC115620549|XP_030369691.1|SLEB
OG0009099	LOC120450829|XP_039489946.1|DSAN	LOC115621076|XP_030370466.1|SLEB
OG0009100	LOC120450738|XP_039489795.1|DSAN	LOC115631342|XP_030383920.1|SLEB
OG0009101	LOC120451858|XP_039491796.1|DSAN	LOC115631220|XP_030383786.1|SLEB
OG0009102	LOC120456193|XP_039498810.1|DSAN	LOC115630973|XP_030383413.1|SLEB
OG0009103	LOC120455537|XP_039497787.1|DSAN	LOC115631741|XP_030384440.1|SLEB
OG0009104	LOC120458345|XP_039501896.1|DSAN	LOC115630958|XP_030383392.1|SLEB
OG0009105	LOC120458477|XP_039502071.1|DSAN	LOC115628571|XP_030380598.1|SLEB
OG0009106	LOC120458354|XP_039501904.1|DSAN	LOC115630612|XP_030383097.1|SLEB
OG0009107	LOC120457182|XP_039500418.1|DSAN	LOC115631525|XP_030384156.1|SLEB
OG0009108	LOC120453699|XP_039494454.1|DSAN	LOC115623504|XP_030373742.1|SLEB
OG0009109	LOC120458855|XP_039502616.1|DSAN	LOC115631753|XP_030384450.1|SLEB
OG0009110	LOC120455468|XP_039497627.1|DSAN	LOC115631171|XP_030383720.1|SLEB
OG0009111	LOC120449577|XP_039488065.1|DSAN	LOC115624768|XP_030375461.1|SLEB
OG0009112	LOC120443868|XP_039479169.1|DSAN	LOC115631097|XP_030383609.1|SLEB
OG0009113	LOC120443891|XP_039479252.1|DSAN	LOC115630743|XP_030383256.1|SLEB
OG0009114	LOC120454209|XP_039495243.1|DSAN	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB
OG0009115	LOC120443689|XP_039478863.1|DSAN	LOC115626338|XP_030377543.1|SLEB
OG0009116	LOC120453879|XP_039494730.1|DSAN	LOC115626464|XP_030377706.1|SLEB
OG0009117	LOC120458884|XP_039502654.1|DSAN	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB
OG0009118	LOC120456272|XP_039498934.1|DSAN	LOC115629773|XP_030382187.1|SLEB
OG0009119	LOC120458056|XP_039501499.1|DSAN	LOC115626029|XP_030377140.1|SLEB
OG0009120	LOC120450050|XP_039488740.1|DSAN	LOC115632764|XP_030385872.1|SLEB
OG0009121	LOC120444834|XP_039480724.1|DSAN	LOC115634702|XP_030388440.1|SLEB
OG0009122	LOC120446657|XP_039483663.1|DSAN	LOC115634643|XP_030388360.1|SLEB
OG0009123	LOC120444418|XP_039479979.1|DSAN	LOC115634188|XP_030387635.1|SLEB
OG0009124	LOC120451071|XP_039490367.1|DSAN	LOC115633719|XP_030387047.1|SLEB
OG0009125	LOC120452433|XP_039492598.1|DSAN	LOC115633986|XP_030387369.1|SLEB
OG0009126	LOC120446195|XP_039482978.1|DSAN	LOC115629906|XP_030382375.1|SLEB
OG0009127	LOC120444498|XP_039480144.1|DSAN	LOC115633821|XP_030387167.1|SLEB
OG0009128	LOC120453509|XP_039494192.1|DSAN	LOC115634070|XP_030387477.1|SLEB
OG0009129	LOC120458383|XP_039501936.1|DSAN	LOC115628570|XP_030380638.1|SLEB
OG0009130	LOC120445871|XP_039482453.1|DSAN	LOC115630413|XP_030382811.1|SLEB
OG0009131	LOC120448840|XP_039486980.1|DSAN	LOC115620041|XP_030369019.1|SLEB
OG0009132	LOC120444437|XP_039480029.1|DSAN	LOC115629296|XP_030381604.1|SLEB
OG0009133	LOC120445911|XP_039482503.1|DSAN	LOC115619970|XP_030368866.1|SLEB
OG0009134	LOC120446403|XP_039483277.1|DSAN	LOC115623723|XP_030374111.1|SLEB
OG0009135	LOC120444161|XP_039479673.1|DSAN	LOC115628107|XP_030379950.1|SLEB
OG0009136	LOC120445196|XP_039481353.1|DSAN	LOC115634753|XP_030388504.1|SLEB
OG0009137	LOC120445480|XP_039481859.1|DSAN	LOC115634808|XP_030388580.1|SLEB
OG0009138	LOC120446432|XP_039483331.1|DSAN	LOC115634809|XP_030388581.1|SLEB
OG0009139	LOC120444503|XP_039480151.1|DSAN	LOC115632167|XP_030385058.1|SLEB
OG0009140	LOC120457715|XP_039501146.1|DSAN	LOC115633991|XP_030387374.1|SLEB
OG0009141	LOC120458490|XP_039502090.1|DSAN	LOC115634061|XP_030387465.1|SLEB
OG0009142	LOC120443750|XP_039478947.1|DSAN	LOC115634368|XP_030387892.1|SLEB
OG0009143	LOC120444540|XP_039480222.1|DSAN	LOC115633913|XP_030387282.1|SLEB
OG0009144	LOC120444545|XP_039480227.1|DSAN	LOC115634510|XP_030388137.1|SLEB
OG0009145	LOC120447193|XP_039484614.1|DSAN	LOC115624815|XP_030375521.1|SLEB
OG0009146	LOC120445579|XP_039482002.1|DSAN	LOC115622191|XP_030371944.1|SLEB
OG0009147	LOC120445562|XP_039481974.1|DSAN	LOC115634630|XP_030388346.1|SLEB
OG0009148	LOC120451590|XP_039491346.1|DSAN	LOC115629544|XP_030381889.1|SLEB
OG0009149	LOC120445535|XP_039481936.1|DSAN	LOC115634332|XP_030387852.1|SLEB
OG0009150	LOC120446490|XP_039483431.1|DSAN	LOC115621428|XP_030370943.1|SLEB
OG0009151	LOC120457774|XP_039501205.1|DSAN	LOC115634046|XP_030387449.1|SLEB
OG0009152	LOC120448244|XP_039486091.1|DSAN	LOC115633711|XP_030387032.1|SLEB
OG0009153	LOC120446312|XP_039483162.1|DSAN	LOC115633887|XP_030387250.1|SLEB
OG0009154	LOC120452473|XP_039492646.1|DSAN	LOC115620382|XP_030369450.1|SLEB
OG0009155	LOC120443898|XP_039479258.1|DSAN	LOC115634333|XP_030387849.1|SLEB
OG0009156	LOC120458907|XP_039502687.1|DSAN	LOC115626455|XP_030377694.1|SLEB
OG0009157	LOC120445796|XP_039482341.1|DSAN	LOC115626222|XP_030377381.1|SLEB
OG0009158	LOC120449433|XP_039487832.1|DSAN	LOC115624793|XP_030375496.1|SLEB
OG0009159	LOC120455455|XP_039497608.1|DSAN	LOC115627663|XP_030379265.1|SLEB
OG0009160	LOC120443943|XP_039479325.1|DSAN	LOC115626961|XP_030378336.1|SLEB
OG0009161	LOC120455344|XP_039497367.1|DSAN	LOC115626941|XP_030378317.1|SLEB
OG0009162	LOC120448412|XP_039486342.1|DSAN	LOC115632849|XP_030385967.1|SLEB
OG0009163	LOC120447688|XP_039485152.1|DSAN	LOC115632740|XP_030385847.1|SLEB
OG0009164	LOC120450140|XP_039488901.1|DSAN	LOC115622680|XP_030372558.1|SLEB
OG0009165	LOC120448580|XP_039486587.1|DSAN	LOC115632725|XP_030385831.1|SLEB
OG0009166	LOC120447741|XP_039485222.1|DSAN	LOC115632589|XP_030385674.1|SLEB
OG0009167	LOC120449340|XP_039487679.1|DSAN	LOC115622739|XP_030372642.1|SLEB
OG0009168	LOC120449344|XP_039487685.1|DSAN	LOC115622740|XP_030372644.1|SLEB
OG0009169	LOC120450220|XP_039489028.1|DSAN	LOC115632193|XP_030385098.1|SLEB
OG0009170	LOC120448588|XP_039486604.1|DSAN	LOC115632578|XP_030385659.1|SLEB
OG0009171	LOC120450354|XP_039489264.1|DSAN	LOC115632941|XP_030386097.1|SLEB
OG0009172	LOC120448167|XP_039485939.1|DSAN	LOC115624875|XP_030375580.1|SLEB
OG0009173	LOC120450096|XP_039488824.1|DSAN	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB
OG0009174	LOC120455845|XP_039498249.1|DSAN	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB
OG0009175	LOC120455538|XP_039497804.1|DSAN	LOC115628517|XP_030380529.1|SLEB
OG0009176	LOC120450644|XP_039489732.1|DSAN	LOC115623102|XP_030373167.1|SLEB
OG0009178	LOC120449365|XP_039487729.1|DSAN	LOC115622187|XP_030371938.1|SLEB
OG0009179	LOC120449194|XP_039487481.1|DSAN	LOC115632831|XP_030385945.1|SLEB
OG0009180	LOC120448837|XP_039486972.1|DSAN	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB
OG0009183	LOC120448408|XP_039486339.1|DSAN	LOC115624858|XP_030375563.1|SLEB
OG0009184	LOC120449668|XP_039488201.1|DSAN	LOC115632841|XP_030385958.1|SLEB
OG0009185	LOC120447442|XP_039484733.1|DSAN	LOC115632347|XP_030385313.1|SLEB
OG0009186	LOC120449955|XP_039488590.1|DSAN	LOC115620602|XP_030369778.1|SLEB
OG0009187	LOC120451242|XP_039490688.1|DSAN	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB
OG0009188	LOC120446577|XP_039483532.1|DSAN	LOC115633889|XP_030387254.1|SLEB
OG0009189	LOC120448208|XP_039486020.1|DSAN	LOC115622867|XP_030372813.1|SLEB
OG0009190	LOC120449893|XP_039488509.1|DSAN	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB
OG0009191	LOC120458636|XP_039502294.1|DSAN	LOC115634686|XP_030388409.1|SLEB
OG0009192	LOC120456655|XP_039499521.1|DSAN	LOC115631399|XP_030383985.1|SLEB
OG0009193	LOC120450962|XP_039490188.1|DSAN	LOC115625848|XP_030376913.1|SLEB
OG0009194	LOC120458933|XP_039502721.1|DSAN	LOC115630734|XP_030383249.1|SLEB
OG0009195	LOC120448699|XP_039486788.1|DSAN	LOC115623057|XP_030373096.1|SLEB
OG0009196	LOC120450074|XP_039488793.1|DSAN	LOC115622393|XP_030372177.1|SLEB
OG0009197	LOC120448114|XP_039485852.1|DSAN	LOC115631190|XP_030383741.1|SLEB
OG0009199	LOC120449106|XP_039487349.1|DSAN	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB
OG0009200	LOC120445698|XP_039482193.1|DSAN	LOC115620061|XP_030369061.1|SLEB
OG0009201	LOC120445288|XP_039481524.1|DSAN	LOC115624156|XP_030374616.1|SLEB
OG0009202	LOC120444747|XP_039480608.1|DSAN	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB
OG0009203	LOC120443789|XP_039479055.1|DSAN	LOC115624891|XP_030375599.1|SLEB
OG0009204	LOC120445728|XP_039482231.1|DSAN	LOC115633684|XP_030387001.1|SLEB
OG0009206	LOC120446048|XP_039482758.1|DSAN	LOC115634696|XP_030388434.1|SLEB
OG0009209	LOC120453990|XP_039494879.1|DSAN	LOC115623985|XP_030374416.1|SLEB
OG0009210	LOC120446567|XP_039483521.1|DSAN	LOC115624145|XP_030374605.1|SLEB
OG0009211	LOC120457778|XP_039501208.1|DSAN	LOC115628513|XP_030380523.1|SLEB
OG0009214	LOC120449951|XP_039488587.1|DSAN	LOC115623038|XP_030373075.1|SLEB
OG0009219	LOC120452293|XP_039492363.1|DSAN	LOC115625463|XP_030376371.1|SLEB
OG0009221	LOC120446249|XP_039483058.1|DSAN	LOC115632001|XP_030384790.1|SLEB
OG0009222	LOC120456526|XP_039499330.1|DSAN	LOC115627061|XP_030378468.1|SLEB
OG0009224	LOC120451957|XP_039491913.1|DSAN	LOC115623885|XP_030374297.1|SLEB
OG0009225	LOC120457349|XP_039500798.1|DSAN	LOC115626666|XP_030377948.1|SLEB
OG0009226	LOC120455437|XP_039497568.1|DSAN	LOC115627069|XP_030378477.1|SLEB
OG0009228	LOC120456205|XP_039498818.1|DSAN	LOC115626708|XP_030378002.1|SLEB
OG0009229	LOC120450778|XP_039489870.1|DSAN	LOC115623862|XP_030374267.1|SLEB
OG0009231	LOC120456982|XP_039500065.1|DSAN	LOC115629291|XP_030381591.1|SLEB
OG0009234	LOC120455042|XP_039496825.1|DSAN	LOC115628953|XP_030381089.1|SLEB, LOC115628954|XP_030381090.1|SLEB
OG0009236	LOC120448444|XP_039486392.1|DSAN	LOC115629997|XP_030382485.1|SLEB
OG0009237	LOC120456204|XP_039498821.1|DSAN	LOC115631396|XP_030383979.1|SLEB
OG0009238	LOC120448927|XP_039487096.1|DSAN	LOC115632079|XP_030384900.1|SLEB
OG0009239	LOC120448384|XP_039486301.1|DSAN	LOC115624571|XP_030375160.1|SLEB
OG0009241	LOC120452831|XP_039493190.1|DSAN	LOC115629053|XP_030381223.1|SLEB
OG0009242	LOC120457676|XP_039501101.1|DSAN	LOC115630261|XP_030382655.1|SLEB, LOC115630260|XP_030382654.1|SLEB, LOC115633490|XP_030386814.1|SLEB, LOC115633489|XP_030386813.1|SLEB, LOC115633491|XP_030386815.1|SLEB
OG0009242	LOC120457983|XP_039501411.1|DSAN	LOC115633494|XP_030386817.1|SLEB, LOC115630266|XP_030382659.1|SLEB, LOC115630299|XP_030382697.1|SLEB, LOC115630268|XP_030382662.1|SLEB, LOC115633496|XP_030386819.1|SLEB, LOC115630270|XP_030382664.1|SLEB, LOC115630262|XP_030382656.1|SLEB, LOC115633498|XP_030386822.1|SLEB, LOC115630339|XP_030382732.1|SLEB
OG0009243	LOC120445194|XP_039481394.1|DSAN	LOC115634615|XP_030388327.1|SLEB
OG0009245	LOC120452347|XP_039492454.1|DSAN	LOC115623860|XP_030374265.1|SLEB
OG0009248	LOC120456881|XP_039499913.1|DSAN	LOC115633351|XP_030386645.1|SLEB
OG0009249	LOC120458441|XP_039502019.1|DSAN	LOC115630736|XP_030383250.1|SLEB
OG0009251	LOC120455137|XP_039496975.1|DSAN	LOC115627567|XP_030379151.1|SLEB
OG0009252	LOC120454963|XP_039496678.1|DSAN	LOC115627021|XP_030378406.1|SLEB
OG0009253	LOC120455861|XP_039498265.1|DSAN	LOC115633232|XP_030386486.1|SLEB
OG0009254	LOC120456268|XP_039498927.1|DSAN	LOC115626921|XP_030378290.1|SLEB
OG0009255	LOC120455012|XP_039496770.1|DSAN	LOC115627459|XP_030378989.1|SLEB
OG0009256	LOC120456151|XP_039498715.1|DSAN	LOC115629585|XP_030381938.1|SLEB
OG0009257	LOC120455065|XP_039496851.1|DSAN	LOC115629785|XP_030382200.1|SLEB
OG0009258	LOC120456063|XP_039498587.1|DSAN	LOC115629862|XP_030382310.1|SLEB
OG0009259	LOC120457120|XP_039500271.1|DSAN	LOC115627394|XP_030378908.1|SLEB
OG0009260	LOC120456149|XP_039498710.1|DSAN	LOC115628878|XP_030380994.1|SLEB
OG0009261	LOC120457128|XP_039500299.1|DSAN	LOC115627222|XP_030378704.1|SLEB
OG0009262	LOC120456984|XP_039500067.1|DSAN	LOC115626915|XP_030378285.1|SLEB
OG0009263	LOC120456481|XP_039499279.1|DSAN	LOC115629656|XP_030382030.1|SLEB
OG0009264	LOC120455791|XP_039498182.1|DSAN	LOC115627957|XP_030379711.1|SLEB
OG0009265	LOC120456829|XP_039499811.1|DSAN	LOC115627956|XP_030379710.1|SLEB
OG0009266	LOC120443960|XP_039479351.1|DSAN	LOC115628569|XP_030380593.1|SLEB
OG0009267	LOC120443686|XP_039478860.1|DSAN	LOC115626256|XP_030377419.1|SLEB
OG0009268	LOC120447200|XP_039484630.1|DSAN	LOC115633716|XP_030387040.1|SLEB
OG0009269	LOC120453160|XP_039493653.1|DSAN	LOC115624062|XP_030374507.1|SLEB
OG0009270	LOC120445988|XP_039482655.1|DSAN	LOC115630259|XP_030382691.1|SLEB
OG0009271	LOC120457245|XP_039500566.1|DSAN	LOC115627247|XP_030378732.1|SLEB
OG0009272	LOC120450083|XP_039488810.1|DSAN	LOC115627686|XP_030379326.1|SLEB
OG0009273	LOC120450407|XP_039489340.1|DSAN	LOC115631928|XP_030384640.1|SLEB
OG0009274	LOC120450260|XP_039489084.1|DSAN	LOC115632693|XP_030385790.1|SLEB
OG0009275	LOC120456771|XP_039499702.1|DSAN	LOC115629706|XP_030382086.1|SLEB
OG0009276	LOC120447007|XP_039484248.1|DSAN	LOC115633917|XP_030387285.1|SLEB
OG0009277	LOC120457165|XP_039500377.1|DSAN	LOC115627937|XP_030379689.1|SLEB
OG0009278	LOC120456756|XP_039499684.1|DSAN	LOC115627768|XP_030379424.1|SLEB
OG0009279	LOC120458542|XP_039502155.1|DSAN	LOC115626007|XP_030377115.1|SLEB
OG0009280	LOC120456683|XP_039499575.1|DSAN	LOC115629605|XP_030381961.1|SLEB
OG0009281	LOC120456832|XP_039499815.1|DSAN	LOC115629530|XP_030381866.1|SLEB
OG0009282	LOC120443884|XP_039479237.1|DSAN	LOC115632035|XP_030384860.1|SLEB
OG0009283	LOC120458872|XP_039502639.1|DSAN	LOC115631662|XP_030384336.1|SLEB
OG0009284	LOC120449552|XP_039488015.1|DSAN	LOC115633899|XP_030387264.1|SLEB
OG0009286	LOC120449274|XP_039487591.1|DSAN	LOC115632960|XP_030386120.1|SLEB
OG0009287	LOC120450374|XP_039489296.1|DSAN	LOC115622605|XP_030372463.1|SLEB
OG0009288	LOC120455433|XP_039497563.1|DSAN	LOC115627546|XP_030379121.1|SLEB
OG0009289	LOC120454837|XP_039496250.1|DSAN	LOC115627841|XP_030379553.1|SLEB
OG0009290	LOC120457766|XP_039501197.1|DSAN	LOC115633763|XP_030387101.1|SLEB
OG0009291	LOC120454840|XP_039496263.1|DSAN	LOC115627842|XP_030379557.1|SLEB
OG0009292	LOC120456206|XP_039498819.1|DSAN	LOC115626844|XP_030378192.1|SLEB
OG0009293	LOC120456197|XP_039498811.1|DSAN	LOC115626985|XP_030378360.1|SLEB
OG0009294	LOC120445943|XP_039482543.1|DSAN	LOC115634629|XP_030388345.1|SLEB
OG0009295	LOC120455676|XP_039498014.1|DSAN	LOC115629284|XP_030381578.1|SLEB
OG0009296	LOC120451392|XP_039490991.1|DSAN	LOC115624097|XP_030374546.1|SLEB
OG0009297	LOC120452457|XP_039492621.1|DSAN	LOC115624005|XP_030374436.1|SLEB
OG0009298	LOC120452082|XP_039492079.1|DSAN	LOC115624268|XP_030374754.1|SLEB, LOC115624241|XP_030374719.1|SLEB
OG0009299	LOC120452439|XP_039492601.1|DSAN	LOC115623381|XP_030373538.1|SLEB
OG0009300	LOC120451386|XP_039490981.1|DSAN	LOC115623380|XP_030373535.1|SLEB
OG0009301	LOC120453456|XP_039494106.1|DSAN	LOC115625372|XP_030376269.1|SLEB
OG0009302	LOC120452173|XP_039492215.1|DSAN	LOC115623817|XP_030374220.1|SLEB
OG0009303	LOC120452747|XP_039493056.1|DSAN	LOC115623936|XP_030374357.1|SLEB
OG0009304	LOC120453983|XP_039494872.1|DSAN	LOC115623791|XP_030374193.1|SLEB
OG0009305	LOC120452307|XP_039492386.1|DSAN	LOC115625377|XP_030376274.1|SLEB
OG0009306	LOC120455836|XP_039498240.1|DSAN	LOC115626897|XP_030378266.1|SLEB
OG0009307	LOC120450942|XP_039490145.1|DSAN	LOC115624350|XP_030374867.1|SLEB
OG0009308	LOC120452116|XP_039492128.1|DSAN	LOC115623830|XP_030374235.1|SLEB
OG0009309	LOC120453731|XP_039494495.1|DSAN	LOC115624339|XP_030374851.1|SLEB
OG0009310	LOC120453030|XP_039493484.1|DSAN	LOC115623656|XP_030373973.1|SLEB
OG0009311	LOC120454029|XP_039494954.1|DSAN	LOC115624159|XP_030374615.1|SLEB
OG0009312	LOC120453955|XP_039494836.1|DSAN	LOC115623650|XP_030373963.1|SLEB
OG0009313	LOC120450911|XP_039490099.1|DSAN	LOC115624074|XP_030374521.1|SLEB
OG0009314	LOC120454628|XP_039496035.1|DSAN	LOC115625239|XP_030376089.1|SLEB
OG0009315	LOC120450826|XP_039489941.1|DSAN	LOC115623465|XP_030373686.1|SLEB
OG0009316	LOC120454573|XP_039495906.1|DSAN	LOC115624048|XP_030374488.1|SLEB
OG0009317	LOC120451903|XP_039491846.1|DSAN	LOC115620331|XP_030369387.1|SLEB
OG0009318	LOC120454664|XP_039496108.1|DSAN	LOC115623391|XP_030373557.1|SLEB
OG0009319	LOC120454613|XP_039496009.1|DSAN	LOC115624414|XP_030375010.1|SLEB
OG0009320	LOC120452499|XP_039492684.1|DSAN	LOC115625443|XP_030376351.1|SLEB
OG0009321	LOC120452097|XP_039492106.1|DSAN	LOC115625446|XP_030376354.1|SLEB
OG0009322	LOC120452550|XP_039492758.1|DSAN	LOC115623575|XP_030373833.1|SLEB
OG0009323	LOC120453489|XP_039494160.1|DSAN	LOC115623498|XP_030373736.1|SLEB
OG0009324	LOC120451775|XP_039491640.1|DSAN	LOC115624189|XP_030374647.1|SLEB
OG0009325	LOC120453258|XP_039493813.1|DSAN	LOC115620908|XP_030370261.1|SLEB
OG0009326	LOC120452424|XP_039492585.1|DSAN	LOC115625484|XP_030376392.1|SLEB
OG0009327	LOC120453650|XP_039494377.1|DSAN	LOC115620800|XP_030370083.1|SLEB
OG0009328	LOC120452990|XP_039493425.1|DSAN	LOC115621528|XP_030371054.1|SLEB
OG0009329	LOC120453949|XP_039494828.1|DSAN	LOC115621397|XP_030370898.1|SLEB
OG0009330	LOC120453903|XP_039494763.1|DSAN	LOC115620744|XP_030369997.1|SLEB
OG0009331	LOC120451684|XP_039491501.1|DSAN	LOC115621614|XP_030371166.1|SLEB, LOC115621218|XP_030370661.1|SLEB
OG0009332	LOC120454368|XP_039495531.1|DSAN	LOC115621887|XP_030371575.1|SLEB
OG0009333	LOC120451439|XP_039491048.1|DSAN	LOC115620322|XP_030369375.1|SLEB
OG0009334	LOC120452666|XP_039492938.1|DSAN	LOC115620276|XP_030369309.1|SLEB
OG0009335	LOC120451001|XP_039490247.1|DSAN	LOC115620451|XP_030369542.1|SLEB
OG0009336	LOC120452583|XP_039492805.1|DSAN	LOC115621384|XP_030370875.1|SLEB
OG0009337	LOC120457317|XP_039500753.1|DSAN	LOC115629920|XP_030382384.1|SLEB
OG0009338	LOC120454088|XP_039495032.1|DSAN	LOC115620638|XP_030369835.1|SLEB
OG0009339	LOC120454165|XP_039495168.1|DSAN	LOC115621037|XP_030370419.1|SLEB
OG0009340	LOC120451982|XP_039491944.1|DSAN	LOC115620460|XP_030369551.1|SLEB
OG0009341	LOC120454401|XP_039495595.1|DSAN	LOC115620886|XP_030370226.1|SLEB
OG0009342	LOC120454140|XP_039495131.1|DSAN	LOC115621475|XP_030370995.1|SLEB
OG0009343	LOC120453309|XP_039493899.1|DSAN	LOC115621044|XP_030370426.1|SLEB
OG0009344	LOC120454212|XP_039495242.1|DSAN	LOC115620463|XP_030369554.1|SLEB
OG0009345	LOC120451324|XP_039490830.1|DSAN	LOC115621814|XP_030371460.1|SLEB
OG0009346	LOC120453491|XP_039494162.1|DSAN	LOC115621423|XP_030370935.1|SLEB
OG0009347	LOC120452636|XP_039492882.1|DSAN	LOC115621435|XP_030370949.1|SLEB
OG0009348	LOC120454683|XP_039496134.1|DSAN	LOC115620228|XP_030369229.1|SLEB
OG0009349	LOC120452752|XP_039493062.1|DSAN	LOC115620778|XP_030370047.1|SLEB
OG0009350	LOC120452938|XP_039493354.1|DSAN	LOC115621388|XP_030370882.1|SLEB
OG0009351	LOC120452925|XP_039493323.1|DSAN	LOC115621133|XP_030370545.1|SLEB
OG0009352	LOC120454078|XP_039495021.1|DSAN	LOC115621299|XP_030370767.1|SLEB
OG0009353	LOC120451891|XP_039491832.1|DSAN	LOC115621667|XP_030371236.1|SLEB
OG0009354	LOC120447822|XP_039485339.1|DSAN	LOC115631303|XP_030383878.1|SLEB
OG0009355	LOC120458277|XP_039501804.1|DSAN	LOC115628527|XP_030380547.1|SLEB
OG0009356	LOC120443798|XP_039479064.1|DSAN	LOC115631344|XP_030383921.1|SLEB
OG0009357	LOC120452999|XP_039493479.1|DSAN	LOC115631809|XP_030384506.1|SLEB
OG0009358	LOC120443814|XP_039479089.1|DSAN	LOC115631117|XP_030383638.1|SLEB
OG0009359	LOC120443813|XP_039479087.1|DSAN	LOC115631116|XP_030383636.1|SLEB
OG0009360	LOC120445013|XP_039481016.1|DSAN	LOC115631498|XP_030384118.1|SLEB
OG0009361	LOC120458460|XP_039502044.1|DSAN	LOC115631499|XP_030384119.1|SLEB
OG0009362	LOC120451609|XP_039491381.1|DSAN	LOC115631862|XP_030384571.1|SLEB
OG0009363	LOC120456928|XP_039500002.1|DSAN	LOC115630931|XP_030383358.1|SLEB
OG0009364	LOC120458507|XP_039502109.1|DSAN	LOC115631815|XP_030384511.1|SLEB
OG0009365	LOC120458199|XP_039501706.1|DSAN	LOC115630419|XP_030382815.1|SLEB
OG0009366	LOC120458879|XP_039502650.1|DSAN	LOC115630680|XP_030383186.1|SLEB
OG0009367	LOC120458589|XP_039502224.1|DSAN	LOC115631136|XP_030383664.1|SLEB
OG0009368	LOC120455458|XP_039497615.1|DSAN	LOC115631698|XP_030384386.1|SLEB
OG0009369	LOC120454189|XP_039495211.1|DSAN	LOC115631669|XP_030384343.1|SLEB
OG0009370	LOC120457691|XP_039501121.1|DSAN	LOC115630704|XP_030383217.1|SLEB
OG0009371	LOC120457802|XP_039501233.1|DSAN	LOC115630670|XP_030383174.1|SLEB
OG0009372	LOC120454245|XP_039495299.1|DSAN	LOC115631674|XP_030384348.1|SLEB
OG0009373	LOC120447229|XP_039484688.1|DSAN	LOC115630498|XP_030382948.1|SLEB
OG0009374	LOC120445528|XP_039481924.1|DSAN	LOC115631129|XP_030383655.1|SLEB
