Orthogroup	DSAN.longest_only	DFIC.longest_only
OG0008944	LOC120454954|XP_039496667.1|DSAN	LOC108094612|XP_017050776.1|DFIC
OG0008945	LOC120457420|XP_039500952.1|DSAN	LOC108097281|XP_017054971.1|DFIC
OG0008946	LOC120455129|XP_039496955.1|DSAN	LOC108091202|XP_017045774.1|DFIC
OG0008947	LOC120455596|XP_039497904.1|DSAN	LOC108097043|XP_017054563.1|DFIC
OG0008948	LOC120455339|XP_039497355.1|DSAN	LOC108092823|XP_017048115.1|DFIC
OG0008949	LOC120448387|XP_039486309.1|DSAN	LOC108093053|XP_017048449.1|DFIC
OG0008950	LOC120456961|XP_039500040.1|DSAN	LOC108097196|XP_017054830.1|DFIC
OG0008951	LOC120447788|XP_039485280.1|DSAN	LOC108089351|XP_017043020.1|DFIC
OG0008952	LOC120454993|XP_039496727.1|DSAN	LOC108097901|XP_017055927.1|DFIC
OG0008953	LOC120448494|XP_039486457.1|DSAN	LOC108088741|XP_017042178.1|DFIC
OG0008954	LOC120457184|XP_039500450.1|DSAN	LOC108098437|XP_017056817.1|DFIC
OG0008955	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN	LOC108089345|XP_017043015.1|DFIC
OG0008956	LOC120456298|XP_039498982.1|DSAN	LOC108100171|XP_017059428.1|DFIC
OG0008957	LOC120449333|XP_039487666.1|DSAN	LOC108086951|XP_017039553.1|DFIC
OG0008958	LOC120447443|XP_039484734.1|DSAN	LOC108088879|XP_017042363.1|DFIC
OG0008959	LOC120449466|XP_039487871.1|DSAN	LOC108100230|XP_017059497.1|DFIC
OG0008960	LOC120447547|XP_039484928.1|DSAN	LOC108100409|XP_017059785.1|DFIC
OG0008961	LOC120446454|XP_039483383.1|DSAN	LOC108090612|XP_017044872.1|DFIC
OG0008962	LOC120456215|XP_039498831.1|DSAN	LOC108097892|XP_017055920.1|DFIC
OG0008963	LOC120457035|XP_039500136.1|DSAN	LOC108097897|XP_017055924.1|DFIC
OG0008964	LOC120455913|XP_039498357.1|DSAN	LOC108097359|XP_017055088.1|DFIC
OG0008965	LOC120452492|XP_039492678.1|DSAN	LOC108089221|XP_017042865.1|DFIC
OG0008966	LOC120451080|XP_039490379.1|DSAN	LOC108101360|XP_017061160.1|DFIC
OG0008967	LOC120449710|XP_039488260.1|DSAN	LOC108100151|XP_017059397.1|DFIC
OG0008968	LOC120458722|XP_039502406.1|DSAN	LOC108094118|XP_017050029.1|DFIC
OG0008969	LOC120458645|XP_039502308.1|DSAN	LOC108095171|XP_017051628.1|DFIC
OG0008970	LOC120458265|XP_039501789.1|DSAN	LOC108095192|XP_017051684.1|DFIC
OG0008971	LOC120448561|XP_039486551.1|DSAN	LOC108088949|XP_017042459.1|DFIC
OG0008972	LOC120449917|XP_039488544.1|DSAN	LOC108093269|XP_017048737.1|DFIC
OG0008973	LOC120449980|XP_039488623.1|DSAN	LOC108096192|XP_017053065.1|DFIC
OG0008974	LOC120453918|XP_039494787.1|DSAN	LOC108088377|XP_017041613.1|DFIC
OG0008974	LOC120453922|XP_039494791.1|DSAN	LOC108088372|XP_017041606.1|DFIC
OG0008975	LOC120444125|XP_039479621.1|DSAN	LOC108090632|XP_017044900.1|DFIC
OG0008976	LOC120449406|XP_039487793.1|DSAN	LOC108088353|XP_017041589.1|DFIC
OG0008977	LOC120453120|XP_039493602.1|DSAN	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	LOC120453548|XP_039494238.1|DSAN	LOC108099989|XP_017059175.1|DFIC
OG0008979	LOC120444027|XP_039479467.1|DSAN	LOC108092658|XP_017047808.1|DFIC
OG0008980	LOC120445642|XP_039482117.1|DSAN	LOC108090791|XP_017045127.1|DFIC, LOC108090635|XP_017044901.1|DFIC
OG0008980	LOC120447184|XP_039484606.1|DSAN	LOC108087629|XP_017040575.1|DFIC
OG0008983	LOC120445955|XP_039482576.1|DSAN	LOC108090978|XP_017045422.1|DFIC
OG0008985	LOC120448644|XP_039486705.1|DSAN	LOC108089358|XP_017043025.1|DFIC
OG0008986	LOC120451869|XP_039491810.1|DSAN	LOC108091789|XP_017046637.1|DFIC
OG0008987	LOC120453440|XP_039494085.1|DSAN	LOC108089867|XP_017043804.1|DFIC
OG0008988	LOC120452673|XP_039492949.1|DSAN	LOC108092124|XP_017047115.1|DFIC
OG0008989	LOC120454972|XP_039496688.1|DSAN	LOC108097192|XP_017054826.1|DFIC
OG0008990	LOC120449780|XP_039488354.1|DSAN	LOC108087412|XP_017040240.1|DFIC
OG0008992	LOC120451451|XP_039491064.1|DSAN	LOC108096843|XP_017054246.1|DFIC
OG0008993	LOC120448544|XP_039486525.1|DSAN	LOC108100565|XP_017060031.1|DFIC
OG0008994	LOC120455745|XP_039498105.1|DSAN	LOC108092716|XP_017047933.1|DFIC
OG0008995	LOC120446209|XP_039482998.1|DSAN	LOC108090947|XP_017045371.1|DFIC
OG0008996	LOC120455963|XP_039498441.1|DSAN	LOC108094666|XP_017050866.1|DFIC
OG0008997	LOC120455412|XP_039497491.1|DSAN	LOC108092841|XP_017048136.1|DFIC
OG0008999	LOC120455677|XP_039498022.1|DSAN	LOC108094224|XP_017050174.1|DFIC
OG0009000	LOC120454958|XP_039496670.1|DSAN	LOC108095347|XP_017051916.1|DFIC
OG0009001	LOC120444446|XP_039480040.1|DSAN	LOC108101202|XP_017060938.1|DFIC
OG0009002	LOC120454604|XP_039495997.1|DSAN	LOC108087962|XP_017041045.1|DFIC
OG0009003	LOC120448424|XP_039486358.1|DSAN	LOC108089339|XP_017043009.1|DFIC
OG0009004	LOC120457730|XP_039501164.1|DSAN	LOC108086389|XP_017038780.1|DFIC
OG0009005	LOC120444080|XP_039479533.1|DSAN	LOC108100862|XP_017060430.1|DFIC
OG0009006	LOC120453289|XP_039493852.1|DSAN	LOC108093368|XP_017048878.1|DFIC
OG0009007	LOC120449210|XP_039487511.1|DSAN	LOC108093955|XP_017049847.1|DFIC
OG0009008	LOC120451603|XP_039491368.1|DSAN	LOC108101090|XP_017060782.1|DFIC
OG0009009	LOC120447909|XP_039485493.1|DSAN	LOC108100505|XP_017059945.1|DFIC
OG0009010	LOC120448325|XP_039486209.1|DSAN	LOC108089033|XP_017042619.1|DFIC
OG0009011	LOC120450205|XP_039489006.1|DSAN	LOC108100358|XP_017059680.1|DFIC
OG0009012	LOC120446153|XP_039482916.1|DSAN	LOC108101324|XP_017061125.1|DFIC
OG0009013	LOC120455626|XP_039497943.1|DSAN	LOC108097080|XP_017054611.1|DFIC
OG0009014	LOC120450232|XP_039489044.1|DSAN	LOC108089380|XP_017043052.1|DFIC
OG0009015	LOC120449554|XP_039488017.1|DSAN	LOC108088247|XP_017041453.1|DFIC
OG0009016	LOC120448425|XP_039486359.1|DSAN	LOC108096370|XP_017053411.1|DFIC
OG0009017	LOC120455697|XP_039498042.1|DSAN	LOC108092514|XP_017047624.1|DFIC
OG0009018	LOC120454823|XP_039496213.1|DSAN	LOC108098407|XP_017056787.1|DFIC
OG0009019	LOC120454913|XP_039496544.1|DSAN	LOC108098401|XP_017056769.1|DFIC
OG0009020	LOC120451249|XP_039490705.1|DSAN	LOC108097214|XP_017054854.1|DFIC
OG0009021	LOC120451133|XP_039490480.1|DSAN	LOC108091395|XP_017046069.1|DFIC
OG0009022	LOC120454028|XP_039494952.1|DSAN	LOC108087393|XP_017040225.1|DFIC
OG0009023	LOC120454292|XP_039495419.1|DSAN	LOC108088379|XP_017041615.1|DFIC
OG0009024	LOC120451147|XP_039490508.1|DSAN	LOC108099462|XP_017058500.1|DFIC
OG0009025	LOC120451398|XP_039490998.1|DSAN	LOC108087973|XP_017041061.1|DFIC
OG0009026	LOC120453341|XP_039493941.1|DSAN	LOC108092160|XP_017047169.1|DFIC
OG0009027	LOC120444593|XP_039480301.1|DSAN	LOC108087805|XP_017040851.1|DFIC
OG0009028	LOC120449113|XP_039487357.1|DSAN	LOC108087446|XP_017040290.1|DFIC
OG0009029	LOC120453214|XP_039493742.1|DSAN	LOC108088129|XP_017041279.1|DFIC
OG0009030	LOC120458234|XP_039501753.1|DSAN	LOC108101325|XP_017061122.1|DFIC
OG0009031	LOC120453178|XP_039493673.1|DSAN	LOC108093551|XP_017049136.1|DFIC
OG0009032	LOC120453179|XP_039493674.1|DSAN	LOC108093552|XP_017049137.1|DFIC
OG0009033	LOC120458386|XP_039501939.1|DSAN	LOC108100891|XP_017060489.1|DFIC
OG0009034	LOC120458534|XP_039502145.1|DSAN	LOC108094546|XP_017050644.1|DFIC
OG0009035	LOC120458516|XP_039502123.1|DSAN	LOC108101251|XP_017060996.1|DFIC
OG0009036	LOC120455118|XP_039496947.1|DSAN	LOC108090900|XP_017045300.1|DFIC
OG0009037	LOC120447957|XP_039485585.1|DSAN	LOC108092444|XP_017047514.1|DFIC
OG0009038	LOC120452652|XP_039492904.1|DSAN	LOC108088521|XP_017041849.1|DFIC
OG0009039	LOC120453790|XP_039494594.1|DSAN	LOC108096705|XP_017054032.1|DFIC
OG0009040	LOC120445300|XP_039481537.1|DSAN	LOC108086692|XP_017039177.1|DFIC
OG0009041	LOC120451716|XP_039491553.1|DSAN	LOC108088016|XP_017041117.1|DFIC
OG0009042	LOC120458436|XP_039502013.1|DSAN	LOC108089974|XP_017043964.1|DFIC
OG0009043	LOC120446140|XP_039482899.1|DSAN	LOC108092731|XP_017047948.1|DFIC
OG0009044	LOC120453330|XP_039493927.1|DSAN	LOC108089857|XP_017043791.1|DFIC
OG0009045	LOC120452955|XP_039493374.1|DSAN	LOC108091816|XP_017046676.1|DFIC
OG0009046	LOC120450460|XP_039489413.1|DSAN	LOC108093580|XP_017049191.1|DFIC
OG0009047	LOC120458942|XP_039502730.1|DSAN	LOC108094203|XP_017050147.1|DFIC
OG0009048	LOC120458889|XP_039502662.1|DSAN	LOC108092725|XP_017047943.1|DFIC
OG0009049	LOC120453656|XP_039494384.1|DSAN	LOC108097663|XP_017055602.1|DFIC
OG0009050	LOC120444157|XP_039479670.1|DSAN	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC120447211|XP_039484657.1|DSAN	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC120453522|XP_039494203.1|DSAN	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC120451846|XP_039491757.1|DSAN	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC120452573|XP_039492789.1|DSAN	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC120446826|XP_039483941.1|DSAN	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC120444723|XP_039480576.1|DSAN	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC120449319|XP_039487650.1|DSAN	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC120454839|XP_039496257.1|DSAN	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC120449037|XP_039487255.1|DSAN	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC120454488|XP_039495768.1|DSAN	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC120444977|XP_039480934.1|DSAN	LOC108093934|XP_017049801.1|DFIC
OG0009062	LOC120444323|XP_039479806.1|DSAN	LOC108090343|XP_017044448.1|DFIC
OG0009063	LOC120444904|XP_039480828.1|DSAN	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	LOC120446448|XP_039483371.1|DSAN	LOC108087730|XP_017040739.1|DFIC
OG0009065	LOC120451513|XP_039491206.1|DSAN	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC120448864|XP_039487011.1|DSAN	LOC108087552|XP_017040462.1|DFIC
OG0009067	LOC120450510|XP_039489498.1|DSAN	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC120444085|XP_039479542.1|DSAN	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC120458913|XP_039502694.1|DSAN	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC120455973|XP_039498460.1|DSAN	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC120454584|XP_039495947.1|DSAN	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC120452360|XP_039492469.1|DSAN	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC120453547|XP_039494234.1|DSAN	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC120453864|XP_039494702.1|DSAN	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC120450900|XP_039490082.1|DSAN	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC120454358|XP_039495513.1|DSAN	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC120453293|XP_039493857.1|DSAN	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC120452224|XP_039492284.1|DSAN	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC120453382|XP_039493993.1|DSAN	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC120452953|XP_039493373.1|DSAN	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC120452862|XP_039493241.1|DSAN	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC120452353|XP_039492461.1|DSAN	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC120456173|XP_039498773.1|DSAN	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC120451615|XP_039491389.1|DSAN	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC120453785|XP_039494569.1|DSAN	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC120451606|XP_039491374.1|DSAN	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC120452718|XP_039493018.1|DSAN	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC120454077|XP_039495020.1|DSAN	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC120454899|XP_039496504.1|DSAN	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC120453588|XP_039494282.1|DSAN	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC120454031|XP_039494958.1|DSAN	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC120451808|XP_039491698.1|DSAN	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC120451141|XP_039490496.1|DSAN	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC120453730|XP_039494492.1|DSAN	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC120453286|XP_039493847.1|DSAN	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC120452544|XP_039492753.1|DSAN	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC120452648|XP_039492900.1|DSAN	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC120454589|XP_039495973.1|DSAN	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC120450829|XP_039489946.1|DSAN	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC120450738|XP_039489795.1|DSAN	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC120451858|XP_039491796.1|DSAN	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC120456193|XP_039498810.1|DSAN	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC120455537|XP_039497787.1|DSAN	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC120458345|XP_039501896.1|DSAN	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC120458477|XP_039502071.1|DSAN	LOC108101391|XP_017061199.1|DFIC
OG0009106	LOC120458354|XP_039501904.1|DSAN	LOC108094183|XP_017050133.1|DFIC
OG0009107	LOC120457182|XP_039500418.1|DSAN	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC120453699|XP_039494454.1|DSAN	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC120458855|XP_039502616.1|DSAN	LOC108094521|XP_017050612.1|DFIC
OG0009110	LOC120455468|XP_039497627.1|DSAN	LOC108091402|XP_017046082.1|DFIC
OG0009111	LOC120449577|XP_039488065.1|DSAN	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC120443868|XP_039479169.1|DSAN	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC120443891|XP_039479252.1|DSAN	LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC120454209|XP_039495243.1|DSAN	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC120443689|XP_039478863.1|DSAN	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC120453879|XP_039494730.1|DSAN	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC120458884|XP_039502654.1|DSAN	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC120456272|XP_039498934.1|DSAN	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC120458056|XP_039501499.1|DSAN	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC120450050|XP_039488740.1|DSAN	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC120444834|XP_039480724.1|DSAN	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC120446657|XP_039483663.1|DSAN	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC120444418|XP_039479979.1|DSAN	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC120451071|XP_039490367.1|DSAN	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC120452433|XP_039492598.1|DSAN	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC120446195|XP_039482978.1|DSAN	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC120444498|XP_039480144.1|DSAN	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC120453509|XP_039494192.1|DSAN	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC120458383|XP_039501936.1|DSAN	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC120445871|XP_039482453.1|DSAN	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC120448840|XP_039486980.1|DSAN	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC120444437|XP_039480029.1|DSAN	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC120445911|XP_039482503.1|DSAN	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC120446403|XP_039483277.1|DSAN	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC120444161|XP_039479673.1|DSAN	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC120445196|XP_039481353.1|DSAN	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC120445480|XP_039481859.1|DSAN	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC120446432|XP_039483331.1|DSAN	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC120444503|XP_039480151.1|DSAN	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC120457715|XP_039501146.1|DSAN	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC120458490|XP_039502090.1|DSAN	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC120443750|XP_039478947.1|DSAN	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC120444540|XP_039480222.1|DSAN	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC120444545|XP_039480227.1|DSAN	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC120447193|XP_039484614.1|DSAN	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC120445579|XP_039482002.1|DSAN	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC120445562|XP_039481974.1|DSAN	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC120451590|XP_039491346.1|DSAN	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC120445535|XP_039481936.1|DSAN	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC120446490|XP_039483431.1|DSAN	LOC108094849|XP_017051144.1|DFIC
OG0009151	LOC120457774|XP_039501205.1|DSAN	LOC108086464|XP_017038879.1|DFIC
OG0009152	LOC120448244|XP_039486091.1|DSAN	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC120446312|XP_039483162.1|DSAN	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC120452473|XP_039492646.1|DSAN	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC120443898|XP_039479258.1|DSAN	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC120458907|XP_039502687.1|DSAN	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC120445796|XP_039482341.1|DSAN	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC120449433|XP_039487832.1|DSAN	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC120455455|XP_039497608.1|DSAN	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC120443943|XP_039479325.1|DSAN	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC120455344|XP_039497367.1|DSAN	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC120448412|XP_039486342.1|DSAN	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC120447688|XP_039485152.1|DSAN	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC120450140|XP_039488901.1|DSAN	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC120448580|XP_039486587.1|DSAN	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC120447741|XP_039485222.1|DSAN	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC120449340|XP_039487679.1|DSAN	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC120449344|XP_039487685.1|DSAN	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC120450220|XP_039489028.1|DSAN	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC120448588|XP_039486604.1|DSAN	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC120450354|XP_039489264.1|DSAN	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC120448167|XP_039485939.1|DSAN	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC120450096|XP_039488824.1|DSAN	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC120455845|XP_039498249.1|DSAN	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC120455538|XP_039497804.1|DSAN	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC120450644|XP_039489732.1|DSAN	LOC108086934|XP_017039532.1|DFIC
OG0009178	LOC120449365|XP_039487729.1|DSAN	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC120449194|XP_039487481.1|DSAN	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC120448837|XP_039486972.1|DSAN	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC120449598|XP_039488099.1|DSAN	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC120450355|XP_039489265.1|DSAN	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC120448408|XP_039486339.1|DSAN	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC120449668|XP_039488201.1|DSAN	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC120447442|XP_039484733.1|DSAN	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC120449955|XP_039488590.1|DSAN	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC120451242|XP_039490688.1|DSAN	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC120446577|XP_039483532.1|DSAN	LOC108093903|XP_017049751.1|DFIC
OG0009189	LOC120448208|XP_039486020.1|DSAN	LOC108089626|XP_017043479.1|DFIC
OG0009190	LOC120449893|XP_039488509.1|DSAN	LOC108100089|XP_017059324.1|DFIC
OG0009191	LOC120458636|XP_039502294.1|DSAN	LOC108096954|XP_017054410.1|DFIC
OG0009192	LOC120456655|XP_039499521.1|DSAN	LOC108097745|XP_017055743.1|DFIC
OG0009193	LOC120450962|XP_039490188.1|DSAN	LOC108090053|XP_017044050.1|DFIC
OG0009194	LOC120458933|XP_039502721.1|DSAN	LOC108101484|XP_017061321.1|DFIC
OG0009195	LOC120448699|XP_039486788.1|DSAN	LOC108089698|XP_017043535.1|DFIC
OG0009196	LOC120450074|XP_039488793.1|DSAN	LOC108089768|XP_017043648.1|DFIC
OG0009197	LOC120448114|XP_039485852.1|DSAN	LOC108093222|XP_017048682.1|DFIC
OG0009198	LOC120448850|XP_039486991.1|DSAN	LOC108096469|XP_017053572.1|DFIC
OG0009199	LOC120449106|XP_039487349.1|DSAN	LOC108099741|XP_017058855.1|DFIC
OG0009200	LOC120445698|XP_039482193.1|DSAN	LOC108096852|XP_017054257.1|DFIC
OG0009201	LOC120445288|XP_039481524.1|DSAN	LOC108090507|XP_017044712.1|DFIC
OG0009202	LOC120444747|XP_039480608.1|DSAN	LOC108101810|XP_017061775.1|DFIC
OG0009203	LOC120443789|XP_039479055.1|DSAN	LOC108094237|XP_017050184.1|DFIC
OG0009204	LOC120445728|XP_039482231.1|DSAN	LOC108094783|XP_017051046.1|DFIC
OG0009205	LOC120445899|XP_039482487.1|DSAN	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	LOC120446048|XP_039482758.1|DSAN	LOC108086744|XP_017039273.1|DFIC
OG0009207	LOC120452250|XP_039492311.1|DSAN	LOC108096320|XP_017053336.1|DFIC
OG0009209	LOC120453990|XP_039494879.1|DSAN	LOC108087091|XP_017039761.1|DFIC
OG0009210	LOC120446567|XP_039483521.1|DSAN	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
OG0009211	LOC120457778|XP_039501208.1|DSAN	LOC108089909|XP_017043876.1|DFIC
OG0009212	LOC120456043|XP_039498550.1|DSAN, LOC120455958|XP_039498434.1|DSAN, LOC120455914|XP_039498358.1|DSAN	LOC108094580|XP_017050686.1|DFIC
OG0009214	LOC120449951|XP_039488587.1|DSAN	LOC108099022|XP_017057747.1|DFIC
OG0009215	LOC120446077|XP_039482791.1|DSAN	LOC108087642|XP_017040595.1|DFIC
OG0009215	LOC120446693|XP_039483724.1|DSAN	LOC108087644|XP_017040597.1|DFIC
OG0009219	LOC120452293|XP_039492363.1|DSAN	LOC108086809|XP_017039337.1|DFIC
OG0009221	LOC120446249|XP_039483058.1|DSAN	LOC108089196|XP_017042829.1|DFIC
OG0009222	LOC120456526|XP_039499330.1|DSAN	LOC108094659|XP_017050858.1|DFIC
OG0009224	LOC120451957|XP_039491913.1|DSAN	LOC108091759|XP_017046592.1|DFIC
OG0009225	LOC120457349|XP_039500798.1|DSAN	LOC108097253|XP_017054922.1|DFIC
OG0009228	LOC120456205|XP_039498818.1|DSAN	LOC108098095|XP_017056290.1|DFIC
OG0009229	LOC120450778|XP_039489870.1|DSAN	LOC108098584|XP_017057113.1|DFIC
OG0009231	LOC120456982|XP_039500065.1|DSAN	LOC108094725|XP_017050960.1|DFIC
OG0009232	LOC120457289|XP_039500673.1|DSAN	LOC108086501|XP_017038915.1|DFIC
OG0009234	LOC120455042|XP_039496825.1|DSAN	LOC108097234|XP_017054892.1|DFIC
OG0009236	LOC120448444|XP_039486392.1|DSAN	LOC108089392|XP_017043064.1|DFIC
OG0009237	LOC120456204|XP_039498821.1|DSAN	LOC108089278|XP_017042946.1|DFIC
OG0009238	LOC120448927|XP_039487096.1|DSAN	LOC108100166|XP_017059418.1|DFIC
OG0009239	LOC120448384|XP_039486301.1|DSAN	LOC108088920|XP_017042425.1|DFIC
OG0009241	LOC120452831|XP_039493190.1|DSAN	LOC108092372|XP_017047403.1|DFIC
OG0009245	LOC120452347|XP_039492454.1|DSAN	LOC108087159|XP_017039872.1|DFIC
OG0009247	LOC120453830|XP_039494658.1|DSAN	LOC108098016|XP_017056156.1|DFIC
