Orthogroup	DSAN.longest_only	DEUG.longest_only
OG0009449	LOC120455318|XP_039497324.1|DSAN	LOC108103170|XP_017064045.1|DEUG
OG0009450	LOC120456534|XP_039499344.1|DSAN	LOC108118161|XP_017086212.1|DEUG
OG0009451	LOC120454871|XP_039496366.1|DSAN	LOC108102481|XP_017062983.1|DEUG
OG0009452	LOC120456626|XP_039499482.1|DSAN	LOC108103672|XP_017064720.1|DEUG
OG0009453	LOC120454694|XP_039496161.1|DSAN	LOC108115622|XP_017082659.1|DEUG
OG0009454	LOC120448722|XP_039486826.1|DSAN	LOC108108472|XP_017072020.1|DEUG
OG0009455	LOC120455050|XP_039496837.1|DSAN	LOC108110303|XP_017074800.1|DEUG
OG0009456	LOC120456898|XP_039499934.1|DSAN	LOC108103204|XP_017064082.1|DEUG
OG0009457	LOC120456907|XP_039499969.1|DSAN	LOC108110401|XP_017074953.1|DEUG
OG0009458	LOC120455595|XP_039497903.1|DSAN	LOC108105455|XP_017067542.1|DEUG
OG0009459	LOC120449714|XP_039488267.1|DSAN	LOC108104694|XP_017066394.1|DEUG
OG0009460	LOC120450004|XP_039488650.1|DSAN	LOC108108240|XP_017071697.1|DEUG
OG0009461	LOC120450155|XP_039488929.1|DSAN	LOC108108149|XP_017071568.1|DEUG
OG0009462	LOC120449361|XP_039487709.1|DSAN	LOC108102859|XP_017063550.1|DEUG
OG0009463	LOC120450502|XP_039489487.1|DSAN	LOC108114238|XP_017080603.1|DEUG
OG0009464	LOC120449673|XP_039488206.1|DSAN	LOC108114041|XP_017080278.1|DEUG
OG0009465	LOC120449613|XP_039488122.1|DSAN	LOC108108651|XP_017072243.1|DEUG
OG0009466	LOC120448072|XP_039485778.1|DSAN	LOC108104915|XP_017066752.1|DEUG
OG0009467	LOC120448737|XP_039486850.1|DSAN	LOC108107700|XP_017070793.1|DEUG
OG0009468	LOC120449156|XP_039487430.1|DSAN	LOC108108203|XP_017071647.1|DEUG
OG0009469	LOC120449384|XP_039487756.1|DSAN	LOC108107922|XP_017071233.1|DEUG
OG0009470	LOC120448617|XP_039486664.1|DSAN	LOC108107662|XP_017070738.1|DEUG
OG0009471	LOC120444533|XP_039480218.1|DSAN	LOC108110511|XP_017075080.1|DEUG
OG0009472	LOC120447836|XP_039485374.1|DSAN	LOC108107689|XP_017070782.1|DEUG
OG0009473	LOC120449346|XP_039487690.1|DSAN	LOC108114052|XP_017080295.1|DEUG
OG0009474	LOC120449725|XP_039488287.1|DSAN	LOC108102850|XP_017063536.1|DEUG
OG0009475	LOC120448890|XP_039487041.1|DSAN	LOC108108288|XP_017071780.1|DEUG
OG0009476	LOC120448609|XP_039486653.1|DSAN	LOC108114176|XP_017080470.1|DEUG
OG0009477	LOC120448639|XP_039486696.1|DSAN	LOC108114265|XP_017080651.1|DEUG
OG0009478	LOC120449691|XP_039488240.1|DSAN	LOC108114096|XP_017080344.1|DEUG
OG0009479	LOC120454085|XP_039495033.1|DSAN	LOC108111295|XP_017076178.1|DEUG
OG0009480	LOC120449536|XP_039487991.1|DSAN	LOC108109798|XP_017073995.1|DEUG
OG0009481	LOC120448414|XP_039486347.1|DSAN	LOC108107699|XP_017070792.1|DEUG
OG0009482	LOC120449440|XP_039487845.1|DSAN	LOC108108559|XP_017072131.1|DEUG
OG0009483	LOC120449442|XP_039487849.1|DSAN	LOC108108447|XP_017071990.1|DEUG
OG0009484	LOC120453735|XP_039494499.1|DSAN	LOC108111474|XP_017076435.1|DEUG
OG0009485	LOC120447450|XP_039484743.1|DSAN	LOC108102867|XP_017063562.1|DEUG
OG0009486	LOC120447451|XP_039484744.1|DSAN	LOC108102868|XP_017063563.1|DEUG
OG0009487	LOC120448922|XP_039487086.1|DSAN	LOC108114061|XP_017080303.1|DEUG
OG0009488	LOC120448706|XP_039486799.1|DSAN	LOC108104255|XP_017065693.1|DEUG
OG0009489	LOC120449467|XP_039487872.1|DSAN	LOC108108641|XP_017072231.1|DEUG
OG0009490	LOC120445241|XP_039481442.1|DSAN	LOC108106293|XP_017068751.1|DEUG
OG0009491	LOC120449883|XP_039488494.1|DSAN	LOC108108728|XP_017072354.1|DEUG
OG0009492	LOC120448658|XP_039486725.1|DSAN	LOC108116749|XP_017084257.1|DEUG
OG0009493	LOC120448827|XP_039486958.1|DSAN	LOC108116778|XP_017084302.1|DEUG
OG0009494	LOC120448829|XP_039486963.1|DSAN	LOC108116785|XP_017084321.1|DEUG
OG0009495	LOC120447955|XP_039485578.1|DSAN	LOC108114367|XP_017080806.1|DEUG
OG0009496	LOC120448881|XP_039487029.1|DSAN	LOC108108696|XP_017072290.1|DEUG
OG0009497	LOC120451873|XP_039491814.1|DSAN	LOC108111652|XP_017076672.1|DEUG, LOC108111691|XP_017076765.1|DEUG
OG0009498	LOC120449166|XP_039487442.1|DSAN	LOC108114361|XP_017080798.1|DEUG
OG0009499	LOC120449310|XP_039487636.1|DSAN	LOC108114504|XP_017081012.1|DEUG
OG0009500	LOC120449335|XP_039487673.1|DSAN	LOC108114066|XP_017080310.1|DEUG
OG0009501	LOC120449249|XP_039487558.1|DSAN	LOC108118184|XP_017086231.1|DEUG
OG0009502	LOC120452909|XP_039493305.1|DSAN	LOC108105610|XP_017067778.1|DEUG
OG0009503	LOC120458801|XP_039502528.1|DSAN	LOC108113408|XP_017079452.1|DEUG
OG0009504	LOC120454429|XP_039495653.1|DSAN	LOC108109977|XP_017074291.1|DEUG
OG0009505	LOC120458194|XP_039501698.1|DSAN	LOC108106921|XP_017069659.1|DEUG
OG0009506	LOC120449755|XP_039488324.1|DSAN	LOC108108356|XP_017071886.1|DEUG
OG0009507	LOC120449807|XP_039488386.1|DSAN	LOC108104732|XP_017066458.1|DEUG
OG0009508	LOC120455712|XP_039498063.1|DSAN	LOC108111239|XP_017076130.1|DEUG
OG0009509	LOC120446566|XP_039483520.1|DSAN	LOC108113384|XP_017079445.1|DEUG
OG0009510	LOC120454955|XP_039496668.1|DSAN	LOC108110046|XP_017074411.1|DEUG
OG0009511	LOC120452897|XP_039493289.1|DSAN	LOC108116808|XP_017084345.1|DEUG
OG0009512	LOC120456935|XP_039500009.1|DSAN	LOC108103540|XP_017064558.1|DEUG
OG0009513	LOC120456970|XP_039500051.1|DSAN	LOC108105334|XP_017067316.1|DEUG
OG0009514	LOC120445995|XP_039482662.1|DSAN	LOC108113309|XP_017079351.1|DEUG
OG0009515	LOC120446437|XP_039483342.1|DSAN	LOC108106867|XP_017069600.1|DEUG
OG0009516	LOC120445212|XP_039481397.1|DSAN	LOC108103518|XP_017064518.1|DEUG
OG0009517	LOC120444019|XP_039479452.1|DSAN	LOC108106971|XP_017069773.1|DEUG
OG0009518	LOC120447710|XP_039485175.1|DSAN	LOC108114086|XP_017080330.1|DEUG
OG0009519	LOC120450124|XP_039488878.1|DSAN	LOC108102769|XP_017063415.1|DEUG
OG0009520	LOC120453989|XP_039494878.1|DSAN	LOC108115772|XP_017082831.1|DEUG
OG0009521	LOC120448467|XP_039486420.1|DSAN	LOC108107679|XP_017070756.1|DEUG
OG0009522	LOC120444677|XP_039480471.1|DSAN	LOC108107217|XP_017070123.1|DEUG
OG0009523	LOC120444659|XP_039480435.1|DSAN	LOC108113039|XP_017078960.1|DEUG
OG0009524	LOC120446382|XP_039483249.1|DSAN	LOC108112993|XP_017078893.1|DEUG, LOC108112995|XP_017078894.1|DEUG
OG0009525	LOC120457751|XP_039501184.1|DSAN	LOC108106314|XP_017068773.1|DEUG
OG0009526	LOC120457785|XP_039501214.1|DSAN	LOC108106322|XP_017068782.1|DEUG
OG0009527	LOC120446660|XP_039483666.1|DSAN	LOC108113267|XP_017079304.1|DEUG
OG0009528	LOC120445720|XP_039482223.1|DSAN	LOC108113370|XP_017079427.1|DEUG
OG0009529	LOC120446187|XP_039482963.1|DSAN	LOC108112537|XP_017077952.1|DEUG
OG0009530	LOC120446373|XP_039483238.1|DSAN	LOC108106238|XP_017068653.1|DEUG
OG0009531	LOC120445332|XP_039481592.1|DSAN	LOC108106318|XP_017068776.1|DEUG
OG0009532	LOC120445940|XP_039482538.1|DSAN	LOC108113227|XP_017079253.1|DEUG
OG0009533	LOC120446717|XP_039483762.1|DSAN	LOC108108916|XP_017072656.1|DEUG
OG0009534	LOC120445303|XP_039481546.1|DSAN	LOC108108950|XP_017072693.1|DEUG
OG0009535	LOC120445786|XP_039482324.1|DSAN	LOC108112151|XP_017077388.1|DEUG
OG0009536	LOC120453751|XP_039494518.1|DSAN	LOC108111719|XP_017076759.1|DEUG
OG0009537	LOC120451311|XP_039490814.1|DSAN	LOC108117535|XP_017085524.1|DEUG
OG0009538	LOC120452227|XP_039492287.1|DSAN	LOC108109032|XP_017072819.1|DEUG
OG0009539	LOC120453058|XP_039493516.1|DSAN	LOC108110260|XP_017074737.1|DEUG
OG0009540	LOC120453729|XP_039494491.1|DSAN	LOC108115951|XP_017083077.1|DEUG
OG0009541	LOC120452431|XP_039492594.1|DSAN	LOC108105234|XP_017067194.1|DEUG
OG0009542	LOC120452937|XP_039493352.1|DSAN	LOC108111466|XP_017076426.1|DEUG
OG0009543	LOC120451883|XP_039491824.1|DSAN	LOC108113567|XP_017079648.1|DEUG
OG0009544	LOC120453110|XP_039493579.1|DSAN	LOC108112931|XP_017078815.1|DEUG
OG0009545	LOC120450994|XP_039490233.1|DSAN	LOC108111336|XP_017076250.1|DEUG
OG0009546	LOC120453667|XP_039494411.1|DSAN	LOC108116824|XP_017084363.1|DEUG
OG0009547	LOC120446120|XP_039482880.1|DSAN, LOC120446118|XP_039482878.1|DSAN	LOC108112096|XP_017077334.1|DEUG, LOC108112174|XP_017077472.1|DEUG
OG0009548	LOC120449985|XP_039488627.1|DSAN	LOC108111419|XP_017076366.1|DEUG, LOC108107542|XP_017070572.1|DEUG
OG0009549	LOC120448485|XP_039486448.1|DSAN	LOC108108412|XP_017071954.1|DEUG
OG0009550	LOC120449886|XP_039488497.1|DSAN, LOC120449184|XP_039487467.1|DSAN	LOC108104669|XP_017066347.1|DEUG, LOC108104668|XP_017066346.1|DEUG
OG0009552	LOC120456997|XP_039500084.1|DSAN, LOC120456998|XP_039500085.1|DSAN, LOC120456996|XP_039500083.1|DSAN	LOC108105439|XP_017067513.1|DEUG, LOC108105428|XP_017067487.1|DEUG
OG0009553	LOC120445954|XP_039482575.1|DSAN	LOC108106320|XP_017068780.1|DEUG
OG0009557	LOC120451214|XP_039490623.1|DSAN	LOC108113709|XP_017079877.1|DEUG
OG0009560	LOC120456207|XP_039498820.1|DSAN	LOC108103458|XP_017064441.1|DEUG
OG0009562	LOC120446785|XP_039483863.1|DSAN	LOC108115431|XP_017082357.1|DEUG
OG0009563	LOC120449240|XP_039487549.1|DSAN	LOC108114738|XP_017081340.1|DEUG
OG0009564	LOC120455255|XP_039497188.1|DSAN	LOC108103617|XP_017064649.1|DEUG
OG0009567	LOC120454004|XP_039494927.1|DSAN	LOC108115129|XP_017081896.1|DEUG
OG0009568	LOC120444780|XP_039480654.1|DSAN	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG
OG0009569	LOC120457078|XP_039500190.1|DSAN	LOC108106033|XP_017068369.1|DEUG
OG0009570	LOC120454440|XP_039495669.1|DSAN	LOC108117221|XP_017085036.1|DEUG
OG0009571	LOC120450932|XP_039490133.1|DSAN	LOC108116331|XP_017083631.1|DEUG, LOC108113577|XP_017079710.1|DEUG
OG0009572	LOC120456182|XP_039498787.1|DSAN	LOC108117413|XP_017085310.1|DEUG
OG0009573	LOC120455808|XP_039498202.1|DSAN	LOC108103885|XP_017065105.1|DEUG
OG0009574	LOC120457094|XP_039500213.1|DSAN	LOC108110298|XP_017074794.1|DEUG
OG0009575	LOC120457717|XP_039501150.1|DSAN	LOC108106306|XP_017068766.1|DEUG
OG0009576	LOC120452553|XP_039492760.1|DSAN	LOC108115272|XP_017082119.1|DEUG
OG0009577	LOC120456491|XP_039499293.1|DSAN	LOC108102479|XP_017062981.1|DEUG
OG0009578	LOC120445497|XP_039481880.1|DSAN	LOC108107123|XP_017070004.1|DEUG
OG0009579	LOC120455668|XP_039497997.1|DSAN	LOC108115708|XP_017082799.1|DEUG
OG0009580	LOC120458625|XP_039502282.1|DSAN	LOC108104565|XP_017066201.1|DEUG
OG0009581	LOC120452341|XP_039492447.1|DSAN	LOC108105151|XP_017067075.1|DEUG
OG0009584	LOC120456934|XP_039500008.1|DSAN	LOC108102983|XP_017063782.1|DEUG
OG0009585	LOC120450977|XP_039490207.1|DSAN	LOC108113740|XP_017079918.1|DEUG
OG0009586	LOC120449419|XP_039487811.1|DSAN	LOC108114077|XP_017080321.1|DEUG
OG0009587	LOC120445410|XP_039481759.1|DSAN	LOC108112205|XP_017077510.1|DEUG
OG0009588	LOC120454038|XP_039494964.1|DSAN	LOC108113694|XP_017079860.1|DEUG
OG0009589	LOC120450420|XP_039489360.1|DSAN	LOC108102813|XP_017063483.1|DEUG
OG0009590	LOC120448573|XP_039486570.1|DSAN	LOC108108104|XP_017071499.1|DEUG
OG0009591	LOC120453334|XP_039493934.1|DSAN	LOC108108328|XP_017071845.1|DEUG
OG0009592	LOC120451520|XP_039491222.1|DSAN	LOC108117197|XP_017084989.1|DEUG
OG0009593	LOC120453940|XP_039494819.1|DSAN	LOC108117050|XP_017084711.1|DEUG
OG0009594	LOC120453530|XP_039494215.1|DSAN	LOC108113719|XP_017079890.1|DEUG
OG0009595	LOC120452838|XP_039493200.1|DSAN	LOC108115090|XP_017081826.1|DEUG
OG0009596	LOC120452169|XP_039492208.1|DSAN	LOC108115069|XP_017081807.1|DEUG
OG0009597	LOC120452359|XP_039492468.1|DSAN	LOC108115077|XP_017081815.1|DEUG
OG0009598	LOC120452358|XP_039492465.1|DSAN	LOC108115170|XP_017081979.1|DEUG
OG0009599	LOC120451674|XP_039491489.1|DSAN	LOC108116263|XP_017083541.1|DEUG
OG0009600	LOC120453606|XP_039494317.1|DSAN	LOC108116355|XP_017083667.1|DEUG
OG0009601	LOC120450749|XP_039489805.1|DSAN	LOC108117534|XP_017085523.1|DEUG
OG0009602	LOC120453580|XP_039494273.1|DSAN	LOC108113541|XP_017079625.1|DEUG
OG0009603	LOC120454575|XP_039495909.1|DSAN	LOC108109505|XP_017073535.1|DEUG
OG0009604	LOC120455022|XP_039496786.1|DSAN	LOC108116730|XP_017084240.1|DEUG
OG0009605	LOC120453954|XP_039494835.1|DSAN	LOC108113521|XP_017079602.1|DEUG
OG0009606	LOC120451760|XP_039491622.1|DSAN	LOC108113528|XP_017079611.1|DEUG
OG0009607	LOC120451849|XP_039491765.1|DSAN	LOC108113631|XP_017079788.1|DEUG
OG0009608	LOC120453926|XP_039494794.1|DSAN	LOC108116559|XP_017083987.1|DEUG
OG0009609	LOC120451489|XP_039491169.1|DSAN	LOC108111481|XP_017076453.1|DEUG
OG0009610	LOC120452142|XP_039492166.1|DSAN	LOC108117186|XP_017084967.1|DEUG
OG0009611	LOC120453671|XP_039494415.1|DSAN	LOC108117095|XP_017084783.1|DEUG
OG0009612	LOC120453061|XP_039493520.1|DSAN	LOC108110261|XP_017074738.1|DEUG
OG0009613	LOC120444511|XP_039480162.1|DSAN	LOC108118414|XP_017086579.1|DEUG
OG0009614	LOC120452156|XP_039492186.1|DSAN	LOC108111657|XP_017076676.1|DEUG
OG0009615	LOC120452194|XP_039492241.1|DSAN	LOC108115785|XP_017082847.1|DEUG
OG0009616	LOC120452212|XP_039492266.1|DSAN	LOC108115773|XP_017082834.1|DEUG
OG0009617	LOC120452969|XP_039493396.1|DSAN	LOC108116856|XP_017084400.1|DEUG
OG0009619	LOC120452281|XP_039492346.1|DSAN	LOC108115566|XP_017082561.1|DEUG
OG0009620	LOC120450784|XP_039489880.1|DSAN	LOC108109527|XP_017073580.1|DEUG
OG0009621	LOC120453970|XP_039494855.1|DSAN	LOC108109431|XP_017073420.1|DEUG
OG0009622	LOC120453503|XP_039494184.1|DSAN	LOC108117053|XP_017084714.1|DEUG
OG0009623	LOC120452703|XP_039492994.1|DSAN	LOC108111760|XP_017076809.1|DEUG
OG0009624	LOC120452370|XP_039492495.1|DSAN	LOC108109379|XP_017073361.1|DEUG
OG0009625	LOC120454076|XP_039495019.1|DSAN	LOC108111287|XP_017076164.1|DEUG
OG0009626	LOC120453760|XP_039494527.1|DSAN	LOC108115603|XP_017082618.1|DEUG
OG0009627	LOC120454012|XP_039494936.1|DSAN	LOC108115592|XP_017082594.1|DEUG
OG0009628	LOC120451461|XP_039491077.1|DSAN	LOC108115608|XP_017082629.1|DEUG
OG0009629	LOC120454473|XP_039495739.1|DSAN	LOC108117317|XP_017085174.1|DEUG
OG0009630	LOC120454477|XP_039495744.1|DSAN	LOC108117070|XP_017084732.1|DEUG
OG0009631	LOC120451078|XP_039490373.1|DSAN	LOC108116918|XP_017084546.1|DEUG
OG0009632	LOC120455957|XP_039498433.1|DSAN	LOC108111849|XP_017076945.1|DEUG
OG0009633	LOC120447087|XP_039484423.1|DSAN	LOC108106253|XP_017068707.1|DEUG
OG0009634	LOC120452696|XP_039492986.1|DSAN	LOC108105213|XP_017067160.1|DEUG
OG0009635	LOC120452312|XP_039492396.1|DSAN	LOC108116986|XP_017084639.1|DEUG
OG0009636	LOC120448675|XP_039486746.1|DSAN	LOC108114527|XP_017081047.1|DEUG
OG0009637	LOC120451528|XP_039491233.1|DSAN	LOC108113787|XP_017079982.1|DEUG
OG0009638	LOC120453148|XP_039493638.1|DSAN	LOC108117092|XP_017084779.1|DEUG
OG0009639	LOC120452672|XP_039492948.1|DSAN	LOC108116568|XP_017083997.1|DEUG
OG0009640	LOC120453554|XP_039494241.1|DSAN	LOC108113527|XP_017079609.1|DEUG
OG0009641	LOC120452379|XP_039492506.1|DSAN	LOC108115585|XP_017082587.1|DEUG
OG0009642	LOC120453536|XP_039494221.1|DSAN	LOC108115588|XP_017082590.1|DEUG
OG0009643	LOC120453654|XP_039494382.1|DSAN	LOC108111457|XP_017076416.1|DEUG
OG0009644	LOC120453477|XP_039494143.1|DSAN	LOC108116564|XP_017083992.1|DEUG
OG0009645	LOC120453552|XP_039494239.1|DSAN	LOC108116579|XP_017084010.1|DEUG
OG0009646	LOC120452290|XP_039492359.1|DSAN	LOC108111324|XP_017076211.1|DEUG
OG0009647	LOC120453736|XP_039494500.1|DSAN	LOC108111269|XP_017076146.1|DEUG
OG0009648	LOC120451764|XP_039491628.1|DSAN	LOC108115392|XP_017082317.1|DEUG
OG0009649	LOC120454175|XP_039495189.1|DSAN	LOC108116003|XP_017083169.1|DEUG
OG0009650	LOC120445666|XP_039482146.1|DSAN	LOC108118470|XP_017086681.1|DEUG
OG0009651	LOC120447444|XP_039484738.1|DSAN	LOC108104062|XP_017065413.1|DEUG
OG0009652	LOC120446304|XP_039483151.1|DSAN	LOC108111010|XP_017075811.1|DEUG
OG0009653	LOC120455530|XP_039497757.1|DSAN	LOC108110573|XP_017075159.1|DEUG
OG0009654	LOC120455536|XP_039497771.1|DSAN	LOC108110488|XP_017075054.1|DEUG
OG0009655	LOC120444765|XP_039480632.1|DSAN	LOC108118315|XP_017086420.1|DEUG
OG0009656	LOC120443974|XP_039479383.1|DSAN	LOC108106135|XP_017068516.1|DEUG
OG0009657	LOC120458458|XP_039502040.1|DSAN	LOC108110448|XP_017075004.1|DEUG
OG0009658	LOC120455674|XP_039498015.1|DSAN	LOC108104052|XP_017065387.1|DEUG
OG0009659	LOC120458200|XP_039501712.1|DSAN	LOC108102670|XP_017063300.1|DEUG
OG0009660	LOC120458604|XP_039502243.1|DSAN	LOC108110517|XP_017075086.1|DEUG
OG0009661	LOC120449364|XP_039487730.1|DSAN	LOC108106900|XP_017069637.1|DEUG
OG0009662	LOC120454497|XP_039495785.1|DSAN	LOC108112380|XP_017077711.1|DEUG
OG0009663	LOC120443752|XP_039478949.1|DSAN	LOC108111061|XP_017075879.1|DEUG
OG0009664	LOC120449275|XP_039487595.1|DSAN	LOC108110668|XP_017075274.1|DEUG
OG0009665	LOC120458643|XP_039502306.1|DSAN	LOC108111225|XP_017076116.1|DEUG
OG0009666	LOC120445662|XP_039482141.1|DSAN	LOC108118460|XP_017086668.1|DEUG
OG0009667	LOC120447065|XP_039484389.1|DSAN	LOC108115485|XP_017082460.1|DEUG
OG0009668	LOC120457770|XP_039501201.1|DSAN	LOC108115556|XP_017082552.1|DEUG
OG0009669	LOC120445324|XP_039481580.1|DSAN	LOC108105678|XP_017067871.1|DEUG
OG0009670	LOC120453395|XP_039494021.1|DSAN	LOC108102636|XP_017063245.1|DEUG
OG0009671	LOC120445304|XP_039481547.1|DSAN	LOC108106883|XP_017069620.1|DEUG
OG0009674	LOC120445530|XP_039481926.1|DSAN	LOC108114847|XP_017081481.1|DEUG
OG0009675	LOC120456856|XP_039499868.1|DSAN	LOC108105125|XP_017067047.1|DEUG
OG0009676	LOC120445743|XP_039482252.1|DSAN	LOC108114844|XP_017081479.1|DEUG
OG0009677	LOC120458410|XP_039501978.1|DSAN	LOC108106162|XP_017068562.1|DEUG
OG0009678	LOC120456436|XP_039499203.1|DSAN	LOC108103392|XP_017064337.1|DEUG
OG0009679	LOC120458434|XP_039502011.1|DSAN	LOC108102506|XP_017063021.1|DEUG
OG0009680	LOC120444026|XP_039479466.1|DSAN	LOC108105805|XP_017068035.1|DEUG
OG0009681	LOC120446705|XP_039483739.1|DSAN	LOC108109297|XP_017073280.1|DEUG
OG0009682	LOC120446713|XP_039483758.1|DSAN	LOC108108958|XP_017072702.1|DEUG
OG0009683	LOC120452455|XP_039492622.1|DSAN	LOC108112890|XP_017078736.1|DEUG
OG0009684	LOC120452420|XP_039492580.1|DSAN	LOC108112886|XP_017078725.1|DEUG
OG0009685	LOC120452444|XP_039492611.1|DSAN	LOC108112888|XP_017078731.1|DEUG
OG0009686	LOC120446296|XP_039483125.1|DSAN	LOC108112186|XP_017077487.1|DEUG
OG0009687	LOC120445197|XP_039481354.1|DSAN	LOC108112396|XP_017077727.1|DEUG
OG0009688	LOC120445744|XP_039482253.1|DSAN	LOC108112020|XP_017077250.1|DEUG
OG0009689	LOC120444909|XP_039480835.1|DSAN	LOC108113220|XP_017079246.1|DEUG
OG0009690	LOC120446470|XP_039483407.1|DSAN	LOC108106701|XP_017069423.1|DEUG
OG0009692	LOC120446383|XP_039483250.1|DSAN	LOC108112997|XP_017078896.1|DEUG
OG0009693	LOC120446866|XP_039484002.1|DSAN	LOC108106574|XP_017069232.1|DEUG
OG0009695	LOC120445156|XP_039481265.1|DSAN	LOC108107276|XP_017070206.1|DEUG
OG0009696	LOC120455273|XP_039497217.1|DSAN	LOC108104519|XP_017066139.1|DEUG
OG0009697	LOC120448995|XP_039487195.1|DSAN	LOC108107645|XP_017070719.1|DEUG
OG0009698	LOC120458828|XP_039502583.1|DSAN	LOC108113085|XP_017079020.1|DEUG
OG0009699	LOC120457721|XP_039501154.1|DSAN	LOC108106431|XP_017068949.1|DEUG
OG0009700	LOC120444500|XP_039480146.1|DSAN	LOC108107361|XP_017070353.1|DEUG
OG0009701	LOC120453653|XP_039494381.1|DSAN	LOC108111347|XP_017076267.1|DEUG
OG0009702	LOC120458726|XP_039502410.1|DSAN	LOC108113086|XP_017079021.1|DEUG
OG0009703	LOC120454249|XP_039495312.1|DSAN	LOC108106127|XP_017068496.1|DEUG
OG0009704	LOC120458844|XP_039502603.1|DSAN	LOC108109132|XP_017073018.1|DEUG
OG0009705	LOC120444770|XP_039480635.1|DSAN	LOC108106668|XP_017069387.1|DEUG
OG0009706	LOC120445306|XP_039481550.1|DSAN	LOC108106305|XP_017068765.1|DEUG
OG0009707	LOC120450917|XP_039490113.1|DSAN	LOC108110061|XP_017074449.1|DEUG
OG0009708	LOC120449672|XP_039488208.1|DSAN	LOC108112192|XP_017077493.1|DEUG
OG0009709	LOC120458489|XP_039502087.1|DSAN	LOC108112282|XP_017077593.1|DEUG
OG0009710	LOC120444148|XP_039479649.1|DSAN	LOC108112281|XP_017077592.1|DEUG
OG0009711	LOC120443751|XP_039478948.1|DSAN	LOC108112070|XP_017077308.1|DEUG
OG0009712	LOC120447863|XP_039485405.1|DSAN	LOC108114274|XP_017080659.1|DEUG
OG0009713	LOC120458668|XP_039502335.1|DSAN	LOC108104573|XP_017066215.1|DEUG
OG0009714	LOC120444636|XP_039480378.1|DSAN	LOC108106581|XP_017069251.1|DEUG
OG0009715	LOC120444679|XP_039480473.1|DSAN	LOC108107218|XP_017070124.1|DEUG
OG0009716	LOC120458541|XP_039502158.1|DSAN	LOC108104514|XP_017066124.1|DEUG
OG0009717	LOC120445592|XP_039482020.1|DSAN	LOC108112002|XP_017077227.1|DEUG
OG0009718	LOC120445802|XP_039482348.1|DSAN	LOC108106642|XP_017069343.1|DEUG
OG0009719	LOC120445710|XP_039482204.1|DSAN	LOC108107473|XP_017070509.1|DEUG
OG0009720	LOC120447253|XP_039484715.1|DSAN	LOC108112555|XP_017077990.1|DEUG
OG0009721	LOC120446820|XP_039483932.1|DSAN	LOC108106363|XP_017068832.1|DEUG
OG0009722	LOC120446871|XP_039484011.1|DSAN	LOC108106569|XP_017069226.1|DEUG
OG0009723	LOC120448908|XP_039487066.1|DSAN	LOC108107628|XP_017070685.1|DEUG
OG0009724	LOC120445027|XP_039481036.1|DSAN	LOC108109109|XP_017072987.1|DEUG
OG0009725	LOC120444595|XP_039480303.1|DSAN	LOC108112361|XP_017077679.1|DEUG
OG0009726	LOC120452817|XP_039493157.1|DSAN	LOC108113819|XP_017080016.1|DEUG
OG0009727	LOC120446069|XP_039482782.1|DSAN	LOC108114921|XP_017081597.1|DEUG
OG0009728	LOC120445697|XP_039482189.1|DSAN	LOC108109014|XP_017072776.1|DEUG
OG0009729	LOC120445823|XP_039482374.1|DSAN	LOC108108975|XP_017072719.1|DEUG
OG0009730	LOC120455128|XP_039496954.1|DSAN	LOC108111868|XP_017076982.1|DEUG
OG0009731	LOC120444558|XP_039480247.1|DSAN	LOC108106656|XP_017069367.1|DEUG
OG0009732	LOC120458376|XP_039501930.1|DSAN	LOC108113347|XP_017079402.1|DEUG
OG0009733	LOC120455727|XP_039498075.1|DSAN	LOC108117073|XP_017084738.1|DEUG
OG0009734	LOC120455683|XP_039498026.1|DSAN	LOC108117408|XP_017085305.1|DEUG
OG0009735	LOC120448042|XP_039485720.1|DSAN	LOC108114113|XP_017080365.1|DEUG
OG0009736	LOC120457043|XP_039500148.1|DSAN	LOC108109741|XP_017073888.1|DEUG
OG0009737	LOC120451980|XP_039491941.1|DSAN	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG
OG0009738	LOC120457034|XP_039500135.1|DSAN	LOC108110000|XP_017074325.1|DEUG
OG0009739	LOC120455972|XP_039498456.1|DSAN	LOC108109931|XP_017074220.1|DEUG
OG0009740	LOC120455955|XP_039498432.1|DSAN	LOC108110119|XP_017074513.1|DEUG
OG0009741	LOC120453000|XP_039493441.1|DSAN	LOC108108087|XP_017071467.1|DEUG
OG0009742	LOC120455884|XP_039498307.1|DSAN	LOC108102889|XP_017063581.1|DEUG
OG0009743	LOC120455477|XP_039497643.1|DSAN	LOC108105369|XP_017067393.1|DEUG
OG0009744	LOC120455777|XP_039498167.1|DSAN	LOC108103361|XP_017064295.1|DEUG
OG0009745	LOC120457119|XP_039500270.1|DSAN	LOC108103429|XP_017064388.1|DEUG
OG0009746	LOC120449967|XP_039488604.1|DSAN	LOC108105924|XP_017068194.1|DEUG
OG0009747	LOC120456603|XP_039499451.1|DSAN	LOC108111727|XP_017076773.1|DEUG
OG0009748	LOC120457283|XP_039500658.1|DSAN	LOC108103769|XP_017064883.1|DEUG
