Orthogroup	DSAN.longest_only	DSUB.longest_only
OG0008260	LOC120450620|XP_039489698.1|DSAN	LOC117893144|XP_034655495.1|DSUB, LOC117893142|XP_034655490.1|DSUB
OG0008261	LOC120445259|XP_039481483.1|DSAN	LOC117890083|XP_034650633.1|DSUB
OG0008262	LOC120453841|XP_039494673.1|DSAN	LOC117892563|XP_034654776.1|DSUB
OG0008263	LOC120446423|XP_039483319.1|DSAN, LOC120446425|XP_039483321.1|DSAN	LOC117890288|XP_034650942.1|DSUB
OG0008264	LOC120445897|XP_039482485.1|DSAN	LOC117892308|XP_034654346.1|DSUB, LOC117892306|XP_034654343.1|DSUB
OG0008265	LOC120452128|XP_039492145.1|DSAN	LOC117896752|XP_034661113.1|DSUB, LOC117896941|XP_034661376.1|DSUB, LOC117896944|XP_034661378.1|DSUB, LOC117896932|XP_034661363.1|DSUB
OG0008266	LOC120452131|XP_039492149.1|DSAN	LOC117899545|XP_034665518.1|DSUB
OG0008267	LOC120454700|XP_039496167.1|DSAN	LOC117896575|XP_034660867.1|DSUB
OG0008268	LOC120457739|XP_039501172.1|DSAN	LOC117899957|XP_034666002.1|DSUB
OG0008269	LOC120446507|XP_039483449.1|DSAN	LOC117900547|XP_034666841.1|DSUB
OG0008270	LOC120456954|XP_039500032.1|DSAN	LOC117903364|XP_034671215.1|DSUB
OG0008271	LOC120450165|XP_039488945.1|DSAN	LOC117895229|XP_034658617.1|DSUB
OG0008272	LOC120455304|XP_039497279.1|DSAN	LOC117903534|XP_034671604.1|DSUB
OG0008273	LOC120454467|XP_039495721.1|DSAN	LOC117898134|XP_034663219.1|DSUB
OG0008274	LOC120456392|XP_039499153.1|DSAN	LOC117901726|XP_034668499.1|DSUB
OG0008275	LOC120455158|XP_039497003.1|DSAN	LOC117903062|XP_034670707.1|DSUB
OG0008276	LOC120455726|XP_039498074.1|DSAN	LOC117891416|XP_034652763.1|DSUB
OG0008277	LOC120456784|XP_039499730.1|DSAN	LOC117903480|XP_034671427.1|DSUB
OG0008278	LOC120458047|XP_039501491.1|DSAN	LOC117902308|XP_034669480.1|DSUB
OG0008279	LOC120455923|XP_039498382.1|DSAN	LOC117903888|XP_034672278.1|DSUB
OG0008280	LOC120456141|XP_039498701.1|DSAN	LOC117903891|XP_034672284.1|DSUB
OG0008281	LOC120455416|XP_039497498.1|DSAN	LOC117898772|XP_034664300.1|DSUB
OG0008282	LOC120456588|XP_039499430.1|DSAN	LOC117894922|XP_034658160.1|DSUB
OG0008283	LOC120456615|XP_039499470.1|DSAN	LOC117903424|XP_034671330.1|DSUB
OG0008284	LOC120454885|XP_039496409.1|DSAN	LOC117902975|XP_034670526.1|DSUB
OG0008285	LOC120456804|XP_039499772.1|DSAN	LOC117901700|XP_034668457.1|DSUB
OG0008286	LOC120456650|XP_039499512.1|DSAN	LOC117903900|XP_034672296.1|DSUB
OG0008287	LOC120457116|XP_039500267.1|DSAN	LOC117889603|XP_034649908.1|DSUB
OG0008288	LOC120454603|XP_039495996.1|DSAN	LOC117897248|XP_034661861.1|DSUB
OG0008289	LOC120451591|XP_039491344.1|DSAN	LOC117899308|XP_034665125.1|DSUB
OG0008290	LOC120456466|XP_039499248.1|DSAN	LOC117889907|XP_034650324.1|DSUB
OG0008291	LOC120455405|XP_039497479.1|DSAN	LOC117891099|XP_034652179.1|DSUB
OG0008292	LOC120456389|XP_039499150.1|DSAN	LOC117901716|XP_034668487.1|DSUB
OG0008293	LOC120454617|XP_039496014.1|DSAN	LOC117897863|XP_034662827.1|DSUB
OG0008294	LOC120450835|XP_039489952.1|DSAN	LOC117899039|XP_034664691.1|DSUB
OG0008295	LOC120456007|XP_039498499.1|DSAN	LOC117890895|XP_034651924.1|DSUB
OG0008296	LOC120455519|XP_039497730.1|DSAN	LOC117897299|XP_034661936.1|DSUB
OG0008297	LOC120457118|XP_039500269.1|DSAN	LOC117889605|XP_034649914.1|DSUB
OG0008298	LOC120455367|XP_039497407.1|DSAN	LOC117903189|XP_034670937.1|DSUB
OG0008299	LOC120452487|XP_039492669.1|DSAN	LOC117899352|XP_034665210.1|DSUB
OG0008300	LOC120455942|XP_039498406.1|DSAN	LOC117903494|XP_034671461.1|DSUB
OG0008301	LOC120453701|XP_039494457.1|DSAN	LOC117898121|XP_034663200.1|DSUB
OG0008302	LOC120454992|XP_039496722.1|DSAN	LOC117899777|XP_034665944.1|DSUB
OG0008303	LOC120455036|XP_039496805.1|DSAN	LOC117895646|XP_034659326.1|DSUB
OG0008304	LOC120456275|XP_039498943.1|DSAN	LOC117902200|XP_034669296.1|DSUB
OG0008305	LOC120455350|XP_039497378.1|DSAN	LOC117903287|XP_034671102.1|DSUB
OG0008306	LOC120455331|XP_039497344.1|DSAN	LOC117903834|XP_034672176.1|DSUB
OG0008307	LOC120451106|XP_039490449.1|DSAN	LOC117899734|XP_034665870.1|DSUB
OG0008308	LOC120450978|XP_039490208.1|DSAN	LOC117898860|XP_034664428.1|DSUB
OG0008309	LOC120451585|XP_039491333.1|DSAN	LOC117902244|XP_034669380.1|DSUB
OG0008310	LOC120449601|XP_039488102.1|DSAN	LOC117894060|XP_034656804.1|DSUB
OG0008311	LOC120457313|XP_039500745.1|DSAN	LOC117897949|XP_034662944.1|DSUB
OG0008312	LOC120451014|XP_039490272.1|DSAN	LOC117896560|XP_034660853.1|DSUB
OG0008313	LOC120456353|XP_039499073.1|DSAN	LOC117901911|XP_034668771.1|DSUB
OG0008314	LOC120446943|XP_039484126.1|DSAN	LOC117892517|XP_034654694.1|DSUB
OG0008315	LOC120449860|XP_039488454.1|DSAN	LOC117895782|XP_034659571.1|DSUB
OG0008317	LOC120453821|XP_039494636.1|DSAN	LOC117899314|XP_034665131.1|DSUB
OG0008318	LOC120457231|XP_039500547.1|DSAN	LOC117889616|XP_034649931.1|DSUB
OG0008319	LOC120446576|XP_039483531.1|DSAN	LOC117891846|XP_034653488.1|DSUB
OG0008320	LOC120456864|XP_039499887.1|DSAN	LOC117890016|XP_034650511.1|DSUB
OG0008321	LOC120452608|XP_039492841.1|DSAN	LOC117896143|XP_034660106.1|DSUB
OG0008322	LOC120444138|XP_039479638.1|DSAN	LOC117902382|XP_034669594.1|DSUB
OG0008323	LOC120453774|XP_039494549.1|DSAN	LOC117897744|XP_034662677.1|DSUB
OG0008324	LOC120455291|XP_039497265.1|DSAN	LOC117903547|XP_034671629.1|DSUB
OG0008326	LOC120452206|XP_039492261.1|DSAN	LOC117896810|XP_034661204.1|DSUB
OG0008327	LOC120445956|XP_039482578.1|DSAN	LOC117889841|XP_034650222.1|DSUB
OG0008328	LOC120456707|XP_039499615.1|DSAN	LOC117903723|XP_034671963.1|DSUB
OG0008329	LOC120457005|XP_039500092.1|DSAN	LOC117901738|XP_034668520.1|DSUB
OG0008331	LOC120447967|XP_039485592.1|DSAN	LOC117893793|XP_034656428.1|DSUB
OG0008332	LOC120449052|XP_039487279.1|DSAN	LOC117895400|XP_034658918.1|DSUB
OG0008333	LOC120448301|XP_039486174.1|DSAN	LOC117894453|XP_034657441.1|DSUB
OG0008334	LOC120448601|XP_039486636.1|DSAN	LOC117894446|XP_034657422.1|DSUB
OG0008335	LOC120450159|XP_039488937.1|DSAN	LOC117895223|XP_034658609.1|DSUB
OG0008336	LOC120449060|XP_039487289.1|DSAN	LOC117893816|XP_034656458.1|DSUB
OG0008337	LOC120444165|XP_039479682.1|DSAN	LOC117889969|XP_034650423.1|DSUB
OG0008338	LOC120450556|XP_039489597.1|DSAN	LOC117894827|XP_034657966.1|DSUB
OG0008339	LOC120456445|XP_039499216.1|DSAN	LOC117890800|XP_034651769.1|DSUB
OG0008341	LOC120448717|XP_039486821.1|DSAN	LOC117893810|XP_034656448.1|DSUB
OG0008342	LOC120447682|XP_039485143.1|DSAN	LOC117894355|XP_034657236.1|DSUB
OG0008343	LOC120454593|XP_039495979.1|DSAN	LOC117896126|XP_034660074.1|DSUB
OG0008344	LOC120450141|XP_039488903.1|DSAN	LOC117895470|XP_034659038.1|DSUB
OG0008345	LOC120450262|XP_039489087.1|DSAN	LOC117894051|XP_034656795.1|DSUB
OG0008346	LOC120455899|XP_039498332.1|DSAN	LOC117900233|XP_034666414.1|DSUB
OG0008347	LOC120456817|XP_039499802.1|DSAN	LOC117900986|XP_034667474.1|DSUB
OG0008348	LOC120448792|XP_039486917.1|DSAN	LOC117893513|XP_034656043.1|DSUB
OG0008349	LOC120448475|XP_039486434.1|DSAN	LOC117894917|XP_034658107.1|DSUB
OG0008350	LOC120455382|XP_039497442.1|DSAN	LOC117903901|XP_034672300.1|DSUB
OG0008351	LOC120450397|XP_039489326.1|DSAN	LOC117893541|XP_034656081.1|DSUB
OG0008352	LOC120447892|XP_039485438.1|DSAN	LOC117894517|XP_034657520.1|DSUB
OG0008353	LOC120450006|XP_039488654.1|DSAN	LOC117893768|XP_034656399.1|DSUB
OG0008354	LOC120455407|XP_039497482.1|DSAN	LOC117903764|XP_034672066.1|DSUB
OG0008355	LOC120444623|XP_039480362.1|DSAN	LOC117889998|XP_034650476.1|DSUB
OG0008356	LOC120448969|XP_039487164.1|DSAN	LOC117895193|XP_034658566.1|DSUB
OG0008357	LOC120453332|XP_039493926.1|DSAN	LOC117899224|XP_034664989.1|DSUB
OG0008358	LOC120453852|XP_039494693.1|DSAN	LOC117902116|XP_034669122.1|DSUB
OG0008359	LOC120446691|XP_039483719.1|DSAN	LOC117891660|XP_034653106.1|DSUB
OG0008360	LOC120445999|XP_039482667.1|DSAN	LOC117890721|XP_034651654.1|DSUB
OG0008361	LOC120456278|XP_039498955.1|DSAN	LOC117901333|XP_034667932.1|DSUB
OG0008362	LOC120455981|XP_039498470.1|DSAN	LOC117903501|XP_034671472.1|DSUB
OG0008363	LOC120446945|XP_039484128.1|DSAN	LOC117890366|XP_034651051.1|DSUB
OG0008364	LOC120450649|XP_039489740.1|DSAN	LOC117901790|XP_034668591.1|DSUB
OG0008365	LOC120444622|XP_039480359.1|DSAN	LOC117892146|XP_034654081.1|DSUB
OG0008366	LOC120452324|XP_039492411.1|DSAN	LOC117897456|XP_034662193.1|DSUB
OG0008367	LOC120454962|XP_039496677.1|DSAN	LOC117903346|XP_034671186.1|DSUB
OG0008368	LOC120450033|XP_039488722.1|DSAN	LOC117902166|XP_034669196.1|DSUB
OG0008369	LOC120455268|XP_039497202.1|DSAN	LOC117898244|XP_034663385.1|DSUB
OG0008370	LOC120453675|XP_039494422.1|DSAN	LOC117898070|XP_034663133.1|DSUB
OG0008371	LOC120450943|XP_039490146.1|DSAN	LOC117899792|XP_034665963.1|DSUB
OG0008372	LOC120457473|XP_039500957.1|DSAN	LOC117902395|XP_034669612.1|DSUB
OG0008373	LOC120456703|XP_039499611.1|DSAN	LOC117901837|XP_034668663.1|DSUB
OG0008374	LOC120458348|XP_039501899.1|DSAN	LOC117902187|XP_034669253.1|DSUB
OG0008375	LOC120457740|XP_039501173.1|DSAN	LOC117899958|XP_034666003.1|DSUB
OG0008376	LOC120453421|XP_039494059.1|DSAN	LOC117902720|XP_034670176.1|DSUB
OG0008377	LOC120444667|XP_039480447.1|DSAN	LOC117900343|XP_034666574.1|DSUB
OG0008378	LOC120444666|XP_039480446.1|DSAN	LOC117900342|XP_034666572.1|DSUB
OG0008379	LOC120457794|XP_039501225.1|DSAN	LOC117902030|XP_034668982.1|DSUB
OG0008380	LOC120446980|XP_039484204.1|DSAN	LOC117901453|XP_034668093.1|DSUB
OG0008381	LOC120449983|XP_039488628.1|DSAN	LOC117902074|XP_034669055.1|DSUB
OG0008383	LOC120446062|XP_039482771.1|DSAN	LOC117901028|XP_034667522.1|DSUB
OG0008384	LOC120452587|XP_039492814.1|DSAN	LOC117901102|XP_034667622.1|DSUB
OG0008385	LOC120458809|XP_039502539.1|DSAN	LOC117902170|XP_034669201.1|DSUB
OG0008386	LOC120456144|XP_039498705.1|DSAN	LOC117903112|XP_034670829.1|DSUB
OG0008387	LOC120451346|XP_039490862.1|DSAN	LOC117899526|XP_034665479.1|DSUB
OG0008388	LOC120443787|XP_039479050.1|DSAN	LOC117902300|XP_034669472.1|DSUB
OG0008389	LOC120445390|XP_039481729.1|DSAN	LOC117900521|XP_034666809.1|DSUB
OG0008391	LOC120458174|XP_039501668.1|DSAN	LOC117900054|XP_034666142.1|DSUB
OG0008392	LOC120450605|XP_039489662.1|DSAN	LOC117894766|XP_034657875.1|DSUB
OG0008393	LOC120450337|XP_039489238.1|DSAN	LOC117893133|XP_034655474.1|DSUB
OG0008394	LOC120448382|XP_039486299.1|DSAN	LOC117893732|XP_034656347.1|DSUB
OG0008395	LOC120455971|XP_039498454.1|DSAN	LOC117893809|XP_034656451.1|DSUB
OG0008396	LOC120456183|XP_039498788.1|DSAN	LOC117903180|XP_034670915.1|DSUB
OG0008397	LOC120456647|XP_039499507.1|DSAN	LOC117898330|XP_034663548.1|DSUB
OG0008398	LOC120455998|XP_039498489.1|DSAN	LOC117890403|XP_034651107.1|DSUB
OG0008399	LOC120457135|XP_039500311.1|DSAN	LOC117889587|XP_034649886.1|DSUB
OG0008400	LOC120450330|XP_039489230.1|DSAN	LOC117895348|XP_034658820.1|DSUB
OG0008401	LOC120458105|XP_039501569.1|DSAN	LOC117901503|XP_034668164.1|DSUB
OG0008402	LOC120454060|XP_039494999.1|DSAN	LOC117898589|XP_034664024.1|DSUB
OG0008403	LOC120455682|XP_039498025.1|DSAN	LOC117903090|XP_034670788.1|DSUB
OG0008404	LOC120454068|XP_039495012.1|DSAN	LOC117898224|XP_034663349.1|DSUB
OG0008405	LOC120457152|XP_039500359.1|DSAN	LOC117903131|XP_034670854.1|DSUB
OG0008406	LOC120457367|XP_039500832.1|DSAN	LOC117892970|XP_034655199.1|DSUB
OG0008407	LOC120452010|XP_039491980.1|DSAN	LOC117899322|XP_034665147.1|DSUB
OG0008408	LOC120454988|XP_039496714.1|DSAN	LOC117903409|XP_034671299.1|DSUB
OG0008409	LOC120448936|XP_039487107.1|DSAN	LOC117893860|XP_034656521.1|DSUB
OG0008410	LOC120454468|XP_039495722.1|DSAN	LOC117897707|XP_034662620.1|DSUB
OG0008411	LOC120453271|XP_039493832.1|DSAN	LOC117896372|XP_034660539.1|DSUB
OG0008412	LOC120456048|XP_039498559.1|DSAN	LOC117903548|XP_034671631.1|DSUB
OG0008413	LOC120448783|XP_039486906.1|DSAN	LOC117894397|XP_034657293.1|DSUB
OG0008414	LOC120456758|XP_039499688.1|DSAN	LOC117896586|XP_034660904.1|DSUB
OG0008415	LOC120456896|XP_039499932.1|DSAN	LOC117899930|XP_034665990.1|DSUB
OG0008416	LOC120455702|XP_039498044.1|DSAN	LOC117903458|XP_034671386.1|DSUB
OG0008417	LOC120455259|XP_039497194.1|DSAN	LOC117903460|XP_034671389.1|DSUB
OG0008418	LOC120455347|XP_039497374.1|DSAN	LOC117890995|XP_034652038.1|DSUB
OG0008419	LOC120455499|XP_039497691.1|DSAN	LOC117892594|XP_034654827.1|DSUB
OG0008420	LOC120456774|XP_039499706.1|DSAN	LOC117900540|XP_034666834.1|DSUB
OG0008421	LOC120455911|XP_039498353.1|DSAN	LOC117903907|XP_034672304.1|DSUB
OG0008422	LOC120456087|XP_039498614.1|DSAN	LOC117896423|XP_034660635.1|DSUB
OG0008423	LOC120446364|XP_039483230.1|DSAN	LOC117890575|XP_034651403.1|DSUB
OG0008424	LOC120455922|XP_039498378.1|DSAN	LOC117903808|XP_034672134.1|DSUB
OG0008425	LOC120452881|XP_039493266.1|DSAN	LOC117896084|XP_034660014.1|DSUB
OG0008426	LOC120444975|XP_039480930.1|DSAN	LOC117889885|XP_034650286.1|DSUB
OG0008427	LOC120457405|XP_039500935.1|DSAN	LOC117903274|XP_034671068.1|DSUB
OG0008428	LOC120456435|XP_039499202.1|DSAN	LOC117898643|XP_034664100.1|DSUB
OG0008429	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN	LOC117897843|XP_034662800.1|DSUB
OG0008430	LOC120455058|XP_039496846.1|DSAN	LOC117898230|XP_034663359.1|DSUB
OG0008431	LOC120447980|XP_039485609.1|DSAN	LOC117891134|XP_034652233.1|DSUB
OG0008432	LOC120453362|XP_039493969.1|DSAN	LOC117898739|XP_034664249.1|DSUB
OG0008433	LOC120448356|XP_039486257.1|DSAN	LOC117893618|XP_034656185.1|DSUB
OG0008434	LOC120452940|XP_039493355.1|DSAN	LOC117896656|XP_034660994.1|DSUB
OG0008435	LOC120458574|XP_039502207.1|DSAN	LOC117902309|XP_034669481.1|DSUB
OG0008436	LOC120445661|XP_039482140.1|DSAN	LOC117892400|XP_034654507.1|DSUB
OG0008438	LOC120452316|XP_039492401.1|DSAN	LOC117897475|XP_034662218.1|DSUB
OG0008439	LOC120446590|XP_039483545.1|DSAN	LOC117890511|XP_034651305.1|DSUB
OG0008440	LOC120454535|XP_039495846.1|DSAN	LOC117899632|XP_034665678.1|DSUB
OG0008441	LOC120449005|XP_039487211.1|DSAN	LOC117894313|XP_034657170.1|DSUB
OG0008442	LOC120446025|XP_039482714.1|DSAN	LOC117892235|XP_034654231.1|DSUB
OG0008443	LOC120448838|XP_039486973.1|DSAN	LOC117895121|XP_034658420.1|DSUB
OG0008444	LOC120450561|XP_039489604.1|DSAN	LOC117895091|XP_034658378.1|DSUB
OG0008445	LOC120456735|XP_039499658.1|DSAN	LOC117893974|XP_034656673.1|DSUB
OG0008446	LOC120455872|XP_039498281.1|DSAN	LOC117897394|XP_034662101.1|DSUB
OG0008447	LOC120456135|XP_039498697.1|DSAN	LOC117896737|XP_034661131.1|DSUB
OG0008448	LOC120457315|XP_039500747.1|DSAN	LOC117903650|XP_034671842.1|DSUB
OG0008449	LOC120455653|XP_039497977.1|DSAN	LOC117889613|XP_034649929.1|DSUB
OG0008450	LOC120457016|XP_039500106.1|DSAN	LOC117903583|XP_034671693.1|DSUB
OG0008451	LOC120451593|XP_039491347.1|DSAN	LOC117896718|XP_034661070.1|DSUB
OG0008452	LOC120458040|XP_039501483.1|DSAN	LOC117901437|XP_034668072.1|DSUB
OG0008453	LOC120445967|XP_039482616.1|DSAN	LOC117892372|XP_034654473.1|DSUB
OG0008454	LOC120455387|XP_039497448.1|DSAN	LOC117903748|XP_034672040.1|DSUB
OG0008455	LOC120450207|XP_039489008.1|DSAN	LOC117895322|XP_034658780.1|DSUB
OG0008456	LOC120454241|XP_039495281.1|DSAN	LOC117898383|XP_034663628.1|DSUB
OG0008457	LOC120451471|XP_039491094.1|DSAN	LOC117896505|XP_034660748.1|DSUB
OG0008458	LOC120445355|XP_039481634.1|DSAN, LOC120445354|XP_039481633.1|DSAN	LOC117890365|XP_034651050.1|DSUB
OG0008460	LOC120443828|XP_039479112.1|DSAN	LOC117900885|XP_034667305.1|DSUB
OG0008461	LOC120446412|XP_039483296.1|DSAN	LOC117902783|XP_034670276.1|DSUB
OG0008462	LOC120454957|XP_039496674.1|DSAN	LOC117900936|XP_034667393.1|DSUB
OG0008463	LOC120454437|XP_039495670.1|DSAN	LOC117900000|XP_034666062.1|DSUB
OG0008464	LOC120447017|XP_039484270.1|DSAN	LOC117891966|XP_034653730.1|DSUB
OG0008465	LOC120444278|XP_039479728.1|DSAN	LOC117889995|XP_034650470.1|DSUB
OG0008466	LOC120444687|XP_039480488.1|DSAN	LOC117890922|XP_034651943.1|DSUB
OG0008467	LOC120446126|XP_039482885.1|DSAN	LOC117890049|XP_034650561.1|DSUB
OG0008468	LOC120458545|XP_039502160.1|DSAN	LOC117901394|XP_034668019.1|DSUB
OG0008469	LOC120457179|XP_039500408.1|DSAN	LOC117890233|XP_034650861.1|DSUB
OG0008470	LOC120444288|XP_039479738.1|DSAN	LOC117892057|XP_034653876.1|DSUB
OG0008472	LOC120446764|XP_039483834.1|DSAN	LOC117892339|XP_034654384.1|DSUB
OG0008473	LOC120455250|XP_039497181.1|DSAN	LOC117895377|XP_034658880.1|DSUB
OG0008474	LOC120453810|XP_039494622.1|DSAN	LOC117896090|XP_034660019.1|DSUB
OG0008475	LOC120453114|XP_039493588.1|DSAN	LOC117901920|XP_034668779.1|DSUB
OG0008476	LOC120454418|XP_039495624.1|DSAN	LOC117899221|XP_034664985.1|DSUB
OG0008477	LOC120445937|XP_039482535.1|DSAN	LOC117891202|XP_034652429.1|DSUB
OG0008478	LOC120453253|XP_039493803.1|DSAN	LOC117896924|XP_034661355.1|DSUB
OG0008479	LOC120445057|XP_039481113.1|DSAN	LOC117891780|XP_034653339.1|DSUB
OG0008480	LOC120447898|XP_039485474.1|DSAN	LOC117893180|XP_034655563.1|DSUB
OG0008481	LOC120456458|XP_039499239.1|DSAN	LOC117903407|XP_034671297.1|DSUB
OG0008482	LOC120448795|XP_039486919.1|DSAN	LOC117893995|XP_034656698.1|DSUB
OG0008483	LOC120454371|XP_039495541.1|DSAN	LOC117901815|XP_034668621.1|DSUB
OG0008484	LOC120450945|XP_039490152.1|DSAN	LOC117898773|XP_034664297.1|DSUB
OG0008485	LOC120458581|XP_039502213.1|DSAN	LOC117901719|XP_034668486.1|DSUB
OG0008486	LOC120454845|XP_039496274.1|DSAN	LOC117902929|XP_034670408.1|DSUB
OG0008488	LOC120453690|XP_039494444.1|DSAN	LOC117897697|XP_034662609.1|DSUB
OG0008489	LOC120451970|XP_039491930.1|DSAN	LOC117897081|XP_034661610.1|DSUB
OG0008490	LOC120454650|XP_039496086.1|DSAN	LOC117898715|XP_034664223.1|DSUB
OG0008491	LOC120453982|XP_039494871.1|DSAN	LOC117897871|XP_034662836.1|DSUB
OG0008492	LOC120446377|XP_039483242.1|DSAN, LOC120446791|XP_039483881.1|DSAN	LOC117900119|XP_034666236.1|DSUB
OG0008493	LOC120458049|XP_039501493.1|DSAN	LOC117900062|XP_034666157.1|DSUB
OG0008494	LOC120446641|XP_039483643.1|DSAN	LOC117891130|XP_034652229.1|DSUB
OG0008495	LOC120447128|XP_039484496.1|DSAN	LOC117891411|XP_034652748.1|DSUB
OG0008496	LOC120444277|XP_039479727.1|DSAN	LOC117889994|XP_034650469.1|DSUB
OG0008497	LOC120446424|XP_039483320.1|DSAN	LOC117890289|XP_034650943.1|DSUB
OG0008498	LOC120444597|XP_039480304.1|DSAN	LOC117891164|XP_034652375.1|DSUB
OG0008499	LOC120446663|XP_039483668.1|DSAN	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB
OG0008500	LOC120448428|XP_039486367.1|DSAN	LOC117892299|XP_034654332.1|DSUB
OG0008501	LOC120449038|XP_039487256.1|DSAN	LOC117895457|XP_034659020.1|DSUB
OG0008502	LOC120455115|XP_039496938.1|DSAN	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB
OG0008503	LOC120455342|XP_039497366.1|DSAN	LOC117903878|XP_034672260.1|DSUB
OG0008504	LOC120450070|XP_039488791.1|DSAN	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB
OG0008505	LOC120448254|XP_039486101.1|DSAN	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB
OG0008506	LOC120448917|XP_039487074.1|DSAN	LOC117894171|XP_034656965.1|DSUB
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	LOC117892963|XP_034655187.1|DSUB
OG0008508	LOC120456076|XP_039498602.1|DSAN	LOC117894821|XP_034657961.1|DSUB
OG0008509	LOC120456051|XP_039498563.1|DSAN, LOC120452338|XP_039492436.1|DSAN, LOC120455613|XP_039497928.1|DSAN	LOC117894488|XP_034657490.1|DSUB
OG0008510	LOC120455267|XP_039497201.1|DSAN	LOC117892703|XP_034655009.1|DSUB
OG0008512	LOC120458473|XP_039502066.1|DSAN	LOC117903036|XP_034670657.1|DSUB
OG0008513	LOC120458602|XP_039502241.1|DSAN	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB
OG0008514	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN	LOC117901223|XP_034667785.1|DSUB
OG0008515	LOC120453897|XP_039494753.1|DSAN	LOC117900811|XP_034667193.1|DSUB
OG0008516	LOC120450249|XP_039489071.1|DSAN	LOC117895304|XP_034658755.1|DSUB
OG0008518	LOC120448306|XP_039486184.1|DSAN	LOC117893866|XP_034656529.1|DSUB
OG0008519	LOC120446701|XP_039483733.1|DSAN	LOC117890217|XP_034650846.1|DSUB
OG0008520	LOC120454331|XP_039495473.1|DSAN	LOC117899552|XP_034665532.1|DSUB
OG0008522	LOC120447243|XP_039484705.1|DSAN	LOC117899997|XP_034666059.1|DSUB
OG0008523	LOC120453539|XP_039494227.1|DSAN	LOC117900510|XP_034666794.1|DSUB
OG0008524	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN	LOC117903228|XP_034671018.1|DSUB
OG0008525	LOC120458006|XP_039501436.1|DSAN, LOC120458007|XP_039501437.1|DSAN	LOC117901002|XP_034667490.1|DSUB
OG0008527	LOC120457032|XP_039500129.1|DSAN	LOC117903079|XP_034670767.1|DSUB
OG0008528	LOC120447988|XP_039485617.1|DSAN	LOC117895114|XP_034658411.1|DSUB
OG0008529	LOC120457355|XP_039500805.1|DSAN	LOC117890934|XP_034651962.1|DSUB
OG0008530	LOC120456640|XP_039499496.1|DSAN	LOC117903393|XP_034671270.1|DSUB
OG0008531	LOC120455032|XP_039496798.1|DSAN	LOC117903875|XP_034672255.1|DSUB
OG0008532	LOC120456745|XP_039499669.1|DSAN	LOC117895677|XP_034659396.1|DSUB
OG0008534	LOC120456075|XP_039498598.1|DSAN	LOC117893606|XP_034656176.1|DSUB
OG0008535	LOC120455622|XP_039497938.1|DSAN	LOC117901976|XP_034668874.1|DSUB
OG0008536	LOC120455510|XP_039497710.1|DSAN	LOC117901253|XP_034667840.1|DSUB
OG0008537	LOC120451192|XP_039490574.1|DSAN	LOC117896501|XP_034660739.1|DSUB
OG0008538	LOC120455278|XP_039497235.1|DSAN	LOC117903308|XP_034671132.1|DSUB
OG0008540	LOC120453557|XP_039494244.1|DSAN	LOC117897115|XP_034661656.1|DSUB
OG0008541	LOC120443897|XP_039479262.1|DSAN	LOC117892239|XP_034654238.1|DSUB
OG0008542	LOC120449686|XP_039488236.1|DSAN	LOC117893006|XP_034655253.1|DSUB
OG0008544	LOC120443775|XP_039479029.1|DSAN	LOC117890655|XP_034651515.1|DSUB
OG0008545	LOC120444670|XP_039480452.1|DSAN	LOC117891072|XP_034652136.1|DSUB
OG0008546	LOC120450115|XP_039488871.1|DSAN	LOC117893128|XP_034655467.1|DSUB
OG0008547	LOC120457412|XP_039500944.1|DSAN	LOC117890418|XP_034651130.1|DSUB
OG0008549	LOC120454406|XP_039495601.1|DSAN	LOC117899435|XP_034665329.1|DSUB
OG0008550	LOC120455379|XP_039497439.1|DSAN	LOC117896623|XP_034660955.1|DSUB
OG0008551	LOC120448762|XP_039486882.1|DSAN	LOC117895476|XP_034659044.1|DSUB
OG0008552	LOC120449201|XP_039487499.1|DSAN	LOC117893114|XP_034655442.1|DSUB
OG0008553	LOC120458718|XP_039502401.1|DSAN	LOC117891362|XP_034652689.1|DSUB
OG0008554	LOC120455287|XP_039497259.1|DSAN	LOC117896578|XP_034660888.1|DSUB
OG0008555	LOC120456582|XP_039499423.1|DSAN	LOC117889633|XP_034649983.1|DSUB
OG0008557	LOC120452992|XP_039493428.1|DSAN	LOC117898615|XP_034664058.1|DSUB
OG0008558	LOC120443917|XP_039479291.1|DSAN	LOC117901510|XP_034668171.1|DSUB
