Orthogroup	DEUG.longest_only	DSEC.longest_only
OG0009757	LOC108107226|XP_017070133.1|DEUG	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC108116018|XP_017083193.1|DEUG	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC108102415|XP_017062870.1|DEUG	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC108118511|XP_017086740.1|DEUG	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC108118548|XP_017086791.1|DEUG	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC108103299|XP_017064210.1|DEUG	LOC6616149|XP_002040514.1|DSEC
OG0009763	LOC108102827|XP_017063505.1|DEUG	LOC6610353|XP_002034939.2|DSEC
OG0009764	LOC108114046|XP_017080282.1|DEUG	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC108102872|XP_017063568.1|DEUG	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC108108177|XP_017071609.1|DEUG	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC108107814|XP_017071034.1|DEUG	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC108108241|XP_017071700.1|DEUG	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC108108269|XP_017071715.1|DEUG	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC108104905|XP_017066727.1|DEUG	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC108105268|XP_017067237.1|DEUG	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC108102766|XP_017063413.1|DEUG	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC108114693|XP_017081278.1|DEUG	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC108113896|XP_017080090.1|DEUG	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC108104914|XP_017066750.1|DEUG	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC108114523|XP_017081042.1|DEUG	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC108114516|XP_017081026.1|DEUG	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC108108246|XP_017071706.1|DEUG	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC108108139|XP_017071554.1|DEUG	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC108108168|XP_017071597.1|DEUG	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC108114459|XP_017080952.1|DEUG	LOC6611016|XP_002035573.1|DSEC
OG0009782	LOC108108238|XP_017071694.1|DEUG	LOC6610584|XP_002035157.1|DSEC
OG0009783	LOC108104742|XP_017066469.1|DEUG	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC108107691|XP_017070785.1|DEUG	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC108114598|XP_017081147.1|DEUG	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC108117383|XP_017085268.1|DEUG	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC108117382|XP_017085266.1|DEUG	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC108103589|XP_017064603.1|DEUG	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC108107857|XP_017071112.1|DEUG	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC108112350|XP_017077667.1|DEUG	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC108109779|XP_017073945.1|DEUG	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC108109878|XP_017074163.1|DEUG	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC108104630|XP_017066294.1|DEUG	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC108113720|XP_017079891.1|DEUG	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC108106037|XP_017068373.1|DEUG	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC108114032|XP_017080268.1|DEUG	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC108109837|XP_017074073.1|DEUG	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC108109836|XP_017074072.1|DEUG	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC108114290|XP_017080681.1|DEUG	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC108108682|XP_017072275.1|DEUG	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC108107939|XP_017071259.1|DEUG	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC108107753|XP_017070910.1|DEUG	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC108113969|XP_017080174.1|DEUG	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC108114277|XP_017080663.1|DEUG	LOC6605922|XP_002030735.2|DSEC
OG0009805	LOC108114270|XP_017080656.1|DEUG	LOC6605921|XP_002030734.1|DSEC
OG0009806	LOC108114263|XP_017080648.1|DEUG	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC108114081|XP_017080324.1|DEUG	LOC6605898|XP_002030711.2|DSEC
OG0009808	LOC108107701|XP_017070795.1|DEUG	LOC6610583|XP_032573599.1|DSEC
OG0009809	LOC108107623|XP_017070681.1|DEUG	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC108113984|XP_017080216.1|DEUG	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC108114084|XP_017080328.1|DEUG	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC108114112|XP_017080364.1|DEUG	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC108108722|XP_017072344.1|DEUG	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC108107549|XP_017070591.1|DEUG	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC108108463|XP_017072007.1|DEUG	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC108106019|XP_017068358.1|DEUG	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC108105931|XP_017068200.1|DEUG	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC108113835|XP_017080033.1|DEUG	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC108113840|XP_017080040.1|DEUG	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC108113867|XP_017080070.1|DEUG	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC108114704|XP_017081291.1|DEUG	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC108108541|XP_017072105.1|DEUG	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC108109829|XP_017074054.1|DEUG	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC108114615|XP_017081167.1|DEUG	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC108113838|XP_017080037.1|DEUG	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC108116784|XP_017084320.1|DEUG	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC108116786|XP_017084322.1|DEUG	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC108114721|XP_017081315.1|DEUG	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC108117338|XP_017085198.1|DEUG	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC108108673|XP_017072266.1|DEUG	LOC6616500|XP_002040860.1|DSEC
OG0009831	LOC108108699|XP_017072294.1|DEUG	LOC6616504|XP_002040864.2|DSEC
OG0009832	LOC108108697|XP_017072292.1|DEUG	LOC6616505|XP_002040865.1|DSEC
OG0009833	LOC108118235|XP_017086308.1|DEUG	LOC6605820|XP_002030635.2|DSEC
OG0009834	LOC108106496|XP_017069076.1|DEUG	LOC6609206|XP_002033897.1|DSEC
OG0009835	LOC108112481|XP_017077832.1|DEUG	LOC6609613|XP_002034290.1|DSEC
OG0009836	LOC108117301|XP_017085150.1|DEUG	LOC6619100|XP_002043340.1|DSEC
OG0009837	LOC108117043|XP_017084704.1|DEUG	LOC6616808|XP_032577756.1|DSEC
OG0009838	LOC108105650|XP_017067827.1|DEUG	LOC6614526|XP_002038957.1|DSEC
OG0009839	LOC108112569|XP_017078024.1|DEUG	LOC116800676|XP_032572868.1|DSEC
OG0009840	LOC108106994|XP_017069823.1|DEUG	LOC6614695|XP_002039122.1|DSEC
OG0009841	LOC108102498|XP_017063011.1|DEUG	LOC6613547|XP_002038015.1|DSEC
OG0009842	LOC108105943|XP_017068227.1|DEUG	LOC6605685|XP_002030501.2|DSEC
OG0009843	LOC108107879|XP_017071150.1|DEUG	LOC6610595|XP_002035168.2|DSEC
OG0009844	LOC108105951|XP_017068240.1|DEUG	LOC6605662|XP_002030480.2|DSEC
OG0009845	LOC108106540|XP_017069184.1|DEUG	LOC6609230|XP_002033921.2|DSEC
OG0009846	LOC108105897|XP_017068169.1|DEUG	LOC6611299|XP_002035846.1|DSEC
OG0009847	LOC108103353|XP_017064287.1|DEUG	LOC6612370|XP_002036879.2|DSEC
OG0009848	LOC108104426|XP_017065971.1|DEUG	LOC6612429|XP_002036937.1|DSEC
OG0009849	LOC108117539|XP_017085532.1|DEUG	LOC6607824|XP_032576366.1|DSEC
OG0009850	LOC108102389|XP_017062820.1|DEUG	LOC6620597|XP_002044801.2|DSEC
OG0009851	LOC108105048|XP_017066942.1|DEUG	LOC116802242|XP_032581965.1|DSEC
OG0009852	LOC108113938|XP_017080135.1|DEUG	LOC6605512|XP_002030345.1|DSEC
OG0009853	LOC108102890|XP_017063582.1|DEUG	LOC6618480|XP_002042750.1|DSEC
OG0009855	LOC108110572|XP_017075158.1|DEUG	LOC6611742|XP_002036265.2|DSEC
OG0009856	LOC108105756|XP_017067964.1|DEUG	LOC6617902|XP_032583516.1|DSEC
OG0009857	LOC108106903|XP_017069641.1|DEUG	LOC6614693|XP_032578035.1|DSEC
OG0009858	LOC108110463|XP_017075020.1|DEUG	LOC6611856|XP_002036378.2|DSEC
OG0009859	LOC108114870|XP_017081513.1|DEUG	LOC6621637|XP_032570284.1|DSEC
OG0009860	LOC108111480|XP_017076455.1|DEUG	LOC6612083|XP_032583476.1|DSEC
OG0009861	LOC108110840|XP_017075574.1|DEUG	LOC6617380|XP_002041705.2|DSEC
OG0009862	LOC108104038|XP_017065362.1|DEUG	LOC6612178|XP_002036695.2|DSEC
OG0009863	LOC108106123|XP_017068491.1|DEUG	LOC6617228|XP_032583609.1|DSEC
OG0009864	LOC108115490|XP_017082464.1|DEUG	LOC6618197|XP_002042472.1|DSEC
OG0009865	LOC108102532|XP_017063057.1|DEUG	LOC6613369|XP_002037843.1|DSEC
OG0009866	LOC108114079|XP_017080323.1|DEUG	LOC6605163|XP_032575226.1|DSEC
OG0009867	LOC108107798|XP_017071002.1|DEUG	LOC6610820|XP_002035386.1|DSEC
OG0009868	LOC108108242|XP_017071701.1|DEUG	LOC6619409|XP_002043624.1|DSEC
OG0009870	LOC108108430|XP_017071972.1|DEUG	LOC6618291|XP_002042564.1|DSEC
OG0009871	LOC108112220|XP_017077526.1|DEUG	LOC6608906|XP_032570631.1|DSEC
OG0009872	LOC108109221|XP_017073178.1|DEUG	LOC6615324|XP_002039725.1|DSEC
OG0009873	LOC108113351|XP_017079403.1|DEUG	LOC6615513|XP_032572968.1|DSEC
OG0009874	LOC108108445|XP_017071988.1|DEUG	LOC6606145|XP_002030953.1|DSEC
OG0009875	LOC108116779|XP_017084303.1|DEUG	LOC6616560|XP_002040919.1|DSEC
OG0009876	LOC108106390|XP_017068886.1|DEUG	LOC6608836|XP_032572894.1|DSEC
OG0009877	LOC108104487|XP_017066087.1|DEUG	LOC6608330|XP_032572689.1|DSEC
OG0009878	LOC108112764|XP_017078513.1|DEUG	LOC116800346|XP_032570498.1|DSEC
OG0009879	LOC108112424|XP_017077755.1|DEUG	LOC6609683|XP_002034341.1|DSEC
OG0009880	LOC108112334|XP_017077652.1|DEUG	LOC6615503|XP_002039882.1|DSEC
OG0009881	LOC108111913|XP_017077041.1|DEUG	LOC6608986|XP_002033699.2|DSEC
OG0009882	LOC108108964|XP_017072708.1|DEUG	LOC6615744|XP_002040115.1|DSEC
OG0009883	LOC108108930|XP_017072672.1|DEUG	LOC6610078|XP_002034694.2|DSEC
OG0009884	LOC108108934|XP_017072677.1|DEUG	LOC6610080|XP_002034696.1|DSEC
OG0009885	LOC108104846|XP_017066652.1|DEUG	LOC6608401|XP_032571577.1|DSEC
OG0009886	LOC108112613|XP_017078193.1|DEUG	LOC6609529|XP_002034212.2|DSEC
OG0009887	LOC108104611|XP_017066274.1|DEUG	LOC6608216|XP_002032960.1|DSEC
OG0009888	LOC108108974|XP_017072718.1|DEUG	LOC6609970|XP_002034614.1|DSEC
OG0009889	LOC108112363|XP_017077682.1|DEUG	LOC6615662|XP_002040033.1|DSEC
OG0009890	LOC108113095|XP_017079032.1|DEUG	LOC6609470|XP_002034155.2|DSEC
OG0009891	LOC108115270|XP_017082116.1|DEUG	LOC6613795|XP_002038264.1|DSEC
OG0009892	LOC108110059|XP_017074428.1|DEUG	LOC6619972|XP_032582537.1|DSEC
OG0009893	LOC108106274|XP_017068730.1|DEUG	LOC6608752|XP_002033475.2|DSEC
OG0009894	LOC108115177|XP_017081990.1|DEUG	LOC6614307|XP_032579473.1|DSEC
OG0009895	LOC108116222|XP_017083499.1|DEUG	LOC6614233|XP_002038678.1|DSEC
OG0009896	LOC108113685|XP_017079851.1|DEUG	LOC6619718|XP_002043933.1|DSEC
OG0009897	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG	LOC6606223|XP_002031031.1|DSEC
OG0009898	LOC108116170|XP_017083397.1|DEUG	LOC6606321|XP_002031126.1|DSEC
OG0009899	LOC108111653|XP_017076673.1|DEUG	LOC6606401|XP_002031206.1|DSEC
OG0009900	LOC108116817|XP_017084355.1|DEUG	LOC6606559|XP_002031360.1|DSEC
OG0009901	LOC108113619|XP_017079770.1|DEUG	LOC6617047|XP_002041375.1|DSEC
OG0009902	LOC108116308|XP_017083587.1|DEUG	LOC6606927|XP_032577322.1|DSEC
OG0009903	LOC108116202|XP_017083450.1|DEUG	LOC6614196|XP_002038643.1|DSEC
OG0009904	LOC108109223|XP_017073186.1|DEUG	LOC6606351|XP_002031156.1|DSEC
OG0009905	LOC108116826|XP_017084365.1|DEUG	LOC6606504|XP_032576462.1|DSEC
OG0009906	LOC108116837|XP_017084379.1|DEUG	LOC6606511|XP_002031312.1|DSEC
OG0009907	LOC108110187|XP_017074627.1|DEUG	LOC6619224|XP_002043443.1|DSEC
OG0009908	LOC108117057|XP_017084719.1|DEUG	LOC116801723|XP_032578778.1|DSEC
OG0009908	LOC108111689|XP_017076726.1|DEUG	LOC116801552|XP_032577775.1|DSEC
OG0009909	LOC108115807|XP_017082885.1|DEUG	LOC6617141|XP_002041468.1|DSEC
OG0009910	LOC108109433|XP_017073422.1|DEUG	LOC6607302|XP_002032081.2|DSEC, LOC6607301|XP_032579535.1|DSEC
OG0009911	LOC108112434|XP_017077769.1|DEUG	LOC6615690|XP_002040061.1|DSEC
OG0009912	LOC108114817|XP_017081430.1|DEUG	LOC6614748|XP_002039167.1|DSEC
OG0009913	LOC108111174|XP_017076042.1|DEUG	LOC6613161|XP_002037642.1|DSEC
OG0009914	LOC108112433|XP_017077764.1|DEUG	LOC6618417|XP_002042551.1|DSEC, LOC6618284|XP_002042552.1|DSEC
OG0009915	LOC108111448|XP_017076410.1|DEUG	LOC6617414|XP_002041739.1|DSEC
OG0009917	LOC108104859|XP_017066669.1|DEUG, LOC108104770|XP_017066495.1|DEUG, LOC108104774|XP_017066498.1|DEUG	LOC6608392|XP_002033126.1|DSEC
OG0009918	LOC108106555|XP_017069209.1|DEUG, LOC108106554|XP_017069207.1|DEUG, LOC108106553|XP_017069206.1|DEUG, LOC108106552|XP_017069205.1|DEUG	LOC6609242|XP_002033932.1|DSEC
OG0009919	LOC108113186|XP_017079205.1|DEUG, LOC108103011|XP_017063827.1|DEUG	LOC6612723|XP_002037226.1|DSEC
OG0009919	LOC108113857|XP_017080056.1|DEUG	LOC6605559|XP_002030381.1|DSEC
OG0009922	LOC108108057|XP_017071421.1|DEUG	LOC6619402|XP_002043617.1|DSEC
OG0009925	LOC108116447|XP_017083849.1|DEUG	LOC6606804|XP_002031601.1|DSEC
OG0009926	LOC108114498|XP_017081007.1|DEUG	LOC6605520|XP_002030353.1|DSEC
OG0009927	LOC108118532|XP_017086770.1|DEUG	LOC6615957|XP_002040324.2|DSEC
OG0009928	LOC108111301|XP_017076184.1|DEUG	LOC6612752|XP_032577451.1|DSEC
OG0009930	LOC108117513|XP_017085494.1|DEUG	LOC6614782|XP_002039202.2|DSEC
OG0009931	LOC108112841|XP_017078640.1|DEUG	LOC6615410|XP_032571806.1|DSEC
OG0009932	LOC108104851|XP_017066657.1|DEUG	LOC6608427|XP_002033161.1|DSEC
OG0009933	LOC108112501|XP_017077869.1|DEUG	LOC6609346|XP_032570556.1|DSEC
OG0009937	LOC108109609|XP_017073661.1|DEUG	LOC116800889|XP_032573141.1|DSEC
OG0009938	LOC108105337|XP_017067319.1|DEUG	LOC6618087|XP_002042385.1|DSEC
OG0009940	LOC108113534|XP_017079617.1|DEUG	LOC6616953|XP_032579162.1|DSEC
OG0009941	LOC108115453|XP_017082379.1|DEUG	LOC6613490|XP_002037959.1|DSEC
OG0009942	LOC108104844|XP_017066645.1|DEUG	LOC6608423|XP_002033157.1|DSEC
OG0009943	LOC108111438|XP_017076398.1|DEUG	LOC6612095|XP_002036612.1|DSEC
OG0009944	LOC108118504|XP_017086732.1|DEUG	LOC6615956|XP_002040323.1|DSEC
OG0009945	LOC108117607|XP_017085620.1|DEUG	LOC6617594|XP_002041907.1|DSEC
OG0009946	LOC108116349|XP_017083652.1|DEUG	LOC116801446|XP_032576960.1|DSEC
OG0009947	LOC108107523|XP_017070553.1|DEUG	LOC6610937|XP_002035494.1|DSEC
OG0009948	LOC108105412|XP_017067449.1|DEUG	LOC6615927|XP_002040295.1|DSEC
OG0009949	LOC108115035|XP_017081772.1|DEUG	LOC6613904|XP_002038370.2|DSEC
OG0009950	LOC108116298|XP_017083576.1|DEUG	LOC6606786|XP_002031583.1|DSEC
OG0009951	LOC108117226|XP_017085046.1|DEUG	LOC6619020|XP_002043265.1|DSEC
OG0009952	LOC108105275|XP_017067253.1|DEUG	LOC6616634|XP_002040991.1|DSEC
OG0009953	LOC108113526|XP_017079608.1|DEUG	LOC6616954|XP_002041282.1|DSEC
OG0009954	LOC108111767|XP_017076821.1|DEUG	LOC6606752|XP_002031549.1|DSEC
OG0009955	LOC108113028|XP_017078947.1|DEUG	LOC6609306|XP_032570952.1|DSEC
OG0009956	LOC108103667|XP_017064714.1|DEUG	LOC6612378|XP_002036887.2|DSEC
OG0009957	LOC108111404|XP_017076343.1|DEUG	LOC6612801|XP_032576754.1|DSEC
OG0009958	LOC108115869|XP_017082989.1|DEUG	LOC6617131|XP_002041458.1|DSEC
OG0009960	LOC108114959|XP_017081641.1|DEUG	LOC6613803|XP_002038272.1|DSEC
OG0009962	LOC108116827|XP_017084367.1|DEUG	LOC6606540|XP_002031341.1|DSEC
OG0009963	LOC108115663|XP_017082711.1|DEUG	LOC6607411|XP_002032184.1|DSEC
OG0009964	LOC108116711|XP_017084221.1|DEUG	LOC6607612|XP_002032380.1|DSEC
OG0009966	LOC108103063|XP_017063894.1|DEUG	LOC6614479|XP_032579766.1|DSEC
OG0009968	LOC108110687|XP_017075303.1|DEUG	LOC6617239|XP_002041566.1|DSEC
OG0009969	LOC108118461|XP_017086669.1|DEUG	LOC6614409|XP_032583178.1|DSEC
OG0009970	LOC108107179|XP_017070087.1|DEUG	LOC6614590|XP_032583010.1|DSEC
OG0009971	LOC108118451|XP_017086655.1|DEUG	LOC6614448|XP_032583050.1|DSEC
OG0009972	LOC108110529|XP_017075099.1|DEUG	LOC6611959|XP_002036476.1|DSEC
OG0009973	LOC108109011|XP_017072772.1|DEUG	LOC6608115|XP_002032863.1|DSEC
OG0009974	LOC108103386|XP_017064322.1|DEUG	LOC6618275|XP_002042548.2|DSEC
OG0009975	LOC108103416|XP_017064363.1|DEUG	LOC6613500|XP_032578056.1|DSEC
OG0009976	LOC108106999|XP_017069829.1|DEUG	LOC6611406|XP_002035950.1|DSEC
OG0009977	LOC108110976|XP_017075769.1|DEUG	LOC6611911|XP_032569879.1|DSEC
OG0009978	LOC108110760|XP_017075461.1|DEUG	LOC6611913|XP_002036430.1|DSEC
OG0009979	LOC108111199|XP_017076082.1|DEUG	LOC6617833|XP_002042141.1|DSEC
OG0009980	LOC108107378|XP_017070377.1|DEUG	LOC6618860|XP_002043108.2|DSEC
OG0009981	LOC108112446|XP_017077782.1|DEUG	LOC6609721|XP_002034378.1|DSEC
OG0009982	LOC108112089|XP_017077328.1|DEUG	LOC6609723|XP_002034380.2|DSEC
OG0009983	LOC108112675|XP_017078308.1|DEUG	LOC6615514|XP_002039893.1|DSEC
OG0009984	LOC108106647|XP_017069351.1|DEUG	LOC6608861|XP_002033575.1|DSEC
OG0009985	LOC108106481|XP_017069048.1|DEUG	LOC116800640|XP_032572599.1|DSEC
OG0009986	LOC108112277|XP_017077588.1|DEUG	LOC6607945|XP_002032695.1|DSEC
OG0009987	LOC108112339|XP_017077657.1|DEUG	LOC6615577|XP_002039951.1|DSEC
OG0009988	LOC108112204|XP_017077509.1|DEUG	LOC6615576|XP_002039950.1|DSEC
OG0009989	LOC108112669|XP_017078296.1|DEUG	LOC6615407|XP_002039789.1|DSEC
OG0009990	LOC108108988|XP_017072735.1|DEUG	LOC6610063|XP_032571772.1|DSEC
OG0009991	LOC108106467|XP_017069025.1|DEUG	LOC6609158|XP_002033860.2|DSEC
OG0009992	LOC108110016|XP_017074343.1|DEUG	LOC6620376|XP_002044558.1|DSEC
OG0009993	LOC108103616|XP_017064645.1|DEUG	LOC6620222|XP_032581923.1|DSEC
OG0009994	LOC108103527|XP_017064529.1|DEUG	LOC6612516|XP_032580823.1|DSEC
OG0009995	LOC108103789|XP_017064912.1|DEUG	LOC6620198|XP_032581128.1|DSEC
OG0009996	LOC108103431|XP_017064390.1|DEUG	LOC6620190|XP_002044401.1|DSEC
OG0009997	LOC108103131|XP_017063987.1|DEUG	LOC6619782|XP_002043995.1|DSEC
OG0009998	LOC108104343|XP_017065826.1|DEUG	LOC6619916|XP_002044128.1|DSEC
OG0009999	LOC108104975|XP_017066834.1|DEUG	LOC6619003|XP_002043248.1|DSEC
OG0010000	LOC108116475|XP_017083898.1|DEUG	LOC6619743|XP_002043958.1|DSEC
OG0010001	LOC108103802|XP_017064972.1|DEUG	LOC6620315|XP_002044523.2|DSEC
OG0010002	LOC108104693|XP_017066392.1|DEUG	LOC116801122|XP_032574741.1|DSEC
OG0010003	LOC108112006|XP_017077234.1|DEUG	LOC6612094|XP_002036611.1|DSEC
OG0010004	LOC108109759|XP_017073923.1|DEUG	LOC6612226|XP_002036738.1|DSEC
OG0010005	LOC108117230|XP_017085055.1|DEUG	LOC6611029|XP_002035586.2|DSEC
OG0010006	LOC108105342|XP_017067328.1|DEUG	LOC6618058|XP_002042356.1|DSEC
OG0010007	LOC108103259|XP_017064160.1|DEUG	LOC6612329|XP_002036839.2|DSEC
OG0010008	LOC108110003|XP_017074330.1|DEUG	LOC6614861|XP_002039279.2|DSEC
OG0010009	LOC108114810|XP_017081420.1|DEUG	LOC6614727|XP_002039151.1|DSEC
OG0010010	LOC108109697|XP_017073812.1|DEUG	LOC6615150|XP_032580750.1|DSEC
OG0010011	LOC108110283|XP_017074766.1|DEUG	LOC6612494|XP_002037002.2|DSEC
OG0010012	LOC108102976|XP_017063774.1|DEUG	LOC6618505|XP_032581741.1|DSEC
OG0010013	LOC108111843|XP_017076938.1|DEUG	LOC6617618|XP_002041931.1|DSEC
OG0010014	LOC108109637|XP_017073702.1|DEUG	LOC6617534|XP_032580338.1|DSEC
OG0010015	LOC108111841|XP_017076935.1|DEUG	LOC6617617|XP_032581973.1|DSEC
OG0010016	LOC108102887|XP_017063575.1|DEUG	LOC6620304|XP_002044512.1|DSEC
OG0010017	LOC108111844|XP_017076939.1|DEUG	LOC6617619|XP_002041932.1|DSEC
OG0010018	LOC108103649|XP_017064695.1|DEUG	LOC6616113|XP_002040478.1|DSEC
OG0010019	LOC108102963|XP_017063750.1|DEUG	LOC6619548|XP_032580776.1|DSEC
OG0010020	LOC108117594|XP_017085598.1|DEUG	LOC6619754|XP_032580280.1|DSEC
OG0010021	LOC108103984|XP_017065261.1|DEUG	LOC6617978|XP_002042286.1|DSEC
OG0010022	LOC108117674|XP_017085691.1|DEUG	LOC6615218|XP_032581425.1|DSEC
OG0010023	LOC108105419|XP_017067456.1|DEUG	LOC6615854|XP_002040224.2|DSEC
OG0010024	LOC108105420|XP_017067457.1|DEUG	LOC6615853|XP_002040223.1|DSEC
OG0010025	LOC108102445|XP_017062927.1|DEUG	LOC6616019|XP_032581770.1|DSEC
OG0010026	LOC108118375|XP_017086536.1|DEUG	LOC116802102|XP_032581133.1|DSEC
OG0010027	LOC108118072|XP_017086103.1|DEUG	LOC6619824|XP_032580859.1|DSEC
OG0010028	LOC108117028|XP_017084689.1|DEUG	LOC6619863|XP_032581499.1|DSEC
OG0010029	LOC108104995|XP_017066861.1|DEUG	LOC6615084|XP_002039500.1|DSEC
OG0010030	LOC108118388|XP_017086551.1|DEUG	LOC6618419|XP_002042692.1|DSEC
OG0010031	LOC108118345|XP_017086477.1|DEUG	LOC6618420|XP_002042693.2|DSEC
OG0010032	LOC108105149|XP_017067073.1|DEUG	LOC6611373|XP_002035918.1|DSEC
OG0010033	LOC108118141|XP_017086189.1|DEUG	LOC6616218|XP_002040583.1|DSEC
OG0010034	LOC108118157|XP_017086205.1|DEUG	LOC6616214|XP_002040579.1|DSEC
OG0010035	LOC108118148|XP_017086194.1|DEUG	LOC6616210|XP_002040575.1|DSEC
OG0010036	LOC108118162|XP_017086213.1|DEUG	LOC6616208|XP_032581814.1|DSEC
OG0010037	LOC108118142|XP_017086190.1|DEUG	LOC6616207|XP_002040572.1|DSEC
OG0010038	LOC108110278|XP_017074753.1|DEUG	LOC6612439|XP_032580527.1|DSEC
OG0010039	LOC108106354|XP_017068823.1|DEUG	LOC6608789|XP_002033508.1|DSEC
OG0010040	LOC108107153|XP_017070051.1|DEUG	LOC6611437|XP_002035981.1|DSEC
OG0010041	LOC108103339|XP_017064263.1|DEUG	LOC6612360|XP_032580880.1|DSEC
OG0010042	LOC108103111|XP_017063968.1|DEUG	LOC6617495|XP_002041812.1|DSEC
OG0010043	LOC108103174|XP_017064048.1|DEUG	LOC6617499|XP_002041816.1|DSEC
OG0010044	LOC108103315|XP_017064233.1|DEUG	LOC6616142|XP_002040507.2|DSEC
OG0010045	LOC108104988|XP_017066854.1|DEUG	LOC6615126|XP_002039542.1|DSEC
OG0010046	LOC108104989|XP_017066855.1|DEUG	LOC6615125|XP_002039541.2|DSEC
OG0010047	LOC108103013|XP_017063825.1|DEUG	LOC6618457|XP_002042727.1|DSEC
OG0010048	LOC108110079|XP_017074456.1|DEUG	LOC6619589|XP_032580017.1|DSEC
OG0010049	LOC108110086|XP_017074465.1|DEUG	LOC6619964|XP_032580360.1|DSEC
OG0010050	LOC108110085|XP_017074464.1|DEUG	LOC6619968|XP_032580359.1|DSEC
OG0010051	LOC108103533|XP_017064550.1|DEUG	LOC6612528|XP_032581869.1|DSEC
OG0010052	LOC108102408|XP_017062857.1|DEUG	LOC6620592|XP_032581446.1|DSEC
OG0010053	LOC108105103|XP_017067027.1|DEUG	LOC6617538|XP_002041853.1|DSEC
OG0010054	LOC108103463|XP_017064446.1|DEUG	LOC6620168|XP_002044379.2|DSEC
OG0010055	LOC108103445|XP_017064416.1|DEUG	LOC6620172|XP_002044383.1|DSEC
OG0010056	LOC108109972|XP_017074281.1|DEUG	LOC6619892|XP_002044104.1|DSEC
