Orthogroup	DEUG.longest_only	DERE.longest_only
OG0009119	LOC108105814|XP_017068044.1|DEUG	LOC6543422|XP_001969542.1|DERE
OG0009120	LOC108113905|XP_017080101.1|DEUG	LOC6545823|XP_001972192.2|DERE
OG0009121	LOC108112013|XP_017077240.1|DEUG	LOC6547108|XP_001974749.1|DERE
OG0009122	LOC108108947|XP_017072690.1|DEUG	LOC6547800|XP_001976417.1|DERE
OG0009123	LOC108109150|XP_017073049.1|DEUG	LOC6547730|XP_001974944.1|DERE
OG0009124	LOC108105742|XP_017067947.1|DEUG	LOC6540636|XP_001968885.1|DERE
OG0009125	LOC108112887|XP_017078730.1|DEUG	LOC6541241|XP_001970685.1|DERE
OG0009126	LOC108113345|XP_017079397.1|DEUG	LOC6546967|XP_026836221.1|DERE
OG0009127	LOC108107418|XP_017070436.1|DEUG	LOC6548643|XP_001976631.1|DERE
OG0009128	LOC108112251|XP_017077561.1|DEUG	LOC6543264|XP_001970646.1|DERE
OG0009129	LOC108104462|XP_017066015.1|DEUG	LOC6540906|XP_001970445.1|DERE
OG0009130	LOC108112626|XP_017078216.1|DEUG	LOC6541600|XP_015014738.1|DERE
OG0009131	LOC108113044|XP_017078962.1|DEUG	LOC6541019|XP_015014602.1|DERE
OG0009132	LOC108107318|XP_017070283.1|DEUG	LOC6548439|XP_001976691.1|DERE
OG0009133	LOC108111916|XP_017077046.1|DEUG	LOC6549470|XP_001975776.1|DERE
OG0009134	LOC108112222|XP_017077529.1|DEUG	LOC6549008|XP_001975472.1|DERE
OG0009135	LOC108104602|XP_017066261.1|DEUG	LOC6541067|XP_001970369.2|DERE
OG0009136	LOC108106589|XP_017069259.1|DEUG	LOC6547034|XP_001976011.1|DERE
OG0009137	LOC108106261|XP_017068715.1|DEUG	LOC6546817|XP_001975927.1|DERE
OG0009138	LOC108106802|XP_017069536.1|DEUG	LOC6546819|XP_001975929.1|DERE
OG0009139	LOC108107363|XP_017070354.1|DEUG	LOC6548564|XP_001976636.1|DERE
OG0009140	LOC108106693|XP_017069415.1|DEUG	LOC6547118|XP_001976109.1|DERE
OG0009141	LOC108112283|XP_017077594.1|DEUG	LOC6541214|XP_001970680.1|DERE
OG0009142	LOC108112647|XP_017078251.1|DEUG	LOC6542848|XP_001970661.1|DERE
OG0009143	LOC108113142|XP_017079139.1|DEUG	LOC6546652|XP_001974495.2|DERE
OG0009144	LOC108112295|XP_017077609.1|DEUG	LOC26526123|XP_015012747.1|DERE
OG0009145	LOC108112331|XP_017077648.1|DEUG	LOC6548383|XP_001975142.1|DERE
OG0009146	LOC108106644|XP_017069344.1|DEUG	LOC6549163|XP_026837021.1|DERE
OG0009147	LOC108112885|XP_017078724.1|DEUG	LOC26527106|XP_015012912.1|DERE
OG0009148	LOC108104500|XP_017066104.1|DEUG	LOC6543401|XP_001970441.1|DERE
OG0009149	LOC108109025|XP_017072788.1|DEUG	LOC6547411|XP_001974827.2|DERE
OG0009150	LOC108114899|XP_017081558.1|DEUG	LOC6549545|XP_001975751.1|DERE
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC6547188|XP_001976086.1|DERE
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC6541951|XP_001969176.1|DERE
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC6548397|XP_001976529.1|DERE
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC6554126|XP_001981498.1|DERE
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC6541415|XP_001970403.3|DERE
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC6542159|XP_001969287.1|DERE
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC6549491|XP_001974265.1|DERE
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC6545635|XP_026832379.1|DERE
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC6550828|XP_001978086.1|DERE
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC6541705|XP_001968271.1|DERE
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC6555722|XP_026838869.1|DERE
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC6543655|XP_001972955.1|DERE
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC6546014|XP_001972243.2|DERE
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC6545947|XP_015013636.1|DERE
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC6545297|XP_001972055.1|DERE
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC6544664|XP_001972493.1|DERE
OG0009167	LOC108114596|XP_017081141.1|DEUG	LOC6543726|XP_001973614.3|DERE
OG0009168	LOC108114597|XP_017081144.1|DEUG	LOC6543725|XP_026833150.1|DERE
OG0009169	LOC108114164|XP_017080445.1|DEUG	LOC6545764|XP_026832454.1|DERE
OG0009170	LOC108113997|XP_017080230.1|DEUG	LOC6544840|XP_001973200.1|DERE
OG0009171	LOC108114210|XP_017080518.1|DEUG	LOC6543904|XP_001972975.2|DERE
OG0009172	LOC108114641|XP_017081199.1|DEUG	LOC6544482|XP_001972442.2|DERE
OG0009173	LOC108107836|XP_017071078.1|DEUG	LOC6546150|XP_001971293.1|DERE
OG0009174	LOC108104312|XP_017065785.1|DEUG	LOC6550856|XP_026837879.1|DERE
OG0009175	LOC108110952|XP_017075737.1|DEUG	LOC6541478|XP_001969224.1|DERE
OG0009176	LOC108105990|XP_017068313.1|DEUG	LOC6545593|XP_001972705.1|DERE
OG0009178	LOC108118233|XP_017086306.1|DEUG	LOC6544292|XP_001973131.1|DERE
OG0009179	LOC108116738|XP_017084245.1|DEUG	LOC6544646|XP_026832808.1|DERE
OG0009180	LOC108105917|XP_017068187.1|DEUG	LOC6545706|XP_001972719.1|DERE
OG0009181	LOC108113932|XP_017080128.1|DEUG	LOC6544548|XP_015014104.1|DERE
OG0009182	LOC108104286|XP_017065745.1|DEUG	LOC6545955|XP_026833675.1|DERE
OG0009183	LOC108113862|XP_017080065.1|DEUG	LOC6544936|XP_001972650.1|DERE
OG0009184	LOC108116754|XP_017084261.1|DEUG	LOC6544233|XP_001973749.1|DERE
OG0009185	LOC108108806|XP_017072479.1|DEUG	LOC6543991|XP_026833394.1|DERE
OG0009186	LOC108114699|XP_017081284.1|DEUG	LOC6546294|XP_026833463.1|DERE
OG0009187	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG	LOC6552409|XP_001979807.1|DERE
OG0009188	LOC108112256|XP_017077567.1|DEUG	LOC6546664|XP_001974576.1|DERE
OG0009189	LOC108114256|XP_017080642.1|DEUG	LOC6545399|XP_001973262.2|DERE
OG0009190	LOC108103586|XP_017064600.1|DEUG	LOC6546528|XP_001971263.1|DERE
OG0009191	LOC108106263|XP_017068718.1|DEUG	LOC6541435|XP_001969066.2|DERE
OG0009192	LOC108103141|XP_017064002.1|DEUG	LOC6549796|XP_026838486.1|DERE
OG0009193	LOC108105842|XP_017068092.1|DEUG	LOC26526823|XP_015015564.1|DERE
OG0009194	LOC108112503|XP_017077871.1|DEUG	LOC6541402|XP_001970596.1|DERE
OG0009195	LOC108114042|XP_017080279.1|DEUG	LOC6546187|XP_001972280.1|DERE
OG0009196	LOC108114742|XP_017081346.1|DEUG	LOC6546505|XP_026833109.1|DERE
OG0009197	LOC108113953|XP_017080155.1|DEUG	LOC6546142|XP_001973558.1|DERE
OG0009198	LOC108118232|XP_017086303.1|DEUG	LOC6544325|XP_001973130.1|DERE
OG0009199	LOC108108407|XP_017071948.1|DEUG	LOC6546200|XP_001972830.3|DERE
OG0009200	LOC108104830|XP_017066616.1|DEUG	LOC6542483|XP_001969076.1|DERE
OG0009201	LOC108112261|XP_017077573.1|DEUG	LOC6547024|XP_001974666.1|DERE
OG0009202	LOC108107237|XP_017070145.1|DEUG	LOC6547911|XP_001976596.1|DERE
OG0009203	LOC108111613|XP_017076630.1|DEUG	LOC6541246|XP_001970773.2|DERE
OG0009204	LOC108108927|XP_017072668.1|DEUG	LOC6547526|XP_001974910.1|DERE
OG0009205	LOC108108933|XP_017072676.1|DEUG	LOC6547531|XP_001974915.1|DERE
OG0009206	LOC108106258|XP_017068712.1|DEUG	LOC6549395|XP_001975613.2|DERE
OG0009207	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG	LOC6553025|XP_026839559.1|DERE
OG0009209	LOC108116264|XP_017083543.1|DEUG	LOC6551878|XP_001980602.1|DERE
OG0009210	LOC108112369|XP_017077687.1|DEUG	LOC6547088|XP_001974660.1|DERE
OG0009211	LOC108115412|XP_017082338.1|DEUG	LOC6548787|XP_026836423.1|DERE
OG0009212	LOC108110018|XP_017074346.1|DEUG	LOC6550609|XP_001978136.1|DERE
OG0009214	LOC108107647|XP_017070721.1|DEUG	LOC6546370|XP_001971331.1|DERE
OG0009215	LOC108112084|XP_017077322.1|DEUG	LOC6547121|XP_001975475.1|DERE
OG0009215	LOC108113380|XP_017079441.1|DEUG	LOC6547122|XP_001975476.1|DERE
OG0009220	LOC108105359|XP_017067366.1|DEUG	LOC26526786|XP_015011480.1|DERE
OG0009221	LOC108110879|XP_017075626.1|DEUG	LOC6542735|XP_001969476.1|DERE
OG0009222	LOC108115200|XP_017082013.1|DEUG	LOC6550695|XP_026837232.1|DERE
OG0009224	LOC108116569|XP_017083998.1|DEUG	LOC6553023|XP_001979114.1|DERE
OG0009225	LOC108102461|XP_017062959.1|DEUG	LOC6555635|XP_001982519.2|DERE
OG0009228	LOC108103457|XP_017064440.1|DEUG	LOC6550318|XP_001977906.1|DERE
OG0009229	LOC108110168|XP_017074580.1|DEUG	LOC6553492|XP_001979332.1|DERE
OG0009231	LOC108110050|XP_017074415.1|DEUG	LOC6550755|XP_001978052.1|DERE
OG0009232	LOC108110273|XP_017074749.1|DEUG	LOC6551097|XP_001976902.2|DERE
OG0009234	LOC108103242|XP_017064132.1|DEUG	LOC6551318|XP_015010628.1|DERE
OG0009236	LOC108114497|XP_017081006.1|DEUG	LOC6544224|XP_026832380.1|DERE
OG0009237	LOC108110830|XP_017075556.1|DEUG	LOC6541839|XP_001969451.2|DERE
OG0009238	LOC108114681|XP_017081259.1|DEUG	LOC6544612|XP_001972446.1|DERE
OG0009239	LOC108108808|XP_017072481.1|DEUG	LOC6543885|XP_001973644.1|DERE
OG0009241	LOC108110764|XP_017075468.1|DEUG	LOC6541289|XP_026835353.1|DERE
OG0009245	LOC108105303|XP_017067286.1|DEUG	LOC6551959|XP_001979685.1|DERE
OG0009247	LOC108117071|XP_017084733.1|DEUG	LOC6552473|XP_026837010.1|DERE
OG0009248	LOC108102999|XP_017063805.1|DEUG	LOC6550952|XP_001978234.1|DERE
OG0009249	LOC108111096|XP_017075925.1|DEUG	LOC6542258|XP_001969935.1|DERE
OG0009251	LOC108102418|XP_017062879.1|DEUG	LOC6549984|XP_001978757.1|DERE
OG0009252	LOC108105461|XP_017067550.1|DEUG	LOC6555612|XP_001982447.2|DERE
OG0009253	LOC108103128|XP_017063985.1|DEUG	LOC6549849|XP_026838538.1|DERE
OG0009254	LOC108105521|XP_017067636.1|DEUG	LOC6555546|XP_026838939.1|DERE
OG0009255	LOC108104422|XP_017065966.1|DEUG	LOC6555718|XP_001982562.1|DERE
OG0009256	LOC108109951|XP_017074253.1|DEUG	LOC6550240|XP_026838064.1|DERE
OG0009257	LOC108103480|XP_017064474.1|DEUG	LOC6550030|XP_001977496.1|DERE
OG0009258	LOC108110076|XP_017074453.1|DEUG	LOC6550701|XP_026838149.1|DERE
OG0009259	LOC108103430|XP_017064389.1|DEUG	LOC6550527|XP_026837274.1|DERE
OG0009260	LOC108102422|XP_017062888.1|DEUG	LOC6549980|XP_001978753.1|DERE
OG0009261	LOC108105084|XP_017066997.1|DEUG	LOC6550476|XP_026838273.1|DERE
OG0009262	LOC108103938|XP_017065185.1|DEUG	LOC6549995|XP_001977461.1|DERE
OG0009263	LOC108103779|XP_017064899.1|DEUG	LOC6550303|XP_001977757.1|DERE
OG0009264	LOC108103777|XP_017064894.1|DEUG	LOC6550300|XP_001977754.3|DERE
OG0009265	LOC108103555|XP_017064570.1|DEUG	LOC6550384|XP_001977751.1|DERE
OG0009266	LOC108108145|XP_017071567.1|DEUG	LOC6541141|XP_001969689.1|DERE
OG0009267	LOC108113431|XP_017079482.1|DEUG	LOC6543521|XP_001969507.1|DERE
OG0009268	LOC108104884|XP_017066706.1|DEUG	LOC6541078|XP_001969147.2|DERE
OG0009269	LOC108105290|XP_017067269.1|DEUG	LOC6551909|XP_026838531.1|DERE
OG0009270	LOC108112236|XP_017077546.1|DEUG	LOC6548145|XP_001975219.2|DERE
OG0009271	LOC108105358|XP_017067363.1|DEUG	LOC6550080|XP_001977530.1|DERE
OG0009272	LOC108113970|XP_017080175.1|DEUG	LOC6546427|XP_001973521.1|DERE
OG0009273	LOC108110506|XP_017075075.1|DEUG	LOC6541098|XP_026834591.1|DERE
OG0009274	LOC108107738|XP_017070885.1|DEUG	LOC6543649|XP_026833624.1|DERE
OG0009275	LOC108105454|XP_017067541.1|DEUG	LOC6555651|XP_001982423.1|DERE
OG0009276	LOC108112286|XP_017077597.1|DEUG	LOC26526648|XP_026836137.1|DERE
OG0009277	LOC108118502|XP_017086729.1|DEUG	LOC6555695|XP_026838928.1|DERE
OG0009278	LOC108118513|XP_017086743.1|DEUG	LOC6555732|XP_026838966.1|DERE
OG0009279	LOC108106911|XP_017069651.1|DEUG	LOC6542558|XP_001970077.2|DERE
OG0009280	LOC108110320|XP_017074826.1|DEUG	LOC6550978|XP_001976911.1|DERE
OG0009281	LOC108110122|XP_017074517.1|DEUG	LOC6551400|XP_001977212.1|DERE
OG0009282	LOC108106099|XP_017068452.1|DEUG	LOC6540891|XP_001968139.1|DERE
OG0009283	LOC108111071|XP_017075890.1|DEUG	LOC6541836|XP_001969420.2|DERE
OG0009284	LOC108108625|XP_017072214.1|DEUG	LOC6545273|XP_026832911.1|DERE
OG0009285	LOC108102345|XP_017062682.1|DEUG	LOC6555850|XP_001982713.1|DERE
OG0009286	LOC108107815|XP_017071035.1|DEUG	LOC6545119|XP_001972088.1|DERE
OG0009287	LOC108114111|XP_017080363.1|DEUG	LOC6544718|XP_026833216.1|DERE
OG0009288	LOC108103258|XP_017064159.1|DEUG	LOC6550426|XP_001977040.2|DERE
OG0009289	LOC108102359|XP_017062748.1|DEUG	LOC6555862|XP_026839133.1|DERE
OG0009290	LOC108106344|XP_017068813.1|DEUG	LOC6547135|XP_001976110.3|DERE
OG0009291	LOC108102360|XP_017062749.1|DEUG	LOC6555844|XP_001982681.1|DERE
OG0009292	LOC108103464|XP_017064448.1|DEUG	LOC6550313|XP_001977901.1|DERE
OG0009293	LOC108103434|XP_017064392.1|DEUG	LOC6550336|XP_026838317.1|DERE
OG0009294	LOC108112449|XP_017077784.1|DEUG	LOC6548313|XP_001975326.1|DERE
OG0009295	LOC108110038|XP_017074378.1|DEUG	LOC6550754|XP_026837843.1|DERE
OG0009296	LOC108113599|XP_017079741.1|DEUG	LOC6554530|XP_001981729.1|DERE
OG0009297	LOC108113533|XP_017079615.1|DEUG	LOC6554527|XP_001981726.1|DERE
OG0009298	LOC108111710|XP_017076749.1|DEUG	LOC6553981|XP_001980438.2|DERE
OG0009299	LOC108117282|XP_017085125.1|DEUG	LOC6553946|XP_001979472.1|DERE
OG0009300	LOC108117243|XP_017085074.1|DEUG	LOC6553945|XP_015010322.1|DERE
OG0009301	LOC108116605|XP_017084054.1|DEUG	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE
OG0009302	LOC108115094|XP_017081832.1|DEUG, LOC108108588|XP_017072175.1|DEUG	LOC6553226|XP_001979220.2|DERE
OG0009303	LOC108106928|XP_017069719.1|DEUG	LOC6552224|XP_001979745.1|DERE
OG0009304	LOC108117059|XP_017084720.1|DEUG	LOC6553845|XP_001979477.1|DERE
OG0009305	LOC108111475|XP_017076436.1|DEUG	LOC6553350|XP_001980180.2|DERE
OG0009306	LOC108111845|XP_017076940.1|DEUG	LOC6551671|XP_026838801.1|DERE
OG0009307	LOC108116424|XP_017083803.1|DEUG	LOC6551902|XP_001980617.1|DERE
OG0009308	LOC108109625|XP_017073690.1|DEUG	LOC6553079|XP_001979074.1|DERE
OG0009309	LOC108111495|XP_017076498.1|DEUG	LOC6553236|XP_026831693.1|DERE
OG0009310	LOC108105306|XP_017067289.1|DEUG	LOC6552002|XP_001979701.1|DERE
OG0009311	LOC108116275|XP_017083550.1|DEUG	LOC6554066|XP_026835293.1|DERE
OG0009312	LOC108111458|XP_017076417.1|DEUG	LOC6553594|XP_001980178.1|DERE
OG0009313	LOC108111505|XP_017076507.1|DEUG	LOC6553589|XP_015010147.1|DERE
OG0009314	LOC108116368|XP_017083690.1|DEUG	LOC6553273|XP_001980132.1|DERE
OG0009315	LOC108112912|XP_017078782.1|DEUG	LOC6552417|XP_026832755.1|DERE
OG0009316	LOC108109503|XP_017073533.1|DEUG	LOC6552597|XP_001980926.1|DERE
OG0009317	LOC108115770|XP_017082829.1|DEUG	LOC6554581|XP_001981537.1|DERE
OG0009318	LOC108110193|XP_017074643.1|DEUG	LOC6553544|XP_001979327.1|DERE
OG0009319	LOC108116412|XP_017083785.1|DEUG	LOC6552971|XP_001980112.1|DERE
OG0009320	LOC108113559|XP_017079641.1|DEUG	LOC6554453|XP_001981712.1|DERE
OG0009321	LOC108113551|XP_017079634.1|DEUG	LOC6554461|XP_026831883.1|DERE
OG0009322	LOC108116179|XP_017083409.1|DEUG	LOC6552886|XP_001979986.1|DERE
OG0009323	LOC108116117|XP_017083330.1|DEUG	LOC6553117|XP_001979082.1|DERE
OG0009324	LOC108115074|XP_017081811.1|DEUG	LOC6553573|XP_015009615.2|DERE
OG0009325	LOC108117319|XP_017085178.1|DEUG	LOC6552507|XP_001979815.2|DERE
OG0009326	LOC108111659|XP_017076679.1|DEUG	LOC6552142|XP_026838881.1|DERE
OG0009327	LOC108111349|XP_017076269.1|DEUG	LOC6554189|XP_001981265.1|DERE
OG0009328	LOC108111299|XP_017076181.1|DEUG	LOC6554430|XP_026839617.1|DERE
OG0009329	LOC108116613|XP_017084068.1|DEUG	LOC6555375|XP_001982088.1|DERE
OG0009330	LOC108116979|XP_017084629.1|DEUG	LOC6553503|XP_001980230.1|DERE
OG0009331	LOC108117065|XP_017084726.1|DEUG	LOC6553881|XP_001979592.1|DERE
OG0009332	LOC108116868|XP_017084435.1|DEUG	LOC6552578|XP_001980329.1|DERE
OG0009333	LOC108109562|XP_017073624.1|DEUG	LOC6552941|XP_001981018.1|DERE
OG0009334	LOC108113496|XP_017079571.1|DEUG	LOC6555125|XP_001981144.1|DERE
OG0009335	LOC108109531|XP_017073584.1|DEUG	LOC6552908|XP_001980971.1|DERE
OG0009336	LOC108105216|XP_017067168.1|DEUG	LOC6554721|XP_026839744.1|DERE
OG0009337	LOC108103783|XP_017064903.1|DEUG	LOC6551271|XP_001978386.3|DERE
OG0009338	LOC108114934|XP_017081607.1|DEUG	LOC6552085|XP_001978796.1|DERE
OG0009339	LOC108115041|XP_017081778.1|DEUG	LOC6552071|XP_001978791.1|DERE
OG0009340	LOC108116959|XP_017084604.1|DEUG	LOC6553477|XP_001980271.1|DERE
OG0009341	LOC108117261|XP_017085102.1|DEUG	LOC6553775|XP_001979442.1|DERE
OG0009342	LOC108111723|XP_017076764.1|DEUG	LOC6553642|XP_001980373.1|DERE
OG0009343	LOC108111823|XP_017076920.1|DEUG	LOC6553641|XP_001980372.1|DERE
OG0009344	LOC108109411|XP_017073398.1|DEUG	LOC6554392|XP_001982364.3|DERE
OG0009345	LOC108115799|XP_017082875.1|DEUG	LOC6554513|XP_001981527.1|DERE
OG0009346	LOC108115776|XP_017082837.1|DEUG	LOC6554636|XP_001981551.1|DERE
OG0009347	LOC108113532|XP_017079614.1|DEUG	LOC6555404|XP_001981654.1|DERE
OG0009348	LOC108115694|XP_017082752.1|DEUG	LOC26526538|XP_015009386.1|DERE
OG0009349	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG	LOC6552535|XP_001979849.2|DERE
OG0009350	LOC108111473|XP_017076434.1|DEUG	LOC6555150|XP_026839470.1|DERE
OG0009351	LOC108111306|XP_017076188.1|DEUG	LOC6555155|XP_026838842.1|DERE
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC6552947|XP_001979035.1|DERE
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC6555214|XP_026836260.1|DERE
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC6542966|XP_001969965.1|DERE
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC6542467|XP_001969719.1|DERE
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC6541420|XP_026835175.1|DERE
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC6542700|XP_001969792.1|DERE
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC6541086|XP_001968590.1|DERE
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC6540911|XP_001968589.3|DERE
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC6543467|XP_015014679.1|DERE
OG0009361	LOC108106204|XP_017068621.1|DEUG	LOC6543526|XP_001970283.1|DERE
OG0009362	LOC108106195|XP_017068611.1|DEUG	LOC6543432|XP_026834435.1|DERE
OG0009363	LOC108102685|XP_017063314.1|DEUG	LOC26526483|XP_015015519.1|DERE
OG0009364	LOC108111236|XP_017076128.1|DEUG	LOC6542671|XP_001968409.1|DERE
OG0009365	LOC108102581|XP_017063156.1|DEUG	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE
OG0009366	LOC108111378|XP_017076303.1|DEUG	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE
OG0009367	LOC108104120|XP_017065510.1|DEUG	LOC6541586|XP_001969754.1|DERE
OG0009368	LOC108110685|XP_017075301.1|DEUG	LOC26526825|XP_015015565.1|DERE
OG0009369	LOC108106122|XP_017068490.1|DEUG	LOC6540953|XP_001968143.1|DERE
OG0009370	LOC108115458|XP_017082399.1|DEUG	LOC6548760|XP_001974090.1|DERE
OG0009371	LOC108115430|XP_017082356.1|DEUG	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE
OG0009372	LOC108111008|XP_017075809.1|DEUG	LOC6543121|XP_001968148.1|DERE
OG0009373	LOC108105643|XP_017067820.1|DEUG	LOC6549191|XP_001974410.1|DERE
OG0009374	LOC108118490|XP_017086711.1|DEUG	LOC26525973|XP_015012718.1|DERE
OG0009376	LOC108110548|XP_017075127.1|DEUG	LOC6542417|XP_001968519.2|DERE
OG0009377	LOC108110199|XP_017075047.1|DEUG	LOC6543137|XP_001969026.1|DERE
OG0009378	LOC108110564|XP_017075150.1|DEUG	LOC6542865|XP_001969321.1|DERE
OG0009379	LOC108102489|XP_017062992.1|DEUG	LOC6540748|XP_001968841.1|DERE
OG0009380	LOC108111188|XP_017076063.1|DEUG	LOC6542075|XP_001969412.1|DERE
OG0009381	LOC108102471|XP_017062969.1|DEUG	LOC6543142|XP_026834481.1|DERE
OG0009382	LOC108107037|XP_017069884.1|DEUG	LOC6542415|XP_001970111.1|DERE
OG0009383	LOC108113456|XP_017079524.1|DEUG	LOC6541373|XP_001970009.1|DERE
OG0009384	LOC108105798|XP_017068019.1|DEUG	LOC6543440|XP_001969532.1|DERE
OG0009385	LOC108105773|XP_017067985.1|DEUG	LOC6543497|XP_001969537.1|DERE
OG0009386	LOC108105789|XP_017068005.1|DEUG	LOC6540750|XP_001969566.1|DERE
OG0009387	LOC108111927|XP_017077058.1|DEUG	LOC6547239|XP_001974756.2|DERE
OG0009388	LOC108112021|XP_017077251.1|DEUG	LOC6547234|XP_001974752.1|DERE
OG0009389	LOC108109268|XP_017073246.1|DEUG	LOC6547809|XP_001976402.1|DERE
OG0009390	LOC108109120|XP_017073002.1|DEUG	LOC6547602|XP_026835767.1|DERE
OG0009391	LOC108110846|XP_017075579.1|DEUG	LOC6542945|XP_001968432.1|DERE
OG0009392	LOC108112889|XP_017078734.1|DEUG	LOC6541437|XP_001970688.1|DERE
OG0009393	LOC108114940|XP_017081614.1|DEUG	LOC6552344|XP_001978879.1|DERE
OG0009394	LOC108106273|XP_017068728.1|DEUG	LOC6549058|XP_001975580.1|DERE
OG0009395	LOC108112138|XP_017077375.1|DEUG	LOC6547418|XP_001976281.1|DERE
OG0009396	LOC108106428|XP_017068945.1|DEUG	LOC6547176|XP_001976093.1|DERE
OG0009397	LOC108109157|XP_017073065.1|DEUG	LOC6547929|XP_001975036.1|DERE
OG0009398	LOC108109044|XP_017072830.1|DEUG	LOC6547764|XP_001976386.1|DERE
OG0009399	LOC108106621|XP_017069313.1|DEUG	LOC6547252|XP_001976138.1|DERE
OG0009400	LOC108104581|XP_017066231.1|DEUG	LOC6540870|XP_001970380.1|DERE
OG0009401	LOC108111519|XP_017076529.1|DEUG	LOC6541939|XP_001969862.1|DERE
OG0009402	LOC108110242|XP_017074722.1|DEUG	LOC6551983|XP_026837614.1|DERE
OG0009403	LOC108112991|XP_017078891.1|DEUG	LOC6548659|XP_001975381.1|DERE
OG0009404	LOC108112859|XP_017078673.1|DEUG	LOC6541379|XP_001970699.1|DERE
OG0009405	LOC108104534|XP_017066157.1|DEUG	LOC6540862|XP_001970376.1|DERE
OG0009406	LOC108104468|XP_017066021.1|DEUG	LOC6542386|XP_001969202.1|DERE
OG0009407	LOC108104598|XP_017066255.1|DEUG	LOC6540717|XP_001970315.1|DERE
OG0009408	LOC108107413|XP_017070429.1|DEUG	LOC6548614|XP_026835763.1|DERE
OG0009409	LOC108106331|XP_017068792.1|DEUG	LOC6546816|XP_001975926.1|DERE
OG0009410	LOC108106754|XP_017069483.1|DEUG	LOC6547146|XP_001976121.1|DERE
OG0009411	LOC108113181|XP_017079189.1|DEUG	LOC6546630|XP_015012493.1|DERE
OG0009412	LOC108113107|XP_017079074.1|DEUG	LOC6548809|XP_026836407.1|DERE
OG0009413	LOC108112328|XP_017077645.1|DEUG	LOC6541391|XP_001970679.1|DERE
OG0009414	LOC108112275|XP_017077587.1|DEUG	LOC6541800|XP_001970675.1|DERE
OG0009415	LOC108112129|XP_017077368.1|DEUG	LOC6543044|XP_001970650.1|DERE
OG0009416	LOC108113141|XP_017079138.1|DEUG	LOC6546653|XP_001974496.1|DERE
OG0009417	LOC108113143|XP_017079140.1|DEUG	LOC26526719|XP_015012843.1|DERE
OG0009418	LOC108112353|XP_017077670.1|DEUG	LOC6546651|XP_001974494.1|DERE
OG0009419	LOC108112426|XP_017077758.1|DEUG	LOC6549321|XP_001974492.1|DERE
OG0009420	LOC108112297|XP_017077610.1|DEUG	LOC6549320|XP_015012096.1|DERE
OG0009421	LOC108113354|XP_017079406.1|DEUG	LOC6548273|XP_001975255.1|DERE
OG0009422	LOC108106578|XP_017069246.1|DEUG	LOC6549516|XP_026836405.1|DERE
OG0009423	LOC108112855|XP_017078666.1|DEUG	LOC26526822|XP_015012863.1|DERE
OG0009424	LOC108113276|XP_017079314.1|DEUG	LOC6548202|XP_001975085.1|DERE
OG0009425	LOC108111626|XP_017076649.1|DEUG	LOC6543174|XP_026834576.1|DERE
OG0009426	LOC108106237|XP_017068652.1|DEUG	LOC6549162|XP_001975722.1|DERE
OG0009427	LOC108111976|XP_017077177.1|DEUG	LOC6547299|XP_001974725.2|DERE
OG0009428	LOC108109026|XP_017072789.1|DEUG	LOC6547413|XP_001974829.1|DERE
OG0009429	LOC108108913|XP_017072652.1|DEUG	LOC6547589|XP_001974904.2|DERE
