Orthogroup	DEUG.longest_only	DPSE.longest_only
OG0009349	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG	LOC4800794|XP_001358006.4|DPSE
OG0009350	LOC108111473|XP_017076434.1|DEUG	LOC4800306|XP_001357600.3|DPSE
OG0009351	LOC108111306|XP_017076188.1|DEUG	LOC4800295|XP_001357604.4|DPSE
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC4801910|XP_001358929.2|DPSE
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC4801678|XP_015037353.2|DPSE
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC4816957|XP_001356775.2|DPSE
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC4817423|XP_001356562.3|DPSE
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC4817381|XP_001356771.1|DPSE
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC6903069|XP_002132788.1|DPSE
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC4817253|XP_001356692.2|DPSE
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC4817186|XP_001356693.3|DPSE
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC6903110|XP_015036282.2|DPSE
OG0009361	LOC108106204|XP_017068621.1|DEUG	LOC6903109|XP_002132819.2|DPSE
OG0009362	LOC108106195|XP_017068611.1|DEUG	LOC6903108|XP_002132818.2|DPSE
OG0009363	LOC108102685|XP_017063314.1|DEUG	LOC6902512|XP_002133054.1|DPSE
OG0009364	LOC108111236|XP_017076128.1|DEUG	LOC4816392|XP_001355972.4|DPSE
OG0009365	LOC108102581|XP_017063156.1|DEUG	LOC4817135|XP_015036126.2|DPSE
OG0009366	LOC108111378|XP_017076303.1|DEUG	LOC4817167|XP_001356501.3|DPSE
OG0009367	LOC108104120|XP_017065510.1|DEUG	LOC6903496|XP_002132375.3|DPSE
OG0009368	LOC108110685|XP_017075301.1|DEUG	LOC4817389|XP_003736144.2|DPSE
OG0009369	LOC108106122|XP_017068490.1|DEUG	LOC4818114|XP_001357462.3|DPSE
OG0009370	LOC108115458|XP_017082399.1|DEUG	LOC6903079|XP_002132797.2|DPSE
OG0009371	LOC108115430|XP_017082356.1|DEUG	LOC4817216|XP_001356845.3|DPSE
OG0009372	LOC108111008|XP_017075809.1|DEUG	LOC4817849|XP_001357457.3|DPSE
OG0009373	LOC108105643|XP_017067820.1|DEUG	LOC4817656|XP_001357048.3|DPSE
OG0009374	LOC108118490|XP_017086711.1|DEUG	LOC6903277|XP_002132976.3|DPSE
OG0009376	LOC108110548|XP_017075127.1|DEUG	LOC4817024|XP_001356823.4|DPSE
OG0009377	LOC108110199|XP_017075047.1|DEUG	LOC4818172|XP_001357384.1|DPSE
OG0009378	LOC108110564|XP_017075150.1|DEUG	LOC4817082|XP_001356374.3|DPSE
OG0009379	LOC108102489|XP_017062992.1|DEUG	LOC4817841|XP_001357228.2|DPSE
OG0009380	LOC108111188|XP_017076063.1|DEUG	LOC4811667|XP_001352256.4|DPSE
OG0009381	LOC108102471|XP_017062969.1|DEUG	LOC4817903|XP_001357222.4|DPSE
OG0009382	LOC108107037|XP_017069884.1|DEUG	LOC4817814|XP_033235281.1|DPSE
OG0009383	LOC108113456|XP_017079524.1|DEUG	LOC4816239|XP_001355859.3|DPSE
OG0009384	LOC108105798|XP_017068019.1|DEUG	LOC4816416|XP_001356211.2|DPSE
OG0009385	LOC108105773|XP_017067985.1|DEUG	LOC4816396|XP_001356215.3|DPSE
OG0009386	LOC108105789|XP_017068005.1|DEUG	LOC6902711|XP_002133225.1|DPSE
OG0009387	LOC108111927|XP_017077058.1|DEUG	LOC4804061|XP_001360682.3|DPSE
OG0009388	LOC108112021|XP_017077251.1|DEUG	LOC4804057|XP_001360678.2|DPSE
OG0009389	LOC108109268|XP_017073246.1|DEUG	LOC4804485|XP_001361041.1|DPSE
OG0009390	LOC108109120|XP_017073002.1|DEUG	LOC4804409|XP_001360978.2|DPSE
OG0009391	LOC108110846|XP_017075579.1|DEUG	LOC4816771|XP_001355983.2|DPSE
OG0009392	LOC108112889|XP_017078734.1|DEUG	LOC4803458|XP_015039090.1|DPSE
OG0009393	LOC108114940|XP_017081614.1|DEUG	LOC4802504|XP_001359413.5|DPSE
OG0009394	LOC108106273|XP_017068728.1|DEUG	LOC4803946|XP_001360585.3|DPSE
OG0009395	LOC108112138|XP_017077375.1|DEUG	LOC4803844|XP_033233949.1|DPSE
OG0009396	LOC108106428|XP_017068945.1|DEUG	LOC4805094|XP_001361555.2|DPSE
OG0009397	LOC108109157|XP_017073065.1|DEUG	LOC6898235|XP_002138301.1|DPSE
OG0009398	LOC108109044|XP_017072830.1|DEUG	LOC4803953|XP_001360591.3|DPSE
OG0009399	LOC108106621|XP_017069313.1|DEUG	LOC4805647|XP_001362014.2|DPSE
OG0009400	LOC108104581|XP_017066231.1|DEUG	LOC4804565|XP_001361106.2|DPSE
OG0009401	LOC108111519|XP_017076529.1|DEUG	LOC4817288|XP_001356790.1|DPSE
OG0009402	LOC108110242|XP_017074722.1|DEUG	LOC4802455|XP_001359372.3|DPSE
OG0009403	LOC108112991|XP_017078891.1|DEUG	LOC6898253|XP_002138319.1|DPSE
OG0009404	LOC108112859|XP_017078673.1|DEUG	LOC6898095|XP_033233931.1|DPSE
OG0009405	LOC108104534|XP_017066157.1|DEUG	LOC4804566|XP_033233471.1|DPSE
OG0009406	LOC108104468|XP_017066021.1|DEUG	LOC4804522|XP_001361072.2|DPSE
OG0009407	LOC108104598|XP_017066255.1|DEUG	LOC6898511|XP_002138552.2|DPSE
OG0009408	LOC108107413|XP_017070429.1|DEUG	LOC4803557|XP_001360264.1|DPSE
OG0009409	LOC108106331|XP_017068792.1|DEUG	LOC4804273|XP_001360855.3|DPSE
OG0009410	LOC108106754|XP_017069483.1|DEUG	LOC6898629|XP_002138634.2|DPSE
OG0009411	LOC108113181|XP_017079189.1|DEUG	LOC4805192|XP_004444417.2|DPSE
OG0009412	LOC108113107|XP_017079074.1|DEUG	LOC4804872|XP_004444329.2|DPSE
OG0009413	LOC108112328|XP_017077645.1|DEUG	LOC4803466|XP_001360184.2|DPSE
OG0009414	LOC108112275|XP_017077587.1|DEUG	LOC4803470|XP_001360188.1|DPSE
OG0009415	LOC108112129|XP_017077368.1|DEUG	LOC4803484|XP_033234472.1|DPSE
OG0009416	LOC108113141|XP_017079138.1|DEUG	LOC4803825|XP_001360480.4|DPSE
OG0009417	LOC108113143|XP_017079140.1|DEUG	LOC117183518|XP_033233397.1|DPSE
OG0009418	LOC108112353|XP_017077670.1|DEUG	LOC4803828|XP_033233393.1|DPSE
OG0009419	LOC108112426|XP_017077758.1|DEUG	LOC6898257|XP_002138323.1|DPSE
OG0009420	LOC108112297|XP_017077610.1|DEUG	LOC4803830|XP_015039374.2|DPSE
OG0009421	LOC108113354|XP_017079406.1|DEUG	LOC4805390|XP_001361799.4|DPSE
OG0009422	LOC108106578|XP_017069246.1|DEUG	LOC6898685|XP_002138690.3|DPSE
OG0009423	LOC108112855|XP_017078666.1|DEUG	LOC4804246|XP_001360834.2|DPSE
OG0009424	LOC108113276|XP_017079314.1|DEUG	LOC4803698|XP_001360374.1|DPSE
OG0009425	LOC108111626|XP_017076649.1|DEUG	LOC4805573|XP_001361956.3|DPSE
OG0009426	LOC108106237|XP_017068652.1|DEUG	LOC4805156|XP_001361604.2|DPSE
OG0009427	LOC108111976|XP_017077177.1|DEUG	LOC6898221|XP_002138287.2|DPSE
OG0009428	LOC108109026|XP_017072789.1|DEUG	LOC4804944|XP_001361425.3|DPSE
OG0009429	LOC108108913|XP_017072652.1|DEUG	LOC4804629|XP_001361161.2|DPSE
OG0009430	LOC108112748|XP_017078482.1|DEUG	LOC4804465|XP_001361024.2|DPSE
OG0009431	LOC108107399|XP_017070409.1|DEUG	LOC4803505|XP_015039133.1|DPSE
OG0009432	LOC108107373|XP_017070368.1|DEUG	LOC4805616|XP_001361990.2|DPSE
OG0009433	LOC108112198|XP_017077501.1|DEUG	LOC4805206|XP_001361647.2|DPSE
OG0009434	LOC108113034|XP_017078953.1|DEUG	LOC4804457|XP_001361016.3|DPSE
OG0009435	LOC108112966|XP_017078856.1|DEUG	LOC4805199|XP_001361644.1|DPSE
OG0009436	LOC108114903|XP_017081565.1|DEUG	LOC4804392|XP_001360962.3|DPSE
OG0009437	LOC108104815|XP_017066588.1|DEUG	LOC4805123|XP_001361580.1|DPSE
OG0009438	LOC108105395|XP_017067429.1|DEUG	LOC4803584|XP_001360288.2|DPSE
OG0009439	LOC108105406|XP_017067441.1|DEUG	LOC6898134|XP_002138213.2|DPSE
OG0009440	LOC108107442|XP_017070471.1|DEUG	LOC4803519|XP_001360232.3|DPSE
OG0009441	LOC108103915|XP_017065151.1|DEUG	LOC6901985|XP_033238859.1|DPSE
OG0009442	LOC108110112|XP_017074498.1|DEUG	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE
OG0009443	LOC108108948|XP_017072691.1|DEUG	LOC4804472|XP_001361030.1|DPSE
OG0009444	LOC108103993|XP_017065270.1|DEUG	LOC4815345|XP_001354973.4|DPSE
OG0009445	LOC108102895|XP_017063589.1|DEUG	LOC6901420|XP_002134106.3|DPSE
OG0009446	LOC108110311|XP_017074810.1|DEUG	LOC6901545|XP_002134220.3|DPSE
OG0009447	LOC108102978|XP_017063776.1|DEUG	LOC6901506|XP_002134192.1|DPSE
OG0009448	LOC108105387|XP_017067420.1|DEUG	LOC4815310|XP_001354578.3|DPSE, LOC6903229|XP_002132930.2|DPSE
OG0009449	LOC108103170|XP_017064045.1|DEUG	LOC4814545|XP_033240660.1|DPSE
OG0009450	LOC108118161|XP_017086212.1|DEUG	LOC6901277|XP_033239505.1|DPSE
OG0009451	LOC108102481|XP_017062983.1|DEUG	LOC4817899|XP_001357219.2|DPSE
OG0009452	LOC108103672|XP_017064720.1|DEUG	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE
OG0009453	LOC108115622|XP_017082659.1|DEUG	LOC4800704|XP_001357929.2|DPSE
OG0009454	LOC108108472|XP_017072020.1|DEUG	LOC4812847|XP_001353492.3|DPSE
OG0009455	LOC108110303|XP_017074800.1|DEUG	LOC4815375|XP_001354671.4|DPSE
OG0009456	LOC108103204|XP_017064082.1|DEUG	LOC4814650|XP_001355090.3|DPSE
OG0009457	LOC108110401|XP_017074953.1|DEUG	LOC4814700|XP_001354506.3|DPSE
OG0009458	LOC108105455|XP_017067542.1|DEUG	LOC4815398|XP_001354495.3|DPSE
OG0009459	LOC108104694|XP_017066394.1|DEUG	LOC6900196|XP_015043933.2|DPSE
OG0009460	LOC108108240|XP_017071697.1|DEUG	LOC4812472|XP_001352675.2|DPSE
OG0009461	LOC108108149|XP_017071568.1|DEUG	LOC4812582|XP_033239913.1|DPSE
OG0009462	LOC108102859|XP_017063550.1|DEUG	LOC4814082|XP_001354239.4|DPSE
OG0009463	LOC108114238|XP_017080603.1|DEUG	LOC4812136|XP_001352833.3|DPSE
OG0009464	LOC108114041|XP_017080278.1|DEUG	LOC4813156|XP_001353810.2|DPSE
OG0009465	LOC108108651|XP_017072243.1|DEUG	LOC6900698|XP_015043173.2|DPSE
OG0009466	LOC108104915|XP_017066752.1|DEUG	LOC4813090|XP_001353257.3|DPSE
OG0009467	LOC108107700|XP_017070793.1|DEUG	LOC4811879|XP_001352632.2|DPSE
OG0009468	LOC108108203|XP_017071647.1|DEUG	LOC4814107|XP_001354285.4|DPSE
OG0009469	LOC108107922|XP_017071233.1|DEUG	LOC4813269|XP_001353847.4|DPSE
OG0009470	LOC108107662|XP_017070738.1|DEUG	LOC4814155|XP_001354222.4|DPSE
OG0009471	LOC108110511|XP_017075080.1|DEUG	LOC4811678|XP_033236576.1|DPSE
OG0009472	LOC108107689|XP_017070782.1|DEUG	LOC4813909|XP_001354058.3|DPSE
OG0009473	LOC108114052|XP_017080295.1|DEUG	LOC6897539|XP_002137684.2|DPSE
OG0009474	LOC108102850|XP_017063536.1|DEUG	LOC4812201|XP_001352465.3|DPSE
OG0009475	LOC108108288|XP_017071780.1|DEUG	LOC26533420|XP_033237417.1|DPSE, LOC6900315|XP_015044138.2|DPSE
OG0009476	LOC108114176|XP_017080470.1|DEUG	LOC4812232|XP_003736179.2|DPSE
OG0009477	LOC108114265|XP_017080651.1|DEUG	LOC4811901|XP_033238776.1|DPSE
OG0009478	LOC108114096|XP_017080344.1|DEUG	LOC6900004|XP_002135369.1|DPSE
OG0009479	LOC108111295|XP_017076178.1|DEUG	LOC6902859|XP_002132595.3|DPSE
OG0009480	LOC108109798|XP_017073995.1|DEUG	LOC4812446|XP_015043939.2|DPSE
OG0009481	LOC108107699|XP_017070792.1|DEUG	LOC4812621|XP_001352661.3|DPSE
OG0009482	LOC108108559|XP_017072131.1|DEUG	LOC4811858|XP_015044005.2|DPSE
OG0009483	LOC108108447|XP_017071990.1|DEUG	LOC4812381|XP_001352918.4|DPSE
OG0009484	LOC108111474|XP_017076435.1|DEUG	LOC4802464|XP_001359381.2|DPSE
OG0009485	LOC108102867|XP_017063562.1|DEUG	LOC4812333|XP_001352448.2|DPSE
OG0009486	LOC108102868|XP_017063563.1|DEUG	LOC4811941|XP_001352449.4|DPSE
OG0009487	LOC108114061|XP_017080303.1|DEUG	LOC4812959|XP_001353534.2|DPSE
OG0009488	LOC108104255|XP_017065693.1|DEUG	LOC4813363|XP_001353192.1|DPSE
OG0009489	LOC108108641|XP_017072231.1|DEUG	LOC4813250|XP_001353949.3|DPSE
OG0009490	LOC108106293|XP_017068751.1|DEUG	LOC4805157|XP_033233681.1|DPSE
OG0009491	LOC108108728|XP_017072354.1|DEUG	LOC4813954|XP_001354113.3|DPSE
OG0009492	LOC108116749|XP_017084257.1|DEUG	LOC4812300|XP_001352394.2|DPSE
OG0009493	LOC108116778|XP_017084302.1|DEUG	LOC4812480|XP_033238504.1|DPSE
OG0009494	LOC108116785|XP_017084321.1|DEUG	LOC4812249|XP_001352386.2|DPSE
OG0009495	LOC108114367|XP_017080806.1|DEUG	LOC4812338|XP_015044065.2|DPSE
OG0009496	LOC108108696|XP_017072290.1|DEUG	LOC4812773|XP_001353524.2|DPSE
OG0009497	LOC108111652|XP_017076672.1|DEUG, LOC108111691|XP_017076765.1|DEUG	LOC4801617|XP_001358679.4|DPSE
OG0009498	LOC108114361|XP_017080798.1|DEUG	LOC4812355|XP_015044080.2|DPSE
OG0009499	LOC108114504|XP_017081012.1|DEUG	LOC4812091|XP_001352997.4|DPSE
OG0009500	LOC108114066|XP_017080310.1|DEUG	LOC4811891|XP_001353015.1|DPSE
OG0009501	LOC108118184|XP_017086231.1|DEUG	LOC26534170|XP_015042568.2|DPSE
OG0009502	LOC108105610|XP_017067778.1|DEUG	LOC6897923|XP_002138025.1|DPSE
OG0009503	LOC108113408|XP_017079452.1|DEUG	LOC4817876|XP_015035262.2|DPSE
OG0009504	LOC108109977|XP_017074291.1|DEUG	LOC4800845|XP_001358048.5|DPSE
OG0009505	LOC108106921|XP_017069659.1|DEUG	LOC4817821|XP_033236252.1|DPSE
OG0009507	LOC108104732|XP_017066458.1|DEUG	LOC4812427|XP_001352796.1|DPSE
OG0009508	LOC108111239|XP_017076130.1|DEUG	LOC4816355|XP_001356165.1|DPSE
OG0009509	LOC108113384|XP_017079445.1|DEUG	LOC4803786|XP_001360448.3|DPSE
OG0009510	LOC108110046|XP_017074411.1|DEUG	LOC6901930|XP_002133464.2|DPSE, LOC4811659|XP_001352249.3|DPSE
OG0009511	LOC108116808|XP_017084345.1|DEUG	LOC6901377|XP_002134065.2|DPSE
OG0009512	LOC108103540|XP_017064558.1|DEUG	LOC4814358|XP_001354474.2|DPSE
OG0009513	LOC108105334|XP_017067316.1|DEUG	LOC6901223|XP_002133924.2|DPSE
OG0009515	LOC108106867|XP_017069600.1|DEUG	LOC4817385|XP_001356884.4|DPSE
OG0009516	LOC108103518|XP_017064518.1|DEUG	LOC4817665|XP_033236647.1|DPSE
OG0009517	LOC108106971|XP_017069773.1|DEUG	LOC4818038|XP_015035539.2|DPSE
OG0009518	LOC108114086|XP_017080330.1|DEUG	LOC6900689|XP_002135053.3|DPSE
OG0009519	LOC108102769|XP_017063415.1|DEUG	LOC4814100|XP_033238624.1|DPSE
OG0009520	LOC108115772|XP_017082831.1|DEUG	LOC4800736|XP_003736299.3|DPSE
OG0009521	LOC108107679|XP_017070756.1|DEUG	LOC6900097|XP_033239819.1|DPSE
OG0009522	LOC108107217|XP_017070123.1|DEUG	LOC4803389|XP_001357532.3|DPSE
OG0009523	LOC108113039|XP_017078960.1|DEUG	LOC4805207|XP_001361648.2|DPSE
OG0009524	LOC108112993|XP_017078893.1|DEUG, LOC108112995|XP_017078894.1|DEUG	LOC4803813|XP_001360471.3|DPSE
OG0009525	LOC108106314|XP_017068773.1|DEUG	LOC4804726|XP_001361242.1|DPSE
OG0009526	LOC108106322|XP_017068782.1|DEUG	LOC4804725|XP_033234852.1|DPSE
OG0009527	LOC108113267|XP_017079304.1|DEUG	LOC4804798|XP_001361303.1|DPSE
OG0009528	LOC108113370|XP_017079427.1|DEUG	LOC4805226|XP_001361664.1|DPSE
OG0009529	LOC108112537|XP_017077952.1|DEUG	LOC4803926|XP_033234140.1|DPSE
OG0009530	LOC108106238|XP_017068653.1|DEUG	LOC4805162|XP_033234116.1|DPSE
OG0009531	LOC108106318|XP_017068776.1|DEUG	LOC6898949|XP_004444505.2|DPSE
OG0009532	LOC108113227|XP_017079253.1|DEUG	LOC4805261|XP_001361689.4|DPSE
OG0009533	LOC108108916|XP_017072656.1|DEUG	LOC4804968|XP_033233481.1|DPSE
OG0009534	LOC108108950|XP_017072693.1|DEUG	LOC4804973|XP_001361448.3|DPSE
OG0009535	LOC108112151|XP_017077388.1|DEUG	LOC4803710|XP_033234035.1|DPSE
OG0009536	LOC108111719|XP_017076759.1|DEUG	LOC4802584|XP_001359477.4|DPSE
OG0009537	LOC108117535|XP_017085524.1|DEUG	LOC4801029|XP_033241733.1|DPSE
OG0009538	LOC108109032|XP_017072819.1|DEUG	LOC6896883|XP_033233078.1|DPSE
OG0009539	LOC108110260|XP_017074737.1|DEUG	LOC4803303|XP_001360066.3|DPSE
OG0009540	LOC108115951|XP_017083077.1|DEUG	LOC117184736|XP_033239368.1|DPSE, LOC4800494|XP_001357761.3|DPSE
OG0009542	LOC108111466|XP_017076426.1|DEUG	LOC4800307|XP_015038505.2|DPSE
OG0009543	LOC108113563|XP_017079645.1|DEUG, LOC108113567|XP_017079648.1|DEUG	LOC4802227|XP_001359190.2|DPSE
OG0009544	LOC108112931|XP_017078815.1|DEUG	LOC4800358|XP_033232610.1|DPSE, LOC117183368|XP_033232993.1|DPSE, LOC26533960|XP_015038971.2|DPSE, LOC117183370|XP_033232995.1|DPSE
OG0009545	LOC108111336|XP_017076250.1|DEUG	LOC6901431|XP_002134117.3|DPSE
OG0009546	LOC108116824|XP_017084363.1|DEUG	LOC4801650|XP_003736559.2|DPSE
OG0009549	LOC108108412|XP_017071954.1|DEUG, LOC108108411|XP_017071953.1|DEUG	LOC4813266|XP_001353986.4|DPSE
OG0009560	LOC108103458|XP_017064441.1|DEUG	LOC4814637|XP_001354763.3|DPSE
OG0009562	LOC108115431|XP_017082357.1|DEUG	LOC4817097|XP_001356864.3|DPSE
OG0009563	LOC108114738|XP_017081340.1|DEUG	LOC4813669|XP_001353493.3|DPSE
OG0009564	LOC108103617|XP_017064649.1|DEUG	LOC6901675|XP_002134344.2|DPSE
OG0009567	LOC108115129|XP_017081896.1|DEUG	LOC26533266|XP_015038964.2|DPSE
OG0009568	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG	LOC4818097|XP_001357277.3|DPSE
OG0009569	LOC108106033|XP_017068369.1|DEUG	LOC117183308|XP_033232640.1|DPSE
OG0009570	LOC108117221|XP_017085036.1|DEUG	LOC4803069|XP_001359869.3|DPSE
OG0009572	LOC108117413|XP_017085310.1|DEUG	LOC4815337|XP_001355206.4|DPSE
OG0009573	LOC108103885|XP_017065105.1|DEUG	LOC4814735|XP_001354839.2|DPSE
OG0009574	LOC108110298|XP_017074794.1|DEUG	LOC4815219|XP_015041774.2|DPSE
OG0009575	LOC108106306|XP_017068766.1|DEUG	LOC4804733|XP_001361246.2|DPSE
OG0009576	LOC108115272|XP_017082119.1|DEUG	LOC4801892|XP_001358914.1|DPSE
OG0009577	LOC108102479|XP_017062981.1|DEUG	LOC4818047|XP_001357215.3|DPSE
OG0009578	LOC108107123|XP_017070004.1|DEUG	LOC4817914|XP_033236659.1|DPSE
OG0009579	LOC108115708|XP_017082799.1|DEUG	LOC6901075|XP_002134554.1|DPSE
OG0009580	LOC108104565|XP_017066201.1|DEUG	LOC4804585|XP_001361122.2|DPSE
OG0009581	LOC108105151|XP_017067075.1|DEUG	LOC4816334|XP_001356190.2|DPSE
OG0009582	LOC108114174|XP_017080459.1|DEUG	LOC6900155|XP_015043875.2|DPSE
OG0009584	LOC108102983|XP_017063782.1|DEUG	LOC4815056|XP_001355057.2|DPSE
OG0009585	LOC108113740|XP_017079918.1|DEUG	LOC117183270|XP_033232495.1|DPSE
OG0009586	LOC108114077|XP_017080321.1|DEUG	LOC6900156|XP_002135495.2|DPSE
OG0009587	LOC108112205|XP_017077510.1|DEUG	LOC4803832|XP_001360486.1|DPSE
OG0009588	LOC108113694|XP_017079860.1|DEUG	LOC4811819|XP_001352380.3|DPSE
OG0009589	LOC108102813|XP_017063483.1|DEUG	LOC26532360|XP_015043831.2|DPSE
OG0009590	LOC108108104|XP_017071499.1|DEUG	LOC4813610|XP_015042752.2|DPSE
OG0009591	LOC108108328|XP_017071845.1|DEUG	LOC4803041|XP_001359842.5|DPSE
OG0009592	LOC108117197|XP_017084989.1|DEUG	LOC13036311|XP_003736941.1|DPSE
OG0009594	LOC108113719|XP_017079890.1|DEUG	LOC4803048|XP_001359849.3|DPSE
OG0009595	LOC108115090|XP_017081826.1|DEUG	LOC4802954|XP_001359767.2|DPSE
OG0009596	LOC108115069|XP_017081807.1|DEUG	LOC4802980|XP_001359789.2|DPSE
OG0009597	LOC108115077|XP_017081815.1|DEUG	LOC4802974|XP_001359784.2|DPSE
OG0009598	LOC108115170|XP_017081979.1|DEUG	LOC4802978|XP_015038210.2|DPSE
OG0009599	LOC108116263|XP_017083541.1|DEUG	LOC6897926|XP_002138028.2|DPSE
OG0009600	LOC108116355|XP_017083667.1|DEUG	LOC4802884|XP_001359713.5|DPSE
OG0009601	LOC108117534|XP_017085523.1|DEUG	LOC4802141|XP_001359120.4|DPSE
OG0009602	LOC108113541|XP_017079625.1|DEUG	LOC4802229|XP_001359192.3|DPSE
OG0009603	LOC108109505|XP_017073535.1|DEUG	LOC4803007|XP_033241731.1|DPSE
OG0009604	LOC108116730|XP_017084240.1|DEUG	LOC6901803|XP_002134471.1|DPSE
OG0009605	LOC108113521|XP_017079602.1|DEUG	LOC4802206|XP_001359173.2|DPSE
OG0009606	LOC108113528|XP_017079611.1|DEUG	LOC5384074|XP_001359175.2|DPSE
OG0009607	LOC108113631|XP_017079788.1|DEUG	LOC4802212|XP_001359180.3|DPSE
OG0009608	LOC108116559|XP_017083987.1|DEUG	LOC4802152|XP_033241283.1|DPSE
OG0009609	LOC108111481|XP_017076453.1|DEUG	LOC4802571|XP_001359466.3|DPSE
OG0009610	LOC108117186|XP_017084967.1|DEUG	LOC4803260|XP_001360032.2|DPSE
OG0009611	LOC108117095|XP_017084783.1|DEUG	LOC4803257|XP_001360029.3|DPSE
OG0009612	LOC108110261|XP_017074738.1|DEUG	LOC4803304|XP_033232734.1|DPSE
OG0009613	LOC108118414|XP_017086579.1|DEUG	LOC4817118|XP_001356526.1|DPSE
OG0009614	LOC108111657|XP_017076676.1|DEUG	LOC4801629|XP_001358685.4|DPSE
OG0009615	LOC108115785|XP_017082847.1|DEUG	LOC6897068|XP_033240612.1|DPSE
OG0009616	LOC108115773|XP_017082834.1|DEUG	LOC6897055|XP_002137239.2|DPSE
OG0009617	LOC108116856|XP_017084400.1|DEUG	LOC4801442|XP_003736512.3|DPSE
OG0009619	LOC108115566|XP_017082561.1|DEUG	LOC4801681|XP_001358731.3|DPSE
OG0009620	LOC108109527|XP_017073580.1|DEUG	LOC6897346|XP_002137499.2|DPSE
OG0009621	LOC108109431|XP_017073420.1|DEUG	LOC4801800|XP_001358834.3|DPSE
OG0009622	LOC108117053|XP_017084714.1|DEUG	LOC4801826|XP_001358859.3|DPSE
OG0009624	LOC108109379|XP_017073361.1|DEUG	LOC4801937|XP_001358954.3|DPSE
OG0009625	LOC108111287|XP_017076164.1|DEUG	LOC4800381|XP_001357666.2|DPSE
OG0009626	LOC108115603|XP_017082618.1|DEUG	LOC4800921|XP_001358110.4|DPSE
OG0009627	LOC108115592|XP_017082594.1|DEUG	LOC4800920|XP_001358109.4|DPSE
OG0009628	LOC108115608|XP_017082629.1|DEUG	LOC4800924|XP_001358113.4|DPSE
OG0009629	LOC108117317|XP_017085174.1|DEUG	LOC4800767|XP_001357982.3|DPSE
OG0009630	LOC108117070|XP_017084732.1|DEUG	LOC4800762|XP_001357978.3|DPSE
OG0009631	LOC108116918|XP_017084546.1|DEUG	LOC4801418|XP_001358514.5|DPSE
OG0009632	LOC108111849|XP_017076945.1|DEUG	LOC4815153|XP_001354700.3|DPSE
OG0009633	LOC108106253|XP_017068707.1|DEUG	LOC4803945|XP_001360583.3|DPSE
OG0009634	LOC108105213|XP_017067160.1|DEUG	LOC4800724|XP_001357944.2|DPSE
OG0009635	LOC108116986|XP_017084639.1|DEUG	LOC4801636|XP_001358692.3|DPSE
OG0009636	LOC108114527|XP_017081047.1|DEUG	LOC4812229|XP_001352984.1|DPSE
OG0009637	LOC108113787|XP_017079982.1|DEUG	LOC4801383|XP_001358485.2|DPSE
OG0009638	LOC108117092|XP_017084779.1|DEUG	LOC6897151|XP_002137331.1|DPSE
OG0009639	LOC108116568|XP_017083997.1|DEUG	LOC4802259|XP_001359216.4|DPSE
OG0009640	LOC108113527|XP_017079609.1|DEUG	LOC4801333|XP_001358445.2|DPSE
OG0009641	LOC108115585|XP_017082587.1|DEUG	LOC4801475|XP_001358560.4|DPSE
OG0009642	LOC108115588|XP_017082590.1|DEUG	LOC4801473|XP_033240129.1|DPSE
OG0009643	LOC108111457|XP_017076416.1|DEUG	LOC4800806|XP_033232385.1|DPSE
OG0009644	LOC108116564|XP_017083992.1|DEUG	LOC4800570|XP_001357822.3|DPSE
OG0009645	LOC108116579|XP_017084010.1|DEUG	LOC4800572|XP_001357823.4|DPSE
OG0009646	LOC108111324|XP_017076211.1|DEUG	LOC4800372|XP_001357660.3|DPSE
OG0009647	LOC108111269|XP_017076146.1|DEUG	LOC4800380|XP_001357665.1|DPSE
OG0009648	LOC108115392|XP_017082317.1|DEUG	LOC4801915|XP_001358933.3|DPSE
OG0009649	LOC108116003|XP_017083169.1|DEUG	LOC6896747|XP_002136954.3|DPSE
OG0009650	LOC108118470|XP_017086681.1|DEUG	LOC4817497|XP_015036300.2|DPSE
OG0009651	LOC108104062|XP_017065413.1|DEUG	LOC4817553|XP_001356960.1|DPSE
OG0009652	LOC108111010|XP_017075811.1|DEUG	LOC4817273|XP_001356699.3|DPSE
OG0009653	LOC108110573|XP_017075159.1|DEUG	LOC4817462|XP_001356681.4|DPSE
OG0009654	LOC108110488|XP_017075054.1|DEUG	LOC4816872|XP_001356682.3|DPSE
OG0009655	LOC108118315|XP_017086420.1|DEUG	LOC4817071|XP_001356414.1|DPSE
