Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0008325	LOC108110027|XP_017074360.1|DEUG	LOC119555998|XP_037723657.1|DSUP
OG0008326	LOC108117227|XP_017085047.1|DEUG	LOC119554895|XP_037721929.1|DSUP
OG0008327	LOC108107314|XP_017070275.1|DEUG	LOC119551025|XP_037716011.1|DSUP
OG0008328	LOC108103274|XP_017064176.1|DEUG	LOC119557410|XP_037726087.1|DSUP
OG0008329	LOC108103663|XP_017064709.1|DEUG	LOC119556714|XP_037725040.1|DSUP
OG0008330	LOC108113055|XP_017078974.1|DEUG	LOC119550628|XP_037715385.1|DSUP
OG0008331	LOC108114589|XP_017081134.1|DEUG	LOC119554965|XP_037722019.1|DSUP
OG0008332	LOC108114508|XP_017081017.1|DEUG	LOC119554534|XP_037721414.1|DSUP
OG0008333	LOC108107985|XP_017071317.1|DEUG	LOC119554792|XP_037721768.1|DSUP
OG0008334	LOC108107983|XP_017071315.1|DEUG	LOC119553958|XP_037720579.1|DSUP
OG0008335	LOC108107998|XP_017071338.1|DEUG	LOC119554656|XP_037721585.1|DSUP
OG0008336	LOC108108470|XP_017072017.1|DEUG	LOC119554317|XP_037721107.1|DSUP
OG0008337	LOC108104570|XP_017066208.1|DEUG	LOC119550307|XP_037714834.1|DSUP
OG0008338	LOC108108056|XP_017071420.1|DEUG	LOC119553333|XP_037719592.1|DSUP
OG0008339	LOC108103145|XP_017064007.1|DEUG	LOC119556129|XP_037723946.1|DSUP
OG0008340	LOC108112527|XP_017077942.1|DEUG	LOC119551679|XP_037717066.1|DSUP
OG0008341	LOC108114667|XP_017081234.1|DEUG	LOC119554049|XP_037720716.1|DSUP
OG0008342	LOC108108025|XP_017071378.1|DEUG	LOC119555606|XP_037723031.1|DSUP
OG0008343	LOC108115835|XP_017082918.1|DEUG	LOC119551942|XP_037717543.1|DSUP
OG0008344	LOC108113626|XP_017079781.1|DEUG	LOC119554795|XP_037721772.1|DSUP
OG0008345	LOC108107742|XP_017070893.1|DEUG	LOC119555213|XP_037722404.1|DSUP
OG0008346	LOC108105506|XP_017067619.1|DEUG	LOC119556704|XP_037725029.1|DSUP
OG0008347	LOC108110924|XP_017075697.1|DEUG	LOC119548033|XP_037711037.1|DSUP
OG0008348	LOC108108593|XP_017072178.1|DEUG	LOC119554377|XP_037721185.1|DSUP
OG0008349	LOC108113844|XP_017080043.1|DEUG	LOC119553780|XP_037720315.1|DSUP
OG0008350	LOC108109677|XP_017073756.1|DEUG	LOC119556189|XP_037724060.1|DSUP
OG0008351	LOC108114059|XP_017080305.1|DEUG	LOC119553806|XP_037720354.1|DSUP
OG0008352	LOC108114670|XP_017081239.1|DEUG	LOC119552684|XP_037718332.1|DSUP
OG0008353	LOC108104621|XP_017066283.1|DEUG	LOC119553229|XP_037719425.1|DSUP
OG0008354	LOC108111877|XP_017076996.1|DEUG	LOC119556346|XP_037724376.1|DSUP
OG0008355	LOC108106681|XP_017069401.1|DEUG	LOC119552023|XP_037717688.1|DSUP
OG0008356	LOC108107765|XP_017070944.1|DEUG	LOC119552940|XP_037718821.1|DSUP
OG0008357	LOC108108327|XP_017071843.1|DEUG	LOC119545679|XP_037707344.1|DSUP
OG0008359	LOC108107271|XP_017070192.1|DEUG	LOC119551451|XP_037716724.1|DSUP
OG0008360	LOC108113207|XP_017079229.1|DEUG	LOC119550775|XP_037715633.1|DSUP
OG0008361	LOC108106182|XP_017068593.1|DEUG	LOC119547911|XP_037710877.1|DSUP
OG0008362	LOC108105465|XP_017067554.1|DEUG	LOC119556059|XP_037723794.1|DSUP
OG0008363	LOC108112574|XP_017078081.1|DEUG	LOC119552196|XP_037717977.1|DSUP
OG0008364	LOC108118207|XP_017086263.1|DEUG	LOC119555719|XP_037723339.1|DSUP
OG0008366	LOC108111513|XP_017076518.1|DEUG	LOC119555220|XP_037722415.1|DSUP
OG0008367	LOC108105459|XP_017067547.1|DEUG	LOC119556949|XP_037725376.1|DSUP
OG0008368	LOC108111817|XP_017076914.1|DEUG	LOC119548617|XP_037711914.1|DSUP
OG0008370	LOC108113765|XP_017079950.1|DEUG	LOC119563250|XP_037732491.1|DSUP
OG0008371	LOC108116425|XP_017083804.1|DEUG	LOC119546253|XP_037708342.1|DSUP
OG0008372	LOC108117450|XP_017085356.1|DEUG	LOC119562564|XP_037731699.1|DSUP
OG0008373	LOC108110783|XP_017075491.1|DEUG	LOC119548038|XP_037711042.1|DSUP
OG0008374	LOC108118311|XP_017086415.1|DEUG	LOC119559698|XP_037728686.1|DSUP
OG0008375	LOC108115521|XP_017082511.1|DEUG	LOC119548701|XP_037712093.1|DSUP
OG0008376	LOC108102577|XP_017063147.1|DEUG	LOC119548839|XP_037712386.1|DSUP
OG0008377	LOC108105667|XP_017067855.1|DEUG	LOC119546233|XP_037708305.1|DSUP
OG0008378	LOC108105666|XP_017067854.1|DEUG	LOC119546231|XP_037708303.1|DSUP
OG0008379	LOC108103414|XP_017064361.1|DEUG	LOC119548159|XP_037711190.1|DSUP
OG0008380	LOC108110822|XP_017075546.1|DEUG	LOC119547339|XP_037710077.1|DSUP
OG0008381	LOC108102664|XP_017063291.1|DEUG	LOC119547726|XP_037710636.1|DSUP
OG0008383	LOC108115517|XP_017082505.1|DEUG	LOC119547671|XP_037710557.1|DSUP
OG0008384	LOC108104127|XP_017065518.1|DEUG	LOC119546696|XP_037709103.1|DSUP
OG0008385	LOC108102694|XP_017063327.1|DEUG	LOC119546632|XP_037709000.1|DSUP
OG0008386	LOC108103990|XP_017065267.1|DEUG	LOC119557325|XP_037725974.1|DSUP
OG0008387	LOC108111402|XP_017076328.1|DEUG	LOC119563535|XP_037732935.1|DSUP
OG0008388	LOC108106140|XP_017068521.1|DEUG	LOC119546727|XP_037709145.1|DSUP
OG0008389	LOC108115553|XP_017082548.1|DEUG	LOC119547163|XP_037709817.1|DSUP
OG0008390	LOC108115507|XP_017082488.1|DEUG	LOC119546273|XP_037708373.1|DSUP
OG0008391	LOC108111127|XP_017075974.1|DEUG	LOC119548010|XP_037711007.1|DSUP
OG0008392	LOC108114486|XP_017080993.1|DEUG	LOC119552726|XP_037718405.1|DSUP
OG0008393	LOC108114423|XP_017080899.1|DEUG	LOC119552621|XP_037718214.1|DSUP
OG0008394	LOC108108780|XP_017072439.1|DEUG	LOC119553801|XP_037720344.1|DSUP
OG0008395	LOC108103167|XP_017064040.1|DEUG	LOC119558123|XP_037727282.1|DSUP
OG0008396	LOC108103450|XP_017064425.1|DEUG	LOC119556263|XP_037724237.1|DSUP
OG0008397	LOC108104930|XP_017066772.1|DEUG	LOC119557829|XP_037726716.1|DSUP
OG0008398	LOC108104977|XP_017066839.1|DEUG	LOC119558403|XP_037727861.1|DSUP
OG0008399	LOC108118531|XP_017086769.1|DEUG	LOC119558360|XP_037727792.1|DSUP
OG0008400	LOC108103607|XP_017064632.1|DEUG	LOC119554310|XP_037721098.1|DSUP
OG0008401	LOC108110745|XP_017075441.1|DEUG	LOC119546278|XP_037708381.1|DSUP
OG0008402	LOC108111769|XP_017076823.1|DEUG	LOC119559841|XP_037728862.1|DSUP
OG0008403	LOC108111836|XP_017076930.1|DEUG	LOC119556810|XP_037725191.1|DSUP
OG0008404	LOC108115369|XP_017082284.1|DEUG	LOC119560990|XP_037730697.1|DSUP
OG0008405	LOC108103945|XP_017065194.1|DEUG	LOC119557930|XP_037726868.1|DSUP
OG0008406	LOC108109957|XP_017074261.1|DEUG	LOC119558213|XP_037727447.1|DSUP
OG0008407	LOC108116387|XP_017083734.1|DEUG	LOC119547895|XP_037710863.1|DSUP
OG0008408	LOC108109739|XP_017073881.1|DEUG	LOC119557577|XP_037726302.1|DSUP
OG0008409	LOC108114454|XP_017080943.1|DEUG	LOC119555265|XP_037722496.1|DSUP
OG0008410	LOC108116451|XP_017083854.1|DEUG	LOC119563162|XP_037732350.1|DSUP
OG0008411	LOC108116394|XP_017083747.1|DEUG	LOC119563278|XP_037732529.1|DSUP
OG0008412	LOC108103862|XP_017065058.1|DEUG	LOC119556371|XP_037724464.1|DSUP
OG0008413	LOC108107555|XP_017070598.1|DEUG	LOC119554609|XP_037721528.1|DSUP
OG0008414	LOC108118543|XP_017086786.1|DEUG	LOC119557246|XP_037725860.1|DSUP
OG0008415	LOC108105363|XP_017067378.1|DEUG	LOC119556588|XP_037724818.1|DSUP
OG0008416	LOC108106031|XP_017068367.1|DEUG	LOC119556262|XP_037724236.1|DSUP
OG0008417	LOC108103319|XP_017064238.1|DEUG	LOC119557779|XP_037726607.1|DSUP
OG0008418	LOC108110322|XP_017074836.1|DEUG	LOC119556259|XP_037724231.1|DSUP
OG0008419	LOC108105063|XP_017066970.1|DEUG	LOC119558079|XP_037727186.1|DSUP
OG0008420	LOC108103880|XP_017065097.1|DEUG	LOC119557845|XP_037726752.1|DSUP
OG0008421	LOC108103002|XP_017063809.1|DEUG	LOC119556338|XP_037724358.1|DSUP
OG0008422	LOC108103708|XP_017064793.1|DEUG	LOC119557186|XP_037725759.1|DSUP
OG0008423	LOC108112241|XP_017077551.1|DEUG	LOC119550927|XP_037715872.1|DSUP
OG0008424	LOC108104359|XP_017065857.1|DEUG	LOC119556246|XP_037724207.1|DSUP
OG0008425	LOC108111520|XP_017076528.1|DEUG	LOC119563121|XP_037732294.1|DSUP
OG0008426	LOC108113000|XP_017078902.1|DEUG	LOC119549477|XP_037713505.1|DSUP
OG0008427	LOC108109747|XP_017073900.1|DEUG	LOC119557543|XP_037726244.1|DSUP
OG0008428	LOC108109703|XP_017073821.1|DEUG	LOC119557621|XP_037726374.1|DSUP
OG0008429	LOC108109586|XP_017073652.1|DEUG	LOC119563320|XP_037732583.1|DSUP
OG0008430	LOC108110305|XP_017074804.1|DEUG	LOC119557933|XP_037726871.1|DSUP
OG0008432	LOC108115851|XP_017082955.1|DEUG	LOC119549945|XP_037714258.1|DSUP
OG0008433	LOC108104010|XP_017065323.1|DEUG	LOC119553040|XP_037719032.1|DSUP
OG0008434	LOC108113494|XP_017079568.1|DEUG	LOC119559374|XP_037728348.1|DSUP
OG0008435	LOC108110503|XP_017075071.1|DEUG	LOC119546771|XP_037709250.1|DSUP
OG0008436	LOC108112998|XP_017078898.1|DEUG	LOC119551671|XP_037717052.1|DSUP
OG0008438	LOC108109552|XP_017073612.1|DEUG	LOC119562274|XP_037731380.1|DSUP
OG0008439	LOC108113058|XP_017078979.1|DEUG	LOC119550035|XP_037714399.1|DSUP
OG0008440	LOC108115375|XP_017082297.1|DEUG	LOC119560597|XP_037730049.1|DSUP
OG0008441	LOC108116767|XP_017084282.1|DEUG	LOC119552849|XP_037718647.1|DSUP
OG0008442	LOC108112030|XP_017077264.1|DEUG	LOC119550364|XP_037714932.1|DSUP
OG0008443	LOC108118212|XP_017086270.1|DEUG	LOC119554261|XP_037721030.1|DSUP
OG0008444	LOC108108503|XP_017072058.1|DEUG	LOC119553472|XP_037719809.1|DSUP
OG0008445	LOC108103705|XP_017064790.1|DEUG	LOC119557877|XP_037726806.1|DSUP
OG0008446	LOC108103484|XP_017064478.1|DEUG	LOC119556381|XP_037724481.1|DSUP
OG0008447	LOC108103889|XP_017065108.1|DEUG	LOC119557175|XP_037725717.1|DSUP
OG0008448	LOC108103787|XP_017064906.1|DEUG	LOC119556403|XP_037724508.1|DSUP
OG0008449	LOC108103923|XP_017065164.1|DEUG	LOC119556350|XP_037724382.1|DSUP
OG0008450	LOC108106051|XP_017068395.1|DEUG	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC108117225|XP_017085045.1|DEUG	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC108110481|XP_017075048.1|DEUG	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC108112445|XP_017077781.1|DEUG	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC108104371|XP_017065873.1|DEUG	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC108107829|XP_017071068.1|DEUG	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC108116446|XP_017083847.1|DEUG	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC108109646|XP_017073715.1|DEUG	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC108107398|XP_017070407.1|DEUG	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC108105101|XP_017067025.1|DEUG	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC108107109|XP_017069987.1|DEUG	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC108106155|XP_017068547.1|DEUG	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC108111026|XP_017075835.1|DEUG	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC108110740|XP_017075434.1|DEUG	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC108107409|XP_017070425.1|DEUG	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC108112960|XP_017078848.1|DEUG	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC108107325|XP_017070299.1|DEUG	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC108112045|XP_017077286.1|DEUG	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC108104053|XP_017065388.1|DEUG	LOC119548098|XP_037711115.1|DSUP
OG0008469	LOC108109970|XP_017074276.1|DEUG	LOC119556087|XP_037723868.1|DSUP
OG0008470	LOC108107360|XP_017070352.1|DEUG	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC108112802|XP_017078577.1|DEUG	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC108102918|XP_017063659.1|DEUG	LOC119556610|XP_037724851.1|DSUP
OG0008474	LOC108111486|XP_017076462.1|DEUG	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC108110628|XP_017075216.1|DEUG	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC108103730|XP_017064820.1|DEUG	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC108112016|XP_017077244.1|DEUG	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC108113677|XP_017079842.1|DEUG	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC108109299|XP_017073284.1|DEUG	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC108118217|XP_017086276.1|DEUG	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC108103222|XP_017064110.1|DEUG	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC108108620|XP_017072207.1|DEUG	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC108111028|XP_017075840.1|DEUG	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC108103743|XP_017064839.1|DEUG	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC108113440|XP_017079497.1|DEUG	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC108102339|XP_017062656.1|DEUG	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC108103355|XP_017064289.1|DEUG	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC108110263|XP_017074740.1|DEUG	LOC119561080|XP_037730867.1|DSUP
OG0008490	LOC108113804|XP_017080002.1|DEUG	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC108113680|XP_017079846.1|DEUG	LOC119551133|XP_037716251.1|DSUP
OG0008492	LOC108107102|XP_017069977.1|DEUG	LOC119547473|XP_037710287.1|DSUP
OG0008493	LOC108105874|XP_017068138.1|DEUG	LOC119547337|XP_037710075.1|DSUP
OG0008494	LOC108112302|XP_017077617.1|DEUG	LOC119550600|XP_037715343.1|DSUP
OG0008495	LOC108106646|XP_017069350.1|DEUG	LOC119552168|XP_037717919.1|DSUP
OG0008496	LOC108112958|XP_017078847.1|DEUG	LOC119549349|XP_037713263.1|DSUP
OG0008497	LOC108109258|XP_017073229.1|DEUG	LOC119550956|XP_037715911.1|DSUP
OG0008498	LOC108113362|XP_017079416.1|DEUG	LOC119551485|XP_037716775.1|DSUP
OG0008499	LOC108108939|XP_017072681.1|DEUG	LOC119550139|XP_037714570.1|DSUP
OG0008500	LOC108104538|XP_017066161.1|DEUG	LOC119551963|XP_037717590.1|DSUP
OG0008501	LOC108108571|XP_017072150.1|DEUG	LOC119553634|XP_037720037.1|DSUP
OG0008502	LOC108117605|XP_017085619.1|DEUG	LOC119557083|XP_037725564.1|DSUP
OG0008503	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG	LOC119556053|XP_037723783.1|DSUP
OG0008504	LOC108107727|XP_017070863.1|DEUG	LOC119555169|XP_037722348.1|DSUP
OG0008505	LOC108114185|XP_017080483.1|DEUG	LOC119552581|XP_037718141.1|DSUP
OG0008506	LOC108114415|XP_017080878.1|DEUG	LOC119553832|XP_037720393.1|DSUP
OG0008507	LOC108108649|XP_017072241.1|DEUG	LOC119554834|XP_037721836.1|DSUP
OG0008508	LOC108104987|XP_017066853.1|DEUG	LOC119558386|XP_037727842.1|DSUP
OG0008509	LOC108110399|XP_017074952.1|DEUG	LOC119557166|XP_037725701.1|DSUP
OG0008510	LOC108115195|XP_017082004.1|DEUG	LOC119557062|XP_037725543.1|DSUP
OG0008511	LOC108110423|XP_017074979.1|DEUG	LOC119548204|XP_037711262.1|DSUP
OG0008512	LOC108106974|XP_017069783.1|DEUG	LOC119548657|XP_037711998.1|DSUP
OG0008513	LOC108110515|XP_017075083.1|DEUG	LOC119547146|XP_037709788.1|DSUP
OG0008514	LOC108118405|XP_017086570.1|DEUG	LOC119546699|XP_037709106.1|DSUP
OG0008515	LOC108110866|XP_017075602.1|DEUG	LOC119547123|XP_037709761.1|DSUP
OG0008516	LOC108109803|XP_017074010.1|DEUG	LOC119553093|XP_037719176.1|DSUP
OG0008517	LOC108117336|XP_017085196.1|DEUG	LOC119552568|XP_037718120.1|DSUP
OG0008517	LOC108117370|XP_017085244.1|DEUG	LOC119552566|XP_037718117.1|DSUP
OG0008518	LOC108108698|XP_017072293.1|DEUG	LOC119554160|XP_037720877.1|DSUP
OG0008519	LOC108106726|XP_017069451.1|DEUG	LOC119551743|XP_037717172.1|DSUP
OG0008520	LOC108117208|XP_017085013.1|DEUG	LOC119559830|XP_037728851.1|DSUP
OG0008521	LOC108113512|XP_017079592.1|DEUG	LOC119556716|XP_037725045.1|DSUP
OG0008521	LOC108113510|XP_017079591.1|DEUG	LOC119553946|XP_037720570.1|DSUP, LOC119553966|XP_037720594.1|DSUP
OG0008522	LOC108103516|XP_017064516.1|DEUG	LOC119548178|XP_037711221.1|DSUP
OG0008522	LOC108106664|XP_017069381.1|DEUG	LOC119549625|XP_037713733.1|DSUP
OG0008523	LOC108105087|XP_017067397.1|DEUG	LOC119547682|XP_037710569.1|DSUP
OG0008524	LOC108117418|XP_017085318.1|DEUG	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP
OG0008525	LOC108110412|XP_017074971.1|DEUG	LOC119546896|XP_037709447.1|DSUP
OG0008525	LOC108111048|XP_017075866.1|DEUG	LOC119546898|XP_037709448.1|DSUP
OG0008526	LOC108116191|XP_017083422.1|DEUG	LOC119560410|XP_037729773.1|DSUP
OG0008527	LOC108109986|XP_017074309.1|DEUG	LOC119557446|XP_037726135.1|DSUP
OG0008528	LOC108104656|XP_017066327.1|DEUG	LOC119554778|XP_037721750.1|DSUP
OG0008529	LOC108102430|XP_017062897.1|DEUG	LOC119557241|XP_037725854.1|DSUP
OG0008530	LOC108118381|XP_017086545.1|DEUG	LOC119556837|XP_037725234.1|DSUP
OG0008531	LOC108117622|XP_017085640.1|DEUG	LOC119556598|XP_037724837.1|DSUP
OG0008532	LOC108103982|XP_017065256.1|DEUG	LOC119556653|XP_037724920.1|DSUP
OG0008534	LOC108109996|XP_017074321.1|DEUG	LOC119556522|XP_037724726.1|DSUP
OG0008535	LOC108103724|XP_017064812.1|DEUG	LOC119557594|XP_037726324.1|DSUP
OG0008536	LOC108103726|XP_017064814.1|DEUG	LOC119556318|XP_037724332.1|DSUP
OG0008537	LOC108116870|XP_017084437.1|DEUG	LOC119547525|XP_037710350.1|DSUP
OG0008538	LOC108118093|XP_017086135.1|DEUG	LOC119558098|XP_037727238.1|DSUP
OG0008540	LOC108109354|XP_017073305.1|DEUG	LOC119563166|XP_037732355.1|DSUP
OG0008541	LOC108108998|XP_017072753.1|DEUG	LOC119549238|XP_037713065.1|DSUP
OG0008542	LOC108108237|XP_017071693.1|DEUG	LOC119554772|XP_037721741.1|DSUP
OG0008544	LOC108104484|XP_017066085.1|DEUG	LOC119551745|XP_037717189.1|DSUP
OG0008545	LOC108107390|XP_017070396.1|DEUG	LOC119559436|XP_037728461.1|DSUP
OG0008546	LOC108103594|XP_017064611.1|DEUG	LOC119553761|XP_037720295.1|DSUP
OG0008547	LOC108109725|XP_017073859.1|DEUG	LOC119557017|XP_037725481.1|DSUP
OG0008548	LOC108111437|XP_017076395.1|DEUG	LOC119553025|XP_037719013.1|DSUP
OG0008549	LOC108117530|XP_017085517.1|DEUG	LOC119552022|XP_037717690.1|DSUP
OG0008550	LOC108110296|XP_017074786.1|DEUG	LOC119557342|XP_037726006.1|DSUP
OG0008551	LOC108113652|XP_017079816.1|DEUG	LOC119554098|XP_037720775.1|DSUP
OG0008553	LOC108104560|XP_017066192.1|DEUG	LOC119550059|XP_037714447.1|DSUP
OG0008554	LOC108118515|XP_017086748.1|DEUG	LOC119557228|XP_037725838.1|DSUP
OG0008555	LOC108102442|XP_017062925.1|DEUG	LOC119556987|XP_037725444.1|DSUP
OG0008556	LOC108104513|XP_017066122.1|DEUG	LOC119550642|XP_037715409.1|DSUP
OG0008557	LOC108111446|XP_017076404.1|DEUG	LOC119563431|XP_037732745.1|DSUP
OG0008558	LOC108110757|XP_017075455.1|DEUG	LOC119548667|XP_037712027.1|DSUP
OG0008560	LOC108108305|XP_017071815.1|DEUG	LOC119546116|XP_037708133.1|DSUP
OG0008561	LOC108115469|XP_017082412.1|DEUG	LOC119547181|XP_037709844.1|DSUP
OG0008563	LOC108115637|XP_017082679.1|DEUG	LOC119551813|XP_037717305.1|DSUP
OG0008564	LOC108110942|XP_017075725.1|DEUG	LOC119546739|XP_037709161.1|DSUP
OG0008565	LOC108114208|XP_017080517.1|DEUG	LOC119553645|XP_037720056.1|DSUP
OG0008566	LOC108105830|XP_017068064.1|DEUG	LOC119548640|XP_037711968.1|DSUP
OG0008567	LOC108117699|XP_017086041.1|DEUG	LOC119546227|XP_037708294.1|DSUP
OG0008569	LOC108103655|XP_017064700.1|DEUG	LOC119556964|XP_037725399.1|DSUP
OG0008570	LOC108103692|XP_017064775.1|DEUG	LOC119556475|XP_037724655.1|DSUP
OG0008572	LOC108114933|XP_017081606.1|DEUG	LOC119560847|XP_037730435.1|DSUP
OG0008573	LOC108103309|XP_017064221.1|DEUG	LOC119556280|XP_037724260.1|DSUP
OG0008574	LOC108114311|XP_017080711.1|DEUG	LOC119553247|XP_037719451.1|DSUP
OG0008575	LOC108115664|XP_017082712.1|DEUG	LOC119547274|XP_037709988.1|DSUP
OG0008576	LOC108102407|XP_017062853.1|DEUG	LOC119558942|XP_037728068.1|DSUP
OG0008577	LOC108108175|XP_017071606.1|DEUG	LOC119554226|XP_037720982.1|DSUP
OG0008578	LOC108105292|XP_017067273.1|DEUG	LOC119563165|XP_037732354.1|DSUP
OG0008579	LOC108117375|XP_017085250.1|DEUG	LOC119552569|XP_037718121.1|DSUP
OG0008581	LOC108108775|XP_017072434.1|DEUG	LOC119554087|XP_037720758.1|DSUP
OG0008582	LOC108109757|XP_017073919.1|DEUG	LOC119557986|XP_037727005.1|DSUP
OG0008583	LOC108105411|XP_017067447.1|DEUG	LOC119557672|XP_037726466.1|DSUP
OG0008584	LOC108104373|XP_017065878.1|DEUG	LOC119557485|XP_037726182.1|DSUP
OG0008585	LOC108103700|XP_017064785.1|DEUG	LOC119556667|XP_037724945.1|DSUP
OG0008586	LOC108103659|XP_017064704.1|DEUG	LOC119556511|XP_037724705.1|DSUP
OG0008587	LOC108117194|XP_017084983.1|DEUG	LOC119560401|XP_037729757.1|DSUP
OG0008588	LOC108117160|XP_017084922.1|DEUG	LOC119561109|XP_037730945.1|DSUP
OG0008589	LOC108103832|XP_017065008.1|DEUG	LOC119556671|XP_037724961.1|DSUP
OG0008590	LOC108113614|XP_017079763.1|DEUG	LOC119562913|XP_037731985.1|DSUP
OG0008592	LOC108113202|XP_017079222.1|DEUG	LOC119550352|XP_037714902.1|DSUP
OG0008593	LOC108114019|XP_017080254.1|DEUG	LOC119553716|XP_037720225.1|DSUP
OG0008594	LOC108117039|XP_017084698.1|DEUG	LOC119547860|XP_037710824.1|DSUP
OG0008595	LOC108112828|XP_017078624.1|DEUG	LOC119551418|XP_037716688.1|DSUP
OG0008596	LOC108112498|XP_017077866.1|DEUG	LOC119550041|XP_037714422.1|DSUP
OG0008597	LOC108116558|XP_017083986.1|DEUG	LOC119550755|XP_037715609.1|DSUP
OG0008598	LOC108105093|XP_017067013.1|DEUG	LOC119557391|XP_037726063.1|DSUP
OG0008599	LOC108109749|XP_017073905.1|DEUG	LOC119556204|XP_037724089.1|DSUP
OG0008600	LOC108110249|XP_017074726.1|DEUG	LOC119560785|XP_037730342.1|DSUP
OG0008601	LOC108106857|XP_017069589.1|DEUG	LOC119548550|XP_037711774.1|DSUP
OG0008602	LOC108117500|XP_017085469.1|DEUG	LOC119553592|XP_037719975.1|DSUP
OG0008603	LOC108116813|XP_017084350.1|DEUG	LOC119563304|XP_037732564.1|DSUP
OG0008604	LOC108107412|XP_017070428.1|DEUG	LOC119549099|XP_037712762.1|DSUP
OG0008605	LOC108106951|XP_017069716.1|DEUG	LOC119548632|XP_037711947.1|DSUP
OG0008606	LOC108102517|XP_017063041.1|DEUG	LOC119546904|XP_037709458.1|DSUP
OG0008607	LOC108115351|XP_017082261.1|DEUG	LOC119560051|XP_037729284.1|DSUP
OG0008608	LOC108110289|XP_017074774.1|DEUG	LOC119557064|XP_037725546.1|DSUP
OG0008609	LOC108116333|XP_017083635.1|DEUG	LOC119550374|XP_037714953.1|DSUP
OG0008610	LOC108112200|XP_017077503.1|DEUG	LOC119551867|XP_037717386.1|DSUP
OG0008612	LOC108104848|XP_017066654.1|DEUG	LOC119550679|XP_037715467.1|DSUP
OG0008613	LOC108115130|XP_017081897.1|DEUG	LOC119559873|XP_037728932.1|DSUP
OG0008614	LOC108103768|XP_017064882.1|DEUG	LOC119556162|XP_037723995.1|DSUP
OG0008615	LOC108116234|XP_017083514.1|DEUG	LOC119559934|XP_037729070.1|DSUP
OG0008616	LOC108109030|XP_017072805.1|DEUG	LOC119561087|XP_037730891.1|DSUP
OG0008617	LOC108116578|XP_017084009.1|DEUG	LOC119562934|XP_037732016.1|DSUP
OG0008619	LOC108104149|XP_017065538.1|DEUG	LOC119546693|XP_037709099.1|DSUP
OG0008620	LOC108109012|XP_017072774.1|DEUG	LOC119550894|XP_037715812.1|DSUP
OG0008621	LOC108110118|XP_017074515.1|DEUG	LOC119560040|XP_037729271.1|DSUP
OG0008622	LOC108112344|XP_017077661.1|DEUG	LOC119549646|XP_037713758.1|DSUP
OG0008623	LOC108106777|XP_017069507.1|DEUG	LOC119559445|XP_037728472.1|DSUP
OG0008625	LOC108104852|XP_017066659.1|DEUG	LOC119549614|XP_037713714.1|DSUP
OG0008626	LOC108103279|XP_017064180.1|DEUG	LOC119558774|XP_037727991.1|DSUP
OG0008627	LOC108108297|XP_017071791.1|DEUG	LOC119553838|XP_037720400.1|DSUP
OG0008629	LOC108114797|XP_017081398.1|DEUG	LOC119546211|XP_037708274.1|DSUP
OG0008630	LOC108102373|XP_017062781.1|DEUG	LOC119549813|XP_037714050.1|DSUP
OG0008631	LOC108109414|XP_017073401.1|DEUG	LOC119560949|XP_037730615.1|DSUP
