Orthogroup	DEUG.longest_only	SLEB.longest_only
OG0007675	LOC108102968|XP_017063758.1|DEUG	LOC115627073|XP_030378480.1|SLEB
OG0007676	LOC108109945|XP_017074240.1|DEUG	LOC115627502|XP_030379051.1|SLEB
OG0007677	LOC108103709|XP_017064795.1|DEUG	LOC115626730|XP_030378036.1|SLEB
OG0007678	LOC108102985|XP_017063784.1|DEUG	LOC115627992|XP_030379747.1|SLEB
OG0007679	LOC108102921|XP_017063661.1|DEUG	LOC115628026|XP_030379822.1|SLEB
OG0007680	LOC108110763|XP_017075467.1|DEUG	LOC115629051|XP_030381218.1|SLEB
OG0007681	LOC108117281|XP_017085124.1|DEUG	LOC115625295|XP_030376169.1|SLEB
OG0007682	LOC108103956|XP_017065208.1|DEUG	LOC115627289|XP_030378780.1|SLEB
OG0007683	LOC108105043|XP_017066936.1|DEUG	LOC115627414|XP_030378936.1|SLEB
OG0007684	LOC108103010|XP_017063823.1|DEUG	LOC115627278|XP_030378768.1|SLEB
OG0007685	LOC108115205|XP_017082030.1|DEUG	LOC115628748|XP_030380815.1|SLEB
OG0007686	LOC108102937|XP_017063689.1|DEUG	LOC115627789|XP_030379470.1|SLEB
OG0007687	LOC108110312|XP_017074815.1|DEUG	LOC115626865|XP_030378231.1|SLEB
OG0007688	LOC108116622|XP_017084088.1|DEUG	LOC115621920|XP_030371623.1|SLEB
OG0007689	LOC108109717|XP_017073838.1|DEUG	LOC115627507|XP_030379061.1|SLEB
OG0007690	LOC108102953|XP_017063720.1|DEUG	LOC115627416|XP_030378938.1|SLEB
OG0007691	LOC108116084|XP_017083290.1|DEUG	LOC115621381|XP_030370870.1|SLEB
OG0007692	LOC108118371|XP_017086529.1|DEUG	LOC115629678|XP_030382058.1|SLEB
OG0007693	LOC108103578|XP_017064591.1|DEUG	LOC115627424|XP_030378957.1|SLEB
OG0007694	LOC108118221|XP_017086288.1|DEUG	LOC115628680|XP_030380713.1|SLEB
OG0007695	LOC108103212|XP_017064095.1|DEUG	LOC115628900|XP_030381019.1|SLEB
OG0007696	LOC108108440|XP_017071982.1|DEUG	LOC115633916|XP_030387284.1|SLEB
OG0007697	LOC108107918|XP_017071228.1|DEUG	LOC115624999|XP_030375734.1|SLEB
OG0007698	LOC108103898|XP_017065131.1|DEUG	LOC115629243|XP_030381519.1|SLEB
OG0007699	LOC108104967|XP_017066824.1|DEUG	LOC115627602|XP_030379184.1|SLEB
OG0007700	LOC108103647|XP_017064692.1|DEUG	LOC115628865|XP_030380977.1|SLEB
OG0007701	LOC108103226|XP_017064116.1|DEUG	LOC115629578|XP_030381930.1|SLEB
OG0007702	LOC108105529|XP_017067648.1|DEUG	LOC115629811|XP_030382238.1|SLEB
OG0007703	LOC108110333|XP_017074852.1|DEUG	LOC115633260|XP_030386525.1|SLEB
OG0007704	LOC108104214|XP_017065646.1|DEUG	LOC115620316|XP_030369368.1|SLEB
OG0007705	LOC108106056|XP_017068403.1|DEUG	LOC115629602|XP_030381956.1|SLEB
OG0007706	LOC108109994|XP_017074319.1|DEUG	LOC115627527|XP_030379087.1|SLEB
OG0007707	LOC108102955|XP_017063727.1|DEUG	LOC115633305|XP_030386584.1|SLEB
OG0007708	LOC108110026|XP_017074359.1|DEUG	LOC115627529|XP_030379089.1|SLEB
OG0007709	LOC108118385|XP_017086549.1|DEUG	LOC115629112|XP_030381301.1|SLEB
OG0007710	LOC108102938|XP_017063692.1|DEUG	LOC115627855|XP_030379576.1|SLEB
OG0007711	LOC108103471|XP_017064460.1|DEUG	LOC115627255|XP_030378742.1|SLEB
OG0007712	LOC108110075|XP_017074448.1|DEUG	LOC115629867|XP_030382319.1|SLEB
OG0007713	LOC108104383|XP_017065907.1|DEUG	LOC115629716|XP_030382097.1|SLEB
OG0007714	LOC108117689|XP_017085705.1|DEUG	LOC115627451|XP_030378977.1|SLEB
OG0007715	LOC108102906|XP_017063618.1|DEUG	LOC115627129|XP_030378561.1|SLEB
OG0007716	LOC108110120|XP_017074514.1|DEUG	LOC115629491|XP_030381825.1|SLEB
OG0007717	LOC108104226|XP_017065662.1|DEUG	LOC115620517|XP_030369643.1|SLEB
OG0007718	LOC108117673|XP_017085690.1|DEUG	LOC115626801|XP_030378129.1|SLEB
OG0007719	LOC108103681|XP_017064748.1|DEUG	LOC115628807|XP_030380883.1|SLEB
OG0007720	LOC108103699|XP_017064784.1|DEUG	LOC115628938|XP_030381071.1|SLEB
OG0007721	LOC108109687|XP_017073777.1|DEUG	LOC115627793|XP_030379473.1|SLEB
OG0007722	LOC108109651|XP_017073717.1|DEUG	LOC115627971|XP_030379726.1|SLEB
OG0007723	LOC108103173|XP_017064047.1|DEUG	LOC115628001|XP_030379767.1|SLEB
OG0007724	LOC108111224|XP_017076115.1|DEUG	LOC115631899|XP_030384608.1|SLEB
OG0007725	LOC108118379|XP_017086542.1|DEUG	LOC115629788|XP_030382203.1|SLEB
OG0007726	LOC108104349|XP_017065844.1|DEUG	LOC115627315|XP_030378819.1|SLEB
OG0007727	LOC108118361|XP_017086517.1|DEUG	LOC115625929|XP_030377025.1|SLEB
OG0007728	LOC108103236|XP_017064125.1|DEUG	LOC115628808|XP_030380888.1|SLEB
OG0007729	LOC108109985|XP_017074308.1|DEUG	LOC115627101|XP_030378517.1|SLEB
OG0007730	LOC108103234|XP_017064123.1|DEUG	LOC115628897|XP_030381016.1|SLEB
OG0007731	LOC108108276|XP_017071765.1|DEUG	LOC115623236|XP_030373345.1|SLEB
OG0007732	LOC108109690|XP_017073787.1|DEUG	LOC115627485|XP_030379024.1|SLEB
OG0007733	LOC108103991|XP_017065268.1|DEUG	LOC115627340|XP_030378845.1|SLEB
OG0007735	LOC108117426|XP_017085328.1|DEUG	LOC115626823|XP_030378163.1|SLEB
OG0007736	LOC108102441|XP_017062924.1|DEUG	LOC115626854|XP_030378216.1|SLEB
OG0007737	LOC108117161|XP_017084923.1|DEUG	LOC115621263|XP_030370722.1|SLEB
OG0007738	LOC108115636|XP_017082677.1|DEUG	LOC115620889|XP_030370231.1|SLEB
OG0007739	LOC108118302|XP_017086402.1|DEUG	LOC115628696|XP_030380735.1|SLEB
OG0007740	LOC108109754|XP_017073912.1|DEUG	LOC115628816|XP_030380902.1|SLEB
OG0007741	LOC108104351|XP_017065845.1|DEUG	LOC115629749|XP_030382145.1|SLEB
OG0007742	LOC108102981|XP_017063779.1|DEUG	LOC115627731|XP_030379353.1|SLEB
OG0007743	LOC108116092|XP_017083299.1|DEUG	LOC115621047|XP_030370429.1|SLEB
OG0007744	LOC108104056|XP_017065397.1|DEUG	LOC115629127|XP_030381325.1|SLEB
OG0007745	LOC108116886|XP_017084474.1|DEUG	LOC115621865|XP_030371546.1|SLEB
OG0007746	LOC108109588|XP_017073654.1|DEUG	LOC115620411|XP_030369491.1|SLEB
OG0007747	LOC108105360|XP_017067375.1|DEUG	LOC115627680|XP_030379283.1|SLEB
OG0007748	LOC108109716|XP_017073837.1|DEUG	LOC115627570|XP_030379154.1|SLEB
OG0007749	LOC108103650|XP_017064696.1|DEUG	LOC115626906|XP_030378276.1|SLEB
OG0007750	LOC108113499|XP_017079575.1|DEUG	LOC115620581|XP_030369744.1|SLEB
OG0007751	LOC108111070|XP_017075889.1|DEUG	LOC115631722|XP_030384417.1|SLEB
OG0007752	LOC108112646|XP_017078254.1|DEUG	LOC115626841|XP_030378188.1|SLEB
OG0007753	LOC108103157|XP_017064027.1|DEUG	LOC115627572|XP_030379155.1|SLEB
OG0007754	LOC108117255|XP_017085097.1|DEUG	LOC115629121|XP_030381318.1|SLEB
OG0007755	LOC108117239|XP_017085067.1|DEUG	LOC115629207|XP_030381467.1|SLEB
OG0007756	LOC108116668|XP_017084157.1|DEUG	LOC115626947|XP_030378323.1|SLEB
OG0007757	LOC108103713|XP_017064799.1|DEUG	LOC115627448|XP_030378973.1|SLEB
OG0007758	LOC108107050|XP_017069901.1|DEUG	LOC115625665|XP_030376659.1|SLEB
OG0007759	LOC108111391|XP_017076315.1|DEUG	LOC115620708|XP_030369943.1|SLEB
OG0007760	LOC108110106|XP_017074490.1|DEUG	LOC115628818|XP_030380906.1|SLEB
OG0007761	LOC108117703|XP_017085737.1|DEUG	LOC115629107|XP_030381292.1|SLEB
OG0007762	LOC108117701|XP_017085728.1|DEUG	LOC115629129|XP_030381329.1|SLEB
OG0007763	LOC108111205|XP_017076091.1|DEUG	LOC115631708|XP_030384395.1|SLEB
OG0007764	LOC108117416|XP_017085314.1|DEUG	LOC115626751|XP_030378064.1|SLEB
OG0007765	LOC108117419|XP_017085319.1|DEUG	LOC115626882|XP_030378252.1|SLEB
OG0007766	LOC108116973|XP_017084621.1|DEUG	LOC115620568|XP_030369719.1|SLEB
OG0007767	LOC108102377|XP_017062790.1|DEUG	LOC115627984|XP_030379740.1|SLEB
OG0007768	LOC108110110|XP_017074496.1|DEUG	LOC115626764|XP_030378081.1|SLEB
OG0007769	LOC108110012|XP_017074337.1|DEUG	LOC115629132|XP_030381334.1|SLEB
OG0007770	LOC108106194|XP_017068610.1|DEUG	LOC115624071|XP_030374517.1|SLEB
OG0007771	LOC108105859|XP_017068122.1|DEUG	LOC115626410|XP_030377636.1|SLEB
OG0007772	LOC108104389|XP_017065917.1|DEUG	LOC115628824|XP_030380916.1|SLEB
OG0007773	LOC108113434|XP_017079487.1|DEUG	LOC115626424|XP_030377652.1|SLEB
OG0007774	LOC108104891|XP_017066710.1|DEUG	LOC115628328|XP_030380245.1|SLEB
OG0007775	LOC108102928|XP_017063675.1|DEUG	LOC115629782|XP_030382196.1|SLEB
OG0007776	LOC108109974|XP_017074283.1|DEUG	LOC115627684|XP_030379287.1|SLEB
OG0007777	LOC108102998|XP_017063804.1|DEUG	LOC115633349|XP_030386644.1|SLEB
OG0007778	LOC108105107|XP_017067030.1|DEUG	LOC115627116|XP_030378541.1|SLEB
OG0007779	LOC108114668|XP_017081235.1|DEUG	LOC115632221|XP_030385139.1|SLEB
OG0007780	LOC108103334|XP_017064259.1|DEUG	LOC115633218|XP_030386465.1|SLEB
OG0007781	LOC108117705|XP_017085741.1|DEUG	LOC115629858|XP_030382303.1|SLEB
OG0007782	LOC108110409|XP_017074965.1|DEUG	LOC115629216|XP_030381482.1|SLEB
OG0007783	LOC108103219|XP_017064106.1|DEUG	LOC115629337|XP_030381643.1|SLEB
OG0007784	LOC108114975|XP_017081684.1|DEUG	LOC115621801|XP_030371440.1|SLEB
OG0007785	LOC108117499|XP_017085472.1|DEUG	LOC115629904|XP_030382369.1|SLEB
OG0007786	LOC108110526|XP_017075096.1|DEUG	LOC115631252|XP_030383824.1|SLEB
OG0007787	LOC108111340|XP_017076257.1|DEUG	LOC115620725|XP_030369965.1|SLEB
OG0007788	LOC108115648|XP_017082691.1|DEUG	LOC115621116|XP_030370520.1|SLEB
OG0007789	LOC108110218|XP_017074689.1|DEUG	LOC115620984|XP_030370364.1|SLEB
OG0007790	LOC108115984|XP_017083132.1|DEUG	LOC115621784|XP_030371402.1|SLEB
OG0007791	LOC108115855|XP_017082965.1|DEUG	LOC115620728|XP_030369968.1|SLEB
OG0007792	LOC108105055|XP_017066960.1|DEUG	LOC115627184|XP_030378647.1|SLEB
OG0007793	LOC108116359|XP_017083672.1|DEUG	LOC115623443|XP_030373653.1|SLEB
OG0007794	LOC108103754|XP_017064854.1|DEUG	LOC115629135|XP_030381338.1|SLEB
OG0007795	LOC108103717|XP_017064802.1|DEUG	LOC115627518|XP_030379073.1|SLEB
OG0007796	LOC108113747|XP_017079929.1|DEUG	LOC115629032|XP_030381194.1|SLEB
OG0007797	LOC108111372|XP_017076293.1|DEUG	LOC115620526|XP_030369653.1|SLEB
OG0007798	LOC108111373|XP_017076294.1|DEUG	LOC115621689|XP_030371259.1|SLEB
OG0007799	LOC108115628|XP_017082668.1|DEUG	LOC115621150|XP_030370568.1|SLEB
OG0007800	LOC108115716|XP_017082777.1|DEUG	LOC115621131|XP_030370542.1|SLEB
OG0007801	LOC108113766|XP_017079953.1|DEUG	LOC115628649|XP_030380678.1|SLEB
OG0007802	LOC108109854|XP_017074120.1|DEUG	LOC115625521|XP_030376446.1|SLEB
OG0007803	LOC108117026|XP_017084684.1|DEUG	LOC115621934|XP_030371641.1|SLEB
OG0007804	LOC108116999|XP_017084656.1|DEUG	LOC115628670|XP_030380699.1|SLEB
OG0007805	LOC108117716|XP_017085761.1|DEUG	LOC115628733|XP_030380796.1|SLEB
OG0007806	LOC108117715|XP_017085760.1|DEUG	LOC115628694|XP_030380731.1|SLEB
OG0007808	LOC108113678|XP_017079843.1|DEUG	LOC115629998|XP_030382486.1|SLEB
OG0007809	LOC108105075|XP_017066988.1|DEUG	LOC115627267|XP_030378755.1|SLEB
OG0007810	LOC108111049|XP_017075867.1|DEUG	LOC115626606|XP_030377859.1|SLEB
OG0007811	LOC108117502|XP_017085471.1|DEUG	LOC115620925|XP_030370288.1|SLEB
OG0007812	LOC108117625|XP_017085644.1|DEUG	LOC115627156|XP_030378598.1|SLEB
OG0007813	LOC108117521|XP_017085506.1|DEUG	LOC115621890|XP_030371578.1|SLEB
OG0007814	LOC108117619|XP_017085634.1|DEUG	LOC115629934|XP_030382400.1|SLEB
OG0007815	LOC108103177|XP_017064052.1|DEUG	LOC115627304|XP_030378806.1|SLEB
OG0007816	LOC108114455|XP_017080945.1|DEUG	LOC115628175|XP_030380022.1|SLEB
OG0007817	LOC108115359|XP_017082274.1|DEUG	LOC115621430|XP_030370941.1|SLEB
OG0007818	LOC108116697|XP_017084200.1|DEUG	LOC115620485|XP_030369578.1|SLEB
OG0007819	LOC108105033|XP_017066921.1|DEUG	LOC115627242|XP_030378725.1|SLEB
OG0007820	LOC108105211|XP_017067155.1|DEUG	LOC115621771|XP_030371381.1|SLEB
OG0007821	LOC108111450|XP_017076408.1|DEUG	LOC115621370|XP_030370856.1|SLEB
OG0007822	LOC108111449|XP_017076406.1|DEUG	LOC115621369|XP_030370855.1|SLEB
OG0007823	LOC108111364|XP_017076286.1|DEUG	LOC115621265|XP_030370724.1|SLEB
OG0007824	LOC108115972|XP_017083104.1|DEUG	LOC115621240|XP_030370692.1|SLEB
OG0007825	LOC108116865|XP_017084421.1|DEUG	LOC115621073|XP_030370460.1|SLEB
OG0007826	LOC108115987|XP_017083136.1|DEUG	LOC115621970|XP_030371680.1|SLEB
OG0007827	LOC108109740|XP_017073887.1|DEUG	LOC115633320|XP_030386610.1|SLEB
OG0007828	LOC108107781|XP_017070966.1|DEUG	LOC115624973|XP_030375685.1|SLEB
OG0007829	LOC108115004|XP_017081734.1|DEUG	LOC115620580|XP_030369740.1|SLEB
OG0007830	LOC108116821|XP_017084360.1|DEUG	LOC115621345|XP_030370825.1|SLEB
OG0007831	LOC108110052|XP_017074417.1|DEUG	LOC115629554|XP_030381902.1|SLEB
OG0007832	LOC108109706|XP_017073824.1|DEUG	LOC115629580|XP_030381932.1|SLEB
OG0007833	LOC108103652|XP_017064698.1|DEUG	LOC115626812|XP_030378148.1|SLEB
OG0007834	LOC108113776|XP_017079964.1|DEUG	LOC115628204|XP_030380057.1|SLEB
OG0007835	LOC108113774|XP_017079960.1|DEUG	LOC115629543|XP_030381886.1|SLEB
OG0007836	LOC108116898|XP_017084497.1|DEUG	LOC115621213|XP_030370655.1|SLEB
OG0007837	LOC108115282|XP_017082131.1|DEUG	LOC115621974|XP_030371684.1|SLEB
OG0007838	LOC108115253|XP_017082099.1|DEUG	LOC115621227|XP_030370676.1|SLEB
OG0007839	LOC108103154|XP_017064021.1|DEUG	LOC115633418|XP_030386737.1|SLEB
OG0007840	LOC108111445|XP_017076403.1|DEUG	LOC115620713|XP_030369950.1|SLEB
OG0007841	LOC108109568|XP_017073633.1|DEUG	LOC115621599|XP_030371151.1|SLEB
OG0007842	LOC108116019|XP_017083194.1|DEUG	LOC115621239|XP_030370690.1|SLEB
OG0007843	LOC108115955|XP_017083081.1|DEUG	LOC115620183|XP_030369166.1|SLEB
OG0007844	LOC108112253|XP_017077564.1|DEUG	LOC115629245|XP_030381562.1|SLEB
OG0007845	LOC108117006|XP_017084663.1|DEUG	LOC115621409|XP_030370914.1|SLEB
OG0007846	LOC108103696|XP_017064781.1|DEUG	LOC115627573|XP_030379156.1|SLEB
OG0007848	LOC108116692|XP_017084195.1|DEUG	LOC115620810|XP_030370094.1|SLEB
OG0007849	LOC108110275|XP_017074754.1|DEUG	LOC115620408|XP_030369489.1|SLEB
OG0007850	LOC108110264|XP_017074744.1|DEUG	LOC115620397|XP_030369469.1|SLEB
OG0007851	LOC108115778|XP_017082838.1|DEUG	LOC115621533|XP_030371058.1|SLEB
OG0007852	LOC108111807|XP_017076897.1|DEUG	LOC115622041|XP_030371769.1|SLEB
OG0007853	LOC108115954|XP_017083080.1|DEUG	LOC115621947|XP_030371654.1|SLEB
OG0007854	LOC108116687|XP_017084189.1|DEUG	LOC115621086|XP_030370479.1|SLEB
OG0007855	LOC108108367|XP_017071903.1|DEUG	LOC115625473|XP_030376382.1|SLEB
OG0007856	LOC108116693|XP_017084196.1|DEUG	LOC115621566|XP_030371107.1|SLEB
OG0007857	LOC108116672|XP_017084158.1|DEUG	LOC115620948|XP_030370323.1|SLEB
OG0007858	LOC108106104|XP_017068467.1|DEUG	LOC115632038|XP_030384863.1|SLEB
OG0007859	LOC108103134|XP_017063993.1|DEUG	LOC115630198|XP_030382626.1|SLEB
OG0007860	LOC108116420|XP_017083796.1|DEUG	LOC115620888|XP_030370230.1|SLEB
OG0007861	LOC108116301|XP_017083579.1|DEUG	LOC115628786|XP_030380861.1|SLEB
OG0007862	LOC108111319|XP_017076203.1|DEUG	LOC115621915|XP_030371616.1|SLEB
OG0007863	LOC108118407|XP_017086571.1|DEUG	LOC115631742|XP_030384441.1|SLEB
OG0007864	LOC108109526|XP_017073575.1|DEUG	LOC115625108|XP_030375873.1|SLEB
OG0007865	LOC108114432|XP_017080912.1|DEUG	LOC115632478|XP_030385512.1|SLEB
OG0007866	LOC108117067|XP_017084729.1|DEUG	LOC115620417|XP_030369500.1|SLEB
OG0007867	LOC108115698|XP_017082757.1|DEUG	LOC115621733|XP_030371323.1|SLEB
OG0007868	LOC108113699|XP_017079864.1|DEUG	LOC115621683|XP_030371254.1|SLEB
OG0007869	LOC108103207|XP_017064086.1|DEUG	LOC115628955|XP_030381091.1|SLEB
OG0007870	LOC108114147|XP_017080421.1|DEUG	LOC115623174|XP_030373250.1|SLEB
OG0007871	LOC108110097|XP_017074481.1|DEUG	LOC115629923|XP_030382388.1|SLEB
OG0007872	LOC108102737|XP_017063374.1|DEUG	LOC115623012|XP_030373043.1|SLEB
OG0007873	LOC108102746|XP_017063386.1|DEUG	LOC115622348|XP_030372121.1|SLEB
OG0007874	LOC108104429|XP_017065973.1|DEUG	LOC115629663|XP_030382038.1|SLEB
OG0007875	LOC108112166|XP_017077428.1|DEUG	LOC115620395|XP_030369472.1|SLEB
OG0007876	LOC108103273|XP_017064174.1|DEUG	LOC115628887|XP_030381004.1|SLEB
OG0007877	LOC108110022|XP_017074355.1|DEUG	LOC115627149|XP_030378587.1|SLEB
OG0007878	LOC108109253|XP_017073225.1|DEUG	LOC115623116|XP_030373186.1|SLEB
OG0007879	LOC108108545|XP_017072108.1|DEUG	LOC115632281|XP_030385230.1|SLEB
OG0007880	LOC108110406|XP_017074963.1|DEUG	LOC115620045|XP_030369025.1|SLEB
OG0007881	LOC108108181|XP_017071614.1|DEUG	LOC115628339|XP_030380262.1|SLEB
OG0007882	LOC108108138|XP_017071552.1|DEUG	LOC115628325|XP_030380241.1|SLEB
OG0007883	LOC108108029|XP_017071386.1|DEUG	LOC115628287|XP_030380184.1|SLEB
OG0007884	LOC108114018|XP_017080253.1|DEUG	LOC115632443|XP_030385449.1|SLEB
OG0007885	LOC108112168|XP_017077432.1|DEUG	LOC115627816|XP_030379511.1|SLEB
OG0007887	LOC108108137|XP_017071551.1|DEUG	LOC115628324|XP_030380239.1|SLEB
OG0007888	LOC108114607|XP_017081158.1|DEUG	LOC115633004|XP_030386189.1|SLEB
OG0007889	LOC108114727|XP_017081324.1|DEUG	LOC115622658|XP_030372528.1|SLEB
OG0007890	LOC108109849|XP_017074096.1|DEUG	LOC115633135|XP_030386397.1|SLEB
OG0007891	LOC108105554|XP_017067682.1|DEUG	LOC115621791|XP_030371422.1|SLEB
OG0007892	LOC108113666|XP_017079831.1|DEUG	LOC115620016|XP_030368981.1|SLEB
OG0007893	LOC108109186|XP_017073108.1|DEUG	LOC115633297|XP_030386572.1|SLEB
OG0007894	LOC108108270|XP_017071716.1|DEUG	LOC115632115|XP_030384967.1|SLEB
OG0007895	LOC108104641|XP_017066305.1|DEUG	LOC115633158|XP_030386428.1|SLEB
OG0007896	LOC108114666|XP_017081233.1|DEUG	LOC115632236|XP_030385156.1|SLEB
OG0007897	LOC108108206|XP_017071652.1|DEUG	LOC115622551|XP_030372378.1|SLEB
OG0007899	LOC108108574|XP_017072154.1|DEUG	LOC115632515|XP_030385566.1|SLEB
OG0007900	LOC108112563|XP_017077999.1|DEUG	LOC115623428|XP_030373659.1|SLEB
OG0007902	LOC108110101|XP_017074483.1|DEUG	LOC115626738|XP_030378047.1|SLEB
OG0007903	LOC108114565|XP_017081104.1|DEUG	LOC115632728|XP_030385833.1|SLEB
OG0007904	LOC108114535|XP_017081062.1|DEUG	LOC115632418|XP_030385417.1|SLEB
OG0007905	LOC108118338|XP_017086461.1|DEUG	LOC115630460|XP_030382885.1|SLEB
OG0007906	LOC108108143|XP_017071559.1|DEUG	LOC115622350|XP_030372124.1|SLEB
OG0007907	LOC108107551|XP_017070593.1|DEUG	LOC115622162|XP_030371891.1|SLEB
OG0007908	LOC108107552|XP_017070596.1|DEUG	LOC115622163|XP_030371892.1|SLEB
OG0007909	LOC108104415|XP_017065959.1|DEUG	LOC115626813|XP_030378149.1|SLEB
OG0007910	LOC108108643|XP_017072233.1|DEUG	LOC115630974|XP_030383419.1|SLEB
OG0007911	LOC108107976|XP_017071309.1|DEUG	LOC115628226|XP_030380090.1|SLEB
OG0007912	LOC108113707|XP_017079878.1|DEUG	LOC115628326|XP_030380243.1|SLEB
OG0007913	LOC108107982|XP_017071314.1|DEUG	LOC115628227|XP_030380091.1|SLEB
OG0007914	LOC108107946|XP_017071266.1|DEUG	LOC115634027|XP_030387427.1|SLEB
OG0007915	LOC108114221|XP_017080563.1|DEUG	LOC115632300|XP_030385261.1|SLEB
OG0007916	LOC108102494|XP_017063000.1|DEUG	LOC115626568|XP_030377807.1|SLEB
OG0007917	LOC108104457|XP_017066009.1|DEUG	LOC115633686|XP_030387003.1|SLEB
OG0007918	LOC108112861|XP_017078676.1|DEUG	LOC115625242|XP_030376097.1|SLEB
OG0007919	LOC108113019|XP_017078933.1|DEUG	LOC115624003|XP_030374438.1|SLEB
OG0007920	LOC108109290|XP_017073273.1|DEUG	LOC115633978|XP_030387359.1|SLEB
OG0007921	LOC108106790|XP_017069524.1|DEUG	LOC115634182|XP_030387627.1|SLEB
OG0007922	LOC108111819|XP_017076912.1|DEUG	LOC115624244|XP_030374723.1|SLEB
OG0007923	LOC108117595|XP_017085597.1|DEUG	LOC115626747|XP_030378059.1|SLEB
OG0007924	LOC108113203|XP_017079223.1|DEUG	LOC115620704|XP_030369941.1|SLEB
OG0007925	LOC108107488|XP_017070523.1|DEUG	LOC115630105|XP_030382583.1|SLEB
OG0007926	LOC108112831|XP_017078626.1|DEUG	LOC115634212|XP_030387664.1|SLEB
OG0007927	LOC108107055|XP_017069907.1|DEUG	LOC115629008|XP_030381155.1|SLEB
OG0007928	LOC108110678|XP_017075290.1|DEUG	LOC115626604|XP_030377855.1|SLEB
OG0007929	LOC108107002|XP_017069832.1|DEUG	LOC115625759|XP_030376777.1|SLEB
OG0007930	LOC108107222|XP_017070128.1|DEUG	LOC115624905|XP_030375614.1|SLEB
OG0007931	LOC108104208|XP_017065677.1|DEUG	LOC115625924|XP_030377019.1|SLEB
OG0007932	LOC108102982|XP_017063781.1|DEUG	LOC115627732|XP_030379354.1|SLEB
OG0007933	LOC108111501|XP_017076502.1|DEUG	LOC115623377|XP_030373533.1|SLEB
OG0007934	LOC108114947|XP_017081621.1|DEUG	LOC115626399|XP_030377622.1|SLEB
OG0007935	LOC108110418|XP_017074975.1|DEUG	LOC115626159|XP_030377293.1|SLEB
OG0007936	LOC108110786|XP_017075495.1|DEUG	LOC115632050|XP_030384883.1|SLEB
OG0007937	LOC108107009|XP_017069842.1|DEUG	LOC115632023|XP_030384828.1|SLEB
OG0007938	LOC108111000|XP_017075798.1|DEUG	LOC115630446|XP_030382868.1|SLEB
OG0007939	LOC108110925|XP_017075693.1|DEUG	LOC115631080|XP_030383587.1|SLEB
OG0007940	LOC108110933|XP_017075705.1|DEUG	LOC115632047|XP_030384879.1|SLEB
OG0007942	LOC108115197|XP_017082007.1|DEUG	LOC115629229|XP_030381499.1|SLEB
OG0007943	LOC108110416|XP_017074973.1|DEUG	LOC115626087|XP_030377200.1|SLEB
OG0007944	LOC108113687|XP_017079856.1|DEUG	LOC115628225|XP_030380089.1|SLEB
OG0007945	LOC108110703|XP_017075335.1|DEUG	LOC115628479|XP_030380461.1|SLEB
OG0007946	LOC108107354|XP_017070342.1|DEUG	LOC115625971|XP_030377075.1|SLEB
OG0007947	LOC108110672|XP_017075280.1|DEUG	LOC115626172|XP_030377309.1|SLEB
OG0007948	LOC108105174|XP_017067111.1|DEUG	LOC115626302|XP_030377490.1|SLEB
OG0007949	LOC108103284|XP_017064184.1|DEUG	LOC115629671|XP_030382049.1|SLEB
OG0007950	LOC108115422|XP_017082347.1|DEUG	LOC115630751|XP_030383266.1|SLEB
OG0007951	LOC108102634|XP_017063241.1|DEUG	LOC115630945|XP_030383374.1|SLEB
OG0007952	LOC108102627|XP_017063229.1|DEUG	LOC115631099|XP_030383613.1|SLEB
OG0007954	LOC108107152|XP_017070050.1|DEUG	LOC115629016|XP_030381172.1|SLEB
OG0007955	LOC108110479|XP_017075043.1|DEUG	LOC115626121|XP_030377234.1|SLEB
OG0007956	LOC108114850|XP_017081485.1|DEUG	LOC115629045|XP_030381207.1|SLEB
OG0007957	LOC108111186|XP_017076060.1|DEUG	LOC115630733|XP_030383247.1|SLEB
OG0007958	LOC108102962|XP_017063748.1|DEUG	LOC115629797|XP_030382219.1|SLEB
OG0007959	LOC108105657|XP_017067834.1|DEUG	LOC115631825|XP_030384525.1|SLEB
OG0007960	LOC108110824|XP_017075548.1|DEUG	LOC115625680|XP_030376677.1|SLEB
OG0007961	LOC108113799|XP_017079996.1|DEUG	LOC115623594|XP_030373856.1|SLEB
OG0007962	LOC108105468|XP_017067556.1|DEUG	LOC115627099|XP_030378515.1|SLEB
OG0007963	LOC108110886|XP_017075632.1|DEUG	LOC115626160|XP_030377294.1|SLEB
OG0007964	LOC108106998|XP_017069827.1|DEUG	LOC115628999|XP_030381144.1|SLEB
OG0007965	LOC108113454|XP_017079519.1|DEUG	LOC115626253|XP_030377409.1|SLEB
OG0007966	LOC108111065|XP_017075887.1|DEUG	LOC115631796|XP_030384493.1|SLEB
OG0007967	LOC108115500|XP_017082479.1|DEUG	LOC115630583|XP_030383061.1|SLEB
OG0007969	LOC108110900|XP_017075648.1|DEUG	LOC115632017|XP_030384812.1|SLEB
OG0007970	LOC108113166|XP_017079170.1|DEUG	LOC115624698|XP_030375373.1|SLEB
OG0007971	LOC108111874|XP_017076991.1|DEUG	LOC115628665|XP_030380695.1|SLEB
OG0007972	LOC108106292|XP_017068750.1|DEUG	LOC115634154|XP_030387594.1|SLEB
OG0007973	LOC108104152|XP_017065542.1|DEUG	LOC115631870|XP_030384578.1|SLEB
OG0007974	LOC108103902|XP_017065134.1|DEUG	LOC115629246|XP_030381524.1|SLEB
