Orthogroup	DEUG.longest_only	DNOV.longest_only
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC115758210|XP_030554620.1|DNOV
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC115758294|XP_030554721.1|DNOV
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC115771824|XP_030573566.1|DNOV
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC115764936|XP_030564107.1|DNOV
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC115764512|XP_030563469.1|DNOV
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC115763219|XP_030561552.1|DNOV
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC115770451|XP_030571589.1|DNOV
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC115762969|XP_030561206.1|DNOV, LOC115762788|XP_030561001.1|DNOV
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC115767393|XP_030567517.1|DNOV, LOC115767966|XP_030568225.1|DNOV
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC115768127|XP_030568481.1|DNOV
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC115768359|XP_030568786.1|DNOV
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC115771110|XP_030572530.1|DNOV
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC115769662|XP_030570435.1|DNOV
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC115767159|XP_030567194.1|DNOV
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC115767653|XP_030567799.1|DNOV
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC115768103|XP_030568455.1|DNOV
OG0009167	LOC108114596|XP_017081141.1|DEUG	LOC115769541|XP_030570242.1|DNOV
OG0009168	LOC108114597|XP_017081144.1|DEUG	LOC115769544|XP_030570245.1|DNOV
OG0009169	LOC108114164|XP_017080445.1|DEUG	LOC115769981|XP_030570902.1|DNOV
OG0009170	LOC108113997|XP_017080230.1|DEUG	LOC115762633|XP_030560797.1|DNOV
OG0009171	LOC108114210|XP_017080518.1|DEUG	LOC115762703|XP_030560887.1|DNOV
OG0009172	LOC108114641|XP_017081199.1|DEUG	LOC115769049|XP_030569623.1|DNOV
OG0009173	LOC108107836|XP_017071078.1|DEUG	LOC115771278|XP_030572758.1|DNOV
OG0009174	LOC108104312|XP_017065785.1|DEUG	LOC115765300|XP_030564652.1|DNOV
OG0009175	LOC108110952|XP_017075737.1|DEUG	LOC115758527|XP_030555078.1|DNOV
OG0009176	LOC108105990|XP_017068313.1|DEUG	LOC115770087|XP_030571056.1|DNOV
OG0009177	LOC108108336|XP_017071857.1|DEUG	LOC115765822|XP_030565409.1|DNOV, LOC115765793|XP_030565356.1|DNOV
OG0009178	LOC108118233|XP_017086306.1|DEUG	LOC115767091|XP_030567102.1|DNOV
OG0009179	LOC108116738|XP_017084245.1|DEUG	LOC115771378|XP_030572923.1|DNOV
OG0009180	LOC108105917|XP_017068187.1|DEUG	LOC115768291|XP_030568699.1|DNOV
OG0009181	LOC108113932|XP_017080128.1|DEUG	LOC115770231|XP_030571297.1|DNOV, LOC115770307|XP_030571402.1|DNOV
OG0009182	LOC108104286|XP_017065745.1|DEUG	LOC115770235|XP_030571299.1|DNOV, LOC115759383|XP_030556525.1|DNOV
OG0009183	LOC108113862|XP_017080065.1|DEUG	LOC115771372|XP_030572915.1|DNOV
OG0009184	LOC108116754|XP_017084261.1|DEUG	LOC115770323|XP_030571420.1|DNOV
OG0009185	LOC108108806|XP_017072479.1|DEUG	LOC115768512|XP_030568961.1|DNOV, LOC115770773|XP_030572054.1|DNOV
OG0009186	LOC108114699|XP_017081284.1|DEUG	LOC115770251|XP_030571323.1|DNOV
OG0009187	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG	LOC115764921|XP_030564086.1|DNOV
OG0009188	LOC108112256|XP_017077567.1|DEUG	LOC115761133|XP_030558653.1|DNOV
OG0009189	LOC108114256|XP_017080642.1|DEUG	LOC115762801|XP_030561017.1|DNOV
OG0009190	LOC108103586|XP_017064600.1|DEUG	LOC115769452|XP_030570125.1|DNOV
OG0009191	LOC108106263|XP_017068718.1|DEUG	LOC115767452|XP_030567648.1|DNOV
OG0009192	LOC108103141|XP_017064002.1|DEUG	LOC115762165|XP_030560142.1|DNOV
OG0009193	LOC108105842|XP_017068092.1|DEUG	LOC115769168|XP_030569729.1|DNOV
OG0009194	LOC108112503|XP_017077871.1|DEUG	LOC115758932|XP_030555592.1|DNOV
OG0009195	LOC108114042|XP_017080279.1|DEUG	LOC115770462|XP_030571598.1|DNOV
OG0009196	LOC108114742|XP_017081346.1|DEUG	LOC115770338|XP_030571435.1|DNOV
OG0009197	LOC108113953|XP_017080155.1|DEUG	LOC115769778|XP_030570603.1|DNOV
OG0009198	LOC108118232|XP_017086303.1|DEUG	LOC115767041|XP_030567033.1|DNOV
OG0009199	LOC108108407|XP_017071948.1|DEUG	LOC115766135|XP_030565827.1|DNOV
OG0009200	LOC108104830|XP_017066616.1|DEUG	LOC115765079|XP_030564318.1|DNOV
OG0009201	LOC108112261|XP_017077573.1|DEUG	LOC115760812|XP_030558189.1|DNOV
OG0009202	LOC108107237|XP_017070145.1|DEUG	LOC115760621|XP_030557930.1|DNOV
OG0009203	LOC108111613|XP_017076630.1|DEUG	LOC115762487|XP_030560584.1|DNOV
OG0009204	LOC108108927|XP_017072668.1|DEUG	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV
OG0009205	LOC108108933|XP_017072676.1|DEUG	LOC115758149|XP_030554543.1|DNOV
OG0009206	LOC108106258|XP_017068712.1|DEUG	LOC115764219|XP_030562994.1|DNOV
OG0009207	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV
OG0009209	LOC108116264|XP_017083543.1|DEUG	LOC115770560|XP_030571732.1|DNOV
OG0009211	LOC108115412|XP_017082338.1|DEUG	LOC115768565|XP_030569040.1|DNOV
OG0009214	LOC108107647|XP_017070721.1|DEUG	LOC115770162|XP_030571181.1|DNOV
OG0009220	LOC108105359|XP_017067366.1|DEUG	LOC115766353|XP_030566112.1|DNOV
OG0009221	LOC108110879|XP_017075626.1|DEUG	LOC115763190|XP_030561511.1|DNOV
OG0009224	LOC108116569|XP_017083998.1|DEUG	LOC115765609|XP_030565120.1|DNOV
OG0009225	LOC108102461|XP_017062959.1|DEUG	LOC115768457|XP_030568883.1|DNOV
OG0009228	LOC108103457|XP_017064440.1|DEUG	LOC115765278|XP_030564627.1|DNOV
OG0009229	LOC108110168|XP_017074580.1|DEUG	LOC115765683|XP_030565201.1|DNOV
OG0009231	LOC108110050|XP_017074415.1|DEUG	LOC115767358|XP_030567475.1|DNOV
OG0009232	LOC108110273|XP_017074749.1|DEUG	LOC115765329|XP_030564691.1|DNOV
OG0009234	LOC108103242|XP_017064132.1|DEUG	LOC115767612|XP_030567770.1|DNOV
OG0009238	LOC108114681|XP_017081259.1|DEUG	LOC115771538|XP_030573135.1|DNOV
OG0009239	LOC108108808|XP_017072481.1|DEUG	LOC115771422|XP_030572984.1|DNOV
OG0009241	LOC108110764|XP_017075468.1|DEUG	LOC115763338|XP_030561705.1|DNOV
OG0009245	LOC108105303|XP_017067286.1|DEUG	LOC115765617|XP_030565128.1|DNOV
OG0009247	LOC108117071|XP_017084733.1|DEUG	LOC115765763|XP_030565287.1|DNOV
OG0009248	LOC108102999|XP_017063805.1|DEUG	LOC115765259|XP_030564598.1|DNOV
OG0009249	LOC108111096|XP_017075925.1|DEUG	LOC115759240|XP_030555998.1|DNOV
OG0009251	LOC108102418|XP_017062879.1|DEUG	LOC115767573|XP_030567719.1|DNOV
OG0009252	LOC108105461|XP_017067550.1|DEUG	LOC115767038|XP_030567027.1|DNOV
OG0009253	LOC108103128|XP_017063985.1|DEUG	LOC115764384|XP_030563210.1|DNOV
OG0009254	LOC108105521|XP_017067636.1|DEUG	LOC115768152|XP_030568507.1|DNOV
OG0009255	LOC108104422|XP_017065966.1|DEUG	LOC115765154|XP_030564427.1|DNOV
OG0009256	LOC108109951|XP_017074253.1|DEUG	LOC115766265|XP_030565988.1|DNOV
OG0009257	LOC108103480|XP_017064474.1|DEUG	LOC115765371|XP_030564754.1|DNOV
OG0009258	LOC108110076|XP_017074453.1|DEUG	LOC115767760|XP_030567942.1|DNOV
OG0009259	LOC108103430|XP_017064389.1|DEUG	LOC115767856|XP_030568072.1|DNOV
OG0009260	LOC108102422|XP_017062888.1|DEUG	LOC115764335|XP_030563150.1|DNOV
OG0009261	LOC108105084|XP_017066997.1|DEUG	LOC115769016|XP_030569586.1|DNOV
OG0009262	LOC108103938|XP_017065185.1|DEUG	LOC115769018|XP_030569589.1|DNOV
OG0009263	LOC108103779|XP_017064899.1|DEUG	LOC115768051|XP_030568350.1|DNOV
OG0009264	LOC108103777|XP_017064894.1|DEUG	LOC115766473|XP_030566278.1|DNOV
OG0009265	LOC108103555|XP_017064570.1|DEUG	LOC115766424|XP_030566208.1|DNOV
OG0009266	LOC108108145|XP_017071567.1|DEUG	LOC115759332|XP_030556107.1|DNOV
OG0009267	LOC108113431|XP_017079482.1|DEUG	LOC115759182|XP_030555917.1|DNOV
OG0009268	LOC108104884|XP_017066706.1|DEUG	LOC115758186|XP_030554587.1|DNOV
OG0009271	LOC108105358|XP_017067363.1|DEUG	LOC115766448|XP_030566236.1|DNOV
OG0009272	LOC108113970|XP_017080175.1|DEUG	LOC115770143|XP_030571151.1|DNOV
OG0009273	LOC108110506|XP_017075075.1|DEUG	LOC115759880|XP_030556853.1|DNOV
OG0009274	LOC108107738|XP_017070885.1|DEUG	LOC115771015|XP_030572393.1|DNOV
OG0009275	LOC108105454|XP_017067541.1|DEUG	LOC115765095|XP_030564339.1|DNOV
OG0009276	LOC108112286|XP_017077597.1|DEUG	LOC115762199|XP_030560183.1|DNOV
OG0009277	LOC108118502|XP_017086729.1|DEUG	LOC115767003|XP_030566985.1|DNOV
OG0009278	LOC108118513|XP_017086743.1|DEUG	LOC115764424|XP_030563282.1|DNOV
OG0009279	LOC108106911|XP_017069651.1|DEUG	LOC115759700|XP_030556559.1|DNOV
OG0009280	LOC108110320|XP_017074826.1|DEUG	LOC115764302|XP_030563097.1|DNOV
OG0009281	LOC108110122|XP_017074517.1|DEUG	LOC115768358|XP_030568785.1|DNOV
OG0009282	LOC108106099|XP_017068452.1|DEUG	LOC115758373|XP_030554825.1|DNOV
OG0009283	LOC108111071|XP_017075890.1|DEUG	LOC115763950|XP_030562603.1|DNOV
OG0009284	LOC108108625|XP_017072214.1|DEUG	LOC115770174|XP_030571194.1|DNOV
OG0009286	LOC108107815|XP_017071035.1|DEUG	LOC115762770|XP_030560979.1|DNOV
OG0009287	LOC108114111|XP_017080363.1|DEUG	LOC115771036|XP_030572432.1|DNOV
OG0009288	LOC108103258|XP_017064159.1|DEUG	LOC115768680|XP_030569223.1|DNOV
OG0009289	LOC108102359|XP_017062748.1|DEUG	LOC115766710|XP_030566492.1|DNOV
OG0009290	LOC108106344|XP_017068813.1|DEUG	LOC115762235|XP_030560237.1|DNOV
OG0009291	LOC108102360|XP_017062749.1|DEUG	LOC115766711|XP_030566494.1|DNOV
OG0009292	LOC108103464|XP_017064448.1|DEUG	LOC115765301|XP_030564656.1|DNOV
OG0009293	LOC108103434|XP_017064392.1|DEUG	LOC115765335|XP_030564699.1|DNOV
OG0009294	LOC108112449|XP_017077784.1|DEUG	LOC115766528|XP_030566354.1|DNOV
OG0009295	LOC108110038|XP_017074378.1|DEUG	LOC115767405|XP_030567531.1|DNOV
OG0009296	LOC108113599|XP_017079741.1|DEUG	LOC115765635|XP_030565148.1|DNOV
OG0009297	LOC108113533|XP_017079615.1|DEUG	LOC115765733|XP_030565259.1|DNOV
OG0009298	LOC108111710|XP_017076749.1|DEUG	LOC115767896|XP_030568127.1|DNOV
OG0009299	LOC108117282|XP_017085125.1|DEUG	LOC115763820|XP_030562430.1|DNOV
OG0009300	LOC108117243|XP_017085074.1|DEUG	LOC115763709|XP_030562261.1|DNOV
OG0009301	LOC108116605|XP_017084054.1|DEUG	LOC115763631|XP_030562119.1|DNOV
OG0009302	LOC108115094|XP_017081832.1|DEUG, LOC108108588|XP_017072175.1|DEUG	LOC115761447|XP_030559074.1|DNOV
OG0009303	LOC108106928|XP_017069719.1|DEUG	LOC115759608|XP_030556440.1|DNOV
OG0009304	LOC108117059|XP_017084720.1|DEUG	LOC115763893|XP_030562531.1|DNOV
OG0009305	LOC108111475|XP_017076436.1|DEUG	LOC115770725|XP_030571984.1|DNOV
OG0009306	LOC108111845|XP_017076940.1|DEUG	LOC115768190|XP_030568560.1|DNOV
OG0009307	LOC108116424|XP_017083803.1|DEUG	LOC115765595|XP_030565105.1|DNOV
OG0009308	LOC108109625|XP_017073690.1|DEUG	LOC115764700|XP_030563758.1|DNOV
OG0009309	LOC108111495|XP_017076498.1|DEUG	LOC115761503|XP_030559130.1|DNOV
OG0009310	LOC108105306|XP_017067289.1|DEUG	LOC115765756|XP_030565279.1|DNOV
OG0009311	LOC108116275|XP_017083550.1|DEUG	LOC115767905|XP_030568138.1|DNOV
OG0009312	LOC108111458|XP_017076417.1|DEUG	LOC115770705|XP_030571960.1|DNOV
OG0009313	LOC108111505|XP_017076507.1|DEUG	LOC115770772|XP_030572046.1|DNOV
OG0009314	LOC108116368|XP_017083690.1|DEUG	LOC115770769|XP_030572040.1|DNOV
OG0009315	LOC108112912|XP_017078782.1|DEUG	LOC115763852|XP_030562480.1|DNOV
OG0009316	LOC108109503|XP_017073533.1|DEUG	LOC115759567|XP_030556392.1|DNOV
OG0009317	LOC108115770|XP_017082829.1|DEUG	LOC115764840|XP_030563949.1|DNOV
OG0009318	LOC108110193|XP_017074643.1|DEUG	LOC115770921|XP_030572239.1|DNOV
OG0009319	LOC108116412|XP_017083785.1|DEUG	LOC115770833|XP_030572128.1|DNOV
OG0009320	LOC108113559|XP_017079641.1|DEUG	LOC115765765|XP_030565291.1|DNOV
OG0009321	LOC108113551|XP_017079634.1|DEUG	LOC115765741|XP_030565265.1|DNOV
OG0009322	LOC108116179|XP_017083409.1|DEUG	LOC115764787|XP_030563888.1|DNOV
OG0009323	LOC108116117|XP_017083330.1|DEUG	LOC115764696|XP_030563750.1|DNOV
OG0009324	LOC108115074|XP_017081811.1|DEUG	LOC115763781|XP_030562361.1|DNOV
OG0009325	LOC108117319|XP_017085178.1|DEUG	LOC115764905|XP_030564061.1|DNOV
OG0009326	LOC108111659|XP_017076679.1|DEUG	LOC115772015|XP_030573806.1|DNOV
OG0009327	LOC108111349|XP_017076269.1|DEUG	LOC115759407|XP_030556158.1|DNOV
OG0009328	LOC108111299|XP_017076181.1|DEUG	LOC115764943|XP_030564119.1|DNOV
OG0009329	LOC108116613|XP_017084068.1|DEUG	LOC115764622|XP_030563645.1|DNOV
OG0009330	LOC108116979|XP_017084629.1|DEUG	LOC115764164|XP_030562909.1|DNOV
OG0009331	LOC108117065|XP_017084726.1|DEUG	LOC115764152|XP_030562887.1|DNOV
OG0009332	LOC108116868|XP_017084435.1|DEUG	LOC115761540|XP_030559182.1|DNOV
OG0009333	LOC108109562|XP_017073624.1|DEUG	LOC115771645|XP_030573309.1|DNOV
OG0009334	LOC108113496|XP_017079571.1|DEUG	LOC115757680|XP_030553876.1|DNOV
OG0009335	LOC108109531|XP_017073584.1|DEUG	LOC115759458|XP_030556250.1|DNOV
OG0009336	LOC108105216|XP_017067168.1|DEUG	LOC115771663|XP_030573337.1|DNOV
OG0009337	LOC108103783|XP_017064903.1|DEUG	LOC115767342|XP_030567453.1|DNOV
OG0009338	LOC108114934|XP_017081607.1|DEUG	LOC115764044|XP_030562744.1|DNOV
OG0009339	LOC108115041|XP_017081778.1|DEUG	LOC115764181|XP_030562928.1|DNOV
OG0009340	LOC108116959|XP_017084604.1|DEUG	LOC115761463|XP_030559090.1|DNOV
OG0009341	LOC108117261|XP_017085102.1|DEUG	LOC115771995|XP_030573783.1|DNOV
OG0009342	LOC108111723|XP_017076764.1|DEUG	LOC115764651|XP_030563691.1|DNOV
OG0009343	LOC108111823|XP_017076920.1|DEUG	LOC115764825|XP_030563934.1|DNOV
OG0009344	LOC108109411|XP_017073398.1|DEUG	LOC115764728|XP_030563798.1|DNOV
OG0009345	LOC108115799|XP_017082875.1|DEUG	LOC115764856|XP_030563986.1|DNOV
OG0009346	LOC108115776|XP_017082837.1|DEUG	LOC115764767|XP_030563864.1|DNOV
OG0009347	LOC108113532|XP_017079614.1|DEUG	LOC115764104|XP_030562816.1|DNOV
OG0009348	LOC108115694|XP_017082752.1|DEUG	LOC115761366|XP_030558975.1|DNOV
OG0009349	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG	LOC115762261|XP_030560278.1|DNOV, LOC115762262|XP_030560281.1|DNOV
OG0009350	LOC108111473|XP_017076434.1|DEUG	LOC115771990|XP_030573772.1|DNOV
OG0009351	LOC108111306|XP_017076188.1|DEUG	LOC115772000|XP_030573792.1|DNOV
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC115764197|XP_030562944.1|DNOV
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC115771953|XP_030573718.1|DNOV
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC115758567|XP_030555138.1|DNOV
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC115765507|XP_030564984.1|DNOV
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC115758727|XP_030555339.1|DNOV
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC115760204|XP_030557298.1|DNOV
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC115760012|XP_030557034.1|DNOV
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC115760011|XP_030557033.1|DNOV
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC115760095|XP_030557140.1|DNOV
OG0009361	LOC108106204|XP_017068621.1|DEUG	LOC115759816|XP_030556767.1|DNOV
OG0009362	LOC108106195|XP_017068611.1|DEUG	LOC115759985|XP_030556999.1|DNOV
OG0009363	LOC108102685|XP_017063314.1|DEUG	LOC115758523|XP_030555076.1|DNOV
OG0009364	LOC108111236|XP_017076128.1|DEUG	LOC115758894|XP_030555551.1|DNOV
OG0009365	LOC108102581|XP_017063156.1|DEUG	LOC115768537|XP_030568995.1|DNOV
OG0009366	LOC108111378|XP_017076303.1|DEUG	LOC115758740|XP_030555351.1|DNOV
OG0009367	LOC108104120|XP_017065510.1|DEUG	LOC115758642|XP_030555238.1|DNOV
OG0009368	LOC108110685|XP_017075301.1|DEUG	LOC115759165|XP_030555894.1|DNOV
OG0009369	LOC108106122|XP_017068490.1|DEUG	LOC115758382|XP_030554844.1|DNOV
OG0009370	LOC108115458|XP_017082399.1|DEUG	LOC115758560|XP_030555127.1|DNOV
OG0009371	LOC108115430|XP_017082356.1|DEUG	LOC115758733|XP_030555343.1|DNOV
OG0009372	LOC108111008|XP_017075809.1|DEUG	LOC115758475|XP_030555012.1|DNOV
OG0009373	LOC108105643|XP_017067820.1|DEUG	LOC115760013|XP_030557035.1|DNOV
OG0009374	LOC108118490|XP_017086711.1|DEUG	LOC115763008|XP_030561258.1|DNOV
OG0009376	LOC108110548|XP_017075127.1|DEUG	LOC115759993|XP_030557007.1|DNOV
OG0009377	LOC108110199|XP_017075047.1|DEUG	LOC115763577|XP_030562056.1|DNOV
OG0009378	LOC108110564|XP_017075150.1|DEUG	LOC115763483|XP_030561928.1|DNOV
OG0009379	LOC108102489|XP_017062992.1|DEUG	LOC115758676|XP_030555277.1|DNOV
OG0009380	LOC108111188|XP_017076063.1|DEUG	LOC115759723|XP_030556599.1|DNOV
OG0009381	LOC108102471|XP_017062969.1|DEUG	LOC115758706|XP_030555314.1|DNOV
OG0009382	LOC108107037|XP_017069884.1|DEUG	LOC115763286|XP_030561631.1|DNOV
OG0009383	LOC108113456|XP_017079524.1|DEUG	LOC115759125|XP_030555828.1|DNOV
OG0009384	LOC108105798|XP_017068019.1|DEUG	LOC115769184|XP_030569748.1|DNOV
OG0009385	LOC108105773|XP_017067985.1|DEUG	LOC115769268|XP_030569839.1|DNOV
OG0009386	LOC108105789|XP_017068005.1|DEUG	LOC115769310|XP_030569899.1|DNOV
OG0009387	LOC108111927|XP_017077058.1|DEUG	LOC115760639|XP_030557957.1|DNOV
OG0009388	LOC108112021|XP_017077251.1|DEUG	LOC115760713|XP_030558040.1|DNOV
OG0009389	LOC108109268|XP_017073246.1|DEUG	LOC115760742|XP_030558080.1|DNOV
OG0009390	LOC108109120|XP_017073002.1|DEUG	LOC115762078|XP_030560030.1|DNOV
OG0009391	LOC108110846|XP_017075579.1|DEUG	LOC115758888|XP_030555543.1|DNOV
OG0009392	LOC108112889|XP_017078734.1|DEUG	LOC115762421|XP_030560476.1|DNOV
OG0009393	LOC108114940|XP_017081614.1|DEUG	LOC115762944|XP_030561193.1|DNOV
OG0009394	LOC108106273|XP_017068728.1|DEUG	LOC115759154|XP_030555873.1|DNOV
OG0009395	LOC108112138|XP_017077375.1|DEUG	LOC115763706|XP_030562259.1|DNOV
OG0009396	LOC108106428|XP_017068945.1|DEUG	LOC115762338|XP_030560363.1|DNOV
OG0009397	LOC108109157|XP_017073065.1|DEUG	LOC115758008|XP_030554368.1|DNOV
OG0009398	LOC108109044|XP_017072830.1|DEUG	LOC115762389|XP_030560430.1|DNOV
OG0009399	LOC108106621|XP_017069313.1|DEUG	LOC115762086|XP_030560041.1|DNOV
OG0009400	LOC108104581|XP_017066231.1|DEUG	LOC115760917|XP_030558350.1|DNOV
OG0009401	LOC108111519|XP_017076529.1|DEUG	LOC115763119|XP_030561422.1|DNOV
OG0009402	LOC108110242|XP_017074722.1|DEUG	LOC115761300|XP_030558887.1|DNOV
OG0009403	LOC108112991|XP_017078891.1|DEUG	LOC115766729|XP_030566588.1|DNOV
OG0009404	LOC108112859|XP_017078673.1|DEUG	LOC115762050|XP_030559989.1|DNOV
OG0009405	LOC108104534|XP_017066157.1|DEUG	LOC115760630|XP_030557941.1|DNOV
OG0009406	LOC108104468|XP_017066021.1|DEUG	LOC115762346|XP_030560373.1|DNOV
OG0009407	LOC108104598|XP_017066255.1|DEUG	LOC115762040|XP_030559966.1|DNOV
OG0009408	LOC108107413|XP_017070429.1|DEUG	LOC115760543|XP_030557790.1|DNOV
OG0009409	LOC108106331|XP_017068792.1|DEUG	LOC115760682|XP_030558008.1|DNOV
OG0009410	LOC108106754|XP_017069483.1|DEUG	LOC115762345|XP_030560372.1|DNOV
OG0009411	LOC108113181|XP_017079189.1|DEUG	LOC115762214|XP_030560211.1|DNOV
OG0009412	LOC108113107|XP_017079074.1|DEUG	LOC115760090|XP_030557146.1|DNOV
OG0009413	LOC108112328|XP_017077645.1|DEUG	LOC115762495|XP_030560592.1|DNOV
OG0009414	LOC108112275|XP_017077587.1|DEUG	LOC115762494|XP_030560591.1|DNOV
OG0009415	LOC108112129|XP_017077368.1|DEUG	LOC115762376|XP_030560416.1|DNOV
OG0009416	LOC108113141|XP_017079138.1|DEUG	LOC115760691|XP_030558056.1|DNOV
OG0009417	LOC108113143|XP_017079140.1|DEUG	LOC115760938|XP_030558419.1|DNOV
OG0009418	LOC108112353|XP_017077670.1|DEUG	LOC115760784|XP_030558179.1|DNOV
OG0009419	LOC108112426|XP_017077758.1|DEUG	LOC115760769|XP_030558119.1|DNOV
OG0009420	LOC108112297|XP_017077610.1|DEUG	LOC115758171|XP_030554575.1|DNOV
OG0009421	LOC108113354|XP_017079406.1|DEUG	LOC115757939|XP_030554269.1|DNOV
OG0009422	LOC108106578|XP_017069246.1|DEUG	LOC115758287|XP_030554711.1|DNOV
OG0009423	LOC108112855|XP_017078666.1|DEUG	LOC115766535|XP_030566362.1|DNOV
OG0009424	LOC108113276|XP_017079314.1|DEUG	LOC115766538|XP_030566366.1|DNOV
OG0009425	LOC108111626|XP_017076649.1|DEUG	LOC115767444|XP_030567601.1|DNOV
OG0009426	LOC108106237|XP_017068652.1|DEUG	LOC115757924|XP_030554247.1|DNOV
OG0009427	LOC108111976|XP_017077177.1|DEUG	LOC115771489|XP_030573076.1|DNOV
OG0009428	LOC108109026|XP_017072789.1|DEUG	LOC115767423|XP_030567559.1|DNOV
OG0009429	LOC108108913|XP_017072652.1|DEUG	LOC115758045|XP_030554419.1|DNOV
OG0009430	LOC108112748|XP_017078482.1|DEUG	LOC115758239|XP_030554656.1|DNOV
OG0009431	LOC108107399|XP_017070409.1|DEUG	LOC115762249|XP_030560301.1|DNOV
OG0009432	LOC108107373|XP_017070368.1|DEUG	LOC115757975|XP_030554316.1|DNOV
OG0009433	LOC108112198|XP_017077501.1|DEUG	LOC115760736|XP_030558071.1|DNOV
OG0009434	LOC108113034|XP_017078953.1|DEUG	LOC115760637|XP_030557953.1|DNOV
OG0009435	LOC108112966|XP_017078856.1|DEUG	LOC115760635|XP_030557949.1|DNOV
OG0009436	LOC108114903|XP_017081565.1|DEUG	LOC115764560|XP_030563544.1|DNOV
OG0009437	LOC108104815|XP_017066588.1|DEUG	LOC115758300|XP_030554728.1|DNOV
OG0009438	LOC108105395|XP_017067429.1|DEUG	LOC115757929|XP_030554255.1|DNOV
OG0009439	LOC108105406|XP_017067441.1|DEUG	LOC115757996|XP_030554349.1|DNOV
OG0009440	LOC108107442|XP_017070471.1|DEUG	LOC115760929|XP_030558367.1|DNOV
OG0009441	LOC108103915|XP_017065151.1|DEUG	LOC115769023|XP_030569592.1|DNOV
OG0009442	LOC108110112|XP_017074498.1|DEUG	LOC115764324|XP_030563133.1|DNOV
OG0009443	LOC108108948|XP_017072691.1|DEUG	LOC115760948|XP_030558393.1|DNOV
OG0009444	LOC108103993|XP_017065270.1|DEUG	LOC115766482|XP_030566292.1|DNOV
OG0009445	LOC108102895|XP_017063589.1|DEUG	LOC115767863|XP_030568081.1|DNOV
OG0009446	LOC108110311|XP_017074810.1|DEUG	LOC115768228|XP_030568615.1|DNOV
OG0009448	LOC108105387|XP_017067420.1|DEUG	LOC115766449|XP_030566241.1|DNOV
OG0009449	LOC108103170|XP_017064045.1|DEUG	LOC115765283|XP_030564633.1|DNOV
OG0009450	LOC108118161|XP_017086212.1|DEUG	LOC115769079|XP_030569651.1|DNOV
OG0009451	LOC108102481|XP_017062983.1|DEUG	LOC115758749|XP_030555367.1|DNOV
OG0009453	LOC108115622|XP_017082659.1|DEUG	LOC115771980|XP_030573760.1|DNOV
OG0009454	LOC108108472|XP_017072020.1|DEUG	LOC115770366|XP_030571472.1|DNOV
OG0009455	LOC108110303|XP_017074800.1|DEUG	LOC115769094|XP_030569664.1|DNOV
OG0009456	LOC108103204|XP_017064082.1|DEUG	LOC115767567|XP_030567712.1|DNOV
OG0009457	LOC108110401|XP_017074953.1|DEUG	LOC115768373|XP_030568805.1|DNOV
OG0009458	LOC108105455|XP_017067542.1|DEUG	LOC115765096|XP_030564340.1|DNOV
OG0009459	LOC108104694|XP_017066394.1|DEUG	LOC115762870|XP_030561105.1|DNOV
OG0009460	LOC108108240|XP_017071697.1|DEUG	LOC115766973|XP_030566928.1|DNOV
OG0009461	LOC108108149|XP_017071568.1|DEUG	LOC115766945|XP_030566893.1|DNOV
OG0009462	LOC108102859|XP_017063550.1|DEUG	LOC115765806|XP_030565381.1|DNOV
OG0009463	LOC108114238|XP_017080603.1|DEUG	LOC115769971|XP_030570883.1|DNOV
OG0009464	LOC108114041|XP_017080278.1|DEUG	LOC115771088|XP_030572502.1|DNOV
