Orthogroup	DEUG.longest_only	DMIR.longest_only
OG0007686	LOC108102937|XP_017063689.1|DEUG	LOC108164931|XP_017156409.1|DMIR
OG0007687	LOC108110312|XP_017074815.1|DEUG	LOC108164596|XP_017155914.1|DMIR
OG0007688	LOC108116622|XP_017084088.1|DEUG	LOC108154885|XP_017140818.1|DMIR
OG0007689	LOC108109717|XP_017073838.1|DEUG	LOC108165083|XP_017156623.1|DMIR
OG0007690	LOC108102953|XP_017063720.1|DEUG	LOC108160810|XP_033242584.1|DMIR
OG0007691	LOC108116084|XP_017083290.1|DEUG	LOC108154909|XP_017140850.1|DMIR
OG0007692	LOC108118371|XP_017086529.1|DEUG	LOC108153041|XP_017138289.1|DMIR
OG0007693	LOC108103578|XP_017064591.1|DEUG	LOC108158537|XP_017146435.1|DMIR
OG0007694	LOC108118221|XP_017086288.1|DEUG	LOC108152720|XP_017137746.1|DMIR
OG0007695	LOC108103212|XP_017064095.1|DEUG	LOC108164918|XP_017156391.1|DMIR
OG0007696	LOC108108440|XP_017071982.1|DEUG	LOC108151418|XP_017135498.1|DMIR
OG0007697	LOC108107918|XP_017071228.1|DEUG	LOC108153367|XP_017138825.1|DMIR
OG0007698	LOC108103898|XP_017065131.1|DEUG	LOC108165011|XP_017156540.1|DMIR
OG0007699	LOC108104967|XP_017066824.1|DEUG	LOC108165181|XP_017156740.1|DMIR
OG0007700	LOC108103647|XP_017064692.1|DEUG	LOC108162871|XP_017153315.1|DMIR
OG0007701	LOC108103226|XP_017064116.1|DEUG	LOC108164758|XP_017156152.1|DMIR
OG0007702	LOC108105529|XP_017067648.1|DEUG	LOC108164584|XP_017155900.1|DMIR
OG0007703	LOC108110333|XP_017074852.1|DEUG	LOC108153594|XP_017139168.1|DMIR
OG0007704	LOC108104214|XP_017065646.1|DEUG	LOC108157669|XP_017145320.1|DMIR
OG0007705	LOC108106056|XP_017068403.1|DEUG	LOC108153685|XP_017139300.1|DMIR, LOC108165542|XP_017157104.1|DMIR
OG0007706	LOC108109994|XP_017074319.1|DEUG	LOC108164595|XP_017155911.1|DMIR
OG0007707	LOC108102955|XP_017063727.1|DEUG	LOC108161375|XP_017151115.1|DMIR
OG0007708	LOC108110026|XP_017074359.1|DEUG	LOC108162824|XP_017153243.1|DMIR
OG0007709	LOC108118385|XP_017086549.1|DEUG	LOC108164613|XP_017155942.1|DMIR
OG0007710	LOC108102938|XP_017063692.1|DEUG	LOC108161845|XP_017151703.1|DMIR
OG0007711	LOC108103471|XP_017064460.1|DEUG	LOC108151683|XP_017135916.1|DMIR
OG0007712	LOC108110075|XP_017074448.1|DEUG	LOC108164994|XP_017156510.1|DMIR
OG0007713	LOC108104383|XP_017065907.1|DEUG	LOC108151182|XP_033242856.1|DMIR
OG0007714	LOC108117689|XP_017085705.1|DEUG	LOC108159612|XP_017148558.1|DMIR
OG0007715	LOC108102906|XP_017063618.1|DEUG	LOC108162325|XP_017152540.1|DMIR
OG0007716	LOC108110120|XP_017074514.1|DEUG	LOC108159344|XP_017148037.1|DMIR
OG0007717	LOC108104226|XP_017065662.1|DEUG	LOC108154624|XP_017140435.1|DMIR
OG0007718	LOC108117673|XP_017085690.1|DEUG	LOC108164577|XP_017155885.1|DMIR
OG0007719	LOC108103681|XP_017064748.1|DEUG	LOC108163366|XP_033242010.1|DMIR
OG0007720	LOC108103699|XP_017064784.1|DEUG	LOC108164866|XP_017156290.1|DMIR
OG0007721	LOC108109687|XP_017073777.1|DEUG	LOC108164957|XP_017156447.1|DMIR
OG0007722	LOC108109651|XP_017073717.1|DEUG	LOC108158833|XP_033252294.1|DMIR
OG0007723	LOC108103173|XP_017064047.1|DEUG	LOC108164793|XP_017156205.1|DMIR
OG0007724	LOC108111224|XP_017076115.1|DEUG	LOC108163400|XP_017154151.1|DMIR
OG0007725	LOC108118379|XP_017086542.1|DEUG	LOC108162110|XP_017152174.1|DMIR
OG0007726	LOC108104349|XP_017065844.1|DEUG	LOC108165084|XP_017156624.1|DMIR
OG0007727	LOC108118361|XP_017086517.1|DEUG	LOC108158487|XP_017146288.1|DMIR
OG0007728	LOC108103236|XP_017064125.1|DEUG	LOC108154325|XP_017140078.1|DMIR
OG0007729	LOC108109985|XP_017074308.1|DEUG	LOC108153051|XP_017138315.1|DMIR
OG0007730	LOC108103234|XP_017064123.1|DEUG	LOC108164684|XP_033247073.1|DMIR
OG0007731	LOC108108276|XP_017071765.1|DEUG	LOC108153390|XP_017138854.1|DMIR
OG0007732	LOC108109690|XP_017073787.1|DEUG	LOC108158985|XP_017147323.1|DMIR
OG0007733	LOC108103991|XP_017065268.1|DEUG	LOC108164415|XP_017155584.2|DMIR
OG0007734	LOC108103967|XP_017065230.1|DEUG	LOC108158176|XP_017145886.1|DMIR
OG0007735	LOC108117426|XP_017085328.1|DEUG	LOC108156031|XP_017142775.1|DMIR
OG0007736	LOC108102441|XP_017062924.1|DEUG	LOC108150972|XP_017134798.1|DMIR
OG0007737	LOC108117161|XP_017084923.1|DEUG	LOC108155590|XP_017141993.1|DMIR
OG0007738	LOC108115636|XP_017082677.1|DEUG	LOC108156310|XP_017143188.1|DMIR
OG0007739	LOC108118302|XP_017086402.1|DEUG	LOC108164571|XP_017155880.1|DMIR
OG0007740	LOC108109754|XP_017073912.1|DEUG	LOC108165465|XP_017157002.1|DMIR
OG0007741	LOC108104351|XP_017065845.1|DEUG	LOC108152864|XP_017137984.1|DMIR
OG0007742	LOC108102981|XP_017063779.1|DEUG	LOC108161543|XP_033243285.1|DMIR
OG0007743	LOC108116092|XP_017083299.1|DEUG	LOC108157343|XP_017144852.2|DMIR
OG0007744	LOC108104056|XP_017065397.1|DEUG	LOC117186337|XP_033242901.1|DMIR
OG0007745	LOC108116886|XP_017084474.1|DEUG	LOC108155875|XP_017142486.1|DMIR
OG0007746	LOC108109588|XP_017073654.1|DEUG	LOC108157121|XP_017144492.1|DMIR
OG0007747	LOC108105360|XP_017067375.1|DEUG	LOC108163182|XP_033250748.1|DMIR
OG0007748	LOC108109716|XP_017073837.1|DEUG	LOC108165185|XP_033245220.1|DMIR
OG0007749	LOC108103650|XP_017064696.1|DEUG	LOC108155133|XP_017141272.1|DMIR
OG0007750	LOC108113499|XP_017079575.1|DEUG	LOC108155509|XP_017141838.1|DMIR
OG0007751	LOC108111070|XP_017075889.1|DEUG	LOC108163563|XP_017154416.1|DMIR
OG0007752	LOC108112646|XP_017078254.1|DEUG	LOC108159019|XP_017147422.1|DMIR
OG0007753	LOC108103157|XP_017064027.1|DEUG	LOC108161180|XP_017150893.1|DMIR
OG0007754	LOC108117255|XP_017085097.1|DEUG	LOC108164769|XP_017156170.1|DMIR
OG0007755	LOC108117239|XP_017085067.1|DEUG	LOC108164868|XP_017156298.1|DMIR
OG0007756	LOC108116668|XP_017084157.1|DEUG	LOC108155323|XP_017141550.1|DMIR
OG0007757	LOC108103713|XP_017064799.1|DEUG	LOC108165240|XP_017156767.2|DMIR, LOC108152416|XP_017137222.1|DMIR
OG0007758	LOC108107050|XP_017069901.1|DEUG	LOC108163011|XP_017153532.1|DMIR
OG0007759	LOC108111391|XP_017076315.1|DEUG	LOC108156980|XP_017144261.1|DMIR
OG0007760	LOC108110106|XP_017074490.1|DEUG	LOC108164207|XP_017155331.1|DMIR
OG0007761	LOC108117703|XP_017085737.1|DEUG	LOC108164563|XP_017155868.1|DMIR
OG0007762	LOC108117701|XP_017085728.1|DEUG	LOC108164789|XP_017156197.1|DMIR
OG0007763	LOC108111205|XP_017076091.1|DEUG	LOC108162766|XP_017153142.1|DMIR
OG0007764	LOC108117416|XP_017085314.1|DEUG	LOC108160071|XP_017149318.1|DMIR
OG0007765	LOC108117419|XP_017085319.1|DEUG	LOC108163310|XP_017154022.1|DMIR
OG0007766	LOC108116973|XP_017084621.1|DEUG	LOC108157342|XP_017144849.1|DMIR
OG0007767	LOC108102377|XP_017062790.1|DEUG	LOC108164504|XP_017155772.1|DMIR
OG0007768	LOC108110110|XP_017074496.1|DEUG	LOC108155462|XP_017141775.1|DMIR
OG0007769	LOC108110012|XP_017074337.1|DEUG	LOC117186141|XP_033242210.1|DMIR
OG0007770	LOC108106194|XP_017068610.1|DEUG	LOC117186564|XP_033243404.1|DMIR
OG0007771	LOC108105859|XP_017068122.1|DEUG	LOC108162490|XP_017152730.1|DMIR
OG0007772	LOC108104389|XP_017065917.1|DEUG	LOC108157578|XP_017145191.1|DMIR
OG0007773	LOC108113434|XP_017079487.1|DEUG	LOC108163517|XP_017154342.1|DMIR
OG0007774	LOC108104891|XP_017066710.1|DEUG	LOC108153530|XP_017139081.1|DMIR
OG0007775	LOC108102928|XP_017063675.1|DEUG	LOC108155312|XP_017141522.1|DMIR
OG0007776	LOC108109974|XP_017074283.1|DEUG	LOC108160799|XP_033250614.1|DMIR
OG0007777	LOC108102998|XP_017063804.1|DEUG	LOC108161001|XP_017150801.1|DMIR
OG0007778	LOC108105107|XP_017067030.1|DEUG	LOC108153131|XP_017138412.1|DMIR
OG0007779	LOC108114668|XP_017081235.1|DEUG	LOC108152892|XP_017138020.1|DMIR
OG0007780	LOC108103334|XP_017064259.1|DEUG	LOC108162571|XP_017152866.1|DMIR
OG0007781	LOC108117705|XP_017085741.1|DEUG	LOC108163005|XP_017153521.1|DMIR
OG0007782	LOC108110409|XP_017074965.1|DEUG	LOC108164611|XP_017155940.1|DMIR
OG0007783	LOC108103219|XP_017064106.1|DEUG	LOC108158716|XP_017146751.1|DMIR
OG0007784	LOC108114975|XP_017081684.1|DEUG	LOC108156284|XP_017143148.1|DMIR
OG0007785	LOC108117499|XP_017085472.1|DEUG	LOC108164082|XP_017155160.1|DMIR
OG0007786	LOC108110526|XP_017075096.1|DEUG	LOC108164231|XP_017155351.1|DMIR
OG0007787	LOC108111340|XP_017076257.1|DEUG	LOC108157485|XP_017145064.1|DMIR
OG0007788	LOC108115648|XP_017082691.1|DEUG	LOC108156977|XP_017144258.1|DMIR
OG0007789	LOC108110218|XP_017074689.1|DEUG	LOC108153947|XP_033244067.1|DMIR
OG0007790	LOC108115984|XP_017083132.1|DEUG	LOC108155026|XP_033245945.1|DMIR
OG0007791	LOC108115855|XP_017082965.1|DEUG	LOC108155733|XP_017142237.1|DMIR
OG0007792	LOC108105055|XP_017066960.1|DEUG	LOC108164503|XP_017155773.1|DMIR
OG0007793	LOC108116359|XP_017083672.1|DEUG	LOC108156186|XP_017143005.1|DMIR
OG0007794	LOC108103754|XP_017064854.1|DEUG	LOC108162203|XP_017152306.1|DMIR
OG0007795	LOC108103717|XP_017064802.1|DEUG	LOC108154601|XP_017140410.1|DMIR
OG0007796	LOC108113747|XP_017079929.1|DEUG	LOC108156268|XP_017143125.1|DMIR
OG0007797	LOC108111372|XP_017076293.1|DEUG	LOC108155893|XP_017142523.1|DMIR
OG0007798	LOC108111373|XP_017076294.1|DEUG	LOC108155895|XP_017142526.1|DMIR
OG0007799	LOC108115628|XP_017082668.1|DEUG	LOC108156836|XP_017144034.1|DMIR
OG0007800	LOC108115716|XP_017082777.1|DEUG	LOC108157777|XP_017145456.1|DMIR
OG0007801	LOC108113766|XP_017079953.1|DEUG	LOC108154077|XP_017139673.1|DMIR
OG0007802	LOC108109854|XP_017074120.1|DEUG	LOC108155786|XP_017142335.1|DMIR
OG0007803	LOC108117026|XP_017084684.1|DEUG	LOC108153961|XP_017139546.1|DMIR
OG0007804	LOC108116999|XP_017084656.1|DEUG	LOC108159971|XP_017149147.1|DMIR
OG0007805	LOC108117716|XP_017085761.1|DEUG	LOC108156376|XP_017143278.1|DMIR
OG0007806	LOC108117715|XP_017085760.1|DEUG	LOC108156343|XP_017143234.1|DMIR
OG0007808	LOC108113678|XP_017079843.1|DEUG	LOC108155007|XP_017141047.1|DMIR
OG0007809	LOC108105075|XP_017066988.1|DEUG	LOC108155039|XP_017141099.1|DMIR, LOC117188180|XP_033247544.1|DMIR
OG0007810	LOC108111049|XP_017075867.1|DEUG	LOC108162362|XP_017152557.1|DMIR
OG0007811	LOC108117502|XP_017085471.1|DEUG	LOC108154832|XP_017140724.2|DMIR
OG0007812	LOC108117625|XP_017085644.1|DEUG	LOC108164830|XP_017156245.1|DMIR
OG0007813	LOC108117521|XP_017085506.1|DEUG	LOC108154716|XP_017140556.1|DMIR
OG0007814	LOC108117619|XP_017085634.1|DEUG	LOC108154880|XP_017140815.1|DMIR
OG0007815	LOC108103177|XP_017064052.1|DEUG	LOC108157743|XP_017145415.1|DMIR
OG0007816	LOC108114455|XP_017080945.1|DEUG	LOC108153423|XP_017138915.1|DMIR
OG0007817	LOC108115359|XP_017082274.1|DEUG	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR
OG0007818	LOC108116697|XP_017084200.1|DEUG	LOC108157083|XP_017144421.1|DMIR
OG0007819	LOC108105033|XP_017066921.1|DEUG	LOC108162707|XP_017153097.1|DMIR
OG0007820	LOC108105211|XP_017067155.1|DEUG	LOC108156235|XP_033245342.1|DMIR
OG0007821	LOC108111450|XP_017076408.1|DEUG	LOC108157694|XP_017145353.1|DMIR
OG0007822	LOC108111449|XP_017076406.1|DEUG	LOC108157693|XP_033245742.1|DMIR
OG0007823	LOC108111364|XP_017076286.1|DEUG	LOC108157305|XP_017144798.1|DMIR
OG0007824	LOC108115972|XP_017083104.1|DEUG	LOC108155768|XP_017142309.1|DMIR
OG0007825	LOC108116865|XP_017084421.1|DEUG	LOC108154181|XP_017139844.1|DMIR
OG0007826	LOC108115987|XP_017083136.1|DEUG	LOC108155105|XP_017141225.1|DMIR
OG0007827	LOC108109740|XP_017073887.1|DEUG	LOC108152774|XP_017137847.1|DMIR
OG0007828	LOC108107781|XP_017070966.1|DEUG	LOC108152541|XP_017137441.1|DMIR
OG0007829	LOC108115004|XP_017081734.1|DEUG	LOC108155529|XP_017141879.1|DMIR
OG0007830	LOC108116821|XP_017084360.1|DEUG	LOC108157705|XP_017145364.2|DMIR
OG0007831	LOC108110052|XP_017074417.1|DEUG	LOC108162013|XP_017151997.2|DMIR
OG0007832	LOC108109706|XP_017073824.1|DEUG	LOC108163841|XP_017154848.1|DMIR
OG0007833	LOC108103652|XP_017064698.1|DEUG	LOC108159707|XP_017148715.1|DMIR
OG0007834	LOC108113776|XP_017079964.1|DEUG	LOC108154087|XP_017139690.2|DMIR
OG0007836	LOC108116898|XP_017084497.1|DEUG	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR
OG0007837	LOC108115282|XP_017082131.1|DEUG	LOC108153927|XP_017139512.2|DMIR
OG0007838	LOC108115253|XP_017082099.1|DEUG	LOC108154559|XP_017140348.2|DMIR
OG0007839	LOC108103154|XP_017064021.1|DEUG	LOC108157753|XP_017145426.1|DMIR
OG0007840	LOC108111445|XP_017076403.1|DEUG	LOC108154957|XP_017140959.1|DMIR
OG0007841	LOC108109568|XP_017073633.1|DEUG	LOC108156228|XP_017143056.2|DMIR
OG0007842	LOC108116019|XP_017083194.1|DEUG	LOC108156780|XP_017143940.1|DMIR
OG0007843	LOC108115955|XP_017083081.1|DEUG	LOC108156783|XP_017143946.2|DMIR
OG0007844	LOC108112253|XP_017077564.1|DEUG	LOC108158635|XP_017146605.1|DMIR
OG0007845	LOC108117006|XP_017084663.1|DEUG	LOC108157615|XP_017145235.1|DMIR
OG0007846	LOC108103696|XP_017064781.1|DEUG	LOC108152371|XP_017137148.1|DMIR
OG0007847	LOC108116691|XP_017084194.1|DEUG	LOC108156944|XP_017144198.1|DMIR
OG0007848	LOC108116692|XP_017084195.1|DEUG	LOC108156716|XP_017143854.1|DMIR
OG0007849	LOC108110275|XP_017074754.1|DEUG	LOC108156328|XP_017143212.1|DMIR
OG0007850	LOC108110264|XP_017074744.1|DEUG	LOC108156327|XP_017143209.1|DMIR
OG0007851	LOC108115778|XP_017082838.1|DEUG	LOC108157587|XP_017145200.1|DMIR
OG0007852	LOC108111807|XP_017076897.1|DEUG	LOC108157248|XP_017144711.1|DMIR
OG0007853	LOC108115954|XP_017083080.1|DEUG	LOC108157750|XP_017145420.1|DMIR
OG0007854	LOC108116687|XP_017084189.1|DEUG	LOC108155919|XP_017142559.1|DMIR
OG0007855	LOC108108367|XP_017071903.1|DEUG	LOC108154585|XP_033245586.1|DMIR
OG0007856	LOC108116693|XP_017084196.1|DEUG	LOC108156717|XP_017143855.1|DMIR
OG0007857	LOC108116672|XP_017084158.1|DEUG	LOC108156530|XP_017143525.1|DMIR
OG0007858	LOC108106104|XP_017068467.1|DEUG	LOC108162783|XP_017153170.1|DMIR
OG0007859	LOC108103134|XP_017063993.1|DEUG	LOC108164543|XP_017155841.1|DMIR
OG0007860	LOC108116420|XP_017083796.1|DEUG	LOC108155883|XP_017142508.1|DMIR
OG0007861	LOC108116301|XP_017083579.1|DEUG	LOC108157431|XP_017144971.1|DMIR
OG0007862	LOC108111319|XP_017076203.1|DEUG	LOC117187128|XP_033245039.1|DMIR
OG0007863	LOC108118407|XP_017086571.1|DEUG	LOC108162728|XP_017153085.1|DMIR
OG0007864	LOC108109526|XP_017073575.1|DEUG	LOC108157063|XP_017144384.1|DMIR
OG0007865	LOC108114432|XP_017080912.1|DEUG	LOC108151781|XP_017136114.1|DMIR
OG0007866	LOC108117067|XP_017084729.1|DEUG	LOC108156365|XP_017143258.1|DMIR
OG0007867	LOC108115698|XP_017082757.1|DEUG	LOC108156881|XP_017144102.1|DMIR
OG0007868	LOC108113699|XP_017079864.1|DEUG	LOC108154466|XP_017140225.1|DMIR
OG0007869	LOC108103207|XP_017064086.1|DEUG	LOC108158618|XP_017146586.1|DMIR
OG0007870	LOC108114147|XP_017080421.1|DEUG	LOC108151740|XP_017136047.1|DMIR
OG0007871	LOC108110097|XP_017074481.1|DEUG	LOC108164074|XP_017155149.1|DMIR
OG0007872	LOC108102737|XP_017063374.1|DEUG	LOC108151074|XP_017134943.1|DMIR
OG0007873	LOC108102746|XP_017063386.1|DEUG	LOC108151083|XP_017134955.1|DMIR
OG0007874	LOC108104429|XP_017065973.1|DEUG	LOC108164634|XP_017155969.1|DMIR
OG0007875	LOC108112166|XP_017077428.1|DEUG	LOC108158130|XP_017145800.1|DMIR
OG0007876	LOC108103273|XP_017064174.1|DEUG	LOC108165053|XP_017156583.1|DMIR
OG0007877	LOC108110022|XP_017074355.1|DEUG	LOC108163755|XP_017154717.1|DMIR
OG0007878	LOC108109253|XP_017073225.1|DEUG	LOC108158624|XP_017146589.1|DMIR
OG0007879	LOC108108545|XP_017072108.1|DEUG	LOC108152913|XP_017138078.1|DMIR
OG0007880	LOC108110406|XP_017074963.1|DEUG	LOC108164399|XP_017155531.1|DMIR
OG0007881	LOC108108181|XP_017071614.1|DEUG	LOC108153401|XP_017138884.1|DMIR
OG0007882	LOC108108138|XP_017071552.1|DEUG	LOC108152678|XP_017137664.1|DMIR
OG0007883	LOC108108029|XP_017071386.1|DEUG	LOC108153305|XP_017138700.1|DMIR
OG0007884	LOC108114018|XP_017080253.1|DEUG	LOC108165434|XP_017156962.1|DMIR
OG0007885	LOC108112168|XP_017077432.1|DEUG	LOC108158131|XP_017145803.1|DMIR
OG0007887	LOC108108137|XP_017071551.1|DEUG	LOC108152676|XP_017137661.1|DMIR
OG0007888	LOC108114607|XP_017081158.1|DEUG	LOC108153353|XP_017138809.1|DMIR
OG0007889	LOC108114727|XP_017081324.1|DEUG	LOC108153269|XP_017138626.1|DMIR
OG0007890	LOC108109849|XP_017074096.1|DEUG	LOC108165493|XP_017157036.2|DMIR
OG0007891	LOC108105554|XP_017067682.1|DEUG	LOC108157194|XP_017144612.1|DMIR
OG0007892	LOC108113666|XP_017079831.1|DEUG	LOC108158709|XP_017146738.1|DMIR
OG0007893	LOC108109186|XP_017073108.1|DEUG	LOC108159219|XP_017147805.1|DMIR
OG0007894	LOC108108270|XP_017071716.1|DEUG	LOC108152699|XP_033242097.1|DMIR
OG0007895	LOC108104641|XP_017066305.1|DEUG	LOC108151913|XP_017136313.1|DMIR
OG0007896	LOC108114666|XP_017081233.1|DEUG	LOC108153225|XP_017138544.1|DMIR
OG0007897	LOC108108206|XP_017071652.1|DEUG	LOC108153184|XP_017138484.1|DMIR
OG0007899	LOC108108574|XP_017072154.1|DEUG	LOC108152403|XP_017137194.1|DMIR
OG0007900	LOC108112563|XP_017077999.1|DEUG	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR
OG0007902	LOC108110101|XP_017074483.1|DEUG	LOC108164739|XP_017156121.1|DMIR
OG0007903	LOC108114565|XP_017081104.1|DEUG	LOC108152703|XP_017137712.1|DMIR
OG0007904	LOC108114535|XP_017081062.1|DEUG	LOC108152034|XP_017136513.1|DMIR
OG0007905	LOC108118338|XP_017086461.1|DEUG	LOC108163788|XP_017154760.1|DMIR
OG0007906	LOC108108143|XP_017071559.1|DEUG	LOC108165600|XP_017157163.1|DMIR
OG0007907	LOC108107551|XP_017070593.1|DEUG	LOC108151063|XP_017134928.1|DMIR
OG0007908	LOC108107552|XP_017070596.1|DEUG	LOC108151064|XP_017134932.1|DMIR
OG0007909	LOC108104415|XP_017065959.1|DEUG	LOC108159721|XP_017148734.1|DMIR
OG0007910	LOC108108643|XP_017072233.1|DEUG	LOC108150922|XP_017134741.1|DMIR
OG0007911	LOC108107976|XP_017071309.1|DEUG	LOC108153219|XP_017138537.1|DMIR
OG0007912	LOC108113707|XP_017079878.1|DEUG	LOC108151055|XP_017134918.1|DMIR
OG0007913	LOC108107982|XP_017071314.1|DEUG	LOC108153221|XP_017138538.1|DMIR
OG0007914	LOC108107946|XP_017071266.1|DEUG	LOC108151006|XP_033242473.1|DMIR
OG0007915	LOC108114221|XP_017080563.1|DEUG	LOC108152625|XP_017137588.1|DMIR
OG0007916	LOC108102494|XP_017063000.1|DEUG	LOC108161121|XP_017150833.1|DMIR
OG0007917	LOC108104457|XP_017066009.1|DEUG	LOC108159281|XP_033254379.1|DMIR
OG0007918	LOC108112861|XP_017078676.1|DEUG	LOC108160390|XP_017149866.1|DMIR
OG0007919	LOC108113019|XP_017078933.1|DEUG	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR
OG0007920	LOC108109290|XP_017073273.1|DEUG	LOC108160783|XP_017150476.1|DMIR
OG0007921	LOC108106790|XP_017069524.1|DEUG	LOC108158273|XP_017145998.1|DMIR
OG0007922	LOC108111819|XP_017076912.1|DEUG	LOC108156041|XP_017142795.1|DMIR
OG0007923	LOC108117595|XP_017085597.1|DEUG	LOC108162639|XP_017152955.1|DMIR
OG0007924	LOC108113203|XP_017079223.1|DEUG	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR
OG0007925	LOC108107488|XP_017070523.1|DEUG	LOC108160405|XP_017149885.1|DMIR
OG0007926	LOC108112831|XP_017078626.1|DEUG	LOC108159978|XP_017149159.1|DMIR
OG0007927	LOC108107055|XP_017069907.1|DEUG	LOC108163174|XP_017153795.1|DMIR
OG0007928	LOC108110678|XP_017075290.1|DEUG	LOC108163454|XP_017154230.1|DMIR
OG0007929	LOC108107002|XP_017069832.1|DEUG	LOC108161906|XP_017151794.1|DMIR
OG0007930	LOC108107222|XP_017070128.1|DEUG	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR
OG0007931	LOC108104208|XP_017065677.1|DEUG	LOC108161353|XP_017151084.1|DMIR
OG0007932	LOC108102982|XP_017063781.1|DEUG	LOC108161558|XP_017151335.1|DMIR
OG0007933	LOC108111501|XP_017076502.1|DEUG	LOC108155142|XP_017141285.1|DMIR
OG0007934	LOC108114947|XP_017081621.1|DEUG	LOC108162128|XP_017152196.1|DMIR
OG0007935	LOC108110418|XP_017074975.1|DEUG	LOC108162647|XP_017152966.1|DMIR
OG0007936	LOC108110786|XP_017075495.1|DEUG	LOC108161615|XP_017151404.1|DMIR
OG0007937	LOC108107009|XP_017069842.1|DEUG	LOC108162378|XP_017152584.1|DMIR
OG0007938	LOC108111000|XP_017075798.1|DEUG	LOC108160185|XP_017149502.1|DMIR
OG0007939	LOC108110925|XP_017075693.1|DEUG	LOC108162661|XP_017152990.1|DMIR
OG0007940	LOC108110933|XP_017075705.1|DEUG	LOC108162659|XP_033249967.1|DMIR
OG0007942	LOC108115197|XP_017082007.1|DEUG	LOC117186229|XP_033242557.1|DMIR
OG0007943	LOC108110416|XP_017074973.1|DEUG	LOC108161218|XP_033248814.1|DMIR
OG0007944	LOC108113687|XP_017079856.1|DEUG	LOC108151051|XP_017134915.1|DMIR
OG0007945	LOC108110703|XP_017075335.1|DEUG	LOC108162882|XP_017153323.2|DMIR
OG0007946	LOC108107354|XP_017070342.1|DEUG	LOC117189373|XP_033250391.1|DMIR, LOC117189371|XP_033250389.1|DMIR, LOC108159526|XP_017148382.1|DMIR
OG0007947	LOC108110672|XP_017075280.1|DEUG	LOC108163729|XP_017154675.1|DMIR
OG0007948	LOC108105174|XP_017067111.1|DEUG	LOC108162742|XP_033249261.1|DMIR
OG0007949	LOC108103284|XP_017064184.1|DEUG	LOC108161655|XP_017151447.1|DMIR
OG0007950	LOC108115422|XP_017082347.1|DEUG	LOC108161478|XP_017151236.1|DMIR
OG0007951	LOC108102634|XP_017063241.1|DEUG	LOC108162917|XP_017153386.1|DMIR
OG0007952	LOC108102627|XP_017063229.1|DEUG	LOC108163728|XP_017154674.1|DMIR
OG0007954	LOC108107152|XP_017070050.1|DEUG	LOC108163652|XP_017154560.1|DMIR
OG0007955	LOC108110479|XP_017075043.1|DEUG	LOC108162049|XP_017152067.1|DMIR
OG0007956	LOC108114850|XP_017081485.1|DEUG	LOC108162516|XP_017152786.1|DMIR
OG0007957	LOC108111186|XP_017076060.1|DEUG	LOC108164177|XP_017155282.1|DMIR
OG0007958	LOC108102962|XP_017063748.1|DEUG	LOC108154480|XP_017140273.1|DMIR
OG0007959	LOC108105657|XP_017067834.1|DEUG	LOC108161372|XP_017151108.1|DMIR
OG0007960	LOC108110824|XP_017075548.1|DEUG	LOC108163979|XP_017155029.1|DMIR
OG0007961	LOC108113799|XP_017079996.1|DEUG	LOC108157302|XP_017144792.1|DMIR
OG0007962	LOC108105468|XP_017067556.1|DEUG	LOC108155758|XP_017142293.1|DMIR
OG0007963	LOC108110886|XP_017075632.1|DEUG	LOC108162542|XP_017152813.1|DMIR
OG0007964	LOC108106998|XP_017069827.1|DEUG	LOC108162685|XP_017153022.1|DMIR
OG0007965	LOC108113454|XP_017079519.1|DEUG	LOC108162778|XP_017153163.1|DMIR
OG0007966	LOC108111065|XP_017075887.1|DEUG	LOC108162012|XP_017151992.1|DMIR
OG0007967	LOC108115500|XP_017082479.1|DEUG	LOC108162555|XP_017152837.2|DMIR
OG0007968	LOC108110991|XP_017075792.1|DEUG	LOC108161526|XP_017151293.1|DMIR
OG0007969	LOC108110900|XP_017075648.1|DEUG	LOC108163554|XP_017154406.2|DMIR
OG0007970	LOC108113166|XP_017079170.1|DEUG	LOC108158612|XP_017146577.1|DMIR, LOC117194136|XP_033254685.1|DMIR
OG0007971	LOC108111874|XP_017076991.1|DEUG	LOC108161463|XP_017151220.1|DMIR
OG0007972	LOC108106292|XP_017068750.1|DEUG	LOC108158262|XP_017145987.1|DMIR, LOC117191323|XP_033252114.1|DMIR
OG0007973	LOC108104152|XP_017065542.1|DEUG	LOC108162679|XP_017153012.1|DMIR
OG0007974	LOC108103902|XP_017065134.1|DEUG	LOC108165060|XP_017156599.1|DMIR
OG0007975	LOC108115315|XP_017082209.1|DEUG	LOC108155832|XP_017142431.1|DMIR
OG0007976	LOC108118097|XP_017086139.1|DEUG	LOC108152522|XP_017137412.2|DMIR
