Orthogroup	DEUG.longest_only	DBUS.longest_only
OG0007296	LOC108115978|XP_017083119.1|DEUG	LOC108604024|XP_017848757.1|DBUS
OG0007297	LOC108106563|XP_017069261.1|DEUG	LOC108601806|XP_017845231.1|DBUS
OG0007298	LOC108115306|XP_017082193.1|DEUG	LOC108603646|XP_017848099.1|DBUS
OG0007299	LOC108108344|XP_017071870.1|DEUG	LOC108601601|XP_033150040.1|DBUS
OG0007300	LOC108111529|XP_017076538.1|DEUG	LOC108601661|XP_017845051.1|DBUS
OG0007301	LOC108115297|XP_017082178.1|DEUG	LOC108603425|XP_017847720.1|DBUS
OG0007302	LOC108115330|XP_017082232.1|DEUG	LOC108603280|XP_017847430.1|DBUS
OG0007303	LOC108111838|XP_017076931.1|DEUG	LOC108606067|XP_017851401.1|DBUS
OG0007304	LOC108105880|XP_017068145.1|DEUG	LOC108607568|XP_017853948.1|DBUS
OG0007305	LOC108108630|XP_017072219.1|DEUG	LOC108599107|XP_017841387.1|DBUS
OG0007306	LOC108108629|XP_017072218.1|DEUG	LOC108598997|XP_017841263.2|DBUS
OG0007307	LOC108116251|XP_017083530.1|DEUG	LOC108604262|XP_017849146.1|DBUS
OG0007308	LOC108115784|XP_017082846.1|DEUG	LOC108601276|XP_017844665.1|DBUS
OG0007309	LOC108113620|XP_017079771.1|DEUG	LOC108604476|XP_017849451.1|DBUS
OG0007310	LOC108116675|XP_017084162.1|DEUG	LOC108604431|XP_017849392.1|DBUS
OG0007311	LOC108116644|XP_017084115.1|DEUG	LOC108603693|XP_017848205.1|DBUS
OG0007312	LOC108113212|XP_017079236.1|DEUG	LOC108597552|XP_017839649.1|DBUS
OG0007313	LOC108103462|XP_017064445.1|DEUG	LOC108606744|XP_017852631.1|DBUS
OG0007314	LOC108103636|XP_017064674.1|DEUG	LOC108605589|XP_017850848.1|DBUS
OG0007315	LOC108117604|XP_017085614.1|DEUG	LOC108605395|XP_017850554.2|DBUS
OG0007316	LOC108117285|XP_017085128.1|DEUG	LOC108601539|XP_017844927.1|DBUS
OG0007317	LOC108115373|XP_017082296.1|DEUG	LOC108604308|XP_017849217.1|DBUS
OG0007318	LOC108115372|XP_017082291.1|DEUG	LOC108604306|XP_017849213.1|DBUS
OG0007319	LOC108108174|XP_017071605.1|DEUG	LOC108598149|XP_017840254.2|DBUS
OG0007320	LOC108117485|XP_017085446.1|DEUG	LOC108597192|XP_017839114.1|DBUS
OG0007321	LOC108103302|XP_017064212.1|DEUG	LOC108605422|XP_017850586.1|DBUS
OG0007322	LOC108105532|XP_017067650.1|DEUG	LOC108607156|XP_017853292.1|DBUS
OG0007323	LOC108105481|XP_017067587.1|DEUG	LOC108605919|XP_017851226.1|DBUS
OG0007324	LOC108115335|XP_017082238.1|DEUG	LOC108603811|XP_017848403.1|DBUS
OG0007325	LOC108115624|XP_017082660.1|DEUG	LOC108602854|XP_017846617.1|DBUS
OG0007326	LOC108115353|XP_017082263.1|DEUG	LOC108603810|XP_017848402.1|DBUS
OG0007327	LOC108107743|XP_017070894.1|DEUG	LOC108600768|XP_017844018.1|DBUS
OG0007328	LOC108105628|XP_017067802.1|DEUG	LOC108602052|XP_017845554.1|DBUS
OG0007329	LOC108113781|XP_017079973.1|DEUG	LOC108602077|XP_017845585.1|DBUS
OG0007330	LOC108117479|XP_017085407.1|DEUG	LOC108605556|XP_017850808.1|DBUS
OG0007331	LOC108105430|XP_017067489.1|DEUG	LOC108606601|XP_017852348.1|DBUS
OG0007332	LOC108117694|XP_017085718.1|DEUG	LOC108606315|XP_017851809.1|DBUS
OG0007333	LOC108111489|XP_017076464.1|DEUG	LOC108603533|XP_017847920.1|DBUS
OG0007334	LOC108111113|XP_017075950.1|DEUG	LOC108601495|XP_017844882.1|DBUS
OG0007335	LOC108117368|XP_017085240.1|DEUG	LOC108600772|XP_017844025.2|DBUS
OG0007336	LOC108103944|XP_017065193.1|DEUG	LOC108607214|XP_017853371.1|DBUS
OG0007337	LOC108108635|XP_017072225.1|DEUG	LOC108599589|XP_017842023.2|DBUS
OG0007338	LOC108108209|XP_017071659.1|DEUG	LOC108599529|XP_017841893.1|DBUS
OG0007339	LOC108108332|XP_017071850.1|DEUG	LOC108604145|XP_017848944.1|DBUS
OG0007340	LOC108105247|XP_017067210.1|DEUG	LOC108603081|XP_033149985.1|DBUS
OG0007341	LOC108115340|XP_017082245.1|DEUG	LOC108603681|XP_017848173.1|DBUS
OG0007342	LOC108116100|XP_017083310.1|DEUG	LOC108602299|XP_017845868.1|DBUS
OG0007343	LOC108117516|XP_017085501.1|DEUG	LOC108602124|XP_017845641.1|DBUS
OG0007344	LOC108111155|XP_017076018.1|DEUG	LOC108594242|XP_017834845.1|DBUS
OG0007345	LOC108117510|XP_017085487.1|DEUG	LOC108602125|XP_017845642.2|DBUS
OG0007346	LOC108107793|XP_017070993.1|DEUG	LOC108599255|XP_017841541.1|DBUS
OG0007347	LOC108104338|XP_017065815.1|DEUG	LOC108606250|XP_017851684.1|DBUS
OG0007348	LOC108104332|XP_017065808.1|DEUG	LOC108606248|XP_017851682.1|DBUS
OG0007349	LOC108104325|XP_017065798.1|DEUG	LOC108606242|XP_017851675.1|DBUS
OG0007350	LOC108103697|XP_017064782.1|DEUG	LOC108605917|XP_017851222.1|DBUS
OG0007351	LOC108106006|XP_017068339.1|DEUG	LOC108600606|XP_017843772.1|DBUS
OG0007352	LOC108113359|XP_017079412.1|DEUG	LOC108596436|XP_017837657.1|DBUS
OG0007353	LOC108115002|XP_017081732.1|DEUG	LOC108604098|XP_017848869.1|DBUS
OG0007354	LOC108117315|XP_017085176.1|DEUG	LOC108602422|XP_017846025.1|DBUS
OG0007355	LOC108115313|XP_017082203.1|DEUG	LOC108603418|XP_017847704.1|DBUS
OG0007356	LOC108104526|XP_017066147.1|DEUG	LOC108597768|XP_017839970.1|DBUS
OG0007357	LOC108116134|XP_017083349.1|DEUG	LOC108603360|XP_033150078.1|DBUS
OG0007358	LOC108116418|XP_017083794.1|DEUG	LOC108603350|XP_017847572.1|DBUS
OG0007359	LOC108115837|XP_017082922.1|DEUG	LOC108603162|XP_017847206.1|DBUS
OG0007360	LOC108116166|XP_017083391.1|DEUG	LOC108603107|XP_017847101.1|DBUS
OG0007361	LOC108105431|XP_017067491.1|DEUG	LOC108606618|XP_017852382.1|DBUS
OG0007362	LOC108107021|XP_017069857.1|DEUG	LOC108602581|XP_017846244.2|DBUS
OG0007363	LOC108104168|XP_017065562.1|DEUG	LOC108605704|XP_017850985.1|DBUS
OG0007364	LOC108103528|XP_017064530.1|DEUG	LOC108606304|XP_017851783.1|DBUS
OG0007365	LOC108103549|XP_017064566.1|DEUG	LOC108605687|XP_017850967.1|DBUS
OG0007366	LOC108117329|XP_017085193.1|DEUG	LOC108601900|XP_017845366.1|DBUS
OG0007367	LOC108108124|XP_017071534.1|DEUG	LOC108598116|XP_033149388.1|DBUS
OG0007368	LOC108110245|XP_017074721.1|DEUG	LOC108604362|XP_017849292.1|DBUS
OG0007369	LOC108111557|XP_017076567.1|DEUG	LOC108602858|XP_033149838.1|DBUS
OG0007370	LOC108109004|XP_017072761.1|DEUG	LOC108597504|XP_017839578.1|DBUS
OG0007371	LOC108115953|XP_017083079.1|DEUG	LOC108601502|XP_017844890.1|DBUS
OG0007372	LOC108108315|XP_017071829.1|DEUG	LOC108602414|XP_017846016.1|DBUS
OG0007373	LOC108110078|XP_017074455.1|DEUG	LOC108607084|XP_017853195.1|DBUS
OG0007374	LOC108103136|XP_017063996.1|DEUG	LOC108605684|XP_017850965.1|DBUS
OG0007375	LOC108116740|XP_017084251.1|DEUG	LOC108607120|XP_017853242.1|DBUS
OG0007376	LOC108104337|XP_017065812.1|DEUG	LOC108607090|XP_017853204.1|DBUS
OG0007377	LOC108103820|XP_017064996.1|DEUG	LOC108605964|XP_017851273.1|DBUS
OG0007378	LOC108105040|XP_017066929.1|DEUG	LOC108605110|XP_017850161.2|DBUS
OG0007379	LOC108110047|XP_017074412.1|DEUG	LOC108607228|XP_017853394.1|DBUS
OG0007380	LOC108118542|XP_017086784.1|DEUG	LOC108606935|XP_017852974.1|DBUS
OG0007381	LOC108110049|XP_017074414.1|DEUG	LOC108607195|XP_017853345.1|DBUS
OG0007382	LOC108103651|XP_017064697.1|DEUG	LOC108605215|XP_017850313.1|DBUS
OG0007383	LOC108105423|XP_017067482.1|DEUG	LOC108606207|XP_017851560.1|DBUS
OG0007384	LOC108103643|XP_017064685.1|DEUG	LOC108605673|XP_017850954.1|DBUS
OG0007385	LOC108102419|XP_017062881.1|DEUG	LOC117134903|XP_033150227.1|DBUS
OG0007386	LOC108103718|XP_017064803.1|DEUG	LOC108605775|XP_017851067.1|DBUS
OG0007387	LOC108115193|XP_017082002.1|DEUG	LOC108605821|XP_017851116.1|DBUS
OG0007388	LOC108115204|XP_017082020.1|DEUG	LOC108606615|XP_017852375.1|DBUS
OG0007389	LOC108114841|XP_017081475.1|DEUG	LOC108607441|XP_017853761.1|DBUS
OG0007390	LOC108103634|XP_017064672.1|DEUG	LOC108606841|XP_017852821.1|DBUS
OG0007391	LOC108113759|XP_017079944.1|DEUG	LOC108604650|XP_017849689.1|DBUS
OG0007392	LOC108105444|XP_017067517.1|DEUG	LOC108606471|XP_017852088.1|DBUS
OG0007393	LOC108116662|XP_017084142.1|DEUG	LOC108603375|XP_033150068.1|DBUS
OG0007394	LOC108104372|XP_017065874.1|DEUG	LOC108606398|XP_017851966.1|DBUS
OG0007395	LOC108109670|XP_017073737.1|DEUG	LOC108606320|XP_017851818.1|DBUS
OG0007396	LOC108115309|XP_017082200.1|DEUG	LOC108603830|XP_017848456.1|DBUS
OG0007397	LOC108111152|XP_017076010.1|DEUG	LOC108607858|XP_033150561.1|DBUS
OG0007398	LOC108112801|XP_017078576.1|DEUG	LOC108595051|XP_017835682.1|DBUS
OG0007399	LOC108116751|XP_017084262.1|DEUG	LOC108607165|XP_017853305.2|DBUS
OG0007400	LOC108104367|XP_017065867.1|DEUG	LOC108605307|XP_017850466.1|DBUS
OG0007401	LOC108109685|XP_017073772.1|DEUG	LOC108606348|XP_017851886.1|DBUS
OG0007402	LOC108117187|XP_017084969.1|DEUG	LOC108604287|XP_017849187.1|DBUS
OG0007403	LOC108117204|XP_017085008.1|DEUG	LOC108603001|XP_017846885.1|DBUS
OG0007404	LOC108117158|XP_017084911.1|DEUG	LOC108603536|XP_017847924.1|DBUS
OG0007405	LOC108113751|XP_017079935.1|DEUG	LOC108602864|XP_017846641.1|DBUS
OG0007406	LOC108115163|XP_017081966.1|DEUG	LOC108603621|XP_017848066.1|DBUS
OG0007407	LOC108102492|XP_017062996.1|DEUG	LOC108607820|XP_017854357.2|DBUS
OG0007408	LOC108108518|XP_017072076.1|DEUG	LOC108600612|XP_017843779.1|DBUS
OG0007409	LOC108102628|XP_017063230.1|DEUG	LOC108608516|XP_017855407.2|DBUS
OG0007410	LOC108102916|XP_017063656.1|DEUG	LOC108607184|XP_017853329.1|DBUS
OG0007411	LOC108103300|XP_017064211.1|DEUG	LOC108606734|XP_017852616.1|DBUS
OG0007412	LOC108117722|XP_017085770.1|DEUG	LOC108605632|XP_017850904.1|DBUS
OG0007413	LOC108104805|XP_017066576.1|DEUG	LOC108596415|XP_017837619.1|DBUS
OG0007414	LOC108105460|XP_017067549.1|DEUG	LOC108605873|XP_017851176.1|DBUS
OG0007415	LOC108103940|XP_017065187.1|DEUG	LOC108605108|XP_017850160.1|DBUS
OG0007416	LOC108103830|XP_017065005.1|DEUG	LOC108605069|XP_033150486.1|DBUS
OG0007417	LOC108110318|XP_017074821.1|DEUG	LOC108605647|XP_017850919.1|DBUS
OG0007418	LOC108112573|XP_017078079.1|DEUG	LOC108597474|XP_017839537.1|DBUS
OG0007419	LOC108111674|XP_017076699.1|DEUG	LOC108603672|XP_017848159.1|DBUS
OG0007420	LOC108112548|XP_017077973.1|DEUG	LOC108597391|XP_017839416.1|DBUS
OG0007421	LOC108102450|XP_017062942.1|DEUG	LOC108606721|XP_033150235.1|DBUS
OG0007422	LOC108105527|XP_017067645.1|DEUG	LOC108605594|XP_017850857.1|DBUS
OG0007423	LOC108105047|XP_017066941.1|DEUG	LOC108605476|XP_017850654.1|DBUS
OG0007424	LOC108114306|XP_017080699.1|DEUG	LOC108598461|XP_017840595.1|DBUS
OG0007425	LOC108108783|XP_017072444.1|DEUG	LOC108599725|XP_017842213.1|DBUS
OG0007426	LOC108118076|XP_017086107.1|DEUG	LOC108607019|XP_017853093.1|DBUS
OG0007427	LOC108105365|XP_017067380.1|DEUG	LOC108605720|XP_017851002.1|DBUS
OG0007428	LOC108105343|XP_017067329.1|DEUG	LOC108606427|XP_033150435.1|DBUS
OG0007429	LOC108109173|XP_017073087.1|DEUG	LOC108594706|XP_017835335.1|DBUS
OG0007430	LOC108104620|XP_017066282.1|DEUG	LOC108599038|XP_017841307.1|DBUS
OG0007431	LOC108102671|XP_017063301.1|DEUG	LOC108596670|XP_017838170.1|DBUS
OG0007432	LOC108116790|XP_017084328.1|DEUG	LOC108599106|XP_017841386.2|DBUS
OG0007433	LOC108117412|XP_017085309.1|DEUG	LOC108605014|XP_017850070.1|DBUS
OG0007434	LOC108114296|XP_017080687.1|DEUG	LOC108601125|XP_017844535.1|DBUS
OG0007435	LOC108114542|XP_017081074.1|DEUG	LOC108600551|XP_017843699.1|DBUS
OG0007436	LOC108114628|XP_017081184.1|DEUG	LOC108600763|XP_017844013.1|DBUS
OG0007437	LOC108105997|XP_017068324.1|DEUG	LOC108601066|XP_017844446.1|DBUS
OG0007438	LOC108114334|XP_017080747.1|DEUG	LOC108598140|XP_033149615.1|DBUS
OG0007439	LOC108117123|XP_017084843.1|DEUG	LOC108606081|XP_017851417.1|DBUS
OG0007440	LOC108102409|XP_017062859.1|DEUG	LOC108605415|XP_033150420.1|DBUS
OG0007441	LOC108113118|XP_017079107.1|DEUG	LOC108595732|XP_017836504.1|DBUS
OG0007442	LOC108105293|XP_017067274.1|DEUG	LOC108604777|XP_017849863.1|DBUS
OG0007443	LOC108109139|XP_017073025.1|DEUG	LOC108596964|XP_017838700.1|DBUS
OG0007444	LOC108106498|XP_017069080.1|DEUG	LOC108595277|XP_017835979.1|DBUS
OG0007445	LOC108106497|XP_017069078.1|DEUG	LOC108595276|XP_017835978.1|DBUS
OG0007446	LOC108105687|XP_017067885.1|DEUG	LOC108600306|XP_017843287.1|DBUS
OG0007447	LOC108105714|XP_017067918.1|DEUG	LOC108601280|XP_017844672.1|DBUS
OG0007448	LOC108112770|XP_017078522.1|DEUG	LOC108596155|XP_017837147.1|DBUS
OG0007449	LOC108113994|XP_017080228.1|DEUG	LOC108599830|XP_017842428.1|DBUS
OG0007450	LOC108115497|XP_017082472.1|DEUG	LOC108607466|XP_017853792.1|DBUS
OG0007451	LOC108117351|XP_017085215.1|DEUG	LOC108601001|XP_017844355.2|DBUS
OG0007452	LOC108117341|XP_017085204.1|DEUG	LOC108599503|XP_017841858.2|DBUS
OG0007453	LOC108114646|XP_017081206.1|DEUG	LOC108600908|XP_017844226.1|DBUS
OG0007454	LOC108118208|XP_017086264.1|DEUG	LOC108599621|XP_017842069.1|DBUS
OG0007455	LOC108109237|XP_017073199.1|DEUG	LOC108595729|XP_017836500.1|DBUS
OG0007456	LOC108117405|XP_017085304.1|DEUG	LOC108606801|XP_017852759.1|DBUS
OG0007457	LOC108102838|XP_017063520.1|DEUG	LOC108600801|XP_017844073.1|DBUS
OG0007458	LOC108115299|XP_017082187.1|DEUG	LOC108594363|XP_017835012.1|DBUS
OG0007459	LOC108115609|XP_017082630.1|DEUG	LOC108602911|XP_033149860.1|DBUS
OG0007460	LOC108112684|XP_017078365.1|DEUG	LOC108597057|XP_017838867.1|DBUS
OG0007461	LOC108114484|XP_017080991.1|DEUG	LOC108599439|XP_017841753.2|DBUS
OG0007462	LOC108108223|XP_017071680.1|DEUG	LOC108599446|XP_017841766.1|DBUS
OG0007463	LOC108107591|XP_017070643.1|DEUG	LOC108599441|XP_017841760.2|DBUS
OG0007464	LOC108114330|XP_017080744.1|DEUG	LOC108599440|XP_017841754.1|DBUS
OG0007465	LOC108113870|XP_017080073.1|DEUG	LOC108599040|XP_017841308.2|DBUS
OG0007466	LOC108106339|XP_017068805.1|DEUG	LOC108597025|XP_017838796.1|DBUS
OG0007467	LOC108114916|XP_017081592.1|DEUG	LOC108597730|XP_017839914.1|DBUS
OG0007468	LOC108112615|XP_017078195.1|DEUG	LOC108596201|XP_017837206.1|DBUS
OG0007469	LOC108108637|XP_017072227.1|DEUG	LOC108601159|XP_033149365.1|DBUS
OG0007470	LOC108107125|XP_017070007.1|DEUG	LOC108606807|XP_017852769.1|DBUS
OG0007471	LOC108112945|XP_017078833.1|DEUG	LOC108595044|XP_017835674.1|DBUS
OG0007472	LOC108102965|XP_017063754.1|DEUG	LOC108605831|XP_017851126.1|DBUS
OG0007473	LOC108113939|XP_017080136.1|DEUG	LOC108599671|XP_017842145.1|DBUS
OG0007474	LOC108112771|XP_017078524.1|DEUG	LOC108595257|XP_017835953.1|DBUS
OG0007475	LOC108114457|XP_017080947.1|DEUG	LOC108597978|XP_033149580.1|DBUS
OG0007476	LOC108103932|XP_017065177.1|DEUG	LOC108607108|XP_017853224.1|DBUS
OG0007477	LOC108103890|XP_017065109.1|DEUG	LOC108606588|XP_017852307.1|DBUS
OG0007478	LOC108111063|XP_017075881.1|DEUG	LOC108598005|XP_017840113.1|DBUS
OG0007479	LOC108104388|XP_017065914.1|DEUG	LOC108605574|XP_017850833.1|DBUS
OG0007481	LOC108107576|XP_017070626.1|DEUG	LOC108599460|XP_017841784.2|DBUS
OG0007482	LOC108106108|XP_017068474.1|DEUG	LOC108607546|XP_017853921.1|DBUS
OG0007483	LOC108104790|XP_017066539.1|DEUG	LOC108595149|XP_017835804.1|DBUS
OG0007484	LOC108103924|XP_017065165.1|DEUG	LOC108605587|XP_017850846.1|DBUS
OG0007485	LOC108102425|XP_017062892.1|DEUG	LOC108605943|XP_017851252.1|DBUS
OG0007486	LOC108105085|XP_017067003.1|DEUG	LOC117134961|XP_033150501.1|DBUS
OG0007487	LOC108102381|XP_017062803.1|DEUG	LOC108607336|XP_017853508.1|DBUS
OG0007488	LOC108114582|XP_017081126.1|DEUG	LOC108600775|XP_017844032.1|DBUS
OG0007489	LOC108108333|XP_017071851.1|DEUG	LOC108604146|XP_017848945.1|DBUS
OG0007490	LOC108110088|XP_017074470.1|DEUG	LOC108605297|XP_017850445.1|DBUS
OG0007491	LOC108109738|XP_017073879.1|DEUG	LOC108607072|XP_017853180.1|DBUS
OG0007492	LOC108113131|XP_017079124.1|DEUG	LOC108597430|XP_017839476.1|DBUS
OG0007493	LOC108104941|XP_017066793.1|DEUG	LOC108605386|XP_017850545.1|DBUS
OG0007494	LOC108110802|XP_017075522.1|DEUG	LOC108605997|XP_017851312.1|DBUS
OG0007495	LOC108106046|XP_017068388.1|DEUG	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS
OG0007496	LOC108107566|XP_017070615.1|DEUG	LOC108600878|XP_017844183.1|DBUS
OG0007497	LOC108114575|XP_017081116.1|DEUG	LOC108600495|XP_017843618.1|DBUS
OG0007498	LOC108106003|XP_017068329.1|DEUG	LOC108600431|XP_017843492.2|DBUS
OG0007499	LOC108108757|XP_017072407.1|DEUG	LOC108600323|XP_017843319.2|DBUS
OG0007500	LOC108108758|XP_017072408.1|DEUG	LOC108598680|XP_017840892.1|DBUS
OG0007501	LOC108116758|XP_017084266.1|DEUG	LOC108600933|XP_017844259.2|DBUS
OG0007502	LOC108116989|XP_017084643.1|DEUG	LOC108595207|XP_017835884.1|DBUS
OG0007503	LOC108102672|XP_017063302.1|DEUG	LOC108594308|XP_017834942.1|DBUS
OG0007504	LOC108114505|XP_017081013.1|DEUG	LOC108600955|XP_017844291.1|DBUS
OG0007505	LOC108104283|XP_017065742.1|DEUG	LOC108600737|XP_017843971.1|DBUS
OG0007506	LOC108104303|XP_017065767.1|DEUG	LOC108598860|XP_017841107.1|DBUS
OG0007507	LOC108104110|XP_017065499.1|DEUG	LOC108608031|XP_017854697.1|DBUS
OG0007508	LOC108110788|XP_017075497.1|DEUG	LOC108608425|XP_017855281.1|DBUS
OG0007510	LOC108104563|XP_017066195.1|DEUG	LOC108597302|XP_017839270.1|DBUS
OG0007511	LOC108110887|XP_017075633.1|DEUG	LOC108607601|XP_017853994.2|DBUS
OG0007512	LOC108117126|XP_017084847.1|DEUG	LOC108603932|XP_017848616.1|DBUS
OG0007513	LOC108111172|XP_017076040.1|DEUG	LOC108598713|XP_017840935.1|DBUS
OG0007514	LOC108113841|XP_017080044.1|DEUG	LOC108599852|XP_033149678.1|DBUS
OG0007515	LOC108106856|XP_017069588.1|DEUG	LOC108600379|XP_017843412.1|DBUS
OG0007516	LOC108115493|XP_017082467.1|DEUG	LOC108607458|XP_017853783.2|DBUS
OG0007517	LOC108114532|XP_017081058.1|DEUG	LOC108599973|XP_017842731.1|DBUS
OG0007518	LOC108107397|XP_017070406.1|DEUG	LOC108596588|XP_017838004.1|DBUS
OG0007519	LOC108109222|XP_017073179.1|DEUG	LOC108597693|XP_017839858.1|DBUS
OG0007520	LOC108110021|XP_017074353.1|DEUG	LOC108605654|XP_017850929.1|DBUS
OG0007521	LOC108103998|XP_017065276.1|DEUG	LOC108605660|XP_017850935.1|DBUS
OG0007522	LOC108105011|XP_017066881.1|DEUG	LOC108605909|XP_017851214.1|DBUS
OG0007523	LOC108106707|XP_017069427.1|DEUG	LOC108597402|XP_033150926.1|DBUS
OG0007524	LOC108102629|XP_017063231.1|DEUG	LOC108608517|XP_017855409.1|DBUS
OG0007525	LOC108105888|XP_017068160.1|DEUG	LOC108608409|XP_017855256.1|DBUS
OG0007526	LOC108105555|XP_017067684.1|DEUG	LOC108601645|XP_017845033.1|DBUS
OG0007527	LOC108114620|XP_017081175.1|DEUG	LOC108601141|XP_017844557.1|DBUS
OG0007528	LOC108110345|XP_017074864.1|DEUG	LOC108596237|XP_017837265.2|DBUS
OG0007529	LOC108106806|XP_017069542.1|DEUG	LOC108595268|XP_017835970.1|DBUS
OG0007530	LOC108113771|XP_017079958.1|DEUG	LOC117134677|XP_033149016.1|DBUS
OG0007531	LOC108111619|XP_017076639.1|DEUG	LOC108595800|XP_017836580.1|DBUS
OG0007532	LOC108107470|XP_017070506.1|DEUG	LOC108597769|XP_017839971.1|DBUS
OG0007533	LOC108108711|XP_017072331.1|DEUG	LOC108600048|XP_017842882.1|DBUS
OG0007534	LOC108106020|XP_017068359.1|DEUG	LOC108598838|XP_017841081.1|DBUS
OG0007535	LOC108113842|XP_017080041.1|DEUG	LOC108599015|XP_017841283.2|DBUS
OG0007536	LOC108116397|XP_017083756.1|DEUG	LOC108603539|XP_017847940.1|DBUS
OG0007537	LOC108105974|XP_017068269.1|DEUG	LOC108600229|XP_033149772.1|DBUS
OG0007538	LOC108105983|XP_017068301.1|DEUG	LOC108600432|XP_033149314.1|DBUS
OG0007539	LOC108103517|XP_017064517.1|DEUG	LOC108595435|XP_033150825.1|DBUS
OG0007540	LOC108105209|XP_017067152.1|DEUG	LOC108603235|XP_017847343.1|DBUS
OG0007541	LOC108106727|XP_017069452.1|DEUG	LOC108595060|XP_017835694.1|DBUS
OG0007542	LOC108111992|XP_017077211.1|DEUG	LOC108595081|XP_017835721.1|DBUS
OG0007543	LOC108108791|XP_017072459.1|DEUG	LOC108607368|XP_017853572.1|DBUS
OG0007544	LOC108107804|XP_017071022.1|DEUG	LOC108598429|XP_017840546.1|DBUS
OG0007545	LOC108114865|XP_017081508.1|DEUG	LOC108597169|XP_017839076.1|DBUS
OG0007546	LOC108113613|XP_017079762.1|DEUG	LOC108602221|XP_017845757.1|DBUS
OG0007547	LOC108112666|XP_017078292.1|DEUG	LOC108596290|XP_017837368.1|DBUS
OG0007548	LOC108102820|XP_017063491.1|DEUG	LOC108600580|XP_017843737.1|DBUS
OG0007549	LOC108108684|XP_017072276.1|DEUG	LOC108599122|XP_017841399.1|DBUS
OG0007550	LOC108104011|XP_017065326.1|DEUG	LOC108600628|XP_017843803.1|DBUS
OG0007551	LOC108109166|XP_017073078.1|DEUG	LOC108595098|XP_017835738.2|DBUS
OG0007552	LOC108110491|XP_017075058.1|DEUG	LOC108602428|XP_017846038.1|DBUS
OG0007553	LOC108110544|XP_017075122.1|DEUG	LOC108608126|XP_017854845.1|DBUS
OG0007554	LOC108114450|XP_017080939.1|DEUG	LOC108599182|XP_017841463.1|DBUS
OG0007555	LOC108112471|XP_017077816.1|DEUG	LOC108596196|XP_017837199.1|DBUS
OG0007556	LOC108107492|XP_017070528.1|DEUG	LOC108596589|XP_017838005.1|DBUS
OG0007557	LOC108107396|XP_017070404.1|DEUG	LOC108597423|XP_017839465.1|DBUS
OG0007558	LOC108106492|XP_017069061.1|DEUG	LOC108595101|XP_033148900.1|DBUS
OG0007559	LOC108111157|XP_017076016.1|DEUG	LOC108602856|XP_017846624.1|DBUS
OG0007560	LOC108114525|XP_017081045.1|DEUG	LOC108598319|XP_017840424.1|DBUS
OG0007561	LOC108108609|XP_017072196.1|DEUG	LOC108601000|XP_033149497.1|DBUS
OG0007562	LOC108114378|XP_017080820.1|DEUG	LOC108598578|XP_017840756.2|DBUS
OG0007563	LOC108108634|XP_017072224.1|DEUG	LOC108601040|XP_017844415.1|DBUS
OG0007564	LOC108114572|XP_017081112.1|DEUG	LOC108601143|XP_017844560.1|DBUS
OG0007565	LOC108113746|XP_017079928.1|DEUG	LOC108604506|XP_017849494.1|DBUS
OG0007566	LOC108106470|XP_017069032.1|DEUG	LOC108597565|XP_017839663.1|DBUS
OG0007567	LOC108116016|XP_017083190.1|DEUG	LOC108604191|XP_017849031.1|DBUS
OG0007568	LOC108111966|XP_017077160.1|DEUG	LOC108596593|XP_017838011.1|DBUS
OG0007569	LOC108109195|XP_017073117.1|DEUG	LOC108597219|XP_017839149.1|DBUS
OG0007570	LOC108111964|XP_017077156.1|DEUG	LOC108597567|XP_017839667.1|DBUS
OG0007571	LOC108111965|XP_017077157.1|DEUG	LOC108596592|XP_017838010.1|DBUS
OG0007572	LOC108115496|XP_017082471.1|DEUG	LOC108595330|XP_017836039.1|DBUS
OG0007573	LOC108113047|XP_017078966.1|DEUG	LOC108595978|XP_017836754.1|DBUS
OG0007574	LOC108107357|XP_017070346.1|DEUG	LOC108597172|XP_017839075.1|DBUS
OG0007575	LOC108112937|XP_017078819.1|DEUG	LOC108597311|XP_017839285.1|DBUS
OG0007576	LOC108117593|XP_017085586.1|DEUG	LOC108606750|XP_033150503.1|DBUS
OG0007577	LOC108117159|XP_017084921.1|DEUG	LOC108605928|XP_017851237.1|DBUS
OG0007579	LOC108104588|XP_017066240.1|DEUG	LOC108596219|XP_017837236.1|DBUS
OG0007580	LOC108118206|XP_017086262.1|DEUG	LOC108598638|XP_017840832.2|DBUS
OG0007581	LOC108118443|XP_017086640.1|DEUG	LOC108607839|XP_017854392.2|DBUS
OG0007582	LOC108113769|XP_017079956.1|DEUG	LOC108601894|XP_017845357.1|DBUS
OG0007583	LOC108113201|XP_017079221.1|DEUG	LOC108595657|XP_017836423.1|DBUS
OG0007584	LOC108105027|XP_017066913.1|DEUG	LOC117134953|XP_033150467.1|DBUS
OG0007585	LOC108108152|XP_017071571.1|DEUG	LOC108599452|XP_017841774.2|DBUS
OG0007586	LOC108105869|XP_017068134.1|DEUG	LOC108607580|XP_017853965.1|DBUS
OG0007587	LOC108109094|XP_017072965.1|DEUG	LOC108597394|XP_017839419.1|DBUS
OG0007588	LOC108115189|XP_017081998.1|DEUG	LOC108607955|XP_017854572.2|DBUS
