Orthogroup	DEUG.longest_only	DSAN.longest_only
OG0007870	LOC108114147|XP_017080421.1|DEUG	LOC120449540|XP_039487996.1|DSAN
OG0007871	LOC108110097|XP_017074481.1|DEUG	LOC120457225|XP_039500533.1|DSAN
OG0007872	LOC108102737|XP_017063374.1|DEUG	LOC120449104|XP_039487347.1|DSAN
OG0007873	LOC108102746|XP_017063386.1|DEUG	LOC120450276|XP_039489126.1|DSAN
OG0007874	LOC108104429|XP_017065973.1|DEUG	LOC120455578|XP_039497883.1|DSAN
OG0007875	LOC108112166|XP_017077428.1|DEUG	LOC120444697|XP_039480497.1|DSAN
OG0007876	LOC108103273|XP_017064174.1|DEUG	LOC120456706|XP_039499613.1|DSAN
OG0007877	LOC108110022|XP_017074355.1|DEUG	LOC120455189|XP_039497061.1|DSAN
OG0007878	LOC108109253|XP_017073225.1|DEUG	LOC120444420|XP_039479984.1|DSAN
OG0007879	LOC108108545|XP_017072108.1|DEUG	LOC120448986|XP_039487187.1|DSAN
OG0007880	LOC108110406|XP_017074963.1|DEUG	LOC120455035|XP_039496803.1|DSAN
OG0007881	LOC108108181|XP_017071614.1|DEUG	LOC120449772|XP_039488345.1|DSAN
OG0007882	LOC108108138|XP_017071552.1|DEUG	LOC120448897|XP_039487047.1|DSAN
OG0007883	LOC108108029|XP_017071386.1|DEUG	LOC120448953|XP_039487136.1|DSAN
OG0007884	LOC108114018|XP_017080253.1|DEUG	LOC120450106|XP_039488835.1|DSAN
OG0007885	LOC108112168|XP_017077432.1|DEUG	LOC120444699|XP_039480502.1|DSAN
OG0007887	LOC108108137|XP_017071551.1|DEUG	LOC120448896|XP_039487046.1|DSAN
OG0007888	LOC108114607|XP_017081158.1|DEUG	LOC120447846|XP_039485387.1|DSAN
OG0007889	LOC108114727|XP_017081324.1|DEUG	LOC120449461|XP_039487867.1|DSAN
OG0007890	LOC108109849|XP_017074096.1|DEUG	LOC120450077|XP_039488798.1|DSAN
OG0007891	LOC108105554|XP_017067682.1|DEUG	LOC120450956|XP_039490177.1|DSAN
OG0007892	LOC108113666|XP_017079831.1|DEUG	LOC120458916|XP_039502699.1|DSAN
OG0007893	LOC108109186|XP_017073108.1|DEUG	LOC120445671|XP_039482154.1|DSAN
OG0007894	LOC108108270|XP_017071716.1|DEUG	LOC120450289|XP_039489142.1|DSAN
OG0007895	LOC108104641|XP_017066305.1|DEUG	LOC120448685|XP_039486757.1|DSAN
OG0007896	LOC108114666|XP_017081233.1|DEUG	LOC120448716|XP_039486820.1|DSAN
OG0007897	LOC108108206|XP_017071652.1|DEUG	LOC120449252|XP_039487564.1|DSAN
OG0007899	LOC108108574|XP_017072154.1|DEUG	LOC120447693|XP_039485156.1|DSAN
OG0007900	LOC108112563|XP_017077999.1|DEUG	LOC120446997|XP_039484234.1|DSAN
OG0007902	LOC108110101|XP_017074483.1|DEUG	LOC120456396|XP_039499158.1|DSAN
OG0007903	LOC108114565|XP_017081104.1|DEUG	LOC120447539|XP_039484917.1|DSAN
OG0007904	LOC108114535|XP_017081062.1|DEUG	LOC120448399|XP_039486323.1|DSAN
OG0007905	LOC108118338|XP_017086461.1|DEUG	LOC120446112|XP_039482844.1|DSAN
OG0007906	LOC108108143|XP_017071559.1|DEUG	LOC120449712|XP_039488262.1|DSAN
OG0007907	LOC108107551|XP_017070593.1|DEUG	LOC120449230|XP_039487536.1|DSAN
OG0007908	LOC108107552|XP_017070596.1|DEUG	LOC120449232|XP_039487538.1|DSAN
OG0007909	LOC108104415|XP_017065959.1|DEUG	LOC120455396|XP_039497467.1|DSAN
OG0007910	LOC108108643|XP_017072233.1|DEUG	LOC120450483|XP_039489464.1|DSAN
OG0007911	LOC108107976|XP_017071309.1|DEUG	LOC120449789|XP_039488367.1|DSAN
OG0007912	LOC108113707|XP_017079878.1|DEUG	LOC120450142|XP_039488904.1|DSAN
OG0007913	LOC108107982|XP_017071314.1|DEUG	LOC120449793|XP_039488371.1|DSAN
OG0007914	LOC108107946|XP_017071266.1|DEUG	LOC120450182|XP_039488981.1|DSAN
OG0007915	LOC108114221|XP_017080563.1|DEUG	LOC120449863|XP_039488457.1|DSAN
OG0007916	LOC108102494|XP_017063000.1|DEUG	LOC120443872|XP_039479180.1|DSAN
OG0007917	LOC108104457|XP_017066009.1|DEUG	LOC120445538|XP_039481945.1|DSAN
OG0007918	LOC108112861|XP_017078676.1|DEUG	LOC120458945|XP_039502739.1|DSAN
OG0007919	LOC108113019|XP_017078933.1|DEUG	LOC120445699|XP_039482190.1|DSAN
OG0007920	LOC108109290|XP_017073273.1|DEUG	LOC120444565|XP_039480255.1|DSAN
OG0007921	LOC108106790|XP_017069524.1|DEUG	LOC120446778|XP_039483858.1|DSAN
OG0007922	LOC108111819|XP_017076912.1|DEUG	LOC120453783|XP_039494565.1|DSAN
OG0007923	LOC108117595|XP_017085597.1|DEUG	LOC120455420|XP_039497503.1|DSAN
OG0007924	LOC108113203|XP_017079223.1|DEUG	LOC120445635|XP_039482103.1|DSAN
OG0007925	LOC108107488|XP_017070523.1|DEUG	LOC120445452|XP_039481831.1|DSAN
OG0007926	LOC108112831|XP_017078626.1|DEUG	LOC120446611|XP_039483590.1|DSAN
OG0007927	LOC108107055|XP_017069907.1|DEUG	LOC120448004|XP_039485655.1|DSAN
OG0007928	LOC108110678|XP_017075290.1|DEUG	LOC120458567|XP_039502200.1|DSAN
OG0007929	LOC108107002|XP_017069832.1|DEUG	LOC120444037|XP_039479477.1|DSAN
OG0007930	LOC108107222|XP_017070128.1|DEUG	LOC120445494|XP_039481875.1|DSAN
OG0007931	LOC108104208|XP_017065677.1|DEUG	LOC120450728|XP_039489757.1|DSAN
OG0007932	LOC108102982|XP_017063781.1|DEUG	LOC120457089|XP_039500206.1|DSAN
OG0007933	LOC108111501|XP_017076502.1|DEUG	LOC120452267|XP_039492330.1|DSAN
OG0007934	LOC108114947|XP_017081621.1|DEUG	LOC120452475|XP_039492649.1|DSAN
OG0007935	LOC108110418|XP_017074975.1|DEUG	LOC120443857|XP_039479153.1|DSAN
OG0007936	LOC108110786|XP_017075495.1|DEUG	LOC120446492|XP_039483436.1|DSAN
OG0007937	LOC108107009|XP_017069842.1|DEUG	LOC120453143|XP_039493637.1|DSAN
OG0007938	LOC108111000|XP_017075798.1|DEUG	LOC120447719|XP_039485193.1|DSAN
OG0007939	LOC108110925|XP_017075693.1|DEUG	LOC120456617|XP_039499477.1|DSAN
OG0007940	LOC108110933|XP_017075705.1|DEUG	LOC120443840|XP_039479133.1|DSAN
OG0007942	LOC108115197|XP_017082007.1|DEUG	LOC120457235|XP_039500550.1|DSAN
OG0007943	LOC108110416|XP_017074973.1|DEUG	LOC120444056|XP_039479497.1|DSAN
OG0007944	LOC108113687|XP_017079856.1|DEUG	LOC120450135|XP_039488896.1|DSAN
OG0007945	LOC108110703|XP_017075335.1|DEUG	LOC120447771|XP_039485260.1|DSAN
OG0007946	LOC108107354|XP_017070342.1|DEUG	LOC120444798|XP_039480680.1|DSAN
OG0007947	LOC108110672|XP_017075280.1|DEUG	LOC120458132|XP_039501608.1|DSAN
OG0007948	LOC108105174|XP_017067111.1|DEUG	LOC120452106|XP_039492119.1|DSAN
OG0007949	LOC108103284|XP_017064184.1|DEUG	LOC120455740|XP_039498096.1|DSAN
OG0007950	LOC108115422|XP_017082347.1|DEUG	LOC120457775|XP_039501206.1|DSAN
OG0007951	LOC108102634|XP_017063241.1|DEUG	LOC120453345|XP_039493952.1|DSAN
OG0007952	LOC108102627|XP_017063229.1|DEUG	LOC120456475|XP_039499275.1|DSAN
OG0007954	LOC108107152|XP_017070050.1|DEUG	LOC120458258|XP_039501781.1|DSAN
OG0007955	LOC108110479|XP_017075043.1|DEUG	LOC120449754|XP_039488334.1|DSAN
OG0007956	LOC108114850|XP_017081485.1|DEUG	LOC120445533|XP_039481933.1|DSAN
OG0007957	LOC108111186|XP_017076060.1|DEUG	LOC120458514|XP_039502119.1|DSAN
OG0007958	LOC108102962|XP_017063748.1|DEUG	LOC120455462|XP_039497617.1|DSAN
OG0007959	LOC108105657|XP_017067834.1|DEUG	LOC120445733|XP_039482238.1|DSAN
OG0007960	LOC108110824|XP_017075548.1|DEUG	LOC120458088|XP_039501539.1|DSAN
OG0007961	LOC108113799|XP_017079996.1|DEUG	LOC120454657|XP_039496094.1|DSAN
OG0007962	LOC108105468|XP_017067556.1|DEUG	LOC120455982|XP_039498471.1|DSAN
OG0007963	LOC108110886|XP_017075632.1|DEUG	LOC120448976|XP_039487174.1|DSAN
OG0007964	LOC108106998|XP_017069827.1|DEUG	LOC120454739|XP_039496196.1|DSAN
OG0007965	LOC108113454|XP_017079519.1|DEUG	LOC120448731|XP_039486843.1|DSAN
OG0007966	LOC108111065|XP_017075887.1|DEUG	LOC120443811|XP_039479085.1|DSAN
OG0007967	LOC108115500|XP_017082479.1|DEUG	LOC120457745|XP_039501178.1|DSAN
OG0007968	LOC108110991|XP_017075792.1|DEUG	LOC120454328|XP_039495470.1|DSAN
OG0007969	LOC108110900|XP_017075648.1|DEUG	LOC120444113|XP_039479577.1|DSAN
OG0007970	LOC108113166|XP_017079170.1|DEUG	LOC120445628|XP_039482089.1|DSAN
OG0007971	LOC108111874|XP_017076991.1|DEUG	LOC120455194|XP_039497070.1|DSAN
OG0007972	LOC108106292|XP_017068750.1|DEUG	LOC120446669|XP_039483676.1|DSAN
OG0007973	LOC108104152|XP_017065542.1|DEUG	LOC120458478|XP_039502072.1|DSAN
OG0007974	LOC108103902|XP_017065134.1|DEUG	LOC120455641|XP_039497965.1|DSAN
OG0007975	LOC108115315|XP_017082209.1|DEUG	LOC120453934|XP_039494813.1|DSAN
OG0007976	LOC108118097|XP_017086139.1|DEUG	LOC120456335|XP_039499039.1|DSAN
OG0007977	LOC108106157|XP_017068555.1|DEUG	LOC120444726|XP_039480589.1|DSAN
OG0007978	LOC108102522|XP_017063048.1|DEUG	LOC120458682|XP_039502353.1|DSAN
OG0007979	LOC108114851|XP_017081486.1|DEUG	LOC120445738|XP_039482246.1|DSAN
OG0007980	LOC108115516|XP_017082504.1|DEUG	LOC120446021|XP_039482710.1|DSAN
OG0007981	LOC108110048|XP_017074413.1|DEUG	LOC120455314|XP_039497298.1|DSAN
OG0007982	LOC108111796|XP_017076879.1|DEUG	LOC120458765|XP_039502511.1|DSAN
OG0007983	LOC108105701|XP_017067900.1|DEUG	LOC120445949|XP_039482568.1|DSAN
OG0007984	LOC108107121|XP_017070002.1|DEUG	LOC120445496|XP_039481877.1|DSAN
OG0007985	LOC108110335|XP_017074855.1|DEUG	LOC120457476|XP_039500962.1|DSAN
OG0007986	LOC108104142|XP_017065532.1|DEUG	LOC120451034|XP_039490299.1|DSAN
OG0007987	LOC108110666|XP_017075272.1|DEUG	LOC120446880|XP_039484027.1|DSAN
OG0007988	LOC108114878|XP_017081525.1|DEUG	LOC120446411|XP_039483291.1|DSAN
OG0007989	LOC108111108|XP_017075942.1|DEUG	LOC120457926|XP_039501367.1|DSAN
OG0007990	LOC108110820|XP_017075544.1|DEUG	LOC120458087|XP_039501538.1|DSAN
OG0007991	LOC108110967|XP_017075755.1|DEUG	LOC120455246|XP_039497175.1|DSAN
OG0007992	LOC108110836|XP_017075565.1|DEUG	LOC120444312|XP_039479793.1|DSAN
OG0007993	LOC108109369|XP_017073335.1|DEUG	LOC120451424|XP_039491031.1|DSAN
OG0007994	LOC108110776|XP_017075484.1|DEUG	LOC120445029|XP_039481042.1|DSAN
OG0007995	LOC108105837|XP_017068072.1|DEUG	LOC120446133|XP_039482895.1|DSAN
OG0007996	LOC108106053|XP_017068397.1|DEUG	LOC120455975|XP_039498458.1|DSAN
OG0007997	LOC108108494|XP_017072037.1|DEUG	LOC120449463|XP_039487869.1|DSAN
OG0007998	LOC108107112|XP_017069990.1|DEUG	LOC120445169|XP_039481283.1|DSAN
OG0007999	LOC108111050|XP_017075868.1|DEUG	LOC120457041|XP_039500147.1|DSAN
OG0008000	LOC108110872|XP_017075607.1|DEUG	LOC120453304|XP_039493882.1|DSAN
OG0008001	LOC108104104|XP_017065492.1|DEUG	LOC120443999|XP_039479415.1|DSAN
OG0008002	LOC108110781|XP_017075489.1|DEUG	LOC120447067|XP_039484394.1|DSAN
OG0008003	LOC108104107|XP_017065495.1|DEUG	LOC120444038|XP_039479481.1|DSAN
OG0008004	LOC108105445|XP_017067519.1|DEUG	LOC120455528|XP_039497752.1|DSAN
OG0008005	LOC108110134|XP_017074529.1|DEUG	LOC120457382|XP_039500859.1|DSAN
OG0008006	LOC108105064|XP_017066972.1|DEUG	LOC120457129|XP_039500302.1|DSAN
OG0008007	LOC108110304|XP_017074803.1|DEUG	LOC120455053|XP_039496839.1|DSAN
OG0008008	LOC108108626|XP_017072215.1|DEUG	LOC120449580|XP_039488068.1|DSAN
OG0008009	LOC108110404|XP_017074961.1|DEUG	LOC120455033|XP_039496801.1|DSAN
OG0008010	LOC108103009|XP_017063822.1|DEUG	LOC120457228|XP_039500535.1|DSAN
OG0008011	LOC108112895|XP_017078741.1|DEUG	LOC120444773|XP_039480640.1|DSAN
OG0008012	LOC108113257|XP_017079295.1|DEUG	LOC120445340|XP_039481610.1|DSAN
OG0008013	LOC108109283|XP_017073263.1|DEUG	LOC120446265|XP_039483075.1|DSAN
OG0008014	LOC108114950|XP_017081625.1|DEUG	LOC120452478|XP_039492653.1|DSAN
OG0008015	LOC108114614|XP_017081166.1|DEUG	LOC120448773|XP_039486893.1|DSAN
OG0008016	LOC108114616|XP_017081168.1|DEUG	LOC120448775|XP_039486896.1|DSAN
OG0008017	LOC108103848|XP_017065034.1|DEUG	LOC120457054|XP_039500162.1|DSAN
OG0008018	LOC108118518|XP_017086752.1|DEUG	LOC120455286|XP_039497256.1|DSAN
OG0008019	LOC108105068|XP_017066977.1|DEUG	LOC120456349|XP_039499067.1|DSAN
OG0008020	LOC108117288|XP_017085132.1|DEUG	LOC120454435|XP_039495665.1|DSAN
OG0008021	LOC108118128|XP_017086167.1|DEUG	LOC120455807|XP_039498201.1|DSAN
OG0008022	LOC108115817|XP_017082897.1|DEUG	LOC120453193|XP_039493693.1|DSAN
OG0008023	LOC108118540|XP_017086782.1|DEUG	LOC120457169|XP_039500385.1|DSAN
OG0008024	LOC108118541|XP_017086783.1|DEUG	LOC120457018|XP_039500108.1|DSAN
OG0008025	LOC108118546|XP_017086788.1|DEUG	LOC120455912|XP_039498355.1|DSAN
OG0008026	LOC108111875|XP_017076992.1|DEUG	LOC120455195|XP_039497072.1|DSAN
OG0008027	LOC108110313|XP_017074816.1|DEUG	LOC120457006|XP_039500093.1|DSAN
OG0008028	LOC108105274|XP_017067249.1|DEUG	LOC120453158|XP_039493647.1|DSAN
OG0008029	LOC108116645|XP_017084119.1|DEUG	LOC120454149|XP_039495142.1|DSAN
OG0008030	LOC108115005|XP_017081735.1|DEUG	LOC120452459|XP_039492623.1|DSAN
OG0008031	LOC108111160|XP_017076021.1|DEUG	LOC120452820|XP_039493161.1|DSAN
OG0008032	LOC108109388|XP_017073374.1|DEUG	LOC120451430|XP_039491040.1|DSAN
OG0008033	LOC108116435|XP_017083824.1|DEUG	LOC120451522|XP_039491224.1|DSAN
OG0008034	LOC108111778|XP_017076835.1|DEUG	LOC120451744|XP_039491587.1|DSAN
OG0008035	LOC108103021|XP_017063836.1|DEUG	LOC120457306|XP_039500724.1|DSAN
OG0008036	LOC108113786|XP_017079981.1|DEUG	LOC120453531|XP_039494217.1|DSAN
OG0008037	LOC108113713|XP_017079881.1|DEUG	LOC120453524|XP_039494206.1|DSAN
OG0008038	LOC108110326|XP_017074840.1|DEUG	LOC120456963|XP_039500042.1|DSAN
OG0008039	LOC108117201|XP_017085003.1|DEUG	LOC120453996|XP_039494895.1|DSAN
OG0008040	LOC108109390|XP_017073376.1|DEUG	LOC120452736|XP_039493041.1|DSAN
OG0008041	LOC108102942|XP_017063701.1|DEUG	LOC120457126|XP_039500295.1|DSAN
OG0008042	LOC108111785|XP_017076859.1|DEUG	LOC120454640|XP_039496073.1|DSAN
OG0008043	LOC108103316|XP_017064235.1|DEUG	LOC120455493|XP_039497676.1|DSAN
OG0008044	LOC108103673|XP_017064721.1|DEUG	LOC120456948|XP_039500021.1|DSAN
OG0008045	LOC108118287|XP_017086377.1|DEUG	LOC120455329|XP_039497341.1|DSAN
OG0008046	LOC108117170|XP_017084940.1|DEUG	LOC120454605|XP_039495998.1|DSAN
OG0008047	LOC108110167|XP_017074579.1|DEUG	LOC120450777|XP_039489869.1|DSAN
OG0008048	LOC108117228|XP_017085049.1|DEUG	LOC120453997|XP_039494897.1|DSAN
OG0008049	LOC108110233|XP_017074708.1|DEUG	LOC120450775|XP_039489867.1|DSAN
OG0008050	LOC108113589|XP_017079724.1|DEUG	LOC120451495|XP_039491180.1|DSAN
OG0008051	LOC108117236|XP_017085060.1|DEUG	LOC120450806|XP_039489910.1|DSAN
OG0008052	LOC108116314|XP_017083593.1|DEUG	LOC120451153|XP_039490514.1|DSAN
OG0008053	LOC108118343|XP_017086475.1|DEUG	LOC120448285|XP_039486149.1|DSAN
OG0008054	LOC108105448|XP_017067524.1|DEUG	LOC120455894|XP_039498324.1|DSAN
OG0008055	LOC108111884|XP_017077007.1|DEUG	LOC120456301|XP_039498981.1|DSAN
OG0008056	LOC108102429|XP_017062896.1|DEUG	LOC120457354|XP_039500804.1|DSAN
OG0008057	LOC108115362|XP_017082278.1|DEUG	LOC120453625|XP_039494339.1|DSAN
OG0008058	LOC108111667|XP_017076688.1|DEUG	LOC120452198|XP_039492250.1|DSAN
OG0008059	LOC108115336|XP_017082239.1|DEUG	LOC120453300|XP_039493866.1|DSAN
OG0008060	LOC108116335|XP_017083639.1|DEUG	LOC120452223|XP_039492283.1|DSAN
OG0008061	LOC108117434|XP_017085338.1|DEUG	LOC120456208|XP_039498822.1|DSAN
OG0008062	LOC108110100|XP_017074482.1|DEUG	LOC120456395|XP_039499157.1|DSAN
OG0008063	LOC108111786|XP_017076861.1|DEUG	LOC120454641|XP_039496075.1|DSAN
OG0008064	LOC108103624|XP_017064658.1|DEUG	LOC120456313|XP_039499001.1|DSAN
OG0008065	LOC108109756|XP_017073917.1|DEUG	LOC120457409|XP_039500941.1|DSAN
OG0008066	LOC108102397|XP_017062827.1|DEUG	LOC120457386|XP_039500871.1|DSAN
OG0008067	LOC108102947|XP_017063712.1|DEUG	LOC120455516|XP_039497723.1|DSAN
OG0008068	LOC108103027|XP_017063843.1|DEUG	LOC120456801|XP_039499769.1|DSAN
OG0008069	LOC108105624|XP_017067798.1|DEUG	LOC120451254|XP_039490713.1|DSAN
OG0008070	LOC108117229|XP_017085052.1|DEUG	LOC120453998|XP_039494899.1|DSAN
OG0008071	LOC108103287|XP_017064187.1|DEUG	LOC120455741|XP_039498097.1|DSAN
OG0008072	LOC108103753|XP_017064853.1|DEUG	LOC120455067|XP_039496853.1|DSAN
OG0008073	LOC108115225|XP_017082069.1|DEUG	LOC120456833|XP_039499817.1|DSAN
OG0008075	LOC108112159|XP_017077397.1|DEUG	LOC120445542|XP_039481947.1|DSAN
OG0008076	LOC108103306|XP_017064218.1|DEUG	LOC120455258|XP_039497193.1|DSAN
OG0008077	LOC108114969|XP_017081670.1|DEUG	LOC120453077|XP_039493538.1|DSAN
OG0008078	LOC108103247|XP_017064139.1|DEUG	LOC120455539|XP_039497810.1|DSAN
OG0008079	LOC108110108|XP_017074492.1|DEUG	LOC120457036|XP_039500137.1|DSAN
OG0008080	LOC108103317|XP_017064236.1|DEUG	LOC120455261|XP_039497196.1|DSAN
OG0008081	LOC108103639|XP_017064679.1|DEUG	LOC120456326|XP_039499026.1|DSAN
OG0008082	LOC108115781|XP_017082842.1|DEUG	LOC120453720|XP_039494482.1|DSAN
OG0008083	LOC108115376|XP_017082300.1|DEUG	LOC120454536|XP_039495848.1|DSAN
OG0008084	LOC108109579|XP_017073645.1|DEUG	LOC120453855|XP_039494694.1|DSAN
OG0008085	LOC108113558|XP_017079640.1|DEUG	LOC120452822|XP_039493160.1|DSAN
OG0008086	LOC108115338|XP_017082241.1|DEUG	LOC120454534|XP_039495841.1|DSAN
OG0008087	LOC108110091|XP_017074472.1|DEUG	LOC120456012|XP_039498502.1|DSAN
OG0008088	LOC108103366|XP_017064302.1|DEUG	LOC120456953|XP_039500031.1|DSAN
OG0008089	LOC108102840|XP_017063522.1|DEUG	LOC120450400|XP_039489330.1|DSAN
OG0008090	LOC108105538|XP_017067659.1|DEUG	LOC120456377|XP_039499132.1|DSAN
OG0008091	LOC108116620|XP_017084084.1|DEUG	LOC120452625|XP_039492868.1|DSAN
OG0008092	LOC108117127|XP_017084849.1|DEUG	LOC120450872|XP_039490032.1|DSAN
OG0008093	LOC108117384|XP_017085272.1|DEUG	LOC120455696|XP_039498038.1|DSAN
OG0008094	LOC108104091|XP_017065476.1|DEUG	LOC120452918|XP_039493358.1|DSAN
OG0008095	LOC108116386|XP_017083733.1|DEUG	LOC120451801|XP_039491689.1|DSAN
OG0008096	LOC108118523|XP_017086760.1|DEUG	LOC120456245|XP_039498899.1|DSAN
OG0008097	LOC108118079|XP_017086111.1|DEUG	LOC120456042|XP_039498549.1|DSAN
OG0008098	LOC108106008|XP_017068342.1|DEUG	LOC120448525|XP_039486497.1|DSAN
OG0008099	LOC108114326|XP_017080733.1|DEUG	LOC120447674|XP_039485133.1|DSAN
OG0008100	LOC108117505|XP_017085477.1|DEUG	LOC120451181|XP_039490555.1|DSAN
OG0008101	LOC108102956|XP_017063736.1|DEUG	LOC120455459|XP_039497613.1|DSAN
OG0008103	LOC108103780|XP_017064900.1|DEUG	LOC120456482|XP_039499280.1|DSAN
OG0008104	LOC108118253|XP_017086332.1|DEUG	LOC120449490|XP_039487906.1|DSAN
OG0008105	LOC108116165|XP_017083390.1|DEUG	LOC120454098|XP_039495042.1|DSAN
OG0008106	LOC108116741|XP_017084248.1|DEUG	LOC120449006|XP_039487214.1|DSAN
OG0008107	LOC108116502|XP_017083924.1|DEUG	LOC120453473|XP_039494137.1|DSAN
OG0008108	LOC108105447|XP_017067523.1|DEUG	LOC120455893|XP_039498322.1|DSAN
OG0008109	LOC108110329|XP_017074849.1|DEUG	LOC120455054|XP_039496840.1|DSAN
OG0008110	LOC108117586|XP_017085579.1|DEUG	LOC120455568|XP_039497864.1|DSAN
OG0008111	LOC108105489|XP_017067597.1|DEUG	LOC120456287|XP_039498964.1|DSAN
OG0008112	LOC108104370|XP_017065872.1|DEUG	LOC120455386|XP_039497447.1|DSAN
OG0008113	LOC108103841|XP_017065019.1|DEUG	LOC120455881|XP_039498298.1|DSAN
OG0008114	LOC108103800|XP_017064970.1|DEUG	LOC120455880|XP_039498297.1|DSAN
OG0008115	LOC108103420|XP_017064366.1|DEUG	LOC120456168|XP_039498758.1|DSAN
OG0008116	LOC108103421|XP_017064376.1|DEUG	LOC120456174|XP_039498774.1|DSAN
OG0008117	LOC108105019|XP_017066904.1|DEUG	LOC120456091|XP_039498619.1|DSAN
OG0008118	LOC108105491|XP_017067599.1|DEUG	LOC120456291|XP_039498969.1|DSAN
OG0008119	LOC108105008|XP_017066877.1|DEUG	LOC120455586|XP_039497893.1|DSAN
OG0008120	LOC108111864|XP_017076978.1|DEUG	LOC120455123|XP_039496950.1|DSAN
OG0008121	LOC108113381|XP_017079442.1|DEUG	LOC120445106|XP_039481184.1|DSAN
OG0008122	LOC108109755|XP_017073913.1|DEUG	LOC120455628|XP_039497948.1|DSAN
OG0008123	LOC108103266|XP_017064166.1|DEUG	LOC120456292|XP_039498970.1|DSAN
OG0008124	LOC108105501|XP_017067614.1|DEUG	LOC120455635|XP_039497958.1|DSAN
OG0008125	LOC108110301|XP_017074798.1|DEUG	LOC120455046|XP_039496828.1|DSAN
OG0008126	LOC108103201|XP_017064079.1|DEUG	LOC120456819|XP_039499800.1|DSAN
OG0008127	LOC108109726|XP_017073861.1|DEUG	LOC120457402|XP_039500929.1|DSAN
OG0008128	LOC108110113|XP_017074499.1|DEUG	LOC120455145|XP_039496984.1|DSAN
OG0008129	LOC108103252|XP_017064146.1|DEUG	LOC120457416|XP_039500948.1|DSAN
OG0008130	LOC108105060|XP_017066968.1|DEUG	LOC120455423|XP_039497511.1|DSAN
OG0008131	LOC108105505|XP_017067616.1|DEUG	LOC120455200|XP_039497084.1|DSAN
OG0008132	LOC108116681|XP_017084171.1|DEUG	LOC120452235|XP_039492295.1|DSAN
OG0008133	LOC108103881|XP_017065098.1|DEUG	LOC120454940|XP_039496643.1|DSAN
OG0008134	LOC108103254|XP_017064148.1|DEUG	LOC120455202|XP_039497089.1|DSAN
OG0008135	LOC108109497|XP_017073524.1|DEUG	LOC120451327|XP_039490836.1|DSAN
OG0008136	LOC108102582|XP_017063162.1|DEUG	LOC120453744|XP_039494514.1|DSAN
OG0008137	LOC108110285|XP_017074769.1|DEUG	LOC120456073|XP_039498596.1|DSAN
OG0008138	LOC108114439|XP_017080921.1|DEUG	LOC120448590|XP_039486607.1|DSAN
OG0008139	LOC108112040|XP_017077281.1|DEUG	LOC120444826|XP_039480716.1|DSAN
OG0008140	LOC108110302|XP_017074799.1|DEUG	LOC120455048|XP_039496833.1|DSAN
OG0008141	LOC108111871|XP_017076984.1|DEUG	LOC120455648|XP_039497973.1|DSAN
OG0008142	LOC108105081|XP_017066993.1|DEUG	LOC120455097|XP_039496908.1|DSAN
OG0008143	LOC108115224|XP_017082068.1|DEUG	LOC120455553|XP_039497830.1|DSAN
OG0008144	LOC108112549|XP_017077974.1|DEUG	LOC120444471|XP_039480082.1|DSAN
OG0008145	LOC108103931|XP_017065174.1|DEUG	LOC120457141|XP_039500337.1|DSAN
OG0008146	LOC108104924|XP_017066765.1|DEUG	LOC120454948|XP_039496651.1|DSAN
OG0008147	LOC108104922|XP_017066761.1|DEUG	LOC120454946|XP_039496649.1|DSAN
OG0008148	LOC108103216|XP_017064100.1|DEUG	LOC120456974|XP_039500055.1|DSAN
OG0008149	LOC108109742|XP_017073891.1|DEUG	LOC120457044|XP_039500150.1|DSAN
OG0008150	LOC108111880|XP_017076999.1|DEUG	LOC120457240|XP_039500560.1|DSAN
OG0008151	LOC108105351|XP_017067352.1|DEUG	LOC120457051|XP_039500155.1|DSAN
OG0008152	LOC108104398|XP_017065930.1|DEUG	LOC120455949|XP_039498424.1|DSAN
OG0008153	LOC108107377|XP_017070376.1|DEUG	LOC120445086|XP_039481149.1|DSAN
OG0008154	LOC108105939|XP_017068223.1|DEUG	LOC120447687|XP_039485151.1|DSAN
OG0008155	LOC108114545|XP_017081079.1|DEUG	LOC120449103|XP_039487346.1|DSAN
OG0008156	LOC108109368|XP_017073334.1|DEUG	LOC120451423|XP_039491030.1|DSAN
OG0008157	LOC108113802|XP_017079999.1|DEUG	LOC120453002|XP_039493440.1|DSAN
OG0008158	LOC108103925|XP_017065166.1|DEUG	LOC120455612|XP_039497927.1|DSAN
OG0008159	LOC108108506|XP_017072064.1|DEUG	LOC120450565|XP_039489609.1|DSAN
OG0008160	LOC108109080|XP_017072931.1|DEUG	LOC120445137|XP_039481222.1|DSAN
OG0008161	LOC108104717|XP_017066427.1|DEUG	LOC120450149|XP_039488919.1|DSAN
OG0008162	LOC108103168|XP_017064043.1|DEUG	LOC120455221|XP_039497125.1|DSAN
OG0008163	LOC108107747|XP_017070897.1|DEUG	LOC120447918|XP_039485509.1|DSAN
OG0008164	LOC108102420|XP_017062884.1|DEUG	LOC120456702|XP_039499603.1|DSAN
OG0008165	LOC108103298|XP_017064209.1|DEUG	LOC120456842|XP_039499831.1|DSAN
OG0008166	LOC108103946|XP_017065197.1|DEUG	LOC120455002|XP_039496751.1|DSAN
OG0008167	LOC108103935|XP_017065180.1|DEUG	LOC120457154|XP_039500361.1|DSAN
