Orthogroup	DEUG.longest_only	DGUA.longest_only
OG0008101	LOC108102956|XP_017063736.1|DEUG	LOC117590415|XP_034138905.1|DGUA
OG0008102	LOC108116320|XP_017083616.1|DEUG	LOC117586471|XP_034132451.1|DGUA
OG0008103	LOC108103780|XP_017064900.1|DEUG	LOC117590341|XP_034138731.1|DGUA
OG0008104	LOC108118253|XP_017086332.1|DEUG	LOC117591261|XP_034140339.1|DGUA
OG0008105	LOC108116165|XP_017083390.1|DEUG	LOC117589913|XP_034138078.1|DGUA
OG0008106	LOC108116741|XP_017084248.1|DEUG	LOC117589423|XP_034137249.1|DGUA
OG0008107	LOC108116502|XP_017083924.1|DEUG	LOC117590133|XP_034138396.1|DGUA
OG0008108	LOC108105447|XP_017067523.1|DEUG	LOC117581535|XP_034124741.1|DGUA
OG0008109	LOC108110329|XP_017074849.1|DEUG	LOC117581164|XP_034123997.1|DGUA
OG0008110	LOC108117586|XP_017085579.1|DEUG	LOC117591172|XP_034140188.1|DGUA
OG0008111	LOC108105489|XP_017067597.1|DEUG	LOC117590823|XP_034139684.1|DGUA
OG0008112	LOC108104370|XP_017065872.1|DEUG	LOC117581105|XP_034123887.1|DGUA
OG0008113	LOC108103841|XP_017065019.1|DEUG	LOC117591035|XP_034140020.1|DGUA
OG0008114	LOC108103800|XP_017064970.1|DEUG	LOC117591034|XP_034140019.1|DGUA
OG0008115	LOC108103420|XP_017064366.1|DEUG	LOC117590548|XP_034139177.1|DGUA
OG0008116	LOC108103421|XP_017064376.1|DEUG	LOC117590516|XP_034139111.1|DGUA
OG0008117	LOC108105019|XP_017066904.1|DEUG	LOC117580676|XP_034123181.1|DGUA
OG0008118	LOC108105491|XP_017067599.1|DEUG	LOC117590831|XP_034139699.1|DGUA
OG0008119	LOC108105008|XP_017066877.1|DEUG	LOC117588758|XP_034136129.1|DGUA
OG0008120	LOC108111864|XP_017076978.1|DEUG	LOC117591007|XP_034139980.1|DGUA
OG0008121	LOC108113381|XP_017079442.1|DEUG	LOC117592276|XP_034141827.1|DGUA
OG0008122	LOC108109755|XP_017073913.1|DEUG	LOC117580641|XP_034123124.1|DGUA
OG0008123	LOC108103266|XP_017064166.1|DEUG	LOC117588781|XP_034136175.1|DGUA
OG0008124	LOC108105501|XP_017067614.1|DEUG	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA
OG0008125	LOC108110301|XP_017074798.1|DEUG	LOC117590806|XP_034139664.1|DGUA
OG0008126	LOC108103201|XP_017064079.1|DEUG	LOC117581021|XP_034123738.1|DGUA
OG0008127	LOC108109726|XP_017073861.1|DEUG	LOC117581611|XP_034124864.1|DGUA
OG0008128	LOC108110113|XP_017074499.1|DEUG	LOC117581621|XP_034124875.1|DGUA
OG0008129	LOC108103252|XP_017064146.1|DEUG	LOC117590772|XP_034139610.1|DGUA
OG0008130	LOC108105060|XP_017066968.1|DEUG	LOC117581443|XP_034124541.1|DGUA
OG0008131	LOC108105505|XP_017067616.1|DEUG	LOC117588546|XP_034135816.1|DGUA
OG0008132	LOC108116681|XP_017084171.1|DEUG	LOC117585446|XP_034130814.1|DGUA
OG0008133	LOC108103881|XP_017065098.1|DEUG	LOC117588368|XP_034135473.1|DGUA
OG0008134	LOC108103254|XP_017064148.1|DEUG	LOC117581010|XP_034123710.1|DGUA
OG0008135	LOC108109497|XP_017073524.1|DEUG	LOC117586695|XP_034132853.1|DGUA
OG0008136	LOC108102582|XP_017063162.1|DEUG	LOC117582151|XP_034125626.1|DGUA
OG0008137	LOC108110285|XP_017074769.1|DEUG	LOC117581068|XP_034123834.1|DGUA
OG0008138	LOC108114439|XP_017080921.1|DEUG	LOC117588937|XP_034136406.1|DGUA
OG0008139	LOC108112040|XP_017077281.1|DEUG	LOC117592046|XP_034141421.1|DGUA
OG0008140	LOC108110302|XP_017074799.1|DEUG	LOC117590807|XP_034139665.1|DGUA
OG0008141	LOC108111871|XP_017076984.1|DEUG	LOC117588637|XP_034135956.1|DGUA
OG0008142	LOC108105081|XP_017066993.1|DEUG	LOC117590913|XP_034139836.1|DGUA
OG0008143	LOC108115224|XP_017082068.1|DEUG	LOC117588262|XP_034135287.1|DGUA
OG0008144	LOC108112549|XP_017077974.1|DEUG	LOC117578727|XP_034120277.1|DGUA
OG0008145	LOC108103931|XP_017065174.1|DEUG	LOC117581136|XP_034123953.1|DGUA
OG0008146	LOC108104924|XP_017066765.1|DEUG	LOC117581665|XP_034124939.1|DGUA
OG0008147	LOC108104922|XP_017066761.1|DEUG	LOC117581663|XP_034124934.1|DGUA
OG0008148	LOC108103216|XP_017064100.1|DEUG	LOC117588620|XP_034135924.1|DGUA
OG0008149	LOC108109742|XP_017073891.1|DEUG	LOC117590985|XP_034139951.1|DGUA
OG0008150	LOC108111880|XP_017076999.1|DEUG	LOC117591368|XP_034140495.1|DGUA
OG0008151	LOC108105351|XP_017067352.1|DEUG	LOC117581524|XP_034124709.1|DGUA
OG0008152	LOC108104398|XP_017065930.1|DEUG	LOC117581110|XP_034123904.1|DGUA
OG0008153	LOC108107377|XP_017070376.1|DEUG	LOC117585203|XP_034130475.1|DGUA
OG0008154	LOC108105939|XP_017068223.1|DEUG	LOC117579933|XP_034121977.1|DGUA
OG0008155	LOC108114545|XP_017081079.1|DEUG	LOC117580090|XP_034122234.1|DGUA
OG0008156	LOC108109368|XP_017073334.1|DEUG	LOC117583698|XP_034128070.1|DGUA
OG0008157	LOC108113802|XP_017079999.1|DEUG	LOC117589530|XP_034137415.1|DGUA
OG0008158	LOC108103925|XP_017065166.1|DEUG	LOC117581333|XP_034124343.1|DGUA
OG0008159	LOC108108506|XP_017072064.1|DEUG	LOC117580247|XP_034122561.1|DGUA
OG0008160	LOC108109080|XP_017072931.1|DEUG	LOC117584969|XP_034130061.1|DGUA
OG0008161	LOC108104717|XP_017066427.1|DEUG	LOC117591424|XP_034140575.1|DGUA
OG0008162	LOC108103168|XP_017064043.1|DEUG	LOC117588438|XP_034135609.1|DGUA
OG0008163	LOC108107747|XP_017070897.1|DEUG	LOC117580386|XP_034122815.1|DGUA
OG0008164	LOC108102420|XP_017062884.1|DEUG	LOC117591155|XP_034140162.1|DGUA
OG0008165	LOC108103298|XP_017064209.1|DEUG	LOC117581244|XP_034124132.1|DGUA
OG0008166	LOC108103946|XP_017065197.1|DEUG	LOC117581247|XP_034124141.1|DGUA
OG0008167	LOC108103935|XP_017065180.1|DEUG	LOC117591006|XP_034139979.1|DGUA
OG0008168	LOC108103933|XP_017065179.1|DEUG	LOC117590999|XP_034139971.1|DGUA
OG0008169	LOC108105473|XP_017067574.1|DEUG	LOC117590801|XP_034139657.1|DGUA
OG0008170	LOC108106613|XP_017069302.1|DEUG	LOC117591795|XP_034140993.1|DGUA
OG0008171	LOC108117425|XP_017085327.1|DEUG	LOC117581114|XP_034123923.1|DGUA
OG0008172	LOC108110243|XP_017074719.1|DEUG	LOC117585618|XP_034131070.1|DGUA
OG0008173	LOC108103405|XP_017064352.1|DEUG	LOC117588019|XP_034134947.1|DGUA
OG0008174	LOC108106418|XP_017068930.1|DEUG	LOC117589830|XP_034137956.1|DGUA
OG0008175	LOC108103187|XP_017064063.1|DEUG	LOC117580770|XP_034123355.1|DGUA
OG0008176	LOC108118522|XP_017086757.1|DEUG	LOC117590991|XP_034139960.1|DGUA
OG0008177	LOC108103698|XP_017064783.1|DEUG	LOC117591162|XP_034140174.1|DGUA
OG0008178	LOC108103936|XP_017065182.1|DEUG	LOC117591406|XP_034140549.1|DGUA
OG0008179	LOC108110111|XP_017074497.1|DEUG	LOC117581661|XP_034124932.1|DGUA
OG0008180	LOC108105523|XP_017067638.1|DEUG	LOC117590724|XP_034139524.1|DGUA
OG0008181	LOC108105524|XP_017067639.1|DEUG	LOC117590728|XP_034139527.1|DGUA
OG0008182	LOC108104549|XP_017066179.1|DEUG	LOC117592247|XP_034141773.1|DGUA
OG0008183	LOC108107454|XP_017070492.1|DEUG	LOC117578652|XP_034120160.1|DGUA
OG0008184	LOC108110943|XP_017075726.1|DEUG	LOC117585736|XP_034131272.1|DGUA
OG0008185	LOC108109363|XP_017073321.1|DEUG	LOC117585661|XP_034131144.1|DGUA
OG0008186	LOC108112988|XP_017078888.1|DEUG	LOC117578583|XP_034120057.1|DGUA
OG0008187	LOC108112996|XP_017078895.1|DEUG	LOC117578587|XP_034120062.1|DGUA
OG0008188	LOC108102621|XP_017063218.1|DEUG	LOC117582317|XP_034125855.1|DGUA
OG0008189	LOC108110888|XP_017075634.1|DEUG	LOC117587825|XP_034134675.1|DGUA
OG0008190	LOC108102875|XP_017063572.1|DEUG	LOC117587048|XP_034133374.1|DGUA
OG0008191	LOC108118520|XP_017086755.1|DEUG	LOC117588295|XP_034135367.1|DGUA
OG0008192	LOC108105007|XP_017066874.1|DEUG	LOC117588755|XP_034136125.1|DGUA
OG0008193	LOC108117680|XP_017085697.1|DEUG	LOC117581278|XP_034124190.1|DGUA
OG0008194	LOC108105860|XP_017068123.1|DEUG	LOC117591535|XP_034140718.1|DGUA
OG0008195	LOC108106239|XP_017068654.1|DEUG	LOC117581106|XP_034123893.1|DGUA
OG0008196	LOC108112941|XP_017078826.1|DEUG	LOC117583313|XP_034127463.1|DGUA
OG0008197	LOC108106004|XP_017068335.1|DEUG	LOC117579565|XP_034121378.1|DGUA
OG0008198	LOC108105458|XP_017067546.1|DEUG	LOC117590740|XP_034139539.1|DGUA
OG0008199	LOC108103166|XP_017064039.1|DEUG	LOC117580771|XP_034123356.1|DGUA
OG0008200	LOC108113137|XP_017079133.1|DEUG	LOC117578624|XP_034120121.1|DGUA
OG0008201	LOC108114544|XP_017081078.1|DEUG	LOC117580088|XP_034122232.1|DGUA
OG0008202	LOC108114434|XP_017080914.1|DEUG	LOC117580132|XP_034122316.1|DGUA
OG0008203	LOC108102819|XP_017063490.1|DEUG	LOC117579804|XP_034121772.1|DGUA
OG0008204	LOC108103263|XP_017064164.1|DEUG	LOC117581411|XP_034124456.1|DGUA
OG0008205	LOC108117264|XP_017085110.1|DEUG	LOC117588749|XP_034136118.1|DGUA
OG0008206	LOC108117353|XP_017085217.1|DEUG	LOC117580402|XP_034122838.1|DGUA
OG0008207	LOC108114198|XP_017080505.1|DEUG	LOC117579107|XP_034120724.1|DGUA
OG0008208	LOC108113379|XP_017079438.1|DEUG	LOC117578571|XP_034120039.1|DGUA
OG0008209	LOC108107579|XP_017070628.1|DEUG	LOC117589146|XP_034136731.1|DGUA
OG0008210	LOC108105928|XP_017068198.1|DEUG	LOC117581846|XP_034125192.1|DGUA
OG0008211	LOC108111153|XP_017076013.1|DEUG	LOC117587822|XP_034134671.1|DGUA
OG0008212	LOC108108774|XP_017072433.1|DEUG	LOC117579444|XP_034121223.1|DGUA
OG0008213	LOC108105433|XP_017067504.1|DEUG	LOC117581117|XP_034123929.1|DGUA
OG0008214	LOC108107772|XP_017070951.1|DEUG	LOC117586904|XP_034133140.1|DGUA
OG0008216	LOC108114359|XP_017080795.1|DEUG	LOC117587227|XP_034133680.1|DGUA
OG0008217	LOC108105096|XP_017067018.1|DEUG	LOC117581659|XP_034124931.1|DGUA
OG0008218	LOC108112658|XP_017078279.1|DEUG	LOC117583607|XP_034127914.1|DGUA
OG0008219	LOC108116448|XP_017083887.1|DEUG	LOC117590378|XP_034138837.1|DGUA
OG0008220	LOC108117603|XP_017085612.1|DEUG	LOC117590853|XP_034139741.1|DGUA
OG0008221	LOC108105660|XP_017067835.1|DEUG	LOC117582658|XP_034126454.1|DGUA
OG0008222	LOC108116777|XP_017084299.1|DEUG	LOC117579949|XP_034122001.1|DGUA
OG0008223	LOC108104289|XP_017065749.1|DEUG	LOC117580489|XP_034122965.1|DGUA
OG0008224	LOC108114196|XP_017080500.1|DEUG	LOC117580116|XP_034122294.1|DGUA
OG0008225	LOC108109971|XP_017074280.1|DEUG	LOC117591419|XP_034140565.1|DGUA
OG0008226	LOC108103695|XP_017064778.1|DEUG	LOC117581087|XP_034123865.1|DGUA
OG0008227	LOC108115742|XP_017082802.1|DEUG	LOC117583448|XP_034127638.1|DGUA
OG0008228	LOC108111374|XP_017076295.1|DEUG	LOC117585829|XP_034131454.1|DGUA
OG0008229	LOC108117493|XP_017085457.1|DEUG	LOC117589544|XP_034137438.1|DGUA
OG0008230	LOC108105284|XP_017067262.1|DEUG	LOC117585622|XP_034131077.1|DGUA
OG0008232	LOC108114005|XP_017080244.1|DEUG	LOC117587299|XP_034133782.1|DGUA
OG0008233	LOC108114877|XP_017081523.1|DEUG	LOC117588211|XP_034135240.1|DGUA
OG0008234	LOC108107408|XP_017070424.1|DEUG	LOC117592207|XP_034141709.1|DGUA
OG0008235	LOC108110138|XP_017074541.1|DEUG	LOC117590875|XP_034139788.1|DGUA
OG0008236	LOC108117584|XP_017085577.1|DEUG	LOC117578432|XP_034119786.1|DGUA
OG0008237	LOC108112691|XP_017078381.1|DEUG	LOC117590604|XP_034139278.1|DGUA
OG0008238	LOC108102791|XP_017063449.1|DEUG	LOC117587165|XP_034133569.1|DGUA
OG0008239	LOC108114564|XP_017081103.1|DEUG	LOC117579097|XP_034120711.1|DGUA
OG0008240	LOC108113150|XP_017079148.1|DEUG	LOC117582047|XP_034125485.1|DGUA
OG0008243	LOC108106705|XP_017069426.1|DEUG	LOC117584805|XP_034129819.1|DGUA
OG0008244	LOC108109456|XP_017073444.1|DEUG	LOC117585175|XP_034130407.1|DGUA
OG0008245	LOC108108888|XP_017072595.1|DEUG	LOC117581257|XP_034124158.1|DGUA
OG0008246	LOC108112928|XP_017078809.1|DEUG	LOC117580635|XP_034123118.1|DGUA
OG0008247	LOC108115762|XP_017082818.1|DEUG	LOC117583298|XP_034127430.1|DGUA
OG0008248	LOC108115765|XP_017082822.1|DEUG	LOC117583425|XP_034127613.1|DGUA
OG0008249	LOC108111321|XP_017076206.1|DEUG	LOC117583390|XP_034127564.1|DGUA
OG0008250	LOC108112264|XP_017077576.1|DEUG	LOC117589866|XP_034138029.1|DGUA
OG0008251	LOC108112728|XP_017078456.1|DEUG	LOC117578474|XP_034119898.1|DGUA
OG0008252	LOC108104604|XP_017066264.1|DEUG	LOC117588640|XP_034135963.1|DGUA
OG0008253	LOC108113375|XP_017079437.1|DEUG	LOC117591855|XP_034141114.1|DGUA
OG0008254	LOC108104739|XP_017066465.1|DEUG	LOC117589241|XP_034136896.1|DGUA
OG0008255	LOC108116770|XP_017084288.1|DEUG	LOC117589412|XP_034137234.1|DGUA
OG0008257	LOC108110410|XP_017074967.1|DEUG	LOC117581001|XP_034123698.1|DGUA
OG0008258	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG	LOC117584097|XP_034128736.1|DGUA
OG0008259	LOC108102592|XP_017063183.1|DEUG	LOC117582145|XP_034125621.1|DGUA, LOC117581885|XP_034125242.1|DGUA
OG0008260	LOC108107872|XP_017071143.1|DEUG	LOC117587084|XP_034133443.1|DGUA, LOC117587078|XP_034133435.1|DGUA
OG0008261	LOC108112920|XP_017078798.1|DEUG	LOC117591967|XP_034141295.1|DGUA
OG0008262	LOC108110360|XP_017074888.1|DEUG	LOC117591816|XP_034141042.1|DGUA
OG0008263	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG	LOC117582214|XP_034125716.1|DGUA
OG0008264	LOC108108915|XP_017072654.1|DEUG	LOC117590383|XP_034138852.1|DGUA, LOC117590377|XP_034138838.1|DGUA
OG0008265	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA
OG0008266	LOC108115357|XP_017082272.1|DEUG	LOC117589967|XP_034138163.1|DGUA
OG0008267	LOC108115862|XP_017082976.1|DEUG	LOC117582903|XP_034126885.1|DGUA
OG0008268	LOC108115520|XP_017082510.1|DEUG	LOC117584870|XP_034129912.1|DGUA
OG0008269	LOC108115530|XP_017082521.1|DEUG	LOC117584237|XP_034128924.1|DGUA
OG0008270	LOC108103343|XP_017064270.1|DEUG	LOC117588289|XP_034135358.1|DGUA
OG0008271	LOC108108000|XP_017071340.1|DEUG	LOC117579436|XP_034121214.1|DGUA
OG0008272	LOC108103350|XP_017064279.1|DEUG	LOC117581317|XP_034124305.1|DGUA
OG0008273	LOC108116450|XP_017083852.1|DEUG	LOC117586416|XP_034132344.1|DGUA
OG0008274	LOC108104411|XP_017065949.1|DEUG	LOC117591484|XP_034140661.1|DGUA
OG0008275	LOC108103712|XP_017064798.1|DEUG	LOC117591160|XP_034140172.1|DGUA
OG0008276	LOC108110032|XP_017074371.1|DEUG	LOC117581300|XP_034124230.1|DGUA
OG0008277	LOC108109682|XP_017073766.1|DEUG	LOC117581288|XP_034124209.1|DGUA
OG0008278	LOC108111168|XP_017076035.1|DEUG	LOC117584526|XP_034129366.1|DGUA
OG0008279	LOC108103008|XP_017063820.1|DEUG	LOC117590223|XP_034138581.1|DGUA
OG0008280	LOC108103018|XP_017063832.1|DEUG	LOC117590224|XP_034138585.1|DGUA
OG0008281	LOC108103579|XP_017064592.1|DEUG	LOC117590331|XP_034138717.1|DGUA
OG0008282	LOC108103921|XP_017065160.1|DEUG	LOC117581464|XP_034124573.1|DGUA
OG0008283	LOC108103493|XP_017064491.1|DEUG	LOC117590938|XP_034139870.1|DGUA
OG0008284	LOC108102370|XP_017062778.1|DEUG	LOC117590596|XP_034139247.1|DGUA
OG0008285	LOC108109702|XP_017073818.1|DEUG	LOC117581256|XP_034124153.1|DGUA
OG0008286	LOC108103584|XP_017064598.1|DEUG	LOC117581094|XP_034123873.1|DGUA
OG0008287	LOC108103423|XP_017064379.1|DEUG	LOC117588488|XP_034135680.1|DGUA
OG0008288	LOC108117313|XP_017085171.1|DEUG	LOC117589660|XP_034137687.1|DGUA
OG0008289	LOC108117473|XP_017085385.1|DEUG	LOC117583123|XP_034127205.1|DGUA
OG0008290	LOC108103106|XP_017063963.1|DEUG	LOC117588339|XP_034135440.1|DGUA
OG0008291	LOC108103428|XP_017064387.1|DEUG	LOC117590759|XP_034139589.1|DGUA
OG0008292	LOC108104409|XP_017065948.1|DEUG	LOC117591483|XP_034140660.1|DGUA
OG0008293	LOC108109386|XP_017073371.1|DEUG	LOC117582761|XP_034126615.1|DGUA
OG0008294	LOC108116633|XP_017084102.1|DEUG	LOC117585742|XP_034131281.1|DGUA
OG0008295	LOC108102929|XP_017063676.1|DEUG	LOC117590238|XP_034138601.1|DGUA
OG0008296	LOC108103000|XP_017063806.1|DEUG	LOC117588463|XP_034135643.1|DGUA
OG0008297	LOC108103427|XP_017064386.1|DEUG	LOC117588449|XP_034135625.1|DGUA
OG0008298	LOC108105054|XP_017066959.1|DEUG	LOC117581603|XP_034124854.1|DGUA
OG0008299	LOC108115867|XP_017082983.1|DEUG	LOC117583716|XP_034128112.1|DGUA
OG0008300	LOC108118088|XP_017086124.1|DEUG	LOC117590391|XP_034138868.1|DGUA
OG0008301	LOC108110342|XP_017074866.1|DEUG	LOC117589506|XP_034137379.1|DGUA
OG0008302	LOC108105392|XP_017067424.1|DEUG	LOC117581056|XP_034123786.1|DGUA
OG0008303	LOC108110407|XP_017074964.1|DEUG	LOC117580763|XP_034123348.1|DGUA
OG0008304	LOC108105525|XP_017067640.1|DEUG	LOC117590511|XP_034139090.1|DGUA
OG0008305	LOC108103955|XP_017065207.1|DEUG	LOC117588658|XP_034135989.1|DGUA
OG0008306	LOC108104310|XP_017065783.1|DEUG	LOC117588370|XP_034135476.1|DGUA
OG0008307	LOC108116983|XP_017084633.1|DEUG	LOC117589776|XP_034137864.1|DGUA
OG0008308	LOC108113741|XP_017079919.1|DEUG	LOC117585668|XP_034131156.1|DGUA
OG0008309	LOC108110815|XP_017075535.1|DEUG	LOC117588203|XP_034135228.1|DGUA
OG0008310	LOC108108538|XP_017072100.1|DEUG	LOC117579780|XP_034121730.1|DGUA
OG0008311	LOC108102896|XP_017063590.1|DEUG	LOC117590270|XP_034138646.1|DGUA
OG0008312	LOC108117142|XP_017084890.1|DEUG	LOC117582850|XP_034126809.1|DGUA
OG0008313	LOC108109696|XP_017073811.1|DEUG	LOC117588556|XP_034135832.1|DGUA
OG0008314	LOC108106758|XP_017069486.1|DEUG	LOC117578758|XP_034120339.1|DGUA
OG0008315	LOC108107863|XP_017071120.1|DEUG	LOC117580162|XP_034122373.1|DGUA
OG0008317	LOC108115572|XP_017082568.1|DEUG	LOC117589920|XP_034138091.1|DGUA
OG0008318	LOC108102989|XP_017063791.1|DEUG	LOC117588787|XP_034136182.1|DGUA
OG0008319	LOC108112255|XP_017077566.1|DEUG	LOC117587023|XP_034133335.1|DGUA
OG0008320	LOC108102902|XP_017063609.1|DEUG	LOC117588272|XP_034135317.1|DGUA
OG0008321	LOC108109374|XP_017073351.1|DEUG	LOC117589735|XP_034137802.1|DGUA
OG0008322	LOC108110798|XP_017075512.1|DEUG	LOC117584737|XP_034129700.1|DGUA
OG0008323	LOC108116490|XP_017083912.1|DEUG	LOC117585434|XP_034130800.1|DGUA
OG0008324	LOC108103358|XP_017064293.1|DEUG	LOC117581334|XP_034124344.1|DGUA
OG0008325	LOC108110027|XP_017074360.1|DEUG	LOC117581370|XP_034124395.1|DGUA
OG0008326	LOC108117227|XP_017085047.1|DEUG	LOC117585043|XP_034130189.1|DGUA
OG0008327	LOC108107314|XP_017070275.1|DEUG	LOC117592446|XP_034142100.1|DGUA
OG0008328	LOC108103274|XP_017064176.1|DEUG	LOC117580812|XP_034123418.1|DGUA
OG0008329	LOC108103663|XP_017064709.1|DEUG	LOC117590504|XP_034139057.1|DGUA
OG0008331	LOC108114589|XP_017081134.1|DEUG	LOC117579346|XP_034121063.1|DGUA
OG0008332	LOC108114508|XP_017081017.1|DEUG	LOC117589429|XP_034137256.1|DGUA
OG0008333	LOC108107985|XP_017071317.1|DEUG	LOC117589368|XP_034137168.1|DGUA
OG0008334	LOC108107983|XP_017071315.1|DEUG	LOC117589355|XP_034137132.1|DGUA
OG0008335	LOC108107998|XP_017071338.1|DEUG	LOC117579435|XP_034121213.1|DGUA
OG0008336	LOC108108470|XP_017072017.1|DEUG	LOC117579645|XP_034121516.1|DGUA
OG0008337	LOC108104570|XP_017066208.1|DEUG	LOC117578806|XP_034120428.1|DGUA
OG0008338	LOC108108056|XP_017071420.1|DEUG	LOC117580476|XP_034122951.1|DGUA
OG0008339	LOC108103145|XP_017064007.1|DEUG	LOC117590406|XP_034138894.1|DGUA
OG0008341	LOC108114667|XP_017081234.1|DEUG	LOC117579505|XP_034121300.1|DGUA
OG0008342	LOC108108025|XP_017071378.1|DEUG	LOC117589130|XP_034136706.1|DGUA
OG0008343	LOC108115835|XP_017082918.1|DEUG	LOC117583565|XP_034127824.1|DGUA
OG0008344	LOC108113626|XP_017079781.1|DEUG	LOC117587295|XP_034133775.1|DGUA
OG0008345	LOC108107742|XP_017070893.1|DEUG	LOC117579120|XP_034120742.1|DGUA
OG0008346	LOC108105506|XP_017067619.1|DEUG	LOC117590805|XP_034139662.1|DGUA
OG0008347	LOC108110924|XP_017075697.1|DEUG	LOC117582372|XP_034125923.1|DGUA
OG0008348	LOC108108593|XP_017072178.1|DEUG	LOC117588841|XP_034136225.1|DGUA
OG0008349	LOC108113844|XP_017080043.1|DEUG	LOC117579998|XP_034122086.1|DGUA
OG0008350	LOC108109677|XP_017073756.1|DEUG	LOC117588471|XP_034135654.1|DGUA
OG0008351	LOC108114059|XP_017080305.1|DEUG	LOC117587120|XP_034133507.1|DGUA
OG0008352	LOC108114670|XP_017081239.1|DEUG	LOC117589136|XP_034136712.1|DGUA
OG0008353	LOC108104621|XP_017066283.1|DEUG	LOC117589061|XP_034136583.1|DGUA
OG0008354	LOC108111877|XP_017076996.1|DEUG	LOC117588478|XP_034135666.1|DGUA
OG0008355	LOC108106681|XP_017069401.1|DEUG	LOC117578889|XP_034120578.1|DGUA
OG0008356	LOC108107765|XP_017070944.1|DEUG	LOC117586897|XP_034133132.1|DGUA
OG0008357	LOC108108327|XP_017071843.1|DEUG	LOC117586112|XP_034131864.1|DGUA
OG0008358	LOC108113435|XP_017079488.1|DEUG	LOC117587557|XP_034134257.1|DGUA
OG0008359	LOC108107271|XP_017070192.1|DEUG	LOC117592423|XP_034142062.1|DGUA
OG0008360	LOC108113207|XP_017079229.1|DEUG	LOC117592122|XP_034141557.1|DGUA
OG0008361	LOC108106182|XP_017068593.1|DEUG	LOC117587568|XP_034134283.1|DGUA
OG0008362	LOC108105465|XP_017067554.1|DEUG	LOC117581375|XP_034124401.1|DGUA
OG0008363	LOC108112574|XP_017078081.1|DEUG	LOC117587091|XP_034133458.1|DGUA
OG0008364	LOC108118207|XP_017086263.1|DEUG	LOC117584711|XP_034129646.1|DGUA
OG0008365	LOC108111984|XP_017077193.1|DEUG	LOC117588303|XP_034135385.1|DGUA
OG0008366	LOC108111513|XP_017076518.1|DEUG	LOC117585465|XP_034130847.1|DGUA
OG0008367	LOC108105459|XP_017067547.1|DEUG	LOC117590743|XP_034139544.1|DGUA
OG0008368	LOC108111817|XP_017076914.1|DEUG	LOC117584284|XP_034128994.1|DGUA
OG0008370	LOC108113765|XP_017079950.1|DEUG	LOC117585517|XP_034130912.1|DGUA
OG0008371	LOC108116425|XP_017083804.1|DEUG	LOC117585862|XP_034131506.1|DGUA
OG0008372	LOC108117450|XP_017085356.1|DEUG	LOC117584524|XP_034129363.1|DGUA
OG0008373	LOC108110783|XP_017075491.1|DEUG	LOC117584504|XP_034129327.1|DGUA
OG0008374	LOC108118311|XP_017086415.1|DEUG	LOC117587591|XP_034134325.1|DGUA
OG0008375	LOC108115521|XP_017082511.1|DEUG	LOC117584871|XP_034129913.1|DGUA
OG0008376	LOC108102577|XP_017063147.1|DEUG	LOC117584686|XP_034129606.1|DGUA
OG0008377	LOC108105667|XP_017067855.1|DEUG	LOC117581912|XP_034125271.1|DGUA
OG0008378	LOC108105666|XP_017067854.1|DEUG	LOC117582210|XP_034125709.1|DGUA
OG0008379	LOC108103414|XP_017064361.1|DEUG	LOC117588158|XP_034135156.1|DGUA
OG0008380	LOC108110822|XP_017075546.1|DEUG	LOC117584396|XP_034129144.1|DGUA
OG0008381	LOC108102664|XP_017063291.1|DEUG	LOC117581886|XP_034125243.1|DGUA
OG0008383	LOC108115517|XP_017082505.1|DEUG	LOC117584088|XP_034128727.1|DGUA
OG0008384	LOC108104127|XP_017065518.1|DEUG	LOC117584365|XP_034129095.1|DGUA
OG0008385	LOC108102694|XP_017063327.1|DEUG	LOC117582414|XP_034125996.1|DGUA
OG0008386	LOC108103990|XP_017065267.1|DEUG	LOC117590983|XP_034139949.1|DGUA
OG0008388	LOC108106140|XP_017068521.1|DEUG	LOC117588123|XP_034135091.1|DGUA
OG0008389	LOC108115553|XP_017082548.1|DEUG	LOC117584543|XP_034129387.1|DGUA
OG0008390	LOC108115507|XP_017082488.1|DEUG	LOC117584149|XP_034128800.1|DGUA
OG0008391	LOC108111127|XP_017075974.1|DEUG	LOC117582363|XP_034125912.1|DGUA
OG0008392	LOC108114486|XP_017080993.1|DEUG	LOC117587494|XP_034134157.1|DGUA
OG0008393	LOC108114423|XP_017080899.1|DEUG	LOC117586827|XP_034132999.1|DGUA
OG0008394	LOC108108780|XP_017072439.1|DEUG	LOC117579223|XP_034120886.1|DGUA
OG0008395	LOC108103167|XP_017064040.1|DEUG	LOC117580941|XP_034123615.1|DGUA
OG0008396	LOC108103450|XP_017064425.1|DEUG	LOC117581376|XP_034124402.1|DGUA
