Orthogroup	DEUG.longest_only	DPER.longest_only
OG0008534	LOC108109996|XP_017074321.1|DEUG	LOC6601707|XP_026846967.1|DPER
OG0008535	LOC108103724|XP_017064812.1|DEUG	LOC6599909|XP_026849161.1|DPER
OG0008536	LOC108103726|XP_017064814.1|DEUG	LOC113566672|XP_026849149.1|DPER
OG0008537	LOC108116870|XP_017084437.1|DEUG	LOC6587631|XP_002013907.2|DPER
OG0008538	LOC108118093|XP_017086135.1|DEUG	LOC6597265|XP_026846375.1|DPER
OG0008540	LOC108109354|XP_017073305.1|DEUG	LOC6595204|XP_002020239.2|DPER
OG0008541	LOC108108998|XP_017072753.1|DEUG	LOC6592769|XP_002017821.2|DPER
OG0008542	LOC108108237|XP_017071693.1|DEUG	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC108104484|XP_017066085.1|DEUG	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC108107390|XP_017070396.1|DEUG	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC108103594|XP_017064611.1|DEUG	LOC6601247|XP_026849966.1|DPER
OG0008547	LOC108109725|XP_017073859.1|DEUG	LOC6596892|XP_002021839.2|DPER
OG0008549	LOC108117530|XP_017085517.1|DEUG	LOC6595267|XP_002020206.1|DPER
OG0008550	LOC108110296|XP_017074786.1|DEUG	LOC6597275|XP_026846552.1|DPER
OG0008551	LOC108113652|XP_017079816.1|DEUG	LOC6595889|XP_002021402.2|DPER
OG0008553	LOC108104560|XP_017066192.1|DEUG	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC108118515|XP_017086748.1|DEUG	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC108102442|XP_017062925.1|DEUG	LOC6596768|XP_026845897.1|DPER
OG0008556	LOC108104513|XP_017066122.1|DEUG	LOC6592442|XP_002017787.2|DPER
OG0008557	LOC108111446|XP_017076404.1|DEUG	LOC6595013|XP_002020470.1|DPER
OG0008558	LOC108110757|XP_017075455.1|DEUG	LOC6588824|XP_002014421.1|DPER
OG0008560	LOC108108305|XP_017071815.1|DEUG	LOC6593468|XP_026843851.1|DPER
OG0008561	LOC108115469|XP_017082412.1|DEUG	LOC6589365|XP_026844512.1|DPER
OG0008562	LOC108118266|XP_017086352.1|DEUG	LOC6593650|XP_002019237.2|DPER
OG0008563	LOC108115637|XP_017082679.1|DEUG	LOC6595149|XP_002020139.1|DPER
OG0008564	LOC108110942|XP_017075725.1|DEUG	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC108114208|XP_017080517.1|DEUG	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008566	LOC108105830|XP_017068064.1|DEUG	LOC6598008|XP_002023233.1|DPER
OG0008567	LOC108117699|XP_017086041.1|DEUG	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC108103655|XP_017064700.1|DEUG	LOC6598376|XP_026846131.1|DPER
OG0008570	LOC108103692|XP_017064775.1|DEUG	LOC6600125|XP_026846682.1|DPER
OG0008572	LOC108114933|XP_017081606.1|DEUG	LOC6591796|XP_002017257.2|DPER
OG0008573	LOC108103309|XP_017064221.1|DEUG	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC108115664|XP_017082712.1|DEUG	LOC6587714|XP_026840318.1|DPER
OG0008576	LOC108102407|XP_017062853.1|DEUG	LOC6600712|XP_026848691.1|DPER
OG0008577	LOC108108175|XP_017071606.1|DEUG	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC108105292|XP_017067273.1|DEUG	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC108117375|XP_017085250.1|DEUG	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC108108775|XP_017072434.1|DEUG	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC108109757|XP_017073919.1|DEUG	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC108105411|XP_017067447.1|DEUG	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC108104373|XP_017065878.1|DEUG	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC108103700|XP_017064785.1|DEUG	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC108103659|XP_017064704.1|DEUG	LOC6599899|XP_002025012.1|DPER
OG0008587	LOC108117194|XP_017084983.1|DEUG	LOC6594448|XP_026850346.1|DPER
OG0008588	LOC108117160|XP_017084922.1|DEUG	LOC6594055|XP_002019878.1|DPER
OG0008589	LOC108103832|XP_017065008.1|DEUG	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC108113614|XP_017079763.1|DEUG	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC108113202|XP_017079222.1|DEUG	LOC6593126|XP_002018100.1|DPER
OG0008593	LOC108114019|XP_017080254.1|DEUG	LOC6600248|XP_002025413.2|DPER
OG0008594	LOC108117039|XP_017084698.1|DEUG	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC108112828|XP_017078624.1|DEUG	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC108112498|XP_017077866.1|DEUG	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC108116558|XP_017083986.1|DEUG	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC108105093|XP_017067013.1|DEUG	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC108109749|XP_017073905.1|DEUG	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC108110249|XP_017074726.1|DEUG	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC108106857|XP_017069589.1|DEUG	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC108117500|XP_017085469.1|DEUG	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC108116813|XP_017084350.1|DEUG	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC108107412|XP_017070428.1|DEUG	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC108106951|XP_017069716.1|DEUG	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC108102517|XP_017063041.1|DEUG	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC108115351|XP_017082261.1|DEUG	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC108110289|XP_017074774.1|DEUG	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC108116333|XP_017083635.1|DEUG	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC108112200|XP_017077503.1|DEUG	LOC6593120|XP_002017619.1|DPER
OG0008612	LOC108104848|XP_017066654.1|DEUG	LOC6592950|XP_002017693.2|DPER
OG0008613	LOC108115130|XP_017081897.1|DEUG	LOC6598781|XP_002023923.1|DPER
OG0008614	LOC108103768|XP_017064882.1|DEUG	LOC6594821|XP_002020016.1|DPER, LOC6597446|XP_026846442.1|DPER
OG0008615	LOC108116234|XP_017083514.1|DEUG	LOC6594515|XP_002019498.1|DPER
OG0008616	LOC108109030|XP_017072805.1|DEUG	LOC6595027|XP_026839972.1|DPER
OG0008617	LOC108116578|XP_017084009.1|DEUG	LOC6595107|XP_002020181.2|DPER
OG0008619	LOC108104149|XP_017065538.1|DEUG	LOC113565757|XP_026844627.1|DPER
OG0008620	LOC108109012|XP_017072774.1|DEUG	LOC6592761|XP_002017813.1|DPER
OG0008621	LOC108110118|XP_017074515.1|DEUG	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER
OG0008622	LOC108112344|XP_017077661.1|DEUG	LOC6590355|XP_026841958.1|DPER
OG0008623	LOC108106777|XP_017069507.1|DEUG	LOC6592652|XP_002017988.1|DPER
OG0008624	LOC108106585|XP_017069255.1|DEUG	LOC6592301|XP_026842848.1|DPER
OG0008625	LOC108104852|XP_017066659.1|DEUG	LOC6592922|XP_026842825.1|DPER
OG0008626	LOC108103279|XP_017064180.1|DEUG	LOC6602702|XP_026841535.1|DPER
OG0008627	LOC108108297|XP_017071791.1|DEUG	LOC6593606|XP_002018661.1|DPER, LOC6600585|XP_026847589.1|DPER
OG0008629	LOC108114797|XP_017081398.1|DEUG	LOC6593621|XP_002018990.2|DPER, LOC6593733|XP_026843124.1|DPER
OG0008630	LOC108102373|XP_017062781.1|DEUG	LOC6602029|XP_002027076.2|DPER
OG0008631	LOC108109414|XP_017073401.1|DEUG	LOC113566506|XP_026848232.1|DPER, LOC6587881|XP_026851236.1|DPER
OG0008632	LOC108109361|XP_017073318.1|DEUG	LOC6587943|XP_026839999.1|DPER
OG0008633	LOC108106539|XP_017069176.1|DEUG	LOC6590817|XP_026841172.1|DPER
OG0008634	LOC108115003|XP_017081736.1|DEUG	LOC6597929|XP_002023100.2|DPER
OG0008635	LOC108109000|XP_017072755.1|DEUG	LOC6592765|XP_002017817.1|DPER
OG0008636	LOC108111750|XP_017076794.1|DEUG	LOC6591396|XP_002017366.2|DPER
OG0008637	LOC108114700|XP_017081285.1|DEUG	LOC6601824|XP_002026890.1|DPER
OG0008638	LOC108116889|XP_017084479.1|DEUG	LOC6587559|XP_002013089.2|DPER
OG0008639	LOC108115883|XP_017083012.1|DEUG	LOC6587741|XP_002014071.1|DPER
OG0008640	LOC108115408|XP_017082336.1|DEUG, LOC108117156|XP_017084909.1|DEUG	LOC113564886|XP_026839902.1|DPER, LOC6588102|XP_026842922.1|DPER
OG0008641	LOC108111318|XP_017076202.1|DEUG	LOC6598254|XP_026846329.1|DPER, LOC6598253|XP_026846332.1|DPER
OG0008642	LOC108117131|XP_017084864.1|DEUG	LOC6598759|XP_002023793.1|DPER
OG0008643	LOC108112985|XP_017078885.1|DEUG, LOC108114831|XP_017081461.1|DEUG, LOC108117939|XP_017085972.1|DEUG, LOC108115341|XP_017082253.1|DEUG, LOC108104882|XP_017066703.1|DEUG, LOC108109362|XP_017073320.1|DEUG	LOC6588204|XP_002013355.1|DPER
OG0008644	LOC108111465|XP_017076425.1|DEUG	LOC6595311|XP_002020438.1|DPER
OG0008645	LOC108118472|XP_017086685.1|DEUG	LOC6589489|XP_002015328.1|DPER
OG0008646	LOC108103051|XP_017063854.1|DEUG	LOC6589350|XP_002014801.1|DPER
OG0008647	LOC108110555|XP_017075134.1|DEUG	LOC6589085|XP_002014967.1|DPER
OG0008648	LOC108118428|XP_017086600.1|DEUG	LOC6589490|XP_002015329.1|DPER
OG0008649	LOC108112354|XP_017077671.1|DEUG	LOC6603250|XP_002028227.1|DPER
OG0008650	LOC108116286|XP_017083561.1|DEUG	LOC6594256|XP_002019979.1|DPER
OG0008651	LOC108106256|XP_017068709.1|DEUG	LOC6590214|XP_002016070.1|DPER
OG0008652	LOC108113338|XP_017079386.1|DEUG	LOC6592883|XP_002018550.1|DPER
OG0008653	LOC108112418|XP_017077750.1|DEUG	LOC6590065|XP_002016397.1|DPER
OG0008654	LOC108107465|XP_017070502.1|DEUG	LOC6591297|XP_002015626.1|DPER
OG0008655	LOC108104444|XP_017065994.1|DEUG	LOC6589983|XP_002015735.1|DPER
OG0008656	LOC108103656|XP_017064702.1|DEUG	LOC6597736|XP_026847046.1|DPER
OG0008657	LOC108104328|XP_017065804.1|DEUG	LOC6602880|XP_026845116.1|DPER
OG0008658	LOC108109731|XP_017073865.1|DEUG	LOC6599939|XP_026849241.1|DPER
OG0008659	LOC108114010|XP_017080246.1|DEUG	LOC6600594|XP_002025649.2|DPER
OG0008660	LOC108108562|XP_017072134.1|DEUG	LOC113566835|XP_026849806.1|DPER, LOC6603992|XP_026850107.1|DPER, LOC113567142|XP_026850114.1|DPER
OG0008661	LOC108104628|XP_017066292.1|DEUG	LOC6600494|XP_026847559.1|DPER
OG0008662	LOC108116747|XP_017084255.1|DEUG	LOC6596160|XP_002021137.1|DPER
OG0008663	LOC108108811|XP_017072486.1|DEUG	LOC6602397|XP_026848479.1|DPER
OG0008664	LOC108102765|XP_017063412.1|DEUG	LOC6600997|XP_002026152.1|DPER
OG0008665	LOC108105724|XP_017067928.1|DEUG	LOC6598090|XP_026843724.1|DPER, LOC6598120|XP_002023275.2|DPER
OG0008666	LOC108108701|XP_017072296.1|DEUG	LOC6595757|XP_002021338.1|DPER
OG0008667	LOC108107945|XP_017071265.1|DEUG	LOC6596017|XP_026845416.1|DPER
OG0008668	LOC108102778|XP_017063427.1|DEUG	LOC6592078|XP_026851196.1|DPER, LOC6591659|XP_002016854.1|DPER, LOC6598705|XP_002023884.1|DPER
OG0008669	LOC108105136|XP_017067058.1|DEUG	LOC6602447|XP_002027482.2|DPER
OG0008670	LOC108111680|XP_017076709.1|DEUG	LOC6588663|XP_026842903.1|DPER
OG0008671	LOC108108121|XP_017071530.1|DEUG, LOC108108113|XP_017071518.1|DEUG, LOC108108105|XP_017071507.1|DEUG, LOC108108129|XP_017071542.1|DEUG	LOC6589857|XP_002015162.1|DPER, LOC113565562|XP_026843680.1|DPER
OG0008672	LOC108118476|XP_017086692.1|DEUG	LOC6589775|XP_002014718.1|DPER
OG0008673	LOC108106068|XP_017068415.1|DEUG	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER
OG0008675	LOC108104268|XP_017065706.1|DEUG	LOC6596993|XP_002022240.1|DPER
OG0008677	LOC108115687|XP_017082744.1|DEUG	LOC6587731|XP_002012748.1|DPER
OG0008679	LOC108103188|XP_017064064.1|DEUG	LOC113566266|XP_026846969.1|DPER
OG0008680	LOC108104318|XP_017065791.1|DEUG	LOC6599320|XP_002024563.2|DPER
OG0008681	LOC108118384|XP_017086548.1|DEUG	LOC6601765|XP_026846924.1|DPER
OG0008682	LOC108106049|XP_017068392.1|DEUG	LOC6601715|XP_026847003.1|DPER
OG0008683	LOC108104387|XP_017065912.1|DEUG	LOC6598371|XP_002023396.1|DPER
OG0008684	LOC108102933|XP_017063683.1|DEUG	LOC6599302|XP_002024235.2|DPER
OG0008685	LOC108112303|XP_017077618.1|DEUG	LOC6592729|XP_002018096.1|DPER
OG0008686	LOC108115679|XP_017082735.1|DEUG	LOC6595085|XP_002020147.2|DPER
OG0008687	LOC108107262|XP_017070181.1|DEUG	LOC6590999|XP_002016563.1|DPER
OG0008688	LOC108103295|XP_017064197.1|DEUG	LOC6600146|XP_002025263.1|DPER
OG0008689	LOC108110390|XP_017074930.1|DEUG	LOC6594318|XP_002019361.1|DPER
OG0008690	LOC108103179|XP_017064055.1|DEUG, LOC108105825|XP_017068058.1|DEUG	LOC6593750|XP_026843738.1|DPER
OG0008691	LOC108107924|XP_017071234.1|DEUG	LOC6604228|XP_026847763.1|DPER
OG0008692	LOC108103417|XP_017064364.1|DEUG	LOC6598365|XP_002023440.2|DPER
OG0008694	LOC108109955|XP_017074258.1|DEUG	LOC6601729|XP_002026787.1|DPER
OG0008695	LOC108111615|XP_017076631.1|DEUG	LOC6603168|XP_002028164.1|DPER
OG0008696	LOC108116603|XP_017084048.1|DEUG	LOC6591853|XP_026850973.1|DPER
OG0008697	LOC108107511|XP_017070542.1|DEUG	LOC6601888|XP_002026937.1|DPER
OG0008698	LOC108111861|XP_017076973.1|DEUG	LOC6598454|XP_002023545.1|DPER
OG0008699	LOC108108801|XP_017072471.1|DEUG	LOC6603786|XP_026848085.1|DPER
OG0008700	LOC108117220|XP_017085035.1|DEUG	LOC6594411|XP_002019675.1|DPER
OG0008701	LOC108111995|XP_017077214.1|DEUG	LOC6601635|XP_002026638.1|DPER
OG0008702	LOC108111722|XP_017076763.1|DEUG	LOC6592160|XP_002017346.1|DPER
OG0008703	LOC108114223|XP_017080565.1|DEUG	LOC6601917|XP_002026966.1|DPER
OG0008704	LOC108111087|XP_017075912.1|DEUG	LOC6588901|XP_002014986.2|DPER
OG0008705	LOC108107149|XP_017070041.1|DEUG	LOC6593688|XP_026843761.1|DPER
OG0008706	LOC108109352|XP_017073301.1|DEUG	LOC6588535|XP_002013192.2|DPER
OG0008707	LOC108104942|XP_017066795.1|DEUG	LOC6598117|XP_026843260.1|DPER
OG0008708	LOC108105035|XP_017066922.1|DEUG	LOC6599109|XP_002024410.1|DPER
OG0008709	LOC108115842|XP_017082942.1|DEUG	LOC6587939|XP_002014083.1|DPER
OG0008710	LOC108116958|XP_017084603.1|DEUG	LOC6587483|XP_026843401.1|DPER
OG0008711	LOC108110215|XP_017074683.1|DEUG	LOC6594357|XP_026850241.1|DPER
OG0008712	LOC108112830|XP_017078625.1|DEUG	LOC6601352|XP_002026411.2|DPER
OG0008714	LOC108111027|XP_017075836.1|DEUG	LOC6589160|XP_002014891.1|DPER
OG0008715	LOC108109538|XP_017073592.1|DEUG	LOC6588459|XP_002013202.1|DPER
OG0008716	LOC108117467|XP_017085378.1|DEUG	LOC6591996|XP_026844458.1|DPER
OG0008717	LOC108109819|XP_017074038.1|DEUG	LOC6599843|XP_026847278.1|DPER
OG0008718	LOC108112897|XP_017078743.1|DEUG	LOC6593043|XP_002017598.1|DPER
OG0008719	LOC108109371|XP_017073340.1|DEUG	LOC6588604|XP_026840356.1|DPER
OG0008721	LOC108118362|XP_017086520.1|DEUG	LOC113565934|XP_026845094.1|DPER
OG0008722	LOC108109490|XP_017073516.1|DEUG	LOC6594281|XP_026851201.1|DPER
OG0008723	LOC108109872|XP_017074154.1|DEUG	LOC6599606|XP_002024696.1|DPER
OG0008724	LOC108110480|XP_017075046.1|DEUG	LOC6589274|XP_002014452.1|DPER
OG0008725	LOC108109028|XP_017072792.1|DEUG	LOC6593266|XP_002017917.1|DPER
OG0008726	LOC108112974|XP_017078870.1|DEUG	LOC6591098|XP_002016253.2|DPER
OG0008727	LOC108117007|XP_017084666.1|DEUG	LOC6587218|XP_026844438.1|DPER
OG0008728	LOC108111535|XP_017076548.1|DEUG	LOC6598632|XP_002023844.1|DPER
OG0008729	LOC108110006|XP_017074333.1|DEUG	LOC6601759|XP_002026834.1|DPER
OG0008730	LOC108105366|XP_017067381.1|DEUG	LOC6602614|XP_002027641.1|DPER
OG0008731	LOC108111666|XP_017076687.1|DEUG	LOC6588522|XP_026851234.1|DPER
OG0008732	LOC108108212|XP_017071667.1|DEUG	LOC6602244|XP_026843180.1|DPER
OG0008734	LOC108115029|XP_017081763.1|DEUG	LOC6591319|XP_002017548.2|DPER
OG0008735	LOC108108959|XP_017072703.1|DEUG	LOC6593239|XP_002018360.1|DPER
OG0008736	LOC108106423|XP_017068941.1|DEUG	LOC6592825|XP_002017754.1|DPER
OG0008737	LOC108109545|XP_017073604.1|DEUG	LOC6594284|XP_002019610.2|DPER
OG0008738	LOC108113458|XP_017079528.1|DEUG	LOC6593653|XP_002019240.1|DPER
OG0008739	LOC108114640|XP_017081198.1|DEUG	LOC6601840|XP_002026871.1|DPER
OG0008740	LOC108104862|XP_017066673.1|DEUG	LOC6600947|XP_002026018.2|DPER
OG0008741	LOC108104796|XP_017066554.1|DEUG	LOC6592835|XP_026842726.1|DPER
OG0008742	LOC108107860|XP_017071116.1|DEUG	LOC6596219|XP_026845246.1|DPER
OG0008743	LOC108106432|XP_017068953.1|DEUG	LOC6593057|XP_002018469.1|DPER
OG0008744	LOC108112401|XP_017077731.1|DEUG	LOC6591021|XP_002016373.1|DPER
OG0008745	LOC108103097|XP_017063951.1|DEUG	LOC6600661|XP_002025739.2|DPER
OG0008746	LOC108117265|XP_017085106.1|DEUG	LOC6594447|XP_026850348.1|DPER
OG0008747	LOC108114671|XP_017081240.1|DEUG	LOC6601151|XP_026848151.1|DPER
OG0008748	LOC108102691|XP_017063323.1|DEUG	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER
OG0008749	LOC108111989|XP_017077209.1|DEUG	LOC6589732|XP_002015136.1|DPER
OG0008750	LOC108110995|XP_017075793.1|DEUG	LOC6589022|XP_026844141.1|DPER
OG0008751	LOC108115100|XP_017081836.1|DEUG	LOC6594121|XP_002019543.2|DPER, LOC6594122|XP_002019544.1|DPER
OG0008752	LOC108109489|XP_017073513.1|DEUG	LOC6594280|XP_026851246.1|DPER
OG0008753	LOC108114031|XP_017080267.1|DEUG	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER
OG0008755	LOC108115748|XP_017082807.1|DEUG	LOC6587499|XP_002013064.2|DPER
OG0008756	LOC108117083|XP_017084745.1|DEUG	LOC6588341|XP_002013964.1|DPER
OG0008757	LOC108115584|XP_017082585.1|DEUG	LOC6588296|XP_002013792.2|DPER
OG0008758	LOC108110432|XP_017074987.1|DEUG	LOC6595603|XP_026843987.1|DPER
OG0008759	LOC108112357|XP_017077678.1|DEUG	LOC6589845|XP_026844251.1|DPER
OG0008760	LOC108110569|XP_017075154.1|DEUG	LOC6596630|XP_002021638.2|DPER
OG0008761	LOC108108495|XP_017072042.1|DEUG	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER
OG0008762	LOC108104586|XP_017066236.1|DEUG	LOC6589984|XP_002015736.1|DPER
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	LOC6593570|XP_026844601.1|DPER
OG0008764	LOC108105866|XP_017068131.1|DEUG	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER
OG0008765	LOC108112602|XP_017078151.1|DEUG	LOC6603453|XP_002028445.1|DPER
OG0008766	LOC108111536|XP_017076551.1|DEUG	LOC6589359|XP_026844665.1|DPER
OG0008767	LOC108112292|XP_017077605.1|DEUG	LOC6592884|XP_002018551.1|DPER
OG0008768	LOC108107386|XP_017070389.1|DEUG	LOC6601299|XP_026841604.1|DPER
OG0008769	LOC108109169|XP_017073081.1|DEUG	LOC6601621|XP_002026657.1|DPER
OG0008770	LOC108113292|XP_017079330.1|DEUG	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER
OG0008771	LOC108106624|XP_017069316.1|DEUG	LOC6591041|XP_002016633.2|DPER, LOC6591039|XP_002016631.1|DPER
OG0008772	LOC108106433|XP_017068956.1|DEUG	LOC6593056|XP_002018468.1|DPER
OG0008773	LOC108112784|XP_017078551.1|DEUG	LOC6590321|XP_026842280.1|DPER
OG0008774	LOC108108937|XP_017072679.1|DEUG	LOC6593112|XP_002018341.2|DPER
OG0008775	LOC108112476|XP_017077822.1|DEUG	LOC6590154|XP_002016321.1|DPER
OG0008776	LOC108106779|XP_017069508.1|DEUG	LOC6590755|XP_002016147.1|DPER
OG0008777	LOC108112893|XP_017078738.1|DEUG	LOC6590777|XP_026841686.1|DPER
OG0008778	LOC108114911|XP_017081579.1|DEUG	LOC6601294|XP_026841587.1|DPER
OG0008779	LOC108103346|XP_017064273.1|DEUG	LOC6598575|XP_002023638.1|DPER
OG0008780	LOC108115016|XP_017081747.1|DEUG	LOC6591978|XP_002017022.1|DPER
OG0008781	LOC108103272|XP_017064173.1|DEUG	LOC6600030|XP_026849229.1|DPER
OG0008782	LOC108117394|XP_017085282.1|DEUG	LOC6602713|XP_026849452.1|DPER
OG0008783	LOC108112323|XP_017077642.1|DEUG	LOC6590445|XP_002015872.1|DPER
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	LOC6601792|XP_002026851.1|DPER
OG0008785	LOC108114352|XP_017080781.1|DEUG	LOC113567105|XP_026850083.1|DPER, LOC113567103|XP_026850081.1|DPER, LOC113567104|XP_026850082.1|DPER, LOC6604536|XP_002029425.2|DPER
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	LOC6596547|XP_002021684.2|DPER, LOC6596548|XP_026843624.1|DPER
OG0008787	LOC108114481|XP_017080988.1|DEUG	LOC113566445|XP_026847822.1|DPER
OG0008788	LOC108107522|XP_017070552.1|DEUG	LOC6602931|XP_026848847.1|DPER
OG0008789	LOC108102777|XP_017063426.1|DEUG	LOC6599546|XP_026849422.1|DPER
OG0008790	LOC108104441|XP_017065991.1|DEUG	LOC6590324|XP_026840587.1|DPER
OG0008791	LOC108112274|XP_017077586.1|DEUG	LOC6590287|XP_002016344.1|DPER
OG0008792	LOC108112010|XP_017077237.1|DEUG	LOC6601612|XP_002026648.1|DPER
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	LOC6603173|XP_002028166.1|DPER
OG0008794	LOC108118403|XP_017086568.1|DEUG	LOC6588882|XP_002015335.1|DPER
OG0008795	LOC108116180|XP_017083410.1|DEUG	LOC6591623|XP_026846414.1|DPER
OG0008796	LOC108113513|XP_017079593.1|DEUG	LOC6591327|XP_002016925.1|DPER, LOC6592067|XP_002016923.1|DPER
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	LOC6588228|XP_002012915.2|DPER
OG0008798	LOC108111278|XP_017076155.1|DEUG	LOC6595321|XP_026851038.1|DPER, LOC6595315|XP_026850457.1|DPER
OG0008799	LOC108113187|XP_017079202.1|DEUG	LOC6590842|XP_002015774.1|DPER
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC6597432|XP_026846565.1|DPER
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC6602850|XP_002027871.1|DPER
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC6598137|XP_026846290.1|DPER
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC6600775|XP_026845174.1|DPER
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC6595277|XP_026840851.1|DPER
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC6594819|XP_026843871.1|DPER
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC6587898|XP_002013732.2|DPER
OG0008814	LOC108107214|XP_017070120.1|DEUG	LOC6591049|XP_002016560.1|DPER
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC6600535|XP_002025722.1|DPER
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC6593242|XP_002018363.1|DPER
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC6603793|XP_026846625.1|DPER
OG0008822	LOC108110478|XP_017075038.1|DEUG	LOC6588973|XP_002014336.1|DPER
OG0008824	LOC108113848|XP_017080048.1|DEUG	LOC6590166|XP_026842030.1|DPER
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC6595905|XP_002021444.1|DPER
OG0008826	LOC108115057|XP_017081792.1|DEUG	LOC6596324|XP_002021462.2|DPER, LOC6594427|XP_026850290.1|DPER, LOC6594166|XP_026850538.1|DPER, LOC6594624|XP_002019470.2|DPER, LOC6594167|XP_026850539.1|DPER
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC6600702|XP_002025866.1|DPER
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC6601746|XP_026847034.1|DPER
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC6600449|XP_026848417.1|DPER
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC6600448|XP_026848393.1|DPER
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC6598159|XP_026846295.1|DPER
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC113565960|XP_026845192.1|DPER
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC113564906|XP_026840036.1|DPER
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC6590006|XP_026842487.1|DPER
OG0008837	LOC108112298|XP_017077611.1|DEUG	LOC6590935|XP_026842715.1|DPER
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC6588921|XP_002014483.1|DPER
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC6590200|XP_002015831.1|DPER
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC6596436|XP_002021617.1|DPER
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC113566618|XP_026848854.1|DPER
OG0008842	LOC108108857|XP_017072563.1|DEUG	LOC6592563|XP_002018245.2|DPER
