Orthogroup	DEUG.longest_only	DSIM.longest_only
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC6734207|XP_016027252.1|DSIM
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC6737859|XP_002084687.1|DSIM
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC6731518|XP_002078666.1|DSIM
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC6734820|XP_016028053.1|DSIM
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC6728068|XP_002103420.1|DSIM
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC6736074|XP_002082975.1|DSIM
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC6731670|XP_016024360.2|DSIM
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC6728782|XP_002104117.1|DSIM
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC6729647|XP_002104953.1|DSIM
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC6732799|XP_002079912.1|DSIM
OG0008886	LOC108113094|XP_017079029.1|DEUG	LOC27208703|XP_016027996.1|DSIM
OG0008887	LOC108109098|XP_017072970.1|DEUG	LOC6735412|XP_016028727.1|DSIM
OG0008888	LOC108114675|XP_017081247.1|DEUG	LOC27208214|XP_016031372.1|DSIM
OG0008889	LOC108112851|XP_017078658.1|DEUG	LOC6735663|XP_002082581.1|DSIM
OG0008890	LOC108116178|XP_017083408.1|DEUG	LOC6728043|XP_002103395.1|DSIM
OG0008891	LOC108107953|XP_017071275.1|DEUG	LOC6736779|XP_016030414.1|DSIM
OG0008892	LOC108107369|XP_017070362.1|DEUG	LOC6736018|XP_016029421.1|DSIM
OG0008893	LOC108108009|XP_017071354.1|DEUG	LOC27206283|XP_016030498.1|DSIM
OG0008894	LOC108115640|XP_017082682.1|DEUG	LOC6729114|XP_016035759.1|DSIM
OG0008895	LOC108110384|XP_017074915.1|DEUG	LOC6728746|XP_016035419.1|DSIM
OG0008896	LOC108118210|XP_017086266.1|DEUG	LOC6738201|XP_002085014.2|DSIM
OG0008897	LOC108105265|XP_017067233.1|DEUG	LOC6727583|XP_002102962.2|DSIM
OG0008898	LOC108111942|XP_017077106.1|DEUG	LOC6734279|XP_016027346.1|DSIM
OG0008899	LOC108106943|XP_017069699.1|DEUG	LOC6732737|XP_002079851.2|DSIM
OG0008900	LOC108105695|XP_017067894.1|DEUG	LOC6732689|XP_002079803.2|DSIM
OG0008901	LOC108108102|XP_017071495.1|DEUG	LOC6737077|XP_016030703.1|DSIM
OG0008902	LOC108102333|XP_017062625.1|DEUG	LOC6739828|XP_016037252.1|DSIM
OG0008903	LOC108110559|XP_017075139.1|DEUG	LOC27209406|XP_016022958.1|DSIM
OG0008904	LOC108112798|XP_017078574.1|DEUG	LOC6735041|XP_016028328.1|DSIM
OG0008905	LOC108102309|XP_017062559.1|DEUG	LOC6724713|XP_016037290.1|DSIM
OG0008906	LOC108114591|XP_017081135.1|DEUG	LOC6737531|XP_039149918.1|DSIM
OG0008907	LOC108116566|XP_017083995.1|DEUG	LOC6729411|XP_016036058.2|DSIM
OG0008908	LOC108116238|XP_017083518.1|DEUG	LOC6727063|XP_016033561.1|DSIM
OG0008909	LOC108115934|XP_017083059.1|DEUG	LOC6729950|XP_002105245.1|DSIM
OG0008910	LOC108109343|XP_017073295.1|DEUG	LOC6728812|XP_016035502.1|DSIM
OG0008911	LOC108117280|XP_017085122.1|DEUG	LOC27206445|XP_016034322.1|DSIM
OG0008912	LOC108114936|XP_017081610.1|DEUG	LOC6726658|XP_002102069.1|DSIM
OG0008913	LOC108115674|XP_017082728.1|DEUG	LOC6729106|XP_002104427.1|DSIM
OG0008914	LOC108111654|XP_017076674.1|DEUG	LOC6728108|XP_002103459.1|DSIM
OG0008915	LOC108116548|XP_017083975.1|DEUG	LOC6727010|XP_016033500.1|DSIM
OG0008916	LOC108107151|XP_017070048.1|DEUG	LOC6731382|XP_016024004.1|DSIM
OG0008917	LOC108107144|XP_017070037.1|DEUG	LOC6731407|XP_016024025.1|DSIM
OG0008918	LOC108107177|XP_017070085.1|DEUG	LOC6732725|XP_016025456.1|DSIM
OG0008919	LOC108110875|XP_017075611.1|DEUG	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC108118258|XP_017086338.1|DEUG	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC108110835|XP_017075564.1|DEUG	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC108106144|XP_017068527.1|DEUG	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC108112048|XP_017077290.1|DEUG	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC108108854|XP_017072560.1|DEUG	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC108112651|XP_017078271.1|DEUG	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC108104553|XP_017066184.1|DEUG	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC108107494|XP_017070531.1|DEUG	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC108112892|XP_017078737.1|DEUG	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC108111952|XP_017077123.1|DEUG	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC108104786|XP_017066531.1|DEUG	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC108107243|XP_017070149.1|DEUG	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC108106270|XP_017068724.1|DEUG	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC108102716|XP_017063344.1|DEUG	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC108112231|XP_017077540.1|DEUG	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC108113293|XP_017079331.1|DEUG	LOC6735608|XP_016028968.1|DSIM
OG0008937	LOC108113129|XP_017079122.1|DEUG	LOC27206950|XP_039147982.1|DSIM
OG0008938	LOC108114902|XP_017081564.1|DEUG	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC108109084|XP_017072939.1|DEUG	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC108112987|XP_017078882.1|DEUG	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC108110315|XP_017074817.1|DEUG	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC108117620|XP_017085635.1|DEUG	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC108103701|XP_017064786.1|DEUG	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC108110055|XP_017074419.1|DEUG	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC108103261|XP_017064162.1|DEUG	LOC6725275|XP_002106297.1|DSIM
OG0008946	LOC108111870|XP_017076983.1|DEUG	LOC6725653|XP_002106660.1|DSIM
OG0008947	LOC108118503|XP_017086730.1|DEUG	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC108105427|XP_017067486.1|DEUG	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC108108011|XP_017071356.1|DEUG	LOC27207640|XP_039150335.1|DSIM
OG0008950	LOC108103368|XP_017064303.1|DEUG	LOC27207178|XP_016037923.1|DSIM
OG0008951	LOC108114029|XP_017080265.1|DEUG	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC108105356|XP_017067360.1|DEUG	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC108116737|XP_017084243.1|DEUG	LOC6739151|XP_039149832.1|DSIM
OG0008954	LOC108102469|XP_017062967.1|DEUG	LOC27209187|XP_016023664.1|DSIM
OG0008955	LOC108107651|XP_017070726.1|DEUG	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC108112300|XP_017077615.1|DEUG	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC108106021|XP_017068360.1|DEUG	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC108108764|XP_017072420.1|DEUG	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC108113981|XP_017080214.1|DEUG	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC108114377|XP_017080818.1|DEUG	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC108103078|XP_017063916.1|DEUG	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC108103437|XP_017064396.1|DEUG	LOC6740021|XP_002076906.1|DSIM
OG0008963	LOC108105318|XP_017067299.1|DEUG	LOC6726251|XP_002107214.1|DSIM
OG0008964	LOC108118514|XP_017086747.1|DEUG	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC108110958|XP_017075744.1|DEUG	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC108105135|XP_017067057.1|DEUG	LOC6732469|XP_016025105.1|DSIM
OG0008967	LOC108107593|XP_017070645.1|DEUG	LOC6737767|XP_016031553.1|DSIM
OG0008968	LOC108110878|XP_017075623.1|DEUG	LOC6730576|XP_002077755.1|DSIM
OG0008969	LOC108111227|XP_017076122.1|DEUG	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC108110813|XP_017075537.1|DEUG	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC108109780|XP_017073946.1|DEUG	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC108113946|XP_017080147.1|DEUG	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC108118273|XP_017086359.1|DEUG	LOC6738132|XP_002084945.1|DSIM
OG0008974	LOC108111441|XP_017076399.1|DEUG	LOC6730137|XP_002105428.1|DSIM
OG0008974	LOC108111442|XP_017076400.1|DEUG, LOC108111305|XP_017076187.1|DEUG	LOC6730136|XP_002105427.3|DSIM
OG0008975	LOC108104517|XP_017066135.1|DEUG	LOC27209073|XP_039148557.1|DSIM
OG0008976	LOC108108404|XP_017071946.1|DEUG	LOC6738640|XP_002085442.1|DSIM
OG0008976	LOC108108400|XP_017071942.1|DEUG	LOC6738651|XP_002085453.2|DSIM
OG0008977	LOC108110417|XP_017074974.1|DEUG	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC108110343|XP_017074862.1|DEUG	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC108105806|XP_017068036.1|DEUG	LOC6732228|XP_002079357.1|DSIM
OG0008980	LOC108112705|XP_017078415.1|DEUG, LOC108112704|XP_017078414.1|DEUG	LOC27207507|XP_016029000.1|DSIM
OG0008980	LOC108112324|XP_017077643.1|DEUG	LOC6734659|XP_016027850.2|DSIM
OG0008983	LOC108107311|XP_017070271.1|DEUG	LOC6735987|XP_002082896.1|DSIM
OG0008985	LOC108114428|XP_017080905.1|DEUG	LOC6738318|XP_002085128.1|DSIM
OG0008986	LOC108109622|XP_017073688.1|DEUG	LOC6726962|XP_002102364.1|DSIM
OG0008988	LOC108116941|XP_017084578.1|DEUG	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC108103371|XP_017064307.1|DEUG	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC108114167|XP_017080448.1|DEUG	LOC6737439|XP_002084276.1|DSIM
OG0008992	LOC108116463|XP_017083882.1|DEUG	LOC6728597|XP_016035228.1|DSIM
OG0008993	LOC108114448|XP_017080937.1|DEUG	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC108106105|XP_017068469.1|DEUG	LOC6731461|XP_002078612.1|DSIM
OG0008996	LOC108110094|XP_017074477.1|DEUG	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC108105436|XP_017067509.1|DEUG	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC108103582|XP_017064594.1|DEUG	LOC6740222|XP_002077103.1|DSIM
OG0009001	LOC108107023|XP_017069859.1|DEUG	LOC6732767|XP_016025485.1|DSIM
OG0009002	LOC108117217|XP_017085032.1|DEUG	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC108113960|XP_017080163.1|DEUG	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC108106228|XP_017068643.1|DEUG	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC108110770|XP_017075473.1|DEUG	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC108117038|XP_017084697.1|DEUG	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC108108308|XP_017071816.1|DEUG	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC108117103|XP_017084808.1|DEUG	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC108102825|XP_017063503.1|DEUG	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC108109807|XP_017074017.1|DEUG	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC108107827|XP_017071066.1|DEUG	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC108109058|XP_017072869.1|DEUG	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC108109748|XP_017073902.1|DEUG	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC108114132|XP_017080397.1|DEUG	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC108102710|XP_017063340.1|DEUG	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC108109889|XP_017074180.1|DEUG	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC108111132|XP_017075986.1|DEUG	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC108102336|XP_017062644.1|DEUG	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC108102351|XP_017062704.1|DEUG	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC108105623|XP_017067796.1|DEUG	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC108114988|XP_017081709.1|DEUG	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC108116969|XP_017084616.1|DEUG	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC108115775|XP_017082836.1|DEUG	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC108117519|XP_017085503.1|DEUG	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC108111753|XP_017076797.1|DEUG	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC108116677|XP_017084166.1|DEUG	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC108111972|XP_017077170.1|DEUG	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC108117365|XP_017085237.1|DEUG	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC108113436|XP_017079492.1|DEUG	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC108102666|XP_017063295.1|DEUG	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC108116207|XP_017083480.1|DEUG	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC108116208|XP_017083481.1|DEUG	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC108108449|XP_017071995.1|DEUG	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC108105197|XP_017067138.1|DEUG	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC108111221|XP_017076111.1|DEUG	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC108104856|XP_017066664.1|DEUG	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC108110818|XP_017075539.1|DEUG	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC108116081|XP_017083288.1|DEUG	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC108116319|XP_017083614.1|DEUG	LOC6727890|XP_016034499.1|DSIM
OG0009040	LOC108106533|XP_017069159.1|DEUG	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC108117110|XP_017084821.1|DEUG	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC108102697|XP_017063330.1|DEUG	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC108114835|XP_017081465.1|DEUG	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC108102570|XP_017063139.1|DEUG	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC108116143|XP_017083368.1|DEUG	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC108108794|XP_017072458.1|DEUG	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC108112721|XP_017078445.1|DEUG	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC108105794|XP_017068013.1|DEUG	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC108116468|XP_017083888.1|DEUG	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC108105787|XP_017068003.1|DEUG	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC108109164|XP_017073076.1|DEUG	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC108115064|XP_017081801.1|DEUG	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC108116682|XP_017084172.1|DEUG	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC108111804|XP_017076886.1|DEUG	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC108106846|XP_017069577.1|DEUG	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC108107126|XP_017070009.1|DEUG	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC108104682|XP_017066372.1|DEUG	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC108102332|XP_017062621.1|DEUG	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC108108568|XP_017072145.1|DEUG	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC108109871|XP_017074158.1|DEUG	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC108113002|XP_017078904.1|DEUG	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC108112635|XP_017078231.1|DEUG	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC108105684|XP_017067882.1|DEUG	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC108106384|XP_017068879.1|DEUG	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC108108849|XP_017072554.1|DEUG	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC108114452|XP_017080941.1|DEUG	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC108108742|XP_017072368.1|DEUG	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC108112819|XP_017078613.1|DEUG	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC108104032|XP_017065353.1|DEUG	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC108104866|XP_017066677.1|DEUG	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC108116606|XP_017084056.1|DEUG	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC108115171|XP_017081980.1|DEUG	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC108117330|XP_017085194.1|DEUG	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC108116427|XP_017083810.1|DEUG	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC108109495|XP_017073521.1|DEUG	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC108115039|XP_017081776.1|DEUG	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC108116340|XP_017083643.1|DEUG	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC108117486|XP_017085451.1|DEUG	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC108116437|XP_017083831.1|DEUG	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC108113557|XP_017079639.1|DEUG	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC108116400|XP_017083759.1|DEUG	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC108117439|XP_017085348.1|DEUG	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC108116491|XP_017083913.1|DEUG	LOC6728615|XP_016035249.1|DSIM
OG0009085	LOC108116494|XP_017083917.1|DEUG	LOC6728569|XP_002103910.1|DSIM
OG0009086	LOC108115022|XP_017081753.1|DEUG	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC108116091|XP_017083298.1|DEUG	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC108111288|XP_017076165.1|DEUG	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC108117720|XP_017085768.1|DEUG	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC108111283|XP_017076160.1|DEUG	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC108115043|XP_017081779.1|DEUG	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC108115065|XP_017081802.1|DEUG	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC108116944|XP_017084581.1|DEUG	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC108116063|XP_017083263.1|DEUG	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC108115950|XP_017083074.1|DEUG	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC108113562|XP_017079644.1|DEUG	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC108113566|XP_017079647.1|DEUG	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC108115813|XP_017082890.1|DEUG	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC108111344|XP_017076263.1|DEUG	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC108105129|XP_017067050.1|DEUG	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC108110769|XP_017075477.1|DEUG	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC108110923|XP_017075690.1|DEUG	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC108110489|XP_017075056.1|DEUG	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC108110534|XP_017075105.1|DEUG	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC108108013|XP_017071361.1|DEUG	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC108112367|XP_017077689.1|DEUG	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC108107115|XP_017069992.1|DEUG	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC108104151|XP_017065541.1|DEUG	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC108110686|XP_017075302.1|DEUG	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC108107919|XP_017071230.1|DEUG	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC108110963|XP_017075752.1|DEUG	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC108111130|XP_017075981.1|DEUG	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC108106124|XP_017068492.1|DEUG	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC108113464|XP_017079533.1|DEUG	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC108110594|XP_017075181.1|DEUG	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC108102472|XP_017062970.1|DEUG	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC108105409|XP_017067445.1|DEUG	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC108105814|XP_017068044.1|DEUG	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC108113905|XP_017080101.1|DEUG	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC108112013|XP_017077240.1|DEUG	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC108108947|XP_017072690.1|DEUG	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC108109150|XP_017073049.1|DEUG	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC108105742|XP_017067947.1|DEUG	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC108112887|XP_017078730.1|DEUG	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC108113345|XP_017079397.1|DEUG	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC108107418|XP_017070436.1|DEUG	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC108112251|XP_017077561.1|DEUG	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC108104462|XP_017066015.1|DEUG	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC108112626|XP_017078216.1|DEUG	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC108113044|XP_017078962.1|DEUG	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC108107318|XP_017070283.1|DEUG	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC108111916|XP_017077046.1|DEUG	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC108112222|XP_017077529.1|DEUG	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC108104602|XP_017066261.1|DEUG	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC108106589|XP_017069259.1|DEUG	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC108106261|XP_017068715.1|DEUG	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC108106802|XP_017069536.1|DEUG	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC108107363|XP_017070354.1|DEUG	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC108106693|XP_017069415.1|DEUG	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC108112283|XP_017077594.1|DEUG	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC108112647|XP_017078251.1|DEUG	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC108113142|XP_017079139.1|DEUG	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC108112295|XP_017077609.1|DEUG	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC108112331|XP_017077648.1|DEUG	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC108106644|XP_017069344.1|DEUG	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC108112885|XP_017078724.1|DEUG	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC108104500|XP_017066104.1|DEUG	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC108109025|XP_017072788.1|DEUG	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC108114899|XP_017081558.1|DEUG	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC6737771|XP_002084599.2|DSIM
