Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0010291	LOC108111307|XP_017076189.1|DEUG, LOC108118105|XP_017086146.1|DEUG	LOC108099264|XP_017058128.1|DFIC
OG0010292	LOC108116005|XP_017083170.1|DEUG	LOC108097607|XP_017055504.1|DFIC
OG0010293	LOC108110898|XP_017075644.1|DEUG	LOC108092380|XP_017047414.1|DFIC
OG0010294	LOC108103394|XP_017064340.1|DEUG	LOC108093401|XP_017048919.1|DFIC
OG0010295	LOC108103379|XP_017064315.1|DEUG	LOC108093420|XP_017048954.1|DFIC
OG0010297	LOC108104554|XP_017066185.1|DEUG	LOC108090414|XP_017044559.1|DFIC
OG0010298	LOC108112360|XP_017077677.1|DEUG	LOC108093663|XP_017049332.1|DFIC
OG0010299	LOC108113008|XP_017078917.1|DEUG	LOC108101510|XP_017061360.1|DFIC
OG0010300	LOC108106328|XP_017068788.1|DEUG	LOC108086386|XP_017038777.1|DFIC
OG0010301	LOC108116126|XP_017083339.1|DEUG	LOC108091740|XP_017046573.1|DFIC
OG0010302	LOC108114895|XP_017081553.1|DEUG	LOC108094835|XP_017051123.1|DFIC
OG0010303	LOC108107259|XP_017070176.1|DEUG	LOC108090657|XP_017044925.1|DFIC
OG0010304	LOC108103490|XP_017064487.1|DEUG	LOC108097874|XP_017055899.1|DFIC
OG0010305	LOC108103989|XP_017065266.1|DEUG	LOC108098024|XP_017056165.1|DFIC
OG0010306	LOC108103496|XP_017064494.1|DEUG	LOC108098030|XP_017056173.1|DFIC
OG0010307	LOC108103237|XP_017064126.1|DEUG	LOC108092898|XP_017048235.1|DFIC
OG0010309	LOC108107721|XP_017070829.1|DEUG	LOC108099327|XP_017058271.1|DFIC
OG0010310	LOC108102428|XP_017062895.1|DEUG	LOC108097291|XP_017054992.1|DFIC
OG0010311	LOC108103782|XP_017064901.1|DEUG	LOC108094652|XP_017050854.1|DFIC
OG0010312	LOC108103556|XP_017064572.1|DEUG	LOC108094277|XP_017050259.1|DFIC
OG0010313	LOC108108786|XP_017072449.1|DEUG	LOC108088827|XP_017042284.1|DFIC
OG0010314	LOC108118386|XP_017086550.1|DEUG	LOC108102200|XP_017062391.1|DFIC
OG0010315	LOC108103120|XP_017063974.1|DEUG	LOC108097451|XP_017055212.1|DFIC
OG0010316	LOC108113344|XP_017079395.1|DEUG	LOC108090247|XP_017044332.1|DFIC
OG0010317	LOC108103675|XP_017064724.1|DEUG	LOC108097012|XP_017054499.1|DFIC
OG0010318	LOC108103836|XP_017065014.1|DEUG	LOC108095522|XP_017052128.1|DFIC
OG0010319	LOC108103630|XP_017064666.1|DEUG	LOC108097076|XP_017054606.1|DFIC
OG0010320	LOC108111842|XP_017076937.1|DEUG	LOC108091258|XP_017045862.1|DFIC
OG0010321	LOC108107670|XP_017070747.1|DEUG	LOC108096155|XP_017053025.1|DFIC
OG0010322	LOC108107707|XP_017070802.1|DEUG	LOC108096219|XP_017053093.1|DFIC
OG0010323	LOC108104661|XP_017066337.1|DEUG	LOC108099139|XP_017057967.1|DFIC
OG0010324	LOC108107842|XP_017071085.1|DEUG	LOC108100329|XP_017059625.1|DFIC
OG0010325	LOC108104907|XP_017066729.1|DEUG	LOC108086974|XP_017039578.1|DFIC
OG0010326	LOC108107715|XP_017070814.1|DEUG	LOC108099227|XP_017058092.1|DFIC
OG0010327	LOC108107517|XP_017070546.1|DEUG	LOC108088940|XP_017042452.1|DFIC
OG0010328	LOC108114090|XP_017080334.1|DEUG	LOC108089363|XP_017043030.1|DFIC
OG0010329	LOC108114258|XP_017080644.1|DEUG	LOC108089344|XP_017043014.1|DFIC
OG0010330	LOC108108439|XP_017071981.1|DEUG	LOC108099773|XP_017058891.1|DFIC
OG0010331	LOC108108659|XP_017072252.1|DEUG	LOC108099960|XP_017059131.1|DFIC
OG0010332	LOC108104327|XP_017065803.1|DEUG	LOC108094578|XP_017050684.1|DFIC
OG0010333	LOC108107000|XP_017069830.1|DEUG	LOC108088200|XP_017041389.1|DFIC
OG0010334	LOC108104074|XP_017065448.1|DEUG	LOC108102097|XP_017062240.1|DFIC
OG0010335	LOC108103996|XP_017065273.1|DEUG	LOC108098101|XP_017056300.1|DFIC
OG0010336	LOC108118539|XP_017086781.1|DEUG	LOC108097220|XP_017054857.1|DFIC
OG0010337	LOC108103895|XP_017065129.1|DEUG	LOC108095562|XP_017052199.1|DFIC
OG0010338	LOC108110093|XP_017074476.1|DEUG	LOC108094665|XP_017050865.1|DFIC
OG0010339	LOC108116280|XP_017083556.1|DEUG	LOC108091888|XP_017046761.1|DFIC
OG0010340	LOC108103723|XP_017064811.1|DEUG	LOC108092971|XP_017048348.1|DFIC
OG0010341	LOC108103722|XP_017064810.1|DEUG	LOC108092968|XP_017048346.1|DFIC
OG0010342	LOC108104364|XP_017065864.1|DEUG	LOC108101710|XP_017061638.1|DFIC
OG0010343	LOC108109232|XP_017073197.1|DEUG	LOC108098824|XP_017057469.1|DFIC
OG0010344	LOC108103953|XP_017065205.1|DEUG	LOC108091257|XP_017045861.1|DFIC
OG0010345	LOC108105039|XP_017066928.1|DEUG	LOC108097556|XP_017055413.1|DFIC
OG0010346	LOC108118507|XP_017086736.1|DEUG	LOC108097045|XP_017054567.1|DFIC
OG0010347	LOC108105352|XP_017067355.1|DEUG	LOC108092784|XP_017048030.1|DFIC
OG0010348	LOC108104543|XP_017066172.1|DEUG	LOC108090433|XP_017044599.1|DFIC
OG0010349	LOC108103536|XP_017064554.1|DEUG	LOC108091287|XP_017045897.1|DFIC
OG0010350	LOC108110397|XP_017074946.1|DEUG	LOC108091307|XP_017045917.1|DFIC
OG0010351	LOC108116696|XP_017084204.1|DEUG	LOC108091118|XP_017045635.1|DFIC
OG0010352	LOC108103662|XP_017064708.1|DEUG	LOC108097014|XP_017054502.1|DFIC
OG0010353	LOC108109691|XP_017073789.1|DEUG	LOC108097775|XP_017055791.1|DFIC
OG0010354	LOC108118160|XP_017086208.1|DEUG	LOC108097154|XP_017054765.1|DFIC
OG0010355	LOC108103370|XP_017064305.1|DEUG	LOC108092863|XP_017048186.1|DFIC
OG0010356	LOC108110005|XP_017074332.1|DEUG	LOC108088566|XP_017041902.1|DFIC
OG0010357	LOC108103182|XP_017064057.1|DEUG	LOC108097781|XP_017055800.1|DFIC
OG0010358	LOC108105323|XP_017067306.1|DEUG	LOC108097965|XP_017056068.1|DFIC
OG0010359	LOC108118508|XP_017086737.1|DEUG	LOC108097047|XP_017054569.1|DFIC
OG0010360	LOC108118510|XP_017086739.1|DEUG	LOC108097052|XP_017054576.1|DFIC
OG0010361	LOC108118506|XP_017086735.1|DEUG	LOC108097040|XP_017054558.1|DFIC
OG0010362	LOC108105486|XP_017067595.1|DEUG	LOC108097048|XP_017054571.1|DFIC
OG0010363	LOC108103121|XP_017063975.1|DEUG	LOC108088731|XP_017042170.1|DFIC
OG0010364	LOC108102939|XP_017063697.1|DEUG	LOC108097682|XP_017055637.1|DFIC
OG0010365	LOC108117709|XP_017085750.1|DEUG	LOC108098039|XP_017056193.1|DFIC
OG0010366	LOC108103972|XP_017065238.1|DEUG	LOC108097927|XP_017055969.1|DFIC
OG0010367	LOC108102973|XP_017063772.1|DEUG	LOC108097450|XP_017055211.1|DFIC
OG0010368	LOC108102980|XP_017063778.1|DEUG	LOC108097397|XP_017055142.1|DFIC
OG0010369	LOC108103335|XP_017064260.1|DEUG	LOC108097365|XP_017055099.1|DFIC
OG0010370	LOC108103110|XP_017063966.1|DEUG	LOC108097442|XP_017055201.1|DFIC
OG0010371	LOC108109636|XP_017073701.1|DEUG	LOC108097779|XP_017055795.1|DFIC
OG0010372	LOC108118389|XP_017086552.1|DEUG	LOC108102201|XP_017062393.1|DFIC
OG0010373	LOC108118346|XP_017086478.1|DEUG	LOC108102198|XP_017062389.1|DFIC
OG0010374	LOC108103987|XP_017065263.1|DEUG	LOC108098020|XP_017056162.1|DFIC
OG0010375	LOC108103988|XP_017065264.1|DEUG	LOC108098022|XP_017056164.1|DFIC
OG0010376	LOC108110070|XP_017074440.1|DEUG	LOC108094635|XP_017050815.1|DFIC
OG0010377	LOC108102411|XP_017062865.1|DEUG	LOC108101435|XP_017061252.1|DFIC
OG0010378	LOC108103671|XP_017064719.1|DEUG	LOC108097036|XP_017054546.1|DFIC
OG0010379	LOC108103575|XP_017064588.1|DEUG	LOC108101631|XP_017061534.1|DFIC
OG0010380	LOC108104978|XP_017066840.1|DEUG	LOC108095360|XP_017051930.1|DFIC
OG0010381	LOC108104982|XP_017066843.1|DEUG	LOC108095291|XP_017051821.1|DFIC
OG0010382	LOC108104955|XP_017066809.1|DEUG	LOC108095283|XP_017051814.1|DFIC
OG0010383	LOC108104944|XP_017066797.1|DEUG	LOC108095278|XP_017051809.1|DFIC
OG0010384	LOC108103253|XP_017064147.1|DEUG	LOC108097350|XP_017055074.1|DFIC
OG0010385	LOC108105754|XP_017067963.1|DEUG	LOC108101021|XP_017060680.1|DFIC
OG0010386	LOC108108324|XP_017072222.1|DEUG	LOC108098258|XP_017056547.1|DFIC
OG0010387	LOC108105747|XP_017067952.1|DEUG	LOC108090065|XP_017044061.1|DFIC
OG0010388	LOC108111012|XP_017075814.1|DEUG	LOC108089267|XP_017042926.1|DFIC
OG0010389	LOC108108079|XP_017071454.1|DEUG	LOC108097848|XP_017055867.1|DFIC
OG0010390	LOC108107134|XP_017070024.1|DEUG	LOC108094439|XP_017050498.1|DFIC
OG0010391	LOC108106988|XP_017069814.1|DEUG	LOC108094436|XP_017050496.1|DFIC
OG0010392	LOC108110625|XP_017075213.1|DEUG	LOC108093994|XP_017049941.1|DFIC, LOC108093456|XP_017049020.1|DFIC
OG0010393	LOC108110582|XP_017075167.1|DEUG	LOC108092337|XP_017047361.1|DFIC
OG0010394	LOC108107027|XP_017069864.1|DEUG	LOC108094369|XP_017050402.1|DFIC
OG0010395	LOC108114879|XP_017081526.1|DEUG	LOC108095635|XP_017052292.1|DFIC, LOC108098375|XP_017056724.1|DFIC
OG0010396	LOC108110606|XP_017075193.1|DEUG	LOC108098719|XP_017057327.1|DFIC
OG0010397	LOC108105757|XP_017067965.1|DEUG	LOC108092613|XP_017047741.1|DFIC
OG0010398	LOC108105762|XP_017067971.1|DEUG	LOC108092633|XP_017047760.1|DFIC
OG0010399	LOC108105792|XP_017068011.1|DEUG	LOC108092724|XP_017047942.1|DFIC
OG0010400	LOC108105812|XP_017068041.1|DEUG	LOC108092602|XP_017047731.1|DFIC
OG0010401	LOC108105809|XP_017068037.1|DEUG	LOC108092659|XP_017047809.1|DFIC
OG0010402	LOC108110811|XP_017075531.1|DEUG	LOC108101210|XP_017060947.1|DFIC
OG0010403	LOC108110656|XP_017075257.1|DEUG	LOC108101186|XP_017060917.1|DFIC
OG0010404	LOC108114868|XP_017081511.1|DEUG	LOC108098297|XP_017056596.1|DFIC
OG0010405	LOC108114869|XP_017081512.1|DEUG	LOC108098368|XP_017056707.1|DFIC
OG0010406	LOC108114852|XP_017081487.1|DEUG	LOC108098302|XP_017056601.1|DFIC
OG0010407	LOC108113419|XP_017079462.1|DEUG	LOC108092993|XP_017048378.1|DFIC
OG0010408	LOC108104050|XP_017065386.1|DEUG	LOC108094489|XP_017050567.1|DFIC
OG0010409	LOC108105186|XP_017067125.1|DEUG	LOC108101368|XP_017061170.1|DFIC
OG0010410	LOC108105198|XP_017067140.1|DEUG	LOC108094550|XP_017050647.1|DFIC
OG0010411	LOC108113752|XP_017079939.1|DEUG	LOC108100367|XP_017059696.1|DFIC
OG0010412	LOC108115452|XP_017082378.1|DEUG	LOC108089795|XP_017043680.1|DFIC, LOC108098842|XP_017057495.1|DFIC
OG0010413	LOC108111204|XP_017076090.1|DEUG	LOC108092417|XP_017047474.1|DFIC
OG0010414	LOC108110591|XP_017075177.1|DEUG	LOC108092422|XP_017047478.1|DFIC
OG0010415	LOC108107145|XP_017070038.1|DEUG	LOC108100121|XP_017059363.1|DFIC
OG0010416	LOC108111597|XP_017076612.1|DEUG	LOC108100011|XP_017059207.1|DFIC
OG0010417	LOC108110608|XP_017075195.1|DEUG	LOC108100013|XP_017059209.1|DFIC
OG0010418	LOC108110861|XP_017075596.1|DEUG	LOC108100081|XP_017059311.1|DFIC
OG0010419	LOC108110487|XP_017075053.1|DEUG	LOC108100111|XP_017059349.1|DFIC
OG0010420	LOC108103781|XP_017064945.1|DEUG	LOC108098280|XP_017056571.1|DFIC
OG0010421	LOC108110869|XP_017075608.1|DEUG	LOC108094128|XP_017050040.1|DFIC
OG0010422	LOC108108136|XP_017071555.1|DEUG	LOC108101376|XP_017061177.1|DFIC
OG0010423	LOC108107141|XP_017070034.1|DEUG	LOC108089131|XP_017042736.1|DFIC
OG0010424	LOC108108100|XP_017071494.1|DEUG	LOC108100832|XP_017060391.1|DFIC
OG0010425	LOC108105641|XP_017067818.1|DEUG	LOC108095068|XP_017051480.1|DFIC
OG0010426	LOC108105649|XP_017067825.1|DEUG	LOC108095075|XP_017051487.1|DFIC
OG0010427	LOC108115438|XP_017082362.1|DEUG	LOC108089794|XP_017043679.1|DFIC
OG0010428	LOC108115535|XP_017082526.1|DEUG	LOC108089942|XP_017043921.1|DFIC
OG0010429	LOC108106915|XP_017069655.1|DEUG	LOC108100823|XP_017060380.1|DFIC
OG0010430	LOC108110932|XP_017075710.1|DEUG	LOC108094123|XP_017050034.1|DFIC
OG0010431	LOC108111210|XP_017076096.1|DEUG	LOC108092534|XP_017047648.1|DFIC
OG0010432	LOC108111231|XP_017076123.1|DEUG	LOC108092535|XP_017047649.1|DFIC
OG0010433	LOC108110988|XP_017075786.1|DEUG	LOC108092528|XP_017047640.1|DFIC
OG0010434	LOC108110791|XP_017075502.1|DEUG	LOC108092463|XP_017047540.1|DFIC
OG0010435	LOC108102689|XP_017063319.1|DEUG	LOC108089832|XP_017043734.1|DFIC
OG0010436	LOC108111633|XP_017076656.1|DEUG	LOC108100017|XP_017059213.1|DFIC
OG0010437	LOC108107137|XP_017070027.1|DEUG	LOC108088207|XP_017041397.1|DFIC
OG0010438	LOC108114793|XP_017081394.1|DEUG	LOC108094363|XP_017050392.1|DFIC
OG0010439	LOC108114792|XP_017081392.1|DEUG	LOC108094360|XP_017050388.1|DFIC
OG0010440	LOC108118415|XP_017086580.1|DEUG	LOC108101142|XP_017060854.1|DFIC
OG0010441	LOC108118492|XP_017086715.1|DEUG	LOC108098271|XP_017056563.1|DFIC
OG0010442	LOC108111729|XP_017076771.1|DEUG	LOC108088080|XP_017041221.1|DFIC
OG0010443	LOC108105150|XP_017067074.1|DEUG	LOC108098434|XP_017056815.1|DFIC
OG0010444	LOC108105153|XP_017067078.1|DEUG	LOC108098433|XP_017056814.1|DFIC
OG0010445	LOC108110604|XP_017075191.1|DEUG	LOC108092314|XP_017047338.1|DFIC
OG0010446	LOC108104172|XP_017065566.1|DEUG	LOC108091422|XP_017046102.1|DFIC
OG0010447	LOC108109778|XP_017073944.1|DEUG	LOC108089071|XP_017042668.1|DFIC
OG0010448	LOC108114517|XP_017081031.1|DEUG	LOC108089754|XP_017043633.1|DFIC
OG0010449	LOC108107663|XP_017070739.1|DEUG	LOC108089328|XP_017042994.1|DFIC
OG0010450	LOC108104637|XP_017066301.1|DEUG	LOC108100178|XP_017059436.1|DFIC
OG0010451	LOC108107602|XP_017070656.1|DEUG	LOC108100701|XP_017060215.1|DFIC
OG0010452	LOC108117374|XP_017085249.1|DEUG	LOC108096344|XP_017053380.1|DFIC
OG0010453	LOC108117385|XP_017085269.1|DEUG	LOC108096308|XP_017053283.1|DFIC
OG0010454	LOC108114056|XP_017080299.1|DEUG	LOC108089404|XP_017043083.1|DFIC
OG0010455	LOC108117388|XP_017085274.1|DEUG	LOC108087439|XP_017040281.1|DFIC
OG0010456	LOC108108605|XP_017072193.1|DEUG	LOC108099744|XP_017058858.1|DFIC
OG0010457	LOC108107680|XP_017070757.1|DEUG	LOC108096213|XP_017053090.1|DFIC
OG0010458	LOC108107657|XP_017070732.1|DEUG	LOC108096176|XP_017053049.1|DFIC
OG0010459	LOC108107702|XP_017070797.1|DEUG	LOC108096179|XP_017053051.1|DFIC
OG0010460	LOC108107513|XP_017070544.1|DEUG	LOC108096151|XP_017053022.1|DFIC
OG0010461	LOC108107757|XP_017070919.1|DEUG	LOC108096193|XP_017053066.1|DFIC
OG0010462	LOC108104690|XP_017066385.1|DEUG	LOC108099160|XP_017057994.1|DFIC
OG0010463	LOC108113902|XP_017080097.1|DEUG	LOC108089369|XP_017043034.1|DFIC
OG0010464	LOC108114266|XP_017080652.1|DEUG	LOC108089348|XP_017043018.1|DFIC
OG0010465	LOC108114284|XP_017080669.1|DEUG	LOC108089544|XP_017043370.1|DFIC
OG0010466	LOC108113965|XP_017080168.1|DEUG	LOC108089321|XP_017042987.1|DFIC
OG0010467	LOC108113968|XP_017080173.1|DEUG	LOC108089650|XP_017043508.1|DFIC
OG0010468	LOC108114294|XP_017080684.1|DEUG	LOC108088237|XP_017041437.1|DFIC
OG0010469	LOC108102852|XP_017063538.1|DEUG	LOC108100236|XP_017059502.1|DFIC
OG0010470	LOC108109820|XP_017074040.1|DEUG	LOC108096301|XP_017053269.1|DFIC
OG0010471	LOC108109776|XP_017073942.1|DEUG	LOC108096372|XP_017053413.1|DFIC
OG0010472	LOC108103597|XP_017064614.1|DEUG	LOC108099239|XP_017058103.1|DFIC
OG0010473	LOC108108194|XP_017071635.1|DEUG	LOC108089697|XP_017043533.1|DFIC
OG0010474	LOC108107706|XP_017070801.1|DEUG	LOC108093058|XP_017048455.1|DFIC
OG0010475	LOC108114235|XP_017080595.1|DEUG	LOC108093105|XP_017048532.1|DFIC
OG0010476	LOC108114622|XP_017081177.1|DEUG	LOC108087540|XP_017040438.1|DFIC
OG0010477	LOC108107719|XP_017070828.1|DEUG	LOC108099351|XP_017058323.1|DFIC
OG0010478	LOC108104918|XP_017066757.1|DEUG	LOC108086960|XP_017039561.1|DFIC
OG0010479	LOC108104895|XP_017066715.1|DEUG	LOC108086989|XP_017039610.1|DFIC
OG0010480	LOC108114028|XP_017080264.1|DEUG	LOC108099763|XP_017058881.1|DFIC
OG0010481	LOC108108564|XP_017072135.1|DEUG	LOC108099880|XP_017059022.1|DFIC
OG0010482	LOC108107824|XP_017071063.1|DEUG	LOC108089585|XP_017043431.1|DFIC
OG0010483	LOC108105945|XP_017068230.1|DEUG	LOC108087460|XP_017040311.1|DFIC
OG0010484	LOC108116739|XP_017084246.1|DEUG	LOC108088750|XP_017042187.1|DFIC
OG0010485	LOC108107578|XP_017070627.1|DEUG	LOC108100713|XP_017060233.1|DFIC
OG0010486	LOC108108700|XP_017072295.1|DEUG	LOC108088831|XP_017042287.1|DFIC
OG0010487	LOC108114391|XP_017080848.1|DEUG	LOC108100162|XP_017059414.1|DFIC
OG0010488	LOC108108614|XP_017072202.1|DEUG	LOC108099906|XP_017059056.1|DFIC
OG0010489	LOC108105926|XP_017068196.1|DEUG	LOC108086888|XP_017039438.1|DFIC
OG0010490	LOC108104768|XP_017066493.1|DEUG	LOC108096588|XP_017053776.1|DFIC
OG0010491	LOC108112395|XP_017077726.1|DEUG	LOC108090688|XP_017044963.1|DFIC
OG0010492	LOC108108467|XP_017072013.1|DEUG	LOC108088268|XP_017041475.1|DFIC
OG0010493	LOC108108454|XP_017071997.1|DEUG	LOC108099765|XP_017058883.1|DFIC
OG0010494	LOC108116745|XP_017084253.1|DEUG	LOC108088808|XP_017042268.1|DFIC
OG0010495	LOC108113866|XP_017080069.1|DEUG	LOC108095453|XP_017052057.1|DFIC
OG0010496	LOC108113845|XP_017080045.1|DEUG	LOC108095421|XP_017052015.1|DFIC
OG0010497	LOC108113836|XP_017080035.1|DEUG	LOC108095406|XP_017051979.1|DFIC
OG0010498	LOC108104467|XP_017066020.1|DEUG	LOC108090556|XP_017044786.1|DFIC
OG0010499	LOC108108979|XP_017072724.1|DEUG	LOC108095133|XP_017051561.1|DFIC
OG0010500	LOC108108869|XP_017072576.1|DEUG	LOC108095103|XP_017051529.1|DFIC
OG0010501	LOC108106380|XP_017068858.1|DEUG	LOC108101446|XP_017061272.1|DFIC
OG0010502	LOC108104288|XP_017065748.1|DEUG	LOC108096167|XP_017053038.1|DFIC
OG0010503	LOC108106308|XP_017068768.1|DEUG	LOC108086649|XP_017039116.1|DFIC
OG0010504	LOC108111908|XP_017077035.1|DEUG, LOC108111907|XP_017077034.1|DEUG	LOC108094729|XP_017050964.1|DFIC
OG0010505	LOC108113007|XP_017078916.1|DEUG	LOC108101508|XP_017061357.1|DFIC
OG0010506	LOC108112860|XP_017078674.1|DEUG	LOC108094204|XP_017050150.1|DFIC
OG0010507	LOC108107230|XP_017070138.1|DEUG	LOC108090670|XP_017044941.1|DFIC
OG0010508	LOC108109042|XP_017072828.1|DEUG	LOC108101410|XP_017061225.1|DFIC
OG0010509	LOC108106340|XP_017068809.1|DEUG	LOC108093600|XP_017049214.1|DFIC
OG0010510	LOC108112930|XP_017078811.1|DEUG	LOC108093666|XP_017049334.1|DFIC
OG0010511	LOC108113081|XP_017079015.1|DEUG	LOC108093611|XP_017049227.1|DFIC
OG0010512	LOC108107476|XP_017070511.1|DEUG	LOC108101935|XP_017062007.1|DFIC
OG0010513	LOC108107229|XP_017070137.1|DEUG	LOC108101807|XP_017061773.1|DFIC
OG0010514	LOC108107447|XP_017070478.1|DEUG	LOC108101929|XP_017062000.1|DFIC
OG0010515	LOC108106387|XP_017068882.1|DEUG	LOC108093636|XP_017049283.1|DFIC
OG0010516	LOC108105401|XP_017067434.1|DEUG	LOC108101457|XP_017061289.1|DFIC
OG0010517	LOC108108969|XP_017072713.1|DEUG	LOC108094808|XP_017051068.1|DFIC
OG0010518	LOC108112687|XP_017078368.1|DEUG	LOC108093731|XP_017049475.1|DFIC
OG0010519	LOC108104470|XP_017066024.1|DEUG	LOC108093644|XP_017049292.1|DFIC
OG0010520	LOC108106794|XP_017069528.1|DEUG	LOC108086776|XP_017039310.1|DFIC
OG0010521	LOC108106375|XP_017068855.1|DEUG	LOC108086656|XP_017039129.1|DFIC
OG0010522	LOC108104452|XP_017066004.1|DEUG	LOC108090278|XP_017044378.1|DFIC
OG0010523	LOC108104448|XP_017065998.1|DEUG	LOC108090580|XP_017044817.1|DFIC
OG0010524	LOC108112899|XP_017078746.1|DEUG	LOC108090847|XP_017045208.1|DFIC
OG0010525	LOC108108903|XP_017072616.1|DEUG	LOC108094762|XP_017051007.1|DFIC
OG0010526	LOC108108966|XP_017072710.1|DEUG	LOC108094792|XP_017051053.1|DFIC
OG0010527	LOC108112152|XP_017077389.1|DEUG	LOC108096889|XP_017054320.1|DFIC
OG0010528	LOC108112260|XP_017077572.1|DEUG	LOC108096581|XP_017053768.1|DFIC
OG0010529	LOC108112413|XP_017077743.1|DEUG	LOC108096595|XP_017053783.1|DFIC
OG0010530	LOC108112947|XP_017078835.1|DEUG	LOC108093761|XP_017049519.1|DFIC
OG0010531	LOC108113733|XP_017079910.1|DEUG	LOC108095828|XP_017052599.1|DFIC
OG0010532	LOC108109492|XP_017073518.1|DEUG, LOC108109401|XP_017073388.1|DEUG	LOC108099366|XP_017058347.1|DFIC
OG0010533	LOC108108650|XP_017072242.1|DEUG	LOC108099846|XP_017058982.1|DFIC
OG0010534	LOC108110170|XP_017074583.1|DEUG	LOC108098469|XP_017056866.1|DFIC
OG0010535	LOC108117128|XP_017084850.1|DEUG	LOC108101073|XP_017060755.1|DFIC
OG0010536	LOC108117074|XP_017084735.1|DEUG	LOC108101036|XP_017060693.1|DFIC
OG0010537	LOC108109442|XP_017073431.1|DEUG	LOC108099367|XP_017058348.1|DFIC
OG0010538	LOC108116366|XP_017083686.1|DEUG	LOC108096858|XP_017054275.1|DFIC
OG0010539	LOC108109402|XP_017073389.1|DEUG	LOC108097523|XP_017055344.1|DFIC
OG0010540	LOC108111395|XP_017076319.1|DEUG	LOC108099519|XP_017058574.1|DFIC
OG0010541	LOC108114449|XP_017080938.1|DEUG	LOC108100193|XP_017059454.1|DFIC
OG0010542	LOC108113180|XP_017079193.1|DEUG	LOC108091751|XP_017046585.1|DFIC
OG0010543	LOC108111365|XP_017076287.1|DEUG	LOC108099330|XP_017058292.1|DFIC
OG0010544	LOC108116833|XP_017084373.1|DEUG	LOC108087087|XP_017039758.1|DFIC
OG0010545	LOC108117004|XP_017084660.1|DEUG	LOC108087392|XP_017040223.1|DFIC
OG0010546	LOC108117190|XP_017084980.1|DEUG	LOC108087944|XP_017041021.1|DFIC
OG0010547	LOC108117191|XP_017084981.1|DEUG	LOC108087949|XP_017041024.1|DFIC
OG0010548	LOC108113556|XP_017079638.1|DEUG	LOC108095729|XP_017052393.1|DFIC
OG0010549	LOC108111773|XP_017076829.1|DEUG	LOC108087999|XP_017041100.1|DFIC
OG0010550	LOC108111418|XP_017076365.1|DEUG	LOC108088547|XP_017041882.1|DFIC
OG0010551	LOC108111389|XP_017076313.1|DEUG	LOC108088436|XP_017041698.1|DFIC
OG0010552	LOC108104220|XP_017065652.1|DEUG	LOC108086800|XP_017039330.1|DFIC
OG0010553	LOC108104218|XP_017065650.1|DEUG	LOC108086866|XP_017039417.1|DFIC
OG0010554	LOC108115846|XP_017082948.1|DEUG	LOC108095947|XP_017052773.1|DFIC
OG0010555	LOC108115600|XP_017082615.1|DEUG	LOC108095781|XP_017052524.1|DFIC
OG0010556	LOC108113543|XP_017079626.1|DEUG	LOC108095678|XP_017052335.1|DFIC
OG0010557	LOC108116300|XP_017083578.1|DEUG	LOC108091892|XP_017046765.1|DFIC
OG0010558	LOC108116512|XP_017083937.1|DEUG	LOC108092119|XP_017047109.1|DFIC
OG0010559	LOC108113523|XP_017079603.1|DEUG	LOC108095712|XP_017052373.1|DFIC
OG0010560	LOC108116707|XP_017084212.1|DEUG	LOC108089097|XP_017042700.1|DFIC
OG0010561	LOC108105254|XP_017067217.1|DEUG	LOC108087097|XP_017039767.1|DFIC
OG0010562	LOC108116523|XP_017083949.1|DEUG	LOC108098783|XP_017057406.1|DFIC
OG0010563	LOC108116361|XP_017083674.1|DEUG	LOC108098846|XP_017057498.1|DFIC
OG0010564	LOC108116066|XP_017083266.1|DEUG	LOC108086555|XP_017038993.1|DFIC
OG0010565	LOC108111393|XP_017076317.1|DEUG	LOC108099517|XP_017058571.1|DFIC
OG0010566	LOC108111332|XP_017076242.1|DEUG	LOC108099388|XP_017058375.1|DFIC
OG0010567	LOC108117060|XP_017084721.1|DEUG	LOC108093370|XP_017048880.1|DFIC
OG0010568	LOC108111330|XP_017076239.1|DEUG	LOC108099679|XP_017058807.1|DFIC
OG0010569	LOC108113495|XP_017079569.1|DEUG	LOC108086791|XP_017039320.1|DFIC
OG0010570	LOC108113545|XP_017079628.1|DEUG	LOC108095684|XP_017052342.1|DFIC
OG0010571	LOC108117173|XP_017084946.1|DEUG	LOC108093292|XP_017048758.1|DFIC
OG0010572	LOC108109422|XP_017073409.1|DEUG	LOC108099443|XP_017058470.1|DFIC
OG0010573	LOC108117558|XP_017085556.1|DEUG	LOC108099661|XP_017058785.1|DFIC
OG0010574	LOC108117477|XP_017085388.1|DEUG, LOC108104058|XP_017065450.1|DEUG	LOC108099310|XP_017058192.1|DFIC
OG0010575	LOC108104000|XP_017065279.1|DEUG	LOC108086802|XP_017039332.1|DFIC
OG0010576	LOC108108380|XP_017071916.1|DEUG	LOC108098821|XP_017057463.1|DFIC
OG0010577	LOC108117066|XP_017084728.1|DEUG	LOC108091866|XP_017046735.1|DFIC
OG0010578	LOC108111294|XP_017076174.1|DEUG	LOC108097642|XP_017055560.1|DFIC
OG0010579	LOC108116158|XP_017083382.1|DEUG	LOC108098774|XP_017057397.1|DFIC
OG0010580	LOC108106434|XP_017069003.1|DEUG	LOC108091929|XP_017046804.1|DFIC
