Orthogroup	DEUG.longest_only	DSER.longest_only
OG0009059	LOC108108568|XP_017072145.1|DEUG	LOC110185192|XP_020809575.1|DSER
OG0009060	LOC108109871|XP_017074158.1|DEUG	LOC110186320|XP_020811119.1|DSER
OG0009061	LOC108113002|XP_017078904.1|DEUG	LOC110176326|XP_020798304.1|DSER
OG0009062	LOC108112635|XP_017078231.1|DEUG	LOC110181605|XP_020805064.1|DSER
OG0009063	LOC108105684|XP_017067882.1|DEUG	LOC110178157|XP_020800850.1|DSER
OG0009064	LOC108106384|XP_017068879.1|DEUG	LOC110177706|XP_020800201.1|DSER
OG0009065	LOC108108849|XP_017072554.1|DEUG	LOC110185490|XP_020810044.1|DSER
OG0009066	LOC108114452|XP_017080941.1|DEUG	LOC110190598|XP_020816851.1|DSER
OG0009067	LOC108108742|XP_017072368.1|DEUG	LOC110190317|XP_020816365.1|DSER
OG0009068	LOC108112819|XP_017078613.1|DEUG	LOC110191562|XP_020818098.1|DSER
OG0009069	LOC108104032|XP_017065353.1|DEUG	LOC110184971|XP_020809278.1|DSER
OG0009070	LOC108104866|XP_017066677.1|DEUG	LOC110179319|XP_020802471.1|DSER
OG0009071	LOC108116606|XP_017084056.1|DEUG	LOC110191945|XP_020818624.1|DSER
OG0009072	LOC108115171|XP_017081980.1|DEUG	LOC110188498|XP_020813888.1|DSER
OG0009073	LOC108117330|XP_017085194.1|DEUG	LOC110188709|XP_020814176.1|DSER
OG0009074	LOC108116427|XP_017083810.1|DEUG	LOC110186698|XP_020811629.1|DSER
OG0009075	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG	LOC110187673|XP_020812754.1|DSER
OG0009076	LOC108109495|XP_017073521.1|DEUG	LOC110188507|XP_020813900.1|DSER
OG0009077	LOC108115039|XP_017081776.1|DEUG	LOC110187755|XP_020812875.1|DSER
OG0009078	LOC108116340|XP_017083643.1|DEUG	LOC110189949|XP_020815899.1|DSER
OG0009079	LOC108117486|XP_017085451.1|DEUG	LOC110186356|XP_020811166.1|DSER
OG0009080	LOC108116437|XP_017083831.1|DEUG	LOC110191796|XP_020818405.1|DSER
OG0009081	LOC108113557|XP_017079639.1|DEUG	LOC110186224|XP_020810946.1|DSER
OG0009082	LOC108116400|XP_017083759.1|DEUG	LOC110188375|XP_020813749.1|DSER
OG0009083	LOC108117439|XP_017085348.1|DEUG	LOC110184528|XP_020808762.1|DSER
OG0009084	LOC108116491|XP_017083913.1|DEUG	LOC110186355|XP_020811161.1|DSER
OG0009085	LOC108116494|XP_017083917.1|DEUG	LOC110187692|XP_020812784.1|DSER
OG0009086	LOC108115022|XP_017081753.1|DEUG	LOC110176405|XP_020798403.1|DSER
OG0009087	LOC108116091|XP_017083298.1|DEUG	LOC110177444|XP_020799836.1|DSER
OG0009088	LOC108111288|XP_017076165.1|DEUG	LOC110186278|XP_020811051.1|DSER
OG0009089	LOC108117720|XP_017085768.1|DEUG	LOC110181700|XP_020805202.1|DSER
OG0009090	LOC108111283|XP_017076160.1|DEUG	LOC110176461|XP_020798477.1|DSER
OG0009091	LOC108115043|XP_017081779.1|DEUG	LOC110188434|XP_020813820.1|DSER
OG0009092	LOC108115065|XP_017081802.1|DEUG	LOC110188527|XP_020813931.1|DSER
OG0009093	LOC108116944|XP_017084581.1|DEUG	LOC110186579|XP_020811455.1|DSER, LOC110186571|XP_020811443.1|DSER
OG0009095	LOC108115950|XP_017083074.1|DEUG	LOC110186316|XP_020811098.1|DSER
OG0009096	LOC108113562|XP_017079644.1|DEUG	LOC110186332|XP_020811137.1|DSER
OG0009097	LOC108113566|XP_017079647.1|DEUG	LOC110186333|XP_020811138.1|DSER
OG0009098	LOC108115813|XP_017082890.1|DEUG	LOC110186422|XP_020811261.1|DSER
OG0009099	LOC108111344|XP_017076263.1|DEUG	LOC110186403|XP_020811228.1|DSER
OG0009100	LOC108105129|XP_017067050.1|DEUG	LOC110182387|XP_020806086.1|DSER
OG0009101	LOC108110769|XP_017075477.1|DEUG	LOC110185997|XP_020810684.1|DSER
OG0009102	LOC108110923|XP_017075690.1|DEUG	LOC110187566|XP_020812614.1|DSER
OG0009103	LOC108110489|XP_017075056.1|DEUG	LOC110187585|XP_020812631.1|DSER
OG0009104	LOC108110534|XP_017075105.1|DEUG	LOC110187583|XP_020812629.1|DSER
OG0009105	LOC108108013|XP_017071361.1|DEUG	LOC110181288|XP_020804669.1|DSER, LOC110183952|XP_020807969.1|DSER, LOC110183948|XP_020807968.1|DSER
OG0009106	LOC108112367|XP_017077689.1|DEUG	LOC110182227|XP_020805912.1|DSER, LOC110178422|XP_020801221.1|DSER
OG0009107	LOC108107115|XP_017069992.1|DEUG	LOC110182666|XP_020806404.1|DSER, LOC110180301|XP_020803614.1|DSER
OG0009108	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG	LOC110191794|XP_020818403.1|DSER
OG0009109	LOC108104151|XP_017065541.1|DEUG	LOC110183028|XP_020806874.1|DSER
OG0009110	LOC108110686|XP_017075302.1|DEUG	LOC110187601|XP_020812652.1|DSER
OG0009111	LOC108107919|XP_017071230.1|DEUG	LOC110190157|XP_020816152.1|DSER
OG0009112	LOC108110963|XP_017075752.1|DEUG	LOC110178197|XP_020800890.1|DSER
OG0009113	LOC108111130|XP_017075981.1|DEUG	LOC110183434|XP_020807374.1|DSER
OG0009114	LOC108106124|XP_017068492.1|DEUG	LOC110178149|XP_020800836.1|DSER
OG0009115	LOC108113464|XP_017079533.1|DEUG	LOC110186099|XP_020810800.1|DSER
OG0009116	LOC108110594|XP_017075181.1|DEUG	LOC110186078|XP_020810772.1|DSER
OG0009117	LOC108102472|XP_017062970.1|DEUG	LOC110182707|XP_020806463.1|DSER
OG0009118	LOC108105409|XP_017067445.1|DEUG	LOC110182653|XP_020806383.1|DSER
OG0009119	LOC108105814|XP_017068044.1|DEUG	LOC110186122|XP_020810830.1|DSER
OG0009120	LOC108113905|XP_017080101.1|DEUG	LOC110190722|XP_020817003.1|DSER
OG0009121	LOC108112013|XP_017077240.1|DEUG	LOC110184056|XP_020808092.1|DSER
OG0009122	LOC108108947|XP_017072690.1|DEUG	LOC110178489|XP_020801293.1|DSER
OG0009123	LOC108109150|XP_017073049.1|DEUG	LOC110182909|XP_020806727.1|DSER
OG0009124	LOC108105742|XP_017067947.1|DEUG	LOC110185992|XP_020810678.1|DSER
OG0009125	LOC108112887|XP_017078730.1|DEUG	LOC110189578|XP_020815370.1|DSER
OG0009126	LOC108113345|XP_017079397.1|DEUG	LOC110180057|XP_020803337.1|DSER
OG0009127	LOC108107418|XP_017070436.1|DEUG	LOC110178190|XP_020800885.1|DSER
OG0009128	LOC108112251|XP_017077561.1|DEUG	LOC110189695|XP_020815529.1|DSER
OG0009129	LOC108104462|XP_017066015.1|DEUG	LOC110179958|XP_020803201.1|DSER
OG0009130	LOC108112626|XP_017078216.1|DEUG	LOC110182891|XP_020806695.1|DSER
OG0009131	LOC108113044|XP_017078962.1|DEUG	LOC110182945|XP_020806789.1|DSER
OG0009132	LOC108107318|XP_017070283.1|DEUG	LOC110184068|XP_020808107.1|DSER
OG0009133	LOC108111916|XP_017077046.1|DEUG	LOC110180840|XP_020804178.1|DSER
OG0009134	LOC108112222|XP_017077529.1|DEUG	LOC110178255|XP_020800968.1|DSER
OG0009135	LOC108104602|XP_017066261.1|DEUG	LOC110188962|XP_020814564.1|DSER
OG0009136	LOC108106589|XP_017069259.1|DEUG	LOC110178282|XP_020801012.1|DSER
OG0009137	LOC108106261|XP_017068715.1|DEUG	LOC110178224|XP_020800927.1|DSER
OG0009138	LOC108106802|XP_017069536.1|DEUG	LOC110178226|XP_020800933.1|DSER
OG0009139	LOC108107363|XP_017070354.1|DEUG	LOC110176772|XP_020798874.1|DSER
OG0009140	LOC108106693|XP_017069415.1|DEUG	LOC110177401|XP_020799768.1|DSER
OG0009141	LOC108112283|XP_017077594.1|DEUG	LOC110189613|XP_020815408.1|DSER
OG0009142	LOC108112647|XP_017078251.1|DEUG	LOC110189662|XP_020815466.1|DSER
OG0009143	LOC108113142|XP_017079139.1|DEUG	LOC110179977|XP_020803226.1|DSER
OG0009144	LOC108112295|XP_017077609.1|DEUG	LOC110180320|XP_020803638.1|DSER
OG0009145	LOC108112331|XP_017077648.1|DEUG	LOC110177757|XP_020800279.1|DSER
OG0009146	LOC108106644|XP_017069344.1|DEUG	LOC110189476|XP_020815216.1|DSER
OG0009147	LOC108112885|XP_017078724.1|DEUG	LOC110183261|XP_020807149.1|DSER, LOC110187292|XP_020812373.1|DSER
OG0009148	LOC108104500|XP_017066104.1|DEUG	LOC110179568|XP_020802816.1|DSER
OG0009149	LOC108109025|XP_017072788.1|DEUG	LOC110181714|XP_020805227.1|DSER
OG0009150	LOC108114899|XP_017081558.1|DEUG	LOC110180254|XP_020803604.1|DSER
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC110179320|XP_020802470.1|DSER
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC110191790|XP_020818404.1|DSER
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC110191658|XP_020818215.1|DSER
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC110177437|XP_020799823.1|DSER
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC110178246|XP_020800956.1|DSER
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC110183784|XP_020807799.1|DSER, LOC110179291|XP_020802435.1|DSER
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC110181392|XP_020804786.1|DSER
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC110178712|XP_020801574.1|DSER
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC110184273|XP_020808397.1|DSER
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC110180188|XP_020803503.1|DSER
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC110183498|XP_020807440.1|DSER
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC110190161|XP_020816155.1|DSER
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC110190640|XP_020816896.1|DSER
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC110177551|XP_020799980.1|DSER
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC110184694|XP_020808965.1|DSER
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC110178882|XP_020801815.1|DSER
OG0009167	LOC108114596|XP_017081141.1|DEUG	LOC110190486|XP_020816658.1|DSER
OG0009168	LOC108114597|XP_017081144.1|DEUG	LOC110190487|XP_020816659.1|DSER
OG0009169	LOC108114164|XP_017080445.1|DEUG	LOC110190561|XP_020816782.1|DSER
OG0009170	LOC108113997|XP_017080230.1|DEUG	LOC110190582|XP_020816829.1|DSER
OG0009171	LOC108114210|XP_017080518.1|DEUG	LOC110190375|XP_020816447.1|DSER
OG0009172	LOC108114641|XP_017081199.1|DEUG	LOC110178891|XP_020801824.1|DSER
OG0009173	LOC108107836|XP_017071078.1|DEUG	LOC110188871|XP_020814443.1|DSER
OG0009175	LOC108110952|XP_017075737.1|DEUG	LOC110183873|XP_020807885.1|DSER, LOC110183888|XP_020807892.1|DSER, LOC110178074|XP_020800738.1|DSER
OG0009176	LOC108105990|XP_017068313.1|DEUG	LOC110190023|XP_020815979.1|DSER
OG0009177	LOC108108336|XP_017071857.1|DEUG	LOC110179979|XP_020803227.1|DSER
OG0009178	LOC108118233|XP_017086306.1|DEUG	LOC110179975|XP_020803220.1|DSER
OG0009179	LOC108116738|XP_017084245.1|DEUG	LOC110190017|XP_020815974.1|DSER
OG0009180	LOC108105917|XP_017068187.1|DEUG	LOC110185302|XP_020809712.1|DSER
OG0009181	LOC108113932|XP_017080128.1|DEUG	LOC110184649|XP_020808909.1|DSER
OG0009182	LOC108104286|XP_017065745.1|DEUG	LOC110176217|XP_020798151.1|DSER
OG0009183	LOC108113862|XP_017080065.1|DEUG	LOC110190047|XP_020816012.1|DSER
OG0009184	LOC108116754|XP_017084261.1|DEUG	LOC110190385|XP_020816473.1|DSER
OG0009185	LOC108108806|XP_017072479.1|DEUG	LOC110179835|XP_020803102.1|DSER
OG0009186	LOC108114699|XP_017081284.1|DEUG	LOC110176694|XP_020798785.1|DSER
OG0009187	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG	LOC110190850|XP_020817159.1|DSER
OG0009188	LOC108112256|XP_017077567.1|DEUG	LOC110177906|XP_020800535.1|DSER
OG0009189	LOC108114256|XP_017080642.1|DEUG	LOC110188393|XP_020813774.1|DSER
OG0009190	LOC108103586|XP_017064600.1|DEUG	LOC110188803|XP_020814337.1|DSER
OG0009191	LOC108106263|XP_017068718.1|DEUG	LOC110178306|XP_020801057.1|DSER
OG0009192	LOC108103141|XP_017064002.1|DEUG	LOC110180334|XP_020803652.1|DSER
OG0009194	LOC108112503|XP_017077871.1|DEUG	LOC110185874|XP_020810545.1|DSER
OG0009195	LOC108114042|XP_017080279.1|DEUG	LOC110184749|XP_020809038.1|DSER
OG0009196	LOC108114742|XP_017081346.1|DEUG	LOC110184701|XP_020808971.1|DSER
OG0009197	LOC108113953|XP_017080155.1|DEUG	LOC110188056|XP_020813265.1|DSER
OG0009198	LOC108118232|XP_017086303.1|DEUG	LOC110179973|XP_020803214.1|DSER
OG0009199	LOC108108407|XP_017071948.1|DEUG	LOC110190886|XP_020817204.1|DSER, LOC110190894|XP_020817212.1|DSER
OG0009200	LOC108104830|XP_017066616.1|DEUG	LOC110179571|XP_020802815.1|DSER, LOC110180176|XP_020803496.1|DSER
OG0009201	LOC108112261|XP_017077573.1|DEUG	LOC110191550|XP_020818085.1|DSER
OG0009202	LOC108107237|XP_017070145.1|DEUG	LOC110179398|XP_020802585.1|DSER
OG0009203	LOC108111613|XP_017076630.1|DEUG	LOC110189605|XP_020815397.1|DSER
OG0009204	LOC108108927|XP_017072668.1|DEUG	LOC110182933|XP_020806770.1|DSER
OG0009205	LOC108108933|XP_017072676.1|DEUG	LOC110182960|XP_020806810.1|DSER
OG0009206	LOC108106258|XP_017068712.1|DEUG	LOC110178620|XP_020801467.1|DSER
OG0009207	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG	LOC110191829|XP_020818453.1|DSER
OG0009209	LOC108116264|XP_017083543.1|DEUG	LOC110187808|XP_020812943.1|DSER, LOC110187809|XP_020812944.1|DSER
OG0009210	LOC108112369|XP_017077687.1|DEUG	LOC110191646|XP_020818201.1|DSER
OG0009211	LOC108115412|XP_017082338.1|DEUG	LOC110187444|XP_020812492.1|DSER
OG0009215	LOC108112084|XP_017077322.1|DEUG, LOC108113380|XP_017079441.1|DEUG	LOC110178331|XP_020801099.1|DSER, LOC110178298|XP_020801045.1|DSER
OG0009220	LOC108105359|XP_017067366.1|DEUG	LOC110179733|XP_020803009.1|DSER, LOC110179718|XP_020802992.1|DSER
OG0009221	LOC108110879|XP_017075626.1|DEUG	LOC110183377|XP_020807298.1|DSER
OG0009222	LOC108115200|XP_017082013.1|DEUG	LOC110181897|XP_020805488.1|DSER
OG0009224	LOC108116569|XP_017083998.1|DEUG	LOC110191809|XP_020818420.1|DSER
OG0009225	LOC108102461|XP_017062959.1|DEUG	LOC110182498|XP_020806206.1|DSER
OG0009228	LOC108103457|XP_017064440.1|DEUG	LOC110179714|XP_020802987.1|DSER
OG0009229	LOC108110168|XP_017074580.1|DEUG	LOC110191437|XP_020817959.1|DSER
OG0009231	LOC108110050|XP_017074415.1|DEUG	LOC110187104|XP_020812169.1|DSER
OG0009232	LOC108110273|XP_017074749.1|DEUG	LOC110183255|XP_020807139.1|DSER
OG0009234	LOC108103242|XP_017064132.1|DEUG	LOC110182076|XP_020805718.1|DSER
OG0009236	LOC108114497|XP_017081006.1|DEUG	LOC110177547|XP_020799974.1|DSER
OG0009237	LOC108110830|XP_017075556.1|DEUG	LOC110183310|XP_020807209.1|DSER
OG0009238	LOC108114681|XP_017081259.1|DEUG	LOC110179019|XP_020802023.1|DSER
OG0009239	LOC108108808|XP_017072481.1|DEUG	LOC110190253|XP_020816276.1|DSER
OG0009241	LOC108110764|XP_017075468.1|DEUG	LOC110185687|XP_020810314.1|DSER
OG0009245	LOC108105303|XP_017067286.1|DEUG	LOC110189855|XP_020815735.1|DSER
OG0009247	LOC108117071|XP_017084733.1|DEUG	LOC110190975|XP_020817335.1|DSER
OG0009248	LOC108102999|XP_017063805.1|DEUG	LOC110175930|XP_020797768.1|DSER
OG0009249	LOC108111096|XP_017075925.1|DEUG	LOC110183437|XP_020807377.1|DSER
OG0009251	LOC108102418|XP_017062879.1|DEUG	LOC110180341|XP_020803661.1|DSER
OG0009252	LOC108105461|XP_017067550.1|DEUG	LOC110179482|XP_020802713.1|DSER
OG0009253	LOC108103128|XP_017063985.1|DEUG	LOC110184135|XP_020808205.1|DSER
OG0009254	LOC108105521|XP_017067636.1|DEUG	LOC110182650|XP_020806376.1|DSER
OG0009255	LOC108104422|XP_017065966.1|DEUG	LOC110179625|XP_020802890.1|DSER
OG0009256	LOC108109951|XP_017074253.1|DEUG	LOC110181689|XP_020805189.1|DSER
OG0009257	LOC108103480|XP_017064474.1|DEUG	LOC110181501|XP_020804930.1|DSER
OG0009258	LOC108110076|XP_017074453.1|DEUG	LOC110187046|XP_020812077.1|DSER
OG0009259	LOC108103430|XP_017064389.1|DEUG	LOC110179087|XP_020802131.1|DSER
OG0009260	LOC108102422|XP_017062888.1|DEUG	LOC110180340|XP_020803660.1|DSER
OG0009261	LOC108105084|XP_017066997.1|DEUG	LOC110191977|XP_020818661.1|DSER
OG0009262	LOC108103938|XP_017065185.1|DEUG	LOC110181588|XP_020805041.1|DSER
OG0009263	LOC108103779|XP_017064899.1|DEUG	LOC110180632|XP_020803978.1|DSER
OG0009264	LOC108103777|XP_017064894.1|DEUG	LOC110182038|XP_020805626.1|DSER
OG0009265	LOC108103555|XP_017064570.1|DEUG	LOC110181772|XP_020805306.1|DSER
OG0009267	LOC108113431|XP_017079482.1|DEUG	LOC110185717|XP_020810354.1|DSER
OG0009269	LOC108105290|XP_017067269.1|DEUG	LOC110187740|XP_020812856.1|DSER
OG0009270	LOC108112236|XP_017077546.1|DEUG	LOC110189319|XP_020815021.1|DSER
OG0009271	LOC108105358|XP_017067363.1|DEUG	LOC110179705|XP_020802974.1|DSER
OG0009272	LOC108113970|XP_017080175.1|DEUG	LOC110179696|XP_020802966.1|DSER
OG0009273	LOC108110506|XP_017075075.1|DEUG	LOC110177023|XP_020799197.1|DSER
OG0009274	LOC108107738|XP_017070885.1|DEUG	LOC110182802|XP_020806594.1|DSER
OG0009275	LOC108105454|XP_017067541.1|DEUG	LOC110179673|XP_020802943.1|DSER
OG0009276	LOC108112286|XP_017077597.1|DEUG	LOC110177760|XP_020800283.1|DSER
OG0009277	LOC108118502|XP_017086729.1|DEUG	LOC110180547|XP_020803900.1|DSER
OG0009278	LOC108118513|XP_017086743.1|DEUG	LOC110178858|XP_020801781.1|DSER
OG0009279	LOC108106911|XP_017069651.1|DEUG	LOC110185950|XP_020810628.1|DSER
OG0009280	LOC108110320|XP_017074826.1|DEUG	LOC110180537|XP_020803885.1|DSER
OG0009281	LOC108110122|XP_017074517.1|DEUG	LOC110180296|XP_020803610.1|DSER
OG0009282	LOC108106099|XP_017068452.1|DEUG	LOC110178089|XP_020800751.1|DSER
OG0009283	LOC108111071|XP_017075890.1|DEUG	LOC110183293|XP_020807184.1|DSER
OG0009284	LOC108108625|XP_017072214.1|DEUG	LOC110185214|XP_020809603.1|DSER
OG0009285	LOC108102345|XP_017062682.1|DEUG	LOC110185452|XP_020809949.1|DSER
OG0009286	LOC108107815|XP_017071035.1|DEUG	LOC110184713|XP_020808992.1|DSER
OG0009287	LOC108114111|XP_017080363.1|DEUG	LOC110178752|XP_020801642.1|DSER
OG0009288	LOC108103258|XP_017064159.1|DEUG	LOC110181598|XP_020805050.1|DSER
OG0009289	LOC108102359|XP_017062748.1|DEUG	LOC110184522|XP_020808750.1|DSER
OG0009290	LOC108106344|XP_017068813.1|DEUG	LOC110181406|XP_020804805.1|DSER
OG0009291	LOC108102360|XP_017062749.1|DEUG	LOC110184523|XP_020808751.1|DSER
OG0009292	LOC108103464|XP_017064448.1|DEUG	LOC110179709|XP_020802981.1|DSER
OG0009293	LOC108103434|XP_017064392.1|DEUG	LOC110179725|XP_020803003.1|DSER
OG0009294	LOC108112449|XP_017077784.1|DEUG	LOC110186751|XP_020811713.1|DSER
OG0009295	LOC108110038|XP_017074378.1|DEUG	LOC110187107|XP_020812171.1|DSER
OG0009296	LOC108113599|XP_017079741.1|DEUG	LOC110176536|XP_020798585.1|DSER
OG0009297	LOC108113533|XP_017079615.1|DEUG	LOC110176440|XP_020798447.1|DSER
OG0009298	LOC108111710|XP_017076749.1|DEUG	LOC110191838|XP_020818463.1|DSER
OG0009299	LOC108117282|XP_017085125.1|DEUG	LOC110187622|XP_020812676.1|DSER
OG0009300	LOC108117243|XP_017085074.1|DEUG	LOC110187620|XP_020812670.1|DSER
OG0009301	LOC108116605|XP_017084054.1|DEUG	LOC110191785|XP_020818394.1|DSER
OG0009302	LOC108115094|XP_017081832.1|DEUG, LOC108108588|XP_017072175.1|DEUG	LOC110188602|XP_020814025.1|DSER
OG0009303	LOC108106928|XP_017069719.1|DEUG	LOC110188036|XP_020813238.1|DSER
OG0009304	LOC108117059|XP_017084720.1|DEUG	LOC110188707|XP_020814174.1|DSER
OG0009305	LOC108111475|XP_017076436.1|DEUG	LOC110177369|XP_020799722.1|DSER
OG0009306	LOC108111845|XP_017076940.1|DEUG	LOC110181577|XP_020805028.1|DSER
OG0009307	LOC108116424|XP_017083803.1|DEUG	LOC110187618|XP_020812667.1|DSER
OG0009308	LOC108109625|XP_017073690.1|DEUG	LOC110191939|XP_020818614.1|DSER
OG0009309	LOC108111495|XP_017076498.1|DEUG	LOC110177455|XP_020799848.1|DSER
OG0009310	LOC108105306|XP_017067289.1|DEUG	LOC110191208|XP_020817635.1|DSER
OG0009311	LOC108116275|XP_017083550.1|DEUG	LOC110186732|XP_020811656.1|DSER
OG0009312	LOC108111458|XP_017076417.1|DEUG	LOC110191111|XP_020817514.1|DSER
OG0009313	LOC108111505|XP_017076507.1|DEUG	LOC110191117|XP_020817521.1|DSER
OG0009314	LOC108116368|XP_017083690.1|DEUG	LOC110191761|XP_020818356.1|DSER
OG0009315	LOC108112912|XP_017078782.1|DEUG	LOC110186806|XP_020811747.1|DSER
OG0009316	LOC108109503|XP_017073533.1|DEUG	LOC110188300|XP_020813664.1|DSER, LOC110188487|XP_020813875.1|DSER
OG0009317	LOC108115770|XP_017082829.1|DEUG	LOC110177447|XP_020799839.1|DSER
OG0009318	LOC108110193|XP_017074643.1|DEUG	LOC110187926|XP_020813096.1|DSER
OG0009319	LOC108116412|XP_017083785.1|DEUG	LOC110191864|XP_020818502.1|DSER
OG0009320	LOC108113559|XP_017079641.1|DEUG	LOC110186233|XP_020810956.1|DSER
OG0009321	LOC108113551|XP_017079634.1|DEUG	LOC110186223|XP_020810945.1|DSER
OG0009322	LOC108116179|XP_017083409.1|DEUG	LOC110188332|XP_020813699.1|DSER
OG0009323	LOC108116117|XP_017083330.1|DEUG	LOC110191798|XP_020818407.1|DSER
OG0009324	LOC108115074|XP_017081811.1|DEUG	LOC110185269|XP_020809678.1|DSER
OG0009325	LOC108117319|XP_017085178.1|DEUG	LOC110190492|XP_020816670.1|DSER
OG0009326	LOC108111659|XP_017076679.1|DEUG	LOC110176500|XP_020798533.1|DSER
OG0009327	LOC108111349|XP_017076269.1|DEUG	LOC110186407|XP_020811236.1|DSER
OG0009328	LOC108111299|XP_017076181.1|DEUG	LOC110191134|XP_020817545.1|DSER
OG0009329	LOC108116613|XP_017084068.1|DEUG	LOC110187841|XP_020812977.1|DSER
OG0009330	LOC108116979|XP_017084629.1|DEUG	LOC110191326|XP_020817819.1|DSER
OG0009331	LOC108117065|XP_017084726.1|DEUG	LOC110186847|XP_020811795.1|DSER
OG0009332	LOC108116868|XP_017084435.1|DEUG	LOC110188105|XP_020813335.1|DSER
OG0009333	LOC108109562|XP_017073624.1|DEUG	LOC110190272|XP_020816308.1|DSER
OG0009334	LOC108113496|XP_017079571.1|DEUG	LOC110186955|XP_020811949.1|DSER
OG0009335	LOC108109531|XP_017073584.1|DEUG	LOC110186428|XP_020811270.1|DSER
OG0009336	LOC108105216|XP_017067168.1|DEUG	LOC110191389|XP_020817904.1|DSER
OG0009337	LOC108103783|XP_017064903.1|DEUG	LOC110179692|XP_020802960.1|DSER
OG0009338	LOC108114934|XP_017081607.1|DEUG	LOC110188361|XP_020813730.1|DSER
OG0009339	LOC108115041|XP_017081778.1|DEUG	LOC110188435|XP_020813821.1|DSER
OG0009340	LOC108116959|XP_017084604.1|DEUG	LOC110186076|XP_020810774.1|DSER
OG0009341	LOC108117261|XP_017085102.1|DEUG	LOC110188564|XP_020813981.1|DSER
OG0009342	LOC108111723|XP_017076764.1|DEUG	LOC110186910|XP_020811889.1|DSER
OG0009343	LOC108111823|XP_017076920.1|DEUG	LOC110186638|XP_020811557.1|DSER
OG0009344	LOC108109411|XP_017073398.1|DEUG	LOC110191379|XP_020817890.1|DSER
OG0009345	LOC108115799|XP_017082875.1|DEUG	LOC110177318|XP_020799651.1|DSER
OG0009346	LOC108115776|XP_017082837.1|DEUG	LOC110177357|XP_020799708.1|DSER
OG0009347	LOC108113532|XP_017079614.1|DEUG	LOC110186683|XP_020811610.1|DSER
OG0009348	LOC108115694|XP_017082752.1|DEUG	LOC110187980|XP_020813159.1|DSER
OG0009349	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG	LOC110191171|XP_020817591.1|DSER
OG0009350	LOC108111473|XP_017076434.1|DEUG	LOC110186883|XP_020811842.1|DSER
OG0009351	LOC108111306|XP_017076188.1|DEUG	LOC110186696|XP_020811627.1|DSER
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC110176667|XP_020798761.1|DSER, LOC110191022|XP_020817397.1|DSER
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC110188021|XP_020813204.1|DSER
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC110183390|XP_020807316.1|DSER
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC110177980|XP_020800632.1|DSER
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC110183780|XP_020807796.1|DSER
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC110183983|XP_020807998.1|DSER
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC110182606|XP_020806327.1|DSER
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC110182604|XP_020806325.1|DSER
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC110177013|XP_020799185.1|DSER
OG0009361	LOC108106204|XP_017068621.1|DEUG	LOC110177014|XP_020799186.1|DSER
OG0009362	LOC108106195|XP_017068611.1|DEUG	LOC110177046|XP_020799222.1|DSER
OG0009363	LOC108102685|XP_017063314.1|DEUG	LOC110182338|XP_020806029.1|DSER
OG0009364	LOC108111236|XP_017076128.1|DEUG	LOC110184960|XP_020809267.1|DSER, LOC110180497|XP_020803836.1|DSER
OG0009365	LOC108102581|XP_017063156.1|DEUG	LOC110179167|XP_020802223.1|DSER
OG0009366	LOC108111378|XP_017076303.1|DEUG	LOC110184014|XP_020808039.1|DSER
OG0009367	LOC108104120|XP_017065510.1|DEUG	LOC110182403|XP_020806102.1|DSER, LOC110187304|XP_020812352.1|DSER
