Orthogroup	DEUG.longest_only	DBIA.longest_only
OG0010475	LOC108114235|XP_017080595.1|DEUG	LOC108028161|XP_016955309.1|DBIA
OG0010476	LOC108114622|XP_017081177.1|DEUG	LOC108035383|XP_016966478.1|DBIA
OG0010477	LOC108107719|XP_017070828.1|DEUG	LOC108034795|XP_016965281.1|DBIA
OG0010478	LOC108104918|XP_017066757.1|DEUG	LOC108028720|XP_016956167.1|DBIA
OG0010479	LOC108104895|XP_017066715.1|DEUG	LOC108028056|XP_016955183.1|DBIA
OG0010480	LOC108114028|XP_017080264.1|DEUG	LOC108034653|XP_016965081.1|DBIA
OG0010481	LOC108108564|XP_017072135.1|DEUG	LOC108028593|XP_016955996.1|DBIA
OG0010482	LOC108107824|XP_017071063.1|DEUG	LOC108030571|XP_016958971.1|DBIA
OG0010483	LOC108105945|XP_017068230.1|DEUG	LOC108035074|XP_016965956.1|DBIA
OG0010484	LOC108116739|XP_017084246.1|DEUG	LOC108030763|XP_016959305.1|DBIA
OG0010485	LOC108107578|XP_017070627.1|DEUG	LOC108028800|XP_016956273.1|DBIA
OG0010486	LOC108108700|XP_017072295.1|DEUG	LOC108030933|XP_016959622.1|DBIA
OG0010487	LOC108114391|XP_017080848.1|DEUG	LOC108030578|XP_016959003.1|DBIA
OG0010488	LOC108108614|XP_017072202.1|DEUG	LOC108028565|XP_016955960.1|DBIA
OG0010489	LOC108105926|XP_017068196.1|DEUG	LOC108035655|XP_016966851.1|DBIA
OG0010490	LOC108104768|XP_017066493.1|DEUG	LOC108022400|XP_016946775.1|DBIA
OG0010491	LOC108112395|XP_017077726.1|DEUG	LOC108022375|XP_016946746.1|DBIA
OG0010492	LOC108108467|XP_017072013.1|DEUG	LOC108028154|XP_016955300.1|DBIA
OG0010493	LOC108108454|XP_017071997.1|DEUG	LOC108028168|XP_016955317.1|DBIA
OG0010494	LOC108116745|XP_017084253.1|DEUG	LOC108030743|XP_016959279.1|DBIA
OG0010495	LOC108113866|XP_017080069.1|DEUG	LOC108034393|XP_016964764.1|DBIA
OG0010496	LOC108113845|XP_017080045.1|DEUG	LOC108028271|XP_016955458.1|DBIA
OG0010497	LOC108113836|XP_017080035.1|DEUG	LOC108028060|XP_016955188.1|DBIA
OG0010498	LOC108104467|XP_017066020.1|DEUG	LOC108036291|XP_016967792.1|DBIA
OG0010499	LOC108108979|XP_017072724.1|DEUG	LOC108022368|XP_016946737.1|DBIA
OG0010500	LOC108108869|XP_017072576.1|DEUG	LOC108022073|XP_016946407.1|DBIA
OG0010501	LOC108106380|XP_017068858.1|DEUG	LOC108022424|XP_016946800.1|DBIA
OG0010502	LOC108104288|XP_017065748.1|DEUG	LOC108030603|XP_016959079.1|DBIA
OG0010503	LOC108106308|XP_017068768.1|DEUG	LOC108022320|XP_016946672.1|DBIA
OG0010504	LOC108111907|XP_017077034.1|DEUG	LOC108029800|XP_016957804.1|DBIA
OG0010505	LOC108113007|XP_017078916.1|DEUG	LOC108029524|XP_016957314.1|DBIA
OG0010506	LOC108112860|XP_017078674.1|DEUG	LOC108029849|XP_016957827.1|DBIA
OG0010507	LOC108107230|XP_017070138.1|DEUG	LOC108022332|XP_016946684.1|DBIA
OG0010508	LOC108109042|XP_017072828.1|DEUG	LOC108022479|XP_016946919.1|DBIA
OG0010509	LOC108106340|XP_017068809.1|DEUG	LOC108030086|XP_016958213.1|DBIA
OG0010510	LOC108112930|XP_017078811.1|DEUG	LOC108022367|XP_016946736.1|DBIA
OG0010511	LOC108113081|XP_017079015.1|DEUG	LOC108023062|XP_016947799.1|DBIA
OG0010512	LOC108107476|XP_017070511.1|DEUG	LOC108023067|XP_016947804.1|DBIA
OG0010513	LOC108107229|XP_017070137.1|DEUG	LOC108022306|XP_016946655.1|DBIA
OG0010514	LOC108107447|XP_017070478.1|DEUG	LOC108022918|XP_016947617.1|DBIA
OG0010515	LOC108106387|XP_017068882.1|DEUG	LOC108026534|XP_016952970.1|DBIA
OG0010516	LOC108105401|XP_017067434.1|DEUG	LOC108029428|XP_016957162.1|DBIA
OG0010517	LOC108108969|XP_017072713.1|DEUG	LOC108029434|XP_016957169.1|DBIA
OG0010518	LOC108112687|XP_017078368.1|DEUG	LOC108022154|XP_016946485.1|DBIA
OG0010519	LOC108104470|XP_017066024.1|DEUG	LOC108029462|XP_016957201.1|DBIA
OG0010520	LOC108106794|XP_017069528.1|DEUG	LOC108022272|XP_016946620.1|DBIA
OG0010521	LOC108106375|XP_017068855.1|DEUG	LOC108022790|XP_016947409.1|DBIA
OG0010522	LOC108104452|XP_017066004.1|DEUG	LOC108029805|XP_016957812.1|DBIA
OG0010523	LOC108104448|XP_017065998.1|DEUG	LOC108029680|XP_016957619.1|DBIA
OG0010524	LOC108112899|XP_017078746.1|DEUG	LOC108022645|XP_016947189.1|DBIA
OG0010525	LOC108108903|XP_017072616.1|DEUG	LOC108026586|XP_016953029.1|DBIA
OG0010526	LOC108108966|XP_017072710.1|DEUG	LOC108026574|XP_016953015.1|DBIA
OG0010527	LOC108112152|XP_017077389.1|DEUG	LOC108023035|XP_016947765.1|DBIA
OG0010528	LOC108112260|XP_017077572.1|DEUG	LOC108022391|XP_016946766.1|DBIA
OG0010529	LOC108112413|XP_017077743.1|DEUG	LOC108022411|XP_016946787.1|DBIA
OG0010530	LOC108112947|XP_017078835.1|DEUG	LOC108036498|XP_016968180.1|DBIA
OG0010531	LOC108113733|XP_017079910.1|DEUG	LOC108026202|XP_016952489.1|DBIA
OG0010532	LOC108109492|XP_017073518.1|DEUG, LOC108109401|XP_017073388.1|DEUG	LOC108031426|XP_016960319.1|DBIA
OG0010533	LOC108108650|XP_017072242.1|DEUG	LOC108028679|XP_016956104.1|DBIA
OG0010534	LOC108110170|XP_017074583.1|DEUG	LOC108027093|XP_016953799.1|DBIA
OG0010535	LOC108117128|XP_017084850.1|DEUG	LOC108031524|XP_016960536.1|DBIA
OG0010536	LOC108117074|XP_017084735.1|DEUG	LOC108031156|XP_016959860.1|DBIA
OG0010537	LOC108109442|XP_017073431.1|DEUG	LOC108031267|XP_016959997.1|DBIA
OG0010538	LOC108116366|XP_017083686.1|DEUG	LOC108026218|XP_016952524.1|DBIA
OG0010539	LOC108109402|XP_017073389.1|DEUG	LOC108030948|XP_016959636.1|DBIA
OG0010540	LOC108111395|XP_017076319.1|DEUG	LOC108025369|XP_016951318.1|DBIA
OG0010541	LOC108114449|XP_017080938.1|DEUG	LOC108028123|XP_016955262.1|DBIA
OG0010542	LOC108113180|XP_017079193.1|DEUG	LOC108027116|XP_016953822.1|DBIA
OG0010543	LOC108111365|XP_017076287.1|DEUG	LOC108025534|XP_016951551.1|DBIA
OG0010544	LOC108116833|XP_017084373.1|DEUG	LOC108023630|XP_016948737.1|DBIA
OG0010545	LOC108117004|XP_017084660.1|DEUG	LOC108023449|XP_016948434.1|DBIA
OG0010546	LOC108117190|XP_017084980.1|DEUG	LOC108031691|XP_016960829.1|DBIA
OG0010547	LOC108117191|XP_017084981.1|DEUG	LOC108031166|XP_016959875.1|DBIA
OG0010548	LOC108113556|XP_017079638.1|DEUG	LOC108025026|XP_016950771.1|DBIA
OG0010549	LOC108111773|XP_017076829.1|DEUG	LOC108031202|XP_016959915.1|DBIA
OG0010550	LOC108111418|XP_017076365.1|DEUG	LOC108025987|XP_016952169.1|DBIA
OG0010551	LOC108111389|XP_017076313.1|DEUG	LOC108025257|XP_016951103.1|DBIA
OG0010552	LOC108104220|XP_017065652.1|DEUG	LOC108025155|XP_016950921.1|DBIA
OG0010553	LOC108104218|XP_017065650.1|DEUG	LOC108025085|XP_016950833.1|DBIA
OG0010554	LOC108115846|XP_017082948.1|DEUG	LOC108024861|XP_016950491.1|DBIA
OG0010555	LOC108115600|XP_017082615.1|DEUG	LOC108031273|XP_016960003.1|DBIA
OG0010556	LOC108113543|XP_017079626.1|DEUG	LOC108026079|XP_016952267.1|DBIA
OG0010557	LOC108116300|XP_017083578.1|DEUG	LOC108024437|XP_016949844.1|DBIA
OG0010558	LOC108116512|XP_017083937.1|DEUG	LOC108024467|XP_016949874.1|DBIA
OG0010559	LOC108113523|XP_017079603.1|DEUG	LOC108025162|XP_016950927.1|DBIA
OG0010560	LOC108116707|XP_017084212.1|DEUG	LOC108027415|XP_016954342.1|DBIA
OG0010561	LOC108105254|XP_017067217.1|DEUG	LOC108023521|XP_016948567.1|DBIA
OG0010562	LOC108116523|XP_017083949.1|DEUG	LOC108031423|XP_016960313.1|DBIA
OG0010563	LOC108116361|XP_017083674.1|DEUG	LOC108031422|XP_016960312.1|DBIA
OG0010564	LOC108116066|XP_017083266.1|DEUG	LOC108026318|XP_016952696.1|DBIA
OG0010565	LOC108111393|XP_017076317.1|DEUG	LOC108025367|XP_016951316.1|DBIA
OG0010566	LOC108111332|XP_017076242.1|DEUG	LOC108025211|XP_016951044.1|DBIA
OG0010567	LOC108117060|XP_017084721.1|DEUG	LOC108031190|XP_016959900.1|DBIA
OG0010568	LOC108111330|XP_017076239.1|DEUG	LOC108025112|XP_016950866.1|DBIA
OG0010569	LOC108113495|XP_017079569.1|DEUG	LOC108025151|XP_016950915.1|DBIA
OG0010570	LOC108113545|XP_017079628.1|DEUG	LOC108025101|XP_016950853.1|DBIA
OG0010571	LOC108117173|XP_017084946.1|DEUG	LOC108031748|XP_016960940.1|DBIA
OG0010572	LOC108109422|XP_017073409.1|DEUG	LOC108031243|XP_016959968.1|DBIA
OG0010573	LOC108117558|XP_017085556.1|DEUG	LOC108032159|XP_016961495.1|DBIA
OG0010574	LOC108117477|XP_017085388.1|DEUG, LOC108104058|XP_017065450.1|DEUG	LOC108031322|XP_016960057.1|DBIA
OG0010575	LOC108104000|XP_017065279.1|DEUG	LOC108025079|XP_016950827.1|DBIA
OG0010576	LOC108108380|XP_017071916.1|DEUG	LOC108031399|XP_016960255.1|DBIA
OG0010577	LOC108117066|XP_017084728.1|DEUG	LOC108024358|XP_016949751.1|DBIA
OG0010578	LOC108111294|XP_017076174.1|DEUG	LOC108025457|XP_016951447.1|DBIA
OG0010579	LOC108116158|XP_017083382.1|DEUG	LOC108031200|XP_016959912.1|DBIA
OG0010580	LOC108106434|XP_017069003.1|DEUG	LOC108031249|XP_016959974.1|DBIA
OG0010582	LOC108116006|XP_017083171.1|DEUG	LOC108024556|XP_016950027.1|DBIA
OG0010583	LOC108111593|XP_017076603.1|DEUG	LOC108024438|XP_016949845.1|DBIA
OG0010584	LOC108105219|XP_017067171.1|DEUG	LOC108024350|XP_016949741.1|DBIA
OG0010585	LOC108111937|XP_017077135.1|DEUG, LOC108116854|XP_017084398.1|DEUG	LOC108031289|XP_016960020.1|DBIA
OG0010586	LOC108114941|XP_017081615.1|DEUG, LOC108114928|XP_017081603.1|DEUG	LOC108032875|XP_016962365.1|DBIA
OG0010587	LOC108111270|XP_017076147.1|DEUG	LOC108025132|XP_016950892.1|DBIA
OG0010588	LOC108115877|XP_017083006.1|DEUG	LOC108025471|XP_016951472.1|DBIA
OG0010589	LOC108109198|XP_017073123.1|DEUG	LOC108022759|XP_016947351.1|DBIA
OG0010590	LOC108106066|XP_017068413.1|DEUG	LOC108036704|XP_016968488.1|DBIA
OG0010591	LOC108111202|XP_017076088.1|DEUG	LOC108027667|XP_016954701.1|DBIA, LOC108027668|XP_016954702.1|DBIA
OG0010592	LOC108118410|XP_017086575.1|DEUG	LOC108033402|XP_016963211.1|DBIA
OG0010593	LOC108114485|XP_017080992.1|DEUG	LOC108028428|XP_016955747.1|DBIA
OG0010594	LOC108102736|XP_017063373.1|DEUG	LOC108028450|XP_016955776.1|DBIA
OG0010595	LOC108107803|XP_017071020.1|DEUG	LOC108034979|XP_016965796.1|DBIA
OG0010596	LOC108105964|XP_017068255.1|DEUG	LOC108034885|XP_016965584.1|DBIA
OG0010597	LOC108114324|XP_017080731.1|DEUG	LOC108034986|XP_016965805.1|DBIA
OG0010598	LOC108116733|XP_017084239.1|DEUG	LOC108030751|XP_016959287.1|DBIA
OG0010599	LOC108110624|XP_017075212.1|DEUG	LOC108032448|XP_016961763.1|DBIA
OG0010600	LOC108110495|XP_017075064.1|DEUG	LOC108032424|XP_016961734.1|DBIA
OG0010601	LOC108105810|XP_017068038.1|DEUG	LOC108032561|XP_016961931.1|DBIA
OG0010602	LOC108102894|XP_017063586.1|DEUG	LOC108025637|XP_016951662.1|DBIA
OG0010603	LOC108110190|XP_017074631.1|DEUG	LOC108031050|XP_016959739.1|DBIA
OG0010619	LOC108109882|XP_017074172.1|DEUG	LOC108035479|XP_016966619.1|DBIA
OG0010621	LOC108110477|XP_017075037.1|DEUG	LOC108032822|XP_016962326.1|DBIA
OG0010624	LOC108112800|XP_017078580.1|DEUG	LOC108031337|XP_016960089.1|DBIA
OG0010626	LOC108110165|XP_017074577.1|DEUG	LOC108027080|XP_016953784.1|DBIA
OG0010627	LOC108115574|XP_017082571.1|DEUG	LOC108031169|XP_016959878.1|DBIA
OG0010629	LOC108116977|XP_017084627.1|DEUG	LOC108032045|XP_016961347.1|DBIA
OG0010630	LOC108110163|XP_017074574.1|DEUG	LOC108032072|XP_016961381.1|DBIA
OG0010632	LOC108104480|XP_017066069.1|DEUG	LOC108036173|XP_016967652.1|DBIA
OG0010633	LOC108106404|XP_017068904.1|DEUG	LOC108030074|XP_016958164.1|DBIA
OG0010634	LOC108112046|XP_017077288.1|DEUG	LOC108029807|XP_016957814.1|DBIA
OG0010635	LOC108107383|XP_017070384.1|DEUG	LOC108022186|XP_016946527.1|DBIA
OG0010636	LOC108106232|XP_017068646.1|DEUG	LOC108022086|XP_016946420.1|DBIA
OG0010637	LOC108111114|XP_017075951.1|DEUG	LOC108029303|XP_016956995.1|DBIA
OG0010638	LOC108109992|XP_017074316.1|DEUG	LOC108036272|XP_016967775.1|DBIA
OG0010642	LOC108118285|XP_017086376.1|DEUG	LOC108025947|XP_016952133.1|DBIA
OG0010644	LOC108109735|XP_017073874.1|DEUG	LOC108023336|XP_016948152.1|DBIA
OG0010645	LOC108103801|XP_017064971.1|DEUG	LOC108024634|XP_016950167.1|DBIA
OG0010646	LOC108114286|XP_017080671.1|DEUG	LOC108035029|XP_016965863.1|DBIA
OG0010648	LOC108102743|XP_017063380.1|DEUG	LOC108028608|XP_016956018.1|DBIA
OG0010651	LOC108114282|XP_017080668.1|DEUG	LOC108035028|XP_016965862.1|DBIA
OG0010653	LOC108113711|XP_017079880.1|DEUG	LOC108026098|XP_016952286.1|DBIA
OG0010655	LOC108118236|XP_017086309.1|DEUG	LOC108030681|XP_016959203.1|DBIA
OG0010657	LOC108110081|XP_017074458.1|DEUG	LOC108026505|XP_016952943.1|DBIA
OG0010658	LOC108103951|XP_017065204.1|DEUG	LOC108024293|XP_016949682.1|DBIA
OG0010659	LOC108103534|XP_017064551.1|DEUG	LOC108021878|XP_016946161.1|DBIA
OG0010660	LOC108103537|XP_017064555.1|DEUG	LOC108021889|XP_016946171.1|DBIA
OG0010661	LOC108105002|XP_017066867.1|DEUG	LOC108024114|XP_016949383.1|DBIA
OG0010662	LOC108105463|XP_017067552.1|DEUG	LOC108024250|XP_016949622.1|DBIA
OG0010663	LOC108109669|XP_017073736.1|DEUG	LOC108027539|XP_016954473.1|DBIA
OG0010664	LOC108104994|XP_017066860.1|DEUG	LOC108024435|XP_016949841.1|DBIA
OG0010665	LOC108109923|XP_017074213.1|DEUG	LOC108033013|XP_016962629.1|DBIA
OG0010666	LOC108103665|XP_017064713.1|DEUG	LOC108024113|XP_016949381.1|DBIA
OG0010667	LOC108102975|XP_017063773.1|DEUG	LOC108023935|XP_016949110.1|DBIA
OG0010668	LOC108103805|XP_017064974.1|DEUG	LOC108024480|XP_016949889.1|DBIA
OG0010669	LOC108117437|XP_017085346.1|DEUG	LOC108023782|XP_016948910.1|DBIA
OG0010670	LOC108118145|XP_017086192.1|DEUG	LOC108025658|XP_016951686.1|DBIA
OG0010671	LOC108118150|XP_017086196.1|DEUG	LOC108025671|XP_016951698.1|DBIA
OG0010672	LOC108113861|XP_017080064.1|DEUG	LOC108034490|XP_016964883.1|DBIA
OG0010673	LOC108105388|XP_017067421.1|DEUG	LOC108033187|XP_016962918.1|DBIA
OG0010674	LOC108103694|XP_017064777.1|DEUG	LOC108024212|XP_016949560.1|DBIA
OG0010675	LOC108105320|XP_017067300.1|DEUG	LOC108023180|XP_016947910.1|DBIA
OG0010676	LOC108109640|XP_017073706.1|DEUG	LOC108027586|XP_016954589.1|DBIA
OG0010677	LOC108117599|XP_017085604.1|DEUG	LOC108025750|XP_016951834.1|DBIA
OG0010678	LOC108110004|XP_017074331.1|DEUG	LOC108035798|XP_016967029.1|DBIA
OG0010679	LOC108105804|XP_017068034.1|DEUG	LOC108023201|XP_016947950.1|DBIA
OG0010680	LOC108104983|XP_017066844.1|DEUG	LOC108021986|XP_016946315.1|DBIA
OG0010681	LOC108104960|XP_017066815.1|DEUG	LOC108022004|XP_016946332.1|DBIA
OG0010682	LOC108104959|XP_017066814.1|DEUG	LOC108021987|XP_016946316.1|DBIA
OG0010683	LOC108105750|XP_017067958.1|DEUG	LOC108029029|XP_016956566.1|DBIA
OG0010684	LOC108105770|XP_017067982.1|DEUG	LOC108029024|XP_016956559.1|DBIA
OG0010685	LOC108115441|XP_017082366.1|DEUG	LOC108033434|XP_016963247.1|DBIA
OG0010686	LOC108105759|XP_017067968.1|DEUG	LOC108032479|XP_016961791.1|DBIA
OG0010687	LOC108111002|XP_017075801.1|DEUG	LOC108033667|XP_016963597.1|DBIA
OG0010688	LOC108104022|XP_017065343.1|DEUG	LOC108034154|XP_016964443.1|DBIA
OG0010689	LOC108106918|XP_017069658.1|DEUG	LOC108033605|XP_016963447.1|DBIA
OG0010690	LOC108111228|XP_017076118.1|DEUG	LOC108034313|XP_016964671.1|DBIA
OG0010691	LOC108110711|XP_017075344.1|DEUG	LOC108033842|XP_016963958.1|DBIA
OG0010692	LOC108110709|XP_017075341.1|DEUG	LOC108033840|XP_016963955.1|DBIA
OG0010693	LOC108115454|XP_017082380.1|DEUG	LOC108033735|XP_016963776.1|DBIA
OG0010694	LOC108107909|XP_017071218.1|DEUG	LOC108036718|XP_016968507.1|DBIA
OG0010695	LOC108106898|XP_017069636.1|DEUG	LOC108036719|XP_016968508.1|DBIA
OG0010696	LOC108111605|XP_017076624.1|DEUG	LOC108032493|XP_016961803.1|DBIA
OG0010697	LOC108107094|XP_017069963.1|DEUG	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA
OG0010698	LOC108106934|XP_017069688.1|DEUG	LOC108033715|XP_016963737.1|DBIA
OG0010699	LOC108114791|XP_017081391.1|DEUG	LOC108033514|XP_016963346.1|DBIA
OG0010700	LOC108105157|XP_017067081.1|DEUG	LOC108032439|XP_016961751.1|DBIA
OG0010701	LOC108110587|XP_017075173.1|DEUG	LOC108027731|XP_016954772.1|DBIA
OG0010702	LOC108110570|XP_017075155.1|DEUG	LOC108028967|XP_016956496.1|DBIA
OG0010703	LOC108111124|XP_017075966.1|DEUG	LOC108029224|XP_016956907.1|DBIA
OG0010704	LOC108110617|XP_017075205.1|DEUG	LOC108029039|XP_016956579.1|DBIA
OG0010705	LOC108109782|XP_017073950.1|DEUG	LOC108034689|XP_016965119.1|DBIA
OG0010706	LOC108114353|XP_017080782.1|DEUG	LOC108035240|XP_016966262.1|DBIA
OG0010707	LOC108107654|XP_017070729.1|DEUG	LOC108034692|XP_016965122.1|DBIA
OG0010709	LOC108114002|XP_017080239.1|DEUG	LOC108034651|XP_016965079.1|DBIA
OG0010710	LOC108107712|XP_017070806.1|DEUG	LOC108034737|XP_016965166.1|DBIA
OG0010711	LOC108115047|XP_017081784.1|DEUG	LOC108027104|XP_016953811.1|DBIA
OG0010713	LOC108108567|XP_017072144.1|DEUG	LOC108028595|XP_016955999.1|DBIA
OG0010714	LOC108108103|XP_017071498.1|DEUG	LOC108028664|XP_016956084.1|DBIA
OG0010715	LOC108107889|XP_017071171.1|DEUG	LOC108028490|XP_016955849.1|DBIA
OG0010716	LOC108108803|XP_017072474.1|DEUG	LOC108030909|XP_016959583.1|DBIA
OG0010717	LOC108118216|XP_017086275.1|DEUG	LOC108030599|XP_016959069.1|DBIA
OG0010718	LOC108105927|XP_017068197.1|DEUG	LOC108035656|XP_016966852.1|DBIA
OG0010719	LOC108115118|XP_017081858.1|DEUG	LOC108027103|XP_016953809.1|DBIA
OG0010720	LOC108118260|XP_017086340.1|DEUG	LOC108030696|XP_016959222.1|DBIA
OG0010721	LOC108118245|XP_017086323.1|DEUG	LOC108030658|XP_016959169.1|DBIA
OG0010722	LOC108112674|XP_017078307.1|DEUG	LOC108026636|XP_016953146.1|DBIA
OG0010723	LOC108116748|XP_017084256.1|DEUG	LOC108030779|XP_016959320.1|DBIA
OG0010724	LOC108109015|XP_017072777.1|DEUG	LOC108022399|XP_016946773.1|DBIA
OG0010725	LOC108108961|XP_017072705.1|DEUG	LOC108022313|XP_016946662.1|DBIA
OG0010726	LOC108112420|XP_017077752.1|DEUG	LOC108036304|XP_016967804.1|DBIA
OG0010727	LOC108112724|XP_017078452.1|DEUG	LOC108029912|XP_016957894.1|DBIA
OG0010728	LOC108112408|XP_017077738.1|DEUG	LOC108029966|XP_016957958.1|DBIA
OG0010729	LOC108106396|XP_017068893.1|DEUG	LOC108030053|XP_016958119.1|DBIA
OG0010730	LOC108112392|XP_017077721.1|DEUG	LOC108022383|XP_016946754.1|DBIA
OG0010731	LOC108108954|XP_017072697.1|DEUG	LOC108029404|XP_016957126.1|DBIA
OG0010732	LOC108106669|XP_017069388.1|DEUG	LOC108023040|XP_016947770.1|DBIA
OG0010733	LOC108107438|XP_017070464.1|DEUG	LOC108026502|XP_016952938.1|DBIA
OG0010734	LOC108106793|XP_017069527.1|DEUG	LOC108022294|XP_016946642.1|DBIA
OG0010735	LOC108106626|XP_017069318.1|DEUG	LOC108023092|XP_016947841.1|DBIA
OG0010736	LOC108110367|XP_017074909.1|DEUG	LOC108035471|XP_016966612.1|DBIA
OG0010737	LOC108110341|XP_017074861.1|DEUG	LOC108035409|XP_016966521.1|DBIA
OG0010738	LOC108117544|XP_017085540.1|DEUG	LOC108031773|XP_016960969.1|DBIA
OG0010739	LOC108109478|XP_017073492.1|DEUG	LOC108031503|XP_016960495.1|DBIA
OG0010740	LOC108114935|XP_017081609.1|DEUG	LOC108032864|XP_016962353.1|DBIA
OG0010741	LOC108111806|XP_017076893.1|DEUG	LOC108032157|XP_016961491.1|DBIA
OG0010742	LOC108117019|XP_017084676.1|DEUG	LOC108023527|XP_016948581.1|DBIA
OG0010743	LOC108117075|XP_017084736.1|DEUG	LOC108031242|XP_016959967.1|DBIA
OG0010744	LOC108115179|XP_017081992.1|DEUG	LOC108027426|XP_016954363.1|DBIA
OG0010745	LOC108116316|XP_017083596.1|DEUG	LOC108026279|XP_016952633.1|DBIA
OG0010746	LOC108108262|XP_017071709.1|DEUG	LOC108031951|XP_016961226.1|DBIA
OG0010747	LOC108113773|XP_017079959.1|DEUG	LOC108025979|XP_016952161.1|DBIA
OG0010748	LOC108117298|XP_017085146.1|DEUG	LOC108023721|XP_016948847.1|DBIA
OG0010749	LOC108116570|XP_017083999.1|DEUG	LOC108026071|XP_016952258.1|DBIA
OG0010750	LOC108116528|XP_017083955.1|DEUG	LOC108026123|XP_016952315.1|DBIA
OG0010751	LOC108117206|XP_017085010.1|DEUG	LOC108031514|XP_016960520.1|DBIA
OG0010752	LOC108111267|XP_017076143.1|DEUG	LOC108025010|XP_016950755.1|DBIA
OG0010753	LOC108115613|XP_017082634.1|DEUG	LOC108031359|XP_016960119.1|DBIA
OG0010754	LOC108116460|XP_017083878.1|DEUG	LOC108024581|XP_016950069.1|DBIA
OG0010755	LOC108113570|XP_017079651.1|DEUG	LOC108025166|XP_016950933.1|DBIA
OG0010756	LOC108113561|XP_017079643.1|DEUG	LOC108025025|XP_016950769.1|DBIA
OG0010757	LOC108115965|XP_017083090.1|DEUG	LOC108026033|XP_016952214.1|DBIA
OG0010758	LOC108116060|XP_017083259.1|DEUG	LOC108026416|XP_016952833.1|DBIA
OG0010759	LOC108104224|XP_017065659.1|DEUG	LOC108025309|XP_016951199.1|DBIA
OG0010760	LOC108116376|XP_017083705.1|DEUG	LOC108024455|XP_016949861.1|DBIA
OG0010761	LOC108116129|XP_017083343.1|DEUG	LOC108027122|XP_016953829.1|DBIA
OG0010763	LOC108109451|XP_017073439.1|DEUG	LOC108031291|XP_016960022.1|DBIA
OG0010764	LOC108115725|XP_017082788.1|DEUG	LOC108031135|XP_016959839.1|DBIA
OG0010765	LOC108115917|XP_017083042.1|DEUG	LOC108024424|XP_016949830.1|DBIA
OG0010766	LOC108110042|XP_017074394.1|DEUG	LOC108030990|XP_016959679.1|DBIA
OG0010767	LOC108111273|XP_017076150.1|DEUG	LOC108025136|XP_016950897.1|DBIA
OG0010768	LOC108113509|XP_017079590.1|DEUG	LOC108025027|XP_016950772.1|DBIA
OG0010769	LOC108113812|XP_017080009.1|DEUG	LOC108024838|XP_016950463.1|DBIA
OG0010770	LOC108111302|XP_017076185.1|DEUG	LOC108025455|XP_016951445.1|DBIA
OG0010771	LOC108108962|XP_017072706.1|DEUG	LOC108029420|XP_016957150.1|DBIA
OG0010772	LOC108106985|XP_017069851.1|DEUG	LOC108031251|XP_016959977.1|DBIA
OG0010773	LOC108106841|XP_017069605.1|DEUG	LOC108031323|XP_016960058.1|DBIA
OG0010774	LOC108114996|XP_017081721.1|DEUG	LOC108024961|XP_016950687.1|DBIA
OG0010775	LOC108116842|XP_017084387.1|DEUG	LOC108030972|XP_016959660.1|DBIA
OG0010776	LOC108114859|XP_017081493.1|DEUG	LOC108034067|XP_016964311.1|DBIA
OG0010777	LOC108111744|XP_017076787.1|DEUG	LOC108031232|XP_016959957.1|DBIA
OG0010778	LOC108111742|XP_017076785.1|DEUG	LOC108031265|XP_016959993.1|DBIA
OG0010779	LOC108108905|XP_017072670.1|DEUG, LOC108111748|XP_017076791.1|DEUG	LOC108031299|XP_016960031.1|DBIA
OG0010780	LOC108115729|XP_017082792.1|DEUG	LOC108031191|XP_016959901.1|DBIA
OG0010781	LOC108109521|XP_017073566.1|DEUG	LOC108031826|XP_016961049.1|DBIA
OG0010782	LOC108117088|XP_017084775.1|DEUG	LOC108031363|XP_016960131.1|DBIA
OG0010783	LOC108116474|XP_017083894.1|DEUG	LOC108026429|XP_016952854.1|DBIA
OG0010784	LOC108112749|XP_017078484.1|DEUG	LOC108022506|XP_016946963.1|DBIA
OG0010785	LOC108106355|XP_017068824.1|DEUG	LOC108029998|XP_016958002.1|DBIA
OG0010786	LOC108112373|XP_017077692.1|DEUG	LOC108026553|XP_016952993.1|DBIA
OG0010787	LOC108106233|XP_017068647.1|DEUG	LOC108022436|XP_016946810.1|DBIA
OG0010788	LOC108109106|XP_017072983.1|DEUG	LOC108026707|XP_016953293.1|DBIA
OG0010790	LOC108106529|XP_017069153.1|DEUG	LOC108026924|XP_016953624.1|DBIA
OG0010791	LOC108111356|XP_017076281.1|DEUG	LOC108033396|XP_016963203.1|DBIA
OG0010792	LOC108109939|XP_017074229.1|DEUG	LOC108035770|XP_016966965.1|DBIA
OG0010793	LOC108102404|XP_017062849.1|DEUG	LOC108033343|XP_016963138.1|DBIA
OG0010794	LOC108107735|XP_017070873.1|DEUG	LOC108035056|XP_016965926.1|DBIA
OG0010795	LOC108108296|XP_017071790.1|DEUG	LOC108029475|XP_016957224.1|DBIA
OG0010796	LOC108114292|XP_017080682.1|DEUG	LOC108028289|XP_016955488.1|DBIA
OG0010797	LOC108114273|XP_017080658.1|DEUG	LOC108034647|XP_016965073.1|DBIA
OG0010798	LOC108104736|XP_017066460.1|DEUG	LOC108029984|XP_016957986.1|DBIA
