Orthogroup	DEUG.longest_only	DVIR.longest_only
OG0008612	LOC108104848|XP_017066654.1|DEUG	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR
OG0008613	LOC108115130|XP_017081897.1|DEUG	LOC26530490|XP_015024973.1|DVIR
OG0008614	LOC108103768|XP_017064882.1|DEUG	LOC6631617|XP_002055075.1|DVIR
OG0008615	LOC108116234|XP_017083514.1|DEUG	LOC6632336|XP_002056404.1|DVIR
OG0008616	LOC108109030|XP_017072805.1|DEUG	LOC6629772|XP_032288810.1|DVIR
OG0008619	LOC108104149|XP_017065538.1|DEUG	LOC26531329|XP_015028921.1|DVIR
OG0008620	LOC108109012|XP_017072774.1|DEUG	LOC6626431|XP_002050404.1|DVIR
OG0008621	LOC108110118|XP_017074515.1|DEUG	LOC6629920|XP_002054554.1|DVIR
OG0008622	LOC108112344|XP_017077661.1|DEUG	LOC6624825|XP_002048983.1|DVIR
OG0008623	LOC108106777|XP_017069507.1|DEUG	LOC6625408|XP_002049843.1|DVIR
OG0008624	LOC108106585|XP_017069255.1|DEUG	LOC6626464|XP_032292666.1|DVIR
OG0008625	LOC108104852|XP_017066659.1|DEUG	LOC6624815|XP_002050682.1|DVIR
OG0008626	LOC108103279|XP_017064180.1|DEUG	LOC6626112|XP_002050025.2|DVIR
OG0008627	LOC108108297|XP_017071791.1|DEUG	LOC6623573|XP_015030863.1|DVIR
OG0008629	LOC108114797|XP_017081398.1|DEUG	LOC6628959|XP_032293604.1|DVIR
OG0008630	LOC108102373|XP_017062781.1|DEUG	LOC6636232|XP_015024084.1|DVIR
OG0008631	LOC108109414|XP_017073401.1|DEUG	LOC6630413|XP_002054201.1|DVIR
OG0008632	LOC108109361|XP_017073318.1|DEUG	LOC6629390|XP_032294987.1|DVIR
OG0008633	LOC108106539|XP_017069176.1|DEUG	LOC6625874|XP_015029409.1|DVIR
OG0008634	LOC108115003|XP_017081736.1|DEUG	LOC26531233|XP_015028902.1|DVIR
OG0008635	LOC108109000|XP_017072755.1|DEUG	LOC6627248|XP_002050399.2|DVIR
OG0008636	LOC108111750|XP_017076794.1|DEUG	LOC6632356|XP_002056718.1|DVIR
OG0008637	LOC108114700|XP_017081285.1|DEUG	LOC6624448|XP_032290413.1|DVIR
OG0008638	LOC108116889|XP_017084479.1|DEUG	LOC6630698|XP_002054405.1|DVIR
OG0008639	LOC108115883|XP_017083012.1|DEUG	LOC6633063|XP_002055952.1|DVIR
OG0008640	LOC108115408|XP_017082336.1|DEUG, LOC108117156|XP_017084909.1|DEUG	LOC6635110|XP_002058670.1|DVIR
OG0008641	LOC108111318|XP_017076202.1|DEUG	LOC6633173|XP_002056155.2|DVIR
OG0008642	LOC108117131|XP_017084864.1|DEUG	LOC6631116|XP_002054236.1|DVIR
OG0008643	LOC108112985|XP_017078885.1|DEUG, LOC108114831|XP_017081461.1|DEUG, LOC108117939|XP_017085972.1|DEUG, LOC108115341|XP_017082253.1|DEUG, LOC108104882|XP_017066703.1|DEUG, LOC108109362|XP_017073320.1|DEUG	LOC6629388|XP_002054457.1|DVIR
OG0008644	LOC108111465|XP_017076425.1|DEUG	LOC6629484|XP_002054079.1|DVIR
OG0008645	LOC108118472|XP_017086685.1|DEUG	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR
OG0008646	LOC108103051|XP_017063854.1|DEUG	LOC6635731|XP_032294763.1|DVIR
OG0008647	LOC108110555|XP_017075134.1|DEUG	LOC6628020|XP_002052520.1|DVIR
OG0008648	LOC108118428|XP_017086600.1|DEUG	LOC6627571|XP_002052249.1|DVIR
OG0008649	LOC108112354|XP_017077671.1|DEUG	LOC6625995|XP_002050018.2|DVIR
OG0008650	LOC108116286|XP_017083561.1|DEUG	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR
OG0008651	LOC108106256|XP_017068709.1|DEUG	LOC6624801|XP_002050195.2|DVIR
OG0008652	LOC108113338|XP_017079386.1|DEUG	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR
OG0008653	LOC108112418|XP_017077750.1|DEUG	LOC6625957|XP_002049588.1|DVIR
OG0008654	LOC108107465|XP_017070502.1|DEUG	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR
OG0008655	LOC108104444|XP_017065994.1|DEUG	LOC6624843|XP_002049659.1|DVIR
OG0008656	LOC108103656|XP_017064702.1|DEUG	LOC6631821|XP_002055193.1|DVIR
OG0008657	LOC108104328|XP_017065804.1|DEUG	LOC6633756|XP_002056942.1|DVIR
OG0008658	LOC108109731|XP_017073865.1|DEUG	LOC6634592|XP_032296439.1|DVIR
OG0008659	LOC108114010|XP_017080246.1|DEUG	LOC6623614|XP_002048619.3|DVIR
OG0008660	LOC108108562|XP_017072134.1|DEUG	LOC6623714|XP_032290533.1|DVIR
OG0008661	LOC108104628|XP_017066292.1|DEUG	LOC6623046|XP_002047092.1|DVIR
OG0008662	LOC108116747|XP_017084255.1|DEUG	LOC6624684|XP_032291015.1|DVIR
OG0008663	LOC108108811|XP_017072486.1|DEUG	LOC6622981|XP_002047557.2|DVIR
OG0008664	LOC108102765|XP_017063412.1|DEUG	LOC6622055|XP_002047029.1|DVIR
OG0008665	LOC108105724|XP_017067928.1|DEUG	LOC6634132|XP_002057520.1|DVIR
OG0008666	LOC108108701|XP_017072296.1|DEUG	LOC6623509|XP_002048646.1|DVIR
OG0008667	LOC108107945|XP_017071265.1|DEUG	LOC6623115|XP_032291196.1|DVIR
OG0008668	LOC108102778|XP_017063427.1|DEUG	LOC6622870|XP_002046486.1|DVIR
OG0008669	LOC108105136|XP_017067058.1|DEUG	LOC6634302|XP_002057553.1|DVIR
OG0008670	LOC108111680|XP_017076709.1|DEUG	LOC6630162|XP_002054782.2|DVIR
OG0008671	LOC108108121|XP_017071530.1|DEUG, LOC108108113|XP_017071518.1|DEUG, LOC108108105|XP_017071507.1|DEUG, LOC108108129|XP_017071542.1|DEUG	LOC26531664|XP_032294075.1|DVIR
OG0008672	LOC108118476|XP_017086692.1|DEUG	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC108106068|XP_017068415.1|DEUG	LOC26531783|XP_015028985.1|DVIR
OG0008677	LOC108115687|XP_017082744.1|DEUG	LOC6630808|XP_002054276.1|DVIR
OG0008679	LOC108103188|XP_017064064.1|DEUG	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC108118384|XP_017086548.1|DEUG	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC108104387|XP_017065912.1|DEUG	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC108112303|XP_017077618.1|DEUG	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC108115679|XP_017082735.1|DEUG	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC108103295|XP_017064197.1|DEUG	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC108110390|XP_017074930.1|DEUG	LOC6630121|XP_002053392.1|DVIR
OG0008690	LOC108105825|XP_017068058.1|DEUG	LOC6628512|XP_032293738.1|DVIR
OG0008691	LOC108107924|XP_017071234.1|DEUG	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC108103417|XP_017064364.1|DEUG	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC108109955|XP_017074258.1|DEUG	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC108111615|XP_017076631.1|DEUG	LOC6626843|XP_002049193.1|DVIR
OG0008696	LOC108116603|XP_017084048.1|DEUG	LOC6632751|XP_032289617.1|DVIR
OG0008697	LOC108107511|XP_017070542.1|DEUG	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC108111861|XP_017076973.1|DEUG	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC108117220|XP_017085035.1|DEUG	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC108114223|XP_017080565.1|DEUG	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC108111087|XP_017075912.1|DEUG	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC108107149|XP_017070041.1|DEUG	LOC6633905|XP_002057598.1|DVIR
OG0008706	LOC108109352|XP_017073301.1|DEUG	LOC6629330|XP_002053871.1|DVIR
OG0008707	LOC108104942|XP_017066795.1|DEUG	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC108105035|XP_017066922.1|DEUG	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC108115842|XP_017082942.1|DEUG	LOC6630449|XP_002053724.1|DVIR
OG0008710	LOC108116958|XP_017084603.1|DEUG	LOC6632424|XP_002056096.1|DVIR
OG0008711	LOC108110215|XP_017074683.1|DEUG	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC108112830|XP_017078625.1|DEUG	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC108111027|XP_017075836.1|DEUG	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC108109538|XP_017073592.1|DEUG	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC108117467|XP_017085378.1|DEUG	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC108109819|XP_017074038.1|DEUG	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC108112897|XP_017078743.1|DEUG	LOC6624809|XP_002050606.3|DVIR
OG0008719	LOC108109371|XP_017073340.1|DEUG	LOC6629335|XP_032290717.1|DVIR
OG0008721	LOC108118362|XP_017086520.1|DEUG	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC108109490|XP_017073516.1|DEUG	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC108109872|XP_017074154.1|DEUG	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC108110480|XP_017075046.1|DEUG	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC108109028|XP_017072792.1|DEUG	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC108112974|XP_017078870.1|DEUG	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC108117007|XP_017084666.1|DEUG	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC108111535|XP_017076548.1|DEUG	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC108110006|XP_017074333.1|DEUG	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC108105366|XP_017067381.1|DEUG	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC108111666|XP_017076687.1|DEUG	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC108108212|XP_017071667.1|DEUG	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC108115029|XP_017081763.1|DEUG	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC108108959|XP_017072703.1|DEUG	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC108106423|XP_017068941.1|DEUG	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC108109545|XP_017073604.1|DEUG	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC108113458|XP_017079528.1|DEUG	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC108114640|XP_017081198.1|DEUG	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC108104862|XP_017066673.1|DEUG	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC108104796|XP_017066554.1|DEUG	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC108107860|XP_017071116.1|DEUG	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC108106432|XP_017068953.1|DEUG	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC108112401|XP_017077731.1|DEUG	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC108103097|XP_017063951.1|DEUG	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC108117265|XP_017085106.1|DEUG	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC108114671|XP_017081240.1|DEUG	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC108102691|XP_017063323.1|DEUG	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC108111989|XP_017077209.1|DEUG	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC108110995|XP_017075793.1|DEUG	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC108109489|XP_017073513.1|DEUG	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC108114031|XP_017080267.1|DEUG	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008754	LOC108106776|XP_017069506.1|DEUG	LOC6635363|XP_002058887.1|DVIR
OG0008755	LOC108115748|XP_017082807.1|DEUG	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR
OG0008756	LOC108117083|XP_017084745.1|DEUG	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC108115584|XP_017082585.1|DEUG	LOC6630725|XP_032293358.1|DVIR
OG0008758	LOC108110432|XP_017074987.1|DEUG	LOC6629049|XP_002052887.1|DVIR
OG0008759	LOC108112357|XP_017077678.1|DEUG	LOC6628945|XP_032293564.1|DVIR
OG0008760	LOC108110569|XP_017075154.1|DEUG	LOC6628487|XP_002052034.1|DVIR
OG0008761	LOC108108495|XP_017072042.1|DEUG	LOC6627415|XP_002051088.1|DVIR
OG0008762	LOC108104586|XP_017066236.1|DEUG	LOC6624844|XP_002049660.1|DVIR
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	LOC6628708|XP_032293398.1|DVIR
OG0008764	LOC108105866|XP_017068131.1|DEUG	LOC6634021|XP_002057485.1|DVIR
OG0008765	LOC108112602|XP_017078151.1|DEUG	LOC6625160|XP_002050621.1|DVIR
OG0008766	LOC108111536|XP_017076551.1|DEUG	LOC6628439|XP_002052224.2|DVIR
OG0008767	LOC108112292|XP_017077605.1|DEUG	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR
OG0008768	LOC108107386|XP_017070389.1|DEUG	LOC6625812|XP_002050594.1|DVIR
OG0008769	LOC108109169|XP_017073081.1|DEUG	LOC6624773|XP_002050726.1|DVIR
OG0008770	LOC108113292|XP_017079330.1|DEUG	LOC6625703|XP_002049789.1|DVIR
OG0008771	LOC108106624|XP_017069316.1|DEUG	LOC6625473|XP_002050149.1|DVIR
OG0008772	LOC108106433|XP_017068956.1|DEUG	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR
OG0008773	LOC108112784|XP_017078551.1|DEUG	LOC6625048|XP_002049169.1|DVIR
OG0008774	LOC108108937|XP_017072679.1|DEUG	LOC6626054|XP_002049610.1|DVIR
OG0008775	LOC108112476|XP_017077822.1|DEUG	LOC6627065|XP_015029723.1|DVIR
OG0008776	LOC108106779|XP_017069508.1|DEUG	LOC6626940|XP_002050078.3|DVIR
OG0008777	LOC108112893|XP_017078738.1|DEUG	LOC6627045|XP_002050075.2|DVIR
OG0008778	LOC108114911|XP_017081579.1|DEUG	LOC6625859|XP_002049217.1|DVIR
OG0008779	LOC108103346|XP_017064273.1|DEUG	LOC6636652|XP_002060130.1|DVIR
OG0008780	LOC108115016|XP_017081747.1|DEUG	LOC6634730|XP_002058329.1|DVIR
OG0008781	LOC108103272|XP_017064173.1|DEUG	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR
OG0008782	LOC108117394|XP_017085282.1|DEUG	LOC6623434|XP_015031292.1|DVIR
OG0008783	LOC108112323|XP_017077642.1|DEUG	LOC6625937|XP_002049048.2|DVIR
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	LOC6624235|XP_002048118.1|DVIR
OG0008785	LOC108114352|XP_017080781.1|DEUG	LOC26531271|XP_015028916.1|DVIR
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	LOC6627950|XP_002051423.2|DVIR
OG0008787	LOC108114481|XP_017080988.1|DEUG	LOC6622855|XP_002047065.1|DVIR
OG0008788	LOC108107522|XP_017070552.1|DEUG	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR
OG0008789	LOC108102777|XP_017063426.1|DEUG	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR
OG0008790	LOC108104441|XP_017065991.1|DEUG	LOC6625281|XP_002049866.3|DVIR
OG0008791	LOC108112274|XP_017077586.1|DEUG	LOC6626297|XP_002050441.1|DVIR
OG0008792	LOC108112010|XP_017077237.1|DEUG	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	LOC6626242|XP_002049190.1|DVIR
OG0008794	LOC108118403|XP_017086568.1|DEUG	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR
OG0008795	LOC108116180|XP_017083410.1|DEUG	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR
OG0008796	LOC108113513|XP_017079593.1|DEUG	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC6631363|XP_032296118.1|DVIR
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC6636714|XP_002060187.1|DVIR
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC6636654|XP_032295793.1|DVIR
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC6634498|XP_002058236.2|DVIR
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC6630644|XP_002053027.1|DVIR
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC6633084|XP_002055962.2|DVIR
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC6629918|XP_032294797.1|DVIR
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC6623272|XP_002047253.1|DVIR
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC116651122|XP_032292859.1|DVIR
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC6634647|XP_002058298.2|DVIR
OG0008822	LOC108110478|XP_017075038.1|DEUG	LOC6628049|XP_002051160.1|DVIR
OG0008823	LOC108118085|XP_017086121.1|DEUG	LOC6634766|XP_032296366.1|DVIR
OG0008824	LOC108113848|XP_017080048.1|DEUG	LOC6626272|XP_002050038.1|DVIR
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC6622248|XP_002047471.1|DVIR
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC6633573|XP_002057077.1|DVIR
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC6635456|XP_032295973.1|DVIR
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC6633536|XP_002057364.1|DVIR
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC6633534|XP_002057362.1|DVIR
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC6632039|XP_032296259.1|DVIR
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC26530491|XP_032288950.1|DVIR
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC26531128|XP_015027862.1|DVIR
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC6626612|XP_002048706.1|DVIR
OG0008837	LOC108112298|XP_017077611.1|DEUG	LOC6624949|XP_002050229.1|DVIR
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC6628797|XP_002051220.2|DVIR
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC6626373|XP_002049396.1|DVIR
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC6628845|XP_032293985.1|DVIR
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC6636567|XP_032291514.1|DVIR
OG0008842	LOC108108857|XP_017072563.1|DEUG	LOC6636357|XP_002059886.2|DVIR
OG0008843	LOC108108033|XP_017071394.1|DEUG	LOC6623926|XP_002046363.1|DVIR
OG0008845	LOC108105122|XP_017067044.1|DEUG	LOC6627430|XP_002052156.1|DVIR
OG0008846	LOC108108466|XP_017072012.1|DEUG	LOC6624038|XP_002046858.2|DVIR
OG0008847	LOC108116147|XP_017083372.1|DEUG	LOC6629313|XP_032291482.1|DVIR
OG0008848	LOC108112952|XP_017078841.1|DEUG	LOC6624862|XP_002048881.2|DVIR
OG0008849	LOC108117431|XP_017085333.1|DEUG	LOC6633747|XP_015025650.2|DVIR
OG0008850	LOC108108985|XP_017072729.1|DEUG	LOC6635897|XP_032292059.1|DVIR
OG0008851	LOC108111229|XP_017076120.1|DEUG	LOC6628431|XP_032294195.1|DVIR
OG0008852	LOC108105405|XP_017067440.1|DEUG	LOC6627284|XP_032292894.1|DVIR
OG0008854	LOC108111058|XP_017075876.1|DEUG	LOC6628730|XP_032294091.1|DVIR
OG0008855	LOC108110147|XP_017074550.1|DEUG	LOC6636010|XP_002059510.2|DVIR
OG0008856	LOC108108741|XP_017072372.1|DEUG	LOC6636185|XP_002059675.1|DVIR
OG0008857	LOC108102750|XP_017063391.1|DEUG	LOC6622321|XP_002046650.2|DVIR
OG0008858	LOC108111553|XP_017076563.1|DEUG	LOC6623608|XP_032291123.1|DVIR
OG0008859	LOC108114717|XP_017081307.1|DEUG	LOC6622483|XP_002046426.1|DVIR
OG0008860	LOC108111381|XP_017076302.1|DEUG	LOC6633071|XP_002056143.1|DVIR
OG0008861	LOC108104550|XP_017066180.1|DEUG	LOC6626440|XP_002048908.1|DVIR
OG0008862	LOC108117140|XP_017084888.1|DEUG	LOC6632735|XP_032288911.1|DVIR
OG0008863	LOC108105187|XP_017067126.1|DEUG	LOC6634171|XP_002057538.2|DVIR
OG0008864	LOC108112158|XP_017077394.1|DEUG	LOC6627162|XP_002049735.1|DVIR
OG0008865	LOC108104095|XP_017065481.1|DEUG	LOC6627879|XP_002052003.1|DVIR
OG0008866	LOC108104180|XP_017065594.1|DEUG	LOC6635626|XP_032294723.1|DVIR
OG0008867	LOC108103444|XP_017064414.1|DEUG	LOC6632029|XP_002055495.2|DVIR
OG0008868	LOC108104464|XP_017066017.1|DEUG	LOC6625615|XP_002051057.1|DVIR
OG0008869	LOC108116762|XP_017084275.1|DEUG	LOC6622443|XP_002047665.2|DVIR
OG0008870	LOC108108585|XP_017072169.1|DEUG	LOC6623016|XP_002047564.1|DVIR
OG0008871	LOC108104015|XP_017065332.1|DEUG	LOC6622566|XP_032290372.1|DVIR
OG0008872	LOC108107127|XP_017070010.1|DEUG	LOC6628819|XP_002052584.1|DVIR
OG0008873	LOC108107174|XP_017070079.1|DEUG	LOC6627647|XP_002052498.1|DVIR
OG0008874	LOC108112493|XP_017077850.1|DEUG	LOC6625958|XP_002049589.1|DVIR
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC6636314|XP_002059874.1|DVIR
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC6636222|XP_032290140.1|DVIR
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC6622906|XP_002048148.1|DVIR
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC6634382|XP_002057576.1|DVIR
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC26531492|XP_015030343.1|DVIR
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC116651947|XP_032295378.1|DVIR
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC6625238|XP_002049484.2|DVIR
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC6628597|XP_032293589.1|DVIR
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC6633091|XP_002056274.1|DVIR
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC6632978|XP_002056481.1|DVIR
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC6633992|XP_002057659.1|DVIR
OG0008886	LOC108113094|XP_017079029.1|DEUG	LOC6625727|XP_002049021.1|DVIR
OG0008887	LOC108109098|XP_017072970.1|DEUG	LOC6635847|XP_002059459.2|DVIR
OG0008888	LOC108114675|XP_017081247.1|DEUG	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR
OG0008889	LOC108112851|XP_017078658.1|DEUG	LOC6627078|XP_002049903.1|DVIR
OG0008890	LOC108116178|XP_017083408.1|DEUG	LOC6630669|XP_015026884.1|DVIR
OG0008891	LOC108107953|XP_017071275.1|DEUG	LOC6623081|XP_032291434.1|DVIR
OG0008892	LOC108107369|XP_017070362.1|DEUG	LOC6625315|XP_032291557.1|DVIR
OG0008893	LOC108108009|XP_017071354.1|DEUG	LOC6622245|XP_002046937.1|DVIR
OG0008894	LOC108115640|XP_017082682.1|DEUG	LOC6629639|XP_002054844.1|DVIR
OG0008895	LOC108110384|XP_017074915.1|DEUG	LOC6630122|XP_002053393.1|DVIR
OG0008896	LOC108118210|XP_017086266.1|DEUG	LOC6622327|XP_015031588.1|DVIR
OG0008897	LOC108105265|XP_017067233.1|DEUG	LOC6630682|XP_002054615.1|DVIR
OG0008898	LOC108111942|XP_017077106.1|DEUG	LOC6626856|XP_032293120.1|DVIR
OG0008899	LOC108106943|XP_017069699.1|DEUG	LOC6627937|XP_002052662.2|DVIR
OG0008900	LOC108105695|XP_017067894.1|DEUG	LOC6627583|XP_002052814.1|DVIR
OG0008901	LOC108108102|XP_017071495.1|DEUG	LOC6624153|XP_032290619.1|DVIR
OG0008903	LOC108110559|XP_017075139.1|DEUG	LOC6628729|XP_032294093.1|DVIR
OG0008904	LOC108112798|XP_017078574.1|DEUG	LOC6626296|XP_032291577.1|DVIR
OG0008905	LOC108102309|XP_017062559.1|DEUG	LOC6636226|XP_032290142.1|DVIR
OG0008906	LOC108114591|XP_017081135.1|DEUG	LOC6623702|XP_032290686.1|DVIR
OG0008907	LOC108116566|XP_017083995.1|DEUG	LOC6629341|XP_002053318.1|DVIR
OG0008908	LOC108116238|XP_017083518.1|DEUG	LOC6632335|XP_032289786.1|DVIR
OG0008909	LOC108115934|XP_017083059.1|DEUG	LOC6629685|XP_002053983.1|DVIR
OG0008910	LOC108109343|XP_017073295.1|DEUG	LOC6629774|XP_002052988.1|DVIR
OG0008911	LOC108117280|XP_017085122.1|DEUG	LOC6635012|XP_002058656.1|DVIR
OG0008912	LOC108114936|XP_017081610.1|DEUG	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR
OG0008913	LOC108115674|XP_017082728.1|DEUG	LOC6635192|XP_002058391.1|DVIR
OG0008914	LOC108111654|XP_017076674.1|DEUG	LOC6634927|XP_002058438.1|DVIR
OG0008915	LOC108116548|XP_017083975.1|DEUG	LOC6631168|XP_002053516.1|DVIR
OG0008916	LOC108107151|XP_017070048.1|DEUG	LOC6629147|XP_032294207.1|DVIR
OG0008917	LOC108107144|XP_017070037.1|DEUG	LOC6628426|XP_002051865.2|DVIR
OG0008918	LOC108107177|XP_017070085.1|DEUG, LOC108105326|XP_017067309.1|DEUG	LOC6627326|XP_002051922.2|DVIR
OG0008919	LOC108110875|XP_017075611.1|DEUG	LOC6627776|XP_032294230.1|DVIR
OG0008920	LOC108118258|XP_017086338.1|DEUG	LOC26531637|XP_015031777.1|DVIR
OG0008921	LOC108110835|XP_017075564.1|DEUG	LOC6628145|XP_002052432.1|DVIR
