Orthogroup	DEUG.longest_only	DELE.longest_only
OG0012949	LOC108102338|XP_017062658.1|DEUG	LOC108139898|XP_017118091.1|DELE
OG0012950	LOC108114964|XP_017081659.1|DEUG	LOC108139415|XP_017117627.1|DELE
OG0012951	LOC108118028|XP_017086064.1|DEUG	LOC108147194|XP_017129040.1|DELE
OG0012951	LOC108103853|XP_017065048.1|DEUG	LOC108147251|XP_017129141.1|DELE
OG0012952	LOC108117666|XP_017085686.1|DEUG, LOC108114931|XP_017081608.1|DEUG	LOC108139690|XP_017117903.1|DELE
OG0012952	LOC108114556|XP_017081097.1|DEUG	LOC108150599|XP_017134342.1|DELE
OG0012956	LOC108103129|XP_017063989.1|DEUG	LOC108140017|XP_017118209.1|DELE, LOC108139543|XP_017117757.1|DELE
OG0012956	LOC108106978|XP_017069803.1|DEUG	LOC108140232|XP_017118423.1|DELE
OG0012957	LOC108107240|XP_017070147.1|DEUG	LOC108141364|XP_017120178.1|DELE
OG0012958	LOC108108932|XP_017072675.1|DEUG	LOC108143313|XP_017123119.1|DELE
OG0012959	LOC108109054|XP_017072861.1|DEUG	LOC108143390|XP_017123252.1|DELE
OG0012960	LOC108115747|XP_017082806.1|DEUG	LOC108147089|XP_017128866.1|DELE
OG0013214	LOC108117767|XP_017085808.1|DEUG	LOC108146022|XP_017127292.1|DELE, LOC108134470|XP_017110670.1|DELE
OG0013217	LOC108117832|XP_017085870.1|DEUG	LOC108137721|XP_017115137.1|DELE, LOC108147830|XP_017130077.1|DELE
OG0013218	LOC108118057|XP_017086090.1|DEUG	LOC108142903|XP_017122483.1|DELE, LOC108139663|XP_017117877.1|DELE
OG0013219	LOC108116058|XP_017083257.1|DEUG	LOC108139587|XP_017117801.1|DELE, LOC108140074|XP_017118264.1|DELE, LOC108139586|XP_017117800.1|DELE
OG0013220	LOC108104937|XP_017066789.1|DEUG	LOC108140263|XP_017118442.1|DELE, LOC108145754|XP_017126812.1|DELE
OG0013222	LOC108103840|XP_017065023.1|DEUG	LOC108139917|XP_017118110.1|DELE, LOC108139447|XP_017117659.1|DELE, LOC108139918|XP_017118111.1|DELE
OG0013223	LOC108117882|XP_017085919.1|DEUG	LOC108142053|XP_017121228.1|DELE
OG0013223	LOC108116102|XP_017083350.1|DEUG	LOC108141148|XP_017119900.1|DELE
OG0013225	LOC108118013|XP_017086045.1|DEUG	LOC108140311|XP_017118490.1|DELE
OG0013225	LOC108117655|XP_017085676.1|DEUG	LOC108142650|XP_017122141.1|DELE
OG0013225	LOC108117909|XP_017085947.1|DEUG	LOC108139686|XP_017117899.1|DELE
OG0013229	LOC108114733|XP_017081336.1|DEUG	LOC108150585|XP_017134327.1|DELE
OG0013243	LOC108105969|XP_017068265.1|DEUG	LOC108140238|XP_017118429.1|DELE
OG0013243	LOC108117987|XP_017086019.1|DEUG, LOC108106975|XP_017069787.1|DEUG	LOC108139899|XP_017118092.1|DELE
OG0013247	LOC108104395|XP_017065927.1|DEUG	LOC108139713|XP_017117926.1|DELE
OG0013247	LOC108116221|XP_017083502.1|DEUG	LOC108142295|XP_017121536.1|DELE
OG0013249	LOC108102954|XP_017063730.1|DEUG	LOC108140150|XP_017118340.1|DELE, LOC108139961|XP_017118153.1|DELE, LOC108139500|XP_017117713.1|DELE
OG0013283	LOC108111920|XP_017077050.1|DEUG	LOC108150386|XP_017134014.1|DELE
OG0013289	LOC108117839|XP_017085876.1|DEUG	LOC108142159|XP_017121333.1|DELE, LOC108134997|XP_017111020.1|DELE
OG0013307	LOC108114974|XP_017081685.1|DEUG	LOC108139410|XP_017117621.1|DELE, LOC108137106|XP_017114122.1|DELE, LOC108140561|XP_017118913.1|DELE, LOC108140215|XP_017118407.1|DELE
OG0013308	LOC108117877|XP_017085917.1|DEUG	LOC108139728|XP_017117940.1|DELE
OG0013309	LOC108117696|XP_017085726.1|DEUG, LOC108102653|XP_017063283.1|DEUG, LOC108117802|XP_017085841.1|DEUG	LOC108140341|XP_017118524.1|DELE, LOC108139903|XP_017118095.1|DELE
OG0013310	LOC108102353|XP_017062732.1|DEUG	LOC108147627|XP_017129775.1|DELE, LOC108139758|XP_017117971.1|DELE
OG0013311	LOC108103866|XP_017065073.1|DEUG	LOC108150681|XP_017134434.1|DELE
OG0013312	LOC108110649|XP_017075242.1|DEUG	LOC108134710|XP_017110594.1|DELE
OG0013316	LOC108106643|XP_017069384.1|DEUG	LOC108140452|XP_017118673.1|DELE
OG0013320	LOC108106535|XP_017069162.1|DEUG	LOC108149776|XP_017133116.1|DELE
OG0013657	LOC108102500|XP_017063016.1|DEUG	LOC108140210|XP_017118402.1|DELE
OG0013657	LOC108104267|XP_017065709.1|DEUG	LOC108139517|XP_017117729.1|DELE, LOC108139976|XP_017118167.1|DELE
OG0013658	LOC108115618|XP_017082651.1|DEUG	LOC108137327|XP_017114450.1|DELE
OG0013658	LOC108115623|XP_017082664.1|DEUG	LOC108140270|XP_017118453.1|DELE
OG0013659	LOC108103573|XP_017064590.1|DEUG	LOC108139919|XP_017118112.1|DELE, LOC108139459|XP_017117672.1|DELE
OG0013661	LOC108104954|XP_017066812.1|DEUG	LOC108140112|XP_017118302.1|DELE, LOC108139621|XP_017117836.1|DELE, LOC108145785|XP_017126847.1|DELE
OG0013662	LOC108103107|XP_017063967.1|DEUG	LOC108139541|XP_017117755.1|DELE
OG0013663	LOC108105418|XP_017067458.1|DEUG	LOC108140227|XP_017118422.1|DELE
OG0013663	LOC108106831|XP_017069560.1|DEUG	LOC108140193|XP_017118386.1|DELE
OG0013664	LOC108107627|XP_017070688.1|DEUG	LOC108147556|XP_017129635.1|DELE
OG0013664	LOC108115394|XP_017082322.1|DEUG	LOC108139793|XP_017118004.1|DELE
OG0013665	LOC108104726|XP_017066451.1|DEUG, LOC108107156|XP_017070056.1|DEUG	LOC108140128|XP_017118318.1|DELE
OG0013667	LOC108105679|XP_017067876.1|DEUG	LOC108139962|XP_017118154.1|DELE, LOC108139501|XP_017117714.1|DELE
OG0013668	LOC108102702|XP_017063337.1|DEUG	LOC108139557|XP_017117771.1|DELE, LOC108140035|XP_017118224.1|DELE
OG0013671	LOC108106326|XP_017068789.1|DEUG	LOC108140288|XP_017118468.1|DELE
OG0013672	LOC108117731|XP_017085774.1|DEUG	LOC108147489|XP_017129537.1|DELE, LOC108139798|XP_017118009.1|DELE
OG0013673	LOC108117995|XP_017086026.1|DEUG	LOC108139580|XP_017117796.1|DELE, LOC108139693|XP_017117909.1|DELE, LOC108139862|XP_017118073.1|DELE
OG0013675	LOC108117845|XP_017085882.1|DEUG	LOC108147218|XP_017129077.1|DELE, LOC108139730|XP_017117943.1|DELE
OG0013676	LOC108115830|XP_017082915.1|DEUG	LOC108139986|XP_017118178.1|DELE, LOC108139745|XP_017117958.1|DELE, LOC108148012|XP_017130337.1|DELE
OG0013679	LOC108118008|XP_017086039.1|DEUG	LOC108142679|XP_017122176.1|DELE, LOC108139684|XP_017117897.1|DELE
OG0013684	LOC108105080|XP_017066996.1|DEUG	LOC108140029|XP_017118219.1|DELE
OG0013684	LOC108115543|XP_017082540.1|DEUG	LOC108139555|XP_017117769.1|DELE
OG0013686	LOC108105272|XP_017067248.1|DEUG	LOC108139691|XP_017117904.1|DELE, LOC108142548|XP_017121970.1|DELE
OG0013708	LOC108117908|XP_017085943.1|DEUG	LOC108140132|XP_017118321.1|DELE, LOC108139636|XP_017117851.1|DELE
OG0013722	LOC108109603|XP_017073657.1|DEUG	LOC108138474|XP_017116173.1|DELE
OG0013758	LOC108109481|XP_017073499.1|DEUG	LOC108143830|XP_017123865.1|DELE
OG0013760	LOC108115037|XP_017081774.1|DEUG	LOC108141183|XP_017119909.1|DELE
OG0013766	LOC108105220|XP_017067175.1|DEUG	LOC108139446|XP_017117658.1|DELE, LOC108139916|XP_017118109.1|DELE
OG0013767	LOC108104634|XP_017066298.1|DEUG	LOC108145733|XP_017126785.1|DELE
OG0013768	LOC108112510|XP_017077888.1|DEUG	LOC108149604|XP_017132790.1|DELE
OG0013772	LOC108102718|XP_017063347.1|DEUG	LOC108142281|XP_017121499.1|DELE
OG0013773	LOC108109446|XP_017073434.1|DEUG	LOC108143802|XP_017123813.1|DELE
OG0013779	LOC108115982|XP_017083134.1|DEUG	LOC108150663|XP_017134416.1|DELE
OG0013780	LOC108103055|XP_017063861.1|DEUG	LOC108140534|XP_017118848.1|DELE
OG0013781	LOC108118043|XP_017086075.1|DEUG	LOC108142374|XP_017121696.1|DELE
OG0013782	LOC108102995|XP_017063802.1|DEUG	LOC108142748|XP_017122268.1|DELE, LOC108139675|XP_017117888.1|DELE
OG0014191	LOC108114357|XP_017080797.1|DEUG	LOC108149694|XP_017133275.1|DELE
OG0014194	LOC108102846|XP_017063533.1|DEUG	LOC108140316|XP_017118494.1|DELE, LOC108143657|XP_017123661.1|DELE
OG0014195	LOC108115731|XP_017082796.1|DEUG	LOC108150061|XP_017133515.1|DELE
OG0014196	LOC108115914|XP_017083043.1|DEUG	LOC108139750|XP_017117963.1|DELE, LOC108147937|XP_017130213.1|DELE
OG0014197	LOC108102891|XP_017063587.1|DEUG	LOC108139666|XP_017117880.1|DELE, LOC108142850|XP_017122411.1|DELE
OG0014198	LOC108105591|XP_017067747.1|DEUG	LOC108140253|XP_017118433.1|DELE, LOC108145901|XP_017127047.1|DELE
OG0014202	LOC108117760|XP_017085801.1|DEUG	LOC108138511|XP_017116651.1|DELE, LOC108146063|XP_017127369.1|DELE
OG0014206	LOC108114414|XP_017080882.1|DEUG	LOC108150616|XP_017134363.1|DELE, LOC108139315|XP_017117551.1|DELE
OG0014208	LOC108118009|XP_017086040.1|DEUG	LOC108139682|XP_017117895.1|DELE
OG0014208	LOC108106945|XP_017069706.1|DEUG	LOC108142687|XP_017122188.1|DELE
OG0014209	LOC108102346|XP_017062685.1|DEUG, LOC108104174|XP_017065573.1|DEUG	LOC108139940|XP_017118132.1|DELE, LOC108139488|XP_017117702.1|DELE
OG0014213	LOC108103340|XP_017064269.1|DEUG, LOC108107790|XP_017070992.1|DEUG	LOC108142845|XP_017122442.1|DELE
OG0014218	LOC108117895|XP_017085932.1|DEUG, LOC108117894|XP_017085931.1|DEUG	LOC108142932|XP_017122518.1|DELE
OG0014226	LOC108104516|XP_017066131.1|DEUG	LOC108139406|XP_017117617.1|DELE
OG0014227	LOC108102400|XP_017062839.1|DEUG, LOC108104163|XP_017065560.1|DEUG	LOC108139939|XP_017118131.1|DELE, LOC108139487|XP_017117701.1|DELE
OG0014228	LOC108118387|XP_017086554.1|DEUG	LOC108142624|XP_017122106.1|DELE, LOC108135057|XP_017111133.1|DELE, LOC108146419|XP_017127914.1|DELE
OG0014229	LOC108103561|XP_017064579.1|DEUG	LOC108140165|XP_017118357.1|DELE, LOC108139456|XP_017117668.1|DELE
OG0014254	LOC108104858|XP_017066671.1|DEUG	LOC108139401|XP_017117611.1|DELE, LOC108140099|XP_017118288.1|DELE
OG0014296	LOC108111187|XP_017076102.1|DEUG	LOC108139736|XP_017117951.1|DELE, LOC108139613|XP_017117831.1|DELE, LOC108139863|XP_017118074.1|DELE
OG0014339	LOC108114782|XP_017081379.1|DEUG	LOC108135205|XP_017111318.1|DELE
OG0014357	LOC108114673|XP_017081249.1|DEUG, LOC108117969|XP_017086002.1|DEUG	LOC108147927|XP_017130202.1|DELE, LOC108139751|XP_017117964.1|DELE
OG0014358	LOC108107054|XP_017069910.1|DEUG, LOC108106210|XP_017068627.1|DEUG	LOC108139612|XP_017117827.1|DELE, LOC108147056|XP_017128834.1|DELE, LOC108150069|XP_017133523.1|DELE
OG0014359	LOC108118368|XP_017086530.1|DEUG	LOC108146429|XP_017127925.1|DELE
OG0014359	LOC108117868|XP_017085907.1|DEUG	LOC108147225|XP_017129106.1|DELE
OG0014360	LOC108102663|XP_017063294.1|DEUG, LOC108117708|XP_017085753.1|DEUG, LOC108117702|XP_017085740.1|DEUG	LOC108139400|XP_017117610.1|DELE
OG0014368	LOC108106961|XP_017069749.1|DEUG	LOC108138142|XP_017115695.1|DELE
OG0014372	LOC108117947|XP_017085981.1|DEUG, LOC108117638|XP_017085657.1|DEUG	LOC108146535|XP_017128068.1|DELE
OG0014373	LOC108107257|XP_017070178.1|DEUG, LOC108117885|XP_017085922.1|DEUG	LOC108140118|XP_017118307.1|DELE
OG0014374	LOC108107420|XP_017070442.1|DEUG	LOC108150584|XP_017134326.1|DELE
OG0014374	LOC108114740|XP_017081348.1|DEUG	LOC108137899|XP_017115368.1|DELE
OG0014375	LOC108114491|XP_017081003.1|DEUG	LOC108150608|XP_017134353.1|DELE
OG0014376	LOC108114476|XP_017080981.1|DEUG	LOC108150609|XP_017134355.1|DELE
OG0014377	LOC108114968|XP_017081671.1|DEUG	LOC108140554|XP_017118904.1|DELE, LOC108140217|XP_017118408.1|DELE, LOC108137121|XP_017114148.1|DELE, LOC108139411|XP_017117623.1|DELE, LOC108139412|XP_017117624.1|DELE
OG0014379	LOC108106082|XP_017068432.1|DEUG	LOC108137274|XP_017114362.1|DELE
OG0014380	LOC108117812|XP_017085854.1|DEUG	LOC108139534|XP_017117751.1|DELE
OG0014381	LOC108102509|XP_017063027.1|DEUG	LOC108140212|XP_017118404.1|DELE
OG0014382	LOC108115787|XP_017082852.1|DEUG	LOC108148046|XP_017130387.1|DELE
OG0014383	LOC108107379|XP_017070382.1|DEUG	LOC108139800|XP_017118012.1|DELE, LOC108147445|XP_017129463.1|DELE, LOC108142304|XP_017121548.1|DELE
OG0014384	LOC108117992|XP_017086027.1|DEUG	LOC108142461|XP_017121831.1|DELE
OG0014385	LOC108115508|XP_017082493.1|DEUG	LOC108145264|XP_017126029.1|DELE
OG0014385	LOC108105827|XP_017068063.1|DEUG	LOC108139780|XP_017117991.1|DELE
OG0014387	LOC108107885|XP_017071165.1|DEUG	LOC108150068|XP_017133521.1|DELE
OG0014388	LOC108105979|XP_017068295.1|DEUG	LOC108140144|XP_017118334.1|DELE
OG0014388	LOC108114339|XP_017080758.1|DEUG	LOC108150671|XP_017134424.1|DELE
OG0014389	LOC108105329|XP_017067312.1|DEUG	LOC108136160|XP_017112645.1|DELE
OG0014391	LOC108105062|XP_017066974.1|DEUG	LOC108140027|XP_017118218.1|DELE
OG0014392	LOC108102786|XP_017063441.1|DEUG	LOC108139565|XP_017117779.1|DELE, LOC108140045|XP_017118234.1|DELE
OG0014394	LOC108105050|XP_017066948.1|DEUG	LOC108140121|XP_017118311.1|DELE, LOC108139631|XP_017117846.1|DELE
OG0014395	LOC108117654|XP_017085675.1|DEUG	LOC108140233|XP_017118424.1|DELE
OG0014396	LOC108107733|XP_017070874.1|DEUG, LOC108105095|XP_017067021.1|DEUG	LOC108140031|XP_017118221.1|DELE
OG0014869	LOC108114593|XP_017081142.1|DEUG	LOC108150595|XP_017134338.1|DELE, LOC108138467|XP_017116198.1|DELE
OG0014877	LOC108114427|XP_017080907.1|DEUG	LOC108150614|XP_017134360.1|DELE
OG0014878	LOC108118320|XP_017086428.1|DEUG	LOC108143078|XP_017122787.1|DELE, LOC108140274|XP_017118454.1|DELE
OG0014880	LOC108114376|XP_017080822.1|DEUG	LOC108134554|XP_017110396.1|DELE, LOC108149947|XP_017133389.1|DELE
OG0014881	LOC108117751|XP_017085791.1|DEUG	LOC108146149|XP_017127501.1|DELE, LOC108146544|XP_017128472.1|DELE
OG0014882	LOC108103755|XP_017064860.1|DEUG	LOC108139999|XP_017118192.1|DELE, LOC108139535|XP_017117748.1|DELE
OG0014885	LOC108106427|XP_017068948.1|DEUG	LOC108143209|XP_017122981.1|DELE, LOC108140282|XP_017118461.1|DELE
OG0014886	LOC108104191|XP_017065626.1|DEUG	LOC108139482|XP_017117696.1|DELE
OG0014887	LOC108106842|XP_017069572.1|DEUG	LOC108140192|XP_017118385.1|DELE
OG0014888	LOC108102393|XP_017062826.1|DEUG	LOC108146596|XP_017128128.1|DELE, LOC108136232|XP_017112785.1|DELE
OG0014890	LOC108114389|XP_017080849.1|DEUG	LOC108139416|XP_017117628.1|DELE
OG0014892	LOC108106254|XP_017068711.1|DEUG	LOC108139651|XP_017117865.1|DELE, LOC108142997|XP_017122666.1|DELE
OG0014893	LOC108117741|XP_017085784.1|DEUG	LOC108141869|XP_017120993.1|DELE, LOC108139809|XP_017118021.1|DELE
OG0014894	LOC108102611|XP_017063207.1|DEUG	LOC108139778|XP_017117989.1|DELE
OG0014897	LOC108107686|XP_017070772.1|DEUG	LOC108145784|XP_017127268.1|DELE
OG0014898	LOC108117897|XP_017085934.1|DEUG	LOC108139659|XP_017117874.1|DELE
OG0014899	LOC108117994|XP_017086025.1|DEUG	LOC108139704|XP_017117920.1|DELE, LOC108139589|XP_017117806.1|DELE
OG0014900	LOC108106016|XP_017068357.1|DEUG	LOC108139486|XP_017117700.1|DELE
OG0014901	LOC108118293|XP_017086393.1|DEUG	LOC108143035|XP_017122727.1|DELE
OG0014901	LOC108107559|XP_017070607.1|DEUG	LOC108140268|XP_017118448.1|DELE
OG0014902	LOC108105443|XP_017067521.1|DEUG	LOC108150642|XP_017134393.1|DELE
OG0014903	LOC108117756|XP_017085796.1|DEUG	LOC108146121|XP_017127453.1|DELE, LOC108143380|XP_017123631.1|DELE
OG0014904	LOC108116065|XP_017083270.1|DEUG	LOC108139585|XP_017117799.1|DELE, LOC108140073|XP_017118263.1|DELE
OG0014906	LOC108103228|XP_017064120.1|DEUG	LOC108147320|XP_017129238.1|DELE
OG0014923	LOC108117850|XP_017085887.1|DEUG	LOC108147165|XP_017128988.1|DELE
OG0014925	LOC108107192|XP_017070101.1|DEUG	LOC108140257|XP_017118436.1|DELE
OG0014926	LOC108102433|XP_017062903.1|DEUG, LOC108118039|XP_017086072.1|DEUG, LOC108118040|XP_017086073.1|DEUG	LOC108142381|XP_017121708.1|DELE
OG0014927	LOC108106052|XP_017068401.1|DEUG	LOC108139551|XP_017117764.1|DELE
OG0014928	LOC108106411|XP_017068924.1|DEUG	LOC108146307|XP_017127755.1|DELE, LOC108139471|XP_017117686.1|DELE, LOC108139472|XP_017117687.1|DELE
OG0014929	LOC108117926|XP_017085961.1|DEUG	LOC108134547|XP_017110389.1|DELE, LOC108150654|XP_017134407.1|DELE
OG0014965	LOC108117645|XP_017085665.1|DEUG	LOC108146232|XP_017127649.1|DELE
OG0014973	LOC108104789|XP_017066543.1|DEUG, LOC108105205|XP_017067149.1|DEUG	LOC108139913|XP_017118105.1|DELE
OG0014977	LOC108117931|XP_017085969.1|DEUG, LOC108106537|XP_017069175.1|DEUG	LOC108140158|XP_017118350.1|DELE
OG0014980	LOC108117935|XP_017085970.1|DEUG	LOC108141975|XP_017121120.1|DELE
OG0014980	LOC108106889|XP_017069629.1|DEUG	LOC108140201|XP_017118393.1|DELE
OG0014984	LOC108107577|XP_017070630.1|DEUG	LOC108147436|XP_017129418.1|DELE, LOC108139803|XP_017118015.1|DELE
OG0014986	LOC108118032|XP_017086065.1|DEUG	LOC108139737|XP_017117949.1|DELE
OG0015007	LOC108104366|XP_017065866.1|DEUG	LOC108136257|XP_017112802.1|DELE
OG0015018	LOC108106491|XP_017069066.1|DEUG	LOC108140298|XP_017118478.1|DELE, LOC108143406|XP_017123283.1|DELE
OG0015019	LOC108106756|XP_017069488.1|DEUG	LOC108140258|XP_017118437.1|DELE, LOC108145825|XP_017126923.1|DELE, LOC108145834|XP_017126936.1|DELE
OG0015020	LOC108117792|XP_017085831.1|DEUG	LOC108139830|XP_017118041.1|DELE
OG0015035	LOC108115426|XP_017082355.1|DEUG	LOC108147576|XP_017129674.1|DELE, LOC108139791|XP_017118002.1|DELE
OG0015038	LOC108117761|XP_017085802.1|DEUG	LOC108146054|XP_017127358.1|DELE, LOC108137694|XP_017115448.1|DELE
OG0015039	LOC108117754|XP_017085794.1|DEUG	LOC108144992|XP_017126035.1|DELE
OG0015104	LOC108104635|XP_017066302.1|DEUG, LOC108106495|XP_017069079.1|DEUG	LOC108140297|XP_017118477.1|DELE, LOC108143397|XP_017123270.1|DELE
OG0015105	LOC108118006|XP_017086037.1|DEUG	LOC108139685|XP_017117898.1|DELE, LOC108142658|XP_017122152.1|DELE
OG0015108	LOC108103308|XP_017064220.1|DEUG	LOC108137099|XP_017114113.1|DELE
OG0015110	LOC108115048|XP_017081785.1|DEUG	LOC108140951|XP_017119509.1|DELE
OG0015114	LOC108105753|XP_017067962.1|DEUG	LOC108138669|XP_017116500.1|DELE
OG0015118	LOC108117759|XP_017085800.1|DEUG	LOC108146088|XP_017127406.1|DELE
OG0015119	LOC108117758|XP_017085798.1|DEUG	LOC108141000|XP_017119983.1|DELE
OG0015120	LOC108114619|XP_017081178.1|DEUG, LOC108117986|XP_017086018.1|DEUG	LOC108138288|XP_017115971.1|DELE, LOC108150593|XP_017134336.1|DELE
OG0015121	LOC108116239|XP_017083523.1|DEUG	LOC108138623|XP_017116451.1|DELE, LOC108150597|XP_017134339.1|DELE
OG0015122	LOC108114418|XP_017080896.1|DEUG	LOC108150615|XP_017134362.1|DELE, LOC108139233|XP_017117430.1|DELE
OG0015123	LOC108103460|XP_017064447.1|DEUG	LOC108150617|XP_017134364.1|DELE, LOC108139582|XP_017117824.1|DELE
OG0015124	LOC108117880|XP_017085916.1|DEUG	LOC108142082|XP_017121264.1|DELE
OG0015125	LOC108103804|XP_017064976.1|DEUG	LOC108142141|XP_017121326.1|DELE
OG0015126	LOC108106244|XP_017068675.1|DEUG	LOC108150582|XP_017134323.1|DELE
OG0015127	LOC108117927|XP_017085962.1|DEUG	LOC108150653|XP_017134406.1|DELE, LOC108142674|XP_017122208.1|DELE
OG0015128	LOC108111014|XP_017075857.1|DEUG	LOC108139866|XP_017118076.1|DELE, LOC108139753|XP_017117969.1|DELE, LOC108139632|XP_017117848.1|DELE
OG0015129	LOC108110414|XP_017075007.1|DEUG	LOC108139848|XP_017118063.1|DELE
OG0015130	LOC108118517|XP_017086754.1|DEUG	LOC108139947|XP_017118142.1|DELE
OG0015131	LOC108117874|XP_017085911.1|DEUG	LOC108140058|XP_017118247.1|DELE
OG0015132	LOC108103846|XP_017065037.1|DEUG	LOC108140208|XP_017118399.1|DELE
OG0015132	LOC108103785|XP_017064909.1|DEUG	LOC108140216|XP_017118411.1|DELE
OG0015133	LOC108103059|XP_017063876.1|DEUG	LOC108140539|XP_017118861.1|DELE
OG0015134	LOC108118041|XP_017086077.1|DEUG	LOC108142493|XP_017121880.1|DELE
OG0015135	LOC108107097|XP_017069971.1|DEUG	LOC108142268|XP_017121484.1|DELE
OG0015135	LOC108116141|XP_017083363.1|DEUG	LOC108140065|XP_017118255.1|DELE
OG0015136	LOC108118033|XP_017086067.1|DEUG	LOC108139698|XP_017117911.1|DELE, LOC108142488|XP_017121867.1|DELE
OG0015137	LOC108118034|XP_017086066.1|DEUG	LOC108142739|XP_017122255.1|DELE
OG0015138	LOC108106515|XP_017069102.1|DEUG	LOC108142924|XP_017122506.1|DELE, LOC108139660|XP_017117875.1|DELE
OG0015139	LOC108117892|XP_017085929.1|DEUG	LOC108139658|XP_017117873.1|DELE, LOC108142946|XP_017122545.1|DELE
OG0015140	LOC108118310|XP_017086417.1|DEUG	LOC108143049|XP_017122752.1|DELE
OG0015140	LOC108106577|XP_017069250.1|DEUG, LOC108116304|XP_017083586.1|DEUG	LOC108140271|XP_017118450.1|DELE
OG0015141	LOC108117976|XP_017086008.1|DEUG	LOC108143116|XP_017122835.1|DELE, LOC108140276|XP_017118456.1|DELE
OG0015142	LOC108117977|XP_017086009.1|DEUG	LOC108143118|XP_017122850.1|DELE, LOC108140277|XP_017118457.1|DELE
OG0015143	LOC108106103|XP_017068470.1|DEUG	LOC108140291|XP_017118470.1|DELE, LOC108143303|XP_017123110.1|DELE
OG0015144	LOC108117636|XP_017085655.1|DEUG	LOC108145218|XP_017125961.1|DELE
OG0015144	LOC108115459|XP_017082403.1|DEUG	LOC108139789|XP_017117999.1|DELE
OG0015145	LOC108116671|XP_017084199.1|DEUG	LOC108145686|XP_017126735.1|DELE, LOC108139845|XP_017118057.1|DELE
OG0015146	LOC108117864|XP_017085901.1|DEUG	LOC108145848|XP_017126959.1|DELE
OG0015147	LOC108114331|XP_017080746.1|DEUG	LOC108145915|XP_017127090.1|DELE
OG0015148	LOC108104160|XP_017065555.1|DEUG	LOC108146813|XP_017128494.1|DELE
OG0015149	LOC108103238|XP_017064131.1|DEUG	LOC108147331|XP_017129249.1|DELE
OG0015149	LOC108103072|XP_017063910.1|DEUG	LOC108140012|XP_017118204.1|DELE
OG0015150	LOC108117742|XP_017085785.1|DEUG	LOC108147414|XP_017129346.1|DELE, LOC108139810|XP_017118022.1|DELE
OG0015151	LOC108107785|XP_017070979.1|DEUG, LOC108115437|XP_017082365.1|DEUG	LOC108147577|XP_017129690.1|DELE
OG0015152	LOC108103080|XP_017063922.1|DEUG	LOC108140015|XP_017118206.1|DELE
OG0015152	LOC108104837|XP_017066634.1|DEUG	LOC108147674|XP_017129863.1|DELE
OG0015153	LOC108117837|XP_017085875.1|DEUG	LOC108139762|XP_017117975.1|DELE, LOC108147720|XP_017129939.1|DELE
OG0015154	LOC108117830|XP_017085868.1|DEUG	LOC108147849|XP_017130099.1|DELE
OG0015155	LOC108107588|XP_017070642.1|DEUG	LOC108150580|XP_017134321.1|DELE
OG0015156	LOC108114291|XP_017080685.1|DEUG, LOC108104257|XP_017065698.1|DEUG, LOC108117663|XP_017085684.1|DEUG	LOC108150647|XP_017134399.1|DELE
OG0015160	LOC108104335|XP_017065814.1|DEUG, LOC108117843|XP_017085880.1|DEUG	LOC108139479|XP_017117694.1|DELE, LOC108139931|XP_017118123.1|DELE
OG0015161	LOC108104309|XP_017065782.1|DEUG	LOC108139932|XP_017118124.1|DELE
OG0015162	LOC108105818|XP_017068051.1|DEUG	LOC108139952|XP_017118145.1|DELE
OG0015164	LOC108106061|XP_017068411.1|DEUG	LOC108140026|XP_017118217.1|DELE
OG0015164	LOC108105496|XP_017067606.1|DEUG	LOC108139552|XP_017117765.1|DELE
OG0015165	LOC108116011|XP_017083187.1|DEUG	LOC108140079|XP_017118268.1|DELE
OG0015166	LOC108106231|XP_017068649.1|DEUG, LOC108107801|XP_017071021.1|DEUG	LOC108139619|XP_017117834.1|DELE, LOC108140110|XP_017118300.1|DELE
OG0015167	LOC108102642|XP_017063257.1|DEUG	LOC108139774|XP_017117985.1|DELE
OG0015168	LOC108118493|XP_017086719.1|DEUG	LOC108139871|XP_017118082.1|DELE
OG0015170	LOC108115758|XP_017082815.1|DEUG	LOC108147199|XP_017129042.1|DELE
OG0015586	LOC108115641|XP_017082687.1|DEUG, LOC108107266|XP_017070190.1|DEUG	LOC108145952|XP_017127154.1|DELE
OG0015593	LOC108118356|XP_017086505.1|DEUG	LOC108135288|XP_017111496.1|DELE
OG0015594	LOC108103088|XP_017063934.1|DEUG	LOC108139540|XP_017117754.1|DELE, LOC108140016|XP_017118207.1|DELE
OG0015598	LOC108109944|XP_017074277.1|DEUG	LOC108147300|XP_017129215.1|DELE, LOC108139629|XP_017117844.1|DELE
OG0015599	LOC108117820|XP_017085858.1|DEUG	LOC108146167|XP_017127556.1|DELE, LOC108148143|XP_017130911.1|DELE
OG0015600	LOC108117659|XP_017085680.1|DEUG	LOC108142574|XP_017122018.1|DELE, LOC108139688|XP_017117901.1|DELE
OG0015601	LOC108117818|XP_017085857.1|DEUG	LOC108150200|XP_017133749.1|DELE
