Orthogroup	DEUG.longest_only	CPIP.longest_only
OG0007588	LOC108115189|XP_017081998.1|DEUG	LOC120421829|XP_039441039.1|CPIP
OG0007589	LOC108103461|XP_017064444.1|DEUG	LOC120416366|XP_039434035.1|CPIP
OG0007590	LOC108105934|XP_017068205.1|DEUG	LOC120421565|XP_039440726.1|CPIP
OG0007591	LOC108104817|XP_017066590.1|DEUG	LOC120421578|XP_039440742.1|CPIP
OG0007592	LOC108112873|XP_017078692.1|DEUG	LOC120428804|XP_039449838.1|CPIP
OG0007593	LOC108103357|XP_017064292.1|DEUG	LOC120420319|XP_039439244.1|CPIP
OG0007594	LOC108104798|XP_017066558.1|DEUG	LOC120427504|XP_039448292.1|CPIP
OG0007595	LOC108109296|XP_017073279.1|DEUG	LOC120432585|XP_039453753.1|CPIP
OG0007596	LOC108109811|XP_017074024.1|DEUG	LOC120432560|XP_039453722.1|CPIP
OG0007597	LOC108108633|XP_017072223.1|DEUG	LOC120425837|XP_039446392.1|CPIP
OG0007598	LOC108113068|XP_017078998.1|DEUG	LOC120421558|XP_039440718.1|CPIP
OG0007599	LOC108113869|XP_017080071.1|DEUG	LOC120423744|XP_039443591.1|CPIP
OG0007600	LOC108108557|XP_017072127.1|DEUG	LOC120423746|XP_039443594.1|CPIP
OG0007601	LOC108118188|XP_017086236.1|DEUG	LOC120422235|XP_039441553.1|CPIP
OG0007602	LOC108108798|XP_017072467.1|DEUG	LOC120422214|XP_039441533.1|CPIP
OG0007603	LOC108108796|XP_017072463.1|DEUG	LOC120422205|XP_039441520.1|CPIP
OG0007604	LOC108104698|XP_017066398.1|DEUG	LOC120416710|XP_039434460.1|CPIP
OG0007605	LOC108108706|XP_017072300.1|DEUG	LOC120427875|XP_039448739.1|CPIP
OG0007606	LOC108114390|XP_017080846.1|DEUG	LOC120427872|XP_039448735.1|CPIP
OG0007607	LOC108113585|XP_017079717.1|DEUG	LOC120428928|XP_039450003.1|CPIP
OG0007608	LOC108114201|XP_017080508.1|DEUG	LOC120423799|XP_039443653.1|CPIP
OG0007609	LOC108102967|XP_017063757.1|DEUG	LOC120423793|XP_039443646.1|CPIP
OG0007610	LOC108104877|XP_017066693.1|DEUG	LOC120423911|XP_039443826.1|CPIP
OG0007611	LOC108102321|XP_017062586.1|DEUG	LOC120423878|XP_039443762.1|CPIP
OG0007612	LOC108104845|XP_017066649.1|DEUG	LOC120423880|XP_039443773.1|CPIP
OG0007613	LOC108109095|XP_017072967.1|DEUG	LOC120423891|XP_039443801.1|CPIP
OG0007614	LOC108107740|XP_017070888.1|DEUG	LOC120423685|XP_039443512.1|CPIP
OG0007615	LOC108117357|XP_017085225.1|DEUG	LOC120423692|XP_039443521.1|CPIP
OG0007616	LOC108116015|XP_017083189.1|DEUG	LOC120423688|XP_039443514.1|CPIP
OG0007617	LOC108118220|XP_017086285.1|DEUG	LOC120423686|XP_039443513.1|CPIP
OG0007618	LOC108105925|XP_017068195.1|DEUG	LOC120423684|XP_039443511.1|CPIP
OG0007619	LOC108104014|XP_017065331.1|DEUG	LOC120423691|XP_039443519.1|CPIP
OG0007620	LOC108105991|XP_017068314.1|DEUG	LOC120423707|XP_039443546.1|CPIP
OG0007621	LOC108104612|XP_017066276.1|DEUG	LOC120423893|XP_039443807.1|CPIP
OG0007622	LOC108108489|XP_017072033.1|DEUG	LOC120429113|XP_039450218.1|CPIP
OG0007623	LOC108114356|XP_017080787.1|DEUG	LOC120429111|XP_039450209.1|CPIP
OG0007624	LOC108113958|XP_017080160.1|DEUG	LOC120429125|XP_039450250.1|CPIP
OG0007625	LOC108114458|XP_017080949.1|DEUG	LOC120429119|XP_039450242.1|CPIP
OG0007626	LOC108102866|XP_017063561.1|DEUG	LOC120428266|XP_039449192.1|CPIP
OG0007627	LOC108102831|XP_017063510.1|DEUG	LOC120428255|XP_039449179.1|CPIP
OG0007628	LOC108118553|XP_017086794.1|DEUG	LOC120415070|XP_039432398.1|CPIP
OG0007629	LOC108109828|XP_017074053.1|DEUG	LOC120420790|XP_039439837.1|CPIP
OG0007630	LOC108117077|XP_017084739.1|DEUG	LOC120429171|XP_039450317.1|CPIP
OG0007631	LOC108115880|XP_017083009.1|DEUG	LOC120421421|XP_039440569.1|CPIP
OG0007632	LOC108104701|XP_017066405.1|DEUG	LOC120420812|XP_039439866.1|CPIP
OG0007633	LOC108105670|XP_017067859.1|DEUG	LOC120423670|XP_039443490.1|CPIP
OG0007634	LOC108111447|XP_017076405.1|DEUG	LOC120429872|XP_039450884.1|CPIP, LOC120413601|XP_039430442.1|CPIP
OG0007635	LOC108105870|XP_017068135.1|DEUG	LOC120424364|XP_039444393.1|CPIP
OG0007638	LOC108102435|XP_017062901.1|DEUG	LOC120427292|XP_039448078.1|CPIP
OG0007639	LOC108105082|XP_017066994.1|DEUG	LOC120418877|XP_039437344.1|CPIP
OG0007640	LOC108104801|XP_017066563.1|DEUG	LOC120428888|XP_039449961.1|CPIP
OG0007641	LOC108109494|XP_017073520.1|DEUG	LOC120424396|XP_039444428.1|CPIP
OG0007651	LOC108103837|XP_017065015.1|DEUG	LOC120416408|XP_039434093.1|CPIP, LOC120416409|XP_039434094.1|CPIP
OG0007664	LOC108111650|XP_017076670.1|DEUG	LOC120432210|XP_039453304.1|CPIP
OG0007665	LOC108104317|XP_017065790.1|DEUG	LOC120421060|XP_039440139.1|CPIP
OG0007666	LOC108104305|XP_017065769.1|DEUG	LOC120422064|XP_039441334.1|CPIP
OG0007667	LOC108112638|XP_017078242.1|DEUG	LOC120421078|XP_039440157.1|CPIP
OG0007668	LOC108106138|XP_017068519.1|DEUG	LOC120415081|XP_039432417.1|CPIP
OG0007669	LOC108102403|XP_017062838.1|DEUG	LOC120432337|XP_039453459.1|CPIP
OG0007670	LOC108102402|XP_017062837.1|DEUG	LOC120432336|XP_039453458.1|CPIP
OG0007671	LOC108118087|XP_017086123.1|DEUG	LOC120415059|XP_039432379.1|CPIP
OG0007672	LOC108118521|XP_017086756.1|DEUG	LOC120413709|XP_039430564.1|CPIP
OG0007674	LOC108118350|XP_017086481.1|DEUG	LOC120418098|XP_039436300.1|CPIP
OG0007675	LOC108102968|XP_017063758.1|DEUG	LOC120418104|XP_039436308.1|CPIP
OG0007676	LOC108109945|XP_017074240.1|DEUG	LOC120418120|XP_039436332.1|CPIP
OG0007677	LOC108103709|XP_017064795.1|DEUG	LOC120418127|XP_039436338.1|CPIP
OG0007678	LOC108102985|XP_017063784.1|DEUG	LOC120432216|XP_039453315.1|CPIP
OG0007679	LOC108102921|XP_017063661.1|DEUG	LOC120432327|XP_039453446.1|CPIP
OG0007680	LOC108110763|XP_017075467.1|DEUG	LOC120432238|XP_039453347.1|CPIP
OG0007681	LOC108117281|XP_017085124.1|DEUG	LOC120413734|XP_039430594.1|CPIP
OG0007682	LOC108103956|XP_017065208.1|DEUG	LOC120421044|XP_039440121.1|CPIP
OG0007683	LOC108105043|XP_017066936.1|DEUG	LOC120421045|XP_039440122.1|CPIP
OG0007684	LOC108103010|XP_017063823.1|DEUG	LOC120429210|XP_039450362.1|CPIP
OG0007685	LOC108115205|XP_017082030.1|DEUG	LOC120412427|XP_039428823.1|CPIP
OG0007686	LOC108102937|XP_017063689.1|DEUG	LOC120430764|XP_039451812.1|CPIP
OG0007687	LOC108110312|XP_017074815.1|DEUG	LOC120430936|XP_039451990.1|CPIP
OG0007689	LOC108109717|XP_017073838.1|DEUG	LOC120429176|XP_039450323.1|CPIP
OG0007690	LOC108102953|XP_017063720.1|DEUG	LOC120416385|XP_039434053.1|CPIP
OG0007691	LOC108116084|XP_017083290.1|DEUG	LOC120419701|XP_039438422.1|CPIP
OG0007692	LOC108118371|XP_017086529.1|DEUG	LOC120417678|XP_039435745.1|CPIP
OG0007693	LOC108103578|XP_017064591.1|DEUG	LOC120417680|XP_039435747.1|CPIP
OG0007694	LOC108118221|XP_017086288.1|DEUG	LOC120422473|XP_039441862.1|CPIP
OG0007695	LOC108103212|XP_017064095.1|DEUG	LOC120424285|XP_039444290.1|CPIP
OG0007696	LOC108108440|XP_017071982.1|DEUG	LOC120415054|XP_039432369.1|CPIP
OG0007697	LOC108107918|XP_017071228.1|DEUG	LOC120431137|XP_039452218.1|CPIP
OG0007698	LOC108103898|XP_017065131.1|DEUG	LOC120431201|XP_039452279.1|CPIP
OG0007699	LOC108104967|XP_017066824.1|DEUG	LOC120422535|XP_039441931.1|CPIP
OG0007700	LOC108103647|XP_017064692.1|DEUG	LOC120422528|XP_039441922.1|CPIP
OG0007701	LOC108103226|XP_017064116.1|DEUG	LOC120422526|XP_039441918.1|CPIP
OG0007702	LOC108105529|XP_017067648.1|DEUG	LOC120424293|XP_039444309.1|CPIP
OG0007703	LOC108110333|XP_017074852.1|DEUG	LOC120420186|XP_039439102.1|CPIP
OG0007704	LOC108104214|XP_017065646.1|DEUG	LOC120422461|XP_039441838.1|CPIP
OG0007705	LOC108106056|XP_017068403.1|DEUG	LOC120422443|XP_039441820.1|CPIP
OG0007706	LOC108109994|XP_017074319.1|DEUG	LOC120420220|XP_039439142.1|CPIP
OG0007707	LOC108102955|XP_017063727.1|DEUG	LOC120420252|XP_039439178.1|CPIP
OG0007708	LOC108110026|XP_017074359.1|DEUG	LOC120416886|XP_039434713.1|CPIP
OG0007709	LOC108118385|XP_017086549.1|DEUG	LOC120413339|XP_039430049.1|CPIP
OG0007710	LOC108102938|XP_017063692.1|DEUG	LOC120412706|XP_039429220.1|CPIP
OG0007711	LOC108103471|XP_017064460.1|DEUG	LOC120412954|XP_039429532.1|CPIP
OG0007712	LOC108110075|XP_017074448.1|DEUG	LOC120432603|XP_039453786.1|CPIP
OG0007713	LOC108104383|XP_017065907.1|DEUG	LOC120413005|XP_039429591.1|CPIP
OG0007714	LOC108117689|XP_017085705.1|DEUG	LOC120412406|XP_039428805.1|CPIP
OG0007715	LOC108102906|XP_017063618.1|DEUG	LOC120432339|XP_039453464.1|CPIP
OG0007716	LOC108110120|XP_017074514.1|DEUG	LOC120421425|XP_039440571.1|CPIP
OG0007717	LOC108104226|XP_017065662.1|DEUG	LOC120417022|XP_039434895.1|CPIP
OG0007719	LOC108103681|XP_017064748.1|DEUG	LOC120428373|XP_039449338.1|CPIP
OG0007720	LOC108103699|XP_017064784.1|DEUG	LOC120426047|XP_039446701.1|CPIP
OG0007721	LOC108109687|XP_017073777.1|DEUG	LOC120415177|XP_039432603.1|CPIP
OG0007722	LOC108109651|XP_017073717.1|DEUG	LOC120413640|XP_039430525.1|CPIP
OG0007723	LOC108103173|XP_017064047.1|DEUG	LOC120429012|XP_039450115.1|CPIP
OG0007724	LOC108111224|XP_017076115.1|DEUG	LOC120423411|XP_039443183.1|CPIP
OG0007725	LOC108118379|XP_017086542.1|DEUG	LOC120413343|XP_039430056.1|CPIP
OG0007726	LOC108104349|XP_017065844.1|DEUG	LOC120424698|XP_039444811.1|CPIP
OG0007727	LOC108118361|XP_017086517.1|DEUG	LOC120424692|XP_039444805.1|CPIP
OG0007728	LOC108103236|XP_017064125.1|DEUG	LOC120424529|XP_039444622.1|CPIP
OG0007729	LOC108109985|XP_017074308.1|DEUG	LOC120424532|XP_039444627.1|CPIP
OG0007730	LOC108103234|XP_017064123.1|DEUG	LOC120416906|XP_039434739.1|CPIP
OG0007731	LOC108108276|XP_017071765.1|DEUG	LOC120430987|XP_039452086.1|CPIP
OG0007732	LOC108109690|XP_017073787.1|DEUG	LOC120413291|XP_039429981.1|CPIP
OG0007733	LOC108103991|XP_017065268.1|DEUG	LOC120413161|XP_039429807.1|CPIP
OG0007734	LOC108103967|XP_017065230.1|DEUG	LOC120432278|XP_039453402.1|CPIP
OG0007735	LOC108117426|XP_017085328.1|DEUG	LOC120426602|XP_039447329.1|CPIP
OG0007736	LOC108102441|XP_017062924.1|DEUG	LOC120414524|XP_039431666.1|CPIP
OG0007737	LOC108117161|XP_017084923.1|DEUG	LOC120414150|XP_039431121.1|CPIP
OG0007738	LOC108115636|XP_017082677.1|DEUG	LOC120414170|XP_039431162.1|CPIP
OG0007739	LOC108118302|XP_017086402.1|DEUG	LOC120419613|XP_039438286.1|CPIP
OG0007740	LOC108109754|XP_017073912.1|DEUG	LOC120419627|XP_039438315.1|CPIP
OG0007741	LOC108104351|XP_017065845.1|DEUG	LOC120417756|XP_039435845.1|CPIP
OG0007742	LOC108102981|XP_017063779.1|DEUG	LOC120432667|XP_039453854.1|CPIP
OG0007743	LOC108116092|XP_017083299.1|DEUG	LOC120428363|XP_039449301.1|CPIP
OG0007744	LOC108104056|XP_017065397.1|DEUG	LOC120422227|XP_039441583.1|CPIP
OG0007746	LOC108109588|XP_017073654.1|DEUG	LOC120426471|XP_039447168.1|CPIP
OG0007747	LOC108105360|XP_017067375.1|DEUG	LOC120413292|XP_039429980.1|CPIP
OG0007748	LOC108109716|XP_017073837.1|DEUG	LOC120413272|XP_039429935.1|CPIP
OG0007749	LOC108103650|XP_017064696.1|DEUG	LOC120423866|XP_039443748.1|CPIP
OG0007750	LOC108113499|XP_017079575.1|DEUG	LOC120423870|XP_039443752.1|CPIP, LOC120420772|XP_039439853.1|CPIP
OG0007751	LOC108111070|XP_017075889.1|DEUG	LOC120430115|XP_039451133.1|CPIP
OG0007752	LOC108112646|XP_017078254.1|DEUG	LOC120425535|XP_039446029.1|CPIP
OG0007753	LOC108103157|XP_017064027.1|DEUG	LOC120416279|XP_039433927.1|CPIP
OG0007754	LOC108117255|XP_017085097.1|DEUG	LOC120418065|XP_039436257.1|CPIP
OG0007755	LOC108117239|XP_017085067.1|DEUG	LOC120414210|XP_039431244.1|CPIP
OG0007756	LOC108116668|XP_017084157.1|DEUG	LOC120419885|XP_039438684.1|CPIP, LOC120418087|XP_039436289.1|CPIP
OG0007757	LOC108103713|XP_017064799.1|DEUG	LOC120419905|XP_039438707.1|CPIP
OG0007758	LOC108107050|XP_017069901.1|DEUG	LOC120419890|XP_039438692.1|CPIP
OG0007760	LOC108110106|XP_017074490.1|DEUG	LOC120428463|XP_039449410.1|CPIP
OG0007761	LOC108117703|XP_017085737.1|DEUG	LOC120426438|XP_039447136.1|CPIP
OG0007762	LOC108117701|XP_017085728.1|DEUG	LOC120426431|XP_039447128.1|CPIP
OG0007763	LOC108111205|XP_017076091.1|DEUG	LOC120426439|XP_039447137.1|CPIP
OG0007764	LOC108117416|XP_017085314.1|DEUG	LOC120426430|XP_039447125.1|CPIP
OG0007765	LOC108117419|XP_017085319.1|DEUG	LOC120426447|XP_039447140.1|CPIP
OG0007766	LOC108116973|XP_017084621.1|DEUG	LOC120426424|XP_039447116.1|CPIP
OG0007767	LOC108102377|XP_017062790.1|DEUG	LOC120424148|XP_039444126.1|CPIP
OG0007768	LOC108110110|XP_017074496.1|DEUG	LOC120431852|XP_039452912.1|CPIP
OG0007771	LOC108105859|XP_017068122.1|DEUG	LOC120429691|XP_039450660.1|CPIP
OG0007772	LOC108104389|XP_017065917.1|DEUG	LOC120425008|XP_039445313.1|CPIP
OG0007773	LOC108113434|XP_017079487.1|DEUG	LOC120425482|XP_039445953.1|CPIP
OG0007775	LOC108102928|XP_017063675.1|DEUG	LOC120425624|XP_039446141.1|CPIP
OG0007776	LOC108109974|XP_017074283.1|DEUG	LOC120425635|XP_039446152.1|CPIP
OG0007777	LOC108102998|XP_017063804.1|DEUG	LOC120431415|XP_039452470.1|CPIP
OG0007778	LOC108105107|XP_017067030.1|DEUG	LOC120427650|XP_039448463.1|CPIP
OG0007780	LOC108103334|XP_017064259.1|DEUG	LOC120428525|XP_039449488.1|CPIP
OG0007781	LOC108117705|XP_017085741.1|DEUG	LOC120413004|XP_039429588.1|CPIP
OG0007782	LOC108110409|XP_017074965.1|DEUG	LOC120429010|XP_039450082.1|CPIP
OG0007788	LOC108115648|XP_017082691.1|DEUG	LOC120425477|XP_039445946.1|CPIP
OG0007789	LOC108110218|XP_017074689.1|DEUG, LOC108110023|XP_017074399.1|DEUG	LOC120431710|XP_039452766.1|CPIP
OG0007790	LOC108115984|XP_017083132.1|DEUG	LOC120431864|XP_039452933.1|CPIP
OG0007791	LOC108115855|XP_017082965.1|DEUG	LOC120423859|XP_039443746.1|CPIP
OG0007792	LOC108105055|XP_017066960.1|DEUG	LOC120423835|XP_039443714.1|CPIP
OG0007794	LOC108103754|XP_017064854.1|DEUG	LOC120417203|XP_039435103.1|CPIP
OG0007795	LOC108103717|XP_017064802.1|DEUG	LOC120430959|XP_039452023.1|CPIP
OG0007796	LOC108113747|XP_017079929.1|DEUG	LOC120425733|XP_039446270.1|CPIP
OG0007797	LOC108111372|XP_017076293.1|DEUG	LOC120423295|XP_039442993.1|CPIP
OG0007798	LOC108111373|XP_017076294.1|DEUG	LOC120423294|XP_039442991.1|CPIP
OG0007800	LOC108115716|XP_017082777.1|DEUG	LOC120426742|XP_039447454.1|CPIP
OG0007802	LOC108109854|XP_017074120.1|DEUG	LOC120415992|XP_039433583.1|CPIP
OG0007803	LOC108117026|XP_017084684.1|DEUG	LOC120422571|XP_039441989.1|CPIP
OG0007804	LOC108116999|XP_017084656.1|DEUG	LOC120430217|XP_039451226.1|CPIP
OG0007805	LOC108117716|XP_017085761.1|DEUG	LOC120430222|XP_039451235.1|CPIP
OG0007806	LOC108117715|XP_017085760.1|DEUG	LOC120430221|XP_039451234.1|CPIP
OG0007808	LOC108113678|XP_017079843.1|DEUG	LOC120423723|XP_039443562.1|CPIP
OG0007809	LOC108105075|XP_017066988.1|DEUG	LOC120428284|XP_039449211.1|CPIP
OG0007810	LOC108111049|XP_017075867.1|DEUG	LOC120428287|XP_039449213.1|CPIP
OG0007812	LOC108117625|XP_017085644.1|DEUG	LOC120418356|XP_039436643.1|CPIP
OG0007813	LOC108117521|XP_017085506.1|DEUG	LOC120431840|XP_039452905.1|CPIP
OG0007814	LOC108117619|XP_017085634.1|DEUG	LOC120421190|XP_039440328.1|CPIP
OG0007815	LOC108103177|XP_017064052.1|DEUG	LOC120424262|XP_039444258.1|CPIP
OG0007816	LOC108114455|XP_017080945.1|DEUG	LOC120427406|XP_039448201.1|CPIP
OG0007817	LOC108115359|XP_017082274.1|DEUG	LOC120427405|XP_039448200.1|CPIP
OG0007818	LOC108116697|XP_017084200.1|DEUG	LOC120427156|XP_039447947.1|CPIP
OG0007819	LOC108105033|XP_017066921.1|DEUG	LOC120421191|XP_039440329.1|CPIP
OG0007820	LOC108105211|XP_017067155.1|DEUG	LOC120420713|XP_039439742.1|CPIP
OG0007821	LOC108111450|XP_017076408.1|DEUG	LOC120420733|XP_039439762.1|CPIP
OG0007822	LOC108111449|XP_017076406.1|DEUG	LOC120420732|XP_039439761.1|CPIP
OG0007823	LOC108111364|XP_017076286.1|DEUG	LOC120420718|XP_039439750.1|CPIP
OG0007824	LOC108115972|XP_017083104.1|DEUG	LOC120420721|XP_039439753.1|CPIP
OG0007825	LOC108116865|XP_017084421.1|DEUG	LOC120414293|XP_039431363.1|CPIP
OG0007826	LOC108115987|XP_017083136.1|DEUG	LOC120422546|XP_039441947.1|CPIP
OG0007827	LOC108109740|XP_017073887.1|DEUG	LOC120431640|XP_039452682.1|CPIP
OG0007828	LOC108107781|XP_017070966.1|DEUG	LOC120422325|XP_039441653.1|CPIP
OG0007829	LOC108115004|XP_017081734.1|DEUG	LOC120430493|XP_039451521.1|CPIP
OG0007830	LOC108116821|XP_017084360.1|DEUG	LOC120430092|XP_039451113.1|CPIP, LOC120424333|XP_039444358.1|CPIP
OG0007831	LOC108110052|XP_017074417.1|DEUG	LOC120421186|XP_039440321.1|CPIP
OG0007832	LOC108109706|XP_017073824.1|DEUG	LOC120427413|XP_039448211.1|CPIP
OG0007833	LOC108103652|XP_017064698.1|DEUG	LOC120427403|XP_039448198.1|CPIP
OG0007834	LOC108113776|XP_017079964.1|DEUG	LOC120417014|XP_039434888.1|CPIP
OG0007835	LOC108113774|XP_017079960.1|DEUG	LOC120415630|XP_039433164.1|CPIP
OG0007836	LOC108116898|XP_017084497.1|DEUG	LOC120415785|XP_039433350.1|CPIP
OG0007837	LOC108115282|XP_017082131.1|DEUG	LOC120430150|XP_039451168.1|CPIP
OG0007838	LOC108115253|XP_017082099.1|DEUG	LOC120428854|XP_039449910.1|CPIP
OG0007839	LOC108103154|XP_017064021.1|DEUG	LOC120430275|XP_039451301.1|CPIP
OG0007840	LOC108111445|XP_017076403.1|DEUG	LOC120423556|XP_039443338.1|CPIP
OG0007841	LOC108109568|XP_017073633.1|DEUG	LOC120431390|XP_039452454.1|CPIP, LOC120430168|XP_039451181.1|CPIP
OG0007842	LOC108116019|XP_017083194.1|DEUG	LOC120424276|XP_039444273.1|CPIP
OG0007843	LOC108115955|XP_017083081.1|DEUG	LOC120424267|XP_039444263.1|CPIP
OG0007846	LOC108103696|XP_017064781.1|DEUG	LOC120424856|XP_039445042.1|CPIP
OG0007847	LOC108116691|XP_017084194.1|DEUG	LOC120427163|XP_039447955.1|CPIP
OG0007848	LOC108116692|XP_017084195.1|DEUG	LOC120428710|XP_039449715.1|CPIP
OG0007849	LOC108110275|XP_017074754.1|DEUG	LOC120428705|XP_039449711.1|CPIP
OG0007850	LOC108110264|XP_017074744.1|DEUG	LOC120428704|XP_039449710.1|CPIP
OG0007851	LOC108115778|XP_017082838.1|DEUG	LOC120428708|XP_039449713.1|CPIP
OG0007852	LOC108111807|XP_017076897.1|DEUG	LOC120423341|XP_039443045.1|CPIP
OG0007853	LOC108115954|XP_017083080.1|DEUG	LOC120418336|XP_039436609.1|CPIP
OG0007854	LOC108116687|XP_017084189.1|DEUG	LOC120418337|XP_039436610.1|CPIP
OG0007855	LOC108108367|XP_017071903.1|DEUG	LOC120423527|XP_039443307.1|CPIP
OG0007856	LOC108116693|XP_017084196.1|DEUG	LOC120423533|XP_039443314.1|CPIP
OG0007857	LOC108116672|XP_017084158.1|DEUG	LOC120431748|XP_039452808.1|CPIP
OG0007858	LOC108106104|XP_017068467.1|DEUG	LOC120431826|XP_039452886.1|CPIP
OG0007865	LOC108114432|XP_017080912.1|DEUG	LOC120422580|XP_039442003.1|CPIP
OG0007866	LOC108117067|XP_017084729.1|DEUG	LOC120425371|XP_039445814.1|CPIP
OG0007867	LOC108115698|XP_017082757.1|DEUG	LOC120425368|XP_039445810.1|CPIP
OG0007868	LOC108113699|XP_017079864.1|DEUG	LOC120423558|XP_039443344.1|CPIP
OG0007869	LOC108103207|XP_017064086.1|DEUG	LOC120428080|XP_039448991.1|CPIP
OG0007870	LOC108114147|XP_017080421.1|DEUG	LOC120427621|XP_039448435.1|CPIP
OG0007871	LOC108110097|XP_017074481.1|DEUG	LOC120423015|XP_039442587.1|CPIP
OG0007872	LOC108102737|XP_017063374.1|DEUG	LOC120421742|XP_039440943.1|CPIP
OG0007873	LOC108102746|XP_017063386.1|DEUG	LOC120417842|XP_039435996.1|CPIP
OG0007874	LOC108104429|XP_017065973.1|DEUG	LOC120419493|XP_039438116.1|CPIP
OG0007875	LOC108112166|XP_017077428.1|DEUG	LOC120419498|XP_039438122.1|CPIP
OG0007876	LOC108103273|XP_017064174.1|DEUG	LOC120422633|XP_039442065.1|CPIP
OG0007877	LOC108110022|XP_017074355.1|DEUG	LOC120412890|XP_039429451.1|CPIP
OG0007878	LOC108109253|XP_017073225.1|DEUG	LOC120425584|XP_039446092.1|CPIP
OG0007879	LOC108108545|XP_017072108.1|DEUG	LOC120432628|XP_039453812.1|CPIP
OG0007880	LOC108110406|XP_017074963.1|DEUG	LOC120426012|XP_039446622.1|CPIP
OG0007881	LOC108108181|XP_017071614.1|DEUG	LOC120420565|XP_039439572.1|CPIP
OG0007882	LOC108108138|XP_017071552.1|DEUG	LOC120424871|XP_039445063.1|CPIP
OG0007883	LOC108108029|XP_017071386.1|DEUG	LOC120424784|XP_039444919.1|CPIP
OG0007884	LOC108114018|XP_017080253.1|DEUG	LOC120430318|XP_039451353.1|CPIP
OG0007885	LOC108112168|XP_017077432.1|DEUG	LOC120412394|XP_039428778.1|CPIP
OG0007887	LOC108108137|XP_017071551.1|DEUG	LOC120413192|XP_039429840.1|CPIP
OG0007888	LOC108114607|XP_017081158.1|DEUG	LOC120413186|XP_039429834.1|CPIP
OG0007889	LOC108114727|XP_017081324.1|DEUG	LOC120413205|XP_039429855.1|CPIP
OG0007890	LOC108109849|XP_017074096.1|DEUG	LOC120413268|XP_039429929.1|CPIP
OG0007891	LOC108105554|XP_017067682.1|DEUG	LOC120418480|XP_039436853.1|CPIP
OG0007892	LOC108113666|XP_017079831.1|DEUG	LOC120420078|XP_039438937.1|CPIP
OG0007893	LOC108109186|XP_017073108.1|DEUG	LOC120420084|XP_039438947.1|CPIP
OG0007894	LOC108108270|XP_017071716.1|DEUG	LOC120428829|XP_039449873.1|CPIP
OG0007895	LOC108104641|XP_017066305.1|DEUG	LOC120428828|XP_039449871.1|CPIP
OG0007896	LOC108114666|XP_017081233.1|DEUG	LOC120430782|XP_039451830.1|CPIP
OG0007897	LOC108108206|XP_017071652.1|DEUG	LOC120413448|XP_039430215.1|CPIP
OG0007899	LOC108108574|XP_017072154.1|DEUG	LOC120414636|XP_039431802.1|CPIP
OG0007900	LOC108112563|XP_017077999.1|DEUG	LOC120412900|XP_039429466.1|CPIP
OG0007902	LOC108110101|XP_017074483.1|DEUG	LOC120426141|XP_039446792.1|CPIP
OG0007903	LOC108114565|XP_017081104.1|DEUG	LOC120417624|XP_039435671.1|CPIP
OG0007904	LOC108114535|XP_017081062.1|DEUG	LOC120417611|XP_039435659.1|CPIP
OG0007905	LOC108118338|XP_017086461.1|DEUG	LOC120423601|XP_039443399.1|CPIP
OG0007906	LOC108108143|XP_017071559.1|DEUG	LOC120413404|XP_039430137.1|CPIP
OG0007907	LOC108107551|XP_017070593.1|DEUG	LOC120430384|XP_039451421.1|CPIP
OG0007908	LOC108107552|XP_017070596.1|DEUG	LOC120430385|XP_039451424.1|CPIP
OG0007909	LOC108104415|XP_017065959.1|DEUG	LOC120430390|XP_039451428.1|CPIP, LOC120430838|XP_039451888.1|CPIP
OG0007910	LOC108108643|XP_017072233.1|DEUG	LOC120427935|XP_039448814.1|CPIP
OG0007911	LOC108107976|XP_017071309.1|DEUG	LOC120415805|XP_039433363.1|CPIP
OG0007912	LOC108113707|XP_017079878.1|DEUG	LOC120415789|XP_039433352.1|CPIP
OG0007913	LOC108107982|XP_017071314.1|DEUG	LOC120415790|XP_039433353.1|CPIP
OG0007914	LOC108107946|XP_017071266.1|DEUG	LOC120419000|XP_039437505.1|CPIP
OG0007915	LOC108114221|XP_017080563.1|DEUG	LOC120419540|XP_039438183.1|CPIP
OG0007916	LOC108102494|XP_017063000.1|DEUG	LOC120431460|XP_039452511.1|CPIP
OG0007917	LOC108104457|XP_017066009.1|DEUG	LOC120430640|XP_039451675.1|CPIP
OG0007918	LOC108112861|XP_017078676.1|DEUG	LOC120418835|XP_039437288.1|CPIP
OG0007922	LOC108111819|XP_017076912.1|DEUG	LOC120426166|XP_039446819.1|CPIP
OG0007926	LOC108112831|XP_017078626.1|DEUG	LOC120431736|XP_039452795.1|CPIP
OG0007931	LOC108104208|XP_017065677.1|DEUG	LOC120414657|XP_039431850.1|CPIP
OG0007932	LOC108102982|XP_017063781.1|DEUG	LOC120414661|XP_039431863.1|CPIP
OG0007933	LOC108111501|XP_017076502.1|DEUG	LOC120414723|XP_039431960.1|CPIP
OG0007934	LOC108114947|XP_017081621.1|DEUG	LOC120430914|XP_039451967.1|CPIP
OG0007935	LOC108110418|XP_017074975.1|DEUG	LOC120431073|XP_039452161.1|CPIP
OG0007936	LOC108110786|XP_017075495.1|DEUG	LOC120431281|XP_039452353.1|CPIP
OG0007937	LOC108107009|XP_017069842.1|DEUG	LOC120419177|XP_039437770.1|CPIP
