Orthogroup	DEUG.longest_only	DYAK.longest_only
OG0011848	LOC108107224|XP_017070130.1|DEUG	LOC6532066|XP_002092843.1|DYAK
OG0011849	LOC108106259|XP_017068713.1|DEUG	LOC6530406|XP_039229138.1|DYAK
OG0011850	LOC108112349|XP_017077665.1|DEUG	LOC6531668|XP_002092463.1|DYAK
OG0011851	LOC108112412|XP_017077742.1|DEUG	LOC120321110|XP_039228587.1|DYAK
OG0011852	LOC108112417|XP_017077749.1|DEUG	LOC26536373|XP_015052971.2|DYAK
OG0011853	LOC108112069|XP_017077307.1|DEUG	LOC120320987|XP_039228014.1|DYAK
OG0011854	LOC108108967|XP_017072711.1|DEUG	LOC6530916|XP_015051817.2|DYAK
OG0011855	LOC108109024|XP_017072787.1|DEUG	LOC26536223|XP_015051581.1|DYAK
OG0011856	LOC108111968|XP_017077162.1|DEUG	LOC6529997|XP_002090943.1|DYAK
OG0011857	LOC108106350|XP_017068819.1|DEUG	LOC6530162|XP_002091104.1|DYAK
OG0011858	LOC108109017|XP_017072778.1|DEUG	LOC6530811|XP_002091694.1|DYAK
OG0011859	LOC108109022|XP_017072784.1|DEUG	LOC6530802|XP_002091685.2|DYAK
OG0011860	LOC108106584|XP_017069254.1|DEUG	LOC6530183|XP_002091121.1|DYAK
OG0011861	LOC108105397|XP_017067431.1|DEUG	LOC6528561|XP_002089605.1|DYAK
OG0011862	LOC108113438|XP_017079499.1|DEUG	LOC6528572|XP_002089615.2|DYAK
OG0011863	LOC108113511|XP_017079595.1|DEUG	LOC6528578|XP_002089621.1|DYAK
OG0011864	LOC108106379|XP_017068857.1|DEUG	LOC26534618|XP_015052829.1|DYAK
OG0011865	LOC108107227|XP_017070134.1|DEUG	LOC6531891|XP_002092678.1|DYAK
OG0011866	LOC108106118|XP_017068487.1|DEUG	LOC6527659|XP_039226647.1|DYAK
OG0011867	LOC108107087|XP_017069953.1|DEUG	LOC6527056|XP_002088149.1|DYAK
OG0011868	LOC108110986|XP_017075784.1|DEUG	LOC26534534|XP_015054518.1|DYAK
OG0011869	LOC108106088|XP_017068437.1|DEUG	LOC6527722|XP_002088805.1|DYAK
OG0011871	LOC108110442|XP_017074999.1|DEUG	LOC6526634|XP_002087742.1|DYAK
OG0011873	LOC108105332|XP_017067314.1|DEUG	LOC6525654|XP_002101476.3|DYAK
OG0011874	LOC108116931|XP_017084577.1|DEUG	LOC6525031|XP_002100870.1|DYAK
OG0011875	LOC108109928|XP_017074216.1|DEUG	LOC6525762|XP_002101583.1|DYAK
OG0011876	LOC108103465|XP_017064449.1|DEUG	LOC6525613|XP_002101448.2|DYAK
OG0011878	LOC108109642|XP_017073708.1|DEUG	LOC6526109|XP_002101926.1|DYAK
OG0011879	LOC108103570|XP_017064584.1|DEUG	LOC6525869|XP_039230176.1|DYAK
OG0011880	LOC108104943|XP_017066796.1|DEUG	LOC26535967|XP_015046286.1|DYAK
OG0011881	LOC108104952|XP_017066807.1|DEUG	LOC26536013|XP_015046289.1|DYAK
OG0011883	LOC108110475|XP_017075032.1|DEUG	LOC6526595|XP_002087703.2|DYAK
OG0011884	LOC108107722|XP_017070830.1|DEUG	LOC26535457|XP_015049673.2|DYAK
OG0011885	LOC108108231|XP_017071685.1|DEUG	LOC6532980|XP_002093715.2|DYAK
OG0011886	LOC108112824|XP_017078616.1|DEUG	LOC6531177|XP_002092006.1|DYAK
OG0011887	LOC108114433|XP_017080913.1|DEUG	LOC26536224|XP_039230892.1|DYAK
OG0011889	LOC108107762|XP_017070940.1|DEUG	LOC6533456|XP_039230589.1|DYAK
OG0011890	LOC108109789|XP_017073972.1|DEUG	LOC26534524|XP_015049583.1|DYAK
OG0011891	LOC108118177|XP_017086225.1|DEUG	LOC26534637|XP_039230444.1|DYAK
OG0011892	LOC108108471|XP_017072019.1|DEUG	LOC6534323|XP_002095003.1|DYAK
OG0011894	LOC108113908|XP_017080104.1|DEUG	LOC26535747|XP_015050190.1|DYAK
OG0011895	LOC108104273|XP_017065713.1|DEUG	LOC6534157|XP_002094841.1|DYAK
OG0011896	LOC108105795|XP_017068015.1|DEUG	LOC6527515|XP_002088605.2|DYAK
OG0011897	LOC108111931|XP_017077079.1|DEUG	LOC6527230|XP_002088324.1|DYAK
OG0011898	LOC108116807|XP_017084344.1|DEUG	LOC26536405|XP_015047226.1|DYAK
OG0011899	LOC108115967|XP_017083092.1|DEUG	LOC6538152|XP_002098686.1|DYAK
OG0011900	LOC108111596|XP_017076607.1|DEUG	LOC26536096|XP_015048364.1|DYAK
OG0011901	LOC108111268|XP_017076145.1|DEUG	LOC6538872|XP_002099376.2|DYAK
OG0011902	LOC108116149|XP_017083374.1|DEUG	LOC6537635|XP_002098180.2|DYAK, LOC26535981|XP_015048447.1|DYAK
OG0011904	LOC108114461|XP_017080954.1|DEUG	LOC120321447|XP_039229868.1|DYAK
OG0011905	LOC108113947|XP_017080148.1|DEUG	LOC120321501|XP_039230039.1|DYAK
OG0011906	LOC108104619|XP_017066281.1|DEUG	LOC6532275|XP_002093044.1|DYAK
OG0011907	LOC108116820|XP_017084359.1|DEUG	LOC26535655|XP_015048035.2|DYAK
OG0011908	LOC108107070|XP_017069970.1|DEUG	LOC6535440|XP_002096089.1|DYAK
OG0011909	LOC108105958|XP_017068247.1|DEUG	LOC6534039|XP_002094725.1|DYAK
OG0011969	LOC108110202|XP_017074665.1|DEUG	LOC26535278|XP_015044693.2|DYAK
OG0011992	LOC108113514|XP_017079594.1|DEUG	LOC6538460|XP_002098984.1|DYAK
OG0011993	LOC108111747|XP_017076790.1|DEUG	LOC120321940|XP_039232181.1|DYAK
OG0011994	LOC108113710|XP_017079879.1|DEUG	LOC120321902|XP_039232006.1|DYAK
OG0011995	LOC108111517|XP_017076524.1|DEUG	LOC6537059|XP_002097624.1|DYAK
OG0011997	LOC108115644|XP_017082686.1|DEUG	LOC6537764|XP_002098305.1|DYAK
OG0011998	LOC108115911|XP_017083037.1|DEUG	LOC120321785|XP_039231628.1|DYAK
OG0011999	LOC108106441|XP_017068963.1|DEUG	LOC26536372|XP_039229313.1|DYAK
OG0012000	LOC108106443|XP_017068965.1|DEUG	LOC6529917|XP_002090874.2|DYAK
OG0012003	LOC108113374|XP_017079432.1|DEUG	LOC6531541|XP_002092340.2|DYAK
OG0012005	LOC108105399|XP_017067433.1|DEUG	LOC6528560|XP_002089604.1|DYAK
OG0012006	LOC108105111|XP_017067034.1|DEUG	LOC120320641|XP_039226837.1|DYAK
OG0012007	LOC108118300|XP_017086401.1|DEUG	LOC6524310|XP_002100169.1|DYAK
OG0012008	LOC108103992|XP_017065269.1|DEUG	LOC6525563|XP_002101398.1|DYAK
OG0012009	LOC108112097|XP_017077335.1|DEUG	LOC6531666|XP_039228749.1|DYAK
OG0012010	LOC108102977|XP_017063775.1|DEUG	LOC6524699|XP_002100543.3|DYAK
OG0012011	LOC108117421|XP_017085321.1|DEUG	LOC6525371|XP_002101207.1|DYAK
OG0012012	LOC108104962|XP_017066817.1|DEUG	LOC6525429|XP_002101264.1|DYAK
OG0012013	LOC108110121|XP_017074516.1|DEUG	LOC6526030|XP_002101847.3|DYAK
OG0012014	LOC108110114|XP_017074500.1|DEUG	LOC6526032|XP_002101849.1|DYAK
OG0012015	LOC108110287|XP_017074772.1|DEUG	LOC6524183|XP_002100046.1|DYAK
OG0012016	LOC108110274|XP_017074750.1|DEUG	LOC6524203|XP_002100066.1|DYAK
OG0012017	LOC108105472|XP_017067573.1|DEUG	LOC6523852|XP_002099725.1|DYAK
OG0012018	LOC108102396|XP_017062825.1|DEUG	LOC26535630|XP_015046715.1|DYAK
OG0012019	LOC108105152|XP_017067077.1|DEUG	LOC6528996|XP_002090028.1|DYAK
OG0012020	LOC108110068|XP_017074438.1|DEUG	LOC6524829|XP_002100671.1|DYAK
OG0012021	LOC108107544|XP_017070574.1|DEUG	LOC6533261|XP_039229770.1|DYAK
OG0012022	LOC108113922|XP_017080118.1|DEUG	LOC6533751|XP_002094456.2|DYAK
OG0012023	LOC108114136|XP_017080407.1|DEUG	LOC26534722|XP_015044982.1|DYAK
OG0012024	LOC108109804|XP_017074011.1|DEUG	LOC6533393|XP_002094111.2|DYAK
OG0012025	LOC108102511|XP_017063025.1|DEUG	LOC6526849|XP_002087949.1|DYAK
OG0012026	LOC108102510|XP_017063024.1|DEUG	LOC26535712|XP_015054655.1|DYAK
OG0012028	LOC108103834|XP_017065012.1|DEUG	LOC6524536|XP_002100393.2|DYAK
OG0012031	LOC108113101|XP_017079067.1|DEUG, LOC108113721|XP_017079892.1|DEUG	LOC6538503|XP_002099025.1|DYAK
OG0012032	LOC108115078|XP_017081816.1|DEUG	LOC26535206|XP_015044919.2|DYAK
OG0012033	LOC108109660|XP_017073728.1|DEUG	LOC6526105|XP_002101922.1|DYAK
OG0012034	LOC108102559|XP_017063119.1|DEUG	LOC26535207|XP_015054598.1|DYAK
OG0012035	LOC108111176|XP_017076045.1|DEUG	LOC6526632|XP_002087740.1|DYAK
OG0012036	LOC108114213|XP_017080522.1|DEUG	LOC6534700|XP_002095375.3|DYAK
OG0012037	LOC108114214|XP_017080523.1|DEUG	LOC26536070|XP_039229694.1|DYAK
OG0012039	LOC108112450|XP_017077785.1|DEUG	LOC6530075|XP_015052815.2|DYAK
OG0012040	LOC108106347|XP_017068816.1|DEUG	LOC120320447|XP_039228408.1|DYAK
OG0012042	LOC108116743|XP_017084250.1|DEUG	LOC120321448|XP_039229875.1|DYAK
OG0012043	LOC108115658|XP_017082706.1|DEUG	LOC6537730|XP_002098275.1|DYAK
OG0012044	LOC108117051|XP_017084712.1|DEUG	LOC6539841|XP_002086723.2|DYAK
OG0012045	LOC108105131|XP_017067053.1|DEUG	LOC26534627|XP_015054529.2|DYAK
OG0012046	LOC108114943|XP_017081616.1|DEUG	LOC6535369|XP_002096019.1|DYAK
OG0012047	LOC108104047|XP_017065383.1|DEUG	LOC26535696|XP_015054654.1|DYAK
OG0012048	LOC108103395|XP_017064342.1|DEUG	LOC26535202|XP_015052882.1|DYAK
OG0012049	LOC108107711|XP_017070805.1|DEUG	LOC26535606|XP_039230196.1|DYAK
OG0012050	LOC108104274|XP_017065714.1|DEUG	LOC26535406|XP_015050472.1|DYAK
OG0012051	LOC108105999|XP_017068326.1|DEUG	LOC6534112|XP_002094798.1|DYAK
OG0012053	LOC108105477|XP_017067578.1|DEUG	LOC6523850|XP_002099723.1|DYAK
OG0012055	LOC108102485|XP_017062986.1|DEUG	LOC26536095|XP_015054693.1|DYAK
OG0012056	LOC108106234|XP_017068648.1|DEUG	LOC26534785|XP_015052842.2|DYAK
OG0012101	LOC108114752|XP_017081352.1|DEUG	LOC120321074|XP_039228381.1|DYAK, LOC120322242|XP_039233227.1|DYAK, LOC120320465|XP_039226117.1|DYAK, LOC120320466|XP_039226118.1|DYAK
OG0012110	LOC108103948|XP_017065201.1|DEUG, LOC108103950|XP_017065203.1|DEUG	LOC6524494|XP_002100351.1|DYAK
OG0012113	LOC108103403|XP_017064349.1|DEUG	LOC6529226|XP_002090233.2|DYAK
OG0012128	LOC108107053|XP_017069906.1|DEUG	LOC6526983|XP_002088079.1|DYAK
OG0012131	LOC108116819|XP_017084357.1|DEUG	LOC6536974|XP_002097543.1|DYAK
OG0012132	LOC108108530|XP_017072090.1|DEUG	LOC6534959|XP_015050959.1|DYAK
OG0012133	LOC108116113|XP_017083325.1|DEUG	LOC6537623|XP_002098168.1|DYAK
OG0012134	LOC108113658|XP_017079819.1|DEUG	LOC6538390|XP_002098914.2|DYAK
OG0012135	LOC108117192|XP_017084982.1|DEUG	LOC6535618|XP_002096246.2|DYAK
OG0012136	LOC108112023|XP_017077256.1|DEUG	LOC6531008|XP_002091845.1|DYAK
OG0012138	LOC108112717|XP_017078441.1|DEUG	LOC6531364|XP_002092167.2|DYAK
OG0012139	LOC108112154|XP_017077391.1|DEUG	LOC26536248|XP_015052963.2|DYAK
OG0012140	LOC108104450|XP_017066002.1|DEUG	LOC6528605|XP_002089648.1|DYAK
OG0012141	LOC108110449|XP_017075005.1|DEUG	LOC26535148|XP_015054588.1|DYAK
OG0012142	LOC108105138|XP_017067060.1|DEUG	LOC6529016|XP_002090048.2|DYAK
OG0012143	LOC108104048|XP_017065384.1|DEUG	LOC6527289|XP_002088383.2|DYAK
OG0012144	LOC108110453|XP_017075010.1|DEUG	LOC6526543|XP_002087653.1|DYAK
OG0012145	LOC108105181|XP_017067122.1|DEUG	LOC120320536|XP_039226319.1|DYAK
OG0012147	LOC108109941|XP_017074232.1|DEUG	LOC26536109|XP_015046486.2|DYAK
OG0012148	LOC108109662|XP_017073731.1|DEUG	LOC6526128|XP_002101945.1|DYAK
OG0012149	LOC108104689|XP_017066384.1|DEUG	LOC6532214|XP_039229589.1|DYAK
OG0012150	LOC108112402|XP_017077732.1|DEUG	LOC6531796|XP_002092583.2|DYAK
OG0012152	LOC108102434|XP_017062900.1|DEUG	LOC6523950|XP_015045401.1|DYAK
OG0012153	LOC108104419|XP_017065962.1|DEUG	LOC6524463|XP_002100320.1|DYAK
OG0012154	LOC108110627|XP_017075215.1|DEUG	LOC6526596|XP_002087704.1|DYAK
OG0012155	LOC108103896|XP_017065130.1|DEUG	LOC6524554|XP_002100411.1|DYAK
OG0012156	LOC108118199|XP_017086249.1|DEUG	LOC6539606|XP_002086494.3|DYAK
OG0012157	LOC108107805|XP_017071024.1|DEUG	LOC6533835|XP_002094535.1|DYAK
OG0012158	LOC108107806|XP_017071025.1|DEUG	LOC26534731|XP_015050283.1|DYAK
OG0012159	LOC108114355|XP_017080786.1|DEUG	LOC6533606|XP_002094314.1|DYAK
OG0012160	LOC108118246|XP_017086324.1|DEUG	LOC6539576|XP_002086464.2|DYAK
OG0012162	LOC108108720|XP_017072342.1|DEUG	LOC26534806|XP_015044952.1|DYAK
OG0012163	LOC108104021|XP_017065342.1|DEUG	LOC6527320|XP_002088413.1|DYAK
OG0012164	LOC108102486|XP_017062987.1|DEUG	LOC26535386|XP_015054617.1|DYAK
OG0012165	LOC108111046|XP_017075863.1|DEUG	LOC26536137|XP_015054701.1|DYAK
OG0012167	LOC108111848|XP_017076944.1|DEUG	LOC6525041|XP_002100880.1|DYAK
OG0012168	LOC108110640|XP_017075228.1|DEUG, LOC108110644|XP_017075234.1|DEUG	LOC26536442|XP_015054738.1|DYAK
OG0012170	LOC108106457|XP_017069012.1|DEUG	LOC6530342|XP_002091269.1|DYAK
OG0012171	LOC108106486|XP_017069055.1|DEUG	LOC26535146|XP_015054587.1|DYAK
OG0012172	LOC108108949|XP_017072692.1|DEUG	LOC6531839|XP_002092626.1|DYAK
OG0012174	LOC108115958|XP_017083083.1|DEUG	LOC26535239|XP_015048698.1|DYAK
OG0012175	LOC108111863|XP_017076977.1|DEUG, LOC108117585|XP_017085578.1|DEUG, LOC108117592|XP_017085585.1|DEUG	LOC6525096|XP_002100935.1|DYAK
OG0012176	LOC108107189|XP_017070096.1|DEUG	LOC6531997|XP_039228527.1|DYAK
OG0012177	LOC108105744|XP_017067950.1|DEUG	LOC26534570|XP_015054521.1|DYAK
OG0012178	LOC108108878|XP_017072585.1|DEUG	LOC120321127|XP_039228717.1|DYAK
OG0012179	LOC108113075|XP_017079007.1|DEUG	LOC6530029|XP_002090975.1|DYAK
OG0012181	LOC108115557|XP_017082553.1|DEUG, LOC108115558|XP_017082554.1|DEUG	LOC6530972|XP_039228198.1|DYAK, LOC6530970|XP_002091808.2|DYAK
OG0012183	LOC108110568|XP_017075157.1|DEUG	LOC6536418|XP_002097000.1|DYAK
OG0012184	LOC108111708|XP_017076747.1|DEUG	LOC26535440|XP_015047948.1|DYAK
OG0012185	LOC108108944|XP_017072688.1|DEUG	LOC6526483|XP_002087600.2|DYAK
OG0012186	LOC108105145|XP_017067068.1|DEUG	LOC6528972|XP_002090004.1|DYAK
OG0012187	LOC108107952|XP_017071278.1|DEUG	LOC26535751|XP_015054662.1|DYAK
OG0012188	LOC108112411|XP_017077744.1|DEUG	LOC6527282|XP_002088376.1|DYAK
OG0012189	LOC108104275|XP_017065715.1|DEUG	LOC26535643|XP_015050474.1|DYAK
OG0012190	LOC108108488|XP_017072031.1|DEUG	LOC26535867|XP_015050944.2|DYAK
OG0012284	LOC108110159|XP_017074570.1|DEUG	LOC6535833|XP_002096454.2|DYAK
OG0012285	LOC108112335|XP_017077653.1|DEUG	LOC6531800|XP_002092587.1|DYAK
OG0012286	LOC108112963|XP_017078852.1|DEUG	LOC6531608|XP_002092405.1|DYAK
OG0012289	LOC108115420|XP_017082345.1|DEUG	LOC26535765|XP_039228870.1|DYAK
OG0012290	LOC108110831|XP_017075562.1|DEUG	LOC26535749|XP_015054661.1|DYAK
OG0012291	LOC108110024|XP_017074356.1|DEUG	LOC6524802|XP_002100644.1|DYAK
OG0012294	LOC108114021|XP_017080257.1|DEUG	LOC6533195|XP_002093921.3|DYAK
OG0012295	LOC108107516|XP_017070545.1|DEUG	LOC26535536|XP_015049777.1|DYAK
OG0012297	LOC108118173|XP_017086220.1|DEUG	LOC6539598|XP_002086486.2|DYAK
OG0012298	LOC108118194|XP_017086243.1|DEUG	LOC26535350|XP_039229811.1|DYAK
OG0012299	LOC108102480|XP_017062982.1|DEUG	LOC6528097|XP_002089164.1|DYAK
OG0012302	LOC108116939|XP_017084575.1|DEUG	LOC26535520|XP_039231305.1|DYAK
OG0012303	LOC108111847|XP_017076943.1|DEUG	LOC6525055|XP_002100894.1|DYAK
OG0012304	LOC108103546|XP_017064563.1|DEUG	LOC26534665|XP_039231458.1|DYAK
OG0012305	LOC108112754|XP_017078494.1|DEUG	LOC120321002|XP_039228080.1|DYAK
OG0012306	LOC108112247|XP_017077558.1|DEUG	LOC6531774|XP_002092561.1|DYAK
OG0012307	LOC108109347|XP_017073296.1|DEUG	LOC6539031|XP_002099533.1|DYAK
OG0012308	LOC108117058|XP_017084760.1|DEUG, LOC108115937|XP_017083062.1|DEUG	LOC26535940|XP_039232219.1|DYAK
OG0012309	LOC108113134|XP_017079134.1|DEUG, LOC108111579|XP_017076587.1|DEUG	LOC26535854|XP_015048366.1|DYAK
OG0012310	LOC108108838|XP_017072535.1|DEUG	LOC26535351|XP_039231627.1|DYAK
OG0012311	LOC108116530|XP_017083958.1|DEUG	LOC6537920|XP_002098460.1|DYAK
OG0012312	LOC108115780|XP_017082840.1|DEUG	LOC26535530|XP_015048801.1|DYAK
OG0012313	LOC108116385|XP_017083732.1|DEUG	LOC26535403|XP_015048328.1|DYAK
OG0012314	LOC108105246|XP_017067209.1|DEUG	LOC26534515|XP_039232155.1|DYAK
OG0012317	LOC108110904|XP_017075658.1|DEUG	LOC26536380|XP_015054731.1|DYAK
OG0012318	LOC108110441|XP_017074998.1|DEUG, LOC108110588|XP_017075174.1|DEUG	LOC6526682|XP_002087788.1|DYAK, LOC6526681|XP_039227158.1|DYAK, LOC26535438|XP_015054621.1|DYAK
OG0012319	LOC108113854|XP_017080052.1|DEUG	LOC6533977|XP_002094672.2|DYAK
OG0012320	LOC108113931|XP_017080126.1|DEUG	LOC26534730|XP_039229743.1|DYAK
OG0012321	LOC108110611|XP_017075197.1|DEUG	LOC26535454|XP_015054625.2|DYAK
OG0012322	LOC108110428|XP_017074984.1|DEUG, LOC108110429|XP_017074985.1|DEUG	LOC6526334|XP_002087456.1|DYAK
OG0012323	LOC108111616|XP_017076632.1|DEUG	LOC6529050|XP_002090081.1|DYAK
OG0012325	LOC108112029|XP_017077262.1|DEUG	LOC26536215|XP_015052958.1|DYAK
OG0012326	LOC108103747|XP_017064844.1|DEUG	LOC6537234|XP_002097792.3|DYAK
OG0012327	LOC108115612|XP_017082633.1|DEUG	LOC26535121|XP_015048531.1|DYAK
OG0012329	LOC108103486|XP_017064481.1|DEUG	LOC26535902|XP_015046388.1|DYAK
OG0012330	LOC108104023|XP_017065344.1|DEUG	LOC26534641|XP_039227241.1|DYAK
OG0012332	LOC108107108|XP_017069986.1|DEUG	LOC120321031|XP_039228215.1|DYAK
OG0012333	LOC108115510|XP_017082494.1|DEUG	LOC6529853|XP_039228161.1|DYAK
OG0012334	LOC108114287|XP_017080673.1|DEUG	LOC26536263|XP_015045056.1|DYAK
OG0012335	LOC108105957|XP_017068246.1|DEUG	LOC26535001|XP_015050394.1|DYAK
OG0012337	LOC108114050|XP_017080292.1|DEUG	LOC26534845|XP_015050178.1|DYAK
OG0012338	LOC108108402|XP_017071944.1|DEUG	LOC26535191|XP_039229814.1|DYAK
OG0012343	LOC108104639|XP_017066304.1|DEUG	LOC6532178|XP_002092952.1|DYAK
OG0012344	LOC108107638|XP_017070712.1|DEUG	LOC120321508|XP_039230098.1|DYAK
OG0012347	LOC108116728|XP_017084234.1|DEUG	LOC6535178|XP_002095840.2|DYAK
OG0012349	LOC108111264|XP_017076144.1|DEUG	LOC6526480|XP_002087597.2|DYAK, LOC6526460|XP_002087579.1|DYAK, LOC26535153|XP_015054589.1|DYAK, LOC6526454|XP_002087573.1|DYAK, LOC26535431|XP_015054620.1|DYAK, LOC6526467|XP_039227676.1|DYAK, LOC26535045|XP_015054574.1|DYAK, LOC26534751|XP_015054546.1|DYAK
OG0012455	LOC108112634|XP_017078230.1|DEUG	LOC120321217|XP_039229224.1|DYAK
OG0012458	LOC108108371|XP_017071908.1|DEUG	LOC26534944|XP_039231351.1|DYAK
OG0012462	LOC108106440|XP_017068962.1|DEUG	LOC26534619|XP_039229311.1|DYAK
OG0012463	LOC108114896|XP_017081554.1|DEUG	LOC26536141|XP_015052952.1|DYAK
OG0012465	LOC108112435|XP_017077770.1|DEUG	LOC6528333|XP_002089386.2|DYAK
OG0012468	LOC108103313|XP_017064230.1|DEUG	LOC120322422|XP_039233704.1|DYAK
OG0012469	LOC108110325|XP_017074839.1|DEUG	LOC6524196|XP_039232861.1|DYAK
OG0012472	LOC108102823|XP_017063498.1|DEUG	LOC6532386|XP_015049319.1|DYAK
OG0012473	LOC108112794|XP_017078568.1|DEUG	LOC6531469|XP_002092268.2|DYAK
OG0012474	LOC108107917|XP_017071231.1|DEUG	LOC26535227|XP_039226590.1|DYAK
OG0012475	LOC108104979|XP_017066841.1|DEUG	LOC26536230|XP_039232014.1|DYAK
OG0012476	LOC108104800|XP_017066562.1|DEUG	LOC6528882|XP_002089914.1|DYAK
OG0012477	LOC108112156|XP_017077392.1|DEUG	LOC6530565|XP_015051911.1|DYAK
OG0012479	LOC108116522|XP_017083952.1|DEUG	LOC6525259|XP_002101095.1|DYAK
OG0012480	LOC108103977|XP_017065246.1|DEUG	LOC6525315|XP_002101151.1|DYAK
OG0012482	LOC108115054|XP_017081789.1|DEUG	LOC120321941|XP_039232186.1|DYAK
OG0012483	LOC108113992|XP_017080224.1|DEUG	LOC6533939|XP_002094639.2|DYAK
OG0012484	LOC108114500|XP_017081009.1|DEUG	LOC6533956|XP_039230910.1|DYAK
OG0012485	LOC108108123|XP_017071528.1|DEUG	LOC6533181|XP_002093907.3|DYAK
OG0012486	LOC108105729|XP_017067932.1|DEUG	LOC26534507|XP_015054515.2|DYAK
OG0012490	LOC108107155|XP_017070091.1|DEUG	LOC26534672|XP_015047157.2|DYAK
OG0012491	LOC108111751|XP_017076795.1|DEUG	LOC26535856|XP_015047947.1|DYAK
OG0012492	LOC108105375|XP_017067399.1|DEUG	LOC6525640|XP_002101462.3|DYAK
OG0012496	LOC108105765|XP_017067974.1|DEUG	LOC26534617|XP_015054527.1|DYAK
OG0012504	LOC108103096|XP_017063950.1|DEUG	LOC120322011|XP_039232585.1|DYAK
OG0012505	LOC108118534|XP_017086775.1|DEUG	LOC6523882|XP_002099755.1|DYAK
OG0012506	LOC108111648|XP_017076668.1|DEUG	LOC26535254|XP_039232289.1|DYAK
OG0012509	LOC108107710|XP_017070804.1|DEUG	LOC6532839|XP_002093576.1|DYAK
OG0012510	LOC108113925|XP_017080121.1|DEUG	LOC26534739|XP_015049864.1|DYAK
OG0012511	LOC108110462|XP_017075019.1|DEUG	LOC120320862|XP_039227732.1|DYAK
OG0012512	LOC108106834|XP_017069559.1|DEUG, LOC108114762|XP_017081363.1|DEUG, LOC108106832|XP_017069557.1|DEUG, LOC108106833|XP_017069558.1|DEUG	LOC6529735|XP_039229041.1|DYAK
OG0012620	LOC108115963|XP_017083089.1|DEUG	LOC120321864|XP_039231831.1|DYAK
OG0012661	LOC108112720|XP_017078444.1|DEUG	LOC26535689|XP_015051287.1|DYAK
OG0012663	LOC108109178|XP_017073095.1|DEUG	LOC6530785|XP_002091668.2|DYAK
OG0012664	LOC108106575|XP_017069238.1|DEUG	LOC6530095|XP_002091041.2|DYAK
OG0012669	LOC108103817|XP_017064993.1|DEUG	LOC120321634|XP_039230909.1|DYAK
OG0012674	LOC108110571|XP_017075156.1|DEUG	LOC6527786|XP_002088859.3|DYAK
OG0012676	LOC108104956|XP_017066810.1|DEUG	LOC26535625|XP_015046293.1|DYAK
OG0012679	LOC108106218|XP_017068632.1|DEUG	LOC26535999|XP_015052946.1|DYAK
OG0012681	LOC108102513|XP_017063028.1|DEUG	LOC6527625|XP_039226249.1|DYAK
OG0012682	LOC108114085|XP_017080329.1|DEUG	LOC6539787|XP_015044973.2|DYAK
OG0012683	LOC108113930|XP_017080125.1|DEUG	LOC26536090|XP_039230122.1|DYAK
OG0012685	LOC108102706|XP_017063336.1|DEUG	LOC26534774|XP_015049898.1|DYAK
OG0012690	LOC108115610|XP_017082632.1|DEUG	LOC26535270|XP_015048532.1|DYAK
OG0012695	LOC108111304|XP_017076190.1|DEUG	LOC26535817|XP_039227400.1|DYAK
OG0012697	LOC108106828|XP_017069554.1|DEUG	LOC26535785|XP_039228222.1|DYAK
OG0012699	LOC108103047|XP_017063849.1|DEUG	LOC26535915|XP_015052938.2|DYAK
OG0012701	LOC108109785|XP_017073953.1|DEUG	LOC26535988|XP_015049993.1|DYAK
OG0012710	LOC108111749|XP_017076793.1|DEUG	LOC26535159|XP_015047945.1|DYAK
OG0012711	LOC108118170|XP_017086217.1|DEUG	LOC26535956|XP_015045075.2|DYAK
OG0012712	LOC108104085|XP_017065470.1|DEUG	LOC6527397|XP_002088489.2|DYAK
OG0012713	LOC108116925|XP_017084555.1|DEUG	LOC6537016|XP_002097583.1|DYAK
OG0012717	LOC108112699|XP_017078409.1|DEUG	LOC120321195|XP_039229097.1|DYAK
OG0012718	LOC108105588|XP_017067722.1|DEUG	LOC120322000|XP_039232452.1|DYAK
OG0012719	LOC108106065|XP_017068412.1|DEUG	LOC26534808|XP_015054552.1|DYAK
OG0012720	LOC108112150|XP_017077387.1|DEUG	LOC6531798|XP_002092585.2|DYAK
OG0012721	LOC108112700|XP_017078411.1|DEUG	LOC26534995|XP_015051517.2|DYAK
OG0012924	LOC108112929|XP_017078810.1|DEUG	LOC6531682|XP_002092473.1|DYAK
OG0012925	LOC108110584|XP_017075170.1|DEUG	LOC6526765|XP_002087868.1|DYAK
OG0012926	LOC108110987|XP_017075785.1|DEUG	LOC26535289|XP_015054607.1|DYAK
OG0012927	LOC108103003|XP_017064194.1|DEUG	LOC26534545|XP_039227386.1|DYAK
OG0012928	LOC108104400|XP_017065934.1|DEUG	LOC26536056|XP_015045716.1|DYAK
OG0012932	LOC108108920|XP_017072660.1|DEUG	LOC26535648|XP_015052916.1|DYAK
OG0012935	LOC108115746|XP_017082805.1|DEUG	LOC120321983|XP_039232348.1|DYAK
OG0012941	LOC108111647|XP_017076666.1|DEUG	LOC6537334|XP_002097891.2|DYAK
OG0012943	LOC108104118|XP_017065507.1|DEUG	LOC26535514|XP_015054630.1|DYAK
OG0012957	LOC108107240|XP_017070147.1|DEUG	LOC6532170|XP_002092943.1|DYAK
OG0012958	LOC108108932|XP_017072675.1|DEUG	LOC6530800|XP_002091683.1|DYAK
