Orthogroup	DEUG.longest_only	DSUB.longest_only
OG0010358	LOC108105323|XP_017067306.1|DEUG	LOC117899723|XP_034665852.1|DSUB
OG0010359	LOC108118508|XP_017086737.1|DEUG	LOC117894561|XP_034657580.1|DSUB
OG0010360	LOC108118510|XP_017086739.1|DEUG	LOC117892748|XP_034655066.1|DSUB
OG0010361	LOC108118506|XP_017086735.1|DEUG	LOC117902678|XP_034670105.1|DSUB
OG0010362	LOC108105486|XP_017067595.1|DEUG	LOC117903620|XP_034671769.1|DSUB
OG0010363	LOC108103121|XP_017063975.1|DEUG	LOC117903295|XP_034671115.1|DSUB
OG0010364	LOC108102939|XP_017063697.1|DEUG	LOC117895576|XP_034659192.1|DSUB
OG0010365	LOC108117709|XP_017085750.1|DEUG	LOC117891901|XP_034653654.1|DSUB
OG0010366	LOC108103972|XP_017065238.1|DEUG	LOC117900087|XP_034666191.1|DSUB
OG0010367	LOC108102973|XP_017063772.1|DEUG	LOC117893760|XP_034656393.1|DSUB
OG0010368	LOC108102980|XP_017063778.1|DEUG	LOC117903091|XP_034670789.1|DSUB
OG0010369	LOC108103335|XP_017064260.1|DEUG	LOC117894638|XP_034657704.1|DSUB
OG0010370	LOC108103110|XP_017063966.1|DEUG	LOC117898069|XP_034663136.1|DSUB
OG0010371	LOC108109636|XP_017073701.1|DEUG	LOC117903479|XP_034671426.1|DSUB
OG0010372	LOC108118389|XP_017086552.1|DEUG	LOC117895034|XP_034658300.1|DSUB
OG0010373	LOC108118346|XP_017086478.1|DEUG	LOC117894732|XP_034657822.1|DSUB
OG0010374	LOC108103987|XP_017065263.1|DEUG	LOC117895692|XP_034659433.1|DSUB
OG0010375	LOC108103988|XP_017065264.1|DEUG	LOC117903431|XP_034671345.1|DSUB
OG0010376	LOC108110070|XP_017074440.1|DEUG	LOC117903712|XP_034671950.1|DSUB
OG0010377	LOC108102411|XP_017062865.1|DEUG	LOC117891496|XP_034652878.1|DSUB
OG0010378	LOC108103671|XP_017064719.1|DEUG	LOC117890232|XP_034650864.1|DSUB
OG0010379	LOC108103575|XP_017064588.1|DEUG	LOC117890926|XP_034651952.1|DSUB
OG0010380	LOC108104978|XP_017066840.1|DEUG	LOC117903101|XP_034670804.1|DSUB
OG0010381	LOC108104982|XP_017066843.1|DEUG	LOC117902781|XP_034670275.1|DSUB
OG0010382	LOC108104955|XP_017066809.1|DEUG	LOC117892358|XP_034654462.1|DSUB
OG0010383	LOC108104944|XP_017066797.1|DEUG	LOC117890973|XP_034652006.1|DSUB
OG0010384	LOC108103253|XP_017064147.1|DEUG	LOC117901058|XP_034667564.1|DSUB
OG0010385	LOC108105754|XP_017067963.1|DEUG	LOC117900408|XP_034666654.1|DSUB
OG0010386	LOC108108324|XP_017072222.1|DEUG	LOC117901800|XP_034668604.1|DSUB
OG0010387	LOC108105747|XP_017067952.1|DEUG	LOC117900978|XP_034667462.1|DSUB
OG0010388	LOC108111012|XP_017075814.1|DEUG	LOC117901990|XP_034668891.1|DSUB
OG0010389	LOC108108079|XP_017071454.1|DEUG	LOC117902039|XP_034668994.1|DSUB
OG0010390	LOC108107134|XP_017070024.1|DEUG	LOC117900995|XP_034667483.1|DSUB
OG0010391	LOC108106988|XP_017069814.1|DEUG	LOC117901680|XP_034668414.1|DSUB
OG0010392	LOC108110625|XP_017075213.1|DEUG	LOC117900478|XP_034666753.1|DSUB
OG0010393	LOC108110582|XP_017075167.1|DEUG	LOC117900896|XP_034667318.1|DSUB
OG0010394	LOC108107027|XP_017069864.1|DEUG	LOC117901752|XP_034668530.1|DSUB
OG0010395	LOC108114879|XP_017081526.1|DEUG	LOC117900740|XP_034667106.1|DSUB
OG0010396	LOC108110606|XP_017075193.1|DEUG	LOC117901314|XP_034667915.1|DSUB
OG0010397	LOC108105757|XP_017067965.1|DEUG	LOC117900849|XP_034667260.1|DSUB
OG0010398	LOC108105762|XP_017067971.1|DEUG	LOC117900479|XP_034666755.1|DSUB
OG0010399	LOC108105792|XP_017068011.1|DEUG	LOC117900162|XP_034666295.1|DSUB
OG0010400	LOC108105812|XP_017068041.1|DEUG	LOC117902764|XP_034670247.1|DSUB
OG0010401	LOC108105809|XP_017068037.1|DEUG	LOC117902760|XP_034670244.1|DSUB
OG0010402	LOC108110811|XP_017075531.1|DEUG	LOC117900318|XP_034666539.1|DSUB
OG0010403	LOC108110656|XP_017075257.1|DEUG	LOC117900321|XP_034666544.1|DSUB
OG0010404	LOC108114868|XP_017081511.1|DEUG	LOC117901258|XP_034667842.1|DSUB
OG0010405	LOC108114869|XP_017081512.1|DEUG	LOC117901259|XP_034667843.1|DSUB
OG0010406	LOC108114852|XP_017081487.1|DEUG	LOC117901260|XP_034667844.1|DSUB
OG0010407	LOC108113419|XP_017079462.1|DEUG	LOC117900689|XP_034667029.1|DSUB
OG0010408	LOC108104050|XP_017065386.1|DEUG	LOC117900387|XP_034666632.1|DSUB
OG0010409	LOC108105186|XP_017067125.1|DEUG	LOC117900142|XP_034666265.1|DSUB
OG0010410	LOC108105198|XP_017067140.1|DEUG	LOC117901162|XP_034667703.1|DSUB
OG0010411	LOC108113752|XP_017079939.1|DEUG	LOC117900586|XP_034666887.1|DSUB
OG0010412	LOC108115452|XP_017082378.1|DEUG	LOC117900998|XP_034667487.1|DSUB
OG0010413	LOC108111204|XP_017076090.1|DEUG	LOC117901347|XP_034667949.1|DSUB
OG0010414	LOC108110591|XP_017075177.1|DEUG	LOC117900931|XP_034667386.1|DSUB
OG0010415	LOC108107145|XP_017070038.1|DEUG	LOC117901650|XP_034668378.1|DSUB
OG0010416	LOC108111597|XP_017076612.1|DEUG	LOC117901828|XP_034668649.1|DSUB
OG0010417	LOC108110608|XP_017075195.1|DEUG	LOC117900712|XP_034667064.1|DSUB
OG0010418	LOC108110861|XP_017075596.1|DEUG	LOC117901053|XP_034667556.1|DSUB
OG0010419	LOC108110487|XP_017075053.1|DEUG	LOC117901916|XP_034668776.1|DSUB
OG0010420	LOC108103781|XP_017064945.1|DEUG	LOC117902056|XP_034669019.1|DSUB
OG0010421	LOC108110869|XP_017075608.1|DEUG	LOC117901191|XP_034667735.1|DSUB
OG0010422	LOC108108136|XP_017071555.1|DEUG	LOC117901455|XP_034668098.1|DSUB
OG0010423	LOC108107141|XP_017070034.1|DEUG	LOC117901766|XP_034668547.1|DSUB
OG0010424	LOC108108100|XP_017071494.1|DEUG	LOC117900764|XP_034667135.1|DSUB
OG0010425	LOC108105641|XP_017067818.1|DEUG	LOC117899993|XP_034666055.1|DSUB
OG0010426	LOC108105649|XP_017067825.1|DEUG	LOC117899991|XP_034666051.1|DSUB
OG0010427	LOC108115438|XP_017082362.1|DEUG	LOC117901192|XP_034667736.1|DSUB
OG0010428	LOC108115535|XP_017082526.1|DEUG	LOC117902667|XP_034670088.1|DSUB
OG0010429	LOC108106915|XP_017069655.1|DEUG	LOC117902557|XP_034669890.1|DSUB
OG0010430	LOC108110932|XP_017075710.1|DEUG	LOC117901933|XP_034668792.1|DSUB
OG0010431	LOC108111210|XP_017076096.1|DEUG	LOC117900983|XP_034667471.1|DSUB
OG0010432	LOC108111231|XP_017076123.1|DEUG	LOC117900984|XP_034667472.1|DSUB
OG0010433	LOC108110988|XP_017075786.1|DEUG	LOC117900592|XP_034666892.1|DSUB
OG0010434	LOC108110791|XP_017075502.1|DEUG	LOC117901642|XP_034668367.1|DSUB
OG0010435	LOC108102689|XP_017063319.1|DEUG	LOC117902224|XP_034669348.1|DSUB
OG0010436	LOC108111633|XP_017076656.1|DEUG	LOC117900248|XP_034666438.1|DSUB
OG0010437	LOC108107137|XP_017070027.1|DEUG	LOC117901137|XP_034667670.1|DSUB
OG0010438	LOC108114793|XP_017081394.1|DEUG	LOC117893873|XP_034656535.1|DSUB
OG0010439	LOC108114792|XP_017081392.1|DEUG	LOC117900684|XP_034667021.1|DSUB
OG0010440	LOC108118415|XP_017086580.1|DEUG	LOC117900781|XP_034667153.1|DSUB
OG0010441	LOC108118492|XP_017086715.1|DEUG	LOC117901459|XP_034668104.1|DSUB
OG0010442	LOC108111729|XP_017076771.1|DEUG	LOC117898113|XP_034663190.1|DSUB
OG0010443	LOC108105150|XP_017067074.1|DEUG	LOC117900481|XP_034666757.1|DSUB
OG0010444	LOC108105153|XP_017067078.1|DEUG	LOC117900467|XP_034666734.1|DSUB
OG0010445	LOC108110604|XP_017075191.1|DEUG	LOC117900377|XP_034666620.1|DSUB
OG0010446	LOC108104172|XP_017065566.1|DEUG	LOC117900089|XP_034666190.1|DSUB
OG0010447	LOC108109778|XP_017073944.1|DEUG	LOC117893610|XP_034656178.1|DSUB
OG0010448	LOC108114517|XP_017081031.1|DEUG	LOC117893151|XP_034655502.1|DSUB
OG0010449	LOC108107663|XP_017070739.1|DEUG	LOC117893177|XP_034655559.1|DSUB
OG0010450	LOC108104637|XP_017066301.1|DEUG	LOC117894200|XP_034657006.1|DSUB
OG0010451	LOC108107602|XP_017070656.1|DEUG	LOC117892974|XP_034655205.1|DSUB
OG0010452	LOC108117374|XP_017085249.1|DEUG	LOC117895527|XP_034659124.1|DSUB
OG0010453	LOC108117385|XP_017085269.1|DEUG	LOC117895525|XP_034659122.1|DSUB
OG0010454	LOC108114056|XP_017080299.1|DEUG	LOC117893986|XP_034656691.1|DSUB
OG0010455	LOC108117388|XP_017085274.1|DEUG	LOC117895204|XP_034658579.1|DSUB
OG0010456	LOC108108605|XP_017072193.1|DEUG	LOC117894360|XP_034657244.1|DSUB
OG0010457	LOC108107680|XP_017070757.1|DEUG	LOC117893863|XP_034656524.1|DSUB
OG0010458	LOC108107657|XP_017070732.1|DEUG	LOC117894022|XP_034656751.1|DSUB
OG0010459	LOC108107702|XP_017070797.1|DEUG	LOC117893490|XP_034656013.1|DSUB
OG0010460	LOC108107513|XP_017070544.1|DEUG	LOC117893488|XP_034656011.1|DSUB
OG0010461	LOC108107757|XP_017070919.1|DEUG	LOC117894896|XP_034658077.1|DSUB
OG0010462	LOC108104690|XP_017066385.1|DEUG	LOC117894613|XP_034657656.1|DSUB
OG0010463	LOC108113902|XP_017080097.1|DEUG	LOC117894547|XP_034657559.1|DSUB
OG0010464	LOC108114266|XP_017080652.1|DEUG	LOC117894521|XP_034657525.1|DSUB
OG0010465	LOC108114284|XP_017080669.1|DEUG	LOC117894512|XP_034657512.1|DSUB
OG0010466	LOC108113965|XP_017080168.1|DEUG	LOC117894510|XP_034657510.1|DSUB
OG0010467	LOC108113968|XP_017080173.1|DEUG	LOC117894534|XP_034657542.1|DSUB
OG0010468	LOC108114294|XP_017080684.1|DEUG	LOC117893859|XP_034656520.1|DSUB
OG0010469	LOC108102852|XP_017063538.1|DEUG	LOC117895279|XP_034658705.1|DSUB
OG0010470	LOC108109820|XP_017074040.1|DEUG	LOC117894140|XP_034656925.1|DSUB
OG0010471	LOC108109776|XP_017073942.1|DEUG	LOC117894144|XP_034656929.1|DSUB
OG0010472	LOC108103597|XP_017064614.1|DEUG	LOC117893127|XP_034655466.1|DSUB
OG0010473	LOC108108194|XP_017071635.1|DEUG	LOC117895463|XP_034659029.1|DSUB
OG0010474	LOC108107706|XP_017070801.1|DEUG	LOC117895031|XP_034658294.1|DSUB
OG0010475	LOC108114235|XP_017080595.1|DEUG	LOC117893635|XP_034656212.1|DSUB
OG0010476	LOC108114622|XP_017081177.1|DEUG	LOC117894492|XP_034657491.1|DSUB
OG0010477	LOC108107719|XP_017070828.1|DEUG	LOC117894202|XP_034657009.1|DSUB
OG0010478	LOC108104918|XP_017066757.1|DEUG	LOC117894306|XP_034657164.1|DSUB
OG0010479	LOC108104895|XP_017066715.1|DEUG	LOC117895711|XP_034659453.1|DSUB
OG0010480	LOC108114028|XP_017080264.1|DEUG	LOC117893741|XP_034656361.1|DSUB
OG0010481	LOC108108564|XP_017072135.1|DEUG	LOC117895786|XP_034659577.1|DSUB
OG0010482	LOC108107824|XP_017071063.1|DEUG	LOC117894455|XP_034657445.1|DSUB
OG0010483	LOC108105945|XP_017068230.1|DEUG	LOC117895087|XP_034658375.1|DSUB
OG0010484	LOC108116739|XP_017084246.1|DEUG	LOC117893594|XP_034656159.1|DSUB
OG0010486	LOC108108700|XP_017072295.1|DEUG	LOC117894555|XP_034657570.1|DSUB
OG0010487	LOC108114391|XP_017080848.1|DEUG	LOC117895037|XP_034658302.1|DSUB
OG0010488	LOC108108614|XP_017072202.1|DEUG	LOC117893598|XP_034656163.1|DSUB
OG0010489	LOC108105926|XP_017068196.1|DEUG	LOC117893487|XP_034656010.1|DSUB
OG0010491	LOC108112395|XP_017077726.1|DEUG	LOC117892611|XP_034654853.1|DSUB
OG0010492	LOC108108467|XP_017072013.1|DEUG	LOC117895097|XP_034658385.1|DSUB
OG0010493	LOC108108454|XP_017071997.1|DEUG	LOC117893168|XP_034655537.1|DSUB
OG0010494	LOC108116745|XP_017084253.1|DEUG	LOC117893778|XP_034656410.1|DSUB
OG0010495	LOC108113866|XP_017080069.1|DEUG	LOC117894220|XP_034657027.1|DSUB
OG0010496	LOC108113845|XP_017080045.1|DEUG	LOC117893012|XP_034655258.1|DSUB
OG0010497	LOC108113836|XP_017080035.1|DEUG	LOC117893312|XP_034655791.1|DSUB
OG0010498	LOC108104467|XP_017066020.1|DEUG	LOC117890230|XP_034650859.1|DSUB
OG0010499	LOC108108979|XP_017072724.1|DEUG	LOC117890363|XP_034651047.1|DSUB
OG0010500	LOC108108869|XP_017072576.1|DEUG	LOC117889855|XP_034650245.1|DSUB
OG0010501	LOC108106380|XP_017068858.1|DEUG	LOC117891596|XP_034653019.1|DSUB
OG0010502	LOC108104288|XP_017065748.1|DEUG	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB
OG0010503	LOC108106308|XP_017068768.1|DEUG	LOC117890240|XP_034650875.1|DSUB
OG0010504	LOC108111908|XP_017077035.1|DEUG, LOC108111907|XP_017077034.1|DEUG	LOC117889711|XP_034650022.1|DSUB
OG0010506	LOC108112860|XP_017078674.1|DEUG	LOC117890099|XP_034650654.1|DSUB
OG0010507	LOC108107230|XP_017070138.1|DEUG	LOC117892286|XP_034654297.1|DSUB
OG0010508	LOC108109042|XP_017072828.1|DEUG	LOC117891575|XP_034652990.1|DSUB
OG0010509	LOC108106340|XP_017068809.1|DEUG	LOC117890779|XP_034651741.1|DSUB
OG0010510	LOC108112930|XP_017078811.1|DEUG	LOC117890437|XP_034651158.1|DSUB
OG0010511	LOC108113081|XP_017079015.1|DEUG	LOC117892749|XP_034655063.1|DSUB
OG0010512	LOC108107476|XP_017070511.1|DEUG	LOC117891227|XP_034652464.1|DSUB
OG0010513	LOC108107229|XP_017070137.1|DEUG	LOC117890405|XP_034651106.1|DSUB
OG0010514	LOC108107447|XP_017070478.1|DEUG	LOC117891748|XP_034653244.1|DSUB
OG0010515	LOC108106387|XP_017068882.1|DEUG	LOC117891631|XP_034653064.1|DSUB
OG0010516	LOC108105401|XP_017067434.1|DEUG	LOC117892075|XP_034653955.1|DSUB
OG0010517	LOC108108969|XP_017072713.1|DEUG	LOC117892315|XP_034654357.1|DSUB
OG0010518	LOC108112687|XP_017078368.1|DEUG	LOC117891410|XP_034652747.1|DSUB
OG0010519	LOC108104470|XP_017066024.1|DEUG	LOC117891652|XP_034653093.1|DSUB
OG0010520	LOC108106794|XP_017069528.1|DEUG	LOC117891017|XP_034652067.1|DSUB
OG0010521	LOC108106375|XP_017068855.1|DEUG	LOC117890445|XP_034651167.1|DSUB
OG0010522	LOC108104452|XP_017066004.1|DEUG	LOC117890332|XP_034651014.1|DSUB
OG0010523	LOC108104448|XP_017065998.1|DEUG	LOC117890904|XP_034651894.1|DSUB
OG0010524	LOC108112899|XP_017078746.1|DEUG	LOC117890307|XP_034650977.1|DSUB
OG0010525	LOC108108903|XP_017072616.1|DEUG	LOC117891811|XP_034653396.1|DSUB
OG0010526	LOC108108966|XP_017072710.1|DEUG	LOC117890497|XP_034651279.1|DSUB
OG0010527	LOC108112152|XP_017077389.1|DEUG	LOC117889802|XP_034650170.1|DSUB
OG0010528	LOC108112260|XP_017077572.1|DEUG	LOC117891208|XP_034652438.1|DSUB
OG0010529	LOC108112413|XP_017077743.1|DEUG	LOC117890876|XP_034651859.1|DSUB
OG0010530	LOC108112947|XP_017078835.1|DEUG	LOC117889960|XP_034650409.1|DSUB
OG0010531	LOC108113733|XP_017079910.1|DEUG	LOC117899761|XP_034665907.1|DSUB
OG0010532	LOC108109492|XP_017073518.1|DEUG, LOC108109401|XP_017073388.1|DEUG	LOC117899497|XP_034665437.1|DSUB
OG0010533	LOC108108650|XP_017072242.1|DEUG	LOC117892964|XP_034655188.1|DSUB
OG0010534	LOC108110170|XP_017074583.1|DEUG	LOC117897693|XP_034662603.1|DSUB
OG0010535	LOC108117128|XP_017084850.1|DEUG	LOC117896745|XP_034661102.1|DSUB
OG0010536	LOC108117074|XP_017084735.1|DEUG	LOC117896858|XP_034661278.1|DSUB
OG0010537	LOC108109442|XP_017073431.1|DEUG	LOC117899498|XP_034665438.1|DSUB
OG0010538	LOC108116366|XP_017083686.1|DEUG	LOC117898514|XP_034663863.1|DSUB
OG0010539	LOC108109402|XP_017073389.1|DEUG	LOC117898499|XP_034663832.1|DSUB
OG0010540	LOC108111395|XP_017076319.1|DEUG	LOC117899560|XP_034665543.1|DSUB
OG0010541	LOC108114449|XP_017080938.1|DEUG	LOC117895176|XP_034658529.1|DSUB
OG0010542	LOC108113180|XP_017079193.1|DEUG	LOC117896848|XP_034661263.1|DSUB
OG0010543	LOC108111365|XP_017076287.1|DEUG	LOC117899106|XP_034664781.1|DSUB
OG0010544	LOC108116833|XP_017084373.1|DEUG	LOC117898874|XP_034664446.1|DSUB
OG0010545	LOC108117004|XP_017084660.1|DEUG	LOC117898285|XP_034663431.1|DSUB
OG0010546	LOC108117190|XP_017084980.1|DEUG	LOC117899745|XP_034665881.1|DSUB
OG0010547	LOC108117191|XP_017084981.1|DEUG	LOC117899747|XP_034665883.1|DSUB
OG0010548	LOC108113556|XP_017079638.1|DEUG	LOC117899437|XP_034665332.1|DSUB
OG0010549	LOC108111773|XP_017076829.1|DEUG	LOC117896238|XP_034660276.1|DSUB
OG0010550	LOC108111418|XP_017076365.1|DEUG	LOC117897726|XP_034662644.1|DSUB
OG0010551	LOC108111389|XP_017076313.1|DEUG	LOC117899144|XP_034664842.1|DSUB
OG0010552	LOC108104220|XP_017065652.1|DEUG	LOC117899328|XP_034665155.1|DSUB
OG0010553	LOC108104218|XP_017065650.1|DEUG	LOC117899332|XP_034665159.1|DSUB
OG0010554	LOC108115846|XP_017082948.1|DEUG	LOC117898741|XP_034664253.1|DSUB
OG0010555	LOC108115600|XP_017082615.1|DEUG	LOC117897257|XP_034661872.1|DSUB
OG0010556	LOC108113543|XP_017079626.1|DEUG	LOC117899470|XP_034665378.1|DSUB
OG0010557	LOC108116300|XP_017083578.1|DEUG	LOC117896825|XP_034661224.1|DSUB
OG0010558	LOC108116512|XP_017083937.1|DEUG	LOC117899785|XP_034665950.1|DSUB
OG0010559	LOC108113523|XP_017079603.1|DEUG	LOC117898757|XP_034664273.1|DSUB
OG0010560	LOC108116707|XP_017084212.1|DEUG	LOC117897903|XP_034662873.1|DSUB
OG0010561	LOC108105254|XP_017067217.1|DEUG	LOC117898298|XP_034663460.1|DSUB
OG0010562	LOC108116523|XP_017083949.1|DEUG	LOC117896480|XP_034660711.1|DSUB
OG0010563	LOC108116361|XP_017083674.1|DEUG	LOC117896633|XP_034660967.1|DSUB
OG0010564	LOC108116066|XP_017083266.1|DEUG	LOC117896293|XP_034660404.1|DSUB
OG0010565	LOC108111393|XP_017076317.1|DEUG	LOC117898090|XP_034663161.1|DSUB
OG0010566	LOC108111332|XP_017076242.1|DEUG	LOC117899644|XP_034665711.1|DSUB
OG0010567	LOC108117060|XP_017084721.1|DEUG	LOC117896274|XP_034660367.1|DSUB
OG0010568	LOC108111330|XP_017076239.1|DEUG	LOC117897774|XP_034662710.1|DSUB
OG0010569	LOC108113495|XP_017079569.1|DEUG	LOC117896658|XP_034660996.1|DSUB
OG0010570	LOC108113545|XP_017079628.1|DEUG	LOC117898104|XP_034663177.1|DSUB
OG0010571	LOC108117173|XP_017084946.1|DEUG	LOC117899661|XP_034665735.1|DSUB
OG0010572	LOC108109422|XP_017073409.1|DEUG	LOC117899706|XP_034665805.1|DSUB
OG0010573	LOC108117558|XP_017085556.1|DEUG	LOC117899302|XP_034665112.1|DSUB
OG0010574	LOC108117477|XP_017085388.1|DEUG, LOC108104058|XP_017065450.1|DEUG	LOC117899309|XP_034665126.1|DSUB
OG0010575	LOC108104000|XP_017065279.1|DEUG	LOC117898151|XP_034663240.1|DSUB
OG0010576	LOC108108380|XP_017071916.1|DEUG	LOC117898456|XP_034663769.1|DSUB
OG0010577	LOC108117066|XP_017084728.1|DEUG	LOC117898480|XP_034663807.1|DSUB
OG0010578	LOC108111294|XP_017076174.1|DEUG	LOC117898848|XP_034664416.1|DSUB
OG0010579	LOC108116158|XP_017083382.1|DEUG	LOC117898335|XP_034663550.1|DSUB
OG0010580	LOC108106434|XP_017069003.1|DEUG	LOC117898486|XP_034663814.1|DSUB
OG0010582	LOC108116006|XP_017083171.1|DEUG	LOC117898669|XP_034664136.1|DSUB
OG0010583	LOC108111593|XP_017076603.1|DEUG	LOC117899385|XP_034665258.1|DSUB
OG0010584	LOC108105219|XP_017067171.1|DEUG	LOC117899448|XP_034665347.1|DSUB
OG0010585	LOC108111937|XP_017077135.1|DEUG, LOC108116854|XP_017084398.1|DEUG	LOC117896693|XP_034661034.1|DSUB
OG0010586	LOC108114941|XP_017081615.1|DEUG, LOC108114928|XP_017081603.1|DEUG	LOC117896923|XP_034661354.1|DSUB
OG0010587	LOC108111270|XP_017076147.1|DEUG	LOC117898068|XP_034663132.1|DSUB, LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB
OG0010588	LOC108115877|XP_017083006.1|DEUG	LOC117899376|XP_034665249.1|DSUB
OG0010589	LOC108109198|XP_017073123.1|DEUG	LOC117892737|XP_034655053.1|DSUB
OG0010590	LOC108106066|XP_017068413.1|DEUG	LOC117900411|XP_034666659.1|DSUB
OG0010592	LOC108118410|XP_017086575.1|DEUG	LOC117901629|XP_034668349.1|DSUB
OG0010593	LOC108114485|XP_017080992.1|DEUG	LOC117894758|XP_034657866.1|DSUB
OG0010594	LOC108102736|XP_017063373.1|DEUG	LOC117898209|XP_034663322.1|DSUB
OG0010595	LOC108107803|XP_017071020.1|DEUG	LOC117895718|XP_034659466.1|DSUB
OG0010596	LOC108105964|XP_017068255.1|DEUG	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB
OG0010597	LOC108114324|XP_017080731.1|DEUG	LOC117895056|XP_034658327.1|DSUB
OG0010598	LOC108116733|XP_017084239.1|DEUG	LOC117894879|XP_034658038.1|DSUB
OG0010599	LOC108110624|XP_017075212.1|DEUG	LOC117901117|XP_034667643.1|DSUB
OG0010600	LOC108110495|XP_017075064.1|DEUG	LOC117902243|XP_034669379.1|DSUB
OG0010601	LOC108105810|XP_017068038.1|DEUG	LOC117902765|XP_034670248.1|DSUB
OG0010603	LOC108110190|XP_017074631.1|DEUG	LOC117897867|XP_034662833.1|DSUB
OG0010612	LOC108113447|XP_017079508.1|DEUG	LOC117901727|XP_034668500.1|DSUB
OG0010619	LOC108109882|XP_017074172.1|DEUG	LOC117903507|XP_034671481.1|DSUB
OG0010621	LOC108110477|XP_017075037.1|DEUG	LOC117903356|XP_034671200.1|DSUB
OG0010624	LOC108112800|XP_017078580.1|DEUG	LOC117896916|XP_034661346.1|DSUB
OG0010626	LOC108110165|XP_017074577.1|DEUG	LOC117897695|XP_034662607.1|DSUB
OG0010629	LOC108116977|XP_017084627.1|DEUG	LOC117896677|XP_034661013.1|DSUB
OG0010630	LOC108110163|XP_017074574.1|DEUG	LOC117899124|XP_034664808.1|DSUB
OG0010631	LOC108113478|XP_017079550.1|DEUG	LOC117900688|XP_034667028.1|DSUB
OG0010632	LOC108104480|XP_017066069.1|DEUG	LOC117890660|XP_034651524.1|DSUB
OG0010633	LOC108106404|XP_017068904.1|DEUG	LOC117891067|XP_034652131.1|DSUB
OG0010634	LOC108112046|XP_017077288.1|DEUG	LOC117891290|XP_034652574.1|DSUB
OG0010636	LOC108106232|XP_017068646.1|DEUG	LOC117890241|XP_034650878.1|DSUB
OG0010637	LOC108111114|XP_017075951.1|DEUG	LOC117900791|XP_034667162.1|DSUB
OG0010642	LOC108118285|XP_017086376.1|DEUG	LOC117899051|XP_034664709.1|DSUB
OG0010644	LOC108109735|XP_017073874.1|DEUG	LOC117902536|XP_034669859.1|DSUB
OG0010645	LOC108103801|XP_017064971.1|DEUG	LOC117903753|XP_034672054.1|DSUB
OG0010646	LOC108114286|XP_017080671.1|DEUG	LOC117894546|XP_034657558.1|DSUB
OG0010648	LOC108102743|XP_017063380.1|DEUG	LOC117893201|XP_034655606.1|DSUB
OG0010651	LOC108114282|XP_017080668.1|DEUG	LOC117894544|XP_034657555.1|DSUB
OG0010653	LOC108113711|XP_017079880.1|DEUG	LOC117896036|XP_034659936.1|DSUB
OG0010655	LOC108118236|XP_017086309.1|DEUG	LOC117894725|XP_034657804.1|DSUB
OG0010657	LOC108110081|XP_017074458.1|DEUG	LOC117901627|XP_034668351.1|DSUB
OG0010658	LOC108103951|XP_017065204.1|DEUG	LOC117903742|XP_034672003.1|DSUB
OG0010659	LOC108103534|XP_017064551.1|DEUG	LOC117903159|XP_034670889.1|DSUB
OG0010660	LOC108103537|XP_017064555.1|DEUG	LOC117901686|XP_034668424.1|DSUB
OG0010661	LOC108105002|XP_017066867.1|DEUG	LOC117899205|XP_034665005.1|DSUB
OG0010662	LOC108105463|XP_017067552.1|DEUG	LOC117903352|XP_034671194.1|DSUB
OG0010663	LOC108109669|XP_017073736.1|DEUG	LOC117903802|XP_034672128.1|DSUB
OG0010664	LOC108104994|XP_017066860.1|DEUG	LOC117903208|XP_034670986.1|DSUB
OG0010665	LOC108109923|XP_017074213.1|DEUG	LOC117893263|XP_034655725.1|DSUB
OG0010666	LOC108103665|XP_017064713.1|DEUG	LOC117890576|XP_034651408.1|DSUB
OG0010667	LOC108102975|XP_017063773.1|DEUG	LOC117893780|XP_034656416.1|DSUB
OG0010668	LOC108103805|XP_017064974.1|DEUG	LOC117903088|XP_034670787.1|DSUB
OG0010669	LOC108117437|XP_017085346.1|DEUG	LOC117903817|XP_034672148.1|DSUB
OG0010670	LOC108118145|XP_017086192.1|DEUG	LOC117893162|XP_034655532.1|DSUB
OG0010671	LOC108118150|XP_017086196.1|DEUG	LOC117893150|XP_034655506.1|DSUB
OG0010672	LOC108113861|XP_017080064.1|DEUG	LOC117903220|XP_034671011.1|DSUB
OG0010673	LOC108105388|XP_017067421.1|DEUG	LOC117901216|XP_034667777.1|DSUB
OG0010674	LOC108103694|XP_017064777.1|DEUG	LOC117903271|XP_034671065.1|DSUB
OG0010675	LOC108105330|XP_017067313.1|DEUG, LOC108105320|XP_017067300.1|DEUG	LOC117894952|XP_034658174.1|DSUB
OG0010676	LOC108109640|XP_017073706.1|DEUG	LOC117898924|XP_034664528.1|DSUB
OG0010677	LOC108117599|XP_017085604.1|DEUG	LOC117903301|XP_034671125.1|DSUB
OG0010678	LOC108110004|XP_017074331.1|DEUG	LOC117894895|XP_034658078.1|DSUB
OG0010679	LOC108105804|XP_017068034.1|DEUG	LOC117902504|XP_034669823.1|DSUB
OG0010681	LOC108104960|XP_017066815.1|DEUG	LOC117894770|XP_034657886.1|DSUB
OG0010682	LOC108104959|XP_017066814.1|DEUG	LOC117903244|XP_034671037.1|DSUB
