Orthogroup	DEUG.longest_only	DANA.longest_only
OG0008570	LOC108103692|XP_017064775.1|DEUG	LOC6503558|XP_014760986.2|DANA
OG0008572	LOC108114933|XP_017081606.1|DEUG	LOC6498876|XP_001955760.1|DANA
OG0008573	LOC108103309|XP_017064221.1|DEUG	LOC26514270|XP_032309294.1|DANA
OG0008574	LOC108114311|XP_017080711.1|DEUG	LOC6506407|XP_001957932.2|DANA
OG0008575	LOC108115664|XP_017082712.1|DEUG	LOC6499488|XP_014766105.1|DANA
OG0008576	LOC108102407|XP_017062853.1|DEUG	LOC6504695|XP_001966387.2|DANA
OG0008577	LOC108108175|XP_017071606.1|DEUG	LOC6507447|XP_001955999.1|DANA
OG0008578	LOC108105292|XP_017067273.1|DEUG	LOC26514275|XP_014760916.1|DANA
OG0008579	LOC108117375|XP_017085250.1|DEUG	LOC6493551|XP_001957982.1|DANA
OG0008581	LOC108108775|XP_017072434.1|DEUG	LOC6493592|XP_001958057.2|DANA
OG0008582	LOC108109757|XP_017073919.1|DEUG	LOC26514029|XP_014759885.1|DANA
OG0008583	LOC108105411|XP_017067447.1|DEUG	LOC6504848|XP_032309042.1|DANA
OG0008584	LOC108104373|XP_017065878.1|DEUG	LOC6504650|XP_001966469.2|DANA
OG0008585	LOC108103700|XP_017064785.1|DEUG	LOC6503065|XP_001963361.1|DANA
OG0008586	LOC108103659|XP_017064704.1|DEUG	LOC6503039|XP_001963360.1|DANA
OG0008587	LOC108117194|XP_017084983.1|DEUG	LOC6501229|XP_032308255.1|DANA
OG0008588	LOC108117160|XP_017084922.1|DEUG	LOC6499338|XP_001954838.1|DANA
OG0008589	LOC108103832|XP_017065008.1|DEUG	LOC6504069|XP_001964115.1|DANA
OG0008590	LOC108113614|XP_017079763.1|DEUG	LOC26515112|XP_014767383.1|DANA
OG0008592	LOC108113202|XP_017079222.1|DEUG	LOC6496105|XP_001960236.1|DANA
OG0008593	LOC108114019|XP_017080254.1|DEUG	LOC6506484|XP_032309878.1|DANA
OG0008594	LOC108117039|XP_017084698.1|DEUG	LOC6505846|XP_001964476.1|DANA
OG0008595	LOC108112828|XP_017078624.1|DEUG	LOC6496173|XP_001960372.1|DANA
OG0008596	LOC108112498|XP_017077866.1|DEUG	LOC6494413|XP_001960377.2|DANA
OG0008597	LOC108116558|XP_017083986.1|DEUG	LOC6503435|XP_001967472.1|DANA
OG0008598	LOC108105093|XP_017067013.1|DEUG	LOC6502093|XP_001966230.3|DANA
OG0008599	LOC108109749|XP_017073905.1|DEUG	LOC6503539|XP_032308771.1|DANA
OG0008600	LOC108110249|XP_017074726.1|DEUG	LOC6501288|XP_001954927.1|DANA
OG0008601	LOC108106857|XP_017069589.1|DEUG	LOC6503461|XP_001965312.1|DANA
OG0008602	LOC108117500|XP_017085469.1|DEUG	LOC6500541|XP_001953421.1|DANA
OG0008603	LOC108116813|XP_017084350.1|DEUG	LOC6500370|XP_014766516.1|DANA
OG0008604	LOC108107412|XP_017070428.1|DEUG	LOC6496196|XP_001960422.1|DANA
OG0008605	LOC108106951|XP_017069716.1|DEUG	LOC6502434|XP_001961879.1|DANA
OG0008606	LOC108102517|XP_017063041.1|DEUG	LOC6504038|XP_001965205.1|DANA
OG0008607	LOC108115351|XP_017082261.1|DEUG	LOC6501420|XP_001955217.1|DANA
OG0008608	LOC108110289|XP_017074774.1|DEUG	LOC6503548|XP_001964178.3|DANA
OG0008609	LOC108116333|XP_017083635.1|DEUG	LOC6501028|XP_001954415.1|DANA
OG0008610	LOC108112200|XP_017077503.1|DEUG	LOC6496302|XP_001960650.1|DANA
OG0008612	LOC108104848|XP_017066654.1|DEUG	LOC6495349|XP_001958632.1|DANA
OG0008613	LOC108115130|XP_017081897.1|DEUG	LOC26513922|XP_014767228.2|DANA
OG0008614	LOC108103768|XP_017064882.1|DEUG	LOC6498753|XP_032308092.1|DANA
OG0008615	LOC108116234|XP_017083514.1|DEUG	LOC6500447|XP_001953230.3|DANA
OG0008616	LOC108109030|XP_017072805.1|DEUG	LOC6499989|XP_032305728.1|DANA
OG0008617	LOC108116578|XP_017084009.1|DEUG	LOC6501534|XP_001955433.1|DANA
OG0008619	LOC108104149|XP_017065538.1|DEUG	LOC6498148|XP_001962177.1|DANA
OG0008620	LOC108109012|XP_017072774.1|DEUG	LOC6494073|XP_001961032.1|DANA
OG0008621	LOC108110118|XP_017074515.1|DEUG	LOC6499939|XP_001953594.1|DANA
OG0008622	LOC108112344|XP_017077661.1|DEUG	LOC6494289|XP_001960602.1|DANA
OG0008623	LOC108106777|XP_017069507.1|DEUG	LOC6494034|XP_001961108.1|DANA
OG0008624	LOC108106585|XP_017069255.1|DEUG	LOC6494892|XP_032307252.1|DANA
OG0008625	LOC108104852|XP_017066659.1|DEUG	LOC6496138|XP_001960320.1|DANA
OG0008626	LOC108103279|XP_017064180.1|DEUG	LOC6496802|XP_032311527.1|DANA
OG0008627	LOC108108297|XP_017071791.1|DEUG	LOC6493016|XP_014764181.1|DANA
OG0008629	LOC108114797|XP_017081398.1|DEUG	LOC6504197|XP_001965165.2|DANA
OG0008630	LOC108102373|XP_017062781.1|DEUG	LOC6506041|XP_032308087.1|DANA
OG0008631	LOC108109414|XP_017073401.1|DEUG	LOC6500831|XP_001954000.1|DANA
OG0008632	LOC108109361|XP_017073318.1|DEUG	LOC6500279|XP_001952883.1|DANA
OG0008633	LOC108106539|XP_017069176.1|DEUG	LOC6495483|XP_014763327.1|DANA
OG0008634	LOC108115003|XP_017081736.1|DEUG	LOC26515529|XP_014759551.1|DANA
OG0008635	LOC108109000|XP_017072755.1|DEUG	LOC6494075|XP_001961028.1|DANA
OG0008636	LOC108111750|XP_017076794.1|DEUG	LOC6500021|XP_001953383.2|DANA
OG0008637	LOC108114700|XP_017081285.1|DEUG	LOC6493227|XP_001957305.2|DANA
OG0008638	LOC108116889|XP_017084479.1|DEUG	LOC6500883|XP_001954101.1|DANA
OG0008639	LOC108115883|XP_017083012.1|DEUG	LOC6501492|XP_032310806.1|DANA
OG0008640	LOC108117156|XP_017084909.1|DEUG	LOC6505867|XP_032305725.1|DANA
OG0008641	LOC108111318|XP_017076202.1|DEUG	LOC6499001|XP_032311745.1|DANA
OG0008642	LOC108117131|XP_017084864.1|DEUG	LOC6499915|XP_001953643.2|DANA
OG0008643	LOC108112985|XP_017078885.1|DEUG, LOC108114831|XP_017081461.1|DEUG, LOC108117939|XP_017085972.1|DEUG, LOC108115341|XP_017082253.1|DEUG, LOC108104882|XP_017066703.1|DEUG, LOC108109362|XP_017073320.1|DEUG	LOC6500283|XP_001952882.1|DANA
OG0008644	LOC108111465|XP_017076425.1|DEUG	LOC6505957|XP_001964682.1|DANA
OG0008645	LOC108118472|XP_017086685.1|DEUG	LOC6496826|XP_001963323.1|DANA
OG0008646	LOC108103051|XP_017063854.1|DEUG	LOC6497615|XP_001961709.1|DANA
OG0008647	LOC108110555|XP_017075134.1|DEUG	LOC6497475|XP_001961999.1|DANA
OG0008648	LOC108118428|XP_017086600.1|DEUG	LOC6498683|XP_001963322.2|DANA
OG0008649	LOC108112354|XP_017077671.1|DEUG	LOC6502743|XP_001965767.1|DANA
OG0008650	LOC108116286|XP_017083561.1|DEUG	LOC6501311|XP_001954970.1|DANA
OG0008651	LOC108106256|XP_017068709.1|DEUG	LOC6494215|XP_001960732.1|DANA
OG0008652	LOC108113338|XP_017079386.1|DEUG	LOC6495014|XP_001959220.1|DANA
OG0008653	LOC108112418|XP_017077750.1|DEUG	LOC6495126|XP_001958997.1|DANA
OG0008654	LOC108107465|XP_017070502.1|DEUG	LOC6495716|XP_001959428.1|DANA
OG0008655	LOC108104444|XP_017065994.1|DEUG	LOC6495435|XP_001958840.1|DANA
OG0008656	LOC108103656|XP_017064702.1|DEUG	LOC6503879|XP_001963767.1|DANA
OG0008657	LOC108104328|XP_017065804.1|DEUG	LOC6502185|XP_001966065.1|DANA
OG0008658	LOC108109731|XP_017073865.1|DEUG	LOC6504113|XP_001964203.3|DANA
OG0008659	LOC108114010|XP_017080246.1|DEUG	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA
OG0008660	LOC108108562|XP_017072134.1|DEUG	LOC6493417|XP_014764373.1|DANA
OG0008661	LOC108104628|XP_017066292.1|DEUG	LOC6506702|XP_001957393.1|DANA
OG0008662	LOC108116747|XP_017084255.1|DEUG	LOC6499190|XP_001955146.1|DANA
OG0008663	LOC108108811|XP_017072486.1|DEUG	LOC6493585|XP_001958042.1|DANA
OG0008664	LOC108102765|XP_017063412.1|DEUG	LOC6492937|XP_001956688.1|DANA
OG0008665	LOC108105724|XP_017067928.1|DEUG	LOC6498221|XP_001962329.1|DANA
OG0008666	LOC108108701|XP_017072296.1|DEUG	LOC6507268|XP_001956355.1|DANA
OG0008667	LOC108107945|XP_017071265.1|DEUG	LOC6507930|XP_001956627.3|DANA
OG0008668	LOC108102778|XP_017063427.1|DEUG	LOC6507394|XP_001956099.2|DANA
OG0008669	LOC108105136|XP_017067058.1|DEUG	LOC6497738|XP_001961451.2|DANA
OG0008670	LOC108111680|XP_017076709.1|DEUG	LOC26514144|XP_014767244.1|DANA, LOC6501546|XP_001955455.2|DANA
OG0008671	LOC108108129|XP_017071542.1|DEUG	LOC26514694|XP_032311278.1|DANA
OG0008672	LOC108118476|XP_017086692.1|DEUG	LOC26514880|XP_014762384.1|DANA, LOC6497360|XP_001962248.2|DANA
OG0008677	LOC108115687|XP_017082744.1|DEUG	LOC6499504|XP_001954489.3|DANA
OG0008679	LOC108103188|XP_017064064.1|DEUG	LOC6501926|XP_001966706.1|DANA
OG0008680	LOC108104318|XP_017065791.1|DEUG	LOC6504975|XP_001965705.2|DANA
OG0008681	LOC108118384|XP_017086548.1|DEUG	LOC6505184|XP_001965499.1|DANA
OG0008682	LOC108106049|XP_017068392.1|DEUG	LOC6501894|XP_001966715.1|DANA
OG0008683	LOC108104387|XP_017065912.1|DEUG	LOC6503765|XP_001963782.1|DANA
OG0008684	LOC108102933|XP_017063683.1|DEUG	LOC6505052|XP_001965554.2|DANA
OG0008685	LOC108112303|XP_017077618.1|DEUG	LOC6494485|XP_001960240.2|DANA
OG0008686	LOC108115679|XP_017082735.1|DEUG	LOC6500813|XP_001953967.1|DANA
OG0008687	LOC108107262|XP_017070181.1|DEUG	LOC6495736|XP_001959466.1|DANA
OG0008688	LOC108103295|XP_017064197.1|DEUG	LOC6504868|XP_001966485.1|DANA
OG0008689	LOC108110390|XP_017074930.1|DEUG	LOC6505711|XP_001964415.1|DANA
OG0008690	LOC108105825|XP_017068058.1|DEUG	LOC6497165|XP_014761539.1|DANA
OG0008691	LOC108107924|XP_017071234.1|DEUG	LOC6493538|XP_032310235.1|DANA
OG0008692	LOC108103417|XP_017064364.1|DEUG	LOC6503667|XP_001963967.2|DANA
OG0008694	LOC108109955|XP_017074258.1|DEUG	LOC6505061|XP_032307893.1|DANA
OG0008695	LOC108111615|XP_017076631.1|DEUG	LOC6496652|XP_001961336.1|DANA
OG0008696	LOC108116603|XP_017084048.1|DEUG	LOC6500481|XP_001953315.2|DANA
OG0008697	LOC108107511|XP_017070542.1|DEUG	LOC6493429|XP_001957729.2|DANA
OG0008698	LOC108111861|XP_017076973.1|DEUG	LOC6505249|XP_014760326.1|DANA
OG0008699	LOC108108801|XP_017072471.1|DEUG	LOC6506370|XP_032310220.1|DANA
OG0008701	LOC108111995|XP_017077214.1|DEUG	LOC6496086|XP_032306908.1|DANA
OG0008702	LOC108111722|XP_017076763.1|DEUG	LOC6500014|XP_001953402.1|DANA
OG0008703	LOC108114223|XP_017080565.1|DEUG	LOC6506559|XP_001957646.1|DANA
OG0008704	LOC108111087|XP_017075912.1|DEUG	LOC6498055|XP_001961980.1|DANA
OG0008705	LOC108107149|XP_017070041.1|DEUG	LOC6497759|XP_032307486.1|DANA
OG0008706	LOC108109352|XP_017073301.1|DEUG	LOC6505897|XP_001964569.1|DANA
OG0008707	LOC108104942|XP_017066795.1|DEUG	LOC116656469|XP_032312021.1|DANA
OG0008708	LOC108105035|XP_017066922.1|DEUG	LOC6502928|XP_001963572.1|DANA
OG0008709	LOC108115842|XP_017082942.1|DEUG	LOC6501485|XP_014767070.1|DANA
OG0008710	LOC108116958|XP_017084603.1|DEUG	LOC6500372|XP_001953073.1|DANA
OG0008711	LOC108110215|XP_017074683.1|DEUG	LOC6501296|XP_032306749.1|DANA
OG0008712	LOC108112830|XP_017078625.1|DEUG	LOC6496172|XP_001960371.1|DANA
OG0008714	LOC108111027|XP_017075836.1|DEUG	LOC6502453|XP_001962099.1|DANA
OG0008715	LOC108109538|XP_017073592.1|DEUG	LOC6502649|XP_001952885.1|DANA
OG0008716	LOC108117467|XP_017085378.1|DEUG	LOC6503448|XP_001967500.1|DANA
OG0008717	LOC108109819|XP_017074038.1|DEUG	LOC6506438|XP_001957880.1|DANA
OG0008718	LOC108112897|XP_017078743.1|DEUG	LOC6496063|XP_001960144.3|DANA
OG0008719	LOC108109371|XP_017073340.1|DEUG	LOC6505627|XP_014760735.1|DANA
OG0008721	LOC108118362|XP_017086520.1|DEUG	LOC6502164|XP_032309371.1|DANA
OG0008722	LOC108109490|XP_017073516.1|DEUG	LOC6500969|XP_001954270.1|DANA
OG0008723	LOC108109872|XP_017074154.1|DEUG	LOC6493352|XP_001957577.1|DANA
OG0008724	LOC108110480|XP_017075046.1|DEUG	LOC6498534|XP_032311083.1|DANA
OG0008725	LOC108109028|XP_017072792.1|DEUG	LOC6495594|XP_001959167.1|DANA
OG0008726	LOC108112974|XP_017078870.1|DEUG	LOC6495778|XP_032306572.1|DANA
OG0008727	LOC108117007|XP_017084666.1|DEUG	LOC6502061|XP_001967443.1|DANA, LOC6499715|XP_001954075.1|DANA
OG0008728	LOC108111535|XP_017076548.1|DEUG	LOC6499847|XP_001953779.1|DANA
OG0008729	LOC108110006|XP_017074333.1|DEUG	LOC6507951|XP_032307948.1|DANA
OG0008730	LOC108105366|XP_017067381.1|DEUG	LOC6503846|XP_001963709.1|DANA
OG0008731	LOC108111666|XP_017076687.1|DEUG	LOC6502651|XP_001952910.2|DANA
OG0008732	LOC108108212|XP_017071667.1|DEUG	LOC6497049|XP_001962851.1|DANA
OG0008734	LOC108115029|XP_017081763.1|DEUG	LOC6500989|XP_001954306.1|DANA
OG0008735	LOC108108959|XP_017072703.1|DEUG	LOC6495513|XP_001959007.1|DANA
OG0008736	LOC108106423|XP_017068941.1|DEUG	LOC6495393|XP_001958743.1|DANA
OG0008737	LOC108109545|XP_017073604.1|DEUG	LOC6499623|XP_001954273.1|DANA
OG0008738	LOC108113458|XP_017079528.1|DEUG	LOC6498199|XP_001962281.2|DANA
OG0008739	LOC108114640|XP_017081198.1|DEUG	LOC6503188|XP_001967723.2|DANA, LOC6493223|XP_001957296.1|DANA
OG0008740	LOC108104862|XP_017066673.1|DEUG	LOC6494629|XP_001959984.2|DANA
OG0008741	LOC108104796|XP_017066554.1|DEUG	LOC6504025|XP_001964029.1|DANA
OG0008742	LOC108107860|XP_017071116.1|DEUG	LOC6502796|XP_001957022.1|DANA
OG0008743	LOC108106432|XP_017068953.1|DEUG	LOC6495271|XP_001958728.1|DANA
OG0008744	LOC108112401|XP_017077731.1|DEUG	LOC6494566|XP_001960091.1|DANA
OG0008745	LOC108103097|XP_017063951.1|DEUG	LOC6501969|XP_001966784.1|DANA
OG0008746	LOC108117265|XP_017085106.1|DEUG	LOC6501230|XP_001954806.1|DANA
OG0008747	LOC108114671|XP_017081240.1|DEUG	LOC6493149|XP_001957151.2|DANA
OG0008748	LOC108102691|XP_017063323.1|DEUG	LOC6497550|XP_001961842.1|DANA
OG0008749	LOC108111989|XP_017077209.1|DEUG	LOC6497584|XP_001961763.1|DANA
OG0008750	LOC108110995|XP_017075793.1|DEUG	LOC6496971|XP_001963022.1|DANA
OG0008751	LOC108115100|XP_017081836.1|DEUG	LOC6500464|XP_001953273.1|DANA, LOC6500571|XP_001953500.1|DANA
OG0008752	LOC108109491|XP_017073517.1|DEUG	LOC6499627|XP_001954267.1|DANA
OG0008753	LOC108114031|XP_017080267.1|DEUG	LOC6507203|XP_001956492.1|DANA
OG0008754	LOC108106776|XP_017069506.1|DEUG	LOC6494035|XP_001961107.1|DANA
OG0008755	LOC108115748|XP_017082807.1|DEUG	LOC6499086|XP_001955334.3|DANA
OG0008756	LOC108117083|XP_017084745.1|DEUG	LOC6499910|XP_001953652.1|DANA
OG0008757	LOC108115584|XP_017082585.1|DEUG	LOC6499735|XP_032305634.1|DANA
OG0008758	LOC108110432|XP_017074987.1|DEUG	LOC6497644|XP_001961646.2|DANA
OG0008759	LOC108112357|XP_017077678.1|DEUG	LOC6497592|XP_032307774.1|DANA
OG0008760	LOC108110569|XP_017075154.1|DEUG	LOC6496912|XP_001963159.1|DANA
OG0008761	LOC108108495|XP_017072042.1|DEUG	LOC6504794|XP_014760466.1|DANA
OG0008762	LOC108104586|XP_017066236.1|DEUG	LOC6495212|XP_001958839.1|DANA
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	LOC6497341|XP_001962287.1|DANA
OG0008764	LOC108105866|XP_017068131.1|DEUG	LOC6497097|XP_001962763.3|DANA
OG0008765	LOC108112602|XP_017078151.1|DEUG	LOC6496237|XP_001960514.1|DANA
OG0008766	LOC108111536|XP_017076551.1|DEUG	LOC6498128|XP_001962136.2|DANA
OG0008767	LOC108112292|XP_017077605.1|DEUG	LOC6495613|XP_001959219.1|DANA
OG0008768	LOC108107386|XP_017070389.1|DEUG	LOC6494108|XP_001960955.1|DANA
OG0008769	LOC108109169|XP_017073081.1|DEUG	LOC6495662|XP_001959334.1|DANA
OG0008770	LOC108113292|XP_017079330.1|DEUG	LOC6494813|XP_001959612.2|DANA
OG0008771	LOC108106624|XP_017069316.1|DEUG	LOC6495400|XP_032306636.1|DANA
OG0008772	LOC108106433|XP_017068956.1|DEUG	LOC6495272|XP_001958727.1|DANA
OG0008773	LOC108112784|XP_017078551.1|DEUG	LOC26514272|XP_014763994.1|DANA
OG0008774	LOC108108937|XP_017072679.1|DEUG	LOC6495116|XP_001959020.1|DANA
OG0008775	LOC108112476|XP_017077822.1|DEUG	LOC6496270|XP_001960579.2|DANA
OG0008776	LOC108106779|XP_017069508.1|DEUG	LOC6502524|XP_001959969.3|DANA
OG0008777	LOC108112893|XP_017078738.1|DEUG	LOC6495858|XP_001959720.2|DANA
OG0008778	LOC108114911|XP_017081579.1|DEUG	LOC6496642|XP_001961318.1|DANA
OG0008779	LOC108103346|XP_017064273.1|DEUG	LOC6505148|XP_001965440.1|DANA
OG0008780	LOC108115016|XP_017081747.1|DEUG	LOC6499455|XP_001954603.1|DANA
OG0008781	LOC108103272|XP_017064173.1|DEUG	LOC6503609|XP_001964068.1|DANA
OG0008782	LOC108117394|XP_017085282.1|DEUG	LOC6493548|XP_032309596.1|DANA
OG0008783	LOC108112323|XP_017077642.1|DEUG	LOC6494429|XP_001960338.1|DANA
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	LOC6493210|XP_014764253.1|DANA
OG0008785	LOC108114352|XP_017080781.1|DEUG	LOC6493471|XP_014764401.1|DANA
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	LOC6498383|XP_001962682.2|DANA
OG0008787	LOC108114481|XP_017080988.1|DEUG	LOC6507309|XP_001956274.1|DANA
OG0008788	LOC108107522|XP_017070552.1|DEUG	LOC6493307|XP_001957493.1|DANA, LOC6493306|XP_032309865.1|DANA
OG0008789	LOC108102777|XP_017063426.1|DEUG	LOC6507393|XP_001956100.2|DANA
OG0008790	LOC108104441|XP_017065991.1|DEUG	LOC6495423|XP_001958818.1|DANA
OG0008791	LOC108112274|XP_017077586.1|DEUG	LOC6496050|XP_001960117.1|DANA
OG0008792	LOC108112010|XP_017077237.1|DEUG	LOC6496131|XP_001960294.2|DANA
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	LOC6496645|XP_001961322.1|DANA, LOC6496646|XP_001961323.1|DANA
OG0008794	LOC108118403|XP_017086568.1|DEUG	LOC6496831|XP_001963315.1|DANA
OG0008795	LOC108116180|XP_017083410.1|DEUG	LOC116655268|XP_032308773.1|DANA, LOC116655293|XP_032308821.1|DANA, LOC116655288|XP_032308800.1|DANA, LOC116655282|XP_032308793.1|DANA, LOC6500614|XP_032308765.1|DANA
OG0008796	LOC108113513|XP_017079593.1|DEUG	LOC6499578|XP_001954352.1|DANA
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	LOC6499685|XP_001954143.1|DANA
OG0008798	LOC108111278|XP_017076155.1|DEUG	LOC6505960|XP_001964685.3|DANA
OG0008799	LOC108113187|XP_017079202.1|DEUG	LOC6496044|XP_001960108.1|DANA
OG0008800	LOC108107987|XP_017071326.1|DEUG, LOC108102569|XP_017063138.1|DEUG	LOC6498098|XP_001962075.3|DANA, LOC6498097|XP_032307673.1|DANA
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC6505005|XP_032307976.1|DANA
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC26514320|XP_014767271.1|DANA
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC6502273|XP_014759989.1|DANA
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC6503562|XP_001964154.2|DANA
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC6505692|XP_001964447.1|DANA
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC6505646|XP_001964538.2|DANA
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC6505842|XP_032305549.1|DANA
OG0008814	LOC108107214|XP_017070120.1|DEUG	LOC6494900|XP_001959463.1|DANA
OG0008815	LOC108107694|XP_017070788.1|DEUG	LOC6507545|XP_001955889.1|DANA
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC6493364|XP_001957604.1|DANA
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC6495511|XP_001959004.1|DANA
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC6503612|XP_001964066.2|DANA
OG0008822	LOC108110478|XP_017075038.1|DEUG	LOC6498578|XP_032311283.1|DANA
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC6493288|XP_001957450.1|DANA
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC6502233|XP_001966032.1|DANA
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC6505098|XP_032307968.1|DANA
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC6504859|XP_001966466.1|DANA
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC6504654|XP_001966465.1|DANA
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC6503663|XP_032308575.1|DANA
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC6499885|XP_001953699.1|DANA
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC26514434|XP_014760920.1|DANA
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC6495573|XP_014763358.1|DANA
OG0008837	LOC108112298|XP_017077611.1|DEUG	LOC6494147|XP_001960869.1|DANA
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC6505456|XP_001964916.2|DANA
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC6495672|XP_001959358.1|DANA
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC6498183|XP_001962249.1|DANA
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC6493002|XP_032310158.1|DANA
OG0008842	LOC108108857|XP_017072563.1|DEUG	LOC6495904|XP_001959829.2|DANA
OG0008843	LOC108108033|XP_017071394.1|DEUG	LOC6493399|XP_001957671.2|DANA
OG0008845	LOC108105122|XP_017067044.1|DEUG	LOC6498191|XP_001962266.1|DANA
OG0008847	LOC108116147|XP_017083372.1|DEUG	LOC6500587|XP_001953524.2|DANA
OG0008848	LOC108112952|XP_017078841.1|DEUG	LOC6494275|XP_001960619.2|DANA
OG0008849	LOC108117431|XP_017085333.1|DEUG	LOC6503924|XP_001963857.2|DANA
OG0008850	LOC108108985|XP_017072729.1|DEUG	LOC6495058|XP_001959151.2|DANA
OG0008851	LOC108111229|XP_017076120.1|DEUG	LOC6498608|XP_001963151.3|DANA, LOC6498609|XP_001963152.2|DANA
OG0008852	LOC108105405|XP_017067440.1|DEUG	LOC6495199|XP_001958871.1|DANA
OG0008854	LOC108111058|XP_017075876.1|DEUG	LOC6497637|XP_001961663.1|DANA
OG0008855	LOC108110147|XP_017074550.1|DEUG	LOC6502098|XP_001966218.1|DANA
OG0008856	LOC108108741|XP_017072372.1|DEUG	LOC6496745|XP_032311654.1|DANA
OG0008857	LOC108102750|XP_017063391.1|DEUG	LOC6506429|XP_001957893.2|DANA
OG0008858	LOC108111553|XP_017076563.1|DEUG	LOC6499961|XP_032305546.1|DANA
OG0008859	LOC108114717|XP_017081307.1|DEUG	LOC6507313|XP_001956266.1|DANA
OG0008860	LOC108111381|XP_017076302.1|DEUG	LOC6505641|XP_001964545.1|DANA
OG0008861	LOC108104550|XP_017066180.1|DEUG	LOC6495237|XP_001958788.1|DANA
OG0008862	LOC108117140|XP_017084888.1|DEUG	LOC6499871|XP_001953734.1|DANA
OG0008863	LOC108105187|XP_017067126.1|DEUG	LOC6497749|XP_001961428.3|DANA
OG0008864	LOC108112158|XP_017077394.1|DEUG	LOC6496116|XP_001960262.1|DANA
OG0008865	LOC108104095|XP_017065481.1|DEUG	LOC6506128|XP_001965119.3|DANA
OG0008866	LOC108104180|XP_017065594.1|DEUG	LOC6497861|XP_032307641.1|DANA
OG0008867	LOC108103444|XP_017064414.1|DEUG	LOC6503989|XP_001963965.1|DANA
OG0008868	LOC108104464|XP_017066017.1|DEUG	LOC6495561|XP_001959108.1|DANA
OG0008869	LOC108116762|XP_017084275.1|DEUG	LOC6493870|XP_032310010.1|DANA
OG0008870	LOC108108585|XP_017072169.1|DEUG	LOC6506301|XP_001958162.1|DANA
OG0008871	LOC108104015|XP_017065332.1|DEUG	LOC6493810|XP_014764543.1|DANA, LOC6506111|XP_001958528.1|DANA
OG0008872	LOC108107127|XP_017070010.1|DEUG	LOC6507070|XP_014760594.1|DANA
OG0008873	LOC108107174|XP_017070079.1|DEUG	LOC6498239|XP_032307310.1|DANA
OG0008874	LOC108112493|XP_017077850.1|DEUG	LOC6495507|XP_001958998.1|DANA
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC6494669|XP_001959899.1|DANA
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC6505343|XP_032308040.1|DANA
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC6506208|XP_001958341.1|DANA
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC6497200|XP_001962567.1|DANA
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC6496287|XP_001960618.2|DANA
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC6501363|XP_001955078.1|DANA
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC6496459|XP_001960951.1|DANA
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC6504553|XP_001964920.2|DANA
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC6501700|XP_001955795.1|DANA
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC6499560|XP_001954382.1|DANA
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC6497536|XP_001961887.1|DANA
