Orthogroup	DEUG.longest_only	DKIK.longest_only
OG0009650	LOC108118470|XP_017086681.1|DEUG	LOC108072567|XP_017019247.1|DKIK
OG0009651	LOC108104062|XP_017065413.1|DEUG	LOC108082008|XP_017032752.1|DKIK
OG0009652	LOC108111010|XP_017075811.1|DEUG	LOC108086066|XP_017038372.1|DKIK
OG0009653	LOC108110573|XP_017075159.1|DEUG	LOC108086080|XP_017038387.1|DKIK
OG0009654	LOC108110488|XP_017075054.1|DEUG	LOC108086070|XP_017038378.1|DKIK
OG0009655	LOC108118315|XP_017086420.1|DEUG	LOC108077033|XP_017025651.1|DKIK
OG0009656	LOC108106135|XP_017068516.1|DEUG	LOC108075908|XP_017024020.1|DKIK
OG0009657	LOC108110448|XP_017075004.1|DEUG	LOC108077326|XP_017026103.1|DKIK
OG0009658	LOC108104052|XP_017065387.1|DEUG	LOC108082097|XP_017032881.1|DKIK
OG0009659	LOC108102670|XP_017063300.1|DEUG	LOC108077170|XP_017025894.1|DKIK
OG0009660	LOC108110517|XP_017075086.1|DEUG	LOC108074509|XP_017022076.1|DKIK
OG0009661	LOC108106900|XP_017069637.1|DEUG	LOC108079573|XP_017029406.1|DKIK
OG0009662	LOC108112380|XP_017077711.1|DEUG	LOC108082077|XP_017032858.1|DKIK
OG0009663	LOC108111061|XP_017075879.1|DEUG	LOC108079632|XP_017029504.1|DKIK
OG0009664	LOC108110668|XP_017075274.1|DEUG	LOC108086214|XP_017038565.1|DKIK
OG0009665	LOC108111225|XP_017076116.1|DEUG	LOC108079184|XP_017028929.1|DKIK
OG0009666	LOC108118460|XP_017086668.1|DEUG	LOC108081430|XP_017032102.1|DKIK
OG0009667	LOC108115485|XP_017082460.1|DEUG	LOC108074563|XP_017022154.1|DKIK
OG0009668	LOC108115556|XP_017082552.1|DEUG	LOC108074779|XP_017022446.1|DKIK
OG0009669	LOC108105678|XP_017067871.1|DEUG	LOC108070535|XP_017016548.1|DKIK
OG0009670	LOC108102636|XP_017063245.1|DEUG	LOC108086223|XP_017038577.1|DKIK
OG0009671	LOC108106883|XP_017069620.1|DEUG	LOC108079552|XP_017029378.1|DKIK
OG0009674	LOC108114847|XP_017081481.1|DEUG	LOC108082882|XP_017033953.1|DKIK
OG0009675	LOC108105125|XP_017067047.1|DEUG	LOC108072597|XP_017019298.1|DKIK
OG0009676	LOC108114844|XP_017081479.1|DEUG	LOC108081864|XP_017032593.1|DKIK
OG0009677	LOC108106162|XP_017068562.1|DEUG	LOC108074859|XP_017022561.1|DKIK
OG0009678	LOC108103392|XP_017064337.1|DEUG	LOC108070518|XP_017016507.1|DKIK
OG0009679	LOC108102506|XP_017063021.1|DEUG	LOC108074629|XP_017022237.1|DKIK
OG0009680	LOC108105805|XP_017068035.1|DEUG	LOC108070391|XP_017016333.1|DKIK
OG0009681	LOC108109297|XP_017073280.1|DEUG	LOC108076208|XP_017024432.1|DKIK
OG0009682	LOC108108958|XP_017072702.1|DEUG	LOC108076559|XP_017024959.1|DKIK
OG0009683	LOC108112890|XP_017078736.1|DEUG	LOC108080703|XP_017031030.1|DKIK
OG0009684	LOC108112886|XP_017078725.1|DEUG	LOC108080709|XP_017031035.1|DKIK
OG0009685	LOC108112888|XP_017078731.1|DEUG	LOC108081309|XP_017031890.1|DKIK
OG0009686	LOC108112186|XP_017077487.1|DEUG	LOC108072884|XP_017019694.1|DKIK
OG0009687	LOC108112396|XP_017077727.1|DEUG	LOC108073032|XP_017019982.1|DKIK
OG0009688	LOC108112020|XP_017077250.1|DEUG	LOC108082488|XP_017033391.1|DKIK
OG0009689	LOC108113220|XP_017079246.1|DEUG	LOC108081149|XP_017031677.1|DKIK
OG0009690	LOC108106701|XP_017069423.1|DEUG	LOC108074740|XP_017022401.1|DKIK
OG0009692	LOC108112997|XP_017078896.1|DEUG	LOC108076191|XP_017024410.1|DKIK
OG0009694	LOC108106622|XP_017069314.1|DEUG	LOC108071982|XP_017018444.1|DKIK
OG0009695	LOC108107276|XP_017070206.1|DEUG	LOC108072352|XP_017018931.1|DKIK
OG0009696	LOC108104519|XP_017066139.1|DEUG	LOC108073046|XP_017019999.1|DKIK
OG0009697	LOC108107645|XP_017070719.1|DEUG	LOC108077653|XP_017026558.1|DKIK
OG0009698	LOC108113085|XP_017079020.1|DEUG	LOC108080730|XP_017031078.1|DKIK
OG0009699	LOC108106431|XP_017068949.1|DEUG	LOC108078235|XP_017027427.1|DKIK
OG0009700	LOC108107361|XP_017070353.1|DEUG	LOC108076391|XP_017024717.1|DKIK
OG0009701	LOC108111347|XP_017076267.1|DEUG	LOC108084956|XP_017036844.1|DKIK
OG0009702	LOC108113086|XP_017079021.1|DEUG	LOC108080729|XP_017031077.1|DKIK
OG0009703	LOC108106127|XP_017068496.1|DEUG	LOC108074301|XP_017021779.1|DKIK
OG0009704	LOC108109132|XP_017073018.1|DEUG	LOC108076627|XP_017025042.1|DKIK
OG0009705	LOC108106668|XP_017069387.1|DEUG	LOC108082581|XP_017033528.1|DKIK
OG0009706	LOC108106305|XP_017068765.1|DEUG	LOC108082311|XP_017033131.1|DKIK
OG0009707	LOC108110061|XP_017074449.1|DEUG	LOC108084200|XP_017035799.1|DKIK
OG0009708	LOC108112192|XP_017077493.1|DEUG	LOC108081302|XP_017031877.1|DKIK
OG0009709	LOC108112282|XP_017077593.1|DEUG	LOC108081337|XP_017031967.1|DKIK
OG0009710	LOC108112281|XP_017077592.1|DEUG	LOC108081335|XP_017031965.1|DKIK
OG0009711	LOC108112070|XP_017077308.1|DEUG	LOC108081287|XP_017031864.1|DKIK
OG0009712	LOC108114274|XP_017080659.1|DEUG	LOC108084386|XP_017036068.1|DKIK
OG0009713	LOC108104573|XP_017066215.1|DEUG	LOC108082534|XP_017033458.1|DKIK
OG0009714	LOC108106581|XP_017069251.1|DEUG	LOC108085096|XP_017037057.1|DKIK
OG0009715	LOC108107218|XP_017070124.1|DEUG	LOC108078370|XP_017027684.1|DKIK
OG0009716	LOC108104514|XP_017066124.1|DEUG	LOC108078518|XP_017027912.1|DKIK
OG0009717	LOC108112002|XP_017077227.1|DEUG	LOC108082540|XP_017033465.1|DKIK
OG0009718	LOC108106642|XP_017069343.1|DEUG	LOC108079912|XP_017029939.1|DKIK
OG0009719	LOC108107473|XP_017070509.1|DEUG	LOC108070773|XP_017016861.1|DKIK
OG0009720	LOC108112555|XP_017077990.1|DEUG	LOC108076345|XP_017024622.1|DKIK
OG0009721	LOC108106363|XP_017068832.1|DEUG	LOC108082380|XP_017033211.1|DKIK
OG0009722	LOC108106569|XP_017069226.1|DEUG	LOC108074702|XP_017022331.1|DKIK
OG0009723	LOC108107628|XP_017070685.1|DEUG	LOC108078670|XP_017028091.1|DKIK
OG0009724	LOC108109109|XP_017072987.1|DEUG	LOC108078187|XP_017027344.1|DKIK
OG0009725	LOC108112361|XP_017077679.1|DEUG	LOC108077936|XP_017026962.1|DKIK
OG0009726	LOC108113819|XP_017080016.1|DEUG	LOC108071451|XP_017017696.1|DKIK
OG0009727	LOC108114921|XP_017081597.1|DEUG	LOC108080859|XP_017031252.1|DKIK
OG0009728	LOC108109014|XP_017072776.1|DEUG	LOC108082092|XP_017032877.1|DKIK
OG0009729	LOC108108975|XP_017072719.1|DEUG	LOC108082091|XP_017032876.1|DKIK
OG0009730	LOC108111868|XP_017076982.1|DEUG	LOC108084457|XP_017036155.1|DKIK
OG0009731	LOC108106656|XP_017069367.1|DEUG	LOC108073072|XP_017020027.1|DKIK
OG0009732	LOC108113347|XP_017079402.1|DEUG	LOC108070757|XP_017016843.1|DKIK
OG0009733	LOC108117073|XP_017084738.1|DEUG	LOC108074149|XP_017021538.1|DKIK
OG0009734	LOC108117408|XP_017085305.1|DEUG	LOC108071665|XP_017017959.1|DKIK
OG0009735	LOC108114113|XP_017080365.1|DEUG	LOC108074317|XP_017021802.1|DKIK
OG0009736	LOC108109741|XP_017073888.1|DEUG	LOC108076085|XP_017024288.1|DKIK
OG0009737	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG	LOC108073183|XP_017020178.1|DKIK
OG0009738	LOC108110000|XP_017074325.1|DEUG	LOC108083359|XP_017034591.1|DKIK
OG0009739	LOC108109931|XP_017074220.1|DEUG	LOC108083382|XP_017034618.1|DKIK
OG0009740	LOC108110119|XP_017074513.1|DEUG	LOC108083883|XP_017035363.1|DKIK
OG0009741	LOC108108087|XP_017071467.1|DEUG	LOC108082128|XP_017032919.1|DKIK
OG0009742	LOC108102889|XP_017063581.1|DEUG	LOC108079232|XP_017029005.1|DKIK
OG0009743	LOC108105369|XP_017067393.1|DEUG	LOC108080350|XP_017030543.1|DKIK
OG0009744	LOC108103361|XP_017064295.1|DEUG	LOC108083866|XP_017035342.1|DKIK
OG0009745	LOC108103429|XP_017064388.1|DEUG	LOC108078994|XP_017028660.1|DKIK
OG0009746	LOC108105924|XP_017068194.1|DEUG	LOC108084775|XP_017036584.1|DKIK
OG0009747	LOC108111727|XP_017076773.1|DEUG	LOC108074523|XP_017022089.1|DKIK
OG0009748	LOC108103769|XP_017064883.1|DEUG	LOC108083557|XP_017034901.1|DKIK
OG0009749	LOC108108642|XP_017072232.1|DEUG	LOC108080604|XP_017030914.1|DKIK
OG0009750	LOC108103592|XP_017064608.1|DEUG	LOC108075037|XP_017022794.1|DKIK
OG0009751	LOC108103140|XP_017064001.1|DEUG	LOC108085753|XP_017037980.1|DKIK
OG0009752	LOC108103321|XP_017064240.1|DEUG	LOC108083370|XP_017034603.1|DKIK
OG0009753	LOC108103323|XP_017064244.1|DEUG	LOC108083438|XP_017034682.1|DKIK
OG0009754	LOC108107277|XP_017070207.1|DEUG	LOC108072353|XP_017018933.1|DKIK
OG0009755	LOC108103015|XP_017063829.1|DEUG	LOC108083537|XP_017034869.1|DKIK
OG0009756	LOC108109634|XP_017073699.1|DEUG	LOC108080114|XP_017030234.1|DKIK
OG0009757	LOC108107226|XP_017070133.1|DEUG	LOC108072254|XP_017018806.1|DKIK
OG0009758	LOC108116018|XP_017083193.1|DEUG	LOC108075730|XP_017023762.1|DKIK
OG0009759	LOC108102415|XP_017062870.1|DEUG	LOC108083584|XP_017034936.1|DKIK
OG0009760	LOC108118511|XP_017086740.1|DEUG	LOC108075974|XP_017024114.1|DKIK
OG0009761	LOC108118548|XP_017086791.1|DEUG	LOC108080057|XP_017030131.1|DKIK
OG0009762	LOC108103299|XP_017064210.1|DEUG	LOC108084646|XP_017036426.1|DKIK
OG0009763	LOC108102827|XP_017063505.1|DEUG	LOC108079698|XP_017029592.1|DKIK
OG0009764	LOC108114046|XP_017080282.1|DEUG	LOC108078671|XP_017028093.1|DKIK
OG0009765	LOC108102872|XP_017063568.1|DEUG	LOC108071482|XP_017017730.1|DKIK
OG0009766	LOC108108177|XP_017071609.1|DEUG	LOC108071598|XP_017017869.1|DKIK
OG0009767	LOC108107814|XP_017071034.1|DEUG	LOC108071575|XP_017017845.1|DKIK
OG0009768	LOC108108241|XP_017071700.1|DEUG	LOC108073910|XP_017021195.1|DKIK
OG0009769	LOC108108269|XP_017071715.1|DEUG	LOC108078934|XP_017028571.1|DKIK
OG0009770	LOC108104905|XP_017066727.1|DEUG	LOC108077992|XP_017027035.1|DKIK
OG0009771	LOC108105268|XP_017067237.1|DEUG	LOC108079071|XP_017028774.1|DKIK
OG0009772	LOC108102766|XP_017063413.1|DEUG	LOC108078488|XP_017027863.1|DKIK
OG0009773	LOC108114693|XP_017081278.1|DEUG	LOC108079712|XP_017029609.1|DKIK
OG0009774	LOC108113896|XP_017080090.1|DEUG	LOC108077470|XP_017026277.1|DKIK
OG0009775	LOC108104914|XP_017066750.1|DEUG	LOC108078329|XP_017027621.1|DKIK
OG0009776	LOC108114523|XP_017081042.1|DEUG	LOC108078632|XP_017028045.1|DKIK
OG0009777	LOC108114516|XP_017081026.1|DEUG	LOC108071639|XP_017017916.1|DKIK
OG0009778	LOC108108246|XP_017071706.1|DEUG	LOC108075078|XP_017022849.1|DKIK
OG0009779	LOC108108139|XP_017071554.1|DEUG	LOC108071634|XP_017017907.1|DKIK
OG0009780	LOC108108168|XP_017071597.1|DEUG	LOC108071651|XP_017017935.1|DKIK
OG0009781	LOC108114459|XP_017080952.1|DEUG	LOC108071635|XP_017017909.1|DKIK
OG0009782	LOC108108238|XP_017071694.1|DEUG	LOC108079740|XP_017029641.1|DKIK
OG0009783	LOC108104742|XP_017066469.1|DEUG	LOC108072796|XP_017019569.1|DKIK
OG0009784	LOC108107691|XP_017070785.1|DEUG	LOC108075055|XP_017022825.1|DKIK
OG0009785	LOC108114598|XP_017081147.1|DEUG	LOC108078580|XP_017027989.1|DKIK
OG0009786	LOC108117383|XP_017085268.1|DEUG	LOC108078582|XP_017027991.1|DKIK
OG0009787	LOC108117382|XP_017085266.1|DEUG	LOC108078730|XP_017028221.1|DKIK
OG0009788	LOC108103589|XP_017064603.1|DEUG	LOC108075041|XP_017022797.1|DKIK
OG0009789	LOC108107857|XP_017071112.1|DEUG	LOC108079732|XP_017029632.1|DKIK
OG0009790	LOC108112350|XP_017077667.1|DEUG	LOC108072281|XP_017018835.1|DKIK
OG0009791	LOC108109779|XP_017073945.1|DEUG	LOC108077497|XP_017026313.1|DKIK
OG0009792	LOC108109878|XP_017074163.1|DEUG	LOC108077518|XP_017026370.1|DKIK
OG0009793	LOC108104630|XP_017066294.1|DEUG	LOC108078480|XP_017027853.1|DKIK
OG0009794	LOC108113720|XP_017079891.1|DEUG	LOC108072055|XP_017018536.1|DKIK
OG0009795	LOC108106037|XP_017068373.1|DEUG	LOC108079001|XP_017028668.1|DKIK
OG0009796	LOC108114032|XP_017080268.1|DEUG	LOC108073367|XP_017020420.1|DKIK
OG0009797	LOC108109837|XP_017074073.1|DEUG	LOC108070553|XP_017016568.1|DKIK
OG0009798	LOC108109836|XP_017074072.1|DEUG	LOC108070548|XP_017016562.1|DKIK
OG0009799	LOC108114290|XP_017080681.1|DEUG	LOC108083690|XP_017035064.1|DKIK
OG0009800	LOC108108682|XP_017072275.1|DEUG	LOC108083267|XP_017034467.1|DKIK
OG0009801	LOC108107939|XP_017071259.1|DEUG	LOC108079722|XP_017029621.1|DKIK
OG0009802	LOC108107753|XP_017070910.1|DEUG	LOC108079828|XP_017029814.1|DKIK
OG0009803	LOC108113969|XP_017080174.1|DEUG	LOC108084398|XP_017036084.1|DKIK
OG0009804	LOC108114277|XP_017080663.1|DEUG	LOC108084385|XP_017036066.1|DKIK
OG0009805	LOC108114270|XP_017080656.1|DEUG	LOC108078662|XP_017028081.1|DKIK
OG0009806	LOC108114263|XP_017080648.1|DEUG	LOC108078626|XP_017028038.1|DKIK
OG0009807	LOC108114081|XP_017080324.1|DEUG	LOC108078688|XP_017028125.1|DKIK
OG0009808	LOC108107701|XP_017070795.1|DEUG	LOC108079708|XP_017029603.1|DKIK
OG0009809	LOC108107623|XP_017070681.1|DEUG	LOC108073893|XP_017021171.1|DKIK
OG0009810	LOC108113984|XP_017080216.1|DEUG	LOC108085798|XP_017038035.1|DKIK
OG0009811	LOC108114084|XP_017080328.1|DEUG	LOC108085802|XP_017038039.1|DKIK
OG0009812	LOC108114112|XP_017080364.1|DEUG	LOC108079807|XP_017029776.1|DKIK
OG0009813	LOC108108722|XP_017072344.1|DEUG	LOC108083298|XP_017034525.1|DKIK
OG0009814	LOC108107549|XP_017070591.1|DEUG	LOC108079306|XP_017029075.1|DKIK
OG0009815	LOC108108463|XP_017072007.1|DEUG	LOC108085537|XP_017037659.1|DKIK
OG0009816	LOC108106019|XP_017068358.1|DEUG	LOC108083007|XP_017034119.1|DKIK
OG0009817	LOC108105931|XP_017068200.1|DEUG	LOC108083084|XP_017034217.1|DKIK
OG0009818	LOC108113835|XP_017080033.1|DEUG	LOC108075337|XP_017023241.1|DKIK
OG0009819	LOC108113840|XP_017080040.1|DEUG	LOC108075107|XP_017022878.1|DKIK
OG0009820	LOC108113867|XP_017080070.1|DEUG	LOC108075122|XP_017022893.1|DKIK
OG0009821	LOC108114704|XP_017081291.1|DEUG	LOC108075328|XP_017023223.1|DKIK
OG0009822	LOC108108541|XP_017072105.1|DEUG	LOC108080574|XP_017030867.1|DKIK
OG0009823	LOC108109829|XP_017074054.1|DEUG	LOC108078774|XP_017028305.1|DKIK
OG0009824	LOC108114615|XP_017081167.1|DEUG	LOC108083124|XP_017034287.1|DKIK
OG0009825	LOC108113838|XP_017080037.1|DEUG	LOC108070394|XP_017016334.1|DKIK
OG0009826	LOC108116784|XP_017084320.1|DEUG	LOC108084793|XP_017036627.1|DKIK
OG0009827	LOC108116786|XP_017084322.1|DEUG	LOC108084794|XP_017036629.1|DKIK
OG0009828	LOC108114721|XP_017081315.1|DEUG	LOC108074023|XP_017021380.1|DKIK
OG0009829	LOC108117338|XP_017085198.1|DEUG	LOC108083639|XP_017034999.1|DKIK
OG0009830	LOC108108673|XP_017072266.1|DEUG	LOC108070410|XP_017016352.1|DKIK
OG0009831	LOC108108699|XP_017072294.1|DEUG	LOC108070406|XP_017016347.1|DKIK
OG0009832	LOC108108697|XP_017072292.1|DEUG	LOC108070408|XP_017016350.1|DKIK
OG0009833	LOC108118235|XP_017086308.1|DEUG	LOC108083003|XP_017034116.1|DKIK
OG0009834	LOC108106496|XP_017069076.1|DEUG	LOC108072957|XP_017019874.1|DKIK
OG0009835	LOC108112481|XP_017077832.1|DEUG	LOC108072877|XP_017019685.1|DKIK
OG0009836	LOC108117301|XP_017085150.1|DEUG	LOC108075649|XP_017023684.1|DKIK
OG0009837	LOC108117043|XP_017084704.1|DEUG	LOC108071408|XP_017017641.1|DKIK
OG0009838	LOC108105650|XP_017067827.1|DEUG	LOC108082702|XP_017033699.1|DKIK
OG0009839	LOC108112569|XP_017078024.1|DEUG	LOC108078120|XP_017027226.1|DKIK
OG0009840	LOC108106994|XP_017069823.1|DEUG	LOC108082667|XP_017033653.1|DKIK
OG0009841	LOC108102498|XP_017063011.1|DEUG	LOC108072481|XP_017019136.1|DKIK
OG0009842	LOC108105943|XP_017068227.1|DEUG	LOC108072749|XP_017019507.1|DKIK
OG0009843	LOC108107879|XP_017071150.1|DEUG	LOC108079763|XP_017029674.1|DKIK
OG0009844	LOC108105951|XP_017068240.1|DEUG	LOC108075148|XP_017022921.1|DKIK
OG0009845	LOC108106540|XP_017069184.1|DEUG	LOC108072424|XP_017019027.1|DKIK
OG0009846	LOC108105897|XP_017068169.1|DEUG	LOC108077345|XP_017026123.1|DKIK
OG0009847	LOC108103353|XP_017064287.1|DEUG	LOC108083857|XP_017035331.1|DKIK
OG0009848	LOC108104426|XP_017065971.1|DEUG	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK
OG0009849	LOC108117539|XP_017085532.1|DEUG	LOC108075407|XP_017023321.1|DKIK
OG0009850	LOC108102389|XP_017062820.1|DEUG	LOC108074256|XP_017021715.1|DKIK
OG0009853	LOC108102890|XP_017063582.1|DEUG	LOC108079035|XP_017028705.1|DKIK
OG0009854	LOC108109932|XP_017074221.1|DEUG	LOC108083348|XP_017034581.1|DKIK
OG0009855	LOC108110572|XP_017075158.1|DEUG	LOC108073490|XP_017020641.1|DKIK
OG0009856	LOC108105756|XP_017067964.1|DEUG	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK
OG0009857	LOC108106903|XP_017069641.1|DEUG	LOC108082687|XP_017033681.1|DKIK
OG0009858	LOC108110463|XP_017075020.1|DEUG	LOC108076872|XP_017025391.1|DKIK
OG0009859	LOC108114870|XP_017081513.1|DEUG	LOC108072615|XP_017019328.1|DKIK
OG0009860	LOC108111480|XP_017076455.1|DEUG	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK
OG0009861	LOC108110840|XP_017075574.1|DEUG	LOC108074186|XP_017021616.1|DKIK
OG0009862	LOC108104038|XP_017065362.1|DEUG	LOC108081974|XP_017032698.1|DKIK
OG0009863	LOC108106123|XP_017068491.1|DEUG	LOC108074291|XP_017021767.1|DKIK
OG0009864	LOC108115490|XP_017082464.1|DEUG	LOC108074847|XP_017022544.1|DKIK
OG0009865	LOC108102532|XP_017063057.1|DEUG	LOC108076945|XP_017025482.1|DKIK
OG0009866	LOC108114079|XP_017080323.1|DEUG	LOC108071903|XP_017018324.1|DKIK
OG0009867	LOC108107798|XP_017071002.1|DEUG	LOC108078831|XP_017028411.1|DKIK
OG0009868	LOC108108242|XP_017071701.1|DEUG	LOC108073850|XP_017021120.1|DKIK
OG0009870	LOC108108430|XP_017071972.1|DEUG	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK
OG0009871	LOC108112220|XP_017077526.1|DEUG	LOC108078010|XP_017027054.1|DKIK
OG0009872	LOC108109221|XP_017073178.1|DEUG	LOC108078288|XP_017027548.1|DKIK
OG0009873	LOC108113351|XP_017079403.1|DEUG	LOC108078179|XP_017027332.1|DKIK
OG0009874	LOC108108445|XP_017071988.1|DEUG	LOC108080616|XP_017030929.1|DKIK
OG0009875	LOC108116779|XP_017084303.1|DEUG	LOC108084760|XP_017036564.1|DKIK
OG0009876	LOC108106390|XP_017068886.1|DEUG	LOC108082312|XP_017033132.1|DKIK
OG0009877	LOC108104487|XP_017066087.1|DEUG	LOC108078142|XP_017027270.1|DKIK
OG0009878	LOC108112764|XP_017078513.1|DEUG	LOC108077998|XP_017027041.1|DKIK
OG0009879	LOC108112424|XP_017077755.1|DEUG	LOC108072904|XP_017019715.1|DKIK
OG0009880	LOC108112334|XP_017077652.1|DEUG	LOC108076636|XP_017025052.1|DKIK
OG0009881	LOC108111913|XP_017077041.1|DEUG	LOC108070804|XP_017016894.1|DKIK
OG0009882	LOC108108964|XP_017072708.1|DEUG	LOC108076229|XP_017024461.1|DKIK
OG0009883	LOC108108930|XP_017072672.1|DEUG	LOC108076810|XP_017025329.1|DKIK
OG0009884	LOC108108934|XP_017072677.1|DEUG	LOC108076648|XP_017025069.1|DKIK
OG0009885	LOC108104846|XP_017066652.1|DEUG	LOC108078413|XP_017027764.1|DKIK
OG0009886	LOC108112613|XP_017078193.1|DEUG	LOC108076486|XP_017024863.1|DKIK
OG0009887	LOC108104611|XP_017066274.1|DEUG	LOC108078507|XP_017027899.1|DKIK, LOC108078561|XP_017027969.1|DKIK
OG0009888	LOC108108974|XP_017072718.1|DEUG	LOC108077676|XP_017026586.1|DKIK
OG0009889	LOC108112363|XP_017077682.1|DEUG	LOC108072263|XP_017018820.1|DKIK
OG0009890	LOC108113095|XP_017079032.1|DEUG	LOC108076460|XP_017024831.1|DKIK
OG0009891	LOC108115270|XP_017082116.1|DEUG	LOC108073003|XP_017019944.1|DKIK
OG0009893	LOC108106274|XP_017068730.1|DEUG	LOC108082374|XP_017033204.1|DKIK
OG0009894	LOC108115177|XP_017081990.1|DEUG	LOC108074116|XP_017021504.1|DKIK
OG0009895	LOC108116222|XP_017083499.1|DEUG	LOC108085482|XP_017037592.1|DKIK
OG0009896	LOC108113685|XP_017079851.1|DEUG	LOC108072023|XP_017018492.1|DKIK
OG0009897	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG	LOC108080928|XP_017031320.1|DKIK
OG0009898	LOC108116170|XP_017083397.1|DEUG	LOC108084063|XP_017035571.1|DKIK
OG0009899	LOC108111653|XP_017076673.1|DEUG	LOC108077610|XP_017026506.1|DKIK
OG0009900	LOC108116817|XP_017084355.1|DEUG	LOC108074110|XP_017021496.1|DKIK
OG0009901	LOC108113619|XP_017079770.1|DEUG	LOC108072152|XP_017018684.1|DKIK
OG0009902	LOC108116308|XP_017083587.1|DEUG	LOC108073339|XP_017020392.1|DKIK
OG0009903	LOC108116202|XP_017083450.1|DEUG	LOC108081021|XP_017031459.1|DKIK
OG0009904	LOC108109223|XP_017073186.1|DEUG	LOC108075507|XP_017023467.1|DKIK
OG0009905	LOC108116826|XP_017084365.1|DEUG	LOC108074077|XP_017021442.1|DKIK
OG0009906	LOC108116837|XP_017084379.1|DEUG	LOC108074057|XP_017021418.1|DKIK
OG0009907	LOC108110187|XP_017074627.1|DEUG	LOC108071351|XP_017017581.1|DKIK
OG0009908	LOC108117057|XP_017084719.1|DEUG, LOC108111688|XP_017076725.1|DEUG, LOC108111689|XP_017076726.1|DEUG	LOC108075698|XP_017023711.1|DKIK
OG0009909	LOC108115807|XP_017082885.1|DEUG	LOC108085049|XP_017036997.1|DKIK
OG0009911	LOC108112434|XP_017077769.1|DEUG	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK
OG0009912	LOC108114817|XP_017081430.1|DEUG	LOC108082763|XP_017033779.1|DKIK
OG0009913	LOC108111174|XP_017076042.1|DEUG	LOC108075777|XP_017023825.1|DKIK
OG0009915	LOC108111448|XP_017076410.1|DEUG	LOC108074510|XP_017022077.1|DKIK
OG0009917	LOC108104757|XP_017066481.1|DEUG	LOC108077928|XP_017026957.1|DKIK
OG0009917	LOC108104859|XP_017066669.1|DEUG, LOC108104770|XP_017066495.1|DEUG, LOC108104774|XP_017066498.1|DEUG	LOC108077931|XP_017026958.1|DKIK
OG0009922	LOC108108057|XP_017071421.1|DEUG	LOC108073926|XP_017021212.1|DKIK
OG0009925	LOC108116447|XP_017083849.1|DEUG	LOC108072034|XP_017018506.1|DKIK
OG0009926	LOC108114498|XP_017081007.1|DEUG	LOC108070413|XP_017016354.1|DKIK
OG0009927	LOC108118532|XP_017086770.1|DEUG	LOC108076010|XP_017024155.1|DKIK
OG0009928	LOC108111301|XP_017076184.1|DEUG	LOC108073332|XP_017020383.1|DKIK
OG0009930	LOC108117513|XP_017085494.1|DEUG	LOC108083393|XP_017034633.1|DKIK
OG0009931	LOC108112841|XP_017078640.1|DEUG	LOC108072310|XP_017018871.1|DKIK
OG0009932	LOC108104851|XP_017066657.1|DEUG	LOC108078304|XP_017027577.1|DKIK
OG0009933	LOC108112501|XP_017077869.1|DEUG	LOC108072923|XP_017019756.1|DKIK
OG0009938	LOC108105337|XP_017067319.1|DEUG	LOC108083349|XP_017034582.1|DKIK
OG0009940	LOC108113534|XP_017079617.1|DEUG	LOC108082768|XP_017033788.1|DKIK
OG0009941	LOC108115453|XP_017082379.1|DEUG	LOC108081393|XP_017032040.1|DKIK
OG0009942	LOC108104844|XP_017066645.1|DEUG	LOC108078229|XP_017027419.1|DKIK
OG0009943	LOC108111438|XP_017076398.1|DEUG	LOC108077090|XP_017025750.1|DKIK
OG0009944	LOC108118504|XP_017086732.1|DEUG	LOC108076017|XP_017024162.1|DKIK
OG0009945	LOC108117607|XP_017085620.1|DEUG	LOC108079256|XP_017029033.1|DKIK
OG0009946	LOC108116349|XP_017083652.1|DEUG	LOC108075554|XP_017023549.1|DKIK
OG0009947	LOC108107523|XP_017070553.1|DEUG	LOC108084389|XP_017036071.1|DKIK
OG0009948	LOC108105412|XP_017067449.1|DEUG	LOC108080343|XP_017030532.1|DKIK
OG0009949	LOC108115035|XP_017081772.1|DEUG	LOC108080835|XP_017031228.1|DKIK
OG0009950	LOC108116298|XP_017083576.1|DEUG	LOC108082804|XP_017033853.1|DKIK
OG0009951	LOC108117226|XP_017085046.1|DEUG	LOC108076572|XP_017025009.1|DKIK
OG0009952	LOC108105275|XP_017067253.1|DEUG	LOC108083190|XP_017034381.1|DKIK
OG0009953	LOC108113526|XP_017079608.1|DEUG	LOC108082676|XP_017033668.1|DKIK
OG0009954	LOC108111767|XP_017076821.1|DEUG	LOC108085629|XP_017037800.1|DKIK
OG0009955	LOC108113028|XP_017078947.1|DEUG	LOC108082456|XP_017033317.1|DKIK
OG0009956	LOC108103667|XP_017064714.1|DEUG	LOC108071736|XP_017018048.1|DKIK
