Orthogroup	DEUG.longest_only	DALB.longest_only
OG0008704	LOC108111087|XP_017075912.1|DEUG	LOC117564855|XP_034099684.1|DALB
OG0008705	LOC108107149|XP_017070041.1|DEUG	LOC117566069|XP_034101420.1|DALB
OG0008707	LOC108104942|XP_017066795.1|DEUG	LOC117573308|XP_034112307.1|DALB
OG0008708	LOC108105035|XP_017066922.1|DEUG	LOC117565490|XP_034100488.1|DALB
OG0008709	LOC108115842|XP_017082942.1|DEUG	LOC117576709|XP_034117616.1|DALB
OG0008711	LOC108110215|XP_017074683.1|DEUG	LOC117574330|XP_034114030.1|DALB
OG0008712	LOC108112830|XP_017078625.1|DEUG	LOC117566400|XP_034101804.1|DALB
OG0008714	LOC108111027|XP_017075836.1|DEUG	LOC117564737|XP_034099516.1|DALB
OG0008715	LOC108109538|XP_017073592.1|DEUG	LOC117574562|XP_034114324.1|DALB
OG0008716	LOC108117467|XP_017085378.1|DEUG	LOC117574573|XP_034114340.1|DALB
OG0008717	LOC108109819|XP_017074038.1|DEUG	LOC117570354|XP_034107815.1|DALB
OG0008718	LOC108112897|XP_017078743.1|DEUG	LOC117567532|XP_034103469.1|DALB
OG0008721	LOC108118362|XP_017086520.1|DEUG	LOC117565126|XP_034099986.1|DALB
OG0008722	LOC108109490|XP_017073516.1|DEUG	LOC117575394|XP_034115462.1|DALB
OG0008723	LOC108109872|XP_017074154.1|DEUG	LOC117568444|XP_034105005.1|DALB
OG0008724	LOC108110480|XP_017075046.1|DEUG	LOC117564824|XP_034099639.1|DALB
OG0008725	LOC108109028|XP_017072792.1|DEUG	LOC117566568|XP_034102001.1|DALB
OG0008726	LOC108112974|XP_017078870.1|DEUG	LOC117569250|XP_034106215.1|DALB
OG0008727	LOC108117007|XP_017084666.1|DEUG	LOC117574752|XP_034114584.1|DALB
OG0008728	LOC108111535|XP_017076548.1|DEUG	LOC117574529|XP_034114282.1|DALB
OG0008729	LOC108110006|XP_017074333.1|DEUG	LOC117577923|XP_034118810.1|DALB
OG0008730	LOC108105366|XP_017067381.1|DEUG	LOC117573928|XP_034113344.1|DALB
OG0008731	LOC108111666|XP_017076687.1|DEUG	LOC117576253|XP_034116771.1|DALB
OG0008732	LOC108108212|XP_017071667.1|DEUG	LOC117563324|XP_034097478.1|DALB
OG0008734	LOC108115029|XP_017081763.1|DEUG	LOC117573487|XP_034112605.1|DALB
OG0008735	LOC108108959|XP_017072703.1|DEUG	LOC117571105|XP_034108977.1|DALB
OG0008736	LOC108106423|XP_017068941.1|DEUG	LOC117567825|XP_034103958.1|DALB
OG0008737	LOC108109545|XP_017073604.1|DEUG	LOC117573800|XP_034113099.1|DALB
OG0008738	LOC108113458|XP_017079528.1|DEUG	LOC117563620|XP_034097911.1|DALB
OG0008739	LOC108114640|XP_017081198.1|DEUG	LOC117571151|XP_034109049.1|DALB
OG0008740	LOC108104862|XP_017066673.1|DEUG	LOC117570816|XP_034108567.1|DALB
OG0008741	LOC108104796|XP_017066554.1|DEUG	LOC117567292|XP_034103054.1|DALB
OG0008742	LOC108107860|XP_017071116.1|DEUG	LOC117567086|XP_034102733.1|DALB
OG0008743	LOC108106432|XP_017068953.1|DEUG	LOC117566930|XP_034102443.1|DALB
OG0008744	LOC108112401|XP_017077731.1|DEUG	LOC117570451|XP_034108002.1|DALB
OG0008745	LOC108103097|XP_017063951.1|DEUG	LOC117572343|XP_034110988.1|DALB
OG0008746	LOC108117265|XP_017085106.1|DEUG	LOC117576789|XP_034117733.1|DALB
OG0008747	LOC108114671|XP_017081240.1|DEUG	LOC117568979|XP_034105830.1|DALB
OG0008748	LOC108102691|XP_017063323.1|DEUG	LOC117564054|XP_034098566.1|DALB
OG0008749	LOC108111989|XP_017077209.1|DEUG	LOC117566074|XP_034101444.1|DALB
OG0008750	LOC108110995|XP_017075793.1|DEUG	LOC117564166|XP_034098724.1|DALB
OG0008752	LOC108109489|XP_017073513.1|DEUG	LOC117574540|XP_034114295.1|DALB
OG0008753	LOC108114031|XP_017080267.1|DEUG	LOC117568435|XP_034104990.1|DALB
OG0008754	LOC108106776|XP_017069506.1|DEUG	LOC117567278|XP_034103035.1|DALB
OG0008755	LOC108115748|XP_017082807.1|DEUG	LOC117574453|XP_034114181.1|DALB
OG0008756	LOC108117083|XP_017084745.1|DEUG	LOC117576306|XP_034116852.1|DALB
OG0008757	LOC108115584|XP_017082585.1|DEUG	LOC117576301|XP_034116846.1|DALB
OG0008758	LOC108110432|XP_017074987.1|DEUG	LOC117565950|XP_034101228.1|DALB
OG0008759	LOC108112357|XP_017077678.1|DEUG	LOC117563727|XP_034098086.1|DALB
OG0008760	LOC108110569|XP_017075154.1|DEUG	LOC117564385|XP_034098996.1|DALB
OG0008761	LOC108108495|XP_017072042.1|DEUG	LOC117578404|XP_034097283.1|DALB
OG0008762	LOC108104586|XP_017066236.1|DEUG	LOC117569599|XP_034106725.1|DALB
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	LOC117564511|XP_034099221.1|DALB
OG0008764	LOC108105866|XP_017068131.1|DEUG	LOC117563793|XP_034098214.1|DALB
OG0008765	LOC108112602|XP_017078151.1|DEUG	LOC117570440|XP_034107988.1|DALB
OG0008766	LOC108111536|XP_017076551.1|DEUG	LOC117565761|XP_034100919.1|DALB
OG0008767	LOC108112292|XP_017077605.1|DEUG	LOC117568926|XP_034105728.1|DALB
OG0008768	LOC108107386|XP_017070389.1|DEUG	LOC117572388|XP_034111051.1|DALB
OG0008769	LOC108109169|XP_017073081.1|DEUG	LOC117569248|XP_034106213.1|DALB
OG0008770	LOC108113292|XP_017079330.1|DEUG	LOC117571196|XP_034109129.1|DALB
OG0008771	LOC108106624|XP_017069316.1|DEUG	LOC117567255|XP_034102995.1|DALB
OG0008772	LOC108106433|XP_017068956.1|DEUG	LOC117570599|XP_034108233.1|DALB
OG0008773	LOC108112784|XP_017078551.1|DEUG	LOC117572147|XP_034110678.1|DALB
OG0008774	LOC108108937|XP_017072679.1|DEUG	LOC117570843|XP_034108615.1|DALB
OG0008776	LOC108106779|XP_017069508.1|DEUG	LOC117570256|XP_034107660.1|DALB
OG0008777	LOC108112893|XP_017078738.1|DEUG	LOC117568104|XP_034104387.1|DALB
OG0008778	LOC108114911|XP_017081579.1|DEUG	LOC117567448|XP_034103351.1|DALB
OG0008779	LOC108103346|XP_017064273.1|DEUG	LOC117578151|XP_034119260.1|DALB
OG0008780	LOC108115016|XP_017081747.1|DEUG	LOC117571422|XP_034109456.1|DALB
OG0008781	LOC108103272|XP_017064173.1|DEUG	LOC117564817|XP_034099633.1|DALB, LOC117564776|XP_034099569.1|DALB
OG0008782	LOC108117394|XP_017085282.1|DEUG	LOC117572190|XP_034110735.1|DALB
OG0008783	LOC108112323|XP_017077642.1|DEUG	LOC117571735|XP_034109945.1|DALB
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	LOC117570487|XP_034108067.1|DALB
OG0008785	LOC108114352|XP_017080781.1|DEUG	LOC117564632|XP_034099382.1|DALB
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	LOC117564569|XP_034099295.1|DALB
OG0008787	LOC108114481|XP_017080988.1|DEUG	LOC117569216|XP_034106181.1|DALB
OG0008788	LOC108107522|XP_017070552.1|DEUG	LOC117568722|XP_034105431.1|DALB, LOC117569876|XP_034107105.1|DALB
OG0008789	LOC108102777|XP_017063426.1|DEUG	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB
OG0008790	LOC108104441|XP_017065991.1|DEUG	LOC117572776|XP_034111763.1|DALB
OG0008791	LOC108112274|XP_017077586.1|DEUG	LOC117571519|XP_034109582.1|DALB
OG0008792	LOC108112010|XP_017077237.1|DEUG	LOC117571536|XP_034109616.1|DALB
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008794	LOC108118403|XP_017086568.1|DEUG	LOC117576016|XP_034116413.1|DALB, LOC117568189|XP_034104537.1|DALB
OG0008795	LOC108116180|XP_017083410.1|DEUG	LOC117575713|XP_034115939.1|DALB
OG0008796	LOC108113513|XP_017079593.1|DEUG	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC117578197|XP_034119411.1|DALB
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC117564448|XP_034099120.1|DALB
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC117577661|XP_034118439.1|DALB
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC117577767|XP_034118569.1|DALB
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC117575556|XP_034115707.1|DALB
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC117575476|XP_034115600.1|DALB
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC117573797|XP_034113096.1|DALB
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC117572284|XP_034110881.1|DALB
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC117570814|XP_034108565.1|DALB
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC117574919|XP_034114862.1|DALB
OG0008823	LOC108118085|XP_017086121.1|DEUG	LOC117573861|XP_034113228.1|DALB
OG0008824	LOC108113848|XP_017080048.1|DEUG	LOC117566494|XP_034101924.1|DALB
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC117566533|XP_034101964.1|DALB
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC117574152|XP_034113725.1|DALB
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC117574005|XP_034113473.1|DALB
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC117569517|XP_034106604.1|DALB
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC117563852|XP_034098274.1|DALB
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC117572968|XP_034111820.1|DALB
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC117575489|XP_034115615.1|DALB
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC117570329|XP_034107768.1|DALB
OG0008837	LOC108112298|XP_017077611.1|DEUG	LOC117571964|XP_034110354.1|DALB
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC117565409|XP_034100385.1|DALB
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC117569830|XP_034107046.1|DALB
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC117565785|XP_034100952.1|DALB
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC117569099|XP_034106007.1|DALB
OG0008842	LOC108108857|XP_017072563.1|DEUG	LOC117566621|XP_034102052.1|DALB
OG0008843	LOC108108033|XP_017071394.1|DEUG	LOC117570058|XP_034107384.1|DALB
OG0008845	LOC108105122|XP_017067044.1|DEUG	LOC117565383|XP_034100351.1|DALB
OG0008846	LOC108108466|XP_017072012.1|DEUG	LOC117571388|XP_034109398.1|DALB
OG0008847	LOC108116147|XP_017083372.1|DEUG	LOC117575643|XP_034115814.1|DALB
OG0008848	LOC108112952|XP_017078841.1|DEUG	LOC117568188|XP_034104536.1|DALB
OG0008849	LOC108117431|XP_017085333.1|DEUG	LOC117576730|XP_034117648.1|DALB
OG0008850	LOC108108985|XP_017072729.1|DEUG	LOC117566562|XP_034101995.1|DALB
OG0008851	LOC108111229|XP_017076120.1|DEUG	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	LOC108105405|XP_017067440.1|DEUG	LOC117569571|XP_034106685.1|DALB
OG0008854	LOC108111058|XP_017075876.1|DEUG	LOC117565817|XP_034101008.1|DALB
OG0008855	LOC108110147|XP_017074550.1|DEUG	LOC117565566|XP_034100633.1|DALB
OG0008856	LOC108108741|XP_017072372.1|DEUG	LOC117573099|XP_034111902.1|DALB
OG0008857	LOC108102750|XP_017063391.1|DEUG	LOC117571415|XP_034109446.1|DALB
OG0008858	LOC108111553|XP_017076563.1|DEUG	LOC117567538|XP_034103474.1|DALB
OG0008859	LOC108114717|XP_017081307.1|DEUG	LOC117567515|XP_034103450.1|DALB
OG0008860	LOC108111381|XP_017076302.1|DEUG	LOC117573309|XP_034112304.1|DALB
OG0008861	LOC108104550|XP_017066180.1|DEUG	LOC117568808|XP_034105560.1|DALB
OG0008862	LOC108117140|XP_017084888.1|DEUG	LOC117576644|XP_034117468.1|DALB
OG0008863	LOC108105187|XP_017067126.1|DEUG	LOC117564485|XP_034099181.1|DALB
OG0008864	LOC108112158|XP_017077394.1|DEUG	LOC117570889|XP_034108677.1|DALB
OG0008865	LOC108104095|XP_017065481.1|DEUG	LOC117565484|XP_034100477.1|DALB
OG0008866	LOC108104180|XP_017065594.1|DEUG	LOC117563679|XP_034097997.1|DALB
OG0008867	LOC108103444|XP_017064414.1|DEUG	LOC117566446|XP_034101871.1|DALB
OG0008868	LOC108104464|XP_017066017.1|DEUG	LOC117568306|XP_034104743.1|DALB
OG0008869	LOC108116762|XP_017084275.1|DEUG	LOC117568678|XP_034105373.1|DALB
OG0008870	LOC108108585|XP_017072169.1|DEUG	LOC117571356|XP_034109356.1|DALB
OG0008871	LOC108104015|XP_017065332.1|DEUG	LOC117567280|XP_034103037.1|DALB
OG0008872	LOC108107127|XP_017070010.1|DEUG	LOC117564257|XP_034098849.1|DALB
OG0008873	LOC108107174|XP_017070079.1|DEUG	LOC117563529|XP_034097799.1|DALB
OG0008874	LOC108112493|XP_017077850.1|DEUG	LOC117571514|XP_034109578.1|DALB
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC117572691|XP_034111633.1|DALB
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC117573206|XP_034112094.1|DALB
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC117568539|XP_034105148.1|DALB
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC117563440|XP_034097667.1|DALB
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC117569396|XP_034106423.1|DALB
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC117576567|XP_034117297.1|DALB
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC117570657|XP_034108333.1|DALB
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC117576442|XP_034117096.1|DALB
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC117574849|XP_034114739.1|DALB
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC117563596|XP_034097875.1|DALB
OG0008886	LOC108113094|XP_017079029.1|DEUG	LOC117568710|XP_034105415.1|DALB
OG0008887	LOC108109098|XP_017072970.1|DEUG	LOC117570567|XP_034108190.1|DALB
OG0008888	LOC108114675|XP_017081247.1|DEUG	LOC117567054|XP_034102673.1|DALB
OG0008889	LOC108112851|XP_017078658.1|DEUG	LOC117571535|XP_034109615.1|DALB
OG0008891	LOC108107953|XP_017071275.1|DEUG	LOC117567569|XP_034103527.1|DALB
OG0008892	LOC108107369|XP_017070362.1|DEUG	LOC117570826|XP_034108581.1|DALB
OG0008893	LOC108108009|XP_017071354.1|DEUG	LOC117567304|XP_034103080.1|DALB
OG0008895	LOC108110384|XP_017074915.1|DEUG	LOC117575804|XP_034116082.1|DALB
OG0008897	LOC108105265|XP_017067233.1|DEUG	LOC117576683|XP_034117570.1|DALB
OG0008898	LOC108111942|XP_017077106.1|DEUG	LOC117570274|XP_034107681.1|DALB
OG0008899	LOC108106943|XP_017069699.1|DEUG	LOC117566122|XP_034101489.1|DALB
OG0008900	LOC108105695|XP_017067894.1|DEUG	LOC117563234|XP_034097328.1|DALB
OG0008901	LOC108108102|XP_017071495.1|DEUG	LOC117569169|XP_034106126.1|DALB
OG0008902	LOC108102333|XP_017062625.1|DEUG	LOC117573151|XP_034111994.1|DALB
OG0008903	LOC108110559|XP_017075139.1|DEUG	LOC117565819|XP_034101010.1|DALB
OG0008904	LOC108112798|XP_017078574.1|DEUG	LOC117566545|XP_034101977.1|DALB
OG0008905	LOC108102309|XP_017062559.1|DEUG	LOC117573089|XP_034111877.1|DALB
OG0008906	LOC108114591|XP_017081135.1|DEUG	LOC117568880|XP_034105671.1|DALB
OG0008907	LOC108116566|XP_017083995.1|DEUG	LOC117573314|XP_034112313.1|DALB
OG0008908	LOC108116238|XP_017083518.1|DEUG	LOC117576243|XP_034116753.1|DALB
OG0008909	LOC108115934|XP_017083059.1|DEUG	LOC117573395|XP_034112489.1|DALB
OG0008910	LOC108109343|XP_017073295.1|DEUG	LOC117576318|XP_034116866.1|DALB
OG0008911	LOC108117280|XP_017085122.1|DEUG	LOC117574928|XP_034114870.1|DALB
OG0008912	LOC108114936|XP_017081610.1|DEUG	LOC117575216|XP_034115233.1|DALB
OG0008913	LOC108115674|XP_017082728.1|DEUG	LOC117574803|XP_034114659.1|DALB
OG0008914	LOC108111654|XP_017076674.1|DEUG	LOC117574757|XP_034114592.1|DALB
OG0008915	LOC108116548|XP_017083975.1|DEUG	LOC117576181|XP_034116661.1|DALB
OG0008916	LOC108107151|XP_017070048.1|DEUG	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB
OG0008917	LOC108107144|XP_017070037.1|DEUG	LOC117565330|XP_034100267.1|DALB
OG0008918	LOC108107177|XP_017070085.1|DEUG, LOC108105326|XP_017067309.1|DEUG	LOC117565986|XP_034101290.1|DALB
OG0008919	LOC108110875|XP_017075611.1|DEUG	LOC117564142|XP_034098695.1|DALB
OG0008921	LOC108110835|XP_017075564.1|DEUG	LOC117565947|XP_034101225.1|DALB
OG0008923	LOC108112048|XP_017077290.1|DEUG	LOC117570116|XP_034107470.1|DALB
OG0008924	LOC108108854|XP_017072560.1|DEUG	LOC117569678|XP_034106817.1|DALB
OG0008925	LOC108112651|XP_017078271.1|DEUG	LOC117567092|XP_034102763.1|DALB
OG0008926	LOC108104553|XP_017066184.1|DEUG	LOC117570416|XP_034107933.1|DALB
OG0008927	LOC108107494|XP_017070531.1|DEUG	LOC117567631|XP_034103621.1|DALB
OG0008928	LOC108112892|XP_017078737.1|DEUG	LOC117569447|XP_034106501.1|DALB
OG0008929	LOC108111952|XP_017077123.1|DEUG	LOC117570405|XP_034107920.1|DALB
OG0008930	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG	LOC117573454|XP_034112567.1|DALB
OG0008931	LOC108104786|XP_017066531.1|DEUG	LOC117571546|XP_034109630.1|DALB
OG0008932	LOC108107243|XP_017070149.1|DEUG	LOC117568854|XP_034105625.1|DALB
OG0008933	LOC108106270|XP_017068724.1|DEUG	LOC117569189|XP_034106149.1|DALB
OG0008934	LOC108102714|XP_017063343.1|DEUG, LOC108102716|XP_017063344.1|DEUG	LOC117571423|XP_034109453.1|DALB
OG0008935	LOC108112231|XP_017077540.1|DEUG	LOC117571468|XP_034109512.1|DALB
OG0008936	LOC108113293|XP_017079331.1|DEUG	LOC117571331|XP_034109313.1|DALB
OG0008937	LOC108113129|XP_017079122.1|DEUG	LOC117569203|XP_034106162.1|DALB
OG0008938	LOC108114902|XP_017081564.1|DEUG	LOC117571470|XP_034109514.1|DALB
OG0008939	LOC108109084|XP_017072939.1|DEUG	LOC117568945|XP_034105774.1|DALB
OG0008940	LOC108112987|XP_017078882.1|DEUG	LOC117567656|XP_034103659.1|DALB
OG0008941	LOC108110315|XP_017074817.1|DEUG	LOC117566119|XP_034101487.1|DALB
OG0008942	LOC108117620|XP_017085635.1|DEUG	LOC117572492|XP_034111237.1|DALB
OG0008943	LOC108103701|XP_017064786.1|DEUG	LOC117577558|XP_034118284.1|DALB
OG0008944	LOC108110055|XP_017074419.1|DEUG	LOC117577385|XP_034118188.1|DALB
OG0008945	LOC108103261|XP_017064162.1|DEUG	LOC117570055|XP_034107413.1|DALB
OG0008946	LOC108111870|XP_017076983.1|DEUG	LOC117575179|XP_034115183.1|DALB
OG0008947	LOC108118503|XP_017086730.1|DEUG	LOC117571126|XP_034109022.1|DALB
OG0008948	LOC108105427|XP_017067486.1|DEUG	LOC117578107|XP_034119178.1|DALB
OG0008949	LOC108108011|XP_017071356.1|DEUG	LOC117567836|XP_034103975.1|DALB
OG0008950	LOC108103368|XP_017064303.1|DEUG	LOC117576602|XP_034117393.1|DALB
OG0008951	LOC108114029|XP_017080265.1|DEUG	LOC117572076|XP_034110555.1|DALB
OG0008952	LOC108105356|XP_017067360.1|DEUG	LOC117570104|XP_034107454.1|DALB
OG0008953	LOC108116737|XP_017084243.1|DEUG	LOC117568206|XP_034104567.1|DALB
OG0008955	LOC108107651|XP_017070726.1|DEUG	LOC117570896|XP_034108690.1|DALB
OG0008956	LOC108112300|XP_017077615.1|DEUG	LOC117571696|XP_034109881.1|DALB
OG0008957	LOC108106021|XP_017068360.1|DEUG	LOC117568368|XP_034104858.1|DALB
OG0008958	LOC108108764|XP_017072420.1|DEUG	LOC117571023|XP_034108874.1|DALB
OG0008959	LOC108113981|XP_017080214.1|DEUG	LOC117569107|XP_034106016.1|DALB
OG0008960	LOC108114377|XP_017080818.1|DEUG	LOC117572464|XP_034111197.1|DALB
OG0008962	LOC108103437|XP_017064396.1|DEUG	LOC117568038|XP_034104278.1|DALB
OG0008963	LOC108105318|XP_017067299.1|DEUG	LOC117572474|XP_034111217.1|DALB
OG0008964	LOC108118514|XP_017086747.1|DEUG	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB
OG0008965	LOC108110958|XP_017075744.1|DEUG	LOC117563539|XP_034097809.1|DALB
OG0008966	LOC108105135|XP_017067057.1|DEUG	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB
OG0008967	LOC108107593|XP_017070645.1|DEUG	LOC117571027|XP_034108877.1|DALB
OG0008968	LOC108110878|XP_017075623.1|DEUG	LOC117564574|XP_034099306.1|DALB
OG0008969	LOC108111227|XP_017076122.1|DEUG	LOC117565402|XP_034100378.1|DALB
OG0008970	LOC108110813|XP_017075537.1|DEUG	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB
OG0008971	LOC108109780|XP_017073946.1|DEUG	LOC117571349|XP_034109348.1|DALB
OG0008972	LOC108113946|XP_017080147.1|DEUG	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB
OG0008973	LOC108118273|XP_017086359.1|DEUG, LOC108118272|XP_017086358.1|DEUG, LOC108118187|XP_017086235.1|DEUG, LOC108118271|XP_017086357.1|DEUG	LOC117571373|XP_034109379.1|DALB
OG0008985	LOC108114428|XP_017080905.1|DEUG	LOC117568765|XP_034105494.1|DALB
OG0008989	LOC108103371|XP_017064307.1|DEUG	LOC117576590|XP_034117371.1|DALB
OG0008990	LOC108114167|XP_017080448.1|DEUG	LOC117571738|XP_034109946.1|DALB
OG0008992	LOC108116463|XP_017083882.1|DEUG	LOC117575677|XP_034115856.1|DALB
OG0008993	LOC108114448|XP_017080937.1|DEUG	LOC117568343|XP_034104820.1|DALB
OG0008994	LOC108106105|XP_017068469.1|DEUG	LOC117565963|XP_034101250.1|DALB
OG0008996	LOC108110094|XP_017074477.1|DEUG	LOC117574371|XP_034114099.1|DALB
OG0008997	LOC108105436|XP_017067509.1|DEUG	LOC117578006|XP_034118995.1|DALB
OG0008999	LOC108103582|XP_017064594.1|DEUG	LOC117573251|XP_034112214.1|DALB
OG0009002	LOC108117217|XP_017085032.1|DEUG	LOC117573639|XP_034112840.1|DALB
OG0009003	LOC108113960|XP_017080163.1|DEUG	LOC117571466|XP_034109510.1|DALB
OG0009005	LOC108110770|XP_017075473.1|DEUG	LOC117563329|XP_034097484.1|DALB
OG0009006	LOC108117038|XP_017084697.1|DEUG	LOC117573566|XP_034112744.1|DALB
OG0009007	LOC108108308|XP_017071816.1|DEUG	LOC117569637|XP_034106767.1|DALB
OG0009008	LOC108117103|XP_017084808.1|DEUG	LOC117576191|XP_034116674.1|DALB
OG0009009	LOC108102825|XP_017063503.1|DEUG	LOC117572752|XP_034111727.1|DALB
OG0009010	LOC108109807|XP_017074017.1|DEUG	LOC117569507|XP_034106581.1|DALB
OG0009011	LOC108107827|XP_017071066.1|DEUG	LOC117572112|XP_034110624.1|DALB
OG0009012	LOC108109058|XP_017072869.1|DEUG	LOC117569863|XP_034107087.1|DALB
OG0009013	LOC108109748|XP_017073902.1|DEUG	LOC117577242|XP_034118124.1|DALB
OG0009014	LOC108114132|XP_017080397.1|DEUG	LOC117571645|XP_034109771.1|DALB
OG0009015	LOC108102710|XP_017063340.1|DEUG	LOC117571417|XP_034109448.1|DALB
OG0009016	LOC108109889|XP_017074180.1|DEUG	LOC117568995|XP_034105861.1|DALB
OG0009017	LOC108111132|XP_017075986.1|DEUG	LOC117564666|XP_034099420.1|DALB
OG0009018	LOC108102336|XP_017062644.1|DEUG	LOC117573142|XP_034111969.1|DALB
OG0009019	LOC108102351|XP_017062704.1|DEUG	LOC117573098|XP_034111891.1|DALB
OG0009020	LOC108105623|XP_017067796.1|DEUG	LOC117574029|XP_034113513.1|DALB
OG0009021	LOC108114988|XP_017081709.1|DEUG	LOC117576612|XP_034117407.1|DALB
OG0009022	LOC108116969|XP_017084616.1|DEUG	LOC117575928|XP_034116278.1|DALB
OG0009023	LOC108115775|XP_017082836.1|DEUG	LOC117574962|XP_034114917.1|DALB
OG0009024	LOC108117519|XP_017085503.1|DEUG	LOC117576224|XP_034116726.1|DALB
OG0009025	LOC108111753|XP_017076797.1|DEUG	LOC117573738|XP_034113007.1|DALB
OG0009026	LOC108116677|XP_017084166.1|DEUG	LOC117575280|XP_034115312.1|DALB
OG0009027	LOC108111972|XP_017077170.1|DEUG	LOC117571315|XP_034109285.1|DALB
OG0009028	LOC108117365|XP_017085237.1|DEUG	LOC117569140|XP_034106061.1|DALB
OG0009029	LOC108113436|XP_017079492.1|DEUG	LOC117565381|XP_034100346.1|DALB
OG0009030	LOC108102666|XP_017063295.1|DEUG	LOC117565097|XP_034099946.1|DALB
OG0009031	LOC108116207|XP_017083480.1|DEUG	LOC117575618|XP_034115783.1|DALB
OG0009032	LOC108116208|XP_017083481.1|DEUG	LOC117575620|XP_034115785.1|DALB
OG0009033	LOC108108449|XP_017071995.1|DEUG	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC108105197|XP_017067138.1|DEUG	LOC117564858|XP_034099688.1|DALB
